"","USDCNHClose","USDCNH_hpft","USDCNH_hpfc","USDXClose","USDX_hpft","USDX_hpfc","GBPUSDClose","GBPUSD_hpft","GBPUSD_hpfc","EURUSDClose","EURUSD_hpft","EURUSD_hpfc","AUDUSDClose","AUDUSD_hpft","AUDUSD_hpfc","USDJPYClose","USDJPY_hpft","USDJPY_hpfc","USB10YUSDClose","USB10YUSD_hpft","USB10YUSD_hpfc"
"2014-04-18",6.2231,6.19230564737101,0.030794352628986,79.84,79.8745318183268,-0.0345318183267496,1.6789,1.68053192495509,-0.00163192495508857,1.381,1.37573980377025,0.00526019622974962,0.9325,0.923199868772498,0.00930013122750201,102.39,101.97465809203,0.415341907970082,129.162,130.804522200057,-1.64252220005712
"2014-04-19",6.2232,6.19336296150616,0.0298370384938382,79.88,79.8763021196796,0.00369788032040241,1.67983333333333,1.68062901686141,-0.000795683528080583,1.38156666666667,1.37568121792389,0.00588544874277573,0.932766666666667,0.923292545469284,0.00947412119738235,102.433333333333,101.975117927516,0.458215405817398,129.162,130.804522200057,-1.64252220005712
"2014-04-20",6.2242,6.19439758819664,0.0298024118033643,79.92,79.8780724210324,0.0419275789675544,1.68076666666667,1.68072610876774,4.0557898927404e-05,1.38213333333333,1.37562263207753,0.00651070125580184,0.933033333333333,0.923385222166071,0.00964811116726268,102.476666666667,101.975577763002,0.501088903664715,129.162,130.804522200057,-1.64252220005712
"2014-04-21",6.2287,6.19540918961548,0.0332908103845218,79.96,79.8798427223853,0.0801572776147064,1.6817,1.68082320067406,0.000876799325935391,1.3827,1.37556404623117,0.00713595376882795,0.9333,0.923477898862857,0.00982210113714302,102.52,101.976037598488,0.543962401512031,129.162,130.804522200057,-1.64252220005712
"2014-04-22",6.2376,6.19639744025482,0.0412025597451834,79.91,79.8856108702009,0.0243891297990656,1.6828,1.68110541253025,0.00169458746975203,1.3799,1.3753784809485,0.00452151905150284,0.9361,0.923751914005198,0.0123480859948021,102.59,101.977787746099,0.612212253900805,129.162,130.804522200057,-1.64252220005712
"2014-04-23",6.2386,6.19736202836791,0.0412379716320934,79.86,79.8918440476243,-0.031844047624259,1.678,1.68137839109468,-0.00337839109467563,1.3815,1.3751830369137,0.00631696308630247,0.929,0.924021707485222,0.00497829251477764,102.52,101.979928465983,0.540071534016875,129.162,130.804522200057,-1.64252220005712
"2014-04-24",6.2524,6.19830265923948,0.0540973407605225,79.77,79.898550050586,-0.128550050585993,1.6801,1.68164196763884,-0.00154196763884388,1.3831,1.37497764498722,0.00812235501277735,0.9262,0.924287077692849,0.00191292230715103,102.31,101.982479942325,0.327520057675418,129.162,130.804522200057,-1.64252220005712
"2014-04-25",6.2578,6.19921905520038,0.0585809447996208,79.76,79.9057366618548,-0.145736661854842,1.6803,1.68189597203772,-0.00159597203771701,1.3833,1.37476223864076,0.00853776135923722,0.9271,0.924547825075822,0.00255217492417853,102.19,101.985462582554,0.204537417445645,129.162,130.804522200057,-1.64252220005712
"2014-04-26",6.2578,6.20011096094311,0.0576890390568941,79.74,79.9082949782579,-0.168294978257846,1.68043333333333,1.6819773925348,-0.00154405920146736,1.3839,1.37468707732833,0.00921292267167357,0.926666666666667,0.924633133674744,0.00203353299192308,102.283333333333,101.986607364863,0.296725968470005,129.162,130.804522200057,-1.64252220005712
"2014-04-27",6.258,6.20097814537512,0.0570218546248784,79.72,79.9108532946609,-0.19085329466085,1.68056666666667,1.68205881303188,-0.00149214636521772,1.3845,1.37461191601589,0.00988808398410992,0.926233333333333,0.924718442273666,0.00151489105966764,102.376666666667,101.987752147172,0.388914519494364,129.162,130.804522200057,-1.64252220005712
"2014-04-28",6.2515,6.20182040125032,0.0496795987496788,79.7,79.9134116110639,-0.213411611063855,1.6807,1.68214023352897,-0.00144023352896807,1.3851,1.37453675470345,0.0105632452965463,0.9258,0.924803750872588,0.000996249127412194,102.47,101.988896929481,0.481103070518724,129.162,130.804522200057,-1.64252220005712
"2014-04-29",6.2586,6.20263754489303,0.0559624551069726,79.8,79.9215825675999,-0.121582567599879,1.6827,1.68237458069052,0.000325419309482665,1.3811,1.37430113353357,0.00679886646643476,0.9268,0.925054657376585,0.00174534262341448,102.64,101.992803610465,0.647196389534914,129.162,130.804522200057,-1.64252220005712
"2014-04-30",6.2525,6.20342941316321,0.0490705868367899,79.52,79.9302571126365,-0.410257112636482,1.6873,1.68259884150495,0.00470115849505145,1.3867,1.37405531985581,0.0126446801441914,0.9287,0.925300347293048,0.00339965270695149,102.22,101.997203451733,0.222796548267488,129.162,130.804522200057,-1.64252220005712
"2014-05-01",6.2525,6.20419586605344,0.0483041339465632,79.52,79.9394427770904,-0.419442777090452,1.689,1.68281284408935,0.00618715591065308,1.3866,1.37379926120526,0.0128007387947352,0.9273,0.925540624048678,0.00175937595132212,102.32,102.002117547037,0.317882452962531,129.162,130.804522200057,-1.64252220005712
"2014-05-02",6.2557,6.20493678384004,0.0507632161599558,79.52,79.9491469222936,-0.429146922293594,1.6868,1.68301641850407,0.00378358149592736,1.387,1.37353291034384,0.0134670896561599,0.9273,0.925775292475443,0.00152470752455664,102.19,102.007567082228,0.182432917771912,129.162,130.804522200057,-1.64252220005712
"2014-05-03",6.2557,6.20565206676641,0.0500479332335949,79.5133333333333,79.9525568602617,-0.439223526928408,1.68676666666667,1.68308074479172,0.00368592187494237,1.38713333333333,1.37344068200414,0.0136926513291973,0.9273,0.925851581027819,0.00144841897218086,102.173333333333,102.00956917967,0.163764153663677,129.162,130.804522200057,-1.64252220005712
"2014-05-04",6.254,6.20634163605935,0.0476583639406451,79.5066666666667,79.9559667982299,-0.449300131563221,1.68673333333333,1.68314507107938,0.00358826225395738,1.38726666666667,1.37334845366443,0.0139182130022347,0.9273,0.925927869580195,0.00137213041980508,102.156666666667,102.011571277111,0.145095389555443,129.162,130.804522200057,-1.64252220005712
"2014-05-05",6.2436,6.20700543363351,0.0365945663664936,79.5,79.959376736198,-0.459376736198035,1.6867,1.68320939736703,0.00349060263297239,1.3874,1.37325622532473,0.0141437746752721,0.9273,0.926004158132571,0.0012958418674293,102.14,102.013573374553,0.126426625447208,129.162,130.804522200057,-1.64252220005712
"2014-05-06",6.2218,6.20764342110351,0.0141565788964849,79.13,79.9701392293637,-0.840139229363658,1.6973,1.68339161486006,0.0139083851399367,1.3928,1.37296916976785,0.0198308302321486,0.9352,0.926227027209539,0.00897297279046068,101.66,102.02015781667,-0.360157816669568,129.162,130.804522200057,-1.64252220005712
"2014-05-07",6.2343,6.20825557521084,0.0260444247891639,79.24,79.9814412224627,-0.741441222462674,1.6951,1.68356290660792,0.0115370933920751,1.391,1.37267171313964,0.0183282868603568,0.9331,0.926443706431486,0.00665629356851431,101.89,102.027341853497,-0.137341853496808,129.162,130.804522200057,-1.64252220005712
"2014-05-08",6.2315,6.20884187854853,0.0226581214514658,79.44,79.9932891888857,-0.553289188885689,1.693,1.68372311398453,0.00927688601547343,1.3838,1.37236383310381,0.0114361668961885,0.9375,0.92665400623261,0.0108459937673904,101.6,102.035146781077,-0.435146781077157,129.162,130.804522200057,-1.64252220005712
"2014-05-09",6.2355,6.20940232447554,0.0260976755244637,79.87,80.0056892955434,-0.135689295543379,1.6848,1.68387208313273,0.000927916867266639,1.3756,1.37204551490022,0.00355448509978219,0.9359,0.926857739798538,0.0090422602014623,101.81,102.043593838683,-0.233593838682968,129.162,130.804522200057,-1.64252220005712
"2014-05-10",6.234,6.20993691571672,0.0240630842832756,79.8766666666667,80.010008690575,-0.133342023908355,1.6855,1.68391794343186,0.00158205656814311,1.37563333333333,1.3719359260988,0.00369740723452862,0.936033333333333,0.926923401465096,0.00910993186823703,101.92,102.046630587693,-0.126630587693401,129.162,130.804522200057,-1.64252220005712
"2014-05-11",6.2338,6.21044566578462,0.0233543342153795,79.8833333333333,80.0143280856067,-0.130994752273331,1.6862,1.68396380373098,0.00223619626901958,1.37566666666667,1.37182633729739,0.00384032936927505,0.936166666666667,0.926989063131655,0.00917760353501176,102.03,102.049667336704,-0.0196673367038339,129.162,130.804522200057,-1.64252220005712
"2014-05-12",6.2419,6.21092859813854,0.0309714018614635,79.89,80.0186474806383,-0.128647480638307,1.6869,1.6840096640301,0.00289033596989605,1.3757,1.37171674849598,0.00398325150402147,0.9363,0.927054724798213,0.00924527520178649,102.14,102.052704085714,0.087295914285733,129.162,130.804522200057,-1.64252220005712
"2014-05-13",6.2357,6.21138574589145,0.0243142541085459,80.13,80.0321696262848,0.0978303737151742,1.6823,1.6841357070378,-0.00183570703780138,1.3699,1.37137752532747,-0.00147752532746845,0.9358,0.927244782638277,0.00855521736172309,102.26,102.062498485011,0.197501514988979,129.162,130.804522200057,-1.64252220005712
"2014-05-14",6.2264,6.21181715495874,0.0145828450412581,80.06,80.0462615614185,0.0137384385814551,1.6767,1.68425006371168,-0.00755006371168227,1.3713,1.37102783847761,0.000272161522392282,0.9377,0.927427738547002,0.0102722614529978,101.89,102.072998035501,-0.182998035500886,129.162,130.804522200057,-1.64252220005712
"2014-05-15",6.2316,6.21222288130626,0.0193771186937424,80.03,80.0609291554152,-0.0309291554151672,1.6791,1.68435258484884,-0.00525258484884068,1.3712,1.37066768041854,0.000532319581455208,0.9355,0.927603421289048,0.00789657871095166,101.56,102.084223817747,-0.524223817746847,129.162,130.804522200057,-1.64252220005712
"2014-05-16",6.2333,6.21260298692789,0.0206970130721133,80.06,80.076178283329,-0.0161782833290047,1.681,1.68444311812545,-0.00344311812545341,1.3694,1.37029704373496,-0.000897043734963444,0.9358,0.927771663875192,0.00802833612480801,101.54,102.096196836671,-0.556196836671158,129.162,130.804522200057,-1.64252220005712
"2014-05-17",6.2333,6.2129575418272,0.020342458172803,80.045,80.0840965453791,-0.0390965453790845,1.68125,1.68448231358598,-0.00323231358597577,1.3702,1.37010648248328,9.3517516722868e-05,0.93425,0.927851983227783,0.00639801677221746,101.52,102.102567358586,-0.582567358586165,129.162,130.804522200057,-1.64252220005712
"2014-05-19",6.2366,6.21328662456308,0.0233133754369254,80.03,80.0920148074292,-0.0620148074291643,1.6815,1.6845215090465,-0.00302150904649813,1.371,1.36991592123159,0.00108407876840918,0.9327,0.927932302580373,0.00476769741962692,101.5,102.108937880501,-0.608937880501173,129.162,130.804522200057,-1.64252220005712
"2014-05-20",6.2369,6.21359032210311,0.0233096778968942,80.04,80.1084445832984,-0.068444583298434,1.6838,1.6845876016937,-0.000787601693700928,1.37,1.3695243053423,0.000475694657703536,0.9244,0.928085176998089,-0.00368517699808901,101.3,102.122467507556,-0.822467507556245,129.162,130.804522200057,-1.64252220005712
"2014-05-21",6.2342,6.21386873105178,0.0203312689482245,80.06,80.1254734408846,-0.065473440884585,1.6901,1.68464123889982,0.00545876110018286,1.3686,1.36912218894911,-0.000522188949106579,0.9251,0.928230128692617,-0.00313012869261687,101.34,102.136806024444,-0.79680602444387,129.162,130.804522200057,-1.64252220005712
"2014-05-22",6.2322,6.21412195764882,0.0180780423511835,80.22,80.1431071818413,0.0768928181586775,1.6868,1.68468226317204,0.00211773682795657,1.3655,1.36870956513068,-0.00320956513068138,0.9225,0.928366997704959,-0.00586699770495917,101.71,102.151973397796,-0.441973397796371,129.162,130.804522200057,-1.64252220005712
"2014-05-23",6.2341,6.21435011653808,0.0197498834619155,80.38,80.1613515807609,0.218648419239131,1.6828,1.684710519274,-0.00191051927399643,1.3628,1.36828642674981,-0.00548642674980991,0.923,0.928495622782222,-0.00549562278222243,101.95,102.167989264881,-0.217989264880973,129.162,130.804522200057,-1.64252220005712
"2014-05-24",6.2341,6.21455332983613,0.019546670163868,80.3466666666667,80.16763853518,0.179028131486614,1.6833,1.68471563046423,-0.00141563046423218,1.3634,1.3681418729474,-0.00474187294740298,0.923366666666667,0.928535695270261,-0.00516902860359404,101.94,102.173617203343,-0.233617203343112,129.162,130.804522200057,-1.64252220005712
"2014-05-25",6.2342,6.2147317278234,0.0194682721765976,80.3133333333333,80.1739254895992,0.139407843734096,1.6838,1.68472074165447,-0.000920741654467918,1.364,1.367997319145,-0.00399731914499605,0.923733333333333,0.928575767758299,-0.00484243442496566,101.93,102.179245141805,-0.24924514180525,129.162,130.804522200057,-1.64252220005712
"2014-05-26",6.2367,6.21488544886013,0.0218145511398697,80.28,80.1802124440184,0.0997875559815786,1.6843,1.6847258528447,-0.00042585284470366,1.3646,1.36785276534259,-0.00325276534258912,0.9241,0.928615840246337,-0.00451584024633727,101.92,102.184873080267,-0.264873080267389,129.162,130.804522200057,-1.64252220005712
"2014-05-27",6.2544,6.21501463935389,0.0393853606461113,80.35,80.1996956683703,0.15030433162973,1.6808,1.68472810873345,-0.00392810873344753,1.3635,1.36740857017724,-0.00390857017724118,0.926,0.928727484147567,-0.00272748414756677,101.97,102.202644208421,-0.232644208420717,129.162,130.804522200057,-1.64252220005712
"2014-05-28",6.265,6.21511945472955,0.0498805452704503,80.55,80.2198071918211,0.330192808178861,1.6711,1.68471713161348,-0.0136171316134841,1.3593,1.36695382917742,-0.00765382917741796,0.924,0.928830386669488,-0.00483038666948842,101.8,102.221321904317,-0.421321904316525,129.162,130.804522200057,-1.64252220005712
"2014-05-29",6.2476,6.21520006669229,0.0323999333077061,80.49,80.2405530145057,0.249446985494325,1.6716,1.68469276453434,-0.0130927645343414,1.3602,1.36648852865115,-0.00628852865114642,0.9307,0.928924378868283,0.00177562113171676,101.77,102.240925326763,-0.470925326763207,129.162,130.804522200057,-1.64252220005712
"2014-05-30",6.2477,6.21525666756598,0.0324433324340183,80.4,80.2619392730449,0.138060726955082,1.6756,1.68465484491679,-0.00905484491678585,1.3629,1.36601265174267,-0.00311265174266517,0.931,0.929009289803451,0.00199071019654931,101.79,102.261473460413,-0.471473460412913,129.162,130.804522200057,-1.64252220005712
"2014-05-31",6.2477,6.21528946306723,0.0324105369327732,80.4766666666667,80.2692835844207,0.20738308224597,1.67526666666667,1.68463763153436,-0.00937096486769724,1.3618,1.3658504941607,-0.00405049416070274,0.9288,0.929034509625095,-0.00023450962509503,101.99,102.268644005361,-0.278644005361486,129.162,130.804522200057,-1.64252220005712
"2014-06-01",6.2502,6.21529867232342,0.0349013276765792,80.5533333333333,80.2766278957965,0.276705437536857,1.67493333333333,1.68462041815194,-0.00968708481860862,1.3607,1.36568833657874,-0.00498833657874031,0.9266,0.929059729446739,-0.00245972944673937,102.19,102.27581455031,-0.0858145503100594,129.162,130.804522200057,-1.64252220005712
"2014-06-02",6.2559,6.21528452785921,0.0406154721407913,80.63,80.2839722071723,0.346027792827745,1.6746,1.68460320476952,-0.01000320476952,1.3596,1.36552617899678,-0.00592617899677788,0.9244,0.929084949268384,-0.00468494926838372,102.39,102.282985095259,0.107014904741368,129.162,130.804522200057,-1.64252220005712
"2014-06-03",6.2509,6.21524727662603,0.0356527233739734,80.53,80.3066581136923,0.223341886307701,1.675,1.6845376723584,-0.00953767235840328,1.3627,1.36502908967165,-0.00232908967164748,0.9263,0.929151187879455,-0.00285118787945481,102.52,102.305478826402,0.214521173597507,129.162,130.804522200057,-1.64252220005712
"2014-06-04",6.255,6.21518718236403,0.0398128176359672,80.67,80.3300034324393,0.339996567560659,1.6739,1.6844580718143,-0.0105580718143035,1.3598,1.36452136057578,-0.00472136057577887,0.9274,0.929207834316397,-0.00180783431639742,102.73,102.328973293182,0.401026706818236,129.162,130.804522200057,-1.64252220005712
"2014-06-05",6.2559,6.21510452355091,0.0407954764490916,80.34,80.3540146955731,-0.0140146955730627,1.6818,1.68436422332565,-0.00256422332564918,1.3662,1.36400296755494,0.0021970324450617,0.9338,0.929254716080397,0.00454528391960281,102.41,102.353487223609,0.0565127763908907,129.162,130.804522200057,-1.64252220005712
"2014-06-06",6.2451,6.21499959512132,0.0301004048786763,80.43,80.3786985757905,0.0513014242095142,1.6802,1.68425594271658,-0.00405594271657836,1.3641,1.36347388450326,0.000626115496739311,0.9335,0.929291659925388,0.00420834007461162,102.53,102.379039511465,0.150960488534815,129.162,130.804522200057,-1.64252220005712
"2014-06-07",6.2451,6.21487270887311,0.0302272911268906,80.4966666666667,80.3871529638586,0.109513702808081,1.6801,1.68421497672814,-0.00411497672813876,1.36243333333333,1.3632939517432,-0.000860618409866641,0.934133333333333,0.929300604778283,0.00483272855505066,102.53,102.387909365608,0.142090634392297,129.162,130.804522200057,-1.64252220005712
"2014-06-08",6.2436,6.21472418904639,0.0288758109536119,80.5633333333333,80.3956073519267,0.167725981406648,1.68,1.6841740107397,-0.00417401073969917,1.36076666666667,1.36311401898314,-0.00234735231647259,0.934766666666667,0.929309549631177,0.00545711703548969,102.53,102.39677921975,0.133220780249779,129.162,130.804522200057,-1.64252220005712
"2014-06-09",6.2284,6.21455437237611,0.0138456276238936,80.63,80.4040617399948,0.225938260005215,1.6799,1.68413304475126,-0.00423304475125957,1.3591,1.36293408622308,-0.00383408622307855,0.9354,0.929318494484071,0.00608150551592872,102.53,102.405649073893,0.124350926107261,129.162,130.804522200057,-1.64252220005712
"2014-06-10",6.2166,6.21436360753322,0.00223639246677938,80.8,80.4301108762987,0.369889123701284,1.6757,1.68399534251732,-0.00829534251731599,1.3546,1.36238354777551,-0.00778354777551463,0.9372,0.929335050128762,0.00786494987123824,102.33,102.433334890432,-0.103334890431936,129.162,130.804522200057,-1.64252220005712
"2014-06-11",6.2218,6.21415224891198,0.00764775108801977,80.78,80.456852766206,0.323147233794012,1.6789,1.68384264735259,-0.00494264735258982,1.353,1.36182224263681,-0.00882224263681329,0.9383,0.929341159745611,0.00895884025438919,102.02,102.462115992028,-0.442115992028155,129.162,130.804522200057,-1.64252220005712
"2014-06-12",6.2135,6.21392065183103,-0.000420651831027673,80.57,80.48429434412,0.0857056558800237,1.6927,1.68367476716598,0.00902523283402225,1.3554,1.36125014106583,-0.0058501410658346,0.9427,0.929336659471823,0.0133633405281768,101.7,102.49201136691,-0.792011366909981,129.162,130.804522200057,-1.64252220005712
"2014-06-13",6.2129,6.21366917477035,-0.000769174770349872,80.63,80.5124426780172,0.117557321982768,1.6957,1.68349150782325,0.0122084921767526,1.3536,1.36066720967467,-0.00706720967467156,0.9398,0.929321389147804,0.0104786108521964,102.02,102.523039820554,-0.503039820554477,129.162,130.804522200057,-1.64252220005712
"2014-06-14",6.2122,6.21339817603593,-0.00119817603592559,80.54,80.5268737746608,0.0131262253391974,1.6969,1.68339209337206,0.0135079066279352,1.3554,1.36037031116596,-0.00497031116595604,0.93985,0.929308291642842,0.010541708357158,101.93,102.539129825802,-0.609129825801677,129.162,130.804522200057,-1.64252220005712
"2014-06-16",6.2199,6.21310801361589,0.00679198638411059,80.45,80.5413048713044,-0.0913048713043735,1.6981,1.68329267892088,0.0148073210791179,1.3572,1.36007341265724,-0.00287341265724052,0.9399,0.92929519413788,0.0106048058621197,101.84,102.555219831049,-0.715219831048877,129.162,130.804522200057,-1.64252220005712
"2014-06-17",6.2323,6.21279904500303,0.0195009549969691,80.6,80.5708880759795,0.0291119240205417,1.6961,1.68307809510187,0.013021904898129,1.3547,1.35946871128608,-0.00476871128607631,0.9338,0.929257924137784,0.00454207586221608,102.15,102.588569668551,-0.438569668550678,129.162,130.804522200057,-1.64252220005712
"2014-06-18",6.2284,6.21247163049777,0.0159283695022248,80.4,80.6011994062993,-0.201199406299253,1.6989,1.6828475771299,0.0160524228700994,1.3589,1.35885306564604,4.69343539611158e-05,0.9403,0.929209433226836,0.0110905667731637,101.93,102.62310730757,-0.693107307570448,129.162,130.804522200057,-1.64252220005712
"2014-06-19",6.2295,6.21212613846133,0.0173738615386653,80.32,80.632245988554,-0.312245988554022,1.7041,1.68260095115142,0.0214990488485767,1.3606,1.35822643385076,0.00237356614923722,0.9403,0.929149577361863,0.0111504226381375,101.93,102.658850541334,-0.728850541334436,129.162,130.804522200057,-1.64252220005712
"2014-06-20",6.2281,6.21176294383919,0.0163370561608113,80.34,80.6640348658679,-0.324034865867905,1.7012,1.6823380499483,0.018861950051701,1.3599,1.35758877403328,0.00231122596671715,0.9388,0.929078217084122,0.00972178291587767,102.07,102.695816876562,-0.625816876562016,129.162,130.804522200057,-1.64252220005712
"2014-06-21",6.2274,6.21138242875837,0.0160175712416326,80.32,80.6748808946764,-0.354880894676399,1.70163333333333,1.68224493836195,0.0193883949713829,1.35993333333333,1.35737253112479,0.00256080220854805,0.9398,0.929050550570743,0.0107494494292569,102.026666666667,102.70855242394,-0.681885757273643,129.162,130.804522200057,-1.64252220005712
"2014-06-22",6.228,6.21098498209905,0.0170150179009495,80.3,80.6857269234849,-0.385726923484893,1.70206666666667,1.6821518267756,0.0199148398910649,1.35996666666667,1.35715628821629,0.00281037845037894,0.9408,0.929022884057364,0.0117771159426361,101.983333333333,102.721287971319,-0.737954637985269,129.162,130.804522200057,-1.64252220005712
"2014-06-23",6.2236,6.21057099936241,0.0130290006375946,80.28,80.6965729522934,-0.416572952293387,1.7025,1.68205871518925,0.0204412848107469,1.36,1.35694004530779,0.00305995469220984,0.9418,0.928995217543985,0.0128047824560153,101.94,102.734023518697,-0.794023518696896,129.162,130.804522200057,-1.64252220005712
"2014-06-24",6.2329,6.21014088308294,0.0227591169170619,80.31,80.7298670279409,-0.419867027940865,1.6986,1.68176279633977,0.0168372036602331,1.3606,1.35628020774379,0.00431979225621172,0.9366,0.92890044791041,0.00769955208959039,101.98,102.773487414495,-0.793487414495464,129.162,130.804522200057,-1.64252220005712
"2014-06-25",6.2284,6.2096950411808,0.0187049588191957,80.21,80.7639237007246,-0.55392370072461,1.698,1.68145015131495,0.0165498486850501,1.3629,1.35560922267572,0.00729077732428251,0.9407,0.928793782645358,0.0119062173546424,101.86,102.814225182498,-0.954225182497603,129.162,130.804522200057,-1.64252220005712
"2014-06-26",6.2252,6.20923389098387,0.0159661090161282,80.22,80.7987494050049,-0.578749405004941,1.7024,1.68112064498969,0.0212793550103115,1.361,1.35492705322359,0.00607294677641181,0.9413,0.928675099393467,0.0126249006065333,101.67,102.856253113242,-1.18625311324237,129.162,130.804522200057,-1.64252220005712
"2014-06-27",6.2151,6.2087578575519,0.00634214244809629,80.03,80.8343503461718,-0.804350346171807,1.7029,1.68077414907993,0.022125850920067,1.3646,1.35423366552116,0.0103663344788426,0.9421,0.928544280720904,0.0135557192790958,101.46,102.899587102839,-1.43958710283925,129.162,130.804522200057,-1.64252220005712
"2014-06-28",6.2151,6.2082673725444,0.00683262745559726,79.9533333333333,80.8464777275755,-0.893144394242205,1.70546666666667,1.68065294741919,0.024813719247477,1.36616666666667,1.35399878641826,0.012167880248404,0.942466666666667,0.928496591951434,0.013970074715233,101.413333333333,102.914472254241,-1.50113892090727,129.162,130.804522200057,-1.64252220005712
"2014-06-29",6.2154,6.20776287024245,0.00763712975755345,79.8766666666667,80.8586051089793,-0.981938442312603,1.70803333333333,1.68053174575845,0.027501587574887,1.36773333333333,1.35376390731537,0.0139694260179654,0.942833333333333,0.928448903181963,0.0143844301513702,101.366666666667,102.929357405642,-1.56269073897528,129.162,130.804522200057,-1.64252220005712
"2014-06-30",6.2056,6.20724478775146,-0.00164478775146288,79.8,80.870732490383,-1.070732490383,1.7106,1.6804105440977,0.030189455902297,1.3693,1.35352902821247,0.0157709717875268,0.9432,0.928401214412493,0.0147987855875075,101.32,102.944242557043,-1.6242425570433,129.162,130.804522200057,-1.64252220005712
"2014-07-01",6.2034,6.20671356533372,-0.00331356533372303,79.82,80.9079014713103,-1.08790147131028,1.715,1.68002971970093,0.0349702802990714,1.3679,1.35281311422666,0.0150868857733437,0.9493,0.928245793856466,0.0210542061435345,101.55,102.990234286539,-1.44023428653886,129.162,130.804522200057,-1.64252220005712
"2014-07-02",6.215,6.20616964257164,0.00883035742835689,79.94,80.9458624800265,-1.00586248002646,1.7165,1.67963157802662,0.036868421973377,1.3658,1.35208590301186,0.0137140969881372,0.9442,0.928077918558203,0.0161220814417967,101.77,103.03757643062,-1.26757643062029,129.162,130.804522200057,-1.64252220005712
"2014-07-03",6.2116,6.20561345767795,0.00598654232204857,80.2,80.9846202579116,-0.784620257911635,1.7155,1.67921603566712,0.0362839643328799,1.361,1.35134738025257,0.00965261974743155,0.9345,0.927897496726111,0.00660250327388938,102.18,103.086282533246,-0.906282533245739,129.162,130.804522200057,-1.64252220005712
"2014-07-04",6.2067,6.20504545251546,0.00165454748454123,80.27,81.0241791305622,-0.754179130562252,1.7156,1.6787830244547,0.0368169755452992,1.3594,1.35059753730208,0.00880246269791673,0.9364,0.927704443232815,0.00869555676718517,102.05,103.136365614404,-1.0863656144042,129.162,130.804522200057,-1.64252220005712
"2014-07-05",6.2068,6.20446607142159,0.00233392857840558,80.26,81.0376337867892,-0.777633786789207,1.71466666666667,1.67863284670979,0.0360338199568785,1.35973333333333,1.35034381470265,0.0093895186306824,0.9367,0.927635854048581,0.00906414595141876,101.986666666667,103.153523182758,-1.1668565160912,129.162,130.804522200057,-1.64252220005712
"2014-07-06",6.2054,6.2038757594177,0.00152424058230322,80.25,81.0510884430162,-0.801088443016162,1.71373333333333,1.67848266896488,0.0352506643684578,1.36006666666667,1.35009009210322,0.00997657456344807,0.937,0.927567264864348,0.00943273513565235,101.923333333333,103.170680751112,-1.2473474177782,129.162,130.804522200057,-1.64252220005712
"2014-07-07",6.2025,6.20327496248986,-0.000774962489860946,80.24,81.0645430992431,-0.824543099243118,1.7128,1.67833249121996,0.0344675087800371,1.3604,1.34983636950379,0.0105636304962137,0.9373,0.927498675680114,0.00980132431988594,101.86,103.187838319465,-1.3278383194652,129.162,130.804522200057,-1.64252220005712
"2014-07-08",6.2038,6.20266412725427,0.00113587274572968,80.18,81.1057158534732,-0.925715853473151,1.713,1.67786439801214,0.0351356019878558,1.361,1.34906387583958,0.011936124160421,0.9401,0.927280115264247,0.0128198847357526,101.55,103.240712844739,-1.69071284473867,129.162,130.804522200057,-1.64252220005712
"2014-07-09",6.1968,6.20204370000673,-0.00524370000673021,80.03,81.1477007419374,-1.11770074193741,1.7156,1.67737872112794,0.038221278872058,1.3641,1.348280059658,0.0158199403419997,0.9413,0.927048687232874,0.0142513127671261,101.62,103.295000837666,-1.67500083766557,129.162,130.804522200057,-1.64252220005712
"2014-07-10",6.2032,6.20141412751262,0.00178587248738326,80.11,81.1905007306681,-1.08050073066811,1.7134,1.6768754513878,0.0365245486121968,1.3609,1.34748492924145,0.013415070758547,0.9393,0.926804322132915,0.0124956778670851,101.32,103.350713246802,-2.0307132468017,129.162,130.804522200057,-1.64252220005712
"2014-07-11",6.2044,6.20077585436971,0.00362414563029136,80.18,81.2341183236827,-1.05411832368272,1.7121,1.67635459541122,0.035745404588775,1.3609,1.34667849941169,0.0142215005883121,0.939,0.926546956402195,0.0124530435978055,101.32,103.407860328337,-2.08786032833688,129.162,130.804522200057,-1.64252220005712
"2014-07-12",6.2042,6.20012932591404,0.00407067408595544,80.1766666666667,81.2489307419103,-1.07226407524365,1.71083333333333,1.67617512191264,0.0346582114206925,1.36123333333333,1.34640592978635,0.0148274035469808,0.9391,0.926456814816052,0.0126431851839479,101.393333333333,103.427390718571,-2.0340573852377,129.162,130.804522200057,-1.64252220005712
"2014-07-13",6.2044,6.19947498897971,0.00492501102029339,80.1733333333333,81.2637431601379,-1.09040982680458,1.70956666666667,1.67599564841406,0.0335710182526101,1.36156666666667,1.34613336016102,0.0154333065056494,0.9392,0.92636667322991,0.0128333267700904,101.466666666667,103.446921108805,-1.98025444213852,129.162,130.804522200057,-1.64252220005712
"2014-07-14",6.2093,6.19881329208345,0.0104867079165502,80.17,81.2785555783655,-1.1085555783655,1.7083,1.67581617491547,0.0324838250845276,1.3619,1.34586079053568,0.0160392094643181,0.9393,0.926276531643767,0.0130234683562328,101.54,103.466451499039,-1.92645149903933,129.162,130.804522200057,-1.64252220005712
