"","IF00C1Close","IF00C1_hpft","IF00C1_hpfc","IH00C1Close","IH00C1_hpft","IH00C1_hpfc","CN00YClose","CN00Y_hpft","CN00Y_hpfc","T00C1Close","T00C1_hpft","T00C1_hpfc","TF00C1Close","TF00C1_hpft","TF00C1_hpfc","CL00YClose","CL00Y_hpft","CL00Y_hpfc","AU0Close","AU0_hpft","AU0_hpfc","GC00YClose","GC00Y_hpft","GC00Y_hpfc","RB0Close","RB0_hpft","RB0_hpfc","SR0Close","SR0_hpft","SR0_hpfc","TA0Close","TA0_hpft","TA0_hpfc","I0Close","I0_hpft","I0_hpfc","NI0Close","NI0_hpft","NI0_hpfc","CF0Close","CF0_hpft","CF0_hpfc","P0Close","P0_hpft","P0_hpfc","M0Close","M0_hpft","M0_hpfc","AG0Close","AG0_hpft","AG0_hpfc","SI00YClose","SI00Y_hpft","SI00Y_hpfc","Y0Close","Y0_hpft","Y0_hpfc","ZS00YClose","ZS00Y_hpft","ZS00Y_hpfc","SCMClose","SCM_hpft","SCM_hpfc","SPXClose","SPX_hpft","SPX_hpfc","FTSEClose","FTSE_hpft","FTSE_hpfc"
"2012-09-21",2203.6,2348.97885854531,-145.378858545311,3254,3330.56632527483,-76.5663252748343,6950,7510.69634520524,-560.696345205237,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,92.89,90.2132964300771,2.67670356992289,363.67,346.113673494477,17.5563265055233,1773,1690.26430700448,82.7356929955166,3477,3706.97769648019,-229.977696480189,5303,5456.25235722357,-153.252357223571,7694,7749.02973737316,-55.0297373731565,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19680,19369.3100193228,310.689980677211,7614,7478.90579886153,135.094201138467,4013,3730.80422079589,282.195779204109,7409,6644.18933253774,764.810667462257,34.565,31.3992220567318,3.16577794326818,9738,9361.33031134022,376.669688659782,1624.75,1574.203919473,50.5460805269973,424,436.665146402652,-12.6651464026519,1460.15,1407.91966345377,52.2303365462254,5852.62,5776.60081857467,76.019181425332
"2012-09-24",2221.4,2348.59730858506,-127.197308585057,3254,3330.56632527483,-76.5663252748343,6985,7511.99775722103,-526.997757221032,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,91.93,90.1963575044254,1.73364249557465,360.12,346.206236420328,13.9137635796717,1762.1,1690.99673017306,71.1032698269354,3543,3705.86012585511,-162.860125855106,5177,5452.5133785301,-275.513378530101,7638,7752.39107816692,-114.391078166918,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19475,19368.5091804145,106.490819585545,7350,7467.57817118658,-117.578171186584,3961,3728.75662071179,232.243379288209,7165,6649.34989077424,515.650109225759,33.921,31.4275700872651,2.49342991273487,9498,9352.82764708824,145.172352911757,1609.25,1573.42560728029,35.8243927197108,424,436.665146402652,-12.6651464026519,1456.89,1408.57464535591,48.3153546440886,5838.84,5779.58090444845,59.2590955515532
"2012-09-25",2218.6,2348.27150205464,-129.67150205464,3254,3330.56632527483,-76.5663252748343,7005,7513.49187444622,-508.491874446223,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,90.87,90.1798283967175,0.69017160328247,360.86,346.29356317079,14.5664368292104,1772.6,1691.70613715227,80.893862847726,3547,3704.83769363244,-157.83769363244,5163,5448.87711608503,-285.87711608503,7688,7755.85874476208,-67.8587447620817,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19490,19367.8300665171,122.169933482903,7266,7456.23502573474,-190.235025734741,4000,3726.5690628559,273.430937144101,7159,6654.28124449364,504.718755506359,34.12,31.4552326334166,2.66476736658338,9518,9344.18403547881,173.815964521193,1612.25,1572.60565794034,39.6443420596621,424,436.665146402652,-12.6651464026519,1441.59,1409.23035564555,32.3596443544468,5859.71,5782.59091871423,77.1190812857709
"2012-09-26",2200.2,2348.00163078101,-147.80163078101,3254,3330.56632527483,-76.5663252748343,7000,7515.17855823667,-515.178558236671,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,90.32,90.16372842914,0.156271570860029,360.86,346.375536455811,14.484463544189,1750.6,1692.39183395958,58.2081660404214,3527,3703.90947176118,-176.909471761175,5163,5445.3430482652,-282.343048265205,7626,7759.43041277398,-133.43041277398,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19395,19367.2721497471,27.7278502529271,7230,7444.88058015358,-214.880580153576,3969,3724.24454443707,244.755455562925,7150,6658.98076890524,491.019231094755,33.71,31.482184804935,2.22781519506503,9348,9335.40356947446,12.5964305255426,1573.5,1571.74536907155,1.75463092845218,424,436.665146402652,-12.6651464026519,1433.32,1409.88696305592,23.4330369440749,5768.09,5785.63117467429,-17.5411746742876
"2012-09-27",2257.2,2347.78783299025,-90.5878329902463,3254,3330.56632527483,-76.5663252748343,6945,7517.05745975684,-572.057459756837,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,92.2,90.1480772091674,2.05192279083258,360.31,346.452045006526,13.8579549934744,1773.2,1693.05316005073,80.1468399492708,3568,3703.07446694626,-135.074466946259,5191,5441.91053527716,-250.910535277163,7654,7763.10372976805,-109.103729768055,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19295,19366.8349527207,-71.8349527207437,7158,7433.51897345513,-275.518973455133,3970,3721.78617568926,248.213824310741,7234,6663.44604784878,570.553952151218,34.64,31.5084028130764,3.13159718692357,9232,9326.49041388615,-94.4904138861521,1570.25,1570.84605467951,-0.59605467950723,424,436.665146402652,-12.6651464026519,1447.15,1410.54464969643,36.6053503035727,5779.42,5788.70201750869,-9.28201750869055
"2012-09-28",2315.6,2347.63018581298,-32.0301858129806,3254,3330.56632527483,-76.5663252748343,7160,7519.12801721786,-359.128017217855,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,92.19,90.1328944088722,2.05710559112777,365.48,346.522983541374,18.9570164586256,1771.1,1693.6894789424,77.4105210576018,3597,3702.3316127655,-105.331612765502,5190,5438.57882061841,-248.578820618409,7790,7766.87628815461,23.123711845389,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19405,19366.5180095159,38.4819904841386,7186,7422.15425582846,-236.154255828461,3984,3719.19716801848,264.802831981518,7378,6667.67486813112,710.325131868877,34.517,31.5338637899858,2.98313621001418,9278,9317.44873873188,-39.4487387318831,1598,1569.90902949516,28.0909705048423,424,436.665146402652,-12.6651464026519,1440.67,1411.20360736274,29.4663926372645,5742.07,5791.80378514681,-49.7337851468092
"2012-10-08",2276.6,2347.52872893447,-70.9287289344698,3254,3330.56632527483,-76.5663252748343,7285,7521.38943236531,-236.389432365307,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,89.33,90.0528368886306,-0.722836888630592,361.38,346.588252507082,14.7917474929177,1773.5,1696.95078805503,76.5492119449735,3656,3701.67978696239,-45.6797869623871,5232,5435.34704407008,-203.347044070078,7602,7770.74563524515,-168.74563524515,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19440,19366.3208245168,73.6791754832106,6872,7410.79036357413,-538.790363574134,3878,3716.48083543223,161.519164567771,7107,6671.66525240406,435.334747595938,33.982,31.6696136060404,2.31238639395955,9088,9308.28267497071,-220.28267497071,1549.75,1563.5686831117,-13.8186831116986,424,436.665146402652,-12.6651464026519,1455.88,1415.19654832548,40.6834516745215,5841.74,5811.08210848825,30.6578915117458
"2012-10-09",2323.8,2347.48348880014,-23.683488800144,3254,3330.56632527483,-76.5663252748343,7220,7523.84075849557,-303.840758495569,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,92.39,90.0415438437237,2.34845615627633,361.8,346.647760186471,15.1522398135292,1763,1697.39705641668,65.6029435833232,3667,3701.11782374046,-34.1178237404607,5284,5432.21424266073,-148.214242660734,7820,7774.70932790976,45.2906720902444,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19570,19366.2429180148,203.75708198518,7014,7399.43113537607,-385.431135376068,3897,3713.64060139702,183.359398602979,7105,6675.41551693868,429.584483061319,33.951,31.6892434935533,2.26175650644667,9218,9298.99633725558,-80.9963372555753,1548.5,1562.40441454049,-13.9044145404899,424,436.665146402652,-12.6651464026519,1441.48,1415.8709644259,25.6090355740995,5810.25,5814.40959200762,-4.15959200762419
"2012-10-10",2321.4,2347.49446253623,-26.094462536226,3254,3330.56632527483,-76.5663252748343,7325,7526.48095119123,-201.480951191231,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,91.38,90.0308969200583,1.34910307994168,359.55,346.701420976666,12.8485790233341,1761.2,1697.81445195678,63.3855480432184,3682,3700.64453842114,-18.6445384211403,5307,5429.17936936356,-122.179369363559,7834,7778.76485326548,55.2351467345215,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19555,19366.283840757,188.716159243034,7022,7388.08018720391,-366.080187203915,3835,3710.6799561449,124.320043855096,7078,6678.92415795636,399.075842043642,33.745,31.7079797088,2.03702029119998,9184,9289.59374918325,-105.593749183254,1523.75,1561.21284107488,-37.4628410748786,424,436.665146402652,-12.6651464026519,1432.56,1416.54871845109,16.011281548907,5776.71,5817.77074921831,-41.0607492183094
"2012-10-11",2320,2347.56163747921,-27.5616374792081,3254,3330.56632527483,-76.5663252748343,7355,7529.30884043895,-174.308840438952,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,92.07,90.0209196298352,2.04908037016475,359.55,346.749155538124,12.8008444618761,1768.8,1698.20264033026,70.5973596697369,3634,3700.25873222288,-66.2587322228808,5346,5426.24131588567,-80.2413158856657,7902,7782.90971715088,119.090282849118,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19435,19366.4432277154,68.5567722845658,7000,7376.74097570555,-376.740975705548,3839,3707.60246570112,131.397534298877,7120,6682.18984925182,437.810150748178,34.046,31.7258103766416,2.32018962335838,9190,9280.07890087012,-90.0789008701251,1549.25,1559.9952323936,-10.7452323936016,424,436.665146402652,-12.6651464026519,1432.84,1417.23013858981,15.60986141019,5829.75,5821.16596547932,8.58403452068019
"2012-10-12",2307.2,2347.68499017891,-40.4849901789107,3254,3330.56632527483,-76.5663252748343,7340,7532.32317294168,-192.323172941676,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,91.87,90.0116360429215,1.85836395707852,359.95,346.79088984239,13.15911015761,1754.1,1698.5613133931,55.5386866069027,3639,3699.95919865718,-60.9591986571772,5326,5423.39892343042,-97.3989234304243,7846,7787.14144823649,58.858551763508,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19435,19366.7207918701,68.2792081298926,6896,7365.41680620609,-469.416806206094,3782,3704.41174748013,77.5882525198721,7081,6685.21142958041,395.788570419595,33.735,31.7427244639596,1.99227553604038,9100,9270.45573878391,-170.45573878391,1522.25,1558.75284268975,-36.5028426897513,424,436.665146402652,-12.6651464026519,1428.59,1417.91555964923,10.6744403507706,5793.32,5824.59560917678,-31.2756091767769
"2012-10-15",2302.4,2347.86448579259,-45.464485792585,3254,3330.56632527483,-76.5663252748343,7320,7535.52262334975,-215.522623349754,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,91.85,90.0030710761879,1.84692892381212,354.19,346.826555152365,7.3634448476345,1736,1698.89019218341,37.1098078165881,3582,3699.74470384672,-117.744703846724,5355,5420.65100003241,-65.6510000324049,7850,7791.45762441984,58.542375580158,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19430,19367.1162745392,62.8837254608017,6842,7354.11082830103,-512.110828301025,3684,3701.11147321078,-17.1114732107783,6884,6687.98791867166,196.012081328336,32.707,31.7587118967123,0.948288103287692,9036,9260.72817215774,-224.728172157741,1494,1557.48692171473,-63.4869217147332,424,436.665146402652,-12.6651464026519,1440.13,1418.60532288902,21.5246771109758,5805.61,5828.06005224511,-22.4500522451106
"2012-10-16",2298.8,2348.10007274255,-49.300072742552,3254,3330.56632527483,-76.5663252748343,7315,7538.9057868154,-223.905786815399,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,91.96,89.9952504146822,1.96474958531781,353.61,346.856088170383,6.75391182961729,1744.3,1699.18902069673,45.1109793032674,3611,3699.61398871658,-88.6139887165772,5377,5417.99631346559,-40.9963134655895,7910,7795.85584792842,114.144152071576,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19540,19367.6294452651,172.370554734938,6926,7342.82599754781,-416.825997547811,3713,3697.7053466936,15.2946533063965,6868,6690.51849985712,177.481500142879,32.965,31.7737634243801,1.19123657561993,9216,9250.90003976511,-34.9000397651048,1493.5,1556.19870413119,-62.6987041311932,424,436.665146402652,-12.6651464026519,1454.92,1419.29977398124,35.6202260187562,5870.54,5831.55965369059,38.9803463094111
"2012-10-17",2309.4,2348.39168065794,-38.9916806579413,3254,3330.56632527483,-76.5663252748343,7335,7542.47116940172,-207.471169401722,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,92.03,89.9882005068963,2.04179949310373,354.8,346.879428642538,7.92057135746187,1749.7,1699.45755826831,50.2424417316906,3638,3699.56574552053,-61.5657455205334,5438,5415.43360436645,22.5663956335547,7882,7800.33374518886,81.6662548111388,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19630,19368.2600995837,261.739900416258,6884,7331.56505781795,-447.565057817945,3712,3694.19706465578,17.8029353442204,6863,6692.80243749333,170.197562506669,33.185,31.7878701884317,1.39712981156827,9188,9240.97508748561,-52.9750874856097,1510.75,1554.88939835882,-44.1393983588221,424,436.665146402652,-12.6651464026519,1460.91,1419.99926749538,40.9107325046203,5910.91,5835.09476323965,75.8152367603544
"2012-10-18",2332.6,2348.73921878925,-16.1392187892521,3254,3330.56632527483,-76.5663252748343,7335,7546.21718461881,-211.217184618805,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,92.04,89.9819486134691,2.05805138653092,354.46,346.896519106729,7.56348089327099,1743.3,1699.69558288056,43.6044171194401,3646,3699.59862988287,-53.5986298828661,5400,5412.96159642523,-12.961596425229,7884,7804.88898981013,79.1110101898656,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19820,19369.0081042821,450.991895717862,6950,7320.33058068375,-370.330580683751,3769,3690.59033014735,78.409669852647,6883,6694.83906929951,188.160930700494,32.838,31.8010238227429,1.03697617725715,9250,9230.95704677289,19.0429532271125,1544.25,1553.56018690013,-9.31018690012682,424,436.665146402652,-12.6651464026519,1457.34,1420.70417272488,36.6358272751151,5917.05,5838.6657467316,78.3842532683954
"2012-10-19",2333.8,2349.14258026923,-15.3425802692325,3254,3330.56632527483,-76.5663252748343,7500,7550.14216021594,-50.1421602159365,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,90.05,89.9765228390405,0.0734771609594731,351.67,346.907305374888,4.76269462511205,1722.8,1699.90289328392,22.8971067160821,3644,3699.71127197931,-55.7112719793071,5348,5410.57902266016,-62.5790226601612,7776,7809.51928915885,-33.5192891588466,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19675,19369.8734343401,305.126565659919,6962,7309.12495271212,-347.12495271212,3785,3686.88885357664,98.1111464233587,6759,6696.62780334772,62.3721966522762,32.073,31.8132165387069,0.259783461293139,9260,9220.8496271828,39.150372817201,1533,1552.21223401229,-19.2122340122927,424,436.665146402652,-12.6651464026519,1433.19,1421.41487587406,11.7751241259357,5896.15,5842.27300134479,53.8769986552078
"2012-10-22",2351,2349.60165155941,1.39834844058715,3254,3330.56632527483,-76.5663252748343,7475,7554.2443366343,-79.2443366342976,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,88.73,89.9719521389642,-1.24195213896423,350.09,346.911736385386,3.17826361461427,1725.1,1700.07930625321,25.0206937467909,3679,3699.90227982983,-20.9022798298268,5399,5408.28461073171,-9.28461073170848,7798,7814.22238330304,-16.2223833030421,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19720,19370.8562511593,349.14374884066,7254,7297.95040739032,-43.950407390324,3828,3683.09637776391,144.903622236088,6746,6698.16812548867,47.8318745113341,32.227,31.8244409763607,0.402559023639265,9318,9210.65654614285,107.343453857152,1546.5,1550.84670010389,-4.34670010389275,424,436.665146402652,-12.6651464026519,1433.82,1422.131778291,11.6882217089951,5882.91,5845.91695665834,36.9930433416572
"2012-10-23",2324.4,2350.11631277947,-25.7163127794701,3254,3330.56632527483,-76.5663252748343,7445,7558.52193358782,-113.52193358782,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,86.67,89.9682654989673,-3.29826549896728,349.7,346.909763045307,2.79023695469286,1708.3,1700.22464802803,8.07535197196572,3660,3700.1702384257,-40.1702384256954,5356,5406.07706243252,-50.0770624325215,7750,7818.99599845507,-68.9959984550706,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19620,19371.9568422684,248.043157731627,7236,7286.809034718,-50.8090347180036,3750,3679.2166860842,70.7833139158026,6718,6699.45954735464,18.5404526453627,31.768,31.8346898831256,-0.0666898831256341,9224,9200.38153726333,23.6184627366702,1554,1549.46473764204,4.53526235795969,424,436.665146402652,-12.6651464026519,1413.11,1422.85528619116,-9.74528619115916,5797.91,5849.59806452186,-51.6880645218619
"2012-10-24",2322,2350.68644462675,-28.6864446267451,3254,3330.56632527483,-76.5663252748343,7365,7562.9731380344,-197.973138034403,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,85.73,89.9654913914031,-4.23549139140312,347.3,346.901337575504,0.398662424496266,1700.5,1700.33875519057,0.161244809434979,3684,3700.51372411803,-16.5137241180302,5366,5403.95507571765,-37.9550757176494,7850,7823.83785412164,26.1621458783633,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19575,19373.1756395177,201.824360482282,7330,7275.7029065275,54.2970934725013,3809,3675.25362181014,133.746378189864,6739,6700.50160035005,38.4983996499471,31.595,31.8439561728263,-0.248956172826317,9284,9190.02837852646,93.9716214735435,1570,1548.06749729704,21.9325027029629,424,436.665146402652,-12.6651464026519,1408.75,1423.5858106214,-14.8358106213987,5804.78,5853.31679207673,-48.5367920767264
"2012-10-25",2307.4,2351.31191716889,-43.9119171688923,3254,3330.56632527483,-76.5663252748343,7340,7567.59609000646,-227.596090006463,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,86.05,89.9636569252542,-3.91365692525422,347.7,346.886413350189,0.81358664981106,1712,1700.42146766091,11.5785323390911,3679,3700.93129665326,-21.9312966532605,5368,5401.9173278423,-33.9173278422985,7826,7828.74564128943,-2.74564128943195,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19585,19374.5131772894,210.4868227106,7242,7264.63407364879,-22.6340736487923,3790,3671.21105747331,118.788942526688,6807,6701.29382354356,105.706176456441,32.049,31.8522327317188,0.196767268281195,9232,9179.60085767709,52.3991423229102,1564.75,1546.65613161392,18.0938683860765,424,436.665146402652,-12.6651464026519,1412.97,1424.32375860032,-11.3537586003248,5805.05,5857.07358509827,-52.0235850982705
"2012-10-26",2252,2351.99258861557,-99.9925886155695,3254,3330.56632527483,-76.5663252748343,7252.5,7569.99246885413,-317.492468854128,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,86.24,89.9627874587212,-3.72278745872121,345,346.864943908373,-1.86494390837298,1711.1,1700.4726254259,10.6273745741018,3683,3701.42150895158,-18.4215089515789,5276,5399.96248037218,-123.962480372178,7852,7833.71706175946,18.2829382405355,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19560,19375.9700733913,184.029926608751,7134,7253.60460935602,-119.604609356016,3796,3667.09292089058,128.907079109416,6680,6701.83577191693,-21.8357719169347,32.025,31.859512343151,0.165487656848984,9098,9169.10280130422,-71.1028013042228,1560.5,1545.23180220376,15.2681977962351,424,436.665146402652,-12.6651464026519,1411.94,1425.06953101398,-13.1295310139849,5806.71,5860.8688692987,-54.1588692987025
"2012-10-29",2244,2352.72829902485,-108.728299024847,3254,3330.56632527483,-76.5663252748343,7165,7572.38884770179,-407.388847701794,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,85.54,89.9629067322603,-4.42290673226024,347.57,346.836883125366,0.733116874633777,1707.7,1700.49207325841,7.20792674158792,3619,3701.98290486773,-82.9829048677288,5170,5398.08918085338,-228.089180853381,7824,7838.74981619764,-14.7498161976378,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19500,19377.5470326379,122.452967362053,7064,7242.61657756738,-178.616577567381,3740,3662.9031889815,77.0968110184954,6721,6702.12704414701,18.8729558529893,31.727,31.8657878718048,-0.138787871804777,9010,9158.53805765674,-148.538057656743,1525.75,1543.79567815686,-18.0456781568572,424,436.665146402652,-12.6651464026519,1412.01333333333,1425.32086202774,-13.3075286944033,5795.1,5864.70304888588,-69.6030488858785
"2012-10-30",2245.4,2353.5188471221,-108.118847122105,3254,3330.56632527483,-76.5663252748343,7085,7577.34937523983,-492.349375239833,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,85.68,89.9640369474727,-4.28403694747267,347.28,346.802184105605,0.477815894395273,1710.5,1700.47966032428,10.0203396757244,3628,3702.61402064169,-74.614020641692,5208,5396.29602559059,-188.296025590593,7798,7843.84161282723,-45.8416128272323,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19595,19379.2448359145,215.755164085512,7012,7231.67199276124,-219.671992761244,3745,3658.6458919506,86.3541080493972,6708,6702.16722988396,5.83277011604437,31.788,31.8710522507708,-0.0830522507707543,9012,9147.91044559224,-135.910445592244,1532.5,1542.3489348748,-9.84893487479535,424,436.665146402652,-12.6651464026519,1412.08666666667,1425.57219304149,-13.4855263748217,5849.9,5868.5765056804,-18.6765056803992
"2012-10-31",2255.2,2354.36398668879,-99.1639866887924,3254,3330.56632527483,-76.5663252748343,7105,7582.47546834135,-477.475468341353,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,86.08,89.966198477709,-3.886198477709,347.27,346.760800256526,0.509199743473998,1717.5,1700.43523876882,17.0647612311772,3634,3703.31335821168,-69.3133582116792,5212,5394.58151660593,-182.581516605931,7796,7848.99015377493,-52.990153774933,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19525,19381.0643147234,143.935685276581,7046,7220.77279558317,-174.772795583165,3768,3654.32509187094,113.674908129064,6719,6701.95592658,17.0440734199978,32.288,31.8752983557709,0.412701644229069,9070,9137.22372256877,-67.2237225687724,1548.25,1540.8927402998,7.35725970019978,424,436.665146402652,-12.6651464026519,1412.16,1425.82352405524,-13.6635240552402,5782.7,5872.48959273196,-89.7895927319574
"2012-11-01",2306.2,2355.26342681427,-49.0634268142692,3254,3330.56632527483,-76.5663252748343,7230,7587.76471921028,-357.764719210283,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,86.95,89.9694099254694,-3.01940992546939,352,346.712685183117,5.28731481688293,1717.3,1700.35866487935,16.9413351206459,3679,3704.07938867348,-25.0793886734806,5229,5392.94407808713,-163.944078087128,7838,7854.19312221816,-16.1931222181558,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19560,19383.0063897514,176.993610248583,7074,7209.9208358751,-135.920835875103,3845,3649.94488651115,195.055113488854,6834,6701.49273409842,132.50726590158,32.226,31.8785190281918,0.347480971808181,9118,9126.48158986452,-8.48158986452043,1559.75,1539.42825830295,20.3217416970479,424,436.665146402652,-12.6651464026519,1427.59,1426.58612848973,1.00387151027173,5861.92,5876.44265537007,-14.5226553700702
"2012-11-02",2307.2,2356.21683559764,-49.0168355976373,3254,3330.56632527483,-76.5663252748343,7395,7593.21452268054,-198.214522680543,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,84.86,89.9736882868617,-5.11368828686165,347.9,346.657792700824,1.24220729917637,1677,1700.24980199702,-23.2498019970208,3676,3704.91055447148,-28.9105544714775,5174,5391.3820587503,-217.382058750304,7832,7859.44817943022,-27.4481794302186,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19505,19385.0720411825,119.92795881754,6962,7199.11789123494,-237.11789123494,3806,3645.50942062838,160.490579371625,6752,6700.77725934714,51.2227406528645,30.9,31.8807072800198,-0.980707280019827,8880,9115.68772097004,-235.687720970044,1526.25,1537.95665579651,-11.7066557965068,424,436.665146402652,-12.6651464026519,1414.2,1427.35772943516,-13.1577294351579,5868.55,5880.4360018087,-11.8860018086967
"2012-11-05",2307,2357.22386085701,-50.2238608570058,3254,3330.56632527483,-76.5663252748343,7415,7598.82212570118,-183.822125701183,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,85.7,89.9790493098833,-4.27904930988328,342.02,346.596078810685,-4.57607881068488,1682.2,1700.10852046595,-17.9085204659517,3641,3705.80528768339,-64.8052876833872,5214,5389.89373954347,-175.893739543474,7790,7864.75297999087,-74.7529799908706,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19445,19387.2623223629,57.7376776371022,6784,7188.36568307629,-404.365683076287,3767,3641.02291960783,125.977080392169,6520,6699.80916400762,-179.809164007624,31.155,31.8818562668733,-0.726856266873341,8694,9104.84578586995,-410.84578586995,1503.5,1536.47910809291,-32.9791080929098,424,436.665146402652,-12.6651464026519,1417.26,1428.13871242417,-10.8787124241734,5839.06,5884.46993425888,-45.4099342588748
"2012-11-06",2290.8,2358.28413014896,-67.4841301489589,3254,3330.56632527483,-76.5663252748343,7370,7604.58469328676,-234.584693286764,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,88.33,89.9855066287439,-1.65550662874386,343.9,346.527500027182,-2.62750002718238,1714.5,1699.9346810196,14.5653189803988,3642,3706.76200843637,-64.7620084363698,5258,5388.47731155797,-130.47731155797,7488,7870.1051671339,-382.105167133897,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19190,19389.5783362119,-199.578336211937,6838,7177.66583479787,-339.665834797869,3790,3636.48967517483,153.510324825172,6567,6698.58813093471,-131.58813093471,31.99,31.8819587389857,0.108041261014313,8762,9093.95935712498,-331.959357124978,1517.5,1534.99678566556,-17.4967856655618,424,436.665146402652,-12.6651464026519,1428.39,1428.92945755056,-0.539457550559375,5884.9,5888.54475001848,-3.64475001848401
"2012-11-07",2292,2359.3972502695,-67.3972502695042,3254,3330.56632527483,-76.5663252748343,7320,7610.49931446801,-290.499314468009,97.02,95.9796540391249,1.04034596087514,93.906,93.4932954149582,0.412704585041857,84.44,89.9930721088641,-5.55307210886414,351.98,346.452010973251,5.52798902674904,1713.2,1699.72813698889,13.4718630111081,3634,3707.77911006956,-73.7791100695608,5250,5387.13089317742,-137.130893177421,7606,7875.5023531934,-269.502353193404,969,968.08616736998,0.913832630020497,98430,104211.837780779,-5781.83778077868,19145,19392.0212095157,-247.021209515728,6856,7167.01980264999,-311.01980264999,3378,3631.9140311288,-253.914031128796,6754,6697.11376865749,56.8862313425093,31.651,31.8810071461374,-0.230007146137365,8764,9083.03183746877,-319.031837468774,1508,1533.51084535563,-25.5108453556252,424,436.665146402652,-12.6651464026519,1394.53,1429.73034041126,-35.2003404112564,5791.63,5892.66072761458,-101.030727614583
