"","IF00C1_hpft","SPX_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","T00C1_hpft","USDX_hpft","USDCNH_hpft"
"2013-04-11",2483.62962660689,1568.23942470447,3.52712203202163,1.94319130344385,1.98838460856832,NA,82.0022022866803,6.17852458169815
"2013-04-12",2482.83768669088,1569.73061442127,3.52616449336794,1.94583872466339,1.98950275302237,NA,82.017616095185,6.17790791045432
"2013-04-15",2482.0049503053,1571.21816163021,3.52348439248503,1.95426982954936,1.99336003890651,NA,82.0326581452007,6.17667055881386
"2013-04-16",2481.132252313,1572.7019446262,3.52265973630705,1.95724794362151,1.99481875788329,NA,82.0473226509976,6.17605017368892
"2013-04-17",2480.22041070948,1574.18183390894,3.52187167044771,1.96031210881429,1.99636646105875,NA,82.0616039456224,6.17542885636204
"2013-04-18",2479.27023062143,1575.65770075034,3.52112151299293,1.9634634881791,1.99800453641639,NA,82.0754962681556,6.17480676816548
"2013-04-19",2478.28250633715,1577.12940725733,3.52041055827231,1.96670315783282,1.99973429002559,NA,82.0889940967635,6.17418407099827
"2013-04-22",2477.25802409673,1578.59680146291,3.51852549918875,1.97696119752213,2.00548541987649,NA,82.1020921140206,6.17231396096387
"2013-04-23",2476.19759077383,1580.05972235601,3.51798389065347,1.98056281292235,2.0075932283527,NA,82.1147852757333,6.17169047708272
"2013-04-24",2475.10203578813,1581.5180022718,3.5174877125134,1.98425660224481,2.00979789615265,NA,82.1270687600573,6.17106722355331
"2013-04-25",2473.97217706853,1582.97147301643,3.51703819226061,1.98804302934846,2.01210014579956,NA,82.1389381151966,6.17044437744759
"2013-04-26",2472.80883977707,1584.41996526844,3.51663654383421,1.99192245712665,2.0145005865843,NA,82.1503892253872,6.1698221159337
"2013-05-02",2471.61284363079,1590.16078905595,3.51538737451772,2.0127196466548,2.0279894243535,NA,82.1919352008332,6.16672567557981
"2013-05-03",2470.38499470227,1591.58188303416,3.51529719790716,2.01715842559578,2.03098587012409,NA,82.2012377212047,6.16611055448515
"2013-05-06",2469.12608574859,1592.99700713848,3.51536489719238,2.03102580364237,2.04057107160275,NA,82.2100984868804,6.16488579988888
"2013-05-07",2467.83691622945,1594.40600951493,3.5155034611847,2.03582947514603,2.04396347701991,NA,82.2185133291299,6.16427647886261
"2013-05-08",2466.51830216948,1595.80874843806,3.51570158228083,2.04072227133586,2.04745360936836,NA,82.2264781287856,6.16366940485945
"2013-05-09",2465.17108322226,1597.20509522562,3.51596016009954,2.04570315668781,2.05104075733498,NA,82.2339887962289,6.16306473303783
"2013-05-10",2463.79613057314,1598.59493644053,3.51628006615034,2.05077100444005,2.05472412240707,NA,82.241041115157,6.16246260744949
"2013-05-13",2462.39433840228,1599.97817082534,3.51761607296428,2.06648361762455,2.06634232096467,NA,82.2476310618958,6.16126653330682
"2013-05-14",2460.9666329681,1601.35471163364,3.51818946382514,2.07188621868552,2.07040094154693,NA,82.2537549678308,6.16067284296265
"2013-05-15",2459.51396210876,1602.72448608718,3.51882812098629,2.07736887869632,2.07455059617307,NA,82.2594095704201,6.1600822128316
"2013-05-16",2458.03728343147,1604.08744165627,3.51953274271198,2.0829300195347,2.07879006851864,NA,82.2645921842722,6.1594947556617
"2013-05-17",2456.53756631848,1605.44354898229,3.52030399741023,2.08856801456266,2.08311809483968,NA,82.26930075668,6.15891057775992
"2013-05-20",2455.01581775235,1606.79279787934,3.52302380745508,2.1059258465619,2.09662015328452,NA,82.2735338530807,6.15717869306718
"2013-05-21",2453.47309434464,1608.13520380075,3.52406768583604,2.11185362087482,2.10128883931563,NA,82.277290841115,6.15660857743689
"2013-05-22",2451.91051007465,1609.47080679359,3.52518108500393,2.11784910297702,2.10603906883974,NA,82.2805717194041,6.15604218229501
"2013-05-23",2450.32923932477,1610.79967213014,3.52636448589998,2.12391028030676,2.11086929036542,NA,82.2833771325312,6.15547957196153
"2013-05-24",2448.73051851824,1612.12188404728,3.52761833603253,2.1300350667871,2.11577790308524,NA,82.2857085556958,6.15492080185182
"2013-05-27",2447.11563387611,NA,3.53180652854835,2.14876959806137,2.13095737722233,NA,82.2875680703406,6.15381494901337
"2013-05-28",2445.48592918781,1613.43754319654,3.53334593677133,2.15512710246697,2.13616259051143,NA,82.2889583177179,6.15326791752263
"2013-05-29",2443.84280052637,1614.74676572142,3.53495748752446,2.16153714407853,2.14143744134872,NA,82.2898824939875,6.15272482596452
"2013-05-30",2442.18772155824,1616.04968703727,3.53664140525997,2.1679974150388,2.1467800064011,NA,82.2903445976568,6.15218566446458
"2013-05-31",2440.52224174235,1617.34645645376,3.53839787501278,2.17450560272148,2.15218830742562,NA,82.2903491729186,6.15165041594559
"2013-06-03",2438.84798610488,1618.63723913721,3.5441038717718,2.19429430048405,2.16878711456598,NA,82.2899010614409,6.15006790827389
"2013-06-04",2437.16664559373,1619.92220579026,3.54615164029614,2.20097071966678,2.17443764351702,NA,82.2890055057064,6.14954806914414
"2013-06-05",2435.47997653047,1621.20153611969,3.54827232596289,2.20768326063102,2.18014335394518,NA,82.2876678970486,6.14903201109055
"2013-06-06",2433.78978708577,1622.47541456848,3.55046589602824,2.21442950059684,2.18590202615833,NA,82.2858938132243,6.14851969171238
"2013-06-07",2432.09793433904,1623.74402049463,3.55273228667508,2.22120698880684,2.1917114042224,NA,82.283688936293,6.14801106016314
"2013-06-13",2430.40631712324,1628.76941737848,3.56515251364525,2.25547423944768,2.22143758516009,NA,82.2706651325046,6.14503323758118
"2013-06-14",2428.71685258406,1630.01447053692,3.56785301229854,2.26238549674633,2.22750204276709,NA,82.2663810256514,6.14454865870692
"2013-06-17",2427.03143851928,1631.25538811745,3.57638288095854,2.28318752175384,2.24589063328817,NA,82.2616929917745,6.14311367673307
"2013-06-18",2425.35195903757,1632.49236051186,3.57936782929698,2.2901352465998,2.25207727642597,NA,82.2566035630335,6.14264134888457
"2013-06-19",2423.68028550308,1633.72558132982,3.58242294942622,2.29708519087344,2.2582884597358,NA,82.2511146012459,6.1421718831483
"2013-06-20",2422.01828094997,1634.95525216611,3.58554779037888,2.30403450677983,2.26452172726901,NA,82.2452273123919,6.14170519173395
"2013-06-21",2420.36779655711,1636.1815726332,3.5887418669521,2.31098030639293,2.27077459055034,NA,82.2389425175661,6.14124118343192
"2013-06-24",2418.73064538405,1637.40472301272,3.598734662313,2.33176808279805,2.2896254657982,NA,82.2322608538234,6.13986427210606
"2013-06-25",2417.10859718356,1638.62486550113,3.6022008999495,2.33867162904529,2.29593139861248,NA,82.2251830289277,6.13940999244981
"2013-06-26",2415.50330359877,1639.84213570979,3.60573401261573,2.3455579540524,2.30224437822439,NA,82.2177098365138,6.13895787986461
"2013-06-27",2413.91629048402,1641.05664833615,3.60933352181918,2.35242457985365,2.30856208012744,NA,82.2098422210156,6.13850782792045
"2013-06-28",2412.3489625364,1642.26850295611,3.61299893942227,2.35926913365937,2.31488229872039,NA,82.2015814254353,6.13805973351162
"2013-07-01",2410.80260254651,1643.47778763073,3.62438540797031,2.37964773167999,2.33383793048289,NA,82.1929289987249,6.13672618902218
"2013-07-02",2409.27839254892,1644.68457554486,3.6283090590795,2.38638165945561,2.34014858271278,NA,82.1838868942751,6.13628491550383
"2013-07-03",2407.77741231199,1645.88892809526,3.63229574134155,2.39308263527065,2.34645238168256,NA,82.1744574197565,6.1358450902411
"2013-07-04",2406.30063914098,NA,3.63634476540259,2.39974864319098,2.3527477015325,NA,82.1646434434018,6.13540660654808
"2013-07-05",2404.84894213302,1647.090894028,3.64045540892442,2.40637770321045,2.35903298914638,NA,82.1544482697627,6.13496935565345
"2013-07-08",2403.42309312137,1648.29050949037,3.65314931485216,2.42602438540071,2.37781406729991,NA,82.1438756437664,6.13366389147084
"2013-07-09",2402.02376835027,1649.48780434622,3.6574984731477,2.43248740350781,2.3840448975339,NA,82.1329302592278,6.13323047215993
"2013-07-10",2400.65153054579,1650.68280522259,3.66190503987214,2.43890491508437,2.39025882460992,NA,82.1216176557484,6.13279774411785
"2013-07-11",2399.306828833,1651.87553991723,3.66636803056207,2.44527552208386,2.39645468720208,NA,82.1099443844503,6.13236560386359
"2013-07-12",2397.990031049,1653.06603702866,3.67088641346364,2.45159791371788,2.40263140397297,NA,82.0979177894372,6.13193394940517
"2013-07-15",2396.70147266209,1654.25433472237,3.6847632649444,2.47026404973166,2.42103690468945,NA,82.0855454793858,6.13064091308808
"2013-07-16",2395.44143912815,1655.44048237582,3.68949245165279,2.47638213646355,2.42712749107706,NA,82.0728354317237,6.13021023197604
"2013-07-17",2394.21017237562,1656.62454104209,3.69427153709367,2.48244657071826,2.43319432797062,NA,82.0597960184127,6.1297795704515
"2013-07-18",2393.0078769481,1657.80658038022,3.69909936296127,2.48845641146452,2.43923654954658,NA,82.0464357879852,6.12934884544397
"2013-07-19",2391.83471117137,1658.98668008785,3.70397475558464,2.494410745595,2.44525329513701,NA,82.0327635577439,6.12891797690896
"2013-07-22",2390.69077152937,1660.16493290971,3.71887455396326,2.5119318159266,2.46314201904194,NA,82.0187884647515,6.12762377407593
"2013-07-23",2389.57608223632,1661.34144527408,3.72392848307419,2.51765528265565,2.46904809754451,NA,82.0045198846753,6.12719160972584
"2013-07-24",2388.49057545512,1662.51633822775,3.72902416562321,2.5233188404755,2.4749242070794,NA,81.989967276357,6.1267589565978
"2013-07-25",2387.43412275995,1663.68974565175,3.73416047570828,2.52892160152989,2.48076937843155,NA,81.9751400761016,6.12632575522248
"2013-07-26",2386.40653120343,1664.86181110947,3.73933630672137,2.5344626807244,2.48658261131871,NA,81.9600478442349,6.12589194966102
"2013-07-29",2385.40753441136,1666.03268914327,3.75509008634743,2.55070745280504,2.503820223621,NA,81.9447001389595,6.12458640936654
"2013-07-30",2384.4367856498,1667.20254536866,3.76041313746502,2.55599354423569,2.50949521698616,NA,81.9291063944485,6.1241497083584
"2013-07-31",2383.49384649829,1668.3715533779,3.76577024037821,2.56121392776271,2.51513299955754,NA,81.9132759271931,6.1237121844405
"2013-08-01",2382.578189153,1669.5398945168,3.77116027551892,2.56636786074257,2.52073247604668,NA,81.8972180251174,6.12327380732974
"2013-08-02",2381.68919549343,1670.70775730647,3.77658211316275,2.57145462896504,2.52629252457229,NA,81.8809418590514,6.12283455025156
"2013-08-05",2380.82619019907,1671.87534569878,3.7930269059946,2.58630524281292,2.54272441782026,NA,81.8644567911199,6.12151128211543
"2013-08-06",2379.98843938085,1673.04287975104,3.79856431898859,2.59111685891272,2.54811493886826,NA,81.8477722037266,6.12106829790386
"2013-08-07",2379.17516160246,1674.21059409752,3.80412760992101,2.59585823403787,2.55346003904286,NA,81.8308974774337,6.1206243392831
"2013-08-08",2378.38553360037,1675.37873342837,3.80971552118027,2.60052884695862,2.55875850258904,NA,81.8138418945168,6.12017939008719
"2013-08-09",2377.6186821875,1676.54754933659,3.81532676467868,2.60512820709196,2.56400912134651,NA,81.7966145095332,6.11973343285871
"2013-08-12",2376.87368747305,1677.71730255095,3.83228753501284,2.61849384615184,2.57946200877834,NA,81.7792240530315,6.11838930747833
"2013-08-13",2376.14959260413,1678.88825994791,3.83797920856447,2.62280320423898,2.58450941242504,NA,81.7616789758747,6.11793911134769
"2013-08-14",2375.44542895797,1680.060693262,3.84368781058994,2.62703875100897,2.58950311184498,NA,81.7439875804377,6.11748780271967
"2013-08-15",2374.76021900406,1681.2348805405,3.84941208789618,2.63119994597794,2.59444196206185,NA,81.7261581725343,6.11703536100932
"2013-08-16",2374.09297428044,1682.41110203359,3.85515081511414,2.6352862829548,2.59932482108824,NA,81.7081990521967,6.11658176418997
"2013-08-19",2373.44268542561,1683.58962975944,3.87244213297253,2.64709171545257,2.61362630873354,NA,81.6901182854303,6.11521377717311
"2013-08-20",2372.80832485175,1684.77072474869,3.87822731592458,2.6508745541235,2.61827436631678,NA,81.6719237653733,6.11475528116222
"2013-08-21",2372.18884676561,1685.9546325187,3.88402150241023,2.65458090279679,2.62286136206497,NA,81.6536232073706,6.11429548144972
"2013-08-22",2371.58317883275,1687.14158518543,3.88982375223654,2.65821069882372,2.6273865214526,NA,81.6352240200859,6.11383434580552
"2013-08-23",2370.99022466582,1688.33179702644,3.89563321432206,2.66176394793297,2.63184916289323,NA,81.6167334742758,6.11337184423349
"2013-08-26",2370.40886200812,1689.52546984343,3.91309738145775,2.67196580437606,2.64485650150561,NA,81.5981587765343,6.1119758474043
"2013-08-27",2369.83793066054,1690.72279517367,3.91892843881132,2.67521463976468,2.64906398475575,NA,81.5795070314652,6.11150758296973
"2013-08-28",2369.27625785422,1691.92395101872,3.92476327732329,2.67838815021679,2.65320680043578,NA,81.5607852534942,6.11103780248461
"2013-08-29",2368.72265782507,1693.12909047824,3.93060129334831,2.68148675025871,2.65728473814221,NA,81.5420002712393,6.11056647816835
"2013-08-30",2368.17592559759,1694.33834310522,3.93644190615629,2.68451087161744,2.66129763949014,NA,81.5231588551231,6.11009358449824
"2013-09-02",2367.63483390684,NA,3.95397414423201,2.69314123461324,2.67294510749207,NA,81.5042679607535,6.10866527340814
"2013-09-03",2367.09812821607,1695.55181573484,3.95982018439107,2.69587248823275,2.67669701308547,NA,81.4853347532462,6.10818590284662
"2013-09-04",2366.56453810113,1696.76958983503,3.96566655673999,2.69853199154768,2.68038361832815,NA,81.4663667018389,6.10770487776337
"2013-09-05",2366.03278565681,1697.99172381579,3.97151292970094,2.70112043967383,2.68400496730992,NA,81.4473716455876,6.10722218963576
"2013-09-06",2365.50158307195,1699.21825802758,3.97735900796157,2.7036385944712,2.68756114476076,NA,81.4283577144026,6.10673783221264
"2013-09-09",2364.9696325185,1700.44921508288,3.99489312472926,2.71078029321762,2.69784025368273,NA,81.4093335270447,6.10527472819267
"2013-09-10",2364.43563191019,1701.68459938639,4.00073584211368,2.71302678107513,2.70113768149166,NA,81.3903080005729,6.10478369321703
"2013-09-11",2363.89830802579,1702.92440346319,4.00657733261464,2.71520820708266,2.70437127675389,NA,81.371290221799,6.10429100224179
"2013-09-12",2363.35643235487,1704.16861252411,4.01241749827646,2.71732587744517,2.70754153787268,NA,81.3522894551524,6.10379666508128
"2013-09-13",2362.80882470945,1705.41720607794,4.01825627302289,2.71938119955479,2.71064903901824,NA,81.3333150223994,6.10330069390974
"2013-09-16",2362.25436278994,1706.6701550568,4.0357644436883,2.72518843494381,2.71960201085662,NA,81.3143763104976,6.10180314082374
"2013-09-17",2361.69197984868,1707.92742318915,4.04159808696549,2.72701010642742,2.72246598341673,NA,81.2954827835725,6.1013008208743
"2013-09-18",2361.12065756127,1709.18897045416,4.04743077716796,2.72877766670202,2.72527137900512,NA,81.2766438832728,6.10079698151904
"2013-09-23",2360.53941013805,1712.99890565962,4.07658732982705,2.73686960189556,2.73845824706723,NA,81.2205466059367,6.09825629253569
"2013-09-24",2359.94728117073,1714.2772106465,4.08241869781823,2.73835213131581,2.74093616326849,NA,81.2020159091037,6.09774417149927
"2013-09-25",2359.34335685208,1715.5596237437,4.0882504980151,2.73979382480477,2.74336409392669,NA,81.1835828736615,6.09723085145397
"2013-09-26",2358.72675993772,1716.84610295371,4.09408286083828,2.74119658191665,2.74574351630547,NA,81.1652551630987,6.09671640152418
"2013-09-27",2358.09664437396,1718.13659685874,4.09991589167922,2.74256227335587,2.74807596002858,NA,81.1470400880666,6.09620089904738
"2013-09-30",2357.45217744758,1719.43104652769,4.1174195617897,2.74645502158221,2.75480723133121,NA,81.1289446966281,6.09568443053086
"2013-10-08",2356.79254310516,1727.27593949082,4.16411624197169,2.75563140543307,2.77107566272663,NA,81.0232320038146,6.09153097197069
"2013-10-09",2356.11694684908,1728.595345514,4.16995127922926,2.75668278724981,2.77296294106901,NA,81.0061382579218,6.09101098815081
"2013-10-10",2355.42462857636,1729.91772985912,4.17578450360447,2.75771752972942,2.77482209165796,NA,80.989205649521,6.09049131131044
"2013-10-11",2354.714869885,1731.24287203605,4.18161533574079,2.75873690424266,2.77665433505382,NA,80.9724375422823,6.08997210914153
"2013-10-14",2353.98698278616,1732.57053611246,4.19908690594738,2.76171510715994,2.78200122827436,NA,80.9558370893902,6.08841912899878
"2013-10-15",2353.24032529167,1733.90047456423,4.20490127930491,2.76268518736359,2.78373725296114,NA,80.9394072198075,6.08790363907447
"2013-10-16",2352.47430287252,1735.23243059535,4.21070949142359,2.76364588610663,2.7854519003,NA,80.923150603802,6.08738956467204
"2013-10-17",2351.68836570859,1736.56613259483,4.21651059509866,2.76459835226831,2.78714618503183,NA,80.9070697093388,6.08687711028256
"2013-10-18",2350.8819945376,1737.90130329174,4.22230360153743,2.76554372908726,2.78882109757048,NA,80.891166812936,6.08636648436966
"2013-10-21",2350.0546946144,1739.23766400307,4.23962354525665,2.76834812151466,2.79373927628682,NA,80.8754436756228,6.08484768680641
"2013-10-22",2349.20600323658,1740.57493877347,4.24537346472737,2.76927560769365,2.7953463646338,NA,80.8599015288458,6.08434649147347
"2013-10-23",2348.33550579422,1741.91285388894,4.25110972221093,2.77020091144743,2.79693885820387,NA,80.8445411223041,6.08384819083739
"2013-10-24",2347.4428276882,1743.25114146182,4.25683106537308,2.7711248281035,2.7985176441755,NA,80.8293625402285,6.08335300111343
"2013-10-25",2346.52762344653,1744.58953545098,4.26253620144893,2.77204805783357,2.80008358032112,NA,80.814365215997,6.08286113895165
"2013-10-28",2345.5895715544,1745.92777346066,4.27954100524236,2.77481904715365,2.80471224796325,NA,80.7995479053418,6.08140764153752
"2013-10-29",2344.62835631402,1747.26559937009,4.28516785815588,2.77574445045225,2.80623438143241,NA,80.7849087008143,6.0809311980464
"2013-10-30",2343.64366947225,1748.6027637476,4.2907716698994,2.77667112915616,2.80774710067754,NA,80.7704450875145,6.08045912129852
"2013-10-31",2342.63521251969,1749.93902736503,4.29635099522282,2.77759917968283,2.80925087263993,NA,80.7561540690163,6.07999161313983
"2013-11-01",2341.60270685267,1751.27415707361,4.30190435486811,2.77852859648579,2.81074608931303,NA,80.7420322105474,6.07952887654926
"2013-11-04",2340.54588972601,1752.60792245315,4.31839330079381,2.78132364998158,2.81518313588684,NA,80.7280758681123,6.07861855115417
"2013-11-05",2339.46451897883,1753.9400973683,4.32382719985817,2.78225680124353,2.81664639756899,NA,80.7142813886082,6.07817138558094
"2013-11-06",2338.35837041237,1755.2704620172,4.32922706176816,2.78319014221485,2.81810181006624,NA,80.7006450577231,6.07772983866275
"2013-11-07",2337.22723716235,1756.59880033062,4.33459110095247,2.78412325417177,2.81954929054362,NA,80.6871631593762,6.07729413099527
"2013-11-08",2336.07091750727,1757.92490253047,4.3399174891698,2.78505567986943,2.82098868793349,NA,80.6738318945476,6.07686448605538
"2013-11-11",2334.88921475744,1759.24855493289,4.3556519895062,2.78784353223535,2.82525597842988,NA,80.6606475191269,6.07561420220103
"2013-11-12",2333.6819219425,1760.56954909756,4.360808970798,2.78876776042784,2.82666043456793,NA,80.6476065147678,6.07521109052782
"2013-11-13",2332.44882560679,1761.8876818096,4.36591887839525,2.78968849510675,2.82805530752942,NA,80.6347055364665,6.07481519058244
"2013-11-14",2331.18971184745,1763.20275279744,4.37097983630371,2.79060515762614,2.8294402104044,NA,80.6219414468898,6.07442673603137
"2013-11-15",2329.9043510338,1764.51457010314,4.37598998923092,2.79151717360243,2.83081474420365,NA,80.6093112100987,6.07404596111348
"2013-11-18",2328.59250122115,1765.82295310195,4.39069774674434,2.79421922866838,2.8348720060289,NA,80.5968119257605,6.07295207257617
"2013-11-19",2327.25393282263,1767.12773508504,4.39548719851178,2.79510635284558,2.83620087098084,NA,80.5844407806328,6.07260437587044
"2013-11-20",2325.88845221672,1768.42875996987,4.40021754670627,2.79598547882939,2.83751717203944,NA,80.5721950206611,6.07226553941459
"2013-11-21",2324.49590213525,1769.72588024787,4.4048874308049,2.79685580191352,2.8388203836568,NA,80.5600719230245,6.07193579496295
"2013-11-22",2323.0761684282,1771.01895375991,4.40949560200877,2.79771648184874,2.84010993994786,NA,80.5480689582736,6.07161537279602
"2013-11-25",2321.62917419105,1772.30784914548,4.42293938502745,2.80023224043109,2.84389037940092,NA,80.5361837664071,6.0707123350685
"2013-11-26",2320.15487729268,1773.5924489913,4.42729077380629,2.80104585711035,2.8451188571047,NA,80.5244140419584,6.07043150200659
"2013-11-27",2318.6532639463,1774.87264835601,4.43157596429653,2.80184549578768,2.84633034225296,NA,80.5127576339813,6.07016114809922
"2013-11-28",2317.12434964976,NA,4.43579433287418,2.80263022369456,2.84752411955701,NA,80.5012124269077,6.06990151243023
"2013-11-29",2315.56819278555,1776.14835435081,4.43994533177683,2.80339907009727,2.84869945212451,NA,80.4897763867017,6.06965284017594
"2013-12-02",2313.98490608301,1777.41948746215,4.45198924174996,2.80560023511159,2.85210696502489,NA,80.478447507761,6.06897515303427
"2013-12-03",2312.37466073362,1778.6859804374,4.45586587629637,2.8062953628614,2.85320053720795,NA,80.4672238631142,6.06877291543117
"2013-12-04",2310.7376772903,1779.94777572984,4.45967267121259,2.80696942699462,2.85427151963744,NA,80.4561037000433,6.06858296504125
"2013-12-05",2309.0742338561,1781.2048225983,4.46340914021666,2.80762136502777,2.85531901095412,NA,80.4450853289808,6.06840558655502
"2013-12-06",2307.38467940967,1782.45707561833,4.46707478711721,2.80825010746287,2.85634210551157,NA,80.4341671198413,6.06824106880361
"2013-12-09",2305.66943515429,1783.70449094667,4.47764179601594,2.80998674808287,2.85925600664604,NA,80.4233473701653,6.06782761030444
"2013-12-10",2303.92898827182,1784.94703409562,4.48101927082189,2.81051243957669,2.86017256857636,NA,80.4126243137671,6.06771746723834
"2013-12-11",2302.16389031688,1786.18468077317,4.48432361581609,2.81100993801883,2.86106034743739,NA,80.4019960756038,6.06762165051924
"2013-12-12",2300.37475818424,1787.41741399262,4.48755445997041,2.8114783166614,2.86191853036506,NA,80.3914605976692,6.06754045148605
"2013-12-13",2298.56225789078,1788.64521512843,4.49071148292436,2.81191664833901,2.86274633117337,NA,80.3810156061852,6.06747416477563
"2013-12-16",2296.72710184276,1789.86806062888,4.49973715445414,2.81304244757759,2.86503994955157,NA,80.3706587358308,6.06736776838335
"2013-12-17",2294.87005024642,1791.08592143414,4.50259655499371,2.81335182709019,2.86573881471769,NA,80.3603875505937,6.06736413325727
"2013-12-18",2292.99189177736,1792.2987671087,4.50538109393871,2.81362692595266,2.86640369092381,NA,80.3501994984489,6.06737692360548
"2013-12-19",2291.09344112381,1793.50656304793,4.50809064963227,2.81386698862121,2.86703391910817,NA,80.3400919032032,6.06740644768206
"2013-12-20",2289.17554406206,1794.70928223286,4.51072514089312,2.81407127458732,2.86762885792686,NA,80.3300621464513,6.06745301643744
"2013-12-23",2287.23906699772,1795.9069042969,4.51817799439467,2.81446262142068,2.86919576075938,NA,80.3201077213568,6.06769813384875
"2013-12-24",2285.28487634655,1797.0994186332,4.52051217558627,2.81451715461931,2.86964349739787,NA,80.3102262037299,6.06781602805466
"2013-12-25",2283.31384627927,NA,4.52277143636327,2.81453278939585,2.87005308973439,NA,NA,6.06795254389314
"2013-12-26",2281.32685928146,1798.28682789674,4.52495589971971,2.81450903510668,2.87042408415907,NA,80.3004152148057,6.06810800087573
"2013-12-27",2279.32481258985,1799.46914971466,4.52706570052479,2.81444547363912,2.87075607343285,NA,80.2906724625315,6.06828272035234
"2013-12-30",2277.30860867978,1800.64641979161,4.53106194977935,2.81419763185039,2.87130166259271,NA,80.2809957373547,6.06892570722223
"2013-12-31",2275.2791696509,1801.81869116478,4.53294874136164,2.81401290293188,2.87151472967418,NA,80.2713828583799,6.06918073907505
"2014-01-02",2273.23743698592,1802.98603358087,4.53650057256822,2.81352130830631,2.87182067979902,NA,80.252339466809,6.06975382734915
"2014-01-03",2271.1843809873,1804.14853602482,4.53816601440128,2.81321447575202,2.87191354336753,NA,80.2429042383429,6.07007252569001
"2014-01-06",2269.12099616486,1805.30629946658,4.54272305346738,2.81205184090734,2.87195316809661,NA,80.2335236016883,6.07077578127142
"2014-01-07",2267.04828993178,1806.45943612831,4.54409651207286,2.81158460417969,2.87188756114679,NA,80.2241955539206,6.07116093296857
"2014-01-08",2264.96725799446,1807.60806710441,4.54539775193479,2.81107822368307,2.87178315493527,NA,80.2149182684031,6.07156881317571
"2014-01-09",2262.87888421725,1808.75232647729,4.54662718515637,2.81053322748003,2.87164042071436,NA,80.2056901813151,6.07199969037483
"2014-01-10",2260.78414264005,1809.89236068135,4.54778526191185,2.80995020519137,2.8714598915404,NA,80.1965100781587,6.07245381962647
"2014-01-13",2258.68399106646,1811.02832829453,4.55083624017618,2.80797999638053,2.87069766856623,NA,80.1873770438367,6.0739580567018
"2014-01-14",2256.57936961485,1812.16040131972,4.55171392737205,2.80725209903122,2.87037237175116,NA,80.1782903507064,6.07450744969417
"2014-01-15",2254.47119596476,1813.28875513765,4.55252292927408,2.80648995491936,2.87001273984971,NA,80.1692494044844,6.07508113929167
"2014-01-16",2252.36037168321,1814.41357617388,4.55326387209635,2.80569438774384,2.86961957257652,NA,80.1602538017393,6.07567927767655
"2014-01-17",2250.24778061601,1815.53506535924,4.55393740730007,2.80486625158975,2.86919368138044,NA,80.1513034783053,6.0763019951722
"2014-01-20",2248.13428959493,NA,4.55556034423886,2.80219546596701,2.86772786906017,NA,80.1423986757978,6.07831860621612
"2014-01-21",2246.02073757153,1816.65343663568,4.55597110086063,2.80124618222608,2.86717933227938,NA,80.1335400775882,6.07904051197529
"2014-01-22",2243.90793723486,1817.76891352059,4.55631795758298,2.80026898089113,2.866602235466,NA,80.1247287628822,6.07978731814036
"2014-01-23",2241.79668489633,1818.88173075266,4.55660167062802,2.7992648457907,2.86599743242301,NA,80.1159662021137,6.0805590229201
"2014-01-24",2239.68778128703,1819.99213426894,4.55682300307232,2.79823478131014,2.86536578291881,NA,80.1072543101904,6.0813556035713
"2014-01-27",2237.58202813151,1821.10037396575,4.55712015444749,2.79499931471384,2.86331846172695,NA,80.0985951276957,6.08389411778651
"2014-01-28",2235.48023216098,1822.20668746176,4.55709935513954,2.79387577510388,2.86258819658926,NA,80.0899908410233,6.08478963765347
"2014-01-29",2233.38319573249,1823.31129603123,4.55701981116087,2.79273136193428,2.86183549980237,NA,80.0814437983585,6.08570966620796
"2014-01-30",2231.29171926847,1824.41440866885,4.55688219840679,2.79156705493116,2.86106124228006,NA,80.0729565380357,6.08665407228309
"2014-02-07",2229.20660592645,1831.01094261035,4.55376958227927,2.78164384212116,2.85419279938125,NA,80.0234716656401,6.09506392620901
"2014-02-10",2227.12864559857,1832.10768950368,4.55172184899982,2.77769164375686,2.85136010458418,NA,80.0155036136211,6.0985916960446
"2014-02-11",2225.05862213914,1833.20380463362,4.55093726235609,2.77635083592271,2.85039023962188,NA,80.0076290487019,6.09981014437519
"2014-02-12",2222.99733315558,1834.29929882067,4.55010258138519,2.77499910049682,2.84940854297766,NA,79.9998537569199,6.10104911840659
"2014-02-13",2220.94559789105,1835.3941773241,4.54921833994882,2.77363685659204,2.84841556785536,NA,79.9921837815753,6.10230813632956
