"","AU0_60Close","AU0_60_hpft","AU0_60_hpfc","PG0_60Close","PG0_60_hpft","PG0_60_hpfc","EB0_60Close","EB0_60_hpft","EB0_60_hpfc","FU0_60Close","FU0_60_hpft","FU0_60_hpfc","TA0_60Close","TA0_60_hpft","TA0_60_hpfc","PP0_60Close","PP0_60_hpft","PP0_60_hpfc","L0_60Close","L0_60_hpft","L0_60_hpfc","V0_60Close","V0_60_hpft","V0_60_hpfc","LUM_60Close","LUM_60_hpft","LUM_60_hpfc","RU0_60Close","RU0_60_hpft","RU0_60_hpfc"
"2022-10-17 15:00:00",390.28,391.062870372576,-0.782870372575649,4885,5068.30928870099,-183.309288700991,8409,8360.82418893074,48.1758110692565,2646,2714.22444437594,-68.2244443759394,5418,5392.8107575348,25.1892424652001,7658,7727.56328693131,-69.5632869313092,7809,7892.13187243267,-83.1318724326684,5870,5963.48725806469,-93.4872580646854,4743,4723.59744049116,19.4025595088437,12840,12680.3225222099,159.677477790072
"2022-10-17 22:00:00",391.72,391.063054784614,0.656945215386284,4874,5068.65637233503,-194.656372335033,8398,8354.76143177606,43.2385682239373,2653,2714.05379925813,-61.0537992581268,5422,5390.76798527573,31.23201472427,7664,7724.14104479485,-60.1410447948485,7815,7888.75956897853,-73.7595689785255,5873,5960.16455685306,-87.1645568530637,4786,4725.23211678941,60.7678832105899,12730,12672.8811867781,57.1188132218539
"2022-10-17 23:00:00",391.38,391.063002518478,0.316997481521765,4874,5069.05768313226,-195.057683132261,8291,8348.70417026051,-57.7041702605078,2643,2713.90331714828,-70.9033171482821,5418,5388.71606001536,29.2839399846431,7635,7720.73304489699,-85.7330448969862,7772,7885.39708960743,-113.39708960743,5876,5956.84743180944,-80.8474318094404,4757,4726.84710568877,30.1528943112332,12720,12665.4264172349,54.5735827651168
"2022-10-18 00:00:00",391.76,391.062735655174,0.697264344825824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-18 01:00:00",390.74,391.062276406741,-0.322276406741416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-18 02:00:00",390.1,391.06164727344,-0.961647273440416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-18 02:30:00",390.2,391.060870622316,-0.860870622315529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-18 10:00:00",390.56,391.059968422905,-0.499968422904618,4888,5069.51216046112,-181.512160461123,8289,8342.65287362768,-53.6528736276798,2634,2713.77334929435,-79.7733492943549,5436,5386.655380059,49.3446199409987,7630,7717.34083305854,-87.3408330585356,7768,7882.04613996123,-114.04613996123,5894,5953.53687223825,-59.5368722382548,4768,4728.44177442359,39.5582255764085,12655,12657.9618181896,-2.96181818957166
"2022-10-18 10:15:00",391.24,391.058962288897,0.181037711103386,4894,5070.01866306116,-176.01866306116,8296,8336.60798726862,-40.6079872686202,2630,2713.66421763569,-83.664217635686,5430,5384.58635581677,45.4136441832309,7621,7713.96591966177,-92.9659196617727,7760,7878.70837880799,-118.708378807986,5879,5950.2338340249,-71.2338340249002,NA,NA,NA,12625,12650.4910168102,-25.4910168101872
"2022-10-18 11:30:00",390.9,391.057873627313,-0.157873627313362,4937,5070.57597464197,-133.575974641967,8325,8330.56993439642,-5.56993439641565,2645,2713.57621113653,-68.5762111365303,5458,5382.50941809586,75.4905819041401,7625,7710.60977898577,-85.609778985774,7766,7875.38541777369,-109.385417773686,5893,5946.9392484446,-53.9392484446035,NA,NA,NA,12645,12643.0176390404,1.98236095961479
"2022-10-18 14:30:00",390.94,391.05672392001,-0.11672392001044,5012,5071.1828061542,-59.1828061542026,8382,8324.53912143846,57.4608785615426,2666,2713.50958417776,-47.5095841777553,5512,5380.42501647566,131.574983524343,7666,7707.27384688125,-41.2738468812457,7816,7872.07881941501,-56.0788194150107,5906,5943.65401732742,-37.6540173274196,NA,NA,NA,12655,12635.5453002869,19.45469971312
"2022-10-18 15:00:00",390.78,391.055534583585,-0.275534583584949,5027,5071.8378133336,-44.8378133336044,8347,8318.51595251974,28.4840474802607,2660,2713.46456279357,-53.4645627935695,5510,5378.33363174028,131.666368259719,7630,7703.95952381124,-73.9595238112401,7790,7868.79010107313,-78.7901010731348,5900,5940.37902020703,-40.3790202070306,4781,4733.09773855976,47.9022614402359,12700,12628.0776167758,71.9223832242055
"2022-10-18 22:00:00",390.7,391.054326986385,-0.35432698638486,5048,5072.53962745204,-24.5396274520436,8263,8312.50085551728,-49.5008555172812,2630,2713.44135337957,-83.4413533795675,5402,5376.2357990617,25.7642009383002,7594,7700.66819317786,-106.668193177863,7768,7865.5207569085,-97.5207569084953,5903,5937.11512105252,-34.1151210525165,4651,4734.60510042874,-83.6051004287407,12695,12620.6182127751,74.3817872249319
"2022-10-18 23:00:00",390.88,391.053122382863,-0.173122382863349,5034,5073.28686124722,-39.2868612472207,8207,8306.49427008224,-99.4942700822377,2629,2713.44014023137,-84.4401402313657,5398,5374.13210803744,23.8678919625593,7585,7697.40120781128,-112.401207811285,7753,7862.27224851287,-109.272248512868,5912,5933.86316714183,-21.8631671418255,4603,4736.08923364473,-133.089233644731,12700,12613.1707422824,86.8292577175734
"2022-10-19 00:00:00",390.68,391.051941881009,-0.371941881008996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-19 01:00:00",390.74,391.050806517248,-0.310806517248492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-19 02:00:00",390.9,391.049737174263,-0.14973717426303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-19 02:30:00",390.98,391.048754606259,-0.0687546062585129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-19 10:00:00",390.9,391.047879505546,-0.147879505545584,5078,5074.07811731326,3.92188268674261,8171,8300.49661540413,-129.496615404134,2649,2713.46107315315,-64.4610731531526,5408,5372.02315891492,35.9768410850757,7580,7694.15987644944,-114.159876449444,7754,7859.04599716685,-105.045997166853,5908,5930.62399165118,-22.6239916511829,4638,4737.54956514167,-99.5495651416738,12690,12605.7388900421,84.261109957916
"2022-10-19 10:15:00",391.08,391.047132536014,0.0328674639854844,5086,5074.91198200455,11.0880179954458,8145,8294.50826954555,-149.508269545553,2659,2713.50426704501,-54.5042670450111,5412,5369.9095618076,42.0904381924027,7583,7690.94546136807,-107.945461368073,7757,7855.84337898234,-98.843378982342,5918,5927.39841871941,-9.39841871941396,NA,NA,NA,12690,12598.3263766899,91.673623310085
"2022-10-19 11:30:00",390.36,391.046534300428,-0.686534300428358,5074,5075.78704329671,-1.78704329671433,8080,8288.52955704037,-208.529557040368,2639,2713.56981016145,-74.5698101614488,5376,5367.79194170028,8.20805829971897,7570,7687.75917765377,-117.759177653774,7737,7852.66572664941,-115.665726649405,5901,5924.18726313346,-23.1872631334566,NA,NA,NA,12725,12590.936957692,134.063042308003
"2022-10-19 14:30:00",390.52,391.046105415136,-0.526105415135894,5098,5076.70189374867,21.2981062513258,8082,8282.56074062176,-200.560740621759,2645,2713.65776822702,-68.6577682270182,5352,5365.6709409763,-13.6709409762987,7576,7684.60219577287,-108.602195772874,7739,7849.51433200024,-110.514332000239,5915,5920.99133579536,-5.9913357953572,NA,NA,NA,12680,12583.5744264086,96.4255735914142
"2022-10-19 15:00:00",390.18,391.045866212701,-0.865866212700773,5098,5077.65512518067,20.3448748193256,8133,8276.60199682518,-143.601996825176,2669,2713.76817614213,-44.7681761421316,5366,5363.54720541184,2.45279458816035,7605,7681.47563751473,-76.4756375147348,7760,7846.39043905547,-86.390439055468,5931,5917.8114380225,13.1885619774986,4670,4741.78126672452,-71.7812667245235,12655,12576.2426316162,78.7573683838138
"2022-10-19 22:00:00",389.82,391.045836808215,-1.22583680821497,5153,5078.64533821669,74.3546617833117,8324,8270.65341928233,53.3465807176721,2718,2713.90104042693,4.09895957306667,5386,5361.42137513209,24.5786248679099,7635,7678.38057977704,-43.380579777042,7805,7843.29524615356,-38.2952461535638,5928,5914.64836865565,13.3516313443531,4672,4743.13971303955,-71.139713039549,12410,12568.9454619498,-158.945461949848
"2022-10-19 23:00:00",389.74,391.046036958857,-1.30603695885686,5174,5079.67114189054,94.3288581094635,8300,8264.71504226564,35.2849577343626,2726,2714.05634909607,11.9436509039343,5376,5359.29409127612,16.7059087238806,7627,7675.31806784547,-48.3180678454708,7792,7840.22991592265,-48.2299159226543,5922,5911.50293198721,10.4970680127866,4700,4744.47083333733,-44.4708333373279,12440,12561.6868385996,-121.686838599579
"2022-10-20 00:00:00",389.52,391.046485915093,-1.52648591509264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-20 01:00:00",389.4,391.047202387526,-1.64720238752628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-20 02:00:00",389.3,391.048204455773,-1.74820445577271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-20 02:30:00",389.34,391.04950951856,-1.70950951856042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-20 10:00:00",388.1,391.05113425198,-2.95113425198047,5183,5080.73117597121,102.268824028791,8330,8258.78692209882,71.213077901181,2762,2714.23409185863,47.7659081413665,5382,5357.16600514281,24.8339948571875,7589,7672.28912907388,-83.2891290738765,7754,7837.19559516117,-83.1955951611662,5906,5908.37593782866,-2.3759378286639,4784,4745.77382309452,38.2261769054845,12390,12554.4706170538,-164.470617053836
"2022-10-20 10:15:00",388.42,391.053094625481,-2.63309462548105,5180,5081.82411921948,98.175880780517,8349,8252.869129691,96.1308703090003,2759,2714.43426336071,44.5657366392942,5390,5355.0377749366,34.9622250633956,7593,7669.29477084345,-76.2947708434485,7760,7834.19341073114,-74.1934107311351,5918,5905.26820033046,12.7317996695369,NA,NA,NA,12400,12547.3006025007,-147.300602500703
"2022-10-20 11:30:00",388.02,391.05540538863,-3.03540538863024,5195,5082.94869266994,112.051307330056,8406,8246.96176538794,159.038234612059,2766,2714.65687799286,51.3431220071366,5404,5352.9100691273,51.089930872696,7603,7666.33596610693,-63.3359661069325,7754,7831.22445510497,-77.2244551049728,5901,5902.180532661,-1.18053266100504,NA,NA,NA,12380,12540.1805321426,-160.180532142607
"2022-10-20 14:30:00",388.22,391.058080202581,-2.83808020258098,5198,5084.10365793909,113.896342060905,8441,8241.06496927202,199.935030727982,2790,2714.9019685674,75.0980314325965,5416,5350.7835706367,65.2164293632994,7620,7663.41365627994,-43.4136562799442,7768,7828.28979008651,-60.2897900865119,5916,5899.11375325144,16.8862467485567,NA,NA,NA,12375,12533.1140822938,-158.114082293803
"2022-10-20 15:00:00",388.1,391.061131473771,-2.96113147377126,5183,5085.28782296097,97.7121770390337,8451,8235.17894716562,215.821052834379,2790,2715.16958911971,74.830410880288,5416,5348.6589835051,67.3410164949004,7620,7660.52875659748,-40.5287565974816,7764,7825.39044555808,-61.3904455580769,5922,5896.06868004504,25.9313199549553,4773,4749.50585399621,23.4941460037943,12375,12526.1048630564,-151.104863056404
"2022-10-20 22:00:00",388.36,391.064570435491,-2.70457043549097,5201,5086.50004274985,114.499957250149,8422,8229.30398753625,192.696012463752,2759,2715.45982472777,43.5401752722254,5450,5346.53703873067,103.462961269334,7630,7657.68216434906,-27.6821643490559,7787,7822.52742648058,-35.5274264805762,5924,5893.0461379651,30.9538620349,4804,4750.68824750985,53.3117524901489,12400,12519.1564191746,-119.156419174643
"2022-10-20 23:00:00",389.32,391.068407097018,-1.74840709701758,5203,5087.73921271018,115.260787289818,8410,8223.44046806314,186.559531936864,2754,2715.77279140147,38.2272085985303,5446,5344.41849514763,101.581504852373,7609,7654.8747600714,-45.8747600714018,7763,7819.70171243868,-56.701712438681,5909,5890.04696265389,18.9530373461081,4813,4751.83855702796,61.1614429720404,12375,12512.2722329318,-137.272232931839
"2022-10-21 00:00:00",389.14,391.072650349668,-1.93265034966764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-21 01:00:00",388.92,391.077308362036,-2.1573083620361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-21 02:00:00",388.36,391.082388503839,-2.72238850383932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-21 02:30:00",388.6,391.087897253048,-2.4878972530477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-21 10:00:00",388.28,391.093839962306,-2.81383996230598,5163,5089.00427557616,73.9957244238433,8419,8217.58884607832,201.41115392168,2676,2716.10862314833,-40.1086231483347,5390,5342.30415435764,47.6958456423582,7612,7652.10741285835,-40.1074128583485,7765,7816.91426833139,-51.9142683313911,5892,5887.0720025488,4.92799745120114,4765,4752.95604590959,12.043954090406,12390,12505.4557373571,-115.455737357147
"2022-10-21 10:15:00",387.54,391.100220955862,-3.56022095586177,5168,5090.29422172614,77.7057782738564,8374,8211.74965603006,162.250343969936,2677,2716.46746977759,-39.4674697775888,5384,5340.19485995208,43.8051400479224,7613,7649.38097284115,-36.3809728411462,7768,7814.16603561951,-46.1660356195092,5886,5884.12211392155,1.87788607844772,NA,NA,NA,12380,12498.7103087366,-118.710308736633
"2022-10-21 11:30:00",387.46,391.107043394836,-3.64704339483637,5061,5091.60807212536,-30.60807212536,8429,8205.92351562183,223.076484378168,2685,2716.84946451917,-31.8494645191667,5390,5338.09147523784,51.9085247621623,7613,7646.696273572,-33.6962735719988,7771,7811.45793430456,-40.4579343045594,5903,5881.19815508098,21.8018449190233,NA,NA,NA,12360,12492.0392756316,-132.039275631558
"2022-10-21 14:30:00",387.24,391.114308968697,-3.87430896869721,5055,5092.9448798594,-37.9448798594029,8428,8200.11110962488,227.888890375116,2665,2717.25472428865,-52.2547242886505,5358,5335.9948816291,22.0051183708956,7577,7644.05413356491,-67.0541335649132,7734,7808.79086530489,-74.7908653048853,5868,5878.30098511217,-10.300985112173,NA,NA,NA,12315,12485.4459175333,-170.445917533347
"2022-10-21 15:00:00",387.46,391.122017859372,-3.66201785937175,5063,5094.30368536182,-31.3036853618205,8433,8194.31321502136,238.686784978641,2670,2717.68335283638,-47.6833528363847,5334,5333.90598199698,0.0940180030170934,7566,7641.45535740513,-75.4553574051342,7726,7806.16571281509,-80.165712815089,5861,5875.43147211216,-14.4314721121612,4723,4756.10450868131,-33.1045086813093,12340,12478.9334593536,-138.933459353554
"2022-10-21 22:00:00",389.08,391.130168647302,-2.05016864730172,5003,5095.6835133812,-92.6835133812048,8433,8188.53070299347,244.469297006529,2711,2718.13543231274,-7.13543231274198,5392,5331.8256883086,60.1743116914002,7633,7638.90072196036,-5.90072196035978,7781,7803.58333011431,-22.583330114306,5928,5872.59047991992,55.4095200800763,4757,4757.08365270333,-0.0836527033315271,12400,12472.5050555484,-72.5050555483945
"2022-10-21 23:00:00",388.9,391.138758399201,-2.23875839920093,4993,5097.08337572648,-104.083375726477,8425,8182.76454338697,242.235456613035,2680,2718.61102515767,-38.6110251576699,5364,5329.75491256995,34.2450874300529,7613,7636.39097290814,-23.3909729081354,7762,7801.04453734443,-39.0445373444273,5918,5869.77886640918,48.2211335908162,4697,4758.02642746541,-61.0264274654064,12350,12466.1638031444,-116.16380314438
"2022-10-22 00:00:00",389.38,391.147783334324,-1.7677833343239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-22 01:00:00",389.86,391.157238746513,-1.29723874651321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-22 02:00:00",390.66,391.16711919888,-0.507119198879641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-22 02:30:00",390.78,391.177418718309,-0.397418718309072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-24 10:00:00",392.08,391.188131122065,0.891868877935436,4991,5098.50224589491,-107.502245894913,8457,8177.01580710134,279.984192898656,2705,2719.11019086168,-14.1101908616766,5416,5327.69459166062,88.3054083393803,7608,7633.92685348695,-25.9268534869455,7790,7798.55014531219,-8.55014531218794,5924,5866.99751235765,57.0024876423514,4829,4758.93210702755,70.0678929724526,12340,12459.9127691975,-119.912769197506
"2022-10-24 10:15:00",392.26,391.199250063132,1.06074993686838,4984,5099.93905435995,-115.939054359949,8408,8171.28566516654,236.714334833463,2683,2719.63297295492,-36.6329729549188,5372,5325.64567661581,46.3543233841859,7595,7631.50909726625,-36.5090972662532,7772,7796.10094868492,-24.1009486849246,5914,5864.24731847573,49.7526815242696,NA,NA,NA,12325,12453.7549727464,-128.754972746365
"2022-10-24 11:30:00",392.54,391.210769563159,1.32923043684098,4977,5101.39268715789,-124.39268715789,8449,8165.57540434667,283.424595653332,2677,2720.17940913508,-43.1794091350841,5348,5323.6091549726,24.3908450274042,7606,7629.1384270984,-23.138427098398,7785,7793.69773859575,-8.69773859575238,5913,5861.52920903632,51.470790963676,NA,NA,NA,12325,12447.6933832622,-122.693383262199
"2022-10-24 14:30:00",392.66,391.222684082266,1.43731591773383,4996,5102.8619824005,-106.861982400504,8394,8159.88640925409,234.113590745915,2671,2720.74952195717,-49.7495219571653,5328,5321.58603342903,6.41396657097211,7608,7626.81555074453,-18.8155507445345,7779,7791.34129621535,-12.3412962153536,5894,5858.84412887821,35.155871121788,NA,NA,NA,12315,12441.7309169943,-126.730916994271
"2022-10-24 15:00:00",392.72,391.234988630024,1.48501136997637,4989,5104.34572678062,-115.345726780619,8408,8154.22018165738,253.77981834262,2663,2721.34331612754,-58.3433161275391,5314,5319.57732876543,-5.57732876542585,7578,7624.54116640116,-46.5411664011592,7752,7789.03239911924,-37.0323991192373,5891,5856.19304411602,34.8069558839762,4721,4761.41917713683,-40.4191771368298,12305,12435.8704394753,-130.870439475318
"2022-10-24 22:00:00",393.08,391.24767881013,1.83232118987009,4950,5105.84266281861,-155.842662818614,8406,8148.57832009836,257.421679901638,2688,2721.96077578818,-33.96077578818,5328,5317.58406041332,10.4159395866807,7568,7622.31596448721,-54.3159644872138,7732,7786.77181978134,-54.7718197813391,5867,5853.57693539642,13.4230646035789,4791,4762.16911568558,28.8308843144155,12245,12430.1147638525,-185.114763852458
"2022-10-24 23:00:00",392.98,391.260750840128,1.71924915987156,4985,5107.35148535561,-122.351485355608,8405,8142.96252802119,262.037471978806,2687,2722.60186096426,-35.6018609642577,5302,5315.60724549885,-13.6072454988493,7577,7620.14061618338,-43.1406161833768,7738,7784.56031536795,-46.5603153679498,5848,5850.99679775389,-2.99679775389379,4827,4762.87826239523,64.1217376047725,12285,12424.4666491766,-139.466649176557
"2022-10-25 00:00:00",393.42,391.27420169497,2.14579830502956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-25 01:00:00",393.3,391.288029060274,2.01197093972587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-25 02:00:00",393.12,391.302231508646,1.8177684913537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-25 02:30:00",392.94,391.316808444361,1.6231915556391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-25 10:00:00",393.84,391.331760023085,2.50823997691537,4982,5108.87082481358,-126.870824813585,8373,8137.37461527781,235.625384722193,2662,2723.26651764289,-61.2665176428938,5306,5313.64790545365,-7.64790545365139,7565,7618.0157702182,-53.0157702181988,7750,7782.39862040494,-32.3986204049374,5839,5848.4536317714,-9.45363177140077,4854,4763.54587108105,90.4541289189486,12355,12418.9287779791,-63.9287779790971
"2022-10-25 10:15:00",393.94,391.347087071445,2.59291292855482,4947,5110.39926103937,-163.399261039368,8319,8131.81650003583,187.183499964166,2647,2723.95467709489,-76.9546770948911,5280,5311.70705608471,-31.7070560847064,7523,7615.94205748781,-92.9420574878127,7713,7780.28745017194,-67.2874501719397,5806,5845.94843679327,-39.9484367932667,NA,NA,NA,12320,12413.5037751421,-93.5037751420664
"2022-10-25 11:30:00",393.92,391.362791452876,2.55720854712358,4957,5111.93532143649,-154.935321436487,8325,8126.290197861,198.709802138998,2653,2724.66624526588,-71.6662452658771,5300,5309.78571003758,-9.78571003757969,7515,7613.92008697368,-98.920086973684,7676,7778.22750655643,-102.227506556427,5823,5843.48220825599,-20.4822082559931,NA,NA,NA,12370,12408.1942391213,-38.1942391212892
"2022-10-25 14:30:00",394,391.378876102619,2.62112389738054,4976,5113.4774658658,-137.477465865796,8358,8120.79780169328,237.202198306719,2642,2725.40109629156,-83.4010962915651,5274,5307.88486685152,-33.8848668515203,7508,7611.95042923875,-103.950429238752,7673,7776.21946363183,-103.219463631831,5813,5841.05592508302,-28.0559250830217,NA,NA,NA,12355,12403.0027297228,-48.0027297228377
"2022-10-25 15:00:00",393.82,391.39534501296,2.42465498704029,4989,5115.02409014409,-126.024090144095,8359,8115.34148661116,243.658513388835,2652,2726.15907468373,-74.159074683733,5258,5306.00552202063,-48.0055220206263,7524,7610.03361395648,-86.0336139564813,7685,7774.2639532149,-89.2639532148975,5817,5838.67055773129,-21.6705577312864,4813,4765.29243946527,47.7075605347294,12370,12397.9317909639,-27.9317909639115
"2022-10-25 22:00:00",394.6,391.412203259653,3.18779674034731,5088,5116.5735332605,-28.5735332605023,8350,8109.92352574291,240.076474257092,2660,2726.93999047942,-66.9399904794162,5276,5304.14865703251,-28.1486570325074,7515,7608.17012783141,-93.1701278314147,7687,7772.36156445566,-85.3615644556623,5810,5836.32706506067,-26.3270650606707,4818,4765.78700368333,52.2129963166715,12340,12392.9839470196,-52.9839470196233
"2022-10-25 23:00:00",393.8,391.429456920707,2.37054307929313,5103,5118.12408211092,-15.1240821109167,8345,8104.54629293567,240.453707064333,2654,2727.7436230613,-73.7436230612985,5298,5302.31523353111,-4.31523353111114,7505,7606.36042200498,-101.360422004982,7678,7770.51284960585,-92.5128496058514,5810,5834.02639697294,-24.0263969729384,4841,4766.23670781269,74.7632921873137,12345,12388.1617105193,-43.161710519254
"2022-10-26 00:00:00",393.6,391.447113391839,2.15288660816062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-26 01:00:00",393.36,391.465181048653,1.89481895134729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-26 02:00:00",393.6,391.483669156668,2.1163308433324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-26 02:30:00",393.82,391.502587764647,2.31741223535345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-10-26 10:00:00",394.26,391.521947796157,2.73805220384324,5115,5119.67401178005,-4.67401178005438,8260,8099.21226127433,160.787738725667,2583,2728.5697241418,-145.569724141805,5290,5300.50620152491,-10.5062015249092,7504,7604.60490910598,-100.604909105977,7678,7768.71832563242,-90.7183256324174,5793,5831.7694924876,-38.7694924875957,4701,4766.6409555411,-65.6409555410966,12255,12383.4675721906,-128.467572190576
"2022-10-26 10:15:00",393.94,391.541761132691,2.39823886730865,5138,5121.22159110094,16.7784088990631,8276,8093.92400323779,182.075996762209,2582,2729.41801495069,-147.418014950689,5308,5298.72250923859,9.27749076140953,7535,7602.90395986492,-67.9039598649163,7707,7766.97847126082,-59.9784712608228,5807,5829.55728069258,-22.5572806925847,NA,NA,NA,12315,12378.9040049203,-63.9040049202752
"2022-10-26 11:30:00",393.7,391.562040787545,2.13795921245495,5142,5122.76508697454,19.2349130254569,8248,8088.68415776805,159.315842231952,2572,2730.28815654505,-158.288156545054,5304,5296.96510055403,7.03489944596942,7601,7601.25790342623,-0.257903426233508,7755,7765.29372771753,-10.2937277175269,5827,5827.39067464997,-0.390674649974443,NA,NA,NA,12305,12374.4734284913,-69.4734284912688
"2022-10-26 14:30:00",394,391.582800765346,2.41719923465361,5140,5124.30277323736,15.6972267626384,8147,8083.49543907007,63.5045609299349,2566,2731.17974904528,-165.179749045284,5262,5295.23492318809,-33.2349231880891,7546,7599.66704086578,-53.6670408657806,7700,7763.66451143622,-63.6645114362244,5814,5825.27057809779,-11.2705780977907,NA,NA,NA,12205,12370.1782362717,-165.178236271684
"2022-10-26 15:00:00",393.62,391.604055954471,2.0159440455293,5127,5125.83293167684,1.16706832315718,8153,8078.36062720354,74.6393727964611,2569,2732.09232714184,-163.092327141843,5232,5293.5329277655,-61.5329277655015,7515,7598.13167315259,-83.1316731525895,7676,7762.09123459571,-86.0912345957093,5754,5823.1978946123,-69.1978946122983,4665,4767.57517125124,-102.575171251237,12185,12366.0207929115,-181.02079291153
"2022-10-26 22:00:00",392.48,391.625822242467,0.854177757532705,5127,5127.35385056902,-0.353850569020531,7841,8073.2825284783,-232.282528478297,2621,2733.02535724644,-112.025357246442,5242,5291.86005117309,-49.8600511730947,7537,7596.65207907193,-59.6520790719321,7687,7760.57428305812,-73.5742830581193,5786,5821.17352311103,-35.1735231110255,4696,4767.7916564927,-71.7916564926985,12215,12362.0033947835,-147.003394783489
