"","FG0_hpft","CU0_hpft","RB0_hpft","CL00Y_hpft","CU0_hpft","RB0_hpft","CL00Y_hpft","AL0_hpft","I0_hpft","CF0_hpft","FG0_hpft","SA0_hpft","P0_hpft","Y0_hpft","I0_hpft","V0_hpft","TA0_hpft"
"2017-11-06",1422.17602679126,52689.6541903873,3770.74271908645,54.5154667899459,52689.6541903873,3770.74271908645,54.5154667899459,15433.942511423,497.699037946487,15130.9641368835,1422.17602679126,NA,5429.49110087423,5990.71731759462,497.699037946487,6667.36317788284,5313.11647927135
"2017-11-07",1422.9852180726,52717.0046218462,3772.24697288102,54.6364554449538,52717.0046218462,3772.24697288102,54.6364554449538,15426.5625861297,497.725945547111,15130.9408767249,1422.9852180726,NA,5427.88822038858,5987.75571940749,497.725945547111,6666.11262632656,5316.60092940464
"2017-11-08",1423.79036410038,52743.5576884357,3773.70712946291,54.7578116928096,52743.5576884357,3773.70712946291,54.7578116928096,15418.8989551175,497.757637287188,15131.0271738053,1423.79036410038,NA,5426.217268952,5984.76454484529,497.757637287188,6664.87696229425,5320.09409370279
"2017-11-09",1424.59093295107,52769.3128466721,3775.12317120111,54.8795078442557,52769.3128466721,3775.12317120111,54.8795078442557,15410.9619978911,497.793847798189,15131.2248519951,1424.59093295107,NA,5424.47895987813,5981.74533381523,497.793847798189,6663.65915013899,5323.59514857122
"2017-11-10",1425.38637666677,52794.2698326825,3776.49505991763,55.0015170624576,52794.2698326825,3776.49505991763,55.0015170624576,15402.7622721548,497.834298584267,15131.5357554075,1425.38637666677,NA,5422.67408079552,5978.69968129855,497.834298584267,6662.46205919203,5327.10326210926
"2017-11-13",1426.17614001818,52818.4285730261,3777.82275118322,55.1238133995102,52818.4285730261,3777.82275118322,55.1238133995102,15394.3103620846,497.878695733784,15131.9617441841,1426.17614001818,NA,5420.80353735572,5975.62925182634,497.878695733784,6661.28844153128,5330.61760754389
"2017-11-14",1426.95966554949,52841.7893190489,3779.10620863107,55.2463716922637,52841.7893190489,3779.10620863107,55.2463716922637,15385.6169003154,497.926730729322,15132.5047026319,1426.95966554949,NA,5418.8683085097,5972.53575097636,497.926730729322,6660.140944877,5334.13736591329
"2017-11-15",1427.73639325192,52864.3526658373,3780.34540630183,55.3691674415013,52864.3526658373,3780.34540630183,55.3691674415013,15376.692587975,497.978081462754,15133.166543185,1427.73639325192,NA,5416.86945968169,5969.42092498894,497.978081462754,6659.0220986092,5337.66179736536
"2017-11-16",1428.5057660269,52886.1196996345,3781.54032852617,55.4921760461668,52886.1196996345,3781.54032852617,55.4921760461668,15367.54816107,498.032412008667,15133.9491855079,1428.5057660269,NA,5414.80810884714,5966.28654220437,498.032412008667,6657.9342915076,5341.19028269231
"2017-11-17",1429.26722729817,52907.0915007537,3782.69092848999,55.6153729634183,52907.0915007537,3782.69092848999,55.6153729634183,15358.1943962436,498.089364956013,15134.8545107538,1429.26722729817,NA,5412.68539925043,5963.13437120229,498.089364956013,6656.87965440614,5344.72228467137
"2017-11-20",1430.02022689417,52927.2691180397,3783.79711740645,55.7387336412461,52927.2691180397,3783.79711740645,55.7387336412461,15348.642116622,498.148566345944,15135.8843612408,1430.02022689417,NA,5410.50250604407,5959.9661895378,498.148566345944,6655.86001724001,5348.25733668567
"2017-11-21",1430.76423024055,52946.6536015427,3784.85874419915,55.8622340173192,52946.6536015427,3784.85874419915,55.8622340173192,15338.9021626116,498.209627508406,15137.0405380114,1430.76423024055,NA,5408.26063137878,5956.78377264373,498.209627508406,6654.87694048342,5351.79504457106
"2017-11-22",1431.49873665008,52965.2460107076,3785.87562150005,55.9858502943795,52965.2460107076,3785.87562150005,55.9858502943795,15328.9852842419,498.272148137856,15138.3247590706,1431.49873665008,NA,5405.96098711836,5953.58887695226,498.272148137856,6653.93171970507,5355.3351091298
"2017-11-23",1432.22327281475,52983.0476047738,3786.84755290526,56.1095591868118,52983.0476047738,3786.84755290526,56.1095591868118,15318.9020542503,498.335716268027,15139.7386568411,1432.22327281475,NA,5403.60481395398,5950.38323790359,498.335716268027,6653.02537563999,5358.87730730706
"2017-11-24",1432.93739002201,53000.0601161776,3787.7743548767,56.233338266371,53000.0601161776,3787.7743548767,56.233338266371,15308.6629073195,498.399910106199,15141.2837590314,1432.93739002201,NA,5401.19338896855,5947.16857622697,498.399910106199,6652.1587496534,5362.42145104507
"2017-11-27",1433.64065972159,53016.2856357176,3788.65586006033,56.3571661177255,53016.2856357176,3788.65586006033,56.3571661177255,15298.2781483768,498.464305034048,15142.9614859845,1433.64065972159,NA,5398.72802743754,5943.94659595881,498.464305034048,6651.33252478338,5365.96737341812
"2017-11-28",1434.33267612395,53031.7268080699,3789.49191194264,56.48102245677,53031.7268080699,3789.49191194264,56.48102245677,15287.7579733619,498.528482675013,15144.7731624401,1434.33267612395,NA,5396.21008382561,5940.71899321202,498.528482675013,6650.54723436599,5369.51495114245
"2017-11-29",1435.01304846898,53046.3865894686,3790.28237234032,56.6048876164763,53046.3865894686,3790.28237234032,56.6048876164763,15277.1124259837,498.592027354131,15146.7200561098,1435.01304846898,NA,5393.64091395008,5937.48743849325,498.592027354131,6649.80320037294,5373.06407913558
"2017-11-30",1435.68139660644,53060.2680925069,3791.02713717546,56.7287424543606,53060.2680925069,3791.02713717546,56.7287424543606,15266.3513338634,498.654525864824,15148.8033955301,1435.68139660644,NA,5391.02188676859,5934.25357307678,498.654525864824,6649.10053993672,5376.61465664916
"2017-12-01",1436.33735691508,53073.3744726087,3791.72617128458,56.8525681524731,53073.3744726087,3791.72617128458,56.8525681524731,15255.4842509317,498.715570749509,15151.0244064597,1436.33735691508,NA,5388.35437882797,5931.01899132574,498.715570749509,6648.43916565813,5380.16659406906
"2017-12-04",1436.98057541265,53085.7087941487,3792.37952175162,56.976346178602,53085.7087941487,3792.37952175162,56.976346178602,15244.5204412092,498.774763373961,15153.3843709551,1436.98057541265,NA,5385.63977617318,5927.78525442966,498.774763373961,6647.81877969615,5383.71979408658
"2017-12-05",1437.61070955151,53097.2740498357,3792.98731224521,57.1000585947119,53097.2740498357,3792.98731224521,57.1000585947119,15233.468897765,498.831716382251,15155.8846987916,1437.61070955151,NA,5382.87949281124,5924.55389752857,498.831716382251,6647.23894017913,5387.27423372894
"2017-12-06",1438.22744283368,53108.0734656329,3793.54977540409,57.2236876544237,53108.0734656329,3793.54977540409,57.2236876544237,15222.3383658512,498.886062766173,15158.5269244198,1438.22744283368,NA,5380.07498671409,5921.32650876129,498.886062766173,6646.69913173221,5390.82996537067
"2017-12-07",1438.83048000347,53118.1100536827,3794.06723977171,57.3472157684103,53118.1100536827,3794.06723977171,57.3472157684103,15211.1373371361,498.937452328156,15161.3126893981,1438.83048000347,NA,5377.22771714366,5918.10469835914,498.937452328156,6646.19875124956,5394.38708302226
"2017-12-08",1439.41955092613,53127.3861407494,3794.54008450752,57.4706248291205,53127.3861407494,3794.54008450752,57.4706248291205,15199.8739612998,498.985544838366,15164.243739234,1439.41955092613,NA,5374.33915738507,5914.89010742045,498.985544838366,6645.73719492294,5397.94572582072
"2017-12-11",1439.9943933908,53135.9032648563,3794.96870279743,57.5938964284018,53135.9032648563,3794.96870279743,57.5938964284018,15188.5559721257,499.029998232699,15167.3218788294,1439.9943933908,NA,5371.41075541434,5911.68436129257,499.029998232699,6645.31376957629,5401.50603439648
"2017-12-12",1440.55475534722,53143.6623740094,3795.35352935355,57.7170121041062,53143.6623740094,3795.35352935355,57.7170121041062,15177.1907396924,499.070473553223,15170.5490436069,1440.55475534722,NA,5368.44394335971,5908.48906842057,499.070473553223,6644.92783546548,5405.06815022914
"2017-12-13",1441.10039218792,53150.663665588,3795.69504726382,57.8399535702205,53150.663665588,3795.69504726382,57.8399535702205,15165.7852419841,499.106630382852,15173.9271576958,1441.10039218792,NA,5365.44013375165,5905.30582828605,499.106630382852,6644.57879818638,5408.6322116956
"2017-12-14",1441.63106403641,53156.906893164,3795.99377625917,57.9627024303583,53156.906893164,3795.99377625917,57.9627024303583,15154.3460737213,499.138129928813,15177.4581119296,1441.63106403641,NA,5362.40072240281,5902.13624264862,499.138129928813,6644.26610883419,5412.19836169155
"2017-12-15",1442.1465466824,53162.3914793481,3796.25025066409,58.0852398045222,53162.3914793481,3796.25025066409,58.0852398045222,15142.8794510757,499.164636247758,15181.1437521153,1442.1465466824,NA,5359.327087996,5898.9819094212,499.164636247758,6643.98922901232,5415.76674202462
