"","IF00C1_hpfc","SPX_hpfc","CN_10yry_hpfc","US_10yry_hpfc","UK_10yry_hpfc","T00C1_hpfc","USDX_hpfc","USDCNH_hpfc"
"2014-06-06",-32.0898066930743,29.1996374071436,-0.178774953842494,-0.00456394952795873,-0.0249963431135359,NA,0.0513014242074158,0.0297969105341905
"2014-06-09",-30.708237808806,29.9768845924785,-0.16861611191472,0.0231701790468499,0.00802767050020726,NA,0.225938260003379,0.013155293755692
"2014-06-10",-2.60166595779516,28.4485175066096,-0.159574097458137,0.0312976741969777,0.0149176002794824,NA,0.369889123699185,0.00155058667032225
"2014-06-11",-10.3709311564879,20.5047068167237,-0.150170729451089,0.0527562095618108,0.0218337783507154,NA,0.323147233792176,0.00806654693678113
"2014-06-12",-12.6168723459918,5.68561143053538,-0.164305814721191,0.0642128895259874,0.0287773674244975,NA,0.0857056558781877,-0.00129717860015352
"2014-06-13",12.6596758194038,10.7013817799281,-0.189179098021246,-0.00433186999977851,0.0588161878527951,NA,0.117557321980408,-0.00154094643007243
"2014-06-16",20.4578839009518,11.2921659465988,-0.173857856214548,0.0225291134117704,0.107115339031152,NA,-0.0913048713072587,0.00642996785450833
"2014-06-17",5.17691722663738,14.4781075887371,-0.177646620810256,0.0314824890029031,0.104812945429369,NA,0.0291119240179188,0.0193439397764113
"2014-06-18",-5.38406733169552,28.4493456967695,-0.187304569318136,0.0829363528368296,0.102544584310085,NA,-0.201199406301351,0.0132764457253164
"2014-06-19",-35.8259150425035,29.9360132764619,-0.160997682649771,0.0343910662232236,0.100311245175976,NA,-0.312245988556382,0.0170271201711613
"2014-06-20",-43.3494689485494,32.3182315737675,-0.172025197625795,0.065846956189208,0.12568054180864,NA,-0.324034865870265,0.01589559209597
"2014-06-23",-52.1555572832259,31.0561094603003,-0.169772174081196,0.0627246780156148,0.129113060288108,NA,-0.416572952295748,0.012903979209703
"2014-06-24",-45.2449903614959,17.4297424486187,-0.178161648464542,0.0616881323816352,0.120301501970881,NA,-0.419867027943226,0.0226397938938146
"2014-06-25",-53.618556939287,25.9892132139355,-0.172647364619463,0.02315405950458,0.111529998356021,NA,-0.553923700727232,0.0185914498858692
"2014-06-26",-46.277027069851,22.694597226708,-0.160861481218416,0.00462264040518827,0.102799226666043,NA,-0.578749405007564,0.0157585340744285
"2014-06-27",-41.8211486428534,25.4559592144943,-0.158902752234919,-0.0339059534667676,0.108943151354809,NA,-0.804350346173643,0.00644062566316308
"2014-06-30",-32.4516504185386,23.7533545238189,-0.150609371184976,-0.0294730188611068,0.0222287972173077,NA,-1.0707324903851,-0.00132734183087037
"2014-07-01",-32.9692438705443,35.8768279787391,-0.146112145106251,-0.0279884793287555,0.0352437433548588,NA,-1.08790147131133,-0.00228952168928422
"2014-07-02",-28.5746270577715,36.2164145846286,-0.14426819293521,0.023499867178175,0.0483027505925058,NA,-1.00586248002751,0.0103611439854048
"2014-07-03",-27.068484411215,46.082134516822,-0.123042550356849,0.0849922541672987,0.0614063171963644,NA,-0.784620257912946,0.0058242205626314
"2014-07-04",-30.6514885502304,NA,-0.0669335267548205,0.0844889054323403,0.0968549214662433,NA,-0.754179130563826,0.000999269128929611
"2014-07-07",-36.9243009051733,37.3439929802474,-0.069688620373095,0.0830061570809507,0.155875270785015,NA,-0.824543099244691,-0.000708169168432281
"2014-07-08",-36.0875702363016,22.4619761313352,-0.0755283935287281,0.0825214038490781,0.151041411836908,NA,-0.925715853474463,0.00131034772239192
"2014-07-09",-73.9419300409319,30.6460546899967,-0.0733758140313262,0.034041511009301,0.146254333759626,NA,-1.11770074193846,-0.00556137604310423
"2014-07-10",-76.0879988990691,21.5661900912823,-0.0845290023215819,0.0255664946443486,0.141514203421038,NA,-1.0805007306689,0.00227621574602822
"2014-07-11",-74.5263648261563,23.5323311023875,-0.0803860485095664,0.0070963567655511,0.0727877939000412,NA,-1.05411832368377,0.0034226815996113
"2014-07-14",-53.4575843859106,32.1444175759076,-0.0751940575764627,0.0117151131765416,0.0309912156894493,NA,-1.1085555783676,0.0105108917673821
"2014-07-15",-56.2821833357676,27.4123796371241,-0.0777134373192006,0.0132643711665017,0.0335198679491781,NA,-0.933814116374207,0.017688413484279
"2014-07-16",-59.4006653360461,34.7961341241108,-0.0409599730797122,0.0248184291709559,0.0360955406173286,NA,-0.829895101124418,0.0104725773452453
"2014-07-17",-70.6135107822615,10.4455865437578,-0.021898231225443,0.0163772576023056,0.0387181714560778,NA,-0.90679931003876,0.0101629238722049
"2014-07-18",-62.7211755161484,29.6506280196413,0.0634739054740097,-0.0620591833859794,0.0828210166406474,NA,-0.934527177491322,0.0111589892581632
"2014-07-21",-76.5240861906523,24.171145357552,0.110473806694698,-0.0423404634821733,0.0160097336281607,NA,-0.963078763022793,0.011476795840013
"2014-07-22",-51.4226435321623,33.1870131068939,0.122408479968776,-0.0357582053607858,0.0141988461671223,NA,-0.782453739877236,0.0102910116084324
"2014-07-23",-51.2172166352755,35.7880958257025,0.128563839940499,-0.044171220372607,0.0124340992522942,NA,-0.822651383201367,-0.000291438995059717
"2014-07-24",-5.50815333847563,35.884244353829,0.0913418138293231,-0.0425794540397725,0.0107153054884833,NA,-0.803670644706546,-0.000371046487302476
"2014-07-25",24.5042196911571,25.3752947377716,0.120744275711671,-0.000982833625826789,0.0355422723407895,NA,-0.685510136053216,-0.0017483012646543
"2014-07-28",82.0195780629772,25.0810681909218,0.0976833841230711,-0.0111629410901438,0.0293957042105433,NA,-0.758168136696635,-0.007370848175464
"2014-07-29",76.6375872574823,15.2613754375327,0.103735050910206,-0.0145459898962708,0.0360369528256854,NA,-0.601642642729397,-0.00674358883595469
"2014-07-30",65.5578788515633,14.5260168343807,0.105486631911367,-0.0429237148358203,0.0427228457565039,NA,-0.475931336848981,-0.0142164213701342
"2014-07-31",102.980052743288,-25.7252135702303,0.0976730903064466,0.0587039904863795,0.0494531160063723,NA,-0.481031653057142,-0.0059898294551299
"2014-08-01",70.1036817315025,-32.0925277324392,0.116796012338057,0.0703372502084525,0.0177941455854957,NA,-0.68694082862423,-0.0116642908915647
"2014-08-04",109.128296047531,-19.0961269746338,0.104732118084584,0.0227712156796751,0.0417786805930032,NA,-0.723655901982043,-0.00939872458245702
"2014-08-05",85.8533969445054,-38.716199353432,0.107482564957771,0.00692743375706166,0.0388928589506982,NA,-0.59117362760974,-0.0135821055794446
"2014-08-06",74.8784405665294,-39.5229250318849,0.110410094180235,-0.0114105195988626,0.0360493921742819,NA,-0.749490460855477,-0.0216688711175221
"2014-08-07",42.2028475687087,-51.0264681693246,0.0949826990444757,-0.00974262434922253,0.0332478663060332,NA,-0.69860261269903,-0.0148594734130287
"2014-08-08",41.2260076548726,-29.8369765878995,0.107301660537407,-0.0680688557384735,0.0756878524871669,NA,-0.858505984312062,-0.0256543557252653
"2014-08-11",57.3472930841062,-25.3345770174579,0.140782200838707,-0.0555118829551931,-0.0326476762611179,NA,-0.869196188090496,-0.0250690013647875
"2014-08-12",57.7660590741171,-29.3293838544453,0.142165177652417,-0.0513140603442925,-0.0152129482477063,NA,-0.890668481561778,-0.018385270893279
"2014-08-13",45.2816371374585,-17.1815010230097,0.14803353081556,-0.0296099563787177,0.00226094049699263,NA,-0.852917762957792,-0.0187079029043976
"2014-08-14",16.4933349085782,-9.54102032372066,0.111354892649955,-0.0578994188929678,0.0197735267495866,NA,-0.945938562348724,-0.024837285853885
"2014-08-15",35.4004413042876,-10.4780264549984,0.0750301676197464,-0.0861822834819934,0.0191910130187322,NA,-1.15972505723968,-0.0288738004643956
"2014-08-18",45.6022384239851,5.38739982861034,0.0774879017582513,-0.0884892278720609,-0.100331872021281,NA,-1.08427103412463,-0.0328297797881721
"2014-08-19",37.8979937334348,14.4351821037559,0.0801871069804089,-0.0892434595327496,-0.0733995092595038,NA,-0.839569800111432,-0.0290984089246091
"2014-08-20",21.8869558486853,18.5352417201528,0.105344209936992,-0.0774897921401751,-0.0464312036865807,NA,-0.545614214116479,-0.0278759044347967
"2014-08-21",6.16835772012756,23.5874940605866,0.129959912063627,-0.0457278560560829,-0.0194273386149027,NA,-0.702396788009552,-0.0182625767591618
"2014-08-22",17.3414232508549,18.8118468461256,0.143234871251122,-0.0639572496110468,-0.052554944830692,NA,-0.599909808128288,-0.0146587248153359
"2014-08-25",-13.1946262055363,27.5281980477086,0.1464877043658,-0.0735890688774414,-0.0230300533552396,NA,-0.438145270463668,-0.0147069066791875
"2014-08-26",-30.0405764638512,28.826437860222,0.149238477087433,-0.0767793042484152,-0.0363452583154062,NA,-0.387094923032946,-0.0186438111112033
"2014-08-27",-38.1972078848202,28.1264450994954,0.134017603064235,-0.0749584887359094,-0.0496268868813195,NA,-0.676750332738049,-0.0247915884716196
"2014-08-28",-50.2652884114623,23.9480866656766,0.126058720556845,-0.0931260563106677,-0.0628752222734345,NA,-0.707102906473353,-0.0177504986910919
"2014-08-29",-36.0455701976754,29.7812178325596,0.126262079095249,-0.121281409958578,-0.0760905271983101,NA,-0.548143771391048,-0.0181207914524605
"2014-09-01",-44.9387846195703,NA,0.152913974108992,-0.0676675889718123,-0.13536544040165,NA,-0.579863762355387,-0.0201023512049355
"2014-09-02",-12.145648153626,27.8956839747764,0.158101053151717,-0.0497672674104981,-0.125125563845516,NA,-0.452253487648635,-0.0133205238332425
"2014-09-03",2.93314129950453,25.5413181565899,0.166317455868533,-0.0318511268943842,-0.114853362884349,NA,-0.655303315862833,-0.020051216662323
"2014-09-04",29.6968908596448,21.677941911314,0.187896412173978,-0.0399183551237115,-0.104548817289199,NA,0.240996571353026,-0.0177946364710361
"2014-09-05",46.9449064346415,30.9453662145093,0.200337749900289,0.00203187336732615,-0.0546118593553201,NA,0.136656263227028,-0.0229509817498249
"2014-09-09",26.8764816559569,10.0918117338233,0.228070631412489,0.0400241577731492,-0.010370772317389,NA,0.346094962900224,-0.0248032037701769
"2014-09-10",3.09089075089251,16.5504014825713,0.230368380420022,0.0620742238076144,-0.00970316571916588,NA,0.359893592363421,-0.0295994340023544
"2014-09-11",-28.0126031634804,17.5189374650701,0.244575673138725,0.10414670736348,-0.00900234115583992,NA,0.373091183239267,-0.0259092959202821
"2014-09-12",-14.6347382476606,4.81718797792957,0.241041710043203,0.106242381328807,0.0090651836037783,NA,0.205697132244351,-0.021532938878865
"2014-09-15",-28.7762410825106,2.6149140761372,0.224516120770544,0.157675617402766,0.0870694533289217,NA,0.137720681871978,0.00961210407056496
"2014-09-16",-75.6378321998653,16.6718748234446,0.223573822852739,0.174870876829173,0.0935718800520134,NA,-0.0908290104115084,-0.00466796189743943
"2014-09-17",-76.0202202365978,18.4678282027064,0.234918140588545,0.177092465874837,0.100108298162667,NA,0.350057155934218,-0.0024624288529116
"2014-09-18",-80.5240825638485,27.4625253052928,0.169014368291063,0.199340823927596,0.106678746534255,NA,-0.0996116810074194,-0.0143714122177558
"2014-09-19",-75.3500651292832,25.7057095887192,0.147161036500784,0.21161631717234,0.106083222659418,NA,0.370173472148522,-0.0155950263959966
"2014-09-22",-114.098780594603,8.79711315859487,-0.00344528561262245,0.173608013792641,0.142300130097282,NA,0.18942164996246,-0.00575470628129183
"2014-09-23",-108.170810475215,-3.52354250517678,-0.00497927918112987,0.160994037153532,0.135306447186848,NA,0.128141733980004,-0.0167378647499593
"2014-09-24",-52.3666891226711,11.2034604409298,-0.00390410224363723,0.133407792324263,0.12834604768928,NA,0.396342527445803,-0.0192361374837312
"2014-09-25",-75.0869061750489,-21.9121587030587,0.0449119827344761,0.165849178092124,0.121418610857921,NA,0.464032780638733,-0.0111496050411501
"2014-09-26",-87.9319296242873,-5.86068526818352,0.0170673815681069,0.118318038099058,0.102557096226509,NA,0.81122108000399,-0.0138783400294264
"2014-09-29",-92.7021964241128,-11.7223955278786,0.00838663395657333,0.110886970914939,0.111463633934662,NA,0.707915820173726,0.020743198974076
"2014-09-30",-103.998107180899,-18.0475633330039,0.00674976631051087,0.108462994828126,0.111461146849757,NA,0.924125060454594,0.021352770379988
"2014-10-08",-83.020024181366,-26.4253673641567,0.0588692052523734,-0.0100403740186505,0.0690303872463517,NA,-0.228404336503998,-0.0183373263266118
"2014-10-09",-101.168266724042,-67.9515230678961,0.0672246056255677,-0.0172506711689804,0.0655719405241364,NA,-0.0553950461781118,-0.0185706258009979
"2014-10-10",-116.043119790006,-90.8828929344256,0.0731586853506484,-0.024440225354352,0.00830315828536749,NA,0.177182356750998,-0.0163202010638014
"2014-10-13",-141.24482654166,-123.129615211367,0.090006893519799,-0.0938907031948884,-0.0547744546011402,NA,-0.640665988688138,-0.0218672055530138
"2014-10-14",-166.973582173805,-121.031790578988,0.0898210776927922,-0.117003469780359,-0.0697604704732547,NA,-0.0489340167067545,-0.0168824740107651
"2014-10-15",-160.62952349607,-137.109468820746,-0.00329104469288628,-0.140098463223902,-0.0847280490855102,NA,-1.12761539669072,-0.0231142770592632
"2014-10-16",-179.212718298265,-137.712649690407,-0.0648980810798465,-0.197176170635127,-0.0996780458618441,NA,-1.11670377779885,-0.015762644089725
"2014-10-17",-198.12316797214,-114.591276266202,-0.10450197088365,-0.174237021212447,-0.12761128120297,NA,-0.906192343079498,-0.0171275949388222
"2014-10-20",-192.760799830173,-98.225234701493,-0.104580343239844,-0.142821553088278,-0.0521178952939794,NA,-1.21607381397902,-0.0258220482577412
"2014-10-21",-217.725459288938,-61.844363782208,-0.111723694492732,-0.13231775465874,-0.0584578439348689,NA,-0.936340537361834,-0.0316533961629413
"2014-10-22",-239.216912085163,-76.9084616919317,-0.127539720217186,-0.0992981608914896,-0.0647842412793452,NA,-0.646984357416033,-0.0349013186922796
"2014-10-23",-273.03483395668,-54.0973010502519,-0.0884634561209396,-0.076262802653618,-0.0710975935647322,NA,-0.627996731282864,-0.0345657834411046
"2014-10-24",-292.97880175877,-41.2406226858915,-0.0412965518586071,-0.0332116697663493,-0.0486317135825124,NA,-0.849368848668181,-0.036046743578013
"2014-10-27",-319.648279485024,-45.0981450659435,-0.0592972581148606,-0.0403952328375037,0.0292359630101395,NA,-1.10109163968811,-0.0410879105803548
"2014-10-28",-286.042610023486,-22.5895696102792,-0.0593680361798241,-0.0439631360507242,0.0374369063641325,NA,-1.34315568336408,-0.0470340919462
"2014-10-29",-265.56100413223,-26.2545790970087,-0.0960545017307103,-0.0108483428212834,0.0335986766188579,NA,-0.825551103571162,-0.0446963118859584
"2014-10-30",-265.002554330935,-14.8228469666194,-0.110958177245426,0.0322825857019646,0.0297708229248379,NA,-0.798267468976493,-0.04447442810832
"2014-10-31",-222.966243366917,7.65596419298829,-0.0579805454967973,0.0154297595211242,0.0577028805443043,NA,-0.1112940069986,-0.0344682798463104
"2014-11-03",-246.650944446248,6.49219792108116,-0.0841073899680443,0.0549696820001866,0.10505362144036,NA,0.165380384915854,-0.0337423852781057
"2014-11-04",-258.655438609758,-0.143805407740613,-0.0980853223835494,0.0681827125870747,0.119086946879025,NA,-0.178233144675508,-0.046097244817752
"2014-11-05",-266.378404942596,10.398291897511,-0.130922207052443,0.0614123535316397,0.133127500467209,NA,0.117876484424175,-0.0429668017766175
"2014-11-06",-276.41841561227,17.1088275872637,-0.177385996031517,0.0746586151206579,0.14717462610077,NA,0.673720426084963,-0.0431508012398731
"2014-11-07",-309.373932675731,16.8881351137091,-0.168177920592907,0.107921482255559,0.108760945979364,NA,0.0393097854520245,-0.0297489705319505
"2014-11-10",-253.243303930335,22.2965408569405,-0.230233719851532,0.110309033966633,0.104747112632764,NA,0.214655389182165,-0.0419610191404687
"2014-11-11",-281.024749290224,22.7843642161744,-0.23734898889177,0.111137415968621,0.104015320411174,NA,-0.170231952317536,-0.0380866442560514
"2014-11-12",-258.716383989036,20.4219153741326,-0.287397357549366,0.109481724359314,0.103285016957521,NA,0.0446584826301798,-0.034725525724312
"2014-11-13",-284.716207096065,20.5694950953979,-0.250579539406079,0.107841686837633,0.102555183929791,NA,-0.120662513930668,-0.038177327647339
"2014-11-14",-290.022110738036,20.1273957029544,-0.189296129245291,0.0912169858471676,0.151658093625432,NA,-0.446184168414921,-0.0380416997731338
"2014-11-17",-314.031869351063,20.6959010171849,-0.0856235739514603,0.0939310918292599,0.0787519473215396,NA,-0.151895657361695,-0.0429182760686753
"2014-11-18",-348.943137487913,30.2452865386154,-0.0820154194448679,0.0948637367247381,0.0775075647177909,NA,-0.597785972874792,-0.0515066747760818
"2014-11-19",-373.353439892963,26.2358192129169,-0.136110258161421,0.0783095267178906,0.0762565589133199,NA,-0.593844044270879,-0.0449064963967369
"2014-11-20",-376.660157071795,29.3377534835772,-0.0860416917751391,0.121767907408334,0.0749976064756667,NA,-0.72005855376536,-0.044717320141292
"2014-11-21",-367.260515200439,39.1613329492537,-0.0749099323642195,0.105238292025692,0.0805626857843142,NA,-0.156417938103044,-0.0372387066578266
"2014-11-24",-272.151584759149,44.1467890815475,-0.16543712553941,0.0857148835838291,0.0268880797191611,NA,-0.452910336385045,-0.0128701981100673
"2014-11-25",-235.530284417037,40.8443371643521,-0.234054098210708,0.0792264913201793,0.0324684063395169,NA,-0.759523823055925,-0.0262113212687505
"2014-11-26",-227.793420347006,45.7241742330407,-0.2178084529859,0.0527465093710153,0.0380321751234534,NA,-1.0962462853451,-0.0240615975846253
"2014-11-27",-232.137701363072,NA,-0.152800118537369,0.0262741100267457,0.0435778720591042,NA,-0.903065296525309,-0.0268205376737145
"2014-11-28",-174.559742118787,39.5364804395903,-0.166028933504018,0.0258084437745169,0.00583730074692626,NA,-0.649967976725384,-0.014187642205958
"2014-12-01",-205.056061311113,24.5014170354398,-0.183269016604362,0.0244431866840663,-0.0548174997766938,NA,-1.0569410727831,-0.0171624007647417
"2014-12-02",-92.0231054808646,36.6991289292345,-0.188010149441726,0.0239957433312963,-0.0592185815461308,NA,-0.523971062865798,-0.0194442970688495
"2014-12-03",-45.6572364073079,43.5697509017191,-0.126819928875396,0.0875506264118666,-0.0636469117133465,NA,-0.29104398824367,-0.0292328077428439
"2014-12-04",140.045222169103,40.2534025636979,-0.0687644292559112,0.101106924093139,-0.0681039588528744,NA,-0.708145673598419,-0.0253274013737779
"2014-12-05",113.287965380703,42.8001855159885,-0.0329430058448569,0.0646636883525756,0.0201755014364346,NA,-0.095261823305925,-0.0183275344650426
"2014-12-08",243.474630470983,26.8401847202739,0.104723558246281,0.0828267462888492,0.0888187269881043,NA,-0.43237784902303,-0.00563265305070777
"2014-12-09",45.2088078545621,25.4534674463604,0.114715346043823,0.0888751988900842,0.082829929869671,NA,-0.879479123029233,0.00975780441104077
"2014-12-10",117.693987303552,-9.11991013060297,0.175376251370646,0.0524188766649658,0.0768037171513662,NA,-1.49655083887635,-0.000355598209686952
"2014-12-11",81.733639902556,-0.81990235690152,0.122006796165543,0.0159566311250345,0.0707385502624293,NA,-1.16357782657491,0.0155276989237403
"2014-12-12",75.5311880860847,-34.7064598090231,0.0894074298737607,0.0294872921140024,-0.00253380778217141,NA,-1.58054429752165,0.0138082557949429
"2014-12-15",89.490020503281,-48.2895327245343,0.1248336694982,-0.0124751084335868,-0.0805100299431476,NA,-1.55743398213682,0.0169866259690166
"2014-12-16",154.013494581847,-66.0590569947501,0.142118270967595,-0.0264846818461667,-0.070627179633308,NA,-2.12422995750731,0.0096633573032794
"2014-12-17",180.504930757799,-26.7849485500255,0.141974556264415,-0.0730072965812573,-0.0607928604927923,NA,-1.13091465693946,0.0180389906334587
"2014-12-18",164.3675858042,20.6829039854276,0.123102695375708,0.000455867484097866,-0.0510086268894926,NA,-1.07746963566821,0.0364140628008436
"2014-12-19",140.404641880632,29.2346230592305,0.133802799601964,0.08390366065113,-0.0870093413954128,NA,-0.803875981454248,0.0385891031901258
"2014-12-22",173.219213203735,36.2603225695283,0.0716352455505397,0.0566431462268237,0.0195639264422964,NA,-0.750114336675083,0.0333646261338915
"2014-12-23",72.4143559524829,39.0301043300212,0.0586233265540081,0.0475176288550594,0.0157086556778241,NA,-0.46616501141845,0.044641130013538
"2014-12-24",3.99305470403308,37.8840551658742,0.0836832329437419,0.140870681848509,0.0117944559339416,NA,-0.782008005705313,0.0379190994188719
"2014-12-25",111.558264102356,NA,0.0964148406705348,0.154201019470149,0.00781986699486927,NA,-0.957623126862084,0.0188990004868479
"2014-12-26",199.112937140842,43.9222457687667,0.0465179910938746,0.147507297752735,0.0408167571028238,NA,-0.832989858965368,0.0290812836802007
"2014-12-29",176.259980699171,44.8747311706378,0.0925545828257239,0.127267397397386,0.0538815200454396,NA,-0.768087290247996,0.0440663916495604
"2014-12-30",169.802219351753,33.8115482477303,0.0736415960810402,0.120462765408084,0.0432960891004228,NA,-1.08289416461852,0.0264547550245361
"2014-12-31",265.942404814215,11.5227153268781,0.0273987906862146,0.103626453635616,0.0326412264306864,NA,-0.897388908489775,0.0255467862194604
"2015-01-05",329.683218612764,-28.4618878696616,0.0891834923746672,-0.0150905418117761,-0.0519503316507715,NA,-0.11877826373766,0.0341594530284552
"2015-01-06",300.627232343715,-47.25766309913,0.102993127653019,-0.038153445683333,-0.0708352933510646,NA,0.0481992377309969,0.017775612826086
"2015-01-07",292.576881325607,-24.7890817060738,0.0712298484073327,-0.105260365486861,-0.0898008205264693,NA,0.395601887339633,0.0206976634740124
"2015-01-08",176.934476609757,10.6338830676553,0.0996330874190517,-0.1124130767789,-0.108848443645651,NA,0.633452597039159,0.0225259337342013
"2015-01-09",128.502208307964,-7.50873177296795,0.112702248026148,-0.0396133116053022,-0.174879656057286,NA,0.121774115251144,0.00896074381304062
"2015-01-12",123.682193394403,-24.8668936185954,0.0841319941143994,-0.114015920977376,-0.17668895755576,NA,0.110588928556718,0.000202404605598996
"2015-01-13",101.276495725689,-30.9005667560755,0.0852247139922767,-0.138922890812335,-0.175568330807533,NA,0.289919473199299,-0.00134877669705393
"2015-01-14",61.4871280331101,-43.459705193272,0.0620131083400863,-0.146385545920814,-0.174537878300927,NA,-0.0102118602908263,-0.00419249298751281
"2015-01-15",167.916061184337,-62.8542501650158,0.045663021248295,-0.193905387491199,-0.173598716119518,NA,0.110217198774649,0.0116715633991398
"2015-01-16",169.765240630754,-36.8941249416142,-0.0253263954927185,-0.281483856201732,-0.159351888199643,NA,0.371228925307193,0.0362437018608478
"2015-01-19",-169.563457585999,NA,-0.0511059041839669,-0.244584053770453,-0.193474773566982,NA,0.192845548657512,0.0230134283212376
"2015-01-20",-105.668227598402,-34.5492268119924,-0.0584945175957639,-0.232409498280938,-0.196039567861371,NA,0.605089144724019,0.0200115823898028
"2015-01-21",31.6528065517273,-25.7594378144918,-0.0801933183624683,-0.22029925998951,-0.198700748627342,NA,0.377981709693671,0.014618956142007
"2015-01-22",32.60156450165,4.49537429379513,-0.0591364179710329,-0.168254168493536,-0.201458875921301,NA,1.65154498963186,0.018535808271223
"2015-01-23",54.1799528045885,-7.60464759632132,-0.0765245614264341,-0.136274962327584,-0.194081094331544,NA,2.28580057436152,0.0486623914279132
"2015-01-26",69.7898645375539,-3.09936245222415,-0.0829388304872251,-0.212516825595228,-0.220819302862298,NA,2.02076937102387,0.0502989506006106
"2015-01-27",3.43317038175002,-31.3986260978447,-0.0823662994091681,-0.200739027595309,-0.256135820386318,NA,1.19647134190227,0.0390457106627606
"2015-01-28",-61.6882878298932,-59.5422930759632,-0.0930414961598501,-0.199029348542912,-0.23895080611473,NA,1.31292561397483,0.0539028756962196
"2015-01-29",-105.772669683542,-41.2002049504296,-0.0744650067972311,-0.297388137527002,-0.221864275875763,NA,1.65015081964597,0.0563706336429591
"2015-01-30",-184.218109265998,-68.2021786726936,-0.0688373789196842,-0.255815661365434,-0.241276146725098,NA,1.74816504861136,0.0775491501636154
"2015-02-02",-230.422696941889,-43.0780141637111,-0.0402860348742172,-0.34151151560353,-0.364599916578139,NA,1.3169857084593,0.0624389963082905
"2015-02-03",-185.984446927466,-14.6274831524014,-0.0399254491879542,-0.340214214586939,-0.349069282842247,NA,0.336629484157328,0.0502505158936268
"2015-02-04",-263.301278191519,-23.8703395609665,-0.0701494272507077,-0.228985093292674,-0.333635077199948,NA,0.637112516283941,0.0481731802214803
"2015-02-05",-313.971032824229,-3.57633126518063,-0.0988250570996892,-0.207823624012033,-0.318296507096386,NA,0.368450806267641,0.034207022368275
"2015-02-06",-338.391444077754,-11.3351962737865,-0.128552731108486,-0.186729184383147,-0.229185975398483,NA,0.980660092181578,0.0395520554975162
"2015-02-09",-320.56011542116,-20.7666711172209,-0.0680179591511581,-0.0571739581578882,-0.0518115418633681,NA,0.893755959795429,0.0446082786329848
"2015-02-10",-273.074510446153,0.38951235960909,-0.0678902264808876,-0.0530066511487917,-0.0627017038932694,NA,1.04775358951436,0.0468756744491384
"2015-02-11",-277.131960237879,-0.356369104118004,-0.0766825803397869,-0.00223570116719852,-0.0736805269079028,NA,1.29266779229978,0.0366542071812615
"2015-02-12",-281.9296830033,18.9159610697712,-0.0855285397888834,-0.0115268913408373,-0.0847466748070425,NA,0.298512946013818,0.0301438216880644
"2015-02-13",-285.264782394116,26.7567796067782,-0.112928258858453,-0.0208793372064871,-0.0275654477005753,NA,0.24530289418213,0.0309444476768691
"2015-02-16",-257.934245523962,NA,-0.134450926219639,0.0707047138335837,-0.0238234502755862,NA,0.433051356936343,0.0543560023947886
"2015-02-17",-259.134941589231,29.4463554132901,-0.144166396034809,0.101116160593063,-0.0162386137449302,NA,0.00177195301059585,0.0643783902977306
"2015-02-25",-298.263633166518,39.201312316821,-0.182232451623819,-0.0175766099033031,0.0917214607571014,NA,-0.24473821820544,0.0577317603903695
"2015-02-26",-192.116975716749,35.48871922706,-0.181196019074101,-0.0476513429733587,0.101313962766517,NA,0.801162054799831,0.065025206411341
"2015-02-27",-230.691501410607,28.6665816468942,-0.174734374525496,0.0222229173233602,0.0691397882332693,NA,0.728141018367456,0.0728278189306416
"2015-03-02",-224.783663005397,40.9850447176319,-0.139672816746562,0.0448786250775199,0.105628761257036,NA,0.84621159435361,0.0756392774998448
"2015-03-03",-304.389817899459,30.8142417309785,-0.137167982423337,0.0712211393986474,0.111699343560797,NA,0.715386403634452,0.0701592315664586
"2015-03-04",-323.706230574775,21.0142890370818,-0.0718414572688146,0.110848753096686,0.117708865679294,NA,1.20567771729321,0.0725872993117314
"2015-03-05",-363.129039691055,22.9852902487064,-0.0623587689638719,0.110428637985475,0.123658348326013,NA,1.57709751070343,0.0592230699159027
"2015-03-06",-392.254250100751,-7.32265970783397,-0.0385187488264391,0.0999612533919617,0.185348763558598,NA,2.77965726085968,0.0691661025545653
"2015-03-09",-330.677716553363,0.330524592544967,0.0189906404776315,0.201612692727444,0.286274416509013,NA,2.72336779284488,0.0570159319228401
"2015-03-10",-379.795131656167,-35.4450683981306,0.0239386778066677,0.187626412118712,0.280503622823981,NA,3.65823878274891,0.0673720641253937
"2015-03-11",-377.802051327777,-39.8593503644808,0.0146833857198945,0.126927552408542,0.274677503991434,NA,4.68427878092718,0.0617339816987941
"2015-03-12",-340.29387449436,-14.6322183395684,-0.0294073859813526,0.0961828077828432,0.268796496841402,NA,4.07149482556551,0.0590011393306947
"2015-03-13",-321.665843914461,-27.6535528801873,-0.0507324602319869,0.0853921532941113,0.142694257996616,NA,5.05989201855854,0.0686729661904135
"2015-03-16",-242.713061682426,-0.323228494769823,0.02183180928237,0.0927438950501039,0.035561975880693,NA,4.48947377880812,0.0529488670585765
"2015-03-17",-203.430496929016,-7.68110826089201,0.0304481984929958,0.0817685573547716,0.0265763617818005,NA,4.38024143366048,0.0305282183291487
"2015-03-18",-167.213018457175,17.1029448774654,0.0707696229581617,0.0407465789746659,0.0175367440062016,NA,2.26219445469772,0.00591037450917802
"2015-03-19",-162.05541097967,6.44907115143842,0.0311639306112977,-0.0903223024367271,0.00844315624607137,NA,3.76533050288002,-0.0014053225134346
