"","AL0_hpfc","CN_10yry_hpfc","US_10yry_hpfc","UK_10yry_hpfc","GR_10yry_hpfc","IT_10yry_hpfc","AU_10yry_hpfc","INA_10yry_hpfc","IND_10yry_hpfc"
"2011-10-18",-308.562979712122,0.0126249135122393,0.0189787090695278,0.0487520769824073,0.134499534927336,-0.179211277690763,0.215146501135476,0.00794012885080159,0.239348274630867
"2011-10-19",-263.273215430391,-0.0226912549133292,0.0344316962095354,0.115550773323963,-0.0600520555280253,-0.125307138150285,0.199519817063208,0.00869050736937377,0.26505027985766
"2011-10-20",-542.987646955704,-0.026020385194258,0.0297757260370582,0.0513658891809423,0.0252966059571419,-0.0882620442787779,0.214815776198986,0.00742599181087875,0.278829554057916
"2011-10-21",-387.711853965424,-0.0316634863564499,0.055011862231464,-0.0241027473168495,-0.0294530638299147,-0.020069570341778,0.206034949246195,-0.00685317508204329,0.307687918771315
"2011-10-24",-107.451191687643,-0.0198215566700223,0.0901411561649078,0.0151446707284906,-0.044299658558304,-0.118723254121439,0.238177818112195,-0.00314675363646481,0.303627080279449
"2011-10-25",-282.210855086018,-0.00449558131664154,0.115164636469772,0.0198079601777227,-0.0292417597222738,-0.0732166251033464,0.256244779537616,0.00854549865347788,0.248648617678863
"2011-10-26",-266.995994708149,0.0517134627153915,0.0100832945173084,0.0902869316312886,0.0857220694952438,-0.0975431636978365,0.137236131810139,0.00822382559428176,0.277420651225417
"2011-10-27",-196.811644446936,0.0539046002961127,0.104898074074529,0.111881387501922,0.0405932779989014,-0.119696320050553,0.218152067296052,-0.0161115325398852,0.306277865060447
"2011-10-28",-136.662727829999,0.0736768349193091,0.299609914740476,0.0716910928813078,0.0753732792592084,-0.16566950398637,0.333992721633663,0.000539661125770262,0.335221495316961
"2011-10-31",-236.554087030938,0.0577291477967446,0.224219712753544,0.0178157666138462,0.220063469967185,-0.0564560758533568,0.299758140286238,0.0341776501259107,0.36158598485875
"2011-11-01",-266.490507732419,0.0420604896851315,0.0587282405052682,0.188555097909763,0.104665215657425,0.0499506724823448,0.19544823065772,0.0388026777721004,0.429038971315622
"2011-11-02",-311.476677835169,0.0304697874782964,-0.0968638222960555,0.218608768615047,-0.160820209100692,0.137557472490818,0.0510627762440062,0.0174149732482381,0.38558127618587
"2011-11-03",-446.517175083588,0.0227559506839237,-0.0725558202182371,0.042576382634507,-0.176391573002433,0.0923710349946753,-0.000398520249241321,-0.0129852503012432,0.38221354362009
"2011-11-04",-196.616448469872,0.0200178762147302,-0.00834705778916603,-0.173442546491212,-0.11204757826652,0.111398013956105,0.102064022776129,-0.0153977869305624,0.448936258385197
"2011-11-07",-291.77876241415,0.0137544515770413,-0.0342368095454694,-0.0989485228207626,-0.0677868541981172,0.262645025154588,0.0944500870832652,-0.0178224253263733,0.485749747256515
"2011-11-08",-322.008300063242,0.00971455600261707,-0.0502243465731467,-0.0101419787184975,-0.233607983786469,0.490118638322032,0.0577593122457297,-0.01725894781046,0.522654151436811
"2011-11-09",-267.309123954261,0.00564706303761227,0.0136910741938759,-0.047023305647737,-0.189509522000924,0.61682531462346,0.0529912987957763,-0.0257071293375754,0.545649411339761
"2011-11-10",-582.685163519228,-0.0382991577873138,-0.0824897834176218,-0.0743928908790706,-0.285489927246039,1.15877131262847,-0.0918543766100363,-0.0251667377282666,0.570735251334634
"2011-11-11",-388.140237694922,-0.0944752392758568,-0.0387661612400737,-0.0943511022459525,-0.23154757959126,0.813962635936163,-0.0517781592198452,-0.03663753017686,0.595911170241398
"2011-11-14",-198.677924559902,-0.0626822984003967,-0.0351372670083644,-0.169398276830556,-0.21768074109575,0.36440480915642,0.016219543687522,-0.0341192534747146,0.531176430960748
"2011-11-15",-304.301641751084,-0.0703214130809671,-0.0316022924324467,-0.145634712714231,-0.173887578106337,0.558103020438982,-0.0798616537638497,-0.0256116392687072,0.46853005006792
"2011-11-16",-400.014724779796,0.00430636467268364,-0.00816041469845052,-0.0434606379559095,-0.250166166989148,0.907062307303794,-0.135022144154648,-0.0371144051022083,0.464970824571034
"2011-11-17",-360.820383371316,-0.00839998808118882,-0.0548107979289877,-0.130076220414991,-0.206514512232531,0.880287476573616,-0.104262287053558,-0.0516272579317465,0.330497357806835
"2011-11-18",-481.721661900972,-0.0126414960642919,-0.101552602873746,-0.187281609985814,-0.232930514915826,0.717782960127146,-0.122582386216805,-0.0461498893722644,0.355108060911634
"2011-11-21",-477.721455595576,-0.00851918052623239,-0.0483849676259262,-0.158176902794561,-0.0694119907540116,0.518552825969117,-0.13798270230284,-0.0566819696980781,0.327801208407613
"2011-11-22",-508.822460557177,0.0045659425089422,-0.0853069883004813,-0.0886621175526906,-0.085956659177433,0.516600845400311,-0.200463445299281,-0.044223150106965,0.330574928029357
"2011-11-23",-585.027175417472,-0.00498713946135111,-0.11231774101249,-0.04743720758784,-0.0325622109247295,0.685930575373282,-0.241024768157246,-0.0337730583666813,0.298427212011834
"2011-11-24",-566.337888481137,-0.0425794408269555,-0.159416266614129,-0.0892020895780429,0.0107736987966721,0.846545359297986,-0.236666740964433,-0.026831303964895,0.281355915943432
"2011-11-25",-627.756646226382,-0.0204119739165128,-0.116601559530342,-0.111456660593143,0.204053428239181,0.970448257049495,-0.262389334178681,-0.0198974824288776,0.303358772055051
"2011-11-28",-599.285261029656,-0.00898573345786292,-0.073872548289545,-0.132500780829896,0.207279331201849,1.12464197857414,-0.221192420429103,0.0255288218051196,0.31843339627606
"2011-11-29",-505.925285778212,0.0232982942587289,-0.0712281132217805,-0.112134264413596,0.330453677136217,1.06912883267457,-0.187075763883679,0.0579480325256264,0.317577279139511
"2011-11-30",-577.678025639324,0.0091391266571531,-0.0386671041211912,0.0161431293009818,0.353578649812897,1.09291066327021,-0.163039037278452,0.06436056296863,0.228787779551092
"2011-12-01",-209.544576650495,-0.01126422846909,0.0438116586610434,-0.028768312689138,0.366656296406281,0.909988872347423,-0.116081836019695,0.0727668024166899,0.189062125142605
"2011-12-02",-141.525796060778,-0.100712767104376,0.0762093707569269,-0.0527683100598548,0.34968851793543,0.522364410125935,-0.083203688120018,0.0681671135483225,0.140397448974288
"2011-12-05",-168.622454501677,-0.119507480576855,0.0185272096886501,0.0195434294044068,0.232677063858549,0.518037850673642,-0.123404073608476,0.0705618289631525,0.0777908059557203
"2011-12-06",-210.835264103752,-0.153649318584104,0.0107663214764096,-0.00273278026815729,0.235623539086669,-0.185990447866979,-0.14968243812092,0.0539512530832766,0.0862391929618636
"2011-12-07",-178.164867296002,-0.136439181424107,0.0529278444821197,0.0299033668719926,0.278529452351452,0.098279658511622,-0.164038176283169,0.0483356611633628,0.0947395747119228
"2011-12-08",-205.611819356157,-0.131677905882408,-0.00498708738263399,0.0725521779042086,0.201396214987304,0.337848390696804,-0.215470620848122,0.0527153061567952,0.0202888802774499
"2011-12-09",-218.176601916103,-0.108566272346017,-0.0329773620846787,-0.0428860524532056,0.154225123195707,0.743715928952256,-0.266979036761879,0.044090421036958,0.0358839995683859
"2011-12-12",-265.859611615959,-0.12570500677155,0.0489581344706327,-0.0352110594721382,0.117017389929015,0.639882313887891,-0.248562599903746,0.0214612169868282,-0.0494781858919499
"2011-12-13",-368.66115491029,-0.116694790238918,0.0108205300096718,-0.128022560697161,0.119774164389224,0.801347278692067,-0.265220375794827,0.0248278869641867,-0.0848008094131426
"2011-12-14",-501.581428358267,-0.114736251866366,-0.0573890679787066,-0.0834202591176472,0.102496547407903,0.911110292050203,-0.241951327210065,0.00419061505560674,-8.69838526051242e-05
"2011-12-15",-684.620476128999,-0.105829972535459,-0.0956695564783417,-0.138903804803896,0.0651855903069331,1.01717049140444,-0.318754307293245,0.000549575084806932,0.00166021298562708
"2011-12-16",-487.778135058125,-0.102976485700255,-0.0940198087507888,-0.111272813343392,-0.032157697959809,0.82952663758018,-0.302628069175001,-0.013095060856718,-0.110562296666694
"2011-12-19",-591.053958986869,-0.122676281068846,-0.152438658511661,-0.130926842906619,-0.0195323353835525,0.791177070944312,-0.232571234225844,-0.0117431209046466,-0.15875759126397
"2011-12-20",-559.447300128413,-0.114029805783208,-0.190924900612436,-0.100765405668316,-0.0569373266628252,0.678119788972199,-0.221582298721933,-0.0203944277816897,-0.207928703558606
"2011-12-21",-467.957266378427,-0.113737456275784,-0.0694772668928012,-0.160987959683179,-0.024371668422266,0.423352462098218,-0.176659662803987,-0.016048799356419,-0.143078600679068
"2011-12-22",-506.582734379056,-0.110699581843761,-0.0280944102715451,-0.130993921353562,0.0581656662490969,0.628872480448699,-0.203801635019523,-0.0147060450671809,-0.150210163804355
"2011-12-23",-380.322387338061,-0.101516484769656,-0.0367749549485033,-0.105782640536128,0.0306757143364257,0.686677059153009,-0.201006450891853,-0.0173659677183821,-0.113326214970537
"2011-12-26",-484.174699061726,-0.102588421577373,0.0244824864895875,-0.152853412939633,-0.0068405112183477,0.832763153390612,-0.188272261701022,-0.017028364035545,0.0105704858770519
"2011-12-27",-408.137986146929,-0.0959156068279397,0.0206793166574766,-0.143805490546708,0.00561798984655103,0.821627434496104,-0.175597135639116,-0.0166930235658014,-0.00152277436231191
"2011-12-28",-357.210365052051,-0.111298212676481,0.0168169280496231,-0.139138062156416,0.0180522206204494,0.810766229572601,-0.162979063073964,-0.00935972881743886,0.00839128684117008
"2011-12-29",-411.389783527677,-0.115536371630314,-0.07210329538729,-0.143950257124301,0.000463181870517847,0.852675526096341,-0.210415961788631,0.00597174460147673,0.0733099526467726
"2011-12-30",-415.674041667751,-0.114330170190805,-0.0910799766583956,-0.148841147292019,-0.0371481330982526,0.867850976405039,-0.257905682197182,0.00530162495182016,0.100230502745151
"2012-01-04",-340.060769514507,-0.113145549293417,-0.0283345033681139,-0.189075802700172,-0.000105707714462581,0.801925442546222,-0.135668910031868,-0.00104937477760124,-0.0960241788086586
"2012-01-05",-289.547425287111,-0.10616180263863,0.00247744306479981,-0.163970951370533,0.00220402665305221,0.807114922945663,-0.140346661078091,0.000609717945656813,-0.136123700138312
"2012-01-06",-309.131326636991,-0.107233396302436,0.0232403217233965,-0.138939170350466,-0.0255033314145392,0.936543541234165,-0.114065281243104,-0.00406498744448728,-0.233235026780205
"2012-01-09",-293.809671528898,-0.138360128823796,-0.0160443381363517,-0.124279115144298,-0.0432267134629439,1.02520488467133,-0.163822205383019,-0.00673993090586801,-0.256360777195521
"2012-01-10",-163.579530144908,-0.153841754415737,-0.0153750168654068,-0.118389383824765,-0.050965040495862,1.04109215338852,-0.136614821203932,-0.00891488404935042,-0.229503473435517
"2012-01-11",16.5621487821999,-0.111677970098714,0.00524981181756088,-0.143668523092428,-0.0487172156487732,1.02719812373718,-0.139440448694507,-0.0110896156997836,-0.220665531582134
"2012-01-12",-8.38151586318752,-0.129868409301295,-0.0641683194507665,-0.171715030710532,-0.0464821209903272,0.906515141724424,-0.162296351372335,-0.0197638909969608,-0.203849272849928
"2012-01-13",-8.40741204299444,-0.130412659288639,-0.0536278802037825,-0.107827345055292,-0.0742586184513492,0.55203512875405,-0.11517973511588,-0.0314374704966764,-0.258056927239025
"2012-01-16",1.48757574550942,-0.119310253643818,-0.103127313450233,-0.161603833523059,-0.112045550748884,0.582749631512986,-0.215087738716836,-0.0351101065851237,-0.229290640486622
"2012-01-17",161.306566480305,-0.115460672042261,-0.112665040031355,-0.143742818938583,-0.149841729904432,0.541649968499591,-0.13601745335622,-0.0457815386535139,-0.227552451659441
"2012-01-18",166.052678524645,-0.117863344841623,-0.122239438159636,-0.188042557326332,-0.0976459216243736,0.44172721732697,-0.160965881306491,-0.022451491579947,-0.257844305044765
"2012-01-19",165.728963563933,-0.132217654672515,-0.0718488394762974,-0.185701245292922,-0.105456829676529,0.361972231711283,-0.154929968615845,-0.0161196713182826,-0.277168050868813
"2012-01-20",200.338404644156,-0.140422935445686,0.0185084749062504,-0.191217001715903,-0.113273117465832,0.339375682776607,-0.0849065947957631,-0.0147857745418298,-0.263525432775285
"2012-01-30",84.8839163057242,-0.130580639107965,-0.0599500081084033,0.0109045312293207,0.0197950041444267,-0.112414686560693,-0.124849892523627,-0.0117213407929868,-0.148460721398205
"2012-01-31",119.368330277066,-0.129319347512688,-0.11977789223587,-0.0479525200383219,-0.0480197051350413,0.0758271218212977,-0.14582427592234,-0.017364271972837,-0.165094439243293
"2012-02-01",33.7944431990686,-0.104001681277391,-0.159625598791232,-0.073449709933687,-0.0358288147930422,-0.0188506340126928,-0.21178538739666,-0.0120027132847507,-0.289772780516207
"2012-02-02",93.1650023703743,-0.078126475815532,-0.119491410453637,-0.140284865814898,-0.0436310127655608,-0.323457839554433,-0.154729884315335,-0.0166363664380336,-0.298496865918295
"2012-02-03",17.4827411206363,-0.065392523550348,-0.129373543919528,-0.16355578467889,-0.0614249721783878,-0.371004372504052,-0.176654336503598,-0.0262649281805481,-0.264267696370451
"2012-02-06",46.7503542686473,-0.062898584610846,-0.0192701664923739,-0.0932602055346912,-0.0392093481219685,-0.274499976856518,-0.0775552498274267,-0.0268880883833397,-0.246086149407219
"2012-02-07",-19.0294705932943,-0.0256433920953272,-0.0591793919978358,-0.0337957997836705,0.00301722970382319,-0.326954243249078,0.0245709428688737,-0.00850552606061864,-0.238952993325195
"2012-02-08",100.145934802205,-0.0273256531023075,0.010900673703954,0.0492397997227227,0.00525614780669365,-0.334376648851594,0.0767278407992164,-0.00611690911211213,-0.187868894699038
"2012-02-09",24.2792465886603,-0.00424406413040779,0.0209719492152476,0.0388489741027738,0.11750879144715,-0.377776535684024,0.12891903302093,0.0142780980782865,-0.153834421329829
"2012-02-10",173.373099503323,-0.00309731038294469,0.0510363486323705,0.0937340841211381,0.119776543713007,-0.454163107548587,0.156148076875171,0.0106798336551588,-0.222850063361095
"2012-02-13",142.430118247307,0.0134137697772973,-0.00879272784508127,0.0232682889160793,0.126683540641755,-0.33199918392201,0.146097068148173,0.00492871378211038,-0.213201487203953
"2012-02-14",71.4528558562368,0.0115676617558376,0.00126313852544439,0.0229468792476875,0.119024543781843,-0.326754615102108,0.103512021726924,0.00536065191086492,-0.241420938566842
"2012-02-15",80.4438064909415,0.0188599338160304,-0.0686783733867734,0.0226127706622662,0.1013867904635,-0.328207044430085,0.145981825776925,-0.00719904885114011,-0.223691726472692
"2012-02-16",-10.5945652235358,0.0198252134669037,-0.0586153563995064,0.0222681688578455,0.0937713498621491,-0.182698111842265,0.0685097314107264,-0.00975006848131462,-0.223013815785519
"2012-02-17",43.3401720856135,0.0374647870882684,0.00145412505836284,-0.0106513964814678,-0.0138207507559862,-0.18523598827389,0.153098929397714,-0.0272920839812874,-0.231387078904035
"2012-02-20",7.2504541705563,0.0210753120402149,0.0417209429542648,0.0866620258526227,0.093552866828668,-0.330211004305489,0.249265576191461,-0.023860780025809,-0.236311235240301
"2012-02-21",56.1386988684112,0.0158913673804933,0.0518358369195418,0.103664526753444,0.106063926875925,-0.356016139921679,0.241130882195515,-0.0233634001804066,-0.24238604042854
"2012-02-22",130.007321019176,0.0285213096858176,0.0619669218645277,0.120669661840223,0.148603101506762,-0.391907521368389,0.230072542197885,-0.00885527515905541,-0.193009963619513
"2012-02-23",108.858712257459,0.0305330292235983,0.0221160963448186,0.137679545511197,0.11117124055354,-0.31889264271473,0.197093291763216,0.00566397319487794,-0.217682300907541
"2012-02-24",47.6952104780283,0.0301277378049521,0.00228523330139275,0.115762908951285,0.0637691324221427,-0.284978836031132,0.243195771353264,0.00819472669846637,-0.189402268604546
"2012-02-27",146.519108577817,0.0419883978794228,-0.0470689436488703,-0.0135262559499633,0.0550819540628873,-0.336581913041637,0.203018689460132,0.00785979653089434,-0.185838826096778
"2012-02-28",165.332679738504,0.052460274074394,-0.0668013038455177,-0.02042924433728,0.0544726972779265,-0.344476489108937,0.131472723384977,0.00844033369782175,-0.200739796907468
"2012-02-29",149.138136576667,0.0507876826638537,-0.0465043349854985,-0.0273156316309473,0.0172299946964704,-0.413173524633885,0.168020357084601,3.4242211543003e-05,-0.212683250218218
"2012-03-01",97.9376233669746,0.0415050829704143,-0.00617611274639114,-0.0341834669040396,0.0100211374457827,-0.573012885202465,0.218663735477214,-0.00435811437660045,-0.174667918580221
"2012-03-02",176.733222736413,0.0570135799896893,0.0441853064172056,-0.0393974546050928,0.0328467428642991,-0.809000932277925,0.249404934028269,-0.0087363725294216,-0.19069244663
"2012-03-05",145.526976828481,0.0661297399216009,0.0121547981534508,0.0285034872901045,0.0182030605589301,-0.817583416188891,0.227234785188081,0.0228837686564269,-0.187990519115588
"2012-03-06",89.3208547322681,0.0642799127737011,0.0160016806123706,0.0406246808506887,0.0045058306010229,-0.801557383303099,0.165386078719322,0.022898874775318,-0.179159422503621
"2012-03-07",83.1167653818653,0.0598596904922675,-0.0234419335119066,0.0527762104807371,0.00751265104107172,-0.665373907465412,0.139644087308933,0.0285965303588615,-0.174360261656943
"2012-03-08",61.9165807897211,0.0571366931533758,-0.00284080003581369,0.0649599881328082,0.0205574133489321,-0.775370746849162,0.14001032048143,0.0203103998403323,-0.174591221299326
"2012-03-09",120.722138611143,0.0439118494228563,0.0478070015807865,0.0272445706106429,0.0436406725556612,-0.907552051255343,0.18148623003825,0.0290408024990052,-0.131850414080957
"2012-03-12",104.535250907617,0.0453018671894549,0.0600495291876071,0.0633217165885879,0.029793476216938,-0.817572513681694,0.125585572261907,0.0226675913789662,-0.121777523447294
"2012-03-13",133.357679838957,0.0471118431230505,0.0609030048999825,0.0456613408351145,0.0263693541147246,-0.783192934812657,0.150513352023444,0.0191337824475684,-0.0941295102550272
"2012-03-14",102.191144354296,0.0554909855882174,0.161812531924303,0.028044250791659,0.0296529706886033,-0.794346657893503,0.240557028672731,0.0189512784431399,-0.137499395456156
"2012-03-15",111.037308278093,0.0600734414047712,0.312779913542003,0.0104722137131591,0.162978135606608,-0.836702423185036,0.465717650389562,0.0537870044817141,-0.0588849686891555
"2012-03-16",94.8977931930602,0.0722600011214546,0.313806886147551,0.0864469852622221,0.236345312946252,-0.814261975930523,0.448996165917141,0.094641211178931,0.00871603724430993
"2012-03-19",113.774174783585,0.0735518155891059,0.390594096971,0.375969419370127,0.283369059228344,-0.827509001593331,0.530545688062641,0.0849834718135511,-0.00353857241139677
"2012-03-20",112.667989507117,0.0791621634500709,0.418540827715451,0.368281625383996,0.300240580609003,-0.832560990688689,0.556301393396278,0.0822468350636961,-0.00796836732602263
"2012-03-21",116.580726791397,0.0933801604191977,0.409887122826057,0.360648541843126,0.313821726635917,-0.762153714569719,0.557176765390952,0.0766961111578607,-0.0254001506013131
"2012-03-22",65.5138294918108,0.0860064253573559,0.341300503531393,0.353071349805028,0.347445674999067,-0.647953538301941,0.465171505739542,0.0711646798817162,-0.0378316339646427
"2012-03-23",79.4686922738609,0.0801415385257775,0.322781654962524,0.363517747916257,0.201112140333763,-0.56495984524044,0.461285085820312,0.0781525559844783,-0.0382605186439716
"2012-03-26",203.446682722389,0.0629385907443645,0.294303189558613,0.229306614409921,0.175695276863132,-0.614874306161111,0.485330706477019,0.0738983866174367,0.0494916305121684
"2012-03-27",222.44913557303,0.0646809127654593,0.299392925017838,0.245054838267826,0.176193398886162,-0.62402864223865,0.483910550226885,0.0712963552704776,0.0810963823817607
"2012-03-28",156.477301464706,0.0736678570044674,0.241218571023823,0.260863116792325,0.250064459474784,-0.515049276017933,0.421603740233383,0.0713799034406672,0.197715342246008
"2012-03-29",150.532339084874,0.0485664990679669,0.253113389017208,0.276731752111666,0.193974323022551,-0.543267413394857,0.332408594567851,0.0604821931196596,0.181350781715028
"2012-03-30",149.615342439505,0.0386772174445348,0.225077207395284,0.208794271857218,0.157922083890028,-0.406680714031526,0.299323257027918,0.0546030234601901,0.163004890671326
"2012-04-05",58.727343310527,0.0474239998142651,0.305918065233066,0.191215176318935,0.158192686062408,-0.274578291969851,0.308469305793054,0.0924766052875946,0.266626957156316
"2012-04-06",182.869311635019,0.0526142094893983,0.248286381279718,0.156240014364148,0.122344984315973,-0.207101850741292,0.29799626570244,0.0687031248014081,0.266434724648448
"2012-04-09",167.042193074453,0.0562377145346505,0.128216110084006,0.154767913223234,0.095737297554498,-0.0846643329963429,0.237326338330787,0.0462049972359403,0.199146544558505
"2012-04-10",136.246857699537,0.0665714789262893,0.125775299617781,0.119120037601616,0.0824744522890547,-0.0236956052412148,0.169123482883036,0.0364794700223011,0.164053330692352
"2012-04-11",45.4841065323883,0.0747201946779353,0.0783958014014449,0.0835302022511163,0.0692369626480232,0.0371116111032459,0.18400453849559,0.0277690125819952,0.117995701058784
"2012-04-12",184.754684276205,0.0630840360454899,0.121076371816101,0.0479977846673786,0.0435233023069321,-0.116238783418149,0.201966289910569,0.0210731391064425,0.0119748173501055
"2012-04-13",174.059316832849,0.0806631463985424,0.153815734837332,0.0125221278181504,0.0578319163215472,-0.240742903601054,0.183005445809845,0.0243913523085362,0.0439917924838952
"2012-04-16",68.398653734025,0.0734676098910108,0.089465470827866,0.100438383656297,0.0365096517723898,-0.0911964884277687,0.117302396202983,0.0180680046715519,0.0281437329650066
"2012-04-17",72.773272562359,0.0719930999464943,0.0823730245538576,0.0464789084974331,0.0308755621000279,-0.0551378348783341,0.152553240558209,0.0144254026923394,-0.0847191403288786
"2012-04-18",137.183722627173,0.0759341357940181,0.11533375899944,0.0516233820394846,0.0752573333799521,-0.16821673242103,0.208867616279399,0.00979480772434326,-0.0665398255116347
"2012-04-19",106.630523156219,0.0903907102717745,0.0883461735439565,0.0568210377555329,0.0596533234897098,-0.136429035140247,0.16924191213043,0.0211756812762869,-0.0133172276216518
"2012-04-20",116.11413667106,0.0884627848298503,0.0714087198924353,0.121821087779344,0.0540618591983671,-0.0637705275864143,0.179672430537595,0.0215674808081331,0.121949775807565
"2012-04-23",130.634981616493,0.0883030939647904,0.0726778392285414,0.19137507497975,0.0129097535089398,0.0536760320765911,0.151686990624975,0.0128816437235069,0.153621460760086
"2012-04-24",190.193428440429,0.0931710690851352,0.0608811486165283,0.210727222776158,0.00734566399913536,0.0914726740779201,0.0412632634871127,0.00680287884903183,0.149028246869449
"2012-04-25",194.789793591451,0.0847040254387699,0.104128062084583,0.189978157369236,0.0217872408754929,0.0346572575895687,0.134880232837322,0.0182327870288388,0.203483634598392
"2012-04-26",234.424314899917,0.0838517410358252,0.117416875156404,0.169276784875552,0.0762327478896936,-0.00626598569930369,0.125533891900537,0.0106707920764964,0.2309885258677
"2012-04-27",234.097149677931,0.0896139588731953,0.0907458403133733,0.167471932882264,0.0706804397874475,-0.0212928384245891,0.0792201781476578,0.00511631026885813,0.228543738485966
"2012-05-02",358.808358335901,0.0937110745595931,0.107928875550089,0.194832795610361,0.0478886642906183,-0.133333220910871,0.084995764562714,-0.0235639222661687,0.218096562857699
"2012-05-03",353.557904517922,0.0947728782927401,0.0914598601923917,0.195845077719564,0.037311376515085,-0.12239264758642,0.033790137036773,-0.0130855608103307,0.203965490194538
"2012-05-04",408.345603551144,0.0987263564298383,0.0950177253746511,0.154626949051864,0.00172338643630123,-0.156025698705402,0.0155875965007896,-0.017603699182723,0.232887740998261
"2012-05-07",353.171124616081,0.0934843958862404,0.0624987060622275,0.0721719865984451,-0.0184573220644424,-0.250988339057632,-0.0750447626551746,-0.0311425100011413,0.28097444268576
"2012-05-08",323.033968099711,0.0934452659387681,0.0694767202824477,0.0564055107173324,-0.0307739830751119,-0.272203898401121,-0.0622781969931315,-0.0356520005704295,0.128109512864865
"2012-05-09",237.933488402142,0.0965479620687545,0.0331377987999495,0.0406658808017016,-0.0264442703088412,-0.272136647247941,-0.107530111849118,-0.0251606170329518,0.152297166207634
"2012-05-10",237.868906394264,0.0881583982360606,0.0268130993141069,0.024951111377505,-0.0621367493525705,0.115885001318604,-0.141804762218494,-0.0426688478485329,0.153536992605146
"2012-05-11",162.839344594859,0.0839757818247951,0.0505004324930641,0.00925920016099212,-0.0878533081955313,-0.0161339199609732,-0.126106358647999,-0.027177171076608,0.158828518994834
"2012-05-14",92.8438271972438,0.0455944982995444,-0.028387461368665,0.0618254779602207,-0.105165919149763,0.0846157825945089,-0.139214069186128,-0.0360405731006639,0.118007604010304
"2012-05-15",117.881311083515,0.0408977504040629,-0.0446741271372048,0.0393464984625831,-0.130997103074034,0.139484489275707,-0.193664396341398,-0.0362204103825055,0.0984999150549159
"2012-05-16",12.9507147578394,-0.00596312950056336,-0.0609598292865839,0.0168802251789617,-0.0868613575117165,0.293337548662052,-0.175161840761769,-0.0317358417840662,0.117040618463922
"2012-05-17",158.050907997028,-0.0335224177936082,-0.0572467556406688,-0.00557542594990959,-0.102760355870806,0.267179857751037,-0.139710236408604,-0.0522539237147983,0.0996288988678841
"2012-05-18",143.180755224516,-0.00418105505609203,-0.113537068824988,0.00741078737245679,-0.0986957356543157,0.284016192286209,-0.306313344838148,-0.0327750327991697,0.125263892517651
"2012-05-21",253.339055531954,-0.00120008165790995,-0.0761363646007568,-0.0195995506212261,-0.110681978801776,0.213689481502866,-0.233698388651328,-0.0353277389801203,0.148670348048299
"2012-05-22",183.524548825702,0.0141376858478713,-0.0524494899860209,-0.0362002840829736,-0.086735894957299,0.20953544193597,-0.188487358547378,-0.0193599978253681,0.12943984403362
"2012-05-23",138.735870292032,-0.00772758315777336,-0.00877430324909459,-0.0244508395532396,-0.0828322931657041,0.0433934683887529,-0.215345140267188,-0.0158966062664014,0.121252111798303
"2012-05-24",103.97157925548,-0.00629681218169629,-0.0651128020011873,-0.0127032843168026,-0.10897259038476,0.094267843767384,-0.225275016620443,-0.00543786196925643,0.108106027198025
"2012-05-25",174.230177692866,-0.0527709215364779,-0.0214669802266422,0.0219903244485503,-0.185158169332663,-0.0218371669590582,-0.201280181401733,-0.00198405602896206,0.125000415967852
"2012-05-28",199.510124603173,-0.0504374302641511,-0.0375635678343633,-0.0602425142309098,-0.147670446571803,0.097531566309568,-0.161528695747362,0.0144075862122701,0.128905686140917
"2012-05-29",189.809806965783,-0.0294315918948509,-0.037309877966959,-0.072873055922181,-0.153999608690636,0.137013756353877,-0.193777999090507,0.0123448396532402,0.134913973830997
"2012-05-30",145.127529290586,-0.0126341593365755,-0.0370796624198365,-0.0690656985856616,-0.160378995689626,0.16003340304931,-0.226114514850846,-0.0132240177582313,0.142957545850542
"2012-05-31",135.461517627642,-0.010645965936151,-0.143541499464604,-0.0652724204265041,-0.206809685561823,0.339094620464336,-0.412541032463883,-0.0187992919133965,-0.00196502994409022
"2012-06-01",110.80993803722,-0.033467839817922,-0.180030618712422,-0.0397451711008672,-0.243292690006133,0.287201456516123,-0.455060247898642,-0.0383812832372232,-0.00685524478955257
"2012-06-04",46.1709005852223,-0.0359950704887983,-0.263097977173435,-0.240446433221889,-0.361419246891703,0.0125674968087031,-0.545386685893198,-0.0440665721420176,-0.0285445504965861
"2012-06-05",131.542469533155,-0.0313020302328614,-0.229679618857312,-0.280778688362837,-0.343064293616003,-0.0971657714653219,-0.399198361701239,-0.039170403058269,-0.0323466145907645
"2012-06-06",106.922690057368,-0.0171722621244121,-0.186295313348832,-0.247434376764139,-0.349764594649876,-0.111838252609632,-0.239111604490074,0.0012179845362894,0.00287774476467307
"2012-06-07",87.3095529597997,-0.00705653141102539,-0.0929464968982123,-0.21411512042052,-0.246520527426734,-0.106446173200947,-0.179128139717275,0.0125983685019921,-0.0188729329022109
"2012-06-08",67.7010048448771,-0.00585559624196651,-0.0896345287487058,-0.180822439047282,-0.123332324801501,-0.0919857135865853,-0.202249594001254,0.0289705261957236,-0.00360010925281313
"2012-06-11",133.09495622676,-0.0384511310457863,-0.118126383593114,-0.0750224513021021,-0.142123986176582,0.13715583889555,-0.223813386433808,0.0116892393888994,-0.0249897719575642
"2012-06-12",78.4892896347378,-0.0164490816465047,-0.139932734298582,-0.15331779686364,-0.0941039315006954,0.262844730343038,-0.233258584617417,0.0210353142714011,-0.0596551625161612
