"","T00C1_hpfc","CN_10yry_hpfc","USDCNH_hpfc","CN_5yry_hpfc","CN_2yry_hpfc","IH00C1_hpfc","IF00C1_hpfc","SPX_hpfc"
"2018-07-11",0.931865536887207,-0.0565355853683205,0.0930730429625793,-0.0636634237033136,0.0667233957704509,-133.473699756334,-139.461700057232,-5.47910741331217
"2018-07-12",0.835428588028482,-0.0821146999697718,0.0573520711830274,-0.0368845806098859,0.0360602554439619,-76.9031797791913,-37.6766100743309,18.1543843927215
"2018-07-13",1.02914570675417,-0.0787179145985829,0.0719441290659869,-0.0671348904675643,0.0156950833269513,-73.1737582610757,-30.3275320040712,20.5566033781007
"2018-07-16",1.15301365361171,-0.113968469096765,0.057851307386894,-0.0917914436949165,-0.00801427532434826,-90.6858093367078,-42.0156854822876,17.0782688466797
"2018-07-17",1.10702876374158,-0.118364196894699,0.0738756671823449,-0.0751222007746032,-0.0266892677874192,-103.439676893776,-53.1422776085414,27.6200916048792
"2018-07-18",1.10118689567409,-0.113581868391652,0.0922192455755442,-0.0699138179155131,-0.027067166600664,-112.435667334014,-65.3084981149679,33.1327753997129
"2018-07-19",1.39548345033945,-0.118320914616272,0.132984049152536,-0.0756325219723326,0.00365185821641486,-97.2740443013699,-51.7155147666608,21.4670125611261
"2018-07-20",0.599913373480932,-0.154880719647,0.11617204637956,-0.0949778442336454,-0.00603235216718759,-50.5550249635311,-4.36446833291146,18.2934817233348
"2018-07-23",0.624471034004688,-0.0766598827828115,0.137885150752579,-0.0808463042099888,0.0142888825948914,0.721213721160296,37.1435217942254,22.9528526469571
"2018-07-24",0.249150552837342,-0.076477751412498,0.138625227746744,-0.0783683290018772,0.0169940072598244,39.9545156916857,107.80733802658,35.9057875308891
"2018-07-25",0.363945792773819,-0.0198134322310316,0.0801940858410053,-0.0666147519933873,0.0140952473625915,38.9447245889746,107.425847422538,61.1329390861053
"2018-07-26",0.428850513620917,-0.0384661013142647,0.144193476212234,-0.0600849336833926,0.00519242733835806,11.0916675381914,69.7978724771637,52.0849451816376
"2018-07-27",0.463858324744301,-0.0475349265479531,0.136325116888316,-0.0739782070349456,-0.0395146342040993,18.1951555665242,70.322191280076,33.0724184166302
"2018-07-30",0.418962658240288,-0.0555964251196782,0.137890666293306,-0.0990894967370821,-0.110729667600429,33.2549951161779,58.9975530691961,16.4859498603772
"2018-07-31",0.784156754464828,-0.0568545219105476,0.110291726499955,-0.101167876611628,-0.121288613370301,41.0709851083338,73.8226780141105,29.8361169113466
"2018-08-01",0.969433680591251,-0.0910909890634813,0.125929842582593,-0.114165527483757,-0.134119079946148,-19.1570892821916,-10.2037381027718,26.593490153493
"2018-08-02",0.834786179654623,-0.121938201341734,0.179006514025388,-0.183181564746331,-0.171554393501706,-66.8294598576281,-83.083030014524,40.1686278375789
"2018-08-03",1.01020659396455,-0.0969951625218882,0.141423188257988,-0.203215056600846,-0.198694491437954,-93.5463505015243,-139.216528236181,53.0420772217364
"2018-08-06",0.905686920763752,-0.12421386104263,0.153781238716349,-0.208576427824925,-0.225841742912905,-88.507957472773,-157.80552893981,62.8643689599999
"2018-08-07",0.701218739716404,-0.123698904095824,0.105181980377392,-0.207202143290806,-0.235998806409105,-14.3144383618711,-53.6512707508067,70.716011781023
"2018-08-08",0.416793256111865,-0.0821879927379503,0.103426664651188,-0.224906084511952,-0.364559131640505,-48.3659141738733,-102.55492706412,69.7974884277639
"2018-08-09",0.142401385383945,-0.0391798344323123,0.12141649946978,-0.153720147275881,-0.296222137937203,10.5375000033322,-16.3176490975287,65.5392524119946
"2018-08-10",0.158033870680926,-0.0200731026690122,0.140652650012858,-0.0934428010696707,-0.227787093935201,11.595709074402,-0.340545676560566,45.1317283940382
"2018-08-13",-0.116318603711963,-0.000114664680077146,0.162836231271316,-0.0250128501256307,-0.0976513522746175,-9.79138641187669,-10.2247188819874,33.705313943037
"2018-08-14",0.0593345811656305,0.00996653376266975,0.161168300095948,-0.00108691847476703,-0.0741481078988276,-14.8238906999442,-17.971270653549,51.6903879722772
"2018-08-15",-0.165015907644466,-0.00901358068234083,0.20644984602761,-0.0544279785778746,-0.0926085143015085,-78.9019039868351,-98.3812987045697,30.0873154629007
"2018-08-16",-0.609379427626965,0.0146130181721284,0.116681791986632,-0.0300676699468336,-0.120364775959235,-70.0255203419418,-106.655893319707,52.4264400291856
"2018-08-17",-0.813765268055624,0.048647693572497,0.0874649755553299,-0.00100427626185415,-0.0623157257346057,-109.394801219848,-124.796104116845,61.9180928484901
"2018-08-20",-0.728182466311245,0.0776136367393086,0.0834001860844389,0.0447216885700512,0.000508910758447671,-66.4097791292633,-117.802936626535,68.9225834271832
"2018-08-21",-0.732639723396816,0.0753939349233401,0.072988176770064,0.048114648281111,0.011958230892138,-27.0704413596791,-63.277344793768,74.9501956772122
"2018-08-22",-0.597145439313963,0.0770888153536522,0.0877296663342351,0.111019238709453,0.0493524202877343,-24.1767477493234,-59.6202338682756,73.9611850207504
"2018-08-23",-0.611707711220603,0.0322994849412249,0.131325343328444,0.0989371178634704,0.0525593968695391,-16.9286469467232,-53.2324829436741,69.3057758984595
"2018-08-24",-0.736334389438561,0.0257271187315568,0.0385758600405095,0.0572698978606318,0.0350803914948525,3.87392239341224,-41.3149464689557,87.2341621785154
"2018-08-27",-0.771033071434473,0.0586900244517371,0.0251818144732712,0.0470399193975028,-0.00832714270399522,49.8310286140423,50.9315431111016,109.536509080829
"2018-08-28",-0.585811050303797,0.0615303126119347,0.0290437886841985,0.0612811696150636,-0.00397137863353491,40.3427384566275,44.3061704295825,110.602945766282
"2018-08-29",-0.580675300427911,0.0378598613099429,0.0428623543213691,0.0662116790880485,0.0303377594398998,38.809098064712,41.2080990665467,127.443556117666
"2018-08-30",-0.395632554037652,0.0383130602113742,0.0875380710275144,0.0527662626592163,0.0140681501522734,18.4301369055805,8.43647428771082,114.888378299038
"2018-08-31",-0.330689303335893,0.0063909499988018,0.0618714807276158,0.023246374468751,0.0231209929325191,7.60586840439386,-9.40957567497858,115.667397794351
"2018-09-03",-0.535851876986933,0.0180163354869077,0.0484630891621318,-0.00534582745276516,0.0148594617401234,-1.06370163189835,-16.3309260771213,NA
"2018-09-04",-0.691126466961465,0.0265698829323201,0.0599133764961297,0.0021506933455713,0.0184806440498197,41.2214294597696,34.2715517154872,111.290552597384
"2018-09-05",-0.806519043730537,0.0397865517299362,0.0493228028620048,0.0434799034976222,0.0552635165989668,-25.7387352179705,-41.4030069123234,103.627732889705
"2018-09-06",-0.762035292081166,0.0427340079854138,0.0489918036264672,0.0533432407084486,0.0642759084907194,-45.344209601806,-66.9554807423237,93.5687828496754
"2018-09-07",-0.847680563418012,0.038813234691637,0.070820793768192,0.0765421247103082,0.0754189593177785,-15.5949969888537,-38.7867314421012,87.723503820289
"2018-09-10",-1.12345989415105,0.0722208447257523,0.0680101680145324,0.112202092176562,0.0606014586973473,-38.2910819329303,-81.4975930023108,93.7316584668544
"2018-09-11",-1.41937797029287,0.0827511011080176,0.0706602918184167,0.141965873633598,0.0648430476359403,-56.6324425414268,-86.0888833809248,105.082973193366
"2018-09-12",-1.24543901346338,0.10306686024027,0.027971502520064,0.162420583126358,0.091819582406941,-69.4190410937735,-105.361386847798,106.737135658971
"2018-09-13",-1.22164665856837,0.098418981833172,0.034744108251609,0.179117447541859,0.128432069694236,-33.4508164598478,-60.1158520873936,122.653790085592
"2018-09-14",-1.11800402569913,0.0852082829935448,0.0692784055829383,0.150057626628835,0.0717814782271055,-24.7276788145935,-54.7529842316344,124.142536574425
"2018-09-17",-1.07451372996773,0.0725735254921513,0.0551746767221207,0.138248597510295,0.0750935682641254,-50.4495245055142,-85.0734635634794,108.682924526536
"2018-09-18",-1.2511779243482,0.0745523167355736,0.0431331752402097,0.130772269792026,0.0714661719989833,14.5837603412532,-15.8779477331093,124.944452027373
"2018-09-19",-1.43799831765361,0.0867385218171864,0.0315541319013242,0.138144069362626,0.0725132914078879,36.3723104533527,24.6329407755821,129.366572237292
"2018-09-20",-1.73497610151016,0.118166096847013,0.0129377596399537,0.155664785058847,0.0853023518987492,42.1162545301075,31.4585860418157,152.978686669635
"2018-09-21",-1.51211187313406,0.136335628747685,0.0233842583474373,0.176035148614289,0.158034082238556,146.815706235887,107.998361962591,152.740143362825
"2018-09-25",-1.49940551257214,0.126168282406245,0.0390666371767542,0.15847537675283,0.155900609293975,109.670761825954,111.051629431196,140.398159607625
"2018-09-26",-1.2668562748241,0.129729620704968,0.0471028700667012,0.159052612667834,0.158154816231665,145.681456867893,146.617704698492,131.733103253616
"2018-09-27",-1.02446279509659,0.114760369838486,0.0539026729794065,0.145932485885948,0.151454900983613,136.447781595881,142.69585811124,140.714162450825
"2018-09-28",-0.972223184928208,0.083935757942997,0.042766178186552,0.13666526447041,0.148201173988084,163.76966602504,178.085299410727,141.670387138981
"2018-10-08",-1.1001351323862,0.0879380606631183,0.0724897927829694,0.130023960234436,0.139871783261512,38.2469837685861,20.3851793528786,118.445486521687
"2018-10-09",-1.02819592365989,0.0893390749275301,0.0682012173989935,0.13264157554305,0.142190587533947,54.4795407439352,20.7945750806418,115.476224086155
"2018-10-10",-1.00640239018661,0.0912546821917943,0.0753766660911499,0.133411339802027,0.132994991217413,55.8671270587446,24.9125553103291,21.9523839647169
"2018-10-11",-0.664750938389222,0.0956146510203084,0.0273160713628845,0.126832857045875,0.142144583903839,-57.3904896989872,-155.261819836961,-34.2074927151072
"2018-10-12",-0.733237558684342,0.0599187122564891,0.0693193345598662,0.100705676162165,0.0794389002104426,2.70643496549017,-91.1295005384094,5.71512609998792
"2018-10-15",-0.871857966706725,0.0782589031955618,0.0688863457364394,0.0996600377548163,0.0938514455134504,-28.6423307300591,-135.89137279209,-9.4512133966635
"2018-10-16",-0.650607575000774,0.0835693177820501,0.0581169662932328,0.103099290827502,0.0933523944181597,-23.4370196866792,-146.348284926752,50.862032625844
"2018-10-17",-0.739481435719735,0.0742886722434311,0.0741110291559403,0.112520258871854,0.100761746953347,-15.477852965943,-133.901029099121,51.3434119051648
"2018-10-18",-0.438474332081806,0.07784984138844,0.0814683432271094,0.118288901366994,0.142412123815305,-72.3650419412989,-205.350336971323,12.1114511546445
"2018-10-19",-0.627580741633145,0.0490523359844456,0.0763886867746394,0.11690446461404,0.111002770715969,-18.0987915884287,-143.696884856377,12.3146558643478
"2018-10-22",-0.816794960672407,0.0953024519920648,0.0777718043908542,0.0938577534127259,0.134074637577392,108.720723029959,37.8587358163832,1.62152651790756
"2018-10-23",-0.656111026081544,0.112464804528222,0.0777174090919281,0.0930191926490165,0.145951103634548,22.8933343322987,-69.0840069838488,-12.359441491395
"2018-10-24",-0.535522637112414,0.0847656145571599,0.0826251817463503,0.0960564439482697,0.148529963662835,37.6188297963966,-61.9256609372721,-95.7397534405592
"2018-10-25",-0.485023221806676,0.0535041969369144,0.0934947710974123,0.0885351671054033,0.145043480029303,46.2969874368238,-43.4667451673944,-45.0609094976931
"2018-10-26",-0.484605986842808,0.0572798314863846,0.0899257917344615,0.0822543155424525,0.142090520371118,26.7275697177558,-80.30775320017,-90.7343702559371
"2018-10-29",-0.284263938410092,0.0485215042679796,0.111317819599891,0.0694766464894061,0.115020574399358,-52.2896800334552,-168.249160594258,-106.971577682065
"2018-10-30",-0.333989882381147,0.0411376807263964,0.105570393464256,0.0660130019145215,0.108789226727325,-22.5550295378564,-131.491409712189,-64.393936236898
"2018-10-31",-0.293776507125326,0.0454869582454134,0.109083006083939,0.054317380145162,0.153684900496654,6.13127509805933,-92.8348733692776,-34.0928061635358
"2018-11-01",-0.173616362953997,0.0508684844624178,0.0512551065765742,0.0617552128739225,0.115206149276253,15.3689970911712,-68.6798700273025,-4.27952108720484
"2018-11-02",-0.643501878743216,0.0324813882122521,0.0344860989694862,0.0547252426741945,0.109151463107913,101.757897123792,63.7733202261385,-20.4154005404954
"2018-11-05",-0.593425411602755,0.0869326824240002,0.0462753661030814,0.0916155577227738,0.110815985062839,65.4977295253108,20.124445692773,-4.00176228708269
"2018-11-06",-0.373379052644781,0.0821286027374078,0.0558222765625387,0.0930012629598621,0.101441502164606,53.1882065626893,2.77322831308382,14.290084348314
"2018-11-07",-0.213354647683279,0.0664844876300525,0.0506261798048545,0.0844124372519653,0.0876828100208101,34.0290134285778,-27.6806182910574,73.8688316950935
"2018-11-08",-0.123343888192268,0.0391659503942532,0.0732864022123286,0.0673476246438422,0.074338114925548,43.2198133297857,-26.8373816442134,67.9331661757801
"2018-11-09",-0.243338377453581,0.0349719101737601,0.0808022492402131,0.0537053342876346,0.0272055869283932,-13.4397445930645,-72.2973378285651,43.221743678449
"2018-11-12",-0.303329667763644,0.0582923898564596,0.0989729960503219,0.0667649633915264,-0.00323764408910119,-5.1500290647124,-38.2607518332865,-10.476807989705
"2018-11-13",-0.223309210832512,0.0631185313328288,0.0785978844040508,0.070730676325348,-0.00224016973850984,11.2885967456989,-5.32785876253161,-13.4438788875205
"2018-11-14",0.176731667013919,0.0366801647303024,0.0765761151510187,0.013227743396095,-0.0612898653619789,-21.5242282023613,-38.4988779049268,-32.9908547432209
"2018-11-15",0.236801731756927,0.0102594194537561,0.0609068566520717,-0.0442621500900746,-0.120338596714688,8.61113038438974,-2.17402634708357,-3.33911572785879
"2018-11-16",0.626909676323928,-0.00249492358751274,0.0540892456143706,-0.0619906576282321,-0.119038204217052,10.6943156965086,23.2464947387424,3.73997162464446
"2018-11-19",0.427064095758096,-0.0318050818012582,0.0665223935686877,-0.0564574236062689,-0.11742660495609,46.9249673650613,51.7624850788325,-40.8149578393862
"2018-11-20",0.327273325963185,-0.0234726330460134,0.0778053896874824,-0.055923157388351,-0.109280444170771,1.9027206005565,-22.0262652098617,-88.6952708196215
"2018-11-21",0.427545526312089,-0.0208631215388534,0.059437295645433,-0.0113187702866263,-0.0913102645576112,-1.77280878341666,-24.3199874070696,-79.7223171443807
"2018-11-22",0.177888720895979,-0.0240443767898342,0.0593171409556165,-0.00581244476044491,-0.0541509400171862,-15.5020057599174,-35.3189036874069,NA
"2018-11-23",0.228310757075893,0.00208244698161864,0.0782439305622177,0.0177943080762311,-0.109103973372725,-52.285254569065,-112.223226172662,-96.1874099790813
"2018-11-26",-0.00118059131943484,0.0224332754585927,0.084416644890031,0.0191353333585579,-0.0648184737101199,-49.9229330430493,-119.233152385342,-54.4218295350235
"2018-11-27",0.149422355164838,0.0287476151799344,0.0891342320209773,0.0118952782910432,-0.0515686601969691,-64.4153974015736,-124.348833459191,-44.8268162635339
"2018-11-28",0.14012727647091,0.0428976076370011,0.0751956051424767,0.0231813395121083,-0.0462048883908148,-37.9629832280159,-80.9703712418154,17.5664118799237
"2018-11-29",0.320941790776092,0.0250487424771069,0.0709996405975085,0.0219586300057901,-0.0800618088086466,-50.3659994791045,-115.297816180066,12.3266554693604
"2018-11-30",0.141873458334632,0.00299982494875393,0.0863451836462038,-0.00757441349282289,-0.0646407195349143,-31.6247394193211,-87.5311852508897,35.4827078176148
"2018-12-03",0.27292970673668,0.00587403280381401,0.0132310502002997,-0.00491792917307488,-0.0630885635934614,23.2605245062869,1.92955222812667,66.3933571421899
"2018-12-04",0.484117904927045,0.00557950342594004,-0.0136439795201347,-0.0118413584402017,-0.0467011066284293,33.2895329250667,10.8844631215725,-23.2426230065947
"2018-12-05",0.435445309032894,-0.0300877909970873,-0.00298113076417942,-0.0519496481749873,-0.076208313927869,21.2620168492678,-7.26638650390452,NA
"2018-12-06",0.566918975066189,-0.0707624000925326,0.0199183768590147,-0.0681776984869697,-0.0920446391904765,-26.6223064692957,-75.322935080626,-26.7164865225822
"2018-12-07",0.538545779043418,-0.0688455277172451,0.02515332497238,-0.0512270546783484,-0.116911171280189,-38.7637285676823,-85.6851180375555,-88.9894776922352
"2018-12-10",0.640332362639794,-0.0569243006442618,0.0547224869655629,-0.0853513630707673,-0.120202267852087,-57.1625299784087,-118.952839667818,-83.7928297585385
"2018-12-11",0.582285144917141,-0.0611863291952746,0.0482246258308275,-0.109567582434443,-0.113199626306231,-52.6189752106316,-105.325968845927,-84.2177391796213
"2018-12-12",0.614410280249131,-0.0575291749975033,0.010958481940433,-0.116445810184696,-0.0817319309321963,-50.7333051446586,-100.004325276073,-69.4553677771677
"2018-12-13",-0.0132863176831539,-0.0489872269142816,0.0208227757323429,-0.0976540877856148,-0.111799979627572,-19.5057389104371,-52.1876851249825,-69.5568425605518
"2018-12-14",-0.160798989171679,-0.00326151669539443,0.0461162231147284,-0.0578937419005758,-0.0764045365053774,-52.1364746667046,-108.275783221502,-119.763261829066
"2018-12-17",-0.478122069015264,0.0513747245897044,0.0451375313886812,-0.0434470394124596,-0.0369442996590101,-53.2257025093768,-112.668332822406,-173.435695130169
"2018-12-18",-0.285249825546238,0.0537586318050454,0.037185388792492,-0.0355914909198323,-0.0443018388068006,-87.773590983052,-154.965002427223,-172.925162505776
"2018-12-19",-0.0921763294598865,0.0793877962703372,0.0510584649064567,-0.0320068541396219,0.015200718171649,-115.580286631285,-194.565413963305,-211.882612306599
"2018-12-20",0.261104466459553,0.0492944582256984,0.0402554139399926,-0.0321609797135793,0.0450627400267033,-154.24589971534,-216.269125301308,-251.228921403099
"2018-12-21",0.0945986475292399,0.0121774917622211,0.0721748689968857,-0.0417550383865497,0.039683589225424,-197.970492720352,-276.475613886839,-301.924879081943
"2018-12-24",-0.0216878088631585,0.051606656895477,0.0519154465410604,-0.020754965668834,0.0597257811412092,-182.954064372192,-258.984267768342,-367.311170781731
"2018-12-25",0.202251035566431,0.0588502861149534,0.0531757332021977,-0.00765348861055731,0.0582418434929621,-194.59653156387,-281.394360710293,NA
"2018-12-26",0.436421128066918,0.0386977647759618,0.0456542941502258,-0.00816423453093833,0.100846567269144,-215.497735562483,-297.905059423574,-250.668357137597
"2018-12-27",0.440828332284942,0.0380145289324945,0.0267496725743868,-0.00432163173284738,0.0689058466653025,-215.057437196921,-310.715414301714,-229.546846952989
"2018-12-28",0.855478331467691,0.00909933197573969,0.0353603927922788,0.000173228189118916,0.0657188675244562,-218.675308217656,-314.224352596635,-232.696945415118
"2019-01-02",1.21037662664243,-0.044800136259165,0.0363696681828769,-0.0988862498155305,0.00381958518615106,-246.550931479246,-351.830673122756,-208.682713299182
"2019-01-03",1.24552836521562,-0.0488334007680793,0.0403267594012312,-0.103620040673727,-0.0164236205065774,-242.683799444756,-355.333044806975,-271.038523441579
"2019-01-04",1.01093819427292,-0.102307272774076,0.0246916335455266,-0.152888666765188,-0.052959502811117,-197.273302662846,-280.529991143451,-187.25623359845
"2019-01-07",0.986610246048727,-0.105550676479718,0.00676273680282514,-0.119298529336851,-0.0689926400796238,-202.918731366505,-278.819888745774,-169.825672078685
"2019-01-08",1.5025482348958,-0.0962315529848961,0.0161385051536569,-0.107727837508368,-0.0752485429437037,-211.019294243972,-279.600998267871,-145.476589787071
"2019-01-09",1.31875546734203,-0.132925089985615,-0.024782628216896,-0.137182369369655,-0.121961655006692,-190.174116104872,-262.471465110826,-135.348667429314
"2019-01-10",1.02523462882229,-0.130965565884105,-0.0428022367947605,-0.160196049939208,-0.108832799547815,-189.78223453197,-263.229319099762,-124.141525576788
"2019-01-11",1.04198785965089,-0.118853870803603,-0.0741218838217182,-0.132569414196605,-0.0965627494321323,-172.442608497724,-244.072481564752,-125.044728853328
"2019-01-14",0.839016876351992,-0.116980536349283,-0.0707431148468288,-0.123185352558066,-0.0527125252341749,-198.554118526387,-276.998765027477,-139.267790567569
"2019-01-15",0.776322964733245,-0.111001344852139,-0.0588674447801453,-0.114368247605004,-0.0488846372940723,-158.715573861237,-222.405881119737,-112.200172339716
"2019-01-16",1.25390706378653,-0.0810403223282309,-0.0693963592893519,-0.0732459493279793,-0.0260188907537521,-157.525701671202,-227.691426973161,-107.071278222349
"2019-01-17",1.28176979160347,-0.146631390521627,-0.0522313197087143,-0.109085327285839,-0.0201158831531358,-170.583163518705,-247.252907785939,-87.9304658887801
"2019-01-18",1.01991124796045,-0.153075104344311,-0.0263737586868505,-0.118786554093843,-0.0843762012769514,-132.286555851272,-208.487734637622,-53.9470487535577
"2019-01-21",0.88833100280149,-0.107960092861083,-0.0270250872819962,-0.0819957001221932,-0.0813427207465602,-113.634404604346,-184.993216403375,NA
"2019-01-22",0.947028204481353,-0.101585422046205,-0.0105867056505967,-0.0751118138757641,-0.0804617798832032,-145.4251810313,-229.366575777946,-92.57030388414
"2019-01-23",0.67600163415347,-0.100098659510748,-0.0325600027779787,-0.0720233246167086,-0.0588467126283706,-158.057309413683,-243.204958987195,-87.6294860487042
"2019-01-24",0.695249681508706,-0.0730667190816014,-0.0293463632733319,-0.0722968360651999,-0.0592979272424288,-144.12915392009,-222.305417446418,-84.903811750344
"2019-01-25",0.524770456805546,-0.0844898065420138,-0.0703471582869073,-0.0836322555033261,-0.0781158076607178,-120.439013384487,-203.064902039398,-63.4224612697966
"2019-01-28",0.554561782913983,-0.0500241575238201,-0.0673637468383014,-0.0765419020001837,-0.0619728809616946,-124.985127063898,-211.880271757969,-85.3245797918875
"2019-01-29",0.764621265785257,-0.0410354605169237,-0.0738974588684302,-0.0800900700725327,-0.0593607147912109,-109.765684430464,-202.348301654955,-90.2092862852466
"2019-01-30",0.894946282137322,-0.0670357088923394,-0.108149596472745,-0.0768325497926766,-0.0761167197365211,-123.578823292625,-229.065679200544,-50.2356644487114
"2019-01-31",0.875533892624154,-0.0692916197378039,-0.109321431200472,-0.0860357269293499,-0.105841118191727,-89.0226360860291,-205.629008222301,-28.3027606920421
"2019-02-01",0.746380787964732,-0.0808032157644144,-0.0613141898961816,-0.0953992888248041,-0.0622341010871563,-73.8951641639113,-157.034797861071,-27.0296006599234
"2019-02-11",1.11748329696841,-0.119442063227896,-0.0111748145534512,-0.111800095488444,-0.100099304501635,-61.1944120809758,-118.279472259079,-31.4795511366151
"2019-02-12",1.05883743992015,-0.122877351138444,-0.0381459931720304,-0.114356219688553,-0.0991976184807708,-55.3183538467394,-104.359390646578,2.04336877355948
"2019-02-13",0.960438775181813,-0.124245609183288,-0.0274470391966796,-0.132605892667727,-0.142113564029671,-8.8649381753827,-37.4708633619548,8.90462173571169
"2019-02-14",0.722282423435181,-0.111766313718972,-0.0299790112623707,-0.145108261108016,-0.146196786392937,-15.6320909146807,-38.0101576055558,0.135249537023929
"2019-02-15",0.754363108354977,-0.0874388897440135,-0.0391429566585565,-0.13856241687766,-0.120746872071266,-71.417734248097,-92.3735250887841,28.5062902838523
"2019-02-18",0.576675255053537,-0.0914947834198508,-0.0351399102825686,-0.11879230565484,-0.130759983105189,-17.0197838972909,-4.15720181122559,NA
"2019-02-19",0.779212976819272,-0.0888349240118562,-0.062370890851685,-0.10697668847748,-0.131405601989262,-25.8361260627876,-19.157385588884,31.1387820265745
"2019-02-20",0.861970148566417,-0.0557567829031999,-0.0886369025577213,-0.106874121708144,-0.117081859085824,-18.2646399097865,-13.1702725193888,34.5237510323051
"2019-02-21",0.494940323114481,-0.0634262158539437,-0.0804389238107912,-0.113316707027139,-0.122921348107884,-32.7031939238535,-20.3920507814371,23.1222106966245
"2019-02-22",0.30811669697869,-0.0493423889099032,-0.102477896382269,-0.096103168603798,-0.125023281038309,17.6503509592707,65.7810968902742,39.3051601442983
"2019-02-25",-0.0485077379139713,-0.0106959819109351,-0.122454728793098,-0.0809123890850786,-0.105628437143229,214.798147322059,320.552996190343,41.1135889423924
"2019-02-26",-0.334940116999601,0.00424300313467355,-0.11887028720405,-0.0776607472769342,-0.104737936545629,123.942340451037,216.52744562209,37.2484704107302
"2019-02-27",-0.156187555662936,0.0303063733135382,-0.123125387158152,0.012454002134627,-0.05163854714296,128.284986843801,194.308111185127,34.0507608745054
"2019-02-28",-0.32225703083863,-0.0196716273655559,-0.10112079506206,0.0215333580818409,-0.0395958696104444,121.028091765182,180.898569375322,24.4614012618158
"2019-03-01",-0.518155454899162,-0.0211901007544897,-0.090757226427435,0.000178814349037146,-0.0131088166112109,186.973607452147,247.902316369385,41.9413184256081
"2019-03-04",-0.233889607009195,0.00905407474924985,-0.0966353549667012,0.040693285189751,-0.0130703378391704,193.723436113522,279.122773567846,29.3214291074674
"2019-03-05",-0.164466052147999,0.0144494933328301,-0.0981558168768718,0.0427512632476071,-0.00969468182783892,190.679402670762,309.563259898364,24.4026327120575
"2019-03-06",-0.054891258615267,0.0146423345293445,-0.0868192084097438,0.0580493384215469,-0.00356906634072186,190.043251967835,327.826978910484,4.42581652383995
"2019-03-07",0.434828373273478,0.0189001695954948,-0.0688260852434228,0.0667222633186668,0.000707642231797916,142.416650029525,284.517006192755,-19.8881422598765
"2019-03-08",0.454686465892656,-0.0209761029311428,-0.0722769671685282,0.0417714332174726,0.0305365789745829,35.8011843243685,143.436281823198,-27.558368271187
"2019-03-11",0.364676461875745,-0.054400602026364,-0.0705723455257963,-0.00784330823553852,-0.0365519412896368,46.7983834515769,185.787628271975,10.846022078733
"2019-03-12",0.414791615907553,-0.0549042570324846,-0.0960126817793522,-0.00664223509332369,-0.051202801452415,54.6097612116054,206.77380871843,17.22592377026
"2019-03-13",0.490025031929611,-0.055637397927559,-0.101498408221798,0.0268085426511334,-0.0317957675689889,59.4368120603618,174.797509544776,34.772227300454
"2019-03-14",0.230369642425925,-0.0571990357334618,-0.0812299174578012,0.0281437227549347,0.00137033092676925,57.4810078802441,147.661331661298,30.4658160458534
"2019-03-15",0.335818177323802,-0.0576881584738931,-0.0893075601366914,0.0272646585603762,-0.0067033222558798,78.5437959848502,184.567803723999,42.5875590095507
"2019-03-18",0.176363271324727,-0.0646766303419524,-0.0821316533306374,0.0611220217168801,-0.0413509336493425,158.426599927454,306.319393351573,51.158312601358
"2019-03-19",0.0519974203167068,-0.0715984398687015,-0.0855024771956748,0.0709325904930622,-0.0430716819547453,130.530810794435,268.918491869949,48.8889156270321
"2019-03-20",0.092713047285971,-0.068408989886451,-0.115720277937832,0.0106021259931964,-0.0501261581142417,133.257754185103,265.167363984637,38.640185745577
"2019-03-21",0.29350255372516,-0.0599404530071064,-0.0964852664200165,0.0186651990536679,-0.0258131092073304,114.60870174249,252.668163241309,67.3729204072732
"2019-03-22",0.444358302803461,-0.0712916402317697,-0.0804976056708109,-0.0305769572049702,-0.0583312615931294,110.984870026294,261.022933576094,11.2779010901095
"2019-03-25",0.745272536367513,-0.110017919795766,-0.0873574188358562,-0.0355558267669603,-0.0619932914821571,20.5874282215192,153.433614482484,6.9958814228154
"2019-03-26",0.741237312584177,-0.11936886728302,-0.0813647957862455,-0.0486732162453294,-0.0581898143100329,15.017499636491,116.702037556948,25.1576103722723
"2019-03-27",0.587244381554748,-0.151499776777209,-0.0669197902829187,-0.065022945984218,-0.0747441873121598,35.2761990695557,132.829970973148,10.1238340135739
"2019-03-28",0.69328518698267,-0.115142564164548,-0.0661224224541318,-0.0622703966599448,-0.110021663042633,30.9646351113729,119.819134664656,18.2452880226492
"2019-03-29",0.549350929828246,-0.147795749374024,-0.0829726847659836,-0.0684142554042855,-0.121320796492613,128.483901770994,269.471193658672,35.2527038906525
"2019-04-01",0.0804325244755572,-0.101335443032633,-0.0870705423522807,-0.0677774083880522,-0.103732990549661,179.835080257742,370.587763453756,66.0868055668657
"2019-04-02",-0.118479341770908,-0.0779810078300736,-0.0818159260492377,-0.0543265260287969,-0.0986033626845104,177.01919867093,355.170348160037,64.1783024285246
"2019-04-03",-0.627394014854228,-0.038862092501736,-0.0930087307016347,-0.0239316997051596,-0.0566874651960153,203.837210773299,410.220298701393,68.3778765352303
"2019-04-04",-0.921320791742908,0.0296564119116344,-0.0919488173348955,0.0475752273089555,0.0236164183354302,235.689997154995,460.538819188876,72.4061834178561
