"","IH00C1_hpft","SPX_hpft","FTSE_hpft"
"2017-06-20",2509.98538634088,2427.90501258148,7409.79701216607
"2017-06-21",2513.19855956676,2429.25586238817,7410.67242301548
"2017-06-22",2516.43188963959,2430.61007042318,7411.52258140558
"2017-06-23",2519.6847733755,2431.96785192078,7412.34819414644
"2017-06-26",2522.95659641669,2433.32942372319,7413.14997952618
"2017-06-27",2526.24674279955,2434.69500529009,7413.92866070295
"2017-06-28",2529.55459757048,2436.06481845407,7414.68497474441
"2017-06-29",2532.87954964215,2437.43907871713,7415.41966716384
"2017-06-30",2536.22098199359,2438.8180034931,7416.13347236125
"2017-07-03",2539.57827724026,2440.20180286323,7416.8270978271
"2017-07-04",2542.95081294601,NA,7417.50120830494
"2017-07-05",2546.3379540348,2441.5906805397,7418.15645211247
"2017-07-06",2549.73904048401,2442.98483560845,7418.79345265384
"2017-07-07",2553.15340634432,2444.38446341426,7419.41281243506
"2017-07-10",2556.58037808573,2445.78974556391,7420.01510026786
"2017-07-11",2560.01926987941,2447.20085572585,7420.60085665175
"2017-07-12",2563.46938747211,2448.61795997939,7421.17060142442
"2017-07-13",2566.93003949612,2450.04121544592,7421.72481687361
"2017-07-14",2570.40053083481,2451.47077702796,7422.26398353416
"2017-07-17",2573.88017904927,2452.90679871401,7422.78857851627
"2017-07-18",2577.36832476588,2454.34943771644,7423.29906079446
"2017-07-19",2580.86433213934,2455.79885382418,7423.79588163051
"2017-07-20",2584.36758261593,2457.25520941401,7424.27947861264
"2017-07-21",2587.87749167612,2458.71867431609,7424.75029226977
"2017-07-24",2591.39351019744,2460.18942505483,7425.20878978032
"2017-07-25",2594.91511399228,2461.66764386785,7425.65544996284
"2017-07-26",2598.44180847231,2463.15351701084,7426.09073201004
"2017-07-27",2601.97311884285,2464.64723711032,7426.51509890288
"2017-07-28",2605.50858418084,2466.14900285952,7426.92902446444
"2017-07-31",2609.0477563885,2467.65901740465,7427.33298933612
"2017-08-01",2612.59019980661,2469.17748635188,7427.72744995342
"2017-08-02",2616.13549099167,2470.70461639902,7428.11283987938
"2017-08-03",2619.68323519139,2472.24061720873,7428.48959099571
"2017-08-04",2623.23306686336,2473.78570128151,7428.85812828813
"2017-08-07",2626.78463142614,2475.34008108459,7429.21889587276
"2017-08-08",2630.33757569002,2476.90397034353,7429.57237211345
"2017-08-09",2633.89155010922,2478.47758508629,7429.91907783473
"2017-08-10",2637.44620780927,2480.06114052074,7430.25958063599
"2017-08-11",2641.00119518144,2481.65485001221,7430.59447628334
"2017-08-14",2644.5561461144,2483.25890962635,7430.92434387638
"2017-08-15",2648.11066258499,2484.87349875611,7431.24971264926
"2017-08-16",2651.66432261328,2486.49878951968,7431.57107999327
"2017-08-17",2655.21668639914,2488.13494565919,7431.88892370653
"2017-08-18",2658.76728914891,2489.78212331555,7432.20372219022
"2017-08-21",2662.31564423665,2491.44045460316,7432.51593564988
"2017-08-22",2665.8612474408,2493.11004508547,7432.82597955571
"2017-08-23",2669.4035759735,2494.79097425508,7433.13422240538
"2017-08-24",2672.94209850633,2496.48330482224,7433.44101157968
"2017-08-25",2676.47628155996,2498.18707851874,7433.74667359125
"2017-08-28",2680.00558341176,2499.90231330268,NA
"2017-08-29",2683.52947818059,2501.62900434073,7434.05152404787
"2017-08-30",2687.04746676875,2503.36712379099,7434.35586521132
"2017-08-31",2690.55907648001,2505.11662094077,7434.65995940392
"2017-09-01",2694.06385303437,2506.87742615495,7434.96404038654
"2017-09-04",2697.56135630567,NA,7435.2683402501
"2017-09-05",2701.05115573129,2508.6494559647,7435.57309254712
"2017-09-06",2704.53282903179,2510.43261436499,7435.87852099288
"2017-09-07",2708.00596688604,2512.22678435237,7436.18482340435
"2017-09-08",2711.47016463037,2514.03183036657,7436.49216380698
"2017-09-11",2714.92501197692,2515.84759736705,7436.80069002052
"2017-09-12",2718.37008926689,2517.67390856971,7437.11052552105
"2017-09-13",2721.80496422367,2519.51057572494,7437.4217841903
"2017-09-14",2725.22919681182,2521.35740182233,7437.7345648552
"2017-09-15",2728.64233351836,2523.21418111284,7438.04894248283
"2017-09-18",2732.04389899286,2525.08069720864,7438.36493320077
"2017-09-19",2735.43339323113,2526.95672422117,7438.68246113137
"2017-09-20",2738.81029835367,2528.84202749418,7439.00137389035
"2017-09-21",2742.17407240963,2530.73636397747,7439.32145153701
"2017-09-22",2745.52414715426,2532.63948210476,7439.64240507831
"2017-09-25",2748.85993120544,2534.55111785264,7439.96387300907
"2017-09-26",2752.18080783193,2536.4709946235,7440.28544049969
"2017-09-27",2755.48613274806,2538.39882015706,7440.60663539835
"2017-09-28",2758.77523381566,2540.33428581118,7440.92692167037
"2017-09-29",2762.04740265062,2542.27706998125,7441.24571074446
"2017-10-09",2765.30189499949,2554.06823237806,7443.09047425248
"2017-10-10",2768.53793385103,2556.05252574541,7443.38061033334
"2017-10-11",2771.75471569689,2558.04131599699,7443.66421557758
"2017-10-12",2774.95140811919,2560.03423776928,7443.94077068218
"2017-10-13",2778.12715383459,2562.03092454082,7444.20979360677
"2017-10-16",2781.28107317563,2564.03100602681,7444.47084873095
"2017-10-17",2784.41226319147,2566.03410827973,7444.72353814522
"2017-10-18",2787.51979923782,2568.03985471023,7444.96749804193
"2017-10-19",2790.60273285566,2570.0478659702,7445.20239414649
"2017-10-20",2793.6600993328,2572.05775990898,7445.42793265328
"2017-10-23",2796.69091692558,2574.06915109059,7445.64385193167
"2017-10-24",2799.69418187461,2576.08165538205,7445.8499225112
"2017-10-25",2802.66886806159,2578.09488489331,7446.04594749673
"2017-10-26",2805.61393048007,2580.10844886077,7446.23176334717
"2017-10-27",2808.52830375775,2582.12194786306,7446.40720700261
"2017-10-30",2811.41091259608,2584.13497433213,7446.57213204835
"2017-10-31",2814.26068701702,2586.1471202651,7446.72641630206
"2017-11-01",2817.07655273916,2588.15797298607,7446.86995462745
"2017-11-02",2819.85742867677,2590.16711531884,7447.00266104895
"2017-11-03",2822.60222321338,2592.17412645046,7447.12446657596
"2017-11-06",2825.30983553198,2594.17858130334,7447.23534699192
"2017-11-07",2827.97915340595,2596.18005300832,7447.33532488315
"2017-11-08",2830.60905207991,2598.17811343605,7447.42447039077
"2017-11-09",2833.1984062283,2600.17233216719,7447.50288084457
"2017-11-10",2835.74608738023,2602.16227721239,7447.57068759195
"2017-11-13",2838.25096822304,2604.14751015358,7447.62803710811
"2017-11-14",2840.71193403239,2606.12758436245,7447.67506984118
"2017-11-15",2843.12788593586,2608.10204522972,7447.71191282654
"2017-11-16",2845.49773419139,2610.07042687895,7447.73867935334
"2017-11-17",2847.82039107089,2612.03224545993,7447.75545166654
"2017-11-20",2850.09478294273,2613.98700702391,7447.76228687942
"2017-11-21",2852.31987312125,2615.93420390596,7447.75921437895
"2017-11-22",2854.49466431613,2617.87331527685,7447.74623945226
"2017-11-23",2856.61822036477,NA,7447.72335233229
"2017-11-24",2858.6896732696,2619.80381331984,7447.69053137765
"2017-11-27",2860.70818966529,2621.72516162305,7447.64774234637
"2017-11-28",2862.67296979688,2623.63681658884,7447.59493526798
"2017-11-29",2864.5832362689,2625.53822622627,7447.53203382116
"2017-11-30",2866.43822678442,2627.42883995111,7447.45896708113
"2017-12-01",2868.23719087583,2629.30810739894,7447.37564181317
"2017-12-04",2869.9793744219,2631.17548653501,7447.28191485329
"2017-12-05",2871.66401179474,2633.03044066187,7447.17758232086
"2017-12-06",2873.29033274539,2634.87243649822,7447.06239556347
"2017-12-07",2874.85758121789,2636.70093933241,7446.93605645881
"2017-12-08",2876.36499872149,2638.51541213693,7446.79822594858
"2017-12-11",2877.81181326615,2640.31531799968,7446.64851281421
"2017-12-12",2879.19724899072,2642.1001253758,7446.48650399594
"2017-12-13",2880.52053978461,2643.86931085319,7446.31178925788
"2017-12-14",2881.78090730252,2645.62236011774,7446.12398065395
"2017-12-15",2882.97756992549,2647.35876670119,7445.92271098797
"2017-12-18",2884.10973397218,2649.07802677567,7445.70761388884
"2017-12-19",2885.17658353181,2650.77964827393,7445.47834144087
"2017-12-20",2886.1772836336,2652.46315611032,7445.23458346906
"2017-12-21",2887.11099815913,2654.12808788536,7444.97607056056
"2017-12-22",2887.9768902554,2655.77399227215,7444.70256636525
"2017-12-25",2888.77413129061,NA,NA
"2017-12-26",2889.50189371711,2657.4004305273,NA
"2017-12-27",2890.15934958483,2659.0069753021,7444.41390025886
"2017-12-28",2890.74567900349,2660.59320853994,7444.10996277677
"2017-12-29",2891.26004242318,2662.15872194492,7443.79071731564
"2018-01-02",2891.70159031371,2663.70311835987,7443.45620116851
"2018-01-03",2892.06946402603,2665.22600536109,7443.10655247959
"2018-01-04",2892.36281594681,2666.72700379659,7442.74199398471
"2018-01-05",2892.58081124868,2668.20575428701,7442.36284266709
"2018-01-08",2892.72263033081,2669.66192112326,7441.96952014701
"2018-01-09",2892.78747435119,2671.09519957511,7441.5625645532
"2018-01-10",2892.77456822654,2672.50531717438,7441.14261923118
"2018-01-11",2892.68317284126,2673.89203460206,7440.71044717653
"2018-01-12",2892.5125935676,2675.2551438408,7440.26693843812
"2018-01-15",2892.26217972509,NA,7439.81311626161
"2018-01-16",2891.93133605932,2676.59447559171,7439.35014376243
"2018-01-17",2891.51953218787,2677.90990643263,7438.87932018654
"2018-01-18",2891.02631290535,2679.20135420528,7438.40207564126
"2018-01-19",2890.45130050359,2680.46878827668,7437.91995868244
"2018-01-22",2889.79420969032,2681.71222713287,7437.43462639682
"2018-01-23",2889.05485576417,2682.93174292688,7436.94785693185
"2018-01-24",2888.23315976357,2684.12747033562,7436.46154335121
"2018-01-25",2887.32916919235,2685.29960860209,7435.977700611
"2018-01-26",2886.34305546559,2686.4484203838,7435.49842921976
"2018-01-29",2885.27510469404,2687.57423197524,7435.02590403387
"2018-01-30",2884.1257280946,2688.67743931021,7434.56239499967
"2018-01-31",2882.89543680342,2689.75850692198,7434.11026982472
"2018-02-01",2881.58482589957,2690.81795463177,7433.67195963331
"2018-02-02",2880.19459053806,2691.85635767226,7433.2499366541
"2018-02-05",2878.72553294064,2692.87434549327,7432.84669656078
"2018-02-06",2877.17857016264,2693.87257659284,7432.46473923489
"2018-02-07",2875.55474925031,2694.85169130847,7432.10652410392
"2018-02-08",2873.85521348906,2695.81233050148,7431.77442018335
"2018-02-09",2872.08116521066,2696.75512958023,7431.4707333742
"2018-02-12",2870.23383243522,2697.68067649437,7431.19766165564
"2018-02-13",2868.3144024746,2698.58952728,7430.95726286111
"2018-02-14",2866.32403038464,2699.48222074412,7430.75148977365
"2018-02-22",2864.26386117059,2703.72184828251,7430.34156632468
"2018-02-23",2862.13504077839,2704.52881933632,7430.42540874349
"2018-02-26",2859.93873653973,2705.32343084483,7430.55651001528
"2018-02-27",2857.67615367686,2706.10625508334,7430.73612426546
"2018-02-28",2855.34854373378,2706.8778950301,7430.96544734529
"2018-03-01",2852.95718302436,2707.6389694428,7431.24561381057
"2018-03-02",2850.5033534228,2708.39009995293,7431.57767593561
"2018-03-05",2847.98835054472,2709.13189580396,7431.96258033755
"2018-03-06",2845.4134744272,2709.86495915432,7432.40112413059
"2018-03-07",2842.78002850167,2710.58989704349,7432.89397381447
"2018-03-08",2840.0893370273,2711.30732405679,7433.44167781223
"2018-03-09",2837.34273675502,2712.01786148019,7434.04467085079
"2018-03-12",2834.54158911776,2712.72214203428,7434.70329250056
"2018-03-13",2831.68728492072,2713.4208292565,7435.41779571908
"2018-03-14",2828.78124616055,2714.1146157426,7436.18834254799
"2018-03-15",2825.82491265482,2714.80421553725,7437.01497241094
"2018-03-16",2822.81974051548,2715.49035730371,7437.89759927744
"2018-03-19",2819.7672161845,2716.17378315012,7438.83601424394
"2018-03-20",2816.66885346035,2716.85525028037,7439.82989524631
"2018-03-21",2813.52619823163,2717.53551455335,7440.87875656885
"2018-03-22",2810.3408308328,2718.215331863,7441.9819560145
"2018-03-23",2807.11436072916,2718.89545578614,7443.13868525311
"2018-03-26",2803.84841749993,2719.57660909385,7444.34793365987
"2018-03-27",2800.5446006671,2720.25946055775,7445.60847516703
"2018-03-28",2797.20447906129,2720.94465372349,7446.91885402041
"2018-03-29",2793.82959574247,2721.63278764294,7448.2774303271
"2018-03-30",2790.42144094127,NA,NA
"2018-04-02",2786.98147999191,2722.32441344107,NA
"2018-04-03",2783.51114597761,2723.02004913162,7449.68239794941
"2018-04-04",2780.0118343736,2723.7201546742,7451.13178885034
"2018-04-09",2776.48490696164,2725.85128509742,7455.72429364012
"2018-04-10",2772.93169162301,2726.57309860371,7457.328504146
"2018-04-11",2769.35349198113,2727.3011039873,7458.96509620143
"2018-04-12",2765.75161532521,2728.0355329319,7460.6313529534
"2018-04-13",2762.12737334499,2728.77658193972,7462.3244741224
"2018-04-16",2758.48207006219,2729.5244210391,7464.04157580995
"2018-04-17",2754.8169924153,2730.27919029952,7465.77969236957
"2018-04-18",2751.13338398874,2731.04100842614,7467.53574826666
"2018-04-19",2747.43243809531,2731.80998424936,7469.30656887193
"2018-04-20",2743.71530591272,2732.58621733983,7471.08891747123
"2018-04-23",2739.98311256354,2733.3697912795,7472.87949932026
"2018-04-24",2736.2369410427,2734.16076383755,7474.67497713216
"2018-04-25",2732.47784335011,2734.9591667085,7476.47198302753
"2018-04-26",2728.70686849421,2735.76499041592,7478.26712875866
"2018-04-27",2724.92505503462,2736.57818598308,7480.05698591916
"2018-05-02",2721.13341585846,2739.06108241586,7485.36035495107
"2018-05-03",2717.33293453528,2739.90268052753,7487.09464301309
"2018-05-04",2713.5245691992,2740.75093062869,7488.80650797801
"2018-05-07",2709.70925635201,2741.60556803823,NA
"2018-05-08",2705.88790334348,2742.46629610957,7490.49256400134
"2018-05-09",2702.06140606949,2743.3327896844,7492.14945761844
"2018-05-10",2698.2306679954,2744.20469444339,7493.77386647314
"2018-05-11",2694.39659942296,2745.08163724168,7495.36253863351
"2018-05-14",2690.56012552218,2745.96323619815,7496.91230781431
"2018-05-15",2686.72218560142,2746.8491022551,7498.42010246702
"2018-05-16",2682.8837460192,2747.73883981,7499.8829395302
"2018-05-17",2679.04579929059,2748.63203862774,7501.29792876642
"2018-05-18",2675.20935071017,2749.52827802397,7502.66227679555
"2018-05-21",2671.37541315942,2750.42712553273,7503.97330873612
"2018-05-22",2667.54502431753,2751.32813357637,7505.22846384673
"2018-05-23",2663.71924783287,2752.23084737765,7506.42532820999
"2018-05-24",2659.89916680442,2753.13480104491,7507.56164176992
"2018-05-25",2656.08586469523,2754.03952085706,7508.6352610442
"2018-05-28",2652.2804204631,NA,NA
"2018-05-29",2648.48390922741,2754.94452260412,7509.64412901634
"2018-05-30",2644.69741095194,2755.84930855528,7510.58628028884
"2018-05-31",2640.92200432568,2756.75335407644,7511.45980030578
"2018-06-01",2637.1587447666,2757.65612137239,7512.26284849583
"2018-06-04",2633.40868813821,2758.55705136677,7512.99365321162
"2018-06-05",2629.67288800626,2759.45557546102,7513.65052114009
"2018-06-06",2625.95241562475,2760.35112022562,7514.23185333691
"2018-06-07",2622.24836528303,2761.24310782645,7514.7361224307
"2018-06-08",2618.56185261942,2762.13096538929,7515.16188295248
"2018-06-11",2614.89401921127,2763.01412381255,7515.50776783243
"2018-06-12",2611.24601409222,2763.89202098007,7515.77247858098
"2018-06-13",2607.61900246069,2764.76410262365,7515.9548084419
"2018-06-14",2604.01417710856,2765.62982396503,7516.05362838634
"2018-06-15",2600.43275231453,2766.48864471745,7516.06788699568
"2018-06-19",2596.87596715309,2768.1834566302,7515.8389761701
"2018-06-20",2593.34508804948,2769.01839469432,7515.59405545668
"2018-06-21",2589.84136693008,2769.84431822039,7515.26105852012
"2018-06-22",2586.36604731141,2770.66069897098,7514.83921615438
"2018-06-25",2582.92035748114,2771.46700040655,7514.32777617541
"2018-06-26",2579.50551441501,2772.26267946454,7513.72605560814
"2018-06-27",2576.12270230097,2773.04717059676,7513.03336962265
"2018-06-28",2572.77306469127,2773.81988791667,7512.24904338956
"2018-06-29",2569.45767853662,2774.58021518999,7511.37244699386
"2018-07-02",2566.17755168508,2775.32751241021,7510.40299325407
"2018-07-03",2562.9336455819,2776.06111633575,7509.34014688927
"2018-07-04",2559.72682999841,NA,7508.18338809745
"2018-07-05",2556.55789189604,2776.78034362849,7506.93223177824
"2018-07-06",2553.42752989017,2777.48448497433,7505.58621966085
"2018-07-09",2550.33635622144,2778.17281445439,7504.14493327615
"2018-07-10",2547.28491226911,2778.84459884795,7502.60800049842
"2018-07-11",2544.27369975633,2779.49910741331,7500.97512519593
"2018-07-12",2541.30317977919,2780.13561560728,7499.2460895405
"2018-07-13",2538.37375826108,2780.7533966219,7497.42071331358
"2018-07-16",2535.48580933671,2781.35173115332,7495.49887916197
"2018-07-17",2532.63967689378,2781.92990839512,7493.48053770909
"2018-07-18",2529.83566733401,2782.48722460029,7491.36568296099
"2018-07-19",2527.07404430137,2783.02298743887,7489.15436383852
"2018-07-20",2524.35502496353,2783.53651827666,7486.84670569822
"2018-07-23",2521.67878627884,2784.02714735304,7484.44291442578
"2018-07-24",2519.04548430831,2784.49421246911,7481.94327524878
"2018-07-25",2516.45527541103,2784.9370609139,7479.34814422262
"2018-07-26",2513.90833246181,2785.35505481836,7476.65797127948
"2018-07-27",2511.40484443348,2785.74758158337,7473.87328030644
"2018-07-30",2508.94500488382,2786.11405013962,7470.99467228732
"2018-07-31",2506.52901489167,2786.45388308865,7468.02284221917
"2018-08-01",2504.15708928219,2786.76650984651,7464.95858011165
"2018-08-02",2501.82945985763,2787.05137216242,7461.80279202011
"2018-08-03",2499.54635050152,2787.30792277826,7458.55646169148
"2018-08-06",2497.30795747277,2787.53563104,7455.22062004815
"2018-08-07",2495.11443836187,2787.73398821898,7451.79638090917
"2018-08-08",2492.96591417387,2787.90251157224,7448.28494430398
"2018-08-09",2490.86249999667,2788.04074758801,7444.68762049796
"2018-08-10",2488.8042909256,2788.14827160596,7441.00585548954
"2018-08-13",2486.79138641188,2788.22468605696,7437.24121807867
"2018-08-14",2484.82389069994,2788.26961202772,7433.39537048706
"2018-08-15",2482.90190398683,2788.2826845371,7429.47005976088
"2018-08-16",2481.02552034194,2788.26355997081,7425.46710662569
"2018-08-17",2479.19480121985,2788.21190715151,7421.38836008086
"2018-08-20",2477.40977912926,2788.12741657282,7417.2357232398
"2018-08-21",2475.67044135968,2788.00980432279,7413.01115592944
"2018-08-22",2473.97674774932,2787.85881497925,7408.71668991176
"2018-08-23",2472.32864694672,2787.67422410154,7404.35442006366
"2018-08-24",2470.72607760659,2787.45583782148,7399.92650968303
"2018-08-27",2469.16897138596,2787.20349091917,NA
"2018-08-28",2467.65726154337,2786.91705423372,7395.43518773638
"2018-08-29",2466.19090193529,2786.59644388233,7390.88275658774
"2018-08-30",2464.76986309442,2786.24162170096,7386.27161027818
"2018-08-31",2463.39413159561,2785.85260220565,7381.60421408175
"2018-09-03",2462.0637016319,NA,7376.88308690959
"2018-09-04",2460.77857054023,2785.42944740262,7372.11076867796
"2018-09-05",2459.53873521797,2784.97226711029,7367.28985209615
"2018-09-06",2458.34420960181,2784.48121715032,7362.42296531866
"2018-09-07",2457.19499698885,2783.95649617971,7357.51274310985
"2018-09-10",2456.09108193293,2783.39834153315,7352.56180226817
"2018-09-11",2455.03244254143,2782.80702680663,7347.57272660051
"2018-09-12",2454.01904109377,2782.18286434103,7342.54806963059
"2018-09-13",2453.05081645985,2781.52620991441,7337.49035427975
"2018-09-14",2452.12767881459,2780.83746342558,7332.40209140423
"2018-09-17",2451.24952450551,2780.11707547346,7327.28576874503
"2018-09-18",2450.41623965875,2779.36554797263,7322.14386231938
"2018-09-19",2449.62768954665,2778.58342776271,7316.97883773373
"2018-09-20",2448.88374546989,2777.77131333037,7311.7931515363
"2018-09-21",2448.18429376411,2776.92985663717,7306.58926612063
"2018-09-25",2447.52923817405,2775.16184039238,7296.13691492867
"2018-09-26",2446.91854313211,2774.23689674638,7290.89363657816
"2018-09-27",2446.35221840412,2773.28583754918,7285.64254534507
"2018-09-28",2445.83033397496,2772.30961286102,7280.38644597882
"2018-10-08",2445.35301623141,2765.98451347831,7248.91422485395
"2018-10-09",2444.92045925606,2764.86377591385,7243.70964990835
"2018-10-10",2444.53287294126,2763.72761603528,7238.52564904564
"2018-10-11",2444.19048969899,2762.57749271511,7233.36559007856
"2018-10-12",2443.89356503451,2761.41487390001,7228.23280246586
"2018-10-15",2443.64233073006,2760.24121339666,7223.13052206708
"2018-10-16",2443.43701968668,2759.05796737416,7218.0618887087
"2018-10-17",2443.27785296594,2757.86658809484,7213.0299620625
"2018-10-18",2443.1650419413,2756.66854884536,7208.03773621575
"2018-10-19",2443.09879158843,2755.46534413565,7203.08813976731
"2018-10-22",2443.07927697004,2754.25847348209,7198.18402647795
"2018-10-23",2443.1066656677,2753.0494414914,7193.3281867454
"2018-10-24",2443.1811702036,2751.83975344056,7188.52334673786
"2018-10-25",2443.30301256318,2750.63090949769,7183.77213419509
"2018-10-26",2443.47243028224,2749.42437025594,7179.07708362629
"2018-10-29",2443.68968003346,2748.22157768207,7174.44065527123
"2018-10-30",2443.95502953786,2747.0239362369,7169.86521036333
"2018-10-31",2444.26872490194,2745.83280616354,7165.35305245111
"2018-11-01",2444.63100290883,2744.6495210872,7160.9064296865
"2018-11-02",2445.04210287621,2743.4754005405,7156.52757482277
"2018-11-05",2445.50227047469,2742.31176228708,7152.21870149673
"2018-11-06",2446.01179343731,2741.15991565169,7147.98199754836
"2018-11-07",2446.57098657142,2740.02116830491,7143.81963081982
"2018-11-08",2447.18018667021,2738.89683382422,7139.73372479882
"2018-11-09",2447.83974459306,2737.78825632155,7135.72639200289
"2018-11-12",2448.55002906471,2736.6968079897,7131.7997453406
"2018-11-13",2449.3114032543,2735.62387888752,7127.95588516
"2018-11-14",2450.12422820236,2734.57085474322,7124.19687926959
"2018-11-15",2450.98886961561,2733.53911572786,7120.5247648081
"2018-11-16",2451.90568430349,2732.53002837536,7116.94154154401
"2018-11-19",2452.87503263494,2731.54495783939,7113.44917513709
"2018-11-20",2453.89727939944,2730.58527081962,7110.04958864607
"2018-11-21",2454.97280878342,2729.65231714438,7106.74465860198
"2018-11-22",2456.10200575992,NA,7103.536194518
"2018-11-23",2457.28525456906,2728.74740997908,7100.42598254676
"2018-11-26",2458.52293304305,2727.87182953502,7097.4157496406
"2018-11-27",2459.81539740157,2727.02681626353,7094.50716175418
"2018-11-28",2461.16298322802,2726.21358812008,7091.70185945557
"2018-11-29",2462.5659994791,2725.43334453064,7089.0014512124
"2018-11-30",2464.02473941932,2724.68729218239,7086.40750945441
"2018-12-03",2465.53947549371,2723.97664285781,7083.92158592246
"2018-12-04",2467.11046707493,2723.30262300659,7081.54518456174
"2018-12-05",2468.73798315073,NA,7079.27980042518
"2018-12-06",2470.4223064693,2722.66648652258,7077.12690426661
"2018-12-07",2472.16372856768,2722.06947769224,7075.08790175993
"2018-12-10",2473.96252997841,2721.51282975854,7073.16403194735
"2018-12-11",2475.81897521063,2720.99773917962,7071.35641591971
"2018-12-12",2477.73330514466,2720.52536777717,7069.66602942014
"2018-12-13",2479.70573891044,2720.09684256055,7068.09373889296
"2018-12-14",2481.7364746667,2719.71326182907,7066.64033246066
"2018-12-17",2483.82570250938,2719.37569513017,7065.30651946207
"2018-12-18",2485.97359098305,2719.08516250578,7064.09291768894
"2018-12-19",2488.18028663128,2718.8426123066,7063.00002420477
"2018-12-20",2490.44589971534,2718.6489214031,7062.02818622855
"2018-12-21",2492.77049272035,2718.50487908194,7061.17762818663
"2018-12-24",2495.15406437219,2718.41117078173,7060.44842978911
"2018-12-25",2497.59653156387,NA,NA
"2018-12-26",2500.09773556248,2718.3683571376,NA
"2018-12-27",2502.65743719692,2718.37684695299,7059.84052543024
"2018-12-28",2505.27530821766,2718.43694541512,7059.35369471842
"2019-01-02",2507.95093147925,2718.71271329918,7058.74145455233
"2019-01-03",2510.68379944476,2718.92852344158,7058.61480674256
"2019-01-04",2513.47330266285,2719.19623359845,7058.60675622935
"2019-01-07",2516.3187313665,2719.51567207868,7058.7163300423
"2019-01-08",2519.21929424397,2719.88658978707,7058.9424641866
"2019-01-09",2522.17411610487,2720.30866742931,7059.28399222176
"2019-01-10",2525.18223453197,2720.78152557679,7059.7396661338
"2019-01-11",2528.24260849772,2721.30472885333,7060.30817480787
"2019-01-14",2531.35411852639,2721.87779056757,7060.98815881968
"2019-01-15",2534.51557386124,2722.50017233972,7061.77819999488
"2019-01-16",2537.7257016712,2723.17127822235,7062.67679502034
"2019-01-17",2540.98316351871,2723.89046588878,7063.68237165162
"2019-01-18",2544.28655585127,2724.65704875356,7064.7932749739
"2019-01-21",2547.63440460435,NA,7066.00775551088
"2019-01-22",2551.0251810313,2725.47030388414,7067.32402391245
"2019-01-23",2554.45730941368,2726.3294860487,7068.74025138665
"2019-01-24",2557.92915392009,2727.23381175034,7070.25454055098
"2019-01-25",2561.43901338449,2728.1824612698,7071.86490066137
"2019-01-28",2564.9851270639,2729.17457979189,7073.56923709448
"2019-01-29",2568.56568443046,2730.20928628525,7075.36534666029
"2019-01-30",2572.17882329262,2731.28566444871,7077.25089121961
"2019-01-31",2575.82263608603,2732.40276069204,7079.2234328333
"2019-02-01",2579.49516416391,2733.55960065992,7081.28047750222
"2019-02-11",2583.19441208098,2741.27955113662,7095.25432123384
"2019-02-12",2586.91835384674,2742.68663122644,7097.83152772437
"2019-02-13",2590.66493817538,2744.12537826429,7100.47295198458
"2019-02-14",2594.43209091468,2745.59475046298,7103.17610292672
"2019-02-15",2598.2177342481,2747.09370971615,7105.93852681713
"2019-02-18",2602.01978389729,NA,7108.75780870919
"2019-02-19",2605.83612606279,2748.62121797343,7111.63158769973
"2019-02-20",2609.66463990979,2750.17624896769,7114.55754864952
"2019-02-21",2613.50319392385,2751.75778930338,7117.5334043369
"2019-02-22",2617.34964904073,2753.3648398557,7120.55691468909
"2019-02-25",2621.20185267794,2754.99641105761,7123.6258602419
"2019-02-26",2625.05765954896,2756.65152958927,7126.73804552404
"2019-02-27",2628.9150131562,2758.32923912549,7129.89129991279
"2019-02-28",2632.77190823482,2760.02859873818,7133.08346286399
"2019-03-01",2636.62639254785,2761.74868157439,7136.31236445391
"2019-03-04",2640.47656388648,2763.48857089253,7139.57581688363
"2019-03-05",2644.32059732924,2765.24736728794,7142.87162012609
"2019-03-06",2648.15674803216,2767.02418347616,7146.19757201062
"2019-03-07",2651.98334997048,2768.81814225988,7149.55148713176
"2019-03-08",2655.79881567563,2770.62836827119,7152.93120067038
"2019-03-11",2659.60161654842,2772.45397792127,7156.33455111365
"2019-03-12",2663.39023878839,2774.29407622974,7159.75935685053
"2019-03-13",2667.16318793964,2776.14777269955,7163.20342564081
"2019-03-14",2670.91899211976,2778.01418395415,7166.66456168542
"2019-03-15",2674.65620401515,2779.89244099045,7170.14056752631
"2019-03-18",2678.37340007255,2781.78168739864,7173.62925346231
"2019-03-19",2682.06918920556,2783.68108437297,7177.12845382478
"2019-03-20",2685.7422458149,2785.58981425442,7180.63605484681
"2019-03-21",2689.39129825751,2787.50707959273,7184.1500034723
"2019-03-22",2693.01512997371,2789.43209890989,7187.66829226929
"2019-03-25",2696.61257177848,2791.36411857718,7191.18898455649
"2019-03-26",2700.18250036351,2793.30238962773,7194.71015188743
"2019-03-27",2703.72380093044,2795.24616598643,7198.22986019026
"2019-03-28",2707.23536488863,2797.19471197735,7201.74617604614
"2019-03-29",2710.71609822901,2799.14729610935,7205.25716436635
"2019-04-01",2714.16491974226,2801.10319443313,7208.76090353098
"2019-04-02",2717.58080132907,2803.06169757148,7212.255502481
"2019-04-03",2720.9627892267,2805.02212346477,7215.73911505613
"2019-04-04",2724.31000284501,2806.98381658214,7219.20996903151
"2019-04-08",2727.62164585193,2810.90852535409,7226.10672270581
