"","T00C1_hpft","SPX_hpft","FTSE_hpft","IH00C1_hpft","IF00C1_hpft"
"2017-11-02",93.4722067038069,2590.16711531884,7447.00266104895,2819.85742867677,3981.9697330358
"2017-11-03",93.453312149184,2592.17412645046,7447.12446657596,2822.60222321338,3985.30046588929
"2017-11-06",93.4346120652676,2594.17858130334,7447.23534699192,2825.30983553198,3988.57665764611
"2017-11-07",93.4161180566635,2596.18005300832,7447.33532488315,2827.97915340595,3991.79701225207
"2017-11-08",93.3978415772627,2598.17811343605,7447.42447039077,2830.60905207991,3994.96024184707
"2017-11-09",93.3797937849414,2600.17233216719,7447.50288084457,2833.1984062283,3998.06508221632
"2017-11-10",93.3619856111201,2602.16227721239,7447.57068759195,2835.74608738023,4001.11029049103
"2017-11-13",93.3444277227548,2604.14751015358,7447.62803710811,2838.25096822304,4004.09465775356
"2017-11-14",93.3271305090285,2606.12758436245,7447.67506984118,2840.71193403239,4007.01702241179
"2017-11-15",93.3101038529961,2608.10204522972,7447.71191282654,2843.12788593586,4009.87627384305
"2017-11-16",93.2933572710077,2610.07042687895,7447.73867935334,2845.49773419139,4012.67134027336
"2017-11-17",93.2768999156142,2612.03224545993,7447.75545166654,2847.82039107089,4015.40117618699
"2017-11-20",93.2607407023637,2613.98700702391,7447.76228687942,2850.09478294273,4018.06477472922
"2017-11-21",93.2448883042038,2615.93420390596,7447.75921437895,2852.31987312125,4020.66116748732
"2017-11-22",93.2293511250906,2617.87331527685,7447.74623945226,2854.49466431613,4023.18943893163
"2017-11-23",93.2141372858769,NA,7447.72335233229,2856.61822036477,4025.64876105702
"2017-11-24",93.1992544199181,2619.80381331984,7447.69053137765,2858.6896732696,4028.03839366021
"2017-11-27",93.1847097041635,2621.72516162305,7447.64774234637,2860.70818966529,4030.35762685844
"2017-11-28",93.170510018252,2623.63681658884,7447.59493526798,2862.67296979688,4032.60578018436
"2017-11-29",93.1566619257222,2625.53822622627,7447.53203382116,2864.5832362689,4034.78216971574
"2017-11-30",93.1431716302786,2627.42883995111,7447.45896708113,2866.43822678442,4036.88611508319
"2017-12-01",93.1300452584676,2629.30810739894,7447.37564181317,2868.23719087583,4038.91693633756
"2017-12-04",93.1172888941878,2631.17548653501,7447.28191485329,2869.9793744219,4040.8739308424
"2017-12-05",93.1049085593164,2633.03044066187,7447.17758232086,2871.66401179474,4042.75637111118
"2017-12-06",93.0929102231136,2634.87243649822,7447.06239556347,2873.29033274539,4044.56351234822
"2017-12-07",93.0812997908067,2636.70093933241,7446.93605645881,2874.85758121789,4046.29459919415
"2017-12-08",93.0700831250839,2638.51541213693,7446.79822594858,2876.36499872149,4047.94885290847
"2017-12-11",93.0592660095576,2640.31531799968,7446.64851281421,2877.81181326615,4049.52545436754
"2017-12-12",93.0488540665965,2642.1001253758,7446.48650399594,2879.19724899072,4051.02356380092
"2017-12-13",93.0388526791235,2643.86931085319,7446.31178925788,2880.52053978461,4052.44234882673
"2017-12-14",93.0292669577177,2645.62236011774,7446.12398065395,2881.78090730252,4053.7809601884
"2017-12-15",93.0201017654164,2647.35876670119,7445.92271098797,2882.97756992549,4055.0385462143
"2017-12-18",93.0113618002157,2649.07802677567,7445.70761388884,2884.10973397218,4056.21424540258
"2017-12-19",93.0030517104665,2650.77964827393,7445.47834144087,2885.17658353181,4057.30716837526
"2017-12-20",92.995176081954,2652.46315611032,7445.23458346906,2886.1772836336,4058.3163962342
"2017-12-21",92.9877394247959,2654.12808788536,7444.97607056056,2887.11099815913,4059.2410045812
"2017-12-22",92.9807462015018,2655.77399227215,7444.70256636525,2887.9768902554,4060.08005689928
"2017-12-25",92.9742008341784,NA,NA,2888.77413129061,4060.83262607939
"2017-12-26",92.9681078438316,2657.4004305273,NA,2889.50189371711,4061.49778878214
"2017-12-27",92.9624717952002,2659.0069753021,7444.41390025886,2890.15934958483,4062.07461685976
"2017-12-28",92.9572972414027,2660.59320853994,7444.10996277677,2890.74567900349,4062.56218518305
"2017-12-29",92.9525887469401,2662.15872194492,7443.79071731564,2891.26004242318,4062.95953940867
"2018-01-02",92.9483509311636,2663.70311835987,7443.45620116851,2891.70159031371,4063.26571173347
"2018-01-03",92.9445885032965,2665.22600536109,7443.10655247959,2892.06946402603,4063.4797247809
"2018-01-04",92.9413060450991,2666.72700379659,7442.74199398471,2892.36281594681,4063.60061801233
"2018-01-05",92.9385080124302,2668.20575428701,7442.36284266709,2892.58081124868,4063.62745491393
"2018-01-08",92.9361986621943,2669.66192112326,7441.96952014701,2892.72263033081,4063.55932881602
"2018-01-09",92.9343820493665,2671.09519957511,7441.5625645532,2892.78747435119,4063.39536800764
"2018-01-10",92.9330621106193,2672.50531717438,7441.14261923118,2892.77456822654,4063.13474221379
"2018-01-11",92.9322426609393,2673.89203460206,7440.71044717653,2892.68317284126,4062.77667655107
"2018-01-12",92.9319272701653,2675.2551438408,7440.26693843812,2892.5125935676,4062.32045775385
"2018-01-15",92.9321191765206,NA,7439.81311626161,2892.26217972509,4061.76543275149
"2018-01-16",92.9328213487491,2676.59447559171,7439.35014376243,2891.93133605932,4061.11101737191
"2018-01-17",92.9340363868267,2677.90990643263,7438.87932018654,2891.51953218787,4060.35669425605
"2018-01-18",92.9357664927397,2679.20135420528,7438.40207564126,2891.02631290535,4059.50203206075
"2018-01-19",92.9380133790403,2680.46878827668,7437.91995868244,2890.45130050359,4058.54667808176
"2018-01-22",92.9407781647921,2681.71222713287,7437.43462639682,2889.79420969032,4057.49037075941
"2018-01-23",92.9440613746425,2682.93174292688,7436.94785693185,2889.05485576417,4056.33294453874
"2018-01-24",92.9478630575537,2684.12747033562,7436.46154335121,2888.23315976357,4055.0743567604
"2018-01-25",92.9521827689103,2685.29960860209,7435.977700611,2887.32916919235,4053.71470682297
"2018-01-26",92.9570195772163,2686.4484203838,7435.49842921976,2886.34305546559,4052.25423860521
"2018-01-29",92.9623721119111,2687.57423197524,7435.02590403387,2885.27510469404,4050.69332796534
"2018-01-30",92.9682385655061,2688.67743931021,7434.56239499967,2884.1257280946,4049.03249359671
"2018-01-31",92.974616674835,2689.75850692198,7434.11026982472,2882.89543680342,4047.2723635285
"2018-02-01",92.9815036896962,2690.81795463177,7433.67195963331,2881.58482589957,4045.41365613747
"2018-02-02",92.9888964322185,2691.85635767226,7433.2499366541,2880.19459053806,4043.45718600036
"2018-02-05",92.9967913725535,2692.87434549327,7432.84669656078,2878.72553294064,4041.40384787999
"2018-02-06",93.0051845596831,2693.87257659284,7432.46473923489,2877.17857016264,4039.25463034841
"2018-02-07",93.0140715272133,2694.85169130847,7432.10652410392,2875.55474925031,4037.01061398994
"2018-02-08",93.0234474345857,2695.81233050148,7431.77442018335,2873.85521348906,4034.67291268288
"2018-02-09",93.0333070592655,2696.75512958023,7431.4707333742,2872.08116521066,4032.24263451436
"2018-02-12",93.0436446605949,2697.68067649437,7431.19766165564,2870.23383243522,4029.72087191622
"2018-02-13",93.0544540914557,2698.58952728,7430.95726286111,2868.3144024746,4027.10861354931
"2018-02-14",93.0657288270664,2699.48222074412,7430.75148977365,2866.32403038464,4024.40678023401
"2018-02-22",93.0774619150434,2703.72184828251,7430.34156632468,2864.26386117059,4021.61624876347
"2018-02-23",93.089645937671,2704.52881933632,7430.42540874349,2862.13504077839,4018.73786889522
"2018-02-26",93.1022729078486,2705.32343084483,7430.55651001528,2859.93873653973,4015.77250112662
"2018-02-27",93.1153343012517,2706.10625508334,7430.73612426546,2857.67615367686,4012.72101871283
"2018-02-28",93.1288212660641,2706.8778950301,7430.96544734529,2855.34854373378,4009.58433311444
"2018-03-01",93.1427247622518,2707.6389694428,7431.24561381057,2852.95718302436,4006.36336789484
"2018-03-02",93.1570355477211,2708.39009995293,7431.57767593561,2850.5033534228,4003.0590434825
"2018-03-05",93.1717441767068,2709.13189580396,7431.96258033755,2847.98835054472,3999.67229214294
"2018-03-06",93.1868409897213,2709.86495915432,7432.40112413059,2845.4134744272,3996.20404901113
"2018-03-07",93.2023161033417,2710.58989704349,7432.89397381447,2842.78002850167,3992.65524605027
"2018-03-08",93.2181595527801,2711.30732405679,7433.44167781223,2840.0893370273,3989.02684324772
"2018-03-09",93.2343612730827,2712.01786148019,7434.04467085079,2837.34273675502,3985.31980751262
"2018-03-12",93.2509110843182,2712.72214203428,7434.70329250056,2834.54158911776,3981.53513724088
"2018-03-13",93.2677986807428,2713.4208292565,7435.41779571908,2831.68728492072,3977.67387972091
"2018-03-14",93.2850136570304,2714.1146157426,7436.18834254799,2828.78124616055,3973.73713922868
"2018-03-15",93.3025453690158,2714.80421553725,7437.01497241094,2825.82491265482,3969.72606035348
"2018-03-16",93.3203829183143,2715.49035730371,7437.89759927744,2822.81974051548,3965.64182540925
"2018-03-19",93.3385152029388,2716.17378315012,7438.83601424394,2819.7672161845,3961.48566956766
"2018-03-20",93.3569309181992,2716.85525028037,7439.82989524631,2816.66885346035,3957.25887609826
"2018-03-21",93.3756185864088,2717.53551455335,7440.87875656885,2813.52619823163,3952.96276452821
"2018-03-22",93.3945666732782,2718.215331863,7441.9819560145,2810.3408308328,3948.59869255469
"2018-03-23",93.4137635636576,2718.89545578614,7443.13868525311,2807.11436072916,3944.16804765233
"2018-03-26",93.4331976405101,2719.57660909385,7444.34793365987,2803.84841749993,3939.67223168103
"2018-03-27",93.4528575167238,2720.25946055775,7445.60847516703,2800.5446006671,3935.11259368665
"2018-03-28",93.4727319568083,2720.94465372349,7446.91885402041,2797.20447906129,3930.4904473016
"2018-03-29",93.4928098605009,2721.63278764294,7448.2774303271,2793.82959574247,3925.80709081726
"2018-03-30",93.5130802421503,NA,NA,2790.42144094127,3921.06377238864
"2018-04-02",93.5335321934817,2722.32441344107,NA,2786.98147999191,3916.26172388121
"2018-04-03",93.5541548586846,2723.02004913162,7449.68239794941,2783.51114597761,3911.40216192272
"2018-04-04",93.5749374300909,2723.7201546742,7451.13178885034,2780.0118343736,3906.48627839637
"2018-04-09",93.5958690652467,2725.85128509742,7455.72429364012,2776.48490696164,3901.5152412922
"2018-04-10",93.6169389113894,2726.57309860371,7457.328504146,2772.93169162301,3896.49019177888
"2018-04-11",93.6381362042701,2727.3011039873,7458.96509620143,2769.35349198113,3891.41224799466
"2018-04-12",93.6594501395692,2728.0355329319,7460.6313529534,2765.75161532521,3886.28254019331
"2018-04-13",93.6808699550733,2728.77658193972,7462.3244741224,2762.12737334499,3881.10221565406
"2018-04-16",93.7023849880024,2729.5244210391,7464.04157580995,2758.48207006219,3875.87242418466
"2018-04-17",93.7239846578893,2730.27919029952,7465.77969236957,2754.8169924153,3870.59430703553
"2018-04-18",93.7456586560985,2731.04100842614,7467.53574826666,2751.13338398874,3865.26897268894
"2018-04-19",93.76739692863,2731.80998424936,7469.30656887193,2747.43243809531,3859.89747514886
"2018-04-20",93.7891900846543,2732.58621733983,7471.08891747123,2743.71530591272,3854.48082242499
"2018-04-23",93.8110292924536,2733.3697912795,7472.87949932026,2739.98311256354,3849.02000231478
"2018-04-24",93.8329062497453,2734.16076383755,7474.67497713216,2736.2369410427,3843.51596364389
"2018-04-25",93.8548130671813,2734.9591667085,7476.47198302753,2732.47784335011,3837.96961348025
"2018-04-26",93.8767423089078,2735.76499041592,7478.26712875866,2728.70686849421,3832.38185553708
"2018-04-27",93.8986868347005,2736.57818598308,7480.05698591916,2724.92505503462,3826.753585273
"2018-05-02",93.9206398363696,2739.06108241586,7485.36035495107,2721.13341585846,3821.0856580581
"2018-05-03",93.9425947542839,2739.90268052753,7487.09464301309,2717.33293453528,3815.37889588231
"2018-05-04",93.964545222827,2740.75093062869,7488.80650797801,2713.5245691992,3809.63409498899
"2018-05-07",93.9864851439935,2741.60556803823,NA,2709.70925635201,3803.85203947769
"2018-05-08",94.0084087527209,2742.46629610957,7490.49256400134,2705.88790334348,3798.03349433645
"2018-05-09",94.0303104548769,2743.3327896844,7492.14945761844,2702.06140606949,3792.17923420447
"2018-05-10",94.052184669388,2744.20469444339,7493.77386647314,2698.2306679954,3786.29006760264
"2018-05-11",94.0740257571817,2745.08163724168,7495.36253863351,2694.39659942296,3780.36683480651
"2018-05-14",94.0958281072178,2745.96323619815,7496.91230781431,2690.56012552218,3774.4104221852
"2018-05-15",94.1175861191929,2746.8491022551,7498.42010246702,2686.72218560142,3768.42175572155
"2018-05-16",94.1392941986615,2747.73883981,7499.8829395302,2682.8837460192,3762.40181835504
"2018-05-17",94.1609467191073,2748.63203862774,7501.29792876642,2679.04579929059,3756.35165758287
"2018-05-18",94.1825380460383,2749.52827802397,7502.66227679555,2675.20935071017,3750.27237554776
"2018-05-21",94.2040624453652,2750.42712553273,7503.97330873612,2671.37541315942,3744.16511781513
"2018-05-22",94.2255141654146,2751.32813357637,7505.22846384673,2667.54502431753,3738.0310830786
"2018-05-23",94.2468874941702,2752.23084737765,7506.42532820999,2663.71924783287,3731.87153750641
"2018-05-24",94.268176899215,2753.13480104491,7507.56164176992,2659.89916680442,3725.68781215161
"2018-05-25",94.2893770230293,2754.03952085706,7508.6352610442,2656.08586469523,3719.48128086161
"2018-05-28",94.3104826328545,NA,NA,2652.2804204631,3713.25335035104
"2018-05-29",94.3314888227446,2754.94452260412,7509.64412901634,2648.48390922741,3707.00545615345
"2018-05-30",94.3523909263022,2755.84930855528,7510.58628028884,2644.69741095194,3700.73907842315
"2018-05-31",94.3731845782675,2756.75335407644,7511.45980030578,2640.92200432568,3694.45572542067
"2018-06-01",94.39386574308,2757.65612137239,7512.26284849583,2637.1587447666,3688.15690477036
"2018-06-04",94.4144305533405,2758.55705136677,7512.99365321162,2633.40868813821,3681.84416111055
"2018-06-05",94.4348753343306,2759.45557546102,7513.65052114009,2629.67288800626,3675.51906580044
"2018-06-06",94.4551965045734,2760.35112022562,7514.23185333691,2625.95241562475,3669.1832332531
"2018-06-07",94.475390521913,2761.24310782645,7514.7361224307,2622.24836528303,3662.83833876157
"2018-06-08",94.4954538709806,2762.13096538929,7515.16188295248,2618.56185261942,3656.48612144857
"2018-06-11",94.5153830300454,2763.01412381255,7515.50776783243,2614.89401921127,3650.12838424374
"2018-06-12",94.5351745660609,2763.89202098007,7515.77247858098,2611.24601409222,3643.76697327857
"2018-06-13",94.5548251264285,2764.76410262365,7515.9548084419,2607.61900246069,3637.40378564007
"2018-06-14",94.5743312820048,2765.62982396503,7516.05362838634,2604.01417710856,3631.04079043614
"2018-06-15",94.5936896347212,2766.48864471745,7516.06788699568,2600.43275231453,3624.6800150569
"2018-06-19",94.6128969335283,2768.1834566302,7515.8389761701,2596.87596715309,3618.32354375389
"2018-06-20",94.6319501407989,2769.01839469432,7515.59405545668,2593.34508804948,3611.97351373829
"2018-06-21",94.6508465731971,2769.84431822039,7515.26105852012,2589.84136693008,3605.63204208095
"2018-06-22",94.6695837160587,2770.66069897098,7514.83921615438,2586.36604731141,3599.30123941524
"2018-06-25",94.6881593602558,2771.46700040655,7514.32777617541,2582.92035748114,3592.98319197305
"2018-06-26",94.7065716647225,2772.26267946454,7513.72605560814,2579.50551441501,3586.6799748664
"2018-06-27",94.7248190413037,2773.04717059676,7513.03336962265,2576.12270230097,3580.39362857471
"2018-06-28",94.7429001719454,2773.81988791667,7512.24904338956,2572.77306469127,3574.12615444049
"2018-06-29",94.7608140838231,2774.58021518999,7511.37244699386,2569.45767853662,3567.87947436113
"2018-07-02",94.7785602038733,2775.32751241021,7510.40299325407,2566.17755168508,3561.65543007273
"2018-07-03",94.796138421658,2776.06111633575,7509.34014688927,2562.9336455819,3555.45582582822
"2018-07-04",94.8135491688366,NA,7508.18338809745,2559.72682999841,3549.2823794653
"2018-07-05",94.830793304425,2776.78034362849,7506.93223177824,2556.55789189604,3543.13673001231
"2018-07-06",94.847872082797,2777.48448497433,7505.58621966085,2553.42752989017,3537.02042610305
"2018-07-09",94.8647871713592,2778.17281445439,7504.14493327615,2550.33635622144,3530.93491727384
"2018-07-10",94.8815405525499,2778.84459884795,7502.60800049842,2547.28491226911,3524.88156674298
"2018-07-11",94.8981344631128,2779.49910741331,7500.97512519593,2544.27369975633,3518.86170005723
"2018-07-12",94.9145714119715,2780.13561560728,7499.2460895405,2541.30317977919,3512.87661007433
"2018-07-13",94.9308542932458,2780.7533966219,7497.42071331358,2538.37375826108,3506.92753200407
"2018-07-16",94.9469863463883,2781.35173115332,7495.49887916197,2535.48580933671,3501.01568548229
"2018-07-17",94.9629712362584,2781.92990839512,7493.48053770909,2532.63967689378,3495.14227760854
"2018-07-18",94.9788131043259,2782.48722460029,7491.36568296099,2529.83566733401,3489.30849811497
"2018-07-19",94.9945165496605,2783.02298743887,7489.15436383852,2527.07404430137,3483.51551476666
"2018-07-20",95.0100866265191,2783.53651827666,7486.84670569822,2524.35502496353,3477.76446833291
"2018-07-23",95.0255289659953,2784.02714735304,7484.44291442578,2521.67878627884,3472.05647820577
"2018-07-24",95.0408494471627,2784.49421246911,7481.94327524878,2519.04548430831,3466.39266197342
"2018-07-25",95.0560542072262,2784.9370609139,7479.34814422262,2516.45527541103,3460.77415257746
"2018-07-26",95.0711494863791,2785.35505481836,7476.65797127948,2513.90833246181,3455.20212752284
"2018-07-27",95.0861416752557,2785.74758158337,7473.87328030644,2511.40484443348,3449.67780871992
"2018-07-30",95.1010373417597,2786.11405013962,7470.99467228732,2508.94500488382,3444.2024469308
"2018-07-31",95.1158432455352,2786.45388308865,7468.02284221917,2506.52901489167,3438.77732198589
"2018-08-01",95.1305663194087,2786.76650984651,7464.95858011165,2504.15708928219,3433.40373810277
"2018-08-02",95.1452138203454,2787.05137216242,7461.80279202011,2501.82945985763,3428.08303001452
"2018-08-03",95.1597934060354,2787.30792277826,7458.55646169148,2499.54635050152,3422.81652823618
"2018-08-06",95.1743130792362,2787.53563104,7455.22062004815,2497.30795747277,3417.60552893981
"2018-08-07",95.1887812602836,2787.73398821898,7451.79638090917,2495.11443836187,3412.45127075081
"2018-08-08",95.2032067438881,2787.90251157224,7448.28494430398,2492.96591417387,3407.35492706412
"2018-08-09",95.2175986146161,2788.04074758801,7444.68762049796,2490.86249999667,3402.31764909753
"2018-08-10",95.2319661293191,2788.14827160596,7441.00585548954,2488.8042909256,3397.34054567656
"2018-08-13",95.246318603712,2788.22468605696,7437.24121807867,2486.79138641188,3392.42471888199
"2018-08-14",95.2606654188344,2788.26961202772,7433.39537048706,2484.82389069994,3387.57127065355
"2018-08-15",95.2750159076445,2788.2826845371,7429.47005976088,2482.90190398683,3382.78129870457
"2018-08-16",95.289379427627,2788.26355997081,7425.46710662569,2481.02552034194,3378.05589331971
"2018-08-17",95.3037652680556,2788.21190715151,7421.38836008086,2479.19480121985,3373.39610411685
"2018-08-20",95.3181824663112,2788.12741657282,7417.2357232398,2477.40977912926,3368.80293662654
"2018-08-21",95.3326397233968,2788.00980432279,7413.01115592944,2475.67044135968,3364.27734479377
"2018-08-22",95.347145439314,2787.85881497925,7408.71668991176,2473.97674774932,3359.82023386828
"2018-08-23",95.3617077112206,2787.67422410154,7404.35442006366,2472.32864694672,3355.43248294367
"2018-08-24",95.3763343894386,2787.45583782148,7399.92650968303,2470.72607760659,3351.11494646896
"2018-08-27",95.3910330714345,2787.20349091917,NA,2469.16897138596,3346.8684568889
"2018-08-28",95.4058110503038,2786.91705423372,7395.43518773638,2467.65726154337,3342.69382957042
"2018-08-29",95.4206753004279,2786.59644388233,7390.88275658774,2466.19090193529,3338.59190093345
"2018-08-30",95.4356325540377,2786.24162170096,7386.27161027818,2464.76986309442,3334.56352571229
"2018-08-31",95.4506893033359,2785.85260220565,7381.60421408175,2463.39413159561,3330.60957567498
"2018-09-03",95.4658518769869,NA,7376.88308690959,2462.0637016319,3326.73092607712
"2018-09-04",95.4811264669615,2785.42944740262,7372.11076867796,2460.77857054023,3322.92844828451
"2018-09-05",95.4965190437305,2784.97226711029,7367.28985209615,2459.53873521797,3319.20300691232
"2018-09-06",95.5120352920812,2784.48121715032,7362.42296531866,2458.34420960181,3315.55548074232
"2018-09-07",95.527680563418,2783.95649617971,7357.51274310985,2457.19499698885,3311.9867314421
"2018-09-10",95.543459894151,2783.39834153315,7352.56180226817,2456.09108193293,3308.49759300231
"2018-09-11",95.5593779702929,2782.80702680663,7347.57272660051,2455.03244254143,3305.08888338092
"2018-09-12",95.5754390134634,2782.18286434103,7342.54806963059,2454.01904109377,3301.7613868478
"2018-09-13",95.5916466585684,2781.52620991441,7337.49035427975,2453.05081645985,3298.51585208739
"2018-09-14",95.6080040256991,2780.83746342558,7332.40209140423,2452.12767881459,3295.35298423163
"2018-09-17",95.6245137299677,2780.11707547346,7327.28576874503,2451.24952450551,3292.27346356348
"2018-09-18",95.6411779243482,2779.36554797263,7322.14386231938,2450.41623965875,3289.27794773311
"2018-09-19",95.6579983176536,2778.58342776271,7316.97883773373,2449.62768954665,3286.36705922442
"2018-09-20",95.6749761015102,2777.77131333037,7311.7931515363,2448.88374546989,3283.54141395818
"2018-09-21",95.6921118731341,2776.92985663717,7306.58926612063,2448.18429376411,3280.80163803741
"2018-09-25",95.7094055125721,2775.16184039238,7296.13691492867,2447.52923817405,3278.1483705688
"2018-09-26",95.7268562748241,2774.23689674638,7290.89363657816,2446.91854313211,3275.58229530151
"2018-09-27",95.7444627950966,2773.28583754918,7285.64254534507,2446.35221840412,3273.10414188876
"2018-09-28",95.7622231849282,2772.30961286102,7280.38644597882,2445.83033397496,3270.71470058927
"2018-10-08",95.7801351323862,2765.98451347831,7248.91422485395,2445.35301623141,3268.41482064712
"2018-10-09",95.7981959236599,2764.86377591385,7243.70964990835,2444.92045925606,3266.20542491936
"2018-10-10",95.8164023901866,2763.72761603528,7238.52564904564,2444.53287294126,3264.08744468967
"2018-10-11",95.8347509383892,2762.57749271511,7233.36559007856,2444.19048969899,3262.06181983696
"2018-10-12",95.8532375586843,2761.41487390001,7228.23280246586,2443.89356503451,3260.12950053841
"2018-10-15",95.8718579667067,2760.24121339666,7223.13052206708,2443.64233073006,3258.29137279209
"2018-10-16",95.8906075750008,2759.05796737416,7218.0618887087,2443.43701968668,3256.54828492675
"2018-10-17",95.9094814357197,2757.86658809484,7213.0299620625,2443.27785296594,3254.90102909912
"2018-10-18",95.9284743320818,2756.66854884536,7208.03773621575,2443.1650419413,3253.35033697132
"2018-10-19",95.9475807416331,2755.46534413565,7203.08813976731,2443.09879158843,3251.89688485638
"2018-10-22",95.9667949606724,2754.25847348209,7198.18402647795,2443.07927697004,3250.54126418362
"2018-10-23",95.9861110260815,2753.0494414914,7193.3281867454,2443.1066656677,3249.28400698385
"2018-10-24",96.0055226371124,2751.83975344056,7188.52334673786,2443.1811702036,3248.12566093727
"2018-10-25",96.0250232218067,2750.63090949769,7183.77213419509,2443.30301256318,3247.06674516739
"2018-10-26",96.0446059868428,2749.42437025594,7179.07708362629,2443.47243028224,3246.10775320017
"2018-10-29",96.0642639384101,2748.22157768207,7174.44065527123,2443.68968003346,3245.24916059426
"2018-10-30",96.0839898823811,2747.0239362369,7169.86521036333,2443.95502953786,3244.49140971219
"2018-10-31",96.1037765071253,2745.83280616354,7165.35305245111,2444.26872490194,3243.83487336928
"2018-11-01",96.123616362954,2744.6495210872,7160.9064296865,2444.63100290883,3243.2798700273
"2018-11-02",96.1435018787432,2743.4754005405,7156.52757482277,2445.04210287621,3242.82667977386
"2018-11-05",96.1634254116027,2742.31176228708,7152.21870149673,2445.50227047469,3242.47555430723
"2018-11-06",96.1833790526448,2741.15991565169,7147.98199754836,2446.01179343731,3242.22677168692
"2018-11-07",96.2033546476833,2740.02116830491,7143.81963081982,2446.57098657142,3242.08061829106
"2018-11-08",96.2233438881923,2738.89683382422,7139.73372479882,2447.18018667021,3242.03738164421
"2018-11-09",96.2433383774536,2737.78825632155,7135.72639200289,2447.83974459306,3242.09733782857
"2018-11-12",96.2633296677636,2736.6968079897,7131.7997453406,2448.55002906471,3242.26075183329
"2018-11-13",96.2833092108325,2735.62387888752,7127.95588516,2449.3114032543,3242.52785876253
"2018-11-14",96.3032683329861,2734.57085474322,7124.19687926959,2450.12422820236,3242.89887790493
"2018-11-15",96.3231982682431,2733.53911572786,7120.5247648081,2450.98886961561,3243.37402634708
"2018-11-16",96.3430903236761,2732.53002837536,7116.94154154401,2451.90568430349,3243.95350526126
"2018-11-19",96.3629359042419,2731.54495783939,7113.44917513709,2452.87503263494,3244.63751492117
"2018-11-20",96.3827266740368,2730.58527081962,7110.04958864607,2453.89727939944,3245.42626520986
"2018-11-21",96.4024544736879,2729.65231714438,7106.74465860198,2454.97280878342,3246.31998740707
"2018-11-22",96.422111279104,NA,7103.536194518,2456.10200575992,3247.31890368741
"2018-11-23",96.4416892429241,2728.74740997908,7100.42598254676,2457.28525456906,3248.42322617266
"2018-11-26",96.4611805913194,2727.87182953502,7097.4157496406,2458.52293304305,3249.63315238534
"2018-11-27",96.4805776448352,2727.02681626353,7094.50716175418,2459.81539740157,3250.94883345919
"2018-11-28",96.4998727235291,2726.21358812008,7091.70185945557,2461.16298322802,3252.37037124182
"2018-11-29",96.5190582092239,2725.43334453064,7089.0014512124,2462.5659994791,3253.89781618007
"2018-11-30",96.5381265416654,2724.68729218239,7086.40750945441,2464.02473941932,3255.53118525089
"2018-12-03",96.5570702932633,2723.97664285781,7083.92158592246,2465.53947549371,3257.27044777187
"2018-12-04",96.575882095073,2723.30262300659,7081.54518456174,2467.11046707493,3259.11553687843
"2018-12-05",96.5945546909671,NA,7079.27980042518,2468.73798315073,3261.0663865039
"2018-12-06",96.6130810249338,2722.66648652258,7077.12690426661,2470.4223064693,3263.12293508063
"2018-12-07",96.6314542209566,2722.06947769224,7075.08790175993,2472.16372856768,3265.28511803756
"2018-12-10",96.6496676373602,2721.51282975854,7073.16403194735,2473.96252997841,3267.55283966782
"2018-12-11",96.6677148550829,2720.99773917962,7071.35641591971,2475.81897521063,3269.92596884593
"2018-12-12",96.6855897197509,2720.52536777717,7069.66602942014,2477.73330514466,3272.40432527607
"2018-12-13",96.7032863176832,2720.09684256055,7068.09373889296,2479.70573891044,3274.98768512498
"2018-12-14",96.7207989891717,2719.71326182907,7066.64033246066,2481.7364746667,3277.6757832215
"2018-12-17",96.7381220690153,2719.37569513017,7065.30651946207,2483.82570250938,3280.46833282241
"2018-12-18",96.7552498255462,2719.08516250578,7064.09291768894,2485.97359098305,3283.36500242722
"2018-12-19",96.7721763294599,2718.8426123066,7063.00002420477,2488.18028663128,3286.36541396331
"2018-12-20",96.7888955335404,2718.6489214031,7062.02818622855,2490.44589971534,3289.46912530131
"2018-12-21",96.8054013524708,2718.50487908194,7061.17762818663,2492.77049272035,3292.67561388684
"2018-12-24",96.8216878088632,2718.41117078173,7060.44842978911,2495.15406437219,3295.98426776834
"2018-12-25",96.8377489644336,NA,NA,2497.59653156387,3299.39436071029
"2018-12-26",96.8535788719331,2718.3683571376,NA,2500.09773556248,3302.90505942357
"2018-12-27",96.8691716677151,2718.37684695299,7059.84052543024,2502.65743719692,3306.51541430171
"2018-12-28",96.8845216685323,2718.43694541512,7059.35369471842,2505.27530821766,3310.22435259663
"2019-01-02",96.8996233733576,2718.71271329918,7058.74145455233,2507.95093147925,3314.03067312276
"2019-01-03",96.9144716347844,2718.92852344158,7058.61480674256,2510.68379944476,3317.93304480698
"2019-01-04",96.9290618057271,2719.19623359845,7058.60675622935,2513.47330266285,3321.92999114345
"2019-01-07",96.9433897539513,2719.51567207868,7058.7163300423,2516.3187313665,3326.01988874577
"2019-01-08",96.9574517651042,2719.88658978707,7058.9424641866,2519.21929424397,3330.20099826787
"2019-01-09",96.971244532658,2720.30866742931,7059.28399222176,2522.17411610487,3334.47146511083
"2019-01-10",96.9847653711777,2720.78152557679,7059.7396661338,2525.18223453197,3338.82931909976
"2019-01-11",96.9980121403491,2721.30472885333,7060.30817480787,2528.24260849772,3343.27248156475
