"","IH00C1_hpft","T00C1_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","USDX_hpft","USDCNH_hpft"
"2011-06-01",NA,NA,NA,3.07203022836194,3.44957885715996,75.0104146429857,6.48226712149849
"2011-06-02",NA,NA,NA,3.06343842024123,3.44201974264718,75.0026402939027,6.48115663831222
"2011-06-03",NA,NA,NA,3.05475224622217,3.43436470361293,74.9955169910665,6.48004748432206
"2011-06-07",NA,NA,NA,3.03710414530999,3.41877125484235,74.9832310988432,6.47783332016077
"2011-06-08",NA,NA,NA,3.02814585854339,3.4108350562049,74.9780710867759,6.47672838068068
"2011-06-09",NA,NA,NA,3.01910048102551,3.40280734354294,74.9735672062662,6.47562491207397
"2011-06-10",NA,NA,NA,3.00996980254624,3.39468922870385,74.9697195034852,6.47452294477481
"2011-06-13",NA,NA,NA,3.00075559673337,3.38648183560241,74.9665277007112,6.47342251102586
"2011-06-14",NA,NA,NA,2.99145963722681,3.37818632783991,74.9639914624665,6.47232364492038
"2011-06-15",NA,NA,NA,2.98208369322047,3.36980389593523,74.9621102562951,6.47122638409725
"2011-06-16",NA,NA,NA,2.9726295374389,3.3613357547597,74.960883333144,6.47013076750832
"2011-06-17",NA,NA,NA,2.9630989954816,3.35278312720207,74.960310215909,6.46903683835214
"2011-06-20",NA,NA,NA,2.95349389599495,3.34414725895399,74.9603906172612,6.46794464556024
"2011-06-21",NA,NA,NA,2.94381605394372,3.33542943870346,74.9611242580147,6.46685423742889
"2011-06-22",NA,NA,NA,2.93406727871464,3.32663098810488,74.9625108877553,6.46576566426135
"2011-06-23",NA,NA,NA,2.92424939051802,3.31775323785337,74.9645501109275,6.46467897683452
"2011-06-24",NA,NA,NA,2.91436423268421,3.30879753905092,74.9672415102724,6.46359422478207
"2011-06-27",NA,NA,NA,2.90441368398969,3.29976527063816,74.9705847947902,6.46251145911045
"2011-06-28",NA,NA,NA,2.89439962967385,3.29065785152847,74.9745799267696,6.46143073368067
"2011-06-29",NA,NA,NA,2.88432394488471,3.28147673152767,74.9792270088023,6.46035211040953
"2011-06-30",NA,NA,NA,2.87418852775316,3.27222337583584,74.984526162254,6.45927565702949
"2011-07-01",NA,NA,NA,2.86399534489375,3.26289926466777,74.9904773724001,6.4582014450544
"2011-07-04",NA,NA,NA,2.85374647279692,3.25350590588235,74.997080366363,6.45712954857098
"2011-07-05",NA,NA,NA,2.84344411857697,3.24404487628722,75.0043345858507,6.45606004220273
"2011-07-06",NA,NA,NA,2.83309064074232,3.234517854002,75.0122391637551,6.4549930005196
"2011-07-07",NA,NA,NA,2.82268854105389,3.22492664084641,75.020793086504,6.45392849951348
"2011-07-08",NA,NA,NA,2.8122404564037,3.21527317053582,75.029995347863,6.45286661910607
"2011-07-11",NA,NA,NA,2.80174914658032,3.20555950202267,75.0398449040709,6.45180744338223
"2011-07-12",NA,NA,NA,2.79121751925583,3.19578780926704,75.050340732035,6.45075105875542
"2011-07-13",NA,NA,4.11835990970774,2.78064857645201,3.18596035321683,75.0614821972854,6.44969755709238
"2011-07-14",NA,NA,4.11400533128485,2.7700453816912,3.17607950932556,75.0732690372338,6.44864704090343
"2011-07-15",NA,NA,4.10965067347211,2.75941105609818,3.16614772936936,75.0857009473455,6.44759961985102
"2011-07-18",NA,NA,4.10529578272073,2.74874878278289,3.15616750357527,75.0987776754682,6.44655540849714
"2011-07-19",NA,NA,4.10094044614385,2.73806183603789,3.14614136658686,75.1124989877644,6.44551452714964
"2011-07-20",NA,NA,4.09658439240726,2.72735356921126,3.13607191667715,75.1268647707741,6.444477104774
"2011-07-21",NA,NA,4.0922273098988,2.71662741912422,3.12596181489139,75.1418749265387,6.44344327777021
"2011-07-22",NA,NA,4.08786886783287,2.70588689809666,3.11581377875143,75.1575292302541,6.44241318688795
"2011-07-25",NA,NA,4.0835087437211,2.69513561904894,3.10563056841224,75.1738269851127,6.44138697744737
"2011-07-26",NA,NA,4.07914663025831,2.68437732887672,3.09541500003343,75.1907671191703,6.4403647964579
"2011-07-27",NA,NA,4.07478221678747,2.67361589636075,3.08516995945433,75.2083481207375,6.4393467928358
"2011-07-28",NA,NA,4.07041519775795,2.66285533314828,3.07489844448737,75.2265677833653,6.43833311513989
