"","IH00C1_hpfc","AU0_hpfc","RB0_hpfc","SCM_hpfc","CU0_hpfc","RB0_hpfc","CL00Y_hpfc","AL0_hpfc","I0_hpfc","CF0_hpfc","FG0_hpfc","SA0_hpfc","P0_hpfc","Y0_hpfc","I0_hpfc","V0_hpfc","TA0_hpfc"
"2013-05-03",NA,-1.1785784488435,-151.921373284524,NA,-2654.9707889936,-151.921373284524,-0.58341746431058,-133.439229173839,NA,-32.4120257334855,-83.9014513461068,NA,-252.774233659198,-450.722862133031,NA,-76.8976939248208,-271.32523528221
"2013-05-06",NA,-1.81876654145168,-109.052295913004,NA,-752.768271415832,-109.052295913004,-0.484157728062272,-47.9011526836298,NA,45.9994664798064,-78.2238645179671,NA,-180.827661028279,-335.753061880925,NA,-22.5290265937385,-186.574670499433
"2013-05-07",NA,-5.37158765019127,-105.193830294984,NA,-1360.94294719653,-105.193830294984,-0.835464627910933,-87.3963085297252,NA,49.5534317352057,-47.5414783489799,NA,-216.938529905794,-336.880014897844,NA,-8.15566327908402,-303.824441797584
"2013-05-08",NA,-4.46720568424173,-58.3476831415257,NA,-449.508531818783,-58.3476831415257,0.172681723684519,-1.92421801254863,NA,68.2501538644718,-33.8543940123761,NA,-127.107691739486,-278.104860583183,NA,11.2229686979567,-173.0752188672
"2013-05-09",NA,-1.2557823323853,-104.515517680805,NA,-488.478178207308,-104.515517680805,-0.319698440385081,-1.48436630639734,NA,152.089896215762,-35.1626930296555,NA,-139.335908303203,-311.428599083951,NA,-24.3925546125966,-198.327545810004
"2013-05-10",NA,-1.91747743684118,-84.698973022362,NA,22.1351465231727,-84.698973022362,-0.632584958609382,13.9237622097502,NA,286.072893925526,-12.4664429282682,NA,22.3761111702853,-136.852115589837,NA,24.9983382001555,-163.581895185392
"2013-05-13",NA,-7.48245032073556,-65.8996450732789,NA,52.3186771739695,-65.8996450732789,-1.80595753732781,-40.6993162293527,NA,150.199319262021,4.23430329916494,NA,28.0277150441768,-174.376166558135,NA,24.3962286300217,-196.83865757212
"2013-05-14",NA,-6.00085951458674,-87.1190947294119,NA,-617.94036060226,-87.1190947294119,-2.54979562139552,-55.3530911445656,NA,144.469226242779,-1.06050218683986,NA,27.6182424321842,-152.00145187702,NA,8.80168783749646,-194.098155930775
"2013-05-15",NA,-9.89286045596963,-164.358855646438,NA,-1258.65476278027,-164.358855646438,-2.46407790915572,-95.037035233267,NA,118.882606798865,-22.3509089760732,NA,-120.852979137328,-301.728599354784,NA,-81.7847231013564,-275.360631856747
"2013-05-16",NA,-12.9386061019434,-167.620425468457,NA,-1049.83706990237,-167.620425468457,-1.74878204496965,-109.750598312086,NA,93.4393931434588,8.36303378006478,NA,-25.3866335524993,-215.558173968297,NA,-92.3624467487194,-280.626246713056
"2013-05-17",NA,-15.4182453202631,-92.9052339002959,NA,-171.499302234653,-92.9052339002959,-1.00388465464675,-69.4931909132157,NA,138.13946834854,26.08128616914,NA,18.0166452544016,-127.49061597215,NA,-47.9308918602757,-195.89504803972
"2013-05-20",NA,-20.4419216303804,-107.214641359107,NA,-573.653046081893,-107.214641359107,-0.239361641121416,-74.2641782023945,NA,212.982676862322,17.8038048217582,NA,-6.64376615505056,-125.526276517778,NA,-28.4894290127623,-237.166967377142
"2013-05-21",NA,-9.84977217846714,-121.549969858848,NA,363.690183141489,-121.549969858848,-1.24518849236169,-19.0628966194952,NA,182.968806031318,31.5305355875782,NA,2.63150133333809,-153.66545405694,NA,-24.0374089702291,-96.4418552905915
"2013-05-22",NA,-9.92192566081964,-115.912497095269,NA,570.519107146599,-115.912497095269,-3.14134059739378,46.1113480932541,NA,138.097555163806,31.2614169568868,NA,65.8418195799488,-49.9083951540911,NA,0.425829279664325,-127.71946431005
"2013-05-23",NA,-11.9785067022355,-155.303450520188,NA,-613.177702689923,-155.303450520188,-2.92779283053293,1.25925807359795,NA,123.368547935741,2.99637438651463,NA,16.9865593575748,-112.255282854259,NA,-65.0990433146573,-220.999507100317
"2013-05-24",NA,-9.27963582620213,-135.7240096719,NA,-17.4119108216942,-135.7240096719,-3.58451876759051,46.3815163985744,NA,128.781350939732,2.73532041107965,NA,94.0650642224597,-36.7062795729662,NA,-40.6113559807787,-146.281643532098
"2013-05-27",NA,-7.75542860474844,-209.175289892467,NA,-362.194928240102,-209.175289892467,-3.89149077414586,16.478805624719,NA,124.335479772081,4.47816632661879,NA,115.076670709428,-41.2615013231571,NA,-71.1104110369567,-153.565442123788
"2013-05-28",NA,-8.07599677409401,-212.658350421158,NA,-177.538158737649,-212.658350421158,-2.59867973408223,26.5517891364263,NA,165.03039679669,14.2248222984926,NA,154.020676470441,-49.9210489453874,NA,-76.5954940143604,-132.850410926835
"2013-05-29",NA,-8.50144886468006,-263.174164032531,NA,-493.452856391443,-263.174164032531,-4.82605492269745,51.6011235062991,NA,110.865512981964,3.97519664096962,NA,196.896331589538,1.31499377570954,NA,-72.0658610499378,-144.13599451491
"2013-05-30",NA,-3.53189006863455,-262.72361559679,NA,-319.950201889698,-262.72361559679,-4.22358454109932,106.627454331557,NA,76.8401710790211,-21.2708082116533,NA,147.702822484832,-45.5534363089736,NA,-42.520736619198,-149.421582546661
"2013-05-31",NA,-1.2974220639454,-283.307481198449,NA,22.9588280512573,-283.307481198449,-6.281234795499,251.63140587958,NA,97.9536680118589,-38.5132914682607,NA,150.439254185245,-40.5264028923252,NA,-32.959315408459,-120.706505100718
"2013-06-03",NA,-4.80814506865231,-214.926428322669,NA,355.263388971102,-214.926428322669,-4.58897014624726,331.613558342223,NA,144.205268942071,-26.752343545238,NA,209.104670665449,10.3960491632185,NA,-18.3807745277456,-31.9900304908345
"2013-06-04",NA,-2.53415876449287,-218.581007346693,NA,476.952626919349,-218.581007346693,-4.23675245728513,291.574387897056,NA,190.594198540893,15.011961060867,NA,125.698053714466,-88.7861082535139,NA,-23.7842774629689,-57.2713771355443
"2013-06-05",NA,-2.64556084571691,-213.271679805903,NA,1068.01554109076,-213.271679805903,-4.4145416956579,406.514233645922,NA,197.119621871063,27.7795589118511,NA,120.218298685793,-86.0729075506054,NA,5.83101989783361,7.45024977000442
"2013-06-06",NA,-3.73244795904952,-272.998816882976,NA,368.44093353004,-272.998816882976,-3.47229607710774,351.433314165548,NA,188.780625211231,11.5503803641819,NA,202.664248974595,-75.4643444356308,NA,-4.53402850193854,-33.8243312956468
"2013-06-07",NA,-0.404915657644356,-271.762701602704,NA,558.217164806219,-271.762701602704,-2.0699719925828,391.331679996025,NA,215.576213358802,13.3243442913589,NA,401.034698282673,19.0396209631533,NA,10.121428870808,4.9056950663975
"2013-06-13",NA,-3.47305795182281,-269.563504143075,NA,-942.667556809703,-269.563504143075,-1.99897568760558,156.209236409037,NA,332.505313076647,23.1013647924297,NA,325.328356538223,-46.5609402889392,NA,-10.2017545766317,-56.3588417633348
"2013-06-14",NA,-4.05696868451559,-266.40128234642,NA,-964.225253791322,-266.40128234642,-0.87556285646764,126.06572691547,NA,54.5667620174637,15.8813504586892,NA,273.543767897993,-52.2659649966201,NA,44.4972703792383,-5.6171144321236
"2013-06-17",NA,-3.12674026303766,-212.275982628293,NA,-666.467558951155,-212.275982628293,-0.931785011860226,120.900830455665,NA,-123.240739610768,19.6642003322533,NA,317.67934204136,-6.07537071835225,NA,49.2193571789227,17.1317277091976
"2013-06-18",NA,-4.24246341771931,-203.187441284671,NA,-1309.40570653036,-203.187441284671,-0.127591314531098,-34.2858261406311,NA,-40.918514155608,-1.55019310946378,NA,339.733375575275,42.0109465924183,NA,13.9653408694926,31.8885376317126
"2013-06-19",NA,-5.24422758643028,-161.135406865148,NA,-1353.0506552809,-161.135406865148,-0.872930540060486,-4.49466601915529,NA,-23.467833021526,3.23805448255525,NA,311.70403379111,37.9930934931451,NA,53.7360361527603,38.6541612249296
"2013-06-20",NA,-12.3021204533513,-204.119543929813,NA,-2547.41282269406,-204.119543929813,-4.11775141128773,-164.726098153228,NA,-90.8899506996201,-22.9711719018892,NA,277.589341548078,59.8711591761836,NA,13.5322519577546,-20.5705688030835
"2013-06-21",NA,-17.4662275349294,-169.139450431888,NA,-2582.5020669712,-169.139450431888,-5.24200229021802,-154.98052965835,NA,-73.186111979671,-23.1779886114685,NA,83.3871948594629,-86.3547828715442,NA,-86.6452249986426,-49.7848357223419
"2013-06-24",NA,-21.3966292623982,-234.194639949791,NA,-4248.32719331077,-234.194639949791,-4.32562983674374,-260.258299558845,NA,-5.35752408143697,-42.3825024995042,NA,9.09537499395512,-36.6846839113665,NA,-146.795613593412,-164.987814299799
"2013-06-25",NA,-19.9333988471822,-227.28455614653,NA,-3584.89593940973,-227.28455614653,-4.10857854392254,-205.559682816301,NA,17.5946360273453,-20.5848108384588,NA,20.7116287517836,32.8815404915323,NA,-81.9180968877449,-132.178658723363
"2013-06-26",NA,-26.3266006561574,-257.40854587829,NA,-4072.21428687687,-257.40854587829,-3.95079111677445,-265.884846811982,NA,45.6691935936306,-44.784993381577,NA,-19.7663008264685,-65.6560100646612,NA,-102.011797263577,-151.356454981628
"2013-06-27",NA,-26.4262908165713,-210.565862051195,NA,-3320.28673547143,-210.565862051195,-2.75220856199504,-211.233873957086,NA,58.864966591468,-28.9831213731738,NA,-64.3406792619885,-88.2972495733053,NA,-82.075803241061,-104.520234425862
"2013-06-28",NA,-32.6825145732828,-192.755651168839,NA,-3489.1161016606,-192.755651168839,-3.11277025318401,-281.606736756624,NA,-32.8192458826562,-27.1792475452478,NA,-43.0137639050368,-89.042064888217,NA,-97.1091611729097,-119.668965842601
"2013-07-01",NA,-23.6453062476143,-195.976972695428,NA,-2618.70382943932,-195.976972695428,-1.62241442628502,-177.003320400139,NA,-29.38466906502,-19.3734126493389,NA,28.2122144898333,6.10969363506264,NA,-52.1108834848797,-42.8015748139575
"2013-07-02",NA,-20.8146866512363,-175.228806417765,NA,-1909.04992054265,-175.228806417765,-0.121078030551014,-127.423393672176,NA,-0.832514625832204,-2.56564620217998,NA,21.33504294831,-8.84178755242164,NA,-52.0799424617465,-23.9169374557187
"2013-07-03",NA,-22.8406668217998,-62.5100511135828,NA,-1430.15329423932,-62.5100511135828,1.2413026554072,-92.8666521912235,NA,22.8360179116187,2.24403028768777,NA,16.3524968341962,-39.8963245252331,NA,-22.0152888477401,-21.0139121911652
"2013-07-04",NA,-21.3232491929942,-56.8195331281214,NA,-1822.01208067314,-56.8195331281214,1.20479140302556,-148.332738904141,NA,41.6197293677323,2.0555963722536,NA,61.2623426922163,-9.05372970290266,NA,-21.9158518593352,-62.0913475573576
"2013-07-05",NA,-23.0624267571261,-56.1560529674622,NA,-2484.62381881809,-56.1560529674622,3.63945147064041,-173.821258370353,NA,25.5174111237515,-10.1309693240829,NA,28.0623403079842,-32.3137990136891,NA,-1.78055161275994,-67.1480834049672
"2013-07-08",NA,-28.0081836922889,-68.5183876508071,NA,-3037.98529450477,-68.5183876508071,2.98534561856816,-269.331753834633,NA,39.5278373568594,-16.3156890266222,NA,-7.24977585702895,-103.676324643099,NA,-41.6082991651726,-68.1829339186546
"2013-07-09",NA,-20.2104946435252,-78.9052909846801,NA,-2962.09226651822,-78.9052909846801,4.38253510272961,-239.863696690878,NA,-56.3502283036087,-26.4985807729264,NA,19.3237170596571,-63.1410854196305,NA,-61.3980048376017,-49.1946855267675
"2013-07-10",NA,-21.4193226783972,-37.3154884527945,NA,-3216.93923786335,-37.3154884527945,5.96107994501696,-200.416447002165,NA,-237.118038567746,-9.67965585631372,NA,33.7805449170002,-42.707817316092,NA,-6.14856175201242,-314.182096473563
"2013-07-11",NA,-13.1846225102755,-28.7476729227128,NA,-1122.51948713547,-28.7476729227128,4.32103835576552,-55.9892656815039,NA,-127.776822852286,9.1410853833494,NA,88.1184255860202,31.6237697946677,NA,29.1411623491312,-169.143904668135
"2013-07-12",NA,-15.3063399986527,-18.20052183722,NA,-2108.82496317575,-18.20052183722,5.90246608123535,-121.581330797881,NA,-158.327712559421,1.96364660737714,NA,-21.6649370256775,-34.1460163065488,NA,24.472302265087,-186.078718149398
"2013-07-15",NA,-12.8844155530067,-12.6727007559264,NA,-1885.8471508191,-12.6727007559264,6.05541708154525,-102.191797276484,NA,-158.771786273401,-15.2119723014753,NA,-195.571875434695,-136.016880910628,NA,54.845980749046,-154.985075038987
"2013-07-16",NA,-13.2187832558133,3.83713228487541,NA,-1503.57666320084,3.83713228487541,5.28994287697013,-102.819769785715,NA,-74.1100571318691,-11.385772272149,NA,-195.604713202679,-97.9885151943344,NA,55.2633104385664,-167.861436541017
"2013-07-17",NA,-11.9593718636157,6.33032448729194,NA,-1842.00333392066,6.33032448729194,6.04609248472037,-128.464310751997,NA,-69.3434726428999,0.442252054438169,NA,-211.765693049561,-58.0605541100809,NA,105.725381300006,-172.706199795076
"2013-07-18",NA,-14.3561046688914,7.8082214672919,NA,-2021.11637506104,7.8082214672919,7.61391273535846,-139.124440100212,NA,-44.4729496802116,-5.72788925621144,NA,-182.056976840295,-20.2325921063062,NA,196.233260456035,-135.517692553515
"2013-07-19",NA,-12.058900020559,20.2721662241735,NA,-2150.90423729491,20.2721662241735,7.61344796023232,-84.7991246532271,NA,-14.4993764537844,-6.89618632140517,NA,-224.480638904372,-66.504199630975,NA,176.787971326866,-116.29417117887
"2013-07-22",NA,-6.01767033330262,6.72349852961587,NA,-1321.3545358437,6.72349852961587,6.22473934340336,-50.4872737254547,NA,5.57637720954496,-23.0626268907749,NA,-201.038678315798,-24.8749387690248,NA,207.390456217564,18.9661639837421
"2013-07-23",NA,-3.7323230371483,17.1635497755986,NA,-1392.45399683567,17.1635497755986,6.59782492184199,-6.1877615787912,NA,-4.24655252357713,-18.2271958633437,NA,-179.733001357706,38.6556558847188,NA,203.04158435637,-9.73483933932027
"2013-07-24",NA,-1.852763074661,23.5936485748857,NA,-1104.18880020085,23.5936485748857,4.48274015946351,-36.8994416056937,NA,56.0309682085311,-13.3898686049688,NA,-242.565431212005,-25.9119399818674,NA,203.742139244339,5.60465873842215
"2013-07-25",NA,-5.22889384560461,15.015116445513,NA,-1126.54455028654,15.015116445513,4.71951779290409,-12.6211646408706,NA,81.4080750230863,-15.5506129471225,NA,-291.537716765851,-122.57726666016,NA,189.492820453662,-19.0134978726202
"2013-07-26",NA,-3.0606179839162,-0.570734847192533,NA,-1559.50639501314,-0.570734847192533,3.54818870581569,-48.3517662662887,NA,-78.1161196232794,-27.7093911864389,NA,-436.651506640522,-273.339853730306,NA,100.294243337653,-55.5874675787398
"2013-07-29",NA,-5.34783596208022,-32.1625997444598,NA,-2483.05901663267,-32.1625997444598,3.51878183099301,-144.090076846813,NA,-182.542536925876,-32.8661591915623,NA,-445.908328945889,-264.199180103903,NA,26.1469449205948,-130.115400926786
"2013-07-30",NA,-4.84044698746407,-35.7591724516444,NA,-2667.18645275895,-35.7591724516444,2.0313246345547,-144.834906760646,NA,-116.872065789457,-30.0208613771798,NA,-449.309531298816,-273.154611704763,NA,22.0514207694131,-108.595425485942
"2013-07-31",NA,-2.13834805685156,-24.3591338793807,NA,-2351.87171460988,-24.3591338793807,4.23584312809031,-225.58500682493,NA,-36.1055196628659,-23.1734285724397,NA,-372.856276994897,-214.205405247548,NA,58.0081556429277,4.97438495899489
"2013-08-01",NA,-4.24143416616503,-20.96115015689,NA,-1517.09671089461,-20.96115015689,6.68236248352446,-121.339067987906,NA,-50.24366368492,-18.3237791970649,NA,-382.549543603358,-227.350704535742,NA,144.017625184737,78.5960015120954
"2013-08-02",NA,-10.3495994274444,9.43612265568033,NA,-1482.84237815402,9.43612265568033,5.71090612185803,-147.095687950023,NA,-29.287248069698,-13.4718220918189,NA,-286.390154570251,-200.589564828959,NA,160.080281060362,92.2713932215063
"2013-08-05",NA,-4.71273619948357,17.8340371626883,NA,-1329.08902582368,17.8340371626883,5.23149470186612,-142.853414255051,NA,-23.2370022625277,-12.6174585231435,NA,-344.378775210323,-235.920947409307,NA,191.196515403948,152.00249664678
"2013-08-06",NA,-8.43073256295487,24.2339420679777,NA,-1315.81635038867,24.2339420679777,4.4541465216675,-143.61073364331,NA,-17.0936436028379,-15.7605841887902,NA,-366.515952456695,-217.343730642792,NA,167.366654179093,143.791210206191
"2013-08-07",NA,-10.5034746504984,48.6371787035178,NA,-1413.00349894425,48.6371787035178,2.89887771689212,-174.366073805268,NA,-80.8578798244502,0.0989104290641307,NA,-458.802090889433,-336.856695375646,NA,163.590944316409,95.639369486253
"2013-08-08",NA,-8.23084510980759,77.0450783839357,NA,39.3709253215839,77.0450783839357,2.56570258200284,-120.117803068491,NA,-74.530411595719,11.9611413630165,NA,-455.237443586349,-316.458532612556,NA,199.869563563798,123.548750636123
"2013-08-09",NA,-4.5127222468645,89.4589523192116,NA,61.3289032972439,89.4589523192116,4.68463421318793,-30.8642176846189,NA,-38.1119061612875,15.8262246047853,NA,-425.822073974621,-292.147794115624,NA,191.202622047381,101.521090271355
"2013-08-12",NA,0.251019034633915,144.88007987199,NA,1012.89239959841,144.88007987199,4.80568464607194,58.3964357465907,NA,-106.602999958069,43.6942712018354,NA,-368.555857304652,-233.922900835461,NA,192.5901472752,127.558073937501
"2013-08-13",NA,2.1105056963818,173.309703426184,NA,744.083353489526,173.309703426184,5.12886397984189,67.6659233833836,NA,-10.004313669233,43.5653856597042,NA,-211.438492808838,-59.7821529605554,NA,234.032087719579,249.66134521532
"2013-08-14",NA,-1.48413540369419,154.749005478086,NA,804.923285546216,154.749005478086,5.604180327212,16.945987245273,NA,36.6835760878168,44.4396544224725,NA,-270.469527373961,-123.723753985323,NA,145.528312244142,185.832494958242
"2013-08-15",NA,3.01722171993814,155.199096884759,NA,765.433408770282,155.199096884759,5.81163968081792,86.2383413814074,NA,-41.5399031691082,44.3171459260437,NA,-237.648420485956,-71.7458826921701,NA,107.078592972935,212.07301081967
"2013-08-16",NA,7.1647036662997,147.661024536227,NA,1815.63460343935,147.661024536227,6.03124571676338,130.54469283615,NA,10.3246609141223,38.1979102367524,NA,-168.974519830078,-5.84666672108387,NA,113.682641874455,208.384303637266
"2013-08-19",NA,10.0584357872006,149.135771169441,NA,1345.54743343288,149.135771169441,5.26299970885595,169.86671300639,NA,32.27669786272,67.081979102013,NA,-144.447074857244,43.9757959441561,NA,110.340126655194,196.767696586453
"2013-08-20",NA,6.8985404728525,133.624258484242,NA,785.191712119959,133.624258484242,3.65690043782088,79.2060193270732,NA,44.3156329341448,43.9693684797629,NA,-238.065265170499,-50.2765902627331,NA,77.0506680296943,73.2244267047932
"2013-08-21",NA,9.13513595572877,127.12734653373,NA,1094.58669667381,127.12734653373,2.32294450887693,103.564159017134,NA,-8.55912195622803,42.8600665989392,NA,-241.828210664791,-54.6019390862304,NA,73.8138411025208,53.7556496939443
"2013-08-22",NA,8.51833761670529,107.645840136119,NA,1383.75131970162,107.645840136119,3.70112701562184,112.942646554861,NA,-16.3481732110519,40.7540435133061,NA,-253.734932828375,-80.9983434883744,NA,55.6291891285204,82.3624909877145
"2013-08-23",NA,11.1482570605664,156.180491560269,NA,1332.70406135126,156.180491560269,4.78144209144785,127.342953609298,NA,15.9478763047513,43.651251560009,NA,-227.784353187603,-95.4638738610898,NA,62.4962248509532,57.0460537994501
"2013-08-26",NA,15.1750023709586,152.732008578614,NA,2011.46282978464,152.732008578614,4.58388233984599,166.766505163576,NA,183.328430484186,62.5516262301089,NA,-23.9752883847792,192.003432885197,NA,104.414438018061,193.807407297038
"2013-08-27",NA,16.0986770232853,158.301034404858,NA,1480.04498227716,158.301034404858,7.53843838785109,146.214673562354,NA,150.792886628016,63.4550849709845,NA,47.6935390944494,243.405579301085,NA,106.383292544737,216.647597067894
"2013-08-28",NA,21.3193782202207,107.888149119351,NA,1028.46704464616,107.888149119351,7.92509896770489,120.688762215718,NA,148.340566256175,33.3615193737055,NA,-54.7765833251937,168.744488570573,NA,83.40220918518,209.567588587329
"2013-08-29",NA,18.2371965098887,90.493867367197,NA,1046.74493091822,90.493867367197,6.64384969556286,45.1900140944327,NA,120.970728556951,11.2707947995491,NA,-185.384387932863,64.0219832637873,NA,75.4705647189033,230.568257777081
"2013-08-30",NA,17.6522136278399,95.1186591969846,NA,644.894129992276,95.1186591969846,6.20467291166527,-45.2803777184718,NA,133.68257140071,4.18276281947975,NA,-226.128584375966,15.2398161983796,NA,52.5877014504109,249.650393932203
"2013-09-02",NA,16.2645037710998,129.762957250628,NA,1192.92969808585,129.762957250628,5.26754820995337,-0.721238819872205,NA,151.475242653515,14.0972703455759,NA,-131.007805671384,134.399713728017,NA,69.7529304875939,212.814691040058
"2013-09-03",NA,15.524133839977,88.4271548518907,NA,1060.86642484274,88.4271548518907,6.87245261960046,-16.1313760894402,NA,184.347834922033,7.0141625609293,NA,-158.020591363362,137.503395906971,NA,76.9655412008404,210.061739892537
"2013-09-04",NA,18.6311640116924,81.1115916857818,NA,728.71860679775,81.1115916857818,5.73936099239008,-41.5095961087997,NA,-2.70062180050559,-1.06672117861956,NA,-199.165426842847,40.5525272337601,NA,69.2247941273513,189.392043312477
"2013-09-05",NA,14.8356480464188,76.8165708849509,NA,386.500101965895,76.8165708849509,6.96824533930696,-111.854698791416,NA,-39.6711737228534,-3.14554441659203,NA,-214.440732181283,43.5487153688673,NA,101.52991798998,200.806017291727
"2013-09-06",NA,12.3876320029443,68.542362053913,NA,574.224467139492,68.542362053913,8.70907529892082,-67.1654668924463,NA,-46.5648659378108,3.77752974442387,NA,-133.844845123561,168.493551209705,NA,93.8801128968186,188.303999535195
"2013-09-09",NA,15.5371558075991,98.2892030442087,NA,1021.90509934709,98.2892030442087,7.43181762940927,-42.440636930736,NA,26.617272860836,12.7023395020794,NA,-147.376014772852,173.388607652659,NA,86.2745369874154,305.886244742286
"2013-09-10",NA,13.9842542661702,83.0573033747815,NA,729.555158256021,83.0573033747815,5.73643548896285,-87.6789176616815,NA,14.874233226992,10.6287214925523,NA,-295.032434906808,56.2353879454689,NA,63.712309595256,231.552929775354
"2013-09-11",NA,12.0289557620057,74.8468319357486,NA,797.187381119119,74.8468319357486,6.27288896375913,-72.8790002975026,NA,8.20499471208809,17.5565071013778,NA,-266.812238383226,103.035323664036,NA,101.192514391274,149.304105055658
"2013-09-12",NA,7.87128289792404,61.6579232846734,NA,164.814203620456,61.6579232846734,7.24113576876236,-78.0395398072526,NA,21.6085307191207,9.48552332061035,NA,-294.713436105637,69.7898231388958,NA,78.7142087104874,163.139725289861
"2013-09-13",NA,2.2112533044593,6.49068104045378,NA,52.4477319188694,6.49068104045378,7.19113102598129,6.84083896505188,NA,50.0838112595163,9.4155898851456,NA,-324.733928688244,68.5002521098893,NA,71.2764080586806,147.059683468146
"2013-09-16",NA,3.74888135847398,-2.65481666492788,NA,-49.8999959543506,-2.65481666492788,4.70282686423104,-53.2364565660844,NA,103.629797412684,2.34652260894875,NA,-404.871494922179,-62.8320525315886,NA,53.8780954045887,101.063805145428
"2013-09-17",NA,2.23418052278797,-1.77849438246382,NA,237.783036352351,-1.77849438246382,3.35617243979637,-113.270021814012,NA,127.24542955536,-13.7218665860408,NA,-387.12377936706,-20.2057822091551,NA,56.5182242540507,81.1518550877763
"2013-09-18",NA,0.467162710580221,-14.8802755657678,NA,465.508865817054,-14.8802755657678,6.08111496500738,-88.2584301860958,NA,170.929605227852,-20.7897667478443,NA,-409.488259224584,-49.6196023743473,NA,24.1957258419368,81.3235562859781
"2013-09-23",NA,4.54783891150777,8.03991706672207,NA,853.289431128107,8.03991706672207,2.09497060791455,-63.2002082686015,NA,189.681169372371,-12.8573612524134,NA,-439.962251675217,-79.0721701264338,NA,31.9095080407127,125.578598185776
"2013-09-24",NA,4.27621992212999,-19.0178330524885,NA,551.136478550916,-19.0178330524885,2.11573717668374,-18.0938461650866,NA,168.498896275703,-16.9248248820466,NA,-396.542904633625,-30.5621220539393,NA,4.65846872140503,113.916636616996
"2013-09-25",NA,5.00231465910662,-19.0534458143428,NA,569.061401635796,-19.0534458143428,2.07781053144361,-17.937807854893,NA,177.381481817889,-19.9923271043263,NA,-409.227184151318,-52.088062060061,NA,-2.55850743527217,122.33727550024
"2013-09-26",NA,6.12613027148062,-31.0668332485374,NA,1097.07536611475,-31.0668332485374,1.78112897200353,22.2694501619949,NA,196.327552228542,-23.0600303907933,NA,-408.0118923651,-67.6485814148678,NA,-24.7425376741334,160.840071667477
"2013-09-27",NA,5.14767184054284,-67.0578995088555,NA,1175.18930249331,-67.0578995088555,1.65562993928733,47.5294788002611,NA,285.335660414798,-41.1280889489635,NA,-436.893662253834,-125.242249857318,NA,-21.8947381823808,103.424531381585
"2013-09-30",NA,8.5169419152854,-55.0265359073221,NA,1633.41368778983,-55.0265359073221,1.17125013797426,107.843819769521,NA,359.404278129862,-49.1966474542639,NA,-433.868958140476,-144.867609163245,NA,-19.0162149196472,108.090094420469
"2013-10-08",NA,6.18394091685157,-41.9726060368994,NA,1361.75851324658,-41.9726060368994,2.67485522833176,153.213995132315,NA,378.531759180654,-40.2658335814235,NA,-320.934063753832,-102.523149338245,NA,-6.10806479518327,114.836157810492
"2013-10-09",NA,4.89866574584062,-50.8959507447478,NA,690.233094918684,-50.8959507447478,0.61648468235098,148.64148237318,NA,497.716308810867,-29.3357546692556,NA,-296.085083478854,-44.2073005055423,NA,1.82862314233572,117.662073898117
"2013-10-10",NA,2.3111107466484,-41.796393528298,NA,268.846185964757,-41.796393528298,2.15870162508639,169.127695643934,NA,456.955975794382,-30.4065014122961,NA,-217.317989039013,-1.91845040945151,NA,19.7927623689685,124.567147561
"2013-10-11",NA,-0.378731761243178,-36.6737368466058,NA,517.606254228964,-36.6737368466058,0.981436030295839,279.673987654126,NA,471.24860316913,-27.4781523788597,NA,-210.628629768473,-31.654968520682,NA,7.78326560500342,143.550635039849
"2013-10-14",NA,-2.87087041366606,-11.5277658818271,NA,1136.5216564252,-11.5277658818271,1.42461697941844,260.281641202623,NA,-574.40815491414,-29.550773568439,NA,-154.012765170305,-35.4152235169939,NA,35.7990373891657,172.611741084793
"2013-10-15",NA,-3.66531368990518,-29.3582506565992,NA,1035.60053530991,-29.3582506565992,0.248173148205484,175.951823482457,NA,-535.016839099956,-21.6244196221593,NA,-163.466067682796,-5.19757099123237,NA,-6.16102095709126,161.749611107682
"2013-10-16",NA,-0.512068882533034,-67.1649564285083,NA,1114.85056384652,-67.1649564285083,1.45203262352987,146.685594096373,NA,-545.579752595571,-28.6991329660465,NA,-178.984146081043,28.9996481029954,NA,16.9019770897287,158.963319169383
"2013-10-17",NA,-2.9111417690356,-74.9476363196096,NA,704.278986923379,-74.9476363196096,0.116123389678938,197.483939915907,NA,-721.098977453901,-35.7749470874604,NA,-98.5625415701222,79.1780949605643,NA,-0.0130794001193646,2.2518724698795
"2013-10-18",NA,5.73746208476916,-63.70601568868,NA,1163.89258859453,-63.70601568868,0.610372830728725,218.347787178674,NA,-711.576370206915,-38.851883610694,NA,-70.1967213700927,83.339418789038,NA,3.09269165703911,41.6142125006523
"2013-10-21",NA,5.63373831640839,-60.4397889140895,NA,1253.69786179317,-60.4397889140895,-1.01529171724583,234.27798049048,0.913832630405166,-712.01348931339,-18.9299493721036,NA,54.1178880405635,175.485236066902,0.913832630405166,-8.78182764975191,-8.95072017795275
"2013-10-22",NA,4.87768019177903,-72.1486240407485,NA,1093.70081834636,-72.1486240407485,-2.34094317047315,260.275274200849,-18.5077595942318,-712.411599095126,-25.0091351482628,NA,6.3858891999991,95.617128823516,-18.5077595942318,-80.6377565097683,-31.4440022072038
"2013-10-23",NA,8.06927864801896,-90.8321641302213,NA,1043.90695185247,-90.8321641302213,-3.316654025501,286.340325818099,-25.9293521966104,-767.771669555974,-31.0894238908522,NA,60.6118622762274,137.736606549726,-25.9293521966104,-72.4762104823178,-55.8667065285228
