"","CU0_60Close","CU0_60_hpft","CU0_60_hpfc","P0_60Close","P0_60_hpft","P0_60_hpfc","Y0_60Close","Y0_60_hpft","Y0_60_hpfc","AG0_60Close","AG0_60_hpft","AG0_60_hpfc","BU0_60Close","BU0_60_hpft","BU0_60_hpfc","ZN0_60Close","ZN0_60_hpft","ZN0_60_hpfc","C0_60Close","C0_60_hpft","C0_60_hpfc","AL0_60Close","AL0_60_hpft","AL0_60_hpfc","RM0_60Close","RM0_60_hpft","RM0_60_hpfc","M0_60Close","M0_60_hpft","M0_60_hpfc","CF0_60Close","CF0_60_hpft","CF0_60_hpfc"
"2021-12-24 10:15:00",69990,69638.265694637,351.734305362965,8232,8224.99413567907,7.00586432093395,8658,8617.56442211531,40.4355778846928,4862,4812.90630422529,49.0936957747077,3210,3171.16462183174,38.835378168265,24410,24006.7063263204,403.293673679579,2696,2701.31664653132,-5.31664653132183,20230,19925.4755384861,304.524461513876,2965,2905.76065696953,59.2393430304692,3262,3189.53746260435,72.4625373956523,20010,20104.9553430669,-94.9553430669322
"2021-12-24 11:30:00",69910,69647.1400964529,262.859903547129,8324,8229.05022224421,94.9497777557859,8724,8622.09241765163,101.907582348364,4870,4813.18476178352,56.8152382164782,3194,3174.46013160676,19.5398683932379,24420,24012.9547195244,407.045280475588,2695,2701.15002803282,-6.15002803281824,20220,19935.9676717144,284.032328285641,2978,2906.56377228852,71.4362277114832,3265,3190.27679577473,74.7232042252678,20030,20115.1898378053,-85.1898378052905
"2021-12-24 14:30:00",69610,69655.9886066319,-45.9886066318551,8374,8233.2743808061,140.725619193895,8774,8626.68163483795,147.318365162048,4864,4813.43635372364,50.5636462763619,3194,3177.75057201818,16.2494279818199,24310,24019.1450172603,290.854982739699,2697,2700.98541692607,-3.98541692607484,20025,19946.4587832436,78.5412167563809,2977,2907.3445944497,69.655405550304,3260,3190.99951677789,69.0004832221059,20045,20125.5717790297,-80.571779029675
"2021-12-24 15:00:00",69750,69664.8082068171,85.1917931829343,8390,8237.66297068169,152.337029318311,8792,8631.32974130056,160.670258699439,4873,4813.66100663519,59.3389933648079,3198,3181.03572024909,16.9642797509095,24320,24025.278123934,294.721876066045,2696,2700.82307994621,-4.82307994621042,20185,19956.950648073,228.049351927026,2983,2908.10337299745,74.8966270025545,3263,3191.70562289453,71.2943771054659,19985,20136.0986257285,-151.098625728516
"2021-12-24 22:00:00",69640,69673.5958596416,-33.5958596415562,8358,8242.21240935913,115.787590640873,8766,8636.03446556126,129.965534438743,4845,4813.85866800872,31.1413319912842,3168,3184.31536019946,-16.3153601994604,24380,24031.3550641788,348.644935821244,2692,2700.66328218094,-8.66328218093667,20095,19967.4450736673,127.554926332716,2974,2908.84038626895,65.159613731052,3255,3192.3951399274,62.6048600726048,20015,20146.7678035851,-131.767803585144
"2021-12-24 23:00:00",69570,69682.3485629534,-112.348562953394,8414,8246.91917729586,167.080822704136,8816,8640.79360255635,175.206397443648,4851,4814.02930986316,36.9706901368389,3194,3187.58928278159,6.41071721840649,24235,24037.3769844544,197.623015545554,2691,2700.50628672428,-9.50628672428369,20035,19977.9439617578,57.0560382421725,2980,2909.55594356068,70.4440564393187,3256,3193.06812314944,62.9318768505556,20040,20157.5766758242,-117.576675824193
"2021-12-25 00:00:00",69690,69691.0633007134,-1.06330071344551,NA,NA,NA,NA,NA,NA,4864,4814.17291709004,49.8270829099592,NA,NA,NA,24390,24043.3451753365,346.654824663509,NA,NA,NA,20030,19988.449266802,41.5507331980181,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-25 01:00:00",69840,69699.7370104422,140.262989557807,NA,NA,NA,NA,NA,NA,4865,4814.28948986294,50.7105101370615,NA,NA,NA,24395,24049.2610090898,345.738990910241,NA,NA,NA,20035,19998.9629668418,36.0370331582376,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-27 10:00:00",69840,69708.3666292205,131.633370779525,8326,8251.77980281122,74.2201971887759,8762,8645.60500094485,116.394999055152,4858,4814.47731517141,43.52268482859,3194,3190.8572721637,3.14272783630293,24340,24055.1260012723,284.873998727727,2703,2700.35235308924,2.64764691075597,19925,20009.4870570946,-84.4870570946218,2933,2910.25038110347,22.7496188965324,3230,3193.724653712,36.2753462879977,19975,20168.5225512034,-193.522551203388
"2021-12-27 10:15:00",69840,69716.9491521084,123.050847891646,8354,8256.79088328915,97.2091167108491,8784,8650.46658180891,133.533418191088,4829,4814.48617099361,14.5138290063903,3188,3194.11911516391,-6.11911516391083,24320,24060.9418103567,259.058189643308,2708,2700.20173685928,7.79826314071659,19910,20020.0235476743,-110.023547674252,2937,2910.92406424683,26.0759357531727,3233,3194.36483877988,38.6351612201238,19980,20179.6026898786,-199.602689878633
"2021-12-27 11:30:00",69920,69725.4816285779,194.518371422123,8388,8261.94904679365,126.050953206346,8814,8655.3763143438,158.6236856562,4833,4814.46830634191,18.5316936580901,3202,3197.37459989944,4.6254001005643,24400,24066.7102125712,333.289787428787,2698,2700.0546947123,-2.05469471230445,19860,20030.5744137708,-170.574413770787,2936,2911.57736774412,24.422632255885,3232,3194.98880051261,37.0111994873873,20020,20190.8142720114,-170.814272011355
"2021-12-27 14:30:00",69570,69733.9611589652,-163.961158965187,8346,8267.25096157098,78.7490384290191,8780,8660.33222294219,119.667777057809,4829,4814.42383000171,14.5761699982942,3170,3200.62351195807,-30.6235119580748,24135,24072.4330912281,62.5669087719431,2693,2699.9114865497,-6.91148654969554,19655,20041.1415850951,-386.141585095102,2937,2912.21067712733,24.7893228726747,3230,3195.59667704003,34.4033229599703,19975,20202.1543952558,-227.154395255806
"2021-12-27 15:00:00",69530,69742.3849240127,-212.384924012688,8350,8272.69334797148,77.3066520285244,8776,8665.33239756531,110.66760243469,4838,4814.35285841863,23.6471415813669,3180,3203.8656388396,-23.8656388396034,23955,24078.1124674082,-123.112467408195,2695,2699.77237142352,-4.77237142352063,19665,20051.7269208494,-386.72692084936,2936,2912.82438802389,23.1756119761053,3230,3196.18862179084,33.8113782091635,19990,20213.620086658,-223.620086658019
"2021-12-27 22:00:00",70020,69750.7500366877,269.249963312339,8352,8278.27295889721,73.7270411027922,8780,8670.37497764018,109.625022359824,4846,4814.25551406349,31.7444859365072,3228,3207.10075538526,20.8992446147363,24045,24083.7503880552,-38.7503880551613,2689,2699.63760552891,-10.6376055289139,19745,20062.3321206205,-317.332120620463,2952,2913.41890630811,38.5810936918852,3246,3196.76480241475,49.2351975852544,19995,20225.2082793675,-230.208279367488
"2021-12-27 23:00:00",69960,69759.0535221661,200.946477833953,8366,8283.98657920599,82.0134207940121,8798,8675.4581483395,122.5418516605,4852,4814.13192918189,37.8680708181089,3236,3210.3286265712,25.671373428804,24065,24089.3488492228,-24.3488492228509,2689,2699.50744308829,-10.5074430882898,19710,20072.9587241378,-362.958724137848,2953,2913.99464743419,39.0053525658075,3242,3197.32540053767,44.6745994623261,20020,20236.9158140985,-216.915814098494
"2021-12-28 00:00:00",70580,69767.292516921,812.707483079032,NA,NA,NA,NA,NA,NA,4875,4813.98224914129,61.0177508587065,NA,NA,NA,24205,24094.9098309472,110.090169052798,NA,NA,NA,19765,20083.6081399586,-318.608139958631,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-28 01:00:00",70840,69775.4642404887,1064.53575951129,NA,NA,NA,NA,NA,NA,4874,4813.80663496238,60.1933650376164,NA,NA,NA,24150,24100.4353031994,49.5646968005838,NA,NA,NA,19820,20094.2816266074,-274.281626607419,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-28 10:00:00",70540,69783.5662483462,756.433751653815,8402,8289.83102423111,112.168975768888,8846,8680.58014015043,165.419859849566,4857,4813.126168729,43.8738312710025,3254,3213.54902601245,40.4509739875458,24060,24105.9272814575,-45.9272814574908,2688,2699.38213392692,-11.3821339269205,19820,20104.980310909,-284.980310909009,2994,2914.55204280413,79.4479571958659,3287,3197.87061813745,89.1293818625514,20315,20248.7394364063,66.2605635937181
"2021-12-28 10:15:00",70460,69791.5965360065,668.403463993514,8376,8295.80314320707,80.196856792932,8824,8685.7392342141,138.260765785904,4864,4812.84890651993,51.1510934800671,3246,3216.76173793559,29.2382620644069,24050,24111.3878016875,-61.3878016874697,2687,2699.26192352671,-12.2619235267113,19840,20115.7052063112,-275.705206311163,2989,2915.09153994327,73.9084600567333,3280,3198.40067565855,81.5993243414487,20345,20260.6758021816,84.3241978183817
"2021-12-28 11:30:00",70410,69799.5534116621,610.446588337873,8372,8301.89983173434,70.1001682656626,8820,8690.93378004943,129.066219950566,4871,4812.54685512508,58.4531448749225,3244,3219.966563288,24.0334367120005,24095,24116.8188808709,-21.8188808709185,2684,2699.14705266468,-15.1470526646752,19765,20126.4572084623,-361.457208462306,2955,2915.61361921745,39.3863807825449,3255,3198.91583038796,56.0841696120349,20345,20272.7215947051,72.2784052949267
"2021-12-28 14:30:00",70360,69807.4354597967,552.564540203305,8438,8308.11801856375,129.881981436252,8866,8696.16218432687,169.837815673135,4862,4812.22030339757,49.7796966024329,3240,3223.16331510295,16.8366848970519,24105,24122.2225106141,-17.2225106140927,2684,2699.03775704919,-15.0377570491935,19860,20137.2370990454,-277.237099045407,2970,2916.11879154339,53.8812084566052,3259,3199.41637334258,59.58362665742,20260,20284.873532113,-24.8735321130331
"2021-12-28 15:00:00",70450,69815.2415172276,634.758482772364,8472,8314.45466142237,157.545338577632,8888,8701.42290706761,186.577092932393,4878,4811.8695643528,66.1304356472043,3244,3226.3518163482,17.6481836517969,24100,24127.6006735043,-27.6006735043157,2681,2698.93426612751,-17.9342661275076,19860,20148.0455103315,-288.045510331494,2963,2916.60758411848,46.3924158815152,3257,3199.90261872219,57.0973812778079,20250,20297.1283624192,-47.128362419202
"2021-12-28 22:00:00",70520,69822.9706491807,697.029350819263,8466,8320.90677172586,145.093228274141,8864,8706.71447849699,157.285521503008,4899,4811.49497158296,87.5050284170384,3238,3229.53189695112,8.46810304887755,23895,24132.9553450097,-237.955345009739,2675,2698.83680313083,-23.836803130832,19865,20158.882959993,-293.882959993006,2937,2917.08054641249,19.9194535875098,3232,3200.37490535609,31.6250946439105,20195,20309.4828233555,-114.482823355463
"2021-12-28 23:00:00",70520,69830.6221832652,689.377816734806,8442,8327.47142601208,114.52857398792,8844,8712.03550596384,131.964494036162,4856,4811.096886016,44.9031139840026,3264,3232.70339413411,31.29660586589,23900,24138.2884891896,-238.288489189557,2673,2698.74558387709,-25.7455838770893,19855,20169.749846636,-314.749846635964,2939,2917.53824707187,21.4617529281327,3238,3200.83359567531,37.1664043246888,20185,20321.9336331727,-136.933633172716
"2021-12-29 00:00:00",70410,69838.195735214,571.804264785965,NA,NA,NA,NA,NA,NA,4848,4810.67570475086,37.3242952491395,NA,NA,NA,23880,24143.6019717417,-263.601971741735,NA,NA,NA,19855,20180.6464473869,-325.646447386886,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-29 01:00:00",70400,69845.6912057215,554.308794278508,NA,NA,NA,NA,NA,NA,4854,4810.23184344769,43.7681565523105,NA,NA,NA,23885,24148.8975598653,-263.897559865341,NA,NA,NA,19840,20191.5729092674,-351.572909267444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-29 10:00:00",70370,69853.1087318424,516.891268157561,8440,8334.14576079554,105.854239204461,8846,8717.38466183249,128.615338167512,4845,4808.76858002078,36.2314199792241,3284,3235.86614861993,48.1338513800668,24090,24154.176911797,-64.176911797024,2673,2698.66081433102,-25.66081433102,19990,20202.5292446902,-212.529244690202,2943,2917.98126297702,25.0187370229773,3236,3201.27906518343,34.7209348165722,20130,20334.4774627994,-204.477462799403
"2021-12-29 10:15:00",70290,69860.4486797612,429.551320238791,8426,8340.92695993132,85.0730400686817,8838,8722.7606730161,115.239326983906,4867,4808.23848638229,58.7615136177068,3266,3239.02001406815,26.9799859318536,24030,24159.4415766888,-129.441576688815,2672,2698.58268981518,-26.58268981518,19990,20213.5153207415,-223.515320741487,2945,2918.41017987979,26.5898201202055,3237,3201.71170474712,35.2882952528797,20135,20347.1109265611,-212.110926561075
"2021-12-29 11:30:00",69870,69867.7116293237,2.28837067625189,8322,8347.81225103094,-25.8122510309429,8766,8728.16231959215,37.8376804078449,4859,4807.688039879,51.3119601210007,3270,3242.16486403486,27.8351359651354,23890,24164.6930771646,-274.693077164579,2675,2698.51139504498,-23.5113950449817,19815,20224.5309166567,-409.530916656741,2939,2918.82559387372,20.1744061262833,3235,3202.13191958533,32.8680804146746,20190,20359.8305542606,-169.830554260581
"2021-12-29 14:30:00",70070,69874.8983379355,195.101662064471,8324,8354.79889687142,-30.7988968714199,8762,8733.58842927355,28.4115707264456,4863,4807.11776242174,55.8822375782599,3276,3245.30058322868,30.6994167713165,24010,24169.9328823422,-159.932882342229,2671,2698.4471037476,-27.4471037476018,19850,20235.575719279,-385.57571927898,2916,2919.22811204354,-3.22811204353881,3210,3202.54012950373,7.45987049627017,20245,20372.6327880224,-127.632788022374
"2021-12-29 15:00:00",70200,69882.0095639478,317.990436052194,8330,8361.88414956009,-31.8841495600918,8764,8739.03784541367,24.9621545863298,4862,4806.52819713172,55.4718028682847,3288,3248.4270678641,39.5729321358993,24090,24175.1623477926,-85.1623477926176,2664,2698.38997993156,-34.3899799315639,19910,20246.6492461678,-336.649246167764,2931,2919.61834981329,11.3816501867123,3226,3202.93676789437,23.0632321056337,20215,20385.5139997698,-170.513999769796
"2021-12-29 22:00:00",70040,69889.046146359,150.953853640984,8424,8369.06524847345,54.934751526554,8828,8744.50942311014,83.4905768898549,4784,4805.91991022956,-21.9199102295606,3276,3251.54422684553,24.4557731544742,24090,24180.3827629768,-90.382762976756,2689,2698.34017625986,-9.34017625986324,20135,20257.7508555011,-122.750855501087,2924,2919.9969212726,4.00307872740264,3216,3203.32227123286,12.6777287671427,20265,20398.4705086681,-133.470508668151
"2021-12-29 23:00:00",70000,69896.009055612,103.990944388004,8444,8376.33941980801,67.6605801919877,8850,8750.00202777898,99.9979722210197,4800,4805.29349086573,-5.29349086573117,3288,3254.65198543524,33.3480145647646,24075,24185.595382153,-110.595382152977,2691,2698.29783118005,-7.29783118005063,20195,20268.8797662997,-73.8797662996937,2919,2920.36444521584,-1.36444521584433,3216,3203.69708552827,12.3029144717306,20285,20411.4985633991,-126.498563399113
"2021-12-30 00:00:00",70080,69902.899324548,177.100675452031,NA,NA,NA,NA,NA,NA,4812,4804.64951912986,7.3504808701407,NA,NA,NA,24065,24190.801422219,-125.801422219012,NA,NA,NA,20170,20280.0351468441,-110.035146844068,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-30 01:00:00",70170,69909.7180289938,260.281971006223,NA,NA,NA,NA,NA,NA,4813,4803.98857292351,9.01142707648526,NA,NA,NA,23985,24196.0020543569,-211.002054356915,NA,NA,NA,20155,20291.2161348757,-136.216134875713,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-30 10:00:00",70170,69916.4663179826,253.533682017416,8462,8383.70391246834,78.2960875316569,8868,8755.51455934779,112.485440652212,4801,4801.90971743892,-0.909717438918434,3322,3257.75027900452,64.2497209954836,23970,24201.1983977475,-231.198397747487,2683,2698.26307927886,-15.2630792788554,20155,20302.4218226521,-147.421822652094,2934,2920.72154209206,13.2784579079432,3232,3204.0616620301,27.9383379699028,20345,20424.5943574728,-79.5943574728148
"2021-12-30 10:15:00",70160,69923.1454481377,236.854551862338,8474,8391.15600332724,82.8439966727583,8878,8761.04595907931,116.954040920693,4785,4801.1867292597,-16.1867292597,3320,3260.83905670941,59.1609432905909,23955,24206.3914843518,-251.391484351756,2682,2698.23605212633,-16.2360521263337,20180,20313.6512461244,-133.651246124404,2946,2921.06883178635,24.9311682136551,3242,3204.41645707341,37.5835429265945,20345,20437.7540321099,-92.7540321099364
"2021-12-30 11:30:00",69970,69929.7567808829,40.2432191171439,8478,8398.69300162187,79.3069983781297,8866,8766.59521473328,99.4047852667246,4789,4800.44971717853,-11.4497171785276,3322,3263.91829426419,58.0817057358136,24115,24211.5822505626,-96.5822505626354,2684,2698.21687498343,-14.2168749834317,20460,20324.9033803055,135.09661969447,2937,2921.40693967254,15.5930603274615,3237,3204.7619385418,32.2380614581989,20395,20450.9736956305,-55.973695630483
"2021-12-30 14:30:00",70020,69936.3017755481,83.6982244519266,8468,8406.3122508336,61.6877491664026,8852,8772.16136241351,79.8386375864871,4786,4799.69927163671,-13.6992716367069,3290,3266.98799183787,23.0120081621275,24085,24216.7715288579,-131.771528857912,2685,2698.20566639974,-13.2056663997442,20395,20336.1771449624,58.8228550376372,2937,2921.73650143003,15.2634985699701,3235,3205.09858985445,29.9014101455464,20435,20464.2494180132,-29.2494180132178
"2021-12-30 15:00:00",70010,69942.7819080985,67.2180919015247,8470,8414.01112722651,55.9888727734942,8852,8777.74347931377,74.2565206862298,4783,4798.93597834261,-15.9359783426092,3306,3270.04817360816,35.9518263918447,24165,24221.9601117922,-56.9601117921502,2688,2698.20253904819,-10.2025390481936,20460,20347.4715157053,112.528484294738,2935,2922.05815918374,12.9418408162614,3234,3205.42690775644,28.5730922435617,20455,20477.5772460999,-22.5772460998601
"2021-12-30 22:00:00",70060,69949.1986890962,110.801310903767,8418,8421.78703256353,-3.7870325635323,8808,8783.34067562988,24.659324370117,4830,4798.16041734194,31.8395826580619,3274,3273.09887326495,0.901126735054758,24380,24227.1487374509,152.851262549138,2680,2698.207600143,-18.2076001430035,20400,20358.7854924596,41.2145075404115,2900,2922.37256136792,-22.3725613679229,3202,3205.74740135286,-3.74740135285662,20435,20490.9532146415,-55.953214641539
"2021-12-30 23:00:00",70300,69955.5536568892,344.446343110834,8494,8429.63739175139,64.3626082486087,8872,8788.95209225238,83.0479077476162,4839,4797.37316209311,41.6268379068876,3294,3276.1401393592,17.8598606407955,24395,24232.3381203745,162.661879625459,2676,2698.22095268108,-22.2209526810829,20435,20370.1181216655,64.8818783345085,2905,2922.68036176646,-17.680361766456,3204,3206.06059155978,-2.06059155978217,20585,20504.3733490568,80.6266509432056
"2021-12-31 00:00:00",70260,69961.8483956258,298.151604374206,NA,NA,NA,NA,NA,NA,4836,4796.5747992157,39.4252007842983,NA,NA,NA,24390,24237.5290382862,152.470961713753,NA,NA,NA,20405,20381.4684667995,23.5315332004621,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-31 01:00:00",70340,69968.0846318349,371.91536816513,NA,NA,NA,NA,NA,NA,4850,4795.76593253619,54.2340674638057,NA,NA,NA,24425,24242.7223361469,182.277663853084,NA,NA,NA,20450,20392.8356181578,57.1643818421759,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-12-31 10:00:00",69880,69974.264215289,-94.2642152890382,8488,8437.55962813116,50.440371868836,8852,8794.57688026491,57.4231197350875,4862,4793.2826225202,68.7173774797983,3280,3279.17202081438,0.827979185620609,24155,24247.9189219429,-92.9189219428529,2673,2698.24269213305,-25.2426921330452,20395,20404.2186757635,-9.21867576345803,2894,2922.98220491532,-28.9822049153189,3185,3206.36699774429,-21.3669977442924,20545,20517.8336516354,27.1663483645761
"2021-12-31 10:15:00",69910,69980.3891494959,-70.3891494958632,8474,8445.55119164915,28.4488083508528,8838,8800.21422507981,37.7857749201935,4873,4792.43816236897,80.5618376310326,3278,3282.19457393647,-4.19457393646825,24130,24253.1197790066,-123.119779006616,2671,2698.27290478426,-27.2729047842589,20395,20415.616763269,-20.6167632689824,2899,2923.27872804214,-24.2787280421369,3186,3206.66713842168,-20.6671384216795,20530,20531.330157995,-1.33015799496543
"2021-12-31 11:30:00",70020,69986.4613989977,33.5386010022718,8516,8453.60955310136,62.3904468986447,8876,8805.86333584581,70.1366641541871,4879,4791.58652331008,87.41347668992,3324,3285.2078553737,38.7921446262973,23995,24258.3258522618,-263.325852261824,2670,2698.31166648577,-28.3116664857694,20375,20427.0290005163,-52.0290005163019,2905,2923.57055639444,-18.5705563944367,3186,3206.96152327497,-20.9615232749651,20560,20544.8589149825,15.1410850174647
"2021-12-31 14:30:00",70010,69992.4828992411,17.5171007588965,8520,8461.73219504352,58.2678049564783,8870,8811.52343733079,58.4765626692054,4870,4790.72845172623,79.2715482737655,3332,3288.21192004047,43.7880799595279,23995,24263.5380357393,-268.538035739315,2669,2698.35904181511,-29.3590418151131,20395,20438.4544988252,-43.454498825245,2908,2923.85830518391,-15.8583051839145,3192,3207.25065344422,-15.2506534442187,20710,20558.4159688954,151.58403110465
"2021-12-31 15:00:00",70380,69998.4555995359,381.544400464151,8550,8469.91662582128,80.0833741787247,8880,8817.19378329432,62.8062167056818,4880,4789.86473013338,90.13526986662,3344,3291.20683888627,52.7931611137339,24125,24268.7571146216,-143.757114621638,2672,2698.41508364693,-26.4150836469306,20380,20449.8923480089,-69.8923480088722,2912,2924.14258194593,-12.1425819459343,3189,3207.53502140486,-18.5350214048582,20715,20571.9973722894,143.002627710631
"2021-12-31 22:00:00",70510,70004.3814564328,505.618543567187,8610,8478.16037786545,131.839622134549,8906,8822.87365166777,83.1263483322251,4836,4788.99617381513,47.0038261848676,3340,3294.19270096081,45.8072990391857,24200,24273.9837630885,-73.9837630884801,2675,2698.47983271999,-23.4798327199853,20500,20461.3416199179,38.6583800820659,NA,NA,NA,3220,3207.8151133283,12.1848866716951,NA,NA,NA
"2021-12-31 23:00:00",70510,70010.2625841979,499.737415802108,8610,8486.46101671049,123.538983289509,8906,8828.56234634414,77.4376536558582,4836,4788.1236353134,47.8763646866042,3340,3297.16961713638,42.8303828636156,24200,24279.2185958962,-79.2185958962056,2675,2698.55331885415,-23.5533188541471,20500,20472.8013575127,27.1986424873009,NA,NA,NA,3220,3208.09140772432,11.9085922756778,NA,NA,NA
"2022-01-01 00:00:00",70510,70016.1013060993,493.898693900672,NA,NA,NA,NA,NA,NA,4836,4787.24798659957,48.7520134004276,NA,NA,NA,24200,24284.4621972191,-84.4621972191278,NA,NA,NA,20500,20484.2706197328,15.7293802671504,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-01 01:00:00",70510,70021.9001519768,488.099848023221,NA,NA,NA,NA,NA,NA,4836,4786.37011943523,49.629880564773,NA,NA,NA,24200,24289.7151184858,-89.7151184858428,NA,NA,NA,20500,20495.7484767611,4.25152323891377,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-04 10:00:00",69720,70027.6618558277,-307.661855827725,8604,8494.81616238783,109.183837612172,8900,8834.25920557748,65.740794422524,4785,4783.73242931429,1.26757068571289,3314,3300.13771722017,13.8622827798312,24025,24294.9778762117,-269.977876211676,2702,2698.63556216364,3.36443783635922,20150,20507.234005282,-357.234005282016,2976,2924.42398766069,51.5760123393135,3249,3208.36438813943,40.6356118605701,20645,20585.5992403793,59.4007596206948
"2022-01-04 10:15:00",69720,70033.3893534105,-313.389353410489,8626,8503.22348599499,122.776514005015,8914,8839.96359963144,74.0364003685553,4779,4782.85501445189,-3.85501445189006,3298,3303.09714872371,-5.09714872370937,24045,24300.2509498273,-255.250949827331,2701,2698.72657302669,2.27342697330981,20155,20518.7262837376,-363.726283737626,2975,2924.70311828909,50.2968817109088,3247,3208.63454304269,38.3654569573107,20640,20599.2177474914,40.7822525085728
"2022-01-04 11:30:00",69770,70039.0854533084,-269.085453308443,8728,8511.68070376162,216.319296238383,8988,8845.67492594432,142.325074055676,4772,4781.98012841055,-9.98012841054843,3314,3306.04806488867,7.9519351113267,24135,24305.5347071655,-170.534707165512,2699,2698.82636321225,0.173636787746267,20240,20530.2242429038,-290.224242903751,2983,2924.98059111153,58.0194088884717,3249,3208.90237770028,40.0976222997211,20625,20612.8490925059,12.1509074941511
"2022-01-04 14:30:00",69660,70044.7528345623,-384.752834562321,8670,8520.18558266849,149.814417331515,8926,8851.39261255806,74.6073874419363,4771,4781.10874466978,-10.1087446697822,3312,3308.99061684973,3.00938315026604,24045,24310.8294105484,-265.829410548442,2699,2698.93494542905,0.0650545709467876,20195,20541.7266632064,-346.726663206419,2985,2925.25704419908,59.7429558009191,3248,3209.16841323711,38.8315867628853,20660,20626.4894911604,33.5105088395621
"2022-01-04 15:00:00",69730,70050.3940649837,-320.394064983749,8682,8528.7359791138,153.264020886205,8914,8857.11614634606,56.8838536539451,4774,4780.24183258375,-6.24183258375126,3320,3311.92495902862,8.07504097138243,24050,24316.1352518062,-266.135251806154,2702,2699.05233245755,2.94766754245104,20210,20553.2322051046,-343.232205104596,2981,2925.53313960573,55.4668603942742,3250,3209.43318735286,40.5668126471394,20670,20640.1351642157,29.8648357842708
"2022-01-04 22:00:00",70040,70056.0115533431,-16.0115533430536,8750,8537.32981142305,212.670188576953,8956,8862.8450450214,93.1549549786003,4786,4779.38035732805,6.61964267195235,3346,3314.851247091,31.1487529089969,24375,24321.4523128855,53.5476871145102,2695,2699.1785371051,-4.17853710509699,20210,20564.7393857344,-354.739385734413,2976,2925.80956408078,50.1904359192231,3242,3209.6972537986,32.3027462014004,20935,20653.7823462842,281.217653715803
"2022-01-04 23:00:00",70490,70061.6075759725,428.392424027533,8794,8545.96506127499,248.034938725012,9012,8868.5788498107,143.421150189299,4810,4778.52528149814,31.474718501861,3336,3317.76964004045,18.2303599595497,24485,24326.7805657237,158.21943427631,2695,2699.31357339752,-4.31357339751515,20320,20576.2465803536,-256.246580353597,2974,2926.08702730131,47.912972698686,3247,3209.9611830941,37.0388169059009,21025,20667.4272843232,357.572715676783
"2022-01-05 00:00:00",70550,70067.1844025857,482.815597414304,NA,NA,NA,NA,NA,NA,4812,4777.67757042581,34.3224295741891,NA,NA,NA,24460,24332.1200043925,127.879995607535,NA,NA,NA,20360,20587.7520175849,-227.752017584881,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-05 01:00:00",70710,70072.7444799767,637.255520023295,NA,NA,NA,NA,NA,NA,4806,4776.8382024532,29.1617975467996,NA,NA,NA,24420,24337.4706883651,82.5293116349495,NA,NA,NA,20300,20599.253820129,-299.253820128973,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2022-01-05 10:00:00",70450,70078.290454516,371.709545483997,8834,8554.63979825778,279.360201742223,9088,8874.31714044706,213.682859552942,4799,4774.38014511183,24.6198548881745,3306,3320.68030975616,-14.6803097561605,24385,24342.8327299751,42.1672700248645,2706,2699.45745363339,6.54254636660905,20305,20610.750016543,-305.750016543037,3003,2926.36625969112,76.6337403088755,3286,3210.22555911178,75.7744408882153,20940,20681.0663415342,258.933658465758
"2022-01-05 10:15:00",70370,70083.8252359899,286.174764010118,8826,8563.35219448702,262.64780551298,9078,8880.05955594812,197.940444051878,4776,4773.58420618306,2.41579381694361,3298,3323.58343565302,-25.5834356530247,24310,24348.2062756707,-38.2062756706892,2707,2699.61018832823,7.38981167177324,20290,20622.2385116848,-332.238511684768,2998,2926.64801147929,71.3519885207054,3283,3210.49098103444,72.5090189655604,20830,20694.6960289249,135.303971075094
"2022-01-05 11:30:00",70190,70089.3518878344,100.648112165585,8822,8572.10053755471,249.899462445288,9066,8885.80582365944,180.194176340561,4774,4772.80170604863,1.1982939513697,3310,3326.47919107771,-16.4791910777092,24430,24353.59148933,76.4085106700122,2709,2699.77179070198,9.22820929801662,20330,20633.7170840271,-303.717084027065,2996,2926.93306457223,69.0669354277748,3283,3210.75807936695,72.2419206330455,20880,20708.3129645356,171.687035464417
"2022-01-05 14:30:00",70100,70094.8735917788,5.12640822117767,8850,8580.88322362094,269.11677637906,9072,8891.55575274717,180.444247252831,4782,4772.03369056196,9.96630943804173,3328,3329.3677388017,-1.36773880170108,24385,24358.9885190383,26.0114809616682,2711,2699.94227702923,11.0577229707695,20345,20645.1833747088,-300.183374708803,2996,2927.22223037034,68.7777696296563,3290,3211.02751458653,78.9724854134724,20975,20721.9138223359,253.086177664104
