"","IH00C1_hpfc","SPX_hpfc","FTSE_hpfc"
"2017-06-16",-77.0218456277268,7.9374590059924,55.5723067736209
"2017-06-19",-37.9929595055885,26.9026916046354,114.914342609792
"2017-06-20",-55.5853863408757,9.12498741852487,62.9129878339315
"2017-06-21",-32.9985595667577,6.35413761183239,37.1175769845163
"2017-06-22",-27.0318896395912,3.88992957682346,27.7674185944216
"2017-06-23",-3.8847733755019,6.3321480792213,11.7818058535563
"2017-06-26",2.44340358331199,5.74057627681011,33.6500204738181
"2017-06-27",9.35325720045066,-15.3150052900909,20.4313392970492
"2017-06-28",-14.3545975704852,4.62518154592721,-26.8849747444138
"2017-06-29",-0.879549642148358,-17.7390787171263,-65.099667163845
"2017-06-30",-12.2209819935924,-15.408003493103,-103.413472361249
"2017-07-03",-30.5782772402628,-11.191802863233,-39.737097827103
"2017-07-04",-60.3508129460136,NA,-60.2712083049409
"2017-07-05",-14.3379540347952,-9.05068053970463,-50.5564521124693
"2017-07-06",-18.3390404840132,-33.2348356084547,-81.5134526538388
"2017-07-07",-29.7534063443209,-19.2044634142556,-68.4928124350603
"2017-07-10",-20.3803780857271,-18.3597455639065,-49.9851002678621
"2017-07-11",6.98073012058755,-21.6708557258519,-90.8408566517499
"2017-07-12",-9.06938747210586,-5.36795997938917,-4.24060142441627
"2017-07-13",30.6699605038781,-2.2112154459193,-8.28481687361286
"2017-07-14",55.7994691651933,7.79922297203657,-43.873983534159
"2017-07-17",56.9198209507334,6.23320128598615,-18.6585785162708
"2017-07-18",41.8316752341204,6.26056228355576,-33.0790607944609
"2017-07-19",82.3356678606567,18.0311461758176,7.11411836948925
"2017-07-20",85.6324173840745,16.1947905859851,64.4705213873576
"2017-07-21",60.3225083238764,13.8213256839149,28.1597077302286
"2017-07-24",71.6064898025636,9.7205749451688,-47.4787897803188
"2017-07-25",47.88488600772,15.4123561321478,9.16455003715591
"2017-07-26",33.5581915276931,14.6764829891649,26.2292679899566
"2017-07-27",31.0268811571522,10.7727628896805,16.4949010971179
"2017-07-28",30.09141581916,5.9509971404818,-58.5590244644444
"2017-07-31",29.5522436115023,2.64098259535039,-55.3329893361182
"2017-08-01",69.4098001933935,7.17251364811526,-4.06744995342059
"2017-08-02",70.6645090083349,6.86538360097539,-16.682839879376
"2017-08-03",26.5167648086118,-0.0806172087320478,46.280409004293
"2017-08-04",3.36693313663605,3.0442987184877,82.8518717118742
"2017-08-07",8.81536857386058,5.56991891541287,102.721104127236
"2017-08-08",6.46242430998485,-1.98397034352553,113.157627886553
"2017-08-09",-16.2915501092163,-4.45758508628624,68.1409221652673
"2017-08-10",-30.246207809271,-41.8511405207414,-40.3195806359935
"2017-08-11",-77.2011951814353,-40.3348500122063,-120.634476283343
"2017-08-14",-57.9561461144009,-17.5989096263536,-77.0343438763748
"2017-08-15",-43.1106625849882,-20.2634987561087,-47.399712649264
"2017-08-16",-60.4643226132775,-18.388789519684,1.45892000672566
"2017-08-17",-52.816686399136,-58.1249456591946,-44.0189237065321
"2017-08-18",-42.5672891489094,-64.2321233155491,-108.22372219022
"2017-08-21",-44.915644236647,-63.070454603163,-113.635935649881
"2017-08-22",-20.6612474408014,-40.6000450854652,-51.0859795557093
"2017-08-23",-5.20357597349781,-50.7509742550792,-50.4842224053815
"2017-08-24",-19.9420985063339,-57.5133048222443,-26.3810115796812
"2017-08-25",38.3237184400401,-55.1370785187388,-32.2866735912503
"2017-08-28",64.7944165882437,-55.6623133026771,NA
"2017-08-29",63.8705218194058,-55.3290043407339,-96.6215240478712
"2017-08-30",44.55253323125,-45.7771237909864,-69.0958652113211
"2017-08-31",34.240923519992,-33.4666209407664,-4.03995940392129
"2017-09-01",23.1361469656314,-30.3274261549516,3.53595961345854
"2017-09-04",20.0386436943278,NA,-23.7983402500953
"2017-09-05",31.3488442687093,-50.7994559646961,-62.6530925471206
"2017-09-06",11.2671709682127,-44.8926143649948,-81.7485209928756
"2017-09-07",-13.6059668860414,-47.1267843523706,-39.2048234043514
"2017-09-08",-22.6701646303702,-52.6018303665722,-58.8921638069841
"2017-09-11",-30.5250119769246,-27.7375973670507,-23.2106900205205
"2017-09-12",-18.7700892668929,-21.1939085697116,-36.4205255210506
"2017-09-13",-32.6049642236663,-21.1405757249433,-57.7217841902963
"2017-09-14",-52.8291968118168,-25.7374018223272,-142.344564855196
"2017-09-15",-59.6423335183638,-22.9841811128412,-222.578942482834
"2017-09-18",-43.2438989928565,-21.2106972086403,-185.084933200768
"2017-09-19",-58.2333932311257,-20.306724221169,-163.432461131372
"2017-09-20",-63.610298353671,-20.6020274941834,-167.051373890352
"2017-09-21",-55.9740724096311,-30.1363639774709,-175.421451537007
"2017-09-22",-61.3241471542616,-30.4194821047626,-129.002405078312
"2017-09-25",-66.6599312054364,-37.8911178526399,-138.673873009074
"2017-09-26",-67.3808078319291,-39.6309946235005,-154.545440499688
"2017-09-27",-87.6861327480639,-31.3588201570575,-127.096635398346
"2017-09-28",-86.7752338156634,-30.274285811177,-118.106921670374
"2017-09-29",-79.2474026506244,-22.9170699812483,-68.485710744455
"2017-10-09",-64.1018949994892,-9.33823237806272,64.799525747525
"2017-10-10",-69.9379338510294,-5.41252574541499,94.8893896666605
"2017-10-11",-60.1547156968886,-2.80131599699024,90.1457844224163
"2017-10-12",-54.1514081191919,-9.1042377692827,112.299229317818
"2017-10-13",-56.327153834594,-8.86092454081799,91.2302063932251
"2017-10-16",-52.4810731756256,-6.3910060268126,82.4991512690536
"2017-10-17",-57.6122631914723,-6.67410827972699,71.4464618547767
"2017-10-18",-39.3197992378213,-6.77985471023391,97.902501958072
"2017-10-19",-41.2027328556615,-7.94786597020285,77.8376058535133
"2017-10-20",-53.2600993327984,3.15224009101871,77.8020673467209
"2017-10-23",-54.0909169255765,-9.0891510905873,78.8061480683265
"2017-10-24",-45.694181874613,-6.95165538205137,80.6900774888036
"2017-10-25",-49.2688680615852,-20.9448848933113,1.16405250326796
"2017-10-26",-24.01393048007,-19.7084488607703,40.2682366528283
"2017-10-27",12.8716962422462,-1.05194786306088,58.6227929973915
"2017-10-30",-10.4109125960838,-11.3049743321326,41.2378679516525
"2017-10-31",-16.4606870170208,-10.8871202651046,46.3535836979395
"2017-11-01",-25.4765527391575,-8.79797298607369,41.0900453725481
"2017-11-02",-22.2574286767724,-10.317115318836,108.317338951047
"2017-11-03",-27.6022232133768,-4.33412645046317,113.225533424044
"2017-11-06",-30.3098355319787,-3.04858130334489,115.044653008077
"2017-11-07",-1.37915340595338,-5.54005300831721,65.7746751168543
"2017-11-08",-7.60905207991147,-3.79811343605285,82.295529609228
"2017-11-09",2.80159377169937,-15.5523321671935,36.5971191554265
"2017-11-10",30.4539126197702,-19.8622772123875,-14.580687591954
"2017-11-13",38.3490317769649,-19.3075101535797,-32.4480371081149
"2017-11-14",22.0880659676058,-27.2575843624472,-33.2550698411757
"2017-11-15",4.87211406413488,-43.4820452297212,-75.1019128265412
"2017-11-16",34.1022658086147,-24.430426878946,-60.7986793533388
"2017-11-17",89.3796089291095,-33.182245459931,-67.0754516665439
"2017-11-20",95.3052170572718,-31.8470070239107,-58.3022868794189
"2017-11-21",147.880126878754,-16.9042039059585,-36.4192143789458
"2017-11-22",164.905335683869,-20.7933152768524,-28.7262394522596
"2017-11-23",83.7817796352285,NA,-30.4833523322912
"2017-11-24",81.310326730399,-17.38381331984,-38.0505313776464
"2017-11-27",54.0918103347104,-20.3051616230463,-63.7477423463669
"2017-11-28",36.5270302031159,3.40318341116457,13.0550647320243
"2017-11-29",28.6167637311044,0.531773773732969,-53.9720338211621
"2017-11-30",-8.83822678442199,20.1511600488887,-120.788967081126
"2017-12-01",-27.8371908758253,12.9118926010637,-146.885641813174
"2017-12-04",-11.179374421904,8.26451346499351,-108.311914853288
"2017-12-05",34.3359882052551,-3.46044066186788,-119.677582320862
"2017-12-06",-5.89033274539466,-5.6024364982203,-99.0323955634729
"2017-12-07",-32.6575812178867,0.27906066759078,-126.18605645881
"2017-12-08",-9.3649987214893,12.9845878630696,-52.8382259485759
"2017-12-11",23.5881867338534,19.6746820003178,6.83148718579369
"2017-12-12",-29.5972489907241,22.0098746242034,53.9234960040562
"2017-12-13",-7.92053978460974,18.9806891468085,50.1982107421173
"2017-12-14",-29.1809073025204,6.38763988225786,1.99601934605245
"2017-12-15",-53.7775699254942,28.4512332988088,44.6472890120292
"2017-12-18",-46.1097339721769,41.0819732243293,91.3023861111601
"2017-12-19",-2.77658353180747,30.6903517260695,98.6116585591346
"2017-12-20",-1.77728363359986,26.7868438896758,79.9854165309434
"2017-12-21",19.8890018408655,30.4419121146406,159.003929439439
"2017-12-22",2.62310974459581,27.5660077278539,147.957433634748
"2017-12-25",-0.974131290604774,NA,NA
"2017-12-26",19.4981062828919,22.4795694727004,NA
"2017-12-27",-47.5593495848285,23.6130246978977,176.266099741135
"2017-12-28",-24.1456790034913,26.946791460061,178.770037223228
"2017-12-29",-22.0600424231792,11.4512780550824,243.979282684357
"2018-01-02",26.6984096862879,32.1068816401262,204.643798831491
"2018-01-03",30.9305359739712,47.83399463891,228.003447520405
"2018-01-04",36.8371840531882,57.2629962034132,253.138006015287
"2018-01-05",50.2191887513218,74.9442457129873,281.857157332911
"2018-01-08",57.4773696691901,78.0480788767409,254.540479852985
"2018-01-09",87.0125256488054,80.1948004248866,289.457435446803
"2018-01-10",107.625431773457,75.7246828256209,307.367380768819
"2018-01-11",106.316827158736,93.6679653979381,322.229552823468
"2018-01-12",134.087406432398,110.984856159201,338.37306156188
"2018-01-15",156.93782027491,NA,329.326883738389
"2018-01-16",181.868663940685,99.8255244082873,316.579856237569
"2018-01-17",187.480467812125,124.650093567371,286.55067981346
"2018-01-18",223.573687094655,118.828645794722,262.557924358739
"2018-01-19",243.34869949641,129.831211723316,292.870041317565
"2018-01-22",255.80579030968,151.257772867133,278.00537360318
"2018-01-23",305.945144235826,156.198257073115,294.882143068149
"2018-01-24",299.766840236429,153.412529664375,206.96845664879
"2018-01-25",277.470830807654,153.95039139791,179.862299389001
"2018-01-26",302.656944534411,168.471579616196,230.041570780241
"2018-01-29",241.724895305955,165.955768024761,236.504095966126
"2018-01-30",203.074271905398,133.752560689786,153.417605000333
"2018-01-31",242.104563196582,134.051493078021,99.439730175285
"2018-02-01",259.015174100429,131.162045368234,56.7180403666879
"2018-02-02",277.805409461937,70.2736423277401,10.1800633459041
"2018-02-05",314.474467059358,-43.9343454932684,-97.8666965607803
"2018-02-06",232.821429837356,1.26742340716324,-218.724739234895
"2018-02-07",142.845250749687,-13.1916913084698,-152.686524103923
"2018-02-08",62.1447865109422,-114.812330501479,-261.084420183347
"2018-02-09",-98.48116521066,-77.2051295802311,-339.040733374198
"2018-02-12",-78.033832435224,-41.6806764943662,-254.137661655639
"2018-02-13",-24.3144024746027,-35.649527279999,-262.947262861105
"2018-02-14",2.27596961536012,-0.852220744117971,-216.781489773647
"2018-02-22",51.7361388294056,0.238151717493729,-177.951566324679
"2018-02-23",91.6649592216103,42.7711806636788,-186.015408743489
"2018-02-26",112.061263460273,74.276569155168,-140.976510015285
"2018-02-27",59.9238463231424,38.1737449166588,-148.286124265457
"2018-02-28",13.4514562662182,6.95210496990315,-199.05544734529
"2018-03-01",33.2428169756427,-29.9689694428011,-255.605613810566
"2018-03-02",10.6966465771979,-17.1400999529305,-361.677675935609
"2018-03-05",8.21164945528139,11.808104196041,-315.98258033755
"2018-03-06",50.3865255727956,18.2550408456751,-285.651124130585
"2018-03-07",30.2199714983251,16.2101029565119,-275.053973814474
"2018-03-08",59.7106629726954,27.6626759432081,-230.20167781223
"2018-03-09",71.0572632449801,74.5521385198062,-209.534670850786
"2018-03-12",75.4584108822358,70.297857965718,-219.943292500562
"2018-03-13",43.112715079284,51.8891707435006,-296.637795719082
"2018-03-14",39.4187538394501,35.3653842573987,-303.498342547993
"2018-03-15",73.3750873451846,32.5257844627545,-297.254972410941
"2018-03-16",66.1802594845246,36.5196426962917,-273.757599277439
"2018-03-19",77.6327838154967,-3.2537831501244,-395.906014243935
