"","RB0_60Close","RB0_60_hpft","RB0_60_hpfc","HC0_60Close","HC0_60_hpft","HC0_60_hpfc","I0_60Close","I0_60_hpft","I0_60_hpfc","V0_60Close","V0_60_hpft","V0_60_hpfc","BU0_60Close","BU0_60_hpft","BU0_60_hpfc","JM0_60Close","JM0_60_hpft","JM0_60_hpfc","UR0_60Close","UR0_60_hpft","UR0_60_hpfc","FG0_60Close","FG0_60_hpft","FG0_60_hpfc","MA0_60Close","MA0_60_hpft","MA0_60_hpfc","SA0_60Close","SA0_60_hpft","SA0_60_hpfc","SR0_60Close","SR0_60_hpft","SR0_60_hpfc"
"2022-03-22 10:00:00",4950,4952.05368155518,-2.05368155517704,5185,5176.37667399495,8.62332600505319,828,837.530202213055,-9.53020221305511,9061,9109.91180653936,-48.9118065393584,3810,3820.13014505293,-10.1301450529303,3019.5,3063.62446026931,-44.1244602693119,2899,2740.10894007984,158.891059920161,1935,1985.53474807408,-50.5347480740824,3104,3048.37385605079,55.6261439492145,2488,2653.09336112688,-165.093361126878,5819,5832.13954878564,-13.1395487856363
"2022-03-22 10:15:00",4951,4953.62479314267,-2.62479314267274,5189,5177.65174457087,11.348255429132,828,838.430042645772,-10.4300426457718,9059,9112.29578904654,-53.2957890465361,3810,3820.65426595216,-10.6542659521577,3029,3065.76332769213,-36.7633276921307,2899,2741.26008253689,157.739917463107,1942,1986.63373131438,-44.6337313143805,3102,3047.65136575172,54.3486342482838,2493,2656.32732836796,-163.327328367959,5817,5832.94462494735,-15.9446249473528
"2022-03-22 11:30:00",4936,4955.19538599057,-19.1953859905687,5178,5178.91977775618,-0.919777756183082,823.5,839.330886703656,-15.8308867036558,9051,9114.66975507415,-63.6697550741534,3770,3821.18815066573,-51.1881506657321,2988,3067.89834325637,-79.8983432563708,2919,2742.38426022348,176.615739776524,1941,1987.74137168792,-46.7413716879227,3095,3046.90613196236,48.0938680376375,2503,2659.63427095286,-156.634270952864,5815,5833.76618455017,-18.7661845501718
"2022-03-22 14:30:00",4927,4956.76491965053,-29.7649196505254,5168,5180.17997357669,-12.1799735766891,808.5,840.232618059614,-31.7326180596137,9068,9117.03291734936,-49.0329173493594,3776,3821.73125841812,-45.7312584181207,2971,3070.02936369027,-99.0293636902679,2909,2743.4817171672,165.518282832802,1934,1988.85699249091,-54.8569924909121,3109,3046.13798030161,62.8620196983919,2490,2663.01271501137,-173.012715011375,5823,5834.60443038405,-11.6044303840457
"2022-03-22 15:00:00",4918,4958.3328457396,-40.3328457395972,5163,5181.431531678,-18.4315316780053,799,841.135113842702,-42.1351138427016,9045,9119.38446228079,-74.3844622807935,3771,3822.28302727473,-51.2830272747342,2922,3072.15621269529,-150.156212695292,2880,2744.55277040161,135.447229598387,1927,1989.97989769855,-62.9798976985471,3085,3045.34675626844,39.6532437315557,2481,2666.46112192692,-185.461121926924,5819,5835.45955748171,-16.4595574817103
"2022-03-22 22:00:00",4898,4959.89860357122,-61.8986035712219,5131,5182.67364667098,-51.6736466709826,804,842.038238064985,-38.0382380649852,8918,9121.72355600884,-203.723556008837,3668,3822.84287639748,-154.842876397481,2897,3074.27867303815,-177.27867303815,NA,NA,NA,1935,1991.10936861037,-56.1093686103669,3062,3044.53233134649,17.4676686535103,2505,2669.97788156656,-164.977881566555,5783,5836.33175607913,-53.331756079129
"2022-03-22 23:00:00",4900,4961.46161578686,-61.461615786861,5122,5183.9055055477,-61.9055055477022,803,842.941837321569,-39.9418373215694,8921,9124.0493339264,-203.049333926395,3668,3823.41020374994,-155.410203749938,2928,3076.39646541703,-148.396465417031,NA,NA,NA,1920,1992.24466049256,-72.2446604925561,3071,3043.69459341041,27.3054065895938,2504,2673.56130713524,-169.561307135243,5784,5837.22120960855,-53.2212096085507
"2022-03-23 10:00:00",4931,4963.02127944157,-32.0212794415749,5154,5185.12627394037,-31.1262739403657,814,843.845742484082,-29.8457424840818,8977,9126.36084721516,-149.360847215159,3705,3823.98434328986,-118.984343289863,2954.5,3078.50923725022,-124.009237250224,2864,2745.59780537884,118.402194621161,1922,1993.38500541793,-71.3850054179312,3094,3042.83343755529,51.1665624447091,2516,2677.20964364259,-161.209643642593,5784,5838.12807945698,-54.1280794569823
"2022-03-23 10:15:00",4939,4964.57696618467,-25.5769661846675,5157,5186.33509189197,-29.3350918919744,816.5,844.7497679138,-28.2497679137999,8985,9128.65706312442,-143.657063124421,3711,3824.5645647347,-113.564564734699,2968,3080.61657461489,-112.616574614891,2866,2746.61726353948,119.382736460518,1928,1994.52960559628,-66.5296055962772,3091,3041.94877016321,49.0512298367912,2524,2680.9210660084,-156.921066008402,5791,5839.05250501197,-48.0525050119729
"2022-03-23 11:30:00",4964,4966.12803442913,-2.1280344291328,5169,5187.53108657913,-18.5310865791286,825,845.653715634972,-20.6537156349716,8974,9130.93688716367,-156.93688716367,3777,3825.15008861853,-48.1500886185349,2968,3082.71801232776,-114.718012327758,2863,2747.61163526681,115.388364733193,1932,1995.67763372968,-63.677633729683,3071,3041.0405187664,29.959481233603,2523,2684.69368251496,-161.693682514956,5793,5839.99460328666,-46.9946032866635
"2022-03-23 14:30:00",4966,4967.67383201548,-1.67383201548028,5177,5188.71337305253,-11.7133730525339,822.5,846.557375994526,-24.0573759945264,8976,9133.19916546046,-157.199165460463,3736,3825.74008853244,-89.7400885324437,2930,3084.81303865441,-154.813038654409,2839,2748.58146029209,90.418539707908,1953,1996.82823501958,-43.8282350195758,3062,3040.10863117295,21.8913688270468,2549,2688.52553657954,-139.525536579535,5792,5840.95447143121,-48.9544714312074
"2022-03-23 15:00:00",4983,4969.21370590457,13.7862940954279,5189,5189.88105870285,-0.881058702852355,822.5,847.460530801978,-24.9605308019784,9012,9135.44267927079,-123.442679270792,3753,3826.33371816416,-73.3337181641641,2940,3086.9010944406,-146.9010944406,2814,2749.52732604358,64.4726739564194,1962,1997.98052834561,-35.9805283456124,3061,3039.15306757496,21.8469324250416,2559,2692.41460478187,-133.414604781869,5787,5841.93218717009,-54.9321871700948
"2022-03-23 22:00:00",5001,4970.74700236538,30.2529976346201,5211,5191.03324607896,19.9667539210373,831.5,848.36295192249,-16.8629519224903,9112,9137.66614487102,-25.6661448710207,3823,3826.93009410651,-3.93009410651371,3023.5,3088.98155653862,-65.4815565386195,NA,NA,NA,1998,1999.13361447062,-1.13361447061522,3107,3038.17379721353,68.8262027864677,2624,2696.35880602748,-72.3588060274784,5820,5842.92780799207,-22.927807992066
"2022-03-23 23:00:00",4992,4972.27307336557,19.7269266344301,5203,5192.16903736548,10.8309626345163,825,849.264400903545,-24.2644009035447,9077,9139.86822751115,-62.8682275111465,3836,3827.52830263909,8.47169736091062,2996.5,3091.05374107772,-94.5537410777203,NA,NA,NA,2004,2000.28657928451,3.71342071549244,3108,3037.17079836037,70.8292016396282,2643,2700.35600407363,-57.3560040736255,5821,5843.94136867905,-22.9413686790465
"2022-03-24 10:00:00",4976,4973.79128337818,2.20871662182256,5185,5193.28754300053,-8.28754300052608,829.5,850.164632322156,-20.664632322156,9072,9142.0475818318,-70.0475818317996,3890,3828.12742841695,61.8725715830493,3004,3093.11693711972,-89.1169371197213,2826,2750.4498573248,75.5501426751974,2013,2001.43850820862,11.5614917913808,3072,3036.14407773732,35.8559222626805,2644,2704.40403276725,-60.404032767245,5813,5844.97289453554,-31.9728945355389
"2022-03-24 10:15:00",4971,4975.30100503056,-4.30100503055797,5175,5194.38787789928,-19.3878778992812,823,851.063390725418,-28.0633907254178,9053,9144.20283648651,-91.2028364865096,3875,3828.72655959701,46.2734404029854,2993.5,3095.17039464175,-101.670394641746,2835,2751.34970558978,83.6502944102235,2012,2002.58848819926,9.41151180073754,3063,3035.09367134403,27.906328655975,2647,2708.50070224681,-61.5007022468111,5808,5846.02240138298,-38.0224013829813
"2022-03-24 11:30:00",4968,4976.80161186308,-8.80161186307831,5185,5195.46915355119,-10.4691535511904,827,851.960412118486,-24.9604121184857,9011,9146.33259117388,-135.33259117388,3840,3829.32480991183,10.6751900881733,3019.5,3097.21332678355,-77.7133267835487,2841,2752.22755352193,88.7724464780729,1991,2003.7356109918,-12.7356109917992,3056,3034.01963000158,21.9803699984192,2622,2712.64379768191,-90.643797681908,5796,5847.0898918265,-51.0898918265044
"2022-03-24 14:30:00",4959,4978.29247563823,-19.2924756382305,5182,5196.53047343153,-14.5304734315336,828,852.855420906246,-24.8554209062461,9057,9148.43540789294,-91.4354078929385,3868,3829.92131222152,38.0786877784759,3017,3099.24490465843,-82.244904658432,2825,2753.08411838228,71.9158816177167,1988,2004.87897221193,-16.8789722119332,3051,3032.92201606644,18.0779839335631,2618,2716.83107882031,-98.8310788203147,5794,5848.17535275433,-54.1753527543337
"2022-03-24 15:00:00",4945,4979.77296448026,-34.7729644802554,5173,5197.57093668807,-24.5709366880658,818,853.748131175949,-35.748131175949,9048,9150.50979270166,-102.509792701659,3862,3830.51520379892,31.4847962010755,2997.5,3101.26426725611,-103.764267256108,2819,2753.92015412688,65.0798458731186,1975,2006.01766222099,-31.0176622209852,3038,3031.80090098081,6.19909901918549,2611,2721.06026794146,-110.060267941458,5775,5849.27874993622,-74.2787499362213
"2022-03-24 22:00:00",4970,4981.2424385387,-11.2424385387035,5215,5198.5896364622,16.4103635377971,831.5,854.638246740624,-23.1382467406237,9078,9152.55421386233,-74.5542138623311,4011,3831.10563765705,179.894362342955,3053,3103.27051956962,-50.2705195696157,NA,NA,NA,2003,2007.15076440319,-4.15076440318576,3045,3030.65636365971,14.3436363402917,2679,2725.32904647192,-46.3290464719153,5791,5850.4000267479,-59.4000267478997
"2022-03-24 23:00:00",4964,4982.70024358933,-18.7002435893291,5218,5199.58565573881,18.4143442611887,836.5,855.525456636443,-19.0254566364431,9096,9154.56709726379,-58.5670972637934,3973,3831.69177982347,141.308220176529,3063.5,3105.26272369994,-41.7627236999414,NA,NA,NA,2018,2008.27734932131,9.72265067869487,3052,3029.48848558051,22.511514419491,2714,2729.63505034364,-15.6350503436354,5792,5851.53909586138,-59.5390958613764
"2022-03-25 10:00:00",4977,4984.14572076074,-7.14572076074314,5224,5200.55808428599,23.4419157140051,839.5,856.40944033517,-16.9094403351701,9060,9156.54683797716,-96.5468379771599,3982,3832.27287068685,149.727129313147,3085.5,3107.23992096834,-21.7399209683361,2802,2754.73644443892,47.2635555610822,2022,2009.39648582235,12.6035141776521,3087,3028.29735414972,58.7026458502845,2720,2733.97589633811,-13.9758963381142,5791,5852.69584539497,-61.6958453949717
"2022-03-25 10:15:00",4984,4985.57820345163,-1.57820345162909,5233,5201.50601948371,31.4939805162898,846.5,857.289869444209,-10.7898694442089,9092,9158.49180686428,-66.4918068642781,3980,3832.848209047,147.151790952998,3090,3109.20113543293,-19.2011354329308,2801,2755.53379990292,45.466200097083,2039,2010.50724677229,28.492753227707,3096,3027.08306607916,68.9169339208357,2739,2738.34919477398,0.650805226020523,5792,5853.87013885601,-61.8701388560079
"2022-03-25 11:30:00",4977,4986.9970221069,-9.99702210690425,5243,5202.42856840187,40.5714315981288,845.5,858.166408581276,-12.6664085812757,9142,9160.40033487839,-18.4003348783929,3983,3833.41715559489,149.582844405112,3064,3111.14538216552,-47.1453821655167,2782,2756.31305064026,25.6869493597372,2096,2011.60871024689,84.3912897531068,3102,3025.84574234604,76.1542576539579,2774,2742.75255019268,31.2474498073187,5792,5855.0618142492,-63.0618142491975
"2022-03-25 14:30:00",5014,4988.40150651915,25.5984934808476,5280,5203.32485112867,76.6751488713264,852.5,859.038717903995,-6.53871790399552,9137,9162.2707254878,-25.2707254877963,4019,3833.97913184813,185.020868151873,3090,3113.07166830094,-23.0716683009355,2771,2757.07504556627,13.9249544337253,2078,2012.69996609967,65.3000339003299,3119,3024.58553241498,94.4144675850169,2745,2747.18356740475,-2.18356740475429,5811,5856.27068400462,-45.2706840046206
"2022-03-25 15:00:00",5013,4989.79098234853,23.2090176514749,5282,5204.19400452296,77.8059954770381,856,859.906452334202,-3.9064523342024,9152,9164.10127455467,-12.1012745546691,4025,3834.53362115585,190.466378844147,3106,3114.97898148592,-8.9789814859182,2766,2757.8206442142,8.17935578580244,2085,2013.78013906808,71.2198609319161,3111,3023.30261722977,87.6973827702309,2759,2751.63986413717,7.36013586282565,5810,5857.49653448518,-47.4965344851767
"2022-03-25 22:00:00",4973,4991.16478583663,-18.1647858366289,5297,5205.03519713794,91.9648028620562,862.5,860.769264090891,1.73073590910879,9217,9165.89026749536,51.1097325046388,4002,3835.08018334739,166.919816652605,3097.5,3116.86629983037,-19.3662998303699,NA,NA,NA,2074,2014.84838088201,59.1516191179921,3141,3021.99721676126,119.002783238738,2766,2756.11905721429,9.88094278570988,5833,5858.73913334063,-25.7391333406281
"2022-03-25 23:00:00",4979,4992.52226281872,-13.5222628187158,5308,5205.84762968876,102.152370311239,870.5,861.626803778281,8.87319622171885,9225,9167.63598472414,57.3640152758567,4041,3835.61845698323,205.381543016765,3106,3118.73259773264,-12.7325977326365,NA,NA,NA,2065,2015.90387271078,49.0961272892183,3155,3020.66958723098,134.330412769016,2755,2760.61876650283,-5.61876650282684,5832,5859.99822858762,-27.9982285876244
"2022-03-28 10:00:00",5019,4993.86275162145,25.1372483785497,5297,5206.63054090511,90.3694590948854,871.5,862.478722716018,9.02127728398192,9182,9169.33672778185,12.663272218145,4013,3836.14814962179,176.851850378214,3106.5,3120.57684158582,-14.0768415858153,2771,2758.55071187332,12.4492881266785,2066,2016.94582017462,49.0541798253764,3124,3019.32003405134,104.679965948658,2743,2765.13661595393,-22.1366159539274,5871,5861.27355760326,9.72644239673581
"2022-03-28 10:15:00",5012,4995.18558498192,16.8144150180749,5294,5207.38321174236,86.6167882576447,880,863.324675891561,16.6753241084388,9211,9170.9908219213,40.0091780786977,4022,3836.66905371793,185.330946282071,3113,3122.39799251985,-9.39799251985471,2774,2759.26611721391,14.733882786088,2070,2017.97344918809,52.026550811908,3119,3017.94891816157,101.051081838427,2758,2769.67022719614,-11.6702271961426,5870,5862.56484619134,7.43515380866275
"2022-03-28 11:30:00",5042,4996.490106028,45.5098939719956,5312,5208.10496051088,103.895039489117,885.5,864.164322021411,21.3356779785886,9309,9172.59659762994,136.403402370065,4024,3837.18103482998,186.81896517002,3107,3124.1950058459,-17.1950058459033,2789,2759.96773405232,29.0322659476798,2067,2018.9860059428,48.0139940572025,3139,3016.55664377142,122.443356228585,2753,2774.21721270766,-21.2172127076626,5862,5863.87182417611,-1.87182417611402
"2022-03-28 14:30:00",5026,4997.77566483787,28.2243351621347,5303,5208.79514132504,94.204858674964,880,864.997326714973,15.0026732850272,9256,9174.1524019332,81.8475980668051,3958,3837.68403512464,120.315964875364,3086.5,3125.96683299034,-39.4668329903395,2787,2760.65644229522,26.3435577047763,2057,2019.98275813603,37.0172418639664,3082,3015.14365686103,66.8563431389664,2748,2778.77518014265,-30.7751801426452,5859,5865.19422445529,-6.19422445528817
"2022-03-28 15:00:00",5032,4999.04163030172,32.9583696982837,5304,5209.45315124522,94.546848754776,879,865.823364400957,13.176635599043,9248,9175.65663824042,72.343361759577,3982,3838.17807399202,143.821926007982,3100.5,3127.71241827184,-27.2124182718436,2781,2761.33313385012,19.6668661498768,2056,2020.96299331213,35.0370066878692,3095,3013.71045402379,81.2895459762084,2754,2783.3417283849,-29.3417283849009,5849,5866.53177915278,-17.5317791527812
"2022-03-28 22:00:00",5040,5000.28738297659,39.7126170234083,5312,5210.07842627236,101.921573727637,872,866.642115709583,5.35788429041701,9231,9177.10774379335,53.8922562066548,3898,3838.66322055606,59.336779443943,3138,3129.43068969511,8.56931030489236,NA,NA,NA,2043,2021.92601431686,21.0739856831381,3061,3012.25755948871,48.742440511285,2884,2787.91444359705,96.0855564029474,5822,5867.88421783214,-45.8842178321376
"2022-03-28 23:00:00",5023,5001.51231704316,21.4876829568412,5289,5210.67044148915,78.3295585108459,872.5,867.453266717762,5.04673328223821,9242,9178.50418573743,63.4958142625709,3909,3839.13960339087,69.860396609126,3154,3131.12056401628,22.8794359837219,NA,NA,NA,2040,2022.87113847891,17.12886152109,3057,3010.78553108668,46.21446891332,2894,2792.490899813,101.509100186997,5824,5869.25126280988,-45.2512628098847
"2022-03-29 10:00:00",5010,5002.71584309764,7.28415690236526,5284,5211.22871410866,72.7712858913385,866,868.256505717142,-2.25650571714175,9281,9179.84445349516,101.155546504839,3892,3839.60737559802,52.3926244019842,3153,3132.78096153369,20.2190384663119,2746,2761.9987115139,-15.9987115138975,2037,2023.79769183807,13.2023081619345,3044,3009.29494679675,34.7050532032473,2886,2797.06871078457,88.93128921543,5837,5870.63261743596,-33.6326174359627
"2022-03-29 10:15:00",5001,5003.89738061844,-2.89738061843896,5273,5211.75279372216,61.247206277844,861,869.051523085472,-8.05152308547192,9233,9181.12706273564,51.872937264355,3872,3840.06671915651,31.9332808434914,3131.5,3134.4108120031,-2.91081200309584,2740,2762.65408621286,-22.6540862128642,2034,2024.70500751455,9.29499248545356,3037,3007.7864037012,29.2135962988031,2888,2801.64553222335,86.3544677766467,5836,5872.02796635516,-36.0279663551553
"2022-03-29 11:30:00",5015,5005.05635209494,9.94364790506239,5272,5212.24226000169,59.7577399983148,864.5,869.838008267761,-5.33800826776047,9278,9182.35057094158,95.6494290584163,3894,3840.5178377024,53.4821622975958,3159.5,3136.00905353809,23.4909464619109,2717,2763.30016226015,-46.3001622601525,2074,2025.59242408587,48.4075759141298,3055,3006.26051322794,48.7394867720634,2979,2806.21905660158,172.780943398424,5844,5873.43698030989,-29.4369803098915
"2022-03-29 14:30:00",5025,5006.19217881888,18.8078211811156,5274,5212.69671793641,61.303282063594,871.5,870.615647380849,0.884352619150675,9317,9183.51355703779,133.486442962213,3979,3840.96094807166,138.039051928342,3183,3137.57462304896,45.4253769510374,2741,2763.9378346046,-22.9378346046048,2070,2026.45928397169,43.5407160283133,3058,3004.71789888063,53.28210111937,2980,2810.78701208691,169.212987913089,5848,5874.85931515016,-26.8593151501607
"2022-03-29 15:00:00",5012,5007.30428619231,4.69571380768694,5255,5213.11579721697,41.8842027830322,867.5,871.384124335062,-3.88412433506211,9291,9184.61463948684,106.38536051316,3978,3841.39628920764,136.603710792359,3193.5,3139.10646715627,54.3935328437254,2759,2764.56797905644,-5.56797905643672,2069,2027.30494960139,41.6950503986083,3054,3003.15920430988,50.8407956901201,2970,2815.34719826774,154.652801732258,5866,5876.29461455784,-10.2946145578359
"2022-03-29 22:00:00",4949,5008.39210739161,-59.3921073916102,5194,5213.49915287421,-19.4991528742135,852,872.143123406259,-20.1431234062591,9253,9185.6524919292,67.3475080707986,3872,3841.82415711348,30.1758428865174,3151,3140.60355125756,10.3964487424386,NA,NA,NA,2055,2028.12880140239,26.8711985976085,2962,3001.58509519094,-39.5850951909381,2956,2819.89748467827,136.102515321732,5796,5877.74251111223,-81.7425111122349
"2022-03-29 23:00:00",4959,5009.45507753422,-50.4550775342194,5214,5213.84645725241,0.153542747591473,858.5,872.892327264763,-14.3923272647634,9323,9186.62583198075,136.374168019255,3925,3842.2449042588,82.7550957412032,3161.5,3142.06486323448,19.4351367655187,NA,NA,NA,2059,2028.93023703711,30.069762962892,2980,2999.99625821465,-19.9962582146488,2995,2824.43580477998,170.564195220016,5806,5879.2026331373,-73.2026331372969
"2022-03-30 10:00:00",4996,5010.49260718732,-14.4926071873166,5242,5214.15737463559,27.842625364414,871,873.631410254576,-2.63141025457636,9360,9187.53340509607,172.466594903934,3936,3842.65889558671,93.3411044132928,3181,3143.48939526612,37.5106047338785,2770,2765.19146194428,4.8085380557247,2069,2029.70866527549,39.2913347245141,3026,2998.39336370893,27.6066362910686,2994,2828.96014829364,165.03985170636,5816,5880.6745751679,-64.6745751679035
"2022-03-30 10:15:00",4999,5011.50408606195,-12.5040860619452,5249,5214.43156937116,34.5684306288424,882,874.360040770458,7.63995922954248,9352,9188.37401310149,163.625986898512,3940,3843.06653024794,96.9334697520627,3184,3144.87614756542,39.1238524345846,2766,2765.80914729516,0.190852704838584,2073,2030.46350731711,42.5364926828878,3032,2996.77707373607,35.2229262639267,2985,2833.46857544443,151.531424555572,5816,5882.15790147989,-66.1579014798881
"2022-03-30 11:30:00",5002,5012.48889787847,-10.4888978784715,5239,5214.66871731565,24.3312826843495,884,875.077886119451,8.92211388054869,9253,9189.1465291139,63.8534708861036,3945,3843.46824597667,101.531754023329,3155,3146.22413585054,8.77586414945632,2773,2766.42190112381,6.57809887618916,2072,2031.19420060296,40.8057993970385,3017,2995.1480617698,21.8519382301998,2993,2837.95921467829,155.040785321713,5817,5883.65214961523,-66.6521496152308
"2022-03-30 14:30:00",5024,5013.44642118852,10.5535788114827,5263,5214.86850861477,48.1314913852253,892,875.784616766656,16.2153832333442,9338,9189.8498938867,148.150106113303,3979,3843.86452057551,135.135479424492,3174,3147.53239201195,26.4676079880522,2778,2767.03058952382,10.969410476182,2125,2031.90020015697,93.0997998430298,3019,2993.50701584363,25.4929841563689,3027,2842.43025707826,184.569742921737,5822,5885.15682976889,-63.1568297688865
"2022-03-30 15:00:00",5034,5014.37603020815,19.6239697918455,5264,5215.03064347181,48.9693565281932,895,876.479906865219,18.5200931347813,9319,9190.48307456788,128.516925432118,3975,3844.25587381618,130.744126183816,3172,3148.79995156769,23.2000484323119,2796,2767.63608130791,28.3639186920919,2125,2032.58097787048,92.4190221295174,3027,2991.85463302379,35.1453669762096,3025,2846.87995781496,178.120042185038,5817,5886.67142458452,-69.6714245845179
"2022-03-30 22:00:00",5089,5015.27710351579,73.7228964842082,5307,5215.15484198562,91.845158014381,907.5,877.163437271042,30.3365627289575,9321,9191.04509954435,129.954900455648,3970,3844.64288132999,125.357118670007,3239,3150.02586097634,88.9741390236567,NA,NA,NA,2138,2033.23604411863,104.763955881373,3014,2990.19162091426,23.8083790857389,3036,2851.30664835272,184.693351647276,5831,5888.19539059925,-57.1953905992451
"2022-03-30 23:00:00",5084,5016.14902780161,67.8509721983894,5308,5215.24084449703,92.7591555029719,909,877.834896495528,31.1651035044723,9300,9191.53505032709,108.464949672914,3956,3845.02617279261,110.973827207392,3223,3151.20917628656,71.7908237134401,NA,NA,NA,2132,2033.86494747872,98.1350525212815,3008,2988.51870164669,19.4812983533088,3026,2855.70873378349,170.291266216513,5833,5889.72815555087,-56.7281555508719
"2022-03-31 10:00:00",5041,5016.99122022984,24.0087797701618,5254,5215.28842931207,38.7115706879303,894,878.49398558998,15.50601441002,9266,9191.95206214506,74.0479378549452,3863,3845.4064296973,17.5935703027046,3171,3152.34899032537,18.6510096746278,2802,2768.23924982312,33.7607501768844,2130,2034.46727983341,95.5327201665871,2951,2986.83660719418,-35.8366071941834,3023,2860.08469554408,162.915304455919,5808,5891.26912353491,-83.2691235349095
"2022-03-31 10:15:00",5042,5017.80312601162,24.1968739883771,5250,5215.29741307949,34.7025869205061,890,879.140418488113,10.8595815118866,9213,9192.29531506226,20.7046849377415,3850,3845.78437940943,4.21562059056839,3166,3153.44442559516,12.555574404836,2778,2768.84098014097,9.15901985902599,2116,2035.04267363039,80.9573263696101,2929,2985.14607758261,-56.1460775826105,2998,2864.43308546291,133.566914537087,5804,5892.81767519771,-88.8176751977091
"2022-03-31 11:30:00",5024,5018.58420028235,5.415799717652,5232,5215.26762845,16.7323715499965,881.5,879.773915533174,1.72608446682645,9209,9192.56401975127,16.4359802487247,3840,3846.16075656688,-6.16075656687699,3159.5,3154.49461230786,5.00538769213561,2792,2769.44217128836,22.5578287116395,2107,2035.59080080669,71.4091991933104,2909,2983.44783802443,-74.447838024433,3003,2868.75252271089,134.24747728911,5799,5894.37315676556,-95.3731567655586
"2022-03-31 14:30:00",5052,5019.33390817941,32.6660918205885,5245,5215.19892241891,29.8010775810877,889.5,880.39420155738,9.10579844262032,9223,9192.75739544311,30.2426045568884,3893,3846.53629755005,46.4637024499466,3163,3155.49868586549,7.50131413450799,2791,2770.04372607812,20.9562739218818,2106,2036.11136676388,69.8886332361218,2914,2981.74259052358,-67.7425905235763,3004,2873.04168167024,130.958318329757,5795,5895.93487775107,-100.934877751068
"2022-03-31 15:00:00",5061,5020.05171707899,40.9482829210087,5254,5215.09114889813,38.9088511018673,897,881.001002106397,15.9989978936028,9242,9192.87466816274,49.125331837257,3918,3846.91173619277,71.0882638072252,3186,3156.45578373908,29.5442162609213,2784,2770.64655664759,13.3534433524094,2111,2036.60410642116,74.3958935788407,2917,2980.03100631024,-63.0310063102432,3014,2877.29929221563,136.700707784374,5799,5897.50210824341,-98.5021082434091
"2022-03-31 22:00:00",5059,5020.73710785997,38.2628921400343,5212,5214.94417411801,-2.94417411800731,891,881.594046489875,9.40595351012492,9253,9192.91507643604,60.0849235639616,3981,3847.28782553508,133.712174464918,3196.5,3157.36504650025,39.1349534997525,NA,NA,NA,2084,2037.06878358702,46.9312164129812,2929,2978.31372861257,-49.3137286125692,2968,2881.52413835462,86.4758616453752,5804,5899.07407660935,-95.07407660935
"2022-03-31 23:00:00",5084,5021.38957832763,62.6104216723659,5240,5214.75788039222,25.242119607782,899.5,882.173070630799,17.3269293692006,9243,9192.87787909545,50.1221209045518,3960,3847.66534800205,112.334651997954,3207.5,3158.22562693324,49.2743730667613,NA,NA,NA,2084,2037.50519282213,46.494807177875,2903,2976.59137460419,-73.591374604187,2988,2885.71506060143,102.284939398566,5804,5900.64997049883,-96.6499704988346
"2022-04-01 10:00:00",5125,5022.00864210361,102.991357896394,5300,5214.53214881745,85.46785118255,912,882.737814340191,29.262185659809,9301,9192.76235981033,108.237640189675,3887,3848.04514128997,38.9548587100256,3231,3159.0366939989,71.9633060010999,2774,2771.2515837966,2.74841620339686,2125,2037.91314808663,87.0868519133676,2899,2974.86454107444,-75.8645410744382,3050,2889.87093521589,160.129064784106,5805,5902.22893826202,-97.2289382620155
"2022-04-01 10:15:00",5141,5022.59383869016,118.406161309844,5313,5214.26687092462,98.7331290753829,915.5,883.28802459137,32.2119754086305,9346,9192.56782296812,153.432177031878,3870,3848.42808952979,21.5719104702059,3243,3159.79743702619,83.2025629738123,2764,2771.85973384476,-7.85973384475819,2121,2038.29248255981,82.7075174401854,2914,2973.13379439293,-59.1337943929329,3044,2893.99068073831,150.009319261687,5802,5903.81008829783,-101.810088297831
"2022-04-01 11:30:00",5127,5023.14475016206,103.855249837937,5306,5213.96197357344,92.0380264265572,913,883.823460453391,29.1765395466093,9445,9192.29361769756,252.706382302443,3865,3848.81509295482,16.1849070451802,3223.5,3160.50707509087,62.9929249091319,2761,2772.47193424775,-11.471934247746,2111,2038.64306541909,72.3569345809075,2912,2971.39966956995,-59.3996695699462,3020,2898.07328189986,121.926718100139,5796,5905.39248881469,-109.392488814687
"2022-04-01 14:30:00",5146,5023.66100753839,122.338992461608,5313,5213.61742443592,99.3825755640752,918.5,884.343894310505,34.1561056894945,9425,9191.93915655011,233.060843449889,3844,3849.20706071532,-5.20706071531791,3230,3161.16486166116,68.8351383388425,2757,2773.08910921236,-16.0891092123551,2119,2038.96480002988,80.0351999701188,2899,2969.66267717221,-70.6626771722115,3043,2902.11778543966,140.882214560341,5798,5906.97516593679,-108.975165936793
"2022-04-01 15:00:00",5160,5024.14228476785,135.857715232149,5319,5213.23322922907,105.766770770934,926,884.849110607356,41.1508893926441,9454,9191.50395653569,262.496043464313,3835,3849.60490865175,-14.6049086517449,3244,3161.77007624416,82.2299237558418,2727,2773.71217820333,-46.7121782033304,2120,2039.25761966697,80.7423803330281,2889,2967.92330321302,-78.9233032130206,3040,2906.12328849627,133.87671150373,5792,5908.5571005699,-116.557100569903
