"","V0_hpft","CN_10yry_hpft","US_10yry_hpft","UK_10yry_hpft","GR_10yry_hpft","IT_10yry_hpft","AU_10yry_hpft","INA_10yry_hpft","IND_10yry_hpft"
"2017-04-06",6360.49379094651,3.44677018970734,2.38935397128934,1.18942546384268,0.352147510864388,2.25751499289913,2.67944187687492,0.0610804181162886,6.74590972512081
"2017-04-07",6358.0032667444,3.44895043918593,2.3873706433215,1.18733052067727,0.352487048451274,2.25750200790034,2.67701981206848,0.0608276741618878,6.74618995399846
"2017-04-10",6355.64733783826,3.45546035594669,2.38133615984819,1.18122786847061,0.353563191274163,2.25712246505957,2.6697752083183,0.0600765110286014,6.74659317963919
"2017-04-11",6353.4306701794,3.45761966300246,2.37930064114814,1.1792570436773,0.353943014594624,2.25688549251761,2.66737337480074,0.0598296384290273,6.74658014936199
"2017-04-12",6351.35777237441,3.45977330474162,2.37725517431541,1.17731915364539,0.35433423949742,2.25659479901377,2.66498087192996,0.0595850984005786,6.746492700728
"2017-04-13",6349.43299453529,3.46192100515569,2.37520099228868,1.1754148831179,0.354737293742054,2.25625127524441,2.66259931700629,0.0593432320698739,6.74633046362739
"2017-04-14",6347.660500201,3.46406244232291,2.37313930433958,1.17354488129493,0.355152545426027,2.25585581827353,2.6602302640939,0.0591043724678477,6.74609308262768
"2017-04-17",6346.0442195964,3.46832500066072,2.36899803531749,1.16991010211303,0.356020797653158,2.25491277819399,2.65553549091543,0.0586369293180542,6.7453916232794
"2017-04-18",6344.5878007621,3.47044525528441,2.36692063259058,1.16814641733012,0.356474184953514,2.2543670869221,2.65321252678764,0.0584089338046784,6.74492700163061
"2017-04-19",6343.29459988822,3.47255753852918,2.36484008785675,1.16641918662475,0.356940542848729,2.25377324857914,2.65090759914302,0.0581851154949491,6.74438615721269
"2017-04-20",6342.167640581,3.47466136102085,2.36275737256929,1.16472883904109,0.357419872387243,2.25313226820048,2.64862194977198,0.057965717984323,6.74376892782946
"2017-04-21",6341.20961026312,3.47675621368552,2.36067338177601,1.16307575626496,0.357912097343784,2.25244515174181,2.64635673907117,0.0577509666039005,6.74307519659489
"2017-04-24",6340.42289370866,3.48298154605605,2.35442182685592,1.1583432141933,0.359464343173253,2.25011714761877,2.6396946167834,0.0571365357584061,6.74053474996641
"2017-04-25",6339.80959410724,3.48503506020808,2.35234056408421,1.15684211011955,0.360006098201368,2.2492556699635,2.6375218377335,0.0569422278140248,6.73953514681689
"2017-04-26",6339.37150858699,3.48707684426962,2.35026171717282,1.15537953867332,0.360559509937792,2.24835315087505,2.63537466013654,0.0567534091878614,6.7384594984277
"2017-04-27",6339.11010160045,3.48910634378297,2.34818591030031,1.1539556387642,0.361124249117397,2.24741057353316,2.63325405912121,0.0565702005595971,6.73730813654157
"2017-04-28",6339.0265154391,3.49112299590877,2.34611376753703,1.15257051709554,0.361699986243758,2.24642893006544,2.63116101172819,0.0563927070031771,6.73608148158376
"2017-05-02",6339.1216571475,3.49904955461348,2.33787379001162,1.14741909936974,0.364106220322905,2.24213209849248,2.623083473788,0.0557414694034299,6.73043349037322
"2017-05-03",6339.39624402718,3.50099320276723,2.33582877188528,1.14622864890097,0.364731856042585,2.24097052471054,2.62114235977215,0.0555935966163016,6.7288399001096
"2017-05-04",6339.85078499613,3.50292042618961,2.33379083730366,1.14507714274887,0.36536639115057,2.23977614002933,2.61923434866925,0.0554517403240759,6.72717553670749
"2017-05-05",6340.48555567248,3.5048305902184,2.33176050949536,1.14396454229463,0.366009442280707,2.23855005150557,2.61736032416034,0.0553158946261774,6.72544150561081
"2017-05-08",6341.30052791739,3.51045255898739,2.32572044252788,1.14085958001055,0.36798574473218,2.23469270030472,2.61195122141521,0.0549441417855775,6.71983391885873
"2017-05-09",6342.29537370571,3.51228844574398,2.32372588346927,1.13990194537309,0.368658957249258,2.23335085521805,2.61022228896053,0.0548319892670245,6.71783418234723
"2017-05-10",6343.46947925618,3.51410439209317,2.32174168109802,1.13898284799742,0.36933879232234,2.23198272886228,2.60853202582236,0.0547256073782712,6.71577171081137
"2017-05-11",6344.82201075821,3.51589992019628,2.31976844856466,1.13810221020913,0.370024919495045,2.23058936043273,2.60688145415423,0.054624913006462,6.713648162484
"2017-05-12",6346.35186634971,3.51767460776845,2.31780683963583,1.13725996324206,0.3707170457867,2.22917180814635,2.60527162730525,0.0545298148849773,6.71146528952455
"2017-05-15",6348.05773136178,3.52287040212483,2.31199879033648,1.13496316502279,0.372826967192504,2.22478479759793,2.60069746223967,0.0542771288050217,6.70457958970286
"2017-05-16",6349.93803428424,3.52455875252322,2.31009079108525,1.13427421450277,0.37354079359355,2.22328134266602,2.59926152442468,0.054203430637313,6.70217864290541
