"","T00C1_hpft","USDCNH_hpft","USDX_hpft","EURUSD_hpft","GBPUSD_hpft","AUDUSD_hpft","USDJPY_hpft"
"2010-04-19",NA,NA,82.59171808568,1.31233927566855,1.51591475762443,0.890632931469121,91.1609666439838
"2010-04-20",NA,NA,82.6350024877671,1.31117073603638,1.51539992080054,0.890421981400538,91.1365388643036
"2010-04-21",NA,NA,82.6775370767782,1.31001647873348,1.51490246990276,0.890213904195329,91.1111759301326
"2010-04-22",NA,NA,82.7192992906631,1.30887693897926,1.51442258351241,0.890008993993882,91.0848664723399
"2010-04-23",NA,NA,82.7602659607498,1.30775256397369,1.51396044975838,0.8898075617959,91.0575999438947
"2010-04-26",NA,NA,82.800413608638,1.30664381130169,1.51351626734225,0.889609933478329,91.0293666266077
"2010-04-27",NA,NA,82.8397181729783,1.30555115105124,1.51309024490253,0.889416450705338,91.0001580061568
"2010-04-28",NA,NA,82.8781549515442,1.30447506379149,1.51268260367854,0.889227471010002,90.9699668540347
"2010-04-29",NA,NA,82.9156990107439,1.30341604061118,1.51229357355285,0.889043365807478,90.9387870742698
"2010-04-30",NA,NA,82.9523251862659,1.30237457901641,1.51192338701937,0.888864519646412,90.9066137283145
"2010-05-04",NA,NA,83.0227211766496,1.30034637564807,1.51124049863906,0.88852422157927,90.8392728618506
"2010-05-05",NA,NA,83.0564387184241,1.29936067686436,1.51092828864589,0.888363615859154,90.8041017620947
"2010-05-06",NA,NA,83.0891344502171,1.29839461945715,1.51063590292756,0.888209959212923,90.7679303003123
"2010-05-07",NA,NA,83.1207827302103,1.29744873199705,1.51036359507671,0.888063702952187,90.7307605558867
"2010-05-10",NA,NA,83.151358607249,1.29652353462431,1.51011161718301,0.887925305742234,90.6925958780711
"2010-05-11",NA,NA,83.1808376382901,1.29561953861315,1.50988020878507,0.887795226222026,90.6534399712955
"2010-05-12",NA,NA,83.209195904697,1.29473725626141,1.50966960524168,0.887673929675166,90.6132976301857
"2010-05-13",NA,NA,83.2364101116592,1.29387718845018,1.50948002749366,0.887561884363398,90.5721743671915
"2010-05-14",NA,NA,83.2624576012719,1.29303982418164,1.50931168835111,0.887459561990147,90.5300766565291
"2010-05-17",NA,NA,83.2873165810336,1.29222563804127,1.50916478719828,0.887367438986862,90.4870118891726
