"","FG0_hpfc","USDCNH_hpfc","USDX_hpfc","GBPUSD_hpfc","EURUSD_hpfc","AUDUSD_hpfc","USDJPY_hpfc"
"2014-05-29",-8.81146891412994,0.032064228084718,0.249446985491965,-0.013094103343574,-0.00635132961734626,0.00168868269300635,-0.475346323763894
"2014-05-30",-23.7592820180986,0.0323114307729776,0.138060726953246,-0.0095565228037234,-0.00287572511999228,0.00210347944909078,-0.515711212964123
"2014-06-03",-42.7091721425288,0.0357366707069717,0.223341886305341,-0.00964015752061835,-0.00239273975350908,-0.00273890694852208,0.190633442201063
"2014-06-04",-41.6617882738852,0.0386008864429392,0.339996567558036,-0.0105610226822539,-0.00468531311842893,-0.00139575040070321,0.397305838258122
"2014-06-05",-34.6177617443725,0.0391877310669701,-0.0140146955759479,-0.00246767954636175,0.00193276930145871,0.00455720150475123,0.0529534127663517
"2014-06-06",-33.5777066649001,0.0297969105341905,0.0513014242074158,-0.00445994262641702,0.000661534552843374,0.0039201212727133,0.117557331393478
"2014-06-09",-61.542222836775,0.013155293755692,0.225938260003379,-0.00383762541591578,-0.00359899111654226,0.00629317952432987,0.101098737921451
"2014-06-10",-59.5118961816214,0.00155058667032225,0.369889123699185,-0.00840053956479155,-0.00764878173238571,0.00787654526030631,-0.0964412724622749
"2014-06-11",-63.4872871820209,0.00806654693678113,0.323147233792176,-0.00504849513664465,-0.00868780983270629,0.00917038487999056,-0.415081646359594
"2014-06-12",-58.4689317206909,-0.00129717860015352,0.0857056558781877,0.00911870127739407,-0.00611604479386508,0.013274861526911,-0.784841290508273
"2014-06-13",-52.4573394372734,-0.00154094643007243,0.117557321980408,0.0127012451729701,-0.00673345240097608,0.0102901345538963,-0.505738940071118
"2014-06-16",-71.4529958027034,0.00642996785450833,-0.0913048713072587,0.0147993282764669,-0.00273999591105024,0.0106163578264813,-0.737793005780199
"2014-06-17",-62.4563646041677,0.0193439397764113,0.0291119240179188,0.0133131370640907,-0.00483563579774646,0.00445368095669718,-0.46102168932361
"2014-06-18",-60.4678800930463,0.0132764457253164,-0.201199406301351,0.0163428518945991,0.000579668597878503,0.0117022491682083,-0.705442887415814
"2014-06-19",-57.4879507037694,0.0170271201711613,-0.312245988556382,0.0213886476236358,0.00260595993358237,0.0109622058436855,-0.731074306200311
"2014-06-20",-36.5169598757833,0.01589559209597,-0.324034865870265,0.0190506923513591,0.00234328062755551,0.00963368952855844,-0.657933360215449
"2014-06-23",-27.5552672853501,0.012903979209703,-0.416572952295748,0.0205291453367046,0.00339167202079991,0.0129168342369354,-0.806037161807291
"2014-06-24",-32.6032175140421,0.0226397938938146,-0.419867027943226,0.0169241579638484,0.00435117448567056,0.00771177000072302,-0.805402551360898
"2014-06-25",-32.6611437532019,0.0185914498858692,-0.553923700727232,0.0168358731310346,0.00722182699255496,0.0119186215125429,-0.956046036072272
"2014-06-26",-14.729365717378,0.0157585340744285,-0.578749405007564,0.0214644267407386,0.00610366671321184,0.0127375102772891,-1.14798379022253
"2014-06-27",-31.8081896202277,0.00644062566316308,-0.804350346173643,0.0220099477361291,0.0103967278342342,0.013768552873175,-1.48123159289577
"2014-06-30",-28.8979155869299,-0.00132734183087037,-1.0707324903851,0.0301725561878817,0.0157010420191544,0.0147118606131935,-1.62580474864872
"2014-07-01",-23.9988305944118,-0.00228952168928422,-1.08790147131133,0.0350523630686356,0.0151166366339655,0.021367539119041,-1.47171794975632
"2014-07-02",-17.1112096743872,0.0103611439854048,-1.00586248002751,0.0369494668789229,0.0138435325544435,0.0161356879310738,-1.26898521645238
"2014-07-03",-12.2353179383966,0.0058242205626314,-0.784620257912946,0.036163951629997,0.00968174440778686,0.00661639775719626,-0.897619960618473
"2014-07-04",-18.3714134249273,0.000999269128929611,-0.754179130563826,0.0369958860597147,0.00883128109880834,0.00850975263544792,-1.07763506959273
"2014-07-07",-16.5197491148333,-0.000708169168432281,-0.824543099244691,0.034345323957219,0.0105921475302676,0.00981583386890056,-1.31904305966935
"2014-07-08",-11.6805703950176,0.00131034772239192,-0.925715853474463,0.0350123038190669,0.0120643449544556,0.0126347192430908,-1.67185600169261
"2014-07-09",-36.8541158237432,-0.00556137604310423,-1.11770074193846,0.0380968499447214,0.0158478702453002,0.0142664824860277,-1.65608542126852
"2014-07-10",-86.0406191309926,0.00227621574602822,-1.0805007306689,0.0363989721611415,0.0133427152897891,0.0127111921030772,-2.01174215292463
