"","T00C1_hpfc","SPX_hpfc","FTSE_hpfc","IH00C1_hpfc","IF00C1_hpfc"
"2017-12-18",-0.151361800215727,41.0819732243293,91.3023861111601,-46.1097339721769,-71.4142454025769
"2017-12-19",-0.183051710466527,30.6903517260695,98.6116585591346,-2.77658353180747,-13.3071683752558
"2017-12-20",-0.115176081954022,26.7868438896758,79.9854165309434,-1.77728363359986,-29.3163962342009
"2017-12-21",-0.0977394247958722,30.4419121146406,159.003929439439,19.8890018408655,22.758995418795
"2017-12-22",0.23925379849821,27.5660077278539,147.957433634748,2.62310974459581,9.11994310071691
"2017-12-25",0.105799165821626,NA,NA,-0.974131290604774,-11.6326260793942
"2017-12-26",-0.0281078438316297,22.4795694727004,NA,19.4981062828919,7.30221121786148
"2017-12-27",0.0275282047997448,23.6130246978977,176.266099741135,-47.5593495848285,-70.6746168597634
"2017-12-28",0.132702758597268,26.946791460061,178.770037223228,-24.1456790034913,-32.5621851830512
"2017-12-29",0.217411253059917,11.4512780550824,243.979282684357,-22.0600424231792,-23.1595394086652
"2018-01-02",-0.308350931163642,32.1068816401262,204.643798831491,26.6984096862879,40.7342882665329
"2018-01-03",-0.304588503296488,47.83399463891,228.003447520405,30.9305359739712,58.1202752191038
"2018-01-04",-0.481306045099142,57.2629962034132,253.138006015287,36.8371840531882,72.1993819876737
"2018-01-05",-0.488508012430197,74.9442457129873,281.857157332911,50.2191887513218,84.5725450860716
"2018-01-08",-0.286198662194308,78.0480788767409,254.540479852985,57.4773696691901,100.240671183978
"2018-01-09",-0.294382049366458,80.1948004248866,289.457435446803,87.0125256488054,134.004631992364
"2018-01-10",-0.593062110619336,75.7246828256209,307.367380768819,107.625431773457,149.065257786212
"2018-01-11",-0.802242660939301,93.6679653979381,322.229552823468,106.316827158736,145.623323448927
"2018-01-12",-0.651927270165295,110.984856159201,338.37306156188,134.087406432398,166.679542246152
"2018-01-15",-0.892119176520613,NA,329.326883738389,156.93782027491,161.634567248514
"2018-01-16",-0.962821348749096,99.8255244082873,316.579856237569,181.868663940685,208.088982628092
"2018-01-17",-1.18403638682671,124.650093567371,286.55067981346,187.480467812125,190.243305743947
"2018-01-18",-1.43576649273971,118.828645794722,262.557924358739,223.573687094655,220.497967939248
"2018-01-19",-1.43801337904028,129.831211723316,292.870041317565,243.34869949641,232.253321918245
"2018-01-22",-1.15077816479206,151.257772867133,278.00537360318,255.80579030968,297.309629240591
"2018-01-23",-1.19406137464255,156.198257073115,294.882143068149,305.945144235826,343.667055461262
"2018-01-24",-1.17786305755372,153.412529664375,206.96845664879,299.766840236429,349.525643239601
"2018-01-25",-1.06218276891031,153.95039139791,179.862299389001,277.470830807654,319.285293177028
"2018-01-26",-1.05701957721632,168.471579616196,230.041570780241,302.656944534411,345.545761394793
"2018-01-29",-1.1023721119111,165.955768024761,236.504095966126,241.724895305955,264.506672034664
"2018-01-30",-1.1782385655061,133.752560689786,153.417605000333,203.074271905398,218.56750640329
"2018-01-31",-1.034616674835,134.051493078021,99.439730175285,242.104563196582,232.727636471504
"2018-02-01",-0.851503689696194,131.162045368234,56.7180403666879,259.015174100429,193.98634386253
"2018-02-02",-1.01889643221847,70.2736423277401,10.1800633459041,277.805409461937,226.942813999638
"2018-02-05",-1.24679137255348,-43.9343454932684,-97.8666965607803,314.474467059358,222.596152120008
"2018-02-06",-0.90518455968307,1.26742340716324,-218.724739234895,232.821429837356,80.5453696515906
"2018-02-07",-0.92407152721326,-13.1916913084698,-152.686524103923,142.845250749687,-14.0106139899435
"2018-02-08",-1.25344743458566,-114.812330501479,-261.084420183347,62.1447865109422,-37.87291268288
"2018-02-09",-0.98330705926549,-77.2051295802311,-339.040733374198,-98.48116521066,-251.042634514361
"2018-02-12",-0.913644660594898,-41.6806764943662,-254.137661655639,-78.033832435224,-164.120871916217
"2018-02-13",-1.03445409145567,-35.649527279999,-262.947262861105,-24.3144024746027,-106.508613549314
"2018-02-14",-1.12572882706642,-0.852220744117971,-216.781489773647,2.27596961536012,-65.406780234011
"2018-02-22",-1.3774619150434,0.238151717493729,-177.951566324679,51.7361388294056,25.9837512365333
"2018-02-23",-1.29964593767101,42.7711806636788,-186.015408743489,91.6649592216103,30.8621311047766
"2018-02-26",-0.792272907848606,74.276569155168,-140.976510015285,112.061263460273,92.4274988733842
"2018-02-27",-0.455334301251714,38.1737449166588,-148.286124265457,59.9238463231424,29.2789812871723
"2018-02-28",-0.488821266064048,6.95210496990315,-199.05544734529,13.4514562662182,-7.58433311444175
"2018-03-01",-0.492724762251777,-29.9689694428011,-255.605613810566,33.2428169756427,28.6366321051608
"2018-03-02",-0.517035547721088,-17.1400999529305,-361.677675935609,10.6966465771979,6.94095651750111
"2018-03-05",-0.541744176706754,11.808104196041,-315.98258033755,8.21164945528139,-7.67229214294254
"2018-03-06",-0.19684098972131,18.2550408456751,-285.651124130585,50.3865255727956,67.7959509888717
"2018-03-07",-0.242316103341739,16.2101029565119,-275.053973814474,30.2199714983251,16.744753949726
"2018-03-08",-0.278159552780048,27.6626759432081,-230.20167781223,59.7106629726954,76.1731567522782
"2018-03-09",-0.30436127308273,74.5521385198062,-209.534670850786,71.0572632449801,118.280192487376
"2018-03-12",-0.240911084318206,70.297857965718,-219.943292500562,75.4584108822358,137.864862759118
"2018-03-13",-0.577798680742769,51.8891707435006,-296.637795719082,43.112715079284,97.5261202790925
"2018-03-14",-0.615013657030376,35.3653842573987,-303.498342547993,39.4187538394501,91.2628607713238
"2018-03-15",-0.492545369015767,32.5257844627545,-297.254972410941,73.3750873451846,127.873939646519
"2018-03-16",-0.490382918314288,36.5196426962917,-273.757599277439,66.1802594845246,116.358174590755
"2018-03-19",-0.418515202938764,-3.2537831501244,-395.906014243935,77.6327838154967,87.7143304323358
"2018-03-20",-0.136930918199206,0.084749719627724,-378.559895246313,83.3311465396504,92.3411239017387
"2018-03-21",-0.195618586408762,-5.60551455335352,-401.908756568849,70.4738017683733,72.0372354717876
"2018-03-22",-0.00456667327819668,-74.5253318629986,-489.391956014495,48.6591691672045,34.801307445305
"2018-03-23",0.556236436342356,-130.635455786144,-521.198685253114,-72.7143607291609,-127.768047652333
"2018-03-26",0.36680235948992,-61.0266090938538,-555.657933659872,-74.2484174999286,-85.6722316810265
"2018-03-27",0.327142483276203,-107.639460557748,-445.468475167032,-62.344600667096,-37.1125936866472
"2018-03-28",0.277268043191662,-115.944653723493,-402.178854020415,-127.804479061292,-121.290447301601
"2018-03-29",0.187190139499093,-80.1027876429418,-391.667430327099,-60.2295957424666,-39.4070908172573
"2018-03-30",0.126919757849718,NA,NA,-78.0214409412682,-36.8637723886375
"2018-04-02",0.116467806518268,-140.444413441074,NA,-90.9814799919067,-59.861723881211
"2018-04-03",-0.0841548586846201,-108.570049131617,-419.222397949408,-81.5111459776072,-57.802161922723
"2018-04-04",-0.02493743009091,-79.030154674205,-417.121788850336,-82.0118343735991,-64.8862783963666
"2018-04-09",0.214130934753336,-112.691285097423,-260.974293640118,-58.6849069616381,-55.7152412922015
"2018-04-10",-0.0969389113894144,-69.7030986037142,-190.578504146,8.86830837699488,29.3098082211234
"2018-04-11",0.101863795729872,-85.1111039873021,-201.82509620143,10.6465080188696,41.1877520053404
"2018-04-12",0.240549860430766,-64.0455329319037,-202.291352953395,-18.5516153252072,6.11745980668843
"2018-04-13",0.199130044926693,-72.4765819397175,-197.764474122397,-41.3273733449851,-20.7022156540647
"2018-04-16",0.657615011997576,-51.6844210391024,-265.84157580995,-104.882070062188,-79.2724241846647
"2018-04-17",0.616015342110652,-23.8891902995164,-239.729692369571,-121.6169924153,-131.794307035531
"2018-04-18",1.60434134390153,-22.4010084261433,-150.195748266656,-101.93338398874,-111.268972688941
"2018-04-19",1.35260307137004,-38.6799842493588,-140.386568871928,-63.0324380953137,-48.8974751488644
"2018-04-20",1.28080991534571,-62.4462173398309,-102.91891747123,-101.915305912716,-94.2808224249855
"2018-04-23",0.998970707546443,-63.0797912794982,-74.0094993202609,-74.9831125635371,-101.020002314784
"2018-04-24",1.0970937502547,-99.6007638375502,-49.2749771321617,-7.23694104270021,-8.11596364388949
"2018-04-25",0.715186932818663,-95.5591667084971,-97.151983027528,-25.2778433501131,-19.9696134802451
"2018-04-26",0.803257691092184,-68.8249904159201,-56.837128758663,-62.1068684942131,-96.9818555370814
"2018-04-27",0.601313165299481,-66.6681859830807,22.1530140808357,-70.9250550346179,-80.7535852730007
"2018-05-02",0.469360163630401,-103.391082415857,57.8396450489263,-61.5334158584615,-62.2856580581016
"2018-05-03",0.647405245716088,-110.172680527534,15.5953569869063,-52.3329345352796,-29.3788958823098
"2018-05-04",0.805454777173045,-77.3309306286894,78.3334920219855,-70.5245691991998,-46.234094988987
"2018-05-07",0.413514856006538,-68.9755680382309,NA,-27.7092563520091,23.347960522308
"2018-05-08",0.0315912472791563,-70.5462961095745,75.2574359986598,18.3120966565162,81.96650566355
"2018-05-09",-0.140310454876891,-45.5427896843994,170.370542381564,16.5385939305087,76.8207657955259
"2018-05-10",0.0678153306120394,-21.1346944433917,207.196133526865,35.9693320045978,111.50993239736
"2018-05-11",0.0259742428183072,-17.3616372416767,229.187461366495,34.2034005770421,95.8331651934916
"2018-05-14",0.0141718927821523,-15.8332361981502,214.067692185691,65.4398744778162,137.789577814798
"2018-05-15",-0.0775861191929436,-35.399102255101,224.559897532978,63.2778143985819,156.178244278446
"2018-05-16",-0.0192941986615085,-25.2788398099957,234.3170604698,30.9162539807953,132.198181644957
"2018-05-17",-0.240946719107295,-28.502038627737,286.672071233579,18.3542007094057,105.048342417134
"2018-05-18",-0.0425380460383391,-36.5582780239678,276.127723204448,59.9906492898259,128.527624452235
"2018-05-21",0.0959375546348179,-17.4171255327336,355.196691263878,62.8245868405797,163.234882184869
"2018-05-22",0.434485834585443,-26.8881335763665,372.221536153266,47.0549756824717,156.968916921402
"2018-05-23",0.42311250582977,-18.9408473776539,282.014671790011,0.880752167132148,103.528462493592
"2018-05-24",0.301823100784952,-25.3748010449078,209.178358230083,-10.8991668044239,79.5121878483926
"2018-05-25",0.790622976970732,-32.7095208570594,221.644738955801,-9.28586469523129,69.7187191383867
"2018-05-28",0.579517367145484,NA,NA,11.7195795368957,107.946649648958
"2018-05-29",0.728511177255351,-65.0845226041151,122.995870983663,-3.08390922741077,67.994543846548
"2018-05-30",0.797609073697782,-31.8393085552827,178.983719711159,-56.2974109519388,-1.53907842315506
"2018-05-31",0.406815421732481,-51.483354076444,166.740199694222,1.07799567431726,89.5442745793276
"2018-06-01",0.466134256920037,-23.0361213723922,189.507151504169,-5.55874476660043,64.6430952296406
"2018-06-04",0.225569446659502,-11.687051366771,228.296346788378,42.7913118617923,104.155838889447
"2018-06-05",0.0951246656694261,-10.6555754610198,173.149478859909,55.7271119937353,147.280934199555
"2018-06-06",0.0648034954265943,11.9988797743843,198.138146663087,51.6475843752488,154.416766746897
"2018-06-07",-0.0153905219130494,9.12689217354727,189.663877569304,62.7516347169708,154.361661238433
"2018-06-08",0.214546129019367,16.8990346107131,165.908117047523,18.0381473805836,104.513878551433
"2018-06-11",0.194616969954616,18.9858761874541,221.922232167567,39.1059807887282,123.271615756257
"2018-06-12",-0.185174566060919,22.9579790199343,188.037521419022,66.7539859077779,174.233026721426
"2018-06-13",0.0751748735715027,10.8658973763481,187.755191558098,51.9809975393056,140.996214359934
"2018-06-14",0.355668717995221,16.8601760349655,249.736371613662,59.9858228914407,137.559209563856
"2018-06-15",0.516310365278788,13.1713552825503,117.842113004323,66.1672476854672,128.119984943096
"2018-06-19",0.857103066471698,-5.59345663020152,88.0110238298963,-35.0759671530904,-48.72354375389
"2018-06-20",0.408049859201052,-1.69839469431656,111.805944543315,-20.3450880494823,-15.573513738295
"2018-06-21",0.739153426802945,-20.0843182203863,41.1789414798752,-36.8413669300823,-59.032042080955
"2018-06-22",0.890416283941269,-15.7806989709802,167.430783845625,-27.3660473114134,-26.901239415241
"2018-06-25",0.611840639744187,-54.3970004065536,-4.48777617541136,-79.3203574811415,-83.7831919730552
"2018-06-26",0.653428335277513,-49.2026794645422,24.1939443918637,-98.3055144150067,-94.6799748664012
"2018-06-27",0.835180958696271,-73.4171705967625,108.656630377349,-161.122702300967,-192.19362857471
"2018-06-28",0.967099828054603,-57.5098879166744,103.38095661044,-167.173064691267,-193.926154440492
"2018-06-29",1.11918591617686,-56.2102151899922,125.557553006136,-112.257678536622,-90.6794743611285
"2018-07-02",1.31143979612674,-48.617512410214,37.4470067459281,-221.77755168508,-209.055430072735
"2018-07-03",1.03386157834196,-62.8411163357498,83.9498531107273,-200.333645581897,-190.655825828224
"2018-07-04",0.956450831163357,NA,64.9066119025502,-213.726829998414,-218.682379465299
"2018-07-05",0.999206695575009,-40.1703436284858,96.2877682217579,-208.957891896043,-239.73673001231
"2018-07-06",0.762127917202973,-17.6644849743333,112.11378033915,-171.42752989017,-208.820426103046
"2018-07-09",0.615212828640812,5.9971855456098,183.845066723849,-95.9363562214398,-91.1349172738384
"2018-07-10",0.658459447450084,14.9954011520499,189.431999501577,-98.2849122691127,-79.0815667429786
"2018-07-11",0.931865536887207,-5.47910741331217,90.9848748040689,-133.473699756334,-139.461700057232
"2018-07-12",0.835428588028482,18.1543843927215,152.083910459502,-76.9031797791913,-37.6766100743309
"2018-07-13",1.02914570675417,20.5566033781007,164.449286686416,-73.1737582610757,-30.3275320040712
"2018-07-16",1.15301365361171,17.0782688466797,104.95112083803,-90.6858093367078,-42.0156854822876
"2018-07-17",1.10702876374158,27.6200916048792,132.849462290915,-103.439676893776,-53.1422776085414
"2018-07-18",1.10118689567409,33.1327753997129,184.914317039005,-112.435667334014,-65.3084981149679
"2018-07-19",1.39548345033945,21.4670125611261,194.815636161476,-97.2740443013699,-51.7155147666608
"2018-07-20",0.599913373480932,18.2934817233348,191.943294301779,-50.5550249635311,-4.36446833291146
"2018-07-23",0.624471034004688,22.9528526469571,171.347085574222,0.721213721160296,37.1435217942254
"2018-07-24",0.249150552837342,35.9057875308891,227.106724751219,39.9545156916857,107.80733802658
"2018-07-25",0.363945792773819,61.1329390861053,178.911855777376,38.9447245889746,107.425847422538
"2018-07-26",0.428850513620917,52.0849451816376,186.512028720519,11.0916675381914,69.7978724771637
"2018-07-27",0.463858324744301,33.0724184166302,227.436719693559,18.1951555665242,70.322191280076
"2018-07-30",0.418962658240288,16.4859498603772,229.855327712678,33.2549951161779,58.9975530691961
"2018-07-31",0.784156754464828,29.8361169113466,280.737157780832,41.0709851083338,73.8226780141105
"2018-08-01",0.969433680591251,26.593490153493,187.951419888349,-19.1570892821916,-10.2037381027718
"2018-08-02",0.834786179654623,40.1686278375789,114.127207979891,-66.8294598576281,-83.083030014524
"2018-08-03",1.01020659396455,53.0420772217364,200.543538308518,-93.5463505015243,-139.216528236181
"2018-08-06",0.905686920763752,62.8643689599999,208.559379951852,-88.507957472773,-157.80552893981
"2018-08-07",0.701218739716404,70.716011781023,266.683619090828,-14.3144383618711,-53.6512707508067
"2018-08-08",0.416793256111865,69.7974884277639,328.365055696023,-48.3659141738733,-102.55492706412
"2018-08-09",0.142401385383945,65.5392524119946,297.082379502038,10.5375000033322,-16.3176490975287
"2018-08-10",0.158033870680926,45.1317283940382,226.004144510461,11.595709074402,-0.340545676560566
"2018-08-13",-0.116318603711963,33.705313943037,205.208781921328,-9.79138641187669,-10.2247188819874
"2018-08-14",0.0593345811656305,51.6903879722772,178.244629512942,-14.8238906999442,-17.971270653549
"2018-08-15",-0.165015907644466,30.0873154629007,68.3999402391194,-78.9019039868351,-98.3812987045697
"2018-08-16",-0.609379427626965,52.4264400291856,130.912893374308,-70.0255203419418,-106.655893319707
"2018-08-17",-0.813765268055624,61.9180928484901,137.201639919135,-109.394801219848,-124.796104116845
"2018-08-20",-0.728182466311245,68.9225834271832,174.024276760204,-66.4097791292633,-117.802936626535
"2018-08-21",-0.732639723396816,74.9501956772122,152.688844070562,-27.0704413596791,-63.277344793768
"2018-08-22",-0.597145439313963,73.9611850207504,165.523310088241,-24.1767477493234,-59.6202338682756
"2018-08-23",-0.611707711220603,69.3057758984595,158.865579936342,-16.9286469467232,-53.2324829436741
"2018-08-24",-0.736334389438561,87.2341621785154,177.563490316965,3.87392239341224,-41.3149464689557
"2018-08-27",-0.771033071434473,109.536509080829,NA,49.8310286140423,50.9315431111016
"2018-08-28",-0.585811050303797,110.602945766282,221.784812263618,40.3427384566275,44.3061704295825
"2018-08-29",-0.580675300427911,127.443556117666,172.327243412256,38.809098064712,41.2080990665467
"2018-08-30",-0.395632554037652,114.888378299038,129.758389721822,18.4301369055805,8.43647428771082
"2018-08-31",-0.330689303335893,115.667397794351,50.8157859182504,7.60586840439386,-9.40957567497858
"2018-09-03",-0.535851876986933,NA,127.716913090411,-1.06370163189835,-16.3309260771213
"2018-09-04",-0.691126466961465,111.290552597384,85.7492313220377,41.2214294597696,34.2715517154872
"2018-09-05",-0.806519043730537,103.627732889705,15.9901479038508,-25.7387352179705,-41.4030069123234
"2018-09-06",-0.762035292081166,93.5687828496754,-43.4629653186644,-45.344209601806,-66.9554807423237
"2018-09-07",-0.847680563418012,87.723503820289,-79.8127431098457,-15.5949969888537,-38.7867314421012
"2018-09-10",-1.12345989415105,93.7316584668544,-73.2618022681734,-38.2910819329303,-81.4975930023108
"2018-09-11",-1.41937797029287,105.082973193366,-74.0327266005116,-56.6324425414268,-86.0888833809248
"2018-09-12",-1.24543901346338,106.737135658971,-29.1880696305867,-69.4190410937735,-105.361386847798
"2018-09-13",-1.22164665856837,122.653790085592,-55.920354279753,-33.4508164598478,-60.1158520873936
"2018-09-14",-1.11800402569913,124.142536574425,-28.3620914042257,-24.7276788145935,-54.7529842316344
"2018-09-17",-1.07451372996773,108.682924526536,-25.185768745032,-50.4495245055142,-85.0734635634794
"2018-09-18",-1.2511779243482,124.944452027373,-21.9138623193804,14.5837603412532,-15.8779477331093
"2018-09-19",-1.43799831765361,129.366572237292,14.1411622662727,36.3723104533527,24.6329407755821
"2018-09-20",-1.73497610151016,152.978686669635,55.5268484636978,42.1162545301075,31.4585860418157
"2018-09-21",-1.51211187313406,152.740143362825,183.640733879375,146.815706235887,107.998361962591
"2018-09-25",-1.49940551257214,140.398159607625,211.42308507133,109.670761825954,111.051629431196
"2018-09-26",-1.2668562748241,131.733103253616,220.596363421842,145.681456867893,146.617704698492
"2018-09-27",-1.02446279509659,140.714162450825,259.797454654932,136.447781595881,142.69585811124
"2018-09-28",-0.972223184928208,141.670387138981,229.813554021177,163.76966602504,178.085299410727
"2018-10-08",-1.1001351323862,118.445486521687,-15.584224853948,38.2469837685861,20.3851793528786
"2018-10-09",-1.02819592365989,115.476224086155,-6.11964990835165,54.4795407439352,20.7945750806418
"2018-10-10",-1.00640239018661,21.9523839647169,-92.7856490456388,55.8671270587446,24.9125553103291
"2018-10-11",-0.664750938389222,-34.2074927151072,-226.435590078562,-57.3904896989872,-155.261819836961
"2018-10-12",-0.733237558684342,5.71512609998792,-232.322802465862,2.70643496549017,-91.1295005384094
"2018-10-15",-0.871857966706725,-9.4512133966635,-193.910522067081,-28.6423307300591,-135.89137279209
"2018-10-16",-0.650607575000774,50.862032625844,-158.661888708702,-23.4370196866792,-146.348284926752
"2018-10-17",-0.739481435719735,51.3434119051648,-158.429962062498,-15.477852965943,-133.901029099121
"2018-10-18",-0.438474332081806,12.1114511546445,-181.047736215749,-72.3650419412989,-205.350336971323
"2018-10-19",-0.627580741633145,12.3146558643478,-153.288139767308,-18.0987915884287,-143.696884856377
"2018-10-22",-0.816794960672407,1.62152651790756,-155.384026477946,108.720723029959,37.8587358163832
"2018-10-23",-0.656111026081544,-12.359441491395,-238.118186745396,22.8933343322987,-69.0840069838488
"2018-10-24",-0.535522637112414,-95.7397534405592,-225.543346737862,37.6188297963966,-61.9256609372721
"2018-10-25",-0.485023221806676,-45.0609094976931,-179.672134195092,46.2969874368238,-43.4667451673944
"2018-10-26",-0.484605986842808,-90.7343702559371,-239.517083626292,26.7275697177558,-80.30775320017
"2018-10-29",-0.284263938410092,-106.971577682065,-139.550655271225,-52.2896800334552,-168.249160594258
"2018-10-30",-0.333989882381147,-64.393936236898,-134.015210363326,-22.5550295378564,-131.491409712189
"2018-10-31",-0.293776507125326,-34.0928061635358,-37.2530524511081,6.13127509805933,-92.8348733692776
"2018-11-01",-0.173616362953997,-4.27952108720484,-46.2464296864992,15.3689970911712,-68.6798700273025
"2018-11-02",-0.643501878743216,-20.4154005404954,-62.407574822767,101.757897123792,63.7733202261385
"2018-11-05",-0.593425411602755,-4.00176228708269,-48.3787014967275,65.4977295253108,20.124445692773
"2018-11-06",-0.373379052644781,14.290084348314,-107.301997548355,53.1882065626893,2.77322831308382
"2018-11-07",-0.213354647683279,73.8688316950935,-26.5396308198172,34.0290134285778,-27.6806182910574
"2018-11-08",-0.123343888192268,67.9331661757801,0.946275201182445,43.2198133297857,-26.8373816442134
"2018-11-09",-0.243338377453581,43.221743678449,-30.3863920028862,-13.4397445930645,-72.2973378285651
"2018-11-12",-0.303329667763644,-10.476807989705,-78.7197453406002,-5.1500290647124,-38.2607518332865
"2018-11-13",-0.223309210832512,-13.4438788875205,-74.1958851599969,11.2885967456989,-5.32785876253161
"2018-11-14",0.176731667013919,-32.9908547432209,-90.4068792695883,-21.5242282023613,-38.4988779049268
"2018-11-15",0.236801731756927,-3.33911572785879,-82.5147648081027,8.61113038438974,-2.17402634708357
"2018-11-16",0.626909676323928,3.73997162464446,-103.061541544011,10.6943156965086,23.2464947387424
"2018-11-19",0.427064095758096,-40.8149578393862,-112.559175137086,46.9249673650613,51.7624850788325
"2018-11-20",0.327273325963185,-88.6952708196215,-162.129588646071,1.9027206005565,-22.0262652098617
"2018-11-21",0.427545526312089,-79.7223171443807,-56.5146586019811,-1.77280878341666,-24.3199874070696
"2018-11-22",0.177888720895979,NA,-143.216194518005,-15.5020057599174,-35.3189036874069
"2018-11-23",0.228310757075893,-96.1874099790813,-147.565982546761,-52.285254569065,-112.223226172662
"2018-11-26",-0.00118059131943484,-54.4218295350235,-61.4157496406023,-49.9229330430493,-119.233152385342
"2018-11-27",0.149422355164838,-44.8268162635339,-77.6571617541828,-64.4153974015736,-124.348833459191
"2018-11-28",0.14012727647091,17.5664118799237,-87.1818594555739,-37.9629832280159,-80.9703712418154
"2018-11-29",0.320941790776092,12.3266554693604,-50.0514512123976,-50.3659994791045,-115.297816180066
"2018-11-30",0.141873458334632,35.4827078176148,-115.62750945441,-31.6247394193211,-87.5311852508897
"2018-12-03",0.27292970673668,66.3933571421899,-21.5115859224568,23.2605245062869,1.92955222812667
"2018-12-04",0.484117904927045,-23.2426230065947,-58.7851845617397,33.2895329250667,10.8844631215725
"2018-12-05",0.435445309032894,NA,-157.439800425183,21.2620168492678,-7.26638650390452
"2018-12-06",0.566918975066189,-26.7164865225822,-403.11690426661,-26.6223064692957,-75.322935080626
"2018-12-07",0.538545779043418,-88.9894776922352,-285.347901759933,-38.7637285676823,-85.6851180375555
"2018-12-10",0.640332362639794,-83.7928297585385,-351.624031947352,-57.1625299784087,-118.952839667818
"2018-12-11",0.582285144917141,-84.2177391796213,-264.416415919714,-52.6189752106316,-105.325968845927
"2018-12-12",0.614410280249131,-69.4553677771677,-189.476029420145,-50.7333051446586,-100.004325276073
"2018-12-13",-0.0132863176831539,-69.5568425605518,-190.593738892956,-19.5057389104371,-52.1876851249825
"2018-12-14",-0.160798989171679,-119.763261829066,-221.470332460661,-52.1364746667046,-108.275783221502
"2018-12-17",-0.478122069015264,-173.435695130169,-292.066519462074,-53.2257025093768,-112.668332822406
"2018-12-18",-0.285249825546238,-172.925162505776,-362.502917688938,-87.773590983052,-154.965002427223
"2018-12-19",-0.0921763294598865,-211.882612306599,-297.060024204773,-115.580286631285,-194.565413963305
"2018-12-20",0.261104466459553,-251.228921403099,-350.098186228546,-154.24589971534,-216.269125301308
"2018-12-21",0.0945986475292399,-301.924879081943,-351.547628186627,-197.970492720352,-276.475613886839
"2018-12-24",-0.0216878088631585,-367.311170781731,-374.45842978911,-182.954064372192,-258.984267768342
"2018-12-25",0.202251035566431,NA,NA,-194.59653156387,-281.394360710293
"2018-12-26",0.436421128066918,-250.668357137597,NA,-215.497735562483,-297.905059423574
"2018-12-27",0.440828332284942,-229.546846952989,-473.930525430244,-215.057437196921,-310.715414301714
"2018-12-28",0.855478331467691,-232.696945415118,-325.383694718418,-218.675308217656,-314.224352596635
"2019-01-02",1.21037662664243,-208.682713299182,-324.51145455233,-246.550931479246,-351.830673122756
"2019-01-03",1.24552836521562,-271.038523441579,-365.954806742558,-242.683799444756,-355.333044806975
"2019-01-04",1.01093819427292,-187.25623359845,-220.206756229349,-197.273302662846,-280.529991143451
"2019-01-07",0.986610246048727,-169.825672078685,-247.836330042298,-202.918731366505,-278.819888745774
"2019-01-08",1.5025482348958,-145.476589787071,-197.342464186595,-211.019294243972,-279.600998267871
"2019-01-09",1.31875546734203,-135.348667429314,-152.653992221755,-190.174116104872,-262.471465110826
"2019-01-10",1.02523462882229,-124.141525576788,-116.869666133796,-189.78223453197,-263.229319099762
"2019-01-11",1.04198785965089,-125.044728853328,-142.128174807866,-172.442608497724,-244.072481564752
"2019-01-14",0.839016876351992,-139.267790567569,-205.968158819679,-198.554118526387,-276.998765027477
"2019-01-15",0.776322964733245,-112.200172339716,-166.758199994876,-158.715573861237,-222.405881119737
"2019-01-16",1.25390706378653,-107.071278222349,-199.996795020335,-157.525701671202,-227.691426973161
"2019-01-17",1.28176979160347,-87.9304658887801,-228.762371651618,-170.583163518705,-247.252907785939
"2019-01-18",1.01991124796045,-53.9470487535577,-96.4632749739005,-132.286555851272,-208.487734637622
"2019-01-21",0.88833100280149,NA,-95.4177555108807,-113.634404604346,-184.993216403375
"2019-01-22",0.947028204481353,-92.57030388414,-165.934023912454,-145.4251810313,-229.366575777946
"2019-01-23",0.67600163415347,-87.6294860487042,-225.860251386647,-158.057309413683,-243.204958987195
"2019-01-24",0.695249681508706,-84.903811750344,-251.304540550981,-144.12915392009,-222.305417446418
"2019-01-25",0.524770456805546,-63.4224612697966,-262.644900661368,-120.439013384487,-203.064902039398
"2019-01-28",0.554561782913983,-85.3245797918875,-326.469237094476,-124.985127063898,-211.880271757969
"2019-01-29",0.764621265785257,-90.2092862852466,-241.43534666029,-109.765684430464,-202.348301654955
"2019-01-30",0.894946282137322,-50.2356644487114,-135.620891219605,-123.578823292625,-229.065679200544
"2019-01-31",0.875533892624154,-28.3027606920421,-110.373432833302,-89.0226360860291,-205.629008222301
"2019-02-01",0.746380787964732,-27.0296006599234,-61.0604775022189,-73.8951641639113,-157.034797861071
"2019-02-11",1.11748329696841,-31.4795511366151,33.8556787661568,-61.1944120809758,-118.279472259079
"2019-02-12",1.05883743992015,2.04336877355948,35.3084722756325,-55.3183538467394,-104.359390646578
"2019-02-13",0.960438775181813,8.90462173571169,90.3670480154245,-8.8649381753827,-37.4708633619548
"2019-02-14",0.722282423435181,0.135249537023929,93.8338970732801,-15.6320909146807,-38.0101576055558
"2019-02-15",0.754363108354977,28.5062902838523,130.74147318287,-71.417734248097,-92.3735250887841
"2019-02-18",0.576675255053537,NA,110.712191290815,-17.0197838972909,-4.15720181122559
"2019-02-19",0.779212976819272,31.1387820265745,67.5384123002703,-25.8361260627876,-19.157385588884
"2019-02-20",0.861970148566417,34.5237510323051,114.062451350485,-18.2646399097865,-13.1702725193888
"2019-02-21",0.494940323114481,23.1222106966245,49.8565956631049,-32.7031939238535,-20.3920507814371
"2019-02-22",0.30811669697869,39.3051601442983,58.0430853109089,17.6503509592707,65.7810968902742
"2019-02-25",-0.0485077379139713,41.1135889423924,60.114139758096,214.798147322059,320.552996190343
