"EB0Date","EB0Close","EB0_hpft","EB0_hpfc"
2021-12-23,7979,8948.56334708714,-969.563347087137
2021-12-24,8283,8954.38019199938,-671.380191999383
2021-12-27,8136,8960.41824917083,-824.418249170824
2021-12-28,8304,8966.67417205887,-662.674172058871
2021-12-29,8350,8973.14427333949,-623.144273339491
2021-12-30,8491,8979.82459176539,-488.82459176539
2021-12-31,8552,8986.71090850693,-434.71090850693
2022-01-04,8606,8993.79880267369,-387.798802673693
2022-01-05,8434,9001.0836736836,-567.083673683597
2022-01-06,8429,9008.56076065397,-579.56076065397
2022-01-07,8645,9016.22506829223,-371.225068292228
2022-01-10,8343,9024.0713617389,-681.071361738903
2022-01-11,8475,9032.09425268511,-557.094252685107
2022-01-12,8635,9040.28807129452,-405.288071294517
2022-01-13,8494,9048.6469174505,-554.646917450498
2022-01-14,8733,9057.16472350608,-324.164723506083
2022-01-17,8734,9065.83519254631,-331.835192546313
2022-01-18,8590,9074.6518936592,-484.6518936592
2022-01-19,8658,9083.60825876529,-425.608258765294
2022-01-20,8590,9092.69751944981,-502.697519449812
2022-01-21,8389,9101.91273136858,-712.912731368582
2022-01-24,8490,9111.24674238202,-621.246742382023
2022-01-25,8596,9120.69210566175,-524.692105661748
2022-01-26,8925,9130.24111758065,-205.241117580646
2022-01-27,9069,9139.88585762496,-70.8858576249586
2022-01-28,9093,9149.61832044278,-56.6183204427835
2022-02-07,9289,9159.43047138052,129.569528619484
2022-02-08,9292,9169.31425238092,122.68574761908
2022-02-09,9023,9179.26165894573,-156.261658945734
2022-02-10,8978,9189.26473728993,-211.264737289932
2022-02-11,9000,9199.31546903616,-199.315469036159
2022-02-14,9081,9209.40574847879,-128.405748478789
2022-02-15,9126,9219.52738752307,-93.5273875230746
2022-02-16,8921,9229.67214499665,-308.672144996654
2022-02-17,8770,9239.8317410666,-469.831741066603
2022-02-18,8900,9249.9977683074,-349.997768307398
2022-02-21,8991,9260.16162508395,-269.161625083945
2022-02-22,9119,9270.31456508617,-151.314565086172
2022-02-23,9158,9280.44773074334,-122.447730743336
2022-02-24,9372,9290.5522019374,81.447798062596
2022-02-25,9264,9300.61900793539,-36.6190079353904
2022-02-28,9270,9310.63921167152,-40.63921167152
2022-03-01,9200,9320.60386094323,-120.603860943225
2022-03-02,9540,9330.50398674929,209.496013250712
2022-03-03,9871,9340.33057023562,530.669429764377
2022-03-04,9796,9350.07467914557,445.925320854426
2022-03-07,10290,9359.72760057985,930.272399420151
2022-03-08,10483,9369.28080596651,1113.71919403349
2022-03-09,10510,9378.72615127095,1131.27384872905
2022-03-10,10071,9388.05595282552,682.944047174483
2022-03-11,9966,9397.26299458522,568.737005414783
2022-03-14,9673,9406.34034280712,266.659657192879
2022-03-15,9564,9415.28129884114,148.718701158862
2022-03-16,9513,9424.07927426358,88.920725736422
2022-03-17,9526,9432.72774212542,93.2722578745796
2022-03-18,9696,9441.22021223296,254.779787767038
2022-03-21,9582,9449.55023294821,132.449767051786
2022-03-22,9649,9457.71145794876,191.288542051236
2022-03-23,9768,9465.69759566159,302.302404338414
2022-03-24,9881,9473.5024335849,407.497566415097
2022-03-25,9977,9481.11988417619,495.880115823815
2022-03-28,9884,9488.54402833633,395.455971663672
2022-03-29,9868,9495.7691519429,372.230848057096
2022-03-30,9876,9502.78970433933,373.210295660668
2022-03-31,9674,9509.60028873357,164.399711266434
2022-04-01,9726,9516.19566260441,209.804337395594
2022-04-06,9958,9522.57065138701,435.429348612993
2022-04-07,9958,9528.72016724063,429.279832759374
2022-04-08,10038,9534.63930231381,503.360697686195
2022-04-11,9760,9540.32332620241,219.676673797586
2022-04-12,9870,9545.76771657075,324.232283429246
2022-04-13,9684,9550.96804188916,133.031958110844
2022-04-14,9726,9555.92000465201,170.079995347992
2022-04-15,9520,9560.61936234465,-40.6193623446498
2022-04-18,9656,9565.06194275535,90.9380572446508
2022-04-19,9532,9569.24355688331,-37.2435568833104
2022-04-20,9732,9573.160053317,158.839946683003
2022-04-21,9756,9576.80726525021,179.192734749791
2022-04-22,9765,9580.18109153465,184.818908465355
2022-04-25,9413,9583.27750509371,-170.277505093715
2022-04-26,9471,9586.09255524604,-115.092555246042
2022-04-27,9728,9588.62222092606,139.377779073943
2022-04-28,9631,9590.86243349203,40.1375665079705
2022-04-29,9904,9592.80918191653,311.190818083466
2022-05-05,9987,9594.45847176266,392.541528237341
2022-05-06,10107,9595.80643722815,511.193562771852
2022-05-09,10005,9596.84937477071,408.150625229294
2022-05-10,9666,9597.5837921561,68.4162078438995
2022-05-11,9867,9598.00636586176,268.993634138243
2022-05-12,10033,9598.11380064646,434.886199353539
2022-05-13,10150,9597.90291245949,552.097087540513
2022-05-16,10040,9597.37069701583,442.629302984173
2022-05-17,10126,9596.51437824383,529.485621756174
2022-05-18,10103,9595.33136303815,507.668636961849
2022-05-19,10111,9593.81927716018,517.180722839817
2022-05-20,10037,9591.97595622239,445.024043777615
2022-05-23,10003,9589.79944961791,413.200550382091
2022-05-24,9887,9587.28799069519,299.712009304813
2022-05-25,10009,9584.43998360351,424.56001639649
2022-05-26,10296,9581.25395638188,714.746043618118
2022-05-27,10372,9577.72861256386,794.271387436136
2022-05-30,10355,9573.86295113076,781.137048869243
2022-05-31,10543,9569.65629938444,973.34370061556
2022-06-01,10494,9565.10830751621,928.891692483791
2022-06-02,10564,9560.21902805914,1003.78097194086
2022-06-06,11016,9554.98889751274,1461.01110248726
2022-06-07,10927,9549.41876729939,1377.58123270061
2022-06-08,11262,9543.51009276392,1718.48990723608
2022-06-09,11231,9537.26489868917,1693.73510131083
2022-06-10,11396,9530.68592021249,1865.31407978751
2022-06-13,11014,9523.77659259157,1490.22340740843
2022-06-14,10968,9516.54112213103,1451.45887786897
2022-06-15,10840,9508.98433113443,1331.01566886557
2022-06-16,10736,9501.11164187928,1234.88835812072
2022-06-17,10536,9492.92902683158,1043.07097316842
2022-06-20,10324,9484.44296891044,839.557031089561
2022-06-21,10411,9475.6603821987,935.339617801295
2022-06-22,10272,9466.58852781842,805.411472181583
2022-06-23,10241,9457.23505352395,783.764946476047
2022-06-24,9840,9447.60793999289,392.392060007113
2022-06-27,10056,9437.71549188099,618.284508119013
2022-06-28,10169,9427.56617604268,741.433823957325
2022-06-29,9962,9417.16871490647,544.831285093525
2022-06-30,10055,9406.53213737975,648.467862620251
2022-07-01,9840,9395.66569758124,444.334302418761
2022-07-04,10099,9384.57891768004,714.421082319959
2022-07-05,9984,9373.28150351578,610.718496484222
2022-07-06,9703,9361.78345623989,341.216543760112
2022-07-07,9456,9350.09502945163,105.904970548371
2022-07-08,9600,9338.22661779472,261.773382205278
2022-07-11,9579,9326.18865968991,252.811340310086
2022-07-12,9203,9313.99170176444,-110.991701764443
2022-07-13,9192,9301.64639514762,-109.646395147617
2022-07-14,8831,9289.16334508906,-458.163345089058
2022-07-15,8778,9276.55311151533,-498.553111515334
2022-07-18,9247,9263.82606496642,-16.8260649664154
2022-07-19,9085,9250.99236990064,-165.992369900638
2022-07-20,8807,9238.06218382097,-431.062183820971
2022-07-21,8575,9225.04559561609,-650.045595616093
2022-07-22,8508,9211.95251599058,-703.952515990575
2022-07-25,8156,9198.79258694635,-1042.79258694635
2022-07-26,8706,9185.57515949983,-479.57515949983
2022-07-27,8642,9172.30915361884,-530.309153618841
2022-07-28,8991,9159.00329103407,-168.003291034074
2022-07-29,8728,9145.66607426782,-417.666074267818
2022-08-01,8859,9132.30593639649,-273.305936396487
2022-08-02,8642,9118.93113785016,-476.93113785016
2022-08-03,8678,9105.54982608526,-427.549826085259
2022-08-04,8440,9092.16995141403,-652.169951414035
2022-08-05,8275,9078.79928741682,-803.799287416822
2022-08-08,8386,9065.44533809314,-679.445338093139
2022-08-09,8509,9052.11527518415,-543.11527518415
2022-08-10,8381,9038.81598957577,-657.815989575774
2022-08-11,8492,9025.55414765175,-533.554147651755
2022-08-12,8502,9012.33614388129,-510.336143881286
2022-08-15,8291,8999.1681521836,-708.168152183597
2022-08-16,7960,8986.05613552547,-1026.05613552547
2022-08-17,7839,8973.00576414562,-1134.00576414562
2022-08-18,7680,8960.02228415232,-1280.02228415232
2022-08-19,8075,8947.11047290148,-872.110472901477
2022-08-22,8069,8934.27457863925,-865.274578639254
2022-08-23,8059,8921.51848911627,-862.518489116274
2022-08-24,8270,8908.84573441357,-638.845734413576
2022-08-25,8204,8896.25948808203,-692.259488082032
2022-08-26,8193,8883.76265959898,-690.76265959898
2022-08-29,8311,8871.35787228948,-560.357872289481
2022-08-30,8525,8859.04746394532,-334.047463945314
2022-08-31,8566,8846.83354072885,-280.833540728845
2022-09-01,8666,8834.71807072042,-168.718070720423
2022-09-02,8556,8822.70290591528,-266.702905915278
2022-09-05,8768,8810.78982856745,-42.7898285674484
2022-09-06,8779,8798.98051068629,-19.9805106862931
2022-09-07,8638,8787.27660659429,-149.276606594285
2022-09-08,8765,8775.67976235408,-10.6797623540839
2022-09-09,8967,8764.1915623238,202.808437676204
2022-09-13,9079,8752.81358644671,326.186413553291
2022-09-14,9005,8741.54749849926,263.452501500736
2022-09-15,8820,8730.39509709,89.6049029100047
2022-09-16,8915,8719.35828972827,195.64171027173
2022-09-19,8970,8708.43902096229,261.560979037713
2022-09-20,9143,8697.63931621122,445.360683788778
2022-09-21,9155,8686.96130901227,468.038690987735
2022-09-22,9061,8676.40731699728,384.59268300272
2022-09-23,9066,8665.9798512662,400.020148733803
2022-09-26,8509,8655.68158189443,-146.681581894425
2022-09-27,8508,8645.51534430962,-137.515344309619
2022-09-28,8430,8635.48391330681,-205.483913306811
2022-09-29,8572,8625.59000683798,-53.5900068379799
2022-09-30,8560,8615.83625791627,-55.8362579162672
2022-10-10,8845,8606.22527740304,238.77472259696
2022-10-11,8503,8596.7596530792,-93.7596530792042
2022-10-12,8403,8587.44207142539,-184.442071425389
2022-10-13,8275,8578.27518016549,-303.275180165492
2022-10-14,8375,8569.26155078258,-194.261550782586
2022-10-17,8409,8560.40362939821,-151.403629398213
2022-10-18,8347,8551.70378183406,-204.703781834062
2022-10-19,8133,8543.16431132738,-410.164311327379
2022-10-20,8451,8534.78743649903,-83.7874364990299
2022-10-21,8433,8526.57520642495,-93.5752064249503
2022-10-24,8408,8518.52963554616,-110.529635546164
2022-10-25,8359,8510.65269962378,-151.65269962378
2022-10-26,8153,8502.94632873012,-349.946328730121
2022-10-27,7760,8495.41239025071,-735.412390250706
2022-10-28,7855,8488.05260691719,-633.05260691719
2022-10-31,7643,8480.86839747114,-837.868397471138
2022-11-01,7833,8473.86091897587,-640.860918975867
2022-11-02,7768,8467.0309821535,-699.030982153502
2022-11-03,7685,8460.37913281985,-775.379132819852
2022-11-04,7907,8453.90562783977,-546.905627839766
2022-11-07,7818,8447.61040356743,-629.610403567431
2022-11-08,7766,8441.49317028808,-675.493170288076
2022-11-09,7788,8435.55337803175,-647.553378031752
2022-11-10,7783,8429.79019760637,-646.790197606371
2022-11-11,8156,8424.20253214715,-268.202532147146
2022-11-14,8194,8418.78901743308,-224.789017433082
2022-11-15,8181,8413.54817837814,-232.548178378138
2022-11-16,8193,8408.47844697774,-215.478446977744
2022-11-17,8269,8403.57815910152,-134.578159101521
2022-11-18,8281,8398.84556154914,-117.845561549136
2022-11-21,8184,8394.27884549058,-210.278845490577
2022-11-22,8050,8389.87615338302,-339.876153383021
2022-11-23,7947,8385.63554076375,-438.635540763752
2022-11-24,7951,8381.55492267779,-430.554922677787
2022-11-25,7773,8377.63203285689,-604.632032856894
2022-11-28,7610,8373.86442705789,-763.864427057893
2022-11-29,7674,8370.24941110779,-696.249411107786
2022-11-30,7691,8366.78397508233,-675.783975082334
2022-12-01,7917,8363.46482125547,-446.464821255472
2022-12-02,8110,8360.28837255974,-250.288372559742
2022-12-05,8110,8357.25086737696,-247.250867376955
2022-12-06,8077,8354.34844062981,-277.34844062981
2022-12-07,7873,8351.57712503719,-478.577125037185
2022-12-08,7979,8348.93283867351,-369.93283867351
2022-12-09,8201,8346.41130178871,-145.411301788713
2022-12-12,8153,8344.00808171693,-191.008081716927
2022-12-13,8191,8341.71868568599,-150.718685685991
2022-12-14,8245,8339.53854196772,-94.5385419677169
2022-12-15,8246,8337.46301653335,-91.4630165333476
2022-12-16,8221,8335.4874362755,-114.487436275504
2022-12-19,8050,8333.60709027998,-283.607090279979
2022-12-20,8061,8331.81722030781,-270.817220307813
2022-12-21,8237,8330.11295088838,-93.1129508883817
2022-12-22,8319,8328.489294606,-9.48929460599661
2022-12-23,8268,8326.94122555592,-58.9412255559216
2022-12-26,8338,8325.46371391085,12.5362860891514
2022-12-27,8412,8324.0517054796,87.9482945203967
2022-12-28,8351,8322.70015125299,28.2998487470122
2022-12-29,8311,8321.40403857618,-10.4040385761769
2022-12-30,8455,8320.15836649219,134.84163350781
2023-01-03,8531,8318.95812974352,212.041870256484
2023-01-04,8375,8317.79837881083,57.2016211891707
2023-01-05,8238,8316.67425182426,-78.6742518242581
2023-01-06,8406,8315.58091055887,90.4190894411357
2023-01-09,8294,8314.51348426893,-20.5134842689299
2023-01-10,8194,8313.46713958433,-119.467139584328
2023-01-11,8468,8312.43703465553,155.562965344469
2023-01-12,8660,8311.41827825004,348.58172174996
2023-01-13,8719,8310.40604343886,408.593956561136
2023-01-16,8706,8309.39564738268,396.604352617321
2023-01-17,8707,8308.38257613846,398.617423861539
2023-01-18,8869,8307.36247970348,561.637520296519
2023-01-19,8812,8306.33117284742,505.668827152577
2023-01-20,8978,8305.28470249834,672.71529750166
2023-01-30,8810,8304.21932460746,505.78067539254
2023-01-31,8699,8303.13157319942,395.868426800576
2023-02-01,8717,8302.01819136827,414.981808631732
2023-02-02,8595,8300.87608584416,294.123914155838
2023-02-03,8521,8299.70233489401,221.297665105995
2023-02-06,8357,8298.49413836378,58.5058616362232
2023-02-07,8404,8297.24878757494,106.751212425056
2023-02-08,8384,8295.96359803303,88.0364019669721
2023-02-09,8367,8294.63592937017,72.36407062983
2023-02-10,8435,8293.26317760911,141.736822390893
2023-02-13,8342,8291.8427686851,50.1572313148981
2023-02-14,8349,8290.37218712176,58.6278128782415
2023-02-15,8323,8288.84893817552,34.151061824477
2023-02-16,8439,8287.27055133734,151.729448662656
2023-02-17,8348,8285.63457021464,62.3654297853566
2023-02-20,8472,8283.93860113402,188.061398865976
2023-02-21,8579,8282.18027620114,296.819723798862
2023-02-22,8581,8280.35730525878,300.642694741219
2023-02-23,8559,8278.46752084319,280.532479156813
2023-02-24,8569,8276.50887976404,292.491120235958
2023-02-27,8502,8274.47945479208,227.520545207919
2023-02-28,8511,8272.37743960189,238.622560398111
2023-03-01,8557,8270.20112191584,286.798878084165
2023-03-02,8569,8267.94888809346,301.051111906537
2023-03-03,8620,8265.61924304534,354.380756954658
2023-03-06,8527,8263.21081612447,263.789183875534
2023-03-07,8566,8260.72238317078,305.277616829218
2023-03-08,8544,8258.15282906378,285.847170936217
2023-03-09,8507,8255.50116487255,251.498835127446
2023-03-10,8364,8252.76651982401,111.233480175993
2023-03-13,8526,8249.94812710444,276.051872895563
2023-03-14,8335,8247.04526587975,87.9547341202509
2023-03-15,8365,8244.0573294241,120.942670575896
2023-03-16,8103,8240.98374736934,-137.983747369339
2023-03-17,8247,8237.82399933954,9.17600066046305
2023-03-20,8204,8234.57750792219,-30.5775079221956
2023-03-21,8270,8231.24369949775,38.7563005022452
2023-03-22,8291,8227.82198780697,63.1780121930312
2023-03-23,8298,8224.31180261113,73.6881973888684
2023-03-24,8316,8220.71259978646,95.2874002135387
2023-03-27,8394,8217.02386566914,176.976134330864
2023-03-28,8465,8213.24512598335,251.754874016654
2023-03-29,8482,8209.37597960807,272.624020391927
2023-03-30,8459,8205.41612948738,253.583870512624
2023-03-31,8518,8201.36539125764,316.634608742362
2023-04-03,8679,8197.22368537621,481.776314623787
2023-04-04,8747,8192.99106318451,554.008936815486
2023-04-06,8662,8188.66777517096,473.332224829038
2023-04-07,8671,8184.25430082911,486.745699170893
2023-04-10,8622,8179.75131530889,442.248684691112
2023-04-11,8625,8175.15969496121,449.840305038785
2023-04-12,8693,8170.4804989451,522.519501054902
2023-04-13,8601,8165.71497236523,435.285027634774
2023-04-14,8623,8160.864576315,462.135423684999
2023-04-17,8697,8155.93095181723,541.069048182768
2023-04-18,8631,8150.91593092272,480.08406907728
2023-04-19,8567,8145.82156933822,421.178430661776
2023-04-20,8528,8140.65012121848,387.349878781518
2023-04-21,8462,8135.40401481615,326.595985183851
2023-04-24,8384,8130.08583849883,253.914161501171
2023-04-25,8390,8124.69831563586,265.301684364136
2023-04-26,8320,8119.24427455424,200.755725445758
2023-04-27,8230,8113.72665324612,116.273346753883
2023-04-28,8251,8108.14847268816,142.851527311839
2023-05-04,8029,8102.5128019195,-73.5128019194952
2023-05-05,8019,8096.82276902852,-77.8227690285231
2023-05-08,8212,8091.08147171633,120.918528283668
2023-05-09,8113,8085.29197551513,27.7080244848694
2023-05-10,8145,8079.45739594006,65.5426040599374
2023-05-11,8023,8073.58085995971,-50.5808599597071
2023-05-12,7855,8067.66552163526,-212.665521635255
2023-05-15,7809,8061.71451411991,-252.714514119913
2023-05-16,7735,8055.73088265929,-320.730882659292
2023-05-17,7789,8049.71756803718,-260.717568037179
2023-05-18,7888,8043.67737846003,-155.677378460028
2023-05-19,7721,8037.61301436416,-316.613014364163
2023-05-22,7615,8031.5271118351,-416.527111835101
2023-05-23,7455,8025.42217608333,-570.422176083332
2023-05-24,7502,8019.30054014372,-517.300540143716
2023-05-25,7563,8013.16430126156,-450.164301261556
2023-05-26,7709,8007.01534285093,-298.015342850934
2023-05-29,7765,8000.85536224608,-235.85536224608
2023-05-30,7741,7994.68593359368,-253.685933593677
2023-05-31,7706,7988.5085335473,-282.508533547297
2023-06-01,7692,7982.32453389693,-290.324533896928
2023-06-02,7770,7976.13518965491,-206.135189654907
2023-06-05,7719,7969.94163582508,-250.941635825078
2023-06-06,7642,7963.74492220328,-321.744922203277
2023-06-07,7612,7957.54599485617,-345.545994856169
2023-06-08,7436,7951.34566685401,-515.345666854005
2023-06-09,7500,7945.14460843221,-445.144608432214
2023-06-12,7278,7938.94327680305,-660.94327680305
