"SPXDate","SPXClose","SPX_hpft","SPX_hpfc"
2016-09-21,2163.12,2162.92266051047,0.197339489526982
2016-09-22,2177.18,2163.917281638,13.2627183620033
2016-09-23,2164.69,2164.91718635957,-0.227186359566067
2016-09-26,2146.1,2165.92278870957,-19.8227887095653
2016-09-27,2159.93,2166.93450262845,-7.00450262845348
2016-09-28,2171.37,2167.95273386274,3.41726613725754
2016-09-29,2151.13,2168.97788526357,-17.8478852635697
2016-09-30,2168.27,2170.01036109465,-1.74036109464979
2016-10-03,2161.2,2171.05055824207,-9.85055824207175
2016-10-04,2150.49,2172.09887287253,-21.6088728725309
2016-10-05,2159.73,2173.15569708094,-13.4256970809424
2016-10-06,2160.77,2174.22141402991,-13.4514140299143
2016-10-07,2153.74,2175.29640133245,-21.5564013324514
2016-10-10,2163.66,2176.3810310413,-12.7210310412957
2016-10-11,2136.73,2177.47566629861,-40.7456662986128
2016-10-12,2139.17,2178.5806649882,-39.4106649882017
2016-10-13,2132.55,2179.69636815126,-47.1463681512572
2016-10-14,2132.98,2180.8231005382,-47.8431005382042
2016-10-17,2126.5,2181.96116741103,-55.4611674110259
2016-10-18,2139.6,2183.1108542553,-43.5108542552982
2016-10-19,2144.29,2184.27242363119,-39.9824236311867
2016-10-20,2141.34,2185.44612011323,-44.1061201132257
2016-10-21,2141.16,2186.63217174882,-45.4721717488163
2016-10-24,2151.33,2187.83078835366,-36.5007883536617
2016-10-25,2143.16,2189.04216094708,-45.8821609470783
2016-10-26,2139.43,2190.26646546049,-50.8364654604861
2016-10-27,2133.04,2191.5038588594,-58.4638588594049
2016-10-28,2126.41,2192.75447709562,-66.3444770956222
2016-10-31,2126.15,2194.01843195432,-67.8684319543203
2016-11-01,2111.72,2195.29580779653,-83.5758077965304
2016-11-02,2097.94,2196.58666092924,-98.6466609292393
2016-11-03,2088.66,2197.89101311251,-109.231013112515
2016-11-04,2085.18,2199.20884532985,-114.028845329853
2016-11-07,2131.52,2200.54009341308,-69.0200934130846
2016-11-08,2139.56,2201.88464605908,-62.3246460590799
2016-11-09,2163.26,2203.24236343457,-39.9823634345684
2016-11-10,2167.48,2204.61307994381,-37.133079943805
2016-11-11,2164.45,2205.99661346393,-41.5466134639285
2016-11-14,2164.2,2207.39276652273,-43.1927665227307
2016-11-15,2180.39,2208.80132447434,-28.4113244743401
2016-11-16,2176.94,2210.22205481873,-33.282054818728
2016-11-17,2187.12,2211.65471331177,-24.5347133117671
2016-11-18,2181.9,2213.09904195185,-31.1990419518541
2016-11-21,2198.18,2214.5547725957,-16.3747725957
2016-11-22,2202.94,2216.02162420361,-13.0816242036134
2016-11-23,2204.72,2217.49930896724,-12.779308967237
2016-11-25,2213.35,2218.9875336708,-5.63753367080171
2016-11-28,2201.72,2220.48599981607,-18.765999816069
2016-11-29,2204.66,2221.99440657448,-17.3344065744781
2016-11-30,2198.81,2223.51244536034,-24.7024453603366
2016-12-01,2191.08,2225.03980042262,-33.9598004226154
2016-12-02,2191.95,2226.57614579931,-34.6261457993138
2016-12-05,2204.71,2228.1211414908,-23.411141490797
2016-12-06,2212.23,2229.67443318437,-17.4444331843668
2016-12-07,2241.35,2231.23565689011,10.1143431098896
2016-12-08,2246.19,2232.8044414073,13.3855585927014
2016-12-09,2259.53,2234.38041971604,25.1495802839598
2016-12-12,2256.96,2235.96323032951,20.9967696704911
2016-12-13,2271.72,2237.55252215669,34.1674778433113
2016-12-14,2253.28,2239.1479527858,14.1320472141987
2016-12-15,2262.03,2240.74919392852,21.2808060714768
2016-12-16,2258.07,2242.35592313815,15.7140768618533
2016-12-19,2262.52,2243.96782676461,18.5521732353862
2016-12-20,2270.76,2245.58459765342,25.1754023465792
2016-12-21,2265.18,2247.20593631878,17.9740636812177
2016-12-22,2260.96,2248.83155368141,12.1284463185855
2016-12-23,2263.79,2250.46116809179,13.3288319082128
2016-12-27,2268.88,2252.09450291379,16.7854970862119
2016-12-28,2249.92,2253.7312870209,-3.81128702090303
2016-12-29,2249.26,2255.37125622506,-6.11125622506483
2016-12-30,2238.83,2257.01414476278,-18.1841447627787
2017-01-03,2257.83,2258.6596843444,-0.829684344401682
2017-01-04,2270.75,2260.3075991637,10.4424008363049
2017-01-05,2269,2261.95761307146,7.04238692853723
2017-01-06,2276.98,2263.60945423498,13.3705457650237
2017-01-09,2268.9,2265.26285373255,3.63714626745252
2017-01-10,2268.9,2266.91754816933,1.98245183066525
2017-01-11,2275.32,2268.57327565395,6.74672434605332
2017-01-12,2270.42,2270.22977511446,0.190224885543027
2017-01-13,2274.64,2271.88678826776,2.7532117322367
2017-01-17,2267.88,2273.5440569094,-5.66405690939523
2017-01-18,2271.89,2275.20132397295,-3.31132397295003
2017-01-19,2263.69,2276.85833005073,-13.1683300507299
2017-01-20,2271.32,2278.51481436627,-7.19481436627039
2017-01-23,2265.2,2280.17051069985,-14.9705106998484
2017-01-24,2280.08,2281.82514985769,-1.7451498576935
2017-01-25,2298.37,2283.47845645783,14.891543542173
2017-01-26,2296.68,2285.1301543969,11.5498456031014
2017-01-27,2294.69,2286.77997372712,7.91002627288163
2017-01-30,2280.89,2288.42764927495,-7.53764927494572
2017-01-31,2278.87,2290.07291913652,-11.2029191365243
2017-02-01,2279.55,2291.71551829223,-12.1655182922302
2017-02-02,2280.85,2293.35517709161,-12.505177091608
2017-02-03,2297.42,2294.99162085547,2.42837914452974
2017-02-06,2292.56,2296.62456973549,-4.06456973548623
2017-02-07,2293.08,2298.25374488712,-5.1737448871192
2017-02-08,2294.67,2299.87886578571,-5.20886578570947
2017-02-09,2307.87,2301.49964976797,6.37035023202545
2017-02-10,2316.1,2303.11581201749,12.9841879825074
2017-02-13,2328.25,2304.72707035108,23.5229296489178
2017-02-14,2337.58,2306.33314795274,31.2468520472611
2017-02-15,2349.25,2307.93377772985,41.3162222701512
2017-02-16,2347.22,2309.52870550601,37.6912944939886
2017-02-17,2351.16,2311.11769418328,40.0423058167151
2017-02-21,2365.38,2312.7005222438,52.6794777562
2017-02-22,2362.82,2314.27698472154,48.5430152784557
2017-02-23,2363.81,2315.84689842612,47.9631015738838
2017-02-24,2367.34,2317.41010023282,49.9298997671848
2017-02-27,2369.75,2318.96644684298,50.783553157025
2017-02-28,2363.64,2320.51581559696,43.1241844030445
2017-03-01,2395.96,2322.05810482696,73.9018951730405
2017-03-02,2381.92,2323.59323069103,58.3267693089727
2017-03-03,2383.12,2325.12113989526,57.998860104744
2017-03-06,2375.31,2326.64180325568,48.668196744321
2017-03-07,2368.39,2328.15521556273,40.234784437273
2017-03-08,2362.98,2329.66139172433,33.3186082756727
2017-03-09,2364.87,2331.16036327982,33.7096367201842
2017-03-10,2372.6,2332.65217554112,39.9478244588785
2017-03-13,2373.47,2334.13688775439,39.3331122456132
2017-03-14,2365.45,2335.61457567857,29.8354243214314
2017-03-15,2385.26,2337.08533133135,48.17466866865
2017-03-16,2381.38,2338.54925906318,42.8307409368233
2017-03-17,2378.25,2340.00648313796,38.2435168620373
2017-03-20,2373.47,2341.45714552414,32.0128544758626
2017-03-21,2344.02,2342.90140399846,1.11859600153985
2017-03-22,2348.45,2344.33942957052,4.1105704294779
2017-03-23,2345.96,2345.77139371228,0.188606287723758
2017-03-24,2343.98,2347.19746959485,-3.2174695948468
2017-03-27,2341.59,2348.61783046731,-7.02783046731319
2017-03-28,2358.57,2350.03264824877,8.53735175123161
2017-03-29,2361.13,2351.44209195329,9.68790804670664
2017-03-30,2368.06,2352.84633412396,15.2136658760376
2017-03-31,2362.72,2354.24555130844,8.47444869155547
2017-04-03,2358.84,2355.63992634313,3.20007365687208
2017-04-04,2360.16,2357.0296455674,3.13035443259809
2017-04-05,2352.95,2358.41489664343,-5.46489664342893
2017-04-06,2357.49,2359.79586852734,-2.30586852733576
2017-04-07,2355.54,2361.17274791628,-5.63274791627684
2017-04-10,2357.16,2362.54572055426,-5.38572055426186
2017-04-11,2353.78,2363.91496985695,-10.1349698569458
2017-04-12,2344.93,2365.28067701374,-20.3506770137397
2017-04-13,2328.95,2366.64301902467,-37.6930190246701
2017-04-17,2349.01,2368.00216447761,-18.9921644776122
2017-04-18,2342.19,2369.35826637966,-27.1682663796612
2017-04-19,2338.17,2370.71146988731,-32.5414698873086
2017-04-20,2355.84,2372.06190892679,-16.2219089267898
2017-04-21,2348.69,2373.409703973,-24.7197039729976
2017-04-24,2374.15,2374.75496879534,-0.604968795337113
2017-04-25,2388.61,2376.09780694509,12.5121930549079
2017-04-26,2387.45,2377.43832172347,10.0116782765321
2017-04-27,2388.77,2378.77662160371,9.99337839629327
2017-04-28,2384.2,2380.11281919748,4.08718080251588
2017-05-01,2388.33,2381.44703124733,6.88296875266878
2017-05-02,2391.17,2382.77937618525,8.39062381474874
2017-05-03,2388.13,2384.1099752884,4.0200247116031
2017-05-04,2389.52,2385.43895330226,4.08104669773931
2017-05-05,2399.29,2386.76643663406,12.523563365941
2017-05-08,2399.38,2388.09255337795,11.2874466220553
2017-05-09,2396.92,2389.41743680481,7.50256319519242
2017-05-10,2399.63,2390.74122485132,8.88877514868224
2017-05-11,2394.44,2392.0640585554,2.37594144460117
2017-05-12,2390.9,2393.38608262924,-2.48608262923959
2017-05-15,2402.32,2394.70744276715,7.61255723285498
2017-05-16,2400.67,2396.02828363578,4.6417163642244
2017-05-17,2357.03,2397.34875304852,-40.318753048516
2017-05-18,2365.72,2398.66900073745,-32.9490007374506
2017-05-19,2381.73,2399.98915976851,-18.2591597685112
2017-05-22,2394.02,2401.30934958784,-7.28934958783895
2017-05-23,2398.42,2402.62968209397,-4.20968209397168
2017-05-24,2404.39,2403.95026617232,0.439733827675928
2017-05-25,2415.07,2405.2712089682,9.79879103180414
2017-05-26,2415.82,2406.59261780866,9.22738219134282
2017-05-30,2412.91,2407.9146040712,4.99539592879697
2017-05-31,2411.8,2409.23728294756,2.5627170524428
2017-06-01,2430.06,2410.56077169434,19.4992283056606
2017-06-02,2439.07,2411.88518862749,27.1848113725058
2017-06-05,2436.1,2413.21066012316,22.8893398768381
2017-06-06,2429.33,2414.53732379459,14.7926762054068
2017-06-07,2433.14,2415.86532671657,17.2746732834309
2017-06-08,2433.79,2417.19482207857,16.5951779214322
2017-06-09,2431.77,2418.52597021072,13.2440297892785
2017-06-12,2429.39,2419.85893830295,9.53106169705286
2017-06-13,2440.35,2421.19389901971,19.1561009802945
2017-06-14,2437.92,2422.53102896522,15.3889710347837
2017-06-15,2432.46,2423.87051266206,8.58948733793637
2017-06-16,2433.15,2425.21254099401,7.9374590059924
2017-06-19,2453.46,2426.55730839536,26.9026916046354
2017-06-20,2437.03,2427.90501258148,9.12498741852487
2017-06-21,2435.61,2429.25586238817,6.35413761183239
2017-06-22,2434.5,2430.61007042318,3.88992957682346
2017-06-23,2438.3,2431.96785192078,6.3321480792213
2017-06-26,2439.07,2433.32942372319,5.74057627681011
2017-06-27,2419.38,2434.69500529009,-15.3150052900909
2017-06-28,2440.69,2436.06481845407,4.62518154592721
2017-06-29,2419.7,2437.43907871713,-17.7390787171263
2017-06-30,2423.41,2438.8180034931,-15.408003493103
2017-07-03,2429.01,2440.20180286323,-11.191802863233
2017-07-05,2432.54,2441.5906805397,-9.05068053970463
2017-07-06,2409.75,2442.98483560845,-33.2348356084547
2017-07-07,2425.18,2444.38446341426,-19.2044634142556
2017-07-10,2427.43,2445.78974556391,-18.3597455639065
2017-07-11,2425.53,2447.20085572585,-21.6708557258519
2017-07-12,2443.25,2448.61795997939,-5.36795997938917
2017-07-13,2447.83,2450.04121544592,-2.2112154459193
2017-07-14,2459.27,2451.47077702796,7.79922297203657
2017-07-17,2459.14,2452.90679871401,6.23320128598615
2017-07-18,2460.61,2454.34943771644,6.26056228355576
2017-07-19,2473.83,2455.79885382418,18.0311461758176
2017-07-20,2473.45,2457.25520941401,16.1947905859851
2017-07-21,2472.54,2458.71867431609,13.8213256839149
2017-07-24,2469.91,2460.18942505483,9.7205749451688
2017-07-25,2477.08,2461.66764386785,15.4123561321478
2017-07-26,2477.83,2463.15351701084,14.6764829891649
2017-07-27,2475.42,2464.64723711032,10.7727628896805
2017-07-28,2472.1,2466.14900285952,5.9509971404818
2017-07-31,2470.3,2467.65901740465,2.64098259535039
2017-08-01,2476.35,2469.17748635188,7.17251364811526
2017-08-02,2477.57,2470.70461639902,6.86538360097539
2017-08-03,2472.16,2472.24061720873,-0.0806172087320478
2017-08-04,2476.83,2473.78570128151,3.0442987184877
2017-08-07,2480.91,2475.34008108459,5.56991891541287
2017-08-08,2474.92,2476.90397034353,-1.98397034352553
2017-08-09,2474.02,2478.47758508629,-4.45758508628624
2017-08-10,2438.21,2480.06114052074,-41.8511405207414
2017-08-11,2441.32,2481.65485001221,-40.3348500122063
2017-08-14,2465.66,2483.25890962635,-17.5989096263536
2017-08-15,2464.61,2484.87349875611,-20.2634987561087
2017-08-16,2468.11,2486.49878951968,-18.388789519684
2017-08-17,2430.01,2488.13494565919,-58.1249456591946
2017-08-18,2425.55,2489.78212331555,-64.2321233155491
2017-08-21,2428.37,2491.44045460316,-63.070454603163
2017-08-22,2452.51,2493.11004508547,-40.6000450854652
2017-08-23,2444.04,2494.79097425508,-50.7509742550792
2017-08-24,2438.97,2496.48330482224,-57.5133048222443
2017-08-25,2443.05,2498.18707851874,-55.1370785187388
2017-08-28,2444.24,2499.90231330268,-55.6623133026771
2017-08-29,2446.3,2501.62900434073,-55.3290043407339
2017-08-30,2457.59,2503.36712379099,-45.7771237909864
2017-08-31,2471.65,2505.11662094077,-33.4666209407664
2017-09-01,2476.55,2506.87742615495,-30.3274261549516
2017-09-05,2457.85,2508.6494559647,-50.7994559646961
2017-09-06,2465.54,2510.43261436499,-44.8926143649948
2017-09-07,2465.1,2512.22678435237,-47.1267843523706
2017-09-08,2461.43,2514.03183036657,-52.6018303665722
2017-09-11,2488.11,2515.84759736705,-27.7375973670507
2017-09-12,2496.48,2517.67390856971,-21.1939085697116
2017-09-13,2498.37,2519.51057572494,-21.1405757249433
2017-09-14,2495.62,2521.35740182233,-25.7374018223272
2017-09-15,2500.23,2523.21418111284,-22.9841811128412
2017-09-18,2503.87,2525.08069720864,-21.2106972086403
2017-09-19,2506.65,2526.95672422117,-20.306724221169
2017-09-20,2508.24,2528.84202749418,-20.6020274941834
2017-09-21,2500.6,2530.73636397747,-30.1363639774709
2017-09-22,2502.22,2532.63948210476,-30.4194821047626
2017-09-25,2496.66,2534.55111785264,-37.8911178526399
2017-09-26,2496.84,2536.4709946235,-39.6309946235005
2017-09-27,2507.04,2538.39882015706,-31.3588201570575
2017-09-28,2510.06,2540.33428581118,-30.274285811177
2017-09-29,2519.36,2542.27706998125,-22.9170699812483
2017-10-02,2529.12,2544.22683854848,-15.1068385484762
2017-10-03,2534.58,2546.18324792109,-11.6032479210887
2017-10-04,2537.74,2548.14594826274,-10.4059482627354
2017-10-05,2552.07,2550.11458494077,1.95541505923
2017-10-06,2549.33,2552.08879902113,-2.75879902113364
2017-10-09,2544.73,2554.06823237806,-9.33823237806272
2017-10-10,2550.64,2556.05252574541,-5.41252574541499
2017-10-11,2555.24,2558.04131599699,-2.80131599699024
2017-10-12,2550.93,2560.03423776928,-9.1042377692827
2017-10-13,2553.17,2562.03092454082,-8.86092454081799
2017-10-16,2557.64,2564.03100602681,-6.3910060268126
2017-10-17,2559.36,2566.03410827973,-6.67410827972699
2017-10-18,2561.26,2568.03985471023,-6.77985471023391
2017-10-19,2562.1,2570.0478659702,-7.94786597020285
2017-10-20,2575.21,2572.05775990898,3.15224009101871
2017-10-23,2564.98,2574.06915109059,-9.0891510905873
2017-10-24,2569.13,2576.08165538205,-6.95165538205137
2017-10-25,2557.15,2578.09488489331,-20.9448848933113
2017-10-26,2560.4,2580.10844886077,-19.7084488607703
2017-10-27,2581.07,2582.12194786306,-1.05194786306088
2017-10-30,2572.83,2584.13497433213,-11.3049743321326
2017-10-31,2575.26,2586.1471202651,-10.8871202651046
2017-11-01,2579.36,2588.15797298607,-8.79797298607369
2017-11-02,2579.85,2590.16711531884,-10.317115318836
2017-11-03,2587.84,2592.17412645046,-4.33412645046317
2017-11-06,2591.13,2594.17858130334,-3.04858130334489
2017-11-07,2590.64,2596.18005300832,-5.54005300831721
2017-11-08,2594.38,2598.17811343605,-3.79811343605285
2017-11-09,2584.62,2600.17233216719,-15.5523321671935
2017-11-10,2582.3,2602.16227721239,-19.8622772123875
2017-11-13,2584.84,2604.14751015358,-19.3075101535797
2017-11-14,2578.87,2606.12758436245,-27.2575843624472
2017-11-15,2564.62,2608.10204522972,-43.4820452297212
2017-11-16,2585.64,2610.07042687895,-24.430426878946
2017-11-17,2578.85,2612.03224545993,-33.182245459931
2017-11-20,2582.14,2613.98700702391,-31.8470070239107
2017-11-21,2599.03,2615.93420390596,-16.9042039059585
2017-11-22,2597.08,2617.87331527685,-20.7933152768524
2017-11-24,2602.42,2619.80381331984,-17.38381331984
2017-11-27,2601.42,2621.72516162305,-20.3051616230463
2017-11-28,2627.04,2623.63681658884,3.40318341116457
2017-11-29,2626.07,2625.53822622627,0.531773773732969
2017-11-30,2647.58,2627.42883995111,20.1511600488887
2017-12-01,2642.22,2629.30810739894,12.9118926010637
2017-12-04,2639.44,2631.17548653501,8.26451346499351
2017-12-05,2629.57,2633.03044066187,-3.46044066186788
2017-12-06,2629.27,2634.87243649822,-5.6024364982203
2017-12-07,2636.98,2636.70093933241,0.27906066759078
2017-12-08,2651.5,2638.51541213693,12.9845878630696
2017-12-11,2659.99,2640.31531799968,19.6746820003178
2017-12-12,2664.11,2642.1001253758,22.0098746242034
2017-12-13,2662.85,2643.86931085319,18.9806891468085
2017-12-14,2652.01,2645.62236011774,6.38763988225786
2017-12-15,2675.81,2647.35876670119,28.4512332988088
2017-12-18,2690.16,2649.07802677567,41.0819732243293
2017-12-19,2681.47,2650.77964827393,30.6903517260695
2017-12-20,2679.25,2652.46315611032,26.7868438896758
2017-12-21,2684.57,2654.12808788536,30.4419121146406
2017-12-22,2683.34,2655.77399227215,27.5660077278539
2017-12-26,2679.88,2657.4004305273,22.4795694727004
2017-12-27,2682.62,2659.0069753021,23.6130246978977
2017-12-28,2687.54,2660.59320853994,26.946791460061
2017-12-29,2673.61,2662.15872194492,11.4512780550824
2018-01-02,2695.81,2663.70311835987,32.1068816401262
2018-01-03,2713.06,2665.22600536109,47.83399463891
2018-01-04,2723.99,2666.72700379659,57.2629962034132
2018-01-05,2743.15,2668.20575428701,74.9442457129873
2018-01-08,2747.71,2669.66192112326,78.0480788767409
2018-01-09,2751.29,2671.09519957511,80.1948004248866
2018-01-10,2748.23,2672.50531717438,75.7246828256209
2018-01-11,2767.56,2673.89203460206,93.6679653979381
2018-01-12,2786.24,2675.2551438408,110.984856159201
2018-01-16,2776.42,2676.59447559171,99.8255244082873
2018-01-17,2802.56,2677.90990643263,124.650093567371
2018-01-18,2798.03,2679.20135420528,118.828645794722
2018-01-19,2810.3,2680.46878827668,129.831211723316
2018-01-22,2832.97,2681.71222713287,151.257772867133
2018-01-23,2839.13,2682.93174292688,156.198257073115
2018-01-24,2837.54,2684.12747033562,153.412529664375
2018-01-25,2839.25,2685.29960860209,153.95039139791
2018-01-26,2854.92,2686.4484203838,168.471579616196
2018-01-29,2853.53,2687.57423197524,165.955768024761
2018-01-30,2822.43,2688.67743931021,133.752560689786
2018-01-31,2823.81,2689.75850692198,134.051493078021
2018-02-01,2821.98,2690.81795463177,131.162045368234
2018-02-02,2762.13,2691.85635767226,70.2736423277401
2018-02-05,2648.94,2692.87434549327,-43.9343454932684
2018-02-06,2695.14,2693.87257659284,1.26742340716324
2018-02-07,2681.66,2694.85169130847,-13.1916913084698
2018-02-08,2581,2695.81233050148,-114.812330501479
2018-02-09,2619.55,2696.75512958023,-77.2051295802311
2018-02-12,2656,2697.68067649437,-41.6806764943662
2018-02-13,2662.94,2698.58952728,-35.649527279999
2018-02-14,2698.63,2699.48222074412,-0.852220744117971
2018-02-15,2731.2,2700.35928095765,30.8407190423521
2018-02-16,2732.22,2701.22123163924,30.9987683607595
2018-02-20,2716.26,2702.06860925582,14.1913907441787
2018-02-21,2701.33,2702.90196308799,-1.57196308799465
2018-02-22,2703.96,2703.72184828251,0.238151717493729
2018-02-23,2747.3,2704.52881933632,42.7711806636788
2018-02-26,2779.6,2705.32343084483,74.276569155168
2018-02-27,2744.28,2706.10625508334,38.1737449166588
2018-02-28,2713.83,2706.8778950301,6.95210496990315
2018-03-01,2677.67,2707.6389694428,-29.9689694428011
2018-03-02,2691.25,2708.39009995293,-17.1400999529305
2018-03-05,2720.94,2709.13189580396,11.808104196041
2018-03-06,2728.12,2709.86495915432,18.2550408456751
2018-03-07,2726.8,2710.58989704349,16.2101029565119
2018-03-08,2738.97,2711.30732405679,27.6626759432081
2018-03-09,2786.57,2712.01786148019,74.5521385198062
2018-03-12,2783.02,2712.72214203428,70.297857965718
2018-03-13,2765.31,2713.4208292565,51.8891707435006
2018-03-14,2749.48,2714.1146157426,35.3653842573987
2018-03-15,2747.33,2714.80421553725,32.5257844627545
2018-03-16,2752.01,2715.49035730371,36.5196426962917
2018-03-19,2712.92,2716.17378315012,-3.2537831501244
2018-03-20,2716.94,2716.85525028037,0.084749719627724
2018-03-21,2711.93,2717.53551455335,-5.60551455335352
2018-03-22,2643.69,2718.215331863,-74.5253318629986
2018-03-23,2588.26,2718.89545578614,-130.635455786144
2018-03-26,2658.55,2719.57660909385,-61.0266090938538
2018-03-27,2612.62,2720.25946055775,-107.639460557748
2018-03-28,2605,2720.94465372349,-115.944653723493
2018-03-29,2641.53,2721.63278764294,-80.1027876429418
2018-04-02,2581.88,2722.32441344107,-140.444413441074
2018-04-03,2614.45,2723.02004913162,-108.570049131617
2018-04-04,2644.69,2723.7201546742,-79.030154674205
2018-04-05,2662.84,2724.42514515,-61.5851451500027
2018-04-06,2604.47,2725.13540297226,-120.66540297226
2018-04-09,2613.16,2725.85128509742,-112.691285097423
2018-04-10,2656.87,2726.57309860371,-69.7030986037142
2018-04-11,2642.19,2727.3011039873,-85.1111039873021
2018-04-12,2663.99,2728.0355329319,-64.0455329319037
2018-04-13,2656.3,2728.77658193972,-72.4765819397175
2018-04-16,2677.84,2729.5244210391,-51.6844210391024
2018-04-17,2706.39,2730.27919029952,-23.8891902995164
2018-04-18,2708.64,2731.04100842614,-22.4010084261433
2018-04-19,2693.13,2731.80998424936,-38.6799842493588
2018-04-20,2670.14,2732.58621733983,-62.4462173398309
2018-04-23,2670.29,2733.3697912795,-63.0797912794982
2018-04-24,2634.56,2734.16076383755,-99.6007638375502
2018-04-25,2639.4,2734.9591667085,-95.5591667084971
2018-04-26,2666.94,2735.76499041592,-68.8249904159201
2018-04-27,2669.91,2736.57818598308,-66.6681859830807
2018-04-30,2648.05,2737.39867598375,-89.3486759837546
2018-05-01,2654.8,2738.22635543379,-83.4263554337888
2018-05-02,2635.67,2739.06108241586,-103.391082415857
2018-05-03,2629.73,2739.90268052753,-110.172680527534
2018-05-04,2663.42,2740.75093062869,-77.3309306286894
2018-05-07,2672.63,2741.60556803823,-68.9755680382309
2018-05-08,2671.92,2742.46629610957,-70.5462961095745
2018-05-09,2697.79,2743.3327896844,-45.5427896843994
2018-05-10,2723.07,2744.20469444339,-21.1346944433917
2018-05-11,2727.72,2745.08163724168,-17.3616372416767
2018-05-14,2730.13,2745.96323619815,-15.8332361981502
2018-05-15,2711.45,2746.8491022551,-35.399102255101
2018-05-16,2722.46,2747.73883981,-25.2788398099957
2018-05-17,2720.13,2748.63203862774,-28.502038627737
2018-05-18,2712.97,2749.52827802397,-36.5582780239678
2018-05-21,2733.01,2750.42712553273,-17.4171255327336
2018-05-22,2724.44,2751.32813357637,-26.8881335763665
2018-05-23,2733.29,2752.23084737765,-18.9408473776539
2018-05-24,2727.76,2753.13480104491,-25.3748010449078
2018-05-25,2721.33,2754.03952085706,-32.7095208570594
2018-05-29,2689.86,2754.94452260412,-65.0845226041151
2018-05-30,2724.01,2755.84930855528,-31.8393085552827
2018-05-31,2705.27,2756.75335407644,-51.483354076444
2018-06-01,2734.62,2757.65612137239,-23.0361213723922
2018-06-04,2746.87,2758.55705136677,-11.687051366771
2018-06-05,2748.8,2759.45557546102,-10.6555754610198
2018-06-06,2772.35,2760.35112022562,11.9988797743843
2018-06-07,2770.37,2761.24310782645,9.12689217354727
2018-06-08,2779.03,2762.13096538929,16.8990346107131
2018-06-11,2782,2763.01412381255,18.9858761874541
2018-06-12,2786.85,2763.89202098007,22.9579790199343
2018-06-13,2775.63,2764.76410262365,10.8658973763481
2018-06-14,2782.49,2765.62982396503,16.8601760349655
2018-06-15,2779.66,2766.48864471745,13.1713552825503
2018-06-18,2773.75,2767.34003156348,6.4099684365154
2018-06-19,2762.59,2768.1834566302,-5.59345663020152
2018-06-20,2767.32,2769.01839469432,-1.69839469431656
2018-06-21,2749.76,2769.84431822039,-20.0843182203863
2018-06-22,2754.88,2770.66069897098,-15.7806989709802
2018-06-25,2717.07,2771.46700040655,-54.3970004065536
2018-06-26,2723.06,2772.26267946454,-49.2026794645422
2018-06-27,2699.63,2773.04717059676,-73.4171705967625
2018-06-28,2716.31,2773.81988791667,-57.5098879166744
2018-06-29,2718.37,2774.58021518999,-56.2102151899922
2018-07-02,2726.71,2775.32751241021,-48.617512410214
2018-07-03,2713.22,2776.06111633575,-62.8411163357498
2018-07-05,2736.61,2776.78034362849,-40.1703436284858
2018-07-06,2759.82,2777.48448497433,-17.6644849743333
2018-07-09,2784.17,2778.17281445439,5.9971855456098
2018-07-10,2793.84,2778.84459884795,14.9954011520499
2018-07-11,2774.02,2779.49910741331,-5.47910741331217
2018-07-12,2798.29,2780.13561560728,18.1543843927215
2018-07-13,2801.31,2780.7533966219,20.5566033781007
2018-07-16,2798.43,2781.35173115332,17.0782688466797
2018-07-17,2809.55,2781.92990839512,27.6200916048792
2018-07-18,2815.62,2782.48722460029,33.1327753997129
2018-07-19,2804.49,2783.02298743887,21.4670125611261
2018-07-20,2801.83,2783.53651827666,18.2934817233348
2018-07-23,2806.98,2784.02714735304,22.9528526469571
2018-07-24,2820.4,2784.49421246911,35.9057875308891
2018-07-25,2846.07,2784.9370609139,61.1329390861053
2018-07-26,2837.44,2785.35505481836,52.0849451816376
2018-07-27,2818.82,2785.74758158337,33.0724184166302
2018-07-30,2802.6,2786.11405013962,16.4859498603772
2018-07-31,2816.29,2786.45388308865,29.8361169113466
2018-08-01,2813.36,2786.76650984651,26.593490153493
2018-08-02,2827.22,2787.05137216242,40.1686278375789
2018-08-03,2840.35,2787.30792277826,53.0420772217364
2018-08-06,2850.4,2787.53563104,62.8643689599999
2018-08-07,2858.45,2787.73398821898,70.716011781023
2018-08-08,2857.7,2787.90251157224,69.7974884277639
2018-08-09,2853.58,2788.04074758801,65.5392524119946
2018-08-10,2833.28,2788.14827160596,45.1317283940382
2018-08-13,2821.93,2788.22468605696,33.705313943037
2018-08-14,2839.96,2788.26961202772,51.6903879722772
2018-08-15,2818.37,2788.2826845371,30.0873154629007
2018-08-16,2840.69,2788.26355997081,52.4264400291856
2018-08-17,2850.13,2788.21190715151,61.9180928484901
2018-08-20,2857.05,2788.12741657282,68.9225834271832
2018-08-21,2862.96,2788.00980432279,74.9501956772122
2018-08-22,2861.82,2787.85881497925,73.9611850207504
2018-08-23,2856.98,2787.67422410154,69.3057758984595
2018-08-24,2874.69,2787.45583782148,87.2341621785154
2018-08-27,2896.74,2787.20349091917,109.536509080829
2018-08-28,2897.52,2786.91705423372,110.602945766282
2018-08-29,2914.04,2786.59644388233,127.443556117666
2018-08-30,2901.13,2786.24162170096,114.888378299038
2018-08-31,2901.52,2785.85260220565,115.667397794351
2018-09-04,2896.72,2785.42944740262,111.290552597384
