"IH00C1Date","IH00C1Close","IH00C1_hpft","IH00C1_hpfc"
2017-05-12,2365.8,2437.74104208638,-71.9410420863753
2017-05-15,2372.8,2440.28351828576,-67.4835182857572
2017-05-16,2379.8,2442.85812676065,-63.058126760649
2017-05-17,2362.8,2445.46458887168,-82.6645888716766
2017-05-18,2353.6,2448.10259991371,-94.5025999137071
2017-05-19,2348.4,2450.77182101143,-102.371821011427
2017-05-22,2365.8,2453.47187422583,-87.6718742258301
2017-05-23,2394.4,2456.20233930167,-61.802339301674
2017-05-24,2391.4,2458.96275974364,-67.5627597436386
2017-05-25,2468.4,2461.75265350972,6.64734649027605
2017-05-26,2464.4,2464.57151063034,-0.171510630337135
2017-05-31,2473,2467.41882388354,5.58117611646241
2017-06-01,2492.2,2470.29408597646,21.9059140235441
2017-06-02,2469.6,2473.19679192339,-3.59679192338884
2017-06-05,2440.2,2476.12644579352,-35.9264457935216
2017-06-06,2457.6,2479.0825501694,-21.4825501694021
2017-06-07,2478,2482.06459278287,-4.06459278287064
2017-06-08,2502.4,2485.07205248587,17.3279475141272
2017-06-09,2514.6,2488.10440645015,26.4955935498462
2017-06-12,2508.8,2491.16113901015,17.6388609898511
2017-06-13,2507,2494.24174545248,12.7582545475159
2017-06-14,2474.8,2497.34572835505,-22.5457283550473
2017-06-15,2458,2500.47259556945,-42.4725955694522
2017-06-16,2426.6,2503.62184562773,-77.0218456277268
2017-06-19,2468.8,2506.79295950559,-37.9929595055885
2017-06-20,2454.4,2509.98538634088,-55.5853863408757
2017-06-21,2480.2,2513.19855956676,-32.9985595667577
2017-06-22,2489.4,2516.43188963959,-27.0318896395912
2017-06-23,2515.8,2519.6847733755,-3.8847733755019
2017-06-26,2525.4,2522.95659641669,2.44340358331199
2017-06-27,2535.6,2526.24674279955,9.35325720045066
2017-06-28,2515.2,2529.55459757048,-14.3545975704852
2017-06-29,2532,2532.87954964215,-0.879549642148358
2017-06-30,2524,2536.22098199359,-12.2209819935924
2017-07-03,2509,2539.57827724026,-30.5782772402628
2017-07-04,2482.6,2542.95081294601,-60.3508129460136
2017-07-05,2532,2546.3379540348,-14.3379540347952
2017-07-06,2531.4,2549.73904048401,-18.3390404840132
2017-07-07,2523.4,2553.15340634432,-29.7534063443209
2017-07-10,2536.2,2556.58037808573,-20.3803780857271
2017-07-11,2567,2560.01926987941,6.98073012058755
2017-07-12,2554.4,2563.46938747211,-9.06938747210586
2017-07-13,2597.6,2566.93003949612,30.6699605038781
2017-07-14,2626.2,2570.40053083481,55.7994691651933
2017-07-17,2630.8,2573.88017904927,56.9198209507334
2017-07-18,2619.2,2577.36832476588,41.8316752341204
2017-07-19,2663.2,2580.86433213934,82.3356678606567
2017-07-20,2670,2584.36758261593,85.6324173840745
2017-07-21,2648.2,2587.87749167612,60.3225083238764
2017-07-24,2663,2591.39351019744,71.6064898025636
2017-07-25,2642.8,2594.91511399228,47.88488600772
2017-07-26,2632,2598.44180847231,33.5581915276931
2017-07-27,2633,2601.97311884285,31.0268811571522
2017-07-28,2635.6,2605.50858418084,30.09141581916
2017-07-31,2638.6,2609.0477563885,29.5522436115023
2017-08-01,2682,2612.59019980661,69.4098001933935
2017-08-02,2686.8,2616.13549099167,70.6645090083349
2017-08-03,2646.2,2619.68323519139,26.5167648086118
2017-08-04,2626.6,2623.23306686336,3.36693313663605
2017-08-07,2635.6,2626.78463142614,8.81536857386058
2017-08-08,2636.8,2630.33757569002,6.46242430998485
2017-08-09,2617.6,2633.89155010922,-16.2915501092163
2017-08-10,2607.2,2637.44620780927,-30.246207809271
2017-08-11,2563.8,2641.00119518144,-77.2011951814353
2017-08-14,2586.6,2644.5561461144,-57.9561461144009
2017-08-15,2605,2648.11066258499,-43.1106625849882
2017-08-16,2591.2,2651.66432261328,-60.4643226132775
2017-08-17,2602.4,2655.21668639914,-52.816686399136
2017-08-18,2616.2,2658.76728914891,-42.5672891489094
2017-08-21,2617.4,2662.31564423665,-44.915644236647
2017-08-22,2645.2,2665.8612474408,-20.6612474408014
2017-08-23,2664.2,2669.4035759735,-5.20357597349781
2017-08-24,2653,2672.94209850633,-19.9420985063339
2017-08-25,2714.8,2676.47628155996,38.3237184400401
2017-08-28,2744.8,2680.00558341176,64.7944165882437
2017-08-29,2747.4,2683.52947818059,63.8705218194058
2017-08-30,2731.6,2687.04746676875,44.55253323125
2017-08-31,2724.8,2690.55907648001,34.240923519992
2017-09-01,2717.2,2694.06385303437,23.1361469656314
2017-09-04,2717.6,2697.56135630567,20.0386436943278
2017-09-05,2732.4,2701.05115573129,31.3488442687093
2017-09-06,2715.8,2704.53282903179,11.2671709682127
2017-09-07,2694.4,2708.00596688604,-13.6059668860414
2017-09-08,2688.8,2711.47016463037,-22.6701646303702
2017-09-11,2684.4,2714.92501197692,-30.5250119769246
2017-09-12,2699.6,2718.37008926689,-18.7700892668929
2017-09-13,2689.2,2721.80496422367,-32.6049642236663
2017-09-14,2672.4,2725.22919681182,-52.8291968118168
2017-09-15,2669,2728.64233351836,-59.6423335183638
2017-09-18,2688.8,2732.04389899286,-43.2438989928565
2017-09-19,2677.2,2735.43339323113,-58.2333932311257
2017-09-20,2675.2,2738.81029835367,-63.610298353671
2017-09-21,2686.2,2742.17407240963,-55.9740724096311
2017-09-22,2684.2,2745.52414715426,-61.3241471542616
2017-09-25,2682.2,2748.85993120544,-66.6599312054364
2017-09-26,2684.8,2752.18080783193,-67.3808078319291
2017-09-27,2667.8,2755.48613274806,-87.6861327480639
2017-09-28,2672,2758.77523381566,-86.7752338156634
2017-09-29,2682.8,2762.04740265062,-79.2474026506244
2017-10-09,2701.2,2765.30189499949,-64.1018949994892
2017-10-10,2698.6,2768.53793385103,-69.9379338510294
2017-10-11,2711.6,2771.75471569689,-60.1547156968886
2017-10-12,2720.8,2774.95140811919,-54.1514081191919
2017-10-13,2721.8,2778.12715383459,-56.327153834594
2017-10-16,2728.8,2781.28107317563,-52.4810731756256
2017-10-17,2726.8,2784.41226319147,-57.6122631914723
2017-10-18,2748.2,2787.51979923782,-39.3197992378213
2017-10-19,2749.4,2790.60273285566,-41.2027328556615
2017-10-20,2740.4,2793.6600993328,-53.2600993327984
2017-10-23,2742.6,2796.69091692558,-54.0909169255765
2017-10-24,2754,2799.69418187461,-45.694181874613
2017-10-25,2753.4,2802.66886806159,-49.2688680615852
2017-10-26,2781.6,2805.61393048007,-24.01393048007
2017-10-27,2821.4,2808.52830375775,12.8716962422462
2017-10-30,2801,2811.41091259608,-10.4109125960838
2017-10-31,2797.8,2814.26068701702,-16.4606870170208
2017-11-01,2791.6,2817.07655273916,-25.4765527391575
2017-11-02,2797.6,2819.85742867677,-22.2574286767724
2017-11-03,2795,2822.60222321338,-27.6022232133768
2017-11-06,2795,2825.30983553198,-30.3098355319787
2017-11-07,2826.6,2827.97915340595,-1.37915340595338
2017-11-08,2823,2830.60905207991,-7.60905207991147
2017-11-09,2836,2833.1984062283,2.80159377169937
2017-11-10,2866.2,2835.74608738023,30.4539126197702
2017-11-13,2876.6,2838.25096822304,38.3490317769649
2017-11-14,2862.8,2840.71193403239,22.0880659676058
2017-11-15,2848,2843.12788593586,4.87211406413488
2017-11-16,2879.6,2845.49773419139,34.1022658086147
2017-11-17,2937.2,2847.82039107089,89.3796089291095
2017-11-20,2945.4,2850.09478294273,95.3052170572718
2017-11-21,3000.2,2852.31987312125,147.880126878754
2017-11-22,3019.4,2854.49466431613,164.905335683869
2017-11-23,2940.4,2856.61822036477,83.7817796352285
2017-11-24,2940,2858.6896732696,81.310326730399
2017-11-27,2914.8,2860.70818966529,54.0918103347104
2017-11-28,2899.2,2862.67296979688,36.5270302031159
2017-11-29,2893.2,2864.5832362689,28.6167637311044
2017-11-30,2857.6,2866.43822678442,-8.83822678442199
2017-12-01,2840.4,2868.23719087583,-27.8371908758253
2017-12-04,2858.8,2869.9793744219,-11.179374421904
2017-12-05,2906,2871.66401179474,34.3359882052551
2017-12-06,2867.4,2873.29033274539,-5.89033274539466
2017-12-07,2842.2,2874.85758121789,-32.6575812178867
2017-12-08,2867,2876.36499872149,-9.3649987214893
2017-12-11,2901.4,2877.81181326615,23.5881867338534
2017-12-12,2849.6,2879.19724899072,-29.5972489907241
2017-12-13,2872.6,2880.52053978461,-7.92053978460974
2017-12-14,2852.6,2881.78090730252,-29.1809073025204
2017-12-15,2829.2,2882.97756992549,-53.7775699254942
2017-12-18,2838,2884.10973397218,-46.1097339721769
2017-12-19,2882.4,2885.17658353181,-2.77658353180747
2017-12-20,2884.4,2886.1772836336,-1.77728363359986
2017-12-21,2907,2887.11099815913,19.8890018408655
2017-12-22,2890.6,2887.9768902554,2.62310974459581
2017-12-25,2887.8,2888.77413129061,-0.974131290604774
2017-12-26,2909,2889.50189371711,19.4981062828919
2017-12-27,2842.6,2890.15934958483,-47.5593495848285
2017-12-28,2866.6,2890.74567900349,-24.1456790034913
2017-12-29,2869.2,2891.26004242318,-22.0600424231792
2018-01-02,2918.4,2891.70159031371,26.6984096862879
2018-01-03,2923,2892.06946402603,30.9305359739712
2018-01-04,2929.2,2892.36281594681,36.8371840531882
2018-01-05,2942.8,2892.58081124868,50.2191887513218
2018-01-08,2950.2,2892.72263033081,57.4773696691901
2018-01-09,2979.8,2892.78747435119,87.0125256488054
2018-01-10,3000.4,2892.77456822654,107.625431773457
2018-01-11,2999,2892.68317284126,106.316827158736
2018-01-12,3026.6,2892.5125935676,134.087406432398
2018-01-15,3049.2,2892.26217972509,156.93782027491
2018-01-16,3073.8,2891.93133605932,181.868663940685
2018-01-17,3079,2891.51953218787,187.480467812125
2018-01-18,3114.6,2891.02631290535,223.573687094655
2018-01-19,3133.8,2890.45130050359,243.34869949641
2018-01-22,3145.6,2889.79420969032,255.80579030968
2018-01-23,3195,2889.05485576417,305.945144235826
2018-01-24,3188,2888.23315976357,299.766840236429
2018-01-25,3164.8,2887.32916919235,277.470830807654
2018-01-26,3189,2886.34305546559,302.656944534411
2018-01-29,3127,2885.27510469404,241.724895305955
2018-01-30,3087.2,2884.1257280946,203.074271905398
2018-01-31,3125,2882.89543680342,242.104563196582
2018-02-01,3140.6,2881.58482589957,259.015174100429
2018-02-02,3158,2880.19459053806,277.805409461937
2018-02-05,3193.2,2878.72553294064,314.474467059358
2018-02-06,3110,2877.17857016264,232.821429837356
2018-02-07,3018.4,2875.55474925031,142.845250749687
2018-02-08,2936,2873.85521348906,62.1447865109422
2018-02-09,2773.6,2872.08116521066,-98.48116521066
2018-02-12,2792.2,2870.23383243522,-78.033832435224
2018-02-13,2844,2868.3144024746,-24.3144024746027
2018-02-14,2868.6,2866.32403038464,2.27596961536012
2018-02-22,2916,2864.26386117059,51.7361388294056
2018-02-23,2953.8,2862.13504077839,91.6649592216103
2018-02-26,2972,2859.93873653973,112.061263460273
2018-02-27,2917.6,2857.67615367686,59.9238463231424
2018-02-28,2868.8,2855.34854373378,13.4514562662182
2018-03-01,2886.2,2852.95718302436,33.2428169756427
2018-03-02,2861.2,2850.5033534228,10.6966465771979
2018-03-05,2856.2,2847.98835054472,8.21164945528139
2018-03-06,2895.8,2845.4134744272,50.3865255727956
2018-03-07,2873,2842.78002850167,30.2199714983251
2018-03-08,2899.8,2840.0893370273,59.7106629726954
2018-03-09,2908.4,2837.34273675502,71.0572632449801
2018-03-12,2910,2834.54158911776,75.4584108822358
2018-03-13,2874.8,2831.68728492072,43.112715079284
2018-03-14,2868.2,2828.78124616055,39.4187538394501
2018-03-15,2899.2,2825.82491265482,73.3750873451846
2018-03-16,2889,2822.81974051548,66.1802594845246
2018-03-19,2897.4,2819.7672161845,77.6327838154967
2018-03-20,2900,2816.66885346035,83.3311465396504
2018-03-21,2884,2813.52619823163,70.4738017683733
2018-03-22,2859,2810.3408308328,48.6591691672045
2018-03-23,2734.4,2807.11436072916,-72.7143607291609
2018-03-26,2729.6,2803.84841749993,-74.2484174999286
2018-03-27,2738.2,2800.5446006671,-62.344600667096
2018-03-28,2669.4,2797.20447906129,-127.804479061292
2018-03-29,2733.6,2793.82959574247,-60.2295957424666
2018-03-30,2712.4,2790.42144094127,-78.0214409412682
2018-04-02,2696,2786.98147999191,-90.9814799919067
2018-04-03,2702,2783.51114597761,-81.5111459776072
2018-04-04,2698,2780.0118343736,-82.0118343735991
2018-04-09,2717.8,2776.48490696164,-58.6849069616381
2018-04-10,2781.8,2772.93169162301,8.86830837699488
2018-04-11,2780,2769.35349198113,10.6465080188696
2018-04-12,2747.2,2765.75161532521,-18.5516153252072
2018-04-13,2720.8,2762.12737334499,-41.3273733449851
2018-04-16,2653.6,2758.48207006219,-104.882070062188
2018-04-17,2633.2,2754.8169924153,-121.6169924153
2018-04-18,2649.2,2751.13338398874,-101.93338398874
2018-04-19,2684.4,2747.43243809531,-63.0324380953137
2018-04-20,2641.8,2743.71530591272,-101.915305912716
2018-04-23,2665,2739.98311256354,-74.9831125635371
2018-04-24,2729,2736.2369410427,-7.23694104270021
2018-04-25,2707.2,2732.47784335011,-25.2778433501131
2018-04-26,2666.6,2728.70686849421,-62.1068684942131
2018-04-27,2654,2724.92505503462,-70.9250550346179
2018-05-02,2659.6,2721.13341585846,-61.5334158584615
2018-05-03,2665,2717.33293453528,-52.3329345352796
2018-05-04,2643,2713.5245691992,-70.5245691991998
2018-05-07,2682,2709.70925635201,-27.7092563520091
2018-05-08,2724.2,2705.88790334348,18.3120966565162
2018-05-09,2718.6,2702.06140606949,16.5385939305087
2018-05-10,2734.2,2698.2306679954,35.9693320045978
2018-05-11,2728.6,2694.39659942296,34.2034005770421
2018-05-14,2756,2690.56012552218,65.4398744778162
2018-05-15,2750,2686.72218560142,63.2778143985819
2018-05-16,2713.8,2682.8837460192,30.9162539807953
2018-05-17,2697.4,2679.04579929059,18.3542007094057
2018-05-18,2735.2,2675.20935071017,59.9906492898259
2018-05-21,2734.2,2671.37541315942,62.8245868405797
2018-05-22,2714.6,2667.54502431753,47.0549756824717
2018-05-23,2664.6,2663.71924783287,0.880752167132148
2018-05-24,2649,2659.89916680442,-10.8991668044239
2018-05-25,2646.8,2656.08586469523,-9.28586469523129
2018-05-28,2664,2652.2804204631,11.7195795368957
2018-05-29,2645.4,2648.48390922741,-3.08390922741077
2018-05-30,2588.4,2644.69741095194,-56.2974109519388
2018-05-31,2642,2640.92200432568,1.07799567431726
2018-06-01,2631.6,2637.1587447666,-5.55874476660043
2018-06-04,2676.2,2633.40868813821,42.7913118617923
2018-06-05,2685.4,2629.67288800626,55.7271119937353
2018-06-06,2677.6,2625.95241562475,51.6475843752488
2018-06-07,2685,2622.24836528303,62.7516347169708
2018-06-08,2636.6,2618.56185261942,18.0381473805836
2018-06-11,2654,2614.89401921127,39.1059807887282
2018-06-12,2678,2611.24601409222,66.7539859077779
2018-06-13,2659.6,2607.61900246069,51.9809975393056
2018-06-14,2664,2604.01417710856,59.9858228914407
2018-06-15,2666.6,2600.43275231453,66.1672476854672
2018-06-19,2561.8,2596.87596715309,-35.0759671530904
2018-06-20,2573,2593.34508804948,-20.3450880494823
2018-06-21,2553,2589.84136693008,-36.8413669300823
2018-06-22,2559,2586.36604731141,-27.3660473114134
2018-06-25,2503.6,2582.92035748114,-79.3203574811415
2018-06-26,2481.2,2579.50551441501,-98.3055144150067
2018-06-27,2415,2576.12270230097,-161.122702300967
2018-06-28,2405.6,2572.77306469127,-167.173064691267
2018-06-29,2457.2,2569.45767853662,-112.257678536622
2018-07-02,2344.4,2566.17755168508,-221.77755168508
2018-07-03,2362.6,2562.9336455819,-200.333645581897
2018-07-04,2346,2559.72682999841,-213.726829998414
2018-07-05,2347.6,2556.55789189604,-208.957891896043
2018-07-06,2382,2553.42752989017,-171.42752989017
2018-07-09,2454.4,2550.33635622144,-95.9363562214398
2018-07-10,2449,2547.28491226911,-98.2849122691127
2018-07-11,2410.8,2544.27369975633,-133.473699756334
2018-07-12,2464.4,2541.30317977919,-76.9031797791913
2018-07-13,2465.2,2538.37375826108,-73.1737582610757
2018-07-16,2444.8,2535.48580933671,-90.6858093367078
2018-07-17,2429.2,2532.63967689378,-103.439676893776
2018-07-18,2417.4,2529.83566733401,-112.435667334014
2018-07-19,2429.8,2527.07404430137,-97.2740443013699
2018-07-20,2473.8,2524.35502496353,-50.5550249635311
2018-07-23,2522.4,2521.67878627884,0.721213721160296
2018-07-24,2559,2519.04548430831,39.9545156916857
2018-07-25,2555.4,2516.45527541103,38.9447245889746
2018-07-26,2525,2513.90833246181,11.0916675381914
2018-07-27,2529.6,2511.40484443348,18.1951555665242
2018-07-30,2542.2,2508.94500488382,33.2549951161779
2018-07-31,2547.6,2506.52901489167,41.0709851083338
2018-08-01,2485,2504.15708928219,-19.1570892821916
2018-08-02,2435,2501.82945985763,-66.8294598576281
2018-08-03,2406,2499.54635050152,-93.5463505015243
2018-08-06,2408.8,2497.30795747277,-88.507957472773
2018-08-07,2480.8,2495.11443836187,-14.3144383618711
2018-08-08,2444.6,2492.96591417387,-48.3659141738733
2018-08-09,2501.4,2490.86249999667,10.5375000033322
2018-08-10,2500.4,2488.8042909256,11.595709074402
2018-08-13,2477,2486.79138641188,-9.79138641187669
2018-08-14,2470,2484.82389069994,-14.8238906999442
2018-08-15,2404,2482.90190398683,-78.9019039868351
2018-08-16,2411,2481.02552034194,-70.0255203419418
2018-08-17,2369.8,2479.19480121985,-109.394801219848
2018-08-20,2411,2477.40977912926,-66.4097791292633
2018-08-21,2448.6,2475.67044135968,-27.0704413596791
2018-08-22,2449.8,2473.97674774932,-24.1767477493234
2018-08-23,2455.4,2472.32864694672,-16.9286469467232
2018-08-24,2474.6,2470.72607760659,3.87392239341224
2018-08-27,2519,2469.16897138596,49.8310286140423
2018-08-28,2508,2467.65726154337,40.3427384566275
2018-08-29,2505,2466.19090193529,38.809098064712
2018-08-30,2483.2,2464.76986309442,18.4301369055805
2018-08-31,2471,2463.39413159561,7.60586840439386
2018-09-03,2461,2462.0637016319,-1.06370163189835
2018-09-04,2502,2460.77857054023,41.2214294597696
2018-09-05,2433.8,2459.53873521797,-25.7387352179705
2018-09-06,2413,2458.34420960181,-45.344209601806
2018-09-07,2441.6,2457.19499698885,-15.5949969888537
2018-09-10,2417.8,2456.09108193293,-38.2910819329303
2018-09-11,2398.4,2455.03244254143,-56.6324425414268
2018-09-12,2384.6,2454.01904109377,-69.4190410937735
2018-09-13,2419.6,2453.05081645985,-33.4508164598478
2018-09-14,2427.4,2452.12767881459,-24.7276788145935
2018-09-17,2400.8,2451.24952450551,-50.4495245055142
2018-09-18,2465,2450.41623965875,14.5837603412532
2018-09-19,2486,2449.62768954665,36.3723104533527
2018-09-20,2491,2448.88374546989,42.1162545301075
2018-09-21,2595,2448.18429376411,146.815706235887
2018-09-25,2557.2,2447.52923817405,109.670761825954
2018-09-26,2592.6,2446.91854313211,145.681456867893
2018-09-27,2582.8,2446.35221840412,136.447781595881
2018-09-28,2609.6,2445.83033397496,163.76966602504
2018-10-08,2483.6,2445.35301623141,38.2469837685861
2018-10-09,2499.4,2444.92045925606,54.4795407439352
2018-10-10,2500.4,2444.53287294126,55.8671270587446
2018-10-11,2386.8,2444.19048969899,-57.3904896989872
2018-10-12,2446.6,2443.89356503451,2.70643496549017
2018-10-15,2415,2443.64233073006,-28.6423307300591
2018-10-16,2420,2443.43701968668,-23.4370196866792
2018-10-17,2427.8,2443.27785296594,-15.477852965943
2018-10-18,2370.8,2443.1650419413,-72.3650419412989
2018-10-19,2425,2443.09879158843,-18.0987915884287
2018-10-22,2551.8,2443.07927697004,108.720723029959
2018-10-23,2466,2443.1066656677,22.8933343322987
2018-10-24,2480.8,2443.1811702036,37.6188297963966
2018-10-25,2489.6,2443.30301256318,46.2969874368238
2018-10-26,2470.2,2443.47243028224,26.7275697177558
2018-10-29,2391.4,2443.68968003346,-52.2896800334552
2018-10-30,2421.4,2443.95502953786,-22.5550295378564
2018-10-31,2450.4,2444.26872490194,6.13127509805933
2018-11-01,2460,2444.63100290883,15.3689970911712
2018-11-02,2546.8,2445.04210287621,101.757897123792
2018-11-05,2511,2445.50227047469,65.4977295253108
2018-11-06,2499.2,2446.01179343731,53.1882065626893
2018-11-07,2480.6,2446.57098657142,34.0290134285778
2018-11-08,2490.4,2447.18018667021,43.2198133297857
2018-11-09,2434.4,2447.83974459306,-13.4397445930645
2018-11-12,2443.4,2448.55002906471,-5.1500290647124
2018-11-13,2460.6,2449.3114032543,11.2885967456989
2018-11-14,2428.6,2450.12422820236,-21.5242282023613
2018-11-15,2459.6,2450.98886961561,8.61113038438974
2018-11-16,2462.6,2451.90568430349,10.6943156965086
2018-11-19,2499.8,2452.87503263494,46.9249673650613
2018-11-20,2455.8,2453.89727939944,1.9027206005565
2018-11-21,2453.2,2454.97280878342,-1.77280878341666
2018-11-22,2440.6,2456.10200575992,-15.5020057599174
2018-11-23,2405,2457.28525456906,-52.285254569065
2018-11-26,2408.6,2458.52293304305,-49.9229330430493
2018-11-27,2395.4,2459.81539740157,-64.4153974015736
2018-11-28,2423.2,2461.16298322802,-37.9629832280159
2018-11-29,2412.2,2462.5659994791,-50.3659994791045
2018-11-30,2432.4,2464.02473941932,-31.6247394193211
2018-12-03,2488.8,2465.53947549371,23.2605245062869
2018-12-04,2500.4,2467.11046707493,33.2895329250667
2018-12-05,2490,2468.73798315073,21.2620168492678
2018-12-06,2443.8,2470.4223064693,-26.6223064692957
2018-12-07,2433.4,2472.16372856768,-38.7637285676823
2018-12-10,2416.8,2473.96252997841,-57.1625299784087
2018-12-11,2423.2,2475.81897521063,-52.6189752106316
2018-12-12,2427,2477.73330514466,-50.7333051446586
2018-12-13,2460.2,2479.70573891044,-19.5057389104371
2018-12-14,2429.6,2481.7364746667,-52.1364746667046
2018-12-17,2430.6,2483.82570250938,-53.2257025093768
2018-12-18,2398.2,2485.97359098305,-87.773590983052
2018-12-19,2372.6,2488.18028663128,-115.580286631285
2018-12-20,2336.2,2490.44589971534,-154.24589971534
2018-12-21,2294.8,2492.77049272035,-197.970492720352
2018-12-24,2312.2,2495.15406437219,-182.954064372192
2018-12-25,2303,2497.59653156387,-194.59653156387
2018-12-26,2284.6,2500.09773556248,-215.497735562483
2018-12-27,2287.6,2502.65743719692,-215.057437196921
2018-12-28,2286.6,2505.27530821766,-218.675308217656
2019-01-02,2261.4,2507.95093147925,-246.550931479246
2019-01-03,2268,2510.68379944476,-242.683799444756
2019-01-04,2316.2,2513.47330266285,-197.273302662846
2019-01-07,2313.4,2516.3187313665,-202.918731366505
2019-01-08,2308.2,2519.21929424397,-211.019294243972
2019-01-09,2332,2522.17411610487,-190.174116104872
2019-01-10,2335.4,2525.18223453197,-189.78223453197
2019-01-11,2355.8,2528.24260849772,-172.442608497724
2019-01-14,2332.8,2531.35411852639,-198.554118526387
2019-01-15,2375.8,2534.51557386124,-158.715573861237
2019-01-16,2380.2,2537.7257016712,-157.525701671202
2019-01-17,2370.4,2540.98316351871,-170.583163518705
2019-01-18,2412,2544.28655585127,-132.286555851272
2019-01-21,2434,2547.63440460435,-113.634404604346
2019-01-22,2405.6,2551.0251810313,-145.4251810313
2019-01-23,2396.4,2554.45730941368,-158.057309413683
2019-01-24,2413.8,2557.92915392009,-144.12915392009
2019-01-25,2441,2561.43901338449,-120.439013384487
2019-01-28,2440,2564.9851270639,-124.985127063898
2019-01-29,2458.8,2568.56568443046,-109.765684430464
2019-01-30,2448.6,2572.17882329262,-123.578823292625
2019-01-31,2486.8,2575.82263608603,-89.0226360860291
2019-02-01,2505.6,2579.49516416391,-73.8951641639113
2019-02-11,2522,2583.19441208098,-61.1944120809758
2019-02-12,2531.6,2586.91835384674,-55.3183538467394
2019-02-13,2581.8,2590.66493817538,-8.8649381753827
2019-02-14,2578.8,2594.43209091468,-15.6320909146807
2019-02-15,2526.8,2598.2177342481,-71.417734248097
2019-02-18,2585,2602.01978389729,-17.0197838972909
2019-02-19,2580,2605.83612606279,-25.8361260627876
2019-02-20,2591.4,2609.66463990979,-18.2646399097865
2019-02-21,2580.8,2613.50319392385,-32.7031939238535
2019-02-22,2635,2617.34964904073,17.6503509592707
2019-02-25,2836,2621.20185267794,214.798147322059
2019-02-26,2749,2625.05765954896,123.942340451037
2019-02-27,2757.2,2628.9150131562,128.284986843801
2019-02-28,2753.8,2632.77190823482,121.028091765182
2019-03-01,2823.6,2636.62639254785,186.973607452147
2019-03-04,2834.2,2640.47656388648,193.723436113522
2019-03-05,2835,2644.32059732924,190.679402670762
2019-03-06,2838.2,2648.15674803216,190.043251967835
2019-03-07,2794.4,2651.98334997048,142.416650029525
2019-03-08,2691.6,2655.79881567563,35.8011843243685
2019-03-11,2706.4,2659.60161654842,46.7983834515769
2019-03-12,2718,2663.39023878839,54.6097612116054
2019-03-13,2726.6,2667.16318793964,59.4368120603618
2019-03-14,2728.4,2670.91899211976,57.4810078802441
2019-03-15,2753.2,2674.65620401515,78.5437959848502
2019-03-18,2836.8,2678.37340007255,158.426599927454
2019-03-19,2812.6,2682.06918920556,130.530810794435
2019-03-20,2819,2685.7422458149,133.257754185103
2019-03-21,2804,2689.39129825751,114.60870174249
2019-03-22,2804,2693.01512997371,110.984870026294
2019-03-25,2717.2,2696.61257177848,20.5874282215192
2019-03-26,2715.2,2700.18250036351,15.017499636491
2019-03-27,2739,2703.72380093044,35.2761990695557
2019-03-28,2738.2,2707.23536488863,30.9646351113729
2019-03-29,2839.2,2710.71609822901,128.483901770994
2019-04-01,2894,2714.16491974226,179.835080257742
2019-04-02,2894.6,2717.58080132907,177.01919867093
2019-04-03,2924.8,2720.9627892267,203.837210773299
2019-04-04,2960,2724.31000284501,235.689997154995
2019-04-08,2962.2,2727.62164585193,234.578354148065
2019-04-09,2968.6,2730.89701934037,237.702980659631
2019-04-10,2982.4,2734.13552136817,248.264478631832
2019-04-11,2928.6,2737.33664825028,191.263351749725
2019-04-12,2928.2,2740.49999892415,187.700001075851
2019-04-15,2920.4,2743.62525138773,176.774748612268
2019-04-16,3031.4,2746.71216122669,284.687838773307
2019-04-17,3015.4,2749.76055709825,265.639442901749
2019-04-18,3003.6,2752.77038533805,250.829614661954
2019-04-19,3024,2755.7417020865,268.258297913497
2019-04-22,2980.4,2758.67466716683,221.725332833174
2019-04-23,2987.8,2761.56955128958,226.230448710423
2019-04-24,2977.6,2764.42671681744,213.173283182563
2019-04-25,2938.2,2767.24661962773,170.953380372265
2019-04-26,2898.4,2770.02980371512,128.370196284876
2019-04-29,2944.6,2772.77688373948,171.823116260515
2019-04-30,2952.2,2775.48852742373,176.711472576268
2019-05-06,2800.6,2778.16547351554,22.4345264844615
2019-05-07,2810,2780.80853380804,29.19146619196
2019-05-08,2766.6,2783.41852936794,-16.8185293679429
2019-05-09,2702.4,2785.99629332847,-83.5962933284664
2019-05-10,2785,2788.54265187075,-3.5426518707546
2019-05-13,2740.8,2791.05839662057,-50.2583966205683
2019-05-14,2721.4,2793.54431773932,-72.1443177393155
2019-05-15,2779,2796.00118461357,-17.0011846135655
2019-05-16,2785.6,2798.42973680842,-12.829736808416
2019-05-17,2720,2800.83070686125,-80.8307068612487
2019-05-20,2695.2,2803.20482200626,-108.004822006258
2019-05-21,2713,2805.55277606534,-92.552776065336
2019-05-22,2703.8,2807.87521821563,-104.07521821563
2019-05-23,2666.4,2810.1727593767,-143.772759376703
2019-05-24,2679,2812.44596744753,-133.445967447527
2019-05-27,2702.6,2814.69535089729,-112.095350897291
2019-05-28,2715.6,2816.92136303391,-101.321363033906
2019-05-29,2729.6,2819.12441082959,-89.5244108295941
2019-05-30,2723,2821.30485937443,-98.3048593744333
2019-05-31,2707,2823.46303675263,-116.463036752628
2019-06-03,2726.8,2825.59923041324,-98.7992304132431
2019-06-04,2709.4,2827.71367966405,-118.313679664054
2019-06-05,2703.4,2829.80658297335,-126.406582973349
