"GC00YDate","GC00YClose","GC00Y_hpft","GC00Y_hpfc"
2010-05-04,1169.2,1172.41395536761,-3.21395536761471
2010-05-05,1175,1173.56064686983,1.4393531301729
2010-05-06,1197.3,1174.7081252043,22.5918747957001
2010-05-07,1210.4,1175.85620525143,34.543794748575
2010-05-10,1200.8,1177.00471123017,23.7952887698304
2010-05-11,1220.3,1178.15348163852,42.1465183614837
2010-05-12,1243.1,1179.30236481046,63.7976351895373
2010-05-13,1229.2,1180.45122650168,48.7487734983174
2010-05-14,1227.8,1181.59995883923,46.2000411607727
2010-05-17,1228.1,1182.74847410093,45.35152589907
2010-05-18,1214.6,1183.89670366186,30.703296338137
2010-05-19,1193.1,1185.0445976436,8.05540235640424
2010-05-20,1188.6,1186.19211885921,2.40788114079255
2010-05-21,1176.1,1187.33923345156,-11.2392334515552
2010-05-24,1194,1188.48590855882,5.51409144118278
2010-05-25,1198,1189.63210667332,8.36789332667527
2010-05-26,1213.4,1190.77779256671,22.6222074332871
2010-05-27,1211.9,1191.92293446957,19.9770655304325
2010-05-28,1216,1193.06750996359,22.9324900364144
2010-06-01,1225.4,1194.21150488818,31.188495111821
2010-06-02,1224,1195.35491456213,28.6450854378716
2010-06-03,1207.7,1196.49774719629,11.2022528037141
2010-06-04,1221.9,1197.64002284223,24.2599771577714
2010-06-07,1239.9,1198.78176618209,41.1182338179056
2010-06-08,1239.4,1199.92301192612,39.4769880738779
2010-06-09,1232.4,1201.06381178117,31.3361882188279
2010-06-10,1222.5,1202.20423377231,20.2957662276934
2010-06-11,1229.4,1203.34435887771,26.0556411222935
2010-06-14,1222.1,1204.48427646501,17.6157235349924
2010-06-15,1235.7,1205.6240866722,30.0759133278016
2010-06-16,1233.8,1206.7638969189,27.0361030810992
2010-06-17,1245.4,1207.90382705691,37.4961729430917
2010-06-18,1258.3,1209.04400811365,49.2559918863467
2010-06-21,1240.6,1210.18458661598,30.4154133840209
2010-06-22,1241.2,1211.32572945117,29.874270548827
2010-06-23,1238.9,1212.46761607903,26.432383920969
2010-06-24,1245.2,1213.61043830818,31.5895616918242
2010-06-25,1256.6,1214.75439887331,41.8456011266897
2010-06-28,1240.1,1215.89971356699,24.2002864330073
2010-06-29,1259.9,1217.04661547907,42.8533845209293
2010-06-30,1263.6,1218.19534770282,45.4046522971806
2010-07-01,1223.8,1219.34617104538,4.45382895462309
2010-07-02,1225,1220.49936508234,4.500634917661
2010-07-06,1212,1221.65521123034,-9.65521123033747
2010-07-07,1215.2,1222.81399276638,-7.61399276637767
2010-07-08,1212.5,1223.9759889764,-11.4759889764016
2010-07-09,1221.6,1225.14147599902,-3.54147599901792
2010-07-12,1206.7,1226.31072522914,-19.6107252291381
2010-07-13,1216.1,1227.48400659777,-11.3840065977655
2010-07-14,1216.3,1228.66158192962,-12.3615819296165
2010-07-15,1216,1229.84370834371,-13.8437083437075
2010-07-16,1198.9,1231.0306378493,-32.1306378493007
2010-07-19,1191.4,1232.22261673319,-40.8226167331872
2010-07-20,1199.6,1233.41987800068,-33.8198780006791
2010-07-21,1193.3,1234.62263778263,-41.322637782634
2010-07-22,1204.1,1235.83109823014,-31.7310982301438
2010-07-23,1196.1,1237.04544441319,-40.9454444131926
2010-07-26,1190,1238.26584828539,-48.26584828539
2010-07-27,1168.1,1239.49246487516,-71.3924648751626
2010-07-28,1169.5,1240.72542925976,-71.2254292597605
2010-07-29,1174.4,1241.96484700566,-67.564847005662
2010-07-30,1188.7,1243.21079423762,-54.5107942376183
2010-08-02,1189.9,1244.46331915179,-54.5633191517894
2010-08-03,1193.8,1245.72244741176,-51.9224474117615
2010-08-04,1200,1246.98818212685,-46.9881821268547
2010-08-05,1203.5,1248.26050494372,-44.7605049437166
2010-08-06,1209.4,1249.53937808599,-40.1393780859915
2010-08-09,1207.9,1250.82474527511,-42.9247452751091
2010-08-10,1211.7,1252.1165336405,-40.4165336405044
2010-08-11,1204.9,1253.41465256825,-48.5146525682531
2010-08-12,1218.4,1254.71899473785,-36.3189947378481
2010-08-13,1220.5,1256.02943277479,-35.529432774789
2010-08-16,1230.3,1257.34582429176,-27.0458242917553
2010-08-17,1231.8,1258.66801221498,-26.8680122149792
2010-08-18,1235.1,1259.99582829106,-24.8958282910584
2010-08-19,1238.5,1261.32909316042,-22.8290931604163
2010-08-20,1233,1262.66761717256,-29.6676171725584
2010-08-23,1230.9,1264.01120124035,-33.1112012403523
2010-08-24,1236.5,1265.35963401327,-28.8596340132691
2010-08-25,1245.7,1266.71269045393,-21.0126904539328
2010-08-26,1244.1,1268.07013359556,-23.970133595562
2010-08-27,1243.7,1269.43171778558,-25.7317177855769
2010-08-30,1242.6,1270.7971874631,-28.1971874630988
2010-08-31,1253.3,1272.16627643079,-18.8662764307914
2010-09-01,1250.6,1273.53870683575,-22.9387068357479
2010-09-02,1256,1274.91419302649,-18.9141930264933
2010-09-03,1246.8,1276.29243986961,-29.4924398696118
2010-09-07,1261.5,1277.67314441332,-16.1731444133201
2010-09-08,1261.8,1279.05599151485,-17.2559915148504
2010-09-09,1251.8,1280.44065934611,-28.6406593461051
2010-09-10,1252.5,1281.82681894605,-29.3268189460549
2010-09-13,1250.5,1283.21412951477,-32.7141295147711
2010-09-14,1273.5,1284.6022381298,-11.1022381297996
2010-09-15,1274.1,1285.99077834598,-11.8907783459811
2010-09-16,1282.2,1287.37937912894,-5.17937912893573
2010-09-17,1287.1,1288.76766452912,-1.66766452911626
2010-09-20,1290.4,1290.15525645603,0.24474354397469
2010-09-21,1294.5,1291.54177612983,2.95822387017317
2010-09-22,1298.4,1292.92684487184,5.4731551281611
2010-09-23,1299.5,1294.3100852262,5.18991477379748
2010-09-24,1308.2,1295.69112199944,12.5088780005645
2010-09-27,1308.4,1297.06958214336,11.3304178566419
2010-09-28,1318.1,1298.44509778046,19.6549022195393
2010-09-29,1320.3,1299.81730571677,20.4826942832291
2010-09-30,1319.7,1301.18585088286,18.5141491171366
2010-10-01,1328.3,1302.55038667604,25.7496133239649
2010-10-04,1327.1,1303.91057414657,23.18942585343
2010-10-05,1350.7,1305.26608498864,45.433915011359
2010-10-06,1357.8,1306.61660048198,51.1833995180203
2010-10-07,1344.7,1307.96182068687,36.7381793131299
2010-10-08,1354.8,1309.30146682075,45.498533179249
2010-10-11,1364.2,1310.63527528715,53.5647247128533
2010-10-12,1362.3,1311.96300129686,50.3369987031432
2010-10-13,1380.5,1313.28442220218,67.2155777978221
2010-10-14,1387.9,1314.59933616271,73.3006638372941
2010-10-15,1374.4,1315.90756912224,58.4924308777579
2010-10-18,1382.3,1317.20897732413,65.091022675865
2010-10-19,1345.8,1318.50344119017,27.2965588098276
2010-10-20,1354,1319.79086804811,34.2091319518906
2010-10-21,1335.1,1321.07117650906,14.0288234909412
2010-10-22,1334.6,1322.34429932476,12.2557006752444
2010-10-25,1340.3,1323.61017504593,16.6898249540697
2010-10-26,1334.9,1324.8687472893,10.0312527106978
2010-10-27,1328.2,1326.11996657046,2.08003342954007
2010-10-28,1340.7,1327.36378755161,13.3362124483945
2010-10-29,1359.8,1328.6001657547,31.1998342453019
2010-11-01,1356,1329.82906221432,26.1709377856798
2010-11-02,1354.5,1331.05045086182,23.4495491381802
2010-11-03,1355.8,1332.2643164466,23.535683553402
2010-11-04,1389.8,1333.47065341109,56.329346588907
2010-11-05,1393.9,1334.66946592651,59.2305340734931
2010-11-08,1411,1335.8607814483,75.1392185517046
2010-11-09,1396.5,1337.04465191544,59.4553480845637
2010-11-10,1408,1338.22116032645,69.7788396735488
2010-11-11,1389,1339.39041425631,49.6095857436918
2010-11-12,1368.2,1340.55255012375,27.6474498762549
2010-11-15,1359,1341.70772485411,17.2922751458851
2010-11-16,1336.2,1342.85610680109,-6.65610680109441
2010-11-17,1349.1,1343.9978714663,5.10212853369814
2010-11-18,1352.9,1345.13319159999,7.76680840001225
2010-11-19,1353.6,1346.26224206142,7.3377579385817
2010-11-22,1361.2,1347.38520092035,13.8147990796518
2010-11-23,1361.2,1348.50224927965,12.6977507203452
2010-11-26,1375.7,1349.61357395272,26.0864260472796
2010-11-29,1365.9,1350.71936700164,15.1806329983623
2010-11-30,1389.8,1351.81983127161,37.9801687283935
2010-12-01,1394,1352.91517588286,41.0848241171398
2010-12-02,1391.6,1354.00562565514,37.5943743448576
2010-12-03,1416,1355.09142239098,60.90857760902
2010-12-06,1422.8,1356.17282343292,66.6271765670816
2010-12-07,1391,1357.25011130066,33.7498886993433
2010-12-08,1388,1358.32359605489,29.6764039451142
2010-12-09,1390,1359.39360170715,30.606398292851
2010-12-10,1385.5,1360.46046453602,25.0395354639808
2010-12-13,1404.7,1361.52453347153,43.1754665284751
2010-12-14,1397.1,1362.58616779403,34.5138322059693
2010-12-15,1382,1363.6457446309,18.3542553690991
2010-12-16,1376.5,1364.70365537613,11.7963446238668
2010-12-17,1376.1,1365.76029901063,10.3397009893661
2010-12-20,1388,1366.81607939145,21.183920608554
2010-12-21,1390.4,1367.87140464963,22.5285953503726
2010-12-22,1388.5,1368.92669167282,19.5733083271818
2010-12-23,1379.1,1369.98236666107,9.1176333389271
2010-12-27,1391.3,1371.03886390527,20.2611360947338
2010-12-28,1405,1372.09662146513,32.9033785348668
2010-12-29,1413.9,1373.15608577555,40.7439142244524
2010-12-30,1407.2,1374.21771687232,32.9822831276779
2010-12-31,1422,1375.28199163316,46.7180083668396
2011-01-03,1417,1376.34940056932,40.6505994306819
2011-01-04,1387.2,1377.42045350339,9.77954649660988
2011-01-05,1384,1378.49567706131,5.50432293868958
2011-01-06,1370.3,1379.57560191146,-9.27560191146488
2011-01-07,1369.7,1380.66076099751,-10.9607609975122
2011-01-10,1375,1381.75168342896,-6.75168342896169
2011-01-11,1385,1382.84889378457,2.15110621542666
2011-01-12,1386.1,1383.95291385222,2.14708614777539
2011-01-13,1375.9,1385.064266309,-9.16426630899874
2011-01-14,1361.4,1386.18347471947,-24.7834747194714
2011-01-18,1372.5,1387.31105886009,-14.8110588600869
2011-01-19,1368.1,1388.44752826283,-20.3475282628281
2011-01-20,1347.9,1389.59338633732,-41.6933863373195
2011-01-21,1341.9,1390.74912808239,-48.849128082387
2011-01-24,1332.2,1391.91523126247,-59.7152312624703
2011-01-25,1332.3,1393.09215344976,-60.7921534497599
2011-01-26,1341.1,1394.28032753251,-53.1803275325134
2011-01-27,1314.5,1395.48016127006,-80.9801612700595
2011-01-28,1339.1,1396.69204043902,-57.5920404390209
2011-01-31,1338.2,1397.91631734213,-59.7163173421339
2011-02-01,1341.9,1399.15332047587,-57.2533204758662
2011-02-02,1336.5,1400.40335365238,-63.903353652379
2011-02-03,1351.8,1401.6666970176,-49.8666970176044
2011-02-04,1349.1,1402.94360430242,-53.8436043024231
2011-02-07,1351.7,1404.2343086248,-52.534308624799
2011-02-08,1363,1405.53902084594,-42.5390208459363
2011-02-09,1364.5,1406.85793011145,-42.357930111451
2011-02-10,1368.9,1408.19120798305,-39.291207983045
2011-02-11,1356.7,1409.53900851338,-52.8390085133804
2011-02-14,1364.9,1410.90146951365,-46.0014695136514
2011-02-15,1373.6,1412.2787069536,-38.6787069535961
2011-02-16,1378,1413.67081778774,-35.6708177877408
2011-02-17,1383.4,1415.07788298246,-31.6778829824622
2011-02-18,1389.4,1416.49996875915,-27.0999687591468
2011-02-22,1401.2,1417.93712824491,-16.7371282449128
2011-02-23,1412.4,1419.38940336482,-6.98940336482377
2011-02-24,1403.5,1420.85682912546,-17.3568291254611
2011-02-25,1414.7,1422.33943764427,-7.63943764426971
2011-02-28,1412.7,1423.8372538641,-11.1372538640958
2011-03-01,1429.7,1425.35029956993,4.34970043007386
2011-03-02,1434.3,1426.87859194312,7.42140805687554
2011-03-03,1418.5,1428.42214996295,-9.92214996295451
2011-03-04,1433.1,1429.98099567643,3.11900432356875
2011-03-07,1433,1431.55514702914,1.44485297086121
2011-03-08,1427.2,1433.14462325598,-5.9446232559784
2011-03-09,1429.8,1434.74944418904,-4.94944418904339
2011-03-10,1417.2,1436.36962720316,-19.1696272031625
2011-03-11,1419.6,1438.0051876273,-18.4051876272962
2011-03-14,1419.3,1439.65613286642,-20.3561328664183
2011-03-15,1397.6,1441.32246271755,-43.7224627175519
2011-03-16,1390.7,1443.00416856334,-52.3041685633446
2011-03-17,1409.9,1444.70122371327,-34.8012237132663
2011-03-18,1419.3,1446.41357985639,-27.1135798563881
2011-03-21,1430.8,1448.14117429636,-17.341174296363
2011-03-22,1428.8,1449.88393312918,-21.083933129183
2011-03-23,1438.1,1451.64177528265,-13.5417752826529
2011-03-24,1433.1,1453.41461096939,-20.3146109693911
2011-03-25,1429.9,1455.20234480433,-25.3023448043298
2011-03-28,1418.5,1457.00487300521,-38.5048730052142
2011-03-29,1417.9,1458.82208133078,-40.922081330782
2011-03-30,1425.4,1460.65383962338,-35.2538396233766
2011-03-31,1431.2,1462.50000080987,-31.3000008098688
2011-04-01,1429.2,1464.36040324456,-35.1604032445575
2011-04-04,1438.4,1466.23487234363,-27.834872343628
2011-04-05,1454.6,1468.12321898931,-13.5232189893052
2011-04-06,1456.8,1470.02524255803,-13.2252425580252
2011-04-07,1466.3,1471.9407368363,-5.64073683629756
2011-04-08,1476.4,1473.86949014382,2.53050985618106
2011-04-11,1458.1,1475.81128846861,-17.7112884686057
2011-04-12,1456.1,1477.76591884473,-21.6659188447305
2011-04-13,1459.7,1479.73316098511,-20.0331609851104
2011-04-14,1475.1,1481.71278564688,-6.61278564687811
2011-04-15,1487.1,1483.70455530623,3.39544469376767
2011-04-18,1491.1,1485.70822970591,5.39177029409246
2011-04-19,1498.4,1487.7235699922,10.6764300078034
2011-04-20,1507.2,1489.75033954009,17.4496604599058
2011-04-21,1504.9,1491.78830613785,13.1116938621463
2011-04-25,1497.3,1493.83724478671,3.462755213289
2011-04-26,1508.2,1495.8969359077,12.3030640923029
2011-04-27,1528.4,1497.96716135322,30.4328386467771
2011-04-28,1534.4,1500.04770806135,34.3522919386497
2011-04-29,1565.8,1502.1383755498,63.6616244501959
2011-05-02,1542.1,1504.23897753615,37.8610224638464
2011-05-03,1532.5,1506.34935405315,26.1506459468549
2011-05-04,1517.1,1508.46936078375,8.63063921624552
2011-05-05,1489.2,1510.59886422058,-21.3988642205792
2011-05-06,1495.2,1512.7377344237,-17.5377344237032
2011-05-09,1509.7,1514.88583260791,-5.18583260791461
2011-05-10,1522.8,1517.04301273854,5.75698726146052
2011-05-11,1505.1,1519.2091266373,-14.109126637299
2011-05-12,1502.9,1521.38402850561,-18.4840285056079
2011-05-13,1494.2,1523.56756671275,-29.3675667127477
2011-05-16,1492.5,1525.75958198744,-33.2595819874417
2011-05-17,1490.9,1527.95990291903,-37.0599029190303
2011-05-18,1497.8,1530.16834434869,-32.3683443486932
2011-05-19,1495.5,1532.38470579853,-36.8847057985323
2011-05-20,1513.6,1534.60877341087,-21.0087734108737
2011-05-23,1516.6,1536.8403180814,-20.2403180814002
2011-05-24,1524.8,1539.07910202161,-14.2791020216107
2011-05-25,1528.5,1541.32487907646,-12.8248790764607
2011-05-26,1525.6,1543.57739718851,-17.977397188508
2011-05-27,1537.6,1545.83639899902,-8.23639899902192
2011-05-31,1531.6,1548.10161971814,-16.5016197181366
2011-06-01,1539.5,1550.37279115139,-10.8727911513897
2011-06-02,1533.9,1552.64963828321,-18.7496382832059
2011-06-03,1543.6,1554.93188160364,-11.3318816036364
2011-06-06,1544.3,1557.2192338524,-12.9192338523951
2011-06-07,1541.5,1559.51140308504,-18.0114030850416
2011-06-08,1537.1,1561.80809201685,-24.7080920168508
2011-06-09,1543.7,1564.10899591791,-20.4089959179099
2011-06-10,1532.5,1566.41379984496,-33.9137998449558
2011-06-13,1520.6,1568.72218041849,-48.1221804184906
2011-06-14,1526.8,1571.03380024041,-44.2338002404095
2011-06-15,1527.4,1573.34830202083,-45.9483020208268
2011-06-16,1527.9,1575.66531018539,-47.7653101853855
2011-06-17,1539.8,1577.98443016655,-38.1844301665496
2011-06-20,1541.8,1580.30524765252,-38.5052476525229
2011-06-21,1547.5,1582.6273325476,-35.1273325476045
2011-06-22,1547.5,1584.95023883957,-37.4502388395687
2011-06-23,1522.7,1587.27350599596,-64.5735059959646
2011-06-24,1502.8,1589.59665800392,-86.7966580039176
2011-06-27,1500.6,1591.91919215846,-91.3191921584633
2011-06-28,1505.2,1594.24056987639,-89.0405698763893
2011-06-29,1513.3,1596.5602148268,-83.2602148267972
2011-06-30,1500.6,1598.877513873,-98.2775138730038
2011-07-01,1486.7,1601.19181946189,-114.491819461895
2011-07-05,1513.7,1603.5024434164,-89.8024434163954
2011-07-06,1529.7,1605.8086502331,-76.1086502331049
2011-07-07,1526.7,1608.1096672879,-81.4096672879018
2011-07-08,1543.1,1610.40469049642,-67.3046904964183
2011-07-11,1552.1,1612.6928821228,-60.5928821227979
2011-07-12,1566.1,1614.97337661013,-48.8733766101319
2011-07-13,1586.1,1617.24528335484,-31.1452833548426
2011-07-14,1583,1619.50769155109,-36.507691551086
2011-07-15,1594.5,1621.7596775188,-27.2596775188006
2011-07-18,1602,1624.0003024871,-22.0003024870966
2011-07-19,1591.6,1626.22861641704,-34.6286164170446
2011-07-20,1596.9,1628.44366017569,-31.5436601756893
2011-07-21,1587,1630.64446031597,-43.6444603159703
2011-07-22,1601.5,1632.83003035195,-31.3300303519524
2011-07-25,1614.4,1634.99936575683,-20.5993657568343
2011-07-26,1619.3,1637.15144905327,-17.8514490532656
2011-07-27,1617.3,1639.28525424896,-21.9852542489576
2011-07-28,1616.2,1641.39974797249,-25.1997479724884
2011-07-29,1631.2,1643.49388776463,-12.2938877646264
2011-08-01,1621.7,1645.56662074962,-23.866620749625
2011-08-02,1644.5,1647.61688896991,-3.11688896990931
2011-08-03,1666.3,1649.64362460241,16.6563753975934
2011-08-04,1659,1651.64575853565,7.35424146434513
2011-08-05,1651.8,1653.62222854322,-1.8222285432191
2011-08-08,1713.2,1655.57197543866,57.6280245613388
2011-08-09,1743,1657.49393928235,85.5060607176479
2011-08-10,1784.3,1659.38708395573,124.912916044268
2011-08-11,1751.5,1661.25040868494,90.249591315061
2011-08-12,1742.6,1663.08296433015,79.5170356698536
2011-08-15,1758,1664.88383905704,93.1161609429567
2011-08-16,1785,1666.65215390056,118.347846099436
2011-08-17,1793.8,1668.38706838597,125.412931614028
2011-08-18,1822,1670.08779095891,151.912209041094
2011-08-19,1852.2,1671.7535819056,180.446418094397
2011-08-22,1891.9,1673.38376430671,218.516235693288
2011-08-23,1861.3,1674.97773583223,186.322264167772
2011-08-24,1757.3,1676.53498447782,80.7650155221767
2011-08-25,1763.2,1678.05507525747,85.1449247425264
2011-08-26,1797.3,1679.53760657002,117.762393429977
2011-08-29,1791.6,1680.9822120099,110.617787990103
2011-08-30,1829.8,1682.3885738497,147.411426150304
2011-08-31,1831.7,1683.75642008708,147.943579912925
2011-09-01,1829.1,1685.08553965353,144.014460346473
2011-09-02,1876.9,1686.37578263453,190.524217365472
2011-09-05,1899,1687.62705864525,211.372941354748
2011-09-06,1873.3,1688.83935605602,184.460643943979
2011-09-07,1817.6,1690.0127506102,127.587249389803
2011-09-08,1857.5,1691.14739429983,166.352605700169
2011-09-09,1859.5,1692.24349185632,167.256508143682
2011-09-12,1813.3,1693.30131677451,119.998683225493
2011-09-13,1830.1,1694.32121168647,135.778788313528
2011-09-14,1826.5,1695.30356882682,131.196431173176
2011-09-15,1781.4,1696.24883655577,85.1511634442272
2011-09-16,1814.7,1697.15751746461,117.54248253539
2011-09-19,1778.9,1698.03014934302,80.8698506569803
2011-09-20,1809.1,1698.86731856784,110.232681432155
2011-09-21,1808.1,1699.66964494425,108.430355055747
2011-09-22,1741.7,1700.43779384323,41.2622061567742
2011-09-23,1683,1701.17247545648,-18.1724754564749
2011-09-26,1594.8,1701.87441703186,-107.074417031858
2011-09-27,1652.5,1702.5443383055,-50.0443383055021
2011-09-28,1618.1,1703.18291475323,-85.082914753229
2011-09-29,1617.3,1703.79080116452,-86.4908011645202
2011-09-30,1622.3,1704.36861715908,-82.0686171590803
2011-10-03,1657.7,1704.91694660472,-47.2169466047198
2011-10-04,1616,1705.43633944535,-89.4363394453514
2011-10-05,1641.6,1705.92732610743,-64.3273261074328
2011-10-06,1653.2,1706.3904000479,-53.1904000479043
2011-10-07,1635.8,1706.82602813347,-71.0260281334748
2011-10-10,1670.8,1707.23465524404,-36.4346552440411
2011-10-11,1661,1707.61669690013,-46.616696900128
2011-10-12,1682.6,1707.97255356174,-25.3725535617384
2011-10-13,1668.5,1708.30260641937,-39.8026064193673
2011-10-14,1683,1708.60722617556,-25.6072261755642
2011-10-17,1676.6,1708.88676707999,-32.286767079986
2011-10-18,1652.8,1709.14157279738,-56.3415727973781
2011-10-19,1647,1709.37197364636,-62.3719736463585
2011-10-20,1612.9,1709.57827665629,-96.6782766562905
2011-10-21,1636.1,1709.7607630744,-73.6607630744006
2011-10-24,1652.3,1709.91967418503,-57.6196741850328
2011-10-25,1717.8,1710.05522082414,7.74477917585981
2011-10-26,1737.1,1710.16759001002,26.9324099899765
2011-10-27,1758,1710.25697196233,47.7430280376748
2011-10-28,1755.5,1710.32356803348,45.1764319665175
2011-10-31,1725.2,1710.367599311,14.8324006890044
2011-11-01,1711.8,1710.38930555651,1.41069444349475
2011-11-02,1729.6,1710.38893266271,19.2110673372873
2011-11-03,1765.1,1710.36672710553,54.7332728944747
2011-11-04,1756.1,1710.32294330184,45.7770566981631
2011-11-07,1791.1,1710.25785829308,80.8421417069238
2011-11-08,1799.2,1710.17176804317,89.0282319568279
2011-11-09,1791.6,1710.0650019329,81.5349980671011
2011-11-10,1759.6,1709.93792614361,49.6620738563902
2011-11-11,1788.1,1709.79094056011,78.3090594398932
2011-11-14,1778.4,1709.62446559539,68.7755344046087
2011-11-15,1782.2,1709.43895403234,72.7610459676603
2011-11-16,1774.3,1709.23488708285,65.0651129171502
2011-11-17,1720.2,1709.01277603532,11.1872239646782
2011-11-18,1740.3,1708.77315907344,31.5268409265639
2011-11-21,1678,1708.51657900523,-30.5165790052322
2011-11-22,1702.4,1708.24359167071,-5.84359167070654
2011-11-23,1712.2,1707.95474029547,4.24525970452831
2011-11-24,1696,1707.65056568967,-11.6505656896705
2011-11-25,1688.5,1707.33161041823,-18.8316104182338
2011-11-28,1714.5,1706.99841223027,7.50158776972607
2011-11-29,1718.9,1706.65150109062,12.2484989093847
2011-11-30,1750.3,1706.29141006496,44.0085899350422
2011-12-01,1749.8,1705.91867728203,43.8813227179659
2011-12-02,1749.1,1705.53385906198,43.5661409380207
2011-12-05,1728,1705.13752986369,22.8624701363122
2011-12-06,1731.8,1704.73028215454,27.0697178454568
2011-12-07,1745.8,1704.31271785237,41.4872821476255
2011-12-08,1711,1703.88545006451,7.11454993549319
2011-12-09,1716.8,1703.44910904745,13.3508909525545
2011-12-12,1669.9,1703.00432799859,-33.1043279985911
2011-12-13,1635,1702.55174563406,-67.5517456340579
2011-12-14,1579.7,1702.09198698596,-122.391986985955
2011-12-15,1577.2,1701.62564916322,-124.425649163218
2011-12-16,1597.9,1701.15327868286,-103.253278682858
2011-12-19,1596.8,1700.67537062932,-103.875370629322
2011-12-20,1615.9,1700.1923774063,-84.2923774062975
2011-12-21,1616.3,1699.7047084796,-83.4047084795987
2011-12-22,1610.6,1699.21273847193,-88.6127384719327
2011-12-23,1609.5,1698.71680752987,-89.2168075298658
2011-12-27,1594.6,1698.21721917102,-103.617219171018
2011-12-28,1558.1,1697.71424003436,-139.614240034358
2011-12-29,1549.2,1697.20809392769,-148.008093927687
2011-12-30,1564.8,1696.69894694787,-131.898946947873
2012-01-03,1600.5,1696.1869040112,-95.6869040112009
2012-01-04,1612.2,1695.67201551223,-83.4720155122301
2012-01-05,1622.2,1695.1542922924,-72.9542922924045
2012-01-06,1617.4,1694.63371068919,-77.2337106891865
2012-01-09,1612.3,1694.11021688368,-81.8102168836771
2012-01-10,1631.5,1693.58372513166,-62.0837251316575
2012-01-11,1641.4,1693.05411587186,-51.6541158718639
2012-01-12,1648.8,1692.52124388011,-43.7212438801139
2012-01-13,1640.9,1691.98494258048,-51.0849425804822
2012-01-17,1651.7,1691.44502732446,-39.7450273244566
2012-01-18,1659.2,1690.90129234704,-31.7012923470448
2012-01-19,1658.7,1690.35351545427,-31.6535154542689
2012-01-20,1665.6,1689.80146134812,-24.2014613481197
2012-01-23,1675.4,1689.24488164627,-13.8448816462719
2012-01-24,1667,1688.68351796251,-21.6835179625146
2012-01-25,1713.4,1688.11710618771,25.282893812289
2012-01-26,1722,1687.54537324963,34.4546267503702
2012-01-27,1739.8,1686.96805652696,52.8319434730366
2012-01-30,1742,1686.38490764058,55.6150923594211
2012-01-31,1739.1,1685.79570004993,53.304299950068
2012-02-01,1745.2,1685.20023020353,59.9997697964741
2012-02-02,1761,1684.59831658371,76.4016834162888
2012-02-03,1730.4,1683.98980247433,46.4101975256699
2012-02-06,1723,1683.37456274063,39.6254372593734
2012-02-07,1747,1682.75249143193,64.2475085680676
2012-02-08,1736.1,1682.12349897715,53.976501022848
2012-02-09,1731.2,1681.48752236252,49.7124776374782
2012-02-10,1725.3,1680.844520886,44.4554791139969
2012-02-13,1724.8,1680.19447439469,44.6055256053108
2012-02-14,1723.3,1679.53738111178,43.7626188882246
2012-02-15,1729.6,1678.8732576986,50.7267423013988
2012-02-16,1728.8,1678.20213890619,50.5978610938113
2012-02-17,1726.2,1677.52408045399,48.6759195460143
2012-02-20,1735.5,1676.83915897654,58.660841023459
2012-02-21,1760.8,1676.14747122909,84.6525287709143
2012-02-22,1776.8,1675.44913821486,101.350861785137
2012-02-23,1781,1674.7443159291,106.255684070903
2012-02-24,1775.8,1674.03320226135,101.76679773865
2012-02-27,1769.7,1673.31603902303,96.3839609769708
2012-02-28,1784.7,1672.59311009185,112.106889908151
2012-02-29,1699,1671.86473918677,27.135260813232
2012-03-01,1717,1671.13129636723,45.8687036327742
2012-03-02,1713.5,1670.39316290929,43.1068370907133
2012-03-05,1708.6,1669.65073904929,38.9492609507123
2012-03-06,1675.7,1668.90444284222,6.79555715778276
2012-03-07,1683.6,1668.15470844311,15.4452915568925
2012-03-08,1699.2,1667.401972816,31.7980271840012
2012-03-09,1712.6,1666.6466793094,45.9533206905959
2012-03-12,1699.8,1665.88928441586,33.910715584142
2012-03-13,1694.2,1665.13026362315,29.069736376851
2012-03-14,1642.9,1664.37010643639,-21.4701064363903
2012-03-15,1659.5,1663.60931437696,-4.10931437695746
2012-03-16,1655.8,1662.84838009135,-7.04838009134707
2012-03-19,1667.3,1662.08779452743,5.21220547257018
2012-03-20,1651.2,1661.32804571956,-10.1280457195611
2012-03-21,1649.3,1660.56962385661,-11.2696238566112
2012-03-22,1644.2,1659.81301494092,-15.6130149409186
2012-03-23,1687.5,1659.05870031643,28.4412996835732
2012-03-26,1691.8,1658.30715487327,33.4928451267316
2012-03-27,1683.8,1657.55886525808,26.2411347419226
2012-03-28,1664.9,1656.81433196208,8.08566803791729
2012-03-29,1662.1,1656.07406632353,6.02593367647374
2012-03-30,1668.6,1655.33858302297,13.2614169770249
2012-04-02,1677.8,1654.60839923185,23.1916007681534
2012-04-03,1648.2,1653.88403760329,-5.68403760329125
2012-04-04,1614.1,1653.16603037697,-39.0660303769749
2012-04-05,1630.9,1652.45490744296,-21.5549074429645
2012-04-09,1641.7,1651.75118254302,-10.0511825430156
2012-04-10,1660.7,1651.05536050896,9.64463949103815
2012-04-11,1660.6,1650.36794201786,10.2320579821384
2012-04-12,1675.6,1649.68943173351,25.9105682664877
2012-04-13,1660.4,1649.02033854918,11.3796614508175
2012-04-16,1654,1648.36118206858,5.63881793141816
2012-04-17,1650,1647.71248659929,2.28751340070974
2012-04-18,1644,1647.07477877975,-3.07477877975244
