"UK_10yryDate","UK_10yryClose","UK_10yry_hpft","UK_10yry_hpfc"
2020-05-19,0.3202,0.313162773884187,-0.0220961072175207
2020-05-18,0.3118,0.31531554399862,-0.0346155439986201
2020-05-17,0.301433333333333,0.31750144096293,-0.0199014409629299
2020-05-16,0.291066666666667,0.319720399396695,-0.0620203993966955
2020-05-15,0.2807,0.32197234569309,-0.0364723456930902
2020-05-14,0.2976,0.324257180608561,-0.0516571806085609
2020-05-13,0.2577,0.326574789823214,-0.0408747898232139
2020-05-12,0.2855,0.32892503766435,-0.0301250376643496
2020-05-11,0.2726,0.331307771563175,-0.0194077715631746
2020-05-10,0.2857,0.33372282649839,-0.00872282649838976
2020-05-09,0.2988,0.336170029426384,-0.0842700294263839
2020-05-08,0.3119,0.338649203697789,-0.0314492036977889
2020-05-07,0.325,0.341160137829499,-0.0339601378294991
2020-05-06,0.2519,0.343702607338468,-0.0282026073384681
2020-05-05,0.3072,0.346276373703964,-0.0224763737039639
2020-05-04,0.3072,0.34888118674744,-0.0167811867474396
2020-05-03,0.3155,0.351516786999461,-0.0265167869994607
2020-05-02,0.3238,0.354182908053905,-0.0291829080539051
2020-05-01,0.3321,0.35687927254374,-0.02837927254374
2020-04-30,0.325,0.359605591038921,-0.0150055910389208
2020-04-29,0.325,0.362361562378485,-0.0251615623784849
2020-04-28,0.3285,0.365146879198761,-0.0353468791987607
2020-04-27,0.3446,0.367961223735331,-0.0455612237353313
2020-04-26,0.3372,0.370804263612847,-0.0514042636128471
2020-04-25,0.3298,0.373675647622619,-0.0342756476226194
2020-04-24,0.3224,0.376575003307684,-0.0636750033076843
2020-04-23,0.3194,0.379501944042769,0.0539980559572312
2020-04-22,0.3394,0.382456056881999,0.0200772764513339
2020-04-21,0.3129,0.38543695120007,-0.0138702845334039
2020-04-20,0.4335,0.388444244670892,-0.0478442446708922
2020-04-19,0.402533333333333,0.391477549234905,-0.0614775492349051
2020-04-18,0.371566666666667,0.394536457055717,-0.0566364570557172
2020-04-17,0.3406,0.397620534884487,-0.0349205348844866
2020-04-16,0.33,0.400729326061192,-0.0458293260611924
2020-04-15,0.3379,0.403862359491053,-0.0567623594910527
2020-04-14,0.3627,0.407019145135315,-0.0677191451353146
2020-04-13,0.3549,0.41019916949195,-0.0786991694919496
2020-04-12,0.3471,0.41340189106652,0.0317981089334803
2020-04-10,0.3393,0.416626735833572,0.015873264166428
2020-04-09,0.3315,0.419873142911652,-0.0441731429116524
2020-04-08,0.4452,0.423140557980749,-0.0493072246474154
2020-04-07,0.4325,0.426428408461343,-0.0544617417946766
2020-04-06,0.3757,0.429736101392381,-0.0596361013923814
2020-04-05,0.373833333333333,0.433063021300469,-0.047163021300469
2020-04-04,0.371966666666667,0.436408528061087,-0.0447085280610866
2020-04-03,0.3701,0.439771962054381,-0.0207719620543807
2020-04-02,0.3859,0.443152645179819,-0.0806526451798193
2020-04-01,0.3917,0.446549890750543,-0.077983224083876
2020-03-31,0.419,0.449962978741161,-0.0753296454078277
2020-03-30,0.3625,0.453391156891132,-0.0726911568911321
2020-03-29,0.368566666666667,0.456833641801691,-0.0231336418016911
2020-03-28,0.374633333333333,0.460289620026451,-0.00308962002645147
2020-03-27,0.3807,0.463758268556508,-0.00245826855650793
2020-03-26,0.4337,0.467238763105857,-0.0553387631058566
2020-03-25,0.4572,0.470730278372315,-0.00149694503898173
2020-03-24,0.4613,0.474231966178922,0.0523347004877443
2020-03-23,0.4119,0.47774297772988,0.10615702227012
2020-03-22,0.469233333333333,0.481262485862493,0.380637514137507
2020-03-21,0.526566666666667,0.484789707295113,0.368610292704887
2020-03-20,0.5839,0.488324016086307,0.151875983913693
2020-03-19,0.8619,0.49186493866334,0.0652350613366605
2020-03-18,0.8534,0.495412064232885,0.0356212691004486
2020-03-17,0.6402,0.498965008967172,0.00600165769949445
2020-03-16,0.5571,0.502523403762832,-0.0236234037628325
2020-03-15,0.531033333333333,0.506086881997331,-0.150286881997331
2020-03-14,0.504966666666667,0.509655067283191,-0.136455067283191
2020-03-13,0.4789,0.513227521110364,-0.276427521110364
2020-03-12,0.3558,0.516803748563766,-0.302303748563766
2020-03-11,0.3732,0.520383140464288,-0.288516473797621
2020-03-10,0.2368,0.52396496267262,-0.274731629339287
2020-03-09,0.2145,0.527548361788333,-0.260948361788333
2020-03-08,0.231866666666667,0.531132370847989,-0.127332370847989
2020-03-07,0.249233333333333,0.534715915022597,-0.0896159150225973
2020-03-06,0.2666,0.538297866849079,-0.0742978668490793
2020-03-05,0.4038,0.541877061820745,-0.0630770618207455
2020-03-04,0.4451,0.545452304719156,-0.0584189713858229
2020-03-03,0.464,0.549022374252342,-0.0537557075856758
2020-03-02,0.4788,0.552586024980291,-0.0490860249802911
2020-03-01,0.487033333333333,0.556141989242527,-0.0278419892425269
2020-02-29,0.495266666666667,0.559688979088407,0.00561102091159321
2020-02-28,0.5035,0.563225695058528,0.00167430494147189
2020-02-27,0.5283,0.566750840012848,0.0286491599871523
2020-02-26,0.5653,0.570263117503397,0.042770215829936
2020-02-25,0.5649,0.573761242924629,0.0569054237420376
2020-02-24,0.5954,0.57724394935049,0.0710560506495099
2020-02-23,0.613033333333333,0.580709993377364,0.0677900066226359
2020-02-22,0.630666666666667,0.584158160973323,0.0892418390266771
2020-02-21,0.6483,0.587587266128075,0.0978127338719249
2020-02-20,0.6485,0.590996159720369,0.123003840279631
2020-02-19,0.6734,0.594383733060749,0.111282933605918
2020-02-18,0.6854,0.59774892830467,0.0995844050286633
2020-02-17,0.714,0.601090733607424,0.0879092663925757
2020-02-16,0.705666666666667,0.604408178288501,0.106191821711499
2020-02-15,0.697333333333333,0.607700328005585,0.0270996719944147
2020-02-14,0.689,0.61096629231175,0.0238337076882503
2020-02-13,0.7106,0.614205191962008,0.0093948080379924
2020-02-12,0.6348,0.617416157563246,0.0107838424367535
2020-02-11,0.6348,0.620598323605746,0.0122016763942536
2020-02-10,0.6236,0.623750829037486,0.0136491709625138
2020-02-09,0.6282,0.626872817850091,0.0311271821499086
2020-02-08,0.6328,0.629963439677139,0.0371365603228611
2020-02-07,0.6374,0.633021857018991,-0.00522185701899115
2020-02-06,0.658,0.636047247726819,-0.0339472477268185
2020-02-05,0.6671,0.639038787493224,-0.0333721208265574
2020-02-04,0.6278,0.64199563797843,-0.0327623046450965
2020-02-03,0.6021,0.644916947047806,-0.0321169470478055
2020-02-02,0.605666666666667,0.647801849024314,-0.0350018490243139
2020-02-01,0.609233333333333,0.650649464955029,-0.0571494649550293
2020-01-31,0.6128,0.653458901418559,-0.0416589014185594
2020-01-30,0.6128,0.656229241370255,-0.0849292413702549
2020-01-29,0.5935,0.658959550545434,-0.070192883878767
2020-01-28,0.6118,0.661648859573012,-0.0554155262396787
2020-01-27,0.5713,0.664296170067006,-0.0405961700670059
2020-01-26,0.588766666666667,0.666900460734806,-0.00370046073480644
2020-01-25,0.606233333333333,0.669460693503077,0.0404393064969227
2020-01-24,0.6237,0.671975828768879,0.0322241712311214
2020-01-23,0.6632,0.674444843645094,0.0411551563549055
2020-01-22,0.7099,0.676866728565092,0.031999938101575
2020-01-21,0.7042,0.679240490973831,0.0228928423595023
2020-01-20,0.7156,0.681565151543776,0.0138348484562238
2020-01-19,0.708866666666667,0.683839740410616,0.0207602595893836
2020-01-18,0.702133333333333,0.686063293428565,0.0234367065714355
2020-01-17,0.6954,0.688234855033344,0.0754651449666558
2020-01-16,0.7046,0.690353479348479,0.118046520651521
2020-01-15,0.7095,0.692418251691904,0.121881748308096
2020-01-14,0.7637,0.694428306176928,0.125771693823072
2020-01-13,0.8084,0.696382827298205,0.129717172701795
2020-01-12,0.8143,0.698281051539101,0.180818948460899
2020-01-11,0.8202,0.700122269003115,0.150077730996885
2020-01-10,0.8261,0.701905844536678,0.111394155463322
2020-01-09,0.8791,0.703631205022542,0.0837687949774579
2020-01-08,0.8502,0.705297823389323,0.0894355099440101
2020-01-07,0.8133,0.706905207192132,0.095161459474535
2020-01-06,0.7874,0.708452900955283,0.100947099044717
2020-01-05,0.794733333333333,0.709940488539025,0.142359511460975
2020-01-04,0.802066666666667,0.711367595531057,0.159482404468943
2020-01-03,0.8094,0.712733906364686,0.176666093635314
2020-01-02,0.8523,0.714039171396794,0.175360828603206
2020-01-01,0.87085,0.715283214011026,0.149250119322307
2019-12-31,0.8894,0.716465930078143,0.123200736588524
2019-12-30,0.8894,0.717587277162903,0.0972127228370968
2019-12-29,0.864533333333333,0.71864726375628,0.10295273624372
2019-12-28,0.839666666666667,0.719645938533218,0.108754061466782
2019-12-27,0.8148,0.720583392724867,0.114616607275133
2019-12-26,0.8216,0.721459762517133,0.0836402374828675
2019-12-25,0.8284,0.722275231473763,0.0993247685262367
2019-12-24,0.8352,0.723030017732122,0.115069982267878
2019-12-23,0.8051,0.723724380486291,0.130875619513709
2019-12-22,0.8216,0.724358626495727,0.148041373504273
2019-12-21,0.8381,0.724933116618724,0.0827668833812762
2019-12-20,0.8546,0.725448272907744,0.063351727092256
2019-12-19,0.8724,0.725904551627725,0.174395448372275
2019-12-18,0.8077,0.726302435230855,0.161130898102478
2019-12-17,0.7888,0.726642478257305,0.147924188409361
2019-12-16,0.9003,0.726925301852245,0.134774698147755
2019-12-15,0.887433333333333,0.727151588306817,0.179848411693183
2019-12-14,0.874566666666667,0.727322075622438,0.0825779243775618
2019-12-13,0.8617,0.727437576142741,0.0992624238572593
2019-12-12,0.907,0.727498936345925,0.0863010636540753
2019-12-11,0.8099,0.727507043740938,0.0733929562590623
2019-12-10,0.8267,0.727462821510281,0.0605371784897187
2019-12-09,0.8138,0.727367223174268,0.0477327768257318
2019-12-08,0.8009,0.727221227276667,0.111478772723333
2019-12-07,0.788,0.727025832092171,0.0574741679078289
2019-12-06,0.7751,0.726782081976296,0.00241791802370441
2019-12-05,0.8387,0.726491045042018,0.0610089549579821
2019-12-04,0.7845,0.726153790401835,0.0450795429314982
2019-12-03,0.7292,0.725771412386813,0.0291952542798533
2019-12-02,0.7875,0.725345023962193,0.0133549760378071
2019-12-01,0.771233333333333,0.724875750161381,-0.00437575016138045
2019-11-30,0.754966666666667,0.724364721538018,0.00093527846198229
2019-11-29,0.7387,0.723813066837133,-0.0322130668371327
2019-11-28,0.7205,0.723221915190351,0.0199780848096492
2019-11-27,0.7253,0.722592382413638,0.0393076175863625
2019-11-26,0.6916,0.721925592581079,0.058674407418921
2019-11-25,0.7432,0.721222686015176,0.0780773139848241
2019-11-24,0.7619,0.720484827291864,0.0788151727081364
2019-11-23,0.7806,0.719713213261083,0.0504867867389169
2019-11-22,0.7993,0.718909073351844,0.054990926648156
2019-11-21,0.7993,0.718073657862436,0.0592263421375639
2019-11-20,0.7702,0.717208239822113,0.0549917601778872
2019-11-19,0.7739,0.716314116741935,0.0507858832580648
2019-11-18,0.7773,0.715392608864302,0.0466073911356984
2019-11-17,0.7722,0.71444505742455,0.0363549425754497
2019-11-16,0.7671,0.713472822923553,0.0715271770764475
2019-11-15,0.762,0.712477280889871,0.100322719110129
2019-11-14,0.7508,0.711459836418523,0.106640163581477
2019-11-13,0.785,0.71042193607397,0.10767806392603
2019-11-12,0.8128,0.70936507050134,0.10873492949866
2019-11-11,0.8181,0.708290774855598,0.109809225144402
2019-11-10,0.8181,0.707200629238333,0.0852993707616667
2019-11-09,0.8181,0.706096259141877,0.0541037408581234
2019-11-08,0.8181,0.70497932531786,0.0867206746821396
2019-11-07,0.7925,0.703851510882226,0.0362484891177742
2019-11-06,0.7602,0.702714534797765,0.0219854652022351
2019-11-05,0.7917,0.701570131010944,0.00772986898905567
2019-11-04,0.7401,0.700420042556134,-0.00652004255613417
2019-11-03,0.7247,0.699266015662922,-0.0462660156629223
2019-11-02,0.7093,0.698109793865766,0.012590206134234
2019-11-01,0.6939,0.69695310157462,0.04764689842538
2019-10-31,0.653,0.695797668403722,0.0502023315962775
2019-10-30,0.7107,0.694645243662618,0.0242047563373824
2019-10-29,0.7446,0.69349759741249,-0.00179759741249005
2019-10-28,0.746,0.692356509719775,-0.0359565097197749
2019-10-27,0.71885,0.691223759907863,0.0141762400921373
2019-10-25,0.6917,0.690101112437197,0.0417988875628033
2019-10-24,0.6564,0.688990337628052,0.0858096623719481
2019-10-23,0.7054,0.687893223078723,0.0737734435879435
2019-10-22,0.7319,0.686811591857745,0.0617217414755879
2019-10-21,0.7748,0.685747297528652,0.0496527024713485
2019-10-20,0.761666666666667,0.684702219168212,0.035797780831788
2019-10-19,0.748533333333333,0.683678256377747,0.0310217436222528
2019-10-18,0.7354,0.682677323555767,0.0458226764442334
2019-10-17,0.7205,0.681701347924095,-0.0173013479240949
2019-10-16,0.7147,0.680752275645704,0.00538105768762894
2019-10-15,0.7285,0.679832045731877,0.0280346209347893
2019-10-14,0.6644,0.678942599418282,0.0506574005817183
2019-10-13,0.686133333333333,0.678085889528917,-0.104685889528917
2019-10-12,0.707866666666667,0.677263889827545,-0.190963889827545
2019-10-11,0.7296,0.676478530804947,-0.236278530804947
2019-10-10,0.5734,0.675731664015165,-0.199231664015165
2019-10-09,0.4863,0.675025043344129,-0.202591710010795
2019-10-08,0.4402,0.67436034032348,-0.205993673656814
2019-10-07,0.4765,0.673739142741555,-0.209439142741555
2019-10-06,0.472433333333333,0.673162953237164,-0.165362953237164
2019-10-05,0.468366666666667,0.6726331878754,-0.1569331878754
2019-10-04,0.4643,0.672151194367093,-0.185351194367093
2019-10-03,0.5078,0.671718255553117,-0.162518255553117
2019-10-02,0.5157,0.671335577657528,-0.156635577657528
2019-10-01,0.4868,0.671004299725999,-0.150804299725998
2019-09-30,0.5092,0.670725496057309,-0.145025496057309
2019-09-29,0.5147,0.670500178613648,-0.129500178613648
2019-09-28,0.5202,0.67032929940978,-0.12932929940978
2019-09-27,0.5257,0.670213756930138,-0.124613756930138
2019-09-26,0.541,0.670154396199558,-0.119154396199558
2019-09-25,0.541,0.670152010732788,-0.0736520107327878
2019-09-24,0.5456,0.670207344790709,-0.0282073447907088
2019-09-23,0.551,0.670321112189518,-0.028621112189518
2019-09-22,0.5965,0.670494015085579,0.0295059849144207
2019-09-20,0.642,0.670726743804628,0.0292732561953722
2019-09-19,0.6417,0.671020000868768,0.0258799991312317
2019-09-18,0.7,0.671374500900468,0.101725499099532
2019-09-17,0.7,0.671790969220263,-0.0150909692202628
2019-09-16,0.6969,0.672270173197586,-0.0131701731975858
2019-09-13,0.7731,0.672812873964038,-0.0214128739640379
2019-09-12,0.6567,0.673419827207093,-0.0461198272070928
2019-09-11,0.6591,0.674091779763112,-0.0943917797631118
2019-09-10,0.6514,0.674829459404362,-0.142729459404362
2019-09-09,0.6273,0.675633554885249,-0.0373335548852487
2019-09-08,0.5797,0.676504695961705,-0.141504695961705
2019-09-06,0.5321,0.677443496957341,-0.246543496957341
2019-09-05,0.6383,0.678450513703468,-0.215450513703468
2019-09-04,0.535,0.679526200120129,-0.198826200120129
2019-09-03,0.4309,0.680670921069017,-0.182270921069017
2019-09-02,0.463,0.681884959224827,-0.165784959224827
2019-09-01,0.4807,0.68316852191883,-0.20686852191883
2019-08-31,0.4984,0.68452174795361,-0.203821747953609
2019-08-30,0.5161,0.685944690620498,-0.147344690620498
2019-08-29,0.4763,0.687437318959178,-0.131862318959178
2019-08-28,0.4807,0.688999541103031,-0.116449541103031
2019-08-27,0.5386,0.690631210678655,-0.101106210678655
2019-08-26,0.555575,0.692332133177219,-0.0858321331772185
2019-08-25,0.57255,0.694102072296672,-0.0776020722966715
2019-08-24,0.589525,0.695940756255367,-0.142840756255367
2019-08-23,0.6065,0.697847881194061,-0.144347881194061
2019-08-22,0.6165,0.699823084208747,-0.114023084208747
2019-08-21,0.5531,0.701865942728124,-0.124299276061457
2019-08-20,0.5535,0.703975987048211,-0.134642653714877
2019-08-19,0.5858,0.706152696084629,-0.145052696084629
2019-08-18,0.577566666666667,0.708395493097197,-0.210695493097197
2019-08-17,0.569333333333333,0.710703741386802,-0.166103741386802
2019-08-16,0.5611,0.713076717161149,-0.119876717161149
2019-08-15,0.4977,0.715513627967463,-0.116613627967463
2019-08-14,0.5446,0.718013631800729,-0.118680298467395
2019-08-13,0.5932,0.720575838452487,-0.12080917178582
2019-08-12,0.5989,0.72319930865665,-0.12299930865665
2019-08-11,0.599333333333333,0.725883053209699,-0.0916830532096995
2019-08-10,0.599766666666667,0.728626032064777,-0.148926032064777
2019-08-09,0.6002,0.731427167277231,-0.107727167277231
2019-08-08,0.6342,0.734285319342239,-0.120985319342239
2019-08-07,0.5797,0.737199304224831,-0.105699304224831
2019-08-06,0.6237,0.740167887879669,-0.0904678878796688
2019-08-05,0.6133,0.74318979256952,-0.0752897925695196
2019-08-04,0.6315,0.746263703161549,-0.0576637031615488
2019-08-03,0.6497,0.749388273400897,-0.0180882734008968
2019-08-02,0.6679,0.752562133196981,0.00363786680301946
2019-08-01,0.6886,0.755783904982191,0.0127160950178094
2019-07-31,0.7313,0.75905221269276,0.0191144539739066
2019-07-30,0.7562,0.762365685521226,0.0254676478121073
2019-07-29,0.7685,0.765722960561125,0.031777039438875
2019-07-28,0.778166666666667,0.769122685433406,0.0482773145665936
2019-07-27,0.787833333333333,0.772563520894414,-0.00826352089441365
2019-07-26,0.7975,0.776044147656361,0.0114558523436385
2019-07-25,0.8174,0.779563243015585,0.0329367569844145
2019-07-24,0.7643,0.78311948900385,0.0381805109961497
2019-07-23,0.7875,0.786711581267718,0.0433884187322824
2019-07-22,0.8125,0.790338231235977,0.0485617687640232
2019-07-21,0.8213,0.793998168272424,0.0639018317275758
2019-07-20,0.8301,0.797690141814389,0.0657098581856106
2019-07-19,0.8389,0.801412927713605,0.125487072286395
2019-07-18,0.8579,0.805165328983607,0.0526346710163929
2019-07-17,0.8634,0.808946200509291,0.0778537994907093
2019-07-16,0.9269,0.812754418932604,0.103045581067396
2019-07-15,0.8578,0.816588893077131,0.128211106922869
2019-07-14,0.8868,0.820448574361317,0.120851425638683
2019-07-13,0.9158,0.824332467200959,0.0348675327990406
2019-07-12,0.9448,0.828239625966932,-0.0105396259669324
2019-07-11,0.9413,0.832169119443016,-0.0198691194430159
2019-07-10,0.8592,0.836120012056223,-0.01058667872289
2019-07-09,0.8177,0.840091360020565,-0.00132469335389846
2019-07-08,0.8123,0.844082215173948,0.00791778482605162
2019-07-07,0.825533333333333,0.848091628806605,-0.0619916288066047
2019-07-06,0.838766666666667,0.852118655481723,-0.052618655481723
2019-07-05,0.852,0.856162324137657,-0.0226623241376566
2019-07-04,0.7861,0.86022164196233,0.0125783580376701
2019-07-03,0.7995,0.864295606775972,0.0345377265573611
2019-07-02,0.8335,0.86838322159819,0.0564834450684762
2019-07-01,0.8728,0.872483503725085,0.0784164962749149
2019-06-30,0.898833333333333,0.876595493800743,0.0517045061992572
2019-06-29,0.924866666666667,0.88071826488351,0.00578173511648977
2019-06-28,0.9509,0.88485091140425,0.0196490885957499
2019-06-27,0.9283,0.888992530183769,-0.0159925301837693
2019-06-26,0.8865,0.893142226165052,-0.00884222616505171
2019-06-25,0.9045,0.897299097680399,-0.00169909768039937
2019-06-24,0.873,0.901462239407082,0.00543776059291786
2019-06-23,0.8843,0.905630745320049,0.000369254679950814
2019-06-22,0.8956,0.909803711641974,0.0244962883580256
2019-06-21,0.9069,0.913980234748185,-0.056180234748185
2019-06-20,0.906,0.918159421139788,-0.0054594211397884
2019-06-19,0.9343,0.922340354095237,-0.00224035409523747
2019-06-18,0.8578,0.926522114636282,0.000977885363717573
2019-06-17,0.9127,0.930703782858601,0.00419621714139901
2019-06-16,0.9201,0.93488443926209,-0.0417844392620899
2019-06-15,0.9275,0.93906316608119,0.0214368339188105
2019-06-14,0.9349,0.94323902827834,-0.00123902827834018
2019-06-13,0.8931,0.947411099677107,-0.060111099677107
2019-06-12,0.9605,0.951578453588879,-0.0633451202555461
2019-06-11,0.942,0.955740138477548,-0.0665734718108811
2019-06-10,0.8873,0.959895176622669,-0.0697951766226687
2019-06-09,0.888233333333333,0.964042562785005,-0.0209425627850045
2019-06-08,0.889166666666667,0.968181262874813,-0.0529812628748127
2019-06-07,0.8901,0.972310234145521,0.0214897658544789
2019-06-06,0.9431,0.976428411950213,-0.0168284119502134
2019-06-05,0.9152,0.980534740525033,-0.0149680738583662
2019-06-04,0.9938,0.984628157149874,-0.0130948238165411
2019-06-03,0.9596,0.988707592917467,-0.0112075929174669
2019-06-02,0.965566666666667,0.992771973507691,0.00132802649230866
2019-06-01,0.971533333333333,0.996820219967619,-0.0197202199676191
2019-05-31,0.9775,1.00085125389327,0.0151487461067282
2019-05-30,0.9941,1.00486398872912,0.0142110112708752
2019-05-29,0.9771,1.00885734418157,0.0132926558184311
2019-05-28,1.016,1.01283024583122,0.0123947541687815
2019-05-27,1.019075,1.01678162475339,0.011518375246611
2019-05-26,1.02215,1.02071041714681,0.0277895828531869
2019-05-25,1.025225,1.02461556397151,0.0919844360284889
2019-05-24,1.0283,1.02849601767458,0.111103982325418
2019-05-23,1.0485,1.03235076872583,0.12014923127417
2019-05-22,1.1166,1.03617885352095,0.0964878131457183
2019-05-21,1.1396,1.03997935812045,0.0728539752128814
2019-05-20,1.1525,1.04375140846907,0.0492485915309292
2019-05-19,1.13266666666667,1.04749416062644,0.100505839373563
2019-05-18,1.11283333333333,1.05120679100957,0.0994932089904297
2019-05-17,1.093,1.05488851758059,0.0881114824194135
2019-05-16,1.148,1.0585385994281,0.124761400571902
2019-05-15,1.1507,1.06215633206244,0.131943667937561
2019-05-14,1.143,1.06574106256524,0.139158937434758
2019-05-13,1.1833,1.06929219255839,0.146407807441611
2019-05-12,1.1941,1.07280918118649,0.129890818813512
2019-05-11,1.2049,1.07629154811324,0.123208451886761
2019-05-10,1.2157,1.07973886669396,0.169561133306037
2019-05-09,1.2027,1.08315076121344,0.167674238786565
2019-05-08,1.1995,1.08652692604615,0.165823073953854
2019-05-07,1.2493,1.08986712487636,0.164007875123644
2019-05-06,1.250825,1.09317118993303,0.162228810066969
2019-05-05,1.25235,1.09643902123933,0.143460978760674
2019-05-04,1.253875,1.09967058587723,0.0997294141227652
2019-05-03,1.2554,1.1028659102298,0.120934089770198
2019-05-02,1.2399,1.10602506190407,0.0875749380959289
2019-05-01,1.1994,1.10914815849652,0.081151841503483
2019-04-30,1.2238,1.11223535380352,0.0747646461964824
2019-04-29,1.1936,1.11528683516645,0.0684131648335527
2019-04-28,1.1903,1.11830282083129,0.0789971791687143
2019-04-27,1.187,1.12128355732319,0.0990164426768137
2019-04-26,1.1837,1.12422932382163,0.13747067617837
2019-04-25,1.1973,1.12714044043563,0.129339559564368
2019-04-24,1.2203,1.13001728409896,0.121242715901037
2019-04-23,1.2617,1.13286028520914,0.113179714790862
2019-04-22,1.25648,1.13566992428057,0.105150075719432
2019-04-21,1.25126,1.13844672861158,0.0971532713884156
2019-04-20,1.24604,1.1411912689654,0.132208731034603
2019-04-19,1.24082,1.14390415626442,0.10819584373558
2019-04-18,1.2356,1.14658605608082,0.10521394391918
2019-04-17,1.2734,1.14923767871061,0.10171232128939
2019-04-16,1.2521,1.15185977794101,0.0982402220589857
2019-04-15,1.2518,1.15445314960302,0.0553468503969829
2019-04-14,1.25095,1.1570186301362,-0.0133186301361961
2019-04-12,1.2501,1.15955707885828,0.015542921141724
2019-04-11,1.2098,1.16206934958161,-0.0194693495816077
2019-04-10,1.1437,1.16455630254332,-0.0170563025433172
2019-04-09,1.1751,1.16701878993271,-0.0146187899327097
2019-04-08,1.1426,1.16945765688869,-0.0121576568886853
2019-04-07,1.1475,1.17187374250733,-0.0198737425073328
2019-04-06,1.1524,1.17426788085934,-0.0496678808593383
2019-04-05,1.1573,1.17664089780025,-0.110540897800249
2019-04-04,1.152,1.17899359865495,-0.0819935986549484
2019-04-03,1.1246,1.18132674305522,-0.0851600763885522
2019-04-02,1.0661,1.18364105673993,-0.0883077234065949
2019-04-01,1.097,1.18593723024623,-0.091437230246229
2019-03-31,1.09616666666667,1.18821591760834,-0.125615917608338
2019-03-30,1.09533333333333,1.19047773506408,-0.139977735064077
2019-03-29,1.0945,1.19272324692669,-0.110023246926688
2019-03-28,1.0626,1.1949529596482,-0.168252959648203
2019-03-27,1.0505,1.19716733420148,-0.157900667534815
2019-03-26,1.0827,1.19936676201043,-0.147533428677095
2019-03-25,1.0267,1.2015515692291,-0.137151569229101
2019-03-24,1.03926666666667,1.20372202102718,-0.0890220210271786
2019-03-23,1.05183333333333,1.2058783258814,-0.0292783258813994
2019-03-22,1.0644,1.2080206554704,0.0183793445295999
2019-03-21,1.1147,1.21014916937032,0.0134508306296833
2019-03-20,1.1766,1.21226403475459,0.0190359652454148
2019-03-19,1.2264,1.21436542435665,0.0246345756433532
2019-03-18,1.2236,1.21645351877866,0.0302464812213385
2019-03-17,1.2313,1.21852850880576,0.0455714911942385
2019-03-16,1.239,1.22059059772568,0.0225094022743166
2019-03-15,1.2467,1.22264000766367,-0.0127400076636653
2019-03-14,1.2641,1.22467697004937,-0.021776970049372
2019-03-13,1.2431,1.2267017110463,-0.0171683777129649
2019-03-12,1.2099,1.22871444781618,-0.0125477811495133
2019-03-11,1.2029,1.23071539042406,-0.00791539042405776
2019-03-10,1.20953333333333,1.2327047437482,-0.0434047437482043
2019-03-09,1.21616666666667,1.23468270939501,0.0226172906049861
2019-03-08,1.2228,1.23664947102912,0.0813505289708836
2019-03-07,1.1893,1.2386052216642,0.106894778335802
2019-03-06,1.2573,1.24055018794095,0.11248314539238
2019-03-05,1.318,1.24248464068611,0.118082025980553
2019-03-04,1.3455,1.24440889722243,0.123691102777569
2019-03-03,1.35303333333333,1.24632332368289,0.090276676317114
2019-03-02,1.36056666666667,1.24822833732963,0.0734716626703667
2019-03-01,1.3681,1.25012439274144,-0.00342439274143582
2019-02-28,1.3366,1.25201197486731,-0.0402119748673067
2019-02-27,1.3217,1.25389156724073,-0.0484915672407258
2019-02-26,1.2467,1.25576363677318,-0.0567636367731829
2019-02-25,1.2118,1.25762863033168,-0.0650286303316829
2019-02-24,1.2054,1.25948697131945,-0.0204869713194549
2019-02-23,1.199,1.26133905625949,-0.00343905625949449
2019-02-22,1.1926,1.2631852732063,-0.0348852732063015
2019-02-21,1.239,1.26502600879282,-0.0566260087928158
2019-02-20,1.2579,1.2668616352318,-0.0571616352318046
2019-02-19,1.2283,1.26869250132912,-0.057692501329117
2019-02-18,1.2084,1.27051893226229,-0.058218932262292
2019-02-17,1.2097,1.27234122936109,-0.0962412293610897
2019-02-16,1.211,1.27415966988992,-0.0572596698899246
2019-02-15,1.2123,1.27597449133095,-0.0603744913309491
2019-02-14,1.1761,1.27778590749746,-0.0814859074974641
2019-02-13,1.2169,1.27959410724639,-0.0900274405797228
2019-02-12,1.2156,1.28139924575165,-0.0985659124183184
2019-02-11,1.1963,1.28320144097345,-0.107101440973448
2019-02-10,1.18956666666667,1.28500077012879,-0.051100770128791
2019-02-09,1.18283333333333,1.28679726616327,-0.02529726616327
2019-02-08,1.1761,1.28859094089946,-0.00849094089945803
2019-02-07,1.2339,1.29038179570307,-0.00588179570306785
2019-02-06,1.2615,1.29216982843,-0.00766982842999509
2019-02-05,1.2801,1.29395503450484,-0.00945503450483942
2019-02-04,1.2845,1.29573740618179,-0.0112374061817935
2019-02-03,1.2845,1.29751693180673,-0.0444169318067286
2019-02-02,1.2845,1.29929359508042,0.0154064049195828
2019-02-01,1.2845,1.30106736134347,0.0266326386565319
2019-01-31,1.2531,1.30283820230487,0.0228617976951313
2019-01-30,1.3147,1.30460610068247,0.0328938993175304
2019-01-29,1.3277,1.30637104864427,0.0429289513557254
2019-01-28,1.3257,1.30813305195529,0.052966948044706
2019-01-27,1.3375,1.30989213412565,0.0226078658743507
2019-01-26,1.3493,1.31164834055986,0.0712516594401381
