"BU0Date","BU0Close","BU0_hpft","BU0_hpfc"
2015-12-23,1920,1928.0727346746,-8.07273467460288
2015-12-24,1908,1923.68862622886,-15.6886262288644
2015-12-25,1868,1919.39616024347,-51.3961602434723
2015-12-28,1846,1915.19576268242,-69.1957626824193
2015-12-29,1876,1911.08783826459,-35.0878382645858
2015-12-30,1892,1907.07276310593,-15.0727631059317
2015-12-31,1894,1903.1508988188,-9.15089881879858
2016-01-04,1810,1899.32260078483,-89.3226007848291
2016-01-05,1816,1895.58822060284,-79.5882206028418
2016-01-06,1802,1891.94807294983,-89.9480729498327
2016-01-07,1760,1888.40243960393,-128.40243960393
2016-01-08,1792,1884.9515651622,-92.9515651622037
2016-01-11,1762,1881.59564114558,-119.595641145584
2016-01-12,1696,1878.33482065248,-182.334820652478
2016-01-13,1700,1875.16920734523,-175.169207345233
2016-01-14,1714,1872.09882951617,-158.098829516172
2016-01-15,1706,1869.12364305003,-163.123643050032
2016-01-18,1708,1866.24353847951,-158.243538479512
2016-01-19,1756,1863.45833890863,-107.458338908634
2016-01-20,1714,1860.76780203025,-146.767802030254
2016-01-21,1704,1858.17164111772,-154.171641117719
2016-01-22,1760,1855.66950877694,-95.6695087769434
2016-01-25,1746,1853.26099388528,-107.260993885279
2016-01-26,1746,1850.94564577415,-104.945645774147
2016-01-27,1764,1848.72296943772,-84.7229694377168
2016-01-28,1758,1846.5924264895,-88.5924264894982
2016-01-29,1714,1844.55344352237,-130.55344352237
2016-02-01,1686,1842.60541050846,-156.605410508462
2016-02-02,1698,1840.74766345433,-142.747663454327
2016-02-03,1684,1838.97947363199,-154.979473631993
2016-02-04,1698,1837.30005330765,-139.300053307646
2016-02-05,1640,1835.70855068515,-195.708550685145
2016-02-15,1632,1834.20405638725,-202.204056387248
2016-02-16,1678,1832.78558013844,-154.78558013844
2016-02-17,1660,1831.45204808073,-171.452048080734
2016-02-18,1694,1830.20232237347,-136.202322373473
2016-02-19,1716,1829.03519430497,-113.035194304971
2016-02-22,1738,1827.94939886268,-89.949398862681
2016-02-23,1732,1826.94362430996,-94.9436243099626
2016-02-24,1688,1826.01652172873,-138.016521728732
2016-02-25,1694,1825.16670295507,-131.166702955069
2016-02-26,1760,1824.39272277447,-64.392722774472
2016-02-29,1752,1823.69308175357,-71.6930817535712
2016-03-01,1798,1823.06625384151,-25.0662538415066
2016-03-02,1842,1822.51068335227,19.4893166477282
2016-03-03,1832,1822.02480423882,9.97519576118346
2016-03-04,1844,1821.60705850986,22.3929414901383
2016-03-07,1948,1821.25589229767,126.744107702331
2016-03-08,1860,1820.96976099059,39.030239009405
2016-03-09,1828,1820.74717236833,7.25282763166994
2016-03-10,1780,1820.5866503437,-40.5866503436962
2016-03-11,1800,1820.4867218277,-20.4867218276951
2016-03-14,1806,1820.44589695448,-14.4458969544842
2016-03-15,1796,1820.46267738984,-24.4626773898374
2016-03-16,1828,1820.53555882813,7.46444117187437
2016-03-17,1868,1820.66302685176,47.3369731482419
2016-03-18,1902,1820.84357012882,81.1564298711764
2016-03-21,1892,1821.07569689458,70.924303105425
2016-03-22,1886,1821.35794893091,64.6420510690944
2016-03-23,1848,1821.688897337,26.3111026629998
2016-03-24,1768,1822.06713993259,-54.0671399325924
2016-03-25,1782,1822.49128541334,-40.491285413338
2016-03-28,1752,1822.95992012567,-70.9599201256717
2016-03-29,1736,1823.4716136786,-87.4716136785986
2016-03-30,1758,1824.02490634909,-66.0249063490927
2016-03-31,1748,1824.61830225694,-76.6183022569442
2016-04-01,1770,1825.25027822974,-55.2502782297399
2016-04-06,1714,1825.91927942431,-111.919279424307
2016-04-07,1716,1826.6237281592,-110.623728159203
2016-04-08,1744,1827.36200049005,-83.3620004900534
2016-04-11,1882,1828.1324267451,53.8675732548955
2016-04-12,1912,1828.93330279405,83.0666972059472
2016-04-13,1942,1829.76294677324,112.237053226761
2016-04-14,1964,1830.61971115553,133.38028884447
2016-04-15,1958,1831.50199480808,126.498005191923
2016-04-18,1948,1832.40825173202,115.591748267976
2016-04-19,2006,1833.33698821774,172.663011782256
2016-04-20,2052,1834.28675833658,217.713241663422
2016-04-21,2156,1835.25618753177,320.743812468232
2016-04-22,2068,1836.24399124049,231.756008759509
2016-04-25,2080,1837.24901748257,242.750982517432
2016-04-26,2074,1838.27021007636,235.729789923642
2016-04-27,2098,1839.30661318376,258.693386816244
2016-04-28,2056,1840.35736840788,215.642631592118
2016-04-29,2066,1841.42172428525,224.578275714748
2016-05-03,1996,1842.49901849042,153.500981509577
2016-05-04,1970,1843.58868152955,126.411318470446
2016-05-05,1978,1844.69020735994,133.309792640057
2016-05-06,1926,1845.80314219224,80.1968578077558
2016-05-09,1892,1846.92708734203,45.0729126579685
2016-05-10,1898,1848.06167727503,49.9383227249714
2016-05-11,1944,1849.20656508827,94.7934349117337
2016-05-12,1970,1850.3614245213,119.638575478702
2016-05-13,1932,1851.52596849746,80.4740315025436
2016-05-16,1986,1852.69995939386,133.300040606142
2016-05-17,2008,1853.88319285235,154.116807147654
2016-05-18,1984,1855.07551961564,128.924480384358
2016-05-19,1932,1856.27685413214,75.7231458678583
2016-05-20,1944,1857.48716414248,86.5128358575238
2016-05-23,1860,1858.70644868812,1.29355131187963
2016-05-24,1832,1859.93474257154,-27.9347425715364
2016-05-25,1870,1861.17208112984,8.82791887015784
2016-05-26,1884,1862.41848815309,21.5815118469068
2016-05-27,1836,1863.67399108043,-27.6739910804318
2016-05-30,1854,1864.93862627194,-10.9386262719382
2016-05-31,1860,1866.21241864837,-6.2124186483715
2016-06-01,1828,1867.4953886089,-39.4953886089018
2016-06-02,1856,1868.78755398473,-12.7875539847339
2016-06-03,1876,1870.08891628126,5.9110837187375
2016-06-06,1914,1871.39947171802,42.6005282819763
2016-06-07,1922,1872.71921895797,49.2807810420314
2016-06-08,1912,1874.04817427339,37.9518257266107
2016-06-13,1918,1875.38637430729,42.613625692711
2016-06-14,1936,1876.73387139039,59.2661286096099
2016-06-15,1930,1878.0907354682,51.9092645318044
2016-06-16,1922,1879.45706098445,42.5429390155464
2016-06-17,1924,1880.83296384009,43.1670361599111
2016-06-20,1990,1882.2185775216,107.781422478396
2016-06-21,1972,1883.61405335897,88.3859466410255
2016-06-22,2026,1885.0195872347,140.980412765299
2016-06-23,2018,1886.43541156648,131.564588433515
2016-06-24,1970,1887.86181704765,82.1381829523518
2016-06-27,2028,1889.29914875506,138.700851244938
2016-06-28,2022,1890.74778571817,131.252214281834
2016-06-29,2060,1892.2081642998,167.791835700203
2016-06-30,2082,1893.68077511715,188.319224882846
2016-07-01,2040,1895.16617814584,144.83382185416
2016-07-04,2136,1896.66501120506,239.334988794937
2016-07-05,2032,1898.17797198251,133.822028017491
2016-07-06,1952,1899.7058570973,52.2941429027009
2016-07-07,1952,1901.24951848523,50.7504815147692
2016-07-08,1932,1902.80982969836,29.1901703016442
2016-07-11,1964,1904.38768526699,59.6123147330149
2016-07-12,2024,1905.98399178747,118.01600821253
2016-07-13,2020,1907.59968049744,112.400319502558
2016-07-14,2076,1909.23573141765,166.764268582345
2016-07-15,2074,1910.89317103056,163.106828969442
2016-07-18,1982,1912.57309475236,69.4269052476388
2016-07-19,1980,1914.27666542097,65.7233345790302
2016-07-20,1990,1916.00507457268,73.9949254273179
2016-07-21,2040,1917.75954091109,122.240459088908
2016-07-22,1978,1919.54131372635,58.4586862736472
2016-07-25,1994,1921.35169283794,72.6483071620577
2016-07-26,2004,1923.19200222977,80.8079977702319
2016-07-27,1982,1925.06359591557,56.9364040844256
2016-07-28,1976,1926.96786131202,49.0321386879826
2016-07-29,1882,1928.9062093709,-46.9062093708978
2016-08-01,1910,1930.8800713119,-20.8800713118981
2016-08-02,1966,1932.89085896556,33.1091410344432
2016-08-03,1960,1934.93997553158,25.0600244684228
2016-08-04,1964,1937.02883789546,26.9711621045366
2016-08-05,1964,1939.15887330166,24.8411266983399
2016-08-08,2004,1941.3315201433,62.668479856702
2016-08-09,2002,1943.54822708186,58.4517729181435
2016-08-10,1996,1945.81046868359,50.1895313164147
2016-08-11,1980,1948.11974367614,31.8802563238584
2016-08-12,2030,1950.47757153359,79.5224284664053
2016-08-15,2038,1952.88548490811,85.114515091888
2016-08-16,2020,1955.34504932314,64.6549506768595
2016-08-17,2022,1957.85786548509,64.1421345149134
2016-08-18,1996,1960.42556082608,35.5744391739241
2016-08-19,1964,1963.0497892919,0.950210708102794
2016-08-22,1896,1965.73221953366,-69.7322195336572
2016-08-23,1892,1968.47452059508,-76.4745205950788
2016-08-24,1896,1971.2783326954,-75.278332695396
2016-08-25,1854,1974.14526444243,-120.145264442426
2016-08-26,1870,1977.07689332683,-107.076893326833
2016-08-29,1878,1980.07474717608,-102.074747176081
2016-08-30,1858,1983.1403095565,-125.140309556505
2016-08-31,1852,1986.27502184067,-134.275021840669
2016-09-01,1876,1989.48027367325,-113.480273673246
2016-09-02,1868,1992.75739919507,-124.757399195072
2016-09-05,1880,1996.10768563868,-116.107685638677
2016-09-06,1910,1999.53236866701,-89.5323686670103
2016-09-07,1904,2003.0326359485,-99.0326359484952
2016-09-08,1902,2006.60963814273,-104.609638142735
2016-09-09,1898,2010.26448497337,-112.26448497337
2016-09-12,1824,2013.99824292222,-189.998242922222
2016-09-13,1824,2017.81193206565,-193.811932065653
2016-09-14,1818,2021.70649394266,-203.706493942663
2016-09-19,1840,2025.68278997772,-185.682789977721
2016-09-20,1840,2029.74159739148,-189.741597391476
2016-09-21,1830,2033.88361665098,-203.883616650983
2016-09-22,1822,2038.10946979139,-216.109469791394
2016-09-23,1830,2042.41969457086,-212.419694570858
2016-09-26,1822,2046.81473941618,-224.814739416179
2016-09-27,1808,2051.29496494883,-243.294964948832
2016-09-28,1718,2055.86063886061,-337.860638860612
2016-09-29,1734,2060.51192827519,-326.511928275188
2016-09-30,1732,2065.24886065801,-333.248860658015
2016-10-10,1730,2070.07132850769,-340.071328507688
2016-10-11,1770,2074.97908657134,-304.979086571342
2016-10-12,1736,2079.97174902392,-343.971749023916
2016-10-13,1730,2085.04880397453,-355.048803974532
2016-10-14,1720,2090.20959734826,-370.209597348255
2016-10-17,1776,2095.45332830716,-319.453328307162
2016-10-18,1770,2100.7790429837,-330.779042983704
2016-10-19,1770,2106.18565546087,-336.185655460872
2016-10-20,1836,2111.67194309103,-275.671943091034
2016-10-21,1830,2117.23654426106,-287.236544261063
2016-10-24,1832,2122.87798340595,-290.877983405945
2016-10-25,1802,2128.5946662287,-326.594666228701
2016-10-26,1760,2134.38487819521,-374.384878195206
2016-10-27,1772,2140.24676976999,-368.246769769989
2016-10-28,1820,2146.17833666235,-326.178336662349
2016-10-31,1812,2152.17742236269,-340.177422362687
2016-11-01,1828,2158.24173553262,-330.241735532616
2016-11-02,1818,2164.36884421818,-346.368844218183
2016-11-03,1814,2170.55617995653,-356.556179956528
2016-11-04,1756,2176.80103111007,-420.801031110072
2016-11-07,1772,2183.1005386551,-411.100538655095
2016-11-08,1818,2189.45166962575,-371.451669625747
2016-11-09,1820,2195.85122112361,-375.851221123609
2016-11-10,1892,2202.29583670721,-310.295836707211
2016-11-11,2248,2208.78200457332,39.2179954266786
2016-11-14,2084,2215.30608465485,-131.306084654847
2016-11-15,2120,2221.86445309585,-101.864453095849
2016-11-16,2188,2228.45343176366,-40.4534317636581
2016-11-17,2182,2235.06930041907,-53.0693004190656
2016-11-18,2168,2241.70832210091,-73.7083221009148
2016-11-21,2246,2248.36673791145,-2.36673791145126
2016-11-22,2326,2255.04075848479,70.9592415152067
2016-11-23,2348,2261.7265934767,86.2734065232976
2016-11-24,2312,2268.42048187472,43.5795181252791
2016-11-25,2288,2275.1186983283,12.8813016716967
2016-11-28,2342,2281.81753550094,60.1824644990625
2016-11-29,2304,2288.51329138073,15.4867086192746
2016-11-30,2228,2295.20228883276,-67.2022888327555
2016-12-01,2344,2301.88085712374,42.1191428762638
2016-12-02,2338,2308.54529774164,29.4547022583602
2016-12-05,2418,2315.19192958478,102.808070415218
2016-12-06,2410,2321.81708372686,88.1829162731415
2016-12-07,2444,2328.41713373837,115.582866261627
2016-12-08,2392,2334.988489641,57.011510359002
2016-12-09,2466,2341.52760923377,124.472390766234
2016-12-12,2544,2348.0309738819,195.9690261181
2016-12-13,2538,2354.49511640266,183.504883597345
2016-12-14,2520,2360.91665061888,159.083349381115
2016-12-15,2510,2367.29226620697,142.70773379303
2016-12-16,2484,2373.61871860203,110.381281397973
2016-12-19,2576,2379.89282222881,196.107177771188
2016-12-20,2588,2386.11143713909,201.888562860909
2016-12-21,2592,2392.27150444768,199.728495552323
2016-12-22,2510,2398.37004872189,111.629951278106
2016-12-23,2500,2404.40417708876,95.5958229112447
2016-12-26,2468,2410.37104281875,57.6289571812529
2016-12-27,2638,2416.26783869768,221.732161302315
2016-12-28,2696,2422.09178133299,273.908218667012
2016-12-29,2752,2427.84017898713,324.159821012871
2016-12-30,2738,2433.51045314527,304.489546854732
2017-01-03,2648,2439.10015928713,208.899840712866
2017-01-04,2654,2444.60697875644,209.393021243557
2017-01-05,2646,2450.02867924745,195.971320752551
2017-01-06,2678,2455.36311500914,222.636884990865
2017-01-09,2712,2460.60822129706,251.391778702938
2017-01-10,2666,2465.76202539614,200.237974603859
2017-01-11,2674,2470.82265850626,203.177341493744
2017-01-12,2702,2475.78833459801,226.211665401991
2017-01-13,2744,2480.65735162689,263.342648373115
2017-01-16,2746,2485.42810105562,260.571898944385
2017-01-17,2672,2490.09908320191,181.900916798088
2017-01-18,2676,2494.6689060934,181.3310939066
2017-01-19,2648,2499.13625294826,148.863747051736
2017-01-20,2570,2503.4998819399,66.5001180600953
2017-01-23,2590,2507.75861277568,82.2413872243178
2017-01-24,2634,2511.91129265185,122.088707348153
2017-01-25,2642,2515.95680275938,126.04319724062
2017-01-26,2694,2519.8940747564,174.105925243597
2017-02-03,2720,2523.72209240152,196.27790759848
2017-02-06,2742,2527.43991142232,214.560088577677
2017-02-07,2716,2531.04666867989,184.953331320113
2017-02-08,2758,2534.54158972514,223.458410274862
2017-02-09,2734,2537.92397656189,196.076023438111
2017-02-10,2808,2541.19322356229,266.806776437714
2017-02-13,2938,2544.34880614854,393.651193851457
2017-02-14,2936,2547.39031003028,388.609689969722
2017-02-15,2826,2550.31748363649,275.682516363511
2017-02-16,2806,2553.13023603197,252.869763968028
2017-02-17,2804,2555.8285902371,248.171409762901
2017-02-20,2884,2558.41267379896,325.587326201036
2017-02-21,2842,2560.88271684835,281.117283151646
2017-02-22,2900,2563.23908410118,336.760915898824
2017-02-23,2804,2565.48225647569,238.517743524311
2017-02-24,2880,2567.61285409359,312.387145906412
2017-02-27,2930,2569.63159566994,360.368404330063
2017-02-28,2886,2571.53932904864,314.460670951363
2017-03-01,2940,2573.33705103494,366.662948965063
2017-03-02,2888,2575.02588841978,312.97411158022
2017-03-03,2864,2576.60711955768,287.392880442315
2017-03-06,2842,2578.08215217415,263.917847825853
2017-03-07,2852,2579.45251279119,272.547487208813
2017-03-08,2788,2580.71983702405,207.280162975952
2017-03-09,2680,2581.88587314795,98.1141268520466
2017-03-10,2650,2582.95245511936,67.0475448806414
2017-03-13,2714,2583.92145745139,130.078542548612
2017-03-14,2628,2584.79478237194,43.2052176280576
2017-03-15,2678,2585.57438587795,92.4256141220532
2017-03-16,2694,2586.26224182578,107.737758174218
2017-03-17,2688,2586.86036227674,101.139637723261
2017-03-20,2694,2587.37080382669,106.629196173311
2017-03-21,2724,2587.79566487862,136.204335121376
2017-03-22,2590,2588.13708791131,1.86291208868958
2017-03-23,2578,2588.39727170536,-10.3972717053628
2017-03-24,2580,2588.5784158114,-8.57841581139756
2017-03-27,2522,2588.6827154821,-66.6827154820956
2017-03-28,2588,2588.71236242435,-0.712362424351198
2017-03-29,2616,2588.66952078084,27.3304792191563
2017-03-30,2616,2588.55635439985,27.4436456001457
2017-03-31,2620,2588.37503842717,31.6249615728335
2017-04-05,2778,2588.12775935249,189.872240647506
2017-04-06,2780,2587.81671673801,192.183283261986
2017-04-07,2744,2587.44418863162,156.555811368382
2017-04-10,2734,2587.01253252187,146.98746747813
2017-04-11,2552,2586.52417061142,-34.5241706114249
2017-04-12,2548,2585.98158586138,-37.98158586138
2017-04-13,2540,2585.38724696211,-45.3872469621079
2017-04-14,2458,2584.74360690381,-126.743606903807
2017-04-17,2502,2584.05309991557,-82.0530999155686
2017-04-18,2472,2583.31810783568,-111.318107835678
2017-04-19,2510,2582.54097858491,-72.5409785849135
2017-04-20,2496,2581.72401406965,-85.7240140696515
2017-04-21,2472,2580.8694862108,-108.869486210795
2017-04-24,2468,2579.97963149443,-111.97963149443
2017-04-25,2508,2579.05664140434,-71.0566414043435
2017-04-26,2532,2578.10266113633,-46.1026611363315
2017-04-27,2586,2577.11980651428,8.88019348572167
2017-04-28,2638,2576.11017430516,61.8898256948443
2017-05-02,2634,2575.07586494661,58.9241350533912
2017-05-03,2634,2574.01900445912,59.980995540877
2017-05-04,2534,2572.94174321999,-38.9417432199869
2017-05-05,2418,2571.84625640016,-153.846256400156
2017-05-08,2456,2570.73470307371,-114.734703073708
2017-05-09,2468,2569.60917872085,-101.609178720852
2017-05-10,2456,2568.47173139508,-112.471731395079
2017-05-11,2486,2567.32436714873,-81.3243671487298
2017-05-12,2458,2566.16904554287,-108.169045542868
2017-05-15,2518,2565.00769252231,-47.0076925223104
2017-05-16,2554,2563.84218931917,-9.84218931916898
2017-05-17,2542,2562.67439773445,-20.6743977344469
2017-05-18,2550,2561.50617550079,-11.5061755007877
2017-05-19,2596,2560.33937180487,35.6606281951306
2017-05-22,2600,2559.17583107718,40.8241689228189
2017-05-23,2518,2558.01741248888,-40.0174124888772
2017-05-24,2516,2556.86599208618,-40.8659920861795
2017-05-25,2570,2555.72342937374,14.2765706262636
2017-05-26,2474,2554.59156696383,-80.5915669638291
2017-05-31,2342,2553.47225337008,-211.472253370078
2017-06-01,2354,2552.36730379284,-198.367303792837
2017-06-02,2314,2551.2784460183,-237.278446018302
2017-06-05,2346,2550.20732583559,-204.207325835595
2017-06-06,2372,2549.15549095251,-177.155490952507
2017-06-07,2364,2548.12440466569,-184.124404665693
2017-06-08,2350,2547.11545704284,-197.11545704284
2017-06-09,2332,2546.12996204208,-214.129962042078
2017-06-12,2340,2545.16915214187,-205.169152141869
2017-06-13,2318,2544.23417130799,-226.234171307995
2017-06-14,2326,2543.32607869754,-217.326078697536
2017-06-15,2292,2542.44583995148,-250.445839951479
2017-06-16,2304,2541.59433087694,-237.594330876938
2017-06-19,2302,2540.77232375681,-238.772323756807
2017-06-20,2316,2539.98049266202,-223.980492662018
2017-06-21,2266,2539.21941296463,-273.219412964629
2017-06-22,2250,2538.48956745212,-288.489567452116
2017-06-23,2264,2537.79132597417,-273.79132597417
2017-06-26,2280,2537.12493913039,-257.12493913039
2017-06-27,2294,2536.49054434612,-242.490544346118
2017-06-28,2302,2535.88817276155,-233.888172761554
2017-06-29,2342,2535.31775528098,-193.31775528098
2017-06-30,2352,2534.77912612882,-182.779126128823
2017-07-03,2366,2534.27203961971,-168.272039619715
2017-07-04,2330,2533.79617451467,-203.79617451467
2017-07-05,2368,2533.35114001784,-165.351140017838
2017-07-06,2374,2532.93646109229,-158.936461092286
2017-07-07,2376,2532.55159435149,-156.551594351494
2017-07-10,2376,2532.19593071102,-156.195930711019
2017-07-11,2448,2531.86879637438,-83.8687963743803
2017-07-12,2452,2531.56945297982,-79.5694529798165
2017-07-13,2476,2531.29712749762,-55.2971274976246
2017-07-14,2514,2531.05101400736,-17.0510140073587
2017-07-17,2574,2530.83028373096,43.1697162690387
2017-07-18,2564,2530.6341008421,33.3658991578985
2017-07-19,2596,2530.46164735912,65.5383526408842
2017-07-20,2574,2530.31211909243,43.6878809075701
2017-07-21,2548,2530.18473894341,17.8152610565939
2017-07-24,2558,2530.07874787224,27.9212521277613
2017-07-25,2644,2529.99339420321,114.006605796785
2017-07-26,2626,2529.9279378022,96.0720621977988
2017-07-27,2650,2529.88168566069,120.118314339309
2017-07-28,2598,2529.85398448265,68.146015517347
2017-07-31,2670,2529.84423062401,140.15576937599
2017-08-01,2656,2529.85184860956,126.148151390441
2017-08-02,2620,2529.87632089888,90.123679101119
2017-08-03,2670,2529.91718209608,140.082817903921
2017-08-04,2678,2529.97400405883,148.02599594117
2017-08-07,2646,2530.0464165493,115.953583450699
2017-08-08,2678,2530.13411051776,147.865889482241
2017-08-09,2718,2530.23682484498,187.763175155022
2017-08-10,2726,2530.35435953355,195.645640466447
2017-08-11,2584,2530.48659219982,53.5134078001823
2017-08-14,2594,2530.63348133214,63.3665186678621
2017-08-15,2614,2530.79500753919,83.2049924608071
2017-08-16,2626,2530.97117762285,95.0288223771468
2017-08-17,2682,2531.16203277854,150.837967221462
2017-08-18,2716,2531.36765348277,184.632346517232
2017-08-21,2716,2531.58818256242,184.411817437579
2017-08-22,2722,2531.823839164,190.176160836004
2017-08-23,2688,2532.07491866238,155.925081337621
2017-08-24,2740,2532.34179504364,207.658204956359
2017-08-25,2756,2532.624906747,223.375093253
2017-08-28,2742,2532.92477804928,209.075221950718
2017-08-29,2718,2533.24202556155,184.75797443845
2017-08-30,2710,2533.57735231815,176.422647681847
2017-08-31,2672,2533.93153772496,138.068462275042
2017-09-01,2704,2534.30543411391,169.694565886094
2017-09-04,2614,2534.6999508888,79.3000491112046
2017-09-05,2604,2535.11606759845,68.8839324015536
2017-09-06,2608,2535.55479657109,72.4452034289135
2017-09-07,2528,2536.01717860874,-8.01717860873876
2017-09-08,2468,2536.50428445942,-68.5042844594172
2017-09-11,2490,2537.01718155709,-47.0171815570868
2017-09-12,2498,2537.55690901887,-39.5569090188679
2017-09-13,2472,2538.1244865269,-66.1244865268991
2017-09-14,2474,2538.720917412,-64.7209174120023
2017-09-15,2492,2539.34717767182,-47.3471776718177
2017-09-18,2504,2540.004216551,-36.0042165510044
2017-09-19,2466,2540.69296372273,-74.6929637227273
2017-09-20,2474,2541.41433397754,-67.4143339775436
2017-09-21,2438,2542.16921123082,-104.169211230823
2017-09-22,2486,2542.9584515317,-56.9584515317031
2017-09-25,2484,2543.78286786986,-59.7828678698591
2017-09-26,2502,2544.64324969068,-42.6432496906801
2017-09-27,2510,2545.54036172769,-35.5403617276944
2017-09-28,2434,2546.47495108745,-112.474951087446
2017-09-29,2428,2547.44775018547,-119.447750185467
2017-10-09,2354,2548.45944494469,-194.459444944688
2017-10-10,2378,2549.51067191326,-171.510671913261
2017-10-11,2402,2550.60198725757,-148.601987257567
2017-10-12,2420,2551.73387624819,-131.733876248186
2017-10-13,2426,2552.90676272982,-126.906762729818
2017-10-16,2404,2554.12101609366,-150.12101609366
2017-10-17,2416,2555.37695327263,-139.376953272627
2017-10-18,2412,2556.67482914585,-144.674829145851
2017-10-19,2376,2558.01484097945,-182.014840979449
2017-10-20,2400,2559.39712623686,-159.397126236864
2017-10-23,2414,2560.82174714391,-146.82174714391
2017-10-24,2414,2562.28870003798,-148.288700037977
2017-10-25,2490,2563.79792056636,-73.7979205663642
2017-10-26,2488,2565.3492830797,-77.3492830797016
2017-10-27,2482,2566.94263142361,-84.9426314236135
2017-10-30,2532,2568.57777747053,-36.577777470533
2017-10-31,2506,2570.2544979811,-64.2544979810976
2017-11-01,2478,2571.97255459617,-93.9725545961651
2017-11-02,2482,2573.7316823963,-91.7316823962965
2017-11-03,2506,2575.53157761765,-69.5315776176484
2017-11-06,2530,2577.37189857812,-47.3718985781173
2017-11-07,2544,2579.25227485411,-35.2522748541122
2017-11-08,2542,2581.17231644044,-39.1723164404363
2017-11-09,2540,2583.13161875998,-43.1316187599776
2017-11-10,2540,2585.12976104325,-45.1297610432543
2017-11-13,2582,2587.16630469198,-5.16630469197992
2017-11-14,2564,2589.24079245306,-25.2407924530631
2017-11-15,2450,2591.35276493792,-141.352764937922
2017-11-16,2458,2593.50175232433,-135.501752324325
2017-11-17,2462,2595.68722636062,-133.687226360622
2017-11-20,2542,2597.90860278407,-55.908602784066
2017-11-21,2538,2600.16524207102,-62.165242071016
2017-11-22,2748,2602.45648158757,145.543518412429
2017-11-23,2758,2604.78163300307,153.218366996929
2017-11-24,2768,2607.14006814879,160.859931851214
2017-11-27,2702,2609.53122219031,92.4687778096869
2017-11-28,2716,2611.95459678614,104.045403213858
2017-11-29,2698,2614.40973181776,83.5902681822377
2017-11-30,2744,2616.89621017484,127.103789825157
2017-12-01,2774,2619.41364929984,154.586350700157
2017-12-04,2776,2621.96171917489,154.038280825112
2017-12-05,2766,2624.54015368185,141.459846318154
2017-12-06,2774,2627.14875037583,146.851249624169
2017-12-07,2614,2629.78736528574,-15.7873652857368
2017-12-08,2640,2632.45591514293,7.54408485706604
2017-12-11,2638,2635.15431015288,2.84568984712248
2017-12-12,2608,2637.8824636394,-29.8824636394032
2017-12-13,2624,2640.64029010275,-16.6402901027505
2017-12-14,2616,2643.42769169086,-27.4276916908568
2017-12-15,2622,2646.2445636732,-24.2445636732007
2017-12-18,2648,2649.09078998188,-1.09078998187946
2017-12-19,2636,2651.96624452719,-15.9662445271908
2017-12-20,2642,2654.87080076854,-12.8708007685403
2017-12-21,2588,2657.80432556553,-69.8043255655322
2017-12-22,2588,2660.76668045754,-72.7666804575378
2017-12-25,2596,2663.75769812959,-67.7576981295868
2017-12-26,2604,2666.77718118787,-62.7771811878699
2017-12-27,2630,2669.82490423033,-39.8249042303273
2017-12-28,2624,2672.90061590531,-48.9006159053138
2017-12-29,2622,2676.00404839915,-54.0040483991492
2018-01-02,2682,2679.13491368457,2.86508631542639
2018-01-03,2662,2682.29290141139,-20.2929014113862
2018-01-04,2696,2685.47770241347,10.5222975865252
2018-01-05,2698,2688.68899913664,9.31100086335843
2018-01-08,2690,2691.92647837609,-1.92647837608817
2018-01-09,2712,2695.18983077581,16.8101692241937
2018-01-10,2758,2698.47874618353,59.5212538164661
2018-01-11,2750,2701.79292139558,48.2070786044182
2018-01-12,2752,2705.13207781198,46.8679221880164
2018-01-15,2808,2708.49595675963,99.5040432403713
2018-01-16,2766,2711.88431893873,54.1156810612694
2018-01-17,2766,2715.29696618048,50.7030338195208
2018-01-18,2764,2718.73372268526,45.266277314744
2018-01-19,2746,2722.19443361212,23.8055663878839
2018-01-22,2784,2725.67896283138,58.3210371686214
2018-01-23,2770,2729.18718405358,40.8128159464164
2018-01-24,2862,2732.71899509687,129.281004903127
2018-01-25,2916,2736.27431064968,179.725689350323
2018-01-26,2914,2739.85309884007,174.14690115993
2018-01-29,2928,2743.4554020875,184.544597912496
2018-01-30,2894,2747.08133479672,146.918665203283
2018-01-31,2898,2750.73108765579,147.268912344214
2018-02-01,2876,2754.40491208309,121.595087916906
2018-02-02,2890,2758.10312037197,131.896879628033
2018-02-05,2864,2761.82607507839,102.173924921613
2018-02-06,2808,2765.57419327912,42.4258067208807
2018-02-07,2814,2769.34793428549,44.6520657145126
2018-02-08,2766,2773.14777494606,-7.14777494605578
2018-02-09,2742,2776.97421056664,-34.9742105666374
2018-02-12,2706,2780.82773349848,-74.8277334984789
2018-02-13,2698,2784.708821636,-86.7088216359957
2018-02-14,2684,2788.61792194264,-104.617921942639
2018-02-22,2730,2792.55544554006,-62.555445540057
2018-02-23,2778,2796.52176030502,-18.5217603050188
2018-02-26,2794,2800.51720825635,-6.51720825635489
2018-02-27,2780,2804.54212375681,-24.5421237568053
2018-02-28,2796,2808.59683847516,-12.5968384751603
2018-03-01,2780,2812.68167393539,-32.6816739353886
2018-03-02,2770,2816.79694645459,-46.7969464545947
2018-03-05,2718,2820.94295884041,-102.942958840408
2018-03-06,2728,2825.11999455658,-97.1199945565782
2018-03-07,2710,2829.32829451433,-119.328294514327
2018-03-08,2708,2833.5680594795,-125.568059479504
2018-03-09,2696,2837.83944089229,-141.839440892286
