"NI0Date","NI0Close","NI0_hpft","NI0_hpfc"
2019-01-11,91720,95963.7852763765,-4243.7852763765
2019-01-14,91700,95965.4792106442,-4265.47921064425
2019-01-15,92070,95970.2216529594,-3900.22165295942
2019-01-16,93230,95977.9779065511,-2747.97790655112
2019-01-17,92820,95988.7116624571,-3168.71166245708
2019-01-18,94080,96002.3854758059,-1922.38547580592
2019-01-21,94980,96018.9605919167,-1038.96059191667
2019-01-22,94040,96038.3974614652,-1998.39746146524
2019-01-23,93670,96060.6561056628,-2390.65610566279
2019-01-24,93590,96085.6957196703,-2495.69571967025
2019-01-25,94850,96113.4745104389,-1263.47451043893
2019-01-28,95050,96143.9496533052,-1093.94965330524
2019-01-29,95180,96177.0778013309,-997.077801330926
2019-01-30,97480,96212.815155392,1267.18484460799
2019-01-31,97830,96251.1175042075,1578.88249579246
2019-02-01,99450,96291.9411602961,3158.05883970393
2019-02-11,100350,96335.2430888278,4014.75691117219
2019-02-12,99180,96380.9815603856,2799.01843961437
2019-02-13,98350,96429.1165050874,1920.88349491265
2019-02-14,98890,96479.6090100601,2410.39098993992
2019-02-15,96650,96532.4209564437,117.579043556293
2019-02-18,98390,96587.5152217375,1802.48477826254
2019-02-19,99160,96644.8547320388,2515.14526796122
2019-02-20,100710,96704.4031585269,4005.59684147308
2019-02-21,100980,96766.125212035,4213.87478796505
2019-02-22,102700,96829.9872591556,5870.0127408444
2019-02-25,102810,96895.9574083192,5914.04259168077
2019-02-26,101900,96964.0061943883,4935.99380561172
2019-02-27,101190,97034.1065968513,4155.89340314869
2019-02-28,102690,97106.2336355381,5583.76636446195
2019-03-01,104740,97180.3640481578,7559.63595184222
2019-03-04,104910,97256.4768805252,7653.5231194748
2019-03-05,105670,97334.5543033056,8335.44569669441
2019-03-06,106040,97414.581650821,8625.41834917898
2019-03-07,104110,97496.5477029349,6613.45229706512
2019-03-08,102100,97580.4448049048,4519.5551950952
2019-03-11,102250,97666.2680357253,4583.73196427475
2019-03-12,102530,97754.0143425977,4775.98565740227
2019-03-13,101000,97843.6825674499,3156.31743255008
2019-03-14,101490,97935.2735264153,3554.72647358472
2019-03-15,100540,98028.7893403186,2511.21065968141
2019-03-18,100060,98124.233599366,1935.76640063405
2019-03-19,102290,98221.6109317946,4068.38906820545
2019-03-20,102680,98320.9267660094,4359.0732339906
2019-03-21,102240,98422.1882121296,3817.81178787041
2019-03-22,100500,98525.4041821378,1974.59581786219
2019-03-25,99200,98630.585166143,569.414833856996
2019-03-26,99740,98737.7424704779,1002.25752952215
2019-03-27,100930,98846.8876368404,2083.11236315959
2019-03-28,100180,98958.0326212273,1221.96737877271
2019-03-29,100600,99071.1902407107,1528.80975928929
2019-04-01,103130,99186.3738174739,3943.62618252605
2019-04-02,102230,99303.597305647,2926.40269435302
2019-04-03,103770,99422.8762895026,4347.12371049745
2019-04-04,102850,99544.2275629576,3305.77243704235
2019-04-08,103100,99667.6697168688,3432.33028313125
2019-04-09,103420,99793.22270856,3626.77729143995
2019-04-10,103400,99920.9079141421,3479.09208585785
2019-04-11,102660,100050.748208891,2609.25179110894
2019-04-12,100800,100182.767906201,617.23209379868
2019-04-15,101080,100316.992398025,763.007601974539
2019-04-16,102270,100453.447331459,1816.55266854077
2019-04-17,100990,100592.158668985,397.84133101511
2019-04-18,98840,100733.153123979,-1893.15312397946
2019-04-19,99230,100876.457574278,-1646.45757427842
2019-04-22,98550,101022.098115149,-2472.09811514919
2019-04-23,98440,101170.100161297,-2730.10016129675
2019-04-24,97590,101320.488105549,-3730.48810554881
2019-04-25,97700,101473.285212221,-3773.28521222072
2019-04-26,97770,101628.513203601,-3858.51320360142
2019-04-29,98460,101786.192242241,-3326.19224224084
2019-04-30,97810,101946.340895749,-4136.34089574919
2019-05-06,95610,102108.976356813,-6498.97635681348
2019-05-07,96470,102274.114108331,-5804.11410833051
2019-05-08,96180,102441.766946779,-6261.76694677886
2019-05-09,94900,102611.945269445,-7711.94526944456
2019-05-10,96440,102784.656885257,-6344.65688525681
2019-05-13,96370,102959.906415338,-6589.90641533816
2019-05-14,95650,103137.695858181,-7487.69585818132
2019-05-15,97230,103318.024488279,-6088.02448827865
2019-05-16,97850,103500.888485002,-5650.88848500187
2019-05-17,97880,103686.281511199,-5806.28151119923
2019-05-20,97330,103874.194893844,-6544.19489384371
2019-05-21,98100,104064.617559842,-5964.61755984165
2019-05-22,97510,104257.535730987,-6747.53573098705
2019-05-23,96640,104452.933163539,-7812.93316353946
2019-05-24,99990,104650.790824601,-4660.79082460079
2019-05-27,100660,104851.086451723,-4191.08645172296
2019-05-28,100340,105053.795855872,-4713.79585587227
2019-05-29,98680,105258.893115587,-6578.89311558744
2019-05-30,98190,105466.350360912,-7276.35036091184
2019-05-31,98270,105676.137002441,-7406.13700244149
2019-06-03,97020,105888.219443022,-8868.21944302198
2019-06-04,96710,106102.561024093,-9392.56102409275
2019-06-05,96350,106319.121421342,-9969.12142134194
2019-06-06,95380,106537.856427939,-11157.8564279387
2019-06-10,95790,106758.717716222,-10968.7177162218
2019-06-11,96860,106981.652346326,-10121.6523463257
2019-06-12,96790,107206.602844353,-10416.6028443532
2019-06-13,99300,107433.507552517,-8133.50755251723
2019-06-14,99380,107662.300507237,-8282.3005072367
2019-06-17,98850,107892.912382857,-9042.9123828572
2019-06-18,98180,108125.270430163,-9945.27043016309
2019-06-19,99060,108359.298161953,-9299.29816195267
2019-06-20,99880,108594.914980056,-8714.91498005646
2019-06-21,98310,108832.036442346,-10522.0364423457
2019-06-24,98670,109070.574504299,-10400.5745042991
2019-06-25,99630,109310.436772007,-9680.43677200701
2019-06-26,100070,109551.526552379,-9481.52655237934
2019-06-27,101310,109793.743150824,-8483.74315082378
2019-06-28,101490,110036.981953466,-8546.9819534661
2019-07-01,99670,110281.134839594,-10611.1348395936
2019-07-02,97510,110526.090155517,-13016.0901555165
2019-07-03,97270,110771.731861325,-13501.7318613254
2019-07-04,97820,111017.938536785,-13197.9385367855
2019-07-05,98030,111264.583180587,-13234.5831805871
2019-07-08,100330,111511.533335924,-11181.5333359242
2019-07-09,100150,111758.651075347,-11608.6510753465
2019-07-10,102180,112005.793849407,-9825.79384940724
2019-07-11,103800,112252.81431011,-8452.81431011018
2019-07-12,104120,112499.561047871,-8379.56104787051
2019-07-15,106180,112745.879159051,-6565.87915905074
2019-07-16,109750,112991.61027624,-3241.61027623968
2019-07-17,111420,113236.593317954,-1816.59331795413
2019-07-18,117090,113480.665862761,3609.33413723883
2019-07-19,118430,113723.664738324,4706.33526167631
2019-07-22,113490,113965.428264252,-475.428264252292
2019-07-23,112980,114205.796705571,-1225.79670557089
2019-07-24,112320,114444.610130783,-2124.61013078275
2019-07-25,110040,114681.708101691,-4641.70810169138
2019-07-26,111240,114916.929301871,-3676.92930187091
2019-07-29,109450,115150.110496206,-5700.11049620614
2019-07-30,112570,115381.08692968,-2811.08692967958
2019-07-31,112260,115609.69149109,-3349.69149109012
2019-08-01,112590,115835.755907233,-3245.75590723313
2019-08-02,114660,116059.110520283,-1399.11052028282
2019-08-05,118010,116279.584330747,1730.41566925338
2019-08-06,118600,116497.005760792,2102.99423920761
2019-08-07,116500,116711.203947877,-211.203947877164
2019-08-08,124890,116922.008898757,7967.99110124298
2019-08-09,126290,117129.250532861,9160.749467139
2019-08-12,120980,117332.762063294,3647.23793670644
2019-08-13,124370,117532.380489831,6837.6195101695
2019-08-14,124210,117727.944319874,6482.05568012552
2019-08-15,123700,117919.294887216,5780.70511278444
2019-08-16,126010,118106.276205083,7903.72379491675
2019-08-19,125910,118288.734676198,7621.26532380234
2019-08-20,123390,118466.519970382,4923.48002961828
2019-08-21,123840,118639.484907751,5200.51509224927
2019-08-22,122930,118807.484343621,4122.51565637887
2019-08-23,123930,118970.375282976,4959.62471702429
2019-08-26,124110,119128.016434885,4981.98356511512
2019-08-27,125580,119280.26855854,6299.73144146016
2019-08-28,125740,119426.994472454,6313.00552754617
2019-08-29,127200,119568.059599218,7631.94040078222
2019-08-30,130690,119703.331970956,10986.6680290443
2019-09-02,136960,119832.682774539,17127.3172254606
2019-09-03,146720,119955.987738286,26764.0122617136
2019-09-04,146850,120073.12967026,26776.8703297396
2019-09-05,142880,120184.002441669,22695.9975583312
2019-09-06,138590,120288.510992225,18301.4890077749
2019-09-09,141470,120386.569643252,21083.4303567484
2019-09-10,144090,120478.100281152,23611.8997188481
2019-09-11,144000,120563.033507395,23436.9664926051
2019-09-12,144730,120641.309683657,24088.6903163432
2019-09-16,137500,120712.878859499,16787.1211405012
2019-09-17,135110,120777.701041785,14332.2989582149
2019-09-18,136520,120835.743176512,15684.2568234879
2019-09-19,136420,120886.97813405,15533.0218659497
2019-09-20,138370,120931.385268018,17438.6147319816
2019-09-23,138810,120968.950352771,17841.0496472287
2019-09-24,138590,120999.666371077,17590.3336289234
2019-09-25,136080,121023.53368049,15056.4663195103
2019-09-26,136580,121040.559909691,15539.4400903095
2019-09-27,137970,121050.758911099,16919.2410889007
2019-09-30,137480,121054.150960502,16425.8490394979
2019-10-08,136970,121050.763327437,15919.2366725631
2019-10-09,136740,121040.630071226,15699.3699287743
2019-10-10,137210,121023.791831557,16186.2081684432
2019-10-11,136900,121000.295737606,15899.7042623937
2019-10-14,135770,120970.195609292,14799.8043907081
2019-10-15,131920,120933.551838822,10986.4481611783
2019-10-16,132500,120890.430936033,11609.5690639671
2019-10-17,128750,120840.903952125,7909.09604787456
2019-10-18,129300,120785.046737233,8514.95326276749
2019-10-21,126390,120722.938410785,5667.06158921489
2019-10-22,125690,120654.66161198,5035.33838802034
2019-10-23,129970,120580.301322506,9389.69867749437
2019-10-24,133080,120499.944605496,12580.0553945037
2019-10-25,133340,120413.682405377,12926.3175946226
2019-10-28,132080,120321.610866685,11758.3891333152
2019-10-29,132640,120223.831477172,12416.1685228283
2019-10-30,134160,120120.450585034,14039.549414966
2019-10-31,133700,120011.579670801,13688.4203291992
2019-11-01,134560,119897.336018392,14662.6639816076
2019-11-04,131370,119777.842569996,11592.1574300044
2019-11-05,128620,119653.228328726,8966.77167127376
2019-11-06,127700,119523.627089431,8176.37291056914
2019-11-07,128900,119389.17635348,9510.82364652022
2019-11-08,127800,119250.017001999,8549.98299800129
2019-11-11,126330,119106.293847528,7223.70615247247
2019-11-12,123810,118958.155236822,4851.84476317785
2019-11-13,122710,118805.752502621,3904.24749737931
2019-11-14,123510,118649.23898323,4860.76101677037
2019-11-15,120050,118488.769630799,1561.23036920117
2019-11-18,117560,118324.501406732,-764.501406731767
2019-11-19,115360,118156.591917789,-2796.59191778935
2019-11-20,113500,117985.198454699,-4485.19845469893
2019-11-21,114010,117810.477152202,-3800.47715220151
2019-11-22,113200,117632.582291033,-4432.58229103288
2019-11-25,114060,117451.666580968,-3391.66658096837
2019-11-26,114170,117267.880899533,-3097.88089953269
2019-11-27,114000,117081.374722269,-3081.37472226948
2019-11-28,111530,116892.296244185,-5362.29624418497
2019-11-29,109330,116700.79238656,-7370.79238656021
2019-12-02,108080,116507.007854127,-8427.00785412721
2019-12-03,108240,116311.08430483,-8071.08430482991
2019-12-04,104020,116113.159913222,-12093.1599132222
2019-12-05,103940,115913.369517599,-11973.3695175992
2019-12-06,106240,115711.842957424,-9471.84295742445
2019-12-09,104710,115508.705122858,-10798.7051228578
2019-12-10,105160,115304.076988778,-10144.0769887779
2019-12-11,107990,115098.075066316,-7108.07506631576
2019-12-12,110190,114890.811673442,-4700.81167344222
2019-12-13,110970,114682.39618994,-3712.39618994007
2019-12-16,110720,114472.936052467,-3752.93605246688
2019-12-17,111280,114262.537163123,-2982.53716312284
2019-12-18,108760,114051.303872696,-5291.30387269615
2019-12-19,110880,113839.339299112,-2959.33929911224
2019-12-20,111740,113626.744373086,-1886.74437308555
2019-12-23,113690,113413.618802059,276.381197940668
2019-12-24,112720,113200.061513572,-480.061513571841
2019-12-25,111930,112986.171549406,-1056.17154940638
2019-12-26,112270,112772.047752908,-502.047752907799
2019-12-27,109890,112557.788530843,-2667.78853084282
2019-12-30,111470,112343.492082451,-873.492082451317
2019-12-31,112130,112129.255504217,0.744495783249732
2020-01-02,111310,111915.175531556,-605.175531556242
2020-01-03,107800,111701.348900194,-3901.34890019385
2020-01-06,108190,111487.872095699,-3297.87209569948
2020-01-07,109390,111274.839990982,-1884.8399909818
2020-01-08,109230,111062.346095742,-1832.34609574182
2020-01-09,111540,110850.483140564,689.516859435643
2020-01-10,111930,110639.343098615,1290.65690138514
2020-01-13,113210,110429.018228078,2780.98177192214
2020-01-14,108900,110219.601320641,-1319.60132064114
2020-01-15,109140,110011.186317544,-871.18631754376
2020-01-16,111210,109803.866614548,1406.13338545171
2020-01-17,108440,109597.73524731,-1157.73524730959
2020-01-20,108100,109392.885832716,-1292.88583271566
2020-01-21,107480,109189.411509101,-1709.41150910106
2020-01-22,108380,108987.404880364,-607.404880364373
2020-01-23,105850,108786.95784381,-2936.95784381041
2020-02-03,102080,108588.162045664,-6508.16204566383
2020-02-04,104420,108391.107918128,-3971.10791812763
2020-02-05,105130,108195.883203195,-3065.88320319532
2020-02-06,105070,108002.574001362,-2932.57400136193
2020-02-07,105260,107811.265145807,-2551.26514580739
2020-02-10,104450,107622.040257508,-3172.04025750812
2020-02-11,106190,107434.981902847,-1244.98190284742
2020-02-12,105130,107250.171337018,-2120.17133701822
2020-02-13,105630,107067.689300581,-1437.68930058126
2020-02-14,104650,106887.615657707,-2237.61565770685
2020-02-17,105210,106710.029678289,-1500.02967828854
2020-02-18,105090,106535.009707268,-1445.00970726849
2020-02-19,103810,106362.633469547,-2552.63346954666
2020-02-20,104080,106192.978092705,-2112.97809270491
2020-02-21,102350,106026.119649176,-3676.11964917566
2020-02-24,102720,105862.133337977,-3142.13333797669
2020-02-25,102670,105701.09283855,-3031.09283854977
2020-02-26,100680,105543.07053152,-4863.07053151962
2020-02-27,100780,105388.137544574,-4608.13754457429
2020-02-28,98250,105236.362995195,-6986.36299519501
2020-03-02,102000,105087.814096063,-3087.81409606317
2020-03-03,102350,104942.55517196,-2592.5551719597
2020-03-04,102250,104800.649271303,-2550.64927130279
2020-03-05,103400,104662.158370841,-1262.15837084088
2020-03-06,103020,104527.143392993,-1507.14339299282
2020-03-09,99610,104395.664738448,-4785.66473844791
2020-03-10,104210,104267.782184906,-57.7821849056193
2020-03-11,102350,104143.553531862,-1793.5535318621
2020-03-12,100560,104023.036554941,-3463.03655494108
2020-03-13,99300,103906.288288356,-4606.28828835605
2020-03-16,99400,103793.364334872,-4393.36433487233
2020-03-17,99550,103684.318393174,-4134.31839317448
2020-03-18,95050,103579.202345924,-8529.20234592372
2020-03-19,95250,103478.066366811,-8228.06636681074
2020-03-20,95850,103380.957103906,-7530.95710390577
2020-03-23,91920,103287.917804115,-11367.9178041148
2020-03-24,91690,103198.98860136,-11508.9886013605
2020-03-25,91890,103114.204930522,-11224.2049305224
2020-03-26,91580,103033.597469127,-11453.5974691275
2020-03-27,93440,102957.192255067,-9517.19225506712
2020-03-30,93210,102885.010591768,-9675.01059176831
2020-03-31,91830,102817.069848647,-10987.0698486466
2020-04-01,92680,102753.383395847,-10073.3833958472
2020-04-02,92900,102693.960061905,-9793.96006190514
2020-04-03,92640,102638.80451142,-9998.80451142037
2020-04-07,93330,102587.917360578,-9257.91736057819
2020-04-08,95310,102541.295092444,-7231.29509244358
2020-04-09,94970,102498.930363242,-7528.93036324211
2020-04-10,97310,102460.812840069,-5150.81284006859
2020-04-13,96430,102426.929077849,-5996.92907784895
2020-04-14,97160,102397.263502391,-5237.26350239093
2020-04-15,97240,102371.798060603,-5131.79806060308
2020-04-16,95760,102350.512534516,-6590.51253451626
2020-04-17,98970,102333.384584883,-3363.38458488327
2020-04-20,102030,102320.389148208,-290.389148208237
2020-04-21,100920,102311.499770709,-1391.49977070945
2020-04-22,98050,102306.689878564,-4256.68987856385
2020-04-23,99500,102305.93232276,-2805.93232276008
2020-04-24,99780,102309.198194747,-2529.19819474707
2020-04-27,101520,102316.457426105,-796.457426104837
2020-04-28,100480,102327.678902953,-1847.67890295317
2020-04-29,100010,102342.831182196,-2332.83118219609
2020-04-30,99950,102361.882056954,-2411.88205695388
2020-05-06,101350,102384.798356075,-1034.798356075
2020-05-07,101890,102411.545911417,-521.545911416956
2020-05-08,101720,102442.090127106,-722.09012710623
2020-05-11,101610,102476.396191669,-866.3961916689
2020-05-12,101040,102514.428995159,-1474.42899515938
2020-05-13,101140,102556.153069493,-1416.15306949348
2020-05-14,101170,102601.532337114,-1431.53233711432
2020-05-15,99400,102650.530135095,-3250.53013509504
2020-05-18,99860,102703.109208765,-2843.10920876522
2020-05-19,102080,102759.230959812,-679.230959812134
2020-05-20,102580,102818.855614698,-238.855614697792
2020-05-21,105110,102881.943119119,2228.05688088081
2020-05-22,99760,102948.453320039,-3188.45332003925
2020-05-25,100650,103018.346985413,-2368.34698541278
2020-05-26,100860,103091.583565213,-2231.5835652129
2020-05-27,99840,103168.121530433,-3328.12153043301
2020-05-28,100730,103247.918429626,-2517.91842962584
2020-05-29,100080,103330.930435616,-3250.9304356163
2020-06-01,103250,103417.112680439,-167.112680438532
2020-06-02,103210,103506.418952318,-296.418952318004
2020-06-03,103470,103598.802970404,-128.802970404121
2020-06-04,102190,103694.218331324,-1504.21833132369
2020-06-05,103790,103792.618578445,-2.61857844499787
2020-06-08,103770,103893.956633368,-123.956633368351
2020-06-09,104700,103998.185416604,701.814583395588
2020-06-10,103180,104105.257797432,-925.257797431908
2020-06-11,101830,104215.126935219,-2385.12693521931
2020-06-12,101740,104327.745606882,-2587.74560688193
2020-06-15,100290,104443.065603416,-4153.06560341567
2020-06-16,103630,104561.037646139,-931.037646139276
2020-06-17,103480,104681.610739679,-1201.61073967894
2020-06-18,103250,104804.733503788,-1554.73350378834
2020-06-19,104200,104930.354061538,-730.354061538327
2020-06-22,101860,105058.419893327,-3198.41989332746
2020-06-23,101550,105188.878177656,-3638.87817765557
2020-06-24,101640,105321.674770928,-3681.67477092803
2020-06-29,102580,105456.754025381,-2876.75402538114
2020-06-30,102780,105594.058771395,-2814.05877139548
2020-07-01,101850,105733.53065022,-3883.53065022013
2020-07-02,102750,105875.110139881,-3125.11013988107
2020-07-03,105240,106018.73611311,-778.736113109667
2020-07-06,106440,106164.346150846,275.653849154443
2020-07-07,107070,106311.877512125,758.122487874957
2020-07-08,107530,106461.267569933,1068.73243006706
2020-07-09,107630,106612.45401063,1017.54598936991
2020-07-10,105450,106765.374962349,-1315.3749623495
2020-07-13,108510,106919.968973833,1590.03102616679
2020-07-14,109050,107076.174050103,1973.82594989726
2020-07-15,108570,107233.928853436,1336.07114656413
2020-07-16,106170,107393.172862007,-1223.17286200707
2020-07-17,106320,107553.84610627,-1233.84610627036
2020-07-20,105610,107715.888111071,-2105.88811107119
2020-07-21,105970,107879.237891233,-1909.23789123308
2020-07-22,106640,108043.833591084,-1403.83359108389
2020-07-23,106040,108209.612565757,-2169.61256575737
2020-07-24,107620,108376.511590095,-756.511590094706
2020-07-27,110140,108544.466542106,1595.53345789377
2020-07-28,108740,108713.412987092,26.5870129076944
2020-07-29,109500,108883.287149882,616.712850117923
2020-07-30,111340,109054.025266294,2285.97473370614
2020-07-31,110440,109225.56382707,1214.43617292951
2020-08-03,109040,109397.840267886,-357.84026788582
2020-08-04,110860,109570.792526412,1289.20747358798
2020-08-05,112990,109744.358392405,3245.64160759535
2020-08-06,114540,109918.476188527,4621.5238114733
2020-08-07,115080,110093.085579058,4986.91442094201
2020-08-10,113180,110268.12813863,2911.87186137009
2020-08-11,112130,110443.547503264,1686.45249673553
2020-08-12,112300,110619.288512634,1680.71148736579
2020-08-13,112560,110795.296703524,1764.70329647624
2020-08-14,114100,110971.518307456,3128.48169254423
2020-08-17,115950,111147.90028541,4802.09971458968
2020-08-18,116150,111324.390891556,4825.60910844387
2020-08-19,116210,111500.940365057,4709.05963494304
2020-08-20,115950,111677.500939789,4272.49906021081
2020-08-21,115350,111854.026796165,3495.97320383485
2020-08-24,117160,112030.473880676,5129.52611932358
2020-08-25,117250,112206.799584909,5043.20041509055
2020-08-26,119470,112382.96342079,7087.03657920969
2020-08-27,119430,112558.926984902,6871.07301509845
2020-08-28,120350,112734.654803322,7615.34519667809
2020-08-31,121240,112910.114242354,8329.88575764585
2020-09-01,123080,113085.275816181,9994.72418381922
2020-09-02,122180,113260.113482222,8919.88651777824
2020-09-03,120010,113434.605329315,6575.39467068495
2020-09-04,119250,113608.733133421,5641.26686657864
2020-09-07,119080,113782.481388505,5297.51861149477
2020-09-08,119610,113955.836920402,5654.16307959774
2020-09-09,115850,114128.788744732,1721.21125526786
2020-09-10,115770,114301.328214317,1468.6717856832
2020-09-11,116150,114473.447393457,1676.55260654288
2020-09-14,118820,114645.138953545,4174.86104645521
2020-09-15,118790,114816.39625899,3973.60374100963
2020-09-16,117540,114987.214399925,2552.78560007525
2020-09-17,115560,115157.590109006,402.409890994361
2020-09-18,116710,115327.521174111,1382.47882588877
2020-09-21,114100,115497.005549458,-1397.0055494576
2020-09-22,113200,115666.041760724,-2466.04176072399
2020-09-23,112770,115834.627756123,-3064.62775612283
2020-09-24,112000,116002.760464505,-4002.76046450472
2020-09-25,113490,116170.435547925,-2680.43554792487
2020-09-28,113470,116337.64701386,-2867.64701385978
2020-09-29,113850,116504.387761801,-2654.38776180068
2020-09-30,111700,116670.649505871,-4970.6495058712
2020-10-09,115940,116836.422862974,-896.422862974383
2020-10-12,117080,117001.696395348,78.3036046519911
2020-10-13,117100,117166.458294686,-66.4582946860065
2020-10-14,117030,117330.696785047,-300.69678504709
2020-10-15,117860,117494.400063021,365.599936978543
2020-10-16,119450,117657.556200903,1792.44379909713
2020-10-19,119430,117820.153422108,1609.84657789167
2020-10-20,120200,117982.18069098,2217.81930902038
2020-10-21,121730,118143.627637305,3586.37236269509
2020-10-22,119860,118304.484807627,1555.51519237257
2020-10-23,119840,118464.744230956,1375.25576904395
2020-10-26,117880,118624.398579284,-744.398579283973
2020-10-27,119390,118783.441093081,606.558906918607
2020-10-28,125210,118941.864705113,6268.13529488679
2020-10-29,121620,119099.662598873,2520.33740112656
2020-10-30,116980,119256.83054885,-2276.8305488499
2020-11-02,115510,119413.365371336,-3903.36537133587
2020-11-03,115850,119569.262941473,-3719.26294147314
2020-11-04,116070,119724.517520912,-3654.51752091236
2020-11-05,116380,119879.121833909,-3499.12183390875
2020-11-06,115960,120033.067094088,-4073.06709408753
2020-11-09,117930,120186.343068677,-2256.34306867718
2020-11-10,117940,120338.937841264,-2398.93784126436
2020-11-11,118150,120490.838562752,-2340.83856275249
2020-11-12,119010,120642.031392424,-1632.03139242415
2020-11-13,118580,120792.50152195,-2212.50152195043
2020-11-16,120240,120942.233468387,-702.233468386717
2020-11-17,116100,121091.210834231,-4991.21083423131
2020-11-18,116280,121239.416931705,-4959.41693170504
2020-11-19,116470,121386.833009863,-4916.83300986316
2020-11-20,116900,121533.438267739,-4633.4382677391
2020-11-23,119780,121679.209871943,-1899.20987194274
2020-11-24,121200,121824.123073808,-624.123073808151
2020-11-25,119660,121968.152339615,-2308.15233961533
2020-11-26,120750,122111.271877651,-1361.27187765053
2020-11-27,122850,122253.454942109,596.545057890653
2020-11-30,121960,122394.674224487,-434.674224487003
2020-12-01,119240,122534.902662869,-3294.90266286851
2020-12-02,119730,122674.113015662,-2944.11301566244
2020-12-03,117550,122812.276679301,-5262.2766793007
2020-12-04,117750,122949.363833227,-5199.36383322743
2020-12-07,120990,123085.342481681,-2095.34248168065
2020-12-08,121490,123220.178479687,-1730.17847968724
2020-12-09,121690,123353.836816145,-1663.83681614535
2020-12-10,123580,123486.281764768,93.7182352323049
2020-12-11,129250,123617.476911506,5632.5230884938
2020-12-14,130930,123747.385881048,7182.61411895191
2020-12-15,131480,123875.974626341,7604.02537365947
2020-12-16,129370,124003.212069334,5366.78793066616
2020-12-17,130450,124129.070275176,6320.9297248244
2020-12-18,131530,124253.523527427,7276.47647257311
2020-12-21,132740,124376.548722469,8363.45127753123
2020-12-22,125430,124498.125764488,931.874235511978
2020-12-23,123650,124618.238014782,-968.238014781872
2020-12-24,125140,124736.86921985,403.130780150238
2020-12-25,127520,124854.002725961,2665.99727403901
2020-12-28,127800,124969.62204602,2830.37795398038
2020-12-29,126790,125083.711794945,1706.2882050552
2020-12-30,125250,125196.257757621,53.7422423790076
2020-12-31,123580,125307.246424247,-1727.24642424656
2021-01-04,128210,125416.664307234,2793.33569276581
2021-01-05,129580,125524.497205022,4055.50279497755
2021-01-06,129470,125630.7320707,3839.26792929968
2021-01-07,133270,125735.357533738,7534.64246626161
2021-01-08,132490,125838.363810609,6651.63618939128
2021-01-11,127490,125939.744232303,1550.25576769687
2021-01-12,129920,126039.494879325,3880.50512067452
2021-01-13,131180,126137.612472999,5042.38752700121
2021-01-14,132150,126234.095338687,5915.90466131298
2021-01-15,132390,126328.94388608,6061.05611391966
2021-01-18,134930,126422.160970261,8507.83902973899
2021-01-19,133460,126513.751951707,6946.24804829258
2021-01-20,134020,126603.725707699,7416.27429230142
2021-01-21,135690,126692.093986815,8997.90601318473
2021-01-22,133380,126778.871603226,6601.1283967743
2021-01-25,135930,126864.077090468,9065.92290953232
2021-01-26,134000,126947.731710725,7052.268289275
2021-01-27,133710,127029.860473664,6680.13952633644
2021-01-28,131270,127110.49130408,4159.50869592015
2021-01-29,130400,127189.654888068,3210.34511193173
2021-02-01,132740,127267.3836311,5472.61636890012
2021-02-02,131010,127343.711265667,3666.28873433282
2021-02-03,129630,127418.673786426,2211.32621357351
2021-02-04,130500,127492.30870353,3007.69129647002
2021-02-08,133550,127564.654441202,5985.34555879771
2021-02-09,135250,127635.750666928,7614.24933307208
2021-02-10,136220,127705.63952229,8514.36047770995
2021-02-18,138590,127774.366296299,10815.6337037007
2021-02-19,144050,127841.979797461,16208.0202025394
2021-02-22,146230,127908.533305025,18321.4666949751
2021-02-23,144970,127974.086797988,16995.9132020119
2021-02-24,142340,128038.707828705,14301.2921712953
2021-02-25,144990,128102.470974953,16887.5290250466
2021-02-26,140490,128165.456726093,12324.5432739069
2021-03-01,138640,128227.752552108,10412.2474478916
2021-03-02,138080,128289.451017456,9790.54898254447
2021-03-03,138230,128350.648990595,9879.35100940523
2021-03-04,130490,128411.447387005,2078.55261299531
2021-03-05,121400,128471.951205891,-7071.95120589115
2021-03-08,121800,128532.26630565,-6732.26630564961
2021-03-09,118600,128592.495621415,-9992.49562141516
2021-03-10,119610,128652.739305475,-9042.73930547517
2021-03-11,122540,128713.093379621,-6173.09337962076
2021-03-12,120950,128773.650127739,-7823.65012773866
2021-03-15,121990,128834.499282007,-6844.49928200688
2021-03-16,120450,128895.727340621,-8445.72734062095
2021-03-17,120170,128957.417972535,-8787.4179725353
2021-03-18,120520,129019.65135558,-8499.65135558033
2021-03-19,120610,129082.504035222,-8472.50403522173
2021-03-22,122730,129146.049043511,-6416.04904351076
2021-03-23,124720,129210.355910306,-4490.35591030644
2021-03-24,120820,129275.491513331,-8455.4915133312
2021-03-25,119900,129341.520874175,-9441.52087417498
2021-03-26,123190,129408.505519266,-6218.50551926631
2021-03-29,123750,129476.50307229,-5726.50307229007
2021-03-30,123500,129545.568586451,-6045.56858645063
2021-03-31,120650,129615.754747846,-8965.75474784612
2021-04-01,121010,129687.111743582,-8677.11174358153
2021-04-02,123470,129759.686054676,-6289.68605467647
2021-04-06,125080,129833.520575382,-4753.52057538173
2021-04-07,126000,129908.655600047,-3908.65560004666
2021-04-08,126690,129985.129458106,-3295.12945810592
2021-04-09,126170,130062.978863312,-3892.97886331213
2021-04-12,122260,130142.239167343,-7882.23916734281
2021-04-13,121720,130222.944112678,-8502.94411267772
2021-04-14,121520,130305.124183593,-8785.12418359267
