"C0Date","C0Close","C0_hpft","C0_hpfc"
2013-01-31,2424,2431.81334009503,-7.81334009502657
2013-02-01,2425,2431.87889713552,-6.87889713552396
2013-02-04,2424,2431.93349237046,-7.93349237046082
2013-02-05,2468,2431.97698154951,36.0230184504935
2013-02-06,2469,2432.00921714292,36.9907828570781
2013-02-07,2464,2432.03006651146,31.9699334885433
2013-02-08,2462,2432.03941230635,29.9605876936508
2013-02-18,2440,2432.03715039393,7.9628496060709
2013-02-19,2448,2432.02318902502,15.9768109749775
2013-02-20,2445,2431.99743974196,13.0025602580374
2013-02-21,2447,2431.95982069129,15.0401793087087
2013-02-22,2448,2431.91025539428,16.089744605721
2013-02-25,2439,2431.84867358917,7.15132641082805
2013-02-26,2433,2431.7750116651,1.22498833489735
2013-02-27,2433,2431.68920896727,1.3107910327341
2013-02-28,2441,2431.5912053472,9.40879465279705
2013-03-01,2438,2431.4809411983,6.51905880170465
2013-03-04,2425,2431.35836080313,-6.35836080312726
2013-03-05,2429,2431.22341113903,-2.22341113903359
2013-03-06,2437,2431.07603655501,5.92396344498602
2013-03-07,2443,2430.91618048104,12.0838195189629
2013-03-08,2443,2430.74378879579,12.2562112042135
2013-03-11,2445,2430.55881237291,14.4411876270903
2013-03-12,2445,2430.36120715227,14.6387928477268
2013-03-13,2450,2430.15093504317,19.8490649568315
2013-03-14,2445,2429.92796400595,15.0720359940532
2013-03-15,2460,2429.69227020577,30.3077297942344
2013-03-18,2458,2429.443836038,28.556163961995
2013-03-19,2460,2429.18265642599,30.8173435740091
2013-03-20,2459,2428.908738097,30.0912619029994
2013-03-21,2459,2428.62210051704,30.3778994829611
2013-03-22,2463,2428.32277559056,34.6772244094418
2013-03-25,2463,2428.01080777907,34.9891922209304
2013-03-26,2459,2427.68625587818,31.3137441218159
2013-03-27,2461,2427.34919314672,33.6508068532788
2013-03-28,2474,2426.99970578729,47.0002942127069
2013-03-29,2468,2426.63789391239,41.3621060876071
2013-04-01,2437,2426.26387706256,10.7361229374426
2013-04-02,2440,2425.87779187581,14.1222081241907
2013-04-03,2431,2425.47977942795,5.52022057205082
2013-04-08,2420,2425.06998663242,-5.0699866324152
2013-04-09,2399,2424.64856268444,-25.6485626844418
2013-04-10,2418,2424.21565468356,-6.21565468355771
2013-04-11,2418,2423.77139912717,-5.77139912717155
2013-04-12,2426,2423.31592994343,2.68407005657014
2013-04-15,2406,2422.84937867481,-16.8493786748108
2013-04-16,2402,2422.37187797326,-20.3718779732607
2013-04-17,2403,2421.88355352588,-18.8835535258775
2013-04-18,2405,2421.38452259884,-16.3845225988388
2013-04-19,2402,2420.87489465263,-18.8748946526257
2013-04-22,2378,2420.35477237501,-42.3547723750146
2013-04-23,2372,2419.82425065167,-47.8242506516716
2013-04-24,2376,2419.28340686048,-43.2834068604773
2013-04-25,2388,2418.73229861072,-30.7322986107242
2013-04-26,2391,2418.17096562004,-27.1709656200391
2013-05-02,2417,2417.5994349026,-0.599434902598062
2013-05-03,2418,2417.01772224116,0.982277758841166
2013-05-06,2423,2416.42584317073,6.57415682926648
2013-05-07,2433,2415.82381363233,17.1761863676669
2013-05-08,2439,2415.21165228446,23.7883477155359
2013-05-09,2433,2414.58938488559,18.4106151144071
2013-05-10,2438,2413.95704702732,24.042952972677
2013-05-13,2433,2413.31468191149,19.6853180885126
2013-05-14,2437,2412.66234267826,24.3376573217432
2013-05-15,2436,2412.00009060499,23.9999093950106
2013-05-16,2446,2411.32799702922,34.6720029707765
2013-05-17,2447,2410.64614320908,36.3538567909248
2013-05-20,2431,2409.95462473467,21.0453752653272
2013-05-21,2427,2409.2535522234,17.7464477765958
2013-05-22,2435,2408.54304499193,26.4569550080671
2013-05-23,2428,2407.82322969262,20.176770307377
2013-05-24,2432,2407.09424391405,24.9057560859487
2013-05-27,2439,2406.35623358504,32.6437664149631
2013-05-28,2441,2405.60935492951,35.3906450704885
2013-05-29,2443,2404.85377766496,38.1462223350417
2013-05-30,2447,2404.08968613797,42.9103138620265
2013-05-31,2447,2403.31728046325,43.6827195367534
2013-06-03,2447,2402.53677849288,44.4632215071223
2013-06-04,2435,2401.74841613563,33.2515838643738
2013-06-05,2436,2400.95244767959,35.0475523204114
2013-06-06,2428,2400.14914115769,27.8508588423093
2013-06-07,2427,2399.33877909014,27.6612209098578
2013-06-13,2424,2398.52165550955,25.4783444904469
2013-06-14,2424,2397.69807588259,26.3019241174142
2013-06-17,2426,2396.86835620763,29.1316437923748
2013-06-18,2426,2396.0328233552,29.9671766447976
2013-06-19,2427,2395.19181623771,31.808183762291
2013-06-20,2422,2394.34568615478,27.6543138452248
2013-06-21,2421,2393.49479755422,27.5052024457779
2013-06-24,2414,2392.63952631507,21.3604736849282
2013-06-25,2420,2391.78025968589,28.2197403141121
2013-06-26,2415,2390.9173937448,24.082606255198
2013-06-27,2418,2390.05133623484,27.9486637651607
2013-06-28,2418,2389.18250485381,28.8174951461856
2013-07-01,2418,2388.3113288524,29.6886711476
2013-07-02,2424,2387.43824939325,36.5617506067523
2013-07-03,2427,2386.56371991112,40.4362800888793
2013-07-04,2435,2385.68820895394,49.3117910460577
2013-07-05,2433,2384.81220178436,48.1877982156375
2013-07-08,2374,2383.93620404855,-9.93620404854615
2013-07-09,2376,2383.06074131156,-7.06074131155536
2013-07-10,2380,2382.18633503122,-2.18633503122445
2013-07-11,2379,2381.31350374676,-2.31350374675917
2013-07-12,2375,2380.44276509363,-5.44276509363208
2013-07-15,2369,2379.57463575099,-10.5746357509921
2013-07-16,2370,2378.70963014818,-8.70963014817694
2013-07-17,2368,2377.84825834339,-9.84825834339345
2013-07-18,2366,2376.99102679464,-10.9910267946387
2013-07-19,2363,2376.13843788904,-13.1384378890444
2013-07-22,2353,2375.29098947046,-22.2909894704614
2013-07-23,2355,2374.44917395188,-19.4491739518762
2013-07-24,2343,2373.61347453205,-30.6134745320543
2013-07-25,2347,2372.78436637026,-25.7843663702607
2013-07-26,2340,2371.96231197139,-31.9623119713923
2013-07-29,2324,2371.1477631821,-47.1477631821028
2013-07-30,2330,2370.34115863714,-40.3411586371353
2013-07-31,2338,2369.54291748223,-31.5429174822292
2013-08-01,2331,2368.75344218771,-37.753442187715
2013-08-02,2327,2367.97312218533,-40.9731221853283
2013-08-05,2330,2367.20233130108,-37.2023313010835
2013-08-06,2325,2366.44142642435,-41.4414264243487
2013-08-07,2314,2365.69074906652,-51.6907490665223
2013-08-08,2313,2364.9506236088,-51.9506236087972
2013-08-09,2319,2364.22135306551,-45.2213530655089
2013-08-12,2313,2363.50321897667,-50.5032189766703
2013-08-13,2316,2362.7964841896,-46.7964841896014
2013-08-14,2307,2362.10139067563,-55.1013906756295
2013-08-15,2319,2361.41816106231,-42.4181610623056
2013-08-16,2319,2360.74699520045,-41.7469952004536
2013-08-19,2324,2360.08807540698,-36.0880754069843
2013-08-20,2320,2359.44156674223,-39.4415667422297
2013-08-21,2324,2358.80761934918,-34.8076193491803
2013-08-22,2328,2358.18636706727,-30.1863670672725
2013-08-23,2328,2357.57792934788,-29.577929347884
2013-08-26,2343,2356.98241316456,-13.9824131645556
2013-08-27,2337,2356.39991326449,-19.3999132644934
2013-08-28,2327,2355.83051861514,-28.8305186151353
2013-08-29,2322,2355.27431016479,-33.274310164785
2013-08-30,2320,2354.73135694436,-34.7313569443566
2013-09-02,2329,2354.20171423051,-25.2017142305084
2013-09-03,2333,2353.68542294335,-20.6854229433474
2013-09-04,2324,2353.18251358562,-29.1825135856156
2013-09-05,2322,2352.69300810955,-30.6930081095471
2013-09-06,2323,2352.21691640445,-29.2169164044495
2013-09-09,2322,2351.75423567242,-29.7542356724237
2013-09-10,2314,2351.30495103844,-37.3049510384418
2013-09-11,2323,2350.86903532827,-27.8690353282742
2013-09-12,2322,2350.44644594735,-28.446445947348
2013-09-13,2326,2350.03712878115,-24.0371287811471
2013-09-16,2325,2349.64101795651,-24.6410179565076
2013-09-17,2333,2349.25803766431,-16.2580376643093
2013-09-18,2335,2348.88810190982,-13.8881019098176
2013-09-23,2338,2348.5311179779,-10.5311179778953
2013-09-24,2333,2348.18698741262,-15.18698741262
2013-09-25,2327,2347.85560740492,-20.8556074049165
2013-09-26,2328,2347.536868868,-19.5368688680008
2013-09-27,2322,2347.23065409424,-25.2306540942356
2013-09-30,2318,2346.93683730026,-28.936837300257
2013-10-08,2323,2346.6552822733,-23.6552822733018
2013-10-09,2329,2346.38584083935,-17.3858408393471
2013-10-10,2334,2346.1283550462,-12.128355046197
2013-10-11,2346,2345.88265975504,0.117340244962971
2013-10-14,2355,2345.6485848137,9.35141518629705
2013-10-15,2345,2345.42596011853,-0.425960118534263
2013-10-16,2346,2345.21461943134,0.785380568660732
2013-10-17,2352,2345.01439633786,6.98560366214487
2013-10-18,2344,2344.82512474849,-0.825124748491146
2013-10-21,2348,2344.64664146122,3.35335853878425
2013-10-22,2343,2344.47878293292,-1.47878293291619
2013-10-23,2343,2344.32138700663,-1.32138700662821
2013-10-24,2342,2344.17429091412,-2.17429091411565
2013-10-25,2338,2344.03733134093,-6.03733134092608
2013-10-28,2319,2343.91034407387,-24.9103440738679
2013-10-29,2311,2343.79316240412,-32.7931624041192
2013-10-30,2318,2343.68560932599,-25.6856093259909
2013-10-31,2323,2343.58749427833,-20.587494278334
2013-11-01,2324,2343.49861608265,-19.4986160826523
2013-11-04,2324,2343.41876505041,-19.4187650504141
2013-11-05,2340,2343.34772343312,-3.34772343312075
2013-11-06,2345,2343.28526545535,1.71473454465474
2013-11-07,2346,2343.23116395784,2.76883604215505
2013-11-08,2349,2343.18519249018,5.81480750981773
2013-11-11,2349,2343.14712574644,5.85287425356151
2013-11-12,2350,2343.1167408243,6.88325917569753
2013-11-13,2352,2343.09381724082,8.90618275917838
2013-11-14,2354,2343.07813735829,10.9218626417119
2013-11-15,2356,2343.06948722047,12.9305127795327
2013-11-18,2350,2343.06765738577,6.93234261423173
2013-11-19,2347,2343.07244375756,3.92755624244405
2013-11-20,2360,2343.08364510475,16.9163548952478
2013-11-21,2369,2343.10106181978,25.898938180223
2013-11-22,2366,2343.12450128759,22.8754987124132
2013-11-25,2363,2343.15378159871,19.8462184012851
2013-11-26,2363,2343.18873029951,19.8112697004911
2013-11-27,2365,2343.22918313994,21.7708168600567
2013-11-28,2363,2343.27498405918,19.7250159408242
2013-11-29,2361,2343.32598599555,17.6740140044545
2013-12-02,2365,2343.38205004091,21.6179499590862
2013-12-03,2365,2343.44304459287,21.5569554071252
2013-12-04,2366,2343.50884698501,22.4911530149897
2013-12-05,2362,2343.57934346169,18.4206565383072
2013-12-06,2365,2343.65442956422,21.3455704357764
2013-12-09,2362,2343.73400844825,18.2659915517455
2013-12-10,2360,2343.81799209285,16.1820079071486
2013-12-11,2356,2343.9063000275,12.0936999725031
2013-12-12,2352,2343.99885847067,8.00114152932702
2013-12-13,2337,2344.0955986399,-7.09559863990177
2013-12-16,2327,2344.19645506006,-17.1964550600562
2013-12-17,2337,2344.30135932298,-7.30135932298329
2013-12-18,2334,2344.4102359122,-10.4102359122031
2013-12-19,2329,2344.52300629315,-15.5230062931493
2013-12-20,2345,2344.63958762807,0.360412371927216
2013-12-23,2340,2344.75989066265,-4.75989066265448
2013-12-24,2331,2344.88382629154,-13.8838262915379
2013-12-25,2335,2345.01130344183,-10.0113034418272
2013-12-26,2327,2345.14222530161,-18.1422253016083
2013-12-27,2333,2345.2764909207,-12.2764909207035
2013-12-30,2342,2345.41399184967,-3.41399184966588
2013-12-31,2345,2345.55461456444,-0.554614564435174
2014-01-02,2342,2345.69824412975,-3.69824412975246
2014-01-03,2333,2345.84476538109,-12.844765381092
2014-01-06,2344,2345.99406162524,-1.99406162523714
2014-01-07,2359,2346.14601085945,12.853989140549
2014-01-08,2364,2346.30049025674,17.6995097432554
2014-01-09,2368,2346.45738230344,21.5426176965645
2014-01-10,2365,2346.61657680211,18.3834231978888
2014-01-13,2366,2346.77797246022,19.2220275397827
2014-01-14,2363,2346.94147558416,16.0585244158395
2014-01-15,2360,2347.10700042596,12.8929995740384
2014-01-16,2357,2347.2744678756,9.72553212440383
2014-01-17,2358,2347.44380415248,10.5561958475185
2014-01-20,2363,2347.61493949618,15.3850605038192
2014-01-21,2358,2347.78780850976,10.212191490236
2014-01-22,2358,2347.96235215587,10.0376478441347
2014-01-23,2360,2348.13851561843,11.861484381573
2014-01-24,2358,2348.31624823055,9.68375176944653
2014-01-27,2365,2348.49550422841,16.5044957715894
2014-01-28,2365,2348.67624185104,16.3237581489638
2014-01-29,2365,2348.85842615977,16.1415738402331
2014-01-30,2361,2349.04202896352,11.9579710364795
2014-02-07,2361,2349.22702874349,11.7729712565108
2014-02-10,2337,2349.41340892382,-12.4134089238174
2014-02-11,2340,2349.60115779511,-9.60115779511395
2014-02-12,2339,2349.79025851679,-10.7902585167906
2014-02-13,2344,2349.98069027953,-5.98069027952974
2014-02-14,2345,2350.17242781374,-5.17242781374299
2014-02-17,2342,2350.36544337767,-8.36544337766845
2014-02-18,2342,2350.55970709148,-8.55970709147714
2014-02-19,2340,2350.7551856174,-10.7551856173968
2014-02-20,2345,2350.95184207942,-5.95184207941786
2014-02-21,2347,2351.14963515577,-4.14963515576971
2014-02-24,2343,2351.34852106443,-8.34852106442896
2014-02-25,2341,2351.54845430808,-10.548454308079
2014-02-26,2343,2351.74938593846,-8.74938593846384
2014-02-27,2342,2351.95126264702,-9.95126264701805
2014-02-28,2341,2352.15402750853,-11.1540275085319
2014-03-03,2357,2352.35761948434,4.64238051565617
2014-03-04,2358,2352.56197292517,5.43802707483268
2014-03-05,2359,2352.76702410069,6.23297589931361
2014-03-06,2354,2352.97271152845,1.02728847155012
2014-03-07,2361,2353.17897630247,7.82102369753347
2014-03-10,2349,2353.38575994139,-4.385759941385
2014-03-11,2353,2353.59300719675,-0.593007196751164
2014-03-12,2357,2353.80066100721,3.19933899278612
2014-03-13,2376,2354.0086640663,21.9913359337032
2014-03-14,2381,2354.21696039,26.7830396099981
2014-03-17,2374,2354.42550308466,19.5744969153358
2014-03-18,2375,2354.63425632765,20.3657436723494
2014-03-19,2373,2354.84319238764,18.1568076123618
2014-03-20,2367,2355.05229195168,11.9477080483164
2014-03-21,2369,2355.26154321214,13.7384567878623
2014-03-24,2373,2355.47093930005,17.5290606999471
2014-03-25,2368,2355.68047902541,12.3195209745922
2014-03-26,2370,2355.89016844399,14.1098315560109
2014-03-27,2356,2356.10001870398,-0.100018703978784
2014-03-28,2354,2356.310046786,-2.31004678599557
2014-03-31,2354,2356.52026962931,-2.52026962931469
2014-04-01,2352,2356.73070321833,-4.73070321833059
2014-04-02,2337,2356.94136249566,-19.9413624956594
2014-04-03,2347,2357.15226044844,-10.1522604484353
2014-04-04,2351,2357.36340182083,-6.36340182083415
2014-04-08,2352,2357.5747871605,-5.57478716049725
2014-04-09,2352,2357.78641438469,-5.78641438468984
2014-04-10,2352,2357.99827910629,-5.99827910628507
2014-04-11,2345,2358.21037454629,-13.2103745462854
2014-04-14,2354,2358.42269144625,-4.42269144624553
2014-04-15,2362,2358.63521508708,3.3647849129178
2014-04-16,2353,2358.84792892155,-5.84792892154951
2014-04-17,2356,2359.06081779327,-3.06081779326858
2014-04-18,2351,2359.27386412856,-8.27386412856184
2014-04-21,2345,2359.48704908853,-14.4870490885328
2014-04-22,2363,2359.7003504142,3.29964958579824
2014-04-23,2358,2359.91373985823,-1.91373985822597
2014-04-24,2357,2360.12719053721,-3.12719053720494
2014-04-25,2363,2360.34067477667,2.65932522332495
2014-04-28,2368,2360.55416360952,7.44583639048208
2014-04-29,2365,2360.76762916787,4.23237083212672
2014-04-30,2372,2360.98104666169,11.0189533383099
2014-05-05,2378,2361.19439305041,16.8056069495906
2014-05-06,2374,2361.40764984826,12.5923501517353
2014-05-07,2369,2361.62080551625,7.37919448374903
2014-05-08,2365,2361.83385372053,3.16614627946506
2014-05-09,2363,2362.04679117755,0.953208822454595
2014-05-12,2369,2362.25961591247,6.74038408753123
2014-05-13,2369,2362.47232634451,6.52767365549065
2014-05-14,2364,2362.68492367908,1.31507632092431
2014-05-15,2356,2362.89741181985,-6.89741181985389
2014-05-16,2351,2363.10979521413,-12.1097952141295
2014-05-19,2355,2363.32207545808,-8.32207545807585
2014-05-20,2356,2363.53424914216,-7.53424914216341
2014-05-21,2359,2363.74630941685,-4.74630941685166
2014-05-22,2368,2363.95824631824,4.0417536817556
2014-05-23,2368,2364.17004792051,3.82995207948847
2014-05-26,2366,2364.38170396852,1.61829603147772
2014-05-27,2369,2364.59320579029,4.40679420970666
2014-05-28,2371,2364.80454538278,6.19545461722013
2014-05-29,2394,2365.01571656453,28.984283435471
2014-05-30,2387,2365.22671571504,21.7732842849605
2014-06-03,2382,2365.43755119475,16.5624488052528
2014-06-04,2381,2365.64824036429,15.3517596357118
2014-06-05,2379,2365.85880743055,13.141192569451
2014-06-06,2377,2366.06928294622,10.9307170537836
2014-06-09,2377,2366.27970289602,10.7202971039825
2014-06-10,2381,2366.490107783,14.5098922170016
2014-06-11,2386,2366.70054254155,19.299457458455
2014-06-12,2391,2366.91105810385,24.0889418961511
2014-06-13,2389,2367.12171337972,21.8782866202782
2014-06-16,2394,2367.33257723637,26.6674227636252
2014-06-17,2403,2367.54372758462,35.4562724153771
2014-06-18,2392,2367.75525335852,24.2447466414781
2014-06-19,2393,2367.96725814832,25.0327418516752
2014-06-20,2390,2368.17985556609,21.8201444339118
2014-06-23,2392,2368.3931695714,23.6068304286025
2014-06-24,2396,2368.60733314341,27.3926668565935
2014-06-25,2400,2368.82248901939,31.1775109806144
2014-06-26,2397,2369.03879125963,27.961208740369
2014-06-27,2397,2369.25640681197,27.7435931880307
2014-06-30,2398,2369.47551418227,28.5244858177337
2014-07-01,2392,2369.69630334447,22.3036966555285
2014-07-02,2391,2369.91897606341,21.0810239365896
2014-07-03,2392,2370.14374332336,21.8562566766359
2014-07-04,2386,2370.37082482266,15.6291751773407
2014-07-07,2387,2370.60044929411,16.3995507058889
2014-07-08,2392,2370.83285193103,21.1671480689742
2014-07-09,2400,2371.06827470561,28.9317252943928
2014-07-10,2416,2371.30696833972,44.6930316602815
2014-07-11,2428,2371.54919551443,56.4508044855707
2014-07-14,2434,2371.79523738511,62.2047626148888
2014-07-15,2298,2372.04539844163,-74.0453984416284
2014-07-16,2321,2372.3000088868,-51.3000088867957
2014-07-17,2321,2372.55936831603,-51.5593683160286
2014-07-18,2324,2372.82375511939,-48.8237551193922
2014-07-21,2323,2373.09342637439,-50.0934263743856
2014-07-22,2335,2373.36861897672,-38.3686189767186
2014-07-23,2323,2373.64954911549,-50.6495491154915
2014-07-24,2327,2373.93641711977,-46.9364171197746
2014-07-25,2332,2374.22940238214,-42.2294023821373
2014-07-28,2333,2374.52866489353,-41.5286648935318
2014-07-29,2350,2374.83434718896,-24.8343471889618
2014-07-30,2350,2375.14657463715,-25.1465746371529
2014-07-31,2367,2375.46546234133,-8.46546234132632
2014-08-01,2369,2375.79111501011,-6.79111501010616
2014-08-04,2389,2376.12363385284,12.8763661471602
2014-08-05,2377,2376.46311727172,0.536882728276789
2014-08-06,2373,2376.80966899147,-3.80966899147329
2014-08-07,2374,2377.16339295876,-3.16339295875767
2014-08-08,2376,2377.52439154549,-1.52439154549412
2014-08-11,2388,2377.89276581597,10.1072341840325
2014-08-12,2408,2378.26861620433,29.7313837956657
2014-08-13,2399,2378.65204732268,20.3479526773158
2014-08-14,2400,2379.04317607287,20.9568239271275
2014-08-15,2415,2379.44212776776,35.5578722322362
2014-08-18,2406,2379.84903638296,26.150963617037
2014-08-19,2382,2380.26405059221,1.73594940778836
2014-08-20,2385,2380.68732987906,4.31267012094041
2014-08-21,2385,2381.11903444455,3.88096555545363
2014-08-22,2394,2381.55932627252,12.4406737274772
2014-08-25,2390,2382.00836895101,7.99163104898706
2014-08-26,2391,2382.46633121052,8.53366878948234
2014-08-27,2396,2382.93338508494,13.0666149150639
2014-08-28,2386,2383.40970613568,2.59029386431766
2014-08-29,2374,2383.89547532534,-9.89547532534156
2014-09-01,2377,2384.39087468726,-7.39087468726167
2014-09-02,2380,2384.89608216436,-4.89608216435722
2014-09-03,2385,2385.41127264447,-0.411272644473692
2014-09-04,2388,2385.93661899164,2.06338100835859
2014-09-05,2378,2386.47229389984,-8.47229389984241
2014-09-09,2378,2387.01847091598,-9.01847091598233
2014-09-10,2369,2387.57532008489,-18.5753200848916
2014-09-11,2363,2388.14300772351,-25.1430077235137
2014-09-12,2374,2388.7216924705,-14.7216924704955
2014-09-15,2374,2389.31152257137,-15.3115225713654
2014-09-16,2362,2389.91264018632,-27.9126401863198
2014-09-17,2369,2390.52518114636,-21.5251811463616
2014-09-18,2357,2391.14926974456,-34.1492697445632
2014-09-19,2361,2391.78502137633,-30.7850213763299
2014-09-22,2359,2392.43253732113,-33.432537321128
2014-09-23,2348,2393.09190613314,-45.0919061331378
2014-09-24,2354,2393.76320254689,-39.7632025468942
2014-09-25,2354,2394.44648265772,-40.4464826577246
2014-09-26,2356,2395.14178612446,-39.1417861244594
2014-09-29,2360,2395.84913588698,-35.8491358869775
2014-09-30,2358,2396.56853870553,-38.5685387055257
2014-10-08,2355,2397.29998652174,-42.2999865217406
2014-10-09,2347,2398.04345533458,-51.0434553345783
2014-10-10,2340,2398.79890365791,-58.7989036579066
2014-10-13,2341,2399.56626890626,-58.5662689062608
2014-10-14,2363,2400.34546418907,-37.3454641890714
2014-10-15,2378,2401.13637840686,-23.1363784068561
2014-10-16,2377,2401.93888502298,-24.9388850229764
2014-10-17,2382,2402.75284793719,-20.7528479371935
2014-10-20,2383,2403.57812074047,-20.5781207404679
2014-10-21,2371,2404.41454844544,-33.4145484454393
2014-10-22,2374,2405.26196755854,-31.2619675585385
2014-10-23,2380,2406.12020077398,-26.1202007739833
2014-10-24,2387,2406.98905786354,-19.9890578635446
2014-10-27,2385,2407.86833780196,-22.8683378019583
2014-10-28,2395,2408.75783130126,-13.7578313012608
2014-10-29,2393,2409.65731962069,-16.6573196206883
2014-10-30,2395,2410.5665783325,-15.5665783324999
2014-10-31,2380,2411.4853761235,-31.4853761235012
2014-11-03,2388,2412.41347524589,-24.4134752458893
2014-11-04,2388,2413.3506249371,-25.3506249370955
2014-11-05,2390,2414.29656434298,-24.2965643429822
2014-11-06,2393,2415.25102213051,-22.2510221305097
2014-11-07,2397,2416.21371692337,-19.2137169233698
2014-11-10,2402,2417.18435814761,-15.1843581476126
2014-11-11,2400,2418.1626472871,-18.1626472871015
2014-11-12,2403,2419.14827954911,-16.1482795491055
2014-11-13,2405,2420.14094263316,-15.1409426331577
2014-11-14,2415,2421.14031756378,-6.14031756377633
2014-11-17,2415,2422.1460791068,-7.14607910680396
2014-11-18,2417,2423.15789948994,-6.1578994899388
2014-11-19,2415,2424.17544798696,-9.17544798695809
2014-11-20,2411,2425.19839132621,-14.1983913262132
2014-11-21,2411,2426.2263924433,-15.2263924433037
2014-11-24,2404,2427.25910840477,-23.2591084047723
2014-11-25,2412,2428.2961899832,-16.2961899831955
2014-11-26,2409,2429.33727833677,-20.3372783367733
2014-11-27,2411,2430.3820078875,-19.3820078874975
2014-11-28,2412,2431.43000465076,-19.4300046507606
2014-12-01,2404,2432.48088663021,-28.48088663021
2014-12-02,2406,2433.53426379791,-27.5342637979139
2014-12-03,2406,2434.58973435308,-28.5897343530803
2014-12-04,2409,2435.64688511336,-26.6468851133628
2014-12-05,2416,2436.70529107857,-20.7052910785679
2014-12-08,2426,2437.76451623375,-11.7645162337534
2014-12-09,2430,2438.82411600524,-8.82411600524022
2014-12-10,2427,2439.88364095637,-12.8836409563724
2014-12-11,2415,2440.94263800296,-25.9426380029586
2014-12-12,2399,2442.00064873523,-43.0006487352293
2014-12-15,2403,2443.05720401977,-40.0572040197678
2014-12-16,2394,2444.11181694842,-50.1118169484239
2014-12-17,2393,2445.16398405501,-52.1639840550066
2014-12-18,2395,2446.21318115912,-51.2131811591206
2014-12-19,2389,2447.25886251786,-58.2588625178634
2014-12-22,2364,2448.30046121888,-84.3004612188758
2014-12-23,2362,2449.33738626793,-87.33738626793
2014-12-24,2372,2450.36901182437,-78.3690118243672
2014-12-25,2374,2451.39467594576,-77.394675945759
2014-12-26,2376,2452.4136842951,-76.4136842951022
2014-12-29,2388,2453.42531054352,-65.4253105435244
2014-12-30,2393,2454.42879677583,-61.4287967758305
2014-12-31,2380,2455.42335803259,-75.4233580325879
2015-01-05,2377,2456.40818396223,-79.4081839622351
2015-01-06,2389,2457.38243303619,-68.3824330361901
2015-01-07,2397,2458.34523090172,-61.3452309017189
2015-01-08,2406,2459.29567493955,-53.2956749395519
2015-01-09,2406,2460.23283717275,-54.2328371727531
2015-01-12,2408,2461.1557675941,-53.1557675940976
2015-01-13,2412,2462.06349377868,-50.0634937786758
2015-01-14,2407,2462.95502132915,-55.9550213291489
2015-01-15,2408,2463.82933515395,-55.8293351539546
2015-01-16,2409,2464.68539703193,-55.6853970319288
2015-01-19,2415,2465.52214566439,-50.5221456643934
2015-01-20,2412,2466.33849673445,-54.3384967344462
2015-01-21,2415,2467.13334504145,-52.133345041448
2015-01-22,2419,2467.9055629233,-48.9055629233046
2015-01-23,2415,2468.65400116829,-53.654001168288
2015-01-26,2425,2469.37749034884,-44.3774903488361
2015-01-27,2474,2470.07483885918,3.92516114081602
2015-01-28,2470,2470.74483674961,-0.744836749610078
2015-01-29,2474,2471.38627569289,2.61372430711062
2015-01-30,2474,2471.99794705391,2.00205294608704
2015-02-02,2468,2472.57864327804,-4.57864327804245
2015-02-03,2481,2473.12715763815,7.87284236184789
2015-02-04,2498,2473.64228151444,24.3577184855559
2015-02-05,2492,2474.12280954157,17.8771904584266
2015-02-06,2504,2474.56754642253,29.4324535774749
2015-02-09,2513,2474.97530425012,38.0246957498798
2015-02-10,2520,2475.3449072833,44.6550927166971
2015-02-11,2514,2475.67519549896,38.3248045010371
2015-02-12,2508,2475.96502733247,32.0349726675254
2015-02-13,2514,2476.21327706136,37.7867229386359
2015-02-16,2511,2476.41883220497,34.5811677950306
2015-02-17,2511,2476.58059590215,34.4194040978453
2015-02-25,2517,2476.69748558632,40.3025144136807
2015-02-26,2518,2476.76843291836,41.2315670816372
2015-02-27,2536,2476.79238621869,59.2076137813104
2015-03-02,2532,2476.76831085112,55.2316891488805
2015-03-03,2533,2476.69519665367,56.3048033463298
2015-03-04,2553,2476.57205629473,76.4279437052658
2015-03-05,2541,2476.39792571688,64.6020742831224
2015-03-06,2539,2476.17187245504,62.8281275449641
2015-03-09,2537,2475.89299074788,61.1070092521169
2015-03-10,2557,2475.56040080485,81.4395991951503
2015-03-11,2559,2475.17324809463,83.826751905374
2015-03-12,2560,2474.7307117494,85.2692882505981
2015-03-13,2556,2474.23200555215,81.7679944478542
2015-03-16,2547,2473.67637853279,73.3236214672092
2015-03-17,2549,2473.06311352089,75.9368864791104
2015-03-18,2536,2472.39152365505,63.6084763449525
2015-03-19,2534,2471.66095346307,62.3390465369314
2015-03-20,2533,2470.87077376589,62.1292262341128
2015-03-23,2554,2470.02038115296,83.9796188470414
2015-03-24,2558,2469.10919789538,88.8908021046199
2015-03-25,2541,2468.13668097821,72.8633190217855
2015-03-26,2535,2467.10232413025,67.8976758697537
2015-03-27,2534,2466.00565119913,67.9943488008652
2015-03-30,2529,2464.84621409854,64.1537859014601
2015-03-31,2524,2463.62359284843,60.3764071515659
2015-04-01,2520,2462.33739398749,57.6626060125118
2015-04-02,2522,2460.9872490113,61.0127509886969
2015-04-03,2515,2459.57281325088,55.4271867491208
2015-04-07,2512,2458.09376725765,53.9062327423508
2015-04-08,2512,2456.54981449416,55.4501855058438
2015-04-09,2510,2454.94068070574,55.0593192942564
2015-04-10,2528,2453.26611455872,74.7338854412787
