"AUDUSDDate","AUDUSDClose","AUDUSD_hpft","AUDUSD_hpfc"
2013-06-28,0.914,0.954295850128301,-0.0402958501283009
2013-07-01,0.924,0.953436143885438,-0.0294361438854382
2013-07-02,0.914,0.952586884191712,-0.0385868841917122
2013-07-03,0.908,0.951748295048552,-0.0437482950485516
2013-07-04,0.914,0.950920584507098,-0.0369205845070975
2013-07-05,0.906,0.950103942534704,-0.0441039425347036
2013-07-08,0.913,0.949298543837278,-0.0362985438372782
2013-07-09,0.917,0.94850454488992,-0.03150454488992
2013-07-10,0.918,0.947722087163334,-0.0297220871633343
2013-07-11,0.918,0.946951299105548,-0.0289512991055478
2013-07-12,0.905,0.94619229687865,-0.0411922968786497
2013-07-15,0.91,0.945445184677446,-0.0354451846774461
2013-07-16,0.925,0.944710049669498,-0.019710049669498
2013-07-17,0.924,0.943986964370756,-0.0199869643707557
2013-07-18,0.917,0.943275993149811,-0.0262759931498111
2013-07-19,0.919,0.942577192113479,-0.0235771921134791
2013-07-22,0.925,0.941890606507093,-0.0168906065070932
2013-07-23,0.929,0.941216271830179,-0.0122162718301785
2013-07-24,0.917,0.940554216600299,-0.0235542166002991
2013-07-25,0.926,0.93990446428535,-0.0139044642853496
2013-07-26,0.926,0.939267028616864,-0.0132670286168636
2013-07-29,0.92,0.938641917578797,-0.0186419175787973
2013-07-30,0.906,0.938029133671042,-0.0320291336710421
2013-07-31,0.899,0.937428671687704,-0.038428671687704
2013-08-01,0.893,0.936840513183319,-0.0438405131833187
2013-08-02,0.891,0.936264623827578,-0.0452646238275782
2013-08-05,0.893,0.935700951168231,-0.0427009511682314
2013-08-06,0.898,0.935149424042456,-0.0371494240424559
2013-08-07,0.9,0.9346099536366,-0.0346099536365999
2013-08-08,0.91,0.934082435780922,-0.0240824357809219
2013-08-09,0.92,0.933566751999299,-0.0135667519992984
2013-08-12,0.915,0.933062773860899,-0.0180627738608989
2013-08-13,0.911,0.932570367326989,-0.0215703673269887
2013-08-14,0.913,0.93208939089237,-0.0190893908923701
2013-08-15,0.914,0.931619694135513,-0.0176196941355135
2013-08-16,0.918,0.931161118744114,-0.0131611187441144
2013-08-19,0.911,0.930713499122603,-0.0197134991226034
2013-08-20,0.907,0.930276664235132,-0.0232766642351323
2013-08-21,0.898,0.929850434897087,-0.0318504348970869
2013-08-22,0.902,0.929434622302197,-0.0274346223021971
2013-08-23,0.902,0.929029024478529,-0.0270290244785285
2013-08-26,0.903,0.928633428113751,-0.0256334281137513
2013-08-27,0.898,0.928247608722853,-0.0302476087228527
2013-08-28,0.894,0.927871331224963,-0.0338713312249627
2013-08-29,0.893,0.927504348036101,-0.0345043480361015
2013-08-30,0.89,0.927146397571203,-0.0371463975712026
2013-09-02,0.898,0.92679720398251,-0.0287972039825101
2013-09-03,0.905,0.926456476067437,-0.021456476067437
2013-09-04,0.917,0.926123910719806,-0.00912391071980628
2013-09-05,0.913,0.925799195964171,-0.0127991959641709
2013-09-06,0.919,0.925482016053642,-0.00648201605364225
2013-09-09,0.923,0.925172049950655,-0.00217204995065521
2013-09-10,0.931,0.924868973938235,0.00613102606176533
2013-09-11,0.933,0.924572463401571,0.00842753659842898
2013-09-12,0.927,0.924282196260172,0.00271780373982847
2013-09-13,0.924,0.923997853917161,2.14608283878245e-06
2013-09-16,0.932,0.923719118899078,0.00828088110092201
2013-09-17,0.935,0.923445673733361,0.0115543262666389
2013-09-18,0.953,0.923177204370431,0.0298227956295685
2013-09-19,0.944,0.922913401536796,0.0210865984632038
2013-09-20,0.94,0.922653968286516,0.0173460317134837
2013-09-23,0.944,0.922398616389983,0.0216013836100172
2013-09-24,0.939,0.922147064787768,0.0168529352122319
2013-09-25,0.937,0.921899041349573,0.0151009586504266
2013-09-26,0.936,0.921654280911425,0.0143457190885748
2013-09-27,0.9316,0.921412524551483,0.0101874754485169
2013-09-30,0.9324,0.921173519277842,0.0112264807221578
2013-10-01,0.9396,0.920937016309698,0.0186629836903017
2013-10-02,0.9384,0.920702771506823,0.0176972284931767
2013-10-03,0.9392,0.920470548443512,0.0187294515564879
2013-10-04,0.943,0.920240118009383,0.022759881990617
2013-10-07,0.9427,0.920011258836057,0.0226887411639431
2013-10-08,0.9424,0.919783758963174,0.0226162410368261
2013-10-09,0.9443,0.919557415808989,0.0247425841910114
2013-10-10,0.9451,0.9193320361404,0.0257679638596
2013-10-11,0.9464,0.919107436951896,0.0272925630481035
2013-10-14,0.9488,0.918883445889406,0.0299165541105941
2013-10-15,0.9526,0.918659901880506,0.0339400981194943
2013-10-16,0.9552,0.918436656219072,0.036763343780928
2013-10-17,0.9579,0.918213574228453,0.0396864257715472
2013-10-18,0.9674,0.917990536428485,0.0494094635715154
2013-10-21,0.9653,0.917767439743777,0.0475325602562233
2013-10-22,0.971,0.917544201522824,0.0534557984771764
2013-10-23,0.9622,0.917320758762172,0.0448792412378276
2013-10-24,0.962,0.917097070554841,0.0449029294451594
2013-10-25,0.9579,0.916873114545122,0.0410268854548777
2013-10-28,0.9572,0.916648886938378,0.0405511130616222
2013-10-29,0.9477,0.916424400898832,0.0312755991011677
2013-10-30,0.9482,0.91619968635291,0.0320003136470901
2013-10-31,0.9453,0.91597478615511,0.0293252138448898
2013-11-01,0.9435,0.915749756387575,0.0277502436124248
2013-11-04,0.9513,0.915524665254311,0.0357753347456887
2013-11-05,0.9494,0.91529959243016,0.03410040756984
2013-11-06,0.9529,0.915074632378047,0.037825367621953
2013-11-07,0.9444,0.914849893656636,0.0295501063433641
2013-11-08,0.9379,0.914625500460076,0.0232744995399242
2013-11-11,0.9357,0.914401589197342,0.0212984108026576
2013-11-12,0.9299,0.914178305898151,0.015721694101849
2013-11-13,0.933,0.913955805396127,0.0190441946038732
2013-11-14,0.9322,0.91373424902361,0.0184657509763901
2013-11-15,0.9368,0.913513805985042,0.0232861940149584
2013-11-18,0.9373,0.913294653117869,0.0240053468821311
2013-11-19,0.9426,0.913076976885107,0.0295230231148929
2013-11-20,0.9329,0.912860973672623,0.0200390263273768
2013-11-21,0.9223,0.912646852069911,0.00965314793008878
2013-11-22,0.9167,0.912434828949798,0.00426517105020227
2013-11-25,0.9162,0.912225125175326,0.00397487482467424
2013-11-26,0.9126,0.912017963372588,0.000582036627412439
2013-11-27,0.9077,0.911813567810739,-0.00411356781073878
2013-11-28,0.9112,0.911612162999518,-0.00041216299951827
2013-11-29,0.911,0.911413971748281,-0.000413971748281389
2013-12-02,0.9104,0.911219216696015,-0.000819216696014663
2013-12-03,0.9135,0.911028120310578,0.00247187968942176
2013-12-04,0.9035,0.910840904721207,-0.00734090472120755
2013-12-05,0.9063,0.910657793078919,-0.00435779307891932
2013-12-06,0.91,0.91047900550029,-0.000479005500289857
2013-12-09,0.9105,0.910304760300546,0.000195239699454341
2013-12-10,0.9157,0.910135275596933,0.00556472440306657
2013-12-11,0.9052,0.909970769587395,-0.00477076958739466
2013-12-12,0.8929,0.909811462770096,-0.0169114627700959
2013-12-13,0.896,0.909657573671177,-0.0136575736711768
2013-12-16,0.8945,0.909509313826235,-0.0150093138262352
2013-12-17,0.89,0.909366889125413,-0.0193668891254134
2013-12-18,0.8849,0.909230499254562,-0.0243304992545621
2013-12-19,0.8857,0.90910033589408,-0.0234003358940796
2013-12-20,0.8924,0.90897658066708,-0.0165765806670802
2013-12-23,0.8936,0.908859405523943,-0.0152594055239433
2013-12-24,0.8922,0.908748975562951,-0.0165489755629508
2013-12-25,0.8919,0.908645449574765,-0.0167454495747652
2013-12-26,0.8897,0.908548979509351,-0.0188489795093508
2013-12-27,0.8864,0.90845971039479,-0.0220597103947898
2013-12-30,0.8908,0.908377779467752,-0.017577779467752
2013-12-31,0.8923,0.908303314846306,-0.0160033148463059
2014-01-01,0.8885,0.908236437382568,-0.0197364373825685
2014-01-02,0.8909,0.908177261313554,-0.0172772613135537
2014-01-03,0.895,0.908125892718004,-0.0131258927180041
2014-01-06,0.8966,0.908082430532947,-0.0114824305329471
2014-01-07,0.892,0.908046968269686,-0.0160469682696862
2014-01-08,0.8911,0.908019594693154,-0.0169195946931539
2014-01-09,0.8894,0.908000391935105,-0.0186003919351053
2014-01-10,0.8992,0.907989435133435,-0.00878943513343544
2014-01-13,0.9057,0.90798679173734,-0.00228679173734023
2014-01-14,0.8959,0.907992525562871,-0.0120925255628708
2014-01-15,0.891,0.908006699480778,-0.0170066994807779
2014-01-16,0.8819,0.908029371363245,-0.026129371363245
2014-01-17,0.8773,0.908060592052598,-0.0307605920525985
2014-01-20,0.88,0.90810040159032,-0.02810040159032
2014-01-21,0.881,0.908148827302687,-0.0271488273026869
2014-01-22,0.8849,0.90820588490041,-0.0233058849004099
2014-01-23,0.8763,0.908271578871979,-0.0319715788719793
2014-01-24,0.87,0.908345904072139,-0.0383459040721394
2014-01-27,0.8747,0.908428842139901,-0.0337288421399011
2014-01-28,0.8774,0.908520358863582,-0.0311203588635824
2014-01-29,0.8731,0.908620406089394,-0.0355204060893942
2014-01-30,0.8785,0.908728922799632,-0.0302289227996319
2014-01-31,0.8745,0.908845833293866,-0.0343458332938661
2014-02-03,0.875,0.908971049376245,-0.0339710493762447
2014-02-04,0.8935,0.909104468653763,-0.0156044686537631
2014-02-05,0.8912,0.909245974691124,-0.0180459746911245
2014-02-06,0.8958,0.909395444602782,-0.0135954446027824
2014-02-07,0.8958,0.909552748043698,-0.0137527480436978
2014-02-10,0.8946,0.909717749049034,-0.0151177490490336
2014-02-11,0.9038,0.909890305969109,-0.00609030596910917
2014-02-12,0.9028,0.910070270905172,-0.00727027090517237
2014-02-13,0.8988,0.910257493441001,-0.0114574934410011
2014-02-14,0.9035,0.910451820155138,-0.00695182015513813
2014-02-17,0.903,0.910653092890031,-0.00765309289003075
2014-02-18,0.9031,0.910861150614541,-0.00776115061454063
2014-02-19,0.9,0.911075829134053,-0.0110758291340531
2014-02-20,0.9014,0.911296961045789,-0.00989696104578901
2014-02-21,0.8968,0.911524374368695,-0.0147243743686951
2014-02-24,0.9035,0.9117578930307,-0.00825789303069953
2014-02-25,0.9013,0.911997334873248,-0.010697334873248
2014-02-26,0.8964,0.912242514324333,-0.0158425143243333
2014-02-27,0.896,0.912493241390068,-0.0164932413900679
2014-02-28,0.8921,0.912749319527932,-0.020649319527932
2014-03-03,0.8926,0.913010545377749,-0.020410545377749
2014-03-04,0.8947,0.91327670704376,-0.0185767070437594
2014-03-05,0.8984,0.913547584193294,-0.0151475841932943
2014-03-06,0.9086,0.913822948814823,-0.00522294881482302
2014-03-07,0.9066,0.914102566635408,-0.00750256663540797
2014-03-10,0.902,0.91438620122316,-0.0123862012231596
2014-03-11,0.8976,0.914673613044932,-0.0170736130449319
2014-03-12,0.8986,0.914964557447619,-0.0163645574476189
2014-03-13,0.9027,0.915258782720565,-0.0125587827205654
2014-03-14,0.9031,0.915556030388672,-0.0124560303886718
2014-03-17,0.9085,0.915856036785539,-0.0073560367855389
2014-03-18,0.9125,0.91615853309595,-0.00365853309594979
2014-03-19,0.9041,0.916463247463992,-0.0123632474639923
2014-03-20,0.904,0.916769906521464,-0.0127699065214635
2014-03-21,0.9085,0.917078231789693,-0.00857823178969266
2014-03-24,0.9133,0.917387939511448,-0.00408793951144791
2014-03-25,0.9164,0.917698742383598,-0.00129874238359782
2014-03-26,0.9223,0.918010351413217,0.0042896485867826
2014-03-27,0.9263,0.918322477070539,0.00797752292946086
2014-03-28,0.9248,0.918634831598961,0.00616516840103878
2014-03-31,0.9263,0.91894713053947,0.00735286946053047
2014-04-01,0.9247,0.919259091981483,0.00544090801851698
2014-04-02,0.9246,0.919570437053802,0.00502956294619766
2014-04-03,0.9231,0.919880889134278,0.00321911086572215
2014-04-04,0.929,0.920190173679783,0.008809826320217
2014-04-07,0.927,0.920498017477837,0.00650198252216303
2014-04-08,0.9359,0.920804150957588,0.0150958490424114
2014-04-09,0.9387,0.921108307235848,0.0175916927641516
2014-04-10,0.9413,0.92141022566944,0.0198897743305596
2014-04-11,0.9392,0.92170965288689,0.0174903471131099
2014-04-14,0.9421,0.922006343738351,0.0200936562616487
2014-04-15,0.9361,0.922300060303785,0.0137999396962151
2014-04-16,0.9368,0.922590572969068,0.0142094270309315
2014-04-17,0.9331,0.922877657824414,0.0102223421755863
2014-04-18,0.9326,0.923161096833637,0.00943890316636334
2014-04-21,0.9327,0.92344067618605,0.00925932381395002
2014-04-22,0.9365,0.92371618597266,0.0127838140273405
2014-04-23,0.929,0.923987420111868,0.00501257988813194
2014-04-24,0.9262,0.924254177806395,0.00194582219360486
2014-04-25,0.9273,0.924516260330988,0.00278373966901204
2014-04-28,0.9256,0.924773469764709,0.000826530235290609
2014-04-29,0.9267,0.925025609337295,0.00167439066270493
2014-04-30,0.9287,0.925272482620148,0.00342751737985189
2014-05-01,0.9272,0.925513893876793,0.00168610612320753
2014-05-02,0.9273,0.925749648787544,0.00155035121245596
2014-05-05,0.9273,0.925979553729688,0.00132044627031237
2014-05-06,0.9352,0.926203415721384,0.00899658427861626
2014-05-07,0.9329,0.926421042326579,0.00647895767342062
2014-05-08,0.9374,0.926632244828068,0.0107677551719318
2014-05-09,0.9361,0.92683683718677,0.00926316281322991
2014-05-12,0.936,0.927034637814563,0.00896536218543685
2014-05-13,0.9357,0.927225468952366,0.00847453104763392
2014-05-14,0.9378,0.927409156546992,0.0103908434530077
2014-05-15,0.9355,0.927585530048306,0.00791446995169419
2014-05-16,0.9359,0.927754423201321,0.00814557679867935
2014-05-19,0.9329,0.927915673022558,0.00498432697744245
2014-05-20,0.9243,0.928069119895621,-0.00376911989562083
2014-05-21,0.9251,0.928214606264409,-0.00311460626440903
2014-05-22,0.9224,0.928351973014836,-0.00595197301483626
2014-05-23,0.923,0.928481059745349,-0.00548105974534894
2014-05-26,0.9237,0.928601703594097,-0.00490170359409741
2014-05-27,0.9259,0.928713739433573,-0.00281373943357304
2014-05-28,0.9236,0.928817000110126,-0.00521700011012621
2014-05-29,0.9306,0.928911317306994,0.00168868269300635
2014-05-30,0.9311,0.928996520550909,0.00210347944909078
2014-06-02,0.9245,0.929072440066664,-0.00457244006666375
2014-06-03,0.9264,0.929138906948522,-0.00273890694852208
2014-06-04,0.9278,0.929195750400703,-0.00139575040070321
2014-06-05,0.9338,0.929242798495249,0.00455720150475123
2014-06-06,0.9332,0.929279878727287,0.0039201212727133
2014-06-09,0.9356,0.92930682047567,0.00629317952432987
2014-06-10,0.9372,0.929323454739694,0.00787654526030631
2014-06-11,0.9385,0.929329615120009,0.00917038487999056
2014-06-12,0.9426,0.929325138473089,0.013274861526911
2014-06-13,0.9396,0.929309865446104,0.0102901345538963
2014-06-16,0.9399,0.929283642173519,0.0106163578264813
2014-06-17,0.9337,0.929246319043303,0.00445368095669718
2014-06-18,0.9409,0.929197750831792,0.0117022491682083
2014-06-19,0.9401,0.929137794156314,0.0109622058436855
2014-06-20,0.9387,0.929066310471442,0.00963368952855844
2014-06-23,0.9419,0.928983165763065,0.0129168342369354
2014-06-24,0.9366,0.928888229999277,0.00771177000072302
2014-06-25,0.9407,0.928781378487457,0.0119186215125429
2014-06-26,0.9414,0.928662489722711,0.0127375102772891
2014-06-27,0.9423,0.928531447126825,0.013768552873175
2014-06-30,0.9431,0.928388139386807,0.0147118606131935
2014-07-01,0.9496,0.928232460880959,0.021367539119041
2014-07-02,0.9442,0.928064312068926,0.0161356879310738
2014-07-03,0.9345,0.927883602242804,0.00661639775719626
2014-07-04,0.9362,0.927690247364552,0.00850975263544792
2014-07-07,0.9373,0.9274841661311,0.00981583386890056
2014-07-08,0.9399,0.927265280756909,0.0126347192430908
2014-07-09,0.9413,0.927033517513972,0.0142664824860277
2014-07-10,0.9395,0.926788807896923,0.0127111921030772
2014-07-11,0.9388,0.926531089297621,0.0122689107023789
2014-07-14,0.9391,0.926260304362183,0.0128396956378175
2014-07-15,0.9371,0.925976400808199,0.0111235991918012
2014-07-16,0.9367,0.92567933166074,0.01102066833926
2014-07-17,0.935,0.925369054542868,0.00963094545713191
2014-07-18,0.9394,0.925045531633148,0.0143544683668522
2014-07-21,0.9374,0.924708729091193,0.0126912709088073
2014-07-22,0.9394,0.924358619010197,0.0150413809898034
2014-07-23,0.9456,0.923995178729397,0.0216048212706028
2014-07-24,0.9417,0.92361839180555,0.0180816081944498
2014-07-25,0.9396,0.923228250725933,0.0163717492740668
2014-07-28,0.9406,0.922824755452094,0.0177752445479062
2014-07-29,0.9383,0.922407912712984,0.015892087287016
2014-07-30,0.933,0.921977736585078,0.0110222634149216
2014-07-31,0.9294,0.921534247714057,0.00786575228594324
2014-08-01,0.9311,0.921077471301729,0.0100225286982707
2014-08-04,0.9333,0.920607435801304,0.0126925641986963
2014-08-05,0.9304,0.920124173808916,0.010275826191084
2014-08-06,0.9354,0.919627723167258,0.0157722768327417
2014-08-07,0.9272,0.919118125966683,0.00808187403331683
2014-08-08,0.9275,0.918595430817129,0.00890456918287135
2014-08-11,0.9262,0.918059689669272,0.00814031033072836
2014-08-12,0.9266,0.917510958154577,0.0090890418454235
2014-08-13,0.9304,0.916949295269395,0.0134507047306055
2014-08-14,0.9319,0.916374763767099,0.0155252362329013
2014-08-15,0.9321,0.915787431961056,0.0163125680389437
2014-08-18,0.9324,0.915187374582137,0.0172126254178629
2014-08-19,0.9304,0.914574673104179,0.0158253268958214
2014-08-20,0.9289,0.913949416116023,0.0149505838839771
2014-08-21,0.9302,0.913311698748064,0.0168883012519365
2014-08-22,0.9315,0.912661622310682,0.0188383776893177
2014-08-25,0.9297,0.911999295095173,0.0177007049048274
2014-08-26,0.9305,0.911324833179871,0.0191751668201291
2014-08-27,0.9335,0.910638359959882,0.022861640040118
2014-08-28,0.9355,0.909940006756549,0.0255599932434508
2014-08-29,0.9334,0.90922991434129,0.0241700856587105
2014-09-01,0.9332,0.908508234051011,0.0246917659489893
2014-09-02,0.9275,0.907775127213557,0.0197248727864425
2014-09-03,0.9345,0.907030765363332,0.0274692346366683
2014-09-04,0.935,0.906275328188214,0.0287246718117859
2014-09-05,0.9374,0.905509006730781,0.0318909932692185
2014-09-08,0.9282,0.904732003907233,0.023467996092767
2014-09-09,0.9202,0.903944535816215,0.0162554641837852
2014-09-10,0.9157,0.903146828257113,0.0125531717428867
2014-09-11,0.9099,0.902339113748633,0.00756088625136681
2014-09-12,0.9036,0.901521629998487,0.00207837000151337
2014-09-15,0.9028,0.900694617839736,0.00210538216026417
2014-09-16,0.9089,0.899858318964579,0.009041681035421
2014-09-17,0.8963,0.899012975935474,-0.00271297593547393
2014-09-18,0.8992,0.898158835052357,0.00104116494764311
2014-09-19,0.8925,0.897296141493722,-0.00479614149372202
2014-09-22,0.8871,0.896425140868447,-0.00932514086844723
2014-09-23,0.8842,0.895546076802863,-0.011346076802863
2014-09-24,0.8885,0.894659189068689,-0.00615918906868914
2014-09-25,0.8787,0.893764712747611,-0.0150647127476111
2014-09-26,0.8762,0.892862880375354,-0.0166628803753542
2014-09-29,0.8718,0.891953918260511,-0.0201539182605112
2014-09-30,0.8747,0.891038045823888,-0.0163380458238884
2014-10-01,0.8739,0.890115474155487,-0.0162154741554869
2014-10-02,0.8805,0.889186407591815,-0.00868640759181463
2014-10-03,0.8674,0.888251043766568,-0.0208510437665679
2014-10-06,0.8762,0.887309576722795,-0.0111095767227955
2014-10-07,0.8816,0.886362191884607,-0.00476219188460646
2014-10-08,0.884,0.88540907008382,-0.00140907008381973
2014-10-09,0.8782,0.884450390183783,-0.0062503901837829
2014-10-10,0.8684,0.883486330465378,-0.0150863304653779
2014-10-13,0.8772,0.882517066625828,-0.00531706662582833
2014-10-14,0.8713,0.881542768126273,-0.0102427681262732
2014-10-15,0.8828,0.880563602229996,0.00223639777000423
2014-10-16,0.8756,0.879579731966336,-0.00397973196633606
2014-10-17,0.8747,0.878591321289058,-0.00389132128905807
2014-10-20,0.8783,0.877598532506859,0.000701467493141009
2014-10-21,0.8781,0.876601526319945,0.00149847368005464
2014-10-22,0.8776,0.875600463718461,0.00199953628153855
2014-10-23,0.8761,0.874595506311968,0.0015044936880321
2014-10-24,0.8797,0.873586816536543,0.00611318346345668
2014-10-27,0.8802,0.872574557450177,0.00762544254982305
2014-10-28,0.8856,0.871558894637803,0.0140411053621968
2014-10-29,0.8796,0.870539996836399,0.00906000316360074
2014-10-30,0.8834,0.869518038586973,0.0138819614130267
2014-10-31,0.8796,0.868493198175575,0.0111068018244255
2014-11-03,0.869,0.867465659626501,0.00153434037349864
2014-11-04,0.8736,0.866435611555151,0.00716438844484938
2014-11-05,0.8593,0.865403243211154,-0.0061032432111543
2014-11-06,0.8566,0.864368746805617,-0.00776874680561661
2014-11-07,0.8638,0.863332312026806,0.000467687973193656
2014-11-10,0.8615,0.862294125351706,-0.000794125351706132
2014-11-11,0.8695,0.861254373450619,0.00824562654938117
2014-11-12,0.8715,0.860213242665591,0.0112867573344091
2014-11-13,0.8715,0.859170922747075,0.0123290772529249
2014-11-14,0.8754,0.858127608111022,0.0172723918889778
2014-11-17,0.8714,0.857083498269721,0.0143165017302791
2014-11-18,0.8725,0.856038799875178,0.016461200124822
2014-11-19,0.8615,0.854993725497263,0.00650627450273704
2014-11-20,0.863,0.853948494510244,0.00905150548975639
2014-11-21,0.8664,0.852903328977821,0.0134966710221793
2014-11-24,0.8613,0.851858454705224,0.00944154529477641
2014-11-25,0.853,0.850814103076662,0.00218589692333804
2014-11-26,0.8549,0.849770509379102,0.00512949062089782
2014-11-27,0.8548,0.84872790980307,0.00607209019693024
2014-11-28,0.8504,0.84768654265942,0.00271345734058053
2014-12-01,0.8502,0.846646648768961,0.00355335123103939
2014-12-02,0.8448,0.845608470074138,-0.000808470074138435
2014-12-03,0.8401,0.844572249986208,-0.00447224998620804
2014-12-04,0.8385,0.84353823158224,-0.00503823158223951
2014-12-05,0.8327,0.842506656090647,-0.00980665609064653
2014-12-08,0.8291,0.841477762657257,-0.0123777626572567
2014-12-09,0.8297,0.840451786374209,-0.0107517863742087
2014-12-10,0.8324,0.839428957217169,-0.00702895721716888
2014-12-11,0.8261,0.838409500717449,-0.012309500717449
2014-12-12,0.8253,0.837393639500878,-0.0120936395008777
2014-12-15,0.8215,0.836381591105031,-0.0148815911050311
2014-12-16,0.8219,0.835373568068452,-0.0134735680684517
2014-12-17,0.8129,0.834369776778239,-0.0214697767782394
2014-12-18,0.8163,0.833370418052061,-0.0170704180520608
2014-12-19,0.8142,0.832375683832852,-0.0181756838328524
2014-12-22,0.8132,0.831385759007301,-0.0181857590073011
2014-12-23,0.8095,0.830400820949015,-0.0209008209490151
2014-12-24,0.8107,0.829421039514345,-0.0187210395143449
2014-12-25,0.8115,0.82844657592006,-0.0169465759200596
2014-12-26,0.8119,0.827477583644423,-0.0155775836444234
2014-12-29,0.8134,0.826514209160661,-0.0131142091606606
2014-12-30,0.818,0.825556592502848,-0.00755659250284787
2014-12-31,0.8164,0.824604868284178,-0.00820486828417832
2015-01-01,0.8162,0.823659167994245,-0.00745916799424449
2015-01-02,0.8095,0.822719619731094,-0.0132196197310939
2015-01-05,0.8088,0.821786348509431,-0.0129863485094308
2015-01-06,0.8097,0.820859473879532,-0.0111594738795315
2015-01-07,0.807,0.819939110023614,-0.0129391100236139
2015-01-08,0.8114,0.819025366511014,-0.00762536651101391
2015-01-09,0.8204,0.818118347562571,0.0022816524374291
2015-01-12,0.8157,0.817218154247124,-0.00151815424712441
2015-01-13,0.8164,0.816324888576609,7.51114233910641e-05
2015-01-14,0.8156,0.815438651935448,0.000161348064552493
2015-01-15,0.8223,0.814559545739119,0.00774045426088105
2015-01-16,0.8235,0.813687671469771,0.00981232853022898
2015-01-19,0.821,0.812823133809163,0.00817686619083706
2015-01-20,0.8177,0.811966041495068,0.00573395850493159
2015-01-21,0.8092,0.811116506645251,-0.00191650664525069
2015-01-22,0.8017,0.810274643747641,-0.00857464374764056
2015-01-23,0.7917,0.809440566497993,-0.0177405664979927
2015-01-26,0.7921,0.808614385047655,-0.0165143850476546
2015-01-27,0.7937,0.807796202214701,-0.014096202214701
2015-01-28,0.7908,0.80698611399086,-0.0161861139908604
2015-01-29,0.7765,0.806184210541021,-0.0296842105410211
2015-01-30,0.7778,0.805390575339412,-0.0275905753394117
2015-02-02,0.7802,0.804605279590006,-0.0244052795900059
2015-02-03,0.7806,0.803828383091923,-0.0232283830919234
2015-02-04,0.7776,0.803059935556117,-0.0254599355561168
2015-02-05,0.7818,0.802299977091892,-0.0204999770918918
2015-02-06,0.7801,0.801548537284422,-0.0214485372844219
2015-02-09,0.7809,0.800805637245007,-0.0199056372450066
2015-02-10,0.777,0.800071289218972,-0.023071289218972
2015-02-11,0.7705,0.799345497223485,-0.0288454972234851
2015-02-12,0.774,0.798628255738953,-0.0246282557389532
2015-02-13,0.7765,0.797919547322218,-0.0214195473222181
2015-02-16,0.7775,0.797219344349775,-0.0197193443497754
2015-02-17,0.782,0.796527610344178,-0.0145276103441775
2015-02-18,0.7821,0.795844300676755,-0.0137443006767551
2015-02-19,0.7789,0.795169364713733,-0.0162693647137334
2015-02-20,0.784,0.794502746139998,-0.0105027461399977
2015-02-23,0.7802,0.793844381915305,-0.0136443819153052
2015-02-24,0.783,0.793194204658027,-0.0101942046580272
2015-02-25,0.7889,0.792552141346491,-0.00365214134649132
2015-02-26,0.7792,0.791918114745144,-0.0127181147451444
2015-02-27,0.7812,0.79129204610879,-0.0100920461087896
2015-03-02,0.7765,0.790673851435053,-0.0141738514350527
2015-03-03,0.7817,0.790063442549937,-0.00836344254993664
2015-03-04,0.7821,0.789460725420545,-0.00736072542054464
2015-03-05,0.7772,0.788865602556862,-0.011665602556862
2015-03-06,0.7718,0.788277973426257,-0.0164779734262571
2015-03-09,0.7703,0.787697732673992,-0.0173977326739921
2015-03-10,0.7624,0.787124768133996,-0.0247247681339961
2015-03-11,0.7596,0.786558960448679,-0.0269589604486788
2015-03-12,0.7708,0.786000180040226,-0.0152001800402255
2015-03-13,0.7635,0.78544828618708,-0.0219482861870798
2015-03-16,0.7636,0.784903131884532,-0.0213031318845318
2015-03-17,0.7617,0.784364561055342,-0.0226645610553421
2015-03-18,0.7775,0.783832408816408,-0.00633240881640813
2015-03-19,0.7648,0.783306500916005,-0.0185065009160049
2015-03-20,0.7774,0.782786660484856,-0.00538666048485569
2015-03-23,0.7879,0.782272703003814,0.005627296996186
2015-03-24,0.7877,0.781764441727137,0.00593555827286259
2015-03-25,0.7843,0.781261692235164,0.00303830776483628
2015-03-26,0.7828,0.780764272561757,0.00203572743824296
2015-03-27,0.7749,0.780272001996693,-0.00537200199669295
2015-03-30,0.7652,0.779784700671238,-0.014584700671238
2015-03-31,0.7605,0.779302186496087,-0.0188021864960873
2015-04-01,0.7599,0.778824271353213,-0.0189242713532126
2015-04-02,0.7592,0.778350759352507,-0.0191507593525071
2015-04-03,0.7629,0.77788144678134,-0.0149814467813401
2015-04-06,0.7587,0.777416122010927,-0.0187161220109268
2015-04-07,0.7634,0.776954567219743,-0.0135545672197435
2015-04-08,0.7684,0.776496556849787,-0.00809655684978706
2015-04-09,0.7692,0.776041859740137,-0.00684185974013686
2015-04-10,0.7679,0.775590241383079,-0.00769024138307915
2015-04-13,0.7588,0.775141464442754,-0.0163414644427544
2015-04-14,0.7628,0.774695288404461,-0.0118952884044612
2015-04-15,0.7678,0.774251465998601,-0.00645146599860124
2015-04-16,0.7803,0.773809745038537,0.00649025496146247
2015-04-17,0.7783,0.773369870670854,0.00493012932914626
2015-04-20,0.7724,0.772931590724948,-0.000531590724948345
2015-04-21,0.771,0.772494655068137,-0.00149465506813703
2015-04-22,0.7752,0.772058813347998,0.00314118665200218
2015-04-23,0.7778,0.771623814594277,0.0061761854057231
2015-04-24,0.7819,0.77118940913516,0.01071059086484
2015-04-27,0.7855,0.770755349851815,0.0147446501481846
