"SCMDate","SCMClose","SCM_hpft","SCM_hpfc"
2020-06-02,278.6,282.516650916744,-3.91665091674378
2020-06-03,290.6,281.90418642158,8.69581357842044
2020-06-04,280.4,281.308725522667,-0.908725522666698
2020-06-05,284.9,280.729966098075,4.17003390192461
2020-06-08,295.7,280.16760565018,15.5323943498202
2020-06-09,289.2,279.621343405121,9.57865659487906
2020-06-10,286.3,279.090885009539,7.20911499046082
2020-06-11,281.5,278.575940069463,2.9240599305373
2020-06-12,266,278.07622117084,-12.0762211708402
2020-06-15,260.6,277.591442108372,-16.9914421083715
2020-06-16,275.5,277.121311684906,-1.62131168490571
2020-06-17,294.6,276.665531679733,17.9344683202666
2020-06-18,295.3,276.223803201958,19.0761967980423
2020-06-19,299.3,275.795834774035,23.504165225965
2020-06-22,297.3,275.381342803772,21.9186571962279
2020-06-23,298.6,274.980053414672,23.6199465853278
2020-06-24,299,274.591701790526,24.4082982094741
2020-06-29,285.7,274.216032878656,11.4839671213441
2020-06-30,292.4,273.852801715773,18.5471982842266
2020-07-01,293.3,273.50176808563,19.7982319143701
2020-07-02,298.2,273.162699438595,25.0373005614053
2020-07-03,297.8,272.835371408904,24.9646285910957
2020-07-06,298.7,272.519569980153,26.1804300198468
2020-07-07,295.9,272.215091455307,23.6849085446932
2020-07-08,298.7,271.921742959299,26.7782570407015
2020-07-09,298.9,271.639341407432,27.2606585925676
2020-07-10,292.1,271.367714784059,20.7322852159406
2020-07-13,295.5,271.106702341996,24.393297658004
2020-07-14,292.3,270.856151903984,21.4438480960164
2020-07-15,294.6,270.615921375954,23.9840786240455
2020-07-16,288.7,270.385877527837,18.3141224721631
2020-07-17,300.7,270.165897043649,30.5341029563512
2020-07-20,293.3,269.955864177709,23.3441358222913
2020-07-21,299.4,269.755675805902,29.6443241940981
2020-07-22,301.3,269.565238453646,31.7347615463536
2020-07-23,301.1,269.384470900148,31.7155290998517
2020-07-24,295.8,269.213305042458,26.5866949575416
2020-07-27,294.8,269.051685887581,25.7483141124195
2020-07-28,291.9,268.899569432386,23.0004305676144
2020-07-29,291.1,268.756922317043,22.3430776829574
2020-07-30,290.9,268.623720689193,22.2762793108069
2020-07-31,286.1,268.499949932197,17.6000500678035
2020-08-03,279.7,268.385604637535,11.3143953624647
2020-08-04,281.3,268.280686671846,13.0193133281544
2020-08-05,280,268.185202578682,11.8147974213178
2020-08-06,282.9,268.099164283226,14.800835716774
2020-08-07,281.8,268.022588594472,13.7774114055278
2020-08-10,284.3,267.955498439467,16.3445015605335
2020-08-11,285.3,267.89792244027,17.4020775597301
2020-08-12,284.2,267.849895975125,16.3501040248753
2020-08-13,282.7,267.811461615562,14.8885383844382
2020-08-14,282.3,267.782668691617,14.5173313083833
2020-08-17,279.2,267.763572687634,11.4364273123663
2020-08-18,284.1,267.754235088851,16.3457649111494
2020-08-19,288.8,267.754722107849,21.0452778921507
2020-08-20,288.8,267.765106713914,21.0348932860858
2020-08-21,286.3,267.785470575577,18.5145294244235
2020-08-24,288.7,267.815904056352,20.8840959436484
2020-08-25,293.3,267.856505172931,25.4434948270691
2020-08-26,294.4,267.907380574644,26.4926194253555
2020-08-27,294.9,267.968647428143,26.9313525718573
2020-08-28,293.6,268.040433851021,25.5595661489793
2020-08-31,298,268.122879093291,29.8771209067087
2020-09-01,294.8,268.216132970225,26.5838670297753
2020-09-02,292.7,268.320357647044,24.3796423529557
2020-09-03,285.8,268.435726277732,17.3642737222683
2020-09-04,284.4,268.562422093822,15.8375779061779
2020-09-07,272.5,268.700635504539,3.79936449546092
2020-09-08,269.1,268.850563465728,0.249436534271563
2020-09-09,251,269.012404503761,-18.0124045037606
2020-09-10,248.2,269.186357248059,-20.9863572480585
2020-09-11,243.3,269.372612882446,-26.0726128824463
2020-09-14,262,269.571353915877,-7.57135391587684
2020-09-15,260.7,269.782752079905,-9.0827520799047
2020-09-16,270.6,270.006975976413,0.593024023586808
2020-09-17,270,270.244190452801,-0.24419045280093
2020-09-18,277.8,270.494560601666,7.30543939833361
2020-09-21,276.7,270.758251414623,5.94174858537664
2020-09-22,264.8,271.035430903043,-6.23543090304293
2020-09-23,265,271.326269534401,-6.32626953440127
2020-09-24,261.7,271.630935198719,-9.93093519871857
2020-09-25,266.7,271.949593170937,-5.24959317093718
2020-09-28,262.3,272.282404621011,-9.98240462101074
2020-09-29,265.6,272.629528548861,-7.02952854886076
2020-09-30,254.7,272.991119828136,-18.2911198281357
2020-10-09,264.5,273.367330426726,-8.86733042672632
2020-10-12,262.8,273.758304751725,-10.9583047517247
2020-10-13,259.7,274.164183544818,-14.464183544818
2020-10-14,257.1,274.585103017984,-17.485103017984
2020-10-15,260.2,275.021193404296,-14.821193404296
2020-10-16,271.4,275.472577709135,-4.07257770913503
2020-10-19,271.6,275.939372811459,-4.33937281145855
2020-10-20,270.7,276.421693906758,-5.72169390675796
2020-10-21,269.8,276.919654396796,-7.11965439679623
2020-10-22,266.7,277.433365318261,-10.7333653182612
2020-10-23,265.3,277.962934764795,-12.6629347647946
2020-10-26,255.8,278.508466393342,-22.708466393342
2020-10-27,256.4,279.070058626478,-22.6700586264783
2020-10-28,252,279.647800500052,-27.6478005000519
2020-10-29,237.7,280.241771678961,-42.5417716789612
2020-10-30,223.7,280.852040399668,-57.1520403996679
2020-11-02,221,281.478657313549,-60.4786573135489
2020-11-03,229.3,282.121649447602,-52.8216494476024
2020-11-04,238.2,282.781018829425,-44.5810188294255
2020-11-05,234.2,283.456745652251,-49.2567456522513
2020-11-06,230.7,284.148791681297,-53.4487916812969
2020-11-09,237.2,284.857098321067,-47.6570983210674
2020-11-10,248.1,285.581584882425,-37.4815848824246
2020-11-11,255.9,286.322150976766,-30.4221509767657
2020-11-12,251.9,287.078680722078,-35.1786807220781
2020-11-13,248.5,287.851045661059,-39.3510456610589
2020-11-16,260.8,288.63910279491,-27.8391027949097
2020-11-17,259.8,289.442692858769,-29.6426928587689
2020-11-18,259.7,290.261645080128,-30.5616450801277
2020-11-19,260.9,291.09577643345,-30.1957764334497
2020-11-20,260.6,291.944891260222,-31.3448912602221
2020-11-23,267.9,292.808781420211,-24.908781420211
2020-11-24,281.4,293.687225816447,-12.2872258164475
2020-11-25,289.8,294.579993055702,-4.7799930557016
2020-11-26,288.5,295.486846665677,-6.98684666567697
2020-11-27,289.1,296.407548198234,-7.30754819823412
2020-11-30,281.6,297.34185631712,-15.74185631712
2020-12-01,286.7,298.289526665497,-11.5895266654972
2020-12-02,284.1,299.250308379434,-15.1503083794335
2020-12-03,286.8,300.223945804334,-13.4239458043341
2020-12-04,295.9,301.21017702312,-5.31017702311958
2020-12-07,293.9,302.208734569785,-8.30873456978547
2020-12-08,283.6,303.219348783295,-19.6193487832953
2020-12-09,284.8,304.241746568104,-19.441746568104
2020-12-10,282.6,305.275646718866,-22.6756467188663
2020-12-11,288.3,306.320759993748,-18.0207599937475
2020-12-14,304.9,307.376787777749,-2.47678777774867
2020-12-15,300.5,308.443424006803,-7.94342400680295
2020-12-16,301.8,309.520361593036,-7.72036159303553
2020-12-17,314.7,310.607290165079,4.09270983492067
2020-12-18,315.4,311.703896160293,3.69610383970727
2020-12-21,308.8,312.809867707752,-4.00986770775213
2020-12-22,295.2,313.924894464404,-18.7248944644041
2020-12-23,291.4,315.048664429651,-23.6486644296505
2020-12-24,307.2,316.180857862804,-8.98085786280397
2020-12-25,309.6,317.321145247744,-7.72114524774396
2020-12-28,306.6,318.469193356015,-11.8691933560146
2020-12-29,305,319.624665767563,-14.6246657675634
2020-12-30,305.1,320.787221156092,-15.687221156092
2020-12-31,301.7,321.95651215006,-20.25651215006
2021-01-04,320.1,323.132184893448,-3.03218489344793
2021-01-05,311.1,324.313877157025,-13.2138771570245
2021-01-06,323.7,325.50122545816,-1.80122545815965
2021-01-07,335.3,326.693860852147,8.60613914785267
2021-01-08,336.5,327.891413649716,8.60858635028356
2021-01-11,325.7,329.093517719036,-3.39351771903644
2021-01-12,336.9,330.29981048672,6.60018951328029
2021-01-13,342.4,331.509927976635,10.8900720233654
2021-01-14,342.4,332.723508940903,9.67649105909683
2021-01-15,339.4,333.940196633158,5.45980336684159
2021-01-18,333,335.159638306916,-2.15963830691633
2021-01-19,334.3,336.381483472549,-2.08148347254884
2021-01-20,342.7,337.60538074772,5.09461925227975
2021-01-21,340,338.830977889696,1.16902211030423
2021-01-22,332.3,340.057924761651,-7.75792476165113
2021-01-25,332.1,341.285871709988,-9.18587170998813
2021-01-26,328,342.514465874295,-14.5144658742948
2021-01-27,335,343.743350597088,-8.74335059708795
2021-01-28,333.3,344.972163221189,-11.6721632211892
2021-01-29,335,346.20053747527,-11.2005374752698
2021-02-01,336.3,347.428102263198,-11.1281022631984
2021-02-02,346.8,348.654481858993,-1.85448185899304
2021-02-03,347.1,349.879295936761,-2.77929593676077
2021-02-04,357.5,351.102163404036,6.3978365959638
2021-02-05,358.1,352.322702019515,5.77729798048516
2021-02-08,362.1,353.540532186493,8.55946781350725
2021-02-09,376,354.755276696368,21.2447233036316
2021-02-10,371.2,355.966561878681,15.2334381213186
2021-02-18,399,357.17402284469,41.8259771553102
2021-02-19,388.4,358.377301002543,30.0226989974566
2021-02-22,392.2,359.576055049555,32.6239449504454
2021-02-23,412.9,360.769956093223,52.1300439067768
2021-02-24,405.8,361.958688726467,43.8413112735327
2021-02-25,417.8,363.141959090701,54.6580409092988
2021-02-26,405.9,364.319491449528,41.5805085504718
2021-03-01,409,365.491032660013,43.5089673399871
2021-03-02,387.1,366.656346766941,20.4436532330591
2021-03-03,392.8,367.815215799936,24.984784200064
2021-03-04,399.4,368.967430239201,30.4325697607993
2021-03-05,423.6,370.112790892663,53.4872091073368
2021-03-08,441.4,371.251111147839,70.1488888521605
2021-03-09,422.7,372.382226501715,50.3177734982845
2021-03-10,412,373.506001448001,38.4939985519988
2021-03-11,416.2,374.622321279746,41.5776787202539
2021-03-12,418.8,375.731087201874,43.068912798126
2021-03-15,428.1,376.832217605851,51.2677823941485
2021-03-16,416,377.925648686112,38.0743513138882
2021-03-17,420.9,379.0113378291,41.8886621709002
2021-03-18,411.5,380.089258159686,31.4107418403139
2021-03-19,379.5,381.159400117837,-1.65940011783654
2021-03-22,390.1,382.221767127445,7.87823287255529
2021-03-23,390.8,383.276361926474,7.52363807352624
2021-03-24,378.1,384.323190509425,-6.22319050942524
2021-03-25,383.2,385.362261980788,-2.16226198078764
2021-03-26,384.3,386.393582872635,-2.09358287263538
2021-03-29,388,387.417158823216,0.582841176784443
2021-03-30,398.6,388.432994605404,10.1670053945964
2021-03-31,399.7,389.441095232995,10.2589047670054
2021-04-01,392.8,390.441469922401,2.35853007759858
2021-04-02,408.8,391.434132130667,17.3658678693328
2021-04-06,388.1,392.419096289745,-4.31909628974489
2021-04-07,386,393.396384009959,-7.39638400995882
2021-04-08,383.5,394.366015116282,-10.8660151162823
2021-04-09,386.6,395.328006376319,-8.7280063763194
2021-04-12,382.4,396.282370066095,-13.8823700660955
2021-04-13,392.8,397.229114853823,-4.42911485382329
2021-04-14,397.8,398.168243669335,-0.368243669335222
2021-04-15,411,399.099757611615,11.9002423883846
2021-04-16,412.8,400.023657627444,12.7763423725563
2021-04-19,412.3,400.939949582669,11.3600504173313
2021-04-20,414.3,401.848644624377,12.4513553756227
2021-04-21,402.5,402.749758595441,-0.249758595441196
2021-04-22,395.3,403.643312485633,-8.34331248563297
2021-04-23,399,404.529327181478,-5.52932718147786
2021-04-26,396.5,405.407820120702,-8.90782012070235
2021-04-27,402.4,406.278806455421,-3.87880645542067
2021-04-28,408.1,407.14229765564,0.957702344359945
2021-04-29,414.9,407.998303588012,6.90169641198832
2021-04-30,420.1,408.846834515071,11.2531654849291
2021-05-06,428.3,409.687903552214,18.6120964477858
2021-05-07,425.7,410.521528466469,15.1784715335314
2021-05-10,428.3,411.347734718332,16.9522652816684
2021-05-11,418.6,412.166554042486,6.43344595751429
2021-05-12,425.8,412.978025181003,12.8219748189968
2021-05-13,423.8,413.782189535272,10.017810464728
2021-05-14,414.3,414.579093806771,-0.279093806770681
2021-05-17,427.1,415.368788837945,11.7312111620548
2021-05-18,436.6,416.151325355858,20.4486746441415
2021-05-19,421.2,416.926758936805,4.27324106319542
2021-05-20,411,417.695153609741,-6.69515360974062
2021-05-21,400.2,418.456575169986,-18.2565751699855
2021-05-24,414,419.211086645367,-5.21108664536685
2021-05-25,425,419.958743517176,5.04125648282373
2021-05-26,426.3,420.699599112652,5.60040088734833
2021-05-27,421.9,421.433708842876,0.466291157123666
2021-05-28,429.9,422.161130433939,7.73886956606119
2021-05-31,428.8,422.881921804639,5.91807819536149
2021-06-01,440,423.596144072732,16.4038559272676
2021-06-02,438.9,424.303860802272,14.5961391977276
2021-06-03,448.1,425.005142337997,23.0948576620025
2021-06-04,445.2,425.700065058118,19.4999349418817
2021-06-07,442.8,426.388714887308,16.4112851126923
2021-06-08,443,427.071185810739,15.9288141892613
2021-06-09,453.2,427.747578597354,25.4524214026462
2021-06-10,446.4,428.418000600436,17.9819993995638
2021-06-11,453.5,429.082569694248,24.4174303057522
2021-06-15,454.4,429.74141118611,24.6585888138898
2021-06-16,458.5,430.394660476528,28.1053395234721
2021-06-17,457.9,431.042463158866,26.8575368411343
2021-06-18,442.4,431.684976444107,10.7150235558932
2021-06-21,451.8,432.322368645057,19.4776313549433
2021-06-22,461.8,432.954812503704,28.8451874962962
2021-06-23,466,433.582488813272,32.4175111867283
2021-06-24,465.5,434.205590290448,31.2944097095516
2021-06-25,466.3,434.824323052004,31.475676947996
2021-06-28,463.9,435.438906150568,28.4610938494316
2021-06-29,456.3,436.049571649545,20.250428350455
2021-06-30,459,436.656563377012,22.343436622988
2021-07-01,459.5,437.260133531769,22.2398664682309
2021-07-02,468.1,437.860543548475,30.2394564515254
2021-07-05,471.6,438.458064054874,33.1419359451264
2021-07-06,474.1,439.052978178467,35.0470218215328
2021-07-07,450.9,439.645582746313,11.2544172536874
2021-07-08,438.9,440.236189072493,-1.33618907249337
2021-07-09,444.6,440.825113123217,3.77488687678283
2021-07-12,448.6,441.412670312363,7.18732968763716
2021-07-13,454.7,441.999177614199,12.7008223858012
2021-07-14,460.9,442.584954973943,18.3150450260568
2021-07-15,439.3,443.170327586826,-3.87032758682586
2021-07-16,434,443.755628218778,-9.75562821877783
2021-07-19,427.9,444.341188035894,-16.4411880358943
2021-07-20,414.5,444.927334171685,-30.4273341716848
2021-07-21,413.1,445.514386963535,-32.4143869635354
2021-07-22,426.4,446.102654171391,-19.7026541713908
2021-07-23,436.6,446.692430156396,-10.0924301563962
2021-07-26,439.2,447.284001135409,-8.08400113540887
2021-07-27,446,447.877649153481,-1.87764915348103
2021-07-28,450.5,448.473652914068,2.02634708593228
2021-07-29,452.9,449.072290344475,3.82770965552474
2021-07-30,452.2,449.673840209622,2.52615979037824
2021-08-02,449.3,450.278582856653,-0.978582856653104
2021-08-03,435.2,450.886799676908,-15.6867996769084
2021-08-04,436.4,451.498771657249,-15.0987716572494
2021-08-05,421.4,452.114773300214,-30.7147733002139
2021-08-06,433.2,452.735072867142,-19.5350728671424
2021-08-09,418.6,453.359925923102,-34.759925923102
2021-08-10,424.4,453.989579958163,-29.589579958163
2021-08-11,433.2,454.624268094038,-21.4242680940384
2021-08-12,431.4,455.264211221281,-23.8642112212811
2021-08-13,429.1,455.909621374524,-26.8096213745235
2021-08-16,423.9,456.560700723895,-32.6607007238954
2021-08-17,422,457.217640357503,-35.2176403575034
2021-08-18,422.5,457.880617862836,-35.3806178628363
2021-08-19,405.9,458.549796269828,-52.6497962698281
2021-08-20,405.3,459.225323983486,-53.9253239834856
2021-08-23,405.5,459.90732764552,-54.4073276455196
2021-08-24,422.6,460.595911607062,-37.9959116070617
2021-08-25,429.5,461.291157729447,-31.791157729447
2021-08-26,432.7,461.993132168028,-29.2931321680281
2021-08-27,438.2,462.701887936976,-24.5018879369765
2021-08-30,438.3,463.417465941853,-25.1174659418533
2021-08-31,440.8,464.13989696014,-23.3398969601396
2021-09-01,446.5,464.869201386744,-18.3692013867437
2021-09-02,444.8,465.605389968821,-20.8053899688211
2021-09-03,456,466.348465860417,-10.3484658604169
2021-09-06,447.5,467.098423615492,-19.598423615492
2021-09-07,456.9,467.855253510336,-10.9552535103364
2021-09-08,453.8,468.618937720055,-14.8189377200554
2021-09-09,457.1,469.389453891301,-12.2894538913009
2021-09-10,447.3,470.166773545148,-22.8667735451482
2021-09-13,460,470.950863122737,-10.9508631227373
2021-09-14,464.1,471.741679612983,-7.64167961298279
2021-09-15,467.3,472.539175478169,-5.23917547816934
2021-09-16,473.7,473.343300021793,0.356699978206532
2021-09-17,474.6,474.154000381702,0.445999618297854
2021-09-22,473.9,474.971223843182,-1.07122384318231
2021-09-23,479.4,475.7949178759,3.60508212409966
2021-09-24,488.6,476.625029506686,11.974970493314
2021-09-27,494.5,477.461507252595,17.0384927474048
2021-09-28,507.6,478.304304580627,29.2956954193727
2021-09-29,489.2,479.153382000844,10.0466179991559
2021-09-30,494.6,480.008712132958,14.5912878670421
2021-10-08,528.1,480.870271749521,47.2297282504791
2021-10-11,530,481.738043654574,48.2619563454262
2021-10-12,529.5,482.61203017499,46.88796982501
2021-10-13,524,483.492253587238,40.5077464127618
2021-10-14,526.5,484.378755549366,42.121244450634
2021-10-15,529.2,485.271594463694,43.928405536306
2021-10-18,543,486.170846143764,56.8291538562357
2021-10-19,530.4,487.07660456138,43.3233954386196
2021-10-20,524.4,487.988987179199,36.4110128208013
2021-10-21,529.8,488.90812936806,40.89187063194
2021-10-22,520.2,489.834181549634,30.3658184503662
2021-10-25,533.2,490.767311048655,42.4326889513455
2021-10-26,531.6,491.707697741841,39.8923022581589
2021-10-27,528.3,492.655539045909,35.6444609540906
2021-10-28,517.5,493.61104886743,23.8889511325697
2021-10-29,525.5,494.574455846969,30.9255441530306
2021-11-01,520.3,495.545998499828,24.7540015001719
2021-11-02,534.8,496.525928124683,38.2740718753172
2021-11-03,524.3,497.514506252512,26.7854937474879
2021-11-04,510.2,498.512010235246,11.6879897647544
2021-11-05,508.5,499.518728496895,8.98127150310528
2021-11-08,532,500.534954292774,31.4650457072261
2021-11-09,524.9,501.560984590712,23.3390154092879
2021-11-10,538,502.597129364912,35.4028706350875
2021-11-11,519.3,503.643708237025,15.656291762975
2021-11-12,514.7,504.701055462801,9.99894453719881
2021-11-15,508.1,505.76951176967,2.33048823032964
2021-11-16,518,506.849422018232,11.1505779817677
2021-11-17,519,507.941132032379,11.0588679676209
2021-11-18,489.9,509.044992245262,-19.1449922452621
2021-11-19,506.3,510.161357661289,-3.8613576612893
2021-11-22,487.5,511.290575371094,-23.7905753710943
2021-11-23,491.2,512.432990869188,-21.2329908691875
2021-11-24,513.4,513.58893981604,-0.188939816040024
2021-11-25,509.1,514.758749095224,-5.65874909522375
2021-11-26,496.3,515.942745512205,-19.6427455122054
2021-11-29,473.6,517.141253533388,-43.5412535333878
2021-11-30,447.8,518.354589505622,-70.5545895056219
2021-12-01,451.4,519.583051777555,-68.1830517775553
2021-12-02,441.1,520.826909533454,-79.7269095334537
2021-12-03,446.7,522.086403773379,-75.3864037733786
2021-12-06,451.2,523.361742541511,-72.1617425415114
2021-12-07,463.8,524.653102720375,-60.8531027203748
2021-12-08,473.4,525.960631363683,-52.5606313636831
2021-12-09,477.7,527.284450370988,-49.584450370988
2021-12-10,465,528.624659915305,-63.6246599153047
2021-12-13,486,529.981339673444,-43.9813396734445
2021-12-14,469,531.35454302237,-62.3545430223695
2021-12-15,460,532.74430515893,-72.7443051589299
2021-12-16,470.5,534.150635505099,-63.6506355050991
2021-12-17,469.2,535.573513413281,-66.3735134132807
2021-12-20,450.5,537.012891925283,-86.5128919252832
2021-12-21,454.4,538.468696646757,-84.0686966467571
2021-12-22,465.6,539.940817422407,-74.3408174224072
2021-12-23,472.6,541.429109346315,-68.8291093463149
2021-12-24,478.6,542.933396783067,-64.333396783067
2021-12-27,472.9,544.453475646033,-71.5534756460327
2021-12-28,494,545.989115255774,-51.989115255774
2021-12-29,493.4,547.540055355519,-54.1400553555193
2021-12-30,498.6,549.106014198294,-50.5060141982937
2021-12-31,499,550.686687657785,-51.6866876577846
2022-01-04,494.1,552.281750730508,-58.181750730508
2022-01-05,502.8,553.890857047817,-51.0908570478175
2022-01-06,501,555.513636191061,-54.5136361910608
2022-01-07,519.4,557.149696622654,-37.7496966226545
2022-01-10,512,558.798624271325,-46.7986242713253
2022-01-11,504.6,560.459989461559,-55.8599894615587
2022-01-12,518.4,562.133343173119,-43.7333431731189
2022-01-13,524.1,563.818213295612,-39.7182132956118
2022-01-14,527,565.514109640947,-38.5141096409466
2022-01-17,534.8,567.220525603134,-32.4205256031342
2022-01-18,543.4,568.936938656046,-25.5369386560459
2022-01-19,544.6,570.662812872168,-26.0628128721679
2022-01-20,545.4,572.397601768061,-26.9976017680606
2022-01-21,536.4,574.140748086953,-37.740748086953
2022-01-24,543.8,575.891683412345,-32.0916834123453
2022-01-25,533.8,577.64982372726,-43.8498237272604
2022-01-26,539.1,579.414571749291,-40.3145717492907
2022-01-27,542.6,581.185312070279,-38.5853120702789
2022-01-28,534.5,582.961412617645,-48.4614126176451
2022-02-07,566.9,584.742225369181,-17.8422253691814
2022-02-08,558.4,586.527082270694,-28.1270822706945
2022-02-09,544.4,588.315307892732,-43.9153078927321
2022-02-10,549.7,590.10621517923,-40.4062151792296
2022-02-11,546.1,591.899098921304,-45.799098921304
2022-02-14,576.8,593.693237207767,-16.8932372077667
2022-02-15,577.7,595.487889195925,-17.7878891959252
2022-02-16,562.1,597.2823070601,-35.1823070601004
2022-02-17,565.9,599.075735621815,-33.1757356218151
2022-02-18,567.3,600.86740515964,-33.5674051596401
2022-02-21,569.5,602.656532238636,-33.1565322386356
2022-02-22,596.9,604.442319548442,-7.54231954844246
2022-02-23,590,606.223956073118,-16.2239560731182
2022-02-24,620.8,608.000627679045,12.7993723209546
2022-02-25,612.3,609.771513526248,2.52848647375196
2022-02-28,621.2,611.535798065524,9.6642019344757
2022-03-01,622.8,613.292666792837,9.50733320716299
2022-03-02,663.9,615.041309198952,48.8586908010475
2022-03-03,719.9,616.780918704554,103.119081295446
2022-03-04,693.2,618.510708926584,74.6892910734163
2022-03-07,761.4,620.229936107239,141.17006389276
2022-03-08,785,621.937887362268,163.062112637732
2022-03-09,806.6,623.633908161467,182.966091838533
2022-03-10,700.3,625.317411377899,74.9825886221011
2022-03-11,683,626.987885515542,56.012114484458
2022-03-14,683.5,628.64485007309,54.8551499269101
2022-03-15,628.1,630.287847702411,-2.18784770241061
2022-03-16,632.9,631.916443730271,0.983556269729324
2022-03-17,619.4,633.530202579101,-14.1302025791009
2022-03-18,676,635.128689077873,40.8713109221268
2022-03-21,676.1,636.711462214715,39.3885377852845
2022-03-22,713,638.27809787232,74.7219021276805
2022-03-23,699,639.828188214951,59.1718117850495
2022-03-24,723,641.361356293992,81.6386437060078
2022-03-25,722.6,642.877249620027,79.7227503799729
2022-03-28,704.9,644.37554944975,60.5244505502503
2022-03-29,677.8,645.855969994069,31.9440300059312
2022-03-30,690.7,647.318250482297,43.3817495177035
2022-03-31,675.1,648.76214334804,26.3378566519604
2022-04-01,648.7,650.187418957272,-1.48741895727222
2022-04-06,677.1,651.593858562894,25.5061414371057
2022-04-07,628.7,652.981242803015,-24.2812428030149
2022-04-08,625.6,654.349362858933,-28.749362858933
2022-04-11,624.6,655.697999875109,-31.097999875109
2022-04-12,635.4,657.026923112092,-21.6269231120922
2022-04-13,650.5,658.335888975805,-7.83588897580474
2022-04-14,666,659.62464493252,6.37535506748002
2022-04-15,690.2,660.892935209376,29.3070647906242
2022-04-18,695.7,662.140506668875,33.5594933311252
2022-04-19,695.9,663.367118287879,32.5328817121206
2022-04-20,676.6,664.572542915397,12.0274570846034
2022-04-21,682.4,665.756566848183,16.6434331518175
2022-04-22,674,666.918981354748,7.08101864525177
2022-04-25,635.2,668.059584583246,-32.8595845832456
2022-04-26,642.1,669.17817760893,-27.0781776089295
2022-04-27,664.7,670.274547924053,-5.57454792405307
2022-04-28,652.8,671.348471828031,-18.5484718280311
2022-04-29,673.4,672.399723315887,1.00027668411338
2022-05-05,693.1,673.428068715466,19.6719312845345
2022-05-06,697.7,674.433274768107,23.2667252318935
2022-05-09,702.7,675.415116346703,27.2848836532974
2022-05-10,657.4,676.373377941698,-18.9733779416975
2022-05-11,661.2,677.307855322001,-16.1078553220012
2022-05-12,678.7,678.218336413694,0.481663586306258
2022-05-13,690.6,679.104602484507,11.4953975154931
2022-05-16,702.5,679.966435001268,22.5335649987315
2022-05-17,729.9,680.80362018258,49.0963798174202
2022-05-18,711.7,681.615953561484,30.0840464385163
2022-05-19,694.4,682.403250965467,11.9967490345326
2022-05-20,697.9,683.165340657609,14.7346593423909
2022-05-23,706,683.902055859891,22.097944140109
2022-05-24,685.8,684.613235885098,1.18676411490193
2022-05-25,709.4,685.298729180337,24.1012708196635
2022-05-26,714.9,685.958384683333,28.9416153166674
2022-05-27,730.3,686.59206129427,43.7079387057297
2022-05-30,734.8,687.199629876622,47.6003701233784
2022-05-31,757.2,687.780979360958,69.4190206390416
2022-06-01,734.9,688.336018354024,46.5639816459762
2022-06-02,714.5,688.864684157458,25.6353158425418
2022-06-06,750.2,689.366933320725,60.8330666792746
2022-06-07,753.9,689.84273298977,64.0572670102295
2022-06-08,758,690.292075456525,67.7079245434745
2022-06-09,770.1,690.714979491689,79.3850205083107
2022-06-10,767.9,691.111491853578,76.7885081464216
2022-06-13,753.5,691.481692115139,62.018307884861
2022-06-14,774.8,691.825691590643,82.9743084093569
2022-06-15,758,692.143627230132,65.8563727698676
2022-06-16,745.4,692.435670281963,52.9643297180373
2022-06-17,738,692.70201921689,45.2979807831105
2022-06-20,692.9,692.942894398963,-0.0428943989627673
2022-06-21,708.2,693.15853491656,15.0414650834404
2022-06-22,683.9,693.349179840386,-9.44917984038613
2022-06-23,694.4,693.515074458647,0.884925541353354
2022-06-24,675.1,693.656460153656,-18.556460153656
2022-06-27,700.5,693.773578673494,6.72642132650578
2022-06-28,727.6,693.866664095812,33.7333359041876
2022-06-29,727.7,693.935953278551,33.7640467214493
2022-06-30,720.6,693.981697023846,26.6183029761539
2022-07-01,696.6,694.004160090397,2.59583990960328
2022-07-04,716.9,694.003618239868,22.8963817601324
2022-07-05,723,693.980348306917,29.0196516930834
2022-07-06,676,693.934636590712,-17.9346365907121
2022-07-07,642.3,693.866781385977,-51.5667813859768
2022-07-08,678.1,693.777073573918,-15.6770735739181
2022-07-11,680.3,693.665782720113,-13.3657827201128
2022-07-12,677.4,693.533171909918,-16.1331719099185
2022-07-13,658.5,693.379498703784,-34.8794987037842
2022-07-14,650.3,693.205013993319,-42.9050139933194
2022-07-15,648,693.009954252404,-45.0099542524038
2022-07-18,683,692.79453821969,-9.79453821969023
2022-07-19,663.1,692.558966028562,-29.4589660285619
2022-07-20,662.2,692.303433763678,-30.1034337636779
2022-07-21,659.7,692.028125332573,-32.3281253325735
2022-07-22,659.9,691.733212199249,-31.8332121992489
2022-07-25,639.6,691.418852464513,-51.8188524645131
2022-07-26,678.5,691.085191070649,-12.5851910706486
2022-07-27,659.9,690.732351540079,-30.8323515400788
2022-07-28,690.7,690.36045219302,0.3395478069804
2022-07-29,686.6,689.969598604874,-3.36959860487376
2022-08-01,692.1,689.55989649135,2.5401035086499
2022-08-02,681,689.131450175276,-8.13145017527637
2022-08-03,677.8,688.684365029524,-10.8843650295236
2022-08-04,657.7,688.218743065769,-30.5187430657686
2022-08-05,653,687.734681796415,-34.7346817964147
2022-08-08,665.2,687.232266118773,-22.0322661187731
2022-08-09,671.3,686.711566572123,-15.4115665721227
2022-08-10,675.5,686.172644588558,-10.6726445885585
