"CU0Date","CU0Close","CU0_hpft","CU0_hpfc"
2012-12-27,57550,57010.1328402145,539.867159785544
2012-12-28,57680,56993.5755208576,686.424479142407
2012-12-31,57860,56976.2224947256,883.777505274404
2013-01-04,58360,56958.0643553195,1401.93564468048
2013-01-07,58220,56939.0920614534,1280.90793854663
2013-01-08,58300,56919.2971514565,1380.70284854347
2013-01-09,58340,56898.6716931279,1441.32830687214
2013-01-10,58780,56877.2083249936,1902.79167500644
2013-01-11,58440,56854.9002813649,1585.09971863512
2013-01-14,58520,56831.7415830947,1688.25841690526
2013-01-15,57700,56807.7269062505,892.273093749533
2013-01-16,57940,56782.8516247572,1157.14837524285
2013-01-17,57740,56757.1114813695,982.88851863053
2013-01-18,58380,56730.5026971624,1649.49730283765
2013-01-21,58190,56703.0218994968,1486.97810050315
2013-01-22,58690,56674.6663975683,2015.33360243174
2013-01-23,58590,56645.43411523,1944.56588476996
2013-01-24,58430,56615.3238093939,1814.67619060613
2013-01-25,58830,56584.3350407768,2245.66495922319
2013-01-28,58620,56552.4681202099,2067.53187979007
2013-01-29,58850,56519.7242867918,2330.27571320824
2013-01-30,59260,56486.1056342547,2773.89436574528
2013-01-31,59690,56451.6152195742,3238.38478042583
2013-02-01,59660,56416.2572463439,3243.74275365614
2013-02-04,59950,56380.037256771,3569.96274322903
2013-02-05,59750,56342.9621338999,3407.03786610011
2013-02-06,59840,56305.0402364517,3534.95976354826
2013-02-07,59700,56266.2813314807,3433.71866851926
2013-02-08,59690,56226.6966472496,3463.30335275043
2013-02-18,58900,56186.2988313836,2713.70116861638
2013-02-19,58780,56145.1019630978,2634.89803690225
2013-02-20,58660,56103.1212433439,2556.87875665609
2013-02-21,57620,56060.3729622345,1559.62703776553
2013-02-22,57620,56016.874466791,1603.12553320898
2013-02-25,57280,55972.6437487228,1307.35625127724
2013-02-26,57130,55927.6994624071,1202.30053759289
2013-02-27,57490,55882.0608026303,1607.93919736972
2013-02-28,57680,55835.7474611598,1844.25253884019
2013-03-01,56730,55788.7797944227,941.220205577315
2013-03-04,56310,55741.178921184,568.821078815984
2013-03-05,56930,55692.9663492728,1237.03365072718
2013-03-06,56700,55644.1638216437,1055.83617835626
2013-03-07,56530,55594.7935925921,935.206407407942
2013-03-08,56740,55544.878352857,1195.12164714303
2013-03-11,56470,55494.4411797486,975.558820251445
2013-03-12,56340,55443.5056445966,896.494355403397
2013-03-13,56850,55392.095721986,1457.90427801399
2013-03-14,56770,55340.2357570755,1429.76424292446
2013-03-15,57120,55287.950697664,1832.049302336
2013-03-18,55300,55235.2660825572,64.7339174428417
2013-03-19,54910,55182.2082078566,-272.20820785663
2013-03-20,55350,55128.8033964211,221.196603578876
2013-03-21,55780,55075.0778585908,704.92214140916
2013-03-22,55630,55021.0578961392,608.94210386082
2013-03-25,55890,54966.770102226,923.229897774028
2013-03-26,55760,54912.2413217236,847.758678276447
2013-03-27,55560,54857.49878113,702.501218870032
2013-03-28,55300,54802.5700573729,497.429942627117
2013-03-29,54830,54747.4830177656,82.5169822344108
2013-04-01,53740,54692.2657352388,-952.265735238771
2013-04-02,54480,54636.9463168328,-156.946316832807
2013-04-03,54060,54581.5524759592,-521.552475959183
2013-04-08,54590,54526.1118611545,63.8881388455248
2013-04-09,55090,54470.6519053661,619.348094633905
2013-04-10,55140,54415.2000679505,724.799932049501
2013-04-11,54890,54359.7840642777,530.215935722298
2013-04-12,55150,54304.4319093207,845.568090679293
2013-04-15,53380,54249.1718372226,-869.171837222587
2013-04-16,52900,54194.0324316502,-1294.03243165024
2013-04-17,52230,54139.04191699,-1909.04191698996
2013-04-18,50530,54084.2279827269,-3554.22798272686
2013-04-19,50690,54029.6175292252,-3339.61752922515
2013-04-22,49040,53975.2359876741,-4935.23598767406
2013-04-23,49080,53921.107408799,-4841.10740879896
2013-04-24,50600,53867.2538032967,-3267.25380329669
2013-04-25,51280,53813.6951807463,-2533.69518074626
2013-04-26,51770,53760.4502001751,-1990.4502001751
2013-05-02,49680,53707.5364732814,-4027.53647328145
2013-05-03,51000,53654.9707889936,-2654.9707889936
2013-05-06,52850,53602.7682714158,-752.768271415832
2013-05-07,52190,53550.9429471965,-1360.94294719653
2013-05-08,53050,53499.5085318188,-449.508531818783
2013-05-09,52960,53448.4781782073,-488.478178207308
2013-05-10,53420,53397.8648534768,22.1351465231727
2013-05-13,53400,53347.681322826,52.3186771739695
2013-05-14,52680,53297.9403606023,-617.94036060226
2013-05-15,51990,53248.6547627803,-1258.65476278027
2013-05-16,52150,53199.8370699024,-1049.83706990237
2013-05-17,52980,53151.4993022347,-171.499302234653
2013-05-20,52530,53103.6530460819,-573.653046081893
2013-05-21,53420,53056.3098168585,363.690183141489
2013-05-22,53580,53009.4808928534,570.519107146599
2013-05-23,52350,52963.1777026899,-613.177702689923
2013-05-24,52900,52917.4119108217,-17.4119108216942
2013-05-27,52510,52872.1949282401,-362.194928240102
2013-05-28,52650,52827.5381587376,-177.538158737649
2013-05-29,52290,52783.4528563914,-493.452856391443
2013-05-30,52420,52739.9502018897,-319.950201889698
2013-05-31,52720,52697.0411719487,22.9588280512573
2013-06-03,53010,52654.7366110289,355.263388971102
2013-06-04,53090,52613.0473730806,476.952626919349
2013-06-05,53640,52571.9844589092,1068.01554109076
2013-06-06,52900,52531.55906647,368.44093353004
2013-06-07,53050,52491.7828351938,558.217164806219
2013-06-13,51510,52452.6675568097,-942.667556809703
2013-06-14,51450,52414.2252537913,-964.225253791322
2013-06-17,51710,52376.4675589512,-666.467558951155
2013-06-18,51030,52339.4057065304,-1309.40570653036
2013-06-19,50950,52303.0506552809,-1353.0506552809
2013-06-20,49720,52267.4128226941,-2547.41282269406
2013-06-21,49650,52232.5020669712,-2582.5020669712
2013-06-24,47950,52198.3271933108,-4248.32719331077
2013-06-25,48580,52164.8959394097,-3584.89593940973
2013-06-26,48060,52132.2142868769,-4072.21428687687
2013-06-27,48780,52100.2867354714,-3320.28673547143
2013-06-28,48580,52069.1161016606,-3489.1161016606
2013-07-01,49420,52038.7038294393,-2618.70382943932
2013-07-02,50100,52009.0499205427,-1909.04992054265
2013-07-03,50550,51980.1532942393,-1430.15329423932
2013-07-04,50130,51952.0120806731,-1822.01208067314
2013-07-05,49440,51924.6238188181,-2484.62381881809
2013-07-08,48860,51897.9852945048,-3037.98529450477
2013-07-09,48910,51872.0922665182,-2962.09226651822
2013-07-10,48630,51846.9392378633,-3216.93923786335
2013-07-11,50700,51822.5194871355,-1122.51948713547
2013-07-12,49690,51798.8249631757,-2108.82496317575
2013-07-15,49890,51775.8471508191,-1885.8471508191
2013-07-16,50250,51753.5766632008,-1503.57666320084
2013-07-17,49890,51732.0033339207,-1842.00333392066
2013-07-18,49690,51711.116375061,-2021.11637506104
2013-07-19,49540,51690.9042372949,-2150.90423729491
2013-07-22,50350,51671.3545358437,-1321.3545358437
2013-07-23,50260,51652.4539968357,-1392.45399683567
2013-07-24,50530,51634.1888002008,-1104.18880020085
2013-07-25,50490,51616.5445502865,-1126.54455028654
2013-07-26,50040,51599.5063950131,-1559.50639501314
2013-07-29,49100,51583.0590166327,-2483.05901663267
2013-07-30,48900,51567.1864527589,-2667.18645275895
2013-07-31,49200,51551.8717146099,-2351.87171460988
2013-08-01,50020,51537.0967108946,-1517.09671089461
2013-08-02,50040,51522.842378154,-1482.84237815402
2013-08-05,50180,51509.0890258237,-1329.08902582368
2013-08-06,50180,51495.8163503887,-1315.81635038867
2013-08-07,50070,51483.0034989443,-1413.00349894425
2013-08-08,51510,51470.6290746784,39.3709253215839
2013-08-09,51520,51458.6710967028,61.3289032972439
2013-08-12,52460,51447.1076004016,1012.89239959841
2013-08-13,52180,51435.9166465105,744.083353489526
2013-08-14,52230,51425.0767144538,804.923285546216
2013-08-15,52180,51414.5665912297,765.433408770282
2013-08-16,53220,51404.3653965606,1815.63460343935
2013-08-19,52740,51394.4525665671,1345.54743343288
2013-08-20,52170,51384.80828788,785.191712119959
2013-08-21,52470,51375.4133033262,1094.58669667381
2013-08-22,52750,51366.2486802984,1383.75131970162
2013-08-23,52690,51357.2959386487,1332.70406135126
2013-08-26,53360,51348.5371702154,2011.46282978464
2013-08-27,52820,51339.9550177228,1480.04498227716
2013-08-28,52360,51331.5329553538,1028.46704464616
2013-08-29,52370,51323.2550690818,1046.74493091822
2013-08-30,51960,51315.1058700077,644.894129992276
2013-09-02,52500,51307.0703019142,1192.92969808585
2013-09-03,52360,51299.1335751573,1060.86642484274
2013-09-04,52020,51291.2813932022,728.71860679775
2013-09-05,51670,51283.4998980341,386.500101965895
2013-09-06,51850,51275.7755328605,574.224467139492
2013-09-09,52290,51268.0949006529,1021.90509934709
2013-09-10,51990,51260.444841744,729.555158256021
2013-09-11,52050,51252.8126188809,797.187381119119
2013-09-12,51410,51245.1857963795,164.814203620456
2013-09-13,51290,51237.5522680811,52.4477319188694
2013-09-16,51180,51229.8999959544,-49.8999959543506
2013-09-17,51460,51222.2169636476,237.783036352351
2013-09-18,51680,51214.4911341829,465.508865817054
2013-09-23,52060,51206.7105688719,853.289431128107
2013-09-24,51750,51198.8635214491,551.136478550916
2013-09-25,51760,51190.9385983642,569.061401635796
2013-09-26,52280,51182.9246338853,1097.07536611475
2013-09-27,52350,51174.8106975067,1175.18930249331
2013-09-30,52800,51166.5863122102,1633.41368778983
2013-10-08,52520,51158.2414867534,1361.75851324658
2013-10-09,51840,51149.7669050813,690.233094918684
2013-10-10,51410,51141.1538140352,268.846185964757
2013-10-11,51650,51132.393745771,517.606254228964
2013-10-14,52260,51123.4783435748,1136.5216564252
2013-10-15,52150,51114.3994646901,1035.60053530991
2013-10-16,52220,51105.1494361535,1114.85056384652
2013-10-17,51800,51095.7210130766,704.278986923379
2013-10-18,52250,51086.1074114055,1163.89258859453
2013-10-21,52330,51076.3021382068,1253.69786179317
2013-10-22,52160,51066.2991816536,1093.70081834636
2013-10-23,52100,51056.0930481475,1043.90695185247
2013-10-24,51730,51045.6786961816,684.321303818414
2013-10-25,51150,51035.0515157583,114.948484241671
2013-10-28,51510,51024.2071797514,485.792820248565
2013-10-29,51510,51013.1414085493,496.85859145075
2013-10-30,52080,51001.850123347,1078.14987665298
2013-10-31,51810,50990.3294507223,819.67054927771
2013-11-01,52240,50978.5759629159,1261.4240370841
2013-11-04,51700,50966.5865709877,733.413429012333
2013-11-05,51600,50954.3587074187,645.641292581258
2013-11-06,51590,50941.8901078545,648.109892145549
2013-11-07,51490,50929.1787748227,560.821225177296
2013-11-08,51490,50916.222978753,573.777021247038
2013-11-11,51650,50903.0212218966,746.978778103368
2013-11-12,51480,50889.5722436812,590.427756318826
2013-11-13,50620,50875.8750923047,-255.875092304656
2013-11-14,50450,50861.9290600243,-411.929060024321
2013-11-15,50080,50847.7333333291,-767.733333329116
2013-11-18,50420,50833.286928433,-413.286928432998
2013-11-19,49810,50818.5885442003,-1008.58854420032
2013-11-20,50360,50803.6367086584,-443.636708658413
2013-11-21,50280,50788.429532925,-508.429532924988
2013-11-22,50470,50772.964944736,-302.964944736053
2013-11-25,50500,50757.2406616639,-257.240661663889
2013-11-26,50790,50741.2542760469,48.7457239530855
2013-11-27,50660,50725.0032738899,-65.0032738898574
2013-11-28,50420,50708.4851613483,-288.485161348351
2013-11-29,50600,50691.6974177075,-91.6974177075382
2013-12-02,50630,50674.6374030044,-44.6374030043557
2013-12-03,50170,50657.3024393712,-487.302439371246
2013-12-04,50360,50639.6898304905,-279.689830490511
2013-12-05,50720,50621.7966786126,98.2033213873642
2013-12-06,50910,50603.619970375,306.380029625026
2013-12-09,50870,50585.1567330092,284.843266990846
2013-12-10,51100,50566.4041203911,533.595879608891
2013-12-11,51100,50547.3594041406,552.64059585944
2013-12-12,51560,50528.0200764434,1031.97992355662
2013-12-13,51160,50508.3838579253,651.616142074669
2013-12-16,51410,50488.448895791,921.551104208975
2013-12-17,51450,50468.2136065979,981.786393402131
2013-12-18,51300,50447.6767878337,852.323212166252
2013-12-19,51040,50426.8376428188,613.162357181219
2013-12-20,51380,50405.6957271888,974.30427281124
2013-12-23,51270,50384.2508500354,885.749149964598
2013-12-24,51430,50362.5032231906,1067.49677680939
2013-12-25,52360,50340.4534246181,2019.54657538189
2013-12-26,52210,50318.1024735417,1891.89752645832
2013-12-27,52390,50295.4522239845,2094.54777601553
2013-12-30,52340,50272.5053120045,2067.49468799547
2013-12-31,52280,50249.2652394621,2030.73476053792
2014-01-02,52670,50225.7363628352,2444.26363716485
2014-01-03,51920,50201.9238780271,1718.07612197293
2014-01-06,51770,50177.8339913005,1592.16600869954
2014-01-07,51860,50153.4736191024,1706.52638089759
2014-01-08,52060,50128.850336017,1931.14966398302
2014-01-09,51220,50103.9724220376,1116.02757796243
2014-01-10,51360,50078.8489554173,1281.15104458268
2014-01-13,51690,50053.4894757303,1636.51052426967
2014-01-14,51790,50027.9040521273,1762.09594787265
2014-01-15,51350,50002.1034302264,1347.89656977362
2014-01-16,51720,49976.0990840246,1743.90091597539
2014-01-17,51810,49949.9030446864,1860.09695531358
2014-01-20,51800,49923.5280642342,1876.47193576579
2014-01-21,51630,49896.9876635793,1733.01233642065
2014-01-22,51630,49870.2961392914,1759.70386070862
2014-01-23,51410,49843.4685042982,1566.53149570185
2014-01-24,51270,49816.5204989176,1453.47950108235
2014-01-27,50980,49789.468511009,1190.53148899097
2014-01-28,51000,49762.3295292417,1237.67047075833
2014-01-29,51060,49735.1210344026,1324.87896559737
2014-01-30,50950,49707.8610188822,1242.13898111783
2014-02-07,51030,49680.5680227224,1349.43197727764
2014-02-10,51070,49653.2610994155,1416.73890058448
2014-02-11,50390,49625.9598602549,764.040139745134
2014-02-12,50650,49598.6845021566,1051.31549784343
2014-02-13,50620,49571.4555378617,1048.54446213831
2014-02-14,50670,49544.2939146798,1125.70608532016
2014-02-17,51070,49517.2210133484,1552.77898665155
2014-02-18,50700,49490.2586799262,1209.74132007378
2014-02-19,50740,49463.4294023286,1276.5705976714
2014-02-20,50390,49436.7561685293,953.243831470677
2014-02-21,50510,49410.2624941849,1099.73750581508
2014-02-24,49900,49383.9722889848,516.02771101515
2014-02-25,49520,49357.9099172053,162.09008279474
2014-02-26,49680,49332.0999564279,347.900043572062
2014-02-27,49210,49306.5670512363,-96.5670512363431
2014-02-28,49280,49281.3359900215,-1.33599002148515
2014-03-03,48760,49256.4315212575,-496.431521257486
2014-03-04,48990,49231.8783928666,-241.878392866612
2014-03-05,49380,49207.7011475651,172.298852434928
2014-03-06,49140,49183.9242280879,-43.9242280878894
2014-03-07,48920,49160.5721483903,-240.572148390284
2014-03-10,46670,49137.6694042716,-2467.66940427158
2014-03-11,46250,49115.2403920879,-2865.2403920879
2014-03-12,44500,49093.3084881606,-4593.30848816056
2014-03-13,44410,49071.8958844356,-4661.89588443557
2014-03-14,44290,49051.0228741697,-4761.02287416973
2014-03-17,44170,49030.7078235797,-4860.70782357971
2014-03-18,44900,49010.9671308673,-4110.96713086729
2014-03-19,44740,48991.8151850112,-4251.8151850112
2014-03-20,45190,48973.264675684,-3783.26467568401
2014-03-21,45170,48955.3265350273,-3785.32653502732
2014-03-24,45420,48938.0101313335,-3518.01013133353
2014-03-25,45890,48921.3232681939,-3031.32326819393
2014-03-26,46140,48905.2722949949,-2765.27229499494
2014-03-27,45730,48889.8623080964,-3159.86230809637
2014-03-28,46450,48875.0972608053,-2425.09726080526
2014-03-31,46790,48860.9798002706,-2070.97980027061
2014-04-01,46740,48847.5115712001,-2107.51157120006
2014-04-02,46650,48834.6933622434,-2184.69336224342
2014-04-03,46330,48822.5250908923,-2492.52509089231
2014-04-04,46690,48811.0057715688,-2121.00577156876
2014-04-08,46730,48800.1333883902,-2070.1333883902
2014-04-09,46380,48789.9050487324,-2409.90504873244
2014-04-10,46200,48780.3170042628,-2580.3170042628
2014-04-11,46740,48771.36451049,-2031.36451049
2014-04-14,46780,48763.0417563239,-1983.04175632389
2014-04-15,46560,48755.3420909899,-2195.34209098986
2014-04-16,46180,48748.2580440039,-2568.25804400387
2014-04-17,46540,48741.781237416,-2201.78123741601
2014-04-18,46360,48735.9022316607,-2375.90223166073
2014-04-21,46620,48730.6106770455,-2110.61067704551
2014-04-22,46430,48725.8952417735,-2295.89524177355
2014-04-23,46790,48721.7437216094,-1931.74372160945
2014-04-24,47250,48718.1429632844,-1468.14296328437
2014-04-25,47920,48715.0790150256,-795.079015025645
2014-04-28,47970,48712.5373181891,-742.537318189098
2014-04-29,47640,48710.5029854782,-1070.50298547821
2014-04-30,47650,48708.9608226599,-1058.9608226599
2014-05-05,47670,48707.8951929975,-1037.89519299753
2014-05-06,47560,48707.2900220235,-1147.29002202348
2014-05-07,47280,48707.1288062463,-1427.12880624626
2014-05-08,47210,48707.3945679306,-1497.39456793056
2014-05-09,47740,48708.0697394235,-968.069739423469
2014-05-12,48010,48709.1361341085,-699.136134108534
2014-05-13,48170,48710.5751652096,-540.575165209573
2014-05-14,48500,48712.3679569547,-212.367956954673
2014-05-15,48670,48714.4954101207,-44.4954101207415
2014-05-16,48210,48716.9383377002,-506.938337700157
2014-05-19,48950,48719.6775342915,230.322465708456
2014-05-20,48810,48722.6935849466,87.3064150534145
2014-05-21,48020,48725.9671699235,-705.967169923463
2014-05-22,48260,48729.4790055679,-469.479005567943
2014-05-23,48700,48733.2095164087,-33.2095164086979
2014-05-26,49130,48737.1389329092,392.861067090772
2014-05-27,48840,48741.247471807,98.752528193036
2014-05-28,48930,48745.5155122316,184.484487768386
2014-05-29,48470,48749.9234741334,-279.923474133435
2014-05-30,48640,48754.4518537209,-114.45185372091
2014-06-03,48690,48759.0810314937,-69.0810314936698
2014-06-04,48120,48763.7913406413,-643.791340641307
2014-06-05,48320,48768.5630857983,-448.563085798329
2014-06-06,48260,48773.3763054816,-513.376305481616
2014-06-09,47370,48778.2108527902,-1408.21085279018
2014-06-10,47480,48783.0463686139,-1303.04636861389
2014-06-11,47860,48787.8619117449,-927.861911744889
2014-06-12,47460,48792.6360023483,-1332.63600234833
2014-06-13,47730,48797.3467770486,-1067.34677704864
2014-06-16,48030,48801.9718216121,-771.971821612079
2014-06-17,48190,48806.4882806066,-616.488280606604
2014-06-18,48130,48810.8729794982,-680.872979498201
2014-06-19,48060,48815.1024889209,-755.102488920899
2014-06-20,48760,48819.153098064,-59.1530980639508
2014-06-23,49550,48823.0007839871,726.999216012938
2014-06-24,49400,48826.6214992988,573.378500701172
2014-06-25,49440,48829.9914971198,610.008502880211
2014-06-26,49590,48833.0872675819,756.912732418103
2014-06-27,49520,48835.8855529714,684.114447028588
2014-06-30,49580,48838.3634084497,741.636591550332
2014-07-01,50380,48840.4981719653,1539.50182803471
2014-07-02,50320,48842.2674880289,1477.73251197115
2014-07-03,51100,48843.6496375191,2256.35036248091
2014-07-04,51380,48844.62351215,2535.37648785003
2014-07-07,50850,48845.1689363202,2004.83106367982
2014-07-08,51180,48845.2667824506,2334.73321754942
2014-07-09,50930,48844.898751679,2085.10124832102
2014-07-10,50570,48844.0475102275,1725.9524897725
2014-07-11,50910,48842.6965862165,2067.30341378352
2014-07-14,50670,48840.8302212048,1829.16977879523
2014-07-15,50640,48838.4335112909,1801.56648870908
2014-07-16,50440,48835.492308679,1604.507691321
2014-07-17,49920,48831.9932102688,1088.00678973124
2014-07-18,49740,48827.9234761993,912.0765238007
2014-07-21,49550,48823.2708163476,726.729183652446
2014-07-22,49890,48818.0233176038,1071.97668239623
2014-07-23,50010,48812.1693672629,1197.83063273707
2014-07-24,50650,48805.6977957293,1844.30220427068
2014-07-25,51040,48798.597928544,2241.402071456
2014-07-28,50630,48790.8598536066,1839.14014639344
2014-07-29,50790,48782.4745853223,2007.5254146777
2014-07-30,50290,48773.433898326,1516.56610167396
2014-07-31,50510,48763.7303970801,1746.2696029199
2014-08-01,50530,48753.3573129333,1776.64268706675
2014-08-04,50220,48742.3085990735,1477.69140092652
2014-08-05,50570,48730.5789430816,1839.4210569184
2014-08-06,49720,48718.1636433568,1001.83635664317
2014-08-07,49750,48705.0587586405,1044.9412413595
2014-08-08,49710,48691.2607617922,1018.73923820779
2014-08-11,49890,48676.7665576095,1213.23344239055
2014-08-12,49790,48661.5734719953,1128.42652800473
2014-08-13,49300,48645.6793323558,654.320667644227
2014-08-14,48920,48629.082432539,290.917567461014
2014-08-15,48910,48611.7813368662,298.218663133771
2014-08-18,48970,48593.7747299132,376.225270086829
2014-08-19,49390,48575.0614195256,814.938580474416
2014-08-20,49530,48555.6403690653,974.359630934688
2014-08-21,50230,48535.510878757,1694.48912124303
2014-08-22,50760,48514.6726515882,2245.3273484118
2014-08-25,50670,48493.1260909784,2176.87390902162
2014-08-26,50610,48470.8725284753,2139.12747152475
2014-08-27,50300,48447.9141954601,1852.08580453994
2014-08-28,50250,48424.2542075414,1825.74579245856
2014-08-29,49780,48399.8964459071,1380.10355409293
2014-09-01,49440,48374.8455464333,1065.15445356666
2014-09-02,49630,48349.1067154763,1280.8932845237
2014-09-03,49680,48322.6855996864,1357.31440031363
2014-09-04,49500,48295.58837518,1204.41162482
2014-09-05,49830,48267.8217791357,1562.17822086433
2014-09-09,49340,48239.3930465848,1100.60695341524
2014-09-10,48870,48210.310058303,659.689941696962
2014-09-11,48190,48180.5811500106,9.41884998941021
2014-09-12,48590,48150.2149301197,439.785069880313
2014-09-15,48380,48119.2200109319,260.779989068139
2014-09-16,48710,48087.6051865407,622.394813459265
2014-09-17,49480,48055.3793588351,1424.62064116495
2014-09-18,49110,48022.5516869783,1087.44831302174
2014-09-19,48770,47989.1319190121,780.868080987861
2014-09-22,47940,47955.1302524894,-15.1302524894078
2014-09-23,48150,47920.5572077377,229.4427922623
2014-09-24,47800,47885.4232988337,-85.4232988337102
2014-09-25,47750,47849.7391346951,-99.739134695119
2014-09-26,47890,47813.5152889299,76.4847110700899
2014-09-29,47640,47776.7622939165,-136.76229391651
2014-09-30,48030,47739.4907136512,290.509286348748
2014-10-08,47690,47701.7110555961,-11.7110555961041
2014-10-09,47780,47663.4339472999,116.566052700104
2014-10-10,47240,47624.6700114691,-384.670011469061
2014-10-13,47850,47585.4299189946,264.570081005426
2014-10-14,48100,47545.7241817601,554.275818239899
2014-10-15,48330,47505.5634210117,824.436578988264
2014-10-16,47650,47464.958487111,185.041512888973
2014-10-17,46750,47423.9205712083,-673.920571208318
2014-10-20,46680,47382.460940943,-702.460940942977
2014-10-21,46530,47340.5905853837,-810.590585383707
2014-10-22,47070,47298.3202032279,-228.320203227911
2014-10-23,47120,47255.6601581083,-135.660158108274
2014-10-24,47390,47212.6207192799,177.379280720148
2014-10-27,47050,47169.2120999206,-119.212099920631
2014-10-28,47540,47125.4445865297,414.555413470346
2014-10-29,47770,47081.3284163298,688.671583670165
2014-10-30,47510,47036.8739979035,473.126002096546
2014-10-31,47780,46992.0920245017,787.907975498306
2014-11-03,47300,46946.9933849488,353.006615051196
2014-11-04,47700,46901.5892937568,798.410706243219
2014-11-05,46580,46855.8911113562,-275.891111356214
2014-11-06,46810,46809.9105282094,0.0894717906355424
2014-11-07,47190,46763.6591207367,426.340879263302
2014-11-10,47510,46717.1484653946,792.851534605362
2014-11-11,47150,46670.3903148726,479.609685127425
2014-11-12,47320,46623.3967495916,696.603250408362
2014-11-13,47400,46576.1800482259,823.819951774108
2014-11-14,47160,46528.7527773962,631.247222603841
2014-11-17,47630,46481.1278442574,1148.87215574259
2014-11-18,47610,46433.3184168968,1176.68158310318
2014-11-19,47330,46385.3381382993,944.661861700736
2014-11-20,47470,46337.2011378425,1132.79886215755
2014-11-21,47580,46288.9219353895,1291.07806461053
2014-11-24,47800,46240.5155190567,1559.48448094334
2014-11-25,47820,46191.9974106403,1628.00258935967
2014-11-26,46590,46143.3837765646,446.616223435419
2014-11-27,46720,46094.6914562048,625.308543795201
2014-11-28,45990,46045.9374735492,-55.937473549239
2014-12-01,44540,45997.1391110637,-1457.13911106366
2014-12-02,45400,45948.3136280916,-548.313628091569
2014-12-03,45230,45899.4776816537,-669.477681653664
2014-12-04,45790,45850.6477021199,-60.6477021198883
2014-12-05,46090,45801.839843125,288.160156875028
2014-12-08,45910,45753.0702332345,156.929766765481
2014-12-09,45940,45704.3551201278,235.64487987225
2014-12-10,46260,45655.7108163525,604.289183647505
2014-12-11,46210,45607.1537318622,602.846268137782
2014-12-12,46380,45558.7005263999,821.299473600124
2014-12-15,46710,45510.3681089008,1199.6318910992
2014-12-16,45880,45462.173727792,417.826272208009
2014-12-17,45640,45414.1351273804,225.864872619566
2014-12-18,45260,45366.2702246856,-106.270224685566
2014-12-19,45500,45318.5970300902,181.40296990976
2014-12-22,45960,45271.1335100498,688.866489950158
2014-12-23,45630,45223.8977060038,406.102293996179
2014-12-24,45630,45176.9079441419,453.092055858114
2014-12-25,45630,45130.1827185197,499.817281480282
2014-12-26,45510,45083.7407104829,426.259289517098
2014-12-29,45030,45037.6008079821,-7.60080798212144
2014-12-30,45290,44991.7820751656,298.21792483441
2014-12-31,45800,44946.3035730406,853.696426959355
2015-01-05,45080,44901.1844858855,178.815514114493
2015-01-06,44800,44856.4443508617,-56.4443508617273
2015-01-07,44650,44812.1027790458,-162.102779045824
2015-01-08,44680,44768.1793581831,-88.1793581831289
2015-01-09,44250,44724.6936090128,-474.693609012783
2015-01-12,43960,44681.6650158237,-721.665015823747
2015-01-13,42890,44639.1128666849,-1749.1128666849
2015-01-14,41190,44597.0561513586,-3407.0561513586
2015-01-15,40920,44555.5131365934,-3635.51313659342
2015-01-16,41040,44514.5006807991,-3474.50068079905
2015-01-19,41770,44474.0341396081,-2704.03413960811
2015-01-20,41250,44434.1274324374,-3184.12743243739
2015-01-21,41260,44394.7933609635,-3134.79336096355
2015-01-22,41560,44356.043410672,-2796.04341067204
2015-01-23,40750,44317.887771252,-3567.88777125204
2015-01-26,39250,44280.3354766194,-5030.33547661939
2015-01-27,40260,44243.3940858702,-3983.39408587022
2015-01-28,39690,44207.0690787612,-4517.06907876115
2015-01-29,39320,44171.3642884735,-4851.36428847354
2015-01-30,39090,44136.2816810163,-5046.28168101627
2015-02-02,40290,44101.8212170359,-3811.82121703595
2015-02-03,40760,44067.9807712515,-3307.98077125154
2015-02-04,41160,44034.7566427277,-2874.75664272771
2015-02-05,41000,44002.1437631432,-3002.14376314318
2015-02-06,41670,43970.1358758681,-2300.13587586811
2015-02-09,41260,43938.725483307,-2678.72548330698
2015-02-10,41320,43907.9041370794,-2587.90413707937
2015-02-11,41100,43877.6622815297,-2777.66228152965
2015-02-12,41110,43847.9892912655,-2737.98929126545
2015-02-13,42120,43818.8733927198,-1698.87339271976
2015-02-16,42220,43790.3016805533,-1570.30168055333
2015-02-17,42200,43762.2605471778,-1562.26054717779
2015-02-25,41900,43734.7357359081,-1834.73573590806
2015-02-26,42510,43707.7123442806,-1197.7123442806
2015-02-27,42730,43681.1747114284,-951.174711428427
2015-03-02,43200,43655.106681397,-455.106681396968
2015-03-03,42540,43629.4917050546,-1089.49170505458
2015-03-04,42460,43604.3130451465,-1144.31304514651
2015-03-05,42500,43579.5535140674,-1079.55351406742
2015-03-06,42200,43555.1954511978,-1355.1954511978
2015-03-09,42300,43531.220749674,-1231.22074967397
2015-03-10,42230,43507.6107424492,-1277.6107424492
2015-03-11,42080,43484.34625354,-1404.34625354002
2015-03-12,42560,43461.4075788491,-901.407578849132
2015-03-13,42840,43438.7744337802,-598.774433780225
2015-03-16,42810,43416.4261611305,-606.426161130502
2015-03-17,42430,43394.3418561876,-964.341856187627
2015-03-18,41620,43372.5003635673,-1752.50036356729
2015-03-19,41720,43350.8801292652,-1630.88012926516
2015-03-20,42040,43329.458874864,-1289.45887486397
2015-03-23,43690,43308.2136478059,381.78635219412
2015-03-24,43850,43287.120962523,562.879037477028
2015-03-25,43680,43266.1574912619,413.842508738123
