"CN00YDate","CN00YClose","CN00Y_hpft","CN00Y_hpfc"
2011-10-21,7825,8206.90313026049,-381.903130260492
2011-10-24,7805,8199.58269205195,-394.582692051954
2011-10-25,8025,8192.38816823024,-167.388168230238
2011-10-27,8255,8185.3190973341,69.6809026659029
2011-10-28,8290,8178.37494871105,111.625051288948
2011-10-31,8315,8171.55522051129,143.444779488707
2011-11-01,8295,8164.85945702685,130.140542973147
2011-11-02,8200,8158.28726184381,41.7127381561953
2011-11-03,8420,8151.83829234311,268.161707656891
2011-11-04,8405,8145.51222314824,259.487776851758
2011-11-08,8330,8139.30883972973,190.691160270273
2011-11-09,8390,8133.22803482021,256.77196517979
2011-11-10,8400,8127.26977997598,272.730220024018
2011-11-11,8250,8121.43415289296,128.565847107038
2011-11-14,8245,8115.72134400213,129.278655997872
2011-11-15,8360,8110.13159687916,249.868403120836
2011-11-16,8295,8104.66520853799,190.33479146201
2011-11-17,8125,8099.32257927824,25.677420721763
2011-11-18,8025,8094.104188076,-69.1041880759983
2011-11-21,7915,8089.01052452153,-174.010524521531
2011-11-22,7885,8084.04204964031,-199.042049640313
2011-11-23,7910,8079.19915252887,-169.199152528875
2011-11-24,7865,8074.48214000748,-209.482140007477
2011-11-25,7855,8069.89124895659,-214.891248956593
2011-11-28,7790,8065.42662966502,-275.426629665024
2011-11-29,7860,8061.08834359407,-201.088343594065
2011-11-30,7915,8056.87633835487,-141.876338354871
2011-12-01,7755,8052.79047843688,-297.790478436875
2011-12-02,7900,8048.83056968341,-148.830569683408
2011-12-05,7950,8044.99629484308,-94.9962948430832
2011-12-06,7835,8041.28727514421,-206.287275144212
2011-12-07,7845,8037.70309254695,-192.703092546952
2011-12-08,7865,8034.24324374116,-169.243243741161
2011-12-09,7885,8030.9071457608,-145.907145760804
2011-12-12,7845,8027.69414568155,-182.694145681547
2011-12-13,7715,8024.60353026658,-309.603530266584
2011-12-14,7630,8021.634510761,-391.634510761004
2011-12-15,7575,8018.78617043219,-443.78617043219
2011-12-16,7455,8016.05743066146,-561.057430661463
2011-12-19,7540,8013.44702938693,-473.447029386925
2011-12-20,7515,8010.95347262811,-495.953472628114
2011-12-21,7500,8008.57507070042,-508.575070700416
2011-12-22,7465,8006.30992891216,-541.309928912161
2011-12-23,7485,8004.15594234721,-519.155942347214
2011-12-27,7430,8002.11078233333,-572.110782333331
2011-12-28,7410,8000.17190560071,-590.171905600712
2011-12-29,7365,7998.33653239162,-633.336532391618
2012-01-04,7380,7996.60163899479,-616.601638994789
2012-01-05,7405,7994.96393990343,-589.963939903428
2012-01-06,7400,7993.41989473217,-593.419894732167
2012-01-09,7400,7991.96571922842,-591.965719228423
2012-01-10,7695,7990.59738384363,-295.597383843634
2012-01-11,7845,7989.31061433445,-144.310614334447
2012-01-12,7790,7988.10101426945,-198.101014269454
2012-01-13,7835,7986.96412756499,-151.964127564992
2012-01-16,7780,7985.89541625041,-205.895416250406
2012-01-17,7665,7984.89027953925,-319.890279539253
2012-01-18,8010,7983.94403153605,26.0559684639547
2012-01-19,7890,7983.05185411561,-93.0518541156095
2012-01-20,8015,7982.20893992338,32.7910600766215
2012-01-30,8125,7981.41044314067,143.589556859326
2012-02-01,7950,7980.65153150346,-30.6515315034594
2012-02-06,7950,7979.9274321019,-29.9274321019009
2012-02-07,8275,7979.23335935589,295.766640644109
2012-02-08,8090,7978.56451531466,111.43548468534
2012-02-09,8265,7977.91622428538,287.083775714623
2012-02-10,8220,7977.28385663821,242.716143361787
2012-02-13,8140,7976.66290141221,163.337098587794
2012-02-14,8195,7976.04894797552,218.951052024478
2012-02-15,8090,7975.43765321329,114.562346786711
2012-02-16,8175,7974.82476451619,200.175235483812
2012-02-17,8070,7974.20607663039,95.793923369605
2012-02-20,8120,7973.57746704643,146.422532953567
2012-02-21,8100,7972.93485285224,127.065147147758
2012-02-22,8165,7972.27421166093,192.725788339068
2012-02-23,8280,7971.59157360913,308.408426390869
2012-02-24,8270,7970.88304849875,299.116951501247
2012-02-27,8365,7970.1448736152,394.855126384805
2012-02-28,8345,7969.37340988685,375.626590113155
2012-02-29,8540,7968.56518145929,571.434818540713
2012-03-01,8485,7967.71686774708,517.283132252921
2012-03-02,8440,7966.82538437291,473.174615627093
2012-03-05,8590,7965.88786078361,624.112139216393
2012-03-06,8485,7964.90162201719,520.098377982813
2012-03-07,8260,7963.86425109463,296.13574890537
2012-03-08,8205,7962.77354602467,242.226453975332
2012-03-09,8325,7961.62742722667,363.372572773327
2012-03-12,8315,7960.42391524662,354.576084753383
2012-03-14,8270,7959.16118083413,310.838819165867
2012-03-15,8175,7957.83754130634,217.162458693664
2012-03-16,8145,7956.45144246865,188.548557531348
2012-03-19,8190,7955.00141989264,234.998580107364
2012-03-20,8115,7953.48608708826,161.513912911744
2012-03-21,7990,7951.90415470467,38.0958452953303
2012-03-22,8030,7950.25440015401,79.7455998459881
2012-03-23,7995,7948.53561659596,46.4643834040388
2012-03-26,7960,7946.74663015387,13.2533698461282
2012-03-27,7980,7944.8862861575,35.1137138425013
2012-03-28,7980,7942.95343541495,37.0465645850496
2012-03-29,7765,7940.94694324884,-175.946943248845
2012-03-30,7710,7938.86569029562,-228.86569029562
2012-04-05,7755,7936.70848446213,-181.708484462127
2012-04-09,7915,7934.47403905135,-19.4740390513514
2012-04-10,7865,7932.16099225545,-67.1609922554525
2012-04-11,7910,7929.76797421683,-19.7679742168276
2012-04-12,7940,7927.29358731604,12.7064126839567
2012-04-13,8110,7924.73642576243,185.263574237572
2012-04-16,8155,7922.09508901766,232.90491098234
2012-04-17,8090,7919.36825312377,170.631746876229
2012-04-18,8070,7916.55469039673,153.445309603272
2012-04-19,8155,7913.6532436844,241.346756315603
2012-04-20,8200,7910.66281926308,289.337180736919
2012-04-23,8265,7907.58242317181,357.417576828189
2012-04-24,8240,7904.41118104999,335.588818950007
2012-04-25,8295,7901.14836627889,393.851633721111
2012-04-26,8305,7897.79339095947,407.206609040533
2012-04-27,8320,7894.34582999477,425.654170005227
2012-05-02,8320,7890.80542661053,429.194573389471
2012-05-03,8505,7887.17209998079,617.82790001921
2012-05-04,8505,7883.44594669122,621.554053308784
2012-05-07,8505,7879.62731871326,625.372681286743
2012-05-08,8435,7875.71682494314,559.283175056857
2012-05-09,8405,7871.71533278155,533.284667218446
2012-05-11,8260,7867.62394081391,392.376059186086
2012-05-14,8155,7863.44396806447,291.556031935529
2012-05-15,8085,7859.17689574963,225.823104250374
2012-05-16,8105,7854.82432560353,250.175674396471
2012-05-17,8005,7850.38795270627,154.612047293731
2012-05-18,8100,7845.86957555106,254.130424448945
2012-05-21,8035,7841.27105654073,193.728943459275
2012-05-22,8050,7836.59436312596,213.405636874042
2012-05-23,8110,7831.84154283707,278.158457162932
2012-05-24,8130,7827.01473141778,302.985268582219
2012-05-25,8075,7822.11617959103,252.883820408966
2012-05-28,8015,7817.14826332191,197.851736678085
2012-05-29,8110,7812.11346310756,297.886536892442
2012-05-30,8250,7807.01434122898,442.985658771025
2012-05-31,8200,7801.8535831014,398.146416898604
2012-06-01,8070,7796.63405725278,273.36594274722
2012-06-04,8045,7791.35879678854,253.641203211461
2012-06-05,7855,7786.03094781262,68.969052187383
2012-06-06,7845,7780.6537612741,64.3462387259017
2012-06-07,7890,7775.23051663108,114.76948336892
2012-06-08,7850,7769.76451993985,80.2354800601517
2012-06-11,7720,7764.25912469761,-44.2591246976084
2012-06-12,7880,7758.7177175679,121.282282432101
2012-06-13,7805,7753.1436669192,51.8563330807965
2012-06-14,7955,7747.54039125329,207.459608746707
2012-06-15,7845,7741.9113305072,103.088669492803
2012-06-18,7995,7736.26001037343,258.739989626568
2012-06-19,7985,7730.58999915722,254.410000842778
2012-06-20,7960,7724.90497211645,235.09502788355
2012-06-21,7985,7719.20870967195,265.791290328046
2012-06-25,7810,7713.50508942334,96.4949105766603
2012-06-26,7730,7707.79809883766,22.2019011623348
2012-06-27,7730,7702.09176526911,27.9082347308899
2012-06-28,7700,7696.39012524922,3.60987475078487
2012-06-29,7680,7690.69722684566,-10.697226845662
2012-07-02,7735,7685.01711961831,49.9828803816917
2012-07-03,7755,7679.35384870524,75.6461512947635
2012-07-04,7780,7673.71147990544,106.288520094562
2012-07-05,7745,7668.09411028695,76.9058897130511
2012-07-06,7725,7662.50588085321,62.4941191467862
2012-07-09,7765,7656.95096439744,108.049035602559
2012-07-10,7645,7651.4335595455,-6.43355954549971
2012-07-12,7625,7645.95790958632,-20.9579095863169
2012-07-13,7625,7640.52825514946,-15.5282551494634
2012-07-16,7645,7635.14882820137,9.85117179863151
2012-07-17,7595,7629.82385428958,-34.8238542895782
2012-07-18,7615,7624.55756303393,-9.55756303393294
2012-07-19,7645,7619.35416965924,25.6458303407559
2012-07-20,7640,7614.2178854398,25.7821145601952
2012-07-23,7600,7609.15293225075,-9.1529322507462
2012-07-24,7400,7604.16354262469,-204.163542624686
2012-07-25,7465,7599.25394531063,-134.253945310628
2012-07-26,7465,7594.42828466449,-129.428284664488
2012-07-27,7400,7589.69064954712,-189.690649547117
2012-07-30,7450,7585.04507531902,-135.045075319017
2012-07-31,7445,7580.49551893005,-135.495518930052
2012-08-01,7520,7576.04588150786,-56.0458815078562
2012-08-02,7560,7571.70000817172,-11.7000081717224
2012-08-03,7495,7567.46172087395,-72.4617208739456
2012-08-06,7525,7563.33483673028,-38.3348367302748
2012-08-07,7585,7559.32314290405,25.6768570959514
2012-08-08,7585,7555.43041071222,29.5695892877784
2012-08-10,7645,7551.6604220856,93.3395779144039
2012-08-13,7630,7548.016971178,81.9830288220011
2012-08-14,7490,7544.50389072578,-54.5038907257773
2012-08-15,7435,7541.1250473539,-106.125047353899
2012-08-16,7330,7537.88428515775,-207.884285157755
2012-08-17,7350,7534.78540436466,-184.785404364665
2012-08-21,7265,7531.8321192713,-266.832119271302
2012-08-22,7290,7529.0280677913,-239.028067791303
2012-08-23,7235,7526.3767775404,-291.3767775404
2012-08-24,7255,7523.88167733009,-268.881677330092
2012-08-27,7165,7521.54607552791,-356.546075527908
2012-08-28,7085,7519.37316935715,-434.373169357153
2012-08-29,7095,7517.36600865908,-422.366008659082
2012-08-30,7050,7515.52746372256,-465.527463722564
2012-08-31,7080,7513.86023024723,-433.860230247231
2012-09-03,7080,7512.36681150233,-432.366811502331
2012-09-04,7065,7511.0495314167,-446.049531416699
2012-09-05,7000,7509.91053519684,-509.91053519684
2012-09-06,6970,7508.95178366918,-538.951783669182
2012-09-07,7060,7508.17502688466,-448.175026884659
2012-09-10,7360,7507.5817921125,-147.581792112496
2012-09-11,7340,7507.17342136482,-167.173421364815
2012-09-12,7255,7506.95119564912,-251.951195649124
2012-09-13,7285,7506.91632686978,-221.916326869783
2012-09-14,7220,7507.06992278588,-287.069922785881
2012-09-17,7275,7507.41299942401,-232.412999424008
2012-09-18,7160,7507.94645414812,-347.946454148123
2012-09-19,7075,7508.67108825204,-433.671088252041
2012-09-20,7105,7509.58755920244,-404.587559202437
2012-09-21,6950,7510.69634520356,-560.696345203558
2012-09-24,6985,7511.99775721915,-526.997757219152
2012-09-25,7005,7513.49187444454,-508.491874444544
2012-09-26,7000,7515.17855823466,-515.178558234656
2012-09-27,6945,7517.05745975496,-572.057459754957
2012-09-28,7160,7519.12801721577,-359.128017215774
2012-10-08,7285,7521.38943236316,-236.389432363159
2012-10-09,7220,7523.84075849335,-303.840758493353
2012-10-10,7325,7526.48095118888,-201.480951188881
2012-10-11,7355,7529.30884043633,-174.308840436334
2012-10-12,7340,7532.32317293912,-192.323172939124
2012-10-15,7320,7535.52262334747,-215.522623347471
2012-10-16,7315,7538.90578681291,-223.905786812914
2012-10-17,7335,7542.47116939897,-207.471169398969
2012-10-18,7335,7546.21718461592,-211.217184615918
2012-10-19,7500,7550.14216021312,-50.1421602131163
2012-10-22,7475,7554.24433663141,-79.2443366314103
2012-10-23,7445,7558.52193358513,-113.521933585134
2012-10-24,7365,7562.97313803172,-197.973138031717
2012-10-25,7340,7567.59609000364,-227.596090003642
2012-10-29,7165,7572.38884769911,-407.388847699108
2012-10-30,7085,7577.34937523728,-492.349375237282
2012-10-31,7105,7582.47546833907,-477.47546833907
2012-11-01,7230,7587.76471920787,-357.764719207866
2012-11-02,7395,7593.21452267826,-198.21452267826
2012-11-05,7415,7598.82212569883,-183.822125698833
2012-11-06,7370,7604.58469328455,-234.584693284549
2012-11-07,7320,7610.49931446559,-290.499314465592
2012-11-08,7340,7616.5629813042,-276.562981304198
2012-11-09,7210,7622.77256578241,-412.77256578241
2012-11-12,7210,7629.12482556151,-419.124825561514
2012-11-14,7115,7635.61634768008,-520.616347680082
2012-11-15,7155,7642.24354592608,-487.243545926075
2012-11-16,7060,7649.0026188864,-589.002618886397
2012-11-19,6975,7655.88956374087,-680.889563740873
2012-11-20,6980,7662.90013419937,-682.900134199367
2012-11-21,6940,7670.02980251974,-730.029802519742
2012-11-22,7035,7677.27375867601,-642.273758676008
2012-11-23,7020,7684.62689087725,-664.626890877246
2012-11-26,7075,7692.08382184243,-617.083821842431
2012-11-27,7005,7699.63889956041,-694.638899560407
2012-11-28,6960,7707.2862169427,-747.2862169427
2012-11-29,6880,7715.01957976467,-835.019579764673
2012-11-30,6885,7722.83248490402,-837.832484904018
2012-12-03,6980,7730.71808407435,-750.718084074347
2012-12-04,6950,7738.66918266354,-788.669182663543
2012-12-05,7020,7746.67827574262,-726.67827574262
2012-12-06,7335,7754.73753237836,-419.737532378361
2012-12-07,7250,7762.83882125813,-512.838821258131
2012-12-10,7425,7770.9738375666,-345.973837566601
2012-12-11,7445,7779.13406450152,-334.134064501515
2012-12-12,7440,7787.31084224893,-347.310842248934
2012-12-13,7495,7795.49537287735,-300.495372877351
2012-12-14,7435,7803.67871489089,-368.67871489089
2012-12-17,7890,7811.85180258099,78.1481974190103
2012-12-18,7915,7820.00541784216,94.9945821578432
2012-12-19,7875,7828.1303748722,46.8696251278036
2012-12-20,7875,7836.21752713586,38.7824728641373
2012-12-21,7915,7844.25774747196,70.7422525280359
2012-12-24,7795,7852.24192475029,-57.2419247502944
2012-12-26,8070,7860.1609770827,209.839022917303
2012-12-27,8070,7868.0057989196,201.994201080397
2012-12-28,8015,7875.76737145051,139.232628549492
2012-12-31,8150,7883.43675936098,266.563240639022
2013-01-04,8335,7891.00508488988,443.994915110119
2013-01-07,8505,7898.46358046252,606.536419537476
2013-01-08,8520,7905.80366203401,614.196337965994
2013-01-09,8395,7913.01699627713,481.983003722874
2013-01-10,8365,7920.09550374837,444.904496251627
2013-01-11,8365,7927.03130423741,437.968695762591
2013-01-14,8270,7933.81670143905,336.183298560945
2013-01-15,8550,7940.44418008688,609.555819913125
2013-01-16,8570,7946.90636387862,623.093636121383
2013-01-17,8455,7953.19612847845,501.803871521545
2013-01-18,8395,7959.30660711232,435.693392887684
2013-01-21,8555,7965.2311404322,589.768859567801
2013-01-22,8565,7970.96324918666,594.03675081334
2013-01-23,8565,7976.49669791279,588.503302087213
2013-01-24,8590,7981.8254966973,608.1745033027
2013-01-25,8560,7986.94389889088,573.056101109125
2013-01-28,8505,7991.84640924008,513.153590759915
2013-01-29,8780,7996.52776936799,783.47223063201
2013-01-30,8895,8000.98293301606,894.01706698394
2013-01-31,8965,8005.20717778065,959.792822219353
2013-02-01,9025,8009.1961508103,1015.8038491897
2013-02-04,9220,8012.94589599218,1207.05410400782
2013-02-05,9240,8016.4528771064,1223.5471228936
2013-02-06,9210,8019.71405688045,1190.28594311955
2013-02-07,9280,8022.72690380682,1257.27309619318
2013-02-08,9110,8025.48937839464,1084.51062160536
2013-02-18,9110,8027.99996085944,1082.00003914056
2013-02-19,9040,8030.25757970908,1009.74242029092
2013-02-20,8820,8032.2616107074,787.7383892926
2013-02-21,8815,8034.01184700535,780.988152994649
2013-02-22,8470,8035.50840737275,434.491592627249
2013-02-26,8425,8036.75173340782,388.248266592177
2013-02-27,8305,8037.74244631182,267.257553688182
2013-02-28,8480,8038.48132777062,441.518672229382
2013-03-01,8790,8038.96926994469,751.030730055309
2013-03-04,8710,8039.20734750019,670.792652499806
2013-03-05,8275,8039.1969455488,235.803054451198
2013-03-06,8500,8038.93972648174,461.060273518261
2013-03-07,8620,8038.43745016141,581.562549838592
2013-03-08,8510,8037.69206703312,472.307932966882
2013-03-11,8520,8036.70576793824,483.294232061763
2013-03-12,8415,8035.48093894995,379.519061050054
2013-03-13,8285,8034.02016591657,250.979834083429
2013-03-14,8210,8032.32619156473,177.67380843527
2013-03-18,8240,8030.40186236471,209.598137635291
2013-03-19,8060,8028.25009823106,31.7499017689361
2013-03-20,8100,8025.8739057173,74.1260942826973
2013-03-21,8415,8023.2763045012,391.723695498805
2013-03-22,8410,8020.46034490145,389.539655098547
2013-03-25,8425,8017.42923915896,407.570760841038
2013-03-26,8415,8014.18636053561,400.813639464387
2013-03-27,8300,8010.73525076577,289.264749234226
2013-03-28,8300,8007.07961726521,292.920382734795
2013-04-01,7975,8003.22328701887,-28.2232870188693
2013-04-02,7970,7999.17020809389,-29.1702080938894
2013-04-03,7990,7994.92431689054,-4.92431689053809
2013-04-08,7945,7990.48953775186,-45.4895377518593
2013-04-09,7875,7985.8697929849,-110.869792984899
2013-04-10,7975,7981.06898609316,-6.06898609316211
2013-04-11,7950,7976.09097475139,-26.0909747513907
2013-04-12,7965,7970.93961412579,-5.93961412578636
2013-04-15,7885,7965.61874859704,-80.6187485970433
2013-04-16,7810,7960.13222009098,-150.132220090983
2013-04-17,7855,7954.48383720921,-99.483837209209
2013-04-18,7830,7948.6773464937,-118.677346493699
2013-04-19,7880,7942.71645336474,-62.7164533647409
2013-04-22,8150,7936.60481418574,213.395185814256
2013-04-23,8115,7930.34605939586,184.653940604138
2013-04-24,7885,7923.9439076429,-38.943907642895
2013-04-25,7965,7917.40215390363,47.5978460963734
2013-04-26,7935,7910.72457705662,24.2754229433775
2013-05-02,7880,7903.91497565568,-23.9149756556834
2013-05-03,7835,7896.97715828923,-61.9771582892309
2013-05-06,7965,7889.91492366005,75.0850763399478
2013-05-07,8100,7882.73204485187,217.267955148134
2013-05-08,8125,7875.43232598572,249.567674014284
2013-05-09,8175,7868.01966099263,306.980339007368
2013-05-10,8100,7860.4980469647,239.501953035299
2013-05-13,8145,7852.87160788741,292.128392112594
2013-05-14,8060,7845.14456674667,214.855433253332
2013-05-15,7915,7837.3212672823,77.678732717699
2013-05-16,7945,7829.40614204716,115.593857952844
2013-05-17,8085,7821.40365570304,263.596344296964
2013-05-20,8250,7813.31832069396,436.681679306041
2013-05-21,8310,7805.15475842359,504.845241576412
2013-05-22,8250,7796.91777080246,453.082229197541
2013-05-23,8280,7788.6123684239,491.387631576095
2013-05-27,8150,7780.24374916727,369.756250832733
2013-05-28,8140,7771.81731403155,368.182685968452
2013-05-29,8350,7763.33861685828,586.66138314172
2013-05-30,8285,7754.81336368086,530.18663631914
2013-05-31,8165,7746.24750303491,418.752496965087
2013-06-03,8065,7737.64720261384,327.352797386159
2013-06-04,8045,7729.01880320665,315.981196793348
2013-06-05,8005,7720.36878091677,284.631219083228
2013-06-06,7945,7711.7037424615,233.296257538499
2013-06-07,7835,7703.03041221323,131.969587786774
2013-06-13,7730,7694.35561097967,35.6443890203305
2013-06-14,7460,7685.6862141194,-225.686214119404
2013-06-17,7490,7677.02911172508,-187.02911172508
2013-06-18,7475,7668.39110059969,-193.391100599689
2013-06-19,7495,7659.77890023589,-164.77890023589
2013-06-20,7375,7651.19915018619,-276.199150186192
2013-06-21,7150,7642.65842189023,-492.658421890229
2013-06-24,7170,7634.16317261793,-464.163172617927
2013-06-25,6730,7625.71965599415,-895.719655994146
2013-06-26,6710,7617.33393377731,-907.333933777308
2013-06-27,6750,7609.01169747121,-859.011697471209
2013-06-28,6735,7600.75826352449,-865.758263524492
2013-07-01,6825,7592.57859330485,-767.57859330485
2013-07-02,6775,7584.47729031008,-809.477290310081
2013-07-03,6740,7576.45864075224,-836.458640752245
2013-07-04,6635,7568.52659623787,-933.526596237865
2013-07-05,6770,7560.68476261497,-790.684762614974
2013-07-08,6825,7552.9363598494,-727.936359849403
2013-07-09,6740,7545.28428106973,-805.284281069726
2013-07-10,6720,7537.73111850467,-817.73111850467
2013-07-11,6880,7530.27913151125,-650.279131511248
2013-07-12,7275,7522.93024142876,-247.930241428764
2013-07-15,7120,7515.68610079771,-395.686100797706
2013-07-16,7155,7508.54825967402,-353.548259674021
2013-07-17,7135,7501.51810455292,-366.518104552921
2013-07-18,7100,7494.59687578695,-394.596875786945
2013-07-19,6975,7487.78566222503,-512.785662225027
2013-07-22,6785,7481.08538960542,-696.085389605419
2013-07-23,6765,7474.49677170129,-709.496771701287
2013-07-24,6950,7468.02023455221,-518.020234552214
2013-07-25,6880,7461.65591092047,-581.655910920465
2013-07-26,6850,7455.40371943937,-605.403719439372
2013-07-29,6820,7449.26333830923,-629.263338309228
2013-07-30,6690,7443.23419548064,-753.234195480641
2013-07-31,6745,7437.31545879225,-692.315458792251
2013-08-01,6735,7431.50598472596,-696.505984725965
2013-08-02,6905,7425.80434358797,-520.804343587973
2013-08-05,6890,7420.20881777718,-530.208817777181
2013-08-06,6965,7414.71747441302,-449.717474413015
2013-08-07,6965,7409.32816144754,-444.328161447543
2013-08-12,6940,7404.03854093824,-464.038540938238
2013-08-13,7175,7398.84609127484,-223.846091274843
2013-08-14,7245,7393.74809903222,-148.74809903222
2013-08-15,7235,7388.74175825614,-153.741758256136
2013-08-16,7155,7383.82420150625,-228.82420150625
2013-08-19,7150,7378.99249779113,-228.992497791129
2013-08-20,7180,7374.24362153284,-194.243621532843
2013-08-21,7120,7369.57445249728,-249.574452497277
2013-08-22,7125,7364.98179015773,-239.981790157735
2013-08-23,7135,7360.46233082332,-225.46233082332
2013-08-26,7020,7356.01267160449,-336.012671604487
2013-08-27,7165,7351.62931641473,-186.629316414732
2013-08-28,7150,7347.30863027307,-197.308630273071
2013-08-29,7095,7343.0469010537,-248.0469010537
2013-08-30,7095,7338.84033507141,-243.840335071409
2013-09-02,7085,7334.68503610823,-249.68503610823
2013-09-03,7140,7330.5770071525,-190.5770071525
2013-09-04,7190,7326.51214798272,-136.512147982724
2013-09-05,7200,7322.48627960061,-122.486279600609
2013-09-06,7235,7318.4951665792,-83.4951665792023
2013-09-09,7270,7314.53452286068,-44.5345228606767
2013-09-10,7610,7310.60002787359,299.399972126408
2013-09-11,7750,7306.68734263781,443.312657362189
2013-09-12,7755,7302.79225193304,452.207748066963
2013-09-13,7935,7298.91072378665,636.089276213348
2013-09-16,7885,7295.0389131505,589.961086849504
2013-09-17,7805,7291.17323791016,513.826762089837
2013-09-18,7640,7287.31035981742,352.689640182581
2013-09-23,7640,7283.44715301936,356.552846980644
2013-09-24,7680,7279.58063745079,400.419362549205
2013-09-25,7550,7275.70798043115,274.292019568854
2013-09-26,7465,7271.82651479708,193.173485202917
2013-09-27,7370,7267.93368676659,102.066313233407
2013-09-30,7360,7264.02702240779,95.9729775922096
2013-10-08,7355,7260.10408997891,94.8959100210939
2013-10-09,7470,7256.1624974096,213.837502590403
2013-10-10,7490,7252.19989185556,237.800108144442
2013-10-11,7405,7248.21400886441,156.785991135594
2013-10-14,7495,7244.20268228071,250.797317719287
2013-10-16,7445,7240.16381075811,204.836189241888
2013-10-17,7365,7236.09539661967,128.904603380333
2013-10-18,7300,7231.99552685964,68.0044731403576
2013-10-21,7325,7227.86234175616,97.1376582438407
2013-10-22,7395,7223.69400969769,171.305990302306
2013-10-23,7340,7219.48873922553,120.511260774474
2013-10-24,7265,7215.24480969194,49.7551903080599
2013-10-25,7260,7210.96055026373,49.0394497362733
2013-10-28,7200,7206.63431067439,-6.63431067439291
2013-10-29,7200,7202.26446092856,-2.26446092855896
2013-10-30,7330,7197.84936828836,132.150631711645
2013-10-31,7430,7193.38739907999,236.612600920012
2013-11-01,7385,7188.87697425522,196.123025744785
2013-11-04,7470,7184.31661257209,285.68338742791
2013-11-05,7430,7179.70491385811,250.295086141885
2013-11-06,7365,7175.04059603061,189.959403969389
2013-11-07,7300,7170.32248046891,129.677519531093
2013-11-08,7270,7165.54946707392,104.450532926081
2013-11-11,7190,7160.72050935,29.2794906500034
2013-11-12,7275,7155.83460397726,119.16539602274
2013-11-13,7265,7150.89075973875,114.109240261251
2013-11-14,7100,7145.88803467563,-45.8880346756272
2013-11-15,7105,7140.82553399727,-35.8255339972705
2013-11-18,7285,7135.70234394471,149.29765605529
2013-11-19,7635,7130.51753595034,504.482464049662
2013-11-20,7575,7125.27024315992,449.72975684008
2013-11-21,7580,7119.95980725222,460.040192747778
2013-11-22,7465,7114.58575580609,350.414244193906
2013-11-25,7475,7109.14780656252,365.852193437482
2013-11-26,7415,7103.64582210952,311.354177890484
2013-11-27,7405,7098.07981626382,306.920183736184
2013-11-28,7445,7092.44993154348,352.550068456519
2013-11-29,7510,7086.75643733503,423.243562664972
2013-12-02,7575,7080.99974875502,494.000251244984
2013-12-03,7635,7075.18045587179,559.819544128205
2013-12-04,7640,7069.29935295358,570.700647046416
2013-12-05,7700,7063.35746567548,636.642534324524
2013-12-06,7685,7057.35605561721,627.643944382788
2013-12-09,7610,7051.29664752115,558.703352478849
2013-12-10,7620,7045.18102557225,574.818974427753
2013-12-11,7595,7039.01120490097,555.98879509903
2013-12-12,7435,7032.78943824486,402.210561755139
2013-12-13,7385,7026.51820816487,358.481791835127
2013-12-16,7380,7020.20016347964,359.799836520365
2013-12-17,7285,7013.83810118977,271.161898810231
2013-12-18,7270,7007.43496702255,262.565032977451
2013-12-19,7285,7000.99381879282,284.006181207178
2013-12-23,7145,6994.51782284918,150.482177150816
2013-12-24,6990,6988.01026293705,1.98973706294812
2013-12-26,7040,6981.47448500504,58.5255149949632
2013-12-27,6940,6974.91383582423,-34.9138358242343
2013-12-30,7020,6968.33168635789,51.6683136421102
2013-12-31,7017.5,6961.7313931372,55.7686068627993
2014-01-02,7100,6955.11633405204,144.883665947963
2014-01-03,7107.5,6948.48991004273,159.010089957267
2014-01-06,6910,6941.85558193966,-31.855581939661
2014-01-07,6795,6935.21687630164,-140.21687630164
2014-01-08,6760,6928.57730651964,-168.577306519641
2014-01-09,6800,6921.94032802462,-121.940328024616
2014-01-10,6735,6915.30932656445,-180.309326564454
2014-01-13,6745,6908.68763748181,-163.687637481811
2014-01-14,6735,6902.07852158673,-167.078521586728
2014-01-15,6765,6895.48517202731,-130.485172027309
2014-01-16,6755,6888.91071288816,-133.910712888163
2014-01-17,6745,6882.35821431658,-137.358214316576
2014-01-20,6675,6875.83069110651,-200.830691106513
2014-01-21,6610,6869.33110127358,-259.331101273581
2014-01-22,6665,6862.86231981806,-197.862319818061
2014-01-23,6840,6856.42711454319,-16.427114543195
2014-01-24,6780,6850.02817146383,-70.0281714638279
2014-01-27,6785,6843.66816980457,-58.6681698045663
2014-01-28,6710,6837.34975984317,-127.349759843172
2014-01-29,6735,6831.07556760626,-96.0755676062603
2014-01-30,6770,6824.84816647937,-54.8481664793683
2014-02-07,6625,6818.67009013408,-193.67009013408
2014-02-10,6652.5,6812.54384957004,-160.043849570038
2014-02-11,6750,6806.47187573145,-56.4718757314508
2014-02-12,6855,6800.4565334068,54.5434665931957
2014-02-13,6885,6794.50016404143,90.4998359585745
2014-02-14,6880,6788.60513162679,91.3948683732102
2014-02-17,6920,6782.77383756331,137.226162436689
2014-02-18,6920,6777.0087210301,142.991278969899
2014-02-19,6800,6771.31227793046,28.6877220695414
2014-02-20,6905,6765.68706327431,139.312936725686
2014-02-21,6860,6760.13564392997,99.8643560700314
2014-02-24,6790,6754.66064435188,35.3393556481207
2014-02-25,6620,6749.26473027495,-129.264730274946
2014-02-26,6485,6743.95058204157,-258.950582041574
2014-02-27,6490,6738.72082656127,-248.720826561271
