"PP0Date","PP0Close","PP0_hpft","PP0_hpfc"
2017-07-12,8058,8328.71981376983,-270.719813769825
2017-07-13,8020,8335.88772551652,-315.887725516522
2017-07-14,8064,8343.20268299741,-279.202682997408
2017-07-17,8120,8350.65932611153,-230.659326111532
2017-07-18,8193,8358.25217934691,-165.252179346915
2017-07-19,8250,8365.97567184634,-115.975671846339
2017-07-20,8495,8373.82416444387,121.175835556128
2017-07-21,8499,8381.79197003396,117.208029966041
2017-07-24,8469,8389.87345160014,79.1265483998563
2017-07-25,8500,8398.0630205753,101.936979424696
2017-07-26,8398,8406.35512109963,-8.35512109962711
2017-07-27,8349,8414.74423945037,-65.7442394503738
2017-07-28,8178,8423.22485845106,-245.224858451059
2017-07-31,8225,8431.79143374882,-206.791433748819
2017-08-01,8339,8440.43831962512,-101.43831962512
2017-08-02,8368,8449.15978488198,-81.1597848819815
2017-08-03,8251,8457.95005639099,-206.950056390989
2017-08-04,8400,8466.80332747534,-66.8033274753412
2017-08-07,8302,8475.71370591368,-173.713705913684
2017-08-08,8486,8484.67527187063,1.32472812937348
2017-08-09,8540,8493.68203370456,46.3179662954373
2017-08-10,8825,8502.72800032159,322.27199967841
2017-08-11,8714,8511.80719977367,202.192800226332
2017-08-14,8677,8520.91379332707,156.086206672934
2017-08-15,8541,8530.04202582646,10.9579741735373
2017-08-16,8540,8539.18620663627,0.813793363731041
2017-08-17,8810,8548.3406496505,261.659350349503
2017-08-18,8837,8557.49966909954,279.500330900458
2017-08-21,8957,8566.65768737326,390.342312626744
2017-08-22,9134,8575.80924239566,558.190757604337
2017-08-23,9091,8584.94903344265,506.050966557354
2017-08-24,9085,8594.07199052367,490.928009476331
2017-08-25,9155,8603.17325282935,551.826747170654
2017-08-28,9124,8612.2481624801,511.751837519903
2017-08-29,9287,8621.2922896995,665.707710300505
2017-08-30,9275,8630.30141624865,644.698583751349
2017-08-31,9358,8639.27159906545,718.728400934552
2017-09-01,9565,8648.19916158025,916.800838419754
2017-09-04,9611,8657.08072431683,953.919275683165
2017-09-05,9610,8665.91328676752,944.086713232477
2017-09-06,9427,8674.69424273678,752.305757263218
2017-09-07,9310,8683.42137627626,626.578623723744
2017-09-08,9243,8692.09278241075,550.907217589252
2017-09-11,9166,8700.70681516736,465.293184832643
2017-09-12,9380,8709.26205629602,670.737943703982
2017-09-13,9081,8717.75727988023,363.242720119773
2017-09-14,8906,8726.19153725968,179.808462740315
2017-09-15,8885,8734.56402992378,150.43597007622
2017-09-18,8913,8742.87403368773,170.125966312265
2017-09-19,8757,8751.12088655081,5.87911344919299
2017-09-20,8848,8759.30399683543,88.6960031645669
2017-09-21,8610,8767.42277529434,-157.42277529434
2017-09-22,8662,8775.47666934367,-113.476669343672
2017-09-25,8783,8783.46506132726,-0.465061327261118
2017-09-26,8843,8791.38728668216,51.612713317836
2017-09-27,8903,8799.24268065332,103.757319346683
2017-09-28,8661,8807.03059982036,-146.030599820356
2017-09-29,8858,8814.75044365182,43.2495563481771
2017-10-09,8784,8822.40155125323,-38.4015512532288
2017-10-10,8732,8829.98327960759,-97.9832796075895
2017-10-11,8662,8837.49496982431,-175.494969824311
2017-10-12,8691,8844.93592251038,-153.935922510383
2017-10-13,8958,8852.30536573043,105.694634269567
2017-10-16,9110,8859.60246391801,250.397536081988
2017-10-17,9106,8866.82642519658,239.173574803424
2017-10-18,9105,8873.97656119386,231.023438806139
2017-10-19,8854,8881.05228240242,-27.0522824024164
2017-10-20,9140,8888.0530948106,251.946905189397
2017-10-23,9068,8894.97849322449,173.021506775512
2017-10-24,9057,8901.82807659452,155.171923405475
2017-10-25,9005,8908.60151539178,96.3984846082184
2017-10-26,8859,8915.29854422877,-56.2985442287664
2017-10-27,8764,8921.91893756556,-157.918937565556
2017-10-30,8765,8928.46244659035,-163.462446590352
2017-10-31,8678,8934.92875721434,-256.928757214341
2017-11-01,8677,8941.31748777965,-264.317487779648
2017-11-02,8815,8947.62815042459,-132.628150424589
2017-11-03,8960,8953.86014802914,6.13985197085771
2017-11-06,9105,8960.01282865016,144.987171349836
2017-11-07,9156,8966.08554288226,189.91445711774
2017-11-08,9191,8972.07770125226,218.922298747735
2017-11-09,9206,8977.98879278992,228.01120721008
2017-11-10,9077,8983.81839701855,93.1816029814481
2017-11-13,9181,8989.56618771205,191.433812287951
2017-11-14,9097,8995.23187716212,101.768122837881
2017-11-15,8921,9000.81525679142,-79.8152567914206
2017-11-16,8873,9006.31616008912,-133.316160089122
2017-11-17,9060,9011.73438755245,48.2656124475479
2017-11-20,9155,9017.06968457083,137.930315429167
2017-11-21,9191,9022.32181648456,168.678183515439
2017-11-22,9218,9027.49060564939,190.50939435061
2017-11-23,9143,9032.57594414546,110.424055854536
2017-11-24,9190,9037.57780280193,152.422197198072
2017-11-27,8910,9042.49619809256,-132.496198092558
2017-11-28,8855,9047.33120949643,-192.331209496432
2017-11-29,8893,9052.08286172426,-159.082861724262
2017-11-30,8865,9056.75109998471,-191.751099984707
2017-12-01,9030,9061.33580372783,-31.3358037278341
2017-12-04,9145,9065.83677314147,79.1632268585266
2017-12-05,9137,9070.25379546072,66.7462045392767
2017-12-06,9139,9074.58669064315,64.4133093568469
2017-12-07,8822,9078.83530623702,-256.835306237016
2017-12-08,9018,9082.99951641649,-64.9995164164865
2017-12-11,9086,9087.07908918981,-1.07908918980701
2017-12-12,9179,9091.07376569735,87.9262343026506
2017-12-13,9077,9094.9832866334,-17.9832866333969
2017-12-14,9000,9098.80742903754,-98.8074290375353
2017-12-15,8935,9102.54596251534,-167.545962515337
2017-12-18,9073,9106.19861583003,-33.1986158300262
2017-12-19,9240,9109.76504848769,130.234951512311
2017-12-20,9250,9113.24490627146,136.755093728538
2017-12-21,9236,9116.63788879843,119.362111201571
2017-12-22,9217,9119.94375221457,97.0562477854285
2017-12-25,9144,9123.1623020055,20.8376979944976
2017-12-26,9333,9126.29338377605,206.706616223954
2017-12-27,9250,9129.33685174413,120.663148255866
2017-12-28,9265,9132.29264557239,132.707354427607
2017-12-29,9285,9135.16075480055,149.839245199452
2018-01-02,9493,9137.94122382421,355.058776175793
2018-01-03,9490,9140.63415897639,349.365841023607
2018-01-04,9524,9143.23981335728,380.760186642716
2018-01-05,9508,9145.75858448085,362.241415519147
2018-01-08,9529,9148.19102725183,380.808972748172
2018-01-09,9499,9150.53784631123,348.462153688768
2018-01-10,9588,9152.79990371117,435.200096288825
2018-01-11,9632,9154.9782055437,477.0217944563
2018-01-12,9679,9157.07393779535,521.926062204655
2018-01-15,9664,9159.08848363422,504.911516365776
2018-01-16,9416,9161.02344197177,254.976558028235
2018-01-17,9380,9162.88062042926,217.119379570738
2018-01-18,9400,9164.66193202541,235.338067974591
2018-01-19,9468,9166.36937952716,301.630620472845
2018-01-22,9456,9168.00506298074,287.994937019262
2018-01-23,9537,9169.5712071144,367.428792885595
2018-01-24,9497,9171.07015570191,325.929844298094
2018-01-25,9543,9172.50440439728,370.495595602725
2018-01-26,9596,9173.87658358076,422.12341641924
2018-01-29,9564,9175.18947678074,388.810523219264
2018-01-30,9489,9176.44604201427,312.553957985735
2018-01-31,9512,9177.6493980172,334.350601982797
2018-02-01,9408,9178.80279272252,229.197207277479
2018-02-02,9375,9179.90961227045,195.090387729548
2018-02-05,9500,9180.97333754193,319.02666245807
2018-02-06,9416,9181.99753006048,234.002469939524
2018-02-07,9306,9182.98588322245,123.014116777553
2018-02-08,9239,9183.94218715142,55.0578128485814
2018-02-09,9238,9184.87028282004,53.1297171799626
2018-02-12,9203,9185.77403395961,17.225966040393
2018-02-13,9204,9186.65732626318,17.342673736821
2018-02-14,9326,9187.52405254425,138.475947455746
2018-02-22,9282,9188.37811278512,93.6218872148801
2018-02-23,9304,9189.22346420848,114.776535791516
2018-02-26,9210,9190.06410273656,19.9358972634387
2018-02-27,9174,9190.90407173557,-16.9040717355693
2018-02-28,9149,9191.74742281241,-42.7474228124145
2018-03-01,9272,9192.59820058656,79.4017994134448
2018-03-02,9262,9193.46043200739,68.5395679926111
2018-03-05,9172,9194.33817684577,-22.3381768457665
2018-03-06,9227,9195.23552320416,31.7644767958351
2018-03-07,9150,9196.15654995117,-46.1565499511728
2018-03-08,8970,9197.10534908574,-227.105349085741
2018-03-09,8982,9198.08599352741,-216.085993527415
2018-03-12,8889,9199.10246231958,-310.102462319583
2018-03-13,8882,9200.15864518428,-318.158645184279
2018-03-14,8931,9201.25830365983,-270.258303659827
2018-03-15,8890,9202.40506777047,-312.405067770466
2018-03-16,8758,9203.60245582655,-445.602455826549
2018-03-19,8757,9204.85385700266,-447.853857002656
2018-03-20,8706,9206.16247627924,-500.162476279242
2018-03-21,8697,9207.53133351202,-510.531333512018
2018-03-22,8752,9208.96324181033,-456.963241810327
2018-03-23,8525,9210.4608032489,-685.460803248902
2018-03-26,8512,9212.02643101314,-700.026431013142
2018-03-27,8609,9213.66225494648,-604.662254946479
2018-03-28,8543,9215.37011552933,-672.370115529328
2018-03-29,8688,9217.15160329948,-529.151603299482
2018-03-30,8714,9219.00803086354,-505.008030863541
2018-04-02,8843,9220.94049209843,-377.94049209843
2018-04-03,8819,9222.94987213076,-403.949872130763
2018-04-04,8816,9225.03689986186,-409.036899861857
2018-04-09,8948,9227.20213721646,-279.202137216462
2018-04-10,9098,9229.44597703997,-131.44597703997
2018-04-11,9045,9231.76869676666,-186.768696766658
2018-04-12,9038,9234.17051949652,-196.17051949652
2018-04-13,9008,9236.65159112665,-228.651591126654
2018-04-16,8942,9239.21197646541,-297.211976465413
2018-04-17,8939,9241.85164580564,-302.851645805638
2018-04-18,8955,9244.57044658464,-289.570446584641
2018-04-19,9026,9247.36810105309,-221.368101053089
2018-04-20,8805,9250.24421176485,-445.244211764848
2018-04-23,8840,9253.19828976924,-413.198289769237
2018-04-24,8855,9256.22966206937,-401.229662069366
2018-04-25,8944,9259.33748486895,-315.337484868946
2018-04-26,8930,9262.52074851938,-332.520748519377
2018-04-27,8972,9265.77831302424,-293.778313024236
2018-05-02,9185,9269.10890093636,-84.108900936357
2018-05-03,9199,9272.51111337246,-73.5111133724562
2018-05-04,9283,9275.98351668195,7.01648331805238
2018-05-07,9277,9279.52464682783,-2.52464682782545
2018-05-08,9253,9283.13304267341,-30.133042673406
2018-05-09,9222,9286.80724203838,-64.8072420383762
2018-05-10,9276,9290.54577028667,-14.5457702866662
2018-05-11,9263,9294.34712599351,-31.3471259935072
2018-05-14,9188,9298.20980172135,-110.209801721353
2018-05-15,9220,9302.13227707518,-82.1322770751797
2018-05-16,9274,9306.1129861036,-32.1129861035965
2018-05-17,9235,9310.15032890496,-75.1503289049584
2018-05-18,9233,9314.24269230365,-81.2426923036447
2018-05-21,9308,9318.38843205968,-10.3884320596769
2018-05-22,9308,9322.58587035064,-14.5858703506388
2018-05-23,9227,9326.83332506013,-99.8333250601282
2018-05-24,9196,9331.12910804237,-135.129108042375
2018-05-25,9121,9335.47148988452,-214.471489884524
2018-05-28,9066,9339.8586853167,-273.858685316697
2018-05-29,9184,9344.28882041547,-160.288820415466
2018-05-30,9179,9348.75990805494,-169.759908054939
2018-05-31,9180,9353.26989485235,-173.269894852349
2018-06-01,9290,9357.81665725294,-67.8166572529423
2018-06-04,9284,9362.39800007931,-78.3980000793146
2018-06-05,9292,9367.01170012123,-75.0117001212304
2018-06-06,9192,9371.65550176191,-179.655501761907
2018-06-07,9290,9376.32711837783,-86.3271183778283
2018-06-08,9306,9381.02418908306,-75.0241890830599
2018-06-11,9423,9385.74431730751,37.2556826924876
2018-06-12,9377,9390.48507546912,-13.4850754691186
2018-06-13,9335,9395.24405138574,-60.2440513857406
2018-06-14,9286,9400.01882730115,-114.018827301153
2018-06-15,9288,9404.80696055661,-116.80696055661
2018-06-19,9122,9409.60596136258,-287.605961362579
2018-06-20,9130,9414.41329164623,-284.413291646235
2018-06-21,9061,9419.22629445,-358.22629445
2018-06-22,8980,9424.04219525128,-444.04219525128
2018-06-25,9012,9428.85807145114,-416.858071451143
2018-06-26,9058,9433.67081690146,-375.670816901465
2018-06-27,9077,9438.47715314175,-361.477153141753
2018-06-28,9098,9443.27364642431,-345.273646424312
2018-06-29,9288,9448.05671358134,-160.05671358134
2018-07-02,9242,9452.82262872278,-210.822628722784
2018-07-03,9231,9457.56759979754,-226.567599797538
2018-07-04,9259,9462.28774760902,-203.287747609023
2018-07-05,9103,9466.97909930658,-363.979099306583
2018-07-06,9095,9471.63759800863,-376.637598008626
2018-07-09,9135,9476.25903637923,-341.259036379228
2018-07-10,9229,9480.83905139576,-251.839051395763
2018-07-11,9227,9485.37313897257,-258.373138972571
2018-07-12,9315,9489.85669092413,-174.856690924126
2018-07-13,9345,9494.28499226365,-149.284992263645
2018-07-16,9331,9498.65325572576,-167.653255725759
2018-07-17,9345,9502.95663233662,-157.956632336617
2018-07-18,9333,9507.1902038214,-174.190203821395
2018-07-19,9304,9511.34898661204,-207.34898661204
2018-07-20,9380,9515.42792513753,-135.427925137529
2018-07-23,9427,9519.42187811693,-92.4218781169287
2018-07-24,9506,9523.32564828906,-17.3256482890604
2018-07-25,9485,9527.13400018912,-42.1340001891226
2018-07-26,9472,9530.84169119042,-58.8416911904247
2018-07-27,9492,9534.44346125026,-42.4434612502623
2018-07-30,9601,9537.93402600263,63.0659739973678
2018-07-31,9606,9541.30808353728,64.6919164627239
2018-08-01,9610,9544.56035801292,65.4396419870849
2018-08-02,9744,9547.6856003293,196.314399670703
2018-08-03,9900,9550.6785884364,349.321411563604
2018-08-06,10053,9553.5341814327,499.465818567298
2018-08-07,10096,9556.24738281154,539.75261718846
2018-08-08,10121,9558.81340252628,562.18659747372
2018-08-09,10119,9561.22767364161,557.772326358391
2018-08-10,10085,9563.48586160756,521.514138392438
2018-08-13,10098,9565.58386243538,532.416137564622
2018-08-14,10187,9567.51778770866,619.48221229134
2018-08-15,10176,9569.2839690906,606.716030909402
2018-08-16,10111,9570.8789943134,540.121005686605
2018-08-17,9952,9572.29970190158,379.700298098421
2018-08-20,10008,9573.54315364366,434.456846356346
2018-08-21,9923,9574.60656828109,348.393431718909
2018-08-22,9910,9575.48734414246,334.512655857536
2018-08-23,9768,9576.18302356759,191.816976432407
2018-08-24,9720,9576.69128717128,143.308712828715
2018-08-27,9772,9577.00989485732,194.990105142684
2018-08-28,9750,9577.13666576759,172.863334232406
2018-08-29,9776,9577.06949964473,198.930500355275
2018-08-30,9779,9576.80636768658,202.193632313421
2018-08-31,9737,9576.34532332053,160.654676679466
2018-09-03,9710,9575.68450355308,134.315496446925
2018-09-04,9756,9574.82211179835,181.17788820165
2018-09-05,9793,9573.75640699173,219.243593008266
2018-09-06,9755,9572.48572296007,182.514277039926
2018-09-07,9838,9571.00848415619,266.99151584381
2018-09-10,9956,9569.32319047754,386.676809522461
2018-09-11,9791,9567.42845218475,223.571547815245
2018-09-12,9767,9565.32303937488,201.676960625118
2018-09-13,9772,9563.00581456172,208.994185438279
2018-09-14,9817,9560.47572362306,256.524276376941
2018-09-17,9947,9557.73179882676,389.268201173238
2018-09-18,10050,9554.77317847718,495.226821522816
2018-09-19,10074,9551.59916178744,522.400838212556
2018-09-20,10088,9548.2092526769,539.790747323097
2018-09-21,10056,9544.60317100412,511.396828995884
2018-09-25,10034,9540.78085975567,493.219140244326
2018-09-26,9916,9536.742473309,379.257526691004
2018-09-27,9970,9532.48836991902,437.511630080975
2018-09-28,9984,9528.0190646101,455.980935389899
2018-10-08,10386,9523.33525325513,862.664746744869
2018-10-09,10585,9518.43782021341,1066.56217978659
2018-10-10,10594,9513.32800643402,1080.67199356598
2018-10-11,10441,9508.00749374009,932.99250625991
2018-10-12,10427,9502.47841066094,924.521589339061
2018-10-15,10272,9496.7432713877,775.256728612295
2018-10-16,10149,9490.80497227109,658.195027728908
2018-10-17,10166,9484.66673012256,681.333269877437
2018-10-18,10218,9478.33203382407,739.667966175927
2018-10-19,10111,9471.8046538939,639.195346106105
2018-10-22,10029,9465.08866659912,563.911333400877
2018-10-23,10030,9458.18841242443,571.811587575573
2018-10-24,10001,9451.10846495299,549.891535047012
2018-10-25,9812,9443.85363413162,368.146365868382
2018-10-26,9915,9436.42895721034,478.57104278966
2018-10-29,9759,9428.83962361613,330.160376383873
2018-10-30,9760,9421.09102059808,338.908979401922
2018-10-31,9888,9413.18867187985,474.811328120153
2018-11-01,9742,9405.1382412769,336.861758723096
2018-11-02,9878,9396.94558887246,481.054411127538
2018-11-05,9857,9388.61671399471,468.383286005292
2018-11-06,9854,9380.15781482087,473.842185179127
2018-11-07,9813,9371.57528313824,441.424716861762
2018-11-08,9841,9362.87570660202,478.124293397977
2018-11-09,9602,9354.06585533435,247.934144665648
2018-11-12,9473,9345.15269709501,127.847302904991
2018-11-13,9482,9336.14330212931,145.856697870687
2018-11-14,9419,9327.04479352971,91.9552064702874
2018-11-15,9438,9317.86435468025,120.13564531975
2018-11-16,9441,9308.60920697526,132.390793024741
2018-11-19,9345,9299.28662146834,45.7133785316605
2018-11-20,9165,9289.90392393818,-124.903923938184
2018-11-21,8864,9280.46845905955,-416.468459059553
2018-11-22,8882,9270.98751987683,-388.987519876828
2018-11-23,8486,9261.46822728325,-775.468227283254
2018-11-26,8455,9251.91754138019,-796.917541380191
2018-11-27,8457,9242.34210172162,-785.342101721617
2018-11-28,8782,9232.74821844789,-450.748218447891
2018-11-29,8668,9223.14187707045,-555.141877070456
2018-11-30,8784,9213.5288767796,-429.528876779598
2018-12-03,8982,9203.91478729228,-221.914787292283
2018-12-04,9209,9194.3050007755,14.6949992244973
2018-12-05,9282,9184.70481766561,97.2951823343899
2018-12-06,9098,9175.11954447327,-77.1195444732661
2018-12-07,8608,9165.55452792706,-557.55452792706
2018-12-10,8496,9156.01508287744,-660.015082877442
2018-12-11,8287,9146.50629370426,-859.506293704259
2018-12-12,8293,9137.03297196372,-844.032971963718
2018-12-13,8427,9127.59957392648,-700.599573926478
2018-12-14,8505,9118.21020697424,-613.210206974236
2018-12-17,8580,9108.86868888864,-528.868688888637
2018-12-18,8586,9099.57858397524,-513.578583975235
2018-12-19,8635,9090.34323792618,-455.343237926179
2018-12-20,8517,9081.16578414117,-564.165784141167
2018-12-21,8444,9072.04916779908,-628.049167799084
2018-12-24,8389,9062.99610087561,-673.996100875613
2018-12-25,8313,9054.00903573605,-741.009035736048
2018-12-26,8439,9045.09014614281,-606.09014614281
2018-12-27,8540,9036.24129955505,-496.241299555047
2018-12-28,8604,9027.46411289847,-423.464112898467
2019-01-02,8471,9018.75999797252,-547.759997972524
2019-01-03,8511,9010.13019153394,-499.13019153394
2019-01-04,8707,9001.57570391724,-294.575703917243
2019-01-07,8746,8993.09733913666,-247.097339136655
2019-01-08,8618,8984.69577944062,-366.695779440624
2019-01-09,8671,8976.37160493744,-305.371604937436
2019-01-10,8621,8968.12524415829,-347.125244158286
2019-01-11,8725,8959.95699940584,-234.956999405838
2019-01-14,8585,8951.86702949547,-366.867029495469
2019-01-15,8635,8943.85539612029,-308.855396120295
2019-01-16,8776,8935.92200932554,-159.922009325535
2019-01-17,8765,8928.0666514884,-163.0666514884
2019-01-18,8866,8920.28903888019,-54.2890388801874
2019-01-21,8889,8912.58882036743,-23.5888203674262
2019-01-22,8772,8904.96562237538,-132.965622375379
2019-01-23,8820,8897.41906157885,-77.4190615788516
2019-01-24,8765,8889.94869968999,-124.948699689994
2019-01-25,8730,8882.55406641908,-152.554066419079
2019-01-28,8739,8875.23463982752,-136.234639827519
2019-01-29,8630,8867.98983491691,-237.98983491691
2019-01-30,8825,8860.81901037532,-35.8190103753182
2019-01-31,8863,8853.72142651488,9.27857348512262
2019-02-01,8895,8846.69632884189,48.303671158107
2019-02-11,8757,8839.74296669812,-82.742966698116
2019-02-12,8740,8832.86060939176,-92.8606093917571
2019-02-13,8618,8826.0484920287,-208.048492028699
2019-02-14,8673,8819.30581133003,-146.305811330029
2019-02-15,8608,8812.63167801761,-204.631678017611
2019-02-18,8643,8806.02514233672,-163.025142336716
2019-02-19,8822,8799.48516994595,22.5148300540507
2019-02-20,8832,8793.01065911602,38.9893408839779
2019-02-21,8809,8786.60051742407,22.3994825759337
2019-02-22,8784,8780.2536685641,3.74633143589849
2019-02-25,8691,8773.96904548916,-82.9690454891624
2019-02-26,8787,8767.74558270083,19.2544172991751
2019-02-27,8680,8761.58218040467,-81.5821804046741
2019-02-28,8657,8755.47774676514,-98.4777467651446
2019-03-01,8849,8749.43115622388,99.5688437761226
2019-03-04,8936,8743.44124251589,192.558757484111
2019-03-05,8895,8737.50688053389,157.493119466105
2019-03-06,8927,8731.62702476669,195.372975233315
2019-03-07,8808,8725.80069480443,82.1993051955745
2019-03-08,8728,8720.02699099656,7.97300900343787
2019-03-11,8795,8714.30504767037,80.694952329629
2019-03-12,8834,8708.6340024489,125.365997551099
2019-03-13,8837,8703.01302631123,133.986973688774
2019-03-14,8739,8697.44134205772,41.5586579422811
2019-03-15,8633,8691.91822787351,-58.9182278735056
2019-03-18,8452,8686.44297912253,-234.442979122526
2019-03-19,8507,8681.01486681413,-174.01486681413
2019-03-20,8512,8675.63306504846,-163.633065048457
2019-03-21,8581,8670.29667599494,-89.2966759949455
2019-03-22,8607,8665.00473418355,-58.0047341835511
2019-03-25,8635,8659.75623723277,-24.7562372327741
2019-03-26,8602,8654.55015878419,-52.5501587841919
2019-03-27,8603,8649.38546224608,-46.3854622460819
2019-03-28,8523,8644.26108930468,-121.261089304678
2019-03-29,8604,8639.17596247242,-35.1759624724192
2019-04-01,8743,8634.12895413705,108.871045862946
2019-04-02,8741,8629.11892214621,111.881077853791
2019-04-03,8827,8624.14476935031,202.85523064969
2019-04-04,8814,8619.20544484697,194.79455515303
2019-04-08,9002,8614.29998158598,387.700018414023
2019-04-09,8760,8609.4274930374,150.572506962594
2019-04-10,8781,8604.58725293084,176.412747069164
2019-04-11,8807,8599.77859723646,207.221402763538
2019-04-12,8814,8595.00093484656,218.999065153444
2019-04-15,8730,8590.25376031032,139.746239689678
2019-04-16,8713,8585.53665870229,127.463341297715
2019-04-17,8715,8580.84927286251,134.150727137492
2019-04-18,8624,8576.19129831932,47.8087016806782
2019-04-19,8649,8571.56248605345,77.4375139465522
2019-04-22,8643,8566.96260680792,76.0373931920762
2019-04-23,8690,8562.39146333526,127.60853666474
2019-04-24,8672,8557.84888981887,114.15111018113
2019-04-25,8623,8553.33477319034,69.6652268096634
2019-04-26,8578,8548.8490475667,29.1509524332998
2019-04-29,8605,8544.3916758618,60.6083241381973
2019-04-30,8682,8539.96263303936,142.037366960643
2019-05-06,8602,8535.56191911612,66.4380808838784
2019-05-07,8651,8531.1895928214,119.810407178603
2019-05-08,8501,8526.84574034727,-25.8457403472713
2019-05-09,8404,8522.53049741065,-118.530497410647
2019-05-10,8448,8518.24398904487,-70.2439890448741
2019-05-13,8342,8513.98629128755,-171.986291287552
2019-05-14,8137,8509.75745114021,-372.757451140208
2019-05-15,8222,8505.55744451215,-283.557444512149
2019-05-16,8304,8501.38609322975,-197.386093229752
2019-05-17,8304,8497.24310190814,-193.243101908137
2019-05-20,8382,8493.12809357102,-111.128093571021
2019-05-21,8478,8489.04061136313,-11.0406113631325
2019-05-22,8402,8484.98015249333,-82.9801524933272
2019-05-23,8264,8480.94620960674,-216.94620960674
2019-05-24,8227,8476.93824104776,-249.938241047758
2019-05-27,8193,8472.95561548405,-279.955615484052
2019-05-28,8281,8468.99759826879,-187.997598268792
2019-05-29,8354,8465.06333903277,-111.063339032769
2019-05-30,8248,8461.15190969614,-213.151909696138
2019-05-31,8215,8457.26233626999,-242.262336269984
2019-06-03,8057,8453.39355665688,-396.393556656877
2019-06-04,8022,8449.5444086179,-427.544408617902
2019-06-05,7925,8445.71356606099,-520.713566060988
2019-06-06,8018,8441.89952616445,-423.899526164451
2019-06-10,8038,8438.10057086448,-400.100570864484
2019-06-11,8062,8434.31480687431,-372.314806874314
2019-06-12,7951,8430.54017552163,-479.540175521631
2019-06-13,8045,8426.77446423419,-381.774464234194
2019-06-14,8000,8423.01526221712,-423.015262217118
2019-06-17,8015,8419.26000086533,-404.260000865327
2019-06-18,8058,8415.50593671623,-357.505936716228
2019-06-19,8182,8411.75015920241,-229.75015920241
2019-06-20,8334,8407.98960997787,-73.9896099778727
2019-06-21,8315,8404.22113572716,-89.2211357271569
2019-06-24,8382,8400.44155255044,-18.4415525504387
2019-06-25,8351,8396.64763966751,-45.6476396675114
2019-06-26,8466,8392.83616867514,73.1638313248646
2019-06-27,8373,8389.00389230118,-16.0038923011799
2019-06-28,8387,8385.14759351649,1.8524064835062
2019-07-01,8543,8381.26404867661,161.735951323389
2019-07-02,8817,8377.3500349027,439.649965097299
2019-07-03,8853,8373.40239617111,479.597603828893
2019-07-04,8715,8369.41815819185,345.581841808145
2019-07-05,8775,8365.39454492123,409.605455078773
2019-07-08,8872,8361.32892316516,510.67107683484
2019-07-09,8804,8357.21882904404,446.781170955961
2019-07-10,8878,8353.06200976917,524.937990230831
2019-07-11,8781,8348.85639723316,432.143602766834
2019-07-12,8654,8344.60014031688,309.399859683121
2019-07-15,8846,8340.29156653203,505.708433467975
2019-07-16,8789,8335.92913128389,453.070868716112
2019-07-17,8706,8331.51149901693,374.488500983073
2019-07-18,8614,8327.03752145734,286.962478542658
2019-07-19,8618,8322.50620512945,295.493794870554
2019-07-22,8614,8317.91667517648,296.083324823519
2019-07-23,8689,8313.26817888687,375.731821113133
2019-07-24,8622,8308.56008593808,313.439914061919
2019-07-25,8588,8303.79192131985,284.208078680154
2019-07-26,8652,8298.96333958541,353.036660414586
2019-07-29,8685,8294.07411276837,390.925887231636
2019-07-30,8700,8289.12415883324,410.87584116676
2019-07-31,8594,8284.11355733768,309.886442662319
2019-08-01,8629,8279.04255767896,349.957442321043
2019-08-02,8204,8273.91153734887,-69.9115373488754
2019-08-05,8016,8268.72101849746,-252.721018497462
2019-08-06,8077,8263.47149437639,-186.471494376393
2019-08-07,8058,8258.16335377232,-200.163353772323
2019-08-08,8055,8252.79690839235,-197.796908392352
2019-08-09,8163,8247.37238720392,-84.3723872039205
2019-08-12,8168,8241.88993741337,-73.8899374133662
2019-08-13,8150,8236.34967135078,-86.3496713507783
2019-08-14,8184,8230.75167080302,-46.7516708030224
2019-08-15,8129,8225.09598186365,-96.0959818636448
2019-08-16,8134,8219.38263130081,-85.3826313008082
2019-08-19,8128,8213.61160616058,-85.611606160581
2019-08-20,8189,8207.78285819505,-18.782858195055
2019-08-21,8116,8201.89630376823,-85.8963037682257
2019-08-22,8022,8195.95185147979,-173.951851479789
2019-08-23,7905,8189.94937442341,-284.949374423412
2019-08-26,7909,8183.88867378817,-274.888673788171
2019-08-27,7868,8177.76943297639,-309.769432976385
2019-08-28,7833,8171.59122176248,-338.591221762478
2019-08-29,7787,8165.35348187476,-378.353481874764
2019-08-30,7939,8159.05551508146,-220.055515081461
2019-09-02,7997,8152.69646675467,-155.696466754675
2019-09-03,7978,8146.27539130446,-168.275391304462
2019-09-04,8074,8139.79127878203,-65.7912787820308
2019-09-05,8077,8133.24304968064,-56.2430496806448
2019-09-06,8066,8126.62959729778,-60.6295972977763
2019-09-09,8181,8119.94979168251,61.0502083174891
2019-09-10,8108,8113.20247782192,-5.20247782191774
2019-09-11,8124,8106.38652593889,17.6134740611102
2019-09-12,8081,8099.50080410595,-18.5008041059527
2019-09-16,8353,8092.544187676,260.455812324003
2019-09-17,8430,8085.51554435451,344.484455645489
2019-09-18,8299,8078.41384950927,220.586150490726
2019-09-19,8194,8071.23822090368,122.761779096323
2019-09-20,8221,8063.98786748262,157.01213251738
2019-09-23,8261,8056.66204893625,204.337951063745
2019-09-24,8274,8049.26008985657,224.739910143427
2019-09-25,8269,8041.78139930101,227.218600698989
2019-09-26,8240,8034.22547922542,205.774520774578
