"USB05YUSDDate","USB05YUSDClose","USB05YUSD_hpft","USB05YUSD_hpfc"
2018-01-05,116.014,115.934795793867,0.0792042061328728
2018-01-08,115.99,115.904203208937,0.0857967910627366
2018-01-09,115.808,115.873664337236,-0.0656643372360316
2018-01-10,115.844,115.843186188902,0.000813811097732584
2018-01-11,115.818,115.812775746932,0.00522425306824937
2018-01-12,115.73,115.782439994657,-0.0524399946569451
2018-01-15,115.697,115.75218591757,-0.0551859175696298
2018-01-16,115.698,115.722020479485,-0.0240204794848684
2018-01-17,115.51,115.691950621406,-0.181950621406265
2018-01-18,115.409,115.661983274408,-0.252983274408317
2018-01-19,115.262,115.632125294354,-0.370125294354377
2018-01-22,115.235,115.602383432535,-0.367383432534795
2018-01-23,115.397,115.572764287245,-0.175764287244793
2018-01-24,115.308,115.543274304918,-0.235274304918327
2018-01-25,115.378,115.513919859335,-0.13591985933535
2018-01-26,115.131,115.484707227023,-0.353707227022825
2018-01-29,115.045,115.455642628324,-0.410642628323965
2018-01-30,114.964,115.426732137374,-0.462732137373565
2018-01-31,114.835,115.397981658563,-0.562981658563397
2018-02-01,114.651,115.36939690501,-0.718396905010219
2018-02-02,114.605,115.340983357117,-0.735983357116923
2018-02-05,115.176,115.31274619833,-0.136746198329962
2018-02-06,114.845,115.28469030787,-0.439690307869851
2018-02-07,114.655,115.256820508432,-0.601820508431932
2018-02-08,114.797,115.229141440961,-0.432141440960988
2018-02-09,114.822,115.201657497633,-0.379657497633342
2018-02-12,114.728,115.174372891996,-0.446372891995649
2018-02-13,114.783,115.147291680659,-0.364291680659284
2018-02-14,114.301,115.120417735724,-0.819417735723532
2018-02-15,114.287,115.093754778703,-0.806754778703297
2018-02-16,114.409,115.0673061924,-0.658306192399512
2018-02-19,114.267,115.041075026133,-0.774075026133093
2018-02-20,114.325,115.015064057108,-0.690064057107898
2018-02-21,114.153,114.989275742556,-0.836275742555945
2018-02-22,114.283,114.963712254465,-0.680712254464906
2018-02-23,114.437,114.938375419139,-0.501375419139467
2018-02-26,114.511,114.913266781505,-0.402266781504839
2018-02-27,114.232,114.888387679239,-0.656387679238581
2018-02-28,114.317,114.863739283737,-0.546739283736817
2018-03-01,114.661,114.839322495071,-0.178322495071315
2018-03-02,114.422,114.815137987315,-0.393137987314614
2018-03-05,114.35,114.791186360827,-0.441186360827034
2018-03-06,114.332,114.767468053462,-0.435468053461634
2018-03-07,114.326,114.743983320703,-0.417983320703106
2018-03-08,114.425,114.720732238031,-0.295732238030622
2018-03-09,114.305,114.697714708147,-0.392714708146601
2018-03-12,114.391,114.674930511509,-0.283930511508935
2018-03-13,114.474,114.652379266243,-0.1783792662434
2018-03-14,114.51,114.63006047311,-0.120060473110209
2018-03-15,114.437,114.607973559135,-0.170973559134724
2018-03-16,114.355,114.586117901714,-0.231117901714272
2018-03-19,114.283,114.564492807573,-0.281492807572601
2018-03-20,114.092,114.543097487898,-0.45109748789847
2018-03-21,114.206,114.521931037523,-0.315931037523118
2018-03-22,114.438,114.500992364812,-0.0629923648120093
2018-03-23,114.56,114.480280247537,0.0797197524630415
2018-03-26,114.363,114.459793437432,-0.0967934374320325
2018-03-27,114.72,114.439530719184,0.28046928081632
2018-03-28,114.623,114.419490837469,0.203509162531393
2018-03-29,114.698,114.399672652897,0.298327347103003
2018-04-02,114.827,114.380075110203,0.446924889797411
2018-04-03,114.612,114.360697277435,0.251302722564555
2018-04-04,114.491,114.341538407386,0.149461592613809
2018-04-05,114.41,114.322597856724,0.0874021432760871
2018-04-06,114.665,114.303875043899,0.361124956100833
2018-04-09,114.593,114.285369423491,0.307630576509128
2018-04-10,114.465,114.267080599353,0.197919400647234
2018-04-11,114.524,114.249008302501,0.274991697499279
2018-04-12,114.216,114.231152345762,-0.0151523457622163
2018-04-13,114.236,114.213512655636,0.0224873443643487
2018-04-16,114.156,114.196089152356,-0.040089152355707
