"V0Date","V0Close","V0_hpft","V0_hpfc"
2012-03-28,6990,6788.83642826346,201.163571736537
2012-03-29,6955,6786.24700391208,168.752996087919
2012-03-30,6920,6783.62963217786,136.370367822136
2012-04-05,7025,6780.98385938328,244.016140616722
2012-04-06,7050,6778.30928822075,271.690711779249
2012-04-09,7005,6775.60562224929,229.394377750708
2012-04-10,7035,6772.87267733384,262.127322666161
2012-04-11,7005,6770.11036416173,234.889635838272
2012-04-12,7070,6767.31870177326,302.68129822674
2012-04-13,7020,6764.49780630264,255.502193697359
2012-04-16,7020,6761.64791900033,258.352080999666
2012-04-17,6975,6758.76938673115,216.230613268849
2012-04-18,7030,6755.86266315229,274.137336847709
2012-04-19,7030,6752.92829130195,277.071708698046
2012-04-20,7035,6749.96692753572,285.033072464279
2012-04-23,6985,6746.97934273944,238.020657260565
2012-04-24,6975,6743.96642562023,231.033574379767
2012-04-25,6965,6740.92916327328,224.070836726721
2012-04-26,7010,6737.86863829377,272.131361706226
2012-04-27,6995,6734.78602589891,260.213974101091
2012-05-02,7020,6731.68261379395,288.317386206053
2012-05-03,6960,6728.55979724613,231.440202753866
2012-05-04,6960,6725.41909070152,234.580909298478
2012-05-07,6905,6722.2621042743,182.737895725702
2012-05-08,6870,6719.09054504492,150.909454955078
2012-05-09,6855,6715.90619563036,139.093804369644
2012-05-10,6875,6712.71090102747,162.289098972531
2012-05-11,6755,6709.5065637289,45.4934362711018
2012-05-14,6695,6706.29515331109,-11.2951533110891
2012-05-15,6735,6703.07865815562,31.9213418443773
2012-05-16,6670,6699.85906197515,-29.8590619751454
2012-05-17,6730,6696.63836167728,33.3616383227156
2012-05-18,6625,6693.41854182713,-68.4185418271333
2012-05-21,6670,6690.20160078016,-20.2016007801575
2012-05-22,6660,6686.98950861033,-26.9895086103304
2012-05-23,6590,6683.78422704111,-93.784227041114
2012-05-24,6605,6680.58770663957,-75.5877066395686
2012-05-25,6590,6677.40185920614,-87.4018592061407
2012-05-28,6630,6674.22856529636,-44.2285652963605
2012-05-29,6680,6671.06966933733,8.9303306626662
2012-05-30,6675,6667.92699747392,7.07300252608252
2012-05-31,6635,6664.80237954228,-29.8023795422842
2012-06-01,6605,6661.69764830243,-56.6976483024275
2012-06-04,6360,6658.61462419511,-298.614624195111
2012-06-05,6415,6655.55510422471,-240.55510422471
2012-06-06,6405,6652.52076196023,-247.520761960229
2012-06-07,6415,6649.51317153487,-234.513171534866
2012-06-08,6370,6646.53380476672,-276.53380476672
2012-06-11,6465,6643.58403653558,-178.584036535583
2012-06-12,6425,6640.66512741328,-215.665127413278
2012-06-13,6480,6637.77826415214,-157.778264152137
2012-06-14,6515,6634.92454435729,-119.924544357291
2012-06-15,6560,6632.10500041461,-72.1050004146103
2012-06-18,6575,6629.32061513796,-54.3206151379631
2012-06-19,6525,6626.57234153591,-101.57234153591
2012-06-20,6550,6623.86111016303,-73.8611101630338
2012-06-21,6430,6621.1878095881,-191.1878095881
2012-06-25,6435,6618.55329784867,-183.55329784867
2012-06-26,6390,6615.95835395292,-225.958353952922
2012-06-27,6310,6613.40368103529,-303.403681035287
2012-06-28,6335,6610.8898888283,-275.889888828304
2012-06-29,6380,6608.4174616496,-228.417461649596
2012-07-02,6430,6605.98676977495,-175.986769774953
2012-07-03,6520,6603.59808906163,-83.5980890616294
2012-07-04,6515,6601.25162262097,-86.2516226209703
2012-07-05,6580,6598.94753900842,-18.9475390084241
2012-07-06,6570,6596.68597112617,-26.6859711261748
2012-07-09,6520,6594.46704404438,-74.46704404438
2012-07-10,6460,6592.2908718024,-132.290871802399
2012-07-11,6420,6590.15753765784,-170.157537657837
2012-07-12,6440,6588.06707018454,-148.067070184538
2012-07-13,6600,6586.01942762012,13.98057237988
2012-07-16,6670,6584.01450699722,85.9854930027804
2012-07-17,6605,6582.05221112739,22.9477888726077
2012-07-18,6665,6580.13247836518,84.8675216348186
2012-07-19,6690,6578.25525655083,111.744743449165
2012-07-20,6630,6576.42052860549,53.5794713945135
2012-07-23,6440,6574.62832364106,-134.628323641065
2012-07-24,6450,6572.878692917,-122.878692916997
2012-07-25,6420,6571.17163204269,-151.171632042687
2012-07-26,6450,6569.50708583461,-119.507085834607
2012-07-27,6490,6567.88493662098,-77.8849366209786
2012-07-30,6455,6566.30501733048,-111.305017330478
2012-07-31,6470,6564.7671286973,-94.7671286972994
2012-08-01,6465,6563.27102544672,-98.2710254467166
2012-08-02,6450,6561.81642313096,-111.816423130964
2012-08-03,6465,6560.40299668105,-95.4029966810552
2012-08-06,6515,6559.03037480756,-44.0303748075641
2012-08-07,6515,6557.69814678526,-42.6981467852607
2012-08-08,6485,6556.40588368861,-71.4058836886117
2012-08-09,6535,6555.15313894233,-20.1531389423294
2012-08-10,6490,6553.93943645481,-63.9394364548087
2012-08-13,6465,6552.76429180405,-87.7642918040475
2012-08-14,6480,6551.62719413792,-71.6271941379158
2012-08-15,6490,6550.52759632611,-60.5275963261113
2012-08-16,6510,6549.46492163041,-39.4649216304115
2012-08-17,6525,6548.43856829306,-23.4385682930639
2012-08-20,6505,6547.44791824318,-42.4479182431754
2012-08-21,6500,6546.49234372119,-46.4923437211867
2012-08-22,6500,6545.57119942127,-45.5711994212731
2012-08-23,6630,6544.68382081944,85.3161791805641
2012-08-24,6615,6543.82952455456,71.1704754454384
2012-08-27,6590,6543.00766253177,46.9923374682351
2012-08-28,6535,6542.21761607508,-7.21761607508387
2012-08-29,6545,6541.45878593336,3.54121406664043
2012-08-30,6555,6540.73056987196,14.2694301280391
2012-08-31,6540,6540.03236712012,-0.0323671201157172
2012-09-03,6580,6539.36358280538,40.6364171946245
2012-09-04,6575,6538.72362204197,36.2763779580291
2012-09-05,6525,6538.11190674154,-13.1119067415434
2012-09-06,6530,6537.52787381088,-7.5278738108806
2012-09-07,6530,6536.97095473695,-6.97095473695319
2012-09-10,6595,6536.44057789497,58.5594221050337
2012-09-11,6620,6535.9361687786,84.0638312214025
2012-09-12,6625,6535.45717708762,89.5428229123837
2012-09-13,6625,6535.00308727048,89.9969127295224
2012-09-14,6785,6534.57342078895,250.426579211046
2012-09-17,6755,6534.16773630597,220.83226369403
2012-09-18,6740,6533.7856960007,206.214303999296
2012-09-19,6765,6533.42705333551,231.572946664486
2012-09-20,6680,6533.09164701353,146.908352986469
2012-09-21,6690,6532.77941146069,157.220588539307
2012-09-24,6655,6532.49034182905,122.509658170951
2012-09-25,6640,6532.22449825931,107.775501740689
2012-09-26,6580,6531.98199153272,48.0180084672817
2012-09-27,6545,6531.76297698058,13.2370230194208
2012-09-28,6545,6531.56762978288,13.4323702171198
2012-10-08,6490,6531.39613059135,-41.3961305913467
2012-10-09,6555,6531.24866561009,23.7513343899063
2012-10-10,6580,6531.12540393164,48.8745960683563
2012-10-11,6560,6531.02652446646,28.9734755335373
2012-10-12,6565,6530.95222632777,34.0477736722343
2012-10-15,6515,6530.9027206052,-15.9027206051974
2012-10-16,6560,6530.87823246244,29.1217675375612
2012-10-17,6470,6530.87898048971,-60.8789804897102
2012-10-18,6490,6530.90519531482,-40.9051953148201
2012-10-19,6470,6530.95708240078,-60.9570824007779
2012-10-22,6515,6531.03483030198,-16.0348303019831
2012-10-23,6475,6531.13860237567,-56.1386023756694
2012-10-24,6505,6531.26855535082,-26.2685553508152
2012-10-25,6490,6531.42482275109,-41.4248227510853
2012-10-26,6420,6531.60752724173,-111.607527241734
2012-10-29,6360,6531.81677436463,-171.81677436463
2012-10-30,6395,6532.05262352763,-137.05262352763
2012-10-31,6410,6532.31506311637,-122.315063116372
2012-11-01,6430,6532.60402486452,-102.60402486452
2012-11-02,6415,6532.91938994556,-117.919389945565
2012-11-05,6405,6533.26099712068,-128.260997120684
2012-11-06,6465,6533.62863640782,-68.6286364078188
2012-11-07,6480,6534.02204480703,-54.0220448070315
2012-11-08,6465,6534.4409309501,-69.4409309500967
2012-11-09,6465,6534.88498113822,-69.8849811382165
2012-11-12,6470,6535.35385296848,-65.3538529684831
2012-11-13,6470,6535.84717515036,-65.8471751503631
2012-11-14,6490,6536.36454937869,-46.3645493786897
2012-11-15,6475,6536.90555012966,-61.9055501296609
2012-11-16,6415,6537.4697327143,-122.469732714296
2012-11-19,6450,6538.05662685432,-88.056626854323
2012-11-20,6445,6538.66571164739,-93.6657116473931
2012-11-21,6430,6539.2964297921,-109.296429792103
2012-11-22,6445,6539.94818526945,-94.9481852694527
2012-11-23,6475,6540.62033688168,-65.6203368816808
2012-11-26,6475,6541.31220418318,-66.3122041831803
2012-11-27,6455,6542.0230796036,-87.0230796035971
2012-11-28,6435,6542.75222816183,-107.752228161828
2012-11-29,6455,6543.49887890485,-88.4988789048551
2012-11-30,6495,6544.26221633928,-49.2622163392783
2012-12-03,6530,6545.04138838974,-15.0413883897428
2012-12-04,6500,6545.83552261793,-45.8355226179328
2012-12-05,6545,6546.64374036801,-1.64374036800667
2012-12-06,6535,6547.46514403755,-12.4651440375456
2012-12-07,6540,6548.29883534471,-8.29883534470501
2012-12-10,6575,6549.14391085504,25.8560891449549
2012-12-11,6535,6549.99946370372,-14.9994637037182
2012-12-12,6550,6550.86459771373,-0.864597713731374
2012-12-13,6525,6551.73841050793,-26.7384105079349
2012-12-14,6560,6552.61999935178,7.38000064821926
2012-12-17,6590,6553.50845045815,36.4915495418523
2012-12-18,6570,6554.4028530905,15.5971469095001
2012-12-19,6615,6555.30231159644,59.6976884035597
2012-12-20,6585,6556.2059367708,28.7940632291985
2012-12-21,6555,6557.11286408505,-2.11286408505108
2012-12-24,6570,6558.02224091296,11.9777590870416
2012-12-25,6590,6558.93321375492,31.0667862450833
2012-12-26,6600,6559.84493406245,40.1550659375516
2012-12-27,6605,6560.75656612883,44.2434338711653
2012-12-28,6605,6561.66729084584,43.3327091541566
2012-12-31,6620,6562.57630739371,57.4236926062937
2013-01-04,6690,6563.48283286465,126.517167135353
2013-01-07,6705,6564.38610808751,140.613891912492
2013-01-08,6685,6565.2854261883,119.714573811704
2013-01-09,6700,6566.18013841713,133.819861582865
2013-01-10,6705,6567.06964550931,137.930354490692
2013-01-11,6645,6567.95340351586,77.0465964841353
2013-01-14,6670,6568.83092550274,101.169074497265
2013-01-15,6635,6569.70175638378,65.2982436162204
2013-01-16,6620,6570.56548289211,49.4345171078876
2013-01-17,6620,6571.42171875249,48.5782812475088
2013-01-18,6680,6572.27009812394,107.729901876057
2013-01-21,6670,6573.11027524578,96.8897247542175
2013-01-22,6675,6573.94194888855,101.058051111454
2013-01-23,6680,6574.76485787308,105.235142126916
2013-01-24,6665,6575.57878279356,89.4212172064377
2013-01-25,6690,6576.38354774414,113.616452255861
2013-01-28,6710,6577.17901378213,132.820986217866
2013-01-29,6710,6577.96508892931,132.034911070694
2013-01-30,6745,6578.74173611026,166.258263889736
2013-01-31,6735,6579.50897282757,155.491027172432
2013-02-01,6725,6580.26688530825,144.733114691754
2013-02-04,6755,6581.01562405305,173.984375946946
2013-02-05,6730,6581.7553993896,148.244600610397
2013-02-06,6685,6582.48649356366,102.513506436345
2013-02-07,6655,6583.20925009931,71.7907499006876
2013-02-08,6640,6583.92405489567,56.0759451043298
2013-02-18,6650,6584.63132352719,65.3686764728059
2013-02-19,6650,6585.3314947479,64.6685052520989
2013-02-20,6665,6586.02503433261,78.974965667388
2013-02-21,6600,6586.7124347875,13.2875652125022
2013-02-22,6605,6587.39422126379,17.6057787362091
2013-02-25,6575,6588.07092440529,-13.0709244052847
2013-02-26,6550,6588.74308213329,-38.743082133285
2013-02-27,6540,6589.41122696611,-49.4112269661094
2013-02-28,6570,6590.07587540724,-20.0758754072398
2013-03-01,6545,6590.73752353555,-45.7375235355481
2013-03-04,6520,6591.39665913133,-71.3966591313319
2013-03-05,6545,6592.05375106885,-47.053751068855
2013-03-06,6540,6592.70923870986,-52.7092387098582
2013-03-07,6515,6593.36354196596,-78.3635419659625
2013-03-08,6515,6594.01705896091,-79.017058960907
2013-03-11,6505,6594.67015542609,-89.670155426092
2013-03-12,6445,6595.32316443045,-150.323164430445
2013-03-13,6430,6595.97638197686,-165.976381976856
2013-03-14,6430,6596.63004193066,-166.630041930664
2013-03-15,6455,6597.28430954925,-142.284309549246
2013-03-18,6440,6597.93928121182,-157.939281211819
2013-03-19,6470,6598.59499448299,-128.594994482989
2013-03-20,6470,6599.25142164161,-129.251421641614
2013-03-21,6670,6599.90848181055,70.0915181894464
2013-03-22,6635,6600.56604068532,34.4339593146758
2013-03-25,6635,6601.22399293446,33.7760070655414
2013-03-26,6620,6601.8822474601,18.1177525398953
2013-03-27,6610,6602.54072712605,7.45927287394762
2013-03-28,6575,6603.19936228524,-28.1993622852422
2013-03-29,6605,6603.85808637398,1.14191362602179
2013-04-01,6560,6604.51682117208,-44.5168211720819
2013-04-02,6570,6605.1754889314,-35.1754889313966
2013-04-03,6590,6605.8339935023,-15.8339935023005
2013-04-08,6645,6606.49222419504,38.5077758049592
2013-04-09,6650,6607.15006377473,42.8499362252732
2013-04-10,6665,6607.80741092404,57.1925890759644
2013-04-11,6640,6608.46418203808,31.5358179619165
2013-04-12,6630,6609.1203171531,20.8796828468966
2013-04-15,6525,6609.77576934097,-84.7757693409693
2013-04-16,6485,6610.43050030437,-125.430500304374
2013-04-17,6490,6611.08443670312,-121.084436703117
2013-04-18,6490,6611.73745334907,-121.737453349073
2013-04-19,6525,6612.38937500268,-87.389375002677
2013-04-22,6490,6613.039976103,-123.039976103004
2013-04-23,6475,6613.68899496587,-138.688994965865
2013-04-24,6515,6614.3361190473,-99.3361190472993
2013-04-25,6540,6614.98097847489,-74.9809784748934
2013-04-26,6515,6615.62316231467,-100.623162314669
2013-05-02,6500,6616.26222863853,-116.262228638535
2013-05-03,6540,6616.89769392482,-76.8976939248208
2013-05-06,6595,6617.52902659374,-22.5290265937385
2013-05-07,6610,6618.15566327908,-8.15566327908402
2013-05-08,6630,6618.77703130204,11.2229686979567
2013-05-09,6595,6619.3925546126,-24.3925546125966
2013-05-10,6645,6620.00166179984,24.9983382001555
2013-05-13,6645,6620.60377136998,24.3962286300217
2013-05-14,6630,6621.1983121625,8.80168783749646
2013-05-15,6540,6621.78472310136,-81.7847231013564
2013-05-16,6530,6622.36244674872,-92.3624467487194
2013-05-17,6575,6622.93089186028,-47.9308918602757
2013-05-20,6595,6623.48942901276,-28.4894290127623
2013-05-21,6600,6624.03740897023,-24.0374089702291
2013-05-22,6625,6624.57417072034,0.425829279664325
2013-05-23,6560,6625.09904331466,-65.0990433146573
2013-05-24,6585,6625.61135598078,-40.6113559807787
2013-05-27,6555,6626.11041103696,-71.1104110369567
2013-05-28,6550,6626.59549401436,-76.5954940143604
2013-05-29,6555,6627.06586104994,-72.0658610499378
2013-05-30,6585,6627.5207366192,-42.520736619198
2013-05-31,6595,6627.95931540846,-32.959315408459
2013-06-03,6610,6628.38077452775,-18.3807745277456
2013-06-04,6605,6628.78427746297,-23.7842774629689
2013-06-05,6635,6629.16898010217,5.83101989783361
2013-06-06,6625,6629.53402850194,-4.53402850193854
2013-06-07,6640,6629.87857112919,10.121428870808
2013-06-13,6620,6630.20175457663,-10.2017545766317
2013-06-14,6675,6630.50272962076,44.4972703792383
2013-06-17,6680,6630.78064282108,49.2193571789227
2013-06-18,6645,6631.03465913051,13.9653408694926
2013-06-19,6685,6631.26396384724,53.7360361527603
2013-06-20,6645,6631.46774804225,13.5322519577546
2013-06-21,6545,6631.64522499864,-86.6452249986426
2013-06-24,6485,6631.79561359341,-146.795613593412
2013-06-25,6550,6631.91809688774,-81.9180968877449
2013-06-26,6530,6632.01179726358,-102.011797263577
2013-06-27,6550,6632.07580324106,-82.075803241061
2013-06-28,6535,6632.10916117291,-97.1091611729097
2013-07-01,6580,6632.11088348488,-52.1108834848797
2013-07-02,6580,6632.07994246175,-52.0799424617465
2013-07-03,6610,6632.01528884774,-22.0152888477401
2013-07-04,6610,6631.91585185933,-21.9158518593352
2013-07-05,6630,6631.78055161276,-1.78055161275994
2013-07-08,6590,6631.60829916517,-41.6082991651726
2013-07-09,6570,6631.3980048376,-61.3980048376017
2013-07-10,6625,6631.14856175201,-6.14856175201242
2013-07-11,6660,6630.85883765087,29.1411623491312
2013-07-12,6655,6630.52769773491,24.472302265087
2013-07-15,6685,6630.15401925095,54.845980749046
2013-07-16,6685,6629.73668956143,55.2633104385664
2013-07-17,6735,6629.27461869999,105.725381300006
2013-07-18,6825,6628.76673954396,196.233260456035
2013-07-19,6805,6628.21202867313,176.787971326866
2013-07-22,6835,6627.60954378244,207.390456217564
2013-07-23,6830,6626.95841564363,203.04158435637
2013-07-24,6830,6626.25786075566,203.742139244339
2013-07-25,6815,6625.50717954634,189.492820453662
2013-07-26,6725,6624.70575666235,100.294243337653
2013-07-29,6650,6623.8530550794,26.1469449205948
2013-07-30,6645,6622.94857923059,22.0514207694131
2013-07-31,6680,6621.99184435707,58.0081556429277
2013-08-01,6765,6620.98237481526,144.017625184737
2013-08-02,6780,6619.91971893964,160.080281060362
2013-08-05,6810,6618.80348459605,191.196515403948
2013-08-06,6785,6617.63334582091,167.366654179093
2013-08-07,6780,6616.40905568359,163.590944316409
2013-08-08,6815,6615.1304364362,199.869563563798
2013-08-09,6805,6613.79737795262,191.202622047381
2013-08-12,6805,6612.4098527248,192.5901472752
2013-08-13,6845,6610.96791228042,234.032087719579
2013-08-14,6755,6609.47168775586,145.528312244142
2013-08-15,6715,6607.92140702706,107.078592972935
2013-08-16,6720,6606.31735812555,113.682641874455
2013-08-19,6715,6604.65987334481,110.340126655194
2013-08-20,6680,6602.94933197031,77.0506680296943
2013-08-21,6675,6601.18615889748,73.8138411025208
2013-08-22,6655,6599.37081087148,55.6291891285204
2013-08-23,6660,6597.50377514905,62.4962248509532
2013-08-26,6700,6595.58556198194,104.414438018061
2013-08-27,6700,6593.61670745526,106.383292544737
2013-08-28,6675,6591.59779081482,83.40220918518
2013-08-29,6665,6589.5294352811,75.4705647189033
2013-08-30,6640,6587.41229854959,52.5877014504109
2013-09-02,6655,6585.24706951241,69.7529304875939
2013-09-03,6660,6583.03445879916,76.9655412008404
2013-09-04,6650,6580.77520587265,69.2247941273513
2013-09-05,6680,6578.47008201002,101.52991798998
2013-09-06,6670,6576.11988710318,93.8801128968186
2013-09-09,6660,6573.72546301258,86.2745369874154
2013-09-10,6635,6571.28769040474,63.712309595256
2013-09-11,6670,6568.80748560873,101.192514391274
2013-09-12,6645,6566.28579128951,78.7142087104874
2013-09-13,6635,6563.72359194132,71.2764080586806
2013-09-16,6615,6561.12190459541,53.8780954045887
2013-09-17,6615,6558.48177574595,56.5182242540507
2013-09-18,6580,6555.80427415806,24.1957258419368
2013-09-23,6585,6553.09049195929,31.9095080407127
2013-09-24,6555,6550.34153127859,4.65846872140503
2013-09-25,6545,6547.55850743527,-2.55850743527217
2013-09-26,6520,6544.74253767413,-24.7425376741334
2013-09-27,6520,6541.89473818238,-21.8947381823808
2013-09-30,6520,6539.01621491965,-19.0162149196472
2013-10-08,6530,6536.10806479518,-6.10806479518327
2013-10-09,6535,6533.17137685766,1.82862314233572
2013-10-10,6550,6530.20723763103,19.7927623689685
2013-10-11,6535,6527.216734395,7.78326560500342
2013-10-14,6560,6524.20096261083,35.7990373891657
2013-10-15,6515,6521.16102095709,-6.16102095709126
2013-10-16,6535,6518.09802291027,16.9019770897287
2013-10-17,6515,6515.01307940012,-0.0130794001193646
2013-10-18,6515,6511.90730834296,3.09269165703911
2013-10-21,6500,6508.78182764975,-8.78182764975191
2013-10-22,6425,6505.63775650977,-80.6377565097683
2013-10-23,6430,6502.47621048232,-72.4762104823178
2013-10-24,6420,6499.29827179426,-79.2982717942626
2013-10-25,6405,6496.10499271371,-91.1049927137054
2013-10-28,6405,6492.89739273004,-87.89739273004
2013-10-29,6420,6489.67645367356,-69.6764536735581
2013-10-30,6395,6486.44312104123,-91.4431210412344
2013-10-31,6365,6483.19831152864,-118.198311528638
2013-11-01,6360,6479.94290403243,-119.942904032432
2013-11-04,6370,6476.67772859084,-106.677728590839
2013-11-05,6355,6473.40356566252,-118.40356566252
2013-11-06,6325,6470.12115160983,-145.121151609833
2013-11-07,6335,6466.83117385188,-131.831173851881
2013-11-08,6355,6463.5342598205,-108.534259820501
2013-11-11,6365,6460.23098245385,-95.2309824538541
2013-11-12,6350,6456.92186982638,-106.921869826385
2013-11-13,6350,6453.60741064787,-103.607410647867
2013-11-14,6300,6450.28804943089,-150.288049430893
2013-11-15,6325,6446.9641878609,-121.964187860902
2013-11-18,6315,6443.6361655003,-128.636165500302
2013-11-19,6325,6440.30427149642,-115.304271496422
2013-11-20,6355,6436.96874182355,-81.9687418235531
2013-11-21,6350,6433.62976479386,-83.6297647938575
2013-11-22,6375,6430.28749483689,-55.287494836894
2013-11-25,6370,6426.94205181306,-56.9420518130605
2013-11-26,6365,6423.59353272911,-58.5935327291079
2013-11-27,6335,6420.24201105425,-85.2420110542457
2013-11-28,6325,6416.88753603748,-91.8875360374762
2013-11-29,6315,6413.53012169217,-98.5301216921698
2013-12-02,6320,6410.1697440491,-90.1697440490949
2013-12-03,6320,6406.80633841062,-86.8063384106208
2013-12-04,6330,6403.43980280658,-73.4398028065768
2013-12-05,6520,6400.06999938454,119.930000615459
2013-12-06,6525,6396.69675993503,128.303240064972
2013-12-09,6515,6393.3199658228,121.680034177204
2013-12-10,6460,6389.939551448,70.0604485519998
2013-12-11,6445,6386.55550150843,58.4444984915697
2013-12-12,6460,6383.16782966205,76.832170337954
2013-12-13,6430,6379.77657372542,50.2234262745818
2013-12-16,6435,6376.38180327444,58.6181967255571
2013-12-17,6445,6372.98360864536,72.0163913546356
2013-12-18,6430,6369.58210440483,60.4178955951739
2013-12-19,6340,6366.17743488816,-26.1774348881592
2013-12-20,6445,6362.76976940502,82.2302305949834
2013-12-23,6425,6359.35926644435,65.6407335556482
2013-12-24,6415,6355.9461184858,59.0538815142008
2013-12-25,6430,6352.53054514222,77.4694548577785
2013-12-26,6450,6349.11279043699,100.887209563008
2013-12-27,6455,6345.69313041623,109.30686958377
2013-12-30,6450,6342.27188282878,107.72811717122
2013-12-31,6420,6338.84941060654,81.1505893934552
2014-01-02,6380,6335.4261212119,44.5738787881011
2014-01-03,6380,6332.00245565161,47.9975443483874
2014-01-06,6385,6328.5788733575,56.4211266424997
2014-01-07,6330,6325.15585360163,4.84414639836646
2014-01-08,6335,6321.73389897831,13.2661010216924
2014-01-09,6385,6318.31351408419,66.6864859158059
2014-01-10,6380,6314.89520899964,65.1047910003617
2014-01-13,6375,6311.4795213705,63.5204786295017
2014-01-14,6415,6308.06701575432,106.932984245676
2014-01-15,6395,6304.65828296549,90.3417170345115
2014-01-16,6355,6301.25395802016,53.7460419798382
2014-01-17,6335,6297.85471327814,37.1452867218651
2014-01-20,6375,6294.46124331567,80.5387566843315
2014-01-21,6360,6291.07425806338,68.9257419366244
2014-01-22,6325,6287.69450074336,37.3054992566436
2014-01-23,6345,6284.32274306885,60.6772569311484
2014-01-24,6345,6280.95977217367,64.0402278263275
2014-01-27,6340,6277.60640027319,62.3935997268091
2014-01-28,6325,6274.26346605444,50.7365339455582
2014-01-29,6350,6270.93183399545,79.0681660045551
2014-01-30,6220,6267.61238954666,-47.6123895466601
2014-02-07,6230,6264.30605084217,-34.3060508421672
2014-02-10,6260,6261.01371633499,-1.01371633499037
2014-02-11,6225,6257.73627029739,-32.7362702973879
2014-02-12,6255,6254.47459658259,0.525403417406123
2014-02-13,6230,6251.2295655121,-21.2295655121031
2014-02-14,6215,6248.00204762441,-33.0020476244084
2014-02-17,6250,6244.79290468263,5.20709531737413
2014-02-18,6230,6241.60298480813,-11.6029848081263
2014-02-19,6235,6238.43313827475,-3.43313827474496
2014-02-20,6220,6235.28421056012,-15.2842105601187
2014-02-21,6210,6232.15704572268,-22.1570457226753
2014-02-24,6175,6229.05248150305,-54.0524815030534
2014-02-25,6185,6225.971346483,-40.9713464829985
2014-02-26,6165,6222.91444690116,-57.9144469011574
2014-02-27,6180,6219.88257206026,-39.8825720602606
2014-02-28,6145,6216.87648732361,-71.8764873236071
2014-03-03,6125,6213.89694156848,-88.8969415684792
2014-03-04,6070,6210.94465396151,-140.94465396151
2014-03-05,6055,6208.0203069227,-153.020306922701
2014-03-06,6015,6205.1245246114,-190.124524611403
2014-03-07,5930,6202.25786793441,-272.257867934409
2014-03-10,5845,6199.42081920869,-354.420819208689
2014-03-11,5895,6196.61374821082,-301.613748210818
2014-03-12,5930,6193.83687821391,-263.836878213914
2014-03-13,5920,6191.09030781627,-271.090307816274
2014-03-14,5885,6188.37402655659,-303.374026556588
2014-03-17,5880,6185.68791191567,-305.68791191567
2014-03-18,5880,6183.03171597174,-303.031715971736
2014-03-19,5790,6180.40506444388,-390.405064443881
2014-03-20,5825,6177.80745779011,-352.807457790112
2014-03-21,5850,6175.23823509071,-325.238235090711
2014-03-24,5955,6172.69658958944,-217.696589589444
2014-03-25,5990,6170.18158008972,-180.181580089724
2014-03-26,6065,6167.69217540794,-102.692175407941
2014-03-27,6045,6165.22726988071,-120.22726988071
2014-03-28,6130,6162.78571539582,-32.7857153958159
2014-03-31,6115,6160.36631414387,-45.3663141438664
2014-04-01,6165,6157.9678547632,7.0321452367955
2014-04-02,6110,6155.58910713957,-45.5891071395677
2014-04-03,6110,6153.22884406552,-43.2288440655161
2014-04-04,6140,6150.88581948887,-10.8858194888717
2014-04-08,6185,6148.55876948843,36.4412305115737
2014-04-09,6225,6146.24642564317,78.7535743568344
2014-04-10,6200,6143.94753459546,56.052465404543
2014-04-11,6255,6141.66087554122,113.33912445878
2014-04-14,6265,6139.38525084622,125.614749153784
2014-04-15,6280,6137.11950972601,142.88049027399
2014-04-16,6255,6134.86255332028,120.137446679724
2014-04-17,6255,6132.61334182974,122.386658170263
2014-04-18,6155,6130.37088511511,24.6291148848918
2014-04-21,6135,6128.13424362683,6.8657563731729
2014-04-22,6140,6125.90248799601,14.097512003995
2014-04-23,6140,6123.67469169179,16.3253083082056
2014-04-24,6165,6121.44993401068,43.550065989315
2014-04-25,6145,6119.2273009974,25.7726990026045
2014-04-28,6090,6117.00589669849,-27.0058966984878
2014-04-29,6075,6114.78483581393,-39.7848358139255
2014-04-30,6100,6112.56322188052,-12.5632218805166
2014-05-05,6120,6110.34014198962,9.65985801038232
2014-05-06,6090,6108.11467803947,-18.1146780394652
2014-05-07,6095,6105.88591592127,-10.88591592127
2014-05-08,6065,6103.65293403838,-38.6529340383794
2014-05-09,6065,6101.41480629434,-36.4148062943421
2014-05-12,6080,6099.17059061514,-19.1705906151391
2014-05-13,6095,6096.91932987432,-1.91932987432404
2014-05-14,6125,6094.66005902112,30.3399409788833
2014-05-15,6105,6092.39181221134,12.6081877886551
2014-05-16,6080,6090.11363614214,-10.1136361421453
2014-05-19,6060,6087.82458272237,-27.8245827223714
2014-05-20,6040,6085.52369968034,-45.5236996803405
2014-05-21,6070,6083.21002324275,-13.2100232427551
2014-05-22,6110,6080.88257081873,29.1174291812706
2014-05-23,6120,6078.54035435676,41.4596456432399
2014-05-26,6075,6076.18239784148,-1.18239784147591
2014-05-27,6110,6073.80774239513,36.1922576048699
2014-05-28,6160,6071.41542865128,88.5845713487211
2014-05-29,6135,6069.00451220386,65.9954877961382
2014-05-30,6125,6066.57408526417,58.4259147358337
2014-06-03,6080,6064.12326732332,15.876732676685
2014-06-04,6085,6061.65120202339,23.3487979766099
2014-06-05,6090,6059.15703956926,30.8429604307408
2014-06-06,6040,6056.63993981722,-16.6399398172155
2014-06-09,5995,6054.09907537285,-59.0990753728478
2014-06-10,6025,6051.53361196347,-26.5336119634667
2014-06-11,6000,6048.94269088717,-48.9426908871716
2014-06-12,6010,6046.32544247411,-36.3254424741139
2014-06-13,6090,6043.68097682351,46.3190231764912
