"LALTDate","LALTClose","LALT_hpft","LALT_hpfc"
2015-08-27,1556.5,1604.62523230324,-48.125232303241
2015-08-28,1604,1602.67364277311,1.32635722689316
2015-09-01,1597,1600.73493367263,-3.7349336726257
2015-09-02,1600,1598.8091999763,1.19080002369929
2015-09-03,1625,1596.89653511474,28.1034648852597
2015-09-04,1610,1594.99703301076,15.0029669892406
2015-09-07,1598,1593.11079920406,4.88920079593953
2015-09-08,1632.5,1591.23794543597,41.2620545640314
2015-09-09,1627.5,1589.37858546877,38.1214145312343
2015-09-10,1634,1587.53285012081,46.4671498791903
2015-09-11,1642,1585.70088596837,56.2991140316295
2015-09-14,1615,1583.88285879532,31.1171412046808
2015-09-15,1617.5,1582.07895765732,35.4210423426834
2015-09-16,1627,1580.28938447262,46.7106155273767
2015-09-17,1631,1578.51435580114,52.485644198863
2015-09-18,1622,1576.75410751104,45.2458924889584
2015-09-21,1614,1575.00889716596,38.9911028340427
2015-09-22,1587,1573.27900103235,13.7209989676546
2015-09-23,1578,1571.56471149405,6.43528850595092
2015-09-24,1579,1569.86632660659,9.13367339340572
2015-09-25,1568,1568.1841470856,-0.184147085603303
2015-09-28,1554,1566.51847742216,-12.5184774221575
2015-09-29,1567,1564.86962203127,2.13037796873348
2015-09-30,1572,1563.23788015329,8.7621198467112
2015-10-01,1566.5,1561.62355190917,4.87644809083281
2015-10-02,1567.5,1560.02694104179,7.47305895820731
2015-10-05,1561,1558.44835330977,2.55164669022849
2015-10-06,1557.5,1556.88809756077,0.611902439226153
2015-10-07,1577.5,1555.34648369719,22.1535163028102
2015-10-08,1561,1553.82382187438,7.1761781256181
2015-10-09,1612,1552.32043140511,59.6795685948925
2015-10-12,1593.5,1550.8366345684,42.6633654316047
2015-10-13,1591.5,1549.37277831245,42.1272216875473
2015-10-14,1595,1547.92922722083,47.0707727791661
2015-10-15,1579,1546.50636329074,32.4936367092644
2015-10-16,1569,1545.1045879765,23.8954120234964
2015-10-19,1546.5,1543.72431616409,2.77568383590929
2015-10-20,1543,1542.36597261689,0.634027383107139
2015-10-21,1515,1541.02998324559,-26.0299832455924
2015-10-22,1485.5,1539.71677422299,-54.2167742229948
2015-10-23,1500.5,1538.42676096215,-37.9267609621532
2015-10-26,1479.5,1537.16033646507,-57.6603364650722
2015-10-27,1482,1535.91787805632,-53.9178780563216
2015-10-28,1483,1534.69973922604,-51.6997392260401
2015-10-29,1470.5,1533.50625117686,-63.0062511768616
2015-10-30,1480.5,1532.33772374092,-51.8377237409199
2015-11-02,1491,1531.19444070601,-40.1944407060144
2015-11-03,1506,1530.07666443233,-24.0766644323326
2015-11-04,1500,1528.98464066528,-28.9846406652789
2015-11-05,1503,1527.91860519794,-24.9186051979423
2015-11-06,1523,1526.87878184237,-3.87878184236947
2015-11-09,1505,1525.86538411015,-20.8653841101493
2015-11-10,1508,1524.87862390962,-16.8786239096226
2015-11-11,1516,1523.91870452421,-7.91870452420609
2015-11-12,1492.5,1522.98582226045,-30.4858222604548
2015-11-13,1490,1522.08017015152,-32.080170151518
2015-11-16,1472.5,1521.20192862892,-48.7019286289187
2015-11-17,1472.5,1520.35126486366,-47.8512648636603
2015-11-18,1471.5,1519.52832589525,-48.0283258952517
2015-11-19,1469,1518.73323898341,-49.7332389834055
2015-11-20,1450,1517.96611153488,-67.9661115348801
2015-11-23,1432.5,1517.22703039871,-84.7270303987063
2015-11-24,1455,1516.51605432943,-61.5160543294303
2015-11-25,1459,1515.83320705884,-56.8332070588367
2015-11-26,1515.5,1515.17848689055,0.321513109447435
2015-11-27,1461,1514.55186863558,-53.5518686355822
2015-11-30,1449,1513.9533272378,-64.9533272378039
2015-12-01,1478.5,1513.38281550488,-34.8828155048763
2015-12-02,1485.3,1512.84025939544,-27.5402593954369
2015-12-03,1478,1512.325570449,-34.3255704489963
2015-12-04,1512,1511.83864882094,0.161351179060087
2015-12-07,1485,1511.37938047786,-26.3793804778614
2015-12-08,1475.5,1510.94765145313,-35.4476514531314
2015-12-09,1488,1510.54333687584,-22.5433368758398
2015-12-10,1490,1510.16629722253,-20.166297222526
2015-12-11,1483.5,1509.81638365115,-26.3163836511526
2015-12-14,1484.5,1509.49343898378,-24.9934389837816
2015-12-15,1477.5,1509.19729516434,-31.6972951643448
2015-12-16,1493,1508.92777380545,-15.9277738054525
2015-12-17,1476.5,1508.68468341741,-32.1846834174065
2015-12-18,1506,1508.46782592654,-2.46782592653534
2015-12-21,1515,1508.27698995535,6.72301004465159
2015-12-22,1508,1508.1119631062,-0.111963106203916
2015-12-23,1543,1507.97253576052,35.0274642394813
2015-12-24,1533,1507.85849825345,25.1415017465491
2015-12-29,1527.5,1507.76965539903,19.7303446009659
2015-12-30,1534,1507.70582240393,26.2941775960659
2015-12-31,1506.8,1507.66682263038,-0.866822630375896
2016-01-04,1470,1507.65249030965,-37.6524903096493
2016-01-05,1469,1507.66265931472,-38.6626593147191
2016-01-06,1474,1507.69714795444,-33.6971479544428
2016-01-07,1470,1507.7557585562,-37.7557585561986
2016-01-08,1490,1507.83827951823,-17.8382795182263
2016-01-11,1463,1507.94448363212,-44.944483632121
2016-01-12,1449,1508.07413631583,-59.0741363158275
2016-01-13,1458,1508.22698440907,-50.2269844090736
2016-01-14,1487,1508.40275033267,-21.4027503326711
2016-01-15,1472.5,1508.60113574564,-36.1011357456362
2016-01-18,1486.5,1508.82183345993,-22.3218334599286
2016-01-19,1482.5,1509.06452136479,-26.5645213647939
2016-01-20,1470,1509.32886812246,-39.3288681224638
2016-01-21,1479.5,1509.61453141452,-30.1145314145242
2016-01-22,1485,1509.9211526656,-24.9211526655992
2016-01-25,1480,1510.24836085211,-30.2483608521141
2016-01-26,1496.5,1510.59577464915,-14.0957746491456
2016-01-27,1526,1510.96300022826,15.03699977174
2016-01-28,1512.5,1511.34963793448,1.1503620655231
2016-01-29,1517,1511.75529432844,5.24470567155917
2016-02-01,1521,1512.17957644634,8.82042355365877
2016-02-02,1499,1512.62209349231,-13.6220934923068
2016-02-03,1521,1513.08245831645,7.91754168354752
2016-02-04,1536.5,1513.56027813811,22.9397218618899
2016-02-05,1503,1514.05516344939,-11.0551634493929
2016-02-08,1504.5,1514.56673422476,-10.066734224755
2016-02-09,1481,1515.09460586888,-34.0946058688844
2016-02-10,1484,1515.63838962533,-31.6383896253348
2016-02-11,1484,1516.19768264427,-32.1976826442656
2016-02-12,1501,1516.77206899782,-15.7720689978183
2016-02-15,1506,1517.36111944892,-11.3611194489152
2016-02-16,1528,1517.96439824093,10.0356017590718
2016-02-17,1523,1518.581464921,4.41853507900067
2016-02-18,1522,1519.21188318457,2.78811681542721
2016-02-19,1551.5,1519.85521855357,31.6447814464332
2016-02-22,1575.5,1520.5110377024,54.9889622976047
2016-02-23,1547,1521.17892038614,25.8210796138622
2016-02-24,1572.5,1521.85846909008,50.6415309099213
2016-02-25,1556.5,1522.54929697294,33.950703027063
2016-02-26,1561,1523.2510381266,37.7489618733976
2016-02-29,1574,1523.96334067677,50.0366593232271
2016-03-01,1579,1524.68586835313,54.3141316468715
2016-03-02,1590,1525.4183055684,64.5816944316011
2016-03-03,1575,1526.16035918667,48.8396408133292
2016-03-04,1586.5,1526.91176276747,59.5882372325281
2016-03-07,1598,1527.67227005866,70.3277299413431
2016-03-08,1566,1528.4416594395,37.5583405604985
2016-03-09,1577,1529.21973835991,47.7802616400949
2016-03-10,1565,1530.00632979488,34.9936702051162
2016-03-11,1563,1530.8012764699,32.1987235300999
2016-03-14,1543,1531.60443557539,11.3955644246106
2016-03-15,1518.5,1532.41567761143,-13.9156776114344
2016-03-16,1524,1533.2348777886,-9.23487778859625
2016-03-17,1529,1534.06190556526,-5.06190556525556
2016-03-18,1519.5,1534.89662658247,-15.3966265824711
2016-03-21,1512.5,1535.7389043889,-23.2389043889009
2016-03-22,1502.5,1536.58859616886,-34.0885961688578
2016-03-23,1478.5,1537.44554950062,-58.9455495006211
2016-03-24,1478,1538.30959787163,-60.3095978716268
2016-03-28,1475.3,1539.18055040359,-63.8805504035926
2016-03-29,1493,1540.05819128866,-47.0581912886556
2016-03-30,1497,1540.94227831333,-43.9422783133268
2016-03-31,1521,1541.83254981214,-20.8325498121394
2016-04-01,1538,1542.72872595565,-4.7287259556453
2016-04-04,1538,1543.63051830309,-5.63051830308726
2016-04-05,1524,1544.53763645902,-20.5376364590178
2016-04-06,1512,1545.44978770058,-33.4497877005787
2016-04-07,1498,1546.36667081546,-48.366670815462
2016-04-08,1521.5,1547.28797076456,-25.7879707645606
2016-04-11,1504.5,1548.21335251595,-43.7133525159464
2016-04-12,1536.5,1549.14247037797,-12.6424703779687
2016-04-13,1553,1550.07496058964,2.92503941036265
2016-04-14,1558,1551.01045416408,6.98954583592473
2016-04-15,1554.5,1551.9485833235,2.55141667649918
2016-04-18,1565,1552.88898317932,12.111016820676
2016-04-19,1585.5,1553.83128989761,31.6687101023867
2016-04-20,1624.5,1554.77514465064,69.7248553493604
2016-04-21,1633.2,1555.72020170125,77.4797982987497
2016-04-22,1649.5,1556.66614413374,92.8338558662573
2016-04-25,1651,1557.61268705945,93.3873129405547
2016-04-26,1645,1558.55958396347,86.4404160365296
2016-04-27,1646,1559.50662693349,86.4933730665094
2016-04-28,1664.5,1560.45364378817,104.04635621183
2016-04-29,1672,1561.40049809906,110.599501900944
2016-05-02,1679.2,1562.34709644628,116.852903553724
2016-05-03,1637.5,1563.29339112734,74.2066088726579
2016-05-04,1632,1564.23938274206,67.7606172579399
2016-05-05,1606,1565.18510256426,40.8148974357372
2016-05-06,1598,1566.1306098773,31.8693901227026
2016-05-09,1560,1567.07598083575,-7.07598083574878
2016-05-10,1559,1568.02130476773,-9.02130476772764
2016-05-11,1565,1568.96666807642,-3.96666807641554
2016-05-12,1548,1569.91215343595,-21.912153435951
2016-05-13,1537.5,1570.85784188081,-33.3578418808118
2016-05-16,1550,1571.80380538787,-21.8038053878725
2016-05-17,1543,1572.75010214522,-29.7501021452161
2016-05-18,1555,1573.69678132811,-18.6967813281105
2016-05-19,1547.5,1574.64387981433,-27.1438798143266
2016-05-20,1549,1575.59142675314,-26.5914267531396
2016-05-23,1552.5,1576.53944007364,-24.0394400736355
2016-05-24,1553,1577.48792671307,-24.4879267130725
2016-05-25,1543,1578.43688367177,-35.4368836717722
2016-05-26,1555,1579.38629782773,-24.3862978277311
2016-05-27,1558,1580.33614141076,-22.3361414107636
2016-05-30,1556.2,1581.28637657037,-25.0863765703698
2016-05-31,1556,1582.23695622319,-26.2369562231856
2016-06-01,1570.5,1583.18782291615,-12.6878229161489
2016-06-02,1539.5,1584.13890835089,-44.6389083508936
2016-06-03,1542.5,1585.09013898442,-42.590138984419
2016-06-06,1555,1586.04142282179,-31.0414228217942
2016-06-07,1563,1586.99265026304,-23.9926502630377
2016-06-08,1597,1587.94369887689,9.05630112310824
2016-06-09,1578,1588.8944363145,-10.8944363145023
2016-06-10,1574,1589.84473397053,-15.8447339705255
2016-06-13,1599.5,1590.7944587363,8.70554126370489
2016-06-14,1608,1591.74347095357,16.2565290464282
2016-06-15,1626.5,1592.69163456263,33.8083654373685
2016-06-16,1607.5,1593.63882022355,13.8611797764503
2016-06-17,1615,1594.58491257142,20.4150874285779
2016-06-20,1631.5,1595.52980197099,35.9701980290071
2016-06-21,1637,1596.47338722579,40.5266127742118
2016-06-22,1631,1597.41558200796,33.5844179920374
2016-06-23,1641,1598.35631674175,42.6436832582488
2016-06-24,1618,1599.29553573383,18.7044642661749
2016-06-27,1595.5,1600.23320091805,-4.7332009180504
2016-06-28,1628,1601.16928195996,26.8307180400412
2016-06-29,1636,1602.10374656857,33.8962534314272
2016-06-30,1647,1603.03657354365,43.963426456352
2016-07-01,1658,1603.96775569629,54.0322443037061
2016-07-04,1643,1604.89730401033,38.1026959896657
2016-07-05,1655,1605.82525180434,49.1747481956561
2016-07-06,1653,1606.75164814702,46.2483518529765
2016-07-07,1638,1607.67656243394,30.3234375660637
2016-07-08,1660,1608.60008317785,51.3999168221466
2016-07-11,1652.5,1609.52231142604,42.9776885739626
2016-07-12,1675,1610.44336947241,64.5566305275912
2016-07-13,1674,1611.36339737614,62.6366026238623
2016-07-14,1682,1612.28256188151,69.717438118493
2016-07-15,1670,1613.20105562425,56.7989443757456
2016-07-18,1658.5,1614.1191000585,44.380899941498
2016-07-19,1644,1615.03694011677,28.9630598832274
2016-07-20,1622,1615.95483907687,6.04516092313303
2016-07-21,1602,1616.87307218875,-14.8730721887513
2016-07-22,1611,1617.79191720122,-6.79191720121795
2016-07-25,1610,1618.71164571513,-8.71164571513005
2016-07-26,1596,1619.63252652385,-23.6325265238462
2016-07-27,1595,1620.55482481967,-25.5548248196738
2016-07-28,1610,1621.47879602619,-11.478796026192
2016-07-29,1639.5,1622.40468500364,17.0953149963608
2016-08-01,1634,1623.33273186739,10.6672681326143
2016-08-02,1621,1624.26318379931,-3.26318379931431
2016-08-03,1643,1625.19629239073,17.8037076092732
2016-08-04,1623,1626.13230788405,-3.13230788405304
2016-08-05,1645,1627.07148788106,17.9285121189362
2016-08-08,1641,1628.01408868876,12.9859113112399
2016-08-09,1644,1628.96037402507,15.0396259749291
2016-08-10,1642,1629.91061297577,12.0893870242254
2016-08-11,1652,1630.86508084342,21.1349191565751
2016-08-12,1651.5,1631.82405792785,19.675942072149
2016-08-15,1675,1632.78783326519,42.2121667348089
2016-08-16,1693,1633.75670402484,59.2432959751569
2016-08-17,1694.5,1634.73098482501,59.7690151749923
2016-08-18,1683,1635.71101477268,47.2889852273194
2016-08-19,1669,1636.69715768098,32.3028423190175
2016-08-22,1667.5,1637.68979691038,29.8102030896162
2016-08-23,1670,1638.68932917404,31.3106708259564
2016-08-24,1650.5,1639.69616350747,10.8038364925309
2016-08-25,1644,1640.71072188875,3.2892781112472
2016-08-26,1647.5,1641.73343076185,5.76656923815082
2016-08-29,1642.3,1642.76471793036,-0.464717930356207
2016-08-30,1629.5,1643.80501358155,-14.3050135815541
2016-08-31,1615,1644.85474771061,-29.8547477106106
2016-09-01,1617,1645.9143443996,-28.9143443995956
2016-09-02,1594,1646.98421538982,-52.984215389817
2016-09-05,1579.5,1648.06476047055,-68.5647604705517
2016-09-06,1588,1649.15635752954,-61.1563575295417
2016-09-07,1590,1650.25935611264,-60.2593561126383
2016-09-08,1592,1651.37408048606,-59.3740804860599
2016-09-09,1574.5,1652.50083000725,-78.0008300072469
2016-09-12,1569.5,1653.63987949078,-84.1398794907822
2016-09-13,1565,1654.79147150889,-89.7914715088886
2016-09-14,1586,1655.95581385369,-69.9558138536947
2016-09-15,1573.5,1657.13307720116,-83.6330772011568
2016-09-16,1576,1658.32340331032,-82.3234033103161
2016-09-19,1584,1659.52689936965,-75.5268993696519
2016-09-20,1573,1660.74363853848,-87.7436385384754
2016-09-21,1581,1661.97366275627,-80.9736627562742
2016-09-22,1630,1663.21697769292,-33.216977692919
2016-09-23,1636.5,1664.47355554697,-27.9735555469678
2016-09-26,1660,1665.74335478644,-5.74335478644408
2016-09-27,1647,1667.02632231621,-20.0263223162094
2016-09-28,1660,1668.32240266704,-8.32240266704107
2016-09-29,1668.5,1669.63153209167,-1.13153209166714
2016-09-30,1673,1670.95364340268,2.04635659732408
2016-10-03,1678,1672.28866894489,5.71133105510857
2016-10-04,1669,1673.63654190902,-4.63654190901945
2016-10-05,1674,1674.99719784664,-0.997197846639208
2016-10-06,1677,1676.37057039276,0.629429607244103
2016-10-07,1674,1677.75659277016,-3.75659277016118
2016-10-10,1691,1679.15519846182,11.8448015381823
2016-10-11,1680.5,1680.5663193979,-0.0663193978997612
2016-10-12,1677,1681.9898924047,-4.98989240470484
2016-10-13,1694.5,1683.42585428114,11.0741457188622
2016-10-14,1673,1684.87413976349,-11.8741397634862
2016-10-17,1666,1686.33468816564,-20.3346881656434
2016-10-18,1642.5,1687.80743389321,-45.3074338932146
2016-10-19,1632.5,1689.29230294624,-56.7923029462436
2016-10-20,1617,1690.78920259652,-73.7892025965182
2016-10-21,1626.5,1692.29801664017,-65.7980166401716
2016-10-24,1634.5,1693.81859837184,-59.3185983718404
2016-10-25,1671.5,1695.35077388791,-23.8507738879121
2016-10-26,1682,1696.89434476485,-14.8943447648485
2016-10-27,1692.5,1698.44910272015,-5.94910272015239
2016-10-28,1715.5,1700.01483331462,15.4851666853844
2016-10-31,1736.5,1701.59131964992,34.9086803500787
2016-11-01,1725,1703.17835122867,21.8216487713255
2016-11-02,1717,1704.77573198334,12.2242680166556
2016-11-03,1726.5,1706.38327486656,20.1167251334406
2016-11-04,1716,1708.00079788401,7.99920211599239
2016-11-07,1728.5,1709.62812735679,18.8718726432084
2016-11-08,1731,1711.2650929126,19.7349070874046
2016-11-09,1754,1712.91153197995,41.0884680200525
2016-11-10,1768.5,1714.56729014501,53.9327098549882
2016-11-11,1749.5,1716.23222997826,33.2677700217361
2016-11-14,1734.5,1717.90623634378,16.5937636562217
2016-11-15,1731.5,1719.58920785718,11.910792142815
2016-11-16,1699.5,1721.28104999335,-21.7810499933483
2016-11-17,1694,1722.98167315057,-28.9816731505681
2016-11-18,1695,1724.69097872371,-29.6909787237083
2016-11-21,1718.5,1726.40885612777,-7.90885612777072
2016-11-22,1760.5,1728.13518250473,32.3648174952683
2016-11-23,1779,1729.86983172735,49.1301682726505
2016-11-24,1761,1731.61269104671,29.38730895329
2016-11-25,1766,1733.3636680223,32.6363319777041
2016-11-28,1730,1735.12268236115,-5.12268236115236
2016-11-29,1719,1736.88966726087,-17.8896672608732
2016-11-30,1731,1738.66455380152,-7.66455380151659
2016-12-01,1722,1740.44726566831,-18.4472656683074
2016-12-02,1718,1742.23772337823,-24.2377233782285
2016-12-05,1726,1744.03583982289,-18.0358398228933
2016-12-06,1707,1745.84151787505,-38.841517875047
2016-12-07,1712,1747.65465295212,-35.65465295212
2016-12-08,1727.5,1749.47512441604,-21.9751244160365
2016-12-09,1747,1751.30279689053,-4.30279689052577
2016-12-12,1733,1753.13752591565,-20.1375259156506
2016-12-13,1740,1754.9791652529,-14.9791652529017
2016-12-14,1740,1756.82756033972,-16.8275603397219
2016-12-15,1741.5,1758.68255042176,-17.1825504217648
2016-12-16,1716,1760.54396778884,-44.5439677888419
2016-12-19,1705.5,1762.41163762819,-56.9116376281906
2016-12-20,1725,1764.28536671437,-39.2853667143737
2016-12-21,1727,1766.16493829697,-39.1649382969658
2016-12-22,1724,1768.05011938655,-44.0501193865452
2016-12-23,1715,1769.94066080448,-54.9406608044841
2016-12-28,1704,1771.83629516361,-67.8362951636106
2016-12-29,1684,1773.73673236648,-89.7367323664779
2017-01-03,1687,1775.64165427487,-88.6416542748681
2017-01-04,1688,1777.55070565698,-89.5507056569842
2017-01-05,1698.5,1779.46349464014,-80.9634946401421
2017-01-06,1718,1781.379592335,-63.379592335003
2017-01-09,1722,1783.29853638516,-61.2985363851631
2017-01-10,1740.5,1785.21983823565,-44.7198382356532
2017-01-11,1757,1787.14298399315,-30.1429839931478
2017-01-12,1789,1789.06744127894,-0.0674412789396409
2017-01-13,1813,1790.99266525443,22.0073347455735
2017-01-16,1786,1792.91811105313,-6.91811105312634
2017-01-17,1798,1794.84324290551,3.15675709449406
2017-01-18,1817.5,1796.76752218236,20.7324778176386
2017-01-19,1819,1798.69041155937,20.3095884406335
2017-01-20,1845,1800.61138228217,44.3886177178292
2017-01-23,1850,1802.52991399159,47.4700860084139
2017-01-24,1866,1804.44550467689,61.5544953231093
2017-01-25,1839,1806.35767194959,32.6423280504062
2017-01-26,1818,1808.26595886537,9.73404113463222
2017-01-27,1827,1810.16992197289,16.8300780271122
2017-01-30,1810,1812.06912184451,-2.06912184450685
2017-01-31,1821,1813.96312600945,7.03687399055486
2017-02-01,1820,1815.85150114165,4.14849885835322
2017-02-02,1832.5,1817.7338168238,14.7661831762033
2017-02-03,1840,1819.60964435342,20.3903556465761
2017-02-06,1834,1821.47856113178,12.5214388682224
2017-02-07,1830.5,1823.34015298869,7.15984701131422
2017-02-08,1848.5,1825.19401092981,23.305989070186
2017-02-09,1852,1827.03972892044,24.9602710795636
2017-02-10,1876.5,1828.87691055959,47.6230894404057
2017-02-13,1871,1830.70516976386,40.2948302361378
2017-02-14,1887,1832.52414013532,54.4758598646798
2017-02-15,1915,1834.33347193229,80.66652806771
2017-02-16,1904,1836.13283793125,67.8671620687548
2017-02-17,1884.5,1837.92194425294,46.5780557470634
2017-02-20,1901,1839.7005250717,61.2994749282952
2017-02-21,1882.5,1841.46833381535,41.0316661846489
2017-02-22,1893,1843.22514925042,49.7748507495751
2017-02-23,1865.5,1844.97076710432,20.5292328956771
2017-02-24,1885,1846.70500367935,38.2949963206475
2017-02-27,1897,1848.42768376377,48.5723162362287
2017-02-28,1921,1850.13864797547,70.8613520245257
2017-03-01,1942,1851.8377570102,90.1622429897972
2017-03-02,1910.5,1853.52490085489,56.9750991451117
2017-03-03,1890.5,1855.20000676597,35.2999932340323
2017-03-06,1877,1856.86302555102,20.1369744489763
2017-03-07,1884,1858.5139226093,25.4860773906985
2017-03-08,1872,1860.15267166383,11.8473283361719
2017-03-09,1874,1861.77925697256,12.2207430274383
2017-03-10,1881,1863.39366769067,17.6063323093317
2017-03-13,1879.5,1864.99589802486,14.5041019751424
2017-03-14,1861,1866.58594945961,-5.58594945961275
2017-03-15,1884,1868.16382947484,15.8361705251616
2017-03-16,1905,1869.72954324139,35.2704567586106
2017-03-17,1916.5,1871.28310247618,45.2168975238159
2017-03-20,1917,1872.82453347555,44.1754665244479
2017-03-21,1923,1874.35388122662,48.6461187733753
2017-03-22,1928,1875.87120897692,52.1287910230796
2017-03-23,1933.5,1877.3766000823,56.1233999176975
2017-03-24,1937,1878.87015944659,58.1298405534144
2017-03-27,1930,1880.35201517274,49.6479848272605
2017-03-28,1941,1881.82231939228,59.1776806077186
2017-03-29,1954.5,1883.28124475918,71.2187552408192
2017-03-30,1965,1884.7289883891,80.2710116108991
2017-03-31,1960.5,1886.16577683667,74.3342231633316
2017-04-03,1947.5,1887.59186983732,59.9081301626832
2017-04-04,1938.5,1889.00755785328,49.4924421467193
2017-04-05,1966,1890.41315611037,75.5868438896273
2017-04-06,1953,1891.80900029262,61.1909997073775
2017-04-07,1962.5,1893.19545732859,69.304542671406
2017-04-10,1921,1894.57291944077,26.4270805592344
2017-04-11,1922,1895.94180749932,26.0581925006764
2017-04-12,1898.5,1897.30255329834,1.19744670166231
2017-04-13,1918.5,1898.65559940331,19.8444005966943
2017-04-18,1898,1900.00138887468,-2.00138887467778
2017-04-19,1913,1901.34037297581,11.6596270241891
2017-04-20,1949,1902.67300214274,46.3269978572581
2017-04-21,1935,1903.99973163113,31.0002683688743
2017-04-24,1950,1905.32103584636,44.6789641536408
2017-04-25,1962,1906.6374020081,55.3625979919021
2017-04-26,1968.5,1907.94933580447,60.5506641955282
2017-04-27,1926,1909.2573658083,16.7426341917044
2017-04-28,1918,1910.56204562158,7.43795437842085
2017-05-02,1931.5,1911.86393576708,19.63606423292
2017-05-03,1920.5,1913.16359984209,7.33640015790498
2017-05-04,1917,1914.46160956069,2.53839043931448
2017-05-05,1900,1915.75853966949,-15.7585396694853
2017-05-08,1879.5,1917.0549659644,-37.5549659643972
2017-05-09,1871.5,1918.35145772738,-46.8514577273757
2017-05-10,1866.5,1919.64856871667,-53.1485687166651
2017-05-11,1873.5,1920.946833324,-47.4468333239986
2017-05-12,1886,1922.24676397163,-36.2467639716325
2017-05-15,1908,1923.5488534692,-15.5488534692014
2017-05-16,1929,1924.8535796434,4.14642035660496
2017-05-17,1928,1926.16141389363,1.83858610637049
2017-05-18,1924,1927.47282933327,-3.47282933327482
2017-05-19,1943,1928.78829983572,14.2117001642814
2017-05-22,1938.5,1930.10829783883,8.39170216116852
2017-05-23,1950,1931.43330165498,18.5666983450187
2017-05-24,1948,1932.76379306535,15.2362069346487
2017-05-25,1960,1934.10026152584,25.8997384741594
2017-05-26,1951,1935.4432027904,15.5567972095974
2017-05-30,1931,1936.79312331891,-5.79312331890847
2017-05-31,1930.5,1938.15053600175,-7.65053600175094
2017-06-01,1932.5,1939.51595133471,-7.015951334711
2017-06-02,1931.5,1940.88987665114,-9.38987665113884
2017-06-05,1902,1942.27281638423,-40.2728163842301
2017-06-06,1905,1943.66527108585,-38.6652710858459
2017-06-07,1902.5,1945.06772466066,-42.567724660659
2017-06-08,1905,1946.48064503066,-41.480645030656
2017-06-09,1908.5,1947.90448252207,-39.4044825220714
2017-06-12,1888.5,1949.33967031467,-60.8396703146705
2017-06-13,1894,1950.78662530004,-56.7866253000407
2017-06-14,1880,1952.24573922105,-72.2457392210482
2017-06-15,1876.5,1953.71738034727,-77.2173803472664
2017-06-16,1874,1955.20188708481,-81.2018870848062
2017-06-19,1889,1956.69956592117,-67.699565921172
2017-06-20,1887.5,1958.21068977833,-70.7106897783309
2017-06-21,1866,1959.73550359393,-93.7355035939345
2017-06-22,1870,1961.2742230767,-91.2742230767021
2017-06-23,1865.5,1962.82702518885,-97.3270251888453
2017-06-26,1865.5,1964.39404916348,-98.8940491634823
2017-06-27,1888.5,1965.97539400265,-77.4753940026475
2017-06-28,1896,1967.57111782957,-71.5711178295662
2017-06-29,1911,1969.18124674227,-58.1812467422715
2017-06-30,1923,1970.80577725411,-47.8057772541143
2017-07-03,1927,1972.44468182872,-45.4446818287234
2017-07-04,1927.5,1974.0979131687,-46.5979131686998
2017-07-05,1931,1975.76540519168,-44.7654051916757
2017-07-06,1940,1977.44707255353,-37.4470725535295
2017-07-07,1931,1979.14281140594,-48.1428114059377
2017-07-10,1896,1980.85250242151,-84.8525024215105
2017-07-11,1898.5,1982.57600637248,-84.0760063724842
2017-07-12,1889,1984.31314895654,-95.3131489565426
2017-07-13,1923.5,1986.06372111769,-62.5637211176931
2017-07-14,1926,1987.82747440132,-61.827474401319
2017-07-17,1912.5,1989.6041344915,-77.1041344914977
2017-07-18,1930,1991.39340151532,-61.3934015153209
2017-07-19,1928,1993.19494372811,-65.1949437281095
2017-07-20,1916,1995.00840400763,-79.0084040076266
2017-07-21,1916,1996.83339828265,-80.83339828265
2017-07-24,1912.5,1998.6695098231,-86.1695098231025
2017-07-25,1939.5,2000.51628848561,-61.0162884856059
2017-07-26,1935.5,2002.37324850777,-66.8732485077728
2017-07-27,1936,2004.23987890553,-68.2398789055348
2017-07-28,1911.5,2006.11564105212,-94.6156410521171
2017-07-31,1917.5,2007.99996811311,-90.499968113113
2017-08-01,1909.5,2009.89225414381,-100.392254143808
2017-08-02,1926,2011.79185579047,-85.7918557904719
2017-08-03,1913,2013.69808820122,-100.698088201222
2017-08-04,1908,2015.6102310613,-107.610231061297
2017-08-07,1973.5,2017.52752243137,-44.0275224313724
2017-08-08,2027,2019.44915589039,7.55084410960701
2017-08-09,2024,2021.37430681809,2.62569318190826
2017-08-10,2034,2023.30215371542,10.6978462845792
2017-08-11,2044,2025.23187616869,18.7681238313097
2017-08-14,2027,2027.16265818626,-0.162658186262354
2017-08-15,2048.5,2029.09369153449,19.4063084655083
2017-08-16,2091,2031.0241679125,59.9758320875024
2017-08-17,2066,2032.95328704119,33.0467129588149
2017-08-18,2063,2034.88027343305,28.119726566945
2017-08-21,2087,2036.80436526079,50.195634739212
2017-08-22,2075.5,2038.72481232064,36.775187679362
2017-08-23,2109,2040.64088515771,68.3591148422883
2017-08-24,2098,2042.5518695185,55.4481304815026
2017-08-25,2071.5,2044.45707940639,27.0429205936073
2017-08-29,2092.5,2046.35585174484,46.1441482551632
2017-08-30,2090,2048.2475346357,41.7524653643018
2017-08-31,2128,2050.13149525499,77.8685047450069
2017-09-01,2140.5,2052.00711803754,88.4928819624639
2017-09-04,2117.5,2053.87381960586,63.6261803941428
2017-09-05,2092.5,2055.73105316185,36.7689468381454
