"IC00C1Date","IC00C1Close","IC00C1_hpft","IC00C1_hpfc"
2017-05-23,5716,6202.09363835843,-486.093638358428
2017-05-24,5759,6201.70434133318,-442.704341333178
2017-05-25,5810.6,6201.40208333077,-390.802083330771
2017-05-26,5814.6,6201.187930808,-386.587930807999
2017-05-31,5772.6,6201.06278867955,-428.462788679546
2017-06-01,5667,6201.0274020603,-534.027402060298
2017-06-02,5753.2,6201.08233895592,-447.882338955919
2017-06-05,5775,6201.22794662653,-426.227946626534
2017-06-06,5807.2,6201.46438719582,-394.264387195824
2017-06-07,5952,6201.79164660165,-249.791646601646
2017-06-08,5940,6202.20954780917,-262.209547809174
2017-06-09,5964.4,6202.71781052977,-238.317810529769
2017-06-12,5882.2,6203.31604608766,-321.116046087661
2017-06-13,5955.4,6204.00376729625,-248.603767296247
2017-06-14,5956.6,6204.78035423234,-248.180354232336
2017-06-15,6008.4,6205.64508421,-197.245084210001
2017-06-16,6015,6206.59713195562,-191.597131955622
2017-06-19,6006,6207.63559066232,-201.635590662318
2017-06-20,6029.4,6208.75947432472,-179.359474324719
2017-06-21,6034,6209.96771358933,-175.967713589326
2017-06-22,5944.8,6211.25916496268,-266.459164962684
2017-06-23,5953.2,6212.63261221333,-259.432612213328
2017-06-26,6085.8,6214.08672896634,-128.286728966337
2017-06-27,6061,6215.62008160772,-154.620081607715
2017-06-28,6048,6217.23118349502,-169.231183495022
2017-06-29,6074.4,6218.91848407196,-144.518484071963
2017-06-30,6097.2,6220.68036282887,-123.480362828868
2017-07-03,6146,6222.51513951805,-76.5151395180464
2017-07-04,6119,6224.42108284992,-105.421082849917
2017-07-05,6161.4,6226.3964299066,-64.9964299066005
2017-07-06,6146.4,6228.43937419347,-82.0393741934689
2017-07-07,6183.2,6230.54808234894,-47.3480823489381
2017-07-10,6165,6232.72068709968,-67.7206870996804
2017-07-11,6108.4,6234.95530160047,-126.555301600474
2017-07-12,6085.4,6237.25001101314,-151.85001101314
2017-07-13,6108.2,6239.60284818667,-131.402848186672
2017-07-14,6093.4,6242.01178320131,-148.611783201315
2017-07-17,5825.6,6244.47473182069,-418.87473182069
2017-07-18,5899,6246.98954837828,-347.989548378276
2017-07-19,6033.2,6249.55391406158,-216.353914061576
2017-07-20,6074,6252.16536621319,-178.165366213187
2017-07-21,6123,6254.8213527438,-131.8213527438
2017-07-24,6083.8,6257.51924791756,-173.719247917565
2017-07-25,6081.2,6260.25637150907,-179.056371509074
2017-07-26,6070,6263.0299714843,-193.029971484299
2017-07-27,6129.4,6265.83722179458,-136.437221794578
2017-07-28,6185.2,6268.67521660039,-83.4752166003897
2017-07-31,6265.6,6271.54099366457,-5.94099366457317
2017-08-01,6247.6,6274.43155624466,-26.831556244663
2017-08-02,6225.4,6277.34390514241,-51.943905142408
2017-08-03,6233.8,6280.27503006846,-46.475030068458
2017-08-04,6185.2,6283.22189926199,-98.0218992619905
2017-08-07,6280,6286.18146175124,-6.18146175123667
2017-08-08,6272.2,6289.15062604613,-16.9506260461303
2017-08-09,6317.4,6292.12629810143,25.2737018985716
2017-08-10,6251,6295.10537686518,-44.1053768651845
2017-08-11,6139.2,6298.08477173259,-158.884771732588
2017-08-14,6286.4,6301.06137386743,-14.6613738674297
2017-08-15,6292.8,6304.03200875694,-11.232008756943
2017-08-16,6309.6,6306.9934958279,2.60650417209536
2017-08-17,6365.8,6309.94264986426,55.8573501357438
2017-08-18,6349.8,6312.87628672738,36.9237132726163
2017-08-21,6358.8,6315.79124536783,43.0087546321715
2017-08-22,6336,6318.6843799989,17.3156200011
2017-08-23,6285.2,6321.55256261203,-36.3525626120293
2017-08-24,6248.6,6324.39267235619,-75.7926723561852
2017-08-25,6327.2,6327.20157335367,-0.0015733536697482
2017-08-28,6417.8,6329.97609839716,87.8239016028382
2017-08-29,6389.8,6332.71308027868,57.0869197213158
2017-08-30,6433.6,6335.4093880931,98.1906119069001
2017-08-31,6464.2,6338.06191453277,126.138085467229
2017-09-01,6528.6,6340.66759287805,187.932407121946
2017-09-04,6548.6,6343.22340854969,205.376591450306
2017-09-05,6569.2,6345.72642465219,223.473575347808
2017-09-06,6593.6,6348.17378918448,245.426210815525
2017-09-07,6549.4,6350.56274252042,198.837257479575
2017-09-08,6553.2,6352.89062648331,200.309373516692
2017-09-11,6661.8,6355.15486508757,306.645134912434
2017-09-12,6646.6,6357.3529651477,289.247034852304
2017-09-13,6681.6,6359.48256023274,322.117439767256
2017-09-14,6681.4,6361.54140347506,319.858596524939
2017-09-15,6629.2,6363.52738115727,265.672618842732
2017-09-18,6678.4,6365.4385117787,312.9614882213
2017-09-19,6600.6,6367.27292365702,233.327076342982
2017-09-20,6668.6,6369.02887447561,299.571125524389
2017-09-21,6594.6,6370.70471836594,223.89528163406
2017-09-22,6532.2,6372.29893329016,159.901066709836
2017-09-25,6440.8,6373.8100897597,66.9899102403043
2017-09-26,6485,6375.23682438258,109.763175617423
2017-09-27,6560,6376.57780145773,183.422198542266
2017-09-28,6552,6377.83173065584,174.168269344156
2017-09-29,6598.2,6378.99739746691,219.20260253309
2017-10-09,6684.2,6380.07365937522,304.126340624781
2017-10-10,6717,6381.05946447451,335.940535525487
2017-10-11,6660.8,6381.95388657215,278.846113427853
2017-10-12,6650.2,6382.75613833982,267.443861660182
2017-10-13,6722,6383.46554771286,338.534452287145
2017-10-16,6606.6,6384.08155317735,222.518446822653
2017-10-17,6591.8,6384.60373315572,207.196266844276
2017-10-18,6542.8,6385.03175805048,157.768241949519
2017-10-19,6497,6385.36538391113,111.634616088866
2017-10-20,6548,6385.60443200203,162.395567997968
2017-10-23,6576.2,6385.74876973257,190.451230267429
2017-10-24,6560.8,6385.79833164027,175.001668359731
2017-10-25,6599.8,6385.75313098742,214.04686901258
2017-10-26,6622.6,6385.6132533749,236.986746625104
2017-10-27,6601.4,6385.37887288193,216.021127118074
2017-10-30,6468.2,6385.05026154861,83.1497384513888
2017-10-31,6507.6,6384.62778070951,122.972219290488
2017-11-01,6481,6384.11182606995,96.8881739300496
2017-11-02,6440,6383.50284416693,56.4971558330653
2017-11-03,6362,6382.80132158723,-20.8013215872288
2017-11-06,6475,6382.00776827105,92.9922317289545
2017-11-07,6514.4,6381.12268556036,133.277314439639
2017-11-08,6541,6380.1466132365,160.853386763499
2017-11-09,6600.4,6379.08014617204,221.319853827956
2017-11-10,6619.6,6377.92394573003,241.676054269967
2017-11-13,6654,6376.67876475816,277.321235241842
2017-11-14,6591.2,6375.34545600342,215.854543996584
2017-11-15,6527,6373.92498684612,153.07501315388
2017-11-16,6556,6372.41841389216,183.581586107837
2017-11-17,6433,6370.82685702254,62.1731429774611
2017-11-20,6389.6,6369.15151200352,20.4484879964765
2017-11-21,6418,6367.39360030119,50.606399698813
2017-11-22,6375.2,6365.55435183422,9.64564816578228
2017-11-23,6208.2,6363.63501743999,-155.435017439992
2017-11-24,6227,6361.63685194296,-134.636851942957
2017-11-27,6136,6359.56104591692,-223.561045916923
2017-11-28,6262.4,6357.40873428231,-95.0087342823091
2017-11-29,6273.2,6355.18095954847,-81.9809595484726
2017-11-30,6200,6352.87872495177,-152.878724951769
2017-12-01,6279,6350.50299984111,-71.5029998411099
2017-12-04,6233.8,6348.05469037144,-114.254690371441
2017-12-05,6098,6345.53467314123,-247.534673141234
2017-12-06,6132,6342.94377752057,-210.943777520567
2017-12-07,6085.6,6340.28273055889,-254.682730558892
2017-12-08,6174,6337.55217210969,-163.55217210969
2017-12-11,6270.6,6334.75263675098,-64.1526367509813
2017-12-12,6226.8,6331.88459145494,-105.084591454944
2017-12-13,6273.8,6328.94847667562,-55.148476675619
2017-12-14,6284,6325.94468942916,-41.9446894291568
2017-12-15,6233.6,6322.87360393571,-89.2736039357104
2017-12-18,6161.8,6319.73557707718,-157.935577077177
2017-12-19,6234,6316.53092883315,-82.5309288331523
2017-12-20,6158.4,6313.25991389921,-154.859913899214
2017-12-21,6227,6309.92275285593,-82.9227528559269
2017-12-22,6243.2,6306.51960227096,-63.3196022709622
2017-12-25,6162,6303.05058443512,-141.050584435119
2017-12-26,6219.4,6299.51579546536,-80.1157954653569
2017-12-27,6156.2,6295.91527317401,-139.715273174011
2017-12-28,6206,6292.24902225676,-86.2490222567599
2017-12-29,6280.8,6288.51698965664,-7.71698965663603
2018-01-02,6345,6284.7190866648,60.2809133351995
2018-01-03,6388.2,6280.8552213824,107.344778617602
2018-01-04,6406.8,6276.92532682844,129.874673171561
2018-01-05,6400.8,6272.92938039386,127.870619606138
2018-01-08,6433,6268.86741315455,164.132586845445
2018-01-09,6435,6264.73950904313,170.260490956868
2018-01-10,6406.6,6260.54581983783,146.054180162173
2018-01-11,6423.2,6256.28656769576,166.913432304238
2018-01-12,6401.2,6251.96203514706,149.237964852939
2018-01-15,6273,6247.5725737171,25.4274262828961
2018-01-16,6285.6,6243.11859662021,42.4814033797901
2018-01-17,6250,6238.60052758155,11.3994724184483
2018-01-18,6285.6,6234.01880788618,51.5811921138226
2018-01-19,6281,6229.37388353125,51.6261164687459
2018-01-22,6348.6,6224.66622183565,123.93377816435
2018-01-23,6345.8,6219.89631145833,125.90368854167
2018-01-24,6409.6,6215.06469228752,194.535307712483
2018-01-25,6387,6210.17195625493,176.828043745066
2018-01-26,6397,6205.21877570534,191.781224294657
2018-01-29,6312.2,6200.20589607716,111.994103922841
2018-01-30,6302.8,6195.13414208344,107.665857916559
2018-01-31,6186.6,6190.00438473108,-3.40438473107811
2018-02-01,5970,6184.81753953176,-214.817539531762
2018-02-02,5986.2,6179.57452058985,-193.374520589852
2018-02-05,5979.8,6174.27615321295,-194.476153212951
2018-02-06,5686.8,6168.92318277515,-482.123182775151
2018-02-07,5663,6163.51627426216,-500.516274262155
2018-02-08,5747,6158.05589336923,-411.055893369228
2018-02-09,5504,6152.54229889832,-648.542298898317
2018-02-12,5661,6146.97557973736,-485.975579737365
2018-02-13,5713.8,6141.35555669311,-427.55555669311
2018-02-14,5730,6135.68184968944,-405.681849689437
2018-02-22,5866,6129.95390191603,-263.95390191603
2018-02-23,5833.4,6124.17098886992,-290.77098886992
2018-02-26,6004.6,6118.33227694033,-113.732276940334
2018-02-27,5979.6,6112.43681232335,-132.836812323348
2018-02-28,5983.4,6106.48359420276,-123.083594202758
2018-03-01,6057.8,6100.47156685287,-42.6715668528672
2018-03-02,6035.2,6094.39962367027,-59.1996236702656
2018-03-05,6019.2,6088.26664041289,-69.0666404128868
2018-03-06,6111.8,6082.07146836784,29.728531632162
2018-03-07,6031,6075.81293027285,-44.8129302728454
2018-03-08,6095.4,6069.48986115414,25.9101388458623
2018-03-09,6198.8,6063.1010775142,135.698922485802
2018-03-12,6275.4,6056.64540656577,218.754593434228
2018-03-13,6241,6050.12173161395,190.878268386052
2018-03-14,6177,6043.52902638818,133.470973611816
2018-03-15,6172,6036.86634351942,135.133656480576
2018-03-16,6174.2,6030.13279081006,144.067209189943
2018-03-19,6080.4,6023.32753192139,57.0724680786093
2018-03-20,6103.2,6016.44979006622,86.7502099337775
2018-03-21,6040,6009.49881204889,30.5011879511087
2018-03-22,6037.4,6002.47388053263,34.9261194673682
2018-03-23,5665.6,5995.37429078894,-329.77429078894
2018-03-26,5846,5988.19935252609,-142.199352526087
2018-03-27,6005.6,5980.94823913704,24.6517608629571
2018-03-28,5915.2,5973.62006523519,-58.4200652351891
2018-03-29,6012,5966.21395562413,45.7860443758744
2018-03-30,6101,5958.72901095873,142.270989041266
2018-04-02,6075,5951.16435082016,123.835649179837
2018-04-03,6023.4,5943.51915359858,79.8808464014231
2018-04-04,5976,5935.79264887283,40.207351127169
2018-04-09,5981.8,5927.98409924146,53.815900758541
2018-04-10,6048,5920.09278392289,127.907216077109
2018-04-11,6055,5912.11800438094,142.881995619058
2018-04-12,6022.8,5904.05911495123,118.740885048774
2018-04-13,6010,5895.91552903085,114.084470969151
2018-04-16,5989,5887.6867090998,101.313290900195
2018-04-17,5888,5879.37216479585,8.6278352041532
2018-04-18,5951,5870.97144763592,80.0285523640808
2018-04-19,6000,5862.48411270309,137.515887296911
2018-04-20,5908,5853.90974816085,54.0902518391546
2018-04-23,5779.2,5845.24799901645,-66.047999016447
2018-04-24,5913.2,5836.49853263593,76.7014673640723
2018-04-25,5913,5827.66098908353,85.3390109164677
2018-04-26,5806.4,5818.73504012901,-12.3350401290086
2018-04-27,5852.2,5809.72039281771,42.4796071822938
2018-05-02,5827.8,5800.6167490962,27.1832509038044
2018-05-03,5892.4,5791.42382847044,100.976171529563
2018-05-04,5881,5782.14136168286,98.8586383171441
2018-05-07,6001,5772.7691212153,228.230878784702
2018-05-08,6028.6,5763.30692041384,265.293079586163
2018-05-09,6011,5753.75466696603,257.245333033968
2018-05-10,6036.4,5744.1123782209,292.287621779102
2018-05-11,5993,5734.38017786234,258.61982213766
2018-05-14,5964,5724.55831039422,239.44168960578
2018-05-15,6020,5714.64712722349,305.352872776514
2018-05-16,6012.6,5704.64707873246,307.952921267542
2018-05-17,5975,5694.55874152421,280.441258475793
2018-05-18,5967.2,5684.38281949717,282.817180502828
2018-05-21,6027.4,5674.12013247299,353.279867527008
2018-05-22,6066,5663.77161717843,402.228382821568
2018-05-23,5992.4,5653.33835637194,339.061643628055
2018-05-24,5966.8,5642.82159907708,323.978400922916
2018-05-25,5874.8,5632.22273447179,242.577265528207
2018-05-28,5878.4,5621.54328565379,256.856714346207
2018-05-29,5794.4,5610.78487599231,183.615124007687
2018-05-30,5653.2,5599.94923503096,53.250764969038
2018-05-31,5738,5589.03816821232,148.961831787684
2018-06-01,5664,5578.05350299078,85.9464970092157
2018-06-04,5671,5566.99712839568,104.002871604319
2018-06-05,5770.2,5555.87096898285,214.329031017149
2018-06-06,5765.6,5544.67699229904,220.923007700962
2018-06-07,5732,5533.41725448593,198.582745514072
2018-06-08,5658.6,5522.0939030058,136.506096994197
2018-06-11,5639.2,5510.70916740712,128.490832592884
2018-06-12,5686.8,5499.26533366446,187.534666335538
2018-06-13,5603,5487.76474086539,115.235259134605
2018-06-14,5594,5476.2098056167,117.790194383299
2018-06-15,5482.6,5464.60299215883,17.9970078411677
2018-06-19,5057.8,5452.94681342195,-395.146813421953
2018-06-20,5142.2,5441.24378977543,-299.043789775431
2018-06-21,5010,5429.49627825096,-419.496278250958
2018-06-22,5110.8,5417.70651226741,-306.906512267413
2018-06-25,5028.8,5405.87655184087,-377.076551840868
2018-06-26,5095,5394.00833012456,-299.008330124564
2018-06-27,5001,5382.10362440339,-381.103624403391
2018-06-28,5007.2,5370.16408836431,-362.964088364308
2018-06-29,5185.4,5358.1912181613,-172.791218161305
2018-07-02,5100,5346.18635991367,-246.186359913669
2018-07-03,5144,5334.15078831568,-190.150788315681
2018-07-04,5085.4,5322.0856762981,-236.685676298102
2018-07-05,4920.2,5309.99211819102,-389.792118191024
2018-07-06,4948,5297.87111048819,-349.871110488193
2018-07-09,5088,5285.72348855893,-197.72348855893
2018-07-10,5115,5273.54994314995,-158.549943149946
2018-07-11,5008.8,5261.35108327702,-252.551083277015
2018-07-12,5178.4,5249.1274524177,-70.7274524177046
2018-07-13,5191,5236.87948965516,-45.8794896551648
2018-07-16,5199.2,5224.60760483662,-25.407604836617
2018-07-17,5184.4,5212.31218884459,-27.9121888445882
2018-07-18,5159.2,5199.99362205911,-40.7936220591113
2018-07-19,5119.4,5187.65227332241,-68.2522733224146
2018-07-20,5156,5175.28849461433,-19.2884946143268
2018-07-23,5191,5162.90260970191,28.0973902980941
2018-07-24,5299,5150.49493437913,148.505065620867
2018-07-25,5297.8,5138.06579605427,159.734203945734
2018-07-26,5261.6,5125.61558352167,135.984416478326
2018-07-27,5230,5113.14475160336,116.855248396641
2018-07-30,5140.4,5100.65381133185,39.7461886681537
2018-07-31,5157.4,5088.1433220429,69.2566779571033
2018-08-01,5074.8,5075.61385950177,-0.813859501771885
2018-08-02,4946.4,5063.06602810163,-116.666028101628
2018-08-03,4878.2,5050.50043189925,-172.300431899246
2018-08-06,4806,5037.91762672633,-231.917626726335
2018-08-07,4929,5025.31809719255,-96.3180971925467
2018-08-08,4855.4,5012.70223204211,-157.302232042107
2018-08-09,4977,5000.07038020518,-23.0703802051832
2018-08-10,5012.8,4987.42282558956,25.3771744104427
2018-08-13,5046.4,4974.75984256665,71.6401574333523
2018-08-14,5036.8,4962.08171599777,74.71828400223
2018-08-15,4926,4949.38876035739,-23.3887603573948
2018-08-16,4871,4936.68132100554,-65.6813210055378
2018-08-17,4835.6,4923.95973363423,-88.3597336342259
2018-08-20,4783.6,4911.22430678549,-127.624306785493
2018-08-21,4825,4898.47531247699,-73.4753124769874
2018-08-22,4806,4885.71296997159,-79.7129699715887
2018-08-23,4826.2,4872.93746816048,-46.737468160484
2018-08-24,4809.4,4860.14896298469,-50.7489629846885
2018-08-27,4931.4,4847.34759106583,84.0524089341732
2018-08-28,4936.8,4834.53346804797,102.26653195203
2018-08-29,4918.2,4821.70674431905,96.4932556809543
2018-08-30,4846,4808.86761253988,37.1323874601194
2018-08-31,4783.4,4796.01630525771,-12.6163052577146
2018-09-03,4819.6,4783.15307036883,36.4469296311724
2018-09-04,4857.6,4770.27815055443,87.321849445574
2018-09-05,4785,4757.3918035614,27.6081964386036
2018-09-06,4767.8,4744.49432323198,23.3056767680222
2018-09-07,4765,4731.58601482054,33.4139851794605
2018-09-10,4684.2,4718.66719321508,-34.4671932150793
2018-09-11,4694.4,4705.73818711558,-11.3381871155838
2018-09-12,4675,4692.79931097469,-17.7993109746939
2018-09-13,4718,4679.85087455829,38.1491254417105
2018-09-14,4654.4,4666.89318027474,-12.49318027474
2018-09-17,4602.8,4653.92654630171,-51.1265463017123
2018-09-18,4679.4,4640.95128565272,38.448714347284
2018-09-19,4734.4,4627.9676902076,106.432309792396
2018-09-20,4743.6,4614.97606773937,128.623932260635
2018-09-21,4788,4601.97677001585,186.023229984155
2018-09-25,4793.2,4588.97020197283,204.229798027168
2018-09-26,4800,4575.95684544063,224.043154559365
2018-09-27,4764.6,4562.93726666996,201.662733330038
2018-09-28,4820.4,4549.91212452195,270.48787547805
2018-10-08,4654.8,4536.88216121701,117.917838782993
2018-10-09,4624.8,4523.84823078433,100.951769215666
2018-10-10,4639.2,4510.81123599564,128.388764004364
2018-10-11,4258.2,4497.77212135202,-239.572121352022
2018-10-12,4267.2,4484.73188442535,-217.531884425347
2018-10-15,4178.399,4471.69142375799,-293.292423757991
2018-10-16,4100.399,4458.6515479734,-358.252547973395
2018-10-17,4120.6,4445.61294445971,-325.012944459708
2018-10-18,4033.2,4432.57615251788,-399.376152517883
2018-10-19,4091.4,4419.54157710159,-328.141577101586
2018-10-22,4317.6,4406.50945807845,-88.909458078449
2018-10-23,4219.6,4393.47989967556,-173.879899675562
2018-10-24,4209.8,4380.45296936843,-170.652969368426
2018-10-25,4226,4367.42866275758,-141.428662757584
2018-10-26,4199.8,4354.4069049025,-154.606904902505
2018-10-29,4156,4341.38756240173,-185.387562401727
2018-10-30,4189.6,4328.37043794552,-138.77043794552
2018-10-31,4252,4315.35525759238,-63.3552575923852
2018-11-01,4280,4302.34169003871,-22.3416900387065
2018-11-02,4436,4289.32937779235,146.670622207647
2018-11-05,4430.2,4276.31795412604,153.882045873964
2018-11-06,4439.2,4263.30711294021,175.892887059794
2018-11-07,4388.4,4250.29661174396,138.103388256038
2018-11-08,4370.8,4237.28628075345,133.513719246552
2018-11-09,4363.4,4224.2760072712,139.123992728801
