"TF00C1Date","TF00C1Close","TF00C1_hpft","TF00C1_hpfc"
2014-08-25,93.61,94.3863209291243,-0.776320929124263
2014-08-26,93.76,94.4125551630308,-0.652555163030759
2014-08-27,93.87,94.4390576760178,-0.569057676017811
2014-08-28,93.78,94.4658260118909,-0.685826011890878
2014-08-29,93.7,94.4928574792291,-0.792857479229146
2014-09-01,93.74,94.5201491031185,-0.780149103118522
2014-09-02,93.61,94.5476975809109,-0.937697580910923
2014-09-03,93.46,94.5754992874749,-1.11549928747493
2014-09-04,93.36,94.6035502100725,-1.24355021007254
2014-09-05,93.38,94.6318458748638,-1.2518458748638
2014-09-09,93.49,94.660381293975,-1.17038129397497
2014-09-10,93.37,94.6891509620697,-1.31915096206974
2014-09-11,93.41,94.7181488900226,-1.30814889002263
2014-09-12,93.45,94.7473685434244,-1.29736854342442
2014-09-15,93.58,94.7768028471303,-1.19680284713031
2014-09-16,93.58,94.8064441897142,-1.22644418971423
2014-09-17,93.69,94.8362844650413,-1.1462844650413
2014-09-18,94.31,94.8663150600131,-0.55631506001313
2014-09-19,94.7,94.896526887704,-0.196526887704005
2014-09-22,94.71,94.9269106312292,-0.216910631229236
2014-09-23,94.43,94.9574568924685,-0.52745689246848
2014-09-24,94.41,94.9881561836389,-0.578156183638927
2014-09-25,94.59,95.0189987989283,-0.428998798928286
2014-09-26,94.45,95.0499747935378,-0.599974793537779
2014-09-29,94.7,95.0810740453378,-0.381074045337801
2014-09-30,94.75,95.1122861841934,-0.362286184193345
2014-10-08,94.54,95.1436006824486,-0.603600682448562
2014-10-09,94.5,95.1750068626933,-0.675006862693286
2014-10-10,94.49,95.2064937980128,-0.716493798012808
2014-10-13,94.65,95.2380502824722,-0.588050282472165
2014-10-14,95.22,95.2696648139663,-0.0496648139663062
2014-10-15,95.29,95.3013256473138,-0.0113256473138118
2014-10-16,95.44,95.3330210168041,0.106978983195923
2014-10-17,95.66,95.3647391520448,0.295260847955219
2014-10-20,96,95.3964683268644,0.60353167313557
2014-10-21,95.7,95.4281969371405,0.2718030628595
2014-10-22,95.44,95.4599136282262,-0.0199136282261793
2014-10-23,95.49,95.4916071578271,-0.00160715782714649
2014-10-24,95.63,95.5232662754175,0.106733724582475
2014-10-27,95.53,95.5548797298072,-0.0248797298071715
2014-10-28,95.83,95.5864363139253,0.243563686074657
2014-10-29,95.76,95.6179248104171,0.142075189582897
2014-10-30,95.43,95.6493341026067,-0.219334102606716
2014-10-31,95.53,95.6806531325469,-0.150653132546859
2014-11-03,95.91,95.7118707516263,0.198129248373746
2014-11-04,96.33,95.7429757489595,0.587024251040456
2014-11-05,97.17,95.7739569955599,1.39604300444007
2014-11-06,97.06,95.8048036050933,1.2551963949067
2014-11-07,97.52,95.8355052682933,1.68449473170671
2014-11-10,97.66,95.8660521947412,1.79394780525875
2014-11-11,97.34,95.8964352903211,1.44356470967892
2014-11-12,97.2,95.9266462024625,1.27335379753752
2014-11-13,97.01,95.9566771753064,1.05332282469359
2014-11-14,96.71,95.9865209793474,0.723479020652556
2014-11-17,96.4,96.0161708204812,0.383829179518836
2014-11-18,97.04,96.0456202036611,0.994379796338905
2014-11-19,96.79,96.0748627924996,0.715137207500449
2014-11-20,96.55,96.1038926616451,0.446107338354888
2014-11-21,96.83,96.1327041813563,0.697295818643673
2014-11-24,97.6,96.1612919062939,1.43870809370609
2014-11-25,97.29,96.1896506793532,1.10034932064683
2014-11-26,97.75,96.2177759381325,1.53222406186745
2014-11-27,97.61,96.2456635750716,1.36433642492839
2014-11-28,97.59,96.2733101159696,1.31668988403044
2014-12-01,97.56,96.3007126505871,1.25928734941292
2014-12-02,97.32,96.3278688129514,0.992131187048641
2014-12-03,96.64,96.3547767576291,0.28522324237087
2014-12-04,96.01,96.3814350492931,-0.371435049293129
2014-12-05,95.63,96.4078423705168,-0.777842370516803
2014-12-08,95.55,96.4339972503374,-0.883997250337398
2014-12-09,95.7,96.4598978962632,-0.759897896263168
2014-12-10,95.91,96.4855421503926,-0.575542150392581
2014-12-11,95.52,96.5109275407143,-0.990927540714357
2014-12-12,95.65,96.5360513573101,-0.886051357310132
2014-12-15,95.76,96.5609104806521,-0.800910480652086
2014-12-16,96.01,96.5855014249547,-0.575501424954709
2014-12-17,96.4,96.6098203733682,-0.209820373368146
2014-12-18,96.44,96.6338632711535,-0.193863271153533
2014-12-19,96.52,96.6576259768404,-0.137625976840442
2014-12-22,96.41,96.6811042688236,-0.271104268823652
2014-12-23,96.73,96.7042938686086,0.0257061313914356
2014-12-24,96.88,96.727190385637,0.152809614362985
2014-12-25,96.68,96.7497894399761,-0.0697894399760861
2014-12-26,96.88,96.7720867148598,0.107913285140153
2014-12-29,96.84,96.7940778646717,0.045922135328335
2014-12-30,96.47,96.8157585884052,-0.345758588405179
2014-12-31,96.77,96.8371246040341,-0.06712460403413
2015-01-05,96.72,96.8581714866104,-0.138171486610435
2015-01-06,96.54,96.8788947834387,-0.33889478343864
2015-01-07,96.59,96.8992899847087,-0.309289984708684
2015-01-08,96.68,96.919352440526,-0.239352440525949
2015-01-09,96.68,96.9390773731468,-0.259077373146813
2015-01-12,96.7,96.95845990589,-0.258459905890032
2015-01-13,97.08,96.9774950549816,0.102504945018429
2015-01-14,97.18,96.9961777298106,0.183822270189438
2015-01-15,97.11,97.0145028821379,0.0954971178620853
2015-01-16,97.45,97.0324655397087,0.417534460291333
2015-01-19,97.34,97.0500607697427,0.28993923025727
2015-01-20,97.51,97.0672838120521,0.442716187947945
2015-01-21,97.45,97.0841300262984,0.365869973701621
2015-01-22,97.69,97.1005949551432,0.589405044856804
2015-01-23,97.61,97.1166742924846,0.49332570751536
2015-01-26,97.8,97.1323639758579,0.667636024142089
2015-01-27,97.56,97.1476601467175,0.412339853282467
2015-01-28,97.6,97.1625592224929,0.437440777507128
2015-01-29,97.25,97.1770577910586,0.0729422089414025
2015-01-30,97.3,97.1911526211091,0.108847378890889
2015-02-02,97.69,97.2048405114901,0.485159488509929
2015-02-03,97.72,97.2181183060411,0.501881693958934
2015-02-04,97.63,97.2309830491461,0.399016950853912
2015-02-05,97.56,97.2434319926477,0.316568007352256
2015-02-06,98.28,97.2554625533257,1.0245374466743
2015-02-09,98.33,97.2670722788162,1.06292772118378
2015-02-10,98.51,97.278259140258,1.23174085974204
2015-02-11,98.96,97.2890215481617,1.67097845183826
2015-02-12,99.13,97.2993584221899,1.83064157781015
2015-02-13,99.17,97.3092693727195,1.86073062728054
2015-02-16,99.19,97.3187547668423,1.87124523315768
2015-02-17,99.39,97.3278157408014,2.06218425919861
2015-02-25,99.39,97.3364542043363,2.05354579566368
2015-02-26,99.15,97.3446729196114,1.8053270803886
2015-02-27,99.12,97.352475497644,1.76752450235599
2015-03-02,98.81,97.3598662957014,1.45013370429861
2015-03-03,98.68,97.3668504016747,1.31314959832533
2015-03-04,98.75,97.3734335028805,1.37656649711945
2015-03-05,98.39,97.3796218294406,1.01037817055936
2015-03-06,98.47,97.3854221804933,1.08457781950667
2015-03-09,98.54,97.3908417728257,1.1491582271743
2015-03-10,98.32,97.3958882715471,0.92411172845291
2015-03-11,98.57,97.4005698167823,1.16943018321771
2015-03-12,98.8,97.404894930645,1.39510506935495
2015-03-13,98.27,97.4088726186472,0.861127381352792
2015-03-16,98.11,97.412512462979,0.697487537020999
2015-03-17,98.32,97.4158244017866,0.904175598213403
2015-03-18,97.82,97.4188186615294,0.401181338470606
2015-03-19,98.04,97.4215058424169,0.618494157583099
2015-03-20,98.17,97.4238967104912,0.746103289508806
2015-03-23,97.99,97.426002287454,0.563997712546015
2015-03-24,97.94,97.4278339034174,0.512166096582557
2015-03-25,97.93,97.4294031216262,0.500596878373817
2015-03-26,97.4,97.4307217170347,-0.0307217170346662
2015-03-27,97.65,97.4318016715233,0.218198328476668
2015-03-30,97.15,97.4326549542743,-0.282654954274273
2015-03-31,96.9,97.4332936246632,-0.53329362466324
2015-04-01,97.31,97.4337296252282,-0.123729625228217
2015-04-02,97.39,97.4339746780651,-0.0439746780651239
2015-04-03,97,97.4340404541247,-0.434040454124661
2015-04-07,96.81,97.4339386061806,-0.623938606180616
2015-04-08,96.32,97.433680607592,-1.11368060759198
2015-04-09,96.55,97.4332776738059,-0.883277673805879
2015-04-10,96.45,97.4327405599191,-0.982740559919106
2015-04-13,96.9,97.432079655917,-0.53207965591694
2015-04-14,96.75,97.4313049455594,-0.681304945559402
2015-04-15,97.18,97.4304261926662,-0.250426192666201
2015-04-16,97.25,97.4294528794325,-0.179452879432552
2015-04-17,97.29,97.4283943845379,-0.13839438453792
2015-04-20,98.07,97.4272600124831,0.642739987516902
2015-04-21,98.09,97.426059010562,0.663940989437991
2015-04-22,98.2,97.4248008917517,0.775199108248311
2015-04-23,98.15,97.4234954434757,0.726504556524333
2015-04-24,97.85,97.4221527735935,0.427847226406509
2015-04-27,98.4,97.4207832902725,0.979216709727487
2015-04-28,98.38,97.419397578535,0.960602421465019
2015-04-29,98.39,97.4180066281718,0.971993371828169
2015-04-30,98.46,97.4166218260485,1.04337817395147
2015-05-04,98.14,97.4152549608135,0.724745039186517
2015-05-05,98.01,97.4139182524056,0.596081747594437
2015-05-06,97.29,97.4126242203443,-0.122624220344325
2015-05-07,97.25,97.4113856305456,-0.161385630545575
2015-05-08,97.63,97.4102151982368,0.219784801763176
2015-05-11,97.67,97.4091255719355,0.260874428064504
2015-05-12,97.42,97.4081294910093,0.0118705089907462
2015-05-13,97.44,97.4072398026607,0.0327601973392721
2015-05-14,97.48,97.4064693589993,0.0735306410007498
2015-05-15,97.83,97.4058310256763,0.424168974323666
2015-05-18,97.71,97.4053376987374,0.304662301262585
2015-05-19,97.89,97.4050024495629,0.484997550437056
2015-05-20,98.18,97.4048384754679,0.7751615245321
2015-05-21,97.99,97.4048591742461,0.585140825753897
2015-05-22,98.04,97.405078264112,0.634921735888
2015-05-25,97.79,97.4055097051536,0.38449029484645
2015-05-26,96.9,97.4061677199102,-0.506167719910234
2015-05-27,96.83,97.4070666898535,-0.577066689853498
2015-05-28,96.19,97.4082207872265,-1.21822078722651
2015-05-29,96.11,97.4096439457356,-1.29964394573558
2015-06-01,95.5,97.4113495955231,-1.91134959552312
2015-06-02,96.18,97.4133506295122,-1.23335062951221
2015-06-03,96.43,97.4156591505499,-0.985659150549938
2015-06-04,96.25,97.4182867516665,-1.16828675166649
2015-06-05,96.68,97.4212446184602,-0.741244618460215
2015-06-08,96.87,97.4245434536054,-0.554543453605381
2015-06-09,96.83,97.4281936533768,-0.598193653376843
2015-06-10,96.22,97.432205384823,-1.21220538482297
2015-06-11,96.11,97.4365885677235,-1.32658856772349
2015-06-12,96,97.4413526207805,-1.4413526207805
2015-06-15,95.6,97.446506414338,-1.84650641433802
2015-06-16,96.27,97.4520582229431,-1.18205822294315
2015-06-17,96.16,97.4580155578706,-1.29801555787059
2015-06-18,96.51,97.4643854417804,-0.954385441780348
2015-06-19,96.25,97.4711743607848,-1.22117436078485
2015-06-23,96.11,97.4783884064923,-1.36838840649231
2015-06-24,96.12,97.486033165727,-1.36603316572694
2015-06-25,96,97.4941136596745,-1.49411365967454
2015-06-26,95.95,97.5026343448599,-1.55263434485988
2015-06-29,95.72,97.5115990601992,-1.79159906019917
2015-06-30,95.96,97.521011002813,-1.561011002813
2015-07-01,95.72,97.5308726292464,-1.81087262924636
2015-07-02,95.72,97.5411857507862,-1.82118575078624
2015-07-03,96.29,97.5519514301767,-1.2619514301767
2015-07-06,97.01,97.5631699773565,-0.55316997735651
2015-07-07,97.17,97.5748411806265,-0.404841180626465
2015-07-08,96.47,97.5869645996272,-1.11696459962722
2015-07-09,97.07,97.5995396266551,-0.52953962665511
2015-07-10,96.9,97.6125651922973,-0.712565192297307
2015-07-13,96.94,97.626040008253,-0.686040008252989
2015-07-14,96.69,97.6399624916733,-0.949962491673272
2015-07-15,96.72,97.6543307761278,-0.934330776127837
2015-07-16,97.03,97.6691426025112,-0.639142602511152
2015-07-17,97.08,97.6843953255033,-0.604395325503337
2015-07-20,97.03,97.7000860355867,-0.670086035586692
2015-07-21,96.82,97.7162115734129,-0.896211573412914
2015-07-22,96.93,97.7327685026456,-0.802768502645598
2015-07-23,97.31,97.7497530164913,-0.439753016491252
2015-07-24,97.2,97.7671609763241,-0.567160976324101
2015-07-27,97.3,97.7849880617407,-0.484988061740668
2015-07-28,97.39,97.8032297178987,-0.413229717898717
2015-07-29,97.4,97.8218811894798,-0.421881189479801
2015-07-30,97.11,97.8409375503529,-0.73093755035287
2015-07-31,96.61,97.8603936999991,-1.25039369999906
2015-08-03,96.68,97.8802442357577,-1.20024423575769
2015-08-04,96.83,97.9004832381072,-1.07048323810723
2015-08-05,96.8,97.9211042913925,-1.12110429139249
2015-08-06,97.11,97.9421005374641,-0.832100537464103
2015-08-07,97.14,97.9634646547529,-0.823464654752901
2015-08-10,96.95,97.9851889777329,-1.0351889777329
2015-08-11,96.43,98.007265500492,-1.57726550049194
2015-08-12,96.61,98.0296857892105,-1.41968578921052
2015-08-13,96.57,98.0524407580926,-1.48244075809262
2015-08-14,96.65,98.0755207344995,-1.42552073449953
2015-08-17,96.39,98.0989154330123,-1.70891543301229
2015-08-18,96.7,98.1226139789592,-1.42261397895919
2015-08-19,96.66,98.1466047912711,-1.48660479127114
2015-08-20,96.72,98.1708757008275,-1.45087570082748
2015-08-21,98.32,98.1954139240049,0.124586075995067
2015-08-24,98.56,98.220206077447,0.339793922552978
2015-08-25,98.6,98.245238829296,0.354761170703947
2015-08-26,98.76,98.2704989881513,0.48950101184868
2015-08-27,99.13,98.2959735092561,0.834026490743895
2015-08-28,98.95,98.3216495501933,0.62835044980666
2015-08-31,99.21,98.3475146132997,0.862485386700269
2015-09-01,99.26,98.3735564606462,0.886443539353795
2015-09-02,99.05,98.399763210821,0.650236789178967
2015-09-07,98.81,98.4261233488321,0.383876651167922
2015-09-08,98.66,98.452625628469,0.207374371531048
2015-09-09,98.54,98.4792589622006,0.0607410377993558
2015-09-10,98.75,98.5060123482162,0.243987651783799
2015-09-11,98.61,98.5328748098129,0.077125190187117
2015-09-14,98.75,98.5598354711425,0.190164528857493
2015-09-15,98.94,98.5868834882373,0.353116511762688
2015-09-16,98.84,98.6140080957355,0.225991904264478
2015-09-17,98.65,98.6411986742401,0.00880132575994327
2015-09-18,98.7,98.6684446977697,0.0315553022303306
2015-09-21,98.75,98.6957356439812,0.0542643560188485
2015-09-22,98.59,98.723061003575,-0.133061003574987
2015-09-23,98.65,98.7504102896824,-0.100410289682438
2015-09-24,98.82,98.7777729604327,0.0422270395673348
2015-09-25,98.9,98.8051384324492,0.0948615675508136
2015-09-28,99,98.8324961398106,0.167503860189417
2015-09-29,99.16,98.8598355558073,0.300164444192671
2015-09-30,99.21,98.8871462229692,0.322853777030783
2015-10-08,99.15,98.914417807902,0.235582192097981
2015-10-09,99.9,98.9416401106662,0.958359889333762
2015-10-12,99.96,98.9688030287028,0.99119697129723
