"IND_10yryDate","IND_10yryClose","IND_10yry_hpft","IND_10yry_hpfc"
2014-09-21,8.444,7.72367411775212,0.0349258822478836
2014-09-22,8.437,7.72370188297579,0.0372981170242085
2014-09-23,8.465,7.72370114248958,0.0342988575104155
2014-09-24,8.482,7.72367128551485,0.0263287144851454
2014-09-25,8.485,7.72361171545076,0.0343882845492438
2014-09-26,8.443,7.72352184657969,0.00847815342031513
2014-09-27,8.443,7.72340110739883,0.00559889260117455
2014-09-28,8.467,7.7232489299098,0.00275107009020089
2014-09-29,8.491,7.72306474842865,-6.47484286491438e-05
2014-09-30,8.516,7.72284799840858,0.0161520015914247
2014-10-01,8.481,7.722598115276,0.0154018847240049
2014-10-02,8.47633333333333,7.72231454113401,0.0136854588659936
2014-10-03,8.47166666666667,7.72199672445209,0.0190032755479051
2014-10-04,8.467,7.72164411935679,0.0193558806432074
2014-10-05,8.46233333333333,7.72125618782986,0.0197438121701365
2014-10-06,8.45766666666667,7.72083239985402,0.033167600145978
2014-10-07,8.453,7.72037223357324,0.038627766426762
2014-10-08,8.408,7.71987518084169,0.0461248191583077
2014-10-09,8.468,7.7193407494807,0.0696592505192968
2014-10-10,8.455,7.71876846637771,0.0902315336222952
2014-10-11,8.44333333333333,7.71815788721447,0.0918421127855265
2014-10-12,8.43166666666667,7.71750860497088,0.0934913950291225
2014-10-13,8.42,7.71682025059065,0.095179749409347
2014-10-14,8.398,7.71609249366311,0.0639075063368934
2014-10-15,8.398,7.71532504312101,0.0436749568789883
2014-10-16,8.37,7.7145176343139,0.0334823656861035
2014-10-17,8.391,7.71367002064484,0.0653299793551579
2014-10-18,8.38066666666667,7.7127819693572,0.0752180306428053
2014-10-19,8.37033333333333,7.711853274699,0.085146725301003
2014-10-20,8.36,7.71088376201041,0.0951162379895916
2014-10-21,8.372,7.70987329182788,0.0871267081721164
2014-10-22,8.359,7.70882176400513,0.0791782359948741
2014-10-23,8.349,7.70772911441043,0.0952708855895659
2014-10-24,8.339,7.70659531164132,0.0764046883586761
2014-10-26,8.329,7.70542036367631,0.0805796363236914
2014-10-27,8.319,7.70420431007663,0.0847956899233723
2014-10-28,8.324,7.70294722371186,0.0890527762881435
2014-10-29,8.319,7.70164921250277,0.147350787497234
2014-10-30,8.288,7.70031042118092,0.151689578819075
2014-10-31,8.277,7.69893105538677,0.138068944613227
2014-11-01,8.272,7.69751138346311,0.124488616536892
2014-11-02,8.267,7.69605173082496,0.0949482691750437
2014-11-03,8.262,7.69455247434583,0.0654475256541687
2014-11-04,8.2275,7.6930140301471,0.0359859698528974
2014-11-05,8.193,7.69143684140354,0.0495631585964617
2014-11-06,8.202,7.68982136616499,0.0331786338350068
2014-11-07,8.211,7.68816808296882,0.0318319170311821
2014-11-08,8.2,7.68647748406698,0.0365225159330214
2014-11-09,8.189,7.68475007486956,0.0382499251304434
2014-11-10,8.178,7.68298637588358,0.0400136241164246
2014-11-11,8.188,7.68118692342694,0.0728130765730597
2014-11-12,8.157,7.67935227035768,0.102647729642319
2014-11-13,8.226,7.67748299963176,0.111517000368238
2014-11-14,8.221,7.67557973663565,0.0634202633643503
2014-11-15,8.221,7.67364315285242,0.0738568471475764
2014-11-16,8.221,7.67167394598054,0.0843260540194604
2014-11-17,8.184,7.66967284424791,0.0948271557520937
2014-11-18,8.155,7.66764061073945,0.105359389260546
