"AU_10yryDate","AU_10yryClose","AU_10yry_hpft","AU_10yry_hpfc"
2019-12-11,1.145,1.10956020865684,0.0354397913431647
2019-12-10,1.133,1.10956703794575,0.0234329620542478
2019-12-09,1.166,1.10953121036567,0.0564687896343262
2019-12-08,1.151,1.1094537215154,0.0415462784846002
2019-12-07,1.15,1.10933559033568,0.0406644096643225
2019-12-06,1.126,1.10917785294086,0.0168221470591438
2019-12-05,1.096,1.10898156225422,-0.0129815622542153
2019-12-04,1.077,1.10874777815274,-0.0317477781527403
2019-12-03,1.135,1.10847755514736,0.0265224448526401
2019-12-02,1.079,1.10817193462566,-0.0291719346256621
2019-12-01,1.051,1.10783196893857,-0.0568319689385721
2019-11-30,1.043,1.10745869837852,-0.0644586983785203
2019-11-29,1.024,1.10705313974596,-0.0830531397459595
2019-11-28,1.004,1.10661628319657,-0.102616283196574
2019-11-27,1.052,1.10614908455532,-0.0541490845553241
2019-11-26,1.087,1.10565245722974,-0.018652457229742
2019-11-25,1.082,1.10512729224424,-0.0231272922442417
2019-11-24,1.095,1.10457447291303,-0.00957447291302566
2019-11-23,1.09,1.10399487299045,-0.0139948729904452
2019-11-22,1.107,1.10338936227315,0.00361063772684753
2019-11-21,1.076,1.10275880477297,-0.0267588047729654
2019-11-20,1.082,1.1021040659941,-0.0201040659940977
2019-11-19,1.127,1.10142600037972,0.0255739996202771
2019-11-18,1.162,1.10072545406288,0.0612745459371208
2019-11-17,1.156,1.10000328374782,0.055996716252183
2019-11-16,1.161,1.09926037146728,0.0617396285327179
2019-11-15,1.161,1.09849762240073,0.0625023775992683
2019-11-14,1.186,1.09771596724833,0.0882840327516681
2019-11-13,1.276,1.09691636254623,0.179083637453768
2019-11-12,1.277,1.09609980132365,0.180900198676345
2019-11-11,1.291,1.09526735063578,0.195732649364222
2019-11-10,1.306,1.09442015231467,0.21157984768533
2019-11-09,1.301,1.09355942910041,0.207440570899593
2019-11-08,1.291,1.09268649119165,0.198313508808355
2019-11-07,1.211,1.09180273453462,0.11919726546538
2019-11-06,1.251,1.09090963705041,0.160090362949586
2019-11-05,1.206,1.09000872593148,0.115991274068523
2019-11-04,1.167,1.08910159454516,0.0778984054548418
2019-11-03,1.151,1.08818988420495,0.0628101157950521
2019-11-02,1.15,1.0872752684244,0.0627247315756017
2019-11-01,1.106,1.08635944668024,0.0196405533197595
2019-10-31,1.144,1.08544414437709,0.0585558556229092
2019-10-30,1.137,1.08453109503818,0.0524689049618172
2019-10-29,1.162,1.08362205639137,0.0783779436086297
2019-10-28,1.103,1.08271880785306,0.0202811921469397
2019-10-27,1.082,1.08182316123794,0.000176838762063251
2019-10-25,1.058,1.08093693674413,-0.022936936744129
2019-10-24,1.093,1.08006195464286,0.0129380453571449
2019-10-23,1.108,1.07920002572411,0.0287999742758861
2019-10-22,1.177,1.07835296612597,0.0986470338740267
2019-10-21,1.147,1.07752260389127,0.069477396108727
2019-10-20,1.141,1.07671080783954,0.0642891921604605
2019-10-19,1.153,1.0759194755095,0.0770805244904953
2019-10-18,1.113,1.07515053101443,0.0378494689855739
2019-10-17,1.072,1.07440593032959,-0.00240593032959321
2019-10-16,1.043,1.0736876450757,-0.0306876450756976
2019-10-15,1.004,1.07299764587892,-0.0689976458789246
2019-10-14,1.049,1.07233789068045,-0.0233378906804469
2019-10-13,1.074,1.07171030890063,0.00228969109937428
2019-10-12,1.076,1.07111682031276,0.00488317968724387
2019-10-11,1.02,1.07055934563668,-0.0505593456366836
2019-10-10,0.893,1.07003980761078,-0.177039807610781
2019-10-09,0.886,1.06956010807415,-0.183560108074153
2019-10-08,0.884,1.06912207568482,-0.185122075684822
2019-10-07,0.878,1.06872746322432,-0.190727463224325
2019-10-06,0.879,1.06837794695239,-0.189377946952389
2019-10-05,0.902,1.06807512428941,-0.166075124289406
2019-10-04,0.893,1.06782051437493,-0.174820514374925
2019-10-03,0.933,1.0676155676993,-0.134615567699299
2019-10-02,0.968,1.06746166248931,-0.0994616624893137
2019-10-01,1.032,1.06736012132724,-0.0353601213272357
2019-09-30,0.97,1.06731222568155,-0.0973122256815505
2019-09-29,0.952,1.06731924240452,-0.115319242404524
2019-09-28,0.959,1.06738239812341,-0.108382398123409
2019-09-27,0.951,1.06750287179704,-0.116502871797044
2019-09-26,0.965,1.06768179758348,-0.102681797583485
2019-09-25,0.948,1.06792026148303,-0.119920261483032
2019-09-24,0.983,1.06821930705157,-0.085219307051573
2019-09-23,0.986,1.06857992827461,-0.0825799282746101
2019-09-22,1.018,1.06900308391169,-0.051003083911687
2019-09-20,1.058,1.06948969858691,-0.0114896985869075
2019-09-19,1.051,1.07004067584185,-0.019040675841849
2019-09-18,1.136,1.0706569144687,0.0653430855312999
2019-09-17,1.13,1.07133930538899,0.0586606946110122
2019-09-16,1.188,1.07208876653445,0.115911233465552
2019-09-13,1.173,1.07290624008481,0.100093759915187
2019-09-12,1.164,1.07379271613284,0.0902072838671577
2019-09-11,1.129,1.07474922614608,0.054250773853921
2019-09-10,1.088,1.07577683887993,0.0122231611200728
2019-09-09,1.041,1.07687664551502,-0.0358766455150173
2019-09-08,1.094,1.0780497422847,0.0159502577152965
2019-09-06,1.082,1.07929721059217,0.00270278940782773
2019-09-05,0.957,1.08062013843365,-0.123620138433645
2019-09-04,0.924,1.08201961492302,-0.158019614923016
2019-09-03,0.92,1.08349667807422,-0.163496678074219
2019-09-02,0.909,1.08505230058239,-0.176052300582392
2019-09-01,0.897,1.08668738755953,-0.189687387559527
2019-08-31,0.91,1.08840277134503,-0.178402771345034
2019-08-30,0.892,1.09019920586889,-0.198199205868888
2019-08-29,0.874,1.09207737131674,-0.218077371316737
2019-08-28,0.884,1.09403786594652,-0.210037865946519
2019-08-27,0.92,1.09608119787178,-0.176081197871776
2019-08-26,0.879,1.09820778838484,-0.21920778838484
2019-08-25,0.894,1.10041798599306,-0.206417985993063
2019-08-24,0.894,1.10271204859229,-0.208712048592291
2019-08-23,0.978,1.10509014875348,-0.127090148753481
2019-08-22,0.93,1.10755237277415,-0.177552372774147
2019-08-21,0.931,1.11009875441817,-0.179098754418174
2019-08-20,0.943,1.11272925405621,-0.169729254056209
2019-08-19,0.923,1.11544375802675,-0.192443758026748
2019-08-18,0.888,1.11824208250919,-0.230242082509186
2019-08-17,0.894,1.12112396413417,-0.227123964134168
2019-08-16,0.878,1.12408904435968,-0.24608904435968
2019-08-15,0.887,1.12713687075978,-0.240136870759778
2019-08-14,0.956,1.13026688918506,-0.17426688918506
2019-08-13,0.943,1.13347844622323,-0.190478446223226
2019-08-12,0.971,1.13677081642718,-0.165770816427184
2019-08-11,0.963,1.14014319561378,-0.177143195613783
2019-08-10,0.992,1.14359471107664,-0.15159471107664
2019-08-09,0.942,1.14712441688571,-0.205124416885715
2019-08-08,0.967,1.15073130444763,-0.18373130444763
2019-08-07,0.956,1.15441428037879,-0.198414280378791
2019-08-06,1.051,1.15817217534865,-0.107172175348645
2019-08-05,1.024,1.16200373801021,-0.138003738010206
2019-08-04,1.073,1.16590767271566,-0.0929076727156638
2019-08-03,1.062,1.16988262677201,-0.107882626772012
2019-08-02,1.09,1.17392720908203,-0.0839272090820294
2019-08-01,1.198,1.17803998395403,0.019960016045974
2019-07-31,1.203,1.18221948100436,0.0207805189956401
2019-07-30,1.208,1.18646423809998,0.0215357619000198
2019-07-29,1.207,1.19077280169749,0.0162271983025139
2019-07-28,1.225,1.19514372715584,0.0298562728441573
2019-07-27,1.222,1.19957557654136,0.0224244234586442
2019-07-26,1.232,1.20406692426195,0.0279330757380537
2019-07-25,1.251,1.20861635399476,0.0423836460052388
2019-07-24,1.295,1.21322246096348,0.0817775390365184
2019-07-23,1.321,1.21788385791128,0.103116142088723
2019-07-22,1.335,1.22259919138509,0.112400808614914
2019-07-21,1.354,1.22736715055575,0.126632849444246
2019-07-20,1.356,1.23218647105625,0.12381352894375
2019-07-19,1.347,1.23705594086425,0.109944059135748
2019-07-18,1.346,1.24197439913718,0.104025600862819
2019-07-17,1.402,1.24694073047883,0.155059269521167
2019-07-16,1.392,1.25195386249293,0.140046137507069
2019-07-15,1.462,1.25701278687863,0.204987213121367
2019-07-14,1.443,1.26211655322447,0.180883446775525
2019-07-13,1.453,1.26726429585248,0.185735704147518
2019-07-12,1.441,1.27245522385444,0.168544776145565
2019-07-11,1.341,1.27768862309794,0.0633113769020567
2019-07-10,1.341,1.28296384912018,0.058036150879816
2019-07-09,1.325,1.28828028362894,0.0367197163710606
2019-07-08,1.33,1.29363733232149,0.036362667678512
2019-07-07,1.348,1.29903441607368,0.0489655839263202
2019-07-06,1.348,1.30447097079223,0.0435290292077744
2019-07-05,1.285,1.30994645262439,-0.0249464526243866
2019-07-04,1.296,1.31546033571032,-0.019460335710322
2019-07-03,1.297,1.3210120838785,-0.0240120838785013
2019-07-02,1.342,1.32660115291335,0.0153988470866484
2019-07-01,1.334,1.33222698867336,0.00177301132664237
2019-06-30,1.337,1.33788904338255,-0.000889043382551642
2019-06-29,1.354,1.34358676999775,0.0104132300022452
2019-06-28,1.319,1.3493196211083,-0.030319621108301
2019-06-27,1.356,1.35508705360794,0.000912946392058519
2019-06-26,1.287,1.36088851185749,-0.0738885118574875
2019-06-25,1.271,1.36672344059515,-0.0957234405951469
2019-06-24,1.3,1.3725912540166,-0.072591254016599
2019-06-23,1.292,1.3784913267493,-0.086491326749301
2019-06-22,1.304,1.38442300341442,-0.0804230034144204
2019-06-21,1.279,1.390385592881,-0.111385592881004
2019-06-20,1.293,1.39637837077454,-0.103378370774545
2019-06-19,1.348,1.40240056667815,-0.0544005666781545
2019-06-18,1.368,1.40845136744258,-0.0404513674425774
2019-06-17,1.407,1.41452993743144,-0.00752993743143851
2019-06-16,1.37,1.42063542428747,-0.0506354242874698
2019-06-15,1.369,1.42676697254084,-0.057766972540837
2019-06-14,1.375,1.43292370579099,-0.0579237057909904
2019-06-13,1.412,1.43910472375884,-0.0271047237588418
2019-06-12,1.439,1.44530910222203,-0.00630910222202655
2019-06-11,1.475,1.4515359057542,0.0234640942458049
2019-06-10,1.483,1.45778419632099,0.0252158036790129
2019-06-09,1.452,1.46405304558721,-0.0120530455872143
2019-06-08,1.452,1.47034153564088,-0.0183415356408758
2019-06-07,1.484,1.47664874358772,0.00735125641228326
2019-06-06,1.469,1.48297373895184,-0.0139737389518389
2019-06-05,1.494,1.48931559429606,0.00468440570394475
2019-06-04,1.503,1.49567337640698,0.0073266235930245
2019-06-03,1.496,1.50204615400758,-0.0060461540075811
2019-06-02,1.458,1.50843299884937,-0.0504329988493701
2019-06-01,1.464,1.5148329801846,-0.0508329801846001
2019-05-31,1.476,1.52124514641859,-0.0452451464185919
2019-05-30,1.535,1.52766852494432,0.00733147505568364
2019-05-29,1.493,1.53410212445225,-0.0411021244522452
2019-05-28,1.539,1.54054495666336,-0.00154495666336328
2019-05-27,1.55,1.5469960163087,0.00300398369129563
2019-05-26,1.527,1.55345429748068,-0.0264542974806831
2019-05-25,1.526,1.55991879551342,-0.0339187955134183
2019-05-24,1.54,1.56638849480591,-0.0263884948059116
2019-05-23,1.59,1.57286236573648,0.0171376342635153
2019-05-22,1.649,1.57933936777551,0.0696606322244854
2019-05-21,1.655,1.5858184674774,0.069181532522601
2019-05-20,1.685,1.59229866019143,0.0927013398085654
2019-05-19,1.639,1.59877896986378,0.0402210301362229
2019-05-18,1.639,1.60525845875959,0.0337415412404077
2019-05-17,1.655,1.61173620576981,0.0432637942301941
2019-05-16,1.664,1.61821130373273,0.0457886962672658
2019-05-15,1.699,1.6246828633702,0.0743171366297969
2019-05-14,1.704,1.63115001433126,0.0728499856687415
2019-05-13,1.719,1.63761191698465,0.0813880830153551
2019-05-12,1.736,1.64406776181237,0.0919322381876298
2019-05-11,1.744,1.65051677293901,0.0934832270609888
2019-05-10,1.717,1.65695821249022,0.0600417875097761
2019-05-09,1.724,1.66339138123387,0.0606086187661334
2019-05-08,1.744,1.66981560475665,0.0741843952433516
2019-05-07,1.765,1.67623023369849,0.0887697663015134
2019-05-06,1.737,1.68263464936412,0.0543653506358785
2019-05-05,1.791,1.68902826975217,0.101971730247832
2019-05-04,1.792,1.69541053533362,0.0965894646663805
2019-05-03,1.796,1.70178092873055,0.0942190712694468
2019-05-02,1.792,1.7081389724912,0.0838610275088007
2019-05-01,1.783,1.71448422811021,0.0685157718897933
2019-04-30,1.804,1.72081629174698,0.0831837082530187
2019-04-29,1.793,1.72713478788259,0.065865212117414
2019-04-28,1.779,1.7334393753829,0.0455606246171007
2019-04-27,1.78,1.73972974033978,0.0402702596602245
2019-04-26,1.789,1.74600558767808,0.0429944123219158
2019-04-25,1.793,1.75226663896875,0.040733361031248
2019-04-24,1.783,1.75851263355489,0.0244873664451127
2019-04-23,1.895,1.76474332761709,0.130256672382909
2019-04-22,1.951,1.7709584874581,0.180041512541895
2019-04-21,1.95,1.77715793322353,0.17284206677647
2019-04-20,1.95,1.78334155948088,0.166658440519119
2019-04-19,1.95,1.78950933224365,0.160490667756354
2019-04-18,1.945,1.79566128641519,0.149338713584808
2019-04-17,1.96,1.80179752323928,0.15820247676072
2019-04-16,1.925,1.80791820569027,0.117081794309729
2019-04-15,1.945,1.8140235621371,0.1309764378629
2019-04-14,1.965,1.82011386934561,0.144886130654392
2019-04-12,1.887,1.826189458222,0.0608105417780022
2019-04-11,1.874,1.83225071956262,0.0417492804373849
2019-04-10,1.871,1.8382980693004,0.0327019306996017
2019-04-09,1.884,1.84433194062577,0.0396680593742276
2019-04-08,1.867,1.85035278024684,0.0166472197531605
2019-04-07,1.899,1.85636105126884,0.0426389487311615
2019-04-06,1.895,1.86235722367837,0.0326427763216253
2019-04-05,1.902,1.86834178508723,0.0336582149127676
2019-04-04,1.892,1.8743152366004,0.0176847633996003
2019-04-03,1.837,1.88027809323584,-0.0432780932358429
2019-04-02,1.836,1.88623087732168,-0.0502308773216754
2019-04-01,1.814,1.89217409329661,-0.0781740932966117
2019-03-31,1.807,1.89810822483591,-0.0911082248359111
2019-03-30,1.786,1.90403372330082,-0.118033723300824
2019-03-29,1.776,1.90995100239214,-0.133951002392137
2019-03-28,1.731,1.9158604270202,-0.184860427020204
2019-03-27,1.773,1.92176230672546,-0.148762306725463
2019-03-26,1.791,1.92765687463446,-0.136656874634458
2019-03-25,1.777,1.93354430238139,-0.156544302381388
2019-03-24,1.775,1.939424705112,-0.164424705112
2019-03-23,1.765,1.9452981332629,-0.1802981332629
2019-03-22,1.836,1.95116456930415,-0.11516456930415
2019-03-21,1.896,1.95702392117781,-0.0610239211778126
2019-03-20,1.934,1.96287604922155,-0.0288760492215467
2019-03-19,1.94,1.96872078854817,-0.0287207885481656
2019-03-18,1.98,1.97455796233432,0.00544203766568022
2019-03-17,1.964,1.98038738188461,-0.0163873818846129
2019-03-16,1.959,1.98620886075317,-0.027208860753168
2019-03-15,1.98,1.99202220572022,-0.012022205720221
2019-03-14,1.974,1.99782721231898,-0.0238272123189757
2019-03-13,1.956,2.00362367111313,-0.0476236711131303
2019-03-12,2.034,2.00941136281715,0.0245886371828488
2019-03-11,2.029,2.01519004845982,0.0138099515401781
2019-03-10,2.014,2.02095949923387,-0.00695949923386835
2019-03-09,2.023,2.02671949204051,-0.00371949204050713
2019-03-08,2.027,2.03246980090417,-0.00546980090417142
2019-03-07,2.077,2.03821019831179,0.0387898016882075
2019-03-06,2.107,2.04394045448932,0.0630595455106755
2019-03-05,2.157,2.04966035569684,0.107339644303165
2019-03-04,2.187,2.05536971426071,0.131630285739292
2019-03-03,2.197,2.06106838687719,0.135931613122812
2019-03-02,2.198,2.06675628465324,0.131243715346757
2019-03-01,2.147,2.07243337488444,0.0745666251155618
2019-02-28,2.105,2.07809967911725,0.0269003208827453
2019-02-27,2.064,2.083755249721,-0.0197552497210011
2019-02-26,2.092,2.08940015018448,0.00259984981551521
2019-02-25,2.067,2.09503443583053,-0.0280344358305289
2019-02-24,2.088,2.10065816305659,-0.0126581630565891
2019-02-23,2.081,2.10627137667184,-0.0252713766718408
2019-02-22,2.097,2.11187411625305,-0.0148741162530489
2019-02-21,2.076,2.11746641093085,-0.0414664109308517
2019-02-20,2.101,2.12304828368748,-0.0220482836874811
2019-02-19,2.131,2.12861974036467,0.00238025963532878
2019-02-18,2.126,2.13418077769022,-0.00818077769021751
2019-02-17,2.126,2.13973139337588,-0.013731393375879
2019-02-16,2.129,2.14527158175179,-0.0162715817517856
2019-02-15,2.105,2.15080133147207,-0.0458013314720657
2019-02-14,2.136,2.15632062446481,-0.020320624464813
2019-02-13,2.147,2.16182942372572,-0.0148294237257185
2019-02-12,2.112,2.16732768385074,-0.0553276838507433
2019-02-11,2.103,2.17281535330594,-0.0698153533059354
2019-02-10,2.088,2.17829235768712,-0.0902923576871153
2019-02-09,2.081,2.18375859373126,-0.102758593731257
2019-02-08,2.084,2.18921392085209,-0.105213920852089
2019-02-07,2.143,2.19465815598709,-0.051658155987093
2019-02-06,2.182,2.20009107258251,-0.0180910725825126
2019-02-05,2.244,2.20551242273121,0.0384875772687925
2019-02-04,2.218,2.21092195104789,0.00707804895211358
2019-02-03,2.242,2.21631941805652,0.0256805819434793
2019-02-02,2.245,2.22170458720684,0.0232954127931602
2019-02-01,2.208,2.22707723256388,-0.0190772325638802
2019-01-31,2.233,2.23243713782212,0.000562862177882779
2019-01-30,2.252,2.23778407879022,0.0142159212097837
2019-01-29,2.237,2.24311783150949,-0.00611783150948897
2019-01-28,2.228,2.24843817789758,-0.020438177897576
2019-01-27,2.222,2.25374489734327,-0.03174489734327
2019-01-26,2.237,2.25903776078699,-0.0220377607869944
2019-01-25,2.212,2.26431652604713,-0.0523165260471264
2019-01-24,2.267,2.26958094183253,-0.00258094183253471
2019-01-23,2.285,2.27483073522651,0.0101692647734919
2019-01-22,2.306,2.28006563224552,0.0259343677544751
2019-01-21,2.326,2.28528536310958,0.0407146368904203
2019-01-20,2.336,2.29048966875893,0.0455103312410688
2019-01-19,2.343,2.29567830696362,0.0473216930363826
2019-01-18,2.316,2.30085105430579,0.0151489456942103
2019-01-17,2.286,2.30600770692854,-0.020007706928537
2019-01-16,2.282,2.31114806723688,-0.0291480672368842
2019-01-15,2.289,2.31627192936547,-0.0272719293654698
2019-01-14,2.274,2.3213790754003,-0.047379075400297
2019-01-13,2.303,2.32646927615424,-0.0234692761542389
2019-01-12,2.311,2.33154228285557,-0.0205422828555735
2019-01-11,2.315,2.33659783703134,-0.0215978370313362
2019-01-10,2.3,2.34163567171718,-0.0416356717171821
2019-01-09,2.335,2.34665551102115,-0.011655511021153
2019-01-08,2.311,2.35165706184069,-0.0406570618406901
2019-01-07,2.278,2.3566400262554,-0.0786400262553965
2019-01-06,2.304,2.3616040895388,-0.0576040895388024
2019-01-05,2.321,2.36654890445785,-0.0455489044578477
2019-01-04,2.229,2.3714740999683,-0.142474099968304
2019-01-03,2.192,2.37637928619779,-0.184379286197785
2019-01-02,2.283,2.38126401438087,-0.0982640143808687
2019-01-01,2.297,2.38612775953715,-0.0891277595371488
2018-12-31,2.322,2.39096995606784,-0.0689699560678384
2018-12-30,2.336,2.39579000153231,-0.0597900015323142
2018-12-29,2.36,2.40058726498057,-0.0405872649805681
2018-12-28,2.362,2.40536109074777,-0.0433610907477668
2018-12-27,2.382,2.41011080639197,-0.0281108063919685
2018-12-26,2.382,2.41483572154751,-0.0328357215475067
2018-12-25,2.363,2.41953513422876,-0.0565351342287601
2018-12-24,2.365,2.42420832887718,-0.0592083288771814
2018-12-23,2.37,2.42885456656492,-0.0588545665649233
2018-12-22,2.378,2.43347308388976,-0.055473083889758
2018-12-21,2.38,2.43806309312139,-0.0580630931213874
2018-12-20,2.35,2.44262378359909,-0.0926237835990874
2018-12-19,2.384,2.44715432066122,-0.063154320661223
2018-12-18,2.414,2.45165383135924,-0.0376538313592366
2018-12-17,2.448,2.45612141663908,-0.00812141663907966
2018-12-16,2.452,2.46055616188217,-0.00855616188217088
2018-12-15,2.443,2.46495714911278,-0.0219571491127815
2018-12-14,2.453,2.46932345681848,-0.0163234568184829
2018-12-13,2.478,2.47365415441061,0.00434584558939221
2018-12-12,2.451,2.47794830455311,-0.0269483045531093
2018-12-11,2.452,2.48220497170626,-0.0302049717062555
2018-12-10,2.43,2.48642320919095,-0.0564232091909472
2018-12-09,2.424,2.49060205784264,-0.0666020578426419
2018-12-08,2.437,2.49474053517366,-0.0577405351736599
2018-12-07,2.464,2.4988376311657,-0.0348376311657025
2018-12-06,2.48,2.50289231193284,-0.0228923119328388
2018-12-05,2.499,2.50690352918874,-0.00790352918874351
2018-12-04,2.536,2.51087022518425,0.0251297748157505
2018-12-03,2.623,2.51479133890322,0.108208661096781
2018-12-02,2.619,2.51866581971718,0.100334180282816
2018-12-01,2.584,2.52249266172676,0.0615073382732368
2018-11-30,2.59,2.52627090050663,0.0637290994933699
2018-11-29,2.615,2.52999959705614,0.0850004029438559
2018-11-28,2.623,2.53367783871786,0.089322161282145
2018-11-27,2.636,2.53730474796998,0.0986952520300251
2018-11-26,2.643,2.54087948421268,0.102120515787321
2018-11-25,2.643,2.54440124764313,0.0985987523568658
2018-11-24,2.652,2.54786928067085,0.104130719329149
2018-11-23,2.663,2.55128286646213,0.111717133537869
2018-11-22,2.663,2.55464133122673,0.108358668773269
2018-11-21,2.707,2.55794404735373,0.14905595264627
2018-11-20,2.702,2.56119043202332,0.14080956797668
2018-11-19,2.662,2.56437996402951,0.0976200359704917
2018-11-18,2.66,2.56751218037139,0.0924878196286145
2018-11-17,2.676,2.57058665839994,0.105413341600062
2018-11-16,2.681,2.57360301369726,0.107396986302742
2018-11-15,2.729,2.57656090541887,0.152439094581134
2018-11-14,2.714,2.57946003711403,0.13453996288597
2018-11-13,2.724,2.58230017534383,0.141699824656175
2018-11-12,2.744,2.58508114228332,0.158918857716682
2018-11-11,2.728,2.58780281868018,0.140197181319821
2018-11-10,2.741,2.59046515097281,0.15053484902719
2018-11-09,2.758,2.59306814355152,0.164931856448479
2018-11-08,2.764,2.59561186303164,0.168388136968362
2018-11-07,2.73,2.59809644420485,0.131903555795151
2018-11-06,2.732,2.60052209146751,0.13147790853249
2018-11-05,2.731,2.60288906373977,0.128110936260233
2018-11-04,2.747,2.60519767428936,0.141802325710638
2018-11-03,2.722,2.60744828933995,0.114551710660052
2018-11-02,2.662,2.60964133373058,0.0523586662694245
2018-11-01,2.66,2.61177727965123,0.0482227203487714
2018-10-31,2.616,2.61385662093521,0.0021433790647887
2018-10-30,2.585,2.61587987134882,-0.0308798713488213
2018-10-29,2.575,2.61784754554451,-0.0428475455445096
2018-10-28,2.574,2.61976014541013,-0.0457601454101338
2018-10-27,2.577,2.62161815512218,-0.0446181551221804
2018-10-26,2.601,2.6234220399416,-0.0224220399415949
2018-10-25,2.626,2.62517224668613,0.00082775331387043
2018-10-24,2.679,2.62686921290513,0.0521307870948701
2018-10-23,2.688,2.62851337648989,0.0594866235101095
2018-10-22,2.717,2.63010519688085,0.0868948031191469
2018-10-21,2.717,2.63164515810772,0.0853548418922798
2018-10-20,2.73,2.63313378011894,0.0968662198810556
2018-10-19,2.688,2.63457161814525,0.0534283818547529
2018-10-18,2.748,2.63595926745794,0.112040732542063
2018-10-17,2.718,2.6372973454134,0.0807026545866029
2018-10-16,2.727,2.63858651568125,0.0884134843187456
2018-10-15,2.708,2.63982747529039,0.0681725247096135
2018-10-14,2.733,2.64102095781614,0.0919790421838605
2018-10-13,2.743,2.64216772501374,0.100832274986257
2018-10-12,2.753,2.64326857665879,0.109731423341208
2018-10-11,2.729,2.64432435420695,0.0846756457930509
2018-10-10,2.75,2.64533594447238,0.104664055527621
2018-10-09,2.785,2.64630426927081,0.138695730729187
2018-10-08,2.781,2.64723029368186,0.133769706318143
2018-10-07,2.764,2.64811504011634,0.115884959883656
2018-10-06,2.771,2.64895958628007,0.122040413719931
2018-10-05,2.719,2.64976505778109,0.0692349422189062
2018-10-04,2.717,2.65053263067408,0.0664673693259193
2018-10-03,2.631,2.65126350963271,-0.0202635096327117
2018-10-02,2.688,2.65195892680548,0.0360410731945183
2018-10-01,2.665,2.6526201059647,0.012379894035298
2018-09-30,2.667,2.65324828578072,0.0137517142192805
2018-09-29,2.669,2.65384471004127,0.0151552899587255
2018-09-28,2.671,2.65441062821845,0.0165893717815456
2018-09-27,2.703,2.65494729604892,0.0480527039510802
2018-09-26,2.749,2.65545597612673,0.0935440238732681
2018-09-25,2.756,2.65593795090902,0.100062049090981
2018-09-24,2.711,2.65639454152019,0.0546054584798116
2018-09-23,2.699,2.65682711044633,0.0421728895536695
2018-09-22,2.7005,2.65723704274525,0.0432629572547465
2018-09-21,2.702,2.65762574090732,0.0443742590926773
2018-09-20,2.716,2.65799462530603,0.0580053746939709
2018-09-19,2.705,2.6583451346574,0.046654865342598
2018-09-18,2.663,2.65867873165464,0.00432126834535912
2018-09-17,2.624,2.65899689827613,-0.0349968982761256
2018-09-16,2.602,2.65930111828646,-0.0573011182864571
2018-09-15,2.6025,2.65959286098396,-0.0570928609839647
2018-09-14,2.603,2.659873571981,-0.0568735719810048
2018-09-13,2.612,2.66014467329,-0.0481446732899962
2018-09-12,2.591,2.66040756341416,-0.0694075634141607
2018-09-11,2.586,2.66066362095561,-0.0746636209556118
2018-09-10,2.588,2.66091419582619,-0.072914195826189
2018-09-09,2.5695,2.66116060707479,-0.0916606070747861
2018-09-07,2.551,2.66140414361051,-0.110404143610506
2018-09-06,2.565,2.66164605645364,-0.0966460564536391
2018-09-05,2.573,2.66188755098784,-0.0888875509878353
2018-09-04,2.507,2.66212979264716,-0.155129792647156
2018-09-03,2.504,2.66237391012312,-0.158373910123125
2018-09-02,2.518,2.66262096798285,-0.144620967982847
2018-09-01,2.5215,2.66287196532802,-0.141371965328022
2018-08-31,2.525,2.66312784147986,-0.138127841479859
2018-08-30,2.565,2.66338947732207,-0.098389477322072
2018-08-29,2.579,2.66365769664189,-0.0846576966418906
2018-08-28,2.576,2.66393328255628,-0.0879332825562794
2018-08-27,2.546,2.66421698318814,-0.118216983188136
2018-08-26,2.534,2.66450951031226,-0.130509510312257
2018-08-25,2.534,2.66481152683728,-0.130811526837275
2018-08-24,2.547,2.66512364172449,-0.118123641724495
2018-08-23,2.526,2.66544640986294,-0.139446409862943
2018-08-22,2.542,2.66578033731409,-0.123780337314094
2018-08-21,2.541,2.66612587249788,-0.125125872497877
2018-08-20,2.541,2.66648341266843,-0.125483412668431
2018-08-19,2.543,2.66685330335789,-0.123853303357894
2018-08-18,2.556,2.66723583822859,-0.111235838228587
2018-08-17,2.55,2.66763125974686,-0.117631259746861
2018-08-16,2.561,2.66803976439864,-0.107039764398637
2018-08-15,2.572,2.66846150004581,-0.0964615000458135
2018-08-14,2.588,2.66889657030435,-0.0808965703043452
2018-08-13,2.57,2.66934503891693,-0.0993450389169277
2018-08-12,2.588,2.66980693618679,-0.081806936186787
2018-08-11,2.597,2.67028225135197,-0.0732822513519662
2018-08-10,2.625,2.67077093983482,-0.0457709398348182
2018-08-09,2.659,2.67127292676569,-0.0122729267656901
2018-08-08,2.679,2.67178811835511,0.00721188164488553
2018-08-07,2.677,2.6723164157405,0.00468358425950454
2018-08-06,2.688,2.67285772304032,0.0151422769596816
2018-08-05,2.725,2.67341194630909,0.051588053690914
2018-08-04,2.736,2.67397899786048,0.0620210021395184
2018-08-03,2.73,2.67455881133266,0.0554411886673432
2018-08-02,2.735,2.6751513460007,0.0598486539993043
2018-08-01,2.712,2.67575658405692,0.0362434159430825
2018-07-31,2.672,2.67637453243261,-0.00437453243261477
2018-07-30,2.658,2.67700521304067,-0.0190052130406716
2018-07-29,2.644,2.67764864598571,-0.0336486459857122
2018-07-28,2.659,2.67830484351635,-0.0193048435163475
2018-07-27,2.661,2.67897380397223,-0.017973803972232
