"MA0Date","MA0Close","MA0_hpft","MA0_hpfc"
2014-01-13,2929,2906.38866284551,22.6113371544938
2014-01-14,2970,2904.80433593982,65.1956640601811
2014-01-15,2970,2903.16897455608,66.8310254439159
2014-01-16,2954,2901.48381872138,52.5161812786156
2014-01-17,2913,2899.7501360882,13.2498639118022
2014-01-20,2928,2897.96921601716,30.0307839828371
2014-01-21,2938,2896.1423533457,41.8576466543001
2014-01-22,2933,2894.27085532481,38.7291446751878
2014-01-23,2933,2892.35604650783,40.6439534921737
2014-01-24,2954,2890.39926745704,63.6007325429617
2014-01-27,2947,2888.40187553538,58.598124464622
2014-01-28,2911,2886.36525439584,24.6347456041631
2014-01-29,2943,2884.29081191339,58.7091880866148
2014-01-30,2933,2882.17996614602,50.8200338539808
2014-02-07,2950,2880.03415941979,69.9658405802102
2014-02-10,3062,2877.85485506773,184.145144932275
2014-02-11,3043,2875.6435453439,167.356454656103
2014-02-12,3058,2873.4017986206,184.598201379397
2014-02-13,3049,2871.13125244851,177.868747551493
2014-02-14,3066,2868.83362068383,197.166379316172
2014-02-17,3082,2866.51069070649,215.489309293506
2014-02-18,3023,2864.16433139719,158.835668602811
2014-02-19,3035,2861.7965007111,173.203499288895
2014-02-20,3009,2859.40922225973,149.590777740266
2014-02-21,2966,2857.00459124997,108.995408750032
2014-02-24,2873,2854.58476472348,18.4152352765196
2014-02-25,2792,2852.15194477627,-60.1519447762666
2014-02-26,2753,2849.70834111644,-96.7083411164397
2014-02-27,2761,2847.25613858775,-86.256138587751
2014-02-28,2757,2844.79748205857,-87.7974820585707
2014-03-03,2709,2842.33448074247,-133.334480742474
2014-03-04,2772,2839.86920756107,-67.8692075610718
2014-03-05,2785,2837.40368032088,-52.4036803208792
2014-03-06,2765,2834.93988877399,-69.9398887739943
2014-03-07,2740,2832.47980101095,-92.4798010109548
2014-03-10,2700,2830.02535621195,-130.025356211954
2014-03-11,2741,2827.57845532973,-86.5784553297302
2014-03-12,2705,2825.14094556984,-120.140945569836
2014-03-13,2690,2822.71463834969,-132.714638349687
2014-03-14,2637,2820.30129542534,-183.301295425342
2014-03-17,2587,2817.90262369392,-230.902623693918
2014-03-18,2592,2815.52025428312,-223.520254283117
2014-03-19,2566,2813.15572287485,-247.155722874853
2014-03-20,2551,2810.81047275673,-259.810472756726
2014-03-21,2543,2808.48584505207,-265.485845052067
2014-03-24,2572,2806.18307348903,-234.183073489031
2014-03-25,2621,2803.90328205462,-182.903282054622
2014-03-26,2635,2801.64749793393,-166.647497933926
2014-03-27,2617,2799.41667270729,-182.416672707287
2014-03-28,2642,2797.21168906952,-155.211689069516
2014-03-31,2711,2795.03335431181,-84.0333543118124
2014-04-01,2716,2792.88241156701,-76.8824115670125
2014-04-02,2691,2790.75956923203,-99.7595692320256
2014-04-03,2749,2788.66550392368,-39.6655039236804
2014-04-04,2804,2786.60085102215,17.3991489778517
2014-04-08,2770,2784.56622951143,-14.5662295114334
2014-04-09,2707,2782.56226556777,-75.5622655677664
2014-04-10,2722,2780.58957934624,-58.5895793462435
2014-04-11,2702,2778.64875976753,-76.6487597675266
2014-04-14,2684,2776.74037153374,-92.7403715337366
2014-04-15,2686,2774.8649476635,-88.8649476634999
2014-04-16,2672,2773.02298284023,-101.02298284023
2014-04-17,2666,2771.21493501412,-105.214935014124
2014-04-18,2703,2769.44122037662,-66.4412203766178
2014-04-21,2747,2767.70221162755,-20.7022116275536
2014-04-22,2687,2765.99825400255,-78.9982540025481
2014-04-23,2701,2764.32968417988,-63.3296841798756
2014-04-24,2753,2762.69680618301,-9.69680618301032
2014-04-25,2742,2761.09989785745,-19.09989785745
2014-04-28,2722,2759.53923304047,-37.5392330404678
2014-04-29,2733,2758.01507767428,-25.0150776742842
2014-04-30,2719,2756.52768218375,-37.5276821837495
2014-05-05,2687,2755.07728665365,-68.077286653646
2014-05-06,2654,2753.66411565626,-99.664115656262
2014-05-07,2650,2752.28836562345,-102.288365623449
2014-05-08,2639,2750.95019178996,-111.950191789958
2014-05-09,2647,2749.64970710862,-102.649707108624
2014-05-12,2656,2748.38697825656,-92.3869782565615
2014-05-13,2663,2747.16202947967,-84.1620294796665
2014-05-14,2660,2745.97484683473,-85.9748468347316
2014-05-15,2642,2744.82538158932,-102.825381589325
2014-05-16,2597,2743.71354947256,-146.713549472562
2014-05-19,2619,2742.63922370954,-123.639223709544
2014-05-20,2573,2741.60221688004,-168.602216880041
2014-05-21,2575,2740.60229045625,-165.602290456248
2014-05-22,2576,2739.63913621711,-163.639136217113
2014-05-23,2579,2738.71237748801,-159.712377488013
2014-05-26,2608,2737.82156995268,-129.821569952676
2014-05-27,2635,2736.96620327609,-101.966203276093
2014-05-28,2615,2736.14571346024,-121.145713460242
2014-05-29,2601,2735.35949435835,-134.359494358352
2014-05-30,2599,2734.60688974702,-135.60688974702
2014-06-03,2602,2733.88718786387,-131.887187863866
2014-06-04,2558,2733.19962089216,-175.199620892161
2014-06-05,2570,2732.54336649825,-162.54336649825
2014-06-06,2551,2731.91752992808,-180.917529928083
2014-06-09,2546,2731.32114923863,-185.321149238626
2014-06-10,2544,2730.75318770287,-186.753187702865
2014-06-11,2558,2730.21253198947,-172.212531989468
2014-06-12,2577,2729.69799157088,-152.697991570876
2014-06-13,2669,2729.20830473375,-60.2083047337506
2014-06-16,2664,2728.74214664556,-64.7421466455622
2014-06-17,2688,2728.29816758605,-40.2981675860548
2014-06-18,2693,2727.87499107324,-34.8749910732445
2014-06-19,2670,2727.4712239674,-57.4712239673986
2014-06-20,2660,2727.08545871299,-67.0854587129942
2014-06-23,2673,2726.71626399816,-53.7162639981561
2014-06-24,2699,2726.36218078055,-27.3621807805473
2014-06-25,2714,2726.02172781371,-12.0217278137067
2014-06-26,2753,2725.69341254076,27.3065874592407
2014-06-27,2723,2725.37573743553,-2.37573743552831
2014-06-30,2718,2725.06721625927,-7.06721625926953
2014-07-01,2685,2724.76636179123,-39.7663617912263
2014-07-02,2649,2724.47168388933,-75.4716838893301
2014-07-03,2649,2724.18167597369,-75.1816759736923
2014-07-04,2643,2723.89480026747,-80.8948002674657
2014-07-07,2682,2723.60948791673,-41.6094879167284
2014-07-08,2671,2723.32413662889,-52.3241366288944
2014-07-09,2641,2723.03712691169,-82.0371269116903
2014-07-10,2634,2722.74681764415,-88.7468176441452
2014-07-11,2605,2722.45153379446,-117.451533794459
2014-07-14,2606,2722.14956364643,-116.149563646432
2014-07-15,2606,2721.83914693415,-115.839146934151
2014-07-16,2586,2721.51847538013,-135.518475380127
2014-07-17,2617,2721.18569282364,-104.18569282364
2014-07-18,2588,2720.83888708607,-132.838887086068
2014-07-21,2568,2720.47610292262,-152.476102922624
2014-07-22,2579,2720.09533017825,-141.095330178245
2014-07-23,2581,2719.69449567041,-138.694495670414
2014-07-24,2576,2719.27146789344,-143.271467893445
2014-07-25,2586,2718.82405801094,-132.824058010943
2014-07-28,2625,2718.35001796383,-93.3500179638349
2014-07-29,2842,2717.84704478894,124.152955211055
2014-07-30,2844,2717.31279693596,126.687203064037
2014-07-31,2827,2716.74498417438,110.255015825622
2014-08-01,2792,2716.14136864115,75.8586313588538
2014-08-04,2813,2715.49975804804,97.5002419519561
2014-08-05,2816,2714.81799146393,101.182008536071
2014-08-06,2792,2714.09394826024,77.9060517397569
2014-08-07,2793,2713.32554963307,79.6744503669285
2014-08-08,2828,2712.51074898179,115.48925101821
2014-08-11,2925,2711.64753263983,213.352467360165
2014-08-12,2917,2710.73393467927,206.266065320731
2014-08-13,2990,2709.7680773636,280.2319226364
2014-08-14,2995,2708.74816821836,286.251831781636
2014-08-15,2976,2707.67253060568,268.327469394318
2014-08-18,2978,2706.53960621264,271.460393787365
2014-08-19,2987,2705.34794764236,281.652052357636
2014-08-20,2968,2704.09621970844,263.90378029156
2014-08-21,2964,2702.78320364829,261.216796351715
2014-08-22,2943,2701.40778978637,241.592210213629
2014-08-25,2891,2699.968976424,191.031023576
2014-08-26,2840,2698.4658617266,141.534138273397
2014-08-27,2858,2696.8976228243,161.102377175698
2014-08-28,2841,2695.26349535184,145.736504648162
2014-08-29,2826,2693.56278153722,132.437218462777
2014-09-01,2848,2691.79484384985,156.205156150145
2014-09-02,2851,2689.95909950362,161.040900496377
2014-09-03,2850,2688.05503028112,161.944969718882
2014-09-04,2857,2686.08218453273,170.917815467275
2014-09-05,2859,2684.04017755063,174.959822449367
2014-09-09,2852,2681.92869527749,170.071304722515
2014-09-10,2856,2679.74749597716,176.252504022837
2014-09-11,2857,2677.49640821427,179.503591785727
2014-09-12,2823,2675.17533340912,147.824666590884
2014-09-15,2868,2672.78424718157,195.215752818434
2014-09-16,2892,2670.32318625627,221.676813743731
2014-09-17,2912,2667.79226805221,244.207731947793
2014-09-18,2904,2665.19170162056,238.808298379436
2014-09-19,2925,2662.52179695824,262.478203041758
2014-09-22,2920,2659.78296277604,260.217037223958
2014-09-23,2858,2656.97571628248,201.024283717523
2014-09-24,2875,2654.10068224938,220.899317750619
2014-09-25,2872,2651.1585685439,220.841431456098
2014-09-26,2871,2648.15017434409,222.849825655908
2014-09-29,2847,2645.07639011519,201.923609884806
2014-09-30,2875,2641.93819843935,233.06180156065
2014-10-08,2833,2638.73666536592,194.263334634079
2014-10-09,2842,2635.47295328261,206.527046717387
2014-10-10,2751,2632.1483048778,118.851695122202
2014-10-13,2753,2628.76404820987,124.235951790131
2014-10-14,2783,2625.32156046558,157.678439534419
2014-10-15,2779,2621.82227018598,157.177729814017
2014-10-16,2774,2618.26767109001,155.73232890999
2014-10-17,2744,2614.65932186754,129.340678132465
2014-10-20,2710,2610.99884558181,99.0011544181853
2014-10-21,2735,2607.28791876049,127.71208123951
2014-10-22,2739,2603.52825885418,135.471741145816
2014-10-23,2773,2599.72163610474,173.278363895259
2014-10-24,2791,2595.86987675238,195.130123247624
2014-10-27,2772,2591.9748786637,180.025121336296
2014-10-28,2770,2588.03862036425,181.96137963575
2014-10-29,2782,2584.06315479476,197.936845205244
2014-10-30,2781,2580.05061011138,200.949389888616
2014-10-31,2769,2576.00319628954,192.996803710463
2014-11-03,2714,2571.92320636892,142.076793631082
2014-11-04,2705,2567.81301316644,137.18698683356
2014-11-05,2664,2563.67504822758,100.324951772422
2014-11-06,2628,2559.51179980576,68.4882001942374
2014-11-07,2601,2555.32579762463,45.6742023753711
2014-11-10,2628,2551.11959971799,76.8804002820134
2014-11-11,2639,2546.89578299954,92.1042170004625
2014-11-12,2680,2542.65695616232,137.343043837683
2014-11-13,2678,2538.40576597146,139.594234028539
2014-11-14,2661,2534.14491596426,126.855084035737
2014-11-17,2642,2529.87716738059,112.122832619408
2014-11-18,2648,2525.60533389716,122.394666102841
2014-11-19,2658,2521.33227553773,136.667724462273
2014-11-20,2691,2517.0609029191,173.939097080901
2014-11-21,2690,2512.79418315101,177.205816848989
2014-11-24,2649,2508.53515524264,140.464844757359
2014-11-25,2660,2504.28693145292,155.713068547079
2014-11-26,2610,2500.05268210329,109.947317896712
2014-11-27,2579,2495.83564188071,83.1643581192891
2014-11-28,2538,2491.63909091996,46.3609090800408
2014-12-01,2480,2487.46634373257,-7.46634373256656
2014-12-02,2483,2483.32073399386,-0.320733993863787
2014-12-03,2505,2479.20559229282,25.7944077071811
2014-12-04,2468,2475.12424908589,-7.12424908588982
2014-12-05,2444,2471.0800454919,-27.0800454918958
2014-12-08,2354,2467.07631968476,-113.076319684762
2014-12-09,2322,2463.11639864476,-141.116398644756
2014-12-10,2335,2459.20356261064,-124.203562610638
2014-12-11,2312,2455.3410334896,-143.3410334896
2014-12-12,2329,2451.531981848,-122.531981847995
2014-12-15,2287,2447.77951900059,-160.779519000587
2014-12-16,2213,2444.08670561256,-231.086705612563
2014-12-17,2150,2440.45653588935,-290.456535889352
2014-12-18,2015,2436.8919085142,-421.891908514195
2014-12-19,2055,2433.39560210743,-378.395602107429
2014-12-22,2028,2429.97022089617,-401.970220896174
2014-12-23,1985,2426.61821269415,-441.618212694146
2014-12-24,2088,2423.34185915673,-335.34185915673
2014-12-25,2073,2420.14325939187,-347.143259391872
2014-12-26,2086,2417.02437389098,-331.024373890981
2014-12-29,2050,2413.98701965022,-363.987019650217
2014-12-30,2041,2411.03287683351,-370.032876833514
2014-12-31,2051,2408.16347514731,-357.163475147308
2015-01-05,2008,2405.38019134138,-397.380191341382
2015-01-06,2022,2402.68425452847,-380.684254528467
2015-01-07,2022,2400.07672956042,-378.076729560417
2015-01-08,2031,2397.55852392924,-366.558523929239
2015-01-09,2017,2395.13038884526,-378.130388845265
2015-01-12,1945,2392.79292399857,-447.792923998574
2015-01-13,1909,2390.54657277518,-481.546572775176
2015-01-14,1922,2388.39159346143,-466.391593461429
2015-01-15,1964,2386.32804529175,-422.328045291754
2015-01-16,1984,2384.35579471299,-400.35579471299
2015-01-19,2006,2382.47453359863,-376.474533598628
2015-01-20,2004,2380.68378833115,-376.683788331146
2015-01-21,2047,2378.98292967341,-331.98292967341
2015-01-22,2052,2377.37117268268,-325.371172682677
2015-01-23,2056,2375.84759518759,-319.847595187587
2015-01-26,2018,2374.41114052152,-356.411140521516
2015-01-27,2031,2373.06061980553,-342.06061980553
2015-01-28,2077,2371.79469683493,-294.794696834927
2015-01-29,2068,2370.61189401086,-302.611894010856
2015-01-30,2037,2369.51061187793,-332.510611877929
2015-02-02,2077,2368.48912589353,-291.489125893533
2015-02-03,2124,2367.54557406819,-243.545574068191
2015-02-04,2131,2366.67797392268,-235.677973922676
2015-02-05,2127,2365.88424230603,-238.884242306026
2015-02-06,2164,2365.16219864716,-201.162198647159
2015-02-09,2143,2364.50956363006,-221.509563630055
2015-02-10,2131,2363.92397478637,-232.923974786368
2015-02-11,2138,2363.40297808436,-225.402978084359
2015-02-12,2163,2362.94402321111,-199.944023211106
2015-02-13,2227,2362.54446668107,-135.544466681066
2015-02-16,2255,2362.20158235983,-107.201582359826
2015-02-17,2245,2361.91258808458,-116.912588084584
2015-02-25,2277,2361.67465737943,-84.6746573794341
2015-02-26,2347,2361.48491544172,-14.4849154417198
2015-02-27,2356,2361.34045246752,-5.34045246751846
2015-03-02,2437,2361.23835266553,75.7616473344719
2015-03-03,2415,2361.17569803685,53.8243019631522
2015-03-04,2399,2361.14960189942,37.8503981005771
2015-03-05,2445,2361.15719982005,83.84280017995
2015-03-06,2441,2361.19564301133,79.8043569886663
2015-03-09,2470,2361.26211734307,108.737882656933
2015-03-10,2424,2361.353841673,62.6461583270038
2015-03-11,2400,2361.46807980673,38.5319201932698
2015-03-12,2476,2361.60212144526,114.397878554738
2015-03-13,2443,2361.75327221722,81.2467277827771
2015-03-16,2425,2361.9188850386,63.0811149613964
2015-03-17,2385,2362.0963464096,22.9036535903954
2015-03-18,2322,2362.28306890558,-40.2830689055823
2015-03-19,2320,2362.47647456935,-42.4764745693505
2015-03-20,2328,2362.67396879234,-34.6739687923425
2015-03-23,2335,2362.8729394079,-27.8729394079041
2015-03-24,2435,2363.07075991656,71.9292400834389
2015-03-25,2401,2363.2647922973,37.7352077027038
2015-03-26,2434,2363.45242826174,70.5475717382565
2015-03-27,2393,2363.63107511976,29.3689248802389
2015-03-30,2372,2363.79816934271,8.20183065729512
2015-03-31,2406,2363.95115954192,42.0488404580836
2015-04-01,2412,2364.08749771895,47.9125022810485
2015-04-02,2468,2364.20465325677,103.795346743227
2015-04-03,2404,2364.30011534339,39.6998846566103
2015-04-07,2432,2364.37141607162,67.6285839283775
2015-04-08,2431,2364.4161039447,66.5838960552957
2015-04-09,2401,2364.4317554207,36.568244579303
2015-04-10,2378,2364.41597448084,13.5840255191606
2015-04-13,2418,2364.36638022224,53.6336197777612
2015-04-14,2416,2364.28059735696,51.7194026430424
2015-04-15,2419,2364.15627276722,54.8437272327828
2015-04-16,2522,2363.99107471384,158.008925286164
2015-04-17,2554,2363.78269412783,190.217305872174
2015-04-20,2588,2363.52888725475,224.471112745246
2015-04-21,2554,2363.22748896849,190.772511031506
2015-04-22,2546,2362.87642693012,183.123573069879
2015-04-23,2534,2362.47370765833,171.526292341666
2015-04-24,2571,2362.01741336789,208.982586632111
2015-04-27,2590,2361.50569717561,228.494302824392
2015-04-28,2588,2360.93679858312,227.063201416884
2015-04-29,2546,2360.3090515426,185.690948457396
2015-04-30,2572,2359.62088386505,212.379116134954
2015-05-04,2563,2358.87080011858,204.129199881422
2015-05-05,2564,2358.05739266026,205.942607339742
2015-05-06,2590,2357.17933822594,232.82066177406
2015-05-07,2543,2356.2353986799,186.764601320098
2015-05-08,2511,2355.22443212516,155.775567874841
2015-05-11,2515,2354.14537386568,160.854626134317
2015-05-12,2502,2352.99722359665,149.002776403355
2015-05-13,2506,2351.7790475043,154.220952495698
2015-05-14,2492,2350.48997336652,141.510026633483
2015-05-15,2501,2349.12919271003,151.870807289966
2015-05-18,2489,2347.69595555606,141.304044443941
2015-05-19,2437,2346.1895747029,90.8104252970977
2015-05-20,2432,2344.60942135835,87.3905786416492
2015-05-21,2457,2342.95490426801,114.045095731989
2015-05-22,2469,2341.22546830092,127.774531699085
2015-05-25,2463,2339.42060546755,123.579394532448
2015-05-26,2457,2337.53986059553,119.460139404473
2015-05-27,2464,2335.58282959505,128.417170404948
2015-05-28,2454,2333.54915775649,120.450842243509
2015-05-29,2478,2331.43854345267,146.56145654733
2015-06-01,2473,2329.2507348459,143.749265154097
2015-06-02,2468,2326.98554068126,141.014459318739
2015-06-03,2450,2324.64282912369,125.357170876314
2015-06-04,2448,2322.22252662791,125.777473372092
2015-06-05,2435,2319.72461146645,115.275388533549
2015-06-08,2454,2317.14911390312,136.850886096876
2015-06-09,2458,2314.49611185193,143.503888148072
2015-06-10,2483,2311.76573979565,171.234260204354
2015-06-11,2439,2308.95819153535,130.041808464647
2015-06-12,2443,2306.07373165399,136.926268346006
2015-06-15,2466,2303.1126784884,162.887321511596
2015-06-16,2513,2300.0754069751,212.924593024897
2015-06-17,2516,2296.96235938175,219.037640618247
2015-06-18,2490,2293.77406599058,196.225934009422
2015-06-19,2515,2290.51114762494,224.488852375062
2015-06-23,2485,2287.17430622019,197.82569377981
2015-06-24,2509,2283.76433650659,225.235663493409
2015-06-25,2501,2280.28211498711,220.717885012887
2015-06-26,2515,2276.72861126862,238.271388731381
2015-06-29,2489,2273.10488619369,215.895113806305
2015-06-30,2487,2269.41209909653,217.587900903475
2015-07-01,2481,2265.6514985538,215.3485014462
2015-07-02,2490,2261.82442308432,228.175576915676
2015-07-03,2473,2257.93230022335,215.067699776655
2015-07-06,2439,2253.97665182451,185.023348175494
2015-07-07,2355,2249.95908864204,105.040911357963
2015-07-08,2234,2245.88129791136,-11.8812979113603
2015-07-09,2350,2241.74501028739,108.254989712614
2015-07-10,2384,2237.55195151398,146.448048486016
2015-07-13,2354,2233.30389208319,120.696107916807
2015-07-14,2314,2229.00266302277,84.9973369772286
2015-07-15,2310,2224.65014525135,85.3498547486526
2015-07-16,2289,2220.24825482209,68.7517451779065
2015-07-17,2302,2215.79894306851,86.2010569314867
2015-07-20,2316,2211.30418974312,104.695810256881
2015-07-21,2287,2206.76601023055,80.2339897694456
2015-07-22,2308,2202.18646319249,105.813536807511
2015-07-23,2285,2197.56764045612,87.4323595438807
2015-07-24,2257,2192.9116775876,64.0883224123986
2015-07-27,2167,2188.2207462943,-21.2207462942991
2015-07-28,2171,2183.4970447749,-12.4970447749009
2015-07-29,2163,2178.74276245648,-15.7427624564768
2015-07-30,2168,2173.96008360017,-5.96008360016587
2015-07-31,2162,2169.15118595985,-7.15118595984521
2015-08-03,2081,2164.31824482563,-83.318244825632
2015-08-04,2045,2159.46343253165,-114.463432531653
2015-08-05,2070,2154.58888697157,-84.5888869715676
2015-08-06,2008,2149.69669872451,-141.696698724509
2015-08-07,2024,2144.78892340398,-120.788923403976
2015-08-10,2050,2139.86755805176,-89.8675580517578
2015-08-11,2080,2134.93454978031,-54.9345497803053
2015-08-12,2095,2129.99180855447,-34.9918085544691
2015-08-13,2160,2125.04122163137,34.9587783686339
2015-08-14,2114,2120.0846618039,-6.08466180389767
2015-08-17,2092,2115.12401631552,-23.1240163155214
2015-08-18,2041,2110.16116989455,-69.1611698945497
2015-08-19,2058,2105.19799771074,-47.1979977107434
2015-08-20,2025,2100.23634634542,-75.2363463454199
2015-08-21,2031,2095.27804287015,-64.2780428701504
2015-08-24,1957,2090.32488325681,-133.324883256812
2015-08-25,1902,2085.37863690735,-183.378636907348
2015-08-26,1874,2080.44101811252,-206.441018112522
2015-08-27,1932,2075.51366536175,-143.513665361754
2015-08-28,1980,2070.59813181006,-90.5981318100619
2015-08-31,1917,2065.69591128969,-148.695911289685
2015-09-01,1924,2060.80846018324,-136.808460183242
2015-09-02,1925,2055.93717340842,-130.937173408418
2015-09-07,1907,2051.08338933178,-144.083389331781
2015-09-08,1926,2046.24839219577,-120.248392195775
2015-09-09,1932,2041.43340668453,-109.43340668453
2015-09-10,1945,2036.63960777633,-91.6396077763257
2015-09-11,1949,2031.86812521411,-82.8681252141144
2015-09-14,1908,2027.12005086067,-119.120050860667
2015-09-15,1905,2022.39644232445,-117.396442324446
2015-09-16,1927,2017.69830797442,-90.6983079744182
2015-09-17,1943,2013.02660765264,-70.0266076526361
2015-09-18,1935,2008.38226371011,-73.3822637101069
2015-09-21,1950,2003.76616955165,-53.7661695516492
2015-09-22,1963,1999.17918824875,-36.1791882487526
2015-09-23,1997,1994.62216064825,2.37783935175289
2015-09-24,1980,1990.09591264183,-10.0959126418335
2015-09-25,1957,1985.60127110416,-28.6012711041606
2015-09-28,1949,1981.13905873665,-32.1390587366483
2015-09-29,1919,1976.71008641817,-57.710086418167
2015-09-30,1916,1972.31515174241,-56.3151517424115
2015-10-08,1975,1967.95502844812,7.04497155187713
2015-10-09,2036,1963.63046699569,72.369533004306
2015-10-12,2041,1959.34222075753,81.6577792424663
2015-10-13,2025,1955.09107302085,69.9089269791462
2015-10-14,2009,1950.87784082666,58.1221591733412
2015-10-15,1996,1946.7033701138,49.2966298862048
2015-10-16,1975,1942.56853084621,32.4314691537896
2015-10-19,1949,1938.47421336518,10.5257866348187
2015-10-20,1936,1934.42132141798,1.57867858202332
2015-10-21,1919,1930.41076310255,-11.4107631025528
2015-10-22,1923,1926.44344716964,-3.44344716963869
2015-10-23,1896,1922.52027765314,-26.5202776531392
2015-10-26,1884,1918.64215716365,-34.6421571636548
2015-10-27,1873,1914.80997734925,-41.8099773492481
2015-10-28,1873,1911.0246155383,-38.0246155383
2015-10-29,1876,1907.28693177679,-31.2869317767881
2015-10-30,1859,1903.59777039258,-44.5977703925825
2015-11-02,1884,1899.95796278107,-15.9579627810727
2015-11-03,1868,1896.36832190264,-28.3683219026393
2015-11-04,1910,1892.82965412123,17.1703458787718
2015-11-05,1889,1889.34275407443,-0.342754074429141
2015-11-06,1914,1885.90842349735,28.0915765026478
2015-11-09,1904,1882.52746398352,21.4725360164824
2015-11-10,1901,1879.20068873848,21.7993112615199
2015-11-11,1873,1875.92891984343,-2.92891984343342
2015-11-12,1886,1872.7129883906,13.287011609401
2015-11-13,1917,1869.55372426159,47.446275738408
2015-11-16,1889,1866.45196283024,22.5480371697623
2015-11-17,1901,1863.40855908282,37.5914409171784
2015-11-18,1840,1860.42437732607,-20.4243773260715
2015-11-19,1836,1857.50029740548,-21.500297405482
2015-11-20,1805,1854.63719072398,-49.6371907239777
2015-11-23,1731,1851.83591979713,-120.83591979713
2015-11-24,1807,1849.0973266224,-42.0973266223951
2015-11-25,1840,1846.42220324866,-6.42220324866081
2015-11-26,1850,1843.81132432334,6.1886756766576
2015-11-27,1856,1841.26546183915,14.7345381608485
2015-11-30,1652,1838.78539034699,-186.785390346989
2015-12-01,1687,1836.37189048883,-149.371890488826
2015-12-02,1668,1834.02566569622,-166.025665696218
2015-12-03,1644,1831.74735765705,-187.747357657052
2015-12-04,1640,1829.53753943052,-189.537539430515
2015-12-07,1658,1827.39670646877,-169.396706468775
2015-12-08,1610,1825.3252758769,-215.325275876902
2015-12-09,1625,1823.32359473799,-198.323594737995
2015-12-10,1625,1821.3919211284,-196.391921128402
2015-12-11,1651,1819.53043114543,-168.53043114543
2015-12-14,1666,1817.73921970608,-151.739219706076
2015-12-15,1666,1816.01831206336,-150.018312063356
2015-12-16,1671,1814.36767074748,-143.367670747483
2015-12-17,1651,1812.7871962771,-161.787196277099
2015-12-18,1668,1811.27672990862,-143.276729908625
2015-12-21,1690,1809.83604602185,-119.836046021854
2015-12-22,1688,1808.464859772,-120.464859771997
2015-12-23,1703,1807.16283677878,-104.162836778783
2015-12-24,1712,1805.92959286642,-93.929592866421
2015-12-25,1710,1804.76470080268,-94.7647008026788
2015-12-28,1680,1803.66769452836,-123.667694528358
2015-12-29,1726,1802.6380688126,-76.6380688126013
2015-12-30,1733,1801.67526730524,-68.6752673052382
2015-12-31,1736,1800.77870197685,-64.7787019768494
2016-01-04,1720,1799.94775641052,-79.9477564105228
2016-01-05,1743,1799.18178741245,-56.1817874124488
2016-01-06,1740,1798.48011874157,-58.4801187415728
2016-01-07,1738,1797.84205093357,-59.8420509335737
2016-01-08,1767,1797.26686035075,-30.2668603507515
2016-01-11,1722,1796.75379861923,-74.7537986192333
2016-01-12,1711,1796.302104854,-85.302104854004
2016-01-13,1701,1795.9109872697,-94.9109872696987
2016-01-14,1720,1795.57961882067,-75.579618820665
2016-01-15,1712,1795.30713322888,-83.3071332288793
2016-01-18,1747,1795.09263297456,-48.0926329745569
2016-01-19,1776,1794.93518610222,-18.935186102215
2016-01-20,1758,1794.83384077675,-36.8338407767509
2016-01-21,1756,1794.787637336,-38.7876373359963
2016-01-22,1754,1794.79560089235,-40.795600892347
2016-01-25,1747,1794.85674052476,-47.8567405247585
2016-01-26,1749,1794.970048449,-45.9700484489982
2016-01-27,1773,1795.13449709866,-22.1344970986562
2016-01-28,1751,1795.34903990545,-44.3490399054461
2016-01-29,1751,1795.61262115132,-44.6126211513173
2016-02-01,1751,1795.92416678621,-44.9241667862074
2016-02-02,1756,1796.28258431892,-40.2825843189238
2016-02-03,1762,1796.68676268851,-34.686762688511
2016-02-04,1795,1797.13557418274,-2.13557418274135
2016-02-05,1788,1797.6278767513,-9.62787675129748
2016-02-15,1821,1798.16252746112,22.837472538883
2016-02-16,1827,1798.73837939935,28.2616206006502
2016-02-17,1823,1799.35429509325,23.645704906754
2016-02-18,1830,1800.00914875218,29.9908512478185
2016-02-19,1855,1800.70182435994,54.2981756400585
2016-02-22,1852,1801.43121829718,50.568781702818
2016-02-23,1856,1802.19624938924,53.8037506107563
2016-02-24,1820,1802.99585736449,17.0041426355117
2016-02-25,1811,1803.82900419171,7.17099580829004
2016-02-26,1775,1804.69465886854,-29.6946588685428
2016-02-29,1775,1805.59179335666,-30.5917933566617
2016-03-01,1823,1806.51936734326,16.4806326567394
2016-03-02,1815,1807.47632787019,7.52367212981113
2016-03-03,1782,1808.46162879165,-26.4616287916486
2016-03-04,1824,1809.47422707182,14.5257729281819
2016-03-07,1890,1810.51306873672,79.48693126328
2016-03-08,1888,1811.57710581677,76.4228941832281
2016-03-09,1961,1812.66532319907,148.334676800928
2016-03-10,1920,1813.77673736087,106.223262639128
2016-03-11,1917,1814.91042609495,102.089573905047
2016-03-14,1917,1816.06551110265,100.934488897352
2016-03-15,1900,1817.2411562849,82.7588437151012
2016-03-16,1926,1818.43656726493,107.563432735073
2016-03-17,1947,1819.65098387523,127.34901612477
2016-03-18,1997,1820.88369041059,176.116309589408
2016-03-21,2028,1822.1340238068,205.865976193198
2016-03-22,2005,1823.40139379906,181.598606200936
2016-03-23,1982,1824.68529521924,157.314704780764
2016-03-24,1927,1825.98529796484,101.014702035163
2016-03-25,1923,1827.30103696087,95.6989630391293
2016-03-28,1896,1828.63218888781,67.3678111121949
