"JM0Date","JM0Close","JM0_hpft","JM0_hpfc"
2015-07-06,653,634.789786119426,18.2102138805743
2015-07-07,639.5,633.653849840806,5.84615015919386
2015-07-08,621.5,632.515010785766,-11.0150107857657
2015-07-09,642.5,631.373562811204,11.126437188796
2015-07-10,630,630.22979522086,-0.229795220859638
2015-07-13,627.5,629.084001917696,-1.58400191769571
2015-07-14,613.5,627.936476709683,-14.4364767096834
2015-07-15,624,626.787512750039,-2.78751275003914
2015-07-16,621.5,625.637397224512,-4.13739722451238
2015-07-17,621.5,624.486416166612,-2.98641616661196
2015-07-20,629,623.33485389961,5.66514610039014
2015-07-21,620,622.182993512315,-2.18299351231529
2015-07-22,611.5,621.03112043528,-9.53112043528025
2015-07-23,614,619.879519196696,-5.87951919669594
2015-07-24,611.5,618.72847038497,-7.22847038497034
2015-07-27,611.5,617.578252158155,-6.07825215815548
2015-07-28,609,616.429139686344,-7.42913968634432
2015-07-29,622,615.281405627126,6.71859437287354
2015-07-30,609.5,614.135319567183,-4.63531956718301
2015-07-31,614,612.991153870387,1.00884612961318
2015-08-03,610,611.849178984563,-1.84917898456259
2015-08-04,616,610.709665774551,5.29033422544855
2015-08-05,615,609.572884340812,5.42711565918751
2015-08-06,615.5,608.43910697062,7.06089302937958
2015-08-07,616.5,607.308608194602,9.19139180539779
2015-08-10,592,606.181665462069,-14.1816654620685
2015-08-11,603,605.058560021685,-2.05856002168512
2015-08-12,620.5,603.939567259998,16.5604327400022
2015-08-13,623.5,602.824961712611,20.6750382873886
2015-08-14,622,601.715024760548,20.2849752394525
2015-08-17,611,600.610046331067,10.3899536689332
2015-08-18,606,599.51032473642,6.4896752635798
2015-08-19,607.5,598.416162583651,9.08383741634912
2015-08-20,597,597.327865162368,-0.327865162367491
2015-08-21,599.5,596.245741517061,3.25425848293899
2015-08-24,576,595.170100556706,-19.1701005567064
2015-08-25,574,594.101252535465,-20.1012525354646
2015-08-26,563,593.039499783357,-30.0394997833566
2015-08-27,571.5,591.98513632134,-20.4851363213403
2015-08-28,573,590.938443753239,-17.9384437532388
2015-08-31,568.5,589.899695215161,-21.3996952151605
2015-09-01,573.5,588.869156428177,-15.3691564281766
2015-09-02,573.5,587.847084267577,-14.347084267577
2015-09-07,576.5,586.833729255686,-10.3337292556856
2015-09-08,583,585.829335984307,-2.82933598430652
2015-09-09,588,584.834144773732,3.16585522626835
2015-09-10,588,583.848394774622,4.15160522537763
2015-09-11,583.5,582.872326446365,0.627673553634778
2015-09-14,573.5,581.906181964414,-8.40618196441365
2015-09-15,574,580.950203763677,-6.9502037636775
2015-09-16,587,580.004630804288,6.99536919571246
2015-09-17,584,579.069699173437,4.93030082656318
2015-09-18,586,578.145647849971,7.85435215002903
2015-09-21,597,577.232717850673,19.7672821493273
2015-09-22,591.5,576.331153439007,15.1688465609932
2015-09-23,583.5,575.441207049457,8.05879295054346
2015-09-24,582.5,574.563137386682,7.93686261331761
2015-09-25,584.5,573.69720648653,10.8027935134698
2015-09-28,574,572.843679665616,1.1563203343842
2015-09-29,571,572.002826706015,-1.00282670601501
2015-09-30,571.5,571.174917867756,0.325082132243937
2015-10-08,570.5,570.360222996323,0.139777003676711
2015-10-09,581.5,569.559012071647,11.940987928353
2015-10-12,567,568.771555131381,-1.77155513138127
2015-10-13,567,567.998127149111,-0.998127149111183
2015-10-14,564.5,567.239002366148,-2.73900236614764
2015-10-15,563.5,566.494454611176,-2.99445461117593
2015-10-16,565,565.764756580755,-0.764756580754655
2015-10-19,565.5,565.050179733611,0.449820266388556
2015-10-20,569.5,564.350995212328,5.14900478767202
2015-10-21,568,563.667474345501,4.33252565449873
2015-10-22,571.5,562.999890590066,8.50010940993404
2015-10-23,571,562.348519193864,8.65148080613602
2015-10-26,564.5,561.713638918314,2.78636108168602
2015-10-27,563.5,561.095532101051,2.40446789894895
2015-10-28,556,560.494482231446,-4.49448223144584
2015-10-29,555,559.910773792788,-4.91077379278804
2015-10-30,555.5,559.344689410557,-3.84468941055705
2015-11-02,555.5,558.796509680272,-3.2965096802724
2015-11-03,557.5,558.266513608229,-0.76651360822857
2015-11-04,562,557.75497883808,4.24502116192045
2015-11-05,564,557.26218269659,6.73781730341032
2015-11-06,562.5,556.788404265364,5.71159573463587
2015-11-09,558.5,556.333925411025,2.1660745889748
2015-11-10,562.5,555.899030361234,6.60096963876615
2015-11-11,561.5,555.48400423898,6.01599576101988
2015-11-12,561.5,555.0891348958,6.4108651041999
2015-11-13,569,554.714712669988,14.2852873300118
2015-11-16,566.5,554.361030549906,12.1389694500938
2015-11-17,571,554.028387428838,16.9716125711619
2015-11-18,564,553.717087217816,10.2829127821837
2015-11-19,542.5,553.427440843263,-10.9274408432627
2015-11-20,545,553.159763482175,-8.15976348217538
2015-11-23,552,552.914365794536,-0.914365794536254
2015-11-24,494,552.69155506748,-58.6915550674796
2015-11-25,507.5,552.491638210117,-44.9916382101173
2015-11-26,515.5,552.314897870849,-36.814897870849
2015-11-27,513.5,552.161598100329,-38.6615981003291
2015-11-30,509.5,552.031987731418,-42.5319877314179
2015-12-01,516.5,551.926299615854,-35.426299615854
2015-12-02,523.5,551.844749024342,-28.3447490243424
2015-12-03,516.5,551.787536583782,-35.2875365837816
2015-12-04,516,551.754851204481,-35.7548512044809
2015-12-07,525.5,551.746867210286,-26.2468672102857
2015-12-08,521.5,551.76374414547,-30.2637441454697
2015-12-09,508,551.805630704874,-43.8056307048739
2015-12-10,511.5,551.872663073533,-40.3726630735328
2015-12-11,514,551.964959329036,-37.9649593290355
2015-12-14,520,552.082620860483,-32.0826208604834
2015-12-15,517,552.2257333638,-35.2257333637998
2015-12-16,519,552.394369273229,-33.3943692732289
2015-12-17,521.5,552.588586462189,-31.0885864621886
2015-12-18,536.5,552.808429000091,-16.3084290000908
2015-12-21,546,553.053928105639,-7.05392810563858
2015-12-22,545.5,553.325108256296,-7.82510825629643
2015-12-23,543.5,553.621991013744,-10.1219910137442
2015-12-24,545.5,553.944594705,-8.44459470500021
2015-12-25,543,554.292933473079,-11.2929334730793
2015-12-28,542,554.667017970376,-12.6670179703758
2015-12-29,555,555.066854181199,-0.066854181199405
2015-12-30,558,555.492442853842,2.50755714615845
2015-12-31,565,555.943784708959,9.05621529104117
2016-01-04,555,556.420881503781,-1.42088150378128
2016-01-05,561,556.923738738914,4.07626126108549
2016-01-06,551,557.452361327722,-6.45236132772204
2016-01-07,550,558.006755868463,-8.00675586846271
2016-01-08,551,558.586926292287,-7.58692629228701
2016-01-11,550.5,559.192873220648,-8.69287322064838
2016-01-12,535.5,559.824594138917,-24.3245941389171
2016-01-13,529,560.482082939135,-31.4820829391352
2016-01-14,531,561.165323458503,-30.1653234585026
2016-01-15,528,561.874286520928,-33.8742865209279
2016-01-18,542,562.608930481071,-20.6089304810705
2016-01-19,543,563.369199691293,-20.3691996912926
2016-01-20,537.5,564.155029985124,-26.6550299851243
2016-01-21,531.5,564.9663487763,-33.4663487762997
2016-01-22,545.5,565.803072460397,-20.3030724603968
2016-01-25,545,566.665103599345,-21.6651035993447
2016-01-26,551.5,567.552336362653,-16.0523363626534
2016-01-27,560.5,568.464655964312,-7.96465596431148
2016-01-28,552.5,569.401940982895,-16.9019409828948
2016-01-29,555,570.36406670477,-15.3640667047704
2016-02-01,558,571.350901429675,-13.3509014296752
2016-02-02,558.5,572.36230710642,-13.8623071064196
2016-02-03,559,573.398140165171,-14.3981401651707
2016-02-04,564.5,574.458251305952,-9.95825130595174
2016-02-05,558,575.542485277119,-17.5424852771191
2016-02-15,558.5,576.650682710782,-18.1506827107821
2016-02-16,566.5,577.78267698766,-11.2826769876599
2016-02-17,563,578.938293985611,-15.9382939856108
2016-02-18,568,580.117354918834,-12.1173549188342
2016-02-19,571,581.319674413233,-10.3196744132325
2016-02-22,594,582.545062085892,11.4549379141083
2016-02-23,600,583.793323288076,16.2066767119235
2016-02-24,612.5,585.064268106145,27.4357318938554
2016-02-25,608,586.357713325623,21.6422866743765
2016-02-26,606.5,587.673487072844,18.8265129271562
2016-02-29,612.5,589.0114264202,23.4885735797997
2016-03-01,613,590.371376222222,22.6286237777778
2016-03-02,608,591.753191042625,16.2468089573748
2016-03-03,602.5,593.156734798978,9.343265201022
2016-03-04,591.5,594.581878124558,-3.08187812455807
2016-03-07,616.5,596.028495514767,20.4715044852334
2016-03-08,622.5,597.49646019113,25.0035398088703
2016-03-09,600.5,598.985653837259,1.5143461627412
2016-03-10,601,600.495968472195,0.504031527804472
2016-03-11,612.5,602.027296740962,10.4727032590381
2016-03-14,614,603.579531496936,10.4204685030639
2016-03-15,613,605.152569922507,7.84743007749347
2016-03-16,613.5,606.746313507385,6.75368649261543
2016-03-17,623,608.36066698523,14.6393330147697
2016-03-18,633.5,609.99553788129,23.5044621187102
2016-03-21,624.5,611.650839772145,12.8491602278552
2016-03-22,627,613.326495950168,13.6735040498315
2016-03-23,622.5,615.02243501913,7.47756498087031
2016-03-24,609.5,616.738591234785,-7.23859123478459
2016-03-25,616.5,618.474901943927,-1.97490194392689
2016-03-28,610.5,620.231301501107,-9.73130150110668
2016-03-29,611,622.007723444543,-11.0077234445432
2016-03-30,609.5,623.804097289997,-14.3040972899974
2016-03-31,642.5,625.620348002961,16.8796519970386
2016-04-01,656.5,627.456394636234,29.0436053637655
2016-04-05,657.5,629.312163220035,28.1878367799649
2016-04-06,655,631.187591789988,23.8124082100123
2016-04-07,654,633.082630033485,20.9173699665154
2016-04-08,655.5,634.997237480987,20.5027625190128
2016-04-11,674,636.931382309322,37.0686176906776
2016-04-12,696.5,638.885041170373,57.614958829627
2016-04-13,711.5,640.858206038691,70.641793961309
2016-04-14,711,642.850892704553,68.1491072954469
2016-04-15,688,644.863146158662,43.1368538413377
2016-04-18,719.5,646.895039561868,72.6049604381319
2016-04-19,720,648.946663906038,71.0533360939621
2016-04-20,755,651.018140194971,103.981859805029
2016-04-21,772.5,653.109618803128,119.390381196872
2016-04-22,765.5,655.221293086853,110.278706913147
2016-04-25,818.5,657.353405753701,161.146594246299
2016-04-26,797.5,659.506245096016,137.993754903984
2016-04-27,761,661.680166017601,99.3198339823995
2016-04-28,729.5,663.875580463363,65.6244195366373
2016-04-29,773.5,666.092941433076,107.407058566924
2016-05-03,727,668.332729052977,58.6672709470231
2016-05-04,730.5,670.595467847078,59.9045321529221
2016-05-05,706.5,672.88170659009,33.61829340991
2016-05-06,694.5,675.192018818742,19.307981181258
2016-05-09,664,677.526991966339,-13.5269919663386
2016-05-10,688.5,679.887221447277,8.61277855272276
2016-05-11,688,682.27329708448,5.72670291552013
2016-05-12,684,684.685812260954,-0.685812260954188
2016-05-13,664.5,687.12536272699,-22.62536272699
2016-05-16,685.5,689.592543949364,-4.09254394936438
2016-05-17,720,692.087942042379,27.9120579576205
2016-05-18,704,694.612141428708,9.38785857129201
2016-05-19,709,697.165738068749,11.8342619312515
2016-05-20,727.5,699.749331803479,27.7506681965213
2016-05-23,691.5,702.363527365605,-10.8635273656052
2016-05-24,660,705.008940958876,-45.0089409588763
2016-05-25,656,707.68618429651,-51.6861842965097
2016-05-26,684,710.395850486878,-26.3958504868776
2016-05-27,685,713.138511273332,-28.1385112733322
2016-05-30,688.5,715.914727488194,-27.4147274881942
2016-05-31,683,718.72504833245,-35.7250483324503
2016-06-01,685.5,721.570011675048,-36.0700116750478
2016-06-02,688,724.450140617625,-36.4501406176245
2016-06-03,697.5,727.365943351783,-29.8659433517833
2016-06-06,704.5,730.317913002227,-25.8179130022267
2016-06-07,695,733.306530348189,-38.3065303481893
2016-06-08,681,736.332265496979,-55.3322654969792
2016-06-13,662.5,739.395572721322,-76.8955727213221
2016-06-14,645,742.496883421947,-97.4968834219468
2016-06-15,655.5,745.636597214024,-90.1365972140236
2016-06-16,659,748.815073411454,-89.8150734114542
2016-06-17,673.5,752.032634069181,-78.5326340691809
2016-06-20,668,755.289564116226,-87.2895641162264
2016-06-21,677.5,758.586116019586,-81.0861160195864
2016-06-22,701.5,761.92250616398,-60.4225061639797
2016-06-23,708,765.298917416533,-57.2989174165328
2016-06-24,705.5,768.715507668184,-63.215507668184
2016-06-27,734,772.172411124668,-38.1724111246678
2016-06-28,727,775.66973586104,-48.6697358610404
2016-06-29,716,779.207574173463,-63.2075741734628
2016-06-30,719,782.785998239837,-63.7859982398374
2016-07-01,717,786.405054110837,-69.4050541108369
2016-07-04,728.5,790.064761470322,-61.5647614703224
2016-07-05,717,793.765111313053,-76.7651113130529
2016-07-06,721,797.506069185327,-76.5060691853271
2016-07-07,722,801.28756890181,-79.2875689018099
2016-07-08,733.5,805.109512652741,-71.6095126527406
2016-07-11,739,808.971769853986,-69.9717698539861
2016-07-12,771.5,812.874180320914,-41.3741803209143
2016-07-13,755,816.816554945362,-61.8165549453622
2016-07-14,739.5,820.79868751687,-81.2986875168701
2016-07-15,744.5,824.820346272286,-80.3203462722863
2016-07-18,715,828.881265843071,-113.881265843071
2016-07-19,722.5,832.981147659315,-110.481147659315
2016-07-20,720.5,837.119646077327,-116.619646077327
2016-07-21,742.5,841.296369784831,-98.7963697848313
2016-07-22,731,845.510879263629,-114.510879263629
2016-07-25,751,849.762694157218,-98.7626941572176
2016-07-26,742,854.051286774864,-112.051286774865
2016-07-27,753.5,858.376088601284,-104.876088601284
2016-07-28,771,862.736484803668,-91.7364848036675
2016-07-29,763.5,867.131817197719,-103.631817197719
2016-08-01,780,871.561389678921,-91.561389678921
2016-08-02,787,876.02446330548,-89.0244633054801
2016-08-03,780.5,880.520261287938,-100.020261287938
2016-08-04,769.5,885.047970037643,-115.547970037643
2016-08-05,784.5,889.606734621513,-105.106734621513
2016-08-08,821,894.195652343712,-73.1956523437121
2016-08-09,808.5,898.813777061392,-90.3137770613922
2016-08-10,810,903.460132375635,-93.4601323756352
2016-08-11,815,908.133704555415,-93.1337045554154
2016-08-12,813,912.833441237031,-99.8334412370311
2016-08-15,865,917.5582515591,-52.5582515591001
2016-08-16,877,922.307003393066,-45.3070033930657
2016-08-17,866,927.078542884901,-61.0785428849007
2016-08-18,845,931.871697452574,-86.8716974525741
2016-08-19,848.5,936.685269266522,-88.1852692665221
2016-08-22,857.5,941.518024587934,-84.0180245879338
2016-08-23,868.5,946.368693225835,-77.8686932258349
2016-08-24,867,951.235970259506,-84.2359702595056
2016-08-25,859,956.118518580437,-97.1185185804369
2016-08-26,861.5,961.014966260403,-99.5149662604027
2016-08-29,874,965.923901226251,-91.9239012262505
2016-08-30,883,970.84387026939,-87.8438702693903
2016-08-31,859.5,975.773382183525,-116.273382183525
2016-09-01,876.5,980.710909451268,-104.210909451268
2016-09-02,901,985.654876492476,-84.654876492476
2016-09-05,936.5,990.603664650428,-54.1036646504283
2016-09-06,946,995.555620275464,-49.5556202754644
2016-09-07,903.5,1000.50906735365,-97.0090673536524
2016-09-08,909.5,1005.46230938676,-95.9623093867563
2016-09-09,902,1010.41360977689,-108.413609776895
2016-09-12,865.5,1015.36119225922,-149.861192259223
2016-09-13,855,1020.30323575508,-165.303235755077
2016-09-14,866.5,1025.2378572392,-158.737857239199
2016-09-19,891.5,1030.1631053566,-138.663105356595
2016-09-20,926.5,1035.07696313648,-108.576963136476
2016-09-21,931.5,1039.97735629026,-108.477356290262
2016-09-22,921.5,1044.86216564803,-123.362165648031
2016-09-23,943,1049.72922719968,-106.729227199684
2016-09-26,963,1054.57632594217,-91.5763259421677
2016-09-27,960.5,1059.4012027548,-98.901202754805
2016-09-28,970.5,1064.20156066309,-93.7015606630859
2016-09-29,999.5,1068.97506181059,-69.4750618105862
2016-09-30,1011.5,1073.7193296085,-62.219329608496
2016-10-10,1023,1078.4319587498,-55.4319587497986
2016-10-11,1041,1083.11051820828,-42.1105182082756
2016-10-12,1063,1087.75255404484,-24.7525540448363
2016-10-13,1059.5,1092.35559491331,-32.8555949133088
2016-10-14,1111,1096.91715923583,14.0828407641738
2016-10-17,1156,1101.43475185336,54.565248146643
2016-10-18,1180.5,1105.90588342817,74.5941165718293
2016-10-19,1228.5,1110.32808717751,118.171912822486
2016-10-20,1213,1114.69892715304,98.3010728469558
2016-10-21,1235,1119.01601625376,115.983983746236
2016-10-24,1243.5,1123.27700801245,120.222991987546
2016-10-25,1300,1127.47960390499,172.52039609501
2016-10-26,1277.5,1131.62155510252,145.878444897479
2016-10-27,1244,1135.70068408936,108.299315910639
2016-10-28,1307.5,1139.71487364998,167.785126350022
2016-10-31,1306.5,1143.66205133542,162.837948664581
2016-11-01,1313,1147.54021405244,165.45978594756
2016-11-02,1304.5,1151.34742601847,153.15257398153
2016-11-03,1336,1155.0818198453,180.918180154704
2016-11-04,1405.5,1158.74159145186,246.758408548137
2016-11-07,1516,1162.32501154133,353.67498845867
2016-11-08,1422.5,1165.83045281694,256.669547183057
2016-11-09,1559,1169.25643417689,389.743565823107
2016-11-10,1495.5,1172.60158061629,322.898419383711
2016-11-11,1563,1175.86467823435,387.135321765646
2016-11-14,1644,1179.04464660413,464.955353395865
2016-11-15,1509.5,1182.14056532407,327.359434675925
2016-11-16,1569,1185.15170618707,383.848293812927
2016-11-17,1558,1188.07747630308,369.922523696925
2016-11-18,1485,1190.91744144927,294.082558550728
2016-11-21,1483,1193.67132031417,289.328679685827
2016-11-22,1598.5,1196.33895314801,402.161046851992
2016-11-23,1566,1198.92029979812,367.079700201881
2016-11-24,1544,1201.4154863487,342.584513651299
2016-11-25,1582,1203.82479062031,378.175209379688
2016-11-28,1588.5,1206.14863204389,382.351367956107
2016-11-29,1501,1208.38758637305,292.612413626954
2016-11-30,1294.5,1210.54238740992,83.9576125900839
2016-12-01,1306.5,1212.61388991075,93.8861100892501
2016-12-02,1276,1214.60298333652,61.3970166634839
2016-12-05,1292.5,1216.51059595714,75.9894040428634
2016-12-06,1280,1218.33768142134,61.6623185786581
2016-12-07,1344,1220.08522478892,123.914775211075
2016-12-08,1317,1221.75423660859,95.2457633914126
2016-12-09,1289,1223.34577865022,65.6542213497794
2016-12-12,1242,1224.86095205443,17.1390479455683
2016-12-13,1258,1226.30088510086,31.6991148991416
2016-12-14,1271,1227.66671315356,43.3332868464431
2016-12-15,1288,1228.95958467965,59.040415320354
2016-12-16,1260,1230.18066605859,29.8193339414112
2016-12-19,1293.5,1231.33114807487,62.1688519251348
2016-12-20,1328.5,1232.41223383899,96.087766161013
2016-12-21,1329,1233.42515215971,95.5748478402862
2016-12-22,1255,1234.37117156438,20.6288284356186
2016-12-23,1248,1235.25160008732,12.7483999126826
2016-12-26,1173.5,1236.06775428976,-62.5677542897589
2016-12-27,1177,1236.82095600276,-59.8209560027636
2016-12-28,1168,1237.51250119453,-69.5125011945328
2016-12-29,1172.5,1238.14366110541,-65.6436611054116
2016-12-30,1177,1238.7156782423,-61.7156782422962
2017-01-03,1125.5,1239.22976797753,-113.729767977532
2017-01-04,1138.5,1239.6871201727,-101.187120172698
2017-01-05,1146.5,1240.08887767795,-93.5888776779471
2017-01-06,1161.5,1240.43614151693,-78.9361415169341
2017-01-09,1199,1240.72997402738,-41.7299740273767
2017-01-10,1268,1240.97140491803,27.0285950819745
2017-01-11,1247.5,1241.16144664791,6.3385533520945
2017-01-12,1245,1241.30112284878,3.6988771512239
2017-01-13,1263.5,1241.39145977238,22.1085402276188
2017-01-16,1325.5,1241.43348519954,84.0665148004614
2017-01-17,1221.5,1241.42823604992,-19.9282360499223
2017-01-18,1224,1241.3767839927,-17.3767839927039
2017-01-19,1234,1241.28019245973,-7.28019245972549
2017-01-20,1179,1241.13951769978,-62.1395176997773
2017-01-23,1180.5,1240.95581295243,-60.4558129524309
2017-01-24,1214,1240.73010577128,-26.7301057712822
2017-01-25,1200,1240.4633987199,-40.4633987198964
2017-01-26,1260,1240.15668331268,19.8433166873205
2017-02-03,1172,1239.81093433809,-67.8109343380923
2017-02-06,1154.5,1239.42713478703,-84.9271347870292
2017-02-07,1164,1239.00623962013,-75.0062396201275
2017-02-08,1175,1238.54916869242,-63.5491686924243
2017-02-09,1132,1238.05681085451,-106.05681085451
2017-02-10,1158,1237.53002868833,-79.5300286883291
2017-02-13,1204.5,1236.96964093613,-32.4696409361302
2017-02-14,1224.5,1236.3764334657,-11.8764334657036
2017-02-15,1214,1235.75117872315,-21.7511787231453
2017-02-16,1223,1235.09464424531,-12.0946442453052
2017-02-17,1235.5,1234.40758857801,1.09241142199443
2017-02-20,1280,1233.69076526758,46.3092347324211
2017-02-21,1268,1232.94492831203,35.0550716879682
2017-02-22,1223.5,1232.17085085156,-8.67085085156125
2017-02-23,1219,1231.3693205169,-12.3693205168965
2017-02-24,1257.5,1230.54112135449,26.9588786455095
2017-02-27,1266,1229.6870322979,36.3129677020997
2017-02-28,1249.5,1228.80784342432,20.6921565756785
2017-03-01,1327,1227.9043598213,99.095640178695
2017-03-02,1318.5,1226.97739512966,91.5226048703379
2017-03-03,1310.5,1226.02780395238,84.4721960476152
2017-03-06,1309.5,1225.05647872427,84.443521275727
2017-03-07,1303.5,1224.06434679744,79.4356532025637
2017-03-08,1294,1223.05237042964,70.9476295703562
2017-03-09,1304.5,1222.02154471412,82.4784552858814
2017-03-10,1273.5,1220.972894071,52.5271059289968
2017-03-13,1318,1219.90747701368,98.092522986316
2017-03-14,1313,1218.82637376817,94.1736262318312
2017-03-15,1304.5,1217.73070510797,86.7692948920341
2017-03-16,1298,1216.62163073416,81.3783692658449
2017-03-17,1275.5,1215.50034621477,59.9996537852253
2017-03-20,1307,1214.36808075638,92.6319192436164
2017-03-21,1301.5,1213.22608836702,88.2739116329769
2017-03-22,1272,1212.07566134501,59.9243386549931
2017-03-23,1306.5,1210.91812847755,95.5818715224465
2017-03-24,1291,1209.75484332218,81.2451566778187
2017-03-27,1234,1208.58719894613,25.4128010538657
2017-03-28,1228.5,1207.41662200012,21.0833779998765
2017-03-29,1277,1206.24454963949,70.7554503605135
2017-03-30,1281,1205.07242773458,75.9275722654172
2017-03-31,1271,1203.90173140323,67.0982685967684
2017-04-05,1324.5,1202.73396714865,121.766032851347
2017-04-06,1343,1201.5706692098,141.429330790198
2017-04-07,1283.5,1200.41342215881,83.0865778411928
2017-04-10,1264.5,1199.26386902901,65.2361309709934
2017-04-11,1216,1198.12368719837,17.8763128016316
2017-04-12,1154.5,1196.99458101088,-42.4945810108756
2017-04-13,1142.5,1195.87826219984,-53.3782621998426
2017-04-14,1108,1194.77642493308,-86.7764249330761
2017-04-17,1128.5,1193.69074131391,-65.1907413139117
2017-04-18,1096.5,1192.6228475758,-96.1228475757958
2017-04-19,1078,1191.57435300497,-113.574353004967
2017-04-20,1124.5,1190.54682715432,-66.0468271543153
2017-04-21,1138.5,1189.5417926297,-51.0417926297033
2017-04-24,1091.5,1188.56074473602,-97.0607447360152
2017-04-25,1085,1187.60515767915,-102.605157679154
2017-04-26,1080,1186.67646554424,-106.676465544241
2017-04-27,1116.5,1185.77606000355,-69.2760600035511
2017-04-28,1127,1184.90528863357,-57.9052886335747
2017-05-02,1141,1184.06547037486,-43.0654703748618
2017-05-03,1106,1183.25790023229,-77.2579002322868
2017-05-04,1049.5,1182.48385540912,-132.983855409116
2017-05-05,1020,1181.74458117342,-161.744581173417
2017-05-08,1039,1181.04126782297,-142.041267822966
2017-05-09,1046.5,1180.37503879684,-133.875038796836
2017-05-10,1066,1179.74695882003,-113.746958820026
2017-05-11,1025.5,1179.15803727894,-153.658037278945
2017-05-12,1013.5,1178.60923654157,-165.109236541568
2017-05-15,1019.5,1178.10145545984,-158.601455459841
2017-05-16,1029,1177.63552463618,-148.635524636177
2017-05-17,1047.5,1177.21220911347,-129.712209113474
2017-05-18,1029,1176.83221249478,-147.832212494785
2017-05-19,1048.5,1176.49618476528,-127.996184765281
2017-05-22,1048,1176.20471480226,-128.204714802259
2017-05-23,1075,1175.95833857453,-100.958338574531
2017-05-24,1037.5,1175.75753905634,-138.257539056338
2017-05-25,1051,1175.60275748966,-124.602757489658
2017-05-26,1033,1175.49437796641,-142.494377966413
2017-05-31,949,1175.43273307276,-226.43273307276
2017-06-01,950.5,1175.41809649331,-224.918096493306
2017-06-02,940,1175.45064831474,-235.450648314742
2017-06-05,958.5,1175.53047565141,-217.030475651406
2017-06-06,969,1175.65756829187,-206.65756829187
2017-06-07,971.5,1175.83182631311,-204.331826313106
2017-06-08,969,1176.05306436812,-207.053064368116
2017-06-09,951,1176.3210126473,-225.321012647301
2017-06-12,966.5,1176.63531575378,-210.13531575378
2017-06-13,954,1176.99552515183,-222.995525151829
2017-06-14,985,1177.40110544426,-192.401105444261
2017-06-15,968,1177.85142905672,-209.851429056721
2017-06-16,964,1178.34578888372,-214.345788883722
2017-06-19,998.5,1178.88339107583,-180.383391075829
2017-06-20,1014.5,1179.46335318157,-164.963353181567
2017-06-21,1029.5,1180.08471818624,-150.58471818624
2017-06-22,1032.5,1180.74646088593,-148.246460885928
2017-06-23,1041.5,1181.44749383118,-139.947493831184
2017-06-26,1022.5,1182.18666829316,-159.686668293161
2017-06-27,1049.5,1182.96277769453,-133.462777694526
2017-06-28,1077.5,1183.7745494499,-106.274549449895
2017-06-29,1132,1184.62065580574,-52.6206558057371
2017-06-30,1119.5,1185.49972507887,-65.9997250788749
2017-07-03,1147,1186.41036383473,-39.4103638347307
2017-07-04,1103.5,1187.3511513574,-83.8511513574036
2017-07-05,1122.5,1188.32065064007,-65.8206506400714
2017-07-06,1123.5,1189.31739001526,-65.8173900152596
2017-07-07,1128,1190.33987060795,-62.3398706079541
2017-07-10,1128.5,1191.38656633692,-62.8865663369157
2017-07-11,1151.5,1192.45592535201,-40.9559253520127
2017-07-12,1139,1193.54636980836,-54.5463698083604
2017-07-13,1183.5,1194.65630493155,-11.1563049315516
2017-07-14,1169.5,1195.78411339989,-26.2841133998902
2017-07-17,1222,1196.92817328013,25.0718267198675
2017-07-18,1243.5,1198.0868517742,45.4131482257954
2017-07-19,1255,1199.25852644774,55.7414735522593
2017-07-20,1240.5,1200.44159363837,40.0584063616258
2017-07-21,1262,1201.63447272497,60.365527275035
2017-07-24,1243,1202.83559964494,40.1644003550549
2017-07-25,1262,1204.04343528842,57.9565647115776
2017-07-26,1269.5,1205.25645714785,64.2435428521537
2017-07-27,1283,1206.47316667258,76.526833327416
2017-07-28,1271.5,1207.6920918677,63.807908132302
2017-07-31,1344,1208.91179237137,135.088207628634
2017-08-01,1321,1210.13085419739,110.86914580261
2017-08-02,1339.5,1211.34791919961,128.152080800393
2017-08-03,1287.5,1212.5616750607,74.938324939302
2017-08-04,1283.5,1213.77086243626,69.7291375637416
2017-08-07,1242.5,1214.97425295838,27.5257470416246
2017-08-08,1281.5,1216.17064708237,65.329352917628
2017-08-09,1335.5,1217.35885664158,118.141143358423
2017-08-10,1334.5,1218.53772047387,115.962279526134
2017-08-11,1327.5,1219.70612625191,107.793873748093
2017-08-14,1299.5,1220.86300958255,78.6369904174496
2017-08-15,1334,1222.00735063024,111.99264936976
2017-08-16,1358,1223.13816206482,134.861837935183
2017-08-17,1455.5,1224.25450284939,231.245497150612
2017-08-18,1482.5,1225.35548769349,257.144512306508
2017-08-21,1472.5,1226.44032689427,246.059673105732
2017-08-22,1485.5,1227.50833704211,257.99166295789
2017-08-23,1455,1228.55893643851,226.441063561494
2017-08-24,1479.5,1229.59165002838,249.908349971624
2017-08-25,1505.5,1230.60609635828,274.893903641722
2017-08-28,1471,1231.60199727673,239.398002723272
2017-08-29,1403,1232.57918826242,170.42081173758
2017-08-30,1395,1233.53760375157,161.462396248429
2017-08-31,1419,1234.47724862547,184.522751374526
2017-09-01,1442.5,1235.39819450751,207.101805492492
2017-09-04,1396,1236.30058929531,159.699410704692
2017-09-05,1424.5,1237.18466649404,187.31533350596
2017-09-06,1394,1238.05072562228,155.949274377721
2017-09-07,1398,1238.89914362716,159.100856372845
