"EG0Date","EG0Close","EG0_hpft","EG0_hpfc"
2021-07-06,5167,5200.63723757248,-33.6372375724798
2021-07-07,5025,5205.65585002116,-180.655850021164
2021-07-08,4987,5210.66669748303,-223.666697483033
2021-07-09,4988,5215.66809586555,-227.668095865547
2021-07-12,5032,5220.65826862137,-188.658268621367
2021-07-13,5133,5225.63534509428,-92.6353450942805
2021-07-14,5258,5230.59737664435,27.402623355652
2021-07-15,5225,5235.54237633994,-10.5423763399419
2021-07-16,5285,5240.46836857649,44.5316314235082
2021-07-19,5385,5245.37337339168,139.626626608315
2021-07-20,5341,5250.25542923077,90.744570769228
2021-07-21,5414,5255.11263225509,158.887367744911
2021-07-22,5420,5259.94311613609,160.056883863908
2021-07-23,5361,5264.74508022287,96.2549197771287
2021-07-26,5377,5269.51679002562,107.48320997438
2021-07-27,5321,5274.25655084249,46.7434491575077
2021-07-28,5348,5278.96271240076,69.0372875992375
2021-07-29,5447,5283.63364374961,163.366356250387
2021-07-30,5469,5288.26774247551,180.732257524493
2021-08-02,5329,5292.86347369405,36.1365263059517
2021-08-03,5249,5297.41937722811,-48.4193772281074
2021-08-04,5350,5301.93400783812,48.0659921618826
2021-08-05,5357,5306.40590026975,50.594099730251
2021-08-06,5444,5310.83360913722,133.16639086278
2021-08-09,5471,5315.21570996844,155.78429003156
2021-08-10,5376,5319.55083333693,56.4491666630706
2021-08-11,5312,5323.83767421105,-11.8376742110506
2021-08-12,5246,5328.07495089312,-82.0749508931248
2021-08-13,5141,5332.26137679219,-191.261376792189
2021-08-16,5107,5336.39563139082,-229.395631390825
2021-08-17,5092,5340.47631511173,-248.476315111731
2021-08-18,5009,5344.50193355485,-335.501933554854
2021-08-19,4891,5348.47088960986,-457.470889609857
2021-08-20,4889,5352.38144748346,-463.381447483465
2021-08-23,4948,5356.2316822824,-408.231682282404
2021-08-24,4941,5360.01947757021,-419.019477570208
2021-08-25,4962,5363.7425481635,-401.7425481635
2021-08-26,4869,5367.39843567345,-498.398435673452
2021-08-27,5080,5370.98451564684,-290.984515646841
2021-08-30,4999,5374.49795761275,-375.497957612747
2021-08-31,5008,5377.93581081866,-369.935810818662
2021-09-01,5015,5381.2949692965,-366.294969296497
2021-09-02,5128,5384.57217416174,-256.572174161743
2021-09-03,5160,5387.76401511804,-227.76401511804
2021-09-06,5196,5390.86697581225,-194.866975812252
2021-09-07,5280,5393.87744574316,-113.877445743163
2021-09-08,5270,5396.79173385925,-126.791733859245
2021-09-09,5239,5399.60610203641,-160.606102036406
2021-09-10,5247,5402.31675974015,-155.316759740155
2021-09-13,5328,5404.91985004789,-76.919850047892
2021-09-14,5443,5407.41145183523,35.5885481647725
2021-09-15,5422,5409.78761218231,12.2123878176948
2021-09-16,5454,5412.04439288004,41.9556071199594
2021-09-17,5428,5414.17786076757,13.8221392324258
2021-09-22,5438,5416.18410002648,21.8158999735159
2021-09-23,5552,5418.05920055246,133.940799447538
2021-09-24,5642,5419.79926125848,222.200738741517
2021-09-27,5885,5421.40043642368,463.599563576325
2021-09-28,6161,5422.85897217569,738.141027824312
2021-09-29,6055,5424.1713062756,630.828693724396
2021-09-30,6470,5425.33418160246,1044.66581839754
2021-10-08,6384,5426.34460179455,957.655398205447
2021-10-11,6890,5427.20000231286,1462.79999768714
2021-10-12,6873,5427.89821447472,1445.10178552528
2021-10-13,6392,5428.43767426017,963.562325739829
2021-10-14,6597,5428.81741499569,1168.18258500431
2021-10-15,6959,5429.03686830645,1529.96313169355
2021-10-18,7432,5429.09594869727,2002.90405130273
2021-10-19,7324,5428.9952030978,1895.0047969022
2021-10-20,6769,5428.7360063578,1340.2639936422
2021-10-21,6507,5428.3205166455,1078.6794833545
2021-10-22,6303,5427.75144614132,875.248553858681
2021-10-25,6257,5427.03195290727,829.968047092731
2021-10-26,6071,5426.16555679875,644.834443201251
2021-10-27,5586,5425.15612074623,160.843879253768
2021-10-28,5773,5424.007774229,348.992225771005
2021-10-29,5481,5422.72471321244,58.2752867875602
2021-11-01,5659,5421.31127792155,237.688722078451
2021-11-02,5710,5419.7718326698,290.228167330198
2021-11-03,5690,5418.11084002153,271.889159978472
2021-11-04,5563,5416.33288251017,146.667117489828
2021-11-05,5411,5414.44265505698,-3.44265505697603
2021-11-08,5478,5412.44491320926,65.5550867907424
2021-11-09,5410,5410.34441109159,-0.344411091585428
2021-11-10,5459,5408.1459299262,50.8540700737994
2021-11-11,5431,5405.85425079306,25.1457492069425
2021-11-12,5158,5403.474175793,-245.474175792997
2021-11-15,5173,5401.01051742139,-228.010517421395
2021-11-16,5208,5398.46798670421,-190.467986704206
2021-11-17,5116,5395.85120041697,-279.851200416966
2021-11-18,4965,5393.16469660364,-428.164696603644
2021-11-19,5091,5390.41289762864,-299.412897628635
2021-11-22,5134,5387.60004887075,-253.600048870754
2021-11-23,5200,5384.73027194319,-184.730271943192
2021-11-24,5216,5381.80758363113,-165.807583631133
2021-11-25,5267,5378.83592435981,-111.835924359808
2021-11-26,5055,5375.81916601622,-320.819166016217
2021-11-29,4929,5372.76113425882,-443.761134258824
2021-11-30,4863,5369.66552213248,-506.665522132478
2021-12-01,4962,5366.53583924889,-404.53583924889
2021-12-02,4919,5363.37538578466,-444.375385784658
2021-12-03,4839,5360.18729469751,-521.187294697508
2021-12-06,4730,5356.97451525829,-626.974515258292
2021-12-07,4844,5353.73978129995,-509.739781299946
2021-12-08,4873,5350.48556748941,-477.485567489408
2021-12-09,4937,5347.21413778769,-410.214137787686
2021-12-10,4770,5343.92755878239,-573.927558782393
2021-12-13,4931,5340.62772749517,-409.627727495166
2021-12-14,4988,5337.31630370906,-349.316303709059
2021-12-15,4909,5333.99477788349,-424.994777883492
2021-12-16,4955,5330.66449608457,-375.664496084572
2021-12-17,4954,5327.32662870264,-373.32662870264
2021-12-20,4749,5323.98219084346,-574.982190843462
2021-12-21,4725,5320.63204329458,-595.632043294578
2021-12-22,4750,5317.27680916904,-567.27680916904
2021-12-23,4737,5313.91686536951,-576.916865369512
2021-12-24,4858,5310.55235430926,-452.552354309257
2021-12-27,4776,5307.18317992731,-531.18317992731
2021-12-28,4819,5303.80905909576,-484.809059095762
2021-12-29,4865,5300.42948911692,-435.429489116919
2021-12-30,4905,5297.04376689254,-392.043766892539
2021-12-31,4935,5293.65100933534,-358.651009335338
2022-01-04,5051,5290.25017130288,-239.250171302882
2022-01-05,5055,5286.84005940085,-231.840059400855
2022-01-06,5145,5283.41938133853,-138.41938133853
2022-01-07,5278,5279.98674899183,-1.98674899183338
2022-01-10,5190,5276.54071701965,-86.5407170196515
2022-01-11,5103,5273.07983925968,-170.079839259679
2022-01-12,5138,5269.60263377712,-131.602633777116
2022-01-13,5199,5266.10754833303,-67.1075483330258
2022-01-14,5361,5262.59297628923,98.407023710769
2022-01-17,5312,5259.05728326798,52.9427167320152
2022-01-18,5313,5255.49887556903,57.5011244309697
2022-01-19,5335,5251.91618137655,83.0838186234514
2022-01-20,5386,5248.30765264335,137.692347356647
2022-01-21,5237,5244.67177566574,-7.67177566574393
2022-01-24,5338,5241.0070936565,96.9929063435042
2022-01-25,5196,5237.3121466572,-41.3121466572036
2022-01-26,5369,5233.5855148024,135.414485197604
2022-01-27,5508,5229.82576114983,278.174238850166
2022-01-28,5437,5226.0315047322,210.968495267802
2022-02-07,5533,5222.20147956823,310.798520431772
2022-02-08,5489,5218.33450688253,270.66549311747
2022-02-09,5285,5214.42953637133,70.5704636286733
2022-02-10,5266,5210.48562961306,55.5143703869363
2022-02-11,5137,5206.50187735717,-69.5018773571742
2022-02-14,5233,5202.47739330059,30.5226066994108
2022-02-15,5272,5198.41126241079,73.5887375892074
2022-02-16,5132,5194.3025822722,-62.3025822722021
2022-02-17,5009,5190.15048088787,-181.150480887872
2022-02-18,5051,5185.95406050744,-134.954060507443
2022-02-21,5013,5181.71234850018,-168.712348500184
2022-02-22,5017,5177.4243164508,-160.424316450804
2022-02-23,5024,5173.08886620522,-149.088866205216
2022-02-24,5128,5168.7048332962,-40.7048332962013
2022-02-25,5005,5164.27099162934,-159.270991629336
2022-02-28,4897,5159.78609828442,-262.786098284418
2022-03-01,5036,5155.24884450495,-119.248844504949
2022-03-02,5259,5150.65781290929,108.342187090708
2022-03-03,5507,5146.01153682317,360.98846317683
2022-03-04,5422,5141.30859435656,280.691405643442
2022-03-07,5699,5136.5477128375,562.452287162505
2022-03-08,5574,5131.72773562057,442.272264379428
2022-03-09,5790,5126.84773855569,663.152261444311
2022-03-10,5457,5121.90698031014,335.093019689858
2022-03-11,5408,5116.90499367181,291.095006328187
2022-03-14,5132,5111.84144994249,20.1585500575133
2022-03-15,5055,5106.71614075101,-51.7161407510123
2022-03-16,5190,5101.52886605879,88.4711339412058
2022-03-17,5141,5096.27940445008,44.720595549925
2022-03-18,5311,5090.96757107947,220.032428920532
2022-03-21,5217,5085.59319958717,131.406800412834
2022-03-22,5168,5080.15621456598,87.8437854340206
2022-03-23,5151,5074.65659492697,76.3434050730312
2022-03-24,5092,5069.09435589242,22.9056441075763
2022-03-25,5242,5063.46954424181,178.530455758193
2022-03-28,5254,5057.78221622278,196.217783777224
2022-03-29,5275,5052.03250188056,222.967498119438
2022-03-30,5249,5046.22061236872,202.77938763128
2022-03-31,5128,5040.34685100669,87.6531489933144
2022-04-01,5074,5034.41160493464,39.5883950653616
2022-04-06,5063,5028.4152975252,34.5847024748003
2022-04-07,5064,5022.35836851506,41.6416314849426
2022-04-08,5048,5016.24127193705,31.7587280629517
2022-04-11,4825,5010.06447903684,-185.06447903684
2022-04-12,4896,5003.82847418786,-107.828474187863
2022-04-13,4782,4997.53366526535,-215.533665265353
2022-04-14,4814,4991.18041557272,-177.180415572723
2022-04-15,4810,4984.76899932022,-174.768999320223
2022-04-18,4902,4978.29961747904,-76.2996174790389
2022-04-19,4932,4971.77239877774,-39.772398777742
2022-04-20,4966,4965.18744040568,0.812559594320206
2022-04-21,4930,4958.54482311195,-28.5448231119457
2022-04-22,4952,4951.84462798172,0.1553720182776
2022-04-25,4792,4945.08692430051,-153.086924300511
2022-04-26,4682,4938.27178141831,-256.271781418313
2022-04-27,4684,4931.3992054052,-247.399205405203
2022-04-28,4852,4924.46909639872,-72.4690963987213
2022-04-29,4969,4917.48125227135,51.5187477286536
2022-05-05,5083,4910.43544093988,172.564559060122
2022-05-06,5036,4903.331451617,132.668548383003
2022-05-09,4976,4896.16914484653,79.8308551534738
2022-05-10,5011,4888.94843601223,122.051563987768
2022-05-11,5036,4881.66927349651,154.330726503488
2022-05-12,5015,4874.33165613314,140.668343866861
2022-05-13,5203,4866.93564655001,336.064353449989
2022-05-16,5150,4859.48136552168,290.51863447832
2022-05-17,5143,4851.96907273811,291.03092726189
2022-05-18,5091,4844.39914797812,246.600852021885
2022-05-19,5068,4836.77209132089,231.227908679112
2022-05-20,4956,4829.0885047805,126.911495219504
2022-05-23,5045,4821.34908595128,223.650914048716
2022-05-24,4899,4813.55458488779,85.4454151122116
2022-05-25,4922,4805.70584409278,116.294155907218
2022-05-26,4971,4797.80374138882,173.196258611182
2022-05-27,4891,4789.84920266971,101.15079733029
2022-05-30,5023,4781.84322542163,241.156774578371
2022-05-31,5117,4773.78684894254,343.213151057461
2022-06-01,5071,4765.68121221473,305.318787785274
2022-06-02,5060,4757.52759609119,302.472403908809
2022-06-06,5138,4749.32740763129,388.672592368706
2022-06-07,5062,4741.08217892437,320.917821075634
2022-06-08,5248,4732.79360272134,515.206397278658
2022-06-09,5250,4724.4635044277,525.536495572302
2022-06-10,5307,4716.09392241455,590.906077585446
2022-06-13,5177,4707.68711228877,469.312887711227
2022-06-14,5274,4699.24557391375,574.754426086251
2022-06-15,5254,4690.77200114818,563.227998851818
2022-06-16,5231,4682.26932543108,548.730674568924
2022-06-17,5185,4673.7407110172,511.259288982795
2022-06-20,4916,4665.18954898459,250.810451015407
2022-06-21,4880,4656.61944174522,223.38055825478
2022-06-22,4706,4648.03409538613,57.9659046138734
2022-06-23,4631,4639.43730833086,-8.43730833085851
2022-06-24,4457,4630.83290296369,-173.832902963689
2022-06-27,4481,4622.22469818129,-141.22469818129
2022-06-28,4525,4613.61644102479,-88.6164410247888
2022-06-29,4466,4605.0118201587,-139.011820158703
2022-06-30,4553,4596.41448761707,-43.4144876170724
2022-07-01,4347,4587.82803797206,-240.828037972057
2022-07-04,4409,4579.25604784999,-170.256047849992
2022-07-05,4457,4570.70199432858,-113.701994328585
2022-07-06,4297,4562.16928410857,-265.169284108574
2022-07-07,4479,4553.66127689077,-74.6612768907686
2022-07-08,4474,4545.18122276578,-71.1812227657785
2022-07-11,4418,4536.7323409621,-118.732340962099
2022-07-12,4251,4528.31782128501,-277.317821285006
2022-07-13,4288,4519.94080446043,-231.940804460433
2022-07-14,4222,4511.60431658233,-289.604316582329
2022-07-15,4177,4503.31128786958,-326.311287869585
2022-07-18,4372,4495.06452883028,-123.064528830277
2022-07-19,4348,4486.86671508874,-138.866715088739
2022-07-20,4268,4478.72047139903,-210.720471399031
2022-07-21,4276,4470.62836511355,-194.62836511355
2022-07-22,4221,4462.59287648131,-241.592876481305
2022-07-25,4176,4454.61640529967,-278.616405299672
2022-07-26,4231,4446.70125150136,-215.701251501363
2022-07-27,4275,4438.84959985018,-163.849599850184
2022-07-28,4401,4431.06354594778,-30.0635459477805
2022-07-29,4414,4423.34511766684,-9.34511766683954
2022-08-01,4347,4415.69633045312,-68.6963304531249
2022-08-02,4277,4408.11919588942,-131.119195889416
2022-08-03,4232,4400.61569716221,-168.615697162211
2022-08-04,4137,4393.18776325853,-256.187763258532
2022-08-05,4051,4385.83725346659,-334.837253466585
2022-08-08,4119,4378.5659211769,-259.565921176895
2022-08-09,4115,4371.37538137166,-256.375381371657
2022-08-10,4076,4364.26714173892,-288.267141738916
2022-08-11,4132,4357.24260399137,-225.242603991365
2022-08-12,4134,4350.30305068389,-216.30305068389
2022-08-15,4115,4343.44967126504,-228.44967126504
2022-08-16,3951,4336.68356577212,-385.683565772117
2022-08-17,3920,4330.0057398109,-410.005739810897
2022-08-18,3856,4323.41703956097,-467.417039560966
2022-08-19,3903,4316.91814172187,-413.918141721867
2022-08-22,4052,4310.50952978196,-258.509529781959
2022-08-23,4115,4304.19151613223,-189.191516132235
2022-08-24,4084,4297.96430630655,-213.964306306549
2022-08-25,4045,4291.82802763434,-246.828027634344
2022-08-26,4099,4285.78271900089,-186.782719000892
2022-08-29,4096,4279.82831726277,-183.828317262765
2022-08-30,4099,4273.96468206789,-174.964682067893
2022-08-31,4064,4268.19159707707,-204.191597077069
2022-09-01,4152,4262.50877362788,-110.508773627881
2022-09-02,4035,4256.91583865325,-221.915838653249
2022-09-05,4314,4251.4123734061,62.5876265939043
2022-09-06,4351,4245.99786740818,105.002132591824
2022-09-07,4306,4240.67183605262,65.3281639473816
2022-09-08,4375,4235.43383813612,139.566161863875
2022-09-09,4465,4230.28345945954,234.71654054046
2022-09-13,4530,4225.22034351469,304.779656485311
2022-09-14,4538,4220.24423081566,317.755769184336
2022-09-15,4474,4215.35498786038,258.645012139615
2022-09-16,4430,4210.55261249434,219.447387505656
2022-09-19,4371,4205.83720947609,165.162790523912
2022-09-20,4341,4201.20897427529,139.791025724715
2022-09-21,4398,4196.66817063301,201.331829366993
2022-09-22,4408,4192.21512007414,215.784879925856
2022-09-23,4370,4187.85022734658,182.149772653422
2022-09-26,4220,4183.57398639463,36.4260136053741
2022-09-27,4286,4179.3869664561,106.613033543897
2022-09-28,4249,4175.28975182598,73.7102481740214
2022-09-29,4284,4171.28297086845,112.717029131553
2022-09-30,4310,4167.36728241665,142.632717583349
2022-10-10,4337,4163.54339189682,173.456608103182
2022-10-11,4165,4159.81206369328,5.18793630672416
2022-10-12,4141,4156.17413389073,-15.1741338907268
2022-10-13,4076,4152.63044071812,-76.6304407181188
2022-10-14,4073,4149.18181613197,-76.1818161319683
2022-10-17,4015,4145.82906041319,-130.829060413189
2022-10-18,4057,4142.57294235198,-85.5729423519767
2022-10-19,3984,4139.41417665909,-155.414176659093
2022-10-20,4038,4136.35344267283,-98.353442672826
2022-10-21,4038,4133.3913554897,-95.3913554896987
2022-10-24,4018,4130.52848955034,-112.528489550336
2022-10-25,3974,4127.76537986492,-153.76537986492
2022-10-26,3912,4125.10251492876,-213.102514928755
2022-10-27,3867,4122.5403196768,-255.540319676799
2022-10-28,3821,4120.07913095575,-299.079130955753
2022-10-31,3769,4117.71917998248,-348.71917998248
2022-11-01,3799,4115.46057434657,-316.460574346572
2022-11-02,3854,4113.30327749082,-259.303277490824
2022-11-03,3918,4111.24712204617,-193.247122046172
2022-11-04,3946,4109.29183345807,-163.291833458073
2022-11-07,3870,4107.43705729132,-237.437057291322
2022-11-08,3887,4105.68237161234,-218.682371612339
2022-11-09,3835,4104.02725634083,-269.027256340828
2022-11-10,3784,4102.47110100175,-318.471101001748
2022-11-11,3936,4101.01318391509,-165.013183915088
2022-11-14,3975,4099.65265175765,-124.652651757652
2022-11-15,3993,4098.3885829967,-105.388582996705
2022-11-16,3999,4097.22000457288,-98.2200045728788
2022-11-17,3896,4096.14589986324,-200.145899863243
2022-11-18,3877,4095.16521164505,-218.165211645055
2022-11-21,3786,4094.2767999629,-308.276799962901
2022-11-22,3810,4093.47943468112,-283.47943468112
2022-11-23,3811,4092.7717582343,-281.771758234296
2022-11-24,3933,4092.15229587871,-159.152295878712
2022-11-25,3928,4091.6194563965,-163.619456396499
2022-11-28,3798,4091.17158278349,-293.171582783493
2022-11-29,3896,4090.80695040152,-194.80695040152
2022-11-30,3898,4090.52371342716,-192.523713427156
2022-12-01,3918,4090.31994551143,-172.319945511427
2022-12-02,3956,4090.19364072403,-134.193640724027
2022-12-05,3964,4090.14272190449,-126.142721904486
2022-12-06,3953,4090.16505642183,-137.165056421835
2022-12-07,3870,4090.25845950299,-220.258459502994
2022-12-08,3958,4090.42068967632,-132.420689676325
2022-12-09,4049,4090.64941442415,-41.6494144241549
2022-12-12,4067,4090.94224649153,-23.942246491525
2022-12-13,4077,4091.29678140725,-14.2967814072494
2022-12-14,4083,4091.71060480329,-8.71060480329175
2022-12-15,4101,4092.18129640193,8.81870359807042
2022-12-16,4080,4092.70643232495,-12.7064323249511
2022-12-19,4010,4093.28359233922,-83.2835923392169
2022-12-20,4207,4093.91035095953,113.089649040474
2022-12-21,4158,4094.58424827439,63.4157517256131
2022-12-22,4123,4095.30287111915,27.697128880848
2022-12-23,4016,4096.0638325426,-80.0638325426042
2022-12-26,4131,4096.86475704238,34.1352429576214
2022-12-27,4163,4097.70323602094,65.2967639790641
2022-12-28,4167,4098.57687499107,68.423125008931
2022-12-29,4110,4099.48330645644,10.5166935435615
2022-12-30,4190,4100.42019120416,89.5798087958372
2023-01-03,4207,4101.38519436849,105.61480563151
2023-01-04,4127,4102.37601811234,24.6239818876562
2023-01-05,4109,4103.3904082556,5.60959174440105
2023-01-06,4106,4104.42612079671,1.57387920328569
2023-01-09,4092,4105.48091405288,-13.4809140528792
2023-01-10,4193,4106.55254699186,86.4474530081374
2023-01-11,4280,4107.63877300903,172.361226990975
2023-01-12,4313,4108.73738123356,204.262618766439
2023-01-13,4368,4109.84623204191,258.153767958093
2023-01-16,4348,4110.96327024443,237.036729755572
2023-01-17,4368,4112.08654736189,255.913452638109
2023-01-18,4423,4113.21421289649,309.785787103507
2023-01-19,4426,4114.34452213479,311.655477865213
2023-01-20,4500,4115.4758584163,384.524141583698
2023-01-30,4448,4116.60673390641,331.393266093593
2023-01-31,4351,4117.7358197173,233.264180282704
2023-02-01,4375,4118.86192394581,256.138076054191
2023-02-02,4299,4119.98395111081,179.016048889186
2023-02-03,4222,4121.10091160837,100.899088391626
2023-02-06,4220,4122.21188983258,97.7881101674225
2023-02-07,4220,4123.31601188513,96.6839881148674
2023-02-08,4192,4124.41244428944,67.5875557105583
2023-02-09,4168,4125.50039353415,42.4996064658454
2023-02-10,4152,4126.57909404592,25.4209059540832
2023-02-13,4168,4127.647797819,40.3522021809987
2023-02-14,4211,4128.70576735564,82.2942326443575
2023-02-15,4242,4129.75228183808,112.247718161921
2023-02-16,4253,4130.78665446565,122.213345534347
2023-02-17,4196,4131.80824483643,64.1917551635735
2023-02-20,4242,4132.81646306651,109.183536933488
2023-02-21,4304,4133.81074580634,170.189254193656
2023-02-22,4282,4134.79057483842,147.209425161584
2023-02-23,4315,4135.75550229464,179.244497705361
2023-02-24,4354,4136.70514115734,217.294858842658
2023-02-27,4313,4137.63917850134,175.360821498657
2023-02-28,4350,4138.55739122241,211.442608777587
2023-03-01,4345,4139.45962870349,205.540371296513
2023-03-02,4330,4140.34582772928,189.654172270721
2023-03-03,4355,4141.21601004669,213.78398995331
2023-03-06,4288,4142.07027579801,145.929724201988
2023-03-07,4268,4142.90881349526,125.091186504741
2023-03-08,4203,4143.7318719719,59.2681280281015
2023-03-09,4170,4144.53975176907,25.4602482309283
2023-03-10,4113,4145.33277792699,-32.3327779269938
2023-03-13,4141,4146.1112860101,-5.11128601010451
2023-03-14,4101,4146.87559821779,-45.8755982177931
2023-03-15,4171,4147.62603463664,23.3739653633631
2023-03-16,4014,4148.3628963901,-134.362896390099
2023-03-17,4047,4149.08649426347,-102.086494263471
2023-03-20,4051,4149.79708350187,-98.7970835018646
2023-03-21,4022,4150.4948771519,-128.494877151899
2023-03-22,4066,4151.18004742149,-85.1800474214858
2023-03-23,4052,4151.8527134039,-99.852713403899
2023-03-24,4036,4152.5129589824,-116.512958982401
2023-03-27,4077,4153.16082676519,-76.1608267651873
2023-03-28,4143,4153.79631119867,-10.7963111986678
2023-03-29,4143,4154.41937524741,-11.4193752474056
2023-03-30,4089,4155.02997741323,-66.0299774132335
2023-03-31,4148,4155.62807147766,-7.6280714776608
2023-04-03,4195,4156.21358392808,38.7864160719228
2023-04-04,4194,4156.7864380987,37.2135619013041
2023-04-06,4091,4157.34657335652,-66.3465733565157
2023-04-07,4067,4157.89394445112,-90.8939444511238
2023-04-10,4122,4158.42847870707,-36.4284787070666
2023-04-11,4144,4158.950065877,-14.9500658770033
2023-04-12,4122,4159.45858065552,-37.4585806555201
2023-04-13,4120,4159.95389155746,-39.953891557462
2023-04-14,4106,4160.43585161383,-54.435851613827
2023-04-17,4270,4160.90429734022,109.095702659782
2023-04-18,4275,4161.35904275068,113.640957249316
2023-04-19,4248,4161.79994695507,86.2000530449318
2023-04-20,4318,4162.22691603779,155.773083962208
2023-04-21,4350,4162.63989171492,187.360108285085
2023-04-24,4231,4163.03888009283,67.9611199071698
2023-04-25,4239,4163.42396472504,75.5760352749615
2023-04-26,4224,4163.79525725746,60.2047427425386
2023-04-27,4156,4164.15290057611,-8.15290057611233
2023-04-28,4162,4164.49706245324,-2.49706245323735
2023-05-04,4210,4164.82790729095,45.1720927090482
2023-05-05,4220,4165.14559845926,54.8544015407415
2023-05-08,4320,4165.45031800042,154.549681999576
2023-05-09,4308,4165.74227063137,142.257729368629
2023-05-10,4282,4166.0217249536,115.978275046398
2023-05-11,4277,4166.28900837225,110.710991627749
2023-05-12,4391,4166.54449623322,224.455503766781
2023-05-15,4347,4166.78860964591,180.211390354091
2023-05-16,4321,4167.02186250052,153.978137499479
2023-05-17,4348,4167.24484317947,180.755156820529
2023-05-18,4286,4167.45820371353,118.541796286469
2023-05-19,4268,4167.66267085037,100.337329149632
2023-05-22,4148,4167.85902033807,-19.8590203380673
2023-05-23,4124,4168.04806940014,-44.0480694001438
2023-05-24,4069,4168.23062705119,-99.2306270511888
2023-05-25,4048,4168.40748409807,-120.407484098073
2023-05-26,4050,4168.57939032973,-118.579390329725
2023-05-29,4063,4168.74704576348,-105.747045763478
2023-05-30,4051,4168.9111014007,-117.911101400697
2023-05-31,3986,4169.07216453117,-183.072164531171
2023-06-01,4031,4169.23079370499,-138.230793704991
2023-06-02,4071,4169.38747179757,-98.3874717975696
2023-06-05,4056,4169.54262454526,-113.542624545263
2023-06-06,4051,4169.69663701501,-118.69663701501
2023-06-07,4060,4169.8498473398,-109.849847339796
2023-06-08,4013,4170.00254458819,-157.002544588186
2023-06-09,3957,4170.15497242124,-213.154972421236
2023-06-12,3951,4170.30730960146,-219.307309601462
