"USDJPYDate","USDJPYClose","USDJPY_hpft","USDJPY_hpfc"
2016-10-11,103.5,106.053608557601,-2.55360855760147
2016-10-12,104.21,106.136186916641,-1.92618691664072
2016-10-13,103.7,106.220104811494,-2.52010481149416
2016-10-14,104.17,106.30531560044,-2.13531560044013
2016-10-17,103.86,106.391771600045,-2.53177160004505
2016-10-18,103.83,106.479424244221,-2.64942424422122
2016-10-19,103.44,106.568223920348,-3.1282239203477
2016-10-20,103.93,106.65811992064,-2.7281199206396
2016-10-21,103.81,106.749060244228,-2.93906024422804
2016-10-24,104.18,106.840991762551,-2.66099176255111
2016-10-25,104.2,106.933860132156,-2.73386013215611
2016-10-26,104.46,107.027609909646,-2.56760990964612
2016-10-27,105.28,107.122184521557,-1.84218452155697
2016-10-28,104.71,107.21752633307,-2.50752633306972
2016-10-31,104.82,107.313576947887,-2.4935769478871
2016-11-01,104.15,107.410276933199,-3.26027693319872
2016-11-02,103.3,107.507565825452,-4.20756582545245
2016-11-03,102.96,107.605381813428,-4.64538181342767
2016-11-04,103.08,107.703661346665,-4.62366134666482
2016-11-07,104.49,107.80233895449,-3.31233895448983
2016-11-08,105.1,107.901347254994,-2.80134725499402
2016-11-09,105.87,108.000617497081,-2.13061749708069
2016-11-10,106.87,108.100079771688,-1.23007977168836
2016-11-11,106.7,108.199663289044,-1.49966328904442
2016-11-14,108.38,108.29929675091,0.0807032490896614
2016-11-15,109.16,108.398908239147,0.761091760852693
2016-11-16,109.08,108.498425868976,0.581574131023873
2016-11-17,109.89,108.597778070222,1.29222192977786
2016-11-18,110.79,108.696893513111,2.09310648688935
2016-11-21,111,108.795701402018,2.20429859798163
2016-11-22,111.03,108.894131806529,2.13586819347131
2016-11-23,112.52,108.992115707393,3.52788429260654
2016-11-24,113.38,109.089584968247,4.2904150317532
2016-11-25,113.03,109.186472911008,3.84352708899201
2016-11-28,112.08,109.282714631081,2.79728536891877
2016-11-29,112.38,109.378246812629,3.00175318737121
2016-11-30,114.34,109.473007296101,4.86699270389879
2016-12-01,114.02,109.566935162752,4.45306483724782
2016-12-02,113.55,109.659971505655,3.89002849434469
2016-12-05,113.71,109.752059258598,3.95794074140157
2016-12-06,114.05,109.843142963355,4.20685703664463
2016-12-07,113.74,109.933168797751,3.80683120224943
2016-12-08,114.01,110.022084678555,3.98791532144463
2016-12-09,115.23,110.109840096132,5.12015990386759
2016-12-12,114.99,110.196386189285,4.79361381071528
2016-12-13,115.1,110.281676213287,4.81832378671281
2016-12-14,117.07,110.365665404901,6.70433459509866
2016-12-15,118.07,110.448310992589,7.62168900741119
2016-12-16,117.9,110.529572976114,7.3704270238857
2016-12-19,117.1,110.609414505743,6.49058549425695
2016-12-20,117.82,110.687801778373,7.13219822162652
2016-12-21,117.47,110.764703673858,6.70529632614189
2016-12-22,117.55,110.840092020209,6.70990797979092
2016-12-23,117.38,110.913941417144,6.46605858285634
2016-12-26,117.03,110.986229237978,6.0437707620216
2016-12-27,117.42,111.056935528839,6.36306447116123
2016-12-28,117.16,111.126042834108,6.0339571658924
2016-12-29,116.6,111.193536328398,5.40646367160173
2016-12-30,116.86,111.259403680521,5.60059631947901
2017-01-02,117.58,111.3236347941,6.25636520589996
2017-01-03,117.66,111.386221887825,6.27377811217457
2017-01-04,117.37,111.447159766509,5.92284023349149
2017-01-05,115.55,111.506445828293,4.04355417170663
2017-01-06,117,111.56407991959,5.43592008041037
2017-01-09,116.03,111.620063558246,4.40993644175422
2017-01-10,115.62,111.674400509102,3.94559949089791
2017-01-11,115.41,111.727096359894,3.68290364010631
2017-01-12,114.55,111.778158329302,2.77184167069758
2017-01-13,114.56,111.827595158373,2.73240484162686
2017-01-16,114.11,111.875416733922,2.23458326607811
2017-01-17,112.66,111.921634072233,0.738365927766751
2017-01-18,114.28,111.966259113275,2.31374088672461
2017-01-19,114.8,112.009304102226,2.79069589777355
2017-01-20,114.46,112.050782240676,2.40921775932419
2017-01-23,113.07,112.090707883772,0.979292116228275
2017-01-24,113.79,112.129096382534,1.66090361746551
2017-01-25,113.18,112.165963492789,1.0140365072111
2017-01-26,114.47,112.201325656906,2.26867434309403
2017-01-27,115.09,112.235199736421,2.85480026357937
2017-01-30,113.7,112.267603530648,1.43239646935161
2017-01-31,112.88,112.298556018962,0.581443981038068
2017-02-01,113.16,112.328076772831,0.831923227169437
2017-02-02,112.72,112.356185604066,0.36381439593442
2017-02-03,112.68,112.382902668366,0.297097331634474
2017-02-06,111.71,112.408248271813,-0.698248271813334
2017-02-07,112.35,112.432242843303,-0.0822428433025546
2017-02-08,112.04,112.454906523095,-0.414906523095479
2017-02-09,113.25,112.476259417462,0.773740582538163
2017-02-10,113.37,112.496321461162,0.873678538837791
2017-02-13,113.66,112.515112908795,1.14488709120454
2017-02-14,114.23,112.532654376099,1.697345623901
2017-02-15,114.05,112.548966952061,1.5010330479386
2017-02-16,113.23,112.56407242729,0.665927572709776
2017-02-17,112.91,112.577993212855,0.332006787144973
2017-02-20,113.13,112.590751995092,0.539248004907819
2017-02-21,113.61,112.602371597582,1.007628402418
2017-02-22,113.07,112.612875066802,0.457124933197833
2017-02-23,112.73,112.622285865747,0.107714134252609
2017-02-24,112.07,112.630627646367,-0.560627646366976
2017-02-27,112.74,112.637924105138,0.102075894861864
2017-02-28,112.33,112.644198706792,-0.314198706791692
2017-03-01,113.65,112.649474958258,1.00052504174158
2017-03-02,114.37,112.653776236586,1.71622376341356
2017-03-03,113.89,112.657126332406,1.23287366759385
2017-03-06,113.88,112.659549745762,1.22045025423795
2017-03-07,113.98,112.66107148632,1.31892851368003
2017-03-08,114.33,112.661717068231,1.66828293176871
2017-03-09,114.9,112.66151255084,2.23848744915965
2017-03-10,114.7,112.660484683091,2.03951531690934
2017-03-13,114.88,112.658661139228,2.22133886077213
2017-03-14,114.73,112.656070436549,2.07392956345088
2017-03-15,113.39,112.652742010568,0.737257989431787
2017-03-16,113.29,112.648706154073,0.641293845926856
2017-03-17,112.66,112.643993464607,0.0160065353931441
2017-03-20,112.56,112.638634804795,-0.0786348047952412
2017-03-21,111.7,112.632661043885,-0.932661043885441
2017-03-22,111.16,112.626103018616,-1.46610301861592
2017-03-23,110.91,112.618991180202,-1.70899118020164
2017-03-24,111.31,112.611355373829,-1.30135537382883
2017-03-27,110.66,112.603224738259,-1.94322473825852
2017-03-28,111.12,112.594627874321,-1.47462787432082
2017-03-29,111.04,112.585592579596,-1.54559257959572
2017-03-30,111.91,112.576146042111,-0.666146042111471
2017-03-31,111.39,112.56631481101,-1.17631481101015
2017-04-03,110.9,112.556125160076,-1.65612516007627
2017-04-04,110.73,112.545602876852,-1.81560287685248
2017-04-05,110.7,112.534773064306,-1.83477306430618
2017-04-06,110.8,112.523660074908,-1.72366007490817
2017-04-07,111.05,112.512287502707,-1.46228750270687
2017-04-10,110.91,112.50067822926,-1.59067822925956
2017-04-11,109.6,112.488854531672,-2.88885453167224
2017-04-12,108.97,112.476838029529,-3.50683802952913
2017-04-13,109.08,112.464649148278,-3.38464914827774
2017-04-14,108.56,112.45230686378,-3.89230686377959
2017-04-17,108.89,112.439828752819,-3.54982875281897
2017-04-18,108.44,112.427230783257,-3.98723078325657
2017-04-19,108.85,112.414527455597,-3.56452745559652
2017-04-20,109.29,112.401731622182,-3.11173162218225
2017-04-21,109.08,112.388854661925,-3.30885466192472
2017-04-24,109.75,112.37590666747,-2.62590666747036
2017-04-25,111.09,112.362896363718,-1.2728963637181
2017-04-26,111.03,112.349831390123,-1.31983139012269
2017-04-27,111.24,112.336718859974,-1.09671885997451
2017-04-28,111.52,112.323565340999,-0.803565340999203
2017-05-01,111.82,112.310376947582,-0.490376947582281
2017-05-02,111.99,112.297159461948,-0.307159461947887
2017-05-03,112.74,112.283918463618,0.456081536381849
2017-05-04,112.46,112.270659405148,0.189340594852204
2017-05-05,112.71,112.257387927617,0.452612072382716
2017-05-08,113.26,112.244109750373,1.01589024962709
2017-05-09,114.0015,112.230830779853,1.7706692201474
2017-05-10,114.2935,112.217557342422,2.07594265757761
2017-05-11,113.867,112.204296496372,1.66270350362815
2017-05-12,113.3635,112.191056158102,1.17244384189823
2017-05-15,113.779,112.177844931308,1.60115506869236
2017-05-16,113.1265,112.164671904326,0.96182809567382
2017-05-17,110.8135,112.151546827347,-1.33804682734711
2017-05-18,111.482,112.138479848141,-0.656479848141291
2017-05-19,111.238,112.125480561385,-0.887480561384714
2017-05-22,111.3,112.112558290391,-0.812558290391216
2017-05-23,111.7835,112.099721991626,-0.316221991625897
2017-05-24,111.487,112.086980285675,-0.599980285674582
2017-05-25,111.83,112.07434166241,-0.244341662409851
2017-05-26,111.3095,112.061814363697,-0.752314363696583
2017-05-29,111.2795,112.049406530399,-0.769906530398596
2017-05-30,110.85,112.037125992403,-1.18712599240318
2017-05-31,110.7675,112.024980261349,-1.25748026134923
2017-06-01,111.37,112.012976358166,-0.642976358165757
2017-06-02,110.414,112.001120783989,-1.58712078398947
2017-06-05,110.4785,111.989419774177,-1.51091977417698
2017-06-06,109.4165,111.977878908032,-2.5613789080322
2017-06-07,109.8115,111.966503140307,-2.1550031403066
2017-06-08,110.051,111.95529636698,-1.90429636698026
2017-06-09,110.2975,111.944261593242,-1.64676159324156
2017-06-12,109.9375,111.933401037119,-1.99590103711935
2017-06-13,110.069,111.922716235937,-1.85371623593713
2017-06-14,109.5735,111.912207901994,-2.33870790199352
2017-06-15,110.944,111.901875981335,-0.957875981335062
2017-06-16,110.862,111.891719453281,-1.02971945328148
2017-06-19,111.5355,111.881736901204,-0.346236901203654
2017-06-20,111.4505,111.871926482829,-0.421426482829141
2017-06-21,111.3665,111.862286212764,-0.495786212764028
2017-06-22,111.3215,111.852813931415,-0.531313931414495
2017-06-23,111.262,111.843507274248,-0.581507274247976
2017-06-26,111.8645,111.834363657108,0.0301363428915923
2017-06-27,112.3545,111.825380255468,0.529119744532061
2017-06-28,112.328,111.816554257256,0.511445742744094
2017-06-29,112.1675,111.807883069118,0.359616930881784
2017-06-30,112.4085,111.799364309113,0.609135690887294
2017-07-03,113.384,111.790995743947,1.59300425605267
2017-07-04,113.2815,111.782775392123,1.49872460787713
2017-07-05,113.261,111.774701930624,1.48629806937644
2017-07-06,113.211,111.766774655947,1.44422534405314
2017-07-07,113.91,111.758993478965,2.15100652103501
2017-07-10,114.0385,111.751358907536,2.28714109246377
2017-07-11,113.9485,111.743872338657,2.20462766134268
2017-07-12,113.172,111.736536114738,1.43546388526223
2017-07-13,113.2925,111.729353489491,1.56314651050864
2017-07-14,112.533,111.722328309995,0.810671690005258
2017-07-17,112.6265,111.715465069467,0.911034930533336
2017-07-18,112.057,111.708768596225,0.348231403775183
2017-07-19,111.9375,111.702244095172,0.235255904827766
2017-07-20,111.897,111.695896915157,0.201103084843245
2017-07-21,111.1355,111.689732502272,-0.55423250227193
2017-07-24,111.1035,111.683756385738,-0.580256385738424
2017-07-25,111.885,111.67797386568,0.207026134320224
2017-07-26,111.1775,111.672390002365,-0.49489000236516
2017-07-27,111.2795,111.66700994164,-0.387509941640024
2017-07-28,110.701,111.661838624782,-0.960838624781865
2017-07-31,110.257,111.656880832887,-1.39988083288736
2017-08-01,110.388,111.652140949881,-1.26414094988128
2017-08-02,110.7455,111.647622781033,-0.902122781033464
2017-08-03,110.0475,111.643329609069,-1.59582960906915
2017-08-04,110.6905,111.639264343812,-0.948764343812361
2017-08-07,110.7295,111.635429235435,-0.905929235435014
2017-08-08,110.3415,111.631826141928,-1.29032614192793
2017-08-09,110.069,111.628456546808,-1.55945654680774
2017-08-10,109.217,111.625321400222,-2.40832140022154
2017-08-11,109.179,111.6224210077,-2.44342100770029
2017-08-14,109.6535,111.619754679271,-1.9662546792712
2017-08-15,110.677,111.61732071495,-0.940320714950138
2017-08-16,110.194,111.615116601982,-1.42111660198172
2017-08-17,109.568,111.61313943892,-2.04513943892
2017-08-18,109.2125,111.611385736887,-2.39888573688664
2017-08-21,108.968,111.609851161625,-2.64185116162503
2017-08-22,109.559,111.608530387276,-2.04953038727553
2017-08-23,109.035,111.607416995943,-2.57241699594333
2017-08-24,109.546,111.606503722541,-2.06050372254076
2017-08-25,109.3395,111.605782238645,-2.26628223864531
2017-08-28,109.2515,111.605243364106,-2.35374336410589
2017-08-29,109.754,111.604876981981,-1.85087698198125
2017-08-30,110.239,111.604672002387,-1.36567200238745
2017-08-31,109.9745,111.604616570362,-1.63011657036208
2017-09-01,110.262,111.60469826643,-1.34269826642965
2017-09-04,109.728,111.604903997289,-1.87690399728903
2017-09-05,108.8155,111.605220114622,-2.78972011462207
2017-09-06,109.233,111.605632194274,-2.37263219427399
2017-09-07,108.463,111.606124658932,-3.14312465893183
2017-09-08,107.8475,111.606680950532,-3.7591809505319
2017-09-11,109.3775,111.607283211769,-2.2297832117692
2017-09-12,110.168,111.607912031444,-1.43991203144442
2017-09-13,110.49,111.608547076656,-1.11854707665563
2017-09-14,110.238,111.609167419299,-1.3711674192991
2017-09-15,110.8385,111.609751668909,-0.771251668908696
2017-09-18,111.5705,111.610277868233,-0.039777868232857
2017-09-19,111.599,111.610723741215,-0.0117237412154646
2017-09-20,112.177,111.611066995358,0.565933004641975
2017-09-21,112.487,111.611285333316,0.875714666684047
2017-09-22,111.993,111.611356691679,0.381643308321489
2017-09-25,111.729,111.61125936902,0.117740630979772
2017-09-26,112.235,111.610971821672,0.624028178328484
2017-09-27,112.813,111.610472554632,1.2025274453684
2017-09-28,112.339,111.609740330849,0.729259669150867
2017-09-29,112.494,111.608754410348,0.885245589651811
2017-10-02,112.7575,111.607494354599,1.15000564540052
2017-10-03,112.842,111.605940090999,1.23605990900091
2017-10-04,112.7585,111.60407202231,1.15442797769027
2017-10-05,112.8195,111.60187106223,1.21762893776979
2017-10-06,112.65,111.599318601654,1.05068139834593
2017-10-09,112.685,111.596396534793,1.08860346520655
2017-10-10,112.4545,111.593087190171,0.861412809829327
2017-10-11,112.494,111.589373346292,0.904626653708102
2017-10-12,112.2965,111.585238137737,0.711261862262779
2017-10-13,111.853,111.580665073023,0.272334926976717
2017-10-16,112.188,111.575637954675,0.612362045325294
2017-10-17,112.2015,111.570140697786,0.631359302213644
2017-10-18,112.932,111.564157470581,1.36784252941874
2017-10-19,112.546,111.557672702258,0.988327297741999
2017-10-20,113.5205,111.550671387429,1.96982861257145
2017-10-23,113.4335,111.543138929239,1.89036107076127
2017-10-24,113.915,111.535061545083,2.37993845491701
2017-10-25,113.739,111.526426233755,2.21257376624523
2017-10-26,113.992,111.517220977817,2.47477902218273
2017-10-27,113.6855,111.507434674424,2.17806532557554
2017-10-30,113.18,111.497057243702,1.68294275629807
2017-10-31,113.6395,111.486079506102,2.15342049389785
2017-11-01,114.1835,111.474492977738,2.70900702226211
2017-11-02,114.086,111.462290064861,2.62370993513865
2017-11-03,114.0675,111.449464293516,2.61803570648398
2017-11-06,113.781,111.436010274282,2.34498972571782
2017-11-07,113.942,111.421923699933,2.52007630006662
2017-11-08,113.8485,111.407201232565,2.44129876743501
2017-11-09,113.3525,111.39184057597,1.96065942403023
2017-11-10,113.534,111.375840443079,2.15815955692145
2017-11-13,113.591,111.359200357276,2.23179964272365
2017-11-14,113.4385,111.341920734047,2.09657926595266
2017-11-15,112.816,111.324002911411,1.49199708858916
2017-11-16,113.055,111.305449094028,1.74955090597172
2017-11-17,112.0735,111.286262103291,0.78723789670863
2017-11-20,112.6205,111.266445483787,1.35405451621287
2017-11-21,112.4645,111.246003105515,1.21849689448543
2017-11-22,111.2095,111.224939398184,-0.0154393981844608
2017-11-23,111.225,111.203259295186,0.0217407048135596
2017-11-24,111.569,111.180967723525,0.388032276475274
2017-11-27,111.11,111.158069619195,-0.0480696191948862
2017-11-28,111.46,111.134570078585,0.325429921415249
2017-11-29,111.879,111.110474178215,0.768525821785349
2017-11-30,112.554,111.085787129124,1.46821287087555
2017-12-01,112.0985,111.060514460031,1.03798553996877
2017-12-04,112.52,111.034662306552,1.485337693448
2017-12-05,112.5775,111.008237233367,1.56926276663315
2017-12-06,112.1925,110.981246419133,1.21125358086723
2017-12-07,113.076,110.953697691177,2.12230230882301
2017-12-08,113.474,110.925599377513,2.54840062248738
2017-12-11,113.5385,110.896960683424,2.64153931657553
2017-12-12,113.5145,110.867791867605,2.64670813239543
2017-12-13,112.492,110.838104280652,1.65389571934813
2017-12-14,112.2545,110.807910367207,1.44658963279263
2017-12-15,112.5655,110.777223255565,1.78827674443464
2017-12-18,112.5465,110.746056671983,1.80044332801675
2017-12-19,112.8575,110.714425081919,2.14307491808058
2017-12-20,113.3995,110.682343695064,2.71715630493558
2017-12-21,113.285,110.649828606969,2.63517139303111
2017-12-22,113.268,110.616897036346,2.65110296365375
2017-12-26,113.181,110.583567291184,2.59743270881616
2017-12-27,113.28,110.54985877533,2.73014122467036
2017-12-28,112.888,110.515791966304,2.37220803369612
2017-12-29,112.673,110.481388470159,2.19161152984142
2018-01-02,112.268,110.446670873522,1.82132912647846
2018-01-03,112.458,110.411662668944,2.04633733105643
2018-01-04,112.7235,110.37638810184,2.34711189816037
2018-01-05,113.1155,110.340872263499,2.77462773650058
2018-01-08,113.076,110.305141215414,2.77085878458587
2018-01-09,112.5995,110.269222165993,2.33027783400661
2018-01-10,111.36,110.23314346901,1.12685653099044
2018-01-11,111.2175,110.196934441477,1.02056555852253
2018-01-12,111.032,110.160624866209,0.871375133790759
2018-01-15,110.4845,110.124244947878,0.360255052121753
2018-01-16,110.3815,110.087825251349,0.293674748651118
2018-01-17,111.1325,110.051396490401,1.08110350959941
2018-01-18,111.0575,110.014989500206,1.04251049979395
2018-01-19,110.752,109.978635562823,0.773364437177178
2018-01-22,110.9685,109.94236639124,1.02613360875986
2018-01-23,110.3175,109.906214018125,0.41128598187462
2018-01-24,109.142,109.870210900308,-0.728210900307844
2018-01-25,109.251,109.834389664626,-0.583389664626232
2018-01-26,108.611,109.798782636906,-1.18778263690618
2018-01-29,108.963,109.763421901823,-0.800421901823329
2018-01-30,108.846,109.728339053072,-0.882339053071976
2018-01-31,109.1695,109.693565353483,-0.52406535348308
2018-02-01,109.291,109.659131701166,-0.368131701165755
2018-02-02,110.166,109.6250687776,0.540931222399532
2018-02-05,109.269,109.591407112098,-0.322407112097582
2018-02-06,109.542,109.558177457567,-0.0161774575665713
2018-02-07,109.585,109.525410433646,0.0595895663538737
2018-02-08,108.743,109.493136653287,-0.750136653287278
2018-02-09,108.803,109.461386754074,-0.658386754074268
2018-02-12,108.619,109.430191063515,-0.811191063515351
2018-02-13,107.81,109.399579636968,-1.58957963696758
2018-02-14,106.954,109.369582194474,-2.41558219447361
2018-02-15,106.085,109.340227799009,-3.255227799009
2018-02-16,106.296,109.311544515043,-3.01554451504274
2018-02-19,106.579,109.283559061466,-2.70455906146561
2018-02-20,107.261,109.256296910663,-1.99529691066271
2018-02-21,107.674,109.229782417065,-1.55578241706455
2018-02-22,106.679,109.204039110324,-2.52503911032422
2018-02-23,106.868,109.179089876997,-2.31108987699676
2018-02-26,106.9225,109.154956559889,-2.23245655988865
2018-02-27,107.3795,109.131660046495,-1.75216004649471
2018-02-28,106.697,109.109220301503,-2.41222030150278
2018-03-01,106.2115,109.087656565326,-2.87615656532646
2018-03-02,105.727,109.066987081264,-3.33998708126399
2018-03-05,106.2005,109.047228903729,-2.8467289037285
2018-03-06,106.1175,109.028397706515,-2.91089770651495
2018-03-07,106.0665,109.010507986698,-2.94400798669797
2018-03-08,106.2035,108.993573038099,-2.79007303809866
2018-03-09,106.8255,108.977604937607,-2.15210493760731
2018-03-12,106.416,108.96261460881,-2.54661460881026
2018-03-13,106.579,108.9486120857,-2.36961208570031
2018-03-14,106.329,108.935606349602,-2.60660634960194
2018-03-15,106.342,108.923605402337,-2.58160540233723
2018-03-16,105.997,108.912616168261,-2.91561616826065
2018-03-19,106.0955,108.902644504597,-2.80714450459697
2018-03-20,106.5375,108.89369506337,-2.35619506336963
2018-03-21,106.047,108.885771336243,-2.83877133624271
2018-03-22,105.282,108.878875840926,-3.59687584092599
2018-03-23,104.7375,108.873009921693,-4.13550992169323
2018-03-26,105.4005,108.868173436014,-3.46767343601369
2018-03-27,105.329,108.864364531905,-3.53536453190539
2018-03-28,106.854,108.861579923988,-2.00757992398799
2018-03-29,106.435,108.859814865506,-2.42481486550574
2018-03-30,106.2915,108.859063779848,-2.56756377984794
2018-04-02,105.91,108.859320088082,-2.94932008808207
2018-04-03,106.6135,108.86057614995,-2.24707614995013
2018-04-04,106.778,108.862823106061,-2.08482310606104
2018-04-05,107.382,108.866051168179,-1.48405116817924
2018-04-06,106.9385,108.870249686278,-1.93174968627799
2018-04-09,106.7495,108.87540739689,-2.12590739689041
2018-04-10,107.203,108.881512238039,-1.67851223803865
2018-04-11,106.7925,108.888551268982,-2.09605126898178
2018-04-12,107.349,108.896510855151,-1.54751085515099
2018-04-13,107.358,108.90537649555,-1.54737649555039
2018-04-16,107.112,108.915133049507,-1.80313304950686
2018-04-17,107.007,108.925764736726,-1.91876473672579
2018-04-18,107.226,108.937255031567,-1.71125503156675
2018-04-19,107.366,108.949586615251,-1.58358661525098
2018-04-20,107.639,108.962741461635,-1.32374146163525
2018-04-23,108.706,108.976700889986,-0.270700889986282
2018-04-24,108.816,108.991445672388,-0.175445672388254
2018-04-25,109.4255,109.006956469028,0.418543530971684
2018-04-26,109.305,109.023213867573,0.281786132426898
2018-04-27,109.063,109.040198628697,0.0228013713034478
2018-04-30,109.329,109.057891629551,0.271108370448916
2018-05-01,109.865,109.076273756716,0.788726243283852
2018-05-02,109.863,109.095326008835,0.767673991165108
2018-05-03,109.1975,109.11502971058,0.0824702894202195
2018-05-04,109.077,109.135366503948,-0.0583665039483081
2018-05-07,109.0905,109.156318065027,-0.0658180650271956
2018-05-08,109.1365,109.177866045777,-0.0413660457774453
2018-05-09,109.741,109.199992070953,0.541007929047178
2018-05-10,109.3925,109.22267774821,0.169822251790476
2018-05-11,109.3825,109.245904908833,0.13659509116726
2018-05-14,109.6435,109.269655454306,0.373844545693706
2018-05-15,110.353,109.293911342577,1.05908865742255
2018-05-16,110.404,109.318654686125,1.08534531387482
2018-05-17,110.772,109.343868035214,1.42813196478642
2018-05-18,110.7565,109.369534388744,1.38696561125626
2018-05-21,111.0445,109.39563733595,1.64886266405023
2018-05-22,110.898,109.422161039382,1.47583896061837
2018-05-23,110.082,109.449090343163,0.632909656836975
2018-05-24,109.2495,109.47641070147,-0.22691070146978
2018-05-25,109.39,109.504107830097,-0.114107830096637
2018-05-28,109.418,109.532167351044,-0.11416735104412
2018-05-29,108.774,109.560574839143,-0.786574839143408
2018-05-30,108.904,109.589315822034,-0.685315822034272
2018-05-31,108.809,109.618375502218,-0.809375502218361
2018-06-01,109.514,109.647738798915,-0.133738798914892
2018-06-04,109.818,109.67739029678,0.140609703219961
2018-06-05,109.799,109.707314525188,0.0916854748123336
2018-06-06,110.1895,109.737496071634,0.452003928366127
2018-06-07,109.7,109.767919561514,-0.0679195615138271
2018-06-08,109.5355,109.798569807064,-0.26306980706362
2018-06-11,110.0345,109.829431592443,0.205068407556698
2018-06-12,110.3755,109.860489593071,0.51501040692937
2018-06-13,110.3415,109.891728569131,0.449771430869434
2018-06-14,110.629,109.923133493693,0.705866506307063
2018-06-15,110.6625,109.954689525744,0.70781047425549
2018-06-18,110.55,109.986382116049,0.563617883950978
2018-06-19,110.0625,110.018197007951,0.0443029920493715
2018-06-20,110.356,110.05012017777,0.305879822229579
2018-06-21,109.967,110.082137620143,-0.115137620142812
2018-06-22,109.98,110.11423545614,-0.134235456140179
2018-06-25,109.76,110.146399759242,-0.386399759241917
2018-06-26,110.0225,110.17861654744,-0.156116547439966
2018-06-27,110.266,110.210871679004,0.0551283209960511
2018-06-28,110.497,110.243150947671,0.253849052328751
2018-06-29,110.6875,110.275440169967,0.412059830032905
2018-07-02,110.8835,110.307725267348,0.575774732652296
2018-07-03,110.594,110.339992331598,0.25400766840175
2018-07-04,110.5045,110.372227692506,0.132272307493982
2018-07-05,110.6455,110.404417784855,0.241082215145119
2018-07-06,110.468,110.436549098105,0.0314509018952934
2018-07-09,110.841,110.468608221369,0.3723917786308
2018-07-10,111.0425,110.500581756762,0.541918243237662
2018-07-11,112.003,110.53245646033,1.47054353967001
2018-07-12,112.5285,110.564219312126,1.9642806878744
2018-07-13,112.3485,110.595857900066,1.75264209993449
2018-07-16,112.2785,110.627360624021,1.65113937597873
2018-07-17,112.88,110.658716608336,2.22128339166402
2018-07-18,112.841,110.689915659867,2.15108434013259
2018-07-19,112.4705,110.720948503663,1.7495514963373
2018-07-20,111.461,110.75180675394,0.709193246060024
2018-07-23,111.354,110.782482748113,0.57151725188716
2018-07-24,111.201,110.812969116746,0.388030883253851
2018-07-25,110.9685,110.843258726647,0.125241273353001
2018-07-26,111.232,110.873344605019,0.358655394981408
2018-07-27,111.0215,110.903219830835,0.118280169165151
2018-07-30,111.061,110.932877631322,0.128122368677677
2018-07-31,111.874,110.9623112826,0.911688717399808
2018-08-01,111.719,110.991514113749,0.727485886251322
2018-08-02,111.645,111.020479830703,0.62452016929694
2018-08-03,111.2715,111.049202440112,0.222297559888241
2018-08-06,111.4045,111.077676206776,0.326823793224411
2018-08-07,111.3805,111.105895487383,0.274604512616636
2018-08-08,110.9525,111.13385477372,-0.181354773720026
2018-08-09,111.087,111.161548671081,-0.0745486710813287
2018-08-10,110.936,111.188971709798,-0.252971709797765
2018-08-13,110.7285,111.216118389385,-0.487618389384654
2018-08-14,111.15,111.242983104788,-0.0929831047884612
2018-08-15,110.7455,111.269560049395,-0.524060049394605
2018-08-16,110.901,111.295843378153,-0.394843378152736
2018-08-17,110.506,111.321827029386,-0.815827029386437
2018-08-20,110.07,111.347504778208,-1.27750477820803
2018-08-21,110.273,111.372870062499,-1.09987006249891
2018-08-22,110.5535,111.397915792073,-0.844415792072587
2018-08-23,111.2975,111.4226344221,-0.125134422099696
2018-08-24,111.2645,111.447018058703,-0.182518058702761
2018-08-27,111.0785,111.471058756279,-0.392558756279184
2018-08-28,111.195,111.494748493782,-0.299748493781646
2018-08-29,111.688,111.518079087893,0.169920912106793
2018-08-30,111.0275,111.541042231394,-0.513542231394298
2018-08-31,111.099,111.563629687304,-0.464629687303679
2018-09-03,111.089,111.585833006362,-0.496833006361666
2018-09-04,111.4805,111.60764354725,-0.127143547249819
2018-09-05,111.5285,111.629052463279,-0.100552463278512
2018-09-06,110.73,111.650050855203,-0.920050855202775
2018-09-07,111.069,111.670629782212,-0.601629782212165
2018-09-10,111.123,111.690779923186,-0.56777992318607
2018-09-11,111.5955,111.710491708312,-0.114991708312155
2018-09-12,111.26,111.729755333082,-0.469755333081737
2018-09-13,111.923,111.748560945454,0.174439054546479
2018-09-14,112.0665,111.766898499208,0.299601500792172
2018-09-17,111.8635,111.784758020232,0.0787419797679503
2018-09-18,112.369,111.802129658255,0.56687034174546
2018-09-19,112.303,111.819003595555,0.483996404444757
2018-09-20,112.4955,111.835370248733,0.660129751266933
2018-09-21,112.554,111.851220234453,0.702779765546935
2018-09-24,112.8135,111.866544442251,0.946955557749454
2018-09-25,112.976,111.881334052161,1.09466594783853
2018-09-26,112.742,111.895580635656,0.84641936434386
2018-09-27,113.41,111.909276216696,1.50072378330431
2018-09-28,113.691,111.922413169116,1.76858683088399
2018-10-01,113.98,111.934984487094,2.04501551290643
2018-10-02,113.6835,111.946983895865,1.73651610413471
2018-10-03,114.5415,111.958405965998,2.58309403400222
2018-10-04,113.9435,111.969245985861,1.9742540141389
2018-10-05,113.723,111.979500311574,1.74349968842574
2018-10-08,113.2345,111.989166115333,1.24533388466745
2018-10-09,112.9555,111.998241290024,0.957258709976004
2018-10-10,112.258,112.006724243307,0.251275756692589
2018-10-11,112.1645,112.014613778535,0.149886221464515
