"LCPTDate","LCPTClose","LCPT_hpft","LCPT_hpfc"
2013-09-11,7164.5,7133.43377050523,31.0662294947693
2013-09-12,7070.8,7135.18490660871,-64.3849066087078
2013-09-13,7064,7136.8815933842,-72.8815933841968
2013-09-16,7095.2,7138.5234033723,-43.323403372304
2013-09-17,7087,7140.10987898724,-53.1098789872396
2013-09-18,7205,7141.64054473487,63.3594552651302
2013-09-19,7325,7143.11490316777,181.885096832232
2013-09-20,7283.2,7144.53248302899,138.66751697101
2013-09-23,7250,7145.89288824501,104.107111754987
2013-09-24,7177,7147.19578006227,29.8042199377338
2013-09-25,7186,7148.4408627608,37.5591372392011
2013-09-26,7257.5,7149.62785294047,107.872147059534
2013-09-27,7292,7150.75648272648,141.243517273521
2013-09-30,7293,7151.82652883427,141.173471165725
2013-10-01,7190,7152.83782636362,37.1621736363849
2013-10-02,7286,7153.79026876966,132.209731230336
2013-10-03,7194.8,7154.68376486891,40.1162351310904
2013-10-04,7251.5,7155.51827812816,95.9817218718432
2013-10-07,7238.5,7156.29378859645,82.2062114035488
2013-10-08,7233.5,7157.01031599803,76.4896840019738
2013-10-09,7117.5,7157.66791403773,-40.1679140377333
2013-10-10,7139.5,7158.26666803815,-18.766668038147
2013-10-11,7200,7158.80664671798,41.1933532820197
2013-10-14,7257,7159.28791103878,97.7120889612158
2013-10-15,7262.2,7159.71053898963,102.489461010373
2013-10-16,7265,7160.07464894985,104.925351050149
2013-10-17,7233.5,7160.38040166393,73.1195983360693
2013-10-18,7225,7160.62800124816,64.3719987518365
2013-10-21,7252.2,7160.81768204342,91.3823179565794
2013-10-22,7316.5,7160.94970499963,155.550295000374
2013-10-23,7176.5,7161.0243688404,15.4756311595984
2013-10-24,7190,7161.04203658762,28.9579634123809
2013-10-25,7180,7161.00307766009,18.996922339913
2013-10-28,7183,7160.90787344663,22.0921265533734
2013-10-29,7197.5,7160.75681318874,36.7431868112622
2013-10-30,7260,7160.5502952598,99.449704740205
2013-10-31,7252.5,7160.28873322148,92.2112667785242
2013-11-01,7238.2,7159.97258174383,78.2274182561742
2013-11-04,7156,7159.60233361333,-3.60233361332698
2013-11-05,7163.5,7159.17851395266,4.32148604733831
2013-11-06,7112,7158.70164639547,-46.7016463954661
2013-11-07,7138.5,7158.1722563615,-19.6722563614978
2013-11-08,7158.5,7157.59084996615,0.909150033849304
2013-11-11,7163,7156.95792519287,6.0420748071297
2013-11-12,7100,7156.27398040104,-56.2739804010361
2013-11-13,6985,7155.53951644764,-170.539516447643
2013-11-14,6993.8,7154.75501092817,-160.955010928172
2013-11-15,7010.2,7153.92087094411,-143.720870944112
2013-11-18,6963.5,7153.03743706439,-189.537437064387
