"I0Date","I0Close","I0_hpft","I0_hpfc"
2016-02-04,340.5,350.72120285144,-10.2212028514405
2016-02-05,335.5,351.269008815614,-15.7690088156142
2016-02-15,339.5,351.826181637953,-12.3261816379531
2016-02-16,339,352.392284798097,-13.3922847980969
2016-02-17,339,352.966876680497,-13.9668766804974
2016-02-18,344,353.549510133804,-9.54951013380411
2016-02-19,353,354.139732233314,-1.13973223331445
2016-02-22,365.5,354.737086106948,10.7629138930517
2016-02-23,368,355.34111441149,12.6588855885096
2016-02-24,372.5,355.951364252698,16.5486357473016
2016-02-25,369.5,356.567387968981,12.9326120310191
2016-02-26,364,357.188744739315,6.81125526068505
2016-02-29,369.5,357.814999088476,11.6850009115239
2016-03-01,377.5,358.445718356757,19.0542816432429
2016-03-02,385.5,359.080474714544,26.4195252854557
2016-03-03,383.5,359.718848208507,23.7811517914925
2016-03-04,396.5,360.360429806083,36.139570193917
2016-03-07,407,361.004820304883,45.9951796951167
2016-03-08,423,361.651635441166,61.3483645588342
2016-03-09,424,362.300509963737,61.6994900362633
2016-03-10,439,362.951103980359,76.0488960196414
2016-03-11,427,363.603103102878,63.3968968971215
2016-03-14,422.5,364.2562243787,58.2437756212998
2016-03-15,413,364.910211060952,48.0897889390476
2016-03-16,419,365.564830478401,53.4351695215987
2016-03-17,435.5,366.219869838197,69.2801301618027
2016-03-18,449.5,366.875138435442,82.6248615645584
2016-03-21,422.5,367.530474202855,54.969525797145
2016-03-22,416.5,368.185749226954,48.3142507730464
2016-03-23,411,368.840858316445,42.1591416835553
2016-03-24,390,369.495716251205,20.5042837487953
2016-03-25,392.5,370.150255238004,22.3497447619965
2016-03-28,378.5,370.804415959258,7.69558404074163
2016-03-29,379,371.45814833587,7.54185166412972
2016-03-30,379,372.111405469786,6.88859453021355
2016-03-31,380,372.76414358046,7.23585641954006
2016-04-01,386.5,373.416321734797,13.0836782652035
2016-04-06,375,374.067901990721,0.932098009278791
2016-04-07,377.5,374.718851814426,2.78114818557357
2016-04-08,377,375.369139057397,1.63086094260263
2016-04-11,388,376.018732720731,11.9812672792686
2016-04-12,409.5,376.66760247966,32.8323975203402
2016-04-13,419,377.315722961987,41.6842770380129
2016-04-14,417.5,377.963082367111,39.5369176328889
2016-04-15,408.5,378.609686125034,29.8903138749658
2016-04-18,425.5,379.255556008729,46.2444439912711
2016-04-19,433.5,379.900726146623,53.5992738533766
2016-04-20,454.5,380.54524978274,73.9547502172601
2016-04-21,474,381.189202316883,92.8107976831173
2016-04-22,473,381.832689718778,91.1673102812219
2016-04-25,471,382.475856322403,88.5241436775975
2016-04-26,450.5,383.118884146633,67.3811158533665
2016-04-27,434.5,383.761991802669,50.7380081973306
2016-04-28,446,384.405425754352,61.5945742456477
2016-04-29,462,385.049453438579,76.950546561421
2016-05-03,442,385.694367752963,56.305632247037
2016-05-04,435,386.340493403379,48.6595065966215
2016-05-05,412.5,386.988178370188,25.5118216298117
2016-05-06,417.5,387.637790747635,29.8622092523649
2016-05-09,388,388.289709175524,-0.289709175524
2016-05-10,385.5,388.944324637498,-3.44432463749771
2016-05-11,385,389.60202799745,-4.60202799744958
2016-05-12,373,390.263208695518,-17.2632086955177
2016-05-13,363,390.92825426955,-27.9282542695496
2016-05-16,367.5,391.597545121488,-24.097545121488
2016-05-17,385.5,392.271450108844,-6.77145010884359
2016-05-18,372,392.950328128165,-20.9503281281653
2016-05-19,367,393.63453527697,-26.6345352769703
2016-05-20,375,394.32441899276,-19.3244189927602
2016-05-23,353.5,395.020315703371,-41.5203157033713
2016-05-24,350.5,395.722553848714,-45.2225538487138
2016-05-25,342,396.431444705857,-54.4314447058571
2016-05-26,345,397.147280858703,-52.147280858703
2016-05-27,350,397.870332391378,-47.8703323913783
2016-05-30,347.5,398.600847832419,-51.1008478324187
2016-05-31,344,399.339055922682,-55.3390559226819
2016-06-01,348.5,400.08516428001,-51.5851642800104
2016-06-02,343.5,400.839357647267,-57.3393576472667
2016-06-03,347.5,401.601799444117,-54.1017994441166
2016-06-06,367,402.372629388419,-35.3726293884193
2016-06-07,369.5,403.15196483454,-33.6519648345395
2016-06-08,366.5,403.939908515218,-37.4399085152179
2016-06-13,373,404.736549252833,-31.7365492528325
2016-06-14,355.5,405.541960393584,-50.0419603935841
2016-06-15,360,406.3562021651,-46.3562021650998
2016-06-16,366,407.179314109643,-41.1793141096429
2016-06-17,372.5,408.011316607691,-35.5113166076905
2016-06-20,369.5,408.85221301783,-39.35221301783
2016-06-21,374,409.701992019737,-35.7019920197374
2016-06-22,386.5,410.560626026444,-24.0606260264438
2016-06-23,387.5,411.428072693211,-23.9280726932107
2016-06-24,385,412.304279729614,-27.3042797296139
2016-06-27,411,413.189184954311,-2.18918495431142
2016-06-28,419,414.082714899495,4.91728510050544
2016-06-29,418.5,414.984795192418,3.51520480758194
2016-06-30,428,415.895353492938,12.104646507062
2016-07-01,421,416.814318913968,4.18568108603161
2016-07-04,438,417.741625571993,20.2583744280066
2016-07-05,440.5,418.677209313678,21.8227906863217
2016-07-06,428,419.621014359708,8.37898564029231
2016-07-07,426.5,420.572993951415,5.92700604858549
2016-07-08,430,421.533104793664,8.46689520633577
2016-07-11,429,422.50130604132,6.49869395867972
2016-07-12,453,423.477560349111,29.5224396508887
2016-07-13,457.5,424.46183305807,33.0381669419299
2016-07-14,464.5,425.454101712632,39.0458982873685
2016-07-15,461.5,426.454357513848,35.045642486152
2016-07-18,431,427.462607802791,3.5373921972091
2016-07-19,423.5,428.478874407004,-4.97887440700364
2016-07-20,423,429.50318061621,-6.50318061621042
2016-07-21,447,430.535547662117,16.4644523378833
2016-07-22,428.5,431.57599408824,-3.07599408823969
2016-07-25,442.5,432.624545243848,9.87545475615208
2016-07-26,446,433.681225206735,12.3187747932653
2016-07-27,466,434.746062136792,31.253937863208
2016-07-28,472.5,435.819089286003,36.6809107139967
2016-07-29,461,436.900352825452,24.0996471745484
2016-08-01,486.5,437.989914088667,48.5100859113333
2016-08-02,485.5,439.087844371,46.4121556289998
2016-08-03,483.5,440.194235019894,43.305764980106
2016-08-04,473.5,441.309196567741,32.1908034322594
2016-08-05,492.5,442.432857447773,50.0671425522271
2016-08-08,503,443.565359399624,59.4346406003758
2016-08-09,501.5,444.70686485865,56.7931351413503
2016-08-10,494,445.857560828108,48.1424391718925
2016-08-11,431,447.017657787278,-16.0176577872781
2016-08-12,432,448.187386115531,-16.1873861155313
2016-08-15,421.5,449.366969571247,-27.8669695712472
2016-08-16,438,450.556625221543,-12.5566252215435
2016-08-17,426.5,451.756558614463,-25.2565586144635
2016-08-18,437,452.966970107681,-15.9669701076807
2016-08-19,444.5,454.188049618783,-9.6880496187828
2016-08-22,443.5,455.419980465274,-11.9199804652737
2016-08-23,456.5,456.662941959974,-0.162941959974083
2016-08-24,456,457.917108488513,-1.91710848851254
2016-08-25,442,459.182654369134,-17.1826543691337
2016-08-26,431,460.459753127634,-29.4597531276336
2016-08-29,421,461.748571187185,-40.7485711871847
2016-08-30,418,463.049262793518,-45.0492627935183
2016-08-31,412.5,464.361965348451,-51.8619653484508
2016-09-01,417.5,465.686797632362,-48.1867976323619
2016-09-02,419.5,467.023856987926,-47.523856987926
2016-09-05,418.5,468.373220839346,-49.8732208393462
2016-09-06,424,469.734946966359,-45.7349469663594
2016-09-07,407.5,471.109072533097,-63.6090725330966
2016-09-08,408.5,472.495615798752,-63.995615798752
2016-09-09,408.5,473.894568729039,-65.394568729039
2016-09-12,398,475.305896836479,-77.3058968364793
2016-09-13,393.5,476.729538602108,-83.2295386021084
2016-09-14,393.5,478.165400551801,-84.6654005518012
2016-09-19,393.5,479.613354807728,-86.1133548077284
2016-09-20,397.5,481.073238494743,-83.5732384947429
2016-09-21,399,482.544853141916,-83.5448531419159
2016-09-22,408,484.027965732488,-76.027965732488
2016-09-23,413.5,485.522308715675,-72.0223087156748
2016-09-26,411.5,487.027583113711,-75.5275831137109
2016-09-27,406,488.543460177757,-82.5434601777569
2016-09-28,413,490.069579938893,-77.0695799388928
2016-09-29,413.5,491.605548308054,-78.1055483080541
2016-09-30,404.5,493.15093933869,-88.6509393386903
2016-10-10,412.5,494.705294798579,-82.2052947985785
2016-10-11,422,496.268119810749,-74.2681198107492
2016-10-12,428,497.838885517884,-69.8388855178842
2016-10-13,427,499.417032363201,-72.4170323632013
2016-10-14,438.5,501.001971921341,-62.5019719213406
2016-10-17,442,502.593085832633,-60.5930858326328
2016-10-18,437.5,504.189729901627,-66.6897299016268
2016-10-19,436,505.791234886119,-69.7912348861195
2016-10-20,443.5,507.396903977068,-63.8969039770679
2016-10-21,444.5,509.006011516515,-64.5060115165154
2016-10-24,454,510.617805434114,-56.6178054341136
2016-10-25,471.5,512.23150699531,-40.7315069953101
2016-10-26,474,513.846314062039,-39.8463140620393
2016-10-27,478.5,515.461407659459,-36.9614076594592
2016-10-28,494,517.075952341869,-23.0759523418694
2016-10-31,502,518.689097385205,-16.6890973852051
2016-11-01,502,520.299982526737,-18.2999825267371
2016-11-02,491.5,521.907740605127,-30.4077406051268
2016-11-03,500.5,523.511496894568,-23.0114968945681
2016-11-04,500,525.110364099907,-25.1103640999066
2016-11-07,520,526.703445413964,-6.70344541396356
2016-11-08,519,528.289833649963,-9.28983364996316
2016-11-09,551.5,529.868618850165,21.6313811498351
2016-11-10,588,531.438887216819,56.5611127831814
2016-11-11,614.5,532.999733893695,81.5002661063053
2016-11-14,627,534.550277404669,92.4497225953309
2016-11-15,591,536.089669962518,54.9103300374818
2016-11-16,577,537.617101995032,39.3828980049678
2016-11-17,577,539.131786627744,37.8682133722561
2016-11-18,551,540.632953265461,10.3670467345394
2016-11-21,552.5,542.119846966202,10.3801530337977
2016-11-22,580.5,543.591717073342,36.9082829266585
2016-11-23,616.5,545.047817220879,71.4521827791211
2016-11-24,622,546.487416299336,75.5125837006641
2016-11-25,613,547.90981273467,65.0901872653304
2016-11-28,622.5,549.314336166636,73.1856638333641
2016-11-29,577,550.700343140757,26.2996568592434
2016-11-30,556,552.067220454473,3.93277954552671
2016-12-01,595,553.414365776496,41.5856342235036
2016-12-02,574,554.741178401172,19.2588215988284
2016-12-05,605,556.047074812686,48.9529251873145
2016-12-06,604.5,557.331479456026,47.1685205439744
2016-12-07,644.5,558.593837011403,85.9061629885967
2016-12-08,635,559.833611656505,75.1663883434946
2016-12-09,618,561.050303079302,56.9496969206981
2016-12-12,635.5,562.243442038415,73.2565579615848
2016-12-13,645.5,563.412582833248,82.0874171667521
2016-12-14,605,564.557310044467,40.4426899555331
2016-12-15,608.5,565.677242184381,42.822757815619
2016-12-16,591.5,566.77201448274,24.7279855172603
2016-12-19,560,567.841279870438,-7.84127987043783
2016-12-20,568,568.884701499939,-0.884701499939133
2016-12-21,573,569.901939282438,3.09806071756249
2016-12-22,542.5,570.892652763417,-28.3926527634175
2016-12-23,548.5,571.856502768991,-23.3565027689908
2016-12-26,554.5,572.793138388935,-18.2931383889347
2016-12-27,560.5,573.702199058364,-13.2021990583644
2016-12-28,564.5,574.583316650625,-10.0833166506246
2016-12-29,569,575.43611758194,-6.43611758194038
2016-12-30,548,576.260224100526,-28.2602241005262
2017-01-03,534,577.055255794039,-43.0552557940394
2017-01-04,542,577.820820568552,-35.820820568552
2017-01-05,550.5,578.55650853286,-28.0565085328602
2017-01-06,538.5,579.261894988849,-40.7618949888495
2017-01-09,571.5,579.936543640964,-8.43654364096356
2017-01-10,594,580.580001344301,13.4199986556993
2017-01-11,601,581.191811466684,19.8081885333156
2017-01-12,607.5,581.771522923142,25.7284770768579
2017-01-13,607,582.318692816687,24.681307183313
2017-01-16,653,582.832888885482,70.167111114518
2017-01-17,638,583.31368906981,54.6863109301897
2017-01-18,638,583.760700314393,54.2392996856067
2017-01-19,637,584.173552168885,52.8264478311145
2017-01-20,612.5,584.551896603456,27.9481033965442
2017-01-23,607.5,584.895407424441,22.6045925755592
2017-01-24,648.5,585.203769990986,63.296230009014
2017-01-25,641.5,585.476679005924,56.0233209940758
2017-01-26,660,585.713855336264,74.286144663736
2017-02-03,611.5,585.915043006804,25.5849569931964
2017-02-06,603,586.080016749147,16.9199832508529
2017-02-07,625,586.208561870869,38.7914381291309
2017-02-08,641,586.30047067339,54.6995293266096
2017-02-09,641,586.355551493159,54.6444485068411
2017-02-10,688,586.373635276944,101.626364723056
2017-02-13,712.5,586.354575559648,126.145424440352
2017-02-14,712,586.298267884153,125.701732115847
2017-02-15,697.5,586.204659936923,111.295340063077
2017-02-16,685.5,586.073751364426,99.4262486355736
2017-02-17,702,585.905587818253,116.094412181747
2017-02-20,714,585.700256048715,128.299743951285
2017-02-21,732,585.457890794827,146.542109205173
2017-02-22,722.5,585.178679829629,137.321320170371
2017-02-23,708,584.862871500762,123.137128499238
2017-02-24,698.5,584.510770918974,113.989229081026
2017-02-27,714,584.122734095018,129.877265904982
2017-02-28,690.5,583.699164158056,106.800835841944
2017-03-01,698,583.240517923454,114.759482076546
2017-03-02,694.5,582.74729635368,111.75270364632
2017-03-03,688,582.220047848129,105.779952151871
2017-03-06,661,581.65936700031,79.3406329996897
2017-03-07,661.5,581.065892128903,80.434107871097
2017-03-08,661.5,580.440294348855,81.0597056511446
2017-03-09,658,579.78327802325,78.2167219767496
2017-03-10,656,579.095581022062,76.9044189779378
2017-03-13,684.5,578.377973546861,106.122026453139
2017-03-14,686.5,577.631257588451,108.868742411549
2017-03-15,724.5,576.856279004208,147.643720995792
2017-03-16,726.5,576.053928653419,150.446071346581
2017-03-17,715.5,575.225158425432,140.274841574568
2017-03-20,711.5,574.370982397934,137.129017602066
2017-03-21,687.5,573.492472632533,114.007527367467
2017-03-22,665.5,572.590757874545,92.9092421254548
2017-03-23,580.5,571.667013995375,8.83298600462505
2017-03-24,580.5,570.722455271293,9.77754472870744
2017-03-27,549.5,569.758299629878,-20.2582996298781
2017-03-28,543,568.775769040273,-25.7757690402733
2017-03-29,571,567.776077097751,3.22392290224855
2017-03-30,559,566.760426742852,-7.76042674285173
2017-03-31,552,565.730022248741,-13.7300222487411
2017-04-05,559.5,564.686064680789,-5.18606468078873
2017-04-06,560,563.629749428866,-3.62974942886636
2017-04-07,525.5,562.562269739196,-37.0622697391956
2017-04-10,520,561.484817357561,-41.4848173575609
2017-04-11,524.5,560.398568709708,-35.8985687097085
2017-04-12,506,559.304683073248,-53.3046830732478
2017-04-13,505.5,558.204304886743,-52.7043048867425
2017-04-14,507.5,557.098556554741,-49.5985565547407
2017-04-17,493,555.988538695961,-62.9885386959608
2017-04-18,468,554.875331427075,-86.8753314270755
2017-04-19,480,553.759988827819,-73.7599888278185
2017-04-20,488.5,552.643529067162,-64.143529067162
2017-04-21,505.5,551.526939824662,-46.0269398246617
2017-04-24,503,550.411182265519,-47.4111822655189
2017-04-25,498,549.297198529244,-51.2971985292438
2017-04-26,496.5,548.185911157478,-51.6859111574775
2017-04-27,506,547.078221487656,-41.0782214876561
2017-04-28,521,545.975009492343,-24.9750094923431
2017-05-02,533.5,544.877138164016,-11.3771381640164
2017-05-03,523,543.785460171491,-20.7854601714908
2017-05-04,485,542.700823480713,-57.7008234807129
2017-05-05,461.5,541.624067465791,-80.1240674657913
2017-05-08,466.5,540.55600764959,-74.0560076495901
2017-05-09,466,539.497426434951,-73.4974264349508
2017-05-10,474.5,538.449075612905,-63.9490756129048
2017-05-11,465,537.411676593614,-72.4116765936143
2017-05-12,450.5,536.385924353261,-85.8859243532614
2017-05-15,457,535.372483935964,-78.3724839359641
2017-05-16,461,534.371984884051,-73.3719848840514
2017-05-17,477.5,533.385024343807,-55.885024343807
2017-05-18,468.5,532.412169132502,-63.9121691325016
2017-05-19,489,531.453962966786,-42.4539629667859
2017-05-22,494,530.510923144566,-36.5109231445662
2017-05-23,479,529.583549414981,-50.5835494149812
2017-05-24,455.5,528.672326435063,-73.1723264350627
2017-05-25,448,527.777717952616,-79.7777179526156
2017-05-26,454,526.900157468927,-72.9001574689271
2017-05-31,424.5,526.040045508446,-101.540045508446
2017-06-01,420,525.197752461561,-105.197752461561
2017-06-02,429.5,524.373606746105,-94.8736067461046
2017-06-05,435,523.567893295424,-88.5678932954239
2017-06-06,432,522.780857825904,-90.7808578259043
2017-06-07,432.5,522.01270944352,-89.5127094435204
2017-06-08,423,521.263619729058,-98.2636197290583
2017-06-09,423.5,520.533723262453,-97.0337232624533
2017-06-12,434,519.823114005326,-85.8231140053259
2017-06-13,418.5,519.131845809498,-100.631845809498
2017-06-14,432,518.459937050897,-86.4599370508969
2017-06-15,423,517.807364508389,-94.8073645083887
2017-06-16,426.5,517.174069221729,-90.6740692217292
2017-06-19,432.5,516.559953041113,-84.0599530411127
2017-06-20,430.5,515.964880335721,-85.4648803357215
2017-06-21,433.5,515.38868072775,-81.8886807277499
2017-06-22,425.5,514.831148511656,-89.3311485116563
2017-06-23,434,514.292044132377,-80.2920441323774
2017-06-26,433,513.771091108966,-80.7710911089659
2017-06-27,456.5,513.267979770971,-56.7679797709709
2017-06-28,457.5,512.782367060434,-55.2823670604345
2017-06-29,477,512.313886453795,-35.3138864537951
2017-06-30,473.5,511.862148575981,-38.3621485759806
2017-07-03,487,511.426749454514,-24.426749454514
2017-07-04,465,511.007269259635,-46.0072692596348
2017-07-05,469.5,510.60327806453,-41.1032780645303
2017-07-06,471,510.214326924788,-39.2143269247881
2017-07-07,481.5,509.839949905616,-28.3399499056162
2017-07-10,480,509.479664862551,-29.4796648625515
2017-07-11,488.5,509.132977936552,-20.6329779365518
2017-07-12,488.5,508.799383082881,-20.2993830828805
2017-07-13,491,508.478365727934,-17.4783657279343
2017-07-14,481,508.169402907168,-27.1694029071676
2017-07-17,494.5,507.871964431149,-13.3719644311494
2017-07-18,517,507.585508879757,9.41449112024319
2017-07-19,532,507.309489305427,24.6905106945727
2017-07-20,517,507.043362652182,9.9566373478176
2017-07-21,521,506.786596070068,14.2134039299323
2017-07-24,512,506.538660824824,5.46133917517625
2017-07-25,526.5,506.299034057436,20.2009659425636
2017-07-26,518,506.0671951664,11.9328048335998
2017-07-27,527,505.842631900463,21.1573680995369
2017-07-28,530,505.624836940937,24.3751630590626
2017-07-31,570.5,505.413311714711,65.0866882852888
2017-08-01,566.5,505.207567724398,61.2924322756025
2017-08-02,544,505.007143376842,38.9928566231582
2017-08-03,543.5,504.811602414689,38.6883975853109
2017-08-04,548.5,504.620524698688,43.8794753013121
2017-08-07,564,504.433506081808,59.5664939181923
2017-08-08,549,504.250160555027,44.7498394449732
2017-08-09,566.5,504.070126731709,62.4298732682909
2017-08-10,563.5,503.893061723013,59.6069382769867
2017-08-11,536,503.718648446089,32.281351553911
2017-08-14,527,503.546594457208,23.4534055427921
2017-08-15,530,503.37662065645,26.62337934355
2017-08-16,523.5,503.208457638584,20.2915423614164
2017-08-17,554.5,503.041847003417,51.4581529965828
2017-08-18,580.5,502.876538738469,77.6234612615308
2017-08-21,596,502.712304101983,93.287695898017
2017-08-22,606,502.548946438625,103.451053561375
2017-08-23,578.5,502.386307654441,76.1136923455591
2017-08-24,582.5,502.224272417982,80.2757275820184
2017-08-25,585.5,502.06275686014,83.4372431398605
2017-08-28,572.5,501.901710294565,70.5982897054352
2017-08-29,554,501.741116524507,52.258883475493
2017-08-30,556,501.580988535711,54.419011464289
2017-08-31,573,501.421360915643,71.578639084357
2017-09-01,583,501.262290746399,81.7377092536009
2017-09-04,565.5,501.103864697808,64.3961353021918
2017-09-05,576,500.946203226782,75.0537967732183
2017-09-06,550,500.789453408998,49.2105465910015
2017-09-07,545.5,500.633793344367,44.8662066556326
2017-09-08,534.5,500.479421474454,34.0205785255462
2017-09-11,533.5,500.326554786707,33.1734452132931
2017-09-12,548,500.175424331319,47.8245756686806
2017-09-13,534,500.026274871046,33.9737251289537
2017-09-14,510,499.879370937402,10.1206290625984
2017-09-15,508,499.734991105282,8.26500889471795
2017-09-18,511.5,499.593418133023,11.9065818669766
2017-09-19,498,499.454938195406,-1.4549381954058
2017-09-20,492.5,499.3198423889,-6.81984238889974
2017-09-21,472,499.188421208563,-27.1884212085628
2017-09-22,466.5,499.060962330406,-32.5609623304056
2017-09-25,468,498.937742191838,-30.9377421918375
2017-09-26,464.5,498.819023770884,-34.3190237708845
2017-09-27,473,498.705057257137,-25.7050572571366
2017-09-28,451,498.59607865409,-47.5960786540905
2017-09-29,454.5,498.492313339819,-43.9923133398189
2017-10-09,442.5,498.393967018059,-55.8939670180592
2017-10-10,440,498.301227207914,-58.3012272079142
2017-10-11,436,498.214258324166,-62.2142583241658
2017-10-12,441.5,498.13320068222,-56.63320068222
2017-10-13,455.5,498.058168880604,-42.5581688806042
2017-10-16,463,497.989254107946,-34.989254107946
2017-10-17,453,497.926529961055,-44.9265299610552
2017-10-18,459,497.870055573576,-38.8700555735764
2017-10-19,444,497.819871508347,-53.819871508347
2017-10-20,469,497.776002260883,-28.7760022608826
2017-10-23,458.5,497.738450079721,-39.2384500797215
2017-10-24,457.5,497.707205318569,-40.2072053185691
2017-10-25,455,497.682242111519,-42.6822421115188
2017-10-26,453.5,497.663517972632,-44.1635179726322
2017-10-27,428,497.650972772854,-69.6509727728542
2017-10-30,425,497.644528127703,-72.6445281277031
2017-10-31,428,497.64407686178,-69.6440768617801
2017-11-01,429.5,497.649481771362,-68.1494817713619
2017-11-02,442,497.660576864677,-55.6605768646768
2017-11-03,439.5,497.677167979678,-58.1771679796783
2017-11-06,468,497.699037946487,-29.699037946487
2017-11-07,469,497.725945547111,-28.7259455471108
2017-11-08,466,497.757637287188,-31.7576372871879
2017-11-09,460.5,497.793847798189,-37.2938477981895
2017-11-10,462.5,497.834298584267,-35.3342985842674
2017-11-13,465,497.878695733784,-32.8786957337837
2017-11-14,464.5,497.926730729322,-33.4267307293223
2017-11-15,446,497.978081462754,-51.978081462754
2017-11-16,458,498.032412008667,-40.0324120086667
2017-11-17,462.5,498.089364956013,-35.5893649560127
2017-11-20,470,498.148566345944,-28.1485663459445
2017-11-21,470,498.209627508406,-28.2096275084065
2017-11-22,474.5,498.272148137856,-23.7721481378561
2017-11-23,491.5,498.335716268027,-6.83571626802675
2017-11-24,513.5,498.399910106199,15.1000898938006
2017-11-27,505,498.464305034048,6.53569496595238
2017-11-28,504.5,498.528482675013,5.9715173249869
2017-11-29,512.5,498.592027354131,13.9079726458685
2017-11-30,520,498.654525864824,21.3454741351758
2017-12-01,526,498.715570749509,27.2844292504914
2017-12-04,548,498.774763373961,49.2252366260389
2017-12-05,539.5,498.831716382251,40.6682836177493
2017-12-06,523,498.886062766173,24.1139372338274
2017-12-07,494.5,498.937452328156,-4.43745232815567
2017-12-08,506.5,498.985544838366,7.51445516163365
2017-12-11,495.5,499.029998232699,-3.52999823269864
2017-12-12,503,499.070473553223,3.92952644677733
2017-12-13,506,499.106630382852,6.89336961714828
2017-12-14,498,499.138129928813,-1.13812992881317
2017-12-15,508,499.164636247758,8.83536375224235
2017-12-18,536,499.185812925906,36.8141870740939
2017-12-19,528.5,499.201327201632,29.2986727983684
2017-12-20,529,499.210861530839,29.789138469161
2017-12-21,532,499.214110480313,32.7858895196868
2017-12-22,546,499.210780930464,46.7892190695357
2017-12-25,525.5,499.20059331409,26.2994066859101
2017-12-26,521.5,499.183287404753,22.3167125952468
2017-12-27,515.5,499.158613847151,16.3413861528488
2017-12-28,518.5,499.126332510794,19.3736674892055
2017-12-29,531.5,499.086210020072,32.4137899799282
2018-01-02,543.5,499.038021007679,44.4619789923207
2018-01-03,536,498.981553504843,37.0184464951571
2018-01-04,543.5,498.916613921609,44.5833860783912
2018-01-05,538.5,498.84302396995,39.6569760300498
2018-01-08,555.5,498.760623790826,56.7393762091738
2018-01-09,560.5,498.669269917783,61.8307300822167
2018-01-10,557.5,498.56884233813,58.9311576618697
2018-01-11,556,498.45924659758,57.5407534024195
2018-01-12,544,498.340412601534,45.6595873984658
2018-01-15,536.5,498.212294040455,38.2877059595449
2018-01-16,529.5,498.074863478662,31.4251365213383
2018-01-17,531.5,497.92810930708,33.5718906929195
2018-01-18,537,497.772032906473,39.227967093527
2018-01-19,543.5,497.606649534907,45.8933504650928
2018-01-22,540.5,497.43199066573,43.0680093342697
2018-01-23,521.5,497.24810674275,24.2518932572496
2018-01-24,522,497.055066012302,24.9449339876975
2018-01-25,529.5,496.852946745525,32.6470532544749
2018-01-26,519,496.641837524783,22.3581624752169
2018-01-29,514.5,496.42184042745,18.0781595725501
2018-01-30,517.5,496.193066772822,21.3069332271784
2018-01-31,510,495.955635352983,14.0443646470173
2018-02-01,506.5,495.709673767486,10.7903262325137
2018-02-02,513.5,495.455315421215,18.0446845787852
2018-02-05,526.5,495.192698179346,31.3073018206539
2018-02-06,521,494.921967366033,26.078032633967
2018-02-07,526.5,494.643281246587,31.8567187534132
2018-02-08,524,494.356808865933,29.643191134067
2018-02-09,523.5,494.062732437271,29.4372675627294
2018-02-12,523,493.76124642712,29.2387535728804
2018-02-13,529,493.452557470164,35.5474425298363
2018-02-14,539.5,493.136884287236,46.3631157127635
2018-02-22,538.5,492.814460293039,45.6855397069612
2018-02-23,548.5,492.485538066934,56.0144619330659
2018-02-26,549,492.150389072826,56.8496109271745
2018-02-27,546.5,491.809307928763,54.6906920712372
2018-02-28,543,491.462612752128,51.5373872478724
2018-03-01,544.5,491.110644267254,53.3893557327455
2018-03-02,539,490.753764501928,48.2462354980721
2018-03-05,520,490.392357552982,29.6076424470181
2018-03-06,520.5,490.026827460267,30.4731725397332
2018-03-07,517.5,489.657590502271,27.8424094977289
2018-03-08,500.5,489.285075553856,11.214924446144
2018-03-09,483.5,488.909722998815,-5.40972299881513
2018-03-12,479,488.531977856749,-9.53197785674886
2018-03-13,479,488.152282911083,-9.15228291108262
2018-03-14,490,487.77107700511,2.22892299488979
2018-03-15,490,487.388795198946,2.61120480105421
2018-03-16,483.5,487.005873474042,-3.50587347404239
2018-03-19,462.5,486.622748891226,-24.1227488912261
2018-03-20,459,486.239857062132,-27.2398570621324
2018-03-21,463,485.857623627024,-22.8576236270244
2018-03-22,466.5,485.476462966302,-18.9764629663019
2018-03-23,437.5,485.096780011945,-47.596780011945
2018-03-26,439,484.718971851824,-45.7189718518236
2018-03-27,444,484.343415899216,-40.3434158992161
2018-03-28,438.5,483.97047066901,-45.4704706690096
2018-03-29,441,483.600477999757,-42.6004779997572
2018-03-30,443.5,483.23376093434,-39.7337609343399
2018-04-02,446.5,482.870624906311,-36.3706249063113
2018-04-03,441,482.511358924888,-41.511358924888
2018-04-04,431,482.156236965139,-51.1562369651395
2018-04-09,444,481.805515842998,-37.8055158429984
2018-04-10,451,481.459431228478,-30.459431228478
2018-04-11,447.5,481.118203164306,-33.6182031643057
2018-04-12,450,480.782039102506,-30.7820391025062
2018-04-13,453.5,480.451132598682,-26.9511325986818
2018-04-16,438.5,480.1256644844,-41.6256644843999
2018-04-17,439,479.805804450691,-40.8058044506906
2018-04-18,449,479.49170498221,-30.4917049822104
2018-04-19,475,479.183501696149,-4.18350169614865
2018-04-20,461,478.881317605643,-17.8813176056428
2018-04-23,477,478.585273994532,-1.58527399453156
2018-04-24,470,478.295484755258,-8.29548475525842
2018-04-25,467.5,478.01206312496,-10.5120631249605
2018-04-26,465.5,477.735118911751,-12.235118911751
2018-04-27,460.5,477.464757578497,-16.9647575784967
2018-05-02,474,477.201079530544,-3.20107953054374
2018-05-03,474,476.944178160692,-2.9441781606923
2018-05-04,471.5,476.694145538538,-5.19414553853798
2018-05-07,470,476.451072516692,-6.45107251669185
2018-05-08,476,476.215047800698,-0.21504780069781
2018-05-09,470,475.986157429496,-5.98615742949589
2018-05-10,470,475.764487353143,-5.76448735314343
2018-05-11,482.5,475.550121047223,6.94987895277712
2018-05-14,488,475.343139604532,12.6568603954683
2018-05-15,485.5,475.143626990688,10.3563730093118
