"CN_2yryDate","CN_2yryClose","CN_2yry_hpft","CN_2yry_hpfc"
2015-11-22,2.7696,2.67589574006605,0.0937042599339456
2015-11-21,2.7696,2.6771828949409,0.092417105059102
2015-11-20,2.7696,2.67842684731939,0.107873152680614
2015-11-19,2.7863,2.67962710907958,0.103972890920423
2015-11-18,2.7836,2.68078323668995,0.109316763310049
2015-11-17,2.7901,2.68189482959719,0.0988051704028085
2015-11-16,2.7807,2.68296153243505,0.0928384675649475
2015-11-15,2.7758,2.68398303067957,0.0869169693204269
2015-11-14,2.7709,2.68495904818236,0.0810409518176368
2015-11-13,2.766,2.6858893447229,0.0854106552770992
2015-11-12,2.7713,2.68677371357997,0.0959262864200324
2015-11-11,2.7827,2.68761198333756,0.0902880166624434
2015-11-10,2.7779,2.68840402223173,0.0715959777682736
2015-11-09,2.76,2.68914973581994,0.053816930846722
2015-11-08,2.74296666666667,2.68984905925466,0.0360842740786758
2015-11-07,2.72593333333333,2.69050194993399,0.0183980500660123
2015-11-06,2.7089,2.69110838017189,-0.00200838017188829
2015-11-05,2.6891,2.69166832988728,0.00183167011271537
2015-11-04,2.6935,2.69218177816897,0.00681822183102943
2015-11-03,2.699,2.6926487048628,-0.00834870486280444
2015-11-02,2.6843,2.69306909263316,-0.0122024259664935
2015-11-01,2.68086666666667,2.69344292069322,-0.016009587359889
2015-10-31,2.67743333333333,2.69377016321231,-0.019770163212309
2015-10-30,2.674,2.69405078774204,-0.0738507877420428
2015-10-29,2.6202,2.69428475366167,-0.0190847536616657
2015-10-28,2.6752,2.69447198982363,0.00632801017636823
2015-10-27,2.7008,2.69461241719152,0.0342875828084805
2015-10-26,2.7289,2.69470595934462,0.0329273739887107
2015-10-25,2.72763333333333,2.69475255403534,0.0316141126313296
2015-10-24,2.72636666666667,2.69475215262695,0.0303478473730531
2015-10-23,2.7251,2.69470471955075,0.0533952804492465
2015-10-22,2.7481,2.69461023178254,0.0553897682174612
2015-10-21,2.75,2.69446868836959,0.0697313116304141
2015-10-20,2.7642,2.69428011125514,0.0696198887448577
2015-10-19,2.7639,2.69404455120653,0.0713887821268023
2015-10-18,2.76543333333333,2.69376208776912,0.0732045788975479
2015-10-17,2.76696666666667,2.69343282999753,0.075067170002473
2015-10-16,2.7685,2.69305691720621,0.0794430827937871
2015-10-15,2.7725,2.69263451973944,0.0657654802605639
2015-10-14,2.7584,2.69216584078001,0.097934159219991
2015-10-13,2.7901,2.69165111069542,0.0966488893045782
2015-10-12,2.7883,2.69109060033546,0.108142732997874
2015-10-11,2.79923333333333,2.69048462050044,0.119682046166224
2015-10-10,2.81016666666667,2.68983352669269,0.131266473307311
2015-10-09,2.8211,2.68913772388622,0.165462276113778
2015-10-08,2.8546,2.68839767131525,0.167314828684751
2015-10-07,2.8557125,2.68761389660955,0.169211103390455
2015-10-06,2.856825,2.68678699656005,0.171150503439954
2015-10-05,2.8579375,2.68591763790284,0.173132362097161
2015-10-04,2.85905,2.68500655812066,0.17515594187934
2015-10-03,2.8601625,2.68405456626224,0.177220433737762
2015-10-02,2.861275,2.68306254377872,0.179324956221279
2015-10-01,2.8623875,2.68203144537702,0.181468554622976
2015-09-30,2.8635,2.68096229988997,0.14403770011003
2015-09-29,2.825,2.67985621116186,0.173743788838138
2015-09-28,2.8536,2.67871434257666,0.171385657423339
2015-09-27,2.8501,2.67753792933692,0.169062070663076
2015-09-26,2.8466,2.67632827748918,0.166771722510818
2015-09-25,2.8431,2.67508676296333,0.15901323703667
2015-09-24,2.8341,2.67381483062607,0.131685169373933
2015-09-23,2.8055,2.67251399107382,0.133586008926179
2015-09-22,2.8061,2.67118580933624,0.126214190663756
2015-09-21,2.7974,2.66983190566219,0.106168094337814
2015-09-20,2.776,2.66845395247229,0.0861460475277127
2015-09-19,2.7546,2.66705366607288,0.0661463339271202
