"FU0Date","FU0Close","FU0_hpft","FU0_hpfc"
2013-06-28,4771,4976.56830703516,-205.568307035156
2013-07-01,4771,4973.99767913496,-202.997679134956
2013-07-02,5009,4971.40690387546,37.5930961245408
2013-07-03,5009,4968.79609467959,40.2039053204054
2013-07-04,5009,4966.16538050973,42.8346194902659
2013-07-05,5009,4963.51490694695,45.4850930530539
2013-07-08,5009,4960.84483727845,48.155162721552
2013-07-09,5009,4958.15535359309,50.8446464069106
2013-07-10,5009,4955.44665788521,53.553342114788
2013-07-11,5009,4952.7189731662,56.2810268338026
2013-07-12,4922,4949.97254458429,-27.9725445842895
2013-07-15,4900,4947.20764055206,-47.2076405520589
2013-07-16,4935,4944.42451791933,-9.42451791933121
2013-07-17,4935,4941.62341402215,-6.62341402215079
2013-07-18,4935,4938.80456230088,-3.804562300882
2013-07-19,4935,4935.96819345801,-0.968193458010358
2013-07-22,4935,4933.11453662344,1.88546337656148
2013-07-23,4935,4930.24382052677,4.75617947323186
2013-07-24,4935,4927.35627467704,7.64372532295661
2013-07-25,4935,4924.45213054926,10.5478694507406
2013-07-26,4935,4921.53162277809,13.4683772219108
2013-07-29,4935,4918.59499035823,16.4050096417677
2013-07-30,4935,4915.64247785169,19.3575221483073
2013-07-31,4935,4912.6743366016,22.325663398405
2013-08-01,4935,4909.69082595274,25.3091740472641
2013-08-02,4935,4906.69221447844,28.3077855215568
2013-08-05,4935,4903.67878121381,31.3212187861855
2013-08-06,5272,4900.65081689525,371.349183104749
2013-08-07,4862,4897.6086252061,-35.6086252061016
2013-08-08,4862,4894.55266333052,-32.5526633305241
2013-08-09,4862,4891.4833737335,-29.4833737334999
2013-08-12,4862,4888.40118542405,-26.4011854240516
2013-08-13,4862,4885.30651522397,-23.3065152239705
2013-08-14,4862,4882.19976904184,-20.1997690418368
2013-08-15,4862,4879.08134315228,-17.0813431522788
2013-08-16,4862,4875.95162548015,-13.9516254801491
2013-08-19,4862,4872.81099688953,-10.8109968895328
2013-08-20,4862,4869.65983247753,-7.65983247752553
2013-08-21,4862,4866.49850287235,-4.49850287234805
2013-08-22,4862,4863.32737553596,-1.32737553596303
2013-08-23,4862,4860.14681607086,1.85318392914486
2013-08-26,4862,4856.95718953079,5.0428104692062
2013-08-27,4862,4853.75886173558,8.24113826441735
2013-08-28,4862,4850.55220058954,11.4477994104601
2013-08-29,4862,4847.33757740355,14.6624225964542
2013-08-30,4862,4844.1153682205,17.8846317795043
2013-09-02,4862,4840.88595514419,21.1140448558099
2013-09-03,4862,4837.6497276712,24.3502723288041
2013-09-04,4900,4834.40708402577,65.5929159742306
2013-09-05,4763,4831.15843249762,-68.1584324976166
2013-09-06,4705,4827.90420848989,-122.904208489887
2013-09-09,4745,4824.64481923179,-79.6448192317895
2013-09-10,4745,4821.38062114888,-76.3806211488767
2013-09-11,4745,4818.11193774473,-73.1119377447346
2013-09-12,4745,4814.83906095027,-69.8390609502694
2013-09-13,4745,4811.56225247486,-66.5622524748552
2013-09-16,4745,4808.2817451592,-63.2817451592028
2013-09-17,4745,4804.99774432987,-59.9977443298704
2013-09-18,4745,4801.71042915528,-56.7104291552772
2013-09-23,4745,4798.4199540032,-53.4199540031952
2013-09-24,4745,4795.12644979958,-50.1264497995757
2013-09-25,4745,4791.83002538872,-46.8300253887193
2013-09-26,4745,4788.53076889468,-43.530768894677
2013-09-27,4745,4785.22874908383,-40.2287490838338
2013-09-30,4745,4781.92401672871,-36.9240167287087
2013-10-08,5075,4778.61660597287,296.383394027127
2013-10-09,4745,4775.306535697,-30.3065356969995
2013-10-10,4745,4771.99394729473,-26.9939472947347
2013-10-11,4507,4768.67896963222,-261.678969632225
2013-10-14,4507,4765.3617204174,-258.361720417399
2013-10-15,4507,4762.04220919062,-255.042209190622
2013-10-16,4507,4758.72033869592,-251.720338695921
2013-10-17,4507,4755.39590625312,-248.395906253125
2013-10-18,4507,4752.06860513099,-245.068605130991
2013-10-21,4507,4748.7380259214,-241.738025921404
2013-10-22,4507,4745.40365791474,-238.403657914742
2013-10-23,4507,4742.0648904766,-235.0648904766
2013-10-24,4507,4738.72101442609,-231.721014426087
2013-10-25,4558,4735.37122341595,-177.371223415953
2013-10-28,4558,4732.01461531477,-174.014615314773
2013-10-29,4558,4728.65021467302,-170.650214673018
2013-10-30,4737,4725.27697411049,11.7230258895124
2013-10-31,4737,4721.89377570707,15.1062242929299
2013-11-01,4737,4718.49950638847,18.5004936115307
2013-11-04,4810,4715.09305932467,94.9069406753249
2013-11-05,4775,4711.67333533306,63.3266646669405
2013-11-06,4811,4708.23927446171,102.760725538294
2013-11-07,4702,4704.7898429354,-2.78984293539737
2013-11-08,4692,4701.32404945606,-9.32404945606398
2013-11-11,4870,4697.84090157245,172.159098427554
2013-11-12,4809,4694.33940297909,114.660597020913
2013-11-13,4809,4690.81862853414,118.18137146586
2013-11-14,4809,4687.27770049186,121.722299508138
2013-11-15,4798,4683.71578995796,114.284210042039
2013-11-18,4949,4680.13211835322,268.86788164678
2013-11-19,4914,4676.52595433892,237.474045661076
2013-11-20,4668,4672.89667771556,-4.89667771555578
2013-11-21,4899,4669.24376644578,229.75623355422
2013-11-22,4899,4665.56669646817,233.433303531827
2013-11-25,4807,4661.86503869335,145.13496130665
2013-11-26,4858,4658.13846052381,199.861539476186
2013-11-27,5030,4654.38668935503,375.61331064497
2013-11-28,5030,4650.60953519727,379.390464802733
2013-11-29,5031,4646.80696332411,384.193036675894
2013-12-02,5031,4642.97909583396,388.020904166036
2013-12-03,4747,4639.12621363521,107.873786364792
2013-12-04,4815,4635.24875802841,179.751241971587
2013-12-05,4815,4631.34721490487,183.652785095131
2013-12-06,4634,4627.42214445778,6.57785554221939
2013-12-09,4482,4623.4741827951,-141.474182795097
2013-12-10,4482,4619.50396874366,-137.503968743658
2013-12-11,4482,4615.51208265066,-133.51208265066
2013-12-12,4482,4611.49904802466,-129.499048024657
2013-12-13,4482,4607.46533318572,-125.465333185715
2013-12-16,4482,4603.41135292414,-121.41135292414
2013-12-17,4482,4599.33747016802,-117.337470168021
2013-12-18,4482,4595.2439976587,-113.243997658701
2013-12-19,4482,4591.13119963509,-109.131199635089
2013-12-20,4482,4586.99929352549,-104.999293525487
2013-12-23,4482,4582.84845164782,-100.848451647818
2013-12-24,4482,4578.67880291748,-96.678802917484
2013-12-25,4482,4574.4904345632,-92.4904345632042
2013-12-26,4482,4570.28339385051,-88.2833938505102
2013-12-27,4482,4566.05768981317,-84.0576898131713
2013-12-30,4482,4561.81329499217,-79.8132949921744
2013-12-31,4482,4557.55014718235,-75.55014718235
2014-01-02,4482,4553.26815118699,-71.268151186989
2014-01-03,4480,4548.96718057994,-68.967180579938
2014-01-06,4480,4544.6470794757,-64.6470794756975
2014-01-07,4480,4540.30766348053,-60.3076634805303
2014-01-08,4480,4535.94872147814,-55.9487214781373
2014-01-09,4480,4531.57001742346,-51.5700174234628
2014-01-10,4480,4527.17129214452,-47.1712921445238
2014-01-13,4480,4522.75226515237,-42.7522651523716
2014-01-14,4480,4518.31263645937,-38.3126364593708
2014-01-15,4480,4513.85208840576,-33.8520884057555
2014-01-16,4480,4509.37028749486,-29.3702874948625
2014-01-17,4480,4504.86688623694,-24.8668862369437
2014-01-20,4480,4500.34152500177,-20.3415250017738
2014-01-21,4480,4495.79383388021,-15.7938338802144
2014-01-22,4480,4491.22343455462,-11.2234345546155
2014-01-23,4480,4486.62994217889,-6.62994217888637
2014-01-24,4480,4482.01296726764,-2.01296726763998
2014-01-27,4480,4477.37211759481,2.62788240518734
2014-01-28,4480,4472.70700010241,7.29299989758494
2014-01-29,4480,4468.01722281863,11.982777181367
2014-01-30,4480,4463.30239678631,16.6976032136893
2014-02-07,4480,4458.56213800145,21.4378619985523
2014-02-10,4480,4453.79606936225,26.2039306377547
2014-02-11,4480,4449.0038226284,30.9961773715978
2014-02-12,4480,4444.18504039122,35.8149596087804
2014-02-13,4480,4439.33937805443,40.660621945566
2014-02-14,4480,4434.46650582667,45.533494173326
2014-02-17,4480,4429.56611072385,50.4338892761534
2014-02-18,4480,4424.63789858348,55.3621014165246
2014-02-19,4480,4419.68159609051,60.3184039094873
2014-02-20,4480,4414.69695281431,65.3030471856943
2014-02-21,4480,4409.68374325739,70.3162567426102
2014-02-24,4480,4404.64176891606,75.3582310839433
2014-02-25,4480,4399.5708603525,80.4291396475025
2014-02-26,4480,4394.47087927885,85.529120721153
2014-02-27,4480,4389.34172065358,90.6582793464252
2014-02-28,4480,4384.18331478927,95.8166852107252
2014-03-03,4480,4378.99562947321,101.004370526788
2014-03-04,4480,4373.77867209925,106.221327900751
2014-03-05,4480,4368.53249181255,111.467508187455
2014-03-06,4480,4363.25718166575,116.742818334247
2014-03-07,4480,4357.95288078778,122.047119212223
2014-03-10,4480,4352.61977656432,127.38022343568
2014-03-11,4480,4347.25810683042,132.741893169578
2014-03-12,4480,4341.868162075,138.131837925004
2014-03-13,4480,4336.45028765714,143.549712342855
2014-03-14,4480,4331.00488603403,148.995113965971
2014-03-17,4274,4325.53241900054,-51.5324190005437
2014-03-18,4274,4320.03340994024,-46.033409940242
2014-03-19,4096,4314.50836093519,-218.508360935186
2014-03-20,4096,4308.95775503899,-212.957755038992
2014-03-21,4096,4303.38198498283,-207.381984982832
2014-03-24,4096,4297.7813554697,-201.781355469705
2014-03-25,4096,4292.15608547916,-196.15608547916
2014-03-26,4096,4286.5063105825,-190.5063105825
2014-03-27,4096,4280.83208526797,-184.832085267965
2014-03-28,4096,4275.13338527611,-179.133385276112
2014-03-31,4096,4269.41010994541,-173.410109945405
2014-04-01,4096,4263.66208456777,-167.662084567774
2014-04-02,4096,4257.88906275439,-161.889062754387
2014-04-03,4096,4252.09072881158,-156.090728811579
2014-04-04,4096,4246.26670012733,-150.266700127335
2014-04-08,4096,4240.41652956795,-144.416529567955
2014-04-09,4096,4234.53970788558,-138.53970788558
2014-04-10,4096,4228.63566613629,-132.635666136286
2014-04-11,4096,4222.70377810949,-126.703778109489
2014-04-14,4096,4216.74336276824,-120.743362768242
2014-04-15,4096,4210.75368670151,-114.753686701509
2014-04-16,4096,4204.73396658774,-108.733966587738
2014-04-17,4096,4198.6833716707,-102.683371670697
2014-04-18,4096,4192.60102624807,-96.6010262480727
2014-04-21,4096,4186.48601217226,-90.4860121722581
2014-04-22,4096,4180.33737136476,-84.3373713647571
2014-04-23,4096,4174.15410834375,-78.1541083437536
2014-04-24,4096,4167.93519276578,-71.9351927657834
2014-04-25,4096,4161.67956198159,-65.6795619815907
2014-04-28,4096,4155.38612360669,-59.3861236066894
2014-04-29,4096,4149.0537581075,-53.0537581075026
2014-04-30,4096,4142.68132140248,-46.6813214024751
2014-05-05,4096,4136.26764747984,-40.267647479839
2014-05-06,4096,4129.81155103164,-33.8115510316448
2014-05-07,4096,4123.31183010488,-27.3118301048819
2014-05-08,4096,4116.76726877021,-20.7672687702074
2014-05-09,4096,4110.1766398087,-14.1766398087046
2014-05-12,4096,4103.53870741711,-7.53870741710552
2014-05-13,4096,4096.852229932,-0.852229932000625
2014-05-14,4096,4090.11596257384,5.88403742616155
2014-05-15,4138,4083.32866021085,54.6713397891549
2014-05-16,4138,4076.48908014339,61.510919856611
2014-05-19,4339,4069.59600227069,269.403997729311
2014-05-20,4339,4062.64823191836,276.351768081638
2014-05-21,4263,4055.64468577262,207.355314227378
2014-05-22,4417,4048.58439475244,368.415605247556
2014-05-23,4477,4041.46647548906,435.533524510941
2014-05-26,4477,4034.29019690202,442.709803097982
2014-05-27,4584,4027.05500794288,556.944992057119
2014-05-28,4605,4019.76054056167,585.239459438329
2014-05-29,4546,4012.40665692696,533.593343073036
2014-05-30,4349,4004.99346112193,344.006538878066
2014-06-03,4557,3997.52127779561,559.478722204394
2014-06-04,4557,3989.99057379571,567.009426204293
2014-06-05,4101,3982.40204723569,118.59795276431
2014-06-06,4047,3974.75663060824,72.243369391764
2014-06-09,4047,3967.05530542931,79.9446945706867
2014-06-10,4047,3959.29908307775,87.7009169222475
2014-06-11,4047,3951.489007978,95.5109920220028
2014-06-12,4047,3943.62616080669,103.373839193311
2014-06-13,4047,3935.71166172074,111.288338279261
2014-06-16,4047,3927.74667360784,119.253326392164
2014-06-17,4047,3919.73240535757,127.267594642431
2014-06-18,4047,3911.67011515422,135.329884845776
2014-06-19,4047,3903.56111378934,143.438886210663
2014-06-20,4047,3895.40676799442,151.593232005577
2014-06-23,4047,3887.20850379276,159.791496207238
2014-06-24,4047,3878.96780987018,168.032190129819
2014-06-25,4047,3870.68624096401,176.313759035994
2014-06-26,4047,3862.36542126935,184.634578730651
2014-06-27,4047,3854.0070478622,192.992952137796
2014-06-30,4047,3845.61289413912,201.387105860883
2014-07-01,4047,3837.18481327207,209.815186727933
2014-07-02,4047,3828.72474167855,218.27525832145
2014-07-03,4047,3820.2347025051,226.765297494905
2014-07-04,4047,3811.71680912447,235.283190875528
2014-07-07,4047,3803.17326864515,243.826731354846
2014-07-08,4047,3794.60638543213,252.393614567869
2014-07-09,4047,3786.01856463863,260.981435361366
2014-07-10,4047,3777.41231574726,269.587684252743
2014-07-11,4047,3768.7902561198,278.209743880202
2014-07-14,4047,3760.15511455478,286.844885445219
2014-07-15,4047,3751.50973485143,295.490265148569
2014-07-16,4047,3742.85707937915,304.142920620851
2014-07-17,4047,3734.20023265112,312.799767348884
2014-07-18,4047,3725.54240490096,321.457595099042
2014-07-21,4047,3716.88693566115,330.113064338849
2014-07-22,3844,3708.23729734181,135.762702658189
2014-07-23,3844,3699.59709880854,144.402901191464
2014-07-24,3844,3690.97000504574,153.029994954264
2014-07-25,3844,3682.35974072817,161.640259271832
2014-07-28,3844,3673.77009378715,170.229906212848
2014-07-29,3844,3665.20491896938,178.795081030616
2014-07-30,3844,3656.6681413879,187.331858612098
2014-07-31,3844,3648.16376006241,195.836239937591
2014-08-01,3844,3639.69585144804,204.304148551955
2014-08-04,3844,3631.26857295086,212.731427049142
2014-08-05,3844,3622.88616642801,221.113833571991
2014-08-06,3844,3614.55296167112,229.447038328879
2014-08-07,3844,3606.27337987151,237.726620128489
2014-08-08,3844,3598.05193706461,245.948062935386
2014-08-12,3116,3589.89324755259,-473.893247552594
2014-08-13,3000,3581.80202730254,-581.802027302545
2014-08-15,3002,3573.7827963932,-571.782796393205
2014-08-19,3000,3565.83983440974,-565.839834409741
2014-08-21,2850,3557.97718458534,-707.977184585336
2014-08-22,2622,3550.19865625763,-928.198656257634
2014-08-25,2501,3542.50776611507,-1041.50776611507
2014-08-26,2306,3534.90764716605,-1228.90764716605
2014-08-28,3000,3527.40100190171,-527.401001901706
2014-08-29,2857,3519.99002483199,-662.990024831988
2014-09-01,2850,3512.67669246035,-662.676692460346
2014-09-02,3056,3505.46270723691,-449.46270723691
2014-09-03,3062,3498.34949768811,-436.34949768811
2014-09-04,3184,3491.33830655043,-307.33830655043
2014-09-11,3150,3484.43019619088,-334.430196190876
2014-09-12,3053,3477.62610193552,-424.626101935517
2014-09-16,2971,3470.92682087009,-499.926820870094
2014-09-17,3083,3464.33297455712,-381.332974557116
2014-09-19,3000,3457.84497790949,-457.844977909488
2014-10-08,3070,3451.46308821239,-381.46308821239
2014-10-09,3060,3445.18737349615,-385.187373496145
2014-10-14,3180,3439.01774410968,-259.017744109683
2014-10-15,3073,3432.95395118108,-359.953951181081
2014-10-16,3193,3426.99563877082,-233.995638770817
2014-10-22,3198,3421.14230214867,-223.142302148674
2014-10-23,3197,3415.39333986041,-218.393339860414
2014-10-24,3161,3409.74805821338,-248.748058213375
2014-11-05,3129,3404.20567324006,-275.205673240061
2014-11-07,3273,3398.76529815056,-125.765298150557
2014-11-10,3082,3393.42593239603,-311.425932396027
2014-11-11,3103,3388.18652344123,-285.186523441233
2014-11-12,3136,3383.0458900199,-247.045890019904
2014-11-13,3242,3378.00273298119,-136.002732981194
2014-11-14,3185,3373.05565105535,-188.055651055347
2014-11-17,3266,3368.20318675486,-102.203186754861
2014-11-18,3185,3363.44380485734,-178.443804857335
2014-11-19,3211,3358.77592789366,-147.775927893662
2014-11-25,3310,3354.19790463331,-44.1979046333056
2014-11-26,3379,3349.70802276087,29.2919772391349
2014-11-28,3280,3345.30455169181,-65.3045516918068
2014-12-01,3160,3340.9857729494,-180.9857729494
2014-12-04,3117,3336.74994106258,-219.749941062579
2014-12-05,3186,3332.59523574824,-146.595235748245
2014-12-08,2926,3328.51974588743,-402.519745887426
2014-12-12,3200,3324.52149976439,-124.521499764393
2014-12-17,3121,3320.59835927808,-199.598359278083
2014-12-18,3013,3316.7481348555,-303.748134855497
2014-12-19,3100,3312.96855441739,-212.968554417388
2014-12-22,3100,3309.25722032726,-209.257220327256
2014-12-23,3000,3305.61164691613,-305.611646916134
2014-12-30,3150,3302.02926201629,-152.02926201629
2014-12-31,2979,3298.50736713264,-319.507367132645
2015-01-05,2979,3295.04320092728,-316.043200927275
2015-01-15,2980,3291.63386999083,-311.633869990827
2015-01-19,2978,3288.27635027424,-310.276350274237
2015-01-21,2798,3284.96748891158,-486.96748891158
2015-01-22,2952,3281.70400478119,-329.704004781187
2015-01-23,2851,3278.48241546872,-427.482415468717
2015-01-26,2796,3275.2991022732,-479.299102273202
2015-01-27,2869,3272.15026978987,-403.150269789867
2015-02-02,2960,3269.03192449084,-309.031924490837
2015-02-04,3200,3265.93990620218,-65.9399062021784
2015-02-05,3333,3262.86992700859,70.1300729914073
2015-02-06,3270,3259.81767173787,10.182328262134
2015-02-09,3328,3256.77885420671,71.2211457932862
2015-02-10,3183,3253.74919244086,-70.7491924408627
2015-02-11,2969,3250.72443390596,-281.724433905957
2015-02-12,3242,3247.70029682278,-5.70029682277773
2015-02-13,3376,3244.67238295855,131.327617041448
2015-02-16,3340,3241.63629172425,98.3637082757546
2015-02-17,3460,3238.58767681637,221.412323183633
2015-02-25,3347,3235.52223259102,111.477767408976
2015-02-26,3400,3232.4357449273,167.564255072697
2015-02-27,3395,3229.32404578473,165.675954215273
2015-03-02,3497,3226.18303638706,270.81696361294
2015-03-03,3569,3223.00868644194,345.991313558064
2015-03-04,3581,3219.7970776018,361.202922398196
2015-03-05,3706,3216.54443453798,489.455565462017
2015-03-06,3828,3213.24713122857,614.752868771435
2015-03-09,3988,3209.90174397285,778.09825602715
2015-03-10,3836,3206.50510318435,629.494896815649
2015-03-11,3864,3203.054360911,660.945639089003
2015-03-12,3610,3199.5469294088,410.453070591204
2015-03-13,3507,3195.98049414189,311.019505858107
2015-03-16,3268,3192.35291023917,75.647089760828
2015-03-17,3196,3188.66216139283,7.33783860717381
2015-03-18,3181,3184.90626256412,-3.90626256412165
2015-03-19,3280,3181.08323174779,98.916768252208
2015-03-20,3221,3177.19108532368,43.8089146763243
2015-03-23,3290,3173.22788055982,116.772119440185
2015-03-24,3265,3169.19169283325,95.808307166749
2015-03-25,3266,3165.08064579,100.919354209999
2015-03-26,3370,3160.8929026791,209.107097320902
2015-03-27,3313,3156.62666846573,156.373331534271
2015-03-30,3215,3152.28023455138,62.7197654486217
2015-03-31,3230,3147.85195697644,82.1480430235585
2015-04-01,3203,3143.34021770662,59.6597822933752
2015-04-02,3244,3138.74343266452,105.256567335485
2015-04-03,3235,3134.06004243371,100.939957566288
2015-04-07,3306,3129.28853110682,176.711468893176
2015-04-08,3310,3124.42742450067,185.572575499326
2015-04-09,3275,3119.47532147747,155.524678522528
2015-04-10,3258,3114.43089760777,143.569102392226
2015-04-13,3281,3109.29289274984,171.707107250164
2015-04-14,3277,3104.06010610746,172.939893892544
2015-04-15,3279,3098.73140786156,180.268592138439
2015-04-16,3288,3093.30573967922,194.694260320781
2015-04-17,3359,3087.78211774354,271.217882256455
2015-04-20,3349,3082.15963871597,266.840361284032
2015-04-21,3343,3076.43751136876,266.562488631242
2015-04-22,3333,3070.6150547754,262.384945224598
2015-04-23,3346,3064.69169819535,281.308301804654
2015-04-24,3352,3058.66697934741,293.333020652591
2015-04-27,3382,3052.54055223228,329.459447767719
2015-04-28,3423,3046.31219210244,376.687807897565
2015-04-29,3422,3039.98181039573,382.018189604267
2015-04-30,3431,3033.54947425763,397.450525742371
2015-05-04,3582,3027.01540874455,554.984591255454
2015-05-05,3640,3020.38000320283,619.619996797167
2015-05-06,3726,3013.64387638746,712.356123612538
2015-05-07,3549,3006.80790317895,542.192096821047
2015-05-08,3288,2999.87325291756,288.126747082441
2015-05-11,3412,2992.84131906377,419.158680936234
2015-05-12,3290,2985.71361417829,304.286385821706
2015-05-13,3369,2978.49182408486,390.508175915144
2015-05-14,3349,2971.17776038716,377.822239612838
2015-05-15,3210,2963.77339610928,246.226603890721
2015-05-18,3247,2956.28086045155,290.719139548447
2015-05-19,3157,2948.70238439499,208.297615605014
2015-05-20,3017,2941.04031909175,75.9596809082506
2015-05-21,3002,2933.29710179613,68.7028982038697
2015-05-22,2857,2925.47520116091,-68.4752011609149
2015-05-25,2849,2917.577114238,-68.5771142380043
2015-05-26,2936,2909.60530977445,26.3946902255514
2015-05-27,3111,2901.56222817022,209.437771829778
2015-05-28,3100,2893.45032073565,206.549679264346
2015-06-01,3472,2885.2721253545,586.727874645495
2015-06-02,3361,2877.03026528958,483.969734710424
2015-06-03,3391,2868.72760633369,522.27239366631
2015-06-04,3319,2860.36721433321,458.632785666789
2015-06-05,3300,2851.95237102073,448.047628979271
2015-06-09,3299,2843.4865477092,455.513452290802
2015-06-10,3319,2834.97340091658,484.026599083422
2015-06-15,3310,2826.41677545175,483.58322454825
2015-06-16,3354,2817.82071620073,536.179283799265
2015-06-17,3258,2809.18946794343,448.810532056572
2015-06-18,3232,2800.52749709462,431.472502905381
2015-06-19,3222,2791.83945558936,430.160544410641
2015-06-23,3161,2783.13017371604,377.869826283958
2015-06-24,3110,2774.4046595742,335.595340425798
2015-06-25,2995,2765.66807745951,229.33192254049
2015-06-26,2910,2756.92573038927,153.074269610732
2015-07-01,2838,2748.18301617737,89.816983822626
2015-07-02,2790,2739.44539591249,50.5546040875143
2015-07-03,2715,2730.71836780999,-15.7183678099895
2015-07-06,2621,2722.00745098247,-101.007450982471
2015-07-07,2519,2713.31815804519,-194.318158045193
2015-07-08,2519,2704.65595986103,-185.655959861026
2015-07-09,2589,2696.02624696958,-107.026246969578
2015-07-10,2522,2687.43433316767,-165.434333167665
2015-07-13,2522,2678.88548801175,-156.885488011748
2015-07-14,2492,2670.38491267443,-178.384912674431
2015-07-16,2480,2661.93774347816,-181.937743478161
2015-07-17,2535,2653.54904300826,-118.549043008259
2015-07-20,2415,2645.22379864411,-230.223798644105
2015-07-21,2429,2636.96694876196,-207.966948761961
2015-07-22,2359,2628.78333657276,-269.783336572758
2015-07-23,2338,2620.67771932211,-282.677719322114
2015-07-24,2262,2612.65474273831,-350.654742738308
2015-07-27,2287,2604.71893570161,-317.718935701605
2015-07-28,2252,2596.87468214619,-344.874682146193
2015-07-29,2287,2589.12623467369,-302.126234673694
2015-07-30,2220,2581.4777033284,-361.477703328399
2015-07-31,2205,2573.93307326791,-368.933073267911
2015-08-03,2120,2566.49618022942,-446.49618022942
2015-08-04,2145,2559.17070744798,-414.170707447983
2015-08-05,2098,2551.96015359525,-453.96015359525
2015-08-06,2098,2544.86784614113,-446.867846141131
2015-08-07,2143,2537.89692490683,-394.896924906827
2015-08-10,2222,2531.05034499628,-309.050344996281
2015-08-11,2215,2524.33089827888,-309.33089827888
2015-08-12,2240,2517.74124887533,-277.741248875328
2015-08-13,2239,2511.28393304103,-272.283933041025
2015-08-14,2191,2504.96137222423,-313.961372224233
2015-08-17,2199,2498.77587532243,-299.775875322433
2015-08-18,2059,2492.72962145368,-433.729621453681
2015-08-19,2039,2486.82466582098,-447.824665820984
2015-08-20,2040,2481.0628843407,-441.062884340696
2015-08-21,2019,2475.44596781656,-456.445967816558
2015-08-24,1906,2469.97542473465,-563.97542473465
2015-08-25,1765,2464.65257490506,-699.652574905058
2015-08-26,1758,2459.4785050129,-701.478505012903
2015-08-31,1846,2454.45401253451,-608.454012534508
2015-09-01,2010,2449.57960498403,-439.579604984032
2015-09-02,1996,2444.85553836451,-448.855538364514
2015-09-07,2026,2440.28188697473,-414.281886974726
2015-09-08,2061,2435.85853957495,-374.858539574954
2015-09-09,2135,2431.585213677,-296.585213676998
2015-09-10,2198,2427.46147184247,-229.461471842474
2015-09-11,2173,2423.48675403572,-250.486754035715
2015-09-14,2098,2419.66040537155,-321.660405371546
2015-09-15,2493,2415.98166742281,77.0183325771868
2015-09-16,2100,2412.44964880153,-312.449648801531
2015-09-21,2130,2409.06348995569,-279.063489955695
2015-09-22,2200,2405.82220217969,-205.822202179694
2015-09-23,2204,2402.72468141374,-198.724681413737
2015-09-24,2257,2399.76973851954,-142.769738519544
2015-09-25,2190,2396.95610221414,-206.956102214136
2015-09-28,2389,2394.28244219928,-5.28244219927743
2015-09-29,2508,2391.74734262931,116.252657370691
2015-10-08,2385,2389.34938547514,-4.34938547514072
2015-10-09,2370,2387.08720076171,-17.0872007617149
2015-10-15,2420,2384.95941671624,35.0405832837598
2015-10-19,2404,2382.96465450259,21.0353454974122
2015-10-21,2441,2381.10154976937,59.8984502306287
2015-11-11,2536,2379.36874685996,156.631253140043
2015-11-24,2410,2377.76491487742,32.2350851225767
2015-11-25,2422,2376.28878767009,45.711212329913
2015-11-27,2510,2374.9391124107,135.060887589304
2015-11-30,2429,2373.71465516718,55.2853448328236
2015-12-01,2440,2372.61423783637,67.385762163628
2015-12-02,2454,2371.63670516787,82.3632948321263
2015-12-03,2369,2370.78092976587,-1.78092976586797
2015-12-04,2434,2370.04581828012,63.9541817198753
2015-12-07,2467,2369.43027662427,97.5697233757314
2015-12-08,2455,2368.9332371478,86.0667628521977
2015-12-09,2468,2368.55367253203,99.4463274679711
2015-12-15,2345,2368.29059103461,-23.2905910346068
2015-12-16,2424,2368.14304202013,55.8569579798649
2015-12-18,2499,2368.11006522605,130.889934773953
2015-12-22,2607,2368.19072347856,238.809276521445
2015-12-23,2557,2368.38413370883,188.615866291167
2015-12-24,2524,2368.68951156204,155.310488437957
2015-12-28,2608,2369.10615064947,238.893849350529
2015-12-29,2535,2369.63340878183,165.366591218166
2015-12-30,2567,2370.27074251871,196.729257481292
2015-12-31,2553,2371.01767677542,181.982323224583
2016-01-04,2572,2371.87381778737,200.126182212628
2016-01-05,2571,2372.83884701428,198.16115298572
2016-01-06,2584,2373.91252863985,210.087471360148
2016-01-07,2559,2375.09470875975,183.905291240247
2016-01-08,2452,2376.38532031125,75.6146796887506
2016-01-11,2565,2377.78437225063,187.215627749368
2016-01-12,2564,2379.29190479047,184.70809520953
2016-01-13,2504,2380.90803553067,123.091964469331
2016-01-14,2568,2382.63295842193,185.36704157807
2016-01-15,2483,2384.46691829621,98.5330817037854
2016-01-18,2466,2386.41023660875,79.5897633912524
2016-01-20,2594,2388.46327554449,205.536724455507
2016-01-21,2512,2390.62643018758,121.373569812417
2016-01-22,2503,2392.90018058289,110.099819417114
2016-01-25,2600,2395.28505694592,204.714943054079
2016-01-26,2560,2397.78163500331,162.218364996688
2016-01-27,2550,2400.39057510248,149.60942489752
2016-01-28,2545,2403.11260464542,141.887395354582
2016-01-29,2599,2405.94851287671,193.051487123294
2016-02-01,2587,2408.8991476913,178.1008523087
2016-02-02,2580,2411.96543678405,168.034563215946
2016-02-03,2564,2415.14838146942,148.851618530579
2016-02-05,2561,2418.44905252077,142.550947479226
2016-02-15,2599,2421.86858224057,177.131417759434
2016-02-17,2520,2425.40816185637,94.5918381436327
2016-02-19,2500,2429.06905581407,70.9309441859265
2016-02-29,2598,2432.85256766094,165.147432339064
2016-03-01,2249,2436.76003026348,-187.760030263477
2016-03-03,2244,2440.79284475395,-196.792844753954
2016-03-04,2444,2444.9523346518,-0.95233465180371
2016-03-07,2355,2449.23974213082,-94.2397421308215
