"RM0Date","RM0Close","RM0_hpft","RM0_hpfc"
2015-03-20,2234,2189.96153323834,44.0384667616593
2015-03-23,2273,2189.33699537233,83.6630046276726
2015-03-24,2288,2188.70334119999,99.2966588000078
2015-03-25,2268,2188.06014144041,79.9398585595905
2015-03-26,2243,2187.40700785789,55.5929921421106
2015-03-27,2248,2186.74358526065,61.2564147393463
2015-03-30,2231,2186.06954143687,44.9304585631338
2015-03-31,2228,2185.38456949556,42.6154305044383
2015-04-01,2273,2184.68838111831,88.3116188816945
2015-04-02,2257,2183.98070560208,73.01929439792
2015-04-03,2238,2183.26130874842,54.7386912515789
2015-04-07,2237,2182.52998654206,54.4700134579431
2015-04-08,2234,2181.78655759451,52.2134424054902
2015-04-09,2165,2181.030863033,-16.0308630329966
2015-04-10,2132,2180.26276556768,-48.2627655676787
2015-04-13,2149,2179.4821212822,-30.4821212821959
2015-04-14,2162,2178.68876631033,-16.6887663103292
2015-04-15,2166,2177.88252418576,-11.8825241857597
2015-04-16,2160,2177.06321154368,-17.0632115436826
2015-04-17,2169,2176.23064010756,-7.23064010755716
2015-04-20,2182,2175.38461454763,6.61538545236839
2015-04-21,2191,2174.52493654523,16.4750634547679
2015-04-22,2174,2173.65141051625,0.348589483749495
2015-04-23,2182,2172.76384768674,9.23615231325896
2015-04-24,2215,2171.8620594268,43.1379405732015
2015-04-27,2231,2170.94586092434,60.0541390756597
2015-04-28,2247,2170.01508519888,76.984914801116
2015-04-29,2232,2169.06959009381,62.9304099061902
2015-04-30,2259,2168.10926527505,90.890734724953
2015-05-04,2233,2167.13402642134,65.8659735786619
2015-05-05,2235,2166.14382678208,68.8561732179151
2015-05-06,2250,2165.138646833,84.8613531669982
2015-05-07,2266,2164.11849551216,101.881504487836
2015-05-08,2229,2163.08341683594,65.916583164058
2015-05-11,2245,2162.03349693438,82.9665030656187
2015-05-12,2205,2160.96884918484,44.0311508151559
2015-05-13,2210,2159.88962125966,50.1103787403398
2015-05-14,2176,2158.79597903188,17.2040209681198
2015-05-15,2168,2157.68810908821,10.3118909117917
2015-05-18,2183,2156.56620512673,26.4337948732677
2015-05-19,2167,2155.43046510815,11.5695348918509
2015-05-20,2096,2154.28109791975,-58.2810979197538
2015-05-21,2073,2153.11831723125,-80.1183172312526
2015-05-22,2088,2151.94231262127,-63.9423126212661
2015-05-25,2041,2150.75324055074,-109.753240550741
2015-05-26,2045,2149.55123104944,-104.551231049442
2015-05-27,2061,2148.33636877957,-87.3363687795703
2015-05-28,2080,2147.10869518602,-67.1086951860229
2015-05-29,2071,2145.86821561235,-74.8682156123524
2015-06-01,2054,2144.61490766211,-90.6149076621088
2015-06-02,2098,2143.34871799132,-45.3487179913169
2015-06-03,2114,2142.06955579944,-28.0695557994433
2015-06-04,2116,2140.77731154061,-24.777311540609
2015-06-05,2107,2139.4718640661,-32.4718640661044
2015-06-08,2093,2138.15308198529,-45.1530819852858
2015-06-09,2100,2136.82082048497,-36.8208204849722
2015-06-10,2096,2135.47491608749,-39.4749160874951
2015-06-11,2097,2134.11519009489,-37.115190094892
2015-06-12,2038,2132.74144749195,-94.7414474919503
2015-06-15,2010,2131.3534779214,-121.353477921405
2015-06-16,2021,2129.95103186382,-108.95103186382
2015-06-17,2062,2128.53380963704,-66.5338096370382
2015-06-18,2039,2127.10146652296,-88.1014665229623
2015-06-19,2048,2125.65363030106,-77.6536303010609
2015-06-23,2091,2124.18989233318,-33.1898923331845
2015-06-24,2080,2122.70981188234,-42.709811882341
2015-06-25,2069,2121.21293449224,-52.2129344922383
2015-06-26,2077,2119.69878805187,-42.6987880518725
2015-06-29,2081,2118.16687886764,-37.1668788676411
2015-06-30,2049,2116.61669559592,-67.6166955959238
2015-07-01,2149,2115.04771152988,33.9522884701156
2015-07-02,2158,2113.45937201261,44.5406279873929
2015-07-03,2212,2111.85113642173,100.148863578274
2015-07-06,2177,2110.22248254612,66.7775174538832
2015-07-07,2226,2108.57292957218,117.427070427821
2015-07-08,2141,2106.90202428954,34.0979757104624
2015-07-09,2210,2105.20936202733,104.790637972665
2015-07-10,2256,2103.49455220952,152.505447790483
2015-07-13,2289,2101.7572475763,187.242752423704
2015-07-14,2369,2099.9971639074,269.002836092602
2015-07-15,2345,2098.21409438121,246.785905618794
2015-07-16,2356,2096.40794337114,259.592056628859
2015-07-17,2286,2094.57871726194,191.421282738062
2015-07-20,2264,2092.72652974323,171.27347025677
2015-07-21,2276,2090.85157363052,185.148426369482
2015-07-22,2315,2088.95411253687,226.04588746313
2015-07-23,2298,2087.03448660827,210.965513391726
2015-07-24,2187,2085.09312942903,101.906870570973
2015-07-27,2137,2083.13056178805,53.8694382119455
2015-07-28,2146,2081.14734659846,64.8526534015365
2015-07-29,2134,2079.14406904086,54.8559309591426
2015-07-30,2135,2077.12134110329,57.8786588967059
2015-07-31,2122,2075.07979744907,46.9202025509333
2015-08-03,2083,2073.02009666624,9.97990333376362
2015-08-04,2104,2070.94291673773,33.0570832622702
2015-08-05,2103,2068.84893977177,34.1510602282251
2015-08-06,2098,2066.73886154106,31.2611384589387
2015-08-07,2072,2064.61339193499,7.38660806500877
2015-08-10,2119,2062.47325376502,56.5267462349764
2015-08-11,2151,2060.31917289595,90.6808271040516
2015-08-12,2180,2058.15189855848,121.848101441519
2015-08-13,2143,2055.97221746709,87.0277825329107
2015-08-14,2135,2053.78096670338,81.2190332966188
2015-08-17,2133,2051.57901932273,81.420980677274
2015-08-18,2115,2049.36728195323,65.6327180467748
2015-08-19,2086,2047.14669487908,38.8533051209162
2015-08-20,2056,2044.91822551445,11.0817744855461
2015-08-21,2054,2042.68285733388,11.3171426661213
2015-08-24,1979,2040.44157839267,-61.4415783926665
2015-08-25,1998,2038.19538142418,-40.1953814241769
2015-08-26,2002,2035.94523376429,-33.9452337642948
2015-08-27,2056,2033.69208613374,22.3079138662577
2015-08-28,2054,2031.43687522165,22.5631247783455
2015-08-31,2039,2029.18054693835,9.81945306164693
2015-09-01,2062,2026.92405652085,35.0759434791461
2015-09-02,2079,2024.66836326514,54.3316367348628
2015-09-07,2006,2022.41444096617,-16.4144409661693
2015-09-08,2015,2020.16328587743,-5.16328587742918
2015-09-09,2010,2017.91588746732,-7.91588746731893
2015-09-10,2025,2015.67323306997,9.32676693003432
2015-09-11,2022,2013.43630674737,8.56369325263114
2015-09-14,2035,2011.20609641683,23.7939035831653
2015-09-15,2051,2008.98359353558,42.0164064644192
2015-09-16,2063,2006.76979939625,56.2302006037519
2015-09-17,2042,2004.56573265938,37.4342673406211
2015-09-18,2019,2002.3724352288,16.6275647711964
2015-09-21,2020,2000.19096448218,19.8090355178204
2015-09-22,2014,1998.02238467035,15.9776153296466
2015-09-23,2022,1995.86776823242,26.1322317675777
2015-09-24,2016,1993.72819421195,22.2718057880471
2015-09-25,2033,1991.60475245457,41.3952475454284
2015-09-28,2017,1989.49854201217,27.5014579878296
2015-09-29,1989,1987.41067904771,1.58932095229476
2015-09-30,1985,1985.34229109222,-0.342291092216973
2015-10-08,1969,1983.29450633364,-14.2945063336367
2015-10-09,1970,1981.26845281844,-11.268452818441
2015-10-12,2000,1979.26525268438,20.7347473156233
2015-10-13,2005,1977.28602341119,27.7139765888115
2015-10-14,2012,1975.33189104956,36.6681089504435
2015-10-15,2013,1973.40399310601,39.5960068939914
2015-10-16,1987,1971.5034822442,15.4965177557954
2015-10-19,1969,1969.63152749513,-0.63152749513411
2015-10-20,1952,1967.78930429557,-15.7893042955663
2015-10-21,1943,1965.97798782106,-22.9779878210632
2015-10-22,1961,1964.19874672067,-3.19874672067026
2015-10-23,1950,1962.45274014513,-12.4527401451284
2015-10-26,1963,1960.74112592303,2.25887407696721
2015-10-27,1964,1959.06505673543,4.93494326456601
2015-10-28,1970,1957.42568619725,12.574313802751
2015-10-29,1966,1955.82416996317,10.1758300368344
2015-10-30,1949,1954.26166888561,-5.26166888560899
2015-11-02,1950,1952.73934802335,-2.7393480233477
2015-11-03,1945,1951.2583702602,-6.25837026020353
2015-11-04,1967,1949.81989734755,17.1801026524472
2015-11-05,1967,1948.42508844984,18.5749115501611
2015-11-06,1969,1947.0751098331,21.9248901669007
2015-11-09,1986,1945.77113544153,40.2288645584694
2015-11-10,1952,1944.51434828218,7.48565171781639
2015-11-11,1932,1943.30594799102,-11.3059479910242
2015-11-12,1922,1942.14713729838,-20.1471372983844
2015-11-13,1908,1941.03911426114,-33.039114261136
2015-11-16,1863,1939.98306860805,-76.983068608046
2015-11-17,1852,1938.9801764111,-86.9801764110976
2015-11-18,1823,1938.03158192028,-115.031581920278
2015-11-19,1779,1937.13839343152,-158.138393431517
2015-11-20,1777,1936.30167169147,-159.301671691474
2015-11-23,1709,1935.5224120786,-226.522412078604
2015-11-24,1769,1934.80154412254,-165.80154412254
2015-11-25,1784,1934.13990371763,-150.139903717628
2015-11-26,1822,1933.53825822258,-111.538258222577
2015-11-27,1799,1932.99731293413,-133.997312934126
2015-11-30,1793,1932.51772704383,-139.517727043829
2015-12-01,1881,1932.10010435393,-51.1001043539261
2015-12-02,1900,1931.74499099585,-31.7449909958487
2015-12-03,1852,1931.45291197815,-79.4529119781499
2015-12-04,1870,1931.22437918727,-61.2243791872718
2015-12-07,1881,1931.05987166706,-50.0598716670607
2015-12-08,1824,1930.95984315369,-106.959843153685
2015-12-09,1842,1930.92472669053,-88.9247266905276
2015-12-10,1844,1930.954911108,-86.9549111080048
2015-12-11,1888,1931.0507484788,-43.050748478802
2015-12-14,1885,1931.21255493192,-46.212554931917
2015-12-15,1896,1931.44062880074,-35.440628800735
2015-12-16,1899,1931.73524931632,-32.7352493163154
2015-12-17,1865,1932.09668106002,-67.0966810600211
2015-12-18,1906,1932.52517508176,-26.5251750817578
2015-12-21,1936,1933.02095469645,2.97904530355204
2015-12-22,1931,1933.58423225444,-2.58423225444382
2015-12-23,1922,1934.21522133756,-12.2152213375552
2015-12-24,1913,1934.91413445952,-21.9141344595192
2015-12-25,1899,1935.68117908453,-36.6811790845345
2015-12-28,1869,1936.51655361852,-67.5165536185169
2015-12-29,1896,1937.4204413048,-41.4204413047971
2015-12-30,1911,1938.39299747808,-27.3929974780845
2015-12-31,1918,1939.43436035166,-21.4343603516594
2016-01-04,1870,1940.54465681559,-70.5446568155908
2016-01-05,1883,1941.72400489973,-58.724004899728
2016-01-06,1872,1942.9724934736,-70.9724934735993
2016-01-07,1893,1944.29018713281,-51.2901871328095
2016-01-08,1909,1945.67712113569,-36.6771211356856
2016-01-11,1895,1947.13330953917,-52.1333095391741
2016-01-12,1898,1948.65875123946,-50.6587512394564
2016-01-13,1886,1950.2534235828,-64.2534235828025
2016-01-14,1909,1951.91728297525,-42.9172829752458
2016-01-15,1910,1953.65025926307,-43.6502592630724
2016-01-18,1974,1955.45226455222,18.5477354477783
2016-01-19,1962,1957.32319290558,4.67680709442355
2016-01-20,1957,1959.26294605268,-2.26294605267583
2016-01-21,1944,1961.2714276562,-17.2714276562049
2016-01-22,1965,1963.34854044375,1.65145955625388
2016-01-25,1954,1965.49418000324,-11.4941800032437
2016-01-26,1959,1967.70824260547,-8.7082426054728
2016-01-27,1964,1969.99061976987,-5.9906197698723
2016-01-28,1963,1972.34119941635,-9.34119941634748
2016-01-29,1932,1974.75986698851,-42.7598669885089
2016-02-01,1952,1977.24650406854,-25.2465040685356
2016-02-02,1962,1979.80097456348,-17.8009745634826
2016-02-03,1958,1982.42313194461,-24.4231319446062
2016-02-04,1945,1985.11282232507,-40.1128223250742
2016-02-05,1921,1987.86988172219,-66.8698817221861
2016-02-15,1893,1990.69412957238,-97.6941295723749
2016-02-16,1913,1993.58535767085,-80.5853576708513
2016-02-17,1900,1996.5433174298,-96.5433174298038
2016-02-18,1904,1999.56772695094,-95.5677269509392
2016-02-19,1897,2002.65826442857,-105.658264428568
2016-02-22,1928,2005.81456855316,-77.8145685531587
2016-02-23,1918,2009.03623434052,-91.0362343405199
2016-02-24,1884,2012.32282464098,-128.322824640983
2016-02-25,1880,2015.67386467394,-135.67386467394
2016-02-26,1870,2019.08882661553,-149.08882661553
2016-02-29,1836,2022.56712655966,-186.567126559656
2016-03-01,1848,2026.10811897296,-178.108118972958
2016-03-02,1859,2029.71108120257,-170.711081202572
2016-03-03,1887,2033.37521697312,-146.375216973124
2016-03-04,1909,2037.09965944413,-128.09965944413
2016-03-07,1965,2040.88348126924,-75.8834812692384
2016-03-08,1927,2044.72570215105,-117.725702151049
2016-03-09,1930,2048.62531042495,-118.625310424953
2016-03-10,1897,2052.58124576319,-155.581245763194
2016-03-11,1915,2056.59239880316,-141.592398803157
2016-03-14,1915,2060.65759587119,-145.657595871192
2016-03-15,1898,2064.77560476506,-166.77560476506
2016-03-16,1885,2068.94513307346,-183.945133073459
2016-03-17,1912,2073.16481944678,-161.164819446783
2016-03-18,1939,2077.43322650007,-138.433226500066
2016-03-21,1926,2081.748850229,-155.748850229002
2016-03-22,1975,2086.11012940672,-111.110129406719
2016-03-23,1977,2090.51543842611,-113.515438426107
2016-03-24,2009,2094.96310575139,-85.9631057513861
2016-03-25,2012,2099.4514129242,-87.451412924203
2016-03-28,1990,2103.97860595248,-113.97860595248
2016-03-29,1981,2108.54289469528,-127.542894695279
2016-03-30,1984,2113.14244189742,-129.142441897422
2016-03-31,1943,2117.77535758266,-174.775357582664
2016-04-01,1946,2122.43969839244,-176.439698392438
2016-04-06,1955,2127.13344872311,-172.133448723114
2016-04-07,1961,2131.85452003797,-170.854520037966
2016-04-08,1952,2136.60075264721,-184.600752647207
2016-04-11,1984,2141.36991623674,-157.369916236742
2016-04-12,2025,2146.1597041858,-121.159704185804
2016-04-13,2050,2150.96774482334,-100.967744823341
2016-04-14,2070,2155.79161639573,-85.7916163957293
2016-04-15,2065,2160.62885541333,-95.6288554133267
2016-04-18,2098,2165.47696292367,-67.4769629236725
2016-04-19,2110,2170.33340044524,-60.3334004452422
2016-04-20,2185,2175.19560160419,9.80439839580882
2016-04-21,2251,2180.06097508729,70.9390249127132
2016-04-22,2137,2184.92693363405,-47.9269336340477
2016-04-25,2139,2189.79091930733,-50.790919307327
2016-04-26,2181,2194.65035435892,-13.6503543589197
2016-04-27,2192,2199.50264004569,-7.50264004568604
2016-04-28,2160,2204.34517198199,-44.345171981987
2016-04-29,2151,2209.17534268088,-58.1753426808819
2016-05-03,2230,2213.99052632495,16.0094736750529
2016-05-04,2192,2218.78807304937,-26.7880730493722
2016-05-05,2217,2223.56533960704,-6.56533960703753
2016-05-06,2176,2228.31967167769,-52.3196716776909
2016-05-09,2204,2233.04841222727,-29.0484122272748
2016-05-10,2174,2237.74888259489,-63.7488825948887
2016-05-11,2272,2242.41839211214,29.5816078878592
2016-05-12,2300,2247.05422375945,52.945776240549
2016-05-13,2240,2251.65367274507,-11.6536727450661
2016-05-16,2272,2256.21405616287,15.7859438371323
2016-05-17,2329,2260.73268628966,68.2673137103425
2016-05-18,2363,2265.20688192738,97.7931180726229
2016-05-19,2383,2269.63399009708,113.366009902921
2016-05-20,2409,2274.01139824341,134.988601756589
2016-05-23,2347,2278.33654067213,68.6634593278727
2016-05-24,2259,2282.60690748771,-23.6069074877117
2016-05-25,2253,2286.82001717739,-33.8200171773932
2016-05-26,2346,2290.97337847042,55.026621529575
2016-05-27,2341,2295.06448611597,45.9355138840305
2016-05-30,2436,2299.09085760905,136.909142390948
2016-05-31,2426,2303.05002943272,122.949970567275
2016-06-01,2399,2306.93959466259,92.0604053374088
2016-06-02,2498,2310.75719719691,187.242802803094
2016-06-03,2553,2314.50051898811,238.499481011894
2016-06-06,2567,2318.16731938696,248.832680613039
2016-06-07,2581,2321.75545633063,259.244543669369
2016-06-08,2590,2325.26289061366,264.737109386344
2016-06-13,2694,2328.68769019184,365.31230980816
2016-06-14,2655,2332.02803245269,322.971967547312
2016-06-15,2712,2335.28224578887,376.717754211131
2016-06-16,2620,2338.44879209703,281.551207902968
2016-06-17,2657,2341.52628899346,315.473711006544
2016-06-20,2684,2344.51347047655,339.486529523445
2016-06-21,2661,2347.40920094901,313.590799050986
2016-06-22,2675,2350.21248514344,324.787514856558
2016-06-23,2635,2352.92245741834,282.077542581659
2016-06-24,2632,2355.53838638616,276.461613613839
2016-06-27,2738,2358.05965725894,379.940342741064
2016-06-28,2814,2360.48576952691,453.514230473093
2016-06-29,2818,2362.81637973228,455.183620267718
2016-06-30,2889,2365.05133188186,523.94866811814
2016-07-01,2908,2367.19065813694,540.809341863059
2016-07-04,2930,2369.23460723846,560.765392761539
2016-07-05,2814,2371.18365147579,442.81634852421
2016-07-06,2724,2373.03849493636,350.961505063642
2016-07-07,2630,2374.80002474998,255.19997525002
2016-07-08,2528,2376.46927312002,151.530726879976
2016-07-11,2540,2378.04737773907,161.952622260925
2016-07-12,2579,2379.53553893664,199.464461063364
2016-07-13,2688,2380.9350239865,307.064976013498
2016-07-14,2702,2382.24718261339,319.752817386608
2016-07-15,2578,2383.47349147031,194.526508529688
2016-07-18,2538,2384.61555938327,153.38444061673
2016-07-19,2589,2385.67507558763,203.324924412373
2016-07-20,2517,2386.65379272171,130.346207278293
2016-07-21,2554,2387.55354747028,166.446452529725
2016-07-22,2450,2388.37623039777,61.6237696022264
2016-07-25,2458,2389.12380087081,68.8761991291919
2016-07-26,2485,2389.79824372911,95.2017562708889
2016-07-27,2492,2390.4015722831,101.5984277169
2016-07-28,2492,2390.93583919552,101.064160804479
2016-07-29,2474,2391.40313912595,82.5968608740512
2016-08-01,2509,2391.8056085097,117.194391490304
2016-08-02,2466,2392.14541792445,73.8545820755512
2016-08-03,2469,2392.42478639135,76.5752136086452
2016-08-04,2453,2392.64596345987,60.3540365401298
2016-08-05,2370,2392.81123033278,-22.8112303327812
2016-08-08,2357,2392.92289316063,-35.9228931606306
2016-08-09,2384,2392.98324866486,-8.98324866486
2016-08-10,2442,2392.99457871776,49.005421282242
2016-08-11,2408,2392.95916147832,15.0408385216811
2016-08-12,2390,2392.87929536243,-2.87929536242819
2016-08-15,2431,2392.75728500326,38.2427149967413
2016-08-16,2419,2392.59543384373,26.404566156275
2016-08-17,2412,2392.3960611348,19.6039388652025
2016-08-18,2359,2392.16149704203,-33.161497042027
2016-08-19,2309,2391.89407983443,-82.8940798344334
2016-08-22,2325,2391.59613407334,-66.5961340733407
2016-08-23,2312,2391.26995005509,-79.2699500550907
2016-08-24,2278,2390.9177905479,-112.917790547895
2016-08-25,2319,2390.54188555285,-71.5418855528465
2016-08-26,2294,2390.14441839545,-96.1444183954511
2016-08-29,2280,2389.7275428286,-109.727542828601
2016-08-30,2268,2389.29337286298,-121.293372862975
2016-08-31,2236,2388.84397715233,-152.84397715233
2016-09-01,2214,2388.38137421261,-174.381374212611
2016-09-02,2213,2387.90751938017,-174.907519380173
2016-09-05,2185,2387.42429590917,-202.42429590917
2016-09-06,2223,2386.933514754,-163.933514754
2016-09-07,2266,2386.43690319498,-120.436903194983
2016-09-08,2273,2385.93612074894,-112.936120748941
2016-09-09,2262,2385.43277714891,-123.432777148908
2016-09-12,2270,2384.92843544467,-114.928435444669
2016-09-13,2258,2384.42460766387,-126.424607663866
2016-09-14,2221,2383.92275832734,-162.922758327338
2016-09-19,2290,2383.4242996971,-93.4242996970982
2016-09-20,2305,2382.93057668942,-77.9305766894189
2016-09-21,2308,2382.44289560272,-74.4428956027231
2016-09-22,2276,2381.96253052208,-105.962530522082
2016-09-23,2241,2381.49072476086,-140.490724760862
2016-09-26,2223,2381.02867783177,-158.028677831774
2016-09-27,2200,2380.57753117432,-180.577531174317
2016-09-28,2203,2380.13836090531,-177.138360905311
2016-09-29,2214,2379.71216849805,-165.712168498051
2016-09-30,2171,2379.29988220394,-208.299882203942
2016-10-10,2148,2378.90236177574,-230.902361775736
2016-10-11,2170,2378.52038086327,-208.520380863272
2016-10-12,2144,2378.1546176707,-234.154617670698
2016-10-13,2135,2377.8056642082,-242.805664208204
2016-10-14,2174,2377.47401569591,-203.47401569591
2016-10-17,2219,2377.16006698783,-158.160066987831
2016-10-18,2228,2376.86412882996,-148.864128829963
2016-10-19,2195,2376.58644659127,-181.586446591266
2016-10-20,2253,2376.32720410635,-123.327204106352
2016-10-21,2266,2376.08651014928,-110.08651014928
2016-10-24,2286,2375.86442251553,-89.8644225155253
2016-10-25,2259,2375.66095349531,-116.660953495314
2016-10-26,2291,2375.47607823247,-84.4760782324676
2016-10-27,2351,2375.30972364792,-24.3097236479194
2016-10-28,2340,2375.16178174351,-35.1617817435085
2016-10-31,2305,2375.0321344725,-70.0321344724999
2016-11-01,2298,2374.92064925365,-76.9206492536452
2016-11-02,2196,2374.82716455724,-178.82716455724
2016-11-03,2192,2374.75148705767,-182.751487057674
2016-11-04,2166,2374.69334950934,-208.693349509343
2016-11-07,2210,2374.65240912459,-164.652409124586
2016-11-08,2233,2374.62823685026,-141.62823685026
2016-11-09,2198,2374.62033557255,-176.620335572545
2016-11-10,2325,2374.62814963424,-49.6281496342434
2016-11-11,2405,2374.65105037035,30.3489496296455
2016-11-14,2263,2374.68838860165,-111.688388601652
2016-11-15,2247,2374.73952769388,-127.73952769388
2016-11-16,2315,2374.80378484535,-59.8037848453536
2016-11-17,2318,2374.88042445199,-56.8804244519887
2016-11-18,2295,2374.96868618919,-79.9686861891904
2016-11-21,2383,2375.06778622031,7.93221377968536
2016-11-22,2414,2375.17690765287,38.8230923471343
2016-11-23,2412,2375.2952368732,36.7047631267958
2016-11-24,2377,2375.4219763156,1.57802368439599
2016-11-25,2393,2375.55634358662,17.4436564133805
2016-11-28,2534,2375.69755694507,158.302443054926
2016-11-29,2508,2375.84484186032,132.155158139683
2016-11-30,2450,2375.99748923754,74.0025107624584
2016-12-01,2456,2376.1548446096,79.8451553904002
2016-12-02,2422,2376.31628409897,45.683715901025
2016-12-05,2447,2376.48121683295,70.5187831670526
2016-12-06,2446,2376.6490708226,69.3509291773955
2016-12-07,2468,2376.81930322865,91.1806967713485
2016-12-08,2429,2376.99139987869,52.0086001213096
2016-12-09,2388,2377.16488429075,10.8351157092472
2016-12-12,2443,2377.33930148113,65.6606985188662
2016-12-13,2470,2377.51420094493,92.4857990550672
2016-12-14,2418,2377.68915931874,40.3108406812608
2016-12-15,2426,2377.86379146905,48.1362085309462
2016-12-16,2431,2378.03772892526,52.9622710747441
2016-12-19,2429,2378.2106231143,50.7893768856993
2016-12-20,2343,2378.38214735561,-35.3821473556134
2016-12-21,2327,2378.55199596291,-51.551995962912
2016-12-22,2306,2378.71984862435,-72.7198486243485
2016-12-23,2318,2378.88536371856,-60.8853637185618
2016-12-26,2281,2379.04816956472,-98.0481695647181
2016-12-27,2320,2379.20786931443,-59.2078693144304
2016-12-28,2342,2379.36402559014,-37.3640255901408
2016-12-29,2336,2379.51617654014,-43.516176540139
2016-12-30,2308,2379.66384486793,-71.6638448679324
2017-01-03,2278,2379.80653528918,-101.806535289182
2017-01-04,2310,2379.94372289659,-69.9437228965951
2017-01-05,2301,2380.07484070016,-79.074840700161
2017-01-06,2296,2380.19929279795,-84.1992927979493
2017-01-09,2290,2380.31645060166,-90.3164506016613
2017-01-10,2291,2380.4256507184,-89.4256507184029
2017-01-11,2331,2380.52619242208,-49.526192422079
2017-01-12,2324,2380.61733802166,-56.6173380216549
2017-01-13,2386,2380.69832935391,5.30167064608902
2017-01-16,2426,2380.76838485234,45.2316151476554
2017-01-17,2435,2380.82672514193,54.1732748580677
2017-01-18,2446,2380.87258954457,65.1274104554258
2017-01-19,2464,2380.90523977524,83.0947602247619
2017-01-20,2432,2380.9239644699,51.0760355300953
2017-01-23,2432,2380.92808661265,51.0719133873466
2017-01-24,2443,2380.91695030028,62.0830496997226
2017-01-25,2391,2380.88992074068,10.1100792593222
2017-01-26,2414,2380.84638880439,33.1536111956131
2017-02-03,2405,2380.78574954104,24.2142504589599
2017-02-06,2452,2380.70741170467,71.2925882953287
2017-02-07,2450,2380.61079405848,69.3892059415172
2017-02-08,2493,2380.495344835,112.504655165002
2017-02-09,2480,2380.36054094979,99.6394590502051
2017-02-10,2518,2380.20590582314,137.794094176857
2017-02-13,2506,2380.0310040623,125.968995937701
2017-02-14,2480,2379.83545723305,100.164542766951
2017-02-15,2465,2379.61893897169,85.3810610283138
2017-02-16,2478,2379.38116431851,98.6188356814922
2017-02-17,2430,2379.12188360688,50.8781163931151
2017-02-20,2438,2378.84088793528,59.1591120647182
2017-02-21,2467,2378.53798943316,88.4620105668382
2017-02-22,2429,2378.21302468394,50.7869753160597
2017-02-23,2384,2377.8658668376,6.13413316239773
2017-02-24,2394,2377.49641003757,16.5035899624303
2017-02-27,2411,2377.10455096276,33.8954490372388
2017-02-28,2396,2376.69019311408,19.3098068859223
2017-03-01,2426,2376.25325400339,49.7467459966058
2017-03-02,2459,2375.79365912452,83.2063408754846
2017-03-03,2450,2375.31135453452,74.6886454654779
2017-03-06,2488,2374.80632068466,113.193679315337
2017-03-07,2480,2374.27856889945,105.721431100546
2017-03-08,2423,2373.72815729319,49.2718427068122
2017-03-09,2421,2373.15518768102,47.8448123189838
2017-03-10,2384,2372.5597822452,11.4402177547956
2017-03-13,2395,2371.94208294515,23.0579170548528
2017-03-14,2358,2371.30223646909,-13.3022364690911
2017-03-15,2388,2370.64039903651,17.359600963486
2017-03-16,2381,2369.95672136833,11.0432786316697
2017-03-17,2370,2369.2513613612,0.748638638798749
2017-03-20,2419,2368.52448147659,50.475518523406
2017-03-21,2412,2367.77624448547,44.2237555145309
2017-03-22,2407,2367.00683402333,39.9931659766666
2017-03-23,2354,2366.21645200599,-12.2164520059867
2017-03-24,2338,2365.40531688081,-27.4053168808137
2017-03-27,2341,2364.57364204544,-23.5736420454438
2017-03-28,2338,2363.72162956922,-25.7216295692182
2017-03-29,2360,2362.84947177709,-2.84947177708528
2017-03-30,2339,2361.9573503617,-22.9573503617022
2017-03-31,2334,2361.0454458379,-27.0454458379011
2017-04-05,2316,2360.1139292308,-44.1139292307951
2017-04-06,2319,2359.16296038607,-40.1629603860668
2017-04-07,2289,2358.19268091446,-69.1926809144629
2017-04-10,2326,2357.20321582493,-31.2032158249261
2017-04-11,2332,2356.19466152499,-24.1946615249938
2017-04-12,2365,2355.16710152399,9.83289847600566
2017-04-13,2408,2354.1206093302,53.8793906697978
2017-04-14,2410,2353.05526251642,56.9447374835816
2017-04-17,2419,2351.97116092697,67.0288390730349
2017-04-18,2405,2350.86842794489,54.131572055107
2017-04-19,2449,2349.74721466022,99.2527853397823
2017-04-20,2441,2348.60769453878,92.3923054612193
2017-04-21,2436,2347.45008207361,88.5499179263875
2017-04-24,2464,2346.27462994891,117.725370051087
2017-04-25,2460,2345.08162745186,114.918372548139
2017-04-26,2403,2343.8714125326,59.1285874673976
2017-04-27,2392,2342.64437064393,49.3556293560697
2017-04-28,2399,2341.40091168003,57.5990883199734
2017-05-02,2477,2340.14146593666,136.858534063341
2017-05-03,2467,2338.86648751876,128.133512481244
2017-05-04,2473,2337.57648710311,135.423512896886
2017-05-05,2449,2336.2720283317,112.727971668303
2017-05-08,2420,2334.95373082512,85.0462691748792
2017-05-09,2414,2333.62226080124,80.3777391987634
2017-05-10,2430,2332.27831963261,97.7216803673895
2017-05-11,2431,2330.9226419167,100.077358083298
2017-05-12,2372,2329.55600264519,42.443997354812
2017-05-15,2358,2328.17921817771,29.8207818222948
2017-05-16,2346,2326.79312241854,19.2068775814595
2017-05-17,2373,2325.3985615987,47.6014384013041
2017-05-18,2327,2323.99638988851,3.00361011149012
2017-05-19,2323,2322.58748113485,0.412518865152345
2017-05-22,2345,2321.17271042615,23.8272895738491
2017-05-23,2322,2319.75295302137,2.24704697862802
2017-05-24,2330,2318.32909402871,11.6709059712913
2017-05-25,2330,2316.90201948521,13.0979805147944
2017-05-26,2293,2315.47262025218,-22.4726202521807
