"FV00YDate","FV00YClose","FV00Y_hpft","FV00Y_hpfc"
2019-05-21,115.7813,116.565258602002,-0.783958602001727
2019-05-22,116,116.596920193904,-0.596920193903675
2019-05-23,116.4531,116.628531460649,-0.175431460649143
2019-05-24,116.2813,116.66008456135,-0.37878456135022
2019-05-27,116.3125,116.691571582603,-0.379071582602849
2019-05-28,116.5234,116.722984454429,-0.199584454428863
2019-05-29,116.6719,116.754314950157,-0.0824149501568353
2019-05-30,116.6953,116.785554760615,-0.0902547606152968
2019-05-31,117.1172,116.816695542566,0.300504457434222
2019-06-03,117.5469,116.847728915462,0.699171084538098
2019-06-04,117.4141,116.878646622974,0.53545337702587
2019-06-05,117.6563,116.909440697782,0.746859302218466
2019-06-06,117.5469,116.940103393899,0.606796606101291
2019-06-07,117.6719,116.970627274062,0.701272725938288
2019-06-10,117.4766,117.001005151832,0.475594848168393
2019-06-11,117.4453,117.031230130648,0.414069869352346
2019-06-12,117.6172,117.06129551054,0.555904489459544
2019-06-13,117.8359,117.091194762701,0.744705237298669
2019-06-14,117.75,117.12092158811,0.629078411890292
2019-06-17,117.7188,117.150469995576,0.568330004423908
2019-06-18,117.7891,117.179834253947,0.60926574605349
2019-06-19,118.0234,117.209008866992,0.814391133007569
2019-06-20,118.2578,117.237988590331,1.01981140966938
2019-06-21,117.9531,117.266768516215,0.686331483785059
2019-06-24,118.1875,117.295344158448,0.892155841552255
2019-06-25,118.3125,117.323711314533,0.988788685466597
2019-06-26,117.9844,117.351866150758,0.632533849241788
2019-06-27,118.1563,117.379805242133,0.776494757866885
2019-06-28,118.1563,117.407525425133,0.748774574866988
2019-07-01,117.9453,117.435023857206,0.510276142794166
2019-07-02,118.1875,117.462298005311,0.725201994688607
2019-07-03,118.2266,117.489345547338,0.73725445266202
2019-07-04,118.2422,117.516164460943,0.726035539057082
2019-07-05,117.6953,117.542753028534,0.15254697146557
2019-07-08,117.7188,117.569109832636,0.149690167364323
2019-07-09,117.5859,117.595233518826,-0.00933351882600013
2019-07-10,117.7109,117.621122794561,0.0897772054394116
2019-07-11,117.5469,117.646776363436,-0.0998763634364967
2019-07-12,117.5625,117.672192966161,-0.109692966161158
2019-07-15,117.625,117.697371302157,-0.0723713021571957
