"RU0Date","RU0Close","RU0_hpft","RU0_hpfc"
2014-05-28,14480,14655.7558118969,-175.755811896901
2014-05-29,14300,14639.7152241656,-339.715224165591
2014-05-30,14125,14623.8925495177,-498.892549517745
2014-06-03,14105,14608.2804874056,-503.280487405563
2014-06-04,14105,14592.8715310589,-487.871531058889
2014-06-05,14210,14577.6579656712,-367.657965671224
2014-06-06,14200,14562.6318747702,-362.631874770173
2014-06-09,14240,14547.785189908,-307.785189907957
2014-06-10,14270,14533.1096927394,-263.109692739365
2014-06-11,14360,14518.5970376932,-158.597037693168
2014-06-12,14115,14504.2387704395,-389.238770439494
2014-06-13,14390,14490.0263710907,-100.026371090655
2014-06-16,14255,14475.9511588631,-220.951158863105
2014-06-17,14315,14462.0044116266,-147.004411626604
2014-06-18,14350,14448.1773159186,-98.177315918613
2014-06-19,14535,14434.4609975107,100.539002489348
2014-06-20,14965,14420.8465415919,544.15345840806
2014-06-23,15305,14407.3250749107,897.674925089293
2014-06-24,15285,14393.8879491459,891.112050854082
2014-06-25,15220,14380.5268870392,839.473112960829
2014-06-26,15360,14367.2339796822,992.766020317757
2014-06-27,15140,14354.0016651712,785.998334828817
2014-06-30,14885,14340.8227919718,544.177208028238
2014-07-01,14860,14327.6905334497,532.309466550292
2014-07-02,14815,14314.5982879117,500.401712088252
2014-07-03,14790,14301.5396737,488.460326299993
2014-07-04,14645,14288.5085160025,356.491483997521
2014-07-07,14000,14275.498841917,-275.498841917011
2014-07-08,14010,14262.5048259007,-252.504825900748
2014-07-09,13970,14249.5205285307,-279.520528530687
2014-07-10,13930,14236.5399060084,-306.539906008448
2014-07-11,13905,14223.5567989931,-318.55679899311
2014-07-14,14010,14210.5649214325,-200.564921432491
2014-07-15,13990,14197.5578555959,-207.557855595886
2014-07-16,14045,14184.529100847,-139.529100846998
2014-07-17,14235,14171.4720707536,63.5279292463839
2014-07-18,14065,14158.3801212076,-93.3801212076362
2014-07-21,14050,14145.246634361,-95.2466343609786
2014-07-22,14130,14132.0649537659,-2.064953765891
2014-07-23,15490,14118.8283836036,1371.17161639643
2014-07-24,15700,14105.5302272016,1594.46977279844
2014-07-25,15715,14092.1643546748,1622.83564532521
2014-07-28,15605,14078.7252952275,1526.27470477251
2014-07-29,16035,14065.2082488795,1969.79175112053
2014-07-30,15825,14051.6090465507,1773.39095344929
2014-07-31,15795,14037.9243333941,1757.0756666059
2014-08-01,15485,14024.1514876107,1460.84851238926
2014-08-04,15615,14010.2886137063,1604.71138629369
2014-08-05,15480,13996.3344200424,1483.66557995756
2014-08-06,15435,13982.2882783043,1452.7117216957
2014-08-07,15560,13968.1501734643,1591.84982653567
2014-08-08,15530,13953.9206909879,1576.07930901213
2014-08-11,15410,13939.6010743467,1470.39892565329
2014-08-12,15190,13925.1932185006,1264.80678149937
2014-08-13,15140,13910.6996262132,1229.30037378676
2014-08-14,14925,13896.1233230681,1028.8766769319
2014-08-15,14855,13881.4678427924,973.53215720759
2014-08-18,14910,13866.7371444095,1043.26285559054
2014-08-19,14980,13851.9355893618,1128.06441063818
2014-08-20,14965,13837.0679703347,1127.93202966533
2014-08-21,14970,13822.1395463097,1147.86045369035
2014-08-22,15105,13807.1560425105,1297.84395748945
2014-08-25,15015,13792.1236586402,1222.87634135982
2014-08-26,14765,13777.049130878,987.950869121975
2014-08-27,14835,13761.9397008913,1073.06029910867
2014-08-28,14640,13746.8030187265,893.196981273505
2014-08-29,14490,13731.64717799,758.352822010023
2014-09-01,14315,13716.4806414999,598.519358500063
2014-09-02,14460,13701.3121855471,758.687814452942
2014-09-03,14345,13686.1508338259,658.849166174094
2014-09-04,14470,13671.0059236421,798.994076357934
2014-09-05,14100,13655.8870646429,444.112935357128
2014-09-09,13530,13640.8041967477,-110.804196747675
2014-09-10,13480,13625.7674434542,-145.767443454209
2014-09-11,13410,13610.7868824583,-200.78688245834
2014-09-12,13520,13595.8725312015,-75.8725312014523
2014-09-15,13565,13581.0343241276,-16.0343241276355
2014-09-16,13545,13566.2821643185,-21.2821643185007
2014-09-17,13580,13551.6259482275,28.3740517725187
2014-09-18,13325,13537.0755635111,-212.075563511056
2014-09-19,12835,13522.6409095542,-687.640909554192
2014-09-22,12435,13508.3317980785,-1073.33179807848
2014-09-23,12210,13494.1577565626,-1284.15775656263
2014-09-24,12275,13480.1278688126,-1205.12786881256
2014-09-25,12060,13466.2506878154,-1406.25068781537
2014-09-26,12415,13452.5342684066,-1037.53426840656
2014-09-29,12120,13438.9860841347,-1318.98608413466
2014-09-30,12220,13425.613179673,-1205.61317967304
2014-10-08,12580,13412.4220544788,-832.422054478779
2014-10-09,12580,13399.4187096575,-819.418709657458
2014-10-10,12295,13386.6088022245,-1091.60880222447
2014-10-13,12650,13373.9976504809,-723.997650480894
2014-10-14,12650,13361.5901215004,-711.590121500353
2014-10-15,12630,13349.3907830851,-719.390783085092
2014-10-16,12330,13337.4039088946,-1007.40390889464
2014-10-17,12705,13325.6334752212,-620.633475221157
2014-10-20,12765,13314.0830419365,-549.08304193654
2014-10-21,12815,13302.7559123676,-487.755912367596
2014-10-22,12880,13291.6551628727,-411.655162872661
2014-10-23,13230,13280.7836681915,-50.7836681914611
2014-10-24,13375,13270.1441329016,104.855867098383
2014-10-27,13080,13259.7392405892,-179.739240589158
2014-10-28,13215,13249.5717181826,-34.571718182606
2014-10-29,13490,13239.6442183146,250.355781685368
2014-10-30,13325,13229.9593793268,95.0406206732303
2014-10-31,13310,13220.5199430475,89.480056952543
2014-11-03,13155,13211.3286905916,-56.3286905915724
2014-11-04,12840,13202.3884400601,-362.388440060084
2014-11-05,12265,13193.701986272,-928.70198627197
2014-11-06,12300,13185.2719742478,-885.271974247821
2014-11-07,12615,13177.1006651208,-562.100665120807
2014-11-10,12695,13169.1899540882,-474.189954088232
2014-11-11,12655,13161.5415039974,-506.541503997376
2014-11-12,13015,13154.1567816847,-139.156781684741
2014-11-13,13045,13147.0370446026,-102.037044602621
2014-11-14,12935,13140.1834926817,-205.183492681724
2014-11-17,12885,13133.5972836748,-248.597283674833
2014-11-18,12515,13127.2794905204,-612.279490520391
2014-11-19,12715,13121.2310833961,-406.231083396111
2014-11-20,12835,13115.4527793882,-280.45277938817
2014-11-21,12670,13109.9451276635,-439.945127663474
2014-11-24,12725,13104.7085614603,-379.708561460313
2014-11-25,12845,13099.7433321621,-254.743332162064
2014-11-26,12620,13095.0495341957,-475.04953419569
2014-11-27,12800,13090.627156687,-290.627156687019
2014-11-28,12730,13086.475992396,-356.475992396018
2014-12-01,12350,13082.5957139487,-732.595713948742
2014-12-02,12550,13078.9858466187,-528.985846618707
2014-12-03,12515,13075.645612854,-560.645612853998
2014-12-04,12680,13072.5740164409,-392.574016440873
2014-12-05,12615,13069.7698294169,-454.769829416924
2014-12-08,12300,13067.2316615462,-767.231661546159
2014-12-09,12285,13064.9579346087,-779.957934608728
2014-12-10,11965,13062.9467532421,-1097.9467532421
2014-12-11,11910,13061.1958996801,-1151.19589968007
2014-12-12,12235,13059.7027023097,-824.70270230966
2014-12-15,12455,13058.4640136603,-603.464013660348
2014-12-16,12445,13057.4763453615,-612.476345361504
2014-12-17,12440,13056.7359595963,-616.735959596325
2014-12-18,12440,13056.2388653735,-616.238865373536
2014-12-19,12430,13055.9808167683,-625.980816768336
2014-12-22,12380,13055.9573131281,-675.957313128139
2014-12-23,12170,13056.1635950449,-886.163595044913
2014-12-24,12320,13056.594623696,-736.594623696035
2014-12-25,12550,13057.244993956,-507.244993955976
2014-12-26,12520,13058.1089962192,-538.10899621919
2014-12-29,12710,13059.1807112067,-349.180711206697
2014-12-30,13315,13060.4539972057,254.546002794303
2014-12-31,13590,13061.9225681674,528.077431832571
2015-01-05,13365,13063.5802432615,301.419756738525
2015-01-06,13625,13065.421059943,559.578940056964
2015-01-07,13350,13067.4391802625,282.560819737478
2015-01-08,13200,13069.6289975784,130.37100242163
2015-01-09,13250,13071.9850220472,178.014977952756
2015-01-12,13285,13074.5018177167,210.498182283305
2015-01-13,12920,13077.1740222185,-157.174022218487
2015-01-14,12425,13079.9963601954,-654.996360195434
2015-01-15,12625,13082.9634913209,-457.963491320891
2015-01-16,12650,13086.0698045194,-436.069804519385
2015-01-19,12750,13089.3094994115,-339.309499411469
2015-01-20,12675,13092.6765953643,-417.676595364268
2015-01-21,12985,13096.1649714882,-111.164971488195
2015-01-22,13215,13099.7683342422,115.231665757816
2015-01-23,13190,13103.4803441348,86.5196558651954
2015-01-26,13070,13107.2947093064,-37.2947093064301
2015-01-27,13320,13111.2051736611,208.794826338868
2015-01-28,13280,13115.2054656869,164.794534313054
2015-01-29,13145,13119.2894001792,25.71059982082
2015-01-30,12875,13123.4508600528,-248.45086005279
2015-02-02,13255,13127.6837388502,127.316261149755
2015-02-03,13280,13131.9818274146,148.018172585389
2015-02-04,13500,13136.3389692161,363.661030783885
2015-02-05,13325,13140.74906891,184.250931089994
2015-02-06,13745,13145.2061814743,599.793818525694
2015-02-09,13680,13149.704438049,530.295561950991
2015-02-10,13560,13154.2382177046,405.761782295447
2015-02-11,13650,13158.8021187144,491.197881285573
2015-02-12,13620,13163.3909070777,456.609092922315
2015-02-13,13925,13167.9995518348,757.00044816521
2015-02-16,14090,13172.6232107701,917.376789229874
2015-02-17,13875,13177.2573545815,697.742645418485
2015-02-25,13135,13181.8978331735,-46.8978331735274
2015-02-26,13575,13186.5407848695,388.459215130545
2015-02-27,13440,13191.1823286069,248.817671393084
2015-03-02,13250,13195.818743897,54.1812561030494
2015-03-03,12895,13200.4464131018,-305.446413101846
2015-03-04,12935,13205.0617409802,-270.061740980172
2015-03-05,12810,13209.6610060313,-399.661006031324
2015-03-06,12700,13214.240375122,-514.240375121954
2015-03-09,12815,13218.795849915,-403.795849914959
2015-03-10,12490,13223.3232195069,-733.323219506929
2015-03-11,12705,13227.8181060816,-522.81810608158
2015-03-12,12865,13232.2758286962,-367.275828696243
2015-03-13,12735,13236.6914902962,-501.691490296192
2015-03-16,12580,13241.0600420098,-661.060042009754
2015-03-17,12555,13245.376227586,-690.376227585971
2015-03-18,12495,13249.6345175184,-754.634517518447
2015-03-19,12540,13253.8290969269,-713.829096926935
2015-03-20,12560,13257.9538389957,-697.953838995717
2015-03-23,12990,13262.0023218405,-272.002321840482
2015-03-24,13050,13265.9678350714,-215.96783507142
2015-03-25,12930,13269.8435558635,-339.843555863485
2015-03-26,13065,13273.6225721193,-208.622572119301
2015-03-27,12815,13277.2978312639,-462.297831263909
2015-03-30,12640,13280.8621944862,-640.862194486159
2015-03-31,12540,13284.3083318795,-744.308331879508
2015-04-01,12595,13287.6286486306,-692.62864863062
2015-04-02,12770,13290.8152422595,-520.815242259522
2015-04-03,12775,13293.8599239812,-518.85992398123
2015-04-07,12880,13296.7542897264,-416.754289726354
2015-04-08,12630,13299.4897209496,-669.489720949574
2015-04-09,12300,13302.0574268365,-1002.05742683654
2015-04-10,12350,13304.4483398325,-954.448339832516
2015-04-13,12655,13306.6529781726,-651.652978172614
2015-04-14,12670,13308.6614655616,-638.661465561586
2015-04-15,12645,13310.4636563369,-665.463656336859
2015-04-16,12760,13312.0491408387,-552.049140838733
2015-04-17,12725,13313.4072343313,-588.407234331264
2015-04-20,12715,13314.5270238843,-599.527023884317
2015-04-21,13230,13315.3973533443,-85.3973533442542
2015-04-22,13225,13316.0068187358,-91.0068187358078
2015-04-23,13335,13316.3439807846,18.6560192153564
2015-04-24,13460,13316.3973625979,143.602637402099
2015-04-27,14195,13316.155494994,878.844505006025
2015-04-28,14280,13315.606968151,964.393031849003
2015-04-29,14060,13314.7407355264,745.259264473632
2015-04-30,14470,13313.5461492184,1156.45385078159
2015-05-04,15005,13312.0128693859,1692.98713061408
2015-05-05,15005,13310.1310342189,1694.86896578111
2015-05-06,14995,13307.8914817208,1687.10851827919
2015-05-07,14705,13305.2857504846,1399.71424951541
2015-05-08,14650,13302.3060764869,1347.69392351308
2015-05-11,14760,13298.9452742903,1461.05472570969
2015-05-12,14630,13295.196715539,1334.80328446103
2015-05-13,14710,13291.0543758184,1418.94562418155
2015-05-14,14240,13286.5127824686,953.4872175314
2015-05-15,14320,13281.5670493642,1038.43295063583
2015-05-18,14485,13276.2126845137,1208.78731548626
2015-05-19,14340,13270.4456251715,1069.55437482846
2015-05-20,13615,13264.2623082567,350.737691743349
2015-05-21,13810,13257.6596127986,552.340387201353
2015-05-22,13895,13250.6345628068,644.365437193208
2015-05-25,13955,13243.1844106081,711.815589391881
2015-05-26,14370,13235.3066748817,1134.69332511834
2015-05-27,14550,13226.9991685442,1323.00083145584
2015-05-28,14700,13218.2601735489,1481.73982645107
2015-05-29,15010,13209.0885187239,1800.91148127608
2015-06-01,14750,13199.4836453879,1550.51635461205
2015-06-02,14730,13189.445739287,1540.55426071304
2015-06-03,14385,13178.975627086,1206.02437291399
2015-06-04,14490,13168.0747722528,1321.92522774718
2015-06-05,14350,13156.7451367783,1193.25486322174
2015-06-08,14275,13144.9892290842,1130.0107709158
2015-06-09,14275,13132.8100508355,1142.18994916453
2015-06-10,14425,13120.2110707974,1304.78892920259
2015-06-11,14485,13107.1962298725,1377.80377012754
2015-06-12,13885,13093.7700083081,791.229991691905
2015-06-15,13895,13079.9374558816,815.062544118399
2015-06-16,14015,13065.7039494335,949.296050566473
2015-06-17,13900,13051.0752027167,848.92479728332
2015-06-18,13685,13036.0573218866,648.94267811336
2015-06-19,13725,13020.6567640094,704.343235990633
2015-06-23,13880,13004.8802543973,875.119745602662
2015-06-24,13835,12988.7348095111,846.265190488914
2015-06-25,13370,12972.2278075504,397.7721924496
2015-06-26,13380,12955.3669765261,424.633023473879
2015-06-29,13330,12938.1602088722,391.839791127768
2015-06-30,12800,12920.61557255,-120.615572550021
2015-07-01,13225,12902.7412974913,322.258702508675
2015-07-02,13305,12884.5455637697,420.454436230337
2015-07-03,13215,12866.0366846678,348.96331533223
2015-07-06,12735,12847.2231472674,-112.223147267446
2015-07-07,12515,12828.1135828978,-313.113582897808
2015-07-08,11910,12808.716576499,-898.716576498976
2015-07-09,12235,12789.0405835833,-554.040583583294
2015-07-10,12165,12769.0936881687,-604.093688168735
2015-07-13,12150,12748.883745256,-598.883745255994
2015-07-14,12120,12728.4183601379,-608.418360137937
2015-07-15,12205,12707.7048905525,-502.704890552451
2015-07-16,13335,12686.7504427414,648.249557258639
2015-07-17,13220,12665.5619151493,554.438084850716
2015-07-20,13275,12644.1464741811,630.853525818873
2015-07-21,13480,12622.511515424,857.488484575969
2015-07-22,13275,12600.6646952344,674.335304765607
2015-07-23,13295,12578.6140244197,716.3859755803
2015-07-24,12720,12556.3677925315,163.632207468533
2015-07-27,12455,12533.9345852451,-78.9345852451291
2015-07-28,12660,12511.323055876,148.676944124031
2015-07-29,12695,12488.5418251106,206.458174889417
2015-07-30,12695,12465.5995750928,229.400424907188
2015-07-31,12620,12442.5050733077,177.494926692307
2015-08-03,12415,12419.2671820656,-4.26718206564374
2015-08-04,12290,12395.8948370461,-105.89483704608
2015-08-05,12255,12372.3969721643,-117.396972164293
2015-08-06,12080,12348.7824775631,-268.782477563079
2015-08-07,12110,12325.0601948583,-215.060194858279
2015-08-10,12250,12301.2388545615,-51.2388545615023
2015-08-11,12175,12277.3270982875,-102.327098287483
2015-08-12,12310,12253.3335464707,56.6664535292984
2015-08-13,12490,12229.2667772477,260.733222752251
2015-08-14,12280,12205.1353921788,74.8646078212026
2015-08-17,12150,12180.9481006007,-30.9481006006667
2015-08-18,12025,12156.7136427962,-131.713642796158
2015-08-19,12075,12132.4407462555,-57.4407462554608
2015-08-20,11880,12108.1380840236,-228.13808402359
2015-08-21,12035,12083.8143054019,-48.8143054019236
2015-08-24,11320,12059.4779653886,-739.477965388644
2015-08-25,11295,12035.1375988041,-740.137598804117
2015-08-26,11170,12010.8014347982,-840.801434798241
2015-08-27,11440,11986.4773965778,-546.477396577783
2015-08-28,11565,11962.173059796,-397.173059796028
2015-08-31,11430,11937.8957742145,-507.895774214488
2015-09-01,11450,11913.6527254192,-463.652725419225
2015-09-02,11220,11889.4508890528,-669.450889052776
2015-09-07,11410,11865.2970491021,-455.29704910213
2015-09-08,11600,11841.1977128302,-241.197712830201
2015-09-09,11625,11817.1591992986,-192.159199298564
2015-09-10,11765,11793.187727867,-28.1877278670398
2015-09-11,11860,11769.2894384648,90.7105615352091
2015-09-14,11670,11745.4704593696,-75.4704593696331
2015-09-15,11500,11721.7369563548,-221.736956354817
2015-09-16,11730,11698.0950639976,31.9049360023536
2015-09-17,11645,11674.5508252181,-29.5508252181012
2015-09-18,11555,11651.110296124,-96.1102961240378
2015-09-21,11640,11627.7795206088,12.2204793912132
2015-09-22,11495,11604.5645028372,-109.564502837215
2015-09-23,11490,11581.4712520261,-91.4712520260721
2015-09-24,11500,11558.5057321019,-58.5057321018503
2015-09-25,11665,11535.6738691809,129.326130819139
2015-09-28,11580,11512.9815651955,67.018434804535
2015-09-29,11255,11490.4347755364,-235.4347755364
2015-09-30,11280,11468.0394832968,-188.039483296796
2015-10-08,11390,11445.801574251,-55.8015742509514
2015-10-09,11855,11423.7268564452,431.273143554776
2015-10-12,11800,11401.8211148591,398.178885140871
2015-10-13,11820,11380.0903127439,439.909687256129
2015-10-14,11710,11358.5405779414,351.459422058643
2015-10-15,11725,11337.1782201346,387.821779865446
2015-10-16,11610,11316.0096942858,293.99030571415
2015-10-19,11365,11295.0416156673,69.95838433267
2015-10-20,11375,11274.2807210752,100.71927892485
2015-10-21,11145,11253.7337762232,-108.733776223176
2015-10-22,11210,11233.4075884587,-23.407588458738
2015-10-23,11310,11213.3089201828,96.6910798171664
2015-10-26,10980,11193.4445241205,-213.444524120516
2015-10-27,10920,11173.8211929655,-253.821192965498
2015-10-28,10830,11154.4456311818,-324.445631181824
2015-10-29,10920,11135.3244383142,-215.324438314209
2015-10-30,10810,11116.4640797947,-306.464079794686
2015-11-02,10890,11097.8709320482,-207.870932048237
2015-11-03,10615,11079.5512448207,-464.551244820679
2015-11-04,10705,11061.5111819322,-356.511181932206
2015-11-05,10540,11043.7567151751,-503.756715175076
2015-11-06,10545,11026.2936689762,-481.293668976159
2015-11-09,10500,11009.127659528,-509.127659527998
2015-11-10,10740,10992.2641040758,-252.26410407582
2015-11-11,10675,10975.7082094129,-300.708209412908
2015-11-12,10760,10959.465078056,-199.465078056005
2015-11-13,10870,10943.5396882211,-73.5396882210651
2015-11-16,10520,10927.936935674,-407.93693567404
2015-11-17,10520,10912.6616857818,-392.661685781786
2015-11-18,10480,10897.7186352863,-417.718635286278
2015-11-19,10300,10883.1123186192,-583.112318619242
2015-11-20,10340,10868.8470975441,-528.84709754409
2015-11-23,10395,10854.9270927892,-459.927092789173
2015-11-24,9675,10841.3562064795,-1166.35620647945
2015-11-25,9845,10828.138150623,-983.138150622964
2015-11-26,10105,10815.2761551049,-710.276155104891
2015-11-27,10020,10802.7730434193,-782.773043419262
2015-11-30,9880,10790.6313454612,-910.631345461154
2015-12-01,10155,10778.8532675584,-623.853267558355
2015-12-02,10385,10767.4406396197,-382.440639619681
2015-12-03,10220,10756.3950336801,-536.395033680091
2015-12-04,10190,10745.7178636863,-555.717863686313
2015-12-07,10465,10735.4103218629,-270.410321862923
2015-12-08,10200,10725.4733707227,-525.47337072275
2015-12-09,10205,10715.9078610017,-510.907861001719
2015-12-10,9960,10706.7144262256,-746.714426225553
2015-12-11,10235,10697.8934887314,-462.893488731439
2015-12-14,10230,10689.4451621957,-459.445162195667
2015-12-15,10120,10681.3693689523,-561.369368952271
2015-12-16,10180,10673.6658414188,-493.66584141883
2015-12-17,10105,10666.3340799664,-561.334079966387
2015-12-18,10270,10659.3733809041,-389.37338090407
2015-12-21,10755,10652.7828085071,102.217191492922
2015-12-22,10695,10646.5612661002,48.4387338997713
2015-12-23,10665,10640.7076992615,24.2923007385102
2015-12-24,10590,10635.2210735899,-45.2210735899151
2015-12-25,10630,10630.100364727,-0.100364727018842
2015-12-28,10335,10625.3445296214,-290.344529621447
2015-12-29,10520,10620.9525251793,-100.952525179285
2015-12-30,10610,10616.9231882919,-6.92318829194463
2015-12-31,10540,10613.2553141204,-73.2553141203944
2016-01-04,10160,10609.9476949627,-449.947694962726
2016-01-05,10190,10606.9990928379,-416.999092837851
2016-01-06,10070,10604.4080837734,-534.408083773398
2016-01-07,10080,10602.1730714262,-522.173071426162
2016-01-08,10090,10600.2922385513,-510.292238551262
2016-01-11,9700,10598.7635520565,-898.763552056532
2016-01-12,9640,10597.5847679181,-957.584767918126
2016-01-13,9850,10596.7532705973,-746.753270597343
2016-01-14,9885,10596.2660487298,-711.26604872976
2016-01-15,9795,10596.119782272,-801.119782272031
2016-01-18,10150,10596.310857173,-446.310857173045
2016-01-19,10345,10596.83532823,-251.835328229983
2016-01-20,10265,10597.6890657541,-332.689065754133
2016-01-21,10200,10598.8678359573,-398.867835957329
2016-01-22,10385,10600.3672675308,-215.367267530837
2016-01-25,10320,10602.1828242918,-282.182824291756
2016-01-26,10155,10604.3098810309,-449.309881030931
2016-01-27,10400,10606.7436958978,-206.74369589778
2016-01-28,10190,10609.4793413139,-419.479341313878
2016-01-29,10210,10612.5118042428,-402.511804242774
2016-02-01,10190,10615.8358982502,-425.835898250182
2016-02-02,10200,10619.4462705208,-419.446270520811
2016-02-03,10155,10623.3373922158,-468.337392215807
2016-02-04,10335,10627.5035611143,-292.503561114331
2016-02-05,10195,10631.9388814031,-436.938881403072
2016-02-15,10530,10636.63733636,-106.637336360037
2016-02-16,10535,10641.5927286492,-106.5927286492
2016-02-17,10450,10646.798816857,-196.79881685699
2016-02-18,10470,10652.249315507,-182.249315507049
2016-02-19,10615,10657.9378577748,-42.9378577747563
2016-02-22,10705,10663.8580015009,41.1419984991063
2016-02-23,10645,10670.0032867773,-25.0032867772894
2016-02-24,10585,10676.3672707025,-91.3672707024567
2016-02-25,10540,10682.9435000401,-142.94350004007
2016-02-26,10360,10689.7254837854,-329.725483785376
2016-02-29,10280,10696.706671847,-416.706671846999
2016-03-01,10355,10703.880377838,-348.88037783801
2016-03-02,10560,10711.239743122,-151.239743121958
2016-03-03,10675,10718.7777648493,-43.7777648493345
2016-03-04,11310,10726.4873776539,583.512622346128
2016-03-07,11705,10734.3614980734,970.638501926551
2016-03-08,11610,10742.393283847,867.606716153002
2016-03-09,11350,10750.5762939361,599.423706063864
2016-03-10,11185,10758.9044459357,426.095554064299
2016-03-11,11345,10767.3719052189,577.628094781101
2016-03-14,11270,10775.9730132892,494.026986710793
2016-03-15,11085,10784.7023504184,300.297649581557
2016-03-16,11270,10793.5547010896,476.44529891038
2016-03-17,11775,10802.5249739162,972.475026083815
2016-03-18,11700,10811.6082744555,888.391725544507
2016-03-21,11845,10820.8001102465,1024.19988975354
2016-03-22,11775,10830.0963560539,944.90364394607
2016-03-23,11550,10839.4933100056,710.506689994446
2016-03-24,11505,10848.9876608141,656.012339185884
2016-03-25,11710,10858.5763908872,851.423609112821
2016-03-28,11540,10868.2567538016,671.74324619842
2016-03-29,11310,10878.0263550786,431.973644921446
2016-03-30,11370,10887.8830779106,482.116922089436
2016-03-31,11370,10897.8249840512,472.175015948825
2016-04-01,11440,10907.8503345414,532.149665458612
2016-04-06,11615,10917.9575856012,697.042414398819
2016-04-07,11590,10928.1454134181,661.854586581898
2016-04-08,11650,10938.41278231,711.587217689978
2016-04-11,12220,10948.7589301789,1271.24106982111
2016-04-12,12425,10959.1833890679,1465.81661093211
2016-04-13,12525,10969.6862165005,1555.31378349949
2016-04-14,12550,10980.2680759096,1569.7319240904
2016-04-15,12350,10990.9302736324,1359.06972636757
2016-04-18,12510,11001.6747648702,1508.32523512982
2016-04-19,12740,11012.5040666087,1727.4959333913
2016-04-20,13170,11023.4213193151,2146.57868068494
2016-04-21,13445,11034.4303775336,2410.56962246638
2016-04-22,12930,11045.5359831181,1884.46401688186
2016-04-25,13055,11056.7438743547,1998.25612564532
2016-04-26,13015,11068.0605684909,1946.93943150913
2016-04-27,12945,11079.4934087734,1865.50659122657
2016-04-28,12710,11091.0505432354,1618.94945676457
2016-04-29,12755,11102.7408910352,1652.25910896475
2016-05-03,13000,11114.5740405403,1885.42595945973
2016-05-04,12725,11126.5602630947,1598.43973690532
2016-05-05,12360,11138.7106094023,1221.28939059767
2016-05-06,12260,11151.0367908979,1108.96320910212
2016-05-09,11785,11163.5510238477,621.448976152334
2016-05-10,11895,11176.2659829189,718.734017081062
2016-05-11,11875,11189.1945996608,685.805400339165
2016-05-12,11800,11202.3501027187,597.649897281348
2016-05-13,11245,11215.7460042216,29.2539957784335
2016-05-16,11240,11229.3960633435,10.6039366564623
2016-05-17,11355,11243.314051351,111.685948648994
2016-05-18,11100,11257.5137438933,-157.513743893253
2016-05-19,10845,11272.0089627853,-427.008962785342
2016-05-20,10860,11286.8134647336,-426.81346473356
2016-05-23,10295,11301.9408299362,-1006.94082993616
2016-05-24,10330,11317.4044621641,-987.404462164104
2016-05-25,10255,11333.2173489582,-1078.21734895823
2016-05-26,10600,11349.3920697064,-749.392069706383
2016-05-27,10535,11365.9407581051,-830.940758105108
2016-05-30,10555,11382.8752380826,-827.875238082622
2016-05-31,10455,11400.2069900888,-945.206990088785
2016-06-01,10245,11417.9471523639,-1172.94715236392
2016-06-02,10445,11436.1064724375,-991.106472437546
2016-06-03,10515,11454.6952129898,-939.695212989842
2016-06-06,10705,11473.7232270172,-768.723227017236
2016-06-07,10560,11493.1999790845,-933.1999790845
2016-06-08,10455,11513.1346159968,-1058.13461599679
2016-06-13,10535,11533.5358988119,-998.535898811915
2016-06-14,10355,11554.4121511978,-1199.41215119782
2016-06-15,10410,11575.7712840668,-1165.77128406683
2016-06-16,10500,11597.6207125425,-1097.62071254251
2016-06-17,10935,11619.9673698679,-684.96736986785
2016-06-20,10975,11642.8177355717,-667.817735571722
2016-06-21,10835,11666.1780060449,-831.178006044873
2016-06-22,11150,11690.0541016288,-540.054101628849
2016-06-23,11035,11714.4515990907,-679.451599090706
2016-06-24,10845,11739.3758519598,-894.375851959775
2016-06-27,11270,11764.8319329083,-494.831932908349
2016-06-28,11310,11790.8245449097,-480.824544909699
2016-06-29,11250,11817.3581863922,-567.35818639221
2016-06-30,11425,11844.4371570322,-419.437157032249
2016-07-01,11450,11872.0655219817,-422.065521981654
2016-07-04,12075,11900.2471730153,174.752826984695
2016-07-05,11840,11928.985827442,-88.9858274419524
2016-07-06,11170,11958.2852748077,-788.285274807701
2016-07-07,10985,11988.1492678737,-1003.14926787372
2016-07-08,10680,12018.5812335562,-1338.5812335562
2016-07-11,10880,12049.5841841101,-1169.5841841101
2016-07-12,11000,12081.1605784751,-1081.16057847505
2016-07-13,11140,12113.3123921299,-973.312392129881
2016-07-14,11210,12146.0411536483,-936.041153648328
2016-07-15,11405,12179.3479892739,-774.347989273902
2016-07-18,11185,12213.2336383275,-1028.23363832746
2016-07-19,11355,12247.6985200467,-892.69852004668
2016-07-20,11445,12282.7426286378,-837.742628637797
2016-07-21,11630,12318.3655893038,-688.365589303783
2016-07-22,11420,12354.5666809559,-934.566680955932
2016-07-25,11175,12391.3448979643,-1216.34489796429
2016-07-26,11145,12428.6988483856,-1283.69884838564
2016-07-27,11180,12466.6266374916,-1286.62663749162
2016-07-28,11255,12505.1258399206,-1250.12583992059
2016-07-29,10845,12544.193498472,-1699.19349847198
2016-08-01,10985,12583.8261391951,-1598.82613919508
2016-08-02,10930,12624.0195857598,-1694.01958575985
2016-08-03,12665,12664.7690009446,0.230999055429493
2016-08-04,12535,12706.0688472902,-171.068847290184
2016-08-05,12700,12747.9135874322,-47.913587432167
2016-08-08,12810,12790.2976132929,19.7023867070939
2016-08-09,12615,12833.2152969905,-218.215296990503
2016-08-10,12660,12876.6610187858,-216.661018785777
