"AL0Date","AL0Close","AL0_hpft","AL0_hpfc"
2014-09-02,14890,13858.2584534471,1031.74154655289
2014-09-03,14875,13858.5507207024,1016.44927929764
2014-09-04,14895,13858.636397124,1036.36360287601
2014-09-05,14930,13858.5152489175,1071.48475108245
2014-09-09,14775,13858.1874706805,916.812529319474
2014-09-10,14595,13857.6536999187,737.346300081289
2014-09-11,14525,13856.9149531116,668.085046888363
2014-09-12,14555,13855.9725515272,699.027448472836
2014-09-15,14395,13854.828092594,540.171907405963
2014-09-16,14280,13853.4834626899,426.516537310066
2014-09-17,14395,13851.9407714781,543.059228521945
2014-09-18,14235,13850.2023049266,384.797695073361
2014-09-19,14215,13848.2705734822,366.729426517753
2014-09-22,13990,13846.148246652,143.851753347977
2014-09-23,14085,13843.8381455335,241.161854466453
2014-09-24,14090,13841.3431506874,248.656849312567
2014-09-25,14055,13838.6662423609,216.333757639073
2014-09-26,14040,13835.8105035861,204.18949641386
2014-09-29,13935,13832.7791068183,102.220893181727
2014-09-30,14015,13829.5753089164,185.424691083622
2014-10-08,13945,13826.2024089941,118.797591005884
2014-10-09,13885,13822.6637828117,62.3362171882825
2014-10-10,13735,13818.9628552358,-83.9628552358175
2014-10-13,13820,13815.1030769,4.89692310002212
2014-10-14,13805,13811.0878637315,-6.08786373145307
2014-10-15,13790,13806.9206336812,-16.9206336812376
2014-10-16,13710,13802.6048021836,-92.6048021835651
2014-10-17,13600,13798.1437776793,-198.143777679294
2014-10-20,13805,13793.5409303295,11.4590696704681
2014-10-21,13750,13788.7995483909,-38.7995483909219
2014-10-22,13755,13783.9229248567,-28.9229248567384
2014-10-23,13865,13778.914336682,86.0856633180109
2014-10-24,13865,13773.7770488663,91.2229511337387
2014-10-27,13825,13768.5143619936,56.4856380063953
2014-10-28,13825,13763.1296143557,61.8703856443101
2014-10-29,13845,13757.6261675932,87.3738324068439
2014-10-30,13860,13752.0074089216,107.992591078382
2014-10-31,14000,13746.2767616731,253.723238326894
2014-11-03,13980,13740.4376938198,239.562306180249
2014-11-04,14135,13734.4937782127,400.50622178735
2014-11-05,13800,13728.4486867282,71.551313271846
2014-11-06,13870,13722.3062567959,147.693743204148
2014-11-07,13845,13716.070355422,128.929644577988
2014-11-10,13760,13709.7449106633,50.2550893366568
2014-11-11,13715,13703.3339038708,11.6660961291947
2014-11-12,13735,13696.8413371688,38.1586628312425
2014-11-13,13770,13690.2712175043,79.7287824957429
2014-11-14,13665,13683.6275675971,-18.6275675971078
2014-11-17,13750,13676.914443124,73.0855568759529
2014-11-18,13725,13670.1358920619,54.8641079381238
2014-11-19,13700,13663.295992598,36.7040074019869
2014-11-20,13710,13656.3988455985,53.6011544014826
2014-11-21,13775,13649.4485671014,125.551432898562
2014-11-24,13795,13642.4492953014,152.550704698648
2014-11-25,13800,13635.4052202908,164.594779709229
2014-11-26,13765,13628.3205952205,136.679404779503
2014-11-27,13760,13621.1997412782,138.80025872176
2014-11-28,13765,13614.0470361495,150.952963850548
2014-12-01,13560,13606.866914894,-46.8669148939763
2014-12-02,13530,13599.6638749697,-69.6638749696816
2014-12-03,13385,13592.4423944614,-207.442394461378
2014-12-04,13470,13585.2069226577,-115.20692265775
2014-12-05,13440,13577.9618230991,-137.961823099082
2014-12-08,13370,13570.7114117038,-200.711411703766
2014-12-09,13305,13563.4599473623,-258.459947362317
2014-12-10,13325,13556.2116059992,-231.21160599923
2014-12-11,13335,13548.970456702,-213.970456702038
2014-12-12,13400,13541.7404729847,-141.740472984705
2014-12-15,13455,13534.5255399144,-79.525539914423
2014-12-16,13345,13527.3294839685,-182.329483968527
2014-12-17,13235,13520.1560987518,-285.156098751773
2014-12-18,13045,13513.0091025012,-468.009102501188
2014-12-19,13165,13505.8920955817,-340.892095581721
2014-12-22,13295,13498.8084849022,-203.808484902179
2014-12-23,13165,13491.7615364603,-326.761536460318
2014-12-24,13140,13484.7544320077,-344.754432007704
2014-12-25,13120,13477.7902182256,-357.790218225635
2014-12-26,13160,13470.8717992879,-310.871799287943
2014-12-29,13095,13464.0019314725,-369.001931472469
2014-12-30,13075,13457.1832425549,-382.183242554906
2014-12-31,13060,13450.4182077805,-390.41820778052
2015-01-05,12895,13443.7091444155,-548.709144415512
2015-01-06,12845,13437.0582083427,-592.058208342685
2015-01-07,12760,13430.4673286305,-670.467328630524
2015-01-08,12805,13423.9381896146,-618.93818961462
2015-01-09,12855,13417.4721984863,-562.472198486315
2015-01-12,12770,13411.0705065928,-641.070506592824
2015-01-13,12750,13404.7340327779,-654.734032777916
2015-01-14,12620,13398.4634308925,-778.463430892511
2015-01-15,12840,13392.2590841468,-552.259084146804
2015-01-16,12820,13386.1210539657,-566.121053965657
2015-01-19,12845,13380.0491734919,-535.049173491938
2015-01-20,12775,13374.0430418572,-599.043041857246
2015-01-21,12775,13368.1020370252,-593.102037025196
2015-01-22,12825,13362.2252893391,-537.22528933906
2015-01-23,12815,13356.4116839776,-541.411683977617
2015-01-26,12775,13350.6598840523,-575.659884052268
2015-01-27,12900,13344.9683288765,-444.968328876508
2015-01-28,12865,13339.3352198094,-474.335219809393
2015-01-29,12830,13333.7585742779,-503.758574277868
2015-01-30,12810,13328.2362136377,-518.23621363771
2015-02-02,12885,13322.7657510113,-437.765751011286
2015-02-03,13160,13317.3445853028,-157.344585302811
2015-02-04,13225,13311.9699344619,-86.9699344618593
2015-02-05,13235,13306.6389513979,-71.6389513979437
2015-02-06,13360,13301.3487530709,58.6512469291445
2015-02-09,13235,13296.0964268277,-61.0964268277018
2015-02-10,13155,13290.8790842596,-135.879084259582
2015-02-11,13035,13285.6938117028,-250.693811702828
2015-02-12,12990,13280.5376393268,-290.53763932685
2015-02-13,13080,13275.4074936743,-195.40749367426
2015-02-16,13060,13270.3001811912,-210.300181191158
2015-02-17,13060,13265.21242755,-205.212427549977
2015-02-25,12990,13260.1408714936,-270.140871493555
2015-02-26,12980,13255.0820669381,-275.082066938125
2015-02-27,12965,13250.0324561346,-285.032456134602
2015-03-02,13095,13244.988367626,-149.98836762599
2015-03-03,13020,13239.9460121344,-219.946012134352
2015-03-04,12970,13234.9015383826,-264.901538382595
2015-03-05,12975,13229.8510041768,-254.851004176779
2015-03-06,12940,13224.7903578233,-284.790357823341
2015-03-09,12940,13219.7154422835,-279.715442283536
2015-03-10,12915,13214.6219827977,-299.621982797747
2015-03-11,12900,13209.5055889829,-309.505588982941
2015-03-12,13120,13204.361746605,-84.3617466049849
2015-03-13,13110,13199.1858134924,-89.1858134924034
2015-03-16,13100,13193.9731126018,-93.9731126017988
2015-03-17,13090,13188.718930024,-98.718930024021
2015-03-18,13140,13183.4185130052,-43.4185130052046
2015-03-19,13290,13178.0670679851,111.932932014899
2015-03-20,13265,13172.6597834559,92.3402165441384
2015-03-23,13295,13167.1918941783,127.808105821738
2015-03-24,13315,13161.6586730828,153.341326917158
2015-03-25,13315,13156.0554459309,158.944554069145
2015-03-26,13300,13150.3776018688,149.622398131241
2015-03-27,13330,13144.6205957443,185.379404255726
2015-03-30,13310,13138.779944253,171.220055747011
2015-03-31,13370,13132.8512407188,237.148759281238
2015-04-01,13370,13126.8301492413,243.169850758734
2015-04-02,13370,13120.7124319474,249.287568052638
2015-04-03,13375,13114.4939514814,260.506048518591
2015-04-07,13410,13108.1706735325,301.829326467502
2015-04-08,13385,13101.7386714725,283.261328527472
2015-04-09,13255,13095.1941434377,159.805856562299
2015-04-10,13265,13088.533404653,176.466595347035
2015-04-13,13105,13081.7528364006,23.2471635993733
2015-04-14,13020,13074.8488929072,-54.848892907215
2015-04-15,13060,13067.8180380086,-7.81803800861312
2015-04-16,13180,13060.6567128687,119.343287131313
2015-04-17,13190,13053.361355419,136.638644581013
2015-04-20,13110,13045.9284529232,64.0715470767947
2015-04-21,13095,13038.354549126,56.6454508740403
2015-04-22,13150,13030.6362142566,119.363785743388
2015-04-23,13210,13022.7700419594,187.229958040636
2015-04-24,13230,13014.7526752183,215.247324781661
2015-04-27,13360,13006.5808344113,353.419165588707
2015-04-28,13320,12998.2513288902,321.748671109823
2015-04-29,13305,12989.7611140969,315.238885903086
2015-04-30,13345,12981.1072784708,363.89272152923
2015-05-04,13420,12972.2870407587,447.712959241334
2015-05-05,13370,12963.2977701255,406.702229874537
2015-05-06,13580,12954.1370208028,625.862979197186
2015-05-07,13460,12944.8025151371,515.197484862946
2015-05-08,13455,12935.2922341807,519.707765819342
2015-05-11,13480,12925.6043719482,554.395628051779
2015-05-12,13315,12915.7373372806,399.262662719387
2015-05-13,13380,12905.6897681835,474.310231816477
2015-05-14,13330,12895.4604677018,434.539532298209
2015-05-15,13335,12885.0484349411,449.951565058921
2015-05-18,13285,12874.4528486281,410.54715137191
2015-05-19,13235,12863.6730734815,371.326926518488
2015-05-20,13170,12852.7086439238,317.291356076198
2015-05-21,13245,12841.5592478691,403.440752130878
2015-05-22,13215,12830.2247043868,384.775295613177
2015-05-25,13180,12818.7049993127,361.295000687291
2015-05-26,13200,12807.0002775329,392.999722467108
2015-05-27,13195,12795.1108332784,399.889166721642
2015-05-28,13175,12783.0371232306,391.962876769367
2015-05-29,13225,12770.7797693694,454.220230630625
2015-06-01,13175,12758.3395556957,416.660444304335
2015-06-02,13155,12745.717453967,409.282546033012
2015-06-03,13140,12732.9146081719,407.085391828111
2015-06-04,13105,12719.9323314792,385.067668520841
2015-06-05,13010,12706.7721053312,303.227894668793
2015-06-08,12950,12693.4355703409,256.564429659064
2015-06-09,12950,12679.9244924646,270.075507535441
2015-06-10,12930,12666.2407437108,263.759256289235
2015-06-11,12835,12652.3863077272,182.613692272833
2015-06-12,12755,12638.3632771886,116.636722811351
2015-06-15,12675,12624.173820255,50.8261797449737
2015-06-16,12705,12609.8201532995,95.179846700491
2015-06-17,12675,12595.3045137044,79.6954862956067
2015-06-18,12675,12580.6291781958,94.3708218042378
2015-06-19,12690,12565.7964564424,124.203543557644
2015-06-23,12760,12550.8086971221,209.19130287785
2015-06-24,12780,12535.6683002539,244.331699746051
2015-06-25,12755,12520.3777523281,234.622247671924
2015-06-26,12760,12504.9396408312,255.060359168794
2015-06-29,12735,12489.3566502331,245.643349766855
2015-06-30,12625,12473.6315704366,151.368429563396
2015-07-01,12500,12457.7672928825,42.2327071174863
2015-07-02,12670,12441.7667715815,228.233228418527
2015-07-03,12675,12425.6329780018,249.367021998215
2015-07-06,12500,12409.3689779539,90.6310220461339
2015-07-07,12430,12392.9779403264,37.0220596736216
2015-07-08,12045,12376.4630714713,-331.463071471265
2015-07-09,12390,12359.827593044,30.1724069559867
2015-07-10,12410,12343.0745896865,66.9254103135096
2015-07-13,12395,12326.2071585125,68.7928414874507
2015-07-14,12405,12309.2284243006,95.7715756993741
2015-07-15,12435,12292.1415402651,142.8584597349
2015-07-16,12545,12274.9496992085,270.050300791499
2015-07-17,12520,12257.6561529853,262.343847014747
2015-07-20,12460,12240.2642650779,219.735734922147
2015-07-21,12485,12222.7775074113,262.222492588749
2015-07-22,12355,12205.1994427402,149.800557259814
2015-07-23,12355,12187.5337422115,167.466257788512
2015-07-24,12270,12169.7841388938,100.215861106199
2015-07-27,12245,12151.9544350794,93.0455649206383
2015-07-28,12295,12134.0484744857,160.951525514339
2015-07-29,12345,12116.0701392917,228.929860708349
2015-07-30,12275,12098.023378207,176.976621793026
2015-07-31,12255,12079.9122345718,175.087765428164
2015-08-03,12095,12061.7408248813,33.2591751186988
2015-08-04,12145,12043.5133380048,101.486661995151
2015-08-05,12120,12025.2339765597,94.7660234402822
2015-08-06,12025,12006.9069851139,18.0930148861282
2015-08-07,11960,11988.5366474076,-28.5366474076026
2015-08-10,11965,11970.1272546602,-5.12725466024051
2015-08-11,12040,11951.6830862952,88.316913704828
2015-08-12,12135,11933.2084196163,201.79158038367
2015-08-13,12140,11914.7075684344,225.292431565603
2015-08-14,12110,11896.1849299725,213.815070027493
2015-08-17,12070,11877.6449945807,192.35500541934
2015-08-18,11995,11859.0923409914,135.907659008618
2015-08-19,11965,11840.5316274491,124.468372550944
2015-08-20,12035,11821.9675683768,213.032431623206
2015-08-21,11990,11803.404929648,186.595070352044
2015-08-24,11830,11784.8485651949,45.1514348050776
2015-08-25,11870,11766.303406081,103.696593919007
2015-08-26,11855,11747.7744020332,107.225597966757
2015-08-27,11885,11729.2665456427,155.733454357266
2015-08-28,11935,11710.7848738233,224.215126176711
2015-08-31,11890,11692.3344878628,197.665512137245
2015-09-01,11825,11673.9205817303,151.079418269654
2015-09-02,11850,11655.5484311024,194.451568897579
2015-09-07,11885,11637.2233741053,247.776625894713
2015-09-08,11915,11618.9508292439,296.049170756089
2015-09-09,12060,11600.736317444,459.263682555985
2015-09-10,12010,11582.5854820062,427.414517993843
2015-09-11,12045,11564.5041560721,480.495843927874
2015-09-14,12010,11546.4983494596,463.501650540386
2015-09-15,11900,11528.5742706041,371.425729395876
2015-09-16,11935,11510.7383195339,424.261680466117
2015-09-17,11955,11492.99704981,462.002950190033
2015-09-18,12005,11475.3571903655,529.642809634479
2015-09-21,11920,11457.8256611076,462.17433889243
2015-09-22,11890,11440.409600876,449.590399124041
2015-09-23,11805,11423.1163395552,381.883660444848
2015-09-24,11800,11405.953392872,394.04660712802
2015-09-25,11825,11388.9284344084,436.071565591617
2015-09-28,11750,11372.0493006295,377.950699370455
2015-09-29,11660,11355.3240082554,304.675991744561
2015-09-30,11680,11338.7607302354,341.239269764583
2015-10-08,11490,11322.3677654596,167.632234540408
2015-10-09,11600,11306.1535538727,293.846446127322
2015-10-12,11615,11290.1266047117,324.873395288335
2015-10-13,11500,11274.2955486782,225.704451321842
2015-10-14,11335,11258.6691507631,76.3308492368893
2015-10-15,11295,11243.2562692547,51.7437307453335
2015-10-16,11195,11228.0657939928,-33.0657939928063
2015-10-19,11090,11213.1066362066,-123.106636206627
2015-10-20,11010,11198.3876934575,-188.387693457501
2015-10-21,10825,11183.9178124187,-358.917812418736
2015-10-22,10720,11169.7057618922,-449.705761892157
2015-10-23,10620,11155.7601623176,-535.760162317557
2015-10-26,10465,11142.0894482441,-677.089448244076
2015-10-27,10435,11128.7018327595,-693.701832759502
2015-10-28,10290,11115.6052490686,-825.605249068634
2015-10-29,10345,11102.8073436301,-757.80734363008
2015-10-30,10350,11090.3154216293,-740.315421629258
2015-11-02,10315,11078.136475005,-763.136475005039
2015-11-03,10375,11066.2771896786,-691.277189678637
2015-11-04,10510,11054.7439361219,-544.743936121923
2015-11-05,10560,11043.5427990607,-483.542799060747
2015-11-06,10545,11032.6796380458,-487.679638045812
2015-11-09,10550,11022.1601127501,-472.160112750115
2015-11-10,10270,11011.9896812606,-741.989681260564
2015-11-11,10035,11002.1736064906,-967.173606490599
2015-11-12,10130,10992.7168446462,-862.716844646216
2015-11-13,10150,10983.6239521419,-833.623952141889
2015-11-16,10105,10974.89912878,-869.89912878003
2015-11-17,10070,10966.5462297769,-896.546229776897
2015-11-18,10025,10958.5687507664,-933.56875076637
2015-11-19,9820,10950.9698167868,-1130.96981678677
2015-11-20,9935,10943.7521669765,-1008.75216697654
2015-11-23,9810,10936.9180729768,-1126.91807297684
2015-11-24,9710,10930.4693894515,-1220.46938945153
2015-11-25,9805,10924.4075052411,-1119.40750524106
2015-11-26,10140,10918.7333046937,-778.733304693723
2015-11-27,10365,10913.4472094391,-548.447209439077
2015-11-30,10050,10908.5493192096,-858.549319209556
2015-12-01,10110,10904.0395070318,-794.039507031818
2015-12-02,10190,10899.9172910438,-709.917291043755
2015-12-03,10180,10896.1818611578,-716.181861157771
2015-12-04,10270,10892.8321138358,-622.83211383584
2015-12-07,10290,10889.8666494981,-599.866649498125
2015-12-08,10330,10887.2838111124,-557.283811112379
2015-12-09,10455,10885.0816936856,-430.081693685624
2015-12-10,10375,10883.2581618648,-508.258161864842
2015-12-11,10665,10881.8109025197,-216.810902519656
2015-12-14,10590,10880.7373924258,-290.737392425809
2015-12-15,10500,10880.0350187383,-380.035018738298
2015-12-16,10485,10879.7010484319,-394.701048431924
2015-12-17,10495,10879.7325913916,-384.732591391648
2015-12-18,10635,10880.1265943491,-245.126594349144
2015-12-21,10790,10880.8798450019,-90.8798450018679
2015-12-22,10770,10881.9890297226,-111.989029722569
2015-12-23,10830,10883.4507973172,-53.4507973171571
2015-12-24,10885,10885.2617503014,-0.261750301446284
2015-12-25,10885,10887.4184690947,-2.41846909472372
2015-12-28,10555,10889.9175340091,-334.91753400906
2015-12-29,10705,10892.7555243564,-187.75552435639
2015-12-30,10785,10895.9288810085,-110.928881008531
2015-12-31,10820,10899.4339672254,-79.4339672253642
2016-01-04,10630,10903.2671004142,-273.267100414152
2016-01-05,10770,10907.4245651465,-137.424565146501
2016-01-06,10685,10911.902533037,-226.902533037001
2016-01-07,10675,10916.6971188942,-241.697118894165
2016-01-08,10745,10921.8043437339,-176.804343733892
2016-01-11,10815,10927.220128665,-112.220128664952
2016-01-12,10580,10932.9403217118,-352.940321711763
2016-01-13,10595,10938.9607245121,-343.960724512097
2016-01-14,10700,10945.2769928116,-245.276992811564
2016-01-15,10650,10951.8846401759,-301.884640175896
2016-01-18,10725,10958.7790787845,-233.779078784482
2016-01-19,10810,10965.9555960293,-155.955596029252
2016-01-20,10690,10973.4093826667,-283.4093826667
2016-01-21,10655,10981.1355649877,-326.135564987741
2016-01-22,10815,10989.1291521335,-174.129152133495
2016-01-25,10710,10997.3850184338,-287.385018433766
2016-01-26,10725,11005.8979662404,-280.89796624043
2016-01-27,10785,11014.6626791121,-229.66267911212
2016-01-28,10760,11023.6737244946,-263.673724494618
2016-01-29,10755,11032.9255749011,-277.925574901073
2016-02-01,10645,11042.4125938531,-397.412593853123
2016-02-02,10675,11052.1290299877,-377.129029987736
2016-02-03,10710,11062.0689676687,-352.068967668732
2016-02-04,10900,11072.2263353693,-172.226335369264
2016-02-05,10800,11082.5949160316,-282.594916031637
2016-02-15,10875,11093.1684214067,-218.168421406721
2016-02-16,11045,11103.9404464317,-58.9404464316509
2016-02-17,10980,11114.9044958619,-134.904495861855
2016-02-18,10965,11126.0540500891,-161.054050089086
2016-02-19,11060,11137.3825337409,-77.3825337409228
2016-02-22,11210,11148.8833048718,61.1166951282421
2016-02-23,11225,11160.5496895493,64.4503104507141
2016-02-24,11150,11172.375039104,-22.3750391039808
2016-02-25,11230,11184.3527315079,45.6472684920946
2016-02-26,11265,11196.4761354841,68.5238645159053
2016-02-29,11300,11208.738638624,91.2613613760342
2016-03-01,11225,11221.1336568445,3.86634315550936
2016-03-02,11325,11233.654643786,91.3453562139624
2016-03-03,11365,11246.2950546872,118.704945312789
2016-03-04,11435,11259.0483825453,175.95161745468
2016-03-07,11455,11271.9081694254,183.091830574562
2016-03-08,11535,11284.868030124,250.131969876001
2016-03-09,11370,11297.92165512,72.0783448799612
2016-03-10,11315,11311.0628382871,3.93716171293246
2016-03-11,11375,11324.2854032932,50.7145967067725
2016-03-14,11335,11337.5831754337,-2.5831754337041
2016-03-15,11300,11350.9500009673,-50.9500009672643
2016-03-16,11275,11364.379725085,-89.3797250850376
2016-03-17,11340,11377.8661719173,-37.8661719172839
2016-03-18,11455,11391.4031286482,63.5968713517741
2016-03-21,11485,11404.98436681,80.0156331900382
2016-03-22,11515,11418.6036842228,96.3963157771984
2016-03-23,11500,11432.2549117824,67.7450882176262
2016-03-24,11525,11445.9319202307,79.0680797693489
2016-03-25,11700,11459.6286083127,240.371391687311
2016-03-28,11740,11473.3389074571,266.661092542875
2016-03-29,11755,11487.0568484524,267.943151547551
2016-03-30,11740,11500.7765723141,239.223427685874
2016-03-31,11750,11514.4923308146,235.507669185435
2016-04-01,11865,11528.1984746115,336.801525388518
2016-04-06,11765,11541.889451712,223.110548287975
2016-04-07,11780,11555.5598493435,224.440150656484
2016-04-08,11635,11569.2043469583,65.7956530417357
2016-04-11,11775,11582.8177167831,192.182283216942
2016-04-12,11785,11596.394758242,188.605241757988
2016-04-13,11945,11609.9303501996,335.069649800406
2016-04-14,11960,11623.4194494822,336.58055051784
2016-04-15,11960,11636.8571514204,323.142848579552
2016-04-18,11955,11650.2386904739,304.761309526129
2016-04-19,12035,11663.5594346763,371.440565323742
2016-04-20,12075,11676.8148780375,398.18512196251
2016-04-21,12400,11690.000668106,709.999331894001
2016-04-22,12805,11703.1126170239,1101.88738297609
2016-04-25,12885,11716.1468304185,1168.8531695815
2016-04-26,12790,11729.0998693932,1060.9001306068
2016-04-27,12820,11741.968778208,1078.03122179198
2016-04-28,12480,11754.7510396568,725.248960343176
2016-04-29,12680,11767.4445821477,912.555417852304
2016-05-03,12755,11780.0476338777,974.952366122249
2016-05-04,12475,11792.5588002581,682.441199741899
2016-05-05,12455,11804.9770897055,650.022910294451
2016-05-06,12340,11817.3017927309,522.698207269108
2016-05-09,12055,11829.5324685381,225.467531461932
2016-05-10,11910,11841.6688923937,68.3311076063355
2016-05-11,12120,11853.7109327632,266.289067236787
2016-05-12,12170,11865.6584863578,304.341513642249
2016-05-13,12070,11877.5115599616,192.488440038381
2016-05-16,12225,11889.2702861613,335.729713838711
2016-05-17,12435,11900.9348771106,534.065122889357
2016-05-18,12270,11912.5056837405,357.494316259522
2016-05-19,12325,11923.9832777428,401.016722257214
2016-05-20,12435,11935.3683785833,499.631621416652
2016-05-23,12275,11946.661871492,328.338128507987
2016-05-24,12270,11957.8648482263,312.135151773721
2016-05-25,12065,11968.9785362654,96.0214637345727
2016-05-26,12185,11980.004292113,204.995707887002
2016-05-27,12220,11990.9435119634,229.056488036567
2016-05-30,12295,12001.7976767488,293.202323251154
2016-05-31,12260,12012.5683620838,247.431637916243
2016-06-01,12090,12023.2572647806,66.7427352193686
2016-06-02,12145,12033.8661839304,111.133816069564
2016-06-03,11905,12044.3969462129,-139.39694621292
2016-06-06,11780,12054.851424246,-274.851424245969
2016-06-07,11655,12065.2314330262,-410.231433026233
2016-06-08,11870,12075.5386739382,-205.53867393821
2016-06-13,11850,12085.7746787929,-235.774678792893
2016-06-14,11855,12095.9408944399,-240.940894439931
2016-06-15,11870,12106.0386702693,-236.038670269316
2016-06-16,11915,12116.0692560757,-201.069256075747
2016-06-17,11985,12126.0338040847,-141.033804084728
2016-06-20,12100,12135.9333834082,-35.9333834082156
2016-06-21,12205,12145.7690048602,59.2309951398181
2016-06-22,12345,12155.5416644014,189.458335598552
2016-06-23,12335,12165.2523824763,169.747617523721
2016-06-24,12170,12174.9022578436,-4.90225784357143
2016-06-27,12375,12184.4924594289,190.507540571076
2016-06-28,12385,12194.0241541316,190.975845868368
2016-06-29,12365,12203.4985875993,161.501412400736
2016-06-30,12530,12212.9170844209,317.082915579148
2016-07-01,12760,12222.2810359439,537.718964056094
2016-07-04,12535,12231.591964585,303.408035415007
2016-07-05,12480,12240.8516150322,239.148384967757
2016-07-06,12480,12250.0618573905,229.938142609475
2016-07-07,12460,12259.2246606188,200.775339381208
2016-07-08,12565,12268.3420887235,296.657911276538
2016-07-11,12650,12277.4162887032,372.583711296829
2016-07-12,12500,12286.4495301832,213.550469816759
2016-07-13,12655,12295.4442367998,359.555763200173
2016-07-14,12700,12304.4029204625,395.597079537515
2016-07-15,12685,12313.3282417066,371.671758293447
2016-07-18,12515,12322.2230245913,192.776975408673
2016-07-19,12280,12331.0902468104,-51.0902468103575
2016-07-20,12330,12339.9329657433,-9.93296574331284
2016-07-21,12390,12348.7542176513,41.245782348748
2016-07-22,12160,12357.5570346894,-197.557034689362
2016-07-25,12190,12366.3444660621,-176.344466062134
2016-07-26,12120,12375.119479312,-255.119479311967
2016-07-27,12070,12383.8849690875,-313.884969087528
2016-07-28,12345,12392.6437245814,-47.6437245813612
2016-07-29,12260,12401.3984052386,-141.398405238579
2016-08-01,12325,12410.1516508103,-85.1516508103035
2016-08-02,12205,12418.9060425992,-213.906042599231
2016-08-03,12050,12427.6641267098,-377.664126709791
2016-08-04,12065,12436.4283608263,-371.428360826261
2016-08-05,12220,12445.2010465217,-225.201046521745
2016-08-08,12385,12453.9843318358,-68.9843318358133
2016-08-09,12310,12462.780271719,-152.780271718962
2016-08-10,12465,12471.5908926064,-6.59089260639401
2016-08-11,12390,12480.41815778,-90.4181577799951
2016-08-12,12350,12489.2640277973,-139.264027797321
2016-08-15,12295,12498.1304258406,-203.130425840649
2016-08-16,12430,12507.0192175261,-77.0192175261485
2016-08-17,12450,12515.932184504,-65.9321845040072
2016-08-18,12780,12524.8710765878,255.128923412239
2016-08-19,12685,12533.8376163373,151.162383662703
2016-08-22,12375,12542.8336317725,-167.833631772477
2016-08-23,12440,12551.8610133975,-111.861013397531
2016-08-24,12420,12560.9215823412,-140.921582341244
2016-08-25,12340,12570.0171134933,-230.017113493321
2016-08-26,12370,12579.1493234923,-209.149323492331
2016-08-29,12345,12588.3198338969,-243.319833896902
2016-08-30,12320,12597.5301798118,-277.530179811804
2016-08-31,12215,12606.7817957631,-391.781795763132
2016-09-01,12230,12616.0760015571,-386.076001557105
2016-09-02,12205,12625.4139550533,-420.413955053264
2016-09-05,11965,12634.7966545227,-669.79665452272
2016-09-06,11995,12644.2249244545,-649.22492445449
2016-09-07,12010,12653.6993124704,-643.699312470436
2016-09-08,11990,12663.220097829,-673.220097828994
2016-09-09,12050,12672.7872937093,-622.787293709264
2016-09-12,11960,12682.4006350082,-722.400635008207
2016-09-13,12025,12692.0595991874,-667.059599187421
2016-09-14,11875,12701.7633650972,-826.76336509722
2016-09-19,11915,12711.5108358524,-796.510835852388
2016-09-20,12065,12721.3005728169,-656.30057281693
2016-09-21,12145,12731.1308081093,-586.130808109257
2016-09-22,12310,12740.9995025595,-430.999502559509
2016-09-23,12495,12750.9043747149,-255.904374714944
2016-09-26,12420,12760.842964965,-340.842964965008
2016-09-27,12495,12770.8127079185,-275.812707918501
2016-09-28,12445,12780.8108972934,-335.810897293382
2016-09-29,12350,12790.8347127979,-440.834712797927
2016-09-30,12270,12800.8811953295,-530.881195329511
2016-10-10,12580,12810.9472035623,-230.947203562265
2016-10-11,12710,12821.0293767253,-111.029376725331
2016-10-12,12665,12831.1242585836,-166.124258583598
2016-10-13,12765,12841.2283470068,-76.2283470068348
2016-10-14,12865,12851.3380711958,13.6619288042498
2016-10-17,12720,12861.4498288413,-141.449828841317
2016-10-18,12785,12871.5600232818,-86.560023281789
2016-10-19,12590,12881.6649993858,-291.664999385761
2016-10-20,12575,12891.7610662412,-316.761066241241
2016-10-21,12630,12901.844412374,-271.844412373958
2016-10-24,12930,12911.9110953732,18.0889046267953
2016-10-25,13300,12921.9570604587,378.042939541279
2016-10-26,13620,12931.9782603274,688.021739672575
2016-10-27,13530,12941.9708039441,588.029196055879
2016-10-28,13860,12951.9310846739,908.068915326058
2016-10-31,14100,12961.8557389497,1138.14426105025
2016-11-01,14115,12971.7417785637,1143.2582214363
2016-11-02,13555,12981.5866857708,573.413314229223
2016-11-03,13410,12991.3884154032,418.611584596845
2016-11-04,13245,13001.1451593189,243.854840681149
2016-11-07,13340,13010.8552824132,329.144717586827
2016-11-08,13355,13020.5172503811,334.482749618889
2016-11-09,13490,13030.1296649731,459.870335026906
2016-11-10,14060,13039.691266201,1020.308733799
2016-11-11,14105,13049.2009841687,1055.7990158313
2016-11-14,14330,13058.6581707346,1271.34182926535
2016-11-15,13800,13068.0626141822,731.937385817802
2016-11-16,13600,13077.4146283163,522.585371683722
2016-11-17,13430,13086.7148294954,343.285170504566
2016-11-18,13635,13095.9640500937,539.035949906271
2016-11-21,14090,13105.1632643856,984.836735614357
2016-11-22,14210,13114.3136694615,1095.6863305385
2016-11-23,13860,13123.4168695034,736.583130496576
2016-11-24,13900,13132.4749216063,767.525078393722
2016-11-25,13825,13141.4901873388,683.509812661225
2016-11-28,13975,13150.4653455336,824.534654466434
2016-11-29,13420,13159.4033575588,260.596642441188
2016-11-30,13145,13168.3075256122,-23.3075256121494
