"L0Date","L0Close","L0_hpft","L0_hpfc"
2012-10-29,9955,10270.9085341288,-315.908534128755
2012-10-30,10055,10275.0977993473,-220.097799347268
2012-10-31,10110,10279.2941496494,-169.294149649394
2012-11-01,9855,10283.498115235,-428.498115235008
2012-11-02,9985,10287.7101563246,-302.710156324581
2012-11-05,9960,10291.9305560147,-331.930556014704
2012-11-06,10015,10296.1594722738,-281.159472273775
2012-11-07,10055,10300.3969258634,-245.396925863427
2012-11-08,10025,10304.6428213253,-279.642821325285
2012-11-09,9985,10308.8969617637,-323.896961763746
2012-11-12,9870,10313.1590346901,-443.159034690125
2012-11-13,9865,10317.4285937297,-452.428593729725
2012-11-14,9905,10321.7050093238,-416.705009323753
2012-11-15,9860,10325.9874648976,-465.98746489762
2012-11-16,9750,10330.2749716276,-580.274971627635
2012-11-19,9830,10334.5663480696,-504.566348069635
2012-11-20,9825,10338.8601729171,-513.86017291712
2012-11-21,9795,10343.1548162961,-548.154816296146
2012-11-22,9825,10347.4484359236,-522.448435923638
2012-11-23,9880,10351.7389629314,-471.738962931368
2012-11-26,9960,10356.0241124919,-396.024112491922
2012-11-27,9940,10360.30140478,-420.301404779978
2012-11-28,9890,10364.5681962698,-474.568196269756
2012-11-29,9935,10368.8216696998,-433.821669699764
2012-11-30,10040,10373.0588116412,-333.058811641158
2012-12-03,10350,10377.2764293406,-27.2764293406135
2012-12-04,10310,10381.4711923717,-71.4711923716952
2012-12-05,10325,10385.639759033,-60.639759032984
2012-12-06,10355,10389.7787580798,-34.7787580797894
2012-12-07,10370,10393.8847932013,-23.8847932013444
2012-12-10,10575,10397.9544537107,177.045546289269
2012-12-11,10535,10401.984319048,133.015680952003
2012-12-12,10490,10405.9710418368,84.0289581632149
2012-12-13,10400,10409.911329684,-9.91132968400468
2012-12-14,10520,10413.8019249308,106.198075069237
2012-12-17,10655,10417.6395658213,237.36043417873
2012-12-18,10600,10421.4210344976,178.578965502401
2012-12-19,10655,10425.1432112173,229.856788782746
2012-12-20,10585,10428.8030500551,156.196949944852
2012-12-21,10505,10432.3976000995,72.6023999004919
2012-12-24,10555,10435.9239750042,119.07602499577
2012-12-25,10645,10439.3793184341,205.620681565917
2012-12-26,10630,10442.7608232754,187.239176724636
2012-12-27,10675,10446.0657674093,228.934232590673
2012-12-28,10730,10449.2915061143,280.708493885669
2012-12-31,10850,10452.4354893012,397.564510698829
2013-01-04,10880,10455.4952829144,424.504717085637
2013-01-07,10930,10458.4686172351,471.531382764899
2013-01-08,10755,10461.3533980182,293.646601981822
2013-01-09,10715,10464.1477259305,250.852274069493
2013-01-10,10735,10466.8498230206,268.150176979395
2013-01-11,10570,10469.4580150291,100.541984970866
2013-01-14,10650,10471.9707385393,178.029261460652
2013-01-15,10645,10474.3864716945,170.613528305484
2013-01-16,10635,10476.7037662281,158.296233771886
2013-01-17,10650,10478.9212443981,171.078755601852
2013-01-18,10780,10481.0375938961,298.962406103889
2013-01-21,10710,10483.0515731306,226.948426869359
2013-01-22,10755,10484.9620640892,270.037935910773
2013-01-23,10770,10486.7680425708,283.231957429233
2013-01-24,10700,10488.4685959971,211.531404002924
2013-01-25,10740,10490.0629288667,249.937071133314
2013-01-28,10885,10491.5503331165,393.449666883526
2013-01-29,10990,10492.9302039975,497.069796002475
2013-01-30,11020,10494.2020993972,525.797900602815
2013-01-31,11065,10495.3657826714,569.634217328582
2013-02-01,11140,10496.4212345199,643.578765480052
2013-02-04,11360,10497.368671106,862.631328893989
2013-02-05,11355,10498.2085746227,856.791425377263
2013-02-06,11335,10498.9417838404,836.058216159589
2013-02-07,11570,10499.5694916921,1070.43050830788
2013-02-08,11585,10500.0932367042,1084.90676329577
2013-02-18,11315,10500.5149998758,814.485000124244
2013-02-19,11235,10500.8372106625,734.162789337544
2013-02-20,11290,10501.0626351956,788.937364804428
2013-02-21,11015,10501.1943430799,513.805656920079
2013-02-22,11020,10501.2357300349,518.7642699651
2013-02-25,11025,10501.1904041669,523.809595833118
2013-02-26,10845,10501.0621880183,343.937811981717
2013-02-27,10790,10500.8551206536,289.144879346394
2013-02-28,10975,10500.5733833071,474.426616692917
2013-03-01,10930,10500.221276734,429.778723266043
2013-03-04,10780,10499.8032977984,280.196702201623
2013-03-05,10860,10499.3241210178,360.675878982154
2013-03-06,10785,10498.7885367316,286.211463268397
2013-03-07,10565,10498.2014843681,66.7985156318856
2013-03-08,10540,10497.5680216641,42.4319783359189
2013-03-11,10550,10496.8932339679,53.1067660321067
2013-03-12,10345,10496.1822241677,-151.182224167718
2013-03-13,10370,10495.4401171039,-125.440117103882
2013-03-14,10365,10494.671975124,-129.671975124038
2013-03-15,10565,10493.882808724,71.1171912760261
2013-03-18,10415,10493.0775747983,-78.0775747983411
2013-03-19,10665,10492.2612596387,172.738740361276
2013-03-20,10655,10491.4388172626,163.561182737426
2013-03-21,10630,10490.6152730906,139.38472690938
2013-03-22,10575,10489.7957201532,85.2042798468122
2013-03-25,10490,10488.9853090967,1.01469090334798
2013-03-26,10435,10488.1892257874,-53.1892257874331
2013-03-27,10435,10487.4126565113,-52.4126565113125
2013-03-28,10360,10486.6607655679,-126.660765567857
2013-03-29,10435,10485.9386955913,-50.9386955913337
2013-04-01,10240,10485.2515368595,-245.251536859528
2013-04-02,10290,10484.6043585942,-194.604358594189
2013-04-03,10260,10484.00212864,-224.002128640003
2013-04-08,10235,10483.4497344,-248.449734400021
2013-04-09,10215,10482.9519706838,-267.951970683758
2013-04-10,10245,10482.5135296018,-237.513529601793
2013-04-11,10210,10482.1389925038,-272.138992503834
2013-04-12,10115,10481.8328425613,-366.832842561307
2013-04-15,9860,10481.5994504541,-621.599450454103
2013-04-16,9860,10481.4430352283,-621.443035228342
2013-04-17,9790,10481.3675589858,-691.367558985812
2013-04-18,9675,10481.3767269489,-806.376726948887
2013-04-19,9860,10481.4739585563,-621.473958556329
2013-04-22,9765,10481.6623399231,-716.66233992309
2013-04-23,9675,10481.9447002719,-806.944700271853
2013-04-24,9790,10482.3235725858,-692.323572585819
2013-04-25,9945,10482.8011562898,-537.801156289796
2013-04-26,9895,10483.37936463,-588.379364630047
2013-05-02,9795,10484.0598885471,-689.059888547128
2013-05-03,9955,10484.8441757694,-529.844175769423
2013-05-06,10090,10485.7333891955,-395.733389195528
2013-05-07,10010,10486.7284727079,-476.728472707891
2013-05-08,10155,10487.8302066087,-332.830206608723
2013-05-09,10175,10489.0391741397,-314.039174139725
2013-05-10,10250,10490.3558209641,-240.355820964078
2013-05-13,10195,10491.7804629338,-296.780462933752
2013-05-14,10130,10493.3133165472,-363.313316547151
2013-05-15,10010,10494.9544756258,-484.954475625751
2013-05-16,10035,10496.7038838116,-461.703883811615
2013-05-17,10185,10498.5612842869,-313.561284286851
2013-05-20,10170,10500.5262293829,-330.526229382935
2013-05-21,10355,10502.5981418182,-147.598141818151
2013-05-22,10430,10504.7763076844,-74.7763076843523
2013-05-23,10155,10507.0599520623,-352.059952062336
2013-05-24,10320,10509.4482691234,-189.448269123431
2013-05-27,10235,10511.9403075116,-276.940307511557
2013-05-28,10270,10514.5350375601,-244.535037560079
2013-05-29,10285,10517.2313151268,-232.231315126836
2013-05-30,10270,10520.0278949882,-250.027894988195
2013-05-31,10300,10522.9234359257,-222.923435925697
2013-06-03,10335,10525.9164933694,-190.916493369354
2013-06-04,10380,10529.0055306017,-149.005530601726
2013-06-05,10540,10532.1889319879,7.81106801208438
2013-06-06,10505,10535.4650203006,-30.4650203005766
2013-06-07,10760,10538.8321215406,221.167878459391
2013-06-13,10555,10542.2885491164,12.711450883611
2013-06-14,10690,10545.8327078577,144.16729214233
2013-06-17,10785,10549.4630078491,235.536992150906
2013-06-18,10680,10553.177918768,126.82208123202
2013-06-19,10695,10556.9760076534,138.023992346635
2013-06-20,10545,10560.8558939672,-15.8558939671646
2013-06-21,10525,10564.816254225,-39.8162542250397
2013-06-24,10330,10568.8557583886,-238.855758388566
2013-06-25,10455,10572.9730599606,-117.973059960582
2013-06-26,10345,10577.1667137109,-232.166713710877
2013-06-27,10440,10581.4352256438,-141.435225643788
2013-06-28,10405,10585.7770057952,-180.777005795191
2013-07-01,10440,10590.1904057375,-150.19040573749
2013-07-02,10590,10594.673702317,-4.67370231695323
2013-07-03,10660,10599.2251102973,60.7748897027379
2013-07-04,10345,10603.8428425102,-258.842842510209
2013-07-05,10290,10608.5251369096,-318.525136909557
2013-07-08,10250,10613.2701244537,-363.270124453716
2013-07-09,10320,10618.0758044356,-298.07580443563
2013-07-10,10425,10622.940025987,-197.940025986975
2013-07-11,10595,10627.8605150269,-32.860515026915
2013-07-12,10535,10632.8349156542,-97.8349156541771
2013-07-15,10555,10637.8608583842,-82.8608583841894
2013-07-16,10505,10642.9359332915,-137.935933291483
2013-07-17,10475,10648.057696199,-173.057696199034
2013-07-18,10610,10653.2236459129,-43.2236459129277
2013-07-19,10660,10658.4312097041,1.56879029594617
2013-07-22,10690,10663.6777969763,26.322203023736
2013-07-23,10715,10668.960817782,46.0391822179965
2013-07-24,10830,10674.2776930541,155.72230694585
2013-07-25,10760,10679.6258627565,80.3741372434947
2013-07-26,10720,10685.0028312222,34.9971687778128
2013-07-29,10645,10690.4061360075,-45.4061360075293
2013-07-30,10655,10695.8333291354,-40.8333291354134
2013-07-31,10765,10701.2819438597,63.7180561403118
2013-08-01,10855,10706.7494965554,148.25050344465
2013-08-02,10850,10712.2335299358,137.766470064151
2013-08-05,10910,10717.7316479954,192.268352004563
2013-08-06,10955,10723.2415116755,231.758488324504
2013-08-07,10865,10728.7608613934,136.239138606599
2013-08-08,10805,10734.2875333662,70.7124666338415
2013-08-09,10750,10739.8194201266,10.1805798734304
2013-08-12,10735,10745.3544434371,-10.3544434371298
2013-08-13,10890,10750.8905292686,139.109470731435
2013-08-14,10630,10756.4255993115,-126.425599311491
2013-08-15,10655,10761.9576327588,-106.957632758792
2013-08-16,10655,10767.4845565441,-112.484556544086
2013-08-19,10570,10773.004253389,-203.004253389012
2013-08-20,10595,10778.5145595186,-183.514559518626
2013-08-21,10635,10784.0132272442,-149.013227244184
2013-08-22,10650,10789.4979330194,-139.497933019372
2013-08-23,10615,10794.9662917018,-179.966291701822
2013-08-26,10790,10800.4158604864,-10.4158604863553
2013-08-27,10945,10805.8441221769,139.155877823062
2013-08-28,11030,10811.248555272,218.751444728011
2013-08-29,10975,10816.6266957915,158.373304208478
2013-08-30,10840,10821.9761701784,18.0238298215956
2013-09-02,10820,10827.2946703408,-7.29467034081788
2013-09-03,10860,10832.5798956371,27.4201043628669
2013-09-04,10835,10837.8295424106,-2.82954241061377
2013-09-05,10970,10843.0413183387,126.958681661293
2013-09-06,10975,10848.2129299293,126.78707007072
2013-09-09,11070,10853.3421361697,216.657863830255
2013-09-10,10965,10858.4267484563,106.573251543735
2013-09-11,10930,10863.4646677428,66.535332257184
2013-09-12,10930,10868.4538390361,61.5461609638674
2013-09-13,10920,10873.3922348463,46.6077651537224
2013-09-16,10765,10878.2778531239,-113.277853123867
2013-09-17,10730,10883.1087110853,-153.108711085342
2013-09-18,10740,10887.8827791226,-147.882779122621
2013-09-23,10775,10892.5979643386,-117.597964338626
2013-09-24,10760,10897.2521127074,-137.252112707364
2013-09-25,10760,10901.8430215928,-141.843021592796
2013-09-26,10875,10906.3684316244,-31.3684316243515
2013-09-27,10980,10910.8260247992,69.1739752007605
2013-09-30,10960,10915.2134701481,44.7865298519416
2013-10-08,11140,10919.5284652952,220.471534704758
2013-10-09,11150,10923.7687263783,226.231273621748
2013-10-10,11210,10927.9320606684,282.06793933156
2013-10-11,11325,10932.0163689525,392.983631047542
2013-10-14,11485,10936.0196686119,548.980331388094
2013-10-15,11330,10939.9401394724,390.05986052758
2013-10-16,11335,10943.7761882861,391.22381171391
2013-10-17,11325,10947.52638304,377.473616959993
2013-10-18,11395,10951.1894534372,443.810546562778
2013-10-21,11340,10954.7642852132,385.235714786817
2013-10-22,11230,10958.2499475571,271.750052442857
2013-10-23,11250,10961.6456688991,288.354331100902
2013-10-24,11310,10964.9507899996,345.049210000394
2013-10-25,11180,10968.1647708135,211.835229186533
2013-10-28,11290,10971.2872139245,318.712786075491
2013-10-29,11470,10974.3178094812,495.68219051881
2013-10-30,11500,10977.2563793747,522.743620625321
2013-10-31,11385,10980.1029503914,404.89704960862
2013-11-01,11480,10982.857765399,497.142234600953
2013-11-04,11395,10985.5212346334,409.4787653666
2013-11-05,11410,10988.0939738286,421.90602617143
2013-11-06,11290,10990.5767679811,299.423232018857
2013-11-07,11280,10992.9705764865,287.029423513538
2013-11-08,11230,10995.2764825095,234.723517490491
2013-11-11,11280,10997.4956878617,282.504312138327
2013-11-12,11390,10999.6294913795,390.370508620516
2013-11-13,11425,11001.6793086757,423.320691324269
2013-11-14,10900,11003.6467167261,-103.646716726079
2013-11-15,10875,11005.5334674905,-130.533467490521
2013-11-18,10900,11007.3412700852,-107.341270085235
2013-11-19,10820,11009.0717796694,-189.071779669417
2013-11-20,10890,11010.7266070317,-120.726607031683
2013-11-21,10900,11012.3072848057,-112.307284805741
2013-11-22,10890,11013.815295722,-123.81529572199
2013-11-25,10975,11015.2520760874,-40.2520760874451
2013-11-26,11100,11016.6190110288,83.3809889712132
2013-11-27,11155,11017.9174690342,137.082530965846
2013-11-28,11155,11019.1488530582,135.851146941783
2013-11-29,11175,11020.3146227198,154.68537728024
2013-12-02,11240,11021.4162937931,218.583706206904
2013-12-03,11225,11022.4554459932,202.544554006756
2013-12-04,11300,11023.4337493891,276.56625061094
2013-12-05,11275,11024.3529577729,250.647042227052
2013-12-06,11295,11025.2149392587,269.785060741272
2013-12-09,11360,11026.0216655679,333.978334432132
2013-12-10,11280,11026.7752199399,253.224780060138
2013-12-11,11190,11027.4778236674,162.522176332566
2013-12-12,11190,11028.1318027164,161.868197283554
2013-12-13,11205,11028.7395502328,176.26044976719
2013-12-16,11135,11029.3035262722,105.69647372784
2013-12-17,11175,11029.8262637492,145.173736250814
2013-12-18,11070,11030.3103392691,39.6896607308794
2013-12-19,11005,11030.7583894464,-25.7583894463556
2013-12-20,11070,11031.1730673013,38.826932698678
2013-12-23,11010,11031.5570152069,-21.5570152069027
2013-12-24,10960,11031.9128915856,-71.912891585624
2013-12-25,11100,11032.2433459491,67.7566540509213
2013-12-26,11180,11032.550998083,147.449001916991
2013-12-27,11200,11032.838495781,167.161504218974
2013-12-30,11205,11033.1085477863,171.891452213739
2013-12-31,11100,11033.3639319396,66.6360680603732
2014-01-02,11095,11033.6074971351,61.3925028649156
2014-01-03,11070,11033.8421198113,36.1578801887276
2014-01-06,11050,11034.070701784,15.9292982159873
2014-01-07,10945,11034.2961598153,-89.2961598153455
2014-01-08,10960,11034.5214172518,-74.5214172518291
2014-01-09,11130,11034.7493605286,95.2506394714143
2014-01-10,10965,11034.9828452766,-69.9828452766033
2014-01-13,10860,11035.2247664996,-175.224766499621
2014-01-14,10990,11035.4779902733,-45.4779902733043
2014-01-15,11030,11035.7453102424,-5.74531024240144
2014-01-16,11050,11036.029501253,13.9704987470153
2014-01-17,11060,11036.3333357761,23.6666642238503
2014-01-20,11110,11036.6595920579,73.3404079421137
2014-01-21,10950,11037.011058127,-87.0110581270113
2014-01-22,10940,11037.3905523283,-97.3905523283336
2014-01-23,10995,11037.8008570398,-42.8008570397734
2014-01-24,10955,11038.2447143819,-83.2447143819114
2014-01-27,10975,11038.7248487832,-63.7248487831975
2014-01-28,10990,11039.243950262,-49.2439502620307
2014-01-29,11045,11039.8046824956,5.19531750442122
2014-01-30,10955,11040.4096888055,-85.4096888055218
2014-02-07,10935,11041.0616146611,-106.061614661126
2014-02-10,10835,11041.7630702265,-206.763070226501
2014-02-11,10745,11042.5166218244,-297.516621824384
2014-02-12,10765,11043.3247503098,-278.324750309818
2014-02-13,10705,11044.1898135571,-339.18981355706
2014-02-14,10635,11045.1140543911,-410.114054391068
2014-02-17,10655,11046.0995754298,-391.099575429841
2014-02-18,10510,11047.1483097668,-537.148309766816
2014-02-19,10600,11048.2620288304,-448.262028830375
2014-02-20,10710,11049.4422820136,-339.442282013636
2014-02-21,10745,11050.6904334161,-305.690433416137
2014-02-24,10775,11052.0077068255,-277.007706825531
2014-02-25,10825,11053.3951996694,-228.395199669372
2014-02-26,10785,11054.8538948715,-269.853894871536
2014-02-27,10825,11056.3846809462,-231.384680946248
2014-02-28,10765,11057.9883348612,-292.988334861242
2014-03-03,10670,11059.6655379388,-389.665537938766
2014-03-04,10705,11061.4168503919,-356.416850391873
2014-03-05,10620,11063.2426713614,-443.242671361389
2014-03-06,10525,11065.1432526599,-540.143252659884
2014-03-07,10300,11067.1186628808,-767.118662880752
2014-03-10,10145,11069.1687473444,-924.168747344414
2014-03-11,10235,11071.2930342751,-836.293034275065
2014-03-12,10270,11073.4906698827,-803.490669882736
2014-03-13,10270,11075.7604546874,-805.760454687436
2014-03-14,10295,11078.1008570787,-783.100857078731
2014-03-17,10325,11080.510012377,-755.510012377039
2014-03-18,10485,11082.9857322003,-597.985732200286
2014-03-19,10305,11085.525515869,-780.525515868963
2014-03-20,10350,11088.1266155204,-738.126615520417
2014-03-21,10380,11090.7859606541,-710.785960654114
2014-03-24,10525,11093.5001756576,-568.500175657571
2014-03-25,10620,11096.265591108,-476.265591107974
2014-03-26,10715,11099.0783025875,-384.078302587541
2014-03-27,10665,11101.9342088093,-436.934208809268
2014-03-28,10755,11104.8290497238,-349.829049723815
2014-03-31,10710,11107.7583846706,-397.758384670623
2014-04-01,10845,11110.7176283839,-265.717628383902
2014-04-02,10815,11113.7020311806,-298.702031180636
2014-04-03,10895,11116.7067335408,-221.706733540762
2014-04-04,10970,11119.7267524728,-149.726752472849
2014-04-08,10885,11122.7570133407,-237.757013340748
2014-04-09,10895,11125.7923796174,-230.792379617366
2014-04-10,10790,11128.8276164964,-338.827616496382
2014-04-11,10795,11131.8573937712,-336.857393771193
2014-04-14,10875,11134.8762411775,-259.876241177487
2014-04-15,10920,11137.8785492076,-217.87854920765
2014-04-16,10895,11140.8586009317,-245.858600931692
2014-04-17,10975,11143.8105893573,-168.810589357347
2014-04-18,11025,11146.7286058643,-121.728605864349
2014-04-21,11025,11149.6066720528,-124.606672052846
2014-04-22,11155,11152.4387592054,2.56124079457507
2014-04-23,11135,11155.2187870971,-20.2187870970633
2014-04-24,11125,11157.9406765617,-32.9406765616579
2014-04-25,10940,11160.5983400754,-220.598340075423
2014-04-28,10895,11163.1856764981,-268.185676498068
2014-04-29,10925,11165.6964935029,-240.696493502941
2014-04-30,10915,11168.1244879062,-253.124487906221
2014-05-05,11075,11170.4632570297,-95.4632570297342
2014-05-06,11145,11172.7062935642,-27.7062935642418
2014-05-07,11300,11174.8470507391,125.152949260913
2014-05-08,11250,11176.8789703316,73.1210296683724
2014-05-09,11230,11178.7955458521,51.2044541478694
2014-05-12,11140,11180.5903010361,-40.590301036087
2014-05-13,11180,11182.2567807851,-2.25678078507698
2014-05-14,11180,11183.7885132223,-3.7885132222879
2014-05-15,11100,11185.1790255377,-85.1790255377196
2014-05-16,11030,11186.4218433554,-156.421843355398
2014-05-19,10985,11187.51045709,-202.510457089966
2014-05-20,11055,11188.4382924975,-133.4382924975
2014-05-21,11225,11189.1986916246,35.8013083754411
2014-05-22,11340,11189.7849413594,150.21505864058
2014-05-23,11390,11190.1903433893,199.809656610703
2014-05-26,11315,11190.4082614945,124.591738505524
2014-05-27,11130,11190.4321420482,-60.4321420482158
2014-05-28,11180,11190.2554829248,-10.255482924811
2014-05-29,11290,11189.8717570187,100.128242981252
2014-05-30,11285,11189.2744329854,95.7255670145649
2014-06-03,11405,11188.4570208686,216.542979131425
2014-06-04,11420,11187.4130702813,232.586929718677
2014-06-05,11490,11186.1362203474,303.86377965263
2014-06-06,11475,11184.6202063321,290.379793667856
2014-06-09,11580,11182.858889106,397.14111089396
2014-06-10,11725,11180.8462495715,544.153750428544
2014-06-11,11775,11178.5764327921,596.423567207948
2014-06-12,11835,11176.0438087632,658.956191236769
2014-06-13,11955,11173.2429940174,781.7570059826
2014-06-16,12010,11170.1688774741,839.831122525919
2014-06-17,11820,11166.8166711989,653.183328801116
2014-06-18,11785,11163.1819344095,621.818065590518
2014-06-19,11765,11159.2604963247,605.739503675251
2014-06-20,11920,11155.0484431961,764.951556803872
2014-06-23,11685,11150.5421116643,534.457888335696
2014-06-24,11740,11145.7381545697,594.261845430257
2014-06-25,11755,11140.6334456782,614.366554321757
2014-06-26,11695,11135.2251043978,559.774895602195
2014-06-27,11825,11129.5105040914,695.489495908584
2014-06-30,11915,11123.4872495098,791.512750490168
2014-07-01,11950,11117.1532328919,832.846767108107
2014-07-02,11925,11110.5066736557,814.493326344261
2014-07-03,11945,11103.5461354848,841.453864515168
2014-07-04,12050,11096.2705187418,953.729481258227
2014-07-07,12160,11088.6790716115,1071.3209283885
2014-07-08,12150,11080.7714365136,1069.22856348636
2014-07-09,11930,11072.5476987072,857.452301292774
2014-07-10,11845,11064.0083854295,780.991614570475
2014-07-11,11875,11055.1543783518,819.845621648157
2014-07-14,11850,11045.9868819766,804.013118023389
2014-07-15,11820,11036.5074396988,783.492560301203
2014-07-16,11885,11026.7179272585,858.282072741458
2014-07-17,11745,11016.6205442612,728.379455738842
2014-07-18,11540,11006.217845091,533.782154908985
2014-07-21,11535,10995.5126852156,539.487314784427
2014-07-22,11540,10984.5081407462,555.491859253839
2014-07-23,11270,10973.207510795,296.792489205045
2014-07-24,11195,10961.6143240951,233.385675904929
2014-07-25,11260,10949.7322320599,310.267767940061
2014-07-28,11370,10937.5649825748,432.435017425164
2014-07-29,11390,10925.1164517786,464.88354822143
2014-07-30,11345,10912.3906945607,432.609305439335
2014-07-31,11320,10899.3919579744,420.608042025608
2014-08-01,11280,10886.1246678966,393.875332103384
2014-08-04,11245,10872.5934240665,372.406575933516
2014-08-05,11000,10858.8029890348,141.197010965167
2014-08-06,11055,10844.758279292,210.241720708042
2014-08-07,10970,10830.464269692,139.535730308019
2014-08-08,10945,10815.9260219955,129.073978004491
2014-08-11,10945,10801.1486556407,143.851344359329
2014-08-12,10810,10786.1373434202,23.8626565798342
2014-08-13,10805,10770.8973175888,34.1026824112319
2014-08-14,10845,10755.4338202651,89.5661797348822
2014-08-15,10930,10739.7521076643,190.247892335693
2014-08-18,10910,10723.8574730253,186.14252697468
2014-08-19,10950,10707.7552882273,242.24471177272
2014-08-20,10850,10691.4510020935,158.548997906488
2014-08-21,10990,10674.9501635802,315.04983641977
2014-08-22,10950,10658.2583871836,291.741612816428
2014-08-25,10905,10641.3814176272,263.61858237279
2014-08-26,10860,10624.3251202301,235.674879769897
2014-08-27,10820,10607.0954692797,212.904530720307
2014-08-28,10795,10589.6985364822,205.301463517845
2014-08-29,10730,10572.1404815497,157.859518450323
2014-09-01,10760,10554.4275490578,205.572450942166
2014-09-02,10900,10536.5660488353,363.433951164701
2014-09-03,10840,10518.5623756861,321.437624313909
2014-09-04,10925,10500.4230746427,424.576925357338
2014-09-05,10820,10482.1548236075,337.845176392507
2014-09-09,10655,10463.7644759857,191.235524014317
2014-09-10,10580,10445.2590248342,134.74097516575
2014-09-11,10600,10426.6455422589,173.35445774108
2014-09-12,10510,10407.9311560624,102.068843937607
2014-09-15,10595,10389.1230657048,205.876934295205
2014-09-16,10565,10370.2285128374,194.771487162557
2014-09-17,10495,10351.2548242129,143.74517578713
2014-09-18,10365,10332.2094070945,32.7905929055468
2014-09-19,10325,10313.099728164,11.9002718360021
2014-09-22,10125,10293.9332676576,-168.933267657564
2014-09-23,9950,10274.7175107304,-324.717510730401
2014-09-24,10060,10255.4598727074,-195.45987270738
2014-09-25,10120,10236.1676346884,-116.167634688366
2014-09-26,10160,10216.847996978,-56.8479969779939
2014-09-29,10355,10197.5081118617,157.491888138314
2014-09-30,10390,10178.1551081263,211.844891873678
2014-10-08,10005,10158.7961796596,-153.796179659571
2014-10-09,9975,10139.4386079173,-164.438607917258
2014-10-10,9600,10120.0896107821,-520.089610782055
2014-10-13,9615,10100.7563381643,-485.756338164327
2014-10-14,9745,10081.4457249903,-336.445724990265
2014-10-15,9795,10062.164505394,-267.164505394032
2014-10-16,9650,10042.9192744365,-392.919274436492
2014-10-17,9640,10023.7165167437,-383.716516743672
2014-10-20,9610,10004.5625545243,-394.56255452435
2014-10-21,9665,9985.4635513744,-320.463551374403
2014-10-22,9730,9966.42550779343,-236.425507793434
2014-10-23,9810,9947.45429181442,-137.454291814419
2014-10-24,9930,9928.55567374132,1.44432625868394
2014-10-27,9850,9909.73536706008,-59.7353670600752
2014-10-28,10055,9890.99908585372,164.000914146282
2014-10-29,10160,9872.35251951306,287.647480486945
2014-10-30,10225,9853.80142522039,371.198574779609
2014-10-31,10230,9835.35167905972,394.648320940286
2014-11-03,10160,9817.00931055369,342.990689446311
2014-11-04,10095,9798.78051235659,296.219487643409
2014-11-05,9920,9780.67161890146,139.328381098537
2014-11-06,10085,9762.6890870665,322.310912933504
2014-11-07,10135,9744.83943132245,390.160568677548
2014-11-10,10285,9727.12929937103,557.870700628967
2014-11-11,10045,9709.56550018981,335.434499810193
2014-11-12,10140,9692.15507335814,447.844926641864
2014-11-13,10135,9674.90519711049,460.094802889505
2014-11-14,10005,9657.82323480239,347.176765197609
2014-11-17,9905,9640.91673997421,264.083260025789
2014-11-18,9860,9624.193409675,235.806590324997
2014-11-19,9880,9607.66105011547,272.338949884532
2014-11-20,9830,9591.32756497892,238.672435021082
2014-11-21,9875,9575.20097052271,299.799029477289
2014-11-24,9850,9559.28938166181,290.710618338193
2014-11-25,9900,9543.60103723637,356.39896276363
2014-11-26,9910,9528.14429625469,381.855703745307
2014-11-27,9920,9512.92766504508,407.072334954925
2014-11-28,9610,9497.95980778055,112.040192219445
2014-12-01,8445,9483.24955690152,-1038.24955690152
2014-12-02,8550,9468.8057911604,-918.805791160398
2014-12-03,8510,9454.63696014013,-944.636960140134
2014-12-04,8540,9440.75113362582,-900.75113362582
2014-12-05,8505,9427.15599092701,-922.155990927014
2014-12-08,8305,9413.85883902023,-1108.85883902023
2014-12-09,8075,9400.86660369887,-1325.86660369887
2014-12-10,8145,9388.18575239873,-1243.18575239874
2014-12-11,8145,9375.82220449516,-1230.82220449516
2014-12-12,8240,9363.78136548217,-1123.78136548217
2014-12-15,8425,9352.06813208027,-927.068132080267
2014-12-16,8300,9340.68693648377,-1040.68693648378
2014-12-17,8335,9329.64182767485,-994.64182767485
2014-12-18,8465,9318.93642445691,-853.93642445691
2014-12-19,8425,9308.57393448877,-883.573934488773
2014-12-22,8460,9298.55721244676,-838.557212446759
2014-12-23,8320,9288.88874777292,-968.888747772922
2014-12-24,8405,9279.57068328264,-874.570683282642
2014-12-25,8305,9270.60476129273,-965.604761292725
2014-12-26,8195,9261.9923626071,-1066.9923626071
2014-12-29,8260,9253.73446888799,-993.734468887985
2014-12-30,8325,9245.83162074494,-920.831620744936
2014-12-31,8585,9238.28394801901,-653.283948019014
2015-01-05,8330,9231.09119991535,-901.091199915348
2015-01-06,8445,9224.25285559816,-779.252855598159
2015-01-07,8380,9217.76802175623,-837.768021756234
2015-01-08,8290,9211.63548296786,-921.635482967861
2015-01-09,8095,9205.853677511,-1110.853677511
2015-01-12,8030,9200.42066269653,-1170.42066269653
2015-01-13,8005,9195.33403665341,-1190.33403665341
2015-01-14,8125,9190.59091370467,-1065.59091370467
2015-01-15,8360,9186.18791613868,-826.187916138677
2015-01-16,8340,9182.12122576996,-842.121225769964
2015-01-19,8490,9178.3866829006,-688.386682900597
2015-01-20,8345,9174.97977973387,-829.979779733875
2015-01-21,8450,9171.89572392236,-721.895723922356
2015-01-22,8400,9169.12938003774,-769.129380037738
2015-01-23,8360,9166.67531424847,-806.675314248475
2015-01-26,8135,9164.52777479649,-1029.52777479649
