"GBPUSDDate","GBPUSDClose","GBPUSD_hpft","GBPUSD_hpfc"
2016-11-09,1.2425,1.25617835544937,-0.013678355449372
2016-11-10,1.2544,1.25551637211801,-0.00111637211801258
2016-11-11,1.2596,1.25486947344051,0.00473052655949368
2016-11-14,1.249,1.25423760202713,-0.00523760202713335
2016-11-15,1.2457,1.25362070244352,-0.00792070244351566
2016-11-16,1.2435,1.25301871709036,-0.00951871709035806
2016-11-17,1.2418,1.25243158509419,-0.0106315850941906
2016-11-18,1.2351,1.2518592416469,-0.0167592416468962
2016-11-21,1.2497,1.25130161754574,-0.00160161754574136
2016-11-22,1.2414,1.25075863666035,-0.00935863666035144
2016-11-23,1.2436,1.25023022219832,-0.0066302221983178
2016-11-24,1.2451,1.24971629349875,-0.00461629349874787
2016-11-25,1.2457,1.24921676716011,-0.00351676716010751
2016-11-28,1.2409,1.24873155787262,-0.00783155787261933
2016-11-29,1.249,1.24826057887287,0.000739421127132485
2016-11-30,1.2509,1.24780374016015,0.00309625983985155
2016-12-01,1.2588,1.2473609520394,0.0114390479605966
2016-12-02,1.2724,1.24693212609545,0.025467873904554
2016-12-05,1.2723,1.24651717864158,0.0257828213584216
2016-12-06,1.2668,1.24611603651842,0.0206839634815798
2016-12-07,1.262,1.24572863722423,0.0162713627757676
2016-12-08,1.2579,1.2453549268072,0.0125450731928025
2016-12-09,1.2573,1.24499485804138,0.0123051419586161
2016-12-12,1.2677,1.2446483888865,0.0230516111134998
2016-12-13,1.265,1.24431548238875,0.020684517611252
2016-12-14,1.2548,1.24399611112287,0.01080388887713
2016-12-15,1.2426,1.24369025621382,-0.00109025621382298
2016-12-16,1.2478,1.24339790325238,0.00440209674761969
2016-12-19,1.2393,1.24311903737876,-0.00381903737876254
2016-12-20,1.236,1.24285364555273,-0.00685364555273089
2016-12-21,1.2359,1.24260171315547,-0.00670171315546751
2016-12-22,1.2286,1.24236322273511,-0.0137632227351083
2016-12-23,1.2273,1.24213815406957,-0.0148381540695674
2016-12-26,1.2279,1.24192648124762,-0.0140264812476225
2016-12-27,1.227,1.24172817222455,-0.0147281722245498
2016-12-28,1.2217,1.2415431891576,-0.0198431891576017
2016-12-29,1.2265,1.24137148811604,-0.0148714881160377
2016-12-30,1.2327,1.24121301696675,-0.00851301696675221
2017-01-02,1.2284,1.24106771742932,-0.0126677174293217
2017-01-03,1.2229,1.2409355277044,-0.0180355277044021
2017-01-04,1.2321,1.24081638075632,-0.00871638075632467
2017-01-05,1.2414,1.24071020209428,0.000689797905719237
2017-01-06,1.228,1.2406169136244,-0.0126169136244049
2017-01-09,1.2155,1.24053643753803,-0.0250364375380304
2017-01-10,1.2167,1.24046869081112,-0.0237686908111248
2017-01-11,1.2197,1.24041358007062,-0.02071358007062
2017-01-12,1.2169,1.2403710021184,-0.0234710021184017
2017-01-13,1.2182,1.24034084519422,-0.0221408451942164
2017-01-16,1.2041,1.24032298783584,-0.0362229878358416
2017-01-17,1.24,1.24031729942889,-0.000317299428894639
2017-01-18,1.2262,1.24032363438591,-0.0141236343859126
2017-01-19,1.2328,1.24034184698825,-0.00754184698825307
2017-01-20,1.2353,1.24037178567909,-0.00507178567909204
2017-01-23,1.2502,1.24041329578417,0.009786704215831
2017-01-24,1.2502,1.24046622053273,0.00973377946727448
2017-01-25,1.2633,1.24053040719942,0.0227695928005813
2017-01-26,1.2587,1.24060570708247,0.0180942929175268
2017-01-27,1.2553,1.24069198089214,0.0146080191078556
2017-01-30,1.248,1.24078909681815,0.00721090318185364
2017-01-31,1.2577,1.24089692908856,0.0168030709114434
2017-02-01,1.266,1.24101535491214,0.0249846450878577
2017-02-02,1.2538,1.24114425844342,0.0126557415565843
2017-02-03,1.2479,1.2412835341645,0.00661646583550019
2017-02-06,1.2461,1.24143308178891,0.00466691821109134
2017-02-07,1.2506,1.24159280376515,0.00900719623484964
2017-02-08,1.2527,1.24176260447081,0.0109373955291883
2017-02-09,1.2498,1.24194239200672,0.00785760799328187
2017-02-10,1.248,1.24213207899479,0.00586792100520852
2017-02-13,1.2523,1.24233158130492,0.00996841869508049
2017-02-14,1.2465,1.24254081723262,0.00395918276738043
2017-02-15,1.2455,1.24275970919392,0.00274029080607836
2017-02-16,1.2482,1.2429881812414,0.00521181875859577
2017-02-17,1.2417,1.24322615856038,-0.00152615856038446
2017-02-20,1.2465,1.24347356849053,0.00302643150947228
2017-02-21,1.2471,1.24373033774065,0.00336966225934785
2017-02-22,1.2458,1.24399639427062,0.0018036057293823
2017-02-23,1.2545,1.2442716674331,0.0102283325669031
2017-02-24,1.2456,1.24455608732636,0.00104391267363672
2017-02-27,1.244,1.24484958827663,-0.000849588276632127
2017-02-28,1.2408,1.24515210504166,-0.00435210504166161
2017-03-01,1.2285,1.24546357202801,-0.016963572028013
2017-03-02,1.2262,1.24578392184326,-0.0195839218432642
2017-03-03,1.2296,1.24611308008291,-0.0165130800829054
2017-03-06,1.223,1.24645096424725,-0.0234509642472548
2017-03-07,1.2204,1.24679748501078,-0.026397485010776
2017-03-08,1.2163,1.24715254335426,-0.0308525433542608
2017-03-09,1.2174,1.24751602934681,-0.0301160293468128
2017-03-10,1.2176,1.24788782030435,-0.0302878203043505
2017-03-13,1.2217,1.24826778109405,-0.0265677810940454
2017-03-14,1.2152,1.24865576406329,-0.0334557640632853
2017-03-15,1.2289,1.24905161057741,-0.0201516105774101
2017-03-16,1.2357,1.24945514817249,-0.0137551481724926
2017-03-17,1.2392,1.24986619605476,-0.0106661960547591
2017-03-20,1.2355,1.2502845677446,-0.0147845677445969
2017-03-21,1.2477,1.25071007235339,-0.00301007235338801
2017-03-22,1.2483,1.25114251288123,-0.00284251288122733
2017-03-23,1.2518,1.25158169108392,0.000218308916075116
2017-03-24,1.2468,1.25202740754232,-0.00522740754232204
2017-03-27,1.2558,1.25247946292749,0.0033205370725097
2017-03-28,1.2452,1.25293765574971,-0.00773765574971177
2017-03-29,1.2436,1.25340178589185,-0.00980178589185018
2017-03-30,1.2468,1.25387165003831,-0.00707165003831435
2017-03-31,1.2544,1.25434704082187,5.29591781274355e-05
2017-04-03,1.2482,1.25482774795213,-0.00662774795213086
2017-04-04,1.2437,1.25531356116061,-0.0116135611606094
2017-04-05,1.2482,1.25580426743918,-0.00760426743918371
2017-04-06,1.2468,1.25629964897913,-0.00949964897913487
2017-04-07,1.2371,1.25679948482847,-0.0196994848284658
2017-04-10,1.2415,1.25730355010838,-0.0158035501083804
2017-04-11,1.2491,1.25781161179713,-0.00871161179712559
2017-04-12,1.2542,1.25832343034039,-0.00412343034038843
2017-04-13,1.25,1.25883876258283,-0.00883876258282873
2017-04-14,1.2524,1.25935736366465,-0.00695736366465314
2017-04-17,1.2564,1.25987898507246,-0.00347898507246133
2017-04-18,1.2844,1.26040337541697,0.0239966245830257
2017-04-19,1.2774,1.26093028187084,0.0164697181291632
2017-04-20,1.2811,1.26145946152593,0.0196405384740676
2017-04-21,1.2806,1.26199067828207,0.0186093217179333
2017-04-24,1.2792,1.26252370415765,0.0166762958423531
2017-04-25,1.2837,1.26305831886343,0.0206416811365724
2017-04-26,1.2847,1.26359430900348,0.0211056909965211
2017-04-27,1.2904,1.26413146971431,0.0262685302856908
2017-04-28,1.2947,1.26466960485667,0.0300303951433298
2017-05-01,1.2884,1.26520852914967,0.0231914708503322
2017-05-02,1.2939,1.26574806972577,0.0281519302742345
2017-05-03,1.2866,1.26628806330385,0.0203119366961516
2017-05-04,1.2919,1.26682835823968,0.0250716417603225
2017-05-05,1.2981,1.26736881128515,0.030731188714848
2017-05-08,1.2942,1.26790928955578,0.0262907104442205
2017-05-09,1.2936,1.26844967287011,0.0251503271298951
2017-05-10,1.2939,1.2689898519142,0.0249101480858038
2017-05-11,1.2888,1.26952972777025,0.019270272229745
2017-05-12,1.2887,1.27006921181734,0.018630788182664
2017-05-15,1.2896,1.27060822340005,0.0189917765999491
2017-05-16,1.2918,1.27114668956423,0.0206533104357716
2017-05-17,1.2971,1.27168454520613,0.0254154547938654
2017-05-18,1.294,1.27222173375928,0.0217782662407164
2017-05-19,1.3036,1.27275820916292,0.0308417908370817
2017-05-22,1.2999,1.27329393435854,0.0266060656414623
2017-05-23,1.2962,1.2738288850364,0.0223711149636011
2017-05-24,1.2976,1.27436304788464,0.0232369521153635
2017-05-25,1.2942,1.2748964188387,0.0193035811612954
2017-05-26,1.2807,1.27542900343928,0.00527099656072009
2017-05-29,1.2841,1.27596081520636,0.00813918479363882
2017-05-30,1.2859,1.27649186983877,0.00940813016123272
2017-05-31,1.2891,1.27702218639973,0.0120778136002739
2017-06-01,1.2879,1.27755178784141,0.0103482121585901
2017-06-02,1.2894,1.27808070210847,0.0113192978915267
2017-06-05,1.2904,1.27860896142311,0.011791038576893
2017-06-06,1.291,1.27913660268644,0.0118633973135572
2017-06-07,1.296,1.27966366767355,0.0163363323264461
2017-06-08,1.2952,1.28019020306336,0.0150097969366358
2017-06-09,1.2742,1.28071626228758,-0.0065162622875809
2017-06-12,1.2659,1.28124190498236,-0.0153419049823589
2017-06-13,1.2753,1.28176718809029,-0.00646718809029179
2017-06-14,1.2753,1.28229216221225,-0.00699216221224556
2017-06-15,1.2756,1.28281687527581,-0.00721687527581173
2017-06-16,1.2777,1.2833413723183,-0.00564137231830213
2017-06-19,1.2737,1.28386569539386,-0.0101656953938635
2017-06-20,1.2626,1.28438988422473,-0.0217898842247257
2017-06-21,1.2673,1.28491397433103,-0.0176139743310286
2017-06-22,1.2682,1.28543799222585,-0.0172379922258509
2017-06-23,1.2719,1.28596195714136,-0.014061957141362
2017-06-26,1.2722,1.28648588118424,-0.0142858811842388
2017-06-27,1.2812,1.28700977064851,-0.00580977064851031
2017-06-28,1.2926,1.287533625923,0.00506637407700327
2017-06-29,1.3005,1.28805744499499,0.012442555005007
2017-06-30,1.3028,1.28858122794603,0.0142187720539708
2017-07-03,1.2938,1.28910498000089,0.00469501999911302
2017-07-04,1.2921,1.28962871226182,0.0024712877381827
2017-07-05,1.2933,1.2901524377718,0.00314756222819689
2017-07-06,1.2972,1.29067617059536,0.00652382940464181
2017-07-07,1.2883,1.29119992609807,-0.00289992609807226
2017-07-10,1.2882,1.29172372234222,-0.00352372234222394
2017-07-11,1.2848,1.29224757619138,-0.00744757619137879
2017-07-12,1.2885,1.29277150305254,-0.00427150305253703
2017-07-13,1.294,1.29329551525417,0.000704484745829255
2017-07-14,1.3103,1.29381962335908,0.0164803766409158
2017-07-17,1.3055,1.29434383822129,0.0111561617787125
2017-07-18,1.3041,1.29486817750712,0.00923182249288447
2017-07-19,1.3024,1.29539266349441,0.00700733650558784
2017-07-20,1.2974,1.29591732227709,0.00148267772291509
2017-07-21,1.2998,1.29644218284559,0.00335781715440665
2017-07-24,1.3029,1.29696727480328,0.00593272519672443
2017-07-25,1.3026,1.29749262914146,0.00510737085854393
2017-07-26,1.3121,1.29801827930381,0.01408172069619
2017-07-27,1.3066,1.29854426084519,0.00805573915480517
2017-07-28,1.3135,1.29907061514128,0.0144293848587164
2017-07-31,1.3213,1.29959738689767,0.0217026131023313
2017-08-01,1.3205,1.30012462678447,0.0203753732155295
2017-08-02,1.3223,1.3006523944428,0.0216476055572038
2017-08-03,1.3138,1.30118075793611,0.0126192420638868
2017-08-04,1.3037,1.30170979427614,0.0019902057238612
2017-08-07,1.3034,1.30223958569088,0.00116041430912273
2017-08-08,1.2994,1.30277021523101,-0.00337021523100479
2017-08-09,1.3004,1.30330176642686,-0.00290176642686276
2017-08-10,1.2977,1.30383432141569,-0.00613432141568717
2017-08-11,1.301,1.30436796113524,-0.00336796113523554
2017-08-14,1.2965,1.30490276398759,-0.00840276398758559
2017-08-15,1.2869,1.30543880698263,-0.0185388069826339
2017-08-16,1.2891,1.30597616365691,-0.0168761636569108
2017-08-17,1.2869,1.30651489988375,-0.019614899883753
2017-08-18,1.2874,1.30705507456057,-0.0196550745605698
2017-08-21,1.2898,1.30759673847676,-0.0177967384767565
2017-08-22,1.2823,1.3081399342971,-0.0258399342970961
2017-08-23,1.2799,1.30868469732991,-0.0287846973299093
2017-08-24,1.2801,1.30923105220233,-0.0291310522023309
2017-08-25,1.288,1.30977901164306,-0.0217790116430573
2017-08-28,1.2934,1.31032857633918,-0.0169285763391796
2017-08-29,1.2921,1.31087973797522,-0.0187797379752224
2017-08-30,1.2924,1.31143248123812,-0.0190324812381158
2017-08-31,1.2933,1.31198678305201,-0.0186867830520057
2017-09-01,1.2954,1.31254261247377,-0.0171426124737724
2017-09-04,1.2933,1.31309993083593,-0.0197999308359311
2017-09-05,1.3031,1.31365869238493,-0.0105586923849316
2017-09-06,1.3044,1.31421884318273,-0.00981884318272593
2017-09-07,1.3101,1.31478032492673,-0.00468032492672741
2017-09-08,1.3197,1.31534307525564,0.00435692474435937
2017-09-11,1.3163,1.31590702987351,0.000392970126494654
2017-09-12,1.3282,1.31647212628534,0.0117278737146604
2017-09-13,1.3208,1.3170383021586,0.00376169784139715
2017-09-14,1.3396,1.31760550000858,0.0219944999914165
2017-09-15,1.3588,1.3181736639055,0.0406263360944951
2017-09-18,1.3499,1.31874274701123,0.0311572529887653
2017-09-19,1.3513,1.31931271928093,0.031987280719069
2017-09-20,1.3495,1.31988356354891,0.0296164364510923
2017-09-21,1.3582,1.32045527587174,0.0377447241282644
2017-09-22,1.3496,1.32102786454823,0.0285721354517711
2017-09-25,1.347,1.32160135347935,0.0253986465206494
2017-09-26,1.3458,1.32217577837664,0.023624221623359
2017-09-27,1.3387,1.32275118545042,0.0159488145495847
2017-09-28,1.3442,1.32332763067629,0.0208723693237079
2017-09-29,1.3398,1.32390517662249,0.0158948233775089
2017-10-02,1.3277,1.32448389448503,0.00321610551497449
2017-10-03,1.324,1.3250638620302,-0.00106386203019696
2017-10-04,1.3251,1.32564515835371,-0.000545158353707962
2017-10-05,1.3118,1.32622786211151,-0.0144278621115063
2017-10-06,1.3069,1.3268120517342,-0.0199120517341967
2017-10-09,1.3143,1.32739779968848,-0.0130977996884795
2017-10-10,1.3203,1.32798517021022,-0.00768517021021797
2017-10-11,1.3225,1.32857422212117,-0.00607422212117195
2017-10-12,1.3265,1.32916501106636,-0.0026650110663586
2017-10-13,1.3286,1.32975759017996,-0.00115759017995665
2017-10-16,1.325,1.33035201149454,-0.00535201149453748
2017-10-17,1.3194,1.33094832656417,-0.0115483265641679
2017-10-18,1.3203,1.33154658473061,-0.01124658473061
2017-10-19,1.3158,1.33214683056201,-0.0163468305620126
2017-10-20,1.3189,1.33274910397764,-0.0138491039776396
2017-10-23,1.3197,1.33335343813963,-0.0136534381396308
2017-10-24,1.3133,1.33395986048546,-0.0206598604854651
2017-10-25,1.3263,1.33456839280884,-0.00826839280883885
2017-10-26,1.3161,1.33517904836349,-0.0190790483634902
2017-10-27,1.3129,1.33579183698534,-0.0228918369853413
2017-10-30,1.3207,1.33640676062383,-0.0157067606238276
2017-10-31,1.3282,1.33702381176576,-0.00882381176575906
2017-11-01,1.3246,1.33764297640544,-0.0130429764054386
2017-11-02,1.306,1.33826423688976,-0.0322642368897559
2017-11-03,1.3076,1.33888757017416,-0.0312875701741573
2017-11-06,1.3174,1.33951293987736,-0.0221129398773559
2017-11-07,1.3167,1.34014029668504,-0.0234402966850427
2017-11-08,1.3119,1.3407695821423,-0.0288695821422987
2017-11-09,1.3149,1.34140072810494,-0.0265007281049361
2017-11-10,1.3197,1.34203365449524,-0.0223336544952443
2017-11-13,1.3121,1.34266827028117,-0.0305682702811726
2017-11-14,1.3161,1.34330447519884,-0.0272044751988379
2017-11-15,1.3165,1.34394215634866,-0.0274421563486612
2017-11-16,1.319,1.34458118958583,-0.025581189585833
2017-11-17,1.3218,1.34522143942205,-0.0234214394220514
2017-11-20,1.3234,1.34586275979479,-0.0224627597947857
2017-11-21,1.3233,1.34650499496002,-0.023204994960022
2017-11-22,1.3319,1.34714797988854,-0.015247979888544
2017-11-23,1.3309,1.34779153995913,-0.0168915399591259
2017-11-24,1.3332,1.34843549424764,-0.0152354942476376
2017-11-27,1.3319,1.34907965484767,-0.0171796548476675
2017-11-28,1.3353,1.34972382755506,-0.0144238275550631
2017-11-29,1.341,1.35036781106429,-0.00936781106429263
2017-11-30,1.3522,1.35101139810759,0.00118860189240626
2017-12-01,1.3473,1.35165437754493,-0.00435437754492818
2017-12-04,1.3464,1.35229653872758,-0.00589653872757897
2017-12-05,1.3445,1.3529376692069,-0.00843766920690213
2017-12-06,1.3386,1.35357755409686,-0.0149775540968643
2017-12-07,1.3481,1.35421597502364,-0.00611597502363779
2017-12-08,1.339,1.35485270742228,-0.0158527074222781
2017-12-11,1.3337,1.35548752419974,-0.0217875241997368
2017-12-12,1.3319,1.3561201917101,-0.0242201917101013
2017-12-13,1.3418,1.35675046730137,-0.0149504673013658
2017-12-14,1.3429,1.35737809830987,-0.0144780983098738
2017-12-15,1.3329,1.35800282589205,-0.0251028258920507
2017-12-18,1.3385,1.35862438521965,-0.0201243852196503
2017-12-19,1.3388,1.35924250108793,-0.020442501087933
2017-12-20,1.3385,1.35985688997356,-0.0213568899735566
2017-12-21,1.3388,1.36046725990305,-0.0216672599030509
2017-12-22,1.3367,1.36107331007489,-0.0243733100748867
2017-12-26,1.3378,1.36167473073114,-0.0238747307311409
2017-12-27,1.3402,1.36227120203895,-0.0220712020389508
2017-12-28,1.3443,1.36286239429661,-0.0185623942966149
2017-12-29,1.3502,1.36344796867907,-0.0132479686790658
2018-01-02,1.3597,1.3640275786883,-0.00432757868830017
2018-01-03,1.3512,1.36460087235013,-0.0134008723501284
2018-01-04,1.3555,1.3651674959015,-0.00966749590150147
2018-01-05,1.3567,1.36572709004004,-0.00902709004003623
2018-01-08,1.3565,1.36627929146714,-0.00977929146714327
2018-01-09,1.3539,1.36682373315282,-0.0129237331528222
2018-01-10,1.3513,1.36736004402469,-0.0160600440246908
2018-01-11,1.3536,1.36788784766823,-0.0142878476682282
2018-01-12,1.3733,1.36840676103034,0.00489323896965697
2018-01-15,1.3799,1.3689163951519,0.0109836048480954
2018-01-16,1.3795,1.3694163630965,0.0100836369034999
2018-01-17,1.3854,1.36990628246782,0.0154937175321807
2018-01-18,1.389,1.37038577503778,0.0186142249622224
2018-01-19,1.3863,1.37085446898275,0.0154455310172518
2018-01-22,1.3988,1.37131200017348,0.0274879998265172
2018-01-23,1.3995,1.37175801086531,0.0277419891346927
2018-01-24,1.421,1.37219215467595,0.0488078453240504
2018-01-25,1.4142,1.3726140966906,0.0415859033094032
2018-01-26,1.4164,1.3730235221696,0.0433764778304008
2018-01-29,1.4075,1.37342013356326,0.0340798664367386
2018-01-30,1.4141,1.373803651252,0.0402963487479963
2018-01-31,1.4198,1.37417380970345,0.0456261902965511
2018-02-01,1.427,1.37453036004216,0.0524696399578432
2018-02-02,1.4118,1.3748730722527,0.036926927747304
2018-02-05,1.3979,1.37520173800848,0.0226982619915182
2018-02-06,1.3946,1.37551616424701,0.0190838357529921
2018-02-07,1.3879,1.37581616728836,0.0120838327116423
2018-02-08,1.3899,1.37610157134109,0.0137984286589133
2018-02-09,1.3828,1.37637220560873,0.00642779439127452
2018-02-12,1.3832,1.3766279049985,0.00657209500150139
2018-02-13,1.3889,1.37686850707466,0.0120314929253427
2018-02-14,1.4013,1.37709385211806,0.0242061478819449
2018-02-15,1.4098,1.37730378538293,0.0324962146170696
2018-02-16,1.4033,1.37749816212931,0.0258018378706851
2018-02-19,1.4001,1.37767685104991,0.0224231489500893
2018-02-20,1.3992,1.37783973150283,0.0213602684971694
2018-02-21,1.3918,1.37798669211502,0.0138133078849792
2018-02-22,1.3951,1.37811763034294,0.0169823696570642
2018-02-23,1.3968,1.37823244935286,0.0185675506471445
2018-02-26,1.3964,1.37833105933093,0.0180689406690685
2018-02-27,1.3904,1.37841337813833,0.0119866218616663
2018-02-28,1.3767,1.37847933110526,-0.00177933110526193
2018-03-01,1.3776,1.37852884851667,-0.000928848516671722
2018-03-02,1.3801,1.37856185992202,0.00153814007798382
2018-03-05,1.3848,1.37857829448682,0.00622170551317965
2018-03-06,1.3889,1.37857808201242,0.0103219179875848
2018-03-07,1.3905,1.3785611548719,0.0119388451280981
2018-03-08,1.3813,1.3785274497051,0.00277255029489942
2018-03-09,1.385,1.37847690808682,0.00652309191318087
2018-03-12,1.3906,1.37840947273795,0.0121905272620502
2018-03-13,1.3961,1.37832508907574,0.0177749109242562
2018-03-14,1.3962,1.37822370755655,0.0179762924434466
2018-03-15,1.3937,1.37810528598414,0.0155947140158561
2018-03-16,1.3945,1.37796978959298,0.0165302104070193
2018-03-19,1.4025,1.37781719006375,0.0246828099362514
2018-03-20,1.3998,1.37764746591005,0.0221525340899461
2018-03-21,1.4142,1.37746060584837,0.036739394151625
2018-03-22,1.4095,1.37725660775218,0.0322433922478203
2018-03-23,1.4133,1.37703548468152,0.0362645153184829
2018-03-26,1.4231,1.37679726302454,0.0463027369754609
2018-03-27,1.4159,1.37654198415971,0.0393580158402948
2018-03-28,1.4077,1.37626970860516,0.0314302913948398
2018-03-29,1.4021,1.37598051314805,0.0261194868519449
2018-03-30,1.4023,1.37567448756759,0.0266255124324136
2018-04-02,1.4045,1.37535173243968,0.0291482675603198
2018-04-03,1.406,1.37501235934621,0.0309876406537888
2018-04-04,1.408,1.37465649191774,0.0333435080822601
2018-04-05,1.4005,1.37428426659386,0.026215733406137
2018-04-06,1.4089,1.37389583359708,0.0350041664029248
2018-04-09,1.4132,1.3734913539864,0.0397086460135984
2018-04-10,1.4177,1.37307100329015,0.0446289967098498
2018-04-11,1.4178,1.3726349734506,0.0451650265493981
2018-04-12,1.4226,1.37218347485784,0.0504165251421561
2018-04-13,1.4239,1.37171673657142,0.0521832634285776
2018-04-16,1.4338,1.37123500849101,0.0625649915089941
2018-04-17,1.4291,1.37073856208675,0.0583614379132496
2018-04-18,1.4203,1.37022769469064,0.0500723053093566
2018-04-19,1.4082,1.36970272775895,0.038497272241046
2018-04-20,1.4002,1.36916400344586,0.031035996554136
2018-04-23,1.3939,1.36861187981872,0.0252881201812845
2018-04-24,1.3978,1.36804672777393,0.0297532722260732
2018-04-25,1.3931,1.36746892866098,0.0256310713390228
2018-04-26,1.3914,1.36687887612817,0.0245211238718294
2018-04-27,1.378,1.36627697441867,0.0117230255813336
2018-04-30,1.3765,1.3656636379117,0.0108363620883047
2018-05-01,1.3616,1.36503928583226,-0.00343928583225949
2018-05-02,1.3572,1.36440434188473,-0.00720434188472673
2018-05-03,1.3576,1.36375922835174,-0.00615922835174329
2018-05-04,1.3526,1.36310436453804,-0.0105043645380399
2018-05-07,1.3557,1.36244016720232,-0.00674016720232169
2018-05-08,1.3548,1.36176704876125,-0.0069670487612507
2018-05-09,1.3547,1.36108541884536,-0.00638541884536166
2018-05-10,1.3517,1.36039568420526,-0.00869568420526098
2018-05-11,1.3541,1.35969824895211,-0.00559824895210857
2018-05-14,1.3556,1.35899351360262,-0.00339351360261966
2018-05-15,1.3506,1.3582818763594,-0.0076818763594018
2018-05-16,1.3491,1.35756373402232,-0.00846373402231978
2018-05-17,1.3515,1.35683948021588,-0.00533948021587908
2018-05-18,1.347,1.35610950506601,-0.00910950506600539
2018-05-21,1.343,1.35537419649151,-0.0123741964915106
2018-05-22,1.3433,1.35463393864569,-0.0113339386456854
2018-05-23,1.3347,1.35388911056684,-0.0191891105668368
2018-05-24,1.3382,1.35314008660827,-0.0149400866082696
2018-05-25,1.3298,1.35238723319129,-0.0225872331912914
2018-05-28,1.3311,1.35163091056156,-0.0205309105615634
2018-05-29,1.3255,1.35087146962812,-0.0253714696281184
2018-05-30,1.3283,1.35010925281331,-0.0218092528133111
2018-05-31,1.3294,1.34934459205196,-0.0199445920519619
2018-06-01,1.3349,1.34857781026383,-0.013677810263826
2018-06-04,1.3312,1.34780922212436,-0.0166092221243605
2018-06-05,1.3397,1.34703913665517,-0.00733913665516535
2018-06-06,1.3413,1.34626785601226,-0.00496785601225852
2018-06-07,1.3421,1.34549567931795,-0.00339567931795354
2018-06-08,1.3409,1.34472290364105,-0.0038229036410524
2018-06-11,1.3383,1.34394982464672,-0.00564982464671782
2018-06-12,1.3371,1.34317673641988,-0.0060767364198805
2018-06-13,1.3377,1.34240393071006,-0.00470393071005933
2018-06-14,1.326,1.34163169675489,-0.0156316967548948
2018-06-15,1.3284,1.34086032184761,-0.0124603218476126
2018-06-18,1.3246,1.34009008681992,-0.0154900868199224
2018-06-19,1.3175,1.33932126735294,-0.0218212673529359
2018-06-20,1.3172,1.33855413272479,-0.0213541327247898
2018-06-21,1.3243,1.33778894319359,-0.0134889431935884
2018-06-22,1.3265,1.33702595019049,-0.0105259501904867
2018-06-25,1.3281,1.33626539957086,-0.00816539957085688
2018-06-26,1.3223,1.33550753283908,-0.0132075328390759
2018-06-27,1.3114,1.33475258812426,-0.0233525881242632
2018-06-28,1.3078,1.33400079809608,-0.0262007980960773
2018-06-29,1.3208,1.33325238577116,-0.0124523857711597
2018-07-02,1.3142,1.33250756333579,-0.0183075633357881
2018-07-03,1.3193,1.33176653782893,-0.0124665378289285
2018-07-04,1.3231,1.33102950872194,-0.00792950872193991
2018-07-05,1.3221,1.33029667033301,-0.00819667033300758
2018-07-06,1.3286,1.32956821370258,-0.000968213702582006
2018-07-09,1.3259,1.32884432648295,-0.00294432648294623
2018-07-10,1.3271,1.32812519592614,-0.00102519592614041
2018-07-11,1.3205,1.32741100806717,-0.00691100806716924
2018-07-12,1.3206,1.32670194851724,-0.00610194851723816
2018-07-13,1.3235,1.32599820003084,-0.00249820003083701
2018-07-16,1.3236,1.32529994284015,-0.00169994284014518
2018-07-17,1.3115,1.32460735614469,-0.0131073561446881
2018-07-18,1.307,1.32392061844129,-0.0169206184412919
2018-07-19,1.3014,1.32323990280875,-0.0218399028087528
2018-07-20,1.3131,1.32256537533155,-0.00946537533155118
2018-07-23,1.3102,1.32189719306642,-0.0116971930664175
2018-07-24,1.3144,1.32123550915749,-0.00683550915749351
2018-07-25,1.319,1.32058047191378,-0.00158047191378167
2018-07-26,1.311,1.31993222681874,-0.0089322268187442
2018-07-27,1.3105,1.31929091870253,-0.00879091870252939
2018-07-30,1.3132,1.31865668870308,-0.0054566887030803
2018-07-31,1.3125,1.31802967432453,-0.00552967432452888
2018-08-01,1.3126,1.31741001081542,-0.00481001081542036
2018-08-02,1.3016,1.31679783113856,-0.0151978311385571
2018-08-03,1.3002,1.31619326626846,-0.0159932662684595
2018-08-06,1.2943,1.31559644089752,-0.0212964408975247
2018-08-07,1.2939,1.31500747310713,-0.0211074731071259
2018-08-08,1.2883,1.31442647217556,-0.0261264721755643
2018-08-09,1.2825,1.31385353865616,-0.0313535386561558
2018-08-10,1.2771,1.31328876230259,-0.03618876230259
2018-08-13,1.2766,1.31273221990828,-0.0361322199082825
2018-08-14,1.2719,1.31218397330764,-0.0402839733076421
2018-08-15,1.2698,1.31164406939946,-0.0418440693994576
2018-08-16,1.2712,1.31111253843079,-0.039912538430786
2018-08-17,1.2751,1.31058939335201,-0.0354893933520064
2018-08-20,1.2796,1.31007463061527,-0.0304746306152707
2018-08-21,1.2903,1.30956823200281,-0.0192682320028097
2018-08-22,1.2915,1.30907016669989,-0.0175701666998915
2018-08-23,1.2815,1.30858039592707,-0.0270803959270704
2018-08-24,1.2849,1.3080988736421,-0.0231988736420979
2018-08-27,1.2894,1.30762554260879,-0.0182255426087859
2018-08-28,1.2871,1.30716033600145,-0.0200603360014488
2018-08-29,1.3029,1.30670317946072,-0.00380317946071821
2018-08-30,1.3011,1.30625399033507,-0.00515399033506711
2018-08-31,1.2957,1.3058126844009,-0.0101126844008969
2018-09-03,1.287,1.30537917530415,-0.0183791753041539
2018-09-04,1.2854,1.3049533725106,-0.0195533725106037
2018-09-05,1.2906,1.30453517788883,-0.0139351778888272
