"RB0Date","RB0Close","RB0_hpft","RB0_hpfc"
2012-03-22,4355,4185.73043177146,169.269568228543
2012-03-23,4347,4183.44142200701,163.558577992992
2012-03-26,4354,4181.09683763038,172.903162369622
2012-03-27,4367,4178.69574977357,188.304250226434
2012-03-28,4345,4176.23730104004,168.762698959962
2012-03-29,4320,4173.72071187023,146.27928812977
2012-03-30,4324,4171.14527246472,152.85472753528
2012-04-05,4354,4168.51033348988,185.489666510116
2012-04-06,4385,4165.81530879608,219.18469120392
2012-04-09,4379,4163.05968890773,215.940311092275
2012-04-10,4384,4160.24305495117,223.756945048829
2012-04-11,4377,4157.36507731405,219.634922685947
2012-04-12,4392,4154.42551887602,237.574481123982
2012-04-13,4377,4151.424233305,225.575766694998
2012-04-16,4329,4148.36117247255,180.638827527446
2012-04-17,4322,4145.23638149426,176.763618505743
2012-04-18,4342,4142.0499801547,199.9500198453
2012-04-19,4315,4138.80216130518,176.197838694817
2012-04-20,4313,4135.49320044835,177.506799551654
2012-04-23,4281,4132.12344592012,148.876554079877
2012-04-24,4270,4128.69331943042,141.306680569577
2012-04-25,4274,4125.20330422871,148.796695771294
2012-04-26,4290,4121.65394197503,168.346058024973
2012-04-27,4269,4118.04583583604,150.954164163964
2012-05-02,4245,4114.37965856574,130.62034143426
2012-05-03,4239,4110.65614531672,128.343854683282
2012-05-04,4256,4106.87608523468,149.12391476532
2012-05-07,4221,4103.04032051754,117.959679482456
2012-05-08,4213,4099.14975500491,113.850244995087
2012-05-09,4186,4095.20534129636,90.7946587036445
2012-05-10,4190,4091.20807905233,98.7919209476742
2012-05-11,4150,4087.1590054645,62.8409945354964
2012-05-14,4135,4083.05919856086,51.9408014391356
2012-05-15,4090,4078.9097623453,11.0902376547038
2012-05-16,4050,4074.71182229215,-24.7118222921496
2012-05-17,4092,4070.46650845993,21.5334915400702
2012-05-18,4074,4066.17494069226,7.82505930774322
2012-05-21,4090,4061.83824773385,28.1617522661496
2012-05-22,4074,4057.45756156406,16.5424384359432
2012-05-23,4019,4053.03402580305,-34.0340258030476
2012-05-24,4026,4048.568790909,-22.5687909089951
2012-05-25,4037,4044.06299327186,-7.06299327186226
2012-05-28,4089,4039.51775995248,49.4822400475191
2012-05-29,4115,4034.93421509212,80.0657849078808
2012-05-30,4100,4030.31350328614,69.6864967138645
2012-05-31,4103,4025.65680222575,77.3431977742509
2012-06-01,4095,4020.9653184078,74.0346815921985
2012-06-04,4033,4016.24029029972,16.7597097002776
2012-06-05,4084,4011.48298697189,72.5170130281128
2012-06-06,4096,4006.69468442244,89.3053155775596
2012-06-07,4102,4001.87668862515,100.123311374853
2012-06-08,4108,3997.03034246912,110.96965753088
2012-06-11,4123,3992.15703023024,130.842969769762
2012-06-12,4100,3987.25818205488,112.741817945118
2012-06-13,4102,3982.33528217464,119.664717825364
2012-06-14,4110,3977.38986142394,132.610138576056
2012-06-15,4122,3972.42350010194,149.576499898056
2012-06-18,4129,3967.43783332345,161.562166676548
2012-06-19,4126,3962.43455803218,163.565441967823
2012-06-20,4143,3957.41543795512,185.584562044876
2012-06-21,4118,3952.38230443067,165.617695569327
2012-06-25,4107,3947.33706551039,159.662934489606
2012-06-26,4076,3942.28169770553,133.718302294471
2012-06-27,4063,3937.21824352561,125.781756474386
2012-06-28,4085,3932.14880075394,152.85119924606
2012-06-29,4068,3927.0755191669,140.924480833098
2012-07-02,4044,3922.00061172345,121.999388276555
2012-07-03,4078,3916.92634963502,161.073650364981
2012-07-04,4089,3911.85505454272,177.144945457279
2012-07-05,4094,3906.78911466902,187.210885330983
2012-07-06,4089,3901.73099146097,187.269008539033
2012-07-09,4050,3896.68322375107,153.316776248929
2012-07-10,3995,3891.64842778133,103.351572218672
2012-07-11,3928,3886.62928316873,41.370716831268
2012-07-12,3919,3881.62851225165,37.3714877483463
2012-07-13,3941,3876.64885446942,64.3511455305847
2012-07-16,3889,3871.69306470928,17.3069352907159
2012-07-17,3861,3866.76392445861,-5.76392445860945
2012-07-18,3864,3861.86422235878,2.13577764121622
2012-07-19,3825,3856.99674466865,-31.9967446686501
2012-07-20,3750,3852.16427852987,-102.164278529872
2012-07-23,3694,3847.36959785804,-153.369597858039
2012-07-24,3709,3842.61543433795,-133.615434337946
2012-07-25,3703,3837.90445625758,-134.904456257581
2012-07-26,3719,3833.23927667387,-114.239276673868
2012-07-27,3762,3828.62245287953,-66.6224528795339
2012-07-30,3757,3824.05649494544,-67.0564949454443
2012-07-31,3772,3819.54388540334,-47.5438854033356
2012-08-01,3703,3815.0870790666,-112.087079066598
2012-08-02,3670,3810.68851109577,-140.68851109577
2012-08-03,3672,3806.350570319,-134.350570318997
2012-08-06,3682,3802.07558740985,-120.075587409846
2012-08-07,3687,3797.86583750646,-110.865837506456
2012-08-08,3667,3793.72354611254,-126.723546112543
2012-08-09,3691,3789.65089290437,-98.6508929043724
2012-08-10,3721,3785.65000517595,-64.6500051759467
2012-08-13,3683,3781.72296944284,-98.7229694428445
2012-08-14,3666,3777.87184549676,-111.871845496758
2012-08-15,3669,3774.09865232156,-105.09865232156
2012-08-16,3659,3770.40536265759,-111.405362657591
2012-08-17,3626,3766.79390580172,-140.793905801723
2012-08-20,3607,3763.26616500049,-156.266165000493
2012-08-21,3591,3759.82396530182,-168.823965301823
2012-08-22,3557,3756.46906715909,-199.469067159093
2012-08-23,3542,3753.20316124117,-211.20316124117
2012-08-24,3509,3750.02785576396,-241.027855763956
2012-08-27,3513,3746.94467164097,-233.944671640969
2012-08-28,3455,3743.95503015414,-288.955030154139
2012-08-29,3443,3741.06025588222,-298.060255882223
2012-08-30,3437,3738.26155396143,-301.261553961426
2012-08-31,3411,3735.56000632204,-324.56000632204
2012-09-03,3351,3732.95657036495,-381.956570364948
2012-09-04,3282,3730.45206933077,-448.452069330766
2012-09-05,3228,3728.04716857484,-500.047168574843
2012-09-06,3271,3725.74234808024,-454.742348080238
2012-09-07,3406,3723.53788113096,-317.537881130965
2012-09-10,3497,3721.43385303837,-224.433853038372
2012-09-11,3461,3719.43021785673,-258.430217856725
2012-09-12,3457,3717.52683686845,-260.526836868445
2012-09-13,3455,3715.72346453104,-260.723464531035
2012-09-14,3561,3714.01974761086,-153.019747610862
2012-09-17,3554,3712.41522510166,-158.415225101664
2012-09-18,3582,3710.90937274485,-128.909372744848
2012-09-19,3638,3709.50160079944,-71.5016007994402
2012-09-20,3483,3708.19126623878,-225.191266238781
2012-09-21,3477,3706.97769647972,-229.977696479719
2012-09-24,3543,3705.86012585447,-162.860125854468
2012-09-25,3547,3704.83769363197,-157.83769363197
2012-09-26,3527,3703.90947176077,-176.909471760772
2012-09-27,3568,3703.07446694592,-135.074466945924
2012-09-28,3597,3702.33161276527,-105.331612765267
2012-10-08,3656,3701.67978696215,-45.6797869621521
2012-10-09,3667,3701.11782374023,-34.1178237402257
2012-10-10,3682,3700.64453842097,-18.6445384209724
2012-10-11,3634,3700.25873222271,-66.2587322227129
2012-10-12,3639,3699.95919865708,-60.9591986570765
2012-10-15,3582,3699.74470384676,-117.744703846758
2012-10-16,3611,3699.61398871661,-88.6139887166108
2012-10-17,3638,3699.56574552063,-61.5657455206341
2012-10-18,3646,3699.59862988293,-53.5986298829332
2012-10-19,3644,3699.71127197927,-55.7112719792736
2012-10-22,3679,3699.90227982986,-20.9022798298603
2012-10-23,3660,3700.17023842576,-40.1702384257625
2012-10-24,3684,3700.51372411803,-16.5137241180302
2012-10-25,3679,3700.93129665319,-21.9312966531934
2012-10-26,3683,3701.42150895155,-18.4215089515453
2012-10-29,3619,3701.98290486766,-82.9829048676617
2012-10-30,3628,3702.61402064149,-74.6140206414905
2012-10-31,3634,3703.31335821148,-69.3133582114777
2012-11-01,3679,3704.07938867335,-25.0793886733463
2012-11-02,3676,3704.91055447139,-28.9105544713935
2012-11-05,3641,3705.80528768324,-64.8052876832361
2012-11-06,3642,3706.76200843615,-64.7620084361516
2012-11-07,3634,3707.77911006928,-73.7791100692754
2012-11-08,3627,3708.85495915194,-81.8549591519393
2012-11-09,3640,3709.98789175605,-69.9878917560539
2012-11-12,3666,3711.17621011801,-45.1762101180088
2012-11-13,3649,3712.41818754402,-63.4181875440161
2012-11-14,3642,3713.71207866621,-71.7120786662149
2012-11-15,3644,3715.05611190221,-71.0561119022086
2012-11-16,3643,3716.44848602676,-73.4484860267612
2012-11-19,3544,3717.88737044286,-173.887370442857
2012-11-20,3552,3719.37090419287,-167.370904192867
2012-11-21,3570,3720.89715444118,-150.897154441175
2012-11-22,3564,3722.46411916759,-158.464119167592
2012-11-23,3571,3724.06973397729,-153.069733977293
2012-11-26,3553,3725.71186897262,-172.711868972617
2012-11-27,3537,3727.38833098313,-190.388330983134
2012-11-28,3525,3729.09685544625,-204.096855446252
2012-11-29,3468,3730.83509910049,-262.835099100489
2012-11-30,3495,3732.60063431891,-237.600634318908
2012-12-03,3551,3734.39092482912,-183.390924829123
2012-12-04,3562,3736.2033361442,-174.203336144197
2012-12-05,3619,3738.03515797072,-119.035157970716
2012-12-06,3595,3739.88360800668,-144.883608006684
2012-12-07,3656,3741.74585474572,-85.7458547457164
2012-12-10,3679,3743.61900679241,-64.6190067924062
2012-12-11,3664,3745.50013730744,-81.5001373074393
2012-12-12,3691,3747.38629274058,-56.3862927405811
2012-12-13,3684,3749.27448585274,-65.2744858527415
2012-12-14,3786,3751.16170609701,34.8382939029915
2012-12-17,3812,3753.04491594461,58.9550840553878
2012-12-18,3819,3754.92109226753,64.0789077324739
2012-12-19,3818,3756.7872363074,61.2127636925985
2012-12-20,3789,3758.64037579351,30.3596242064915
2012-12-21,3793,3760.47756375805,32.522436241953
2012-12-24,3790,3762.29586578264,27.7041342173581
2012-12-25,3873,3764.09236089235,108.907639107646
2012-12-26,3878,3765.86413956412,112.135860435883
2012-12-27,3869,3767.6083372928,101.391662707205
2012-12-28,3916,3769.32213592577,146.677864074228
2012-12-31,3988,3771.00275922169,216.997240778308
2013-01-04,3990,3772.64749156986,217.352508430145
2013-01-07,4004,3774.2537070573,229.746292942702
2013-01-08,4010,3775.81886961639,234.181130383613
2013-01-09,3998,3777.34053814696,220.659461853037
2013-01-10,4020,3778.81636834998,241.18363165002
2013-01-11,3925,3780.24410713823,144.755892861769
2013-01-14,4004,3781.62160112005,222.37839887995
2013-01-15,3977,3782.94675673995,194.053243260048
2013-01-16,3934,3784.21757236501,149.782427634988
2013-01-17,3946,3785.43212657592,160.567873424082
2013-01-18,4002,3786.5885598674,215.4114401326
2013-01-21,3965,3787.68507910645,177.314920893547
2013-01-22,3987,3788.71998020259,198.280019797406
2013-01-23,4053,3789.69163236015,263.308367639851
2013-01-24,4032,3790.59848674443,241.401513255568
2013-01-25,4076,3791.43910336187,284.560896638125
2013-01-28,4068,3792.21214200457,275.787857995426
2013-01-29,4069,3792.91638009078,276.083619909221
2013-01-30,4114,3793.55070903809,320.449290961909
2013-01-31,4127,3794.11413438615,332.885865613851
2013-02-01,4168,3794.60579413564,373.394205864355
2013-02-04,4221,3795.02496388852,425.975036111478
2013-02-05,4140,3795.37107359283,344.628926407169
2013-02-06,4109,3795.643729278,313.356270722003
2013-02-07,4124,3795.84267942883,328.15732057117
2013-02-08,4127,3795.9678020591,331.032197940895
2013-02-18,4173,3796.01911082966,376.980889170337
2013-02-19,4186,3795.9967562367,390.003243763303
2013-02-20,4171,3795.90104460524,375.098955394759
2013-02-21,4085,3795.73244347211,289.267556527887
2013-02-22,4036,3795.49157542449,240.50842457551
2013-02-25,4016,3795.17918262167,220.820817378325
2013-02-26,3956,3794.79610663909,161.203893360913
2013-02-27,3985,3794.34328033082,190.656719669184
2013-02-28,4053,3793.82170318596,259.178296814037
2013-03-01,4020,3793.2324535037,226.767546496302
2013-03-04,3905,3792.57671671684,112.423283283157
2013-03-05,3939,3791.85577199496,147.14422800504
2013-03-06,3937,3791.07094497881,145.929055021187
2013-03-07,3932,3790.22362213262,141.776377867377
2013-03-08,3928,3789.31525024196,138.684749758045
2013-03-11,3908,3788.34733469694,119.652665303062
2013-03-12,3892,3787.32143821435,104.678561785648
2013-03-13,3833,3786.23917297069,46.7608270293076
2013-03-14,3765,3785.10219441228,-20.1021944122773
2013-03-15,3860,3783.91217731445,76.0878226855533
2013-03-18,3829,3782.67078814322,46.3292118567827
2013-03-19,3843,3781.37972481611,61.6202751838917
2013-03-20,3869,3780.04070440136,88.9592955986396
2013-03-21,3902,3778.65546943859,123.344530561411
2013-03-22,3878,3777.22579923946,100.774200760538
2013-03-25,3912,3775.75352410149,136.246475898505
2013-03-26,3882,3774.24051597814,107.759484021862
2013-03-27,3889,3772.68870314159,116.311296858409
2013-03-28,3824,3771.10005840759,52.8999415924065
2013-03-29,3810,3769.47660267023,40.523397329766
2013-04-01,3723,3767.82037869032,-44.8203786903226
2013-04-02,3769,3766.13344597942,2.8665540205802
2013-04-03,3798,3764.41784552215,33.5821544778455
2013-04-08,3835,3762.67561948806,72.3243805119357
2013-04-09,3847,3760.90882392816,86.0911760718436
2013-04-10,3847,3759.1195447895,87.8804552104995
2013-04-11,3825,3757.30990360573,67.6900963942704
2013-04-12,3838,3755.48205823677,82.5179417632294
2013-04-15,3738,3753.63819452292,-15.6381945229171
2013-04-16,3750,3751.78053241403,-1.78053241402873
2013-04-17,3699,3749.91128539581,-50.9112853958086
2013-04-18,3651,3748.03266621788,-97.0326662178794
2013-04-19,3686,3746.14686658527,-60.1468665852691
2013-04-22,3647,3744.25603809356,-97.256038093555
2013-04-23,3600,3742.36230747604,-142.36230747604
2013-04-24,3645,3740.46776126428,-95.46776126428
2013-04-25,3648,3738.57442714298,-90.5744271429806
2013-04-26,3600,3736.68429333433,-136.684293334331
2013-05-02,3542,3734.79931062066,-192.799310620657
2013-05-03,3581,3732.92137328452,-151.921373284524
2013-05-06,3622,3731.052295913,-109.052295913004
2013-05-07,3624,3729.19383029498,-105.193830294984
2013-05-08,3669,3727.34768314153,-58.3476831415257
2013-05-09,3621,3725.51551768081,-104.515517680805
2013-05-10,3639,3723.69897302236,-84.698973022362
2013-05-13,3656,3721.89964507328,-65.8996450732789
2013-05-14,3633,3720.11909472941,-87.1190947294119
2013-05-15,3554,3718.35885564644,-164.358855646438
2013-05-16,3549,3716.62042546846,-167.620425468457
2013-05-17,3622,3714.9052339003,-92.9052339002959
2013-05-20,3606,3713.21464135911,-107.214641359107
2013-05-21,3590,3711.54996985885,-121.549969858848
2013-05-22,3594,3709.91249709527,-115.912497095269
2013-05-23,3553,3708.30345052019,-155.303450520188
2013-05-24,3571,3706.7240096719,-135.7240096719
2013-05-27,3496,3705.17528989247,-209.175289892467
2013-05-28,3491,3703.65835042116,-212.658350421158
2013-05-29,3439,3702.17416403253,-263.174164032531
2013-05-30,3438,3700.72361559679,-262.72361559679
2013-05-31,3416,3699.30748119845,-283.307481198449
2013-06-03,3483,3697.92642832267,-214.926428322669
2013-06-04,3478,3696.58100734669,-218.581007346693
2013-06-05,3482,3695.2716798059,-213.271679805903
2013-06-06,3421,3693.99881688298,-272.998816882976
2013-06-07,3421,3692.7627016027,-271.762701602704
2013-06-13,3422,3691.56350414308,-269.563504143075
2013-06-14,3424,3690.40128234642,-266.40128234642
2013-06-17,3477,3689.27598262829,-212.275982628293
2013-06-18,3485,3688.18744128467,-203.187441284671
2013-06-19,3526,3687.13540686515,-161.135406865148
2013-06-20,3482,3686.11954392981,-204.119543929813
2013-06-21,3516,3685.13945043189,-169.139450431888
2013-06-24,3450,3684.19463994979,-234.194639949791
2013-06-25,3456,3683.28455614653,-227.28455614653
2013-06-26,3425,3682.40854587829,-257.40854587829
2013-06-27,3471,3681.5658620512,-210.565862051195
2013-06-28,3488,3680.75565116884,-192.755651168839
2013-07-01,3484,3679.97697269543,-195.976972695428
2013-07-02,3504,3679.22880641777,-175.228806417765
2013-07-03,3616,3678.51005111358,-62.5100511135828
2013-07-04,3621,3677.81953312812,-56.8195331281214
2013-07-05,3621,3677.15605296746,-56.1560529674622
2013-07-08,3608,3676.51838765081,-68.5183876508071
2013-07-09,3597,3675.90529098468,-78.9052909846801
2013-07-10,3638,3675.31548845279,-37.3154884527945
2013-07-11,3646,3674.74767292271,-28.7476729227128
2013-07-12,3656,3674.20052183722,-18.20052183722
2013-07-15,3661,3673.67270075593,-12.6727007559264
2013-07-16,3677,3673.16286771512,3.83713228487541
2013-07-17,3679,3672.66967551271,6.33032448729194
2013-07-18,3680,3672.19177853271,7.8082214672919
2013-07-19,3692,3671.72783377583,20.2721662241735
2013-07-22,3678,3671.27650147038,6.72349852961587
2013-07-23,3688,3670.8364502244,17.1635497755986
2013-07-24,3694,3670.40635142511,23.5936485748857
2013-07-25,3685,3669.98488355449,15.015116445513
2013-07-26,3669,3669.57073484719,-0.570734847192533
2013-07-29,3637,3669.16259974446,-32.1625997444598
2013-07-30,3633,3668.75917245164,-35.7591724516444
2013-07-31,3644,3668.35913387938,-24.3591338793807
2013-08-01,3647,3667.96115015689,-20.96115015689
2013-08-02,3677,3667.56387734432,9.43612265568033
2013-08-05,3685,3667.16596283731,17.8340371626883
2013-08-06,3691,3666.76605793202,24.2339420679777
2013-08-07,3715,3666.36282129648,48.6371787035178
2013-08-08,3743,3665.95492161606,77.0450783839357
2013-08-09,3755,3665.54104768079,89.4589523192116
2013-08-12,3810,3665.11992012801,144.88007987199
2013-08-13,3838,3664.69029657382,173.309703426184
2013-08-14,3819,3664.25099452191,154.749005478086
2013-08-15,3819,3663.80090311524,155.199096884759
2013-08-16,3811,3663.33897546377,147.661024536227
2013-08-19,3812,3662.86422883056,149.135771169441
2013-08-20,3796,3662.37574151576,133.624258484242
2013-08-21,3789,3661.87265346627,127.12734653373
2013-08-22,3769,3661.35415986388,107.645840136119
2013-08-23,3817,3660.81950843973,156.180491560269
2013-08-26,3813,3660.26799142139,152.732008578614
2013-08-27,3818,3659.69896559514,158.301034404858
2013-08-28,3767,3659.11185088065,107.888149119351
2013-08-29,3749,3658.5061326328,90.493867367197
2013-08-30,3753,3657.88134080302,95.1186591969846
2013-09-02,3787,3657.23704274937,129.762957250628
2013-09-03,3745,3656.57284514811,88.4271548518907
2013-09-04,3737,3655.88840831422,81.1115916857818
2013-09-05,3732,3655.18342911505,76.8165708849509
2013-09-06,3723,3654.45763794609,68.542362053913
2013-09-09,3752,3653.71079695579,98.2892030442087
2013-09-10,3736,3652.94269662522,83.0573033747815
2013-09-11,3727,3652.15316806425,74.8468319357486
2013-09-12,3713,3651.34207671533,61.6579232846734
2013-09-13,3657,3650.50931895955,6.49068104045378
2013-09-16,3647,3649.65481666493,-2.65481666492788
2013-09-17,3647,3648.77849438246,-1.77849438246382
2013-09-18,3633,3647.88027556577,-14.8802755657678
2013-09-23,3655,3646.96008293328,8.03991706672207
2013-09-24,3627,3646.01783305249,-19.0178330524885
2013-09-25,3626,3645.05344581434,-19.0534458143428
2013-09-26,3613,3644.06683324854,-31.0668332485374
2013-09-27,3576,3643.05789950886,-67.0578995088555
2013-09-30,3587,3642.02653590732,-55.0265359073221
2013-10-08,3599,3640.9726060369,-41.9726060368994
2013-10-09,3589,3639.89595074475,-50.8959507447478
2013-10-10,3597,3638.7963935283,-41.796393528298
2013-10-11,3601,3637.67373684661,-36.6737368466058
2013-10-14,3625,3636.52776588183,-11.5277658818271
2013-10-15,3606,3635.3582506566,-29.3582506565992
2013-10-16,3567,3634.16495642851,-67.1649564285083
2013-10-17,3558,3632.94763631961,-74.9476363196096
2013-10-18,3568,3631.70601568868,-63.70601568868
2013-10-21,3570,3630.43978891409,-60.4397889140895
2013-10-22,3557,3629.14862404075,-72.1486240407485
2013-10-23,3537,3627.83216413022,-90.8321641302213
2013-10-24,3519,3626.49002242064,-107.490022420637
2013-10-25,3486,3625.12177460389,-139.121774603888
2013-10-28,3485,3623.72695193972,-138.726951939717
2013-10-29,3494,3622.30502818057,-128.305028180572
2013-10-30,3521,3620.85541973466,-99.8554197346637
2013-10-31,3636,3619.37748997421,16.6225100257902
2013-11-01,3671,3617.87056099512,53.1294390048832
2013-11-04,3677,3616.33396176437,60.6660382356332
2013-11-05,3669,3614.7670432105,54.2329567895016
2013-11-06,3642,3613.16918133906,28.8308186609401
2013-11-07,3679,3611.53977457322,67.4602254267795
2013-11-08,3661,3609.87823325365,51.1217667463468
2013-11-11,3668,3608.18399560646,59.8160043935361
2013-11-12,3670,3606.45652098938,63.5434790106226
2013-11-13,3647,3604.69529348564,42.3047065143572
2013-11-14,3620,3602.8998234448,17.1001765552034
2013-11-15,3591,3601.06963870352,-10.0696387035205
2013-11-18,3592,3599.20427416702,-7.20427416701952
2013-11-19,3624,3597.30326057801,26.6967394219915
2013-11-20,3646,3595.3661257013,50.6338742986954
2013-11-21,3612,3593.39240833714,18.6075916628555
2013-11-22,3614,3591.38166821576,22.6183317842428
2013-11-25,3636,3589.33347275894,46.6665272410616
2013-11-26,3660,3587.24739873797,72.7526012620324
2013-11-27,3650,3585.12304221426,64.8769577857441
2013-11-28,3670,3582.96002932232,87.0399706776805
2013-11-29,3670,3580.75801301392,89.2419869860752
2013-12-02,3695,3578.51668221991,116.483317780093
2013-12-03,3709,3576.2357627601,132.764237239899
2013-12-04,3713,3573.91502860369,139.08497139631
2013-12-05,3693,3571.55430859951,121.445691400492
2013-12-06,3702,3569.15348908831,132.846510911692
2013-12-09,3722,3566.71250661187,155.287493388129
2013-12-10,3716,3564.23135262506,151.768647374945
2013-12-11,3735,3561.71008277252,173.289917227476
2013-12-12,3729,3559.14881543392,169.851184566084
2013-12-13,3676,3556.54774062006,119.452259379936
2013-12-16,3671,3553.90711855134,117.092881448655
2013-12-17,3663,3551.22725882505,111.772741174954
2013-12-18,3656,3548.50851943971,107.49148056029
2013-12-19,3652,3545.75130459639,106.248695403612
2013-12-20,3627,3542.95606292879,84.043937071212
2013-12-23,3612,3540.12328698944,71.8767130105586
2013-12-24,3628,3537.2535040715,90.7464959284988
2013-12-25,3603,3534.34727117873,68.6527288212655
2013-12-26,3604,3531.4051828262,72.5948171738022
2013-12-27,3612,3528.42786190695,83.5721380930529
2013-12-30,3573,3525.41596132198,47.5840386780224
2013-12-31,3570,3522.37016851757,47.6298314824276
2014-01-02,3590,3519.2911906094,70.7088093906021
2014-01-03,3540,3516.17975440133,23.8202455986704
2014-01-06,3515,3513.03661592546,1.96338407453505
2014-01-07,3465,3509.86254106018,-44.8625410601792
2014-01-08,3469,3506.65829649548,-37.6582964954823
2014-01-09,3456,3503.42463037698,-47.4246303769803
2014-01-10,3492,3500.16227528387,-8.16227528387241
2014-01-13,3462,3496.8719441919,-34.8719441918977
2014-01-14,3492,3493.55434670291,-1.55434670291297
2014-01-15,3498,3490.21017800405,7.78982199594758
2014-01-16,3481,3486.84013263991,-5.84013263990535
2014-01-17,3470,3483.44490837515,-13.4449083751464
2014-01-20,3451,3480.02520056031,-29.0252005603135
2014-01-21,3410,3476.58169898839,-66.5816989883885
2014-01-22,3424,3473.11508145453,-49.1150814545287
2014-01-23,3463,3469.62599823163,-6.62599823162719
2014-01-24,3487,3466.11507929043,20.8849207095679
2014-01-27,3472,3462.58295186274,9.41704813726472
2014-01-28,3431,3459.03025181333,-28.0302518133316
2014-01-29,3443,3455.45761889965,-12.4576188996508
2014-01-30,3455,3451.86568129253,3.13431870747496
2014-02-07,3411,3448.25506201332,-37.2550620133223
2014-02-10,3421,3444.626385379,-23.6263853789984
2014-02-11,3386,3440.98026030678,-54.9802603067834
2014-02-12,3393,3437.31728594772,-44.3172859477205
2014-02-13,3395,3433.63803872616,-38.6380387261622
2014-02-14,3412,3429.94307674756,-17.9430767475568
2014-02-17,3455,3426.23294214591,28.7670578540925
2014-02-18,3428,3422.50816963829,5.49183036171019
2014-02-19,3436,3418.76930583288,17.2306941671194
2014-02-20,3394,3415.01689960798,-21.0168996079771
2014-02-21,3389,3411.25150696436,-22.2515069643568
2014-02-24,3326,3407.47367521527,-81.4736752152683
2014-02-25,3308,3403.68394247606,-95.6839424760633
2014-02-26,3317,3399.88281318417,-82.882813184172
2014-02-27,3340,3396.0707522251,-56.0707522250962
2014-02-28,3318,3392.24819022394,-74.2481902239434
2014-03-03,3324,3388.41553462844,-64.4155346284435
2014-03-04,3409,3384.57316219505,24.4268378049542
2014-03-05,3423,3380.72142305348,42.2785769465237
2014-03-06,3388,3376.8606774305,11.1393225694953
2014-03-07,3335,3372.99130302917,-37.9913030291696
2014-03-10,3221,3369.11368215705,-148.113682157047
2014-03-11,3236,3365.22818141764,-129.228181417641
2014-03-12,3254,3361.33510619022,-107.335106190218
2014-03-13,3284,3357.43470843631,-73.4347084363149
2014-03-14,3262,3353.52719574944,-91.5271957494378
2014-03-17,3229,3349.61274536814,-120.612745368139
2014-03-18,3240,3345.69149669733,-105.691496697329
2014-03-19,3242,3341.76353928544,-99.7635392854428
2014-03-20,3230,3337.82891899229,-107.828918992293
2014-03-21,3220,3333.88764043948,-113.887640439479
2014-03-24,3213,3329.93966367645,-116.939663676445
2014-03-25,3287,3325.98490167609,-38.9849016760875
2014-03-26,3275,3322.0232190731,-47.0232190731014
2014-03-27,3269,3318.05446438743,-49.0544643874338
2014-03-28,3307,3314.07846670149,-7.07846670149326
2014-03-31,3328,3310.09503482056,17.9049651794352
2014-04-01,3331,3306.103974624,24.8960253759991
2014-04-02,3317,3302.1050993923,14.8949006077045
2014-04-03,3336,3298.09823269701,37.901767302988
2014-04-04,3372,3294.08320426662,77.9167957333802
2014-04-08,3414,3290.05985949668,123.940140503318
2014-04-09,3384,3286.02807599042,97.9719240095756
2014-04-10,3368,3281.98778258295,86.0122174170533
2014-04-11,3360,3277.93894860699,82.0610513930101
2014-04-14,3360,3273.8815789493,86.1184210506985
2014-04-15,3369,3269.81571241737,99.1842875826322
2014-04-16,3329,3265.74142341655,63.2585765834477
2014-04-17,3324,3261.65882735103,62.3411726489707
2014-04-18,3245,3257.56806577351,-12.5680657735074
2014-04-21,3235,3253.46930600605,-18.4693060060519
2014-04-22,3244,3249.36271017559,-5.36271017558849
2014-04-23,3266,3245.24843277457,20.7515672254305
2014-04-24,3283,3241.12662607872,41.8733739212759
2014-04-25,3276,3236.99745094163,39.0025490583678
2014-04-28,3222,3232.86108552566,-10.8610855256595
2014-04-29,3248,3228.71772411524,19.2822758847649
2014-04-30,3227,3224.56755650527,2.43244349473338
2014-05-05,3238,3220.41078046118,17.5892195388195
2014-05-06,3225,3216.24759475388,8.75240524612144
2014-05-07,3195,3212.07820542494,-17.0782054249412
2014-05-08,3181,3207.90282213383,-26.9028221338267
2014-05-09,3168,3203.72164748057,-35.7216474805676
2014-05-12,3193,3199.53487294464,-6.53487294463841
2014-05-13,3165,3195.34267523962,-30.3426752396189
2014-05-14,3166,3191.14522837786,-25.1452283778566
2014-05-15,3131,3186.94269382923,-55.94269382923
2014-05-16,3090,3182.73522266961,-92.7352226696107
2014-05-19,3080,3178.5229428504,-98.5229428504003
2014-05-20,3068,3174.30594398998,-106.305943989985
2014-05-21,3075,3170.08427498134,-95.0842749813405
2014-05-22,3079,3165.85794077484,-86.8579407748393
2014-05-23,3081,3161.62690701683,-80.6269070168281
2014-05-26,3140,3157.39110345008,-17.391103450079
2014-05-27,3144,3153.15042648944,-9.15042648943696
2014-05-28,3116,3148.90476536097,-32.904765360971
2014-05-29,3111,3144.65400550833,-33.6540055083339
2014-05-30,3056,3140.39801877367,-84.3980187736714
2014-06-03,3057,3136.1366630879,-79.1366630879006
2014-06-04,3061,3131.86976149521,-70.869761495208
2014-06-05,3067,3127.59710432786,-60.5971043278586
2014-06-06,3079,3123.31845262342,-44.3184526234162
2014-06-09,3064,3119.03354237104,-55.0335423710379
2014-06-10,3068,3114.7420912404,-46.7420912404028
2014-06-11,3046,3110.44379415254,-64.4437941525418
2014-06-12,3027,3106.1383267072,-79.1383267072031
