"SR0Date","SR0Close","SR0_hpft","SR0_hpfc"
2012-08-08,5400,5630.86353598557,-230.863535985565
2012-08-09,5512,5623.83723662818,-111.837236628178
2012-08-10,5484,5616.90578168442,-132.905781684423
2012-08-13,5415,5610.07015868823,-195.070158688234
2012-08-14,5361,5603.33130023555,-242.331300235554
2012-08-15,5573,5596.69005828828,-23.6900582882823
2012-08-16,5564,5590.1471846383,-26.1471846383005
2012-08-17,5508,5583.70342128492,-75.7034212849181
2012-08-20,5532,5577.35949941938,-45.359499419378
2012-08-21,5585,5571.11611894012,13.8838810598845
2012-08-22,5524,5564.97396099552,-40.9739609955194
2012-08-23,5441,5558.93371247327,-117.933712473269
2012-08-24,5403,5552.9960433243,-149.996043324305
2012-08-27,5434,5547.16157474995,-113.161574749951
2012-08-28,5316,5541.4308659494,-225.430865949402
2012-08-29,5285,5535.80442934564,-250.804429345635
2012-08-30,5390,5530.28268417726,-140.282684177261
2012-08-31,5396,5524.86594601066,-128.865946010655
2012-09-03,5397,5519.55447242502,-122.554472425022
2012-09-04,5337,5514.34846773124,-177.348467731239
2012-09-05,5311,5509.24808558157,-198.248085581574
2012-09-06,5328,5504.25340631905,-176.25340631905
2012-09-07,5338,5499.36442833908,-161.364428339083
2012-09-10,5426,5494.58107718117,-68.5810771811667
2012-09-11,5432,5489.90321168311,-57.9032116831103
2012-09-12,5448,5485.33066233423,-37.330662334225
2012-09-13,5368,5480.86323568878,-112.863235688782
2012-09-14,5438,5476.50072287007,-38.5007228700674
2012-09-17,5430,5472.24286834817,-42.2428683481735
2012-09-18,5443,5468.08940067879,-25.0894006787934
2012-09-19,5389,5464.0400309558,-75.0400309558035
2012-09-20,5426,5460.09445990255,-34.0944599025516
2012-09-21,5303,5456.2523572234,-153.252357223403
2012-09-24,5177,5452.51337852983,-275.513378529833
2012-09-25,5163,5448.87711608476,-285.877116084761
2012-09-26,5163,5445.34304826497,-282.34304826497
2012-09-27,5191,5441.91053527706,-250.910535277062
2012-09-28,5190,5438.57882061827,-248.578820618274
2012-10-08,5232,5435.34704406994,-203.347044069944
2012-10-09,5284,5432.21424266077,-148.214242660768
2012-10-10,5307,5429.17936936349,-122.179369363492
2012-10-11,5346,5426.2413158856,-80.2413158855986
2012-10-12,5326,5423.39892343032,-97.3989234303236
2012-10-15,5355,5420.65100003244,-65.6510000324385
2012-10-16,5377,5417.99631346566,-40.9963134656566
2012-10-17,5438,5415.43360436655,22.566395633454
2012-10-18,5400,5412.9615964253,-12.9615964252961
2012-10-19,5348,5410.57902266026,-62.579022660262
2012-10-22,5399,5408.28461073178,-9.28461073177562
2012-10-23,5356,5406.07706243272,-50.0770624327229
2012-10-24,5366,5403.95507571795,-37.9550757179516
2012-10-25,5368,5401.91732784257,-33.9173278425671
2012-10-26,5276,5399.96248037245,-123.962480372447
2012-10-29,5170,5398.08918085358,-228.089180853582
2012-10-30,5208,5396.29602559079,-188.296025590794
2012-10-31,5212,5394.58151660613,-182.581516606132
2012-11-01,5229,5392.9440780873,-163.944078087296
2012-11-02,5174,5391.38205875041,-217.382058750405
2012-11-05,5214,5389.89373954357,-175.893739543574
2012-11-06,5258,5388.477311558,-130.477311558004
2012-11-07,5250,5387.13089317749,-137.130893177488
2012-11-08,5234,5385.85254885158,-151.852548851582
2012-11-09,5228,5384.6402863457,-156.6402863457
2012-11-12,5201,5383.49205065538,-182.492050655377
2012-11-13,5201,5382.40572202732,-181.405722027319
2012-11-14,5347,5381.37910527347,-34.3791052734725
2012-11-15,5321,5380.40993021983,-59.4099302198319
2012-11-16,5287,5379.4959124815,-92.4959124815004
2012-11-19,5310,5378.63474311583,-68.6347431158301
2012-11-20,5337,5377.82407494627,-40.8240749462689
2012-11-21,5338,5377.06153242526,-39.061532425258
2012-11-22,5345,5376.34472313025,-31.3447231302508
2012-11-23,5332,5375.67123849233,-43.6712384923334
2012-11-26,5331,5375.03865698579,-44.0386569857937
2012-11-27,5293,5374.4445390331,-81.4445390330961
2012-11-28,5279,5373.88642685279,-94.88642685279
2012-11-29,5262,5373.36182899765,-111.361828997651
2012-11-30,5339,5372.86821479815,-33.8682147981473
2012-12-03,5403,5372.40300755225,30.5969924477538
2012-12-04,5390,5371.96361655815,18.0363834418513
2012-12-05,5384,5371.54746376163,12.4525362383682
2012-12-06,5402,5371.15197856397,30.8480214360276
2012-12-07,5389,5370.77459551387,18.2254044861331
2012-12-10,5448,5370.41276191133,77.5872380886725
2012-12-11,5449,5370.06393259,78.9360674100011
2012-12-12,5437,5369.725594455,67.2744055449968
2012-12-13,5425,5369.39526704041,55.6047329595872
2012-12-14,5443,5369.07049768887,73.9295023111322
2012-12-17,5523,5368.74885672777,154.251143272228
2012-12-18,5510,5368.427945044,141.572054956
2012-12-19,5515,5368.10542728564,146.894572714359
2012-12-20,5520,5367.77902662099,152.220973379011
2012-12-21,5505,5367.44652693864,137.553473061361
2012-12-24,5512,5367.10577504923,144.894224950766
2012-12-25,5467,5366.75467462247,100.245325377534
2012-12-26,5519,5366.39118922148,152.608810778524
2012-12-27,5530,5366.01332384681,163.986676153195
2012-12-28,5540,5365.61914658137,174.380853418628
2012-12-31,5549,5365.20679329351,183.793206706493
2013-01-04,5564,5364.77447193365,199.225528066355
2013-01-07,5659,5364.32046642488,294.67953357512
2013-01-08,5704,5363.84314304218,340.156856957823
2013-01-09,5647,5363.34098986922,283.65901013078
2013-01-10,5659,5362.81263559675,296.187364403255
2013-01-11,5587,5362.25682616875,224.743173831251
2013-01-14,5578,5361.67242996128,216.32757003872
2013-01-15,5541,5361.05840825002,179.941591749982
2013-01-16,5548,5360.41381173193,187.586188268074
2013-01-17,5512,5359.73776548442,152.262234515576
2013-01-18,5527,5359.02947212561,167.970527874389
2013-01-21,5459,5358.2881972126,100.711802787404
2013-01-22,5457,5357.51327573491,99.4867242650906
2013-01-23,5418,5356.70408431215,61.2959156878526
2013-01-24,5435,5355.86004068776,79.1399593122393
2013-01-25,5412,5354.98058794243,57.0194120575719
2013-01-28,5328,5354.06520187015,-26.0652018701479
2013-01-29,5340,5353.11338183448,-13.113381834476
2013-01-30,5372,5352.12461642461,19.8753835753886
2013-01-31,5435,5351.09838880933,83.901611190671
2013-02-01,5469,5350.03419037293,118.965809627066
2013-02-04,5458,5348.93154718135,109.068452818646
2013-02-05,5428,5347.79003447615,80.2099655238512
2013-02-06,5444,5346.60927258337,97.3907274166287
2013-02-07,5366,5345.38891498484,20.61108501516
2013-02-08,5363,5344.12865541952,18.8713445804843
2013-02-18,5338,5342.82819614633,-4.82819614633083
2013-02-19,5367,5341.48724722477,25.5127527752342
2013-02-20,5358,5340.10551671857,17.8944832814282
2013-02-21,5399,5338.68272323753,60.3172767624696
2013-02-22,5469,5337.21859278814,131.781407211857
2013-02-25,5444,5335.7128763097,108.287123690299
2013-02-26,5353,5334.16537921464,18.8346207853618
2013-02-27,5380,5332.575951677,47.4240483229957
2013-02-28,5419,5330.94445165615,88.0555483438465
2013-03-01,5428,5329.27075671475,98.7292432852533
2013-03-04,5377,5327.55478081403,49.4452191859692
2013-03-05,5431,5325.79647872613,105.20352127387
2013-03-06,5413,5323.9958256615,89.004174338504
2013-03-07,5376,5322.15284031771,53.8471596822856
2013-03-08,5426,5320.26757818313,105.732421816874
2013-03-11,5428,5318.34011700429,109.659882995714
2013-03-12,5404,5316.37057823322,87.6294217667756
2013-03-13,5428,5314.35912865094,113.640871349061
2013-03-14,5386,5312.305971261,73.6940287389984
2013-03-15,5413,5310.21135604151,102.788643958492
2013-03-18,5440,5308.07556343274,131.92443656726
2013-03-19,5455,5305.89891636351,149.101083636486
2013-03-20,5517,5303.68179229514,213.318207704861
2013-03-21,5518,5301.42463032118,216.575369678822
2013-03-22,5483,5299.12795771235,183.872042287647
2013-03-25,5472,5296.79239126297,175.207608737027
2013-03-26,5435,5294.41862377268,140.581376227325
2013-03-27,5424,5292.00742046481,131.992579535193
2013-03-28,5394,5289.55960467351,104.440395326489
2013-03-29,5364,5287.0760542933,76.9239457067009
2013-04-01,5319,5284.55769039012,34.4423096098772
2013-04-02,5319,5282.00546582719,36.9945341728069
2013-04-03,5344,5279.42034770485,64.5796522951485
2013-04-08,5391,5276.80331841544,114.196681584556
2013-04-09,5376,5274.15538704588,101.844612954121
2013-04-10,5399,5271.47760988756,127.522390112438
2013-04-11,5381,5268.77108533016,112.228914669843
2013-04-12,5360,5266.03696447615,93.9630355238511
2013-04-15,5364,5263.27644481884,100.723555181164
2013-04-16,5351,5260.49076269206,90.5092373079423
2013-04-17,5345,5257.68119606475,87.3188039352537
2013-04-18,5368,5254.84906031872,113.150939681276
2013-04-19,5314,5251.99570692984,62.0042930701571
2013-04-22,5198,5249.12253414604,-51.1225341460362
2013-04-23,5138,5246.23096584534,-108.230965845338
2013-04-24,5135,5243.32240477374,-108.322404773744
2013-04-25,5128,5240.39820893897,-112.398208938968
2013-04-26,5227,5237.45969157255,-10.4596915725472
2013-05-02,5198,5234.50811944514,-36.5081194451447
2013-05-03,5188,5231.54475500381,-43.5447550038076
2013-05-06,5251,5228.57084560457,22.4291543954265
2013-05-07,5262,5225.58762060387,36.4123793961284
2013-05-08,5265,5222.5963186294,42.4036813705968
2013-05-09,5234,5219.59819336029,14.401806639709
2013-05-10,5255,5216.59451600365,38.4054839963502
2013-05-13,5271,5213.58656371971,57.4134362802937
2013-05-14,5259,5210.57562954398,48.4243704560181
2013-05-15,5202,5207.5630302444,-5.56303024439566
2013-05-16,5202,5204.55010260556,-2.55010260555982
2013-05-17,5196,5201.53818111255,-5.53818111254812
2013-05-20,5162,5198.52859919632,-36.5285991963225
2013-05-21,5165,5195.5226879986,-30.5226879985968
2013-05-22,5168,5192.52176356161,-24.5217635616129
2013-05-23,5096,5189.52712931077,-93.5271293107715
2013-05-24,5097,5186.54007853516,-89.5400785351638
2013-05-27,5092,5183.56186586351,-91.561865863512
2013-05-28,5137,5180.5937089123,-43.5937089122999
2013-05-29,5066,5177.63678744998,-111.636787449984
2013-05-30,5082,5174.69226322516,-92.692263225159
2013-05-31,5077,5171.76125184027,-94.7612518402663
2013-06-03,5077,5168.84483058241,-91.8448305824126
2013-06-04,5081,5165.94403756834,-84.9440375683366
2013-06-05,5118,5163.05987294975,-45.0598729497535
2013-06-06,5087,5160.19330176594,-73.1933017659445
2013-06-07,5123,5157.34527043022,-34.3452704302246
2013-06-13,5076,5154.51669510078,-78.5166951007805
2013-06-14,5092,5151.7084777388,-59.7084777388024
2013-06-17,5195,5148.92148784984,46.078512150156
2013-06-18,5182,5146.15657025841,35.8434297415857
2013-06-19,5187,5143.414588836,43.5854111640042
2013-06-20,5169,5140.69642227031,28.3035777296925
2013-06-21,5146,5138.00296726551,7.99703273449035
2013-06-24,5151,5135.33513222535,15.6648677746516
2013-06-25,5190,5132.69382885926,57.3061711407361
2013-06-26,5188,5130.07997535181,57.9200246481908
2013-06-27,4974,5127.49451357565,-153.494513575651
2013-06-28,4954,5124.93840934535,-170.938409345346
2013-07-01,4986,5122.41256502687,-136.412565026866
2013-07-02,5001,5119.91781232725,-118.91781232725
2013-07-03,4991,5117.45492656591,-126.454926565912
2013-07-04,4896,5115.02463390651,-219.024633906511
2013-07-05,4889,5112.62760824145,-223.627608241449
2013-07-08,4849,5110.26443292688,-261.264432926879
2013-07-09,4887,5107.93559888051,-220.93559888051
2013-07-10,4885,5105.64148902374,-220.641489023741
2013-07-11,4898,5103.38239495212,-205.382394952117
2013-07-12,4860,5101.15851705691,-241.158517056906
2013-07-15,4867,5098.96997083242,-231.969970832424
2013-07-16,4817,5096.81677208785,-279.816772087851
2013-07-17,4819,5094.69884074528,-275.698840745279
2013-07-18,4842,5092.61598106187,-250.615981061868
2013-07-19,4831,5090.56788333187,-259.567883331866
2013-07-22,4895,5088.55413425499,-193.554134254991
2013-07-23,4883,5086.57421323597,-203.574213235972
2013-07-24,4881,5084.62751967214,-203.627519672143
2013-07-25,4891,5082.71336881137,-191.713368811368
2013-07-26,4865,5080.83099173029,-215.830991730292
2013-07-29,4869,5078.97954025858,-209.979540258583
2013-07-30,4910,5077.15807701033,-167.15807701033
2013-07-31,4895,5075.36557780241,-180.365577802415
2013-08-01,4947,5073.60094935535,-126.600949355349
2013-08-02,4932,5071.86302383378,-139.863023833779
2013-08-05,4954,5070.15058107058,-116.150581070585
2013-08-06,4946,5068.46234308489,-122.462343084888
2013-08-07,4921,5066.79698388381,-145.796983883812
2013-08-08,4964,5065.15312685348,-101.153126853483
2013-08-09,4974,5063.52933511348,-89.52933511348
2013-08-12,5048,5061.92412997068,-13.9241299706817
2013-08-13,5066,5060.33599572415,5.66400427585161
2013-08-14,5035,5058.76341091728,-23.7634109172832
2013-08-15,5070,5057.20485643475,12.7951435652468
2013-08-16,5098,5055.65880333835,42.3411966616516
2013-08-19,5038,5054.1237279789,-16.1237279789051
2013-08-20,5029,5052.59812420939,-23.5981242093942
2013-08-21,5007,5051.08047921789,-44.0804792178899
2013-08-22,4955,5049.56927043794,-94.5692704379361
2013-08-23,4931,5048.06295708199,-117.062957081995
2013-08-26,5042,5046.55995927139,-4.55995927138593
2013-08-27,5025,5045.05864873832,-20.0586487383181
2013-08-28,5031,5043.55739533009,-12.5573953300851
2013-08-29,5040,5042.05456060255,-2.05456060255415
2013-08-30,4996,5040.54850092085,-44.5485009208516
2013-09-02,4987,5039.03757180085,-52.0375718008546
2013-09-03,5018,5037.52011034387,-19.5201103438678
2013-09-04,5038,5035.99443214095,2.00556785905113
2013-09-05,5044,5034.45884471435,9.54115528564969
2013-09-06,5167,5032.91165641532,134.088343584682
2013-09-09,5169,5031.35117953904,137.648820460956
2013-09-10,5153,5029.77578180744,123.224218192556
2013-09-11,5151,5028.18388784096,122.816112159042
2013-09-12,5147,5026.57397319588,120.426026804115
2013-09-13,5150,5024.94456419583,125.055435804169
2013-09-16,5084,5023.29423694366,60.7057630563409
2013-09-17,5073,5021.62161923513,51.3783807648693
2013-09-18,5053,5019.9253639593,33.074636040701
2013-09-23,5063,5018.20414524297,44.7958547570309
2013-09-24,5095,5016.45665088471,78.543349115288
2013-09-25,5128,5014.68158719984,113.318412800164
2013-09-26,5137,5012.87769297048,124.122307029522
2013-09-27,5103,5011.04375381988,91.9562461801216
2013-09-30,5089,5009.17860667847,79.8213933215327
2013-10-08,5156,5007.28112648774,148.718873512255
2013-10-09,5142,5005.35022118417,136.649778815827
2013-10-10,5231,5003.38486017855,227.615139821451
2013-10-11,5240,5001.38406936722,238.615930632783
2013-10-14,5219,4999.34696873351,219.653031266488
2013-10-15,5259,4997.27277689491,261.727223105094
2013-10-16,5224,4995.16080326481,228.839196735193
2013-10-17,5219,4993.01046544389,225.989534556111
2013-10-18,5213,4990.82127562599,222.178724374009
2013-10-21,5273,4988.59283941967,284.407160580331
2013-10-22,5240,4986.32485427336,253.675145726637
2013-10-23,5202,4984.01713519798,217.982864802025
2013-10-24,5224,4981.66960206356,242.330397936436
2013-10-25,5175,4979.2822648455,195.717735154502
2013-10-28,5173,4976.85523368885,196.144766311147
2013-10-29,5172,4974.38869964037,197.611300359625
2013-10-30,5178,4971.88293482538,206.117065174616
2013-10-31,5194,4969.33829305361,224.661706946388
2013-11-01,5209,4966.75521333536,242.244786664635
2013-11-04,5202,4964.13422754706,237.865772452945
2013-11-05,5221,4961.47596769929,259.524032300712
2013-11-06,5207,4958.78116412689,248.21883587311
2013-11-07,5202,4956.05065444148,245.949345558519
2013-11-08,5158,4953.28537885827,204.714621141728
2013-11-11,5142,4950.48637925819,191.513620741808
2013-11-12,5127,4947.65478214294,179.345217857061
2013-11-13,5139,4944.79179317814,194.208206821863
2013-11-14,5149,4941.89869216356,207.10130783644
2013-11-15,5072,4938.97683917682,133.023160823177
2013-11-18,5035,4936.027679903,98.9723200970046
2013-11-19,5045,4933.05271501349,111.947284986512
2013-11-20,5052,4930.05348609087,121.946513909126
2013-11-21,5036,4927.03158099226,108.968419007741
2013-11-22,5008,4923.98863798253,84.0113620174724
2013-11-25,4993,4920.92634036974,72.0736596302654
2013-11-26,4989,4917.84640618889,71.1535938111118
2013-11-27,5013,4914.75058326728,98.2494167327219
2013-11-28,5024,4911.64064884428,112.359351155723
2013-11-29,5012,4908.51842077161,103.481579228391
2013-12-02,4968,4905.38576334583,62.6142366541744
2013-12-03,4959,4902.24458363861,56.7554163613949
2013-12-04,4962,4899.09681460384,62.9031853961615
2013-12-05,4958,4895.94441265581,62.0555873441863
2013-12-06,4954,4892.78936021048,61.2106397895253
2013-12-09,4910,4889.63366533505,20.366334664949
2013-12-10,4894,4886.47936139878,7.52063860121721
2013-12-11,4906,4883.32849018954,22.6715098104599
2013-12-12,4879,4880.18309660392,-1.18309660391862
2013-12-13,4873,4877.04523490999,-4.04523490999318
2013-12-16,4875,4873.91695888682,1.08304111318496
2013-12-17,4872,4870.80032064128,1.19967935872114
2013-12-18,4875,4867.697372728,7.30262727200262
2013-12-19,4873,4864.61016819742,8.38983180257942
2013-12-20,4893,4861.54076311871,31.4592368812892
2013-12-23,4879,4858.49121702896,20.5087829710361
2013-12-24,4864,4855.46360246926,8.53639753073629
2013-12-25,4847,4852.4600004582,-5.46000045820008
2013-12-26,4882,4849.48249554302,32.517504456979
2013-12-27,4857,4846.53317001401,10.4668299859886
2013-12-30,4830,4843.61411960282,-13.6141196028233
2013-12-31,4788,4840.72744436774,-52.7274443677359
2014-01-02,4789,4837.87523873951,-48.875238739509
2014-01-03,4762,4835.05957535345,-73.0595753534483
2014-01-06,4653,4832.28250664188,-179.282506641883
2014-01-07,4617,4829.5460548371,-212.546054837102
2014-01-08,4564,4826.85216806337,-262.852168063371
2014-01-09,4547,4824.20270658684,-277.202706586838
2014-01-10,4554,4821.59942202131,-267.599422021314
2014-01-13,4559,4819.04395139591,-260.043951395913
2014-01-14,4578,4816.53782112508,-238.537821125078
2014-01-15,4542,4814.08245013145,-272.08245013145
2014-01-16,4472,4811.6791587359,-339.679158735899
2014-01-17,4484,4809.32915479113,-325.329154791129
2014-01-20,4521,4807.03350574023,-286.033505740226
2014-01-21,4472,4804.79314454829,-332.793144548292
2014-01-22,4486,4802.60888594574,-316.608885945737
2014-01-23,4467,4800.4814070996,-333.481407099596
2014-01-24,4479,4798.41125430359,-319.411254303592
2014-01-27,4473,4796.39883600346,-323.398836003464
2014-01-28,4375,4794.44442861346,-419.444428613462
2014-01-29,4413,4792.54817486757,-379.548174867568
2014-01-30,4386,4790.71004411837,-404.710044118372
2014-02-07,4484,4788.92984882852,-304.929848828518
2014-02-10,4531,4787.20723416962,-256.207234169617
2014-02-11,4516,4785.54171926777,-269.541719267767
2014-02-12,4514,4783.93271734317,-269.932717343166
2014-02-13,4568,4782.3795301986,-214.379530198603
2014-02-14,4563,4780.88134805703,-217.881348057028
2014-02-17,4511,4779.43727252582,-268.437272525821
2014-02-18,4531,4778.04631514886,-247.046315148858
2014-02-19,4545,4776.70737650893,-231.707376508929
2014-02-20,4568,4775.41925506983,-207.419255069834
2014-02-21,4632,4774.18065351678,-142.180653516782
2014-02-24,4740,4772.99018879624,-32.9901887962437
2014-02-25,4771,4771.84641908291,-0.846419082908323
2014-02-26,4714,4770.74788891468,-56.7478889146791
2014-02-27,4705,4769.69314247952,-64.6931424795207
2014-02-28,4680,4768.68070050817,-88.6807005081713
2014-03-03,4718,4767.70905698972,-49.7090569897177
2014-03-04,4713,4766.77666925644,-53.7766692564364
2014-03-05,4710,4765.88197409261,-55.8819740926062
2014-03-06,4845,4765.02338605358,79.9766139464165
2014-03-07,4889,4764.19929659524,124.800703404763
2014-03-10,4823,4763.40813023268,59.5918697673245
2014-03-11,4906,4762.64836306852,143.351636931483
2014-03-12,4877,4761.91849583827,115.081504161734
2014-03-13,4848,4761.21708853325,86.7829114667507
2014-03-14,4788,4760.54274871494,27.4572512850604
2014-03-17,4708,4759.89411981724,-51.894119817236
2014-03-18,4696,4759.26985662382,-63.2698566238163
2014-03-19,4734,4758.66859246742,-24.6685924674193
2014-03-20,4682,4758.08893452758,-76.0889345275818
2014-03-21,4683,4757.52947978681,-74.5294797868061
2014-03-24,4615,4756.98879377554,-141.988793775539
2014-03-25,4618,4756.46541121667,-138.465411216672
2014-03-26,4614,4755.95780814068,-141.95780814068
2014-03-27,4818,4755.464403342,62.5355966580016
2014-03-28,4899,4754.98355693543,144.016443064575
2014-03-31,4849,4754.51365488542,94.4863451145762
2014-04-01,4916,4754.05314268709,161.946857312908
2014-04-02,4769,4753.60050489238,15.3994951076242
2014-04-03,4798,4753.15429299554,44.8457070044557
2014-04-04,4789,4752.71306485639,36.2869351436107
2014-04-08,4765,4752.27539687212,12.7246031278837
2014-04-09,4825,4751.8398804395,73.1601195605017
2014-04-10,4797,4751.40511221514,45.5948877848546
2014-04-11,4792,4750.96971909712,41.0302809028841
2014-04-14,4848,4750.53234683056,97.467653169436
2014-04-15,4828,4750.09165812092,77.908341879081
2014-04-16,4862,4749.64635596281,112.353644037194
2014-04-17,4847,4749.19517555502,97.8048244449841
2014-04-18,4877,4748.73689853885,128.263101461152
2014-04-21,4835,4748.27034698416,86.729653015844
2014-04-22,4839,4747.79439597963,91.2056040203735
2014-04-23,4856,4747.30795646448,108.692043535521
2014-04-24,4871,4746.80997707867,124.190022921326
2014-04-25,4859,4746.29945139109,112.700548608913
2014-04-28,4871,4745.77542430576,125.22457569424
2014-04-29,4847,4745.23698731256,101.763012687436
2014-04-30,4855,4744.68328366421,110.316716335787
2014-05-05,4789,4744.11349867818,44.8865013218152
2014-05-06,4720,4743.52686327245,-23.5268632724498
2014-05-07,4732,4742.92262691919,-10.9226269191954
2014-05-08,4724,4742.30002936558,-18.3000293655791
2014-05-09,4715,4741.65830584383,-26.6583058438342
2014-05-12,4716,4740.99668402163,-24.9966840216316
2014-05-13,4746,4740.31438054715,5.68561945284869
2014-05-14,4872,4739.61060173605,132.389398263949
2014-05-15,4845,4738.88455625411,106.115443745885
2014-05-16,4854,4738.13550749156,115.864492508436
2014-05-19,4885,4737.36276270253,147.63723729747
2014-05-20,4885,4736.56567703486,148.434322965138
2014-05-21,4858,4735.74366666365,122.256333336352
2014-05-22,4815,4734.89620912087,80.1037908791262
2014-05-23,4799,4734.02283247425,64.9771675257501
2014-05-26,4825,4733.12309790329,91.8769020967089
2014-05-27,4805,4732.19659344634,72.8034065536629
2014-05-28,4807,4731.24294512003,75.7570548799733
2014-05-29,4814,4730.2618090349,83.7381909650956
2014-05-30,4842,4729.25287261663,112.747127383371
2014-06-03,4806,4728.21585790467,77.7841420953259
2014-06-04,4775,4727.15053354369,47.8494664563125
2014-06-05,4785,4726.05670033123,58.9432996687671
2014-06-06,4750,4724.9341788438,25.0658211562034
2014-06-09,4748,4723.78281402272,24.2171859772808
2014-06-10,4713,4722.60246117063,-9.60246117063104
2014-06-11,4682,4721.39298560043,-39.3929856004247
2014-06-12,4623,4720.1542486558,-97.1542486557961
2014-06-13,4639,4718.88609539689,-79.8860953968874
2014-06-16,4667,4717.58833072431,-50.5883307243084
2014-06-17,4648,4716.26072651689,-68.2607265168946
2014-06-18,5025,4714.90303374229,310.096966257713
2014-06-19,5031,4713.51497515192,317.485024848078
2014-06-20,5056,4712.09640167888,343.903598321117
2014-06-23,5081,4710.64729549165,370.352704508354
2014-06-24,5032,4709.16778091475,322.832219085248
2014-06-25,5074,4707.65813536166,366.341864638343
2014-06-26,5090,4706.11876969157,383.881230308432
2014-06-27,5034,4704.55024619488,329.449753805116
2014-06-30,4957,4702.9532858428,254.046714157204
2014-07-01,4963,4701.32874578804,261.671254211963
2014-07-02,4979,4699.67758819583,279.322411804173
2014-07-03,4959,4698.00088339588,260.999116604118
2014-07-04,4969,4696.29981717857,272.700182821429
2014-07-07,4820,4694.57568322075,125.424316779247
2014-07-08,4843,4692.82988792257,150.170112077433
2014-07-09,4858,4691.06388952955,166.936110470453
2014-07-10,4839,4689.27920836154,149.720791638456
2014-07-11,4776,4687.47743374304,88.5225662569649
2014-07-14,4798,4685.66021688706,112.339783112935
2014-07-15,4798,4683.82924559839,114.170754401613
2014-07-16,4811,4681.98625411843,129.013745881569
2014-07-17,4798,4680.13302388232,117.866976117678
2014-07-18,4832,4678.27138965419,153.728610345811
2014-07-21,4823,4676.40323491967,146.596765080327
2014-07-22,4888,4674.53050670963,213.469493290372
2014-07-23,4866,4672.65521265213,193.344787347874
2014-07-24,4804,4670.77944861494,133.220551385062
2014-07-25,4781,4668.90539038679,112.09460961321
2014-07-28,4827,4667.03526882444,159.964731175562
2014-07-29,4815,4665.17136112004,149.828638879959
2014-07-30,4752,4663.31601058873,88.6839894112732
2014-07-31,4759,4661.47162247876,97.5283775212361
2014-08-01,4707,4659.64063869683,47.3593613031735
2014-08-04,4758,4657.82554146393,100.174458536071
2014-08-05,4706,4656.0288325775,49.9711674225019
2014-08-06,4685,4654.25305524302,30.7469447569786
2014-08-07,4699,4652.50077332212,46.4992266778785
2014-08-08,4667,4650.77456338598,16.2254366140237
2014-08-11,4651,4649.07702122666,1.92297877333818
2014-08-12,4618,4647.41074934313,-29.41074934313
2014-08-13,4560,4645.77835102927,-85.778351029272
2014-08-14,4562,4644.18241742175,-82.182417421748
2014-08-15,4544,4642.62550419991,-98.6255041999144
2014-08-18,4554,4641.11013307226,-87.1101330722556
2014-08-19,4489,4639.63878497933,-150.638784979328
2014-08-20,4432,4638.21390485392,-206.213904853916
2014-08-21,4453,4636.8378753608,-183.837875360796
2014-08-22,4516,4635.51299392427,-119.512993924266
2014-08-25,4455,4634.24148197743,-179.241481977429
2014-08-26,4450,4633.02551155146,-183.025511551456
2014-08-27,4501,4631.86718058627,-130.867180586272
2014-08-28,4465,4630.76851136652,-165.768511366519
2014-08-29,4546,4629.73147208136,-83.7314720813586
2014-09-01,4594,4628.75796239823,-34.7579623982318
2014-09-02,4590,4627.84984737317,-37.849847373173
2014-09-03,4558,4627.00897769479,-69.008977694792
2014-09-04,4528,4626.23718840602,-98.2371884060225
2014-09-05,4473,4625.53628602433,-152.536286024332
2014-09-09,4481,4624.90803645976,-143.908036459761
2014-09-10,4434,4624.35414257013,-190.354142570134
2014-09-11,4387,4623.87624772722,-236.876247727217
2014-09-12,4429,4623.4759166183,-194.475916618303
2014-09-15,4401,4623.15461601548,-222.154616015485
2014-09-16,4374,4622.9137323023,-248.913732302302
2014-09-17,4383,4622.75456003258,-239.754560032579
2014-09-18,4403,4622.6782908691,-219.678290869096
2014-09-19,4284,4622.68601736986,-338.686017369863
2014-09-22,4225,4622.77874128658,-397.778741286579
2014-09-23,4227,4622.95732437186,-395.957324371864
2014-09-24,4253,4623.22246395249,-370.222463952495
2014-09-25,4349,4623.57469368255,-274.574693682554
2014-09-26,4483,4624.0143941809,-141.014394180896
2014-09-29,4638,4624.54183256862,13.4581674313802
2014-09-30,4637,4625.15721767661,11.8427823233869
2014-10-08,4572,4625.8607638991,-53.8607638990971
2014-10-09,4553,4626.65269052557,-73.652690525566
2014-10-10,4486,4627.53319458176,-141.533194581765
2014-10-13,4533,4628.50244264823,-95.5024426482282
2014-10-14,4547,4629.5605428013,-82.5605428012956
2014-10-15,4657,4630.70756364077,26.2924363592251
2014-10-16,4605,4631.94353963879,-26.9435396387907
2014-10-17,4567,4633.26851613641,-66.2685161364145
2014-10-20,4609,4634.6825273365,-25.682527336502
2014-10-21,4634,4636.18558004941,-2.18558004941123
2014-10-22,4685,4637.77767046993,47.2223295300704
2014-10-23,4718,4639.45879388881,78.5412061111899
2014-10-24,4688,4641.22896511679,46.771034883205
2014-10-27,4640,4643.08823143043,-3.08823143042787
2014-10-28,4577,4645.03665943945,-68.0366594394547
2014-10-29,4629,4647.07431447723,-18.074314477226
2014-10-30,4641,4649.20123375329,-8.2012337532877
2014-10-31,4678,4651.41744700617,26.5825529938338
