"HC0Date","HC0Close","HC0_hpft","HC0_hpfc"
2016-08-26,2784,2772.5312566549,11.4687433450971
2016-08-29,2830,2779.40550731016,50.5944926898374
2016-08-30,2780,2786.31045238627,-6.31045238626822
2016-08-31,2734,2793.24628178253,-59.246281782529
2016-09-01,2633,2800.21318278959,-167.213182789591
2016-09-02,2652,2807.21131820816,-155.211318208159
2016-09-05,2668,2814.2407817198,-146.240781719804
2016-09-06,2643,2821.30160284786,-178.301602847856
2016-09-07,2560,2828.39375066567,-268.393750665666
2016-09-08,2587,2835.51712054386,-248.517120543855
2016-09-09,2595,2842.67149690992,-247.671496909924
2016-09-12,2542,2849.85656146433,-307.856561464326
2016-09-13,2534,2857.07189353,-323.071893529999
2016-09-14,2552,2864.31694517452,-312.316945174521
2016-09-19,2540,2871.59103492046,-331.591034920464
2016-09-20,2548,2878.89335219106,-330.893352191058
2016-09-21,2530,2886.22294934328,-356.222949343279
2016-09-22,2567,2893.57874195596,-326.578741955962
2016-09-23,2604,2900.95949835979,-296.95949835979
2016-09-26,2619,2908.36385189087,-289.363851890869
2016-09-27,2570,2915.79031313424,-345.790313134238
2016-09-28,2585,2923.23727306353,-338.237273063533
2016-09-29,2565,2930.70297971657,-365.702979716574
2016-09-30,2541,2938.18554131751,-397.185541317507
2016-10-10,2568,2945.68291492354,-377.68291492354
2016-10-11,2675,2953.1928934114,-278.192893411396
2016-10-12,2711,2960.71311353885,-249.713113538846
2016-10-13,2696,2968.2410970699,-272.2410970699
2016-10-14,2718,2975.77426254722,-257.774262547221
2016-10-17,2738,2983.30991597994,-245.309915979938
2016-10-18,2729,2990.84525682366,-261.845256823664
2016-10-19,2756,2998.37738313276,-242.377383132762
2016-10-20,2806,3005.9032847253,-199.9032847253
2016-10-21,2791,3013.41985123026,-222.419851230264
2016-10-24,2806,3020.92388964468,-214.923889644679
2016-10-25,2884,3028.41211502615,-144.412115026151
2016-10-26,2854,3035.88115359136,-181.88115359136
2016-10-27,2849,3043.32757186289,-194.327571862888
2016-10-28,2909,3050.74786118087,-141.747861180867
2016-10-31,2969,3058.13843255833,-89.1384325583344
2016-11-01,3035,3065.49563841536,-30.4956384153617
2016-11-02,3064,3072.8157943259,-8.81579432589925
2016-11-03,3119,3080.09520325805,38.9047967419539
2016-11-04,3125,3087.33016453593,37.6698354640677
2016-11-07,3284,3094.51699356538,189.48300643462
2016-11-08,3220,3101.65202132334,118.347978676661
2016-11-09,3387,3108.7316571115,278.268342888499
2016-11-10,3346,3115.75235915181,230.247640848189
2016-11-11,3480,3122.71070069104,357.289299308957
2016-11-14,3350,3129.60335015132,220.396649848677
2016-11-15,3217,3136.42712364355,80.5728763564469
2016-11-16,3205,3143.17892838192,61.8210716180812
2016-11-17,3218,3149.85570488619,68.144295113809
2016-11-18,3179,3156.45441923022,22.5455807697797
2016-11-21,3151,3162.97206565642,-11.9720656564196
2016-11-22,3342,3169.40564772646,172.594352273536
2016-11-23,3424,3175.75216405294,248.247835947061
2016-11-24,3399,3182.00868459247,216.991315407528
2016-11-25,3551,3188.17238191706,362.82761808294
2016-11-28,3620,3194.24051829429,425.75948170571
2016-11-29,3413,3200.21050597009,212.789494029911
2016-11-30,3247,3206.07993318225,40.920066817746
2016-12-01,3513,3211.84647612707,301.153523872929
2016-12-02,3494,3217.50782791563,276.492172084372
2016-12-05,3583,3223.06180614377,359.938193856233
2016-12-06,3642,3228.50634269808,413.493657301925
2016-12-07,3751,3233.83951824922,517.16048175078
2016-12-08,3760,3239.05958438936,520.940415610637
2016-12-09,3740,3244.16500648396,495.834993516043
2016-12-12,3770,3249.15446523435,520.845534765654
2016-12-13,3822,3254.02684630038,567.97315369962
2016-12-14,3722,3258.78125063829,463.218749361708
2016-12-15,3787,3263.4170139815,523.582986018502
2016-12-16,3676,3267.9336635395,408.066336460502
2016-12-19,3556,3272.33094294988,283.669057050123
2016-12-20,3574,3276.60876452856,297.391235471444
2016-12-21,3588,3280.76715784894,307.232842151061
2016-12-22,3415,3284.80627541382,130.19372458618
2016-12-23,3385,3288.72639672372,96.2736032762789
2016-12-26,3299,3292.52785509603,6.47214490397285
2016-12-27,3391,3296.21102364368,94.7889763563181
2016-12-28,3405,3299.77627815509,105.223721844906
2016-12-29,3352,3303.22403360059,48.7759663994103
2016-12-30,3305,3306.55474844563,-1.55474844562846
2017-01-03,3298,3309.76890131788,-11.7689013178831
2017-01-04,3370,3312.86697020237,57.133029797625
2017-01-05,3358,3315.84942821877,42.1505717812323
2017-01-06,3273,3318.71677210398,-45.7167721039749
2017-01-09,3449,3321.46951601787,127.530483982125
2017-01-10,3562,3324.10815522308,237.891844776922
2017-01-11,3569,3326.63323769792,242.366762302075
2017-01-12,3592,3329.04540975578,262.954590244225
2017-01-13,3566,3331.34541789492,234.654582105084
2017-01-16,3721,3333.53411730789,387.465882692109
2017-01-17,3629,3335.61246018454,293.387539815462
2017-01-18,3622,3337.58155887751,284.418441122492
2017-01-19,3551,3339.44264701366,211.557352986337
2017-01-20,3452,3341.19707578735,110.802924212651
2017-01-23,3462,3342.84628384214,119.153716157858
2017-01-24,3585,3344.39175562297,240.608244377026
2017-01-25,3600,3345.83502482837,254.164975171626
2017-01-26,3660,3347.1777246145,312.822275385499
2017-02-03,3382,3348.42159319902,33.5784068009755
2017-02-06,3385,3349.56849810782,35.4315018921813
2017-02-07,3469,3350.6203207468,118.379679253205
2017-02-08,3533,3351.57895716775,181.421042832248
2017-02-09,3489,3352.44635235575,136.553647644254
2017-02-10,3620,3353.22452628839,266.775473711608
2017-02-13,3730,3353.91555538866,376.08444461134
2017-02-14,3728,3354.52162635406,373.478373645943
2017-02-15,3677,3355.04508134001,321.954918659986
2017-02-16,3653,3355.48841688306,297.511583116936
2017-02-17,3741,3355.85426260305,385.14573739695
2017-02-20,3762,3356.14537109896,405.854628901039
2017-02-21,3780,3356.36465417386,423.635345826141
2017-02-22,3679,3356.51519139448,322.484808605515
2017-02-23,3608,3356.6002374415,251.3997625585
2017-02-24,3591,3356.62318029773,234.37681970227
2017-02-27,3728,3356.58751186458,371.412488135423
2017-02-28,3549,3356.49682092551,192.503179074488
2017-03-01,3594,3356.35484979107,237.645150208933
2017-03-02,3579,3356.1654203445,222.834579655503
2017-03-03,3573,3355.93245270224,217.067547297759
2017-03-06,3467,3355.6599590916,111.340040908402
2017-03-07,3478,3355.35204146681,122.647958533192
2017-03-08,3423,3355.01284780563,67.9871521943669
2017-03-09,3372,3354.64657678353,17.3534232164724
2017-03-10,3423,3354.25745517916,68.7425448208395
2017-03-13,3570,3353.84971694439,216.150283055608
2017-03-14,3538,3353.42762444646,184.572375553537
2017-03-15,3596,3352.99552940046,243.004470599543
2017-03-16,3578,3352.55785981626,225.442140183737
2017-03-17,3542,3352.11914415205,189.880855847947
2017-03-20,3533,3351.68400405469,181.315995945312
2017-03-21,3453,3351.25713966008,101.742860339925
2017-03-22,3358,3350.84332605305,7.15667394694557
2017-03-23,3346,3350.44738037473,-4.44738037473447
2017-03-24,3353,3350.07412272456,2.92587727543827
2017-03-27,3229,3349.72837136358,-120.728371363582
2017-03-28,3217,3349.41494576231,-132.414945762313
2017-03-29,3213,3349.13861548693,-136.138615486933
2017-03-30,3191,3348.90409536869,-157.904095368695
2017-03-31,3165,3348.7160439646,-183.716043964596
2017-04-05,3170,3348.57905456042,-178.57905456042
2017-04-06,3161,3348.49764450117,-187.497644501173
2017-04-07,3078,3348.47625731442,-270.476257314417
2017-04-10,3068,3348.51925902374,-280.519259023738
2017-04-11,3030,3348.63090384862,-318.630903848615
2017-04-12,2913,3348.81533005332,-435.815330053322
2017-04-13,2954,3349.07654419282,-395.076544192816
2017-04-14,2984,3349.41837267357,-365.418372673569
2017-04-17,2973,3349.84447859317,-376.844478593165
2017-04-18,2881,3350.35837400008,-469.358374000077
2017-04-19,2893,3350.96341517029,-457.963415170285
2017-04-20,2930,3351.66276436609,-421.662764366089
2017-04-21,2961,3352.45939454601,-391.459394546011
2017-04-24,2956,3353.35610437024,-397.356104370243
2017-04-25,2992,3354.35553068512,-362.355530685117
2017-04-26,3020,3355.46014608635,-335.460146086354
2017-04-27,3063,3356.67227338624,-293.672273386239
2017-04-28,3149,3357.99409673145,-208.994096731452
2017-05-02,3142,3359.42767887623,-217.427678876228
2017-05-03,3112,3360.9749961848,-248.974996184795
2017-05-04,2891,3362.63793514599,-471.637935145989
2017-05-05,2887,3364.4182793322,-477.418279332199
2017-05-08,2931,3366.31761735977,-435.317617359767
2017-05-09,2895,3368.33734049919,-473.337340499193
2017-05-10,2930,3370.47866007849,-440.478660078492
2017-05-11,2952,3372.74259176694,-420.742591766942
2017-05-12,2840,3375.12996915764,-535.12996915764
2017-05-15,2916,3377.64145192561,-461.64145192561
2017-05-16,2916,3380.27747854489,-464.277478544891
2017-05-17,3037,3383.03829666513,-346.038296665128
2017-05-18,3048,3385.92396202261,-337.923962022614
2017-05-19,3117,3388.93438731506,-271.934387315058
2017-05-22,3170,3392.06934555624,-222.069345556238
2017-05-23,3153,3395.32849735307,-242.328497353068
2017-05-24,3128,3398.71141151825,-270.711411518252
2017-05-25,3133,3402.21755669494,-269.217556694938
2017-05-26,3116,3405.84628962581,-289.846289625805
2017-05-31,3037,3409.59685576926,-372.596855769265
2017-06-01,3021,3413.46838077355,-392.468380773547
2017-06-02,3012,3417.45983626954,-405.45983626954
2017-06-05,2936,3421.57003165805,-485.570031658054
2017-06-06,2938,3425.79760873884,-487.797608738844
2017-06-07,2957,3430.14100859677,-473.141008596766
2017-06-08,2974,3434.59847068059,-460.598470680594
2017-06-09,3074,3439.16803886161,-365.168038861614
2017-06-12,3104,3443.8475666182,-339.847566618195
2017-06-13,3006,3448.63475648312,-442.634756483118
2017-06-14,3120,3453.52717050959,-333.527170509589
2017-06-15,3185,3458.52218778368,-273.52218778368
2017-06-16,3164,3463.61704952457,-299.617049524568
2017-06-19,3236,3468.8088838883,-232.808883888303
2017-06-20,3228,3474.09469518145,-246.094695181451
2017-06-21,3197,3479.47139147681,-282.471391476807
2017-06-22,3194,3484.93577912123,-290.935779121231
2017-06-23,3238,3490.48454769941,-252.484547699407
2017-06-26,3288,3496.1142665348,-208.114266534803
2017-06-27,3350,3501.82140058413,-151.821400584132
2017-06-28,3389,3507.60232877784,-118.602328777843
2017-06-29,3377,3513.4533672897,-136.453367289702
2017-06-30,3383,3519.37078326792,-136.370783267915
2017-07-03,3460,3525.3507874563,-65.350787456299
2017-07-04,3391,3531.38953422861,-140.389534228608
2017-07-05,3430,3537.48315094519,-107.483150945188
2017-07-06,3414,3543.62770693493,-129.627706934926
2017-07-07,3444,3549.81922709749,-105.81922709749
2017-07-10,3452,3556.05368274975,-104.053682749747
2017-07-11,3569,3562.32700146711,6.67299853289252
2017-07-12,3590,3568.63506781335,21.3649321866499
2017-07-13,3680,3574.97376911067,105.026230889333
2017-07-14,3598,3581.33900151259,16.66099848741
2017-07-17,3698,3587.72670458636,110.273295413643
2017-07-18,3657,3594.13282478608,62.867175213918
2017-07-19,3731,3600.55335414848,130.446645851524
2017-07-20,3617,3606.98431069699,10.0156893030069
2017-07-21,3629,3613.42176637652,15.5782336234801
2017-07-24,3586,3619.86179727201,-33.8617972720102
2017-07-25,3631,3626.30048590784,4.69951409216325
2017-07-26,3644,3632.73390081126,11.2660991887403
2017-07-27,3666,3639.15811245215,26.8418875478512
2017-07-28,3660,3645.5691959573,14.4308040426982
2017-07-31,3802,3651.96323754887,150.036762451131
2017-08-01,3766,3658.33632941411,107.663670585889
2017-08-02,3797,3664.68462575951,132.315374240494
2017-08-03,3809,3671.00432529533,137.995674704671
2017-08-04,3897,3677.29168142573,219.708318574271
2017-08-07,4030,3683.54300459662,346.456995403381
2017-08-08,4010,3689.7546960727,320.245303927304
2017-08-09,4098,3695.92330032987,402.076699670126
2017-08-10,4073,3702.04549422063,370.954505779374
2017-08-11,3937,3708.11812079978,228.881879200216
2017-08-14,3876,3714.13817645988,161.861823540125
2017-08-15,3840,3720.10275220394,119.897247796061
2017-08-16,3829,3726.00900594227,102.990994057733
2017-08-17,3942,3731.85414514583,210.145854854168
2017-08-18,4021,3737.63541985781,283.364580142187
2017-08-21,4068,3743.3501669874,324.649833012605
2017-08-22,4047,3748.99584057537,298.004159424632
2017-08-23,3865,3754.57002885937,110.429971140632
2017-08-24,3962,3760.07044326024,201.929556739763
2017-08-25,4050,3765.49484084597,284.505159154027
2017-08-28,4081,3770.8410621545,310.158937845503
2017-08-29,4054,3776.10706532615,277.892934673845
2017-08-30,4068,3781.29093670895,286.70906329105
2017-08-31,4072,3786.39087752056,285.609122479441
2017-09-01,4251,3791.40520749247,459.594792507535
2017-09-04,4284,3796.33236441578,487.667635584225
2017-09-05,4338,3801.17097605936,536.829023940642
2017-09-06,4222,3805.91987177439,416.080128225614
2017-09-07,4217,3810.57810281555,406.42189718445
2017-09-08,4151,3815.14489242823,335.855107571767
2017-09-11,4161,3819.6196318566,341.380368143404
2017-09-12,4177,3824.00185117347,352.998148826534
2017-09-13,4119,3828.29122156459,290.708778435413
2017-09-14,4078,3832.4875601311,245.512439868901
2017-09-15,4065,3836.59080414153,228.409195858468
2017-09-18,4046,3840.60099234937,205.39900765063
2017-09-19,3982,3844.51825792299,137.481742077011
2017-09-20,3993,3848.34281893457,144.657181065434
2017-09-21,3890,3852.07495028601,37.9250497139948
2017-09-22,3765,3855.71498667448,-90.7149866744769
2017-09-25,3820,3859.26327847375,-39.2632784737515
2017-09-26,3846,3862.72013855969,-16.7201385596893
2017-09-27,3919,3866.08586357824,52.9141364217608
2017-09-28,3880,3869.36074326405,10.6392567359459
2017-09-29,3978,3872.54508922433,105.45491077567
2017-10-09,4007,3875.63921746407,131.360782535933
2017-10-10,3850,3878.64348757936,-28.6434875793635
2017-10-11,3814,3881.55831346517,-67.5583134651664
2017-10-12,4002,3884.3840971765,117.615902823501
2017-10-13,4128,3887.12121284262,240.878787157382
2017-10-16,4170,3889.77008321031,280.229916789692
2017-10-17,4049,3892.33123059616,156.668769403838
2017-10-18,4035,3894.80529315233,140.19470684767
2017-10-19,3916,3897.19297379143,18.807026208575
2017-10-20,4113,3899.49503337723,213.504966622774
2017-10-23,4040,3901.71224054744,138.28775945256
2017-10-24,4078,3903.84545219423,174.154547805774
2017-10-25,4053,3905.89558237227,147.104417627732
2017-10-26,3946,3907.86361712463,38.1363828753702
2017-10-27,3834,3909.75060330157,-75.7506033015653
2017-10-30,3836,3911.55760351749,-75.557603517491
2017-10-31,3886,3913.28564907442,-27.2856490744207
2017-11-01,3785,3914.93574004167,-129.935740041674
2017-11-02,3831,3916.50886521014,-85.5088652101426
2017-11-03,3823,3918.00595966039,-95.0059596603865
2017-11-06,3970,3919.42792312698,50.5720768730187
2017-11-07,3924,3920.77561607299,3.22438392701212
2017-11-08,3930,3922.0499198656,7.95008013440164
2017-11-09,3942,3923.25171720526,18.7482827947361
2017-11-10,4011,3924.3818940785,86.6181059215043
2017-11-13,4059,3925.44134422159,133.558655778409
2017-11-14,4079,3926.43099717525,152.569002824752
2017-11-15,4036,3927.35183768803,108.648162311972
2017-11-16,4019,3928.2049135743,90.7950864257039
2017-11-17,3934,3928.99131755923,5.00868244077513
2017-11-20,3990,3929.71217989909,60.2878201009077
2017-11-21,4017,3930.36863292052,86.631367079484
2017-11-22,4045,3930.96183387071,114.038166129291
2017-11-23,3992,3931.49297580667,60.5070241933324
2017-11-24,3985,3931.96329892442,53.0367010755757
2017-11-27,4002,3932.37406843094,69.625931569062
2017-11-28,3917,3932.72657145647,-15.7265714564716
2017-11-29,3973,3933.0221239119,39.9778760880958
2017-11-30,3968,3933.26203520737,34.7379647926323
2017-12-01,3989,3933.44763127828,55.5523687217182
2017-12-04,4074,3933.58025241932,140.419747580681
2017-12-05,4050,3933.66126188815,116.33873811185
2017-12-06,3932,3933.6920809865,-1.6920809864974
2017-12-07,3832,3933.67417910577,-101.674179105772
2017-12-08,3923,3933.60902493786,-10.6090249378641
2017-12-11,3921,3933.49804514677,-12.4980451467715
2017-12-12,3914,3933.34266201104,-19.3426620110448
2017-12-13,3864,3933.14429264312,-69.1442926431199
2017-12-14,3863,3932.90434615993,-69.9043461599326
2017-12-15,3926,3932.62420309705,-6.62420309704821
2017-12-18,3942,3932.30521509422,9.69478490578313
2017-12-19,3828,3931.94873105303,-103.948731053032
2017-12-20,3840,3931.55610388257,-91.5561038825652
2017-12-21,3881,3931.12864352372,-50.1286435237246
2017-12-22,3970,3930.66762207171,39.3323779282937
2017-12-25,3829,3930.1742909006,-101.174290900603
2017-12-26,3870,3929.64991764294,-59.6499176429427
2017-12-27,3857,3929.09572810977,-72.0957281097664
2017-12-28,3848,3928.51292345532,-80.5129234553221
2017-12-29,3846,3927.90267503241,-81.9026750324102
2018-01-02,3927,3927.26612091298,-0.266120912975776
2018-01-03,3864,3926.60436531368,-62.6043653136802
2018-01-04,3877,3925.91851234119,-48.9185123411938
2018-01-05,3842,3925.20964022406,-83.2096402240561
2018-01-08,3864,3924.47880696989,-60.4788069698934
2018-01-09,3862,3923.72703619075,-61.7270361907491
2018-01-10,3880,3922.95532649925,-42.9553264992449
2018-01-11,3874,3922.1646509925,-48.1646509925037
2018-01-12,3831,3921.35596501161,-90.3559650116094
2018-01-15,3837,3920.5302039883,-83.5302039882967
2018-01-16,3822,3919.68826600482,-97.6882660048221
2018-01-17,3843,3918.83101461542,-75.8310146154153
2018-01-18,3861,3917.95927299391,-56.9592729939119
2018-01-19,3923,3917.0738329686,5.92616703139917
2018-01-22,3898,3916.17546282316,-18.1754628231622
2018-01-23,3903,3915.26493329087,-12.2649332908698
2018-01-24,3939,3914.34300759202,24.6569924079781
2018-01-25,3973,3913.41044387706,59.5895561229406
2018-01-26,3962,3912.46801048866,49.5319895113356
2018-01-29,3964,3911.51650040142,52.4834995985758
2018-01-30,3939,3910.55672706447,28.4432729355276
2018-01-31,3934,3909.58952562149,24.4104743785091
2018-02-01,3972,3908.61574297347,63.384257026527
2018-02-02,4033,3907.63623611173,125.363763888266
2018-02-05,4028,3906.65188822809,121.348111771914
2018-02-06,4010,3905.66363433467,104.336365665333
2018-02-07,4012,3904.67245960406,107.327540395938
2018-02-08,4027,3903.6793923373,123.320607662695
2018-02-09,3958,3902.68550520032,55.3144947996781
2018-02-12,3973,3901.69192183482,71.3080781651808
2018-02-13,3985,3900.69978874729,84.3002112527097
2018-02-14,3984,3899.71028192012,84.2897180798757
2018-02-22,3927,3898.72461218201,28.2753878179874
2018-02-23,3972,3897.74402520365,74.2559747963486
2018-02-26,4080,3896.76977834363,183.230221656366
2018-02-27,4099,3895.80315965498,203.196840345018
2018-02-28,4087,3894.84553293072,192.154467069279
2018-03-01,4094,3893.8983459573,200.101654042704
2018-03-02,4120,3892.96312595006,227.036874049938
2018-03-05,4047,3892.04148283837,154.958517161631
2018-03-06,4042,3891.13512039945,150.864879600548
2018-03-07,3946,3890.24580646418,55.7541935358213
2018-03-08,3883,3889.37537122494,-6.37537122494178
2018-03-09,3803,3888.5256679206,-85.5256679206
2018-03-12,3821,3887.69854715471,-66.6985471547052
2018-03-13,3811,3886.89582417803,-75.8958241780282
2018-03-14,3856,3886.11928667072,-30.1192866707222
2018-03-15,3862,3885.37069094069,-23.3706909406899
2018-03-16,3877,3884.65178084579,-7.65178084579219
2018-03-19,3815,3883.9642905833,-68.9642905833008
2018-03-20,3816,3883.30995118765,-67.3099511876456
2018-03-21,3735,3882.69046518606,-147.690465186064
2018-03-22,3747,3882.10750728259,-135.107507282593
2018-03-23,3536,3881.56269113215,-345.562691132146
2018-03-26,3513,3881.05757454146,-368.057574541458
2018-03-27,3587,3880.59357247553,-293.593572475528
2018-03-28,3579,3880.1719477593,-301.171947759297
2018-03-29,3631,3879.79384185773,-248.793841857734
2018-03-30,3726,3879.4602717436,-153.460271743599
2018-04-02,3712,3879.17215154817,-167.172151548175
2018-04-03,3698,3878.93033196852,-180.930331968522
2018-04-04,3713,3878.73559459945,-165.73559459945
2018-04-09,3782,3878.58864624644,-96.5886462464392
2018-04-10,3531,3878.49012520651,-347.490125206512
2018-04-11,3479,3878.4406298508,-399.440629850803
2018-04-12,3510,3878.44061491205,-368.440614912055
2018-04-13,3549,3878.4903700103,-329.490370010304
2018-04-16,3459,3878.59003246698,-419.590032466982
2018-04-17,3501,3878.73960340588,-377.739603405878
2018-04-18,3577,3878.93891050834,-301.938910508336
2018-04-19,3620,3879.18762531378,-259.187625313777
2018-04-20,3587,3879.48529455219,-292.485294552186
2018-04-23,3680,3879.83135781593,-199.831357815927
2018-04-24,3675,3880.22513379561,-205.225133795606
2018-04-25,3677,3880.6658585796,-203.665858579598
2018-04-26,3671,3881.15268342443,-210.152683424431
2018-04-27,3698,3881.68467539936,-183.684675399355
2018-05-02,3801,3882.26081470497,-81.2608147049739
2018-05-03,3737,3882.88000561397,-145.880005613966
2018-05-04,3737,3883.5411188092,-146.541118809201
2018-05-07,3745,3884.24296467247,-139.242964672474
2018-05-08,3734,3884.98429301148,-150.984293011476
2018-05-09,3676,3885.76379607641,-209.763796076412
2018-05-10,3716,3886.5801037066,-170.580103706603
2018-05-11,3767,3887.43175903351,-120.431759033515
2018-05-14,3769,3888.31723467768,-119.317234677685
2018-05-15,3796,3889.23495347795,-93.2349534779475
2018-05-16,3810,3890.18328895217,-80.1832889521691
2018-05-17,3847,3891.16057607869,-44.1605760786895
2018-05-18,3800,3892.16511669134,-92.1651166913365
2018-05-21,3755,3893.19519436965,-138.19519436965
2018-05-22,3762,3894.24905459586,-132.249054595865
2018-05-23,3709,3895.3248857278,-186.3248857278
2018-05-24,3773,3896.42082145698,-123.42082145698
2018-05-25,3764,3897.53491845558,-133.534918455578
2018-05-28,3786,3898.66518237864,-112.665182378636
2018-05-29,3851,3899.8095636832,-48.8095636831979
2018-05-30,3867,3900.96596625506,-33.9659662550594
2018-05-31,3901,3902.13227380409,-1.13227380409062
2018-06-01,3901,3903.30635600004,-2.30635600003932
2018-06-04,3867,3904.48608204459,-37.486082044594
2018-06-05,3909,3905.66932018607,3.33067981393096
2018-06-06,3918,3906.85392317756,11.1460768224422
2018-06-07,3943,3908.03774514893,34.9622548510724
2018-06-08,3936,3909.21864483738,26.7813551626191
2018-06-11,3936,3910.3944954321,25.6055045679001
2018-06-12,3976,3911.56318119262,64.436818807379
2018-06-13,3963,3912.72259696275,50.2774030372488
2018-06-14,3979,3913.87066422189,65.1293357781139
2018-06-15,3968,3915.00532523211,52.9946747678946
2018-06-19,3847,3916.12454917729,-69.1245491772921
2018-06-20,3909,3917.22632714727,-8.22632714726921
2018-06-21,3872,3918.30862165845,-46.3086216584543
2018-06-22,3870,3919.36939182689,-49.3693918268882
2018-06-25,3849,3920.40657762647,-71.4065776264676
2018-06-26,3805,3921.41809862384,-116.418098623836
2018-06-27,3831,3922.40184486888,-91.4018448688785
2018-06-28,3875,3923.35565828909,-48.3556582890943
2018-06-29,3926,3924.27734303014,1.72265696985701
2018-07-02,3861,3925.16468324915,-64.1646832491531
2018-07-03,3869,3926.01546381552,-57.0154638155186
2018-07-04,3890,3926.82744307554,-36.8274430755429
2018-07-05,3852,3927.59835580751,-75.5983558075079
2018-07-06,3851,3928.32592156695,-77.3259215669509
2018-07-09,3898,3929.0078286598,-31.0078286598005
2018-07-10,3938,3929.64173342871,8.35826657129024
2018-07-11,3952,3930.22527939896,21.7747206010416
2018-07-12,4023,3930.75611355085,92.2438864491513
2018-07-13,4025,3931.23189186523,93.7681081347695
2018-07-16,4056,3931.65030845314,124.349691546859
2018-07-17,4046,3932.00909618549,113.990903814512
2018-07-18,4035,3932.30603933425,102.693960665746
2018-07-19,4019,3932.5389692908,86.4610307091985
2018-07-20,4061,3932.70575989589,128.294240104105
2018-07-23,4080,3932.80432072996,147.195679270036
2018-07-24,4051,3932.83261440514,118.167385594858
2018-07-25,4101,3932.78866437799,168.211335622011
2018-07-26,4094,3932.67054295146,161.329457048544
2018-07-27,4199,3932.47639195952,266.523608040476
2018-07-30,4172,3932.20441992357,239.795580076428
2018-07-31,4211,3931.85294553519,279.14705446481
2018-08-01,4179,3931.42038660778,247.579613392218
2018-08-02,4169,3930.90527634285,238.094723657147
2018-08-03,4221,3930.3062502814,290.693749718601
2018-08-06,4238,3929.62204238308,308.377957616916
2018-08-07,4249,3928.85150676902,320.148493230977
2018-08-08,4209,3927.9936250311,281.006374968896
2018-08-09,4220,3927.0475110977,292.9524889023
2018-08-10,4171,3926.01239505423,244.987604945774
2018-08-13,4273,3924.88762808048,348.112371919525
2018-08-14,4227,3923.67266262436,303.327337375645
2018-08-15,4238,3922.36709502987,315.632904970128
2018-08-16,4187,3920.97064702368,266.029352976325
2018-08-17,4261,3919.48317080284,341.51682919716
2018-08-20,4400,3917.9046285301,482.095371469902
2018-08-21,4282,3916.23512353747,365.764876462531
2018-08-22,4263,3914.47495843582,348.525041564178
2018-08-23,4226,3912.62458702857,313.375412971429
2018-08-24,4304,3910.68460718543,393.31539281457
2018-08-27,4197,3908.65574631289,288.344253687114
2018-08-28,4265,3906.5388943984,358.4611056016
2018-08-29,4184,3904.33506061864,279.664939381363
2018-08-30,4146,3902.04540232451,243.954597675487
2018-08-31,4064,3899.67119246867,164.328807531326
2018-09-03,4108,3897.21380484497,210.78619515503
2018-09-04,4136,3894.67468117405,241.325318825949
2018-09-05,4094,3892.05535030732,201.944649692676
2018-09-06,4140,3889.35744085005,250.642559149954
2018-09-07,4114,3886.5826648835,227.417335116502
2018-09-10,4164,3883.73283809461,280.267161905393
2018-09-11,3969,3880.80987017526,88.1901298247444
2018-09-12,3980,3877.81578666855,102.18421333145
2018-09-13,4013,3874.75264957198,138.247350428017
2018-09-14,3992,3871.62256312173,120.377436878274
2018-09-17,3969,3868.42768870001,100.572311299994
2018-09-18,4021,3865.1702374481,155.829762551896
2018-09-19,3982,3861.8524620801,120.147537919905
2018-09-20,3978,3858.47667972346,119.52332027654
2018-09-21,4013,3855.04525717001,157.954742829986
2018-09-25,3952,3851.56061061771,100.439389382289
2018-09-26,3929,3848.02522155675,80.9747784432544
2018-09-27,3886,3844.44161299469,41.5583870053115
2018-09-28,3869,3840.81234141101,28.1876585889909
2018-10-08,3891,3837.13998046374,53.8600195362585
2018-10-09,3947,3833.42711546247,113.572884537527
2018-10-10,3939,3829.67635398033,109.323646019673
2018-10-11,3909,3825.89035053689,83.1096494631126
2018-10-12,3931,3822.07180484181,108.928195158193
2018-10-15,3968,3818.22345095902,149.776549040981
2018-10-16,3947,3814.34806797886,132.651932021139
2018-10-17,3975,3810.4484969033,164.551503096705
2018-10-18,3854,3806.52763356728,47.472366432716
2018-10-19,3860,3802.58844182473,57.4115581752676
2018-10-22,3901,3798.63390515273,102.366094847267
2018-10-23,3873,3794.66703076001,78.3329692399938
2018-10-24,3923,3790.69086816929,132.309131830714
2018-10-25,3948,3786.70849928302,161.291500716983
2018-10-26,3927,3782.72306069493,144.276939305074
2018-10-29,3835,3778.73775567015,56.2622443298525
2018-10-30,3844,3774.75584711206,69.2441528879447
2018-10-31,3802,3770.78062118068,31.219378819318
2018-11-01,3667,3766.81539265877,-99.8153926587655
2018-11-02,3744,3762.86348923384,-18.8634892338367
2018-11-05,3773,3758.92819733376,14.0718026662353
2018-11-06,3719,3755.01279558904,-36.0127955890356
2018-11-07,3713,3751.12056844687,-38.1205684468675
2018-11-08,3720,3747.25478546824,-27.2547854682387
2018-11-09,3635,3743.41870045657,-108.418700456569
2018-11-13,3611,3739.61555594923,-128.61555594923
2018-11-14,3617,3735.84854966774,-118.848549667745
2018-11-15,3622,3732.12082616913,-110.120826169135
2018-11-16,3624,3728.43548088315,-104.435480883152
2018-11-19,3615,3724.79556372004,-109.795563720041
2018-11-20,3571,3721.20408142061,-150.204081420614
