"J0Date","J0Close","J0_hpft","J0_hpfc"
2015-08-31,786,767.815113221984,18.1848867780162
2015-09-01,787,765.893596214143,21.1064037858569
2015-09-02,782,763.977691567706,18.0223084322938
2015-09-07,782.5,762.067747871982,20.4322521280183
2015-09-08,787.5,760.164121165941,27.335878834059
2015-09-09,791,758.267175934449,32.7328240655506
2015-09-10,790.5,756.377287961922,34.122712038078
2015-09-11,787.5,754.4948465632,33.0051534368003
2015-09-14,774.5,752.620255158111,21.879744841889
2015-09-15,775,750.753930809451,24.2460691905489
2015-09-16,779,748.896299624215,30.1037003757845
2015-09-17,776.5,747.047797731772,29.4522022682283
2015-09-18,777,745.208873705174,31.791126294826
2015-09-21,778,743.37998829176,34.6200117082404
2015-09-22,774,741.561615380114,32.4383846198858
2015-09-23,770.5,739.754243169307,30.7457568306933
2015-09-24,770.5,737.958373267119,32.5416267328813
2015-09-25,771.5,736.174519990431,35.3254800095685
2015-09-28,766,734.403211107478,31.5967888925217
2015-09-29,763.5,732.644988988639,30.8550110113607
2015-09-30,759.5,730.900409065179,28.5995909348214
2015-10-08,758,729.170039522525,28.8299604774752
2015-10-09,764,727.454460368066,36.5455396319339
2015-10-12,744,725.754263526318,18.2457364736817
2015-10-13,743,724.070056028246,18.9299439717537
2015-10-14,738,722.402452446879,15.5975475531211
2015-10-15,736.5,720.75207518015,15.7479248198499
2015-10-16,737.5,719.119553073356,18.3804469266442
2015-10-19,735,717.505521481342,17.4944785186578
2015-10-20,738,715.910623356759,22.0893766432406
2015-10-21,737.5,714.335508883671,23.1644911163291
2015-10-22,740,712.7808373771,27.2191626229004
2015-10-23,741.5,711.247277727273,30.2527222727268
2015-10-26,738,709.735510075746,28.2644899242545
2015-10-27,737.5,708.246227069321,29.2537729306789
2015-10-28,724.5,706.780133038218,17.7198669617825
2015-10-29,723,705.337944405009,17.6620555949908
2015-10-30,725,703.9203849169,21.0796150831003
2015-11-02,717.5,702.52818562192,14.9718143780803
2015-11-03,717.5,701.162086281514,16.337913718486
2015-11-04,712.5,699.822832845904,12.6771671540957
2015-11-05,709,698.511178018766,10.4888219812338
2015-11-06,712.5,697.227879743973,15.2721202560273
2015-11-09,711,695.973700301114,15.0262996988858
2015-11-10,714,694.74940828259,19.2505917174101
2015-11-11,707.5,693.555778492125,13.9442215078747
2015-11-12,703.5,692.393593690896,11.106406309104
2015-11-13,707,691.26364240391,15.7363575960895
2015-11-16,703.5,690.166717747219,13.333282252781
2015-11-17,705,689.103619341608,15.8963806583922
2015-11-18,705,688.075152319404,16.9248476805959
2015-11-19,675,687.082128383783,-12.0821283837828
2015-11-20,677,686.125366233861,-9.12536623386107
2015-11-23,681.5,685.205679574772,-3.70567957477235
2015-11-24,694.5,684.323878339381,10.1761216606187
2015-11-25,629.5,683.480770928859,-53.9807709288587
2015-11-26,632,682.677169950659,-50.677169950659
2015-11-27,618,681.913865698801,-63.9138656988009
2015-11-30,611.5,681.19162751985,-69.6916275198502
2015-12-01,613.5,680.511198340109,-67.0111983401089
2015-12-02,623,679.873292278678,-56.8732922786785
2015-12-03,616.5,679.278595754777,-62.7785957547771
2015-12-04,611.5,678.727771678517,-67.2277716785175
2015-12-07,617,678.221457009953,-61.2214570099533
2015-12-08,612.5,677.760260919828,-65.260260919828
2015-12-09,607.5,677.344767272406,-69.8447672724059
2015-12-10,606.5,676.975532955891,-70.4755329558907
2015-12-11,610.5,676.653085987619,-66.1530859876191
2015-12-14,615,676.377925253082,-61.3779252530818
2015-12-15,615.5,676.150522292779,-60.6505222927787
2015-12-16,617.5,675.971323276013,-58.4713232760129
2015-12-17,617.5,675.840749301674,-58.3407493016744
2015-12-18,630,675.759197298833,-45.7591972988329
2015-12-21,640,675.727040080956,-35.7270400809556
2015-12-22,637.5,675.744631546423,-38.2446315464227
2015-12-23,635,675.812310825569,-40.8123108255689
2015-12-24,629,675.930401239782,-46.9304012397819
2015-12-25,631.5,676.099209240452,-44.5992092404522
2015-12-28,629,676.319021879805,-47.3190218798046
2015-12-29,641,676.590107774403,-35.5901077744027
2015-12-30,644.5,676.912715981166,-32.4127159811661
2015-12-31,643,677.287080845554,-34.2870808455539
2016-01-04,636,677.713423314691,-41.7134233146908
2016-01-05,640,678.191950162915,-38.1919501629151
2016-01-06,625.5,678.722850922045,-53.222850922045
2016-01-07,621,679.306299336766,-58.3062993367665
2016-01-08,624,679.942447151478,-55.9424471514778
2016-01-11,623.5,680.631422009173,-57.131422009173
2016-01-12,612.5,681.373328428568,-68.8733284285683
2016-01-13,617,682.168247312517,-65.1682473125169
2016-01-14,621,683.016231094356,-62.0162310943559
2016-01-15,626.5,683.91730526953,-57.4173052695297
2016-01-18,639,684.871469698401,-45.8714696984005
2016-01-19,641.5,685.878700507442,-44.3787005074422
2016-01-20,633.5,686.938954861583,-53.4389548615826
2016-01-21,637,688.052171581476,-51.0521715814757
2016-01-22,646,689.218267398207,-43.2182673982069
2016-01-25,645,690.437137940001,-45.4371379400009
2016-01-26,647.5,691.708660970368,-44.2086609703683
2016-01-27,653,693.032695470869,-40.032695470869
2016-01-28,644.5,694.409082149004,-49.909082149004
2016-01-29,639.5,695.837645164342,-56.3376451643421
2016-02-01,643,697.318188046244,-54.3181880462443
2016-02-02,642,698.850491036137,-56.8504910361373
2016-02-03,644.5,700.434311922598,-55.9343119225985
2016-02-04,649.5,702.069384994327,-52.5693849943271
2016-02-05,641.5,703.755421419259,-62.2554214192593
2016-02-15,642,705.492110635169,-63.4921106351685
2016-02-16,657,707.279116345791,-50.2791163457911
2016-02-17,654,709.116076010048,-55.1160760100484
2016-02-18,658,711.002606303237,-53.0026063032367
2016-02-19,668,712.938301118116,-44.9383011181155
2016-02-22,690,714.922732438219,-24.9227324382191
2016-02-23,691.5,716.95545367123,-25.4554536712295
2016-02-24,705.5,719.03600792312,-13.5360079231205
2016-02-25,701,721.163927777339,-20.1639277773396
2016-02-26,701.5,723.338740222108,-21.8387402221084
2016-02-29,712,725.559963910736,-13.5599639107357
2016-03-01,710,727.827108469302,-17.827108469302
2016-03-02,710,730.139677918621,-20.1396779186209
2016-03-03,702,732.497168910731,-30.4971689107306
2016-03-04,705.5,734.899069772533,-29.3990697725329
2016-03-07,729,737.344856224682,-8.34485622468186
2016-03-08,752,739.833991835502,12.1660081644976
2016-03-09,722,742.36593672373,-20.3659367237301
2016-03-10,727,744.940156037234,-17.9401560372336
2016-03-11,736.5,747.556106505326,-11.0561065053258
2016-03-14,745,750.213237441561,-5.21323744156099
2016-03-15,744,752.910993589325,-8.91099358932523
2016-03-16,753.5,755.648817537168,-2.14881753716805
2016-03-17,761,758.426148190158,2.57385180984153
2016-03-18,772.5,761.242423565132,11.2575764348684
2016-03-21,766,764.09708274272,1.9029172572802
2016-03-22,768,766.989569457123,1.01043054287677
2016-03-23,774.5,769.919328229073,4.58067177092731
2016-03-24,756,772.885803997034,-16.8858039970345
2016-03-25,764,775.888443592896,-11.8884435928964
2016-03-28,774.5,778.926686868669,-4.42668686866856
2016-03-29,784,781.999968762135,2.00003123786461
2016-03-30,774.5,785.107722381164,-10.607722381164
2016-03-31,792,788.249381660509,3.7506183394906
2016-04-01,811.5,791.424376150053,20.0756238499469
2016-04-06,815,794.632136950072,20.3678630499279
2016-04-07,825.5,797.87210345917,27.6278965408295
2016-04-08,834.5,801.143723495413,33.3562765045867
2016-04-11,860.5,804.446456296907,56.0535437030933
2016-04-12,903,807.779774890073,95.2202251099266
2016-04-13,927.5,811.143175471541,116.356824528459
2016-04-14,913,814.536193598166,98.4638064018341
2016-04-15,881,817.958412923989,63.0415870760107
2016-04-18,941,821.409457804088,119.590542195912
2016-04-19,962.5,824.888978652399,137.611021347601
2016-04-20,1008,828.396675316749,179.603324683251
2016-04-21,1025.5,831.932304527883,193.567695472117
2016-04-22,1063,835.495697257282,227.504302742718
2016-04-25,1110,839.086764489523,270.913235510477
2016-04-26,1101.5,842.705511250292,258.794488749708
2016-04-27,1056.5,846.352054549991,210.147945450009
2016-04-28,1056.5,850.026618374213,206.473381625787
2016-04-29,1107,853.729513575333,253.270486424667
2016-05-03,1075.5,857.461136353311,218.038863646689
2016-05-04,1068,861.221987600213,206.778012399787
2016-05-05,1027,865.012658336397,161.987341663603
2016-05-06,984,868.833825056075,115.166174943925
2016-05-09,929.5,872.686231212421,56.8137687875785
2016-05-10,936,876.570667863656,59.4293321363437
2016-05-11,916,880.487949552662,35.5120504473375
2016-05-12,913.5,884.438915387883,29.061084612117
2016-05-13,870,888.42441915705,-18.4244191570499
2016-05-16,873,892.445326660604,-19.4453266606041
2016-05-17,924.5,896.502496083021,27.9975039169793
2016-05-18,893,900.596777570989,-7.5967775709894
2016-05-19,898.5,904.729032844155,-6.22903284415504
2016-05-20,921.5,908.900120481829,12.5998795181709
2016-05-23,863.5,913.110896488685,-49.6108964886846
2016-05-24,829.5,917.362222077647,-87.8622220776467
2016-05-25,818,921.654937954447,-103.654937954447
2016-05-26,842.5,925.989848506196,-83.4898485061963
2016-05-27,850,930.367715273067,-80.3677152730665
2016-05-30,848,934.789265283889,-86.7892652838891
2016-05-31,851.5,939.255192346894,-87.7551923468942
2016-06-01,847.5,943.766154395006,-96.2661543950055
2016-06-02,853,948.322773086674,-95.322773086674
2016-06-03,857.5,952.925630287717,-95.4256302877169
2016-06-06,888.5,957.575268461581,-69.0752684615815
2016-06-07,888.5,962.272190626466,-73.7721906264655
2016-06-08,882,967.016871247502,-85.0168712475019
2016-06-13,876,971.809754295569,-95.809754295569
2016-06-14,832.5,976.651248598806,-144.151248598805
2016-06-15,836,981.54172338165,-145.54172338165
2016-06-16,834.5,986.481488282056,-151.981488282056
2016-06-17,854.5,991.47079277698,-136.97079277698
2016-06-20,845.5,996.509823520217,-151.009823520217
2016-06-21,842.5,1001.59871054758,-159.098710547578
2016-06-22,872,1006.73752147317,-134.737521473167
2016-06-23,877,1011.92625814618,-134.926258146181
2016-06-24,880.5,1017.16486672093,-136.664866720933
2016-06-27,938.5,1022.45323757846,-83.9532375784581
2016-06-28,937.5,1027.79120460812,-90.2912046081204
2016-06-29,932,1033.17856699638,-101.178566996379
2016-06-30,952,1038.61508660687,-86.6150866068732
2016-07-01,949.5,1044.10048348021,-94.6004834802137
2016-07-04,974,1049.63444185371,-75.6344418537119
2016-07-05,951,1055.21660686065,-104.216606860647
2016-07-06,939.5,1060.84659237008,-121.346592370084
2016-07-07,946,1066.52396917215,-120.523969172154
2016-07-08,957.5,1072.24825789711,-114.748257897114
2016-07-11,958.5,1078.01892935551,-119.518929355507
2016-07-12,1019,1083.83540692567,-64.835406925673
2016-07-13,1012,1089.69706458152,-77.6970645815227
2016-07-14,1014,1095.60324949657,-81.6032494965684
2016-07-15,1022,1101.55327672753,-79.5532767275285
2016-07-18,962.5,1107.5464275997,-145.046427599698
2016-07-19,957,1113.58195055417,-156.581950554166
2016-07-20,964.5,1119.65903407557,-155.159034075574
2016-07-21,1018,1125.77680192409,-107.776801924087
2016-07-22,1011,1131.93431372327,-120.934313723271
2016-07-25,1061,1138.13058454592,-77.1305845459182
2016-07-26,1054.5,1144.36457947578,-89.8645794757829
2016-07-27,1079.5,1150.63523171362,-71.1352317136183
2016-07-28,1087,1156.94143731396,-69.9414373139608
2016-07-29,1075,1163.28206292688,-88.2820629268785
2016-08-01,1109,1169.6559462914,-60.6559462913965
2016-08-02,1127.5,1176.06188865431,-48.5618886543065
2016-08-03,1126,1182.49866618972,-56.4986661897178
2016-08-04,1121.5,1188.96503499816,-67.4650349981559
2016-08-05,1155,1195.45972782588,-40.4597278258816
2016-08-08,1217,1201.98144953186,15.0185504681427
2016-08-09,1239,1208.52888825057,30.4711117494343
2016-08-10,1274.5,1215.10073832465,59.3992616753496
2016-08-11,1265,1221.69570669214,43.3042933078571
2016-08-12,1249,1228.31252484451,20.687475155495
2016-08-15,1211,1234.94994217332,-23.9499421733212
2016-08-16,1226.5,1241.60671662157,-15.1067166215743
2016-08-17,1239,1248.28159623236,-9.28159623236013
2016-08-18,1233,1254.9733228042,-21.9733228042012
2016-08-19,1236,1261.68063429901,-25.6806342990085
2016-08-22,1259.5,1268.40225959581,-8.90225959581061
2016-08-23,1277,1275.13691695827,1.86308304173011
2016-08-24,1272.5,1281.88332097026,-9.38332097026249
2016-08-25,1249.5,1288.64018698571,-39.1401869857083
2016-08-26,1227,1295.40622647992,-68.4062264799225
2016-08-29,1223.5,1302.1801347492,-78.6801347491984
2016-08-30,1228.5,1308.96057881344,-80.4605788134427
2016-08-31,1175,1315.74619316938,-140.746193169378
2016-09-01,1191.5,1322.53557905454,-131.035579054543
2016-09-02,1223.5,1329.32727952767,-105.827279527668
2016-09-05,1273,1336.11978348265,-63.1197834826462
2016-09-06,1274,1342.91153606862,-68.9115360686238
2016-09-07,1189.5,1349.70095634357,-160.200956343565
2016-09-08,1208.5,1356.48643488018,-147.986434880175
2016-09-09,1185.5,1363.26629603054,-177.76629603054
2016-09-12,1143,1370.0388029751,-227.038802975104
2016-09-13,1130.5,1376.80214541284,-246.302145412844
2016-09-14,1130,1383.55441919406,-253.55441919406
2016-09-19,1152.5,1390.29361835763,-237.793618357631
2016-09-20,1184,1397.01763213323,-213.017632133233
2016-09-21,1219.5,1403.72425145621,-184.224251456215
2016-09-22,1217,1410.41117920904,-193.411179209043
2016-09-23,1247.5,1417.07604212326,-169.576042123259
2016-09-26,1271,1423.71638698194,-152.716386981939
2016-09-27,1252,1430.32969047234,-178.329690472344
2016-09-28,1258,1436.91336615486,-178.913366154861
2016-09-29,1293,1443.46475387562,-150.464753875619
2016-09-30,1309.5,1449.98111952504,-140.481119525037
2016-10-10,1330,1456.4596667976,-126.459666797599
2016-10-11,1359.5,1462.89754131837,-103.397541318368
2016-10-12,1396,1469.29183643935,-73.2918364393515
2016-10-13,1419,1475.63960277185,-56.6396027718514
2016-10-14,1454,1481.93786063141,-27.9378606314113
2016-10-17,1485,1488.18360692115,-3.18360692115141
2016-10-18,1497.5,1494.37382699563,3.12617300437052
2016-10-19,1536.5,1500.50550489347,35.9944951065334
2016-10-20,1548.5,1506.5756259456,41.9243740544015
2016-10-21,1568,1512.5811903614,55.4188096385955
2016-10-24,1595.5,1518.51921568051,76.9807843194949
2016-10-25,1680,1524.38674235004,155.613257649958
2016-10-26,1705,1530.18084263821,174.819157361785
2016-10-27,1675,1535.89865313719,139.101346862807
2016-10-28,1757.5,1541.53738270269,215.96261729731
2016-10-31,1816,1547.09429768923,268.905702310771
2016-11-01,1783,1552.56675372142,230.433246278577
2016-11-02,1778,1557.95221757861,220.04778242139
2016-11-03,1809.5,1563.24825129248,246.251748707521
2016-11-04,1910.5,1568.45250785297,342.047492147029
2016-11-07,2001.5,1573.56274204095,427.937257959047
2016-11-08,1965.5,1578.57685002612,386.923149973884
2016-11-09,2153,1583.49290486983,569.507095130169
2016-11-10,2096.5,1588.30913957234,508.190860427662
2016-11-11,2139,1593.02402254513,545.97597745487
2016-11-14,2183,1597.63623226494,585.363767735063
2016-11-15,1977,1602.14467289328,374.855327106721
2016-11-16,2057,1606.54849055766,450.451509442335
2016-11-17,2048,1610.84698633555,437.153013664449
2016-11-18,2010,1615.03964750305,394.960352496952
2016-11-21,2022,1619.12614203769,402.873857962313
2016-11-22,2183.5,1623.10630117784,560.393698822162
2016-11-23,2160,1626.98012269345,533.019877306547
2016-11-24,2119,1630.74783599891,488.252164001088
2016-11-25,2143,1634.40989083746,508.590109162538
2016-11-28,2199.5,1637.96693877631,561.533061223695
2016-11-29,2084,1641.41984161317,442.580158386831
2016-11-30,2078,1644.76969326118,433.230306738818
2016-12-01,2092,1648.01777057798,443.982229422019
2016-12-02,1728,1651.16552950158,76.83447049842
2016-12-05,1765.5,1654.21460949421,111.285390505794
2016-12-06,1747.5,1657.16668177831,90.3333182216889
2016-12-07,1870,1660.02346357731,209.976536422691
2016-12-08,1826,1662.78670945502,163.213290544979
2016-12-09,1763,1665.45826077063,97.5417392293728
2016-12-12,1735.5,1668.04002634949,67.4599736505069
2016-12-13,1761.5,1670.53395533665,90.9660446633502
2016-12-14,1753.5,1672.94202476241,80.5579752375928
2016-12-15,1789.5,1675.26624925887,114.233750741133
2016-12-16,1749.5,1677.50867675758,71.9913232424204
2016-12-19,1755.5,1679.67140240963,75.8285975903688
2016-12-20,1779.5,1681.7565511244,97.7434488755971
2016-12-21,1771,1683.76627915571,87.2337208442918
2016-12-22,1653,1685.70278316064,-32.7027831606364
2016-12-23,1646,1687.56829585521,-41.5682958552081
2016-12-26,1554,1689.36503643739,-135.365036437395
2016-12-27,1547,1691.09520692282,-144.095206922816
2016-12-28,1545,1692.76095337223,-147.760953372232
2016-12-29,1539.5,1694.36436228344,-154.864362283435
2016-12-30,1518,1695.90745907556,-177.90745907556
2017-01-03,1480.5,1697.39220515328,-216.892205153282
2017-01-04,1495,1698.82048838144,-203.820488381436
2017-01-05,1506.5,1700.19410697035,-193.69410697035
2017-01-06,1532,1701.51477487906,-169.514774879062
2017-01-09,1589,1702.78412600131,-113.784126001312
2017-01-10,1687,1704.00372416023,-17.0037241602349
2017-01-11,1667,1705.17508614519,-38.1750861451937
2017-01-12,1690,1706.29972171685,-16.2997217168535
2017-01-13,1699.5,1707.37912485589,-7.87912485588809
2017-01-16,1826,1708.41478280547,117.585217194533
2017-01-17,1662,1709.40817955157,-47.4081795515748
2017-01-18,1676.5,1710.36084768533,-33.8608476853327
2017-01-19,1677.5,1711.27430020119,-33.7743002011909
2017-01-20,1611,1712.15003609696,-101.150036096963
2017-01-23,1590,1712.98954040934,-122.989540409338
2017-01-24,1648,1713.79425636387,-65.7942563638671
2017-01-25,1622.5,1714.56557634705,-92.0655763470501
2017-01-26,1699.5,1715.30486554872,-15.8048655487195
2017-02-03,1579,1716.0134511025,-137.013451102501
2017-02-06,1528.5,1716.69265360895,-188.192653608954
2017-02-07,1565,1717.34373703272,-152.343737032716
2017-02-08,1570,1717.96788754721,-147.967887547214
2017-02-09,1533,1718.56622835305,-185.566228353045
2017-02-10,1586.5,1719.13982148684,-132.639821486845
2017-02-13,1662.5,1719.6896522797,-57.189652279702
2017-02-14,1680,1720.21665123465,-40.2166512346471
2017-02-15,1655.5,1720.72172521484,-65.221725214835
2017-02-16,1650.5,1721.20576445953,-70.7057644595277
2017-02-17,1694.5,1721.66963224783,-27.1696322478298
2017-02-20,1759,1722.11416263203,36.8858373679704
2017-02-21,1736,1722.54017843352,13.4598215664835
2017-02-22,1666.5,1722.94851772088,-56.4485177208827
2017-02-23,1685,1723.34002412638,-38.3400241263845
2017-02-24,1716,1723.71551794878,-7.71551794878285
2017-02-27,1738,1724.07580363858,13.9241963614192
2017-02-28,1718,1724.42168245704,-6.42168245704038
2017-03-01,1818.5,1724.75396142111,93.7460385788883
2017-03-02,1810.5,1725.07344489327,85.4265551067333
2017-03-03,1806,1725.38097598679,80.6190240132076
2017-03-06,1788.5,1725.67743312692,62.8225668730766
2017-03-07,1798.5,1725.96372806354,72.5362719364635
2017-03-08,1787,1726.24079851482,60.7592014851752
2017-03-09,1794.5,1726.50961218259,67.9903878174092
2017-03-10,1768,1726.77116188403,41.2288381159719
2017-03-13,1850,1727.02646854082,122.973531459184
2017-03-14,1863,1727.27657011699,135.723429883009
2017-03-15,1863,1727.5225554089,135.477444591105
2017-03-16,1877.5,1727.76556931548,149.734430684516
2017-03-17,1856,1728.00681273663,127.993187263369
2017-03-20,1900,1728.24754846641,171.752451533592
2017-03-21,1890,1728.48909220613,161.510907793874
2017-03-22,1852,1728.73283065265,123.267169347351
2017-03-23,1894,1728.98021726496,165.019782735044
2017-03-24,1892.5,1729.23275645572,163.267243544282
2017-03-27,1843.5,1729.49202085015,114.00797914985
2017-03-28,1854.5,1729.75965056158,124.740349438425
2017-03-29,1915,1730.03733282965,184.96266717035
2017-03-30,1907,1730.32680645664,176.673193543355
2017-03-31,1900.5,1730.62988670098,169.870113299024
2017-04-05,1896.5,1730.94846185066,165.551538149343
2017-04-06,1915,1731.28449041119,183.715509588807
2017-04-07,1818,1731.63999932039,86.3600006796138
2017-04-10,1797,1732.01709145668,64.982908543315
2017-04-11,1736,1732.41790539624,3.58209460376031
2017-04-12,1633.5,1732.84460657657,-99.3446065765691
2017-04-13,1635,1733.29936191588,-98.299361915879
2017-04-14,1612,1733.78429726733,-121.784297267326
2017-04-17,1654,1734.30149785102,-80.3014978510241
2017-04-18,1604,1734.85299854646,-130.852998546455
2017-04-19,1546,1735.44080103944,-189.440801039444
2017-04-20,1605.5,1736.06685292673,-130.566852926732
2017-04-21,1651,1736.73302349772,-85.7330234977159
2017-04-24,1599,1737.44112807077,-138.441128070772
2017-04-25,1604.5,1738.19294652555,-133.692946525546
2017-04-26,1570.5,1738.99020151593,-168.490201515929
2017-04-27,1599,1739.83456043223,-140.83456043223
2017-04-28,1629,1740.727621018,-111.727621017996
2017-05-02,1628.5,1741.67092280113,-113.17092280113
2017-05-03,1573.5,1742.66595912603,-169.165959126031
2017-05-04,1493,1743.71417655678,-250.714176556777
2017-05-05,1477.5,1744.81695173083,-267.316951730828
2017-05-08,1498.5,1745.97555765071,-247.475557650707
2017-05-09,1527,1747.1911568208,-220.191156820804
2017-05-10,1572.5,1748.46480944916,-175.964809449162
2017-05-11,1542.5,1749.79748472546,-207.297484725457
2017-05-12,1507.5,1751.19007910268,-243.69007910268
2017-05-15,1507,1752.64340334535,-245.643403345346
2017-05-16,1514,1754.15816748642,-240.158167486419
2017-05-17,1550,1755.73498001963,-205.734980019633
2017-05-18,1531,1757.37435016706,-226.374350167059
2017-05-19,1572,1759.07670210808,-187.07670210808
2017-05-22,1555,1760.84236644821,-205.842366448206
2017-05-23,1581,1762.67159646272,-181.67159646272
2017-05-24,1527,1764.56456034019,-237.564560340193
2017-05-25,1539.5,1766.52135117337,-227.021351173369
2017-05-26,1544,1768.54196385531,-224.541963855307
2017-05-31,1426.5,1770.62629943767,-344.126299437673
2017-06-01,1430.5,1772.77416615538,-342.274166155376
2017-06-02,1391,1774.98522999543,-383.985229995433
2017-06-05,1406.5,1777.25901546259,-370.759015462592
2017-06-06,1414.5,1779.59488833734,-365.094888337343
2017-06-07,1417.5,1781.99206114339,-364.492061143393
2017-06-08,1421.5,1784.44959548895,-362.949595488946
2017-06-09,1417,1786.96640231577,-369.966402315769
2017-06-12,1453,1789.5412425369,-336.541242536902
2017-06-13,1436.5,1792.1727241362,-355.672724136203
2017-06-14,1517.5,1794.85931598486,-277.359315984861
2017-06-15,1512,1797.59933993331,-285.599339933308
2017-06-16,1541,1800.39100318273,-259.391003182732
2017-06-19,1592.5,1803.23239487897,-210.732394878974
2017-06-20,1588.5,1806.12149694622,-217.621496946219
2017-06-21,1605.5,1809.05620420021,-203.556204200207
2017-06-22,1621.5,1812.0343215007,-190.534321500697
2017-06-23,1635.5,1815.05356956566,-179.553569565659
2017-06-26,1634,1818.11159035377,-184.111590353774
2017-06-27,1679,1821.20595160338,-142.205951603378
2017-06-28,1691.5,1824.33414494862,-132.834144948618
2017-06-29,1751.5,1827.49360324138,-75.9936032413751
2017-06-30,1752,1830.68170442523,-78.6817044252344
2017-07-03,1796,1833.89579503107,-37.8957950310706
2017-07-04,1761.5,1837.13318906595,-75.63318906595
2017-07-05,1772.5,1840.39118487225,-67.8911848722484
2017-07-06,1783.5,1843.66704952871,-60.167049528713
2017-07-07,1798.5,1846.95802205057,-48.4580220505699
2017-07-10,1831,1850.26131658243,-19.2613165824261
2017-07-11,1875,1853.57412723827,21.425872761725
2017-07-12,1851.5,1856.8936401702,-5.39364017020243
2017-07-13,1870.5,1860.21705038699,10.2829496130098
2017-07-14,1840,1863.54155066785,-23.5415506678527
2017-07-17,1906,1866.86433804257,39.135661957429
2017-07-18,1902.5,1870.1825998098,32.3174001902035
2017-07-19,1945.5,1873.49353944527,72.0064605547317
2017-07-20,1917.5,1876.79437378346,40.7056262165373
2017-07-21,1946,1880.08234942345,65.917650576554
2017-07-24,1898,1883.35472979032,14.6452702096842
2017-07-25,1932,1886.60880555691,45.3911944430916
2017-07-26,1937.5,1889.84187344979,47.6581265502124
2017-07-27,1951.5,1893.05124895843,58.4487510415709
2017-07-28,1958,1896.23426727229,61.7657327277135
2017-07-31,2064,1899.38828774113,164.61171225887
2017-08-01,2053,1902.51069524625,150.489304753751
2017-08-02,2090,1905.59894271278,184.401057287224
2017-08-03,2041.5,1908.65054527204,132.84945472796
2017-08-04,2012.5,1911.66309427947,100.836905720527
2017-08-07,2047.5,1914.63423600487,132.865763995131
2017-08-08,2081,1917.56165840022,163.438341599785
2017-08-09,2145.5,1920.44310433876,225.056895661237
2017-08-10,2161,1923.27638425259,237.72361574741
2017-08-11,2166.5,1926.05940160323,240.440598396766
2017-08-14,2107.5,1928.79015811768,178.709841882321
2017-08-15,2120.5,1931.46675491127,189.03324508873
2017-08-16,2119,1934.08736697093,184.912633029074
2017-08-17,2253.5,1936.65024742225,316.849752577751
2017-08-18,2268.5,1939.15372582633,329.346274173674
2017-08-21,2314,1941.59626271713,372.403737282874
2017-08-22,2357.5,1943.97645476713,413.523545232868
2017-08-23,2351.5,1946.29305258577,405.206947414232
2017-08-24,2398,1948.54497771624,449.455022283756
2017-08-25,2474.5,1950.73131919797,523.768680802034
2017-08-28,2476,1952.85135185714,523.148648142857
2017-08-29,2387.5,1954.90456702477,432.595432975233
2017-08-30,2386.5,1956.89067228066,429.609327719337
2017-08-31,2345,1958.80955402184,386.190445978157
2017-09-01,2341,1960.66127622892,380.338723771077
2017-09-04,2284,1962.44606251786,321.553937482142
2017-09-05,2305,1964.1642937214,340.835706278602
2017-09-06,2340,1965.81648358983,374.183516410167
2017-09-07,2375.5,1967.40328676125,408.096713238752
2017-09-08,2402,1968.92551254606,433.074487453942
2017-09-11,2414.5,1970.38413894549,444.115861054507
2017-09-12,2468,1971.78032297635,496.219677023651
2017-09-13,2429,1973.1154052351,455.884594764897
2017-09-14,2374.5,1974.39093143536,400.10906856464
2017-09-15,2279,1975.60863573524,303.39136426476
2017-09-18,2185.5,1976.77041768183,208.729582318172
2017-09-19,2177,1977.87830223183,199.121697768172
2017-09-20,2197,1978.93440062266,218.06559937734
2017-09-21,2086,1979.94090640031,106.059093599687
2017-09-22,2032,1980.90010325056,51.0998967494365
2017-09-25,2012.5,1981.81431869977,30.6856813002346
2017-09-26,1995.5,1982.68590139679,12.8140986032072
2017-09-27,1984,1983.51721267478,0.482787325221778
2017-09-28,1875,1984.31061916366,-109.310619163664
2017-09-29,1945,1985.06848769304,-40.0684876930391
2017-10-09,1884,1985.79313990785,-101.793139907851
2017-10-10,1805.5,1986.48688089029,-180.986880890287
2017-10-11,1790.5,1987.15197364542,-196.651973645419
2017-10-12,1820.5,1987.79060636556,-167.290606365561
2017-10-13,1890.5,1988.40488595506,-97.9048859550552
2017-10-16,1899.5,1988.99685016698,-89.4968501669792
2017-10-17,1819,1989.56849628454,-170.568496284542
2017-10-18,1775.5,1990.12178459649,-214.621784596494
2017-10-19,1687,1990.65860488546,-303.658604885461
2017-10-20,1762.5,1991.18075821805,-228.680758218054
2017-10-23,1688,1991.68992014058,-303.689920140581
2017-10-24,1681,1992.18767167196,-311.187671671956
2017-10-25,1722,1992.67546829788,-270.675468297884
2017-10-26,1731,1993.15463687163,-262.154636871627
2017-10-27,1724.5,1993.62639236006,-269.126392360064
2017-10-30,1683,1994.09184136589,-311.091841365889
2017-10-31,1670.5,1994.55197924577,-324.051979245773
2017-11-01,1688.5,1995.00767276353,-306.507672763525
2017-11-02,1746,1995.4596547329,-249.459654732896
2017-11-03,1729,1995.9085312697,-266.908531269696
2017-11-06,1790.5,1996.35480537315,-205.854805373147
2017-11-07,1831,1996.79886971321,-165.798869713213
2017-11-08,1867.5,1997.24103186776,-129.741031867758
