"P0Date","P0Close","P0_hpft","P0_hpfc"
2014-06-27,5994,5777.05543075019,216.944569249811
2014-06-30,5930,5770.1246833387,159.875316661303
2014-07-01,5786,5763.14748242239,22.8525175776146
2014-07-02,5820,5756.125609505,63.8743904949999
2014-07-03,5788,5749.06085553686,38.9391444631411
2014-07-04,5792,5741.95503787112,50.0449621288847
2014-07-07,5804,5734.80998995704,69.1900100429649
2014-07-08,5808,5727.6275659302,80.3724340697951
2014-07-09,5786,5720.4096485267,65.5903514732957
2014-07-10,5858,5713.15815370543,144.841846294572
2014-07-11,5806,5705.87502453757,100.12497546243
2014-07-14,5712,5698.56226396617,13.4377360338312
2014-07-15,5684,5691.22191632189,-7.22191632189411
2014-07-16,5710,5683.85603149003,26.143968509966
2014-07-17,5720,5676.46665637064,43.5333436293568
2014-07-18,5694,5669.05584867063,24.9441513293666
2014-07-21,5670,5661.62568409181,8.37431590819191
2014-07-22,5644,5654.17824864693,-10.178248646932
2014-07-23,5594,5646.71563181036,-52.7156318103557
2014-07-24,5646,5639.23991884917,6.76008115082918
2014-07-25,5650,5631.75317323993,18.2468267600728
2014-07-28,5628,5624.2574612535,3.74253874650045
2014-07-29,5652,5616.75485670332,35.2451432966825
2014-07-30,5654,5609.24743494979,44.7525650502059
2014-07-31,5656,5601.73728592227,54.2627140777331
2014-08-01,5656,5594.22651804898,61.773481951017
2014-08-04,5634,5586.71726218822,47.2827378117803
2014-08-05,5628,5579.21167473294,48.7883252670642
2014-08-06,5606,5571.71193162085,34.2880683791464
2014-08-07,5626,5564.22022895685,61.7797710431526
2014-08-08,5626,5556.73877701906,69.2612229809368
2014-08-11,5612,5549.26981162297,62.7301883770333
2014-08-12,5570,5541.81559721382,28.1844027861808
2014-08-13,5564,5534.37842416698,29.6215758330151
2014-08-14,5440,5526.96059450816,-86.960594508162
2014-08-15,5382,5519.56442250744,-137.56442250744
2014-08-18,5298,5512.19218648881,-214.192186488807
2014-08-19,5306,5504.84610791272,-198.846107912723
2014-08-20,5252,5497.5283197012,-245.528319701196
2014-08-21,5262,5490.2408725814,-228.240872581402
2014-08-22,5254,5482.98571578863,-228.98571578863
2014-08-25,5174,5475.76470421281,-301.76470421281
2014-08-26,5166,5468.57959809031,-302.579598090306
2014-08-27,5222,5461.43203292009,-239.432032920094
2014-08-28,5198,5454.32351912703,-256.323519127026
2014-08-29,5196,5447.25546816427,-251.255468164269
2014-09-01,5156,5440.22918553119,-284.229185531193
2014-09-02,5182,5433.2458728682,-251.245872868201
2014-09-03,5188,5426.30661432682,-238.306614326821
2014-09-04,5194,5419.41239020371,-225.412390203706
2014-09-05,5230,5412.56408228908,-182.564082289081
2014-09-09,5188,5405.76247919671,-217.762479196708
2014-09-10,5130,5399.00829407574,-269.008294075736
2014-09-11,5160,5392.30215006114,-232.302150061139
2014-09-12,5198,5385.6445590905,-187.644559090499
2014-09-15,5240,5379.03593707718,-139.035937077179
2014-09-16,5226,5372.47662236985,-146.47662236985
2014-09-17,5238,5365.9668958452,-127.966895845203
2014-09-18,5278,5359.50697783238,-81.5069778323823
2014-09-19,5196,5353.09703576423,-157.097035764235
2014-09-22,5076,5346.73720338187,-270.737203381868
2014-09-23,5116,5340.42754948893,-224.427549488934
2014-09-24,5140,5334.16803097694,-194.168030976941
2014-09-25,5250,5327.95851196825,-77.9585119682509
2014-09-26,5218,5321.79877632389,-103.798776323888
2014-09-29,5166,5315.68857568009,-149.688575680088
2014-09-30,5240,5309.62761876671,-69.6276187667124
2014-10-08,5238,5303.61555243849,-65.6155524384936
2014-10-09,5276,5297.65199476876,-21.6519947687553
2014-10-10,5230,5291.73653670812,-61.7365367081179
2014-10-13,5218,5285.86876025721,-67.8687602572054
2014-10-14,5264,5280.04822189699,-16.0482218969916
2014-10-15,5244,5274.27445005455,-30.2744500545449
2014-10-16,5214,5268.54696652293,-54.5469665229313
2014-10-17,5190,5262.8652805812,-72.865280581202
2014-10-20,5138,5257.2288789608,-119.228878960796
2014-10-21,5118,5251.63721827354,-133.637218273542
2014-10-22,5140,5246.08970584698,-106.089705846978
2014-10-23,5170,5240.58569376825,-70.5856937682524
2014-10-24,5178,5235.12449027141,-57.1244902714076
2014-10-27,5140,5229.70537441303,-89.7053744130347
2014-10-28,5150,5224.3276016369,-74.3276016368952
2014-10-29,5294,5218.99039030619,75.0096096938092
2014-10-30,5362,5213.69292805991,148.307071940091
2014-10-31,5396,5208.43443354324,187.565566456761
2014-11-03,5394,5203.21418670527,190.785813294731
2014-11-04,5338,5198.03154502732,139.968454972679
2014-11-05,5178,5192.88594485387,-14.8859448538651
2014-11-06,5296,5187.77688038674,108.223119613262
2014-11-07,5336,5182.70383967448,153.296160325519
2014-11-10,5366,5177.66635550069,188.333644499308
2014-11-11,5342,5172.66402401542,169.33597598458
2014-11-12,5420,5167.69651921845,252.303480781555
2014-11-13,5374,5162.76358510602,211.236414893977
2014-11-14,5332,5157.86506996667,174.134930033333
2014-11-17,5340,5153.00090940542,186.999090594584
2014-11-18,5334,5148.17111100784,185.828888992161
2014-11-19,5344,5143.37575965728,200.624240342715
2014-11-20,5286,5138.6150170513,147.384982948704
2014-11-21,5306,5133.88912781749,172.110872182514
2014-11-24,5306,5129.19839750634,176.801602493663
2014-11-25,5318,5124.54320281229,193.456797187712
2014-11-26,5306,5119.92399351225,186.076006487747
2014-11-27,5334,5115.34129935046,218.658700649538
2014-11-28,5200,5110.7957269875,89.2042730125015
2014-12-01,5042,5106.28797346862,-64.2879734686228
2014-12-02,5062,5101.81877271254,-39.818772712543
2014-12-03,5044,5097.38883206408,-53.3888320640829
2014-12-04,5038,5092.99884240835,-54.9988424083485
2014-12-05,5044,5088.64947256177,-44.6494725617717
2014-12-08,5038,5084.34136860646,-46.3413686064576
2014-12-09,5010,5080.07515816822,-70.0751581682216
2014-12-10,5044,5075.85144971722,-31.8514497172159
2014-12-11,4998,5071.6708227573,-73.6708227572965
2014-12-12,5010,5067.53384362624,-57.5338436262369
2014-12-15,5028,5063.44104820931,-35.4410482093117
2014-12-16,4952,5059.39294860956,-107.392948609564
2014-12-17,4940,5055.39004228018,-115.390042280184
2014-12-18,4926,5051.43278228228,-125.43278228228
2014-12-19,4912,5047.52157397955,-135.521573979555
2014-12-22,4950,5043.6567708868,-93.6567708867996
2014-12-23,4924,5039.83867049957,-115.83867049957
2014-12-24,4930,5036.06753159944,-106.06753159944
2014-12-25,4934,5032.34356508505,-98.3435650850495
2014-12-26,4932,5028.66693801083,-96.666938010826
2014-12-29,5062,5025.03777678019,36.9622232198146
2014-12-30,5082,5021.45616783803,60.5438321619679
2014-12-31,5078,5017.92221290821,60.0777870917908
2015-01-05,5006,5014.43603874076,-8.43603874075871
2015-01-06,5038,5010.99779691959,27.0022030804095
2015-01-07,5026,5007.60763554138,18.3923644586183
2015-01-08,5062,5004.26571386457,57.7342861354283
2015-01-09,5052,5000.97219875009,51.0278012499102
2015-01-12,5060,4997.72728092411,62.2727190758871
2015-01-13,4982,4994.53117220559,-12.5311722055915
2015-01-14,4938,4991.3841101544,-53.384110154402
2015-01-15,4956,4988.2863271505,-32.2863271505048
2015-01-16,4942,4985.23803350727,-43.238033507274
2015-01-19,4896,4982.2394261919,-86.2394261919012
2015-01-20,4888,4979.29068429884,-91.2906842988417
2015-01-21,4894,4976.39195127484,-82.3919512748403
2015-01-22,4876,4973.54333283044,-97.5433328304351
2015-01-23,4870,4970.7449006189,-100.744900618905
2015-01-26,4838,4967.99668597281,-129.99668597281
2015-01-27,4826,4965.29867858092,-139.298678580923
2015-01-28,4810,4962.65081439656,-152.650814396559
2015-01-29,4756,4960.05297179268,-204.052971792679
2015-01-30,4652,4957.50496604245,-305.504966042446
2015-02-02,4694,4955.00652807182,-261.006528071823
2015-02-03,4736,4952.55726252311,-216.557262523108
2015-02-04,4750,4950.15666614919,-200.156666149187
2015-02-05,4802,4947.80414618683,-145.804146186833
2015-02-06,4896,4945.49902713602,-49.4990271360232
2015-02-09,4916,4943.24057322733,-27.2405732273314
2015-02-10,4940,4941.02802823021,-1.02802823020571
2015-02-11,4936,4938.86062465406,-2.86062465405843
2015-02-12,4886,4936.73759458346,-50.7375945834595
2015-02-13,4986,4934.65816892028,51.3418310797205
2015-02-16,5000,4932.62155759372,67.378442406279
2015-02-17,4996,4930.62699175549,65.3730082445069
2015-02-25,4942,4928.67373040895,13.3262695910473
2015-02-26,4962,4926.76105957986,35.2389404201432
2015-02-27,5100,4924.88827080277,175.111729197228
2015-03-02,5164,4923.05467017837,240.945329821626
2015-03-03,5106,4921.25963619149,184.740363808507
2015-03-04,5142,4919.50264692433,222.497353075666
2015-03-05,4918,4917.78325682313,0.216743176871059
2015-03-06,4818,4916.10111230553,-98.1011123055309
2015-03-09,4814,4914.45585987891,-100.455859878913
2015-03-10,4742,4912.8471054996,-170.847105499602
2015-03-11,4742,4911.27441359933,-169.274413599333
2015-03-12,4748,4909.73727798876,-161.737277988762
2015-03-13,4724,4908.2351225071,-184.235122507096
2015-03-16,4650,4906.76730413795,-256.767304137951
2015-03-17,4662,4905.3331037096,-243.333103709602
2015-03-18,4616,4903.9316959129,-287.931695912903
2015-03-19,4738,4902.56215485467,-164.562154854665
2015-03-20,4688,4901.22343562238,-213.223435622379
2015-03-23,4730,4899.91442528013,-169.914425280132
2015-03-24,4730,4898.63392275394,-168.63392275394
2015-03-25,4716,4897.38065673408,-181.380656734084
2015-03-26,4752,4896.15328620432,-144.153286204315
2015-03-27,4688,4894.95039517302,-206.950395173022
2015-03-30,4664,4893.77050806127,-229.770508061274
2015-03-31,4644,4892.6120637453,-248.612063745304
2015-04-01,4650,4891.47340612336,-241.473406123358
2015-04-02,4670,4890.35277632749,-220.352776327492
2015-04-03,4678,4889.24831567438,-211.248315674379
2015-04-07,4746,4888.1580743957,-142.158074395699
2015-04-08,4714,4887.08001540157,-173.080015401572
2015-04-09,4656,4886.01204283971,-230.012042839706
2015-04-10,4626,4884.95198931347,-258.951989313469
2015-04-13,4676,4883.8975923485,-207.897592348503
2015-04-14,4642,4882.84648243011,-240.846482430114
2015-04-15,4720,4881.7962041071,-161.796204107101
2015-04-16,4762,4880.74420237202,-118.744202372015
2015-04-17,4742,4879.68785533735,-137.687855337355
2015-04-20,4846,4878.62449203155,-32.62449203155
2015-04-21,4918,4877.55138456841,40.4486154315905
2015-04-22,4896,4876.46579157606,19.5342084239354
2015-04-23,4880,4875.36498840252,4.63501159748456
2015-04-24,4868,4874.24625847039,-6.24625847039084
2015-04-27,4908,4873.10688711822,34.8931128817811
2015-04-28,4868,4871.94415710263,-3.94415710263476
2015-04-29,4852,4870.75536560369,-18.7553656036939
2015-04-30,4878,4869.53780817105,8.46219182894661
2015-05-04,4980,4868.28877260168,111.711227398315
2015-05-05,5050,4867.00555019041,182.994449809586
2015-05-06,5162,4865.68547840911,296.314521590893
2015-05-07,5108,4864.32597037204,243.674029627956
2015-05-08,5008,4862.92456167819,145.075438321808
2015-05-11,5094,4861.47888865139,232.521111348606
2015-05-12,5092,4859.98664758394,232.013352416059
2015-05-13,5116,4858.44563088293,257.554369117066
2015-05-14,5112,4856.8537268605,255.146273139505
2015-05-15,5138,4855.20893029146,282.791069708543
2015-05-18,5100,4853.5093414178,246.490658582202
2015-05-19,5026,4851.75317737575,174.24682262425
2015-05-20,4908,4849.93875719122,58.0612428087806
2015-05-21,4918,4848.06447191653,69.9355280834695
2015-05-22,4938,4846.12873660423,91.8712633957688
2015-05-25,4918,4844.12999521554,73.870004784458
2015-05-26,5058,4842.06672968729,215.933270312714
2015-05-27,5084,4839.93745249141,244.062547508591
2015-05-28,5148,4837.7407653579,310.259234642099
2015-05-29,5116,4835.47537090235,280.52462909765
2015-06-01,5184,4833.14009998905,350.859900010952
2015-06-02,5232,4830.73389943997,401.266100560026
2015-06-03,5138,4828.25586110854,309.744138891456
2015-06-04,5334,4825.70524271523,508.294757284771
2015-06-05,5372,4823.08143001654,548.918569983463
2015-06-08,5352,4820.38401887717,531.615981122834
2015-06-09,5258,4817.61283206319,440.387167936811
2015-06-10,5252,4814.76791208904,437.232087910958
2015-06-11,5256,4811.84948350769,444.150516492312
2015-06-12,5132,4808.85795160596,323.142048394042
2015-06-15,5132,4805.79390526492,326.206094735078
2015-06-16,5204,4802.65806693943,401.341933060573
2015-06-17,5190,4799.45129392478,390.548706075217
2015-06-18,5086,4796.17460941514,289.825390584858
2015-06-19,5114,4792.82919804151,321.170801958489
2015-06-23,5088,4789.41636423716,298.583635762837
2015-06-24,5140,4785.93754519447,354.06245480553
2015-06-25,5152,4782.39430152843,369.605698471574
2015-06-26,5122,4778.78834020896,343.211659791036
2015-06-29,5106,4775.12152098617,330.878479013831
2015-06-30,5014,4771.39584548023,242.604154519775
2015-07-01,5134,4767.61345208306,366.38654791694
2015-07-02,5114,4763.77657946935,350.223420530647
2015-07-03,5120,4759.88761776332,360.112382236676
2015-07-06,4990,4755.94910185745,234.050898142555
2015-07-07,4944,4751.96371550028,192.036284499718
2015-07-08,4774,4747.93423918736,26.0657608126402
2015-07-09,4792,4743.86353279449,48.1364672055075
2015-07-10,4912,4739.75446697194,172.245533028059
2015-07-13,4872,4735.6099322677,136.390067732298
2015-07-14,4934,4731.43289042914,202.567109570865
2015-07-15,4912,4727.22635958178,184.773640418218
2015-07-16,4862,4722.99344158422,139.006558415776
2015-07-17,4852,4718.73731467305,133.26268532695
2015-07-20,4890,4714.46121454465,175.53878545535
2015-07-21,4966,4710.16843198078,255.831568019219
2015-07-22,4952,4705.8623303239,246.137669676104
2015-07-23,4878,4701.54637866689,176.453621333109
2015-07-24,4860,4697.22414784613,162.775852153872
2015-07-27,4756,4692.89928163677,63.1007183632285
2015-07-28,4746,4688.57549109899,57.424508901007
2015-07-29,4774,4684.25651337625,89.7434866237463
2015-07-30,4748,4679.94610934902,68.0538906509776
2015-07-31,4752,4675.64807699407,76.3519230059255
2015-08-03,4644,4671.36624241893,-27.3662424189296
2015-08-04,4642,4667.10446329196,-25.1044632919582
2015-08-05,4644,4662.86658596945,-18.8665859694479
2015-08-06,4560,4658.65644643042,-98.6564464304219
2015-08-07,4572,4654.47787285529,-82.47787285529
2015-08-10,4566,4650.33465264382,-84.3346526438151
2015-08-11,4642,4646.23053910272,-4.2305391027174
2015-08-12,4674,4642.16925067827,31.830749321731
2015-08-13,4628,4638.15450406782,-10.1545040678157
2015-08-14,4586,4634.19002912651,-48.1900291265076
2015-08-17,4608,4630.27955151171,-22.279551511706
2015-08-18,4566,4626.42677696133,-60.4267769613259
2015-08-19,4544,4622.6354020034,-78.6354020033961
2015-08-20,4448,4618.90909818831,-170.909098188314
2015-08-21,4438,4615.2515045616,-177.251504561605
2015-08-24,4276,4611.66618952184,-335.666189521838
2015-08-25,4122,4608.15664819906,-486.156648199061
2015-08-26,4138,4604.72623697214,-466.726236972144
2015-08-27,4188,4601.37811126265,-413.378111262648
2015-08-28,4296,4598.11523356612,-302.115233566117
2015-08-31,4272,4594.94039550416,-322.940395504158
2015-09-01,4312,4591.85626381622,-279.85626381622
2015-09-02,4252,4588.8653717511,-336.865371751102
2015-09-07,4222,4585.97013687636,-363.970136876355
2015-09-08,4292,4583.17283751276,-291.172837512763
2015-09-09,4326,4580.47560153068,-254.475601530685
2015-09-10,4340,4577.88043644117,-237.880436441172
2015-09-11,4336,4575.38924456541,-239.389244565407
2015-09-14,4336,4573.00382989443,-237.003829894426
2015-09-15,4292,4570.72589746523,-278.72589746523
2015-09-16,4310,4568.55705434714,-258.557054347143
2015-09-17,4276,4566.49879239544,-290.498792395444
2015-09-18,4264,4564.55249658782,-300.552496587818
2015-09-21,4294,4562.71943182204,-268.719431822044
2015-09-22,4282,4561.00073875897,-279.000738758973
2015-09-23,4298,4559.39744698227,-261.397446982269
2015-09-24,4398,4557.91047074767,-159.910470747674
2015-09-25,4484,4556.54061625943,-72.5406162594279
2015-09-28,4502,4555.28862362153,-53.2886236215278
2015-09-29,4418,4554.15520295284,-136.155202952845
2015-09-30,4480,4553.1410423443,-73.1410423443016
2015-10-08,4482,4552.24677360631,-70.2467736063108
2015-10-09,4518,4551.47299831533,-33.4729983153283
2015-10-12,4600,4550.82028901076,49.1797109892383
2015-10-13,4666,4550.28920439541,115.710795604591
2015-10-14,4636,4549.88032350134,86.1196764986621
2015-10-15,4656,4549.59427319049,106.405726809511
2015-10-16,4622,4549.43171592333,72.5682840766668
2015-10-19,4562,4549.39335814428,12.6066418557208
2015-10-20,4516,4549.47993629453,-33.4799362945258
2015-10-21,4540,4549.69219202625,-9.69219202625204
2015-10-22,4618,4550.03085315232,67.9691468476769
2015-10-23,4548,4550.49664347961,-2.49664347960916
2015-10-26,4448,4551.09031491029,-103.090314910287
2015-10-27,4418,4551.81261831469,-133.812618314688
2015-10-28,4418,4552.6642619496,-134.664261949604
2015-10-29,4420,4553.64589875909,-133.64589875909
2015-10-30,4394,4554.75812602291,-160.758126022913
2015-11-02,4428,4556.00148577615,-128.001485776146
2015-11-03,4332,4557.37645360372,-225.37645360372
2015-11-04,4376,4558.88345217947,-182.883452179469
2015-11-05,4350,4560.52281101538,-210.522811015377
2015-11-06,4256,4562.29478402743,-306.294784027431
2015-11-09,4258,4564.19953810969,-306.19953810969
2015-11-10,4248,4566.23711354626,-318.237113546259
2015-11-11,4168,4568.40742405061,-400.407424050614
2015-11-12,4188,4570.71025178984,-382.710251789845
2015-11-13,4172,4573.14521341868,-401.14521341868
2015-11-16,4140,4575.71176739481,-435.711767394806
2015-11-17,4166,4578.40920635877,-412.409206358773
2015-11-18,4146,4581.23664284506,-435.236642845058
2015-11-19,4094,4584.19301891518,-490.193018915181
2015-11-20,4098,4587.27709672092,-489.277096720917
2015-11-23,4098,4590.48743578838,-492.487435788384
2015-11-24,4214,4593.82239339578,-379.822393395785
2015-11-25,4198,4597.28012324738,-399.280123247379
2015-11-26,4272,4600.85862204358,-328.85862204358
2015-11-27,4644,4604.55572143858,39.4442785614229
2015-11-30,4598,4608.36911715005,-10.36911715005
2015-12-01,4638,4612.29652119983,25.7034788001684
2015-12-02,4664,4616.33564132377,47.6643586762268
2015-12-03,4636,4620.48419588235,15.515804117649
2015-12-04,4656,4624.73992293885,31.2600770611512
2015-12-07,4788,4629.10056697,158.899433030001
2015-12-08,4690,4633.56388537427,56.4361146257269
2015-12-09,4640,4638.12770123274,1.8722987672648
2015-12-10,4658,4642.78986095481,15.2101390451927
2015-12-11,4730,4647.54821172401,82.4517882759903
2015-12-14,4708,4652.40060701096,55.5993929890382
2015-12-15,4676,4657.34493436847,18.6550656315317
2015-12-16,4656,4662.37910433222,-6.37910433221709
2015-12-17,4560,4667.50103514875,-107.501035148752
2015-12-18,4570,4672.70864242812,-102.708642428117
2015-12-21,4696,4677.99979734344,18.0002026565568
2015-12-22,4714,4683.37232861252,30.6276713874828
2015-12-23,4730,4688.82407239337,41.1759276066283
2015-12-24,4692,4694.35287750464,-2.35287750464437
2015-12-25,4734,4699.95660978526,34.0433902147385
2015-12-28,4650,4705.63313410142,-55.6331341014223
2015-12-29,4814,4711.38032939166,102.619670608343
2015-12-30,4864,4717.19605159797,146.803948402027
2015-12-31,4870,4723.07819908113,146.921800918867
2016-01-04,4804,4729.02473088498,74.975269115023
2016-01-05,4836,4735.03366678482,100.966333215181
2016-01-06,4724,4741.10305754756,-17.1030575475569
2016-01-07,4732,4747.23099567572,-15.2309956757217
2016-01-08,4728,4753.41556660198,-25.415566601982
2016-01-11,4694,4759.65484946322,-65.6548494632222
2016-01-12,4624,4765.94691289058,-141.946912890579
2016-01-13,4630,4772.28979837607,-142.289798376069
2016-01-14,4640,4778.68148873653,-138.681488736533
2016-01-15,4654,4785.11990797193,-131.119907971928
2016-01-18,4696,4791.60292275693,-95.6029227569281
2016-01-19,4710,4798.12834556637,-88.1283455663709
2016-01-20,4632,4804.69394935686,-172.693949356856
2016-01-21,4560,4811.29747065615,-251.297470656152
2016-01-22,4632,4817.93657460727,-185.936574607273
2016-01-25,4658,4824.60882247713,-166.608822477127
2016-01-26,4692,4831.31169867378,-139.311698673781
2016-01-27,4750,4838.04261873598,-88.0426187359757
2016-01-28,4742,4844.79894061658,-102.798940616579
2016-01-29,4704,4851.57798587513,-147.577985875132
2016-02-01,4720,4858.37703357832,-138.377033578321
2016-02-02,4778,4865.19330178994,-87.1933017899445
2016-02-03,4768,4872.02395137435,-104.02395137435
2016-02-04,4792,4878.86610715365,-86.8661071536499
2016-02-05,4834,4885.71685095065,-51.7168509506471
2016-02-15,4998,4892.57322868121,105.426771318787
2016-02-16,4988,4899.43226488352,88.5677351164832
2016-02-17,4970,4906.29102767494,63.7089723250647
2016-02-18,5000,4913.14662178317,86.8533782168269
2016-02-19,5034,4919.99617827069,114.00382172931
2016-02-22,5078,4926.83686410161,151.163135898394
2016-02-23,5010,4933.66589336466,76.3341066353386
2016-02-24,4902,4940.48054263334,-38.4805426333366
2016-02-25,4926,4947.27812003458,-21.2781200345762
2016-02-26,4934,4954.05591778901,-20.0559177890083
2016-02-29,4948,4960.81121932174,-12.8112193217412
2016-03-01,4952,4967.54129976759,-15.541299767587
2016-03-02,4918,4974.24342896572,-56.2434289657217
2016-03-03,4962,4980.91487033113,-18.9148703311288
2016-03-04,5054,4987.55286403008,66.447135969925
2016-03-07,5112,4994.15464241013,117.845357589868
2016-03-08,5102,5000.71746528544,101.282534714561
2016-03-09,5142,5007.23864118268,134.761358817319
2016-03-10,5070,5013.71552049473,56.2844795052669
2016-03-11,5118,5020.1455093193,97.8544906807032
2016-03-14,5144,5026.52603702002,117.473962979982
2016-03-15,5178,5032.85457340939,145.145426590613
2016-03-16,5172,5039.12863685903,132.871363140974
2016-03-17,5316,5045.34580573788,270.654194262115
2016-03-18,5344,5051.50371333848,292.496286661523
2016-03-21,5384,5057.60010483106,326.399895168945
2016-03-22,5460,5063.63284629187,396.367153708133
2016-03-23,5410,5069.59993871783,340.400061282173
2016-03-24,5354,5075.49954694816,278.500453051838
2016-03-25,5484,5081.32997652979,402.670023470211
2016-03-28,5488,5087.08964813041,400.910351869593
2016-03-29,5540,5092.77714886545,447.222851134547
2016-03-30,5506,5098.39123157047,407.608768429535
2016-03-31,5528,5103.9308339448,424.069166055201
2016-04-01,5584,5109.39506217728,474.604937822722
2016-04-06,5518,5114.78319774925,403.216802250746
2016-04-07,5534,5120.09471832537,413.905281674631
2016-04-08,5462,5125.3292682436,336.670731756403
2016-04-11,5434,5130.48666293372,303.513337066276
2016-04-12,5450,5135.56685699163,314.43314300837
2016-04-13,5516,5140.56993047313,375.430069526871
2016-04-14,5548,5145.49609340857,402.50390659143
2016-04-15,5522,5150.34571101576,371.65428898424
2016-04-18,5582,5155.11931489152,426.880685108484
2016-04-19,5686,5159.81759025932,526.182409740678
2016-04-20,5766,5164.44139879824,601.558601201763
2016-04-21,5846,5168.99181968991,677.00818031009
2016-04-22,5700,5173.47018077607,526.529819223926
2016-04-25,5684,5177.87808974646,506.121910253536
2016-04-26,5662,5182.21737193712,479.782628062881
2016-04-27,5618,5186.49006189442,431.509938105577
2016-04-28,5462,5190.69839248759,271.301607512409
2016-04-29,5450,5194.84477495483,255.155225045173
2016-05-03,5442,5198.93173267926,243.068267320737
2016-05-04,5444,5202.9618945154,241.038105484605
2016-05-05,5458,5206.93798979192,251.062010208082
2016-05-06,5352,5210.86284747326,141.137152526742
2016-05-09,5506,5214.7394003026,291.260599697404
2016-05-10,5488,5218.57063936365,269.42936063635
2016-05-11,5544,5222.35967613547,321.640323864527
2016-05-12,5378,5226.10973346847,151.89026653153
2016-05-13,5214,5229.82416716614,-15.8241671661427
2016-05-16,5176,5233.50639581738,-57.5063958173795
2016-05-17,5268,5237.15983146999,30.840168530005
2016-05-18,5174,5240.787862401,-66.7878624009957
2016-05-19,5112,5244.39388963537,-132.393889635372
2016-05-20,5146,5247.98128659083,-101.981286590832
2016-05-23,4990,5251.55337195868,-261.553371958676
2016-05-24,5058,5255.11342227525,-197.113422275252
2016-05-25,5074,5258.66460596128,-184.664605961282
2016-05-26,5208,5262.21000995873,-54.2100099587262
2016-05-27,5228,5265.75264487661,-37.7526448766139
2016-05-30,5284,5269.29549891574,14.704501084261
2016-05-31,5204,5272.84154467147,-68.8415446714667
2016-06-01,5246,5276.39376081742,-30.3937608174185
2016-06-02,5312,5279.95509757089,32.0449024291137
2016-06-03,5366,5283.52849258561,82.4715074143904
2016-06-06,5394,5287.11689676137,106.883103238631
2016-06-07,5490,5290.72329508838,199.27670491162
2016-06-08,5394,5294.35071673808,99.6492832619197
2016-06-13,5250,5298.00227325475,-48.0022732547472
2016-06-14,5170,5301.68111737383,-131.681117373833
2016-06-15,5086,5305.39038198849,-219.39038198849
2016-06-16,5054,5309.13314556017,-255.133145560169
2016-06-17,5096,5312.91239586318,-216.91239586318
2016-06-20,5114,5316.73101521013,-202.731015210129
2016-06-21,5048,5320.59179625066,-272.591796250659
2016-06-22,5110,5324.49744783359,-214.497447833595
2016-06-23,5076,5328.4505661293,-252.450566129298
2016-06-24,5022,5332.45365864345,-310.453658643454
2016-06-27,5130,5336.50912852889,-206.509128528887
2016-06-28,5226,5340.61925060944,-114.619250609439
2016-06-29,5172,5344.78621434616,-172.786214346157
2016-06-30,5230,5349.01216182129,-119.012161821292
2016-07-01,5224,5353.29916369417,-129.299163694169
2016-07-04,5336,5357.64924142925,-21.6492414292517
2016-07-05,5270,5362.06436304397,-92.0643630439665
2016-07-06,5032,5366.54648760677,-334.546487606767
2016-07-07,4856,5371.09753613042,-515.097536130418
2016-07-08,4842,5375.71929133966,-533.719291339659
2016-07-11,4924,5380.41332303839,-456.41332303839
2016-07-12,4878,5385.18098041276,-507.180980412756
2016-07-13,4938,5390.02342398596,-452.023423985959
2016-07-14,4994,5394.94160463278,-400.941604632783
2016-07-15,5052,5399.93628637967,-347.93628637967
2016-07-18,5082,5405.00806752029,-323.008067520294
2016-07-19,5050,5410.15740252498,-360.157402524979
2016-07-20,5130,5415.38461234565,-285.384612345652
2016-07-21,5080,5420.6898690598,-340.689869059801
2016-07-22,4948,5426.07322677835,-478.073226778346
2016-07-25,4908,5431.53459878469,-523.534598784695
2016-07-26,4902,5437.07370074606,-535.073700746059
2016-07-27,4950,5442.69003192156,-492.690031921564
2016-07-28,4922,5448.38287039204,-526.382870392041
2016-07-29,4988,5454.1512905804,-466.151290580405
2016-08-01,5108,5459.99414932397,-351.994149323971
2016-08-02,5116,5465.91011077184,-349.910110771843
2016-08-03,5162,5471.89769357259,-309.897693572588
2016-08-04,5220,5477.95527173649,-257.955271736488
2016-08-05,5180,5484.08109117437,-304.08109117437
2016-08-08,5216,5490.27329116873,-274.273291168729
2016-08-09,5314,5496.52988530725,-182.529885307249
2016-08-10,5294,5502.848773804,-208.848773804003
2016-08-11,5228,5509.22778142259,-281.227781422587
2016-08-12,5336,5515.66464659682,-179.664646596816
2016-08-15,5488,5522.15699151241,-34.1569915124113
2016-08-16,5498,5528.70236408876,-30.7023640887636
2016-08-17,5564,5535.29829812616,28.7017018738348
2016-08-18,5572,5541.9423147339,30.0576852661037
2016-08-19,5570,5548.63194688533,21.3680531146744
2016-08-22,5496,5555.36473997848,-59.3647399784813
2016-08-23,5508,5562.13824824389,-54.1382482438932
2016-08-24,5612,5568.95000137343,43.0499986265697
2016-08-25,5530,5575.7975066801,-45.7975066801009
2016-08-26,5474,5582.67828927222,-108.67828927222
2016-08-29,5464,5589.58985532714,-125.589855327137
2016-08-30,5446,5596.52966609907,-150.529666099065
2016-08-31,5344,5603.49513092838,-259.495130928381
2016-09-01,5344,5610.48359693253,-266.483596932528
2016-09-02,5432,5617.49230396412,-185.492303964123
2016-09-05,5566,5624.51838172215,-58.5183817221536
2016-09-06,5590,5631.55888323061,-41.5588832306061
