"ZN0Date","ZN0Close","ZN0_hpft","ZN0_hpfc"
2014-06-20,15715,15859.4340179566,-144.43401795665
2014-06-23,15765,15873.4357273287,-108.435727328696
2014-06-24,15670,15887.4290110066,-217.429011006604
2014-06-25,15715,15901.4068653538,-186.406865353834
2014-06-26,15795,15915.3621968574,-120.362196857364
2014-06-27,15770,15929.2878349512,-159.287834951246
2014-06-30,15945,15943.1765593164,1.82344068362275
2014-07-01,16040,15957.0210837907,82.9789162093005
2014-07-02,15775,15970.8141229657,-195.814122965737
2014-07-03,16210,15984.5484257332,225.451574266789
2014-07-04,16230,15998.2166600433,231.783339956692
2014-07-07,16040,16011.8115870385,28.188412961461
2014-07-08,16390,16025.3260636713,364.67393632865
2014-07-09,16385,16038.7529585464,346.24704145358
2014-07-10,16320,16052.08529101,267.914708990008
2014-07-11,16250,16065.3162235326,184.683776467364
2014-07-14,16410,16078.4390293299,331.560970670099
2014-07-15,16615,16091.4470579588,523.552942041196
2014-07-16,16610,16104.3337960296,505.666203970354
2014-07-17,16615,16117.0929465691,497.907053430891
2014-07-18,16575,16129.7184216257,445.281578374271
2014-07-21,16705,16142.2043390627,562.795660937266
2014-07-22,16945,16154.5450008049,790.454999195148
2014-07-23,17175,16166.7349414135,1008.26505858648
2014-07-24,17100,16178.7690221931,921.230977806852
2014-07-25,17370,16190.6425212241,1179.35747877585
2014-07-28,17380,16202.3510973868,1177.64890261318
2014-07-29,17370,16213.8908970601,1156.10910293988
2014-07-30,16810,16225.2585534163,584.741446583658
2014-07-31,16860,16236.451177516,623.548822484004
2014-08-01,16815,16247.4661221287,567.533877871312
2014-08-04,16830,16258.3009977736,571.699002226392
2014-08-05,17045,16268.9536495658,776.046350434166
2014-08-06,16875,16279.4221589386,595.577841061426
2014-08-07,16960,16289.7049281101,670.295071889849
2014-08-08,16640,16299.8006054876,340.199394512385
2014-08-11,16640,16309.7081165509,330.291883449123
2014-08-12,16760,16319.4265274043,440.573472595713
2014-08-13,16580,16328.9550406823,251.04495931769
2014-08-14,16440,16338.293041134,101.706958865976
2014-08-15,16455,16347.4400172807,107.559982719303
2014-08-18,16450,16356.395499685,93.6045003150287
2014-08-19,16555,16365.1590633709,189.84093662912
2014-08-20,16745,16373.7303220543,371.269677945674
2014-08-21,16830,16382.1089679238,447.891032076183
2014-08-22,16870,16390.2948466364,479.705153363574
2014-08-25,16740,16398.2879889892,341.712011010805
2014-08-26,16915,16406.0886240694,508.911375930592
2014-08-27,16845,16413.6971222149,431.302877785112
2014-08-28,16830,16421.1140641265,408.885935873453
2014-08-29,16725,16428.3402087891,296.659791210861
2014-09-01,16715,16435.3764842038,279.623515796209
2014-09-02,17010,16442.2239409994,567.776059000617
2014-09-03,16930,16448.8837453898,481.11625461018
2014-09-04,17150,16455.3572982842,694.642701715805
2014-09-05,17210,16461.6461994665,748.353800533512
2014-09-09,16720,16467.7523358575,252.247664142507
2014-09-10,16415,16473.6779037181,-58.6779037180527
2014-09-11,16270,16479.4252035771,-209.425203577078
2014-09-12,16420,16484.9965117093,-64.9965117093458
2014-09-15,16330,16490.3940178213,-160.394017821266
2014-09-16,16255,16495.619884752,-240.619884752018
2014-09-17,16425,16500.6762090406,-75.6762090406426
2014-09-18,16250,16505.5649877637,-255.564987763746
2014-09-19,16295,16510.2881867161,-215.288186716112
2014-09-22,15935,16514.8476660525,-579.847666052548
2014-09-23,16090,16519.2451969358,-429.245196935789
2014-09-24,16345,16523.4823108439,-178.482310843893
2014-09-25,16385,16527.5603618212,-142.560361821232
2014-09-26,16440,16531.4806301355,-91.4806301354716
2014-09-29,16430,16535.2443371249,-105.244337124933
2014-09-30,16800,16538.8526663138,261.147333686179
2014-10-08,16800,16542.3067577226,257.693242277402
2014-10-09,16915,16545.6078593194,369.392140680638
2014-10-10,16645,16548.7573255927,96.2426744072786
2014-10-13,16805,16551.7566637225,253.243336277455
2014-10-14,16805,16554.6074206718,250.392579328163
2014-10-15,16705,16557.3112480839,147.68875191608
2014-10-16,16375,16559.8699011051,-184.869901105085
2014-10-17,16170,16562.2851959295,-392.285195929494
2014-10-20,16265,16564.5588723337,-299.558872333725
2014-10-21,16150,16566.6925079396,-416.692507939602
2014-10-22,16355,16568.6875565431,-213.68755654309
2014-10-23,16615,16570.5452996961,44.4547003039247
2014-10-24,16640,16572.2669306212,67.7330693787816
2014-10-27,16555,16573.8536609166,-18.8536609166302
2014-10-28,16530,16575.3067301785,-45.3067301785275
2014-10-29,16565,16576.6273702097,-11.6273702096692
2014-10-30,16590,16577.8167940851,12.1832059149014
2014-10-31,16880,16578.8762100731,301.123789926891
2014-11-03,16775,16579.8068314787,195.19316852127
2014-11-04,16935,16580.6099960791,354.39000392091
2014-11-05,16380,16581.2871223363,-201.287122336253
2014-11-06,16390,16581.8397752029,-191.839775202941
2014-11-07,16555,16582.2694364279,-27.2694364279378
2014-11-10,16760,16582.577508461,177.42249153897
2014-11-11,16700,16582.7653824803,117.23461751969
2014-11-12,16715,16582.8345230025,132.16547699752
2014-11-13,16745,16582.786443005,162.213556995024
2014-11-14,16590,16582.6227100968,7.3772899032198
2014-11-17,16705,16582.3449589395,122.65504106048
2014-11-18,16780,16581.9548272442,198.045172755778
2014-11-19,16665,16581.4540034227,83.5459965772928
2014-11-20,16685,16580.8442577507,104.155742249256
2014-11-21,16855,16580.1273950385,274.872604961467
2014-11-24,16875,16579.3052631502,295.694736849847
2014-11-25,16990,16578.3798235707,411.620176429287
2014-11-26,16805,16577.3531600141,227.646839985918
2014-11-27,16855,16576.227526341,278.772473658988
2014-11-28,16740,16575.0052705124,164.994729487633
2014-12-01,16365,16573.6888557225,-208.688855722522
2014-12-02,16530,16572.2808133678,-42.2808133678455
2014-12-03,16515,16570.7835885811,-55.7835885811372
2014-12-04,16690,16569.1996090181,120.80039098186
2014-12-05,16705,16567.5312792757,137.468720724279
2014-12-08,16625,16565.7810538849,59.2189461150825
2014-12-09,16570,16563.9514442006,6.04855579938057
2014-12-10,16600,16562.0449860567,37.955013943299
2014-12-11,16400,16560.0642177871,-160.06421778711
2014-12-12,16465,16558.011693415,-93.01169341503
2014-12-15,16565,16555.8899007993,9.11009920066981
2014-12-16,16390,16553.7012893518,-163.701289351848
2014-12-17,16255,16551.4483122497,-296.448312249714
2014-12-18,15905,16549.1333550029,-644.133355002946
2014-12-19,16190,16546.7586805815,-356.758680581549
2014-12-22,16340,16544.3262856968,-204.32628569682
2014-12-23,16370,16541.8380195902,-171.838019590245
2014-12-24,16400,16539.2956470431,-139.29564704315
2014-12-25,16380,16536.7008618058,-156.700861805834
2014-12-26,16350,16534.0553000495,-184.055300049532
2014-12-29,16430,16531.3605331715,-101.360533171454
2014-12-30,16400,16528.6180564879,-128.61805648791
2014-12-31,16780,16525.8293234167,254.170676583313
2015-01-05,16720,16522.9957342101,197.004265789862
2015-01-06,16740,16520.1187941845,219.881205815507
2015-01-07,16630,16517.2000900898,112.799909910206
2015-01-08,16465,16514.241299566,-49.2412995659865
2015-01-09,16455,16511.2441468799,-56.2441468798554
2015-01-12,16410,16508.210335944,-98.2103359439997
2015-01-13,16255,16505.1415474219,-250.141547421863
2015-01-14,15630,16502.0394213807,-872.039421380702
2015-01-15,15870,16498.9054944894,-628.905494489372
2015-01-16,15810,16495.7409429506,-685.740942950635
2015-01-19,16065,16492.5466830031,-427.546683003064
2015-01-20,16035,16489.3233474274,-454.323347427395
2015-01-21,16155,16486.0713922739,-331.071392273869
2015-01-22,16360,16482.7910857937,-122.791085793658
2015-01-23,16235,16479.4825593864,-244.482559386353
2015-01-26,16115,16476.1458936946,-361.145893694637
2015-01-27,16275,16472.781068302,-197.781068302006
2015-01-28,16335,16469.3879135086,-134.38791350865
2015-01-29,16090,16465.9661778601,-375.966177860116
2015-01-30,16020,16462.5155543513,-442.515554351294
2015-02-02,16200,16459.0355805679,-259.035580567905
2015-02-03,16280,16455.5256111774,-175.525611177437
2015-02-04,16330,16451.9848937725,-121.984893772501
2015-02-05,16270,16448.4126033905,-178.412603390535
2015-02-06,16390,16444.8078646452,-54.8078646452304
2015-02-09,16355,16441.1697284017,-86.1697284017171
2015-02-10,16355,16437.4972228698,-82.4972228697519
2015-02-11,16200,16433.7893406401,-233.78934064011
2015-02-12,16235,16430.0450402023,-195.04504020233
2015-02-13,16350,16426.263183407,-76.2631834069572
2015-02-16,16405,16422.4425514807,-17.442551480745
2015-02-17,16320,16418.5818941264,-98.5818941263733
2015-02-25,16080,16414.6799538364,-334.679953836359
2015-02-26,16025,16410.7354323535,-385.735432353475
2015-02-27,16050,16406.7468930772,-356.746893077222
2015-03-02,16145,16402.7127399597,-257.71273995973
2015-03-03,15960,16398.6312294881,-438.631229488122
2015-03-04,15875,16394.5005116216,-519.500511621606
2015-03-05,15815,16390.3185550067,-575.318555006666
2015-03-06,15725,16386.0831135494,-661.083113549361
2015-03-09,15740,16381.7917033421,-641.791703342106
2015-03-10,15750,16377.4415672121,-627.441567212144
2015-03-11,15695,16373.0296826964,-678.029682696423
2015-03-12,15720,16368.5527679717,-648.552767971722
2015-03-13,15730,16364.007260945,-634.007260944989
2015-03-16,15815,16359.3893314376,-544.38933143759
2015-03-17,15690,16354.6948871979,-664.694887197903
2015-03-18,15615,16349.9196109457,-734.919610945679
2015-03-19,15625,16345.0589106424,-720.058910642407
2015-03-20,15650,16340.1078904633,-690.107890463294
2015-03-23,15855,16335.0613569404,-480.061356940365
2015-03-24,15910,16329.9138313426,-419.91383134261
2015-03-25,15910,16324.6596365009,-414.659636500893
2015-03-26,15965,16319.2929216709,-354.292921670858
2015-03-27,15945,16313.8076647042,-368.807664704221
2015-03-30,15965,16308.1976970026,-343.197697002585
2015-03-31,15985,16302.4566975171,-317.456697517073
2015-04-01,15975,16296.5782033347,-321.578203334653
2015-04-02,16000,16290.5556203186,-290.555620318615
2015-04-03,16160,16284.382221405,-124.382221404994
2015-04-07,16215,16278.0511594253,-63.0511594252788
2015-04-08,16190,16271.5555357963,-81.5555357963376
2015-04-09,16165,16264.8884258725,-99.8884258725361
2015-04-10,16360,16258.0428712965,101.957128703538
2015-04-13,16450,16251.0118724207,198.988127579305
2015-04-14,16330,16243.7884717428,86.2115282572308
2015-04-15,16425,16236.365794014,188.634205985994
2015-04-16,16560,16228.7369996224,331.263000377589
2015-04-17,16620,16220.8953269289,399.104673071121
2015-04-20,16475,16212.8341512261,262.165848773885
2015-04-21,16420,16204.5470127804,215.452987219637
2015-04-22,16555,16196.027560226,358.972439773952
2015-04-23,16590,16187.2695312581,402.730468741883
2015-04-24,16595,16178.2668119558,416.733188044186
2015-04-27,16810,16169.0134548706,640.986545129388
2015-04-28,17015,16159.5036848154,855.496315184614
2015-04-29,16860,16149.7319915609,710.268008439085
2015-04-30,17000,16139.693218506,860.306781493962
2015-05-04,17210,16129.3825026451,1080.61749735492
2015-05-05,17070,16118.7953365889,951.204663411087
2015-05-06,17370,16107.9276596325,1262.0723403675
2015-05-07,17185,16096.7758042604,1088.22419573956
2015-05-08,17105,16085.3366246467,1019.66337535331
2015-05-11,17095,16073.6074247943,1021.39257520568
2015-05-12,16870,16061.5859301935,808.414069806537
2015-05-13,17140,16049.2702885372,1090.7297114628
2015-05-14,17000,16036.6589816846,963.341018315398
2015-05-15,16935,16023.7509423576,911.249057642431
2015-05-18,16875,16010.5455014861,864.454498513903
2015-05-19,16865,15997.0423666732,867.957633326805
2015-05-20,16630,15983.2416028522,646.758397147826
2015-05-21,16620,15969.1436337353,650.856366264716
2015-05-22,16615,15954.7491503791,660.250849620878
2015-05-25,16520,15940.0591128778,579.940887122189
2015-05-26,16525,15925.0747542464,599.925245753621
2015-05-27,16630,15909.7975472248,720.202452775214
2015-05-28,16835,15894.2292125367,940.770787463276
2015-05-29,16850,15878.3717686102,971.628231389823
2015-06-01,16615,15862.2276227486,752.772377251433
2015-06-02,16540,15845.7995838887,694.200416111316
2015-06-03,16345,15829.090772132,515.909227868023
2015-06-04,16405,15812.1045945355,592.895405464535
2015-06-05,16210,15794.8446714116,415.155328588415
2015-06-08,16275,15777.3148681514,497.685131848635
2015-06-09,16330,15759.5192217563,570.480778243706
2015-06-10,16420,15741.4619749492,678.5380250508
2015-06-11,16285,15723.1476062668,561.852393733224
2015-06-12,16130,15704.5808747271,425.419125272907
2015-06-15,16090,15685.766771594,404.233228406002
2015-06-16,16095,15666.7104639839,428.289536016122
2015-06-17,15900,15647.4172861055,252.582713894546
2015-06-18,15885,15627.8927492064,257.107250793608
2015-06-19,15695,15608.1424689415,86.8575310584895
2015-06-23,15595,15588.1721672429,6.82783275708125
2015-06-24,15790,15567.9876019469,222.012398053147
2015-06-25,15630,15547.5945337117,82.405466288311
2015-06-26,15625,15526.9988149664,98.0011850335938
2015-06-29,15400,15506.2063322034,-106.206332203378
2015-06-30,15220,15485.2230124249,-265.22301242485
2015-07-01,15230,15464.0547387316,-234.054738731616
2015-07-02,15575,15442.7072845916,132.292715408365
2015-07-03,15520,15421.1863267243,98.8136732757162
2015-07-06,15145,15399.4975965338,-254.49759653379
2015-07-07,15215,15377.6468662696,-162.646866269634
2015-07-08,14560,15355.639802982,-795.63980298204
2015-07-09,15195,15333.4820064896,-138.482006489553
2015-07-10,15290,15311.1787477254,-21.1787477253541
2015-07-13,15245,15288.7352403798,-43.7352403797632
2015-07-14,15470,15266.1566893887,203.843310611288
2015-07-15,15695,15243.4482816097,451.551718390259
2015-07-16,15760,15220.6152881609,539.384711839118
2015-07-17,15665,15197.6631668135,467.336833186536
2015-07-20,15550,15174.5975982991,375.402401700936
2015-07-21,15580,15151.4244565271,428.575543472856
2015-07-22,15205,15128.1497705838,76.8502294162467
2015-07-23,15250,15104.7797467107,145.220253289279
2015-07-24,14985,15081.3206229164,-96.320622916414
2015-07-27,14750,15057.7786972377,-307.778697237674
2015-07-28,14835,15034.1602278962,-199.160227896187
2015-07-29,15100,15010.4713458904,89.5286541095519
2015-07-30,14850,14986.7180998941,-136.718099894057
2015-07-31,14885,14962.906575588,-77.9065755880064
2015-08-03,14585,14939.0428021397,-354.042802139664
2015-08-04,14735,14915.132776513,-180.132776512954
2015-08-05,14735,14891.1823493247,-156.182349324701
2015-08-06,14625,14867.197296732,-242.197296732046
2015-08-07,14410,14843.1833303327,-433.183330332659
2015-08-10,14530,14819.1460616097,-289.146061609666
2015-08-11,14680,14795.0909229856,-115.090922985557
2015-08-12,14805,14771.0232273614,33.976772638559
2015-08-13,14980,14746.9482400645,233.051759935504
2015-08-14,14870,14722.8712404665,147.128759533475
2015-08-17,14905,14698.7976042736,206.202395726434
2015-08-18,14690,14674.7327680088,15.2672319912235
2015-08-19,14695,14650.6822534311,44.3177465689097
2015-08-20,14740,14626.6515886103,113.348411389743
2015-08-21,14700,14602.6463199353,97.3536800647432
2015-08-24,14325,14578.6720406487,-253.67204064872
2015-08-25,14360,14554.7343842354,-194.734384235384
2015-08-26,14445,14530.8388793221,-85.8388793221435
2015-08-27,14470,14506.9909740406,-36.9909740406155
2015-08-28,14700,14483.1960810399,216.80391896008
2015-08-31,14655,14459.4595976787,195.540402321324
2015-09-01,14680,14435.7870109337,244.212989066339
2015-09-02,14810,14412.1838886099,397.816111390093
2015-09-07,14770,14388.6558994605,381.344100539499
2015-09-08,14630,14365.2088766797,264.791123320295
2015-09-09,14905,14341.8488110939,563.151188906131
2015-09-10,14915,14318.5818029835,596.418197016497
2015-09-11,14935,14295.4141854133,639.58581458669
2015-09-14,14695,14272.3525379831,422.647462016863
2015-09-15,14380,14249.4037046719,130.596295328117
2015-09-16,14440,14226.5747041641,213.425295835913
2015-09-17,14455,14203.8726091265,251.127390873489
2015-09-18,14310,14181.3045804491,128.695419550905
2015-09-21,13685,14158.8778828268,-473.877882826824
2015-09-22,13530,14136.5998341527,-606.599834152689
2015-09-23,13625,14114.4775564369,-489.477556436933
2015-09-24,13820,14092.5179209459,-272.517920945891
2015-09-25,13705,14070.7275966158,-365.727596615849
2015-09-28,13450,14049.1131397347,-599.113139734695
2015-09-29,13435,14027.680955414,-592.680955413976
2015-09-30,13820,14006.4372011153,-186.437201115311
2015-10-08,13625,13985.3877893104,-360.387789310435
2015-10-09,14295,13964.5385554051,330.461444594894
2015-10-12,14690,13943.8951858353,746.104814164677
2015-10-13,14565,13923.4635036363,641.536496363668
2015-10-14,14455,13903.2496402531,551.750359746865
2015-10-15,14530,13883.259992316,646.740007684003
2015-10-16,14395,13863.5011845272,531.498815472808
2015-10-19,14255,13843.980108925,411.019891075043
2015-10-20,14230,13824.7038772478,405.296122752191
2015-10-21,14225,13805.6797711335,419.320228866526
2015-10-22,14020,13786.9152397527,233.084760247321
2015-10-23,14195,13768.4179056062,426.582094393802
2015-10-26,14170,13750.1954875424,419.804512457618
2015-10-27,14150,13732.2558807422,417.744119257807
2015-10-28,14105,13714.6071539156,390.392846084364
2015-10-29,14130,13697.257548453,432.742451546966
2015-10-30,13730,13680.2154671166,49.784532883411
2015-11-02,13765,13663.4894915461,101.510508453942
2015-11-03,13695,13647.0882239614,47.9117760385591
2015-11-04,13780,13631.0203085428,148.979691457185
2015-11-05,13530,13615.2944092743,-85.2944092743456
2015-11-06,13560,13599.919251723,-39.9192517229814
2015-11-09,13525,13584.9035261982,-59.9035261982237
2015-11-10,13225,13570.2559065093,-345.255906509276
2015-11-11,12800,13555.9850417022,-755.985041702171
2015-11-12,13030,13542.0994381096,-512.099438109596
2015-11-13,12955,13528.6072895684,-573.607289568428
2015-11-16,12900,13515.5165782365,-615.516578236497
2015-11-17,12615,13502.8350491641,-887.835049164083
2015-11-18,12450,13490.5701929726,-1040.57019297263
2015-11-19,12040,13478.7291332862,-1438.72913328621
2015-11-20,12525,13467.3185636009,-942.318563600932
2015-11-23,12355,13456.3445827002,-1101.34458270017
2015-11-24,12825,13445.8128998505,-620.812899850525
2015-11-25,12815,13435.7287690662,-620.72876906624
2015-11-26,13130,13426.0971877433,-296.097187743314
2015-11-27,12960,13416.9228966924,-456.922896692432
2015-11-30,12800,13408.2105143306,-608.210514330619
2015-12-01,12745,13399.9644702005,-654.964470200536
2015-12-02,12550,13392.1889424355,-842.188942435461
2015-12-03,12460,13384.8878384331,-924.887838433106
2015-12-04,12590,13378.0647174636,-788.064717463582
2015-12-07,12830,13371.7227564855,-541.722756485456
2015-12-08,12540,13365.8648067037,-825.864806703731
2015-12-09,12650,13360.4934953969,-710.493495396869
2015-12-10,12565,13355.6111084632,-790.61110846324
2015-12-11,12900,13351.2196381124,-451.21963811236
2015-12-14,12900,13347.3207497472,-447.320749747194
2015-12-15,12725,13343.9159222534,-618.915922253377
2015-12-16,12630,13341.0064496125,-711.006449612491
2015-12-17,12550,13338.5933699724,-788.593369972359
2015-12-18,12645,13336.6774275794,-691.677427579398
2015-12-21,12865,13335.2590407054,-470.259040705375
2015-12-22,12815,13334.3383417128,-519.338341712843
2015-12-23,12905,13333.9152685763,-428.915268576279
2015-12-24,12985,13333.9895445977,-348.989544597747
2015-12-25,13140,13334.5607157821,-194.560715782149
2015-12-28,12930,13335.6281838756,-405.628183875569
2015-12-29,13140,13337.1912702019,-197.191270201874
2015-12-30,13385,13339.2491284136,45.7508715864414
2015-12-31,13440,13341.8008306532,98.1991693467904
2016-01-04,13165,13344.8454679741,-179.84546797412
2016-01-05,13335,13348.3821720211,-13.3821720211451
2016-01-06,13070,13352.4100000997,-282.410000099694
2016-01-07,12885,13356.9280039817,-471.928003981672
2016-01-08,12885,13361.9351187027,-476.935118702687
2016-01-11,12840,13367.4300842229,-527.430084222894
2016-01-12,12375,13373.4114433563,-998.411443356284
2016-01-13,12490,13379.8775208982,-889.877520898219
2016-01-14,12620,13386.8262289411,-766.826228941141
2016-01-15,12530,13394.2551117375,-864.255111737464
2016-01-18,12690,13402.1613965651,-712.161396565126
2016-01-19,12830,13410.5419534534,-580.541953453437
2016-01-20,12720,13419.3933580523,-699.393358052349
2016-01-21,12625,13428.7119460403,-803.71194604033
2016-01-22,12785,13438.4937639923,-653.493763992307
2016-01-25,12760,13448.7345262646,-688.73452626463
2016-01-26,12795,13459.4296770819,-664.429677081878
2016-01-27,13095,13470.5743759771,-375.57437597705
2016-01-28,12980,13482.1635078319,-502.163507831877
2016-01-29,13080,13494.1918022826,-414.19180228264
2016-02-01,13140,13506.6537813897,-366.653781389729
2016-02-02,13340,13519.5437960038,-179.543796003816
2016-02-03,13490,13532.8560454167,-42.8560454167162
2016-02-04,13945,13546.5846547025,398.415345297482
2016-02-05,13835,13560.7237312212,274.276268778783
2016-02-15,13815,13575.267547022,239.732452977997
2016-02-16,13660,13590.2104875277,69.7895124722898
2016-02-17,13555,13605.5470372583,-50.5470372582707
2016-02-18,13615,13621.2717095812,-6.27170958119692
2016-02-19,13915,13637.3789969696,277.621003030357
2016-02-22,14220,13653.863389304,566.13661069597
2016-02-23,14140,13670.7194912225,469.280508777486
2016-02-24,13955,13687.9421413817,267.057858618287
2016-02-25,14070,13705.5263724198,364.47362758022
2016-02-26,13945,13723.4673273656,221.532672634404
2016-02-29,14050,13741.7602999072,308.239700092815
2016-03-01,14100,13760.4006753052,339.599324694773
2016-03-02,14370,13779.3839662335,590.616033766472
2016-03-03,14420,13798.7058257427,621.294174257329
2016-03-04,14480,13818.3621510218,661.637848978152
2016-03-07,14420,13838.3490960759,581.650903924128
2016-03-08,14290,13858.6630884065,431.336911593472
2016-03-09,14090,13879.300795945,210.69920405495
2016-03-10,14065,13900.2590649202,164.740935079818
2016-03-11,14160,13921.5348286551,238.465171344892
2016-03-14,14180,13943.1250885705,236.874911429524
2016-03-15,14060,13965.0269446589,94.973055341098
2016-03-16,13970,13987.2375948282,-17.2375948282017
2016-03-17,14170,14009.7542762434,160.245723756631
2016-03-18,14405,14032.5742189441,372.425781055873
2016-03-21,14400,14055.6947192099,344.305280790141
2016-03-22,14440,14079.1132272655,360.886772734474
2016-03-23,14385,14102.8273356577,282.172664342254
2016-03-24,14200,14126.8347861095,73.165213890455
2016-03-25,14250,14151.1334369827,98.8665630172626
2016-03-28,14205,14175.7211768829,29.27882311714
2016-03-29,14180,14200.5959352829,-20.5959352828586
2016-03-30,14140,14225.7556537577,-85.755653757689
2016-03-31,14140,14251.1982653696,-111.198265369602
2016-04-01,14445,14276.9216677327,168.078332267323
2016-04-06,14240,14302.9237124969,-62.92371249694
2016-04-07,14185,14329.2023207873,-144.202320787314
2016-04-08,13955,14355.7553877199,-400.755387719913
2016-04-11,14055,14382.5807488029,-327.580748802932
2016-04-12,14115,14409.6760738888,-294.67607388879
2016-04-13,14775,14437.038897421,337.961102578986
2016-04-14,14865,14464.6666320357,400.333367964285
2016-04-15,14925,14492.5568300688,432.44316993122
2016-04-18,14990,14520.7072093376,469.292790662377
2016-04-19,15140,14549.1156664146,590.88433358539
2016-04-20,15130,14577.7802918588,552.219708141219
2016-04-21,15325,14606.6994204765,718.300579523502
2016-04-22,15050,14635.8716153404,414.128384659608
2016-04-25,15120,14665.2957364391,454.704263560929
2016-04-26,14790,14694.9708149452,95.0291850547686
2016-04-27,14925,14724.896069988,200.10393001201
2016-04-28,14900,14755.0707599775,144.929240022548
2016-04-29,15290,14785.4942260398,504.505773960238
2016-05-03,15345,14816.1658692079,528.834130792101
2016-05-04,14925,14847.0852990578,77.9147009422015
2016-05-05,14900,14878.2523437635,21.7476562365121
2016-05-06,14865,14909.6668637064,-44.6668637064288
2016-05-09,14745,14941.3287282576,-196.328728257596
2016-05-10,14715,14973.2377883243,-258.237788324291
2016-05-11,14905,15005.3938136596,-100.393813659618
2016-05-12,15180,15037.7964672712,142.203532728821
2016-05-13,15020,15070.4453706687,-50.4453706687269
2016-05-16,15105,15103.3402041424,1.65979585764866
2016-05-17,15190,15136.4806271297,53.5193728703035
2016-05-18,15005,15169.8662997556,-164.86629975562
2016-05-19,14945,15203.4969042671,-258.496904267073
2016-05-20,15010,15237.3720547618,-227.372054761777
2016-05-23,14825,15271.4912584857,-446.491258485737
2016-05-24,14465,15305.8539286982,-840.853928698249
2016-05-25,14525,15340.4592940971,-815.459294097145
2016-05-26,14920,15375.3062358051,-455.306235805125
2016-05-27,15005,15410.3932978665,-405.393297866466
2016-05-30,15045,15445.7188361205,-400.718836120524
2016-05-31,15095,15481.2810388332,-386.281038833187
2016-06-01,14970,15517.0779286293,-547.077928629312
2016-06-02,15580,15553.1073684608,26.892631539226
2016-06-03,15590,15589.366995139,0.633004860960185
2016-06-06,15750,15625.8544565924,124.14554340756
2016-06-07,15755,15662.5674010107,92.4325989893362
2016-06-08,15625,15699.5035279004,-74.503527900449
2016-06-13,15860,15736.6605749761,123.339425023883
2016-06-14,15705,15774.0362491554,-69.0362491554129
2016-06-15,15725,15811.6283083395,-86.6283083395235
2016-06-16,15595,15849.4344818928,-254.434481892807
2016-06-17,15645,15887.4524633716,-242.452463371579
2016-06-20,15590,15925.6798411583,-335.679841158349
2016-06-21,15655,15964.1141034159,-309.114103415868
2016-06-22,15770,16002.7525995505,-232.752599550495
2016-06-23,15790,16041.5925511931,-251.592551193147
2016-06-24,15495,16080.6310837636,-585.631083763559
2016-06-27,15685,16119.865218684,-434.865218684024
2016-06-28,15900,16159.2917353006,-259.291735300559
2016-06-29,16210,16198.9072332026,11.0927667974167
2016-06-30,16450,16238.7082047995,211.291795200461
2016-07-01,16545,16278.6911470858,266.308852914213
2016-07-04,16755,16318.8526443949,436.147355605082
2016-07-05,16450,16359.1893911427,90.8106088572904
2016-07-06,16420,16399.6982620301,20.3017379699123
2016-07-07,16395,16440.3761692959,-45.3761692959276
2016-07-08,16465,16481.2200335699,-16.2200335699076
2016-07-11,16805,16522.2267567263,282.773243273701
2016-07-12,16770,16563.393233934,206.606766065971
2016-07-13,16905,16604.7164772493,300.283522750662
2016-07-14,16990,16646.1935841316,343.806415868423
2016-07-15,17055,16687.8217761648,367.178223835213
2016-07-18,16940,16729.5984170492,210.401582950804
2016-07-19,17290,16771.5210222609,518.478977739082
2016-07-20,17205,16813.5871942487,391.412805751346
2016-07-21,17380,16855.7947497787,524.205250221259
2016-07-22,17285,16898.1416674121,386.858332587898
2016-07-25,17425,16940.6261423951,484.373857604876
2016-07-26,17165,16983.246529886,181.753470113974
2016-07-27,17015,17026.0013852633,-11.0013852632658
2016-07-28,16880,17068.8893390349,-188.889339034873
2016-07-29,16930,17111.9090171619,-181.909017161895
2016-08-01,17430,17155.0589675255,274.941032474505
2016-08-02,17440,17198.3376628134,241.662337186606
2016-08-03,17320,17241.7436893625,78.2563106374832
2016-08-04,17310,17285.2757334034,24.7242665965773
2016-08-05,17435,17328.9325135149,106.067486485142
2016-08-08,17535,17372.7127584954,162.287241504569
2016-08-09,17325,17416.6152409879,-91.6152409878851
2016-08-10,17790,17460.6388007181,329.36119928195
2016-08-11,17655,17504.7822395416,150.217760458401
2016-08-12,17495,17549.0444954587,-54.0444954587068
2016-08-15,17115,17593.4245685636,-478.424568563555
2016-08-16,17335,17637.921436611,-302.921436610957
2016-08-17,17250,17682.5338795937,-432.533879593733
2016-08-18,17550,17727.2605522893,-177.260552289341
2016-08-19,17505,17772.0999306831,-267.099930683125
2016-08-22,17385,17817.0504174882,-432.050417488196
2016-08-23,17565,17862.1103050091,-297.110305009072
2016-08-24,17595,17907.277706958,-312.277706957981
2016-08-25,17505,17952.5506142339,-447.550614233901
2016-08-26,17940,17997.9268886526,-57.9268886525993
2016-08-29,17965,18043.4042070304,-78.4042070304396
2016-08-30,17865,18088.9802222393,-223.980222239313
2016-08-31,17955,18134.6525547417,-179.652554741746
2016-09-01,18345,18180.418732416,164.581267583955
2016-09-02,18515,18226.2762088792,288.723791120795
2016-09-05,18400,18272.2225057795,127.777494220462
2016-09-06,18285,18318.2552641121,-33.255264112133
2016-09-07,18235,18364.3721776903,-129.372177690277
