"FTSEDate","FTSEClose","FTSE_hpft","FTSE_hpfc"
2010-06-28,5071.68,5325.06409465399,-253.384094653994
2010-06-29,4914.22,5325.70490206512,-411.484902065116
2010-06-30,4916.87,5326.44335967181,-409.573359671812
2010-07-01,4805.75,5327.28033147733,-521.530331477327
2010-07-02,4838.09,5328.21651218327,-490.126512183265
2010-07-05,4823.53,5329.25238091197,-505.722380911971
2010-07-06,4965,5330.38821418703,-365.38821418703
2010-07-07,5014.82,5331.62407948687,-316.804079486869
2010-07-08,5105.45,5332.95989325302,-227.509893253019
2010-07-09,5132.94,5334.39544097323,-201.455440973226
2010-07-12,5167.02,5335.93041409131,-168.910414091311
2010-07-13,5271.02,5337.56442077789,-66.5444207778856
2010-07-14,5253.52,5339.29699938259,-85.7769993825919
2010-07-15,5211.29,5341.12766074827,-129.837660748269
2010-07-16,5158.85,5343.05588026124,-184.205880261242
2010-07-19,5148.28,5345.081079638,-196.801079637997
2010-07-20,5139.46,5347.20260445154,-207.742604451538
2010-07-21,5214.64,5349.41971892534,-134.779718925339
2010-07-22,5313.81,5351.73160141074,-37.9216014107406
2010-07-23,5312.62,5354.13737454626,-41.5173745462562
2010-07-26,5351.12,5356.63614529514,-5.51614529513689
2010-07-27,5365.67,5359.22700345928,6.44299654071698
2010-07-28,5319.68,5361.90903655995,-42.2290365599499
2010-07-29,5313.95,5364.68133478216,-50.7313347821622
2010-07-30,5258.02,5367.54297085495,-109.522970854954
2010-08-02,5397.11,5370.49299653685,26.6170034631447
2010-08-03,5396.48,5373.5304183144,22.9495816855954
2010-08-04,5386.16,5376.65425367625,9.50574632375112
2010-08-05,5365.78,5379.86352959767,-14.0835295976697
2010-08-06,5332.39,5383.15727698319,-50.7672769831888
2010-08-09,5410.52,5386.53452091564,23.985479084361
2010-08-10,5376.41,5389.99426549281,-13.5842654928112
2010-08-11,5245.21,5393.53552472711,-148.325524727112
2010-08-12,5266.06,5397.15730701579,-131.097307015787
2010-08-13,5275.44,5400.85855944406,-125.41855944406
2010-08-16,5276.1,5404.63817490699,-128.538174906993
2010-08-17,5350.55,5408.49499445676,-57.9449944567592
2010-08-18,5302.87,5412.42780601284,-109.557806012838
2010-08-19,5211.29,5416.43537354253,-205.145373542527
2010-08-20,5195.28,5420.5164157266,-225.236415726599
2010-08-23,5234.84,5424.66956644687,-189.829566446865
2010-08-24,5155.95,5428.89336648142,-272.943366481424
2010-08-25,5109.4,5433.18627814034,-323.786278140343
2010-08-26,5155.84,5437.5466509102,-281.706650910199
2010-08-27,5201.56,5441.972700437,-240.412700437
2010-08-31,5225.22,5446.46252592068,-221.242525920675
2010-09-01,5366.41,5451.01412718416,-84.6041271841643
2010-09-02,5371.04,5455.62541259788,-84.5854125978772
2010-09-03,5428.15,5460.29425555999,-32.1442555599919
2010-09-06,5439.19,5465.01849450462,-25.8284945046226
2010-09-07,5407.82,5469.79595457872,-61.9759545787164
2010-09-08,5429.74,5474.6244502527,-44.884450252703
2010-09-09,5494.16,5479.50177037872,14.6582296212829
2010-09-10,5501.64,5484.42568525549,17.2143147445105
2010-09-13,5565.53,5489.39397124072,76.1360287592781
2010-09-14,5567.41,5494.40441180802,73.0055881919814
2010-09-15,5555.56,5499.45482190244,56.1051780975633
2010-09-16,5540.14,5504.54304664663,35.5969533533744
2010-09-17,5508.45,5509.6669543549,-1.21695435489508
2010-09-20,5602.54,5514.82442805581,87.7155719441879
2010-09-21,5576.19,5520.01335027511,56.1766497248918
2010-09-22,5551.91,5525.23163979636,26.6783602036422
2010-09-23,5547.08,5530.47723862449,16.6027613755051
2010-09-24,5598.48,5535.7480997921,62.7319002079039
2010-09-27,5573.42,5541.0421831947,32.3778168052965
2010-09-28,5578.44,5546.3574746587,32.082525341304
2010-09-29,5569.27,5551.69197339411,17.5780266058853
2010-09-30,5548.62,5557.04369187265,-8.4236918726502
2010-10-01,5592.9,5562.41064983206,30.4893501679421
2010-10-04,5555.97,5567.79086352804,-11.8208635280374
2010-10-05,5635.76,5573.1823618194,62.5776381806036
2010-10-06,5681.39,5578.58316867863,102.806831321366
2010-10-07,5662.13,5583.99133394538,78.1386660546166
2010-10-08,5657.61,5589.40494995545,68.2050500445514
2010-10-11,5672.4,5594.82214134402,77.57785865598
2010-10-12,5661.59,5600.24106093952,61.3489390604828
2010-10-13,5747.35,5605.65989363793,141.690106362069
2010-10-14,5727.21,5611.07684969443,116.133150305566
2010-10-15,5703.37,5616.49019793319,86.8798020668145
2010-10-18,5742.52,5621.89825518313,120.621744816869
2010-10-19,5703.89,5627.29937418581,76.5906258141854
2010-10-20,5728.93,5632.69195754298,96.2380424570225
2010-10-21,5757.86,5638.07443951583,119.785560484169
2010-10-22,5741.37,5643.44529414654,97.9247058534571
2010-10-25,5751.98,5648.8030449918,103.176955008196
2010-10-26,5707.3,5654.14625608618,53.1537439138222
2010-10-27,5646.02,5659.47353411394,-13.4535341139417
2010-10-28,5677.89,5664.78350773075,13.1064922692465
2010-10-29,5675.16,5670.07480003112,5.08519996888319
2010-11-01,5694.62,5675.34603952722,19.2739604727777
2010-11-02,5757.43,5680.5958568333,76.8341431667011
2010-11-03,5748.97,5685.82289053058,63.1471094694191
2010-11-04,5862.79,5691.02581096058,171.764189039419
2010-11-05,5875.35,5696.2033145672,179.146685432799
2010-11-08,5849.96,5701.35416879471,148.605831205286
2010-11-09,5875.19,5706.47721513951,168.712784860488
2010-11-10,5816.94,5711.57135652562,105.368643474383
2010-11-11,5815.23,5716.63556561614,98.5944343838545
2010-11-12,5796.87,5721.66885862937,75.2011413706327
2010-11-15,5820.41,5726.67029253857,93.739707461434
2010-11-16,5681.9,5731.6389554021,-49.7389554020955
2010-11-17,5692.56,5736.57397402662,-44.0139740266147
2010-11-18,5768.71,5741.47445465857,27.235545341431
2010-11-19,5732.83,5746.33948535098,-13.5094853509812
2010-11-22,5680.83,5751.1681654148,-70.3381654148006
2010-11-23,5581.28,5755.95958857666,-174.679588576659
2010-11-24,5657.1,5760.71281948835,-103.612819488351
2010-11-25,5698.93,5765.42685059615,-66.4968505961487
2010-11-26,5668.7,5770.10063151687,-101.400631516868
2010-11-29,5550.95,5774.73308438019,-223.783084380186
2010-11-30,5528.27,5779.32308940095,-251.053089400948
2010-12-01,5642.5,5783.86943429105,-141.36943429105
2010-12-02,5767.56,5788.37080298699,-20.8108029869917
2010-12-03,5745.32,5792.825820989,-47.5058209890014
2010-12-06,5770.28,5797.23310519491,-26.9531051949107
2010-12-07,5808.45,5801.5912528655,6.85874713450243
2010-12-08,5794.53,5805.89885012031,-11.3688501203151
2010-12-09,5807.96,5810.15448591399,-2.19448591399463
2010-12-10,5812.95,5814.35674450168,-1.40674450167513
2010-12-13,5860.75,5818.50420923144,42.2457907685616
2010-12-14,5891.21,5822.59546286992,68.6145371300839
2010-12-15,5882.18,5826.6291056464,55.5508943535962
2010-12-16,5881.12,5830.60376615267,50.5162338473263
2010-12-17,5871.75,5834.51809594299,37.231904057013
2010-12-20,5891.61,5838.37076745309,53.2392325469136
2010-12-21,5951.8,5842.16046850883,109.639531491169
2010-12-22,5983.49,5845.88590894295,137.604091057048
2010-12-23,5996.07,5849.54584390907,146.524156090934
2010-12-24,6008.92,5853.13908544028,155.78091455972
2010-12-29,5996.36,5856.66450613731,139.695493862691
2010-12-30,5971.01,5860.1210429943,110.888957005703
2010-12-31,5899.94,5863.50769074982,36.4323092501827
2011-01-04,6013.87,5866.82348997956,147.046510020442
2011-01-05,6043.86,5870.06749631903,173.792503680969
2011-01-06,6019.51,5873.23882618652,146.271173813485
2011-01-07,5984.33,5876.33666783904,107.993332160957
2011-01-10,5956.3,5879.36026999679,76.9397300032059
2011-01-11,6014.03,5882.30892601982,131.72107398018
2011-01-12,6050.72,5885.18196107182,165.538038928184
2011-01-13,6023.88,5887.97875476475,135.901245235252
2011-01-14,6002.07,5890.69875513745,111.371244862552
2011-01-17,5985.7,5893.34146640471,92.3585335952895
2011-01-18,6056.43,5895.90643881784,160.523561182162
2011-01-19,5976.7,5898.39326080536,78.3067391946389
2011-01-20,5867.91,5900.8015871498,-32.8915871498024
2011-01-21,5896.25,5903.13110500256,-6.88110500256336
2011-01-24,5943.85,5905.38148791915,38.4685120808555
2011-01-25,5917.71,5907.55240661026,10.1575933897379
2011-01-26,5969.21,5909.64354768828,59.5664523117154
2011-01-27,5965.08,5911.65460196444,53.425398035564
2011-01-28,5881.37,5913.58528487202,-32.2152848720224
2011-01-31,5862.94,5915.43533392824,-52.4953339282408
2011-02-01,5957.82,5917.20447333417,40.6155266658288
2011-02-02,6000.07,5918.89240559105,81.1775944089515
2011-02-03,5983.34,5920.49884998922,62.8411500107802
2011-02-04,5997.38,5922.0235593741,75.3564406259018
2011-02-07,6051.03,5923.46631256758,127.563687432421
2011-02-08,6091.33,5924.82691954105,166.503080458952
2011-02-09,6052.29,5926.10524299488,126.184757005124
2011-02-10,6020.01,5927.30121445567,92.7087855443318
2011-02-11,6062.9,5928.41481760962,134.485182390384
2011-02-14,6060.09,5929.44607446497,130.643925535027
2011-02-15,6037.08,5930.39506262071,106.684937379294
2011-02-16,6085.27,5931.26191367876,154.008086321237
2011-02-17,6087.38,5932.04680334046,155.333196659539
2011-02-18,6082.99,5932.74997096749,150.240029032507
2011-02-21,6014.8,5933.37172013059,81.4282798694103
2011-02-22,5996.76,5933.91241650342,62.8475834965787
2011-02-23,5923.53,5934.37245941861,-10.8424594186054
2011-02-24,5919.98,5934.7522741878,-14.7722741877981
2011-02-25,6001.2,5935.05228164067,66.1477183593261
2011-02-28,5994.01,5935.2728965004,58.7371034995984
2011-03-01,5935.76,5935.41456083344,0.345439166562578
2011-03-02,5914.89,5935.47774098546,-20.5877409854564
2011-03-03,6005.09,5935.46290344491,69.6270965550864
2011-03-04,5990.39,5935.37050619023,55.0194938097718
2011-03-07,5973.78,5935.20103598109,38.5789640189104
2011-03-08,5974.76,5934.95500231941,39.8049976805927
2011-03-09,5937.3,5934.63293065468,2.66706934532177
2011-03-10,5845.29,5934.23536288995,-88.9453628899473
2011-03-11,5828.67,5933.76284203071,-105.092842030705
2011-03-14,5775.24,5933.21587431611,-157.975874316108
2011-03-15,5695.28,5932.594922544,-237.314922544003
2011-03-16,5598.23,5931.9003842116,-333.670384211601
2011-03-17,5696.11,5931.13255871937,-235.022558719368
2011-03-18,5718.13,5930.29160754215,-212.161607542146
2011-03-21,5786.09,5929.37759500559,-143.287595005586
2011-03-22,5762.71,5928.3904977365,-165.680497736503
2011-03-23,5795.88,5927.33023313231,-131.450233132312
2011-03-24,5880.87,5926.19665010475,-45.3266501047512
2011-03-25,5900.76,5924.98954322943,-24.2295432294327
2011-03-28,5904.49,5923.70868834546,-19.218688345461
2011-03-29,5932.17,5922.35385127685,9.81614872314616
2011-03-30,5948.3,5920.92478990293,27.3752100970684
2011-03-31,5908.76,5919.42126616087,-10.6612661608652
2011-04-01,6009.92,5917.8430533038,92.0769466961971
2011-04-04,6016.98,5916.18992017757,100.790079822429
2011-04-05,6007.06,5914.46167368923,92.5983263107655
2011-04-06,6041.13,5912.65816240842,128.471837591576
2011-04-07,6007.37,5910.77927318101,96.5907268189927
2011-04-08,6055.75,5908.82494595784,146.925054042162
2011-04-11,6053.44,5906.7951606167,146.644839383299
2011-04-12,5964.47,5904.68995776822,59.7800422317812
2011-04-13,6010.44,5902.50943864003,107.930561359969
2011-04-14,5963.8,5900.25372917062,63.5462708293812
2011-04-15,5996.01,5897.92299991249,98.0870000875143
2011-04-18,5870.08,5895.51744768573,-25.4374476857349
2011-04-19,5896.87,5893.03730985561,3.83269014439396
2011-04-20,6022.26,5890.48281327247,131.777186727527
2011-04-21,6018.3,5887.85418637109,130.445813628909
2011-04-26,6069.36,5885.15171205737,184.208287942631
2011-04-27,6068.16,5882.37572715878,185.784272841221
2011-04-28,6069.9,5879.52664464662,190.373355353378
2011-05-03,6082.88,5876.60495428805,206.275045711953
2011-05-04,5984.07,5873.61122454302,110.458775456982
2011-05-05,5919.98,5870.54610913715,49.4338908628448
2011-05-06,5976.77,5867.41030745541,109.359692544595
2011-05-09,5942.69,5864.20453931658,78.4854606834168
2011-05-10,6018.89,5860.92956974448,157.960430255521
2011-05-11,5976,5857.58619620567,118.41380379433
2011-05-12,5944.96,5854.17528146135,90.7847185386494
2011-05-13,5925.87,5850.69773721977,75.1722627802312
2011-05-16,5923.69,5847.15451271623,76.5354872837683
2011-05-17,5861,5843.54658825926,17.4534117407395
2011-05-18,5923.49,5839.874975794,83.6150242060042
2011-05-19,5955.99,5836.14069448021,119.849305519792
2011-05-20,5948.49,5832.34479804059,116.145201959412
2011-05-23,5835.89,5828.48838973877,7.40161026122728
2011-05-24,5858.41,5824.57262084829,33.8373791517051
2011-05-25,5870.14,5820.59864570191,49.5413542980889
2011-05-26,5880.99,5816.56763261983,64.4223673801743
2011-05-27,5938.87,5812.4807704002,126.389229599805
2011-05-31,5989.99,5808.33927447103,181.650725528974
2011-06-01,5928.61,5804.14441250453,124.465587495467
2011-06-02,5847.92,5799.89752726007,48.0224727399269
2011-06-03,5855.01,5795.60001294597,59.4099870540284
2011-06-06,5863.16,5791.25328362119,71.9067163788133
2011-06-07,5864.65,5786.85877790242,77.7912220975772
2011-06-08,5808.89,5782.41796412955,26.4720358704474
2011-06-09,5856.34,5777.93234279841,78.407657201586
2011-06-10,5765.8,5773.40342534725,-7.60342534725167
2011-06-13,5773.46,5768.8327556248,4.62724437519562
2011-06-14,5803.13,5764.22187433695,38.9081256630519
2011-06-15,5742.55,5759.57232410228,-17.022324102275
2011-06-16,5698.81,5754.88566362238,-56.0756636223755
2011-06-17,5714.94,5750.16344456247,-35.2234445624726
2011-06-20,5693.39,5745.40719540844,-52.0171954084373
2011-06-21,5775.31,5740.61843008611,34.6915699138883
2011-06-22,5772.99,5735.79864101962,37.1913589803837
2011-06-23,5674.38,5730.94933497312,-56.5693349731225
2011-06-24,5697.72,5726.07203408422,-28.3520340842161
2011-06-27,5722.34,5721.16823710699,1.17176289300964
2011-06-28,5766.88,5716.23943107599,50.6405689240059
2011-06-29,5855.95,5711.28710351003,144.662896489973
2011-06-30,5945.71,5706.31276286076,239.397237139235
2011-07-01,5989.76,5701.31797737763,288.442022622375
2011-07-04,6017.54,5696.30441426732,321.235585732676
2011-07-05,6024.03,5691.27385996683,332.756140033166
2011-07-06,6002.92,5686.22823369902,316.691766300983
2011-07-07,6054.55,5681.16959223473,373.380407765271
2011-07-08,5990.58,5676.10012325252,314.479876747484
2011-07-11,5929.16,5671.02216877132,258.137831228681
2011-07-12,5868.96,5665.93820080343,203.021799196566
2011-07-13,5906.43,5660.85079806495,245.579201935047
2011-07-14,5846.95,5655.76262319302,191.187376806979
2011-07-15,5843.66,5650.67644033735,192.983559662646
2011-07-18,5752.81,5645.59509267684,107.214907323164
2011-07-19,5789.99,5640.521503162,149.468496838005
2011-07-20,5853.82,5635.45863906167,218.361360938332
2011-07-21,5899.89,5630.40952942901,269.480470570994
2011-07-22,5935.02,5625.37729357891,309.642706421094
2011-07-25,5925.26,5620.36516221873,304.894837781266
2011-07-26,5929.73,5615.37649404957,314.353505950425
2011-07-27,5856.58,5610.41477380389,246.165226196107
2011-07-28,5873.21,5605.48361615522,267.726383844778
2011-07-29,5815.19,5600.58673753191,214.603262468088
2011-08-01,5774.43,5595.72796502971,178.702034970289
2011-08-02,5718.39,5590.91121445244,127.478785547562
2011-08-03,5584.51,5586.14047547245,-1.6304754724505
2011-08-04,5393.14,5581.4197904566,-188.2797904566
2011-08-05,5246.99,5576.75320109778,-329.763201097782
2011-08-08,5068.95,5572.14467126152,-503.194671261522
2011-08-09,5164.92,5567.59802850254,-402.678028502537
2011-08-10,5007.16,5563.11689237523,-555.956892375227
2011-08-11,5162.83,5558.70471598302,-395.874715983024
2011-08-12,5320.03,5554.36472261906,-234.33472261906
2011-08-15,5350.58,5550.09997193777,-199.51997193777
2011-08-16,5357.63,5545.91342672909,-188.28342672909
2011-08-17,5331.6,5541.80796730947,-210.207967309466
2011-08-18,5092.23,5537.78639616658,-445.556396166578
2011-08-19,5040.76,5533.85142889612,-493.091428896118
2011-08-22,5095.3,5530.00559691945,-434.70559691945
2011-08-23,5129.42,5526.25122783317,-396.831227833169
2011-08-24,5205.85,5522.59046954434,-316.740469544344
2011-08-25,5131.1,5519.02530592584,-387.925305925844
2011-08-26,5129.92,5515.55758992285,-385.63758992285
2011-08-30,5268.66,5512.18901412798,-243.529014127977
2011-08-31,5394.53,5508.92111172623,-114.39111172623
2011-09-01,5418.65,5505.75531523811,-87.1053152381087
2011-09-02,5292.03,5502.69300989906,-210.663009899058
2011-09-05,5102.58,5499.73554493893,-397.155544938934
2011-09-06,5156.84,5496.88418250783,-340.044182507826
2011-09-07,5318.59,5494.14002058771,-175.550020587706
2011-09-08,5340.38,5491.50401659974,-151.124016599735
2011-09-09,5214.65,5488.97705540024,-274.327055400237
2011-09-12,5129.62,5486.55995937676,-356.939959376762
2011-09-13,5174.25,5484.25343752082,-310.003437520824
2011-09-14,5227.02,5482.0580512797,-255.038051279697
2011-09-15,5337.54,5479.97423395742,-142.434233957425
2011-09-16,5368.41,5478.0023134357,-109.592313435698
2011-09-19,5259.56,5476.14255871945,-216.582558719453
2011-09-20,5363.71,5474.39519351278,-110.685193512776
2011-09-21,5288.41,5472.76035199335,-184.350351993354
2011-09-22,5041.61,5471.23812258573,-429.628122585726
2011-09-23,5066.81,5469.82851751142,-403.018517511424
2011-09-26,5089.37,5468.53137140127,-379.161371401274
2011-09-27,5294.05,5467.34635229417,-173.296352294167
2011-09-28,5217.63,5466.27297149932,-248.642971499323
2011-09-29,5196.84,5465.31066869157,-268.470668691572
2011-09-30,5128.48,5464.45878076729,-335.978780767294
2011-10-03,5075.5,5463.71653364755,-388.216533647547
2011-10-04,4944.44,5463.08301437354,-518.643014373537
2011-10-05,5102.17,5462.55714951357,-360.387149513571
2011-10-06,5291.26,5462.13765124927,-170.87765124927
2011-10-07,5303.4,5461.82308279294,-158.423082792943
2011-10-10,5399,5461.61193672278,-62.611936722779
2011-10-11,5395.7,5461.50264013156,-65.8026401315608
2011-10-12,5441.8,5461.49359423067,-19.6935942306686
2011-10-13,5403.38,5461.58317303111,-58.203173031109
2011-10-14,5466.36,5461.76974240352,4.59025759648064
2011-10-17,5436.7,5462.05164415986,-25.3516441598585
2011-10-18,5410.35,5462.42722200932,-52.07722200932
2011-10-19,5450.49,5462.89480918168,-12.404809181683
2011-10-20,5384.68,5463.45271738013,-78.7727173801294
2011-10-21,5488.65,5464.09925318032,24.5507468196783
2011-10-24,5548.06,5464.83269059644,83.2273094035577
2011-10-25,5525.54,5465.65131379075,59.8886862092501
2011-10-26,5553.24,5466.55344132863,86.6865586713743
2011-10-27,5713.82,5467.53741653075,246.282583469252
2011-10-28,5702.24,5468.60161855071,233.638381449291
2011-10-31,5544.22,5469.74452834551,74.4754716544874
2011-11-01,5421.57,5470.96472344858,-49.3947234485825
2011-11-02,5484.1,5472.26081217859,11.8391878214108
2011-11-03,5545.64,5473.63138243653,72.0086175634725
2011-11-04,5527.16,5475.07502701725,52.0849729827527
2011-11-07,5510.82,5476.5903684809,34.2296315191026
2011-11-08,5567.34,5478.17605091772,89.1639490822826
2011-11-09,5460.38,5479.83073256661,-19.4507325666125
2011-11-10,5444.82,5481.55310852403,-36.733108524035
2011-11-11,5545.38,5483.34186584563,62.0381341543672
2011-11-14,5519.04,5485.19567640343,33.8443235965698
2011-11-15,5517.44,5487.11323771339,30.3267622866095
2011-11-16,5509.02,5489.09326128129,19.9267387187096
2011-11-17,5423.14,5491.13447114876,-67.9944711487554
2011-11-18,5362.94,5493.2355995945,-130.295599594497
2011-11-21,5222.6,5495.39535079087,-272.795350790865
2011-11-22,5206.82,5497.61237505142,-290.792375051416
2011-11-23,5153.81,5499.88520992698,-346.075209926984
2011-11-24,5127.57,5502.21227276659,-374.642272766587
2011-11-25,5164.65,5504.59183786566,-339.94183786566
2011-11-28,5312.76,5507.02202465741,-194.262024657411
2011-11-29,5337,5509.50081205698,-172.500812056981
2011-11-30,5505.42,5512.02609867932,-6.60609867932482
2011-12-01,5489.34,5514.59571183452,-25.2557118345157
2011-12-02,5552.29,5517.20747610186,35.0825238981389
2011-12-05,5567.96,5519.85920562111,48.1007943788892
2011-12-06,5568.72,5522.54872903354,46.171270966458
2011-12-07,5546.91,5525.27389486349,21.6361051365102
2011-12-08,5483.77,5528.03257072061,-44.2625707206082
2011-12-09,5529.21,5530.82263315807,-1.61263315806535
2011-12-12,5427.86,5533.64194043262,-105.781940432623
2011-12-13,5490.15,5536.48835013447,-46.3383501344704
2011-12-14,5366.8,5539.35967612774,-172.55967612774
2011-12-15,5400.85,5542.25371312224,-141.403713122243
2011-12-16,5387.34,5545.16818449849,-157.82818449849
2011-12-19,5364.99,5548.10075518644,-183.110755186441
2011-12-20,5419.6,5551.0490248762,-131.449024876195
2011-12-21,5389.74,5554.01051756722,-164.270517567222
2011-12-22,5456.97,5556.98270292324,-100.012702923244
2011-12-23,5512.7,5559.96298270519,-47.2629827051928
2011-12-28,5507.4,5562.94871733275,-55.548717332752
2011-12-29,5566.77,5565.93724768899,0.832752311012391
2011-12-30,5572.28,5568.92589169536,3.35410830463915
2012-01-03,5699.91,5571.91196761756,127.998032382444
2012-01-04,5668.45,5574.89279510772,93.5572048922827
2012-01-05,5624.26,5577.86574672723,46.3942532727685
2012-01-06,5649.68,5580.82823371026,68.8517662897405
2012-01-09,5612.26,5583.77768646848,28.4823135315159
2012-01-10,5696.7,5586.71156387415,109.988436125851
2012-01-11,5670.82,5589.62733657292,81.1926634270832
2012-01-12,5662.42,5592.52252067529,69.8974793247122
2012-01-13,5636.64,5595.39466585355,41.2453341464537
2012-01-16,5657.44,5598.24135067267,59.1986493273264
2012-01-17,5693.95,5601.06017074698,92.8898292530189
2012-01-18,5702.37,5603.84874616098,98.5212538390154
2012-01-19,5741.15,5606.60473539618,134.545264603821
2012-01-20,5728.55,5609.32583765887,119.224162341135
2012-01-23,5782.56,5612.00980777075,170.550192229253
2012-01-24,5751.9,5614.65444983614,137.245550163864
2012-01-25,5723,5617.25763845794,105.742361542061
2012-01-26,5795.2,5619.81730497083,175.382695029166
2012-01-27,5733.45,5622.33142441907,111.118575580929
2012-01-30,5671.09,5624.79804434321,46.2919556567912
2012-01-31,5681.61,5627.21525821565,54.3947417843482
2012-02-01,5790.22,5629.581178644,160.638821356003
2012-02-02,5796.07,5631.89394072056,164.176059279435
2012-02-03,5901.07,5634.15174593923,266.918254060774
2012-02-06,5892.2,5636.35286365763,255.847136342365
2012-02-07,5890.26,5638.49567356667,251.764326433326
2012-02-08,5875.93,5640.57866111433,235.351338885669
2012-02-09,5895.47,5642.60041581757,252.86958418243
2012-02-10,5852.39,5644.5596244783,207.830375521697
2012-02-13,5905.7,5646.45507842457,259.244921575429
2012-02-14,5899.87,5648.28565489313,251.584345106871
2012-02-15,5892.16,5650.05033828206,242.109661717944
2012-02-16,5885.38,5651.74821698432,233.63178301568
2012-02-17,5905.07,5653.3784794713,251.691520528703
2012-02-20,5945.25,5654.94041078841,290.309589211587
2012-02-21,5928.2,5656.43340002026,271.766599979741
2012-02-22,5916.55,5657.85695625367,258.693043746333
2012-02-23,5937.89,5659.21070091282,278.679299087178
2012-02-24,5935.13,5660.49436235522,274.635637644776
2012-02-27,5915.55,5661.70778413326,253.842215866738
2012-02-28,5927.91,5662.85092332271,265.059076677291
2012-02-29,5872.95,5663.92384192727,209.026158072733
2012-03-01,5931.25,5664.92671151562,266.323288484381
2012-03-02,5911.13,5665.85979005934,245.270209940663
2012-03-05,5874.82,5666.72344561729,208.096554382709
2012-03-06,5765.8,5667.51814763332,98.281852366682
2012-03-07,5791.41,5668.24445156997,123.165548430029
2012-03-08,5859.73,5668.90295351548,190.827046484519
2012-03-09,5887.49,5669.49430046993,217.995699530075
2012-03-12,5892.75,5670.01921831351,222.730781686495
2012-03-13,5955.91,5670.4785230372,285.4314769628
2012-03-14,5945.43,5670.87312269965,274.556877300351
2012-03-15,5940.72,5671.20404334575,269.515956654249
2012-03-16,5965.58,5671.472424511,294.107575489
2012-03-19,5961.11,5671.67951713773,289.430482862269
2012-03-20,5891.41,5671.82669374084,219.583306259161
2012-03-21,5891.95,5671.91544647407,220.034553525926
2012-03-22,5845.65,5671.94735825797,173.702641742028
2012-03-23,5854.89,5671.92410296666,182.965897033339
2012-03-26,5902.7,5671.84742627587,230.852573724131
2012-03-27,5869.55,5671.71914949211,197.830850507889
2012-03-28,5808.99,5671.54118934714,137.448810652864
2012-03-29,5742.03,5671.31554434788,70.7144556521221
2012-03-30,5768.45,5671.04426981709,97.4057301829108
2012-04-02,5874.89,5670.72945030803,204.160549691966
2012-04-03,5838.34,5670.37321063773,167.966789362274
2012-04-04,5703.77,5669.97776001477,33.7922399852292
2012-04-05,5723.67,5669.54537707856,54.1246229214421
2012-04-10,5595.55,5669.07835443687,-73.5283544368743
2012-04-11,5634.74,5668.5790070704,-33.8390070703961
2012-04-12,5710.46,5668.04961956617,42.4103804338321
2012-04-13,5651.79,5667.49246252357,-15.7024625235692
2012-04-16,5666.28,5666.90982407264,-0.62982407264065
2012-04-17,5766.95,5666.30398585276,100.646014147241
2012-04-18,5745.29,5665.67722924285,79.6127707571537
2012-04-19,5744.55,5665.03187722494,79.5181227750593
2012-04-20,5772.15,5664.37028568974,107.779714310259
2012-04-23,5665.57,5663.69484339754,1.87515660245809
2012-04-24,5709.49,5663.00798366047,46.4820163395307
2012-04-25,5718.89,5662.31214056574,56.5778594342643
2012-04-26,5748.72,5661.60976741436,87.1102325856408
2012-04-27,5777.11,5660.90334089436,116.206659105635
2012-04-30,5737.78,5660.19537370164,77.5846262983555
2012-05-01,5812.23,5659.48842656726,152.741573432738
2012-05-02,5758.11,5658.78509229264,99.3249077073631
2012-05-03,5766.55,5658.08802681641,108.461973183585
2012-05-04,5655.06,5657.39992713417,-2.33992713416757
2012-05-08,5554.55,5656.72353507529,-102.173535075289
2012-05-09,5530.05,5656.06159150193,-126.011591501931
2012-05-10,5543.95,5655.41679504182,-111.466795041824
2012-05-11,5575.52,5654.79179223457,-79.2717922345669
2012-05-14,5465.52,5654.1891835438,-188.669183543799
2012-05-15,5437.62,5653.61153666552,-215.991536665518
2012-05-16,5405.25,5653.06134130743,-247.811341307432
2012-05-17,5338.38,5652.54099789498,-314.16099789498
2012-05-18,5267.62,5652.05280441855,-384.432804418549
2012-05-21,5304.48,5651.59892900671,-347.118929006708
2012-05-22,5403.28,5651.18138087906,-247.90138087906
2012-05-23,5266.41,5650.80202577017,-384.392025770173
2012-05-24,5350.05,5650.46262694228,-300.412626942281
2012-05-25,5351.53,5650.16478876535,-298.634788765345
2012-05-28,5356.34,5649.90999143074,-293.56999143074
2012-05-29,5391.14,5649.69959168647,-258.559591686471
2012-05-30,5297.28,5649.53482493035,-352.254824930352
2012-05-31,5320.86,5649.4168196819,-328.556819681899
2012-06-01,5260.19,5649.34655885292,-389.156558852922
2012-06-06,5384.11,5649.32488954293,-265.214889542931
2012-06-07,5447.79,5649.35249798978,-201.562497989779
2012-06-08,5435.08,5649.42996080222,-214.349960802216
2012-06-11,5432.37,5649.55777127103,-217.187771271035
2012-06-12,5473.74,5649.73633408336,-175.99633408336
2012-06-13,5483.81,5649.96596414973,-166.155964149728
2012-06-14,5467.05,5650.24690363086,-183.196903630858
2012-06-15,5478.81,5650.57932600527,-171.769326005271
2012-06-18,5491.09,5650.96332902526,-159.873329025256
2012-06-19,5586.31,5651.39893944049,-65.0889394404849
2012-06-20,5622.29,5651.88611791549,-29.596117915489
2012-06-21,5566.36,5652.42479820962,-86.0647982096251
2012-06-22,5513.69,5653.01490184853,-139.324901848532
