"FG0Date","FG0Close","FG0_hpft","FG0_hpfc"
2015-02-17,939,925.201375391873,13.7986246081274
2015-02-25,938,924.927307509293,13.0726924907074
2015-02-26,964,924.657010275745,39.3429897242549
2015-02-27,963,924.390162952755,38.6098370472453
2015-03-02,949,924.12646106464,24.8735389353604
2015-03-03,944,923.865616095478,20.1343839045225
2015-03-04,949,923.607349811083,25.3926501889169
2015-03-05,948,923.351392299997,24.6486077000034
2015-03-06,942,923.097484147066,18.9025158529343
2015-03-09,934,922.845376125882,11.1546238741176
2015-03-10,923,922.594826823573,0.405173176427054
2015-03-11,918,922.345599438145,-4.34559943814528
2015-03-12,926,922.097457335086,3.90254266491395
2015-03-13,919,921.850162083585,-2.8501620835846
2015-03-16,925,921.603476865984,3.39652313401613
2015-03-17,927,921.357163686487,5.64283631351287
2015-03-18,924,921.110985953281,2.88901404671857
2015-03-19,943,920.864709407076,22.1352905929237
2015-03-20,951,920.618100982784,30.3818990172165
2015-03-23,956,920.370936765155,35.6290632348454
2015-03-24,952,920.123005397594,31.8769946024056
2015-03-25,943,919.874110251131,23.1258897488688
2015-03-26,956,919.62406787346,36.3759321265397
2015-03-27,949,919.372704371595,29.6272956284054
2015-03-30,982,919.119860888886,62.8801391111142
2015-03-31,948,918.865390815425,29.1346091845751
2015-04-01,942,918.609173533419,23.390826466581
2015-04-02,916,918.351100468156,-2.35110046815561
2015-04-03,924,918.091072713749,5.90892728625137
2015-04-07,920,917.82899039246,2.1710096075399
2015-04-08,876,917.564756069066,-41.564756069066
2015-04-09,870,917.298273205753,-47.2982732057532
2015-04-10,861,917.029428083501,-56.0294280835011
2015-04-13,893,916.758087432092,-23.7580874320923
2015-04-14,894,916.484094820991,-22.4840948209906
2015-04-15,896,916.207283999036,-20.2072839990355
2015-04-16,882,915.927479421025,-33.9274794210247
2015-04-17,888,915.644497188896,-27.6444971888956
2015-04-20,875,915.358139380319,-40.3581393803186
2015-04-21,891,915.068196645852,-24.068196645852
2015-04-22,901,914.774442953606,-13.7744429536059
2015-04-23,904,914.476642322888,-10.4766423228883
2015-04-24,928,914.17455307918,13.8254469208203
2015-04-27,943,913.867929217362,29.1320707826383
2015-04-28,937,913.556530447185,23.4434695528147
2015-04-29,916,913.240128520434,2.7598714795662
2015-04-30,923,912.918504879486,10.0814951205144
2015-05-04,937,912.591442107515,24.4085578924845
2015-05-05,944,912.258726954998,31.7412730450015
2015-05-06,945,911.920156261946,33.0798437380545
2015-05-07,937,911.575539988891,25.4244600111093
2015-05-08,948,911.224701770271,36.775298229729
2015-05-11,938,910.867475749973,27.1325242500272
2015-05-12,931,910.503711273309,20.4962887266905
2015-05-13,930,910.133268901092,19.8667310989077
2015-05-14,934,909.756017666463,24.2439823335372
2015-05-15,943,909.371834814668,33.6281651853317
2015-05-18,933,908.980607612471,24.0193923875288
2015-05-19,926,908.582237227134,17.4177627728658
2015-05-20,909,908.176634754566,0.823365245434293
2015-05-21,915,907.763718490522,7.23628150947777
2015-05-22,913,907.34340707107,5.65659292892964
2015-05-25,913,906.915622123491,6.08437787650907
2015-05-26,910,906.480287613235,3.51971238676515
2015-05-27,913,906.037330020802,6.96266997919817
2015-05-28,937,905.586677281606,31.4133227183944
2015-05-29,943,905.128260209158,37.8717397908417
2015-06-01,943,904.662022601968,38.3379773980323
2015-06-02,959,904.187923913207,54.8120760867934
2015-06-03,944,903.705939443424,40.2940605565759
2015-06-04,951,903.216067150252,47.7839328497475
2015-06-05,949,902.718321647289,46.2816783527112
2015-06-08,949,902.212737300073,46.7872626999272
2015-06-09,948,901.699367605125,46.3006323948754
2015-06-10,951,901.178285398977,49.8217146010231
2015-06-11,959,900.649582656953,58.3504173430466
2015-06-12,950,900.113371948655,49.8866280513455
2015-06-15,945,899.569789963445,45.4302100365551
2015-06-16,934,899.018994011768,34.9810059882318
2015-06-17,929,898.4611601831,30.5388398169002
2015-06-18,930,897.896479026688,32.1035209733122
2015-06-19,928,897.325153715263,30.6748462847371
2015-06-23,929,896.747400691899,32.2525993081011
2015-06-24,933,896.163449079398,36.8365509206022
2015-06-25,925,895.573541332491,29.4264586675095
2015-06-26,926,894.977935132658,31.0220648673417
2015-06-29,928,894.3769003251,33.6230996749003
2015-06-30,906,893.770719578292,12.2292804217085
2015-07-01,909,893.159689459135,15.8403105408654
2015-07-02,915,892.544111589636,22.4558884103639
2015-07-03,914,891.924294139544,22.0757058604556
2015-07-06,899,891.300554560962,7.69944543903813
2015-07-07,880,890.67321943121,-10.6732194312101
2015-07-08,855,890.042618510251,-35.0426185102508
2015-07-09,890,889.409077146163,0.590922853836967
2015-07-10,884,888.772906201824,-4.77290620182417
2015-07-13,879,888.134416784368,-9.13441678436785
2015-07-14,876,887.493918027997,-11.4939180279975
2015-07-15,876,886.851715291122,-10.8517152911217
2015-07-16,870,886.208109181027,-16.2081091810275
2015-07-17,867,885.563395819333,-18.5633958193332
2015-07-20,882,884.917864627879,-2.91786462787849
2015-07-21,879,884.271797355144,-5.2717973551441
2015-07-22,873,883.62547454348,-10.6254745434805
2015-07-23,866,882.979174556089,-16.9791745560893
2015-07-24,843,882.333171364029,-39.3331713640286
2015-07-27,858,881.687731919849,-23.6877319198488
2015-07-28,858,881.04310691735,-23.0431069173496
2015-07-29,871,880.399537258773,-9.39953725877269
2015-07-30,866,879.757254321266,-13.7572543212658
2015-07-31,876,879.116485596589,-3.11648559658922
2015-08-03,888,878.477452889804,9.52254711019563
2015-08-04,894,877.840376717742,16.159623282258
2015-08-05,891,877.205481533472,13.7945184665281
2015-08-06,889,876.572998469807,12.4270015301926
2015-08-07,902,875.94316436166,26.0568356383401
2015-08-10,888,875.316221180754,12.6837788192455
2015-08-11,892,874.692421669671,17.3075783303286
2015-08-12,909,874.072023813955,34.9279761860449
2015-08-13,909,873.455292753401,35.5447072465992
2015-08-14,903,872.842508065636,30.1574919343636
2015-08-17,888,872.233964021032,15.7660359789684
2015-08-18,881,871.629967355859,9.37003264414112
2015-08-19,899,871.030831323425,27.9691686765752
2015-08-20,892,870.436873050243,21.5631269497567
2015-08-21,897,869.848421224152,27.1515787758484
2015-08-24,862,869.265813446316,-7.26581344631604
2015-08-25,860,868.689398541272,-8.68939854127245
2015-08-26,856,868.119522330172,-12.1195223301718
2015-08-27,868,867.556527042302,0.44347295769791
2015-08-28,876,867.000749897245,8.99925010275531
2015-08-31,844,866.45252829788,-22.4525282978802
2015-09-01,845,865.912203367021,-20.9122033670213
2015-09-02,845,865.380106946513,-20.3801069465129
2015-09-07,831,864.856562233934,-33.8565622339344
2015-09-08,841,864.341884002555,-23.3418840025546
2015-09-09,847,863.836373030676,-16.8363730306759
2015-09-10,856,863.340320448033,-7.34032044803323
2015-09-11,848,862.854010424861,-14.8540104248608
2015-09-14,843,862.377724097202,-19.3777240972018
2015-09-15,842,861.911736461065,-19.9117364610649
2015-09-16,851,861.456314502482,-10.4563145024824
2015-09-17,854,861.011716976766,-7.01171697676592
2015-09-18,852,860.578198317015,-8.57819831701505
2015-09-21,849,860.156010057962,-11.1560100579624
2015-09-22,842,859.745400188467,-17.7454001884665
2015-09-23,842,859.346612085922,-17.3466120859221
2015-09-24,820,858.959881792509,-38.9598817925092
2015-09-25,821,858.585438180012,-37.5854381800121
2015-09-28,821,858.223494015757,-37.2234940157572
2015-09-29,815,857.874246530765,-42.8742465307647
2015-09-30,815,857.537877569373,-42.5378775693729
2015-10-08,832,857.214551253425,-25.2145512534254
2015-10-09,839,856.904414121294,-17.9044141212936
2015-10-12,826,856.607602288691,-30.607602288691
2015-10-13,826,856.324244470363,-30.3242444703634
2015-10-14,821,856.054456729088,-35.0544567290876
2015-10-15,825,855.79834259285,-30.79834259285
2015-10-16,828,855.555991099511,-27.5559910995107
2015-10-19,838,855.327478556151,-17.3274785561513
2015-10-20,839,855.112869879275,-16.1128698792752
2015-10-21,858,854.912222822968,3.08777717703177
2015-10-22,868,854.72558848085,13.2744115191504
2015-10-23,873,854.553019222905,18.4469807770947
2015-10-26,868,854.394572906229,13.6054270937714
2015-10-27,872,854.250315013179,17.749684986821
2015-10-28,872,854.120316650038,17.879683349962
2015-10-29,872,854.004656260094,17.9953437399059
2015-10-30,884,853.903419677373,30.0965803226271
2015-11-02,876,853.816700174445,22.183299825555
2015-11-03,883,853.744603464645,29.2553965353552
2015-11-04,890,853.687244430945,36.3127555690546
2015-11-05,874,853.644750049329,20.3552499506714
2015-11-06,875,853.617262306009,21.3827376939913
2015-11-09,873,853.60493160128,19.3950683987197
2015-11-10,877,853.607917174148,23.3920828258519
2015-11-11,872,853.626386280733,18.3736137192671
2015-11-12,881,853.660515846595,27.339484153405
2015-11-13,883,853.710490392139,29.2895096078611
2015-11-16,877,853.776505738848,23.2234942611523
2015-11-17,870,853.858769815289,16.1412301847111
2015-11-18,868,853.957500149683,14.0424998503168
2015-11-19,855,854.072920942414,0.927079057585756
2015-11-20,858,854.205262198445,3.79473780155473
2015-11-23,865,854.354754305982,10.6452456940181
2015-11-24,890,854.521629221794,35.4783707782055
2015-11-25,906,854.706123303016,51.2938766969841
2015-11-26,886,854.90848757204,31.0915124279595
2015-11-27,897,855.128994254153,41.8710057458467
2015-11-30,885,855.367928426565,29.6320715734351
2015-12-01,881,855.625592474343,25.3744075256568
2015-12-02,822,855.902301031199,-33.902301031199
2015-12-03,822,856.198379219608,-34.1983792196079
2015-12-04,809,856.514138148232,-47.5141381482316
2015-12-07,820,856.849874789506,-36.8498747895056
2015-12-08,813,857.205866475327,-44.2058664753265
2015-12-09,816,857.582375305601,-41.5823753056008
2015-12-10,808,857.979645106971,-49.9796451069707
2015-12-11,823,858.397902517807,-35.3979025178066
2015-12-14,823,858.837353516823,-35.8373535168228
2015-12-15,826,859.298189450662,-33.2981894506619
2015-12-16,827,859.780586852291,-32.7805868522909
2015-12-17,823,860.284708490526,-37.2847084905259
2015-12-18,834,860.810703583999,-26.8107035839988
2015-12-21,839,861.358705939352,-22.3587059393524
2015-12-22,833,861.928838280809,-28.9288382808092
2015-12-23,826,862.521214090267,-36.5212140902666
2015-12-24,834,863.135934891745,-29.1359348917454
2015-12-25,826,863.773087112785,-37.7730871127846
2015-12-28,819,864.43274513732,-45.4327451373197
2015-12-29,832,865.114967735423,-33.1149677354229
2015-12-30,831,865.819794897084,-34.819794897084
2015-12-31,831,866.547252923907,-35.5472529239073
2016-01-04,823,867.297353724359,-44.297353724359
2016-01-05,829,868.070094513115,-39.0700945131151
2016-01-06,823,868.865454194119,-45.8654541941186
2016-01-07,830,869.683395521301,-39.6833955213011
2016-01-08,841,870.52386228969,-29.5238622896904
2016-01-11,834,871.386781890769,-37.3867818907689
2016-01-12,831,872.272069512039,-41.2720695120387
2016-01-13,830,873.179624886844,-43.1796248868442
2016-01-14,833,874.10933068825,-41.1093306882499
2016-01-15,836,875.06105174064,-39.0610517406403
2016-01-18,854,876.034635875543,-22.0346358755435
2016-01-19,860,877.029914777969,-17.029914777969
2016-01-20,853,878.046711024963,-25.0467110249627
2016-01-21,857,879.08484015394,-22.0848401539396
2016-01-22,868,880.144107349078,-12.1441073490776
2016-01-25,856,881.224308665519,-25.2243086655193
2016-01-26,855,882.325235138549,-27.3252351385486
2016-01-27,862,883.446667376734,-21.4466673767341
2016-01-28,854,884.588374693433,-30.5883746934328
2016-01-29,851,885.750117536905,-34.7501175369052
2016-02-01,849,886.931643711393,-37.9316437113929
2016-02-02,850,888.132686656797,-38.132686656797
2016-02-03,850,889.352964133592,-39.3529641335918
2016-02-04,865,890.59217813975,-25.5921781397495
2016-02-05,863,891.850014406326,-28.8500144063257
2016-02-15,868,893.126148085623,-25.1261480856229
2016-02-16,862,894.420242404476,-32.4202424044759
2016-02-17,884,895.73195020355,-11.73195020355
2016-02-18,886,897.060910922301,-11.0609109223013
2016-02-19,889,898.406759150717,-9.40675915071676
2016-02-22,906,899.769124906646,6.23087509335423
2016-02-23,901,901.147634319482,-0.147634319481504
2016-02-24,906,902.541916094265,3.45808390573523
2016-02-25,914,903.951598874988,10.0484011250115
2016-02-26,921,905.376312735155,15.6236872648451
2016-02-29,918,906.815691901762,11.1843080982378
2016-03-01,930,908.269377060054,21.7306229399463
2016-03-02,929,909.737013518455,19.2629864815453
2016-03-03,923,911.218255567919,11.7817444320806
2016-03-04,929,912.712765461936,16.2872345380644
2016-03-07,966,914.220210324102,51.779789675898
2016-03-08,974,915.7402640105,58.2597359894995
2016-03-09,973,917.272621780933,55.7273782190666
2016-03-10,959,918.817002977409,40.1829970225909
2016-03-11,959,920.373149977372,38.6268500226279
2016-03-14,958,921.940821768322,36.0591782316778
2016-03-15,947,923.519793304547,23.4802066954527
2016-03-16,945,925.109854445743,19.8901455542575
2016-03-17,941,926.710804757372,14.2891952426278
2016-03-18,953,928.322452026696,24.6775479733041
2016-03-21,936,929.944609947569,6.05539005243105
2016-03-22,928,931.577102414514,-3.57710241451392
2016-03-23,934,933.219755825134,0.780244174865841
2016-03-24,919,934.872395098397,-15.8723950983975
2016-03-25,924,936.534845475804,-12.5348454758043
2016-03-28,916,938.206925637848,-22.206925637848
2016-03-29,919,939.888449083579,-20.8884490835793
2016-03-30,930,941.579220132629,-11.5792201326294
2016-03-31,929,943.279034470189,-14.2790344701887
2016-04-01,930,944.98768299504,-14.9876829950396
2016-04-06,924,946.70495070363,-22.7049507036297
2016-04-07,970,948.430616397062,21.569383602938
2016-04-08,966,950.164449491154,15.8355505088456
2016-04-11,973,951.906228317616,21.0937716823837
2016-04-12,1004,953.655737753929,50.3442622460706
2016-04-13,994,955.412771396927,38.587228603073
2016-04-14,997,957.177143653699,39.8228563463015
2016-04-15,998,958.948684881773,39.051315118227
2016-04-18,1007,960.727241899834,46.2727581001659
2016-04-19,1021,962.512677668805,58.4873223311949
2016-04-20,1034,964.304874276917,69.6951257230827
2016-04-21,1056,966.103737988695,89.8962620113046
2016-04-22,1022,967.909203877829,54.0907961221705
2016-04-25,1034,969.721244177529,64.2787558224713
2016-04-26,1012,971.539853479945,40.4601465200554
2016-04-27,999,973.365052947482,25.6349470525179
2016-04-28,993,975.196880467135,17.8031195328645
2016-04-29,998,977.035384522375,20.9646154776247
2016-05-03,962,978.880620955758,-16.8806209557582
2016-05-04,964,980.732654275756,-16.7326542757561
2016-05-05,957,982.591542013096,-25.5915420130959
2016-05-06,945,984.457334781888,-39.4573347818881
2016-05-09,933,986.330072617716,-53.3300726177163
2016-05-10,941,988.209779246117,-47.2097792461166
2016-05-11,957,990.096456348086,-33.0964563480861
2016-05-12,964,991.990086090004,-27.990086090004
2016-05-13,957,993.890636957516,-36.8906369575159
2016-05-16,975,995.798065866299,-20.7980658662994
2016-05-17,977,997.712314482892,-20.7123144828922
2016-05-18,955,999.633315876785,-44.633315876785
2016-05-19,957,1001.56099455581,-44.5609945558068
2016-05-20,975,1003.49525657819,-28.4952565781896
2016-05-23,940,1005.43598958242,-65.4359895824197
2016-05-24,939,1007.38306942822,-68.3830694282163
2016-05-25,941,1009.33634492665,-68.3363449266549
2016-05-26,958,1011.29563662203,-53.2956366220313
2016-05-27,973,1013.26073681114,-40.2607368111374
2016-05-30,1000,1015.23141576047,-15.2314157604741
2016-05-31,1023,1017.2074270944,5.79257290560213
2016-06-01,1028,1019.1885181412,8.81148185879813
2016-06-02,1009,1021.17443862359,-12.1744386235948
2016-06-03,1008,1023.16494190659,-15.1649419065879
2016-06-06,1018,1025.15977632278,-7.1597763227799
2016-06-07,1019,1027.15868393619,-8.15868393618977
2016-06-08,1020,1029.16140385128,-9.16140385127868
2016-06-13,1023,1031.16767180002,-8.16767180002006
2016-06-14,1009,1033.17721972745,-24.177219727447
2016-06-15,1013,1035.1897762024,-22.1897762023956
2016-06-16,988,1037.20505979982,-49.2050597998243
2016-06-17,996,1039.22277992232,-43.2227799223198
2016-06-20,995,1041.24262563308,-46.2426256330755
2016-06-21,1018,1043.26426812873,-25.2642681287298
2016-06-22,1016,1045.28735949108,-29.287359491076
2016-06-23,1019,1047.31154135868,-28.3115413586761
2016-06-24,1010,1049.33644326388,-39.3364432638848
2016-06-27,1051,1051.36168303619,-0.361683036186652
2016-06-28,1047,1053.38686224497,-6.38686224496952
2016-06-29,1044,1055.41158231012,-11.4115823101172
2016-06-30,1085,1057.43544201144,27.5645579885572
2016-07-01,1110,1059.45803541167,50.5419645883327
2016-07-04,1117,1061.47896796759,55.5210320324071
2016-07-05,1121,1063.49786602804,57.5021339719608
2016-07-06,1088,1065.51437889198,22.4856211080151
2016-07-07,1089,1067.52817962748,21.4718203725195
2016-07-08,1052,1069.53895059722,-17.5389505972246
2016-07-11,1058,1071.54638303951,-13.5463830395095
2016-07-12,1098,1073.55016094272,24.4498390572761
2016-07-13,1096,1075.54996269573,20.4500373042735
2016-07-14,1101,1077.54547679397,23.4545232060345
2016-07-15,1095,1079.53640018611,15.463599813891
2016-07-18,1054,1081.52243951598,-27.522439515976
2016-07-19,1077,1083.50330781942,-6.50330781941729
2016-07-20,1074,1085.47870675562,-11.478706755619
2016-07-21,1081,1087.44833529556,-6.44833529556039
2016-07-22,1059,1089.41188766538,-30.4118876653764
2016-07-25,1090,1091.36905542572,-1.36905542571859
2016-07-26,1098,1093.3195175662,4.6804824337975
2016-07-27,1106,1095.26295251052,10.7370474894846
2016-07-28,1091,1097.19904061709,-6.19904061708534
2016-07-29,1079,1099.12746668258,-20.1274666825823
2016-08-01,1131,1101.04791294126,29.95208705874
2016-08-02,1157,1102.96005330747,54.0399466925253
2016-08-03,1157,1104.86357407659,52.1364259234134
2016-08-04,1156,1106.75818388189,49.2418161181119
2016-08-05,1168,1108.64361290776,59.3563870922428
2016-08-08,1176,1110.51961169319,65.4803883068106
2016-08-09,1211,1112.3859553127,98.614044687299
2016-08-10,1193,1114.24244590777,78.7575540922261
2016-08-11,1169,1116.08892638298,52.9110736170242
2016-08-12,1182,1117.92527219806,64.0747278019422
2016-08-15,1173,1119.75138068412,53.2486193158845
2016-08-16,1212,1121.56717565815,90.4328243418477
2016-08-17,1203,1123.37260294799,79.6273970520065
2016-08-18,1208,1125.16764576276,82.8323542372356
2016-08-19,1214,1126.95232022634,87.0476797736601
2016-08-22,1222,1128.7266767022,93.2733232978039
2016-08-23,1222,1130.49080153578,91.5091984642178
2016-08-24,1190,1132.24481962802,57.755180371979
2016-08-25,1205,1133.98889370603,71.0111062939686
2016-08-26,1222,1135.72321037063,86.276789629371
2016-08-29,1187,1137.44798557574,49.5520144242647
2016-08-30,1175,1139.16347093862,35.8365290613751
2016-08-31,1164,1140.86993855943,23.1300614405661
2016-09-01,1165,1142.56767535161,22.4323246483926
2016-09-02,1191,1144.25697778969,46.7430222103144
2016-09-05,1188,1145.93815162078,42.0618483792163
2016-09-06,1204,1147.61152191375,56.3884780862465
2016-09-07,1181,1149.27743112409,31.7225688759072
2016-09-08,1166,1150.93624501602,15.063754983978
2016-09-09,1168,1152.5883424666,15.4116575333994
2016-09-12,1135,1154.23410857966,-19.2341085796557
2016-09-13,1105,1155.87393482956,-50.8739348295584
2016-09-14,1101,1157.50820474009,-56.5082047400853
2016-09-19,1114,1159.13728080576,-45.1372808057593
2016-09-20,1128,1160.76150216288,-32.7615021628797
2016-09-21,1131,1162.38118928983,-31.3811892898295
2016-09-22,1117,1163.99664912269,-46.9966491226909
2016-09-23,1119,1165.60817562583,-46.6081756258278
2016-09-26,1121,1167.21604333708,-46.216043337076
2016-09-27,1122,1168.82050752833,-46.8205075283307
2016-09-28,1118,1170.42180436763,-52.4218043676282
2016-09-29,1119,1172.02015066929,-53.020150669293
2016-09-30,1068,1173.61574157858,-105.61574157858
2016-10-10,1070,1175.20875032436,-105.208750324356
2016-10-11,1078,1176.79930647817,-98.7993064781723
2016-10-12,1080,1178.38749612253,-98.3874961225291
2016-10-13,1070,1179.97336450025,-109.973364500248
2016-10-14,1063,1181.55691618473,-118.556916184734
2016-10-17,1090,1183.13811029082,-93.1381102908191
2016-10-18,1090,1184.71685692666,-94.7168569266613
2016-10-19,1093,1186.29302770089,-93.2930277008901
2016-10-20,1110,1187.86645506998,-77.8664550699776
2016-10-21,1125,1189.43693292682,-64.4369329268178
2016-10-24,1123,1191.00422297745,-68.0042229774466
2016-10-25,1135,1192.56806029226,-57.568060292255
2016-10-26,1131,1194.12815183142,-63.1281518314222
2016-10-27,1106,1195.68418075882,-89.6841807588201
2016-10-28,1120,1197.23580414366,-77.2358041436589
2016-10-31,1116,1198.78264198334,-82.7826419833364
2016-11-01,1160,1200.32428234907,-40.3242823490717
2016-11-02,1181,1201.86027909306,-20.8602790930554
2016-11-03,1201,1203.39016939905,-2.39016939904886
2016-11-04,1194,1204.913481828,-10.9134818280037
2016-11-07,1244,1206.42974395289,37.5702560471084
2016-11-08,1229,1207.93847883547,21.0615211645342
2016-11-09,1255,1209.43922506752,45.5607749324783
2016-11-10,1265,1210.93152994687,54.0684700531335
2016-11-11,1302,1212.41495960427,89.5850403957335
2016-11-14,1249,1213.88910252023,35.1108974797683
2016-11-15,1210,1215.35358420612,-5.35358420611758
2016-11-16,1237,1216.80804468673,20.1919553132689
2016-11-17,1234,1218.2521217739,15.7478782261003
2016-11-18,1222,1219.68546162601,2.31453837399496
2016-11-21,1230,1221.10771691098,8.89228308902412
2016-11-22,1285,1222.51854125346,62.4814587465366
2016-11-23,1281,1223.91759195385,57.0824080461523
2016-11-24,1274,1225.30455213983,48.6954478601726
2016-11-25,1276,1226.67912853466,49.3208714653413
2016-11-28,1301,1228.04104799034,72.9589520096623
2016-11-29,1268,1229.39005774614,38.6099422538579
2016-11-30,1226,1230.72593519963,-4.72593519962992
2016-12-01,1257,1232.04847370818,24.9515262918215
2016-12-02,1221,1233.35746467561,-12.3574646756128
2016-12-05,1219,1234.6527098198,-15.6527098197974
2016-12-06,1204,1235.93400575042,-31.9340057504243
2016-12-07,1274,1237.20114260702,36.7988573929769
2016-12-08,1306,1238.45389732888,67.5461026711225
2016-12-09,1292,1239.69206206647,52.307937933527
2016-12-12,1331,1240.91545689112,90.0845431088815
2016-12-13,1368,1242.12392349613,125.876076503872
2016-12-14,1354,1243.31734081212,110.682659187885
2016-12-15,1363,1244.49563980185,118.504360198146
2016-12-16,1365,1245.6587971798,119.341202820197
2016-12-19,1309,1246.80683864541,62.1931613545887
2016-12-20,1311,1247.93983922899,63.0601607710074
2016-12-21,1277,1249.05789966898,27.9421003310241
2016-12-22,1233,1250.16114677035,-17.1611467703488
2016-12-23,1248,1251.24971888822,-3.24971888822285
2016-12-26,1216,1252.32374728398,-36.3237472839778
2016-12-27,1244,1253.38336187572,-9.38336187572271
2016-12-28,1264,1254.42867756674,9.57132243326204
2016-12-29,1254,1255.45980538168,-1.45980538168231
2016-12-30,1222,1256.47686030152,-34.4768603015159
2017-01-03,1204,1257.47995670385,-53.4799567038486
2017-01-04,1208,1258.46919471492,-50.4691947149175
2017-01-05,1211,1259.44465235443,-48.4446523544253
2017-01-06,1206,1260.40638678031,-54.4063867803057
2017-01-09,1228,1261.35443512528,-33.3544351252845
2017-01-10,1277,1262.28881203275,14.711187967254
2017-01-11,1267,1263.20951835865,3.79048164134825
2017-01-12,1259,1264.11656103996,-5.11656103995584
2017-01-13,1275,1265.00994858048,9.99005141951574
2017-01-16,1314,1265.88968736911,48.1103126308896
2017-01-17,1295,1266.7557879241,28.244212075898
2017-01-18,1297,1267.6082806507,29.3917193493018
2017-01-19,1301,1268.44720762909,32.5527923709059
2017-01-20,1301,1269.27262308884,31.7273769111611
2017-01-23,1283,1270.08459471554,12.9154052844563
2017-01-24,1308,1270.88320330959,37.1167966904104
2017-01-25,1319,1271.66853501013,47.3314649898677
2017-01-26,1323,1272.44069129884,50.5593087011631
2017-02-03,1288,1273.19979322235,14.8002067776542
2017-02-06,1288,1273.94598272647,14.05401727353
2017-02-07,1292,1274.67940787483,17.3205921251721
2017-02-08,1316,1275.40022254042,40.5997774595755
2017-02-09,1304,1276.10858775588,27.8914122441173
2017-02-10,1376,1276.80468133613,99.1953186638717
2017-02-13,1385,1277.48869262529,107.511307374713
2017-02-14,1386,1278.16085197085,107.839148029147
2017-02-15,1365,1278.82143416118,86.1785658388188
2017-02-16,1365,1279.47075856097,85.5292414390293
2017-02-17,1375,1280.10918015765,94.8908198423478
2017-02-20,1384,1280.73708929307,103.262910706934
2017-02-21,1365,1281.35491553305,83.6450844669482
2017-02-22,1359,1281.96313112821,77.0368688717888
2017-02-23,1340,1282.56224290464,57.4377570953634
2017-02-24,1344,1283.15278953239,60.8472104676148
2017-02-27,1351,1283.73533342397,67.2646665760285
2017-02-28,1320,1284.31046214368,35.6895378563209
2017-03-01,1324,1284.87879106033,39.1212089396693
2017-03-02,1326,1285.44095029534,40.559049704655
2017-03-03,1312,1285.99758614129,26.0024138587085
2017-03-06,1320,1286.54936165621,33.4506383437902
2017-03-07,1321,1287.0969506465,33.9030493535021
2017-03-08,1254,1287.6410407457,-33.6410407456965
2017-03-09,1227,1288.1823336015,-61.1823336015025
2017-03-10,1223,1288.72151695576,-65.7215169557635
2017-03-13,1247,1289.25925326001,-42.259253260011
2017-03-14,1240,1289.79617779914,-49.7961777991422
2017-03-15,1256,1290.33290838978,-34.3329083897806
2017-03-16,1249,1290.87004226481,-41.8700422648107
2017-03-17,1241,1291.40816246527,-50.4081624652728
2017-03-20,1232,1291.94783472481,-59.9478347248133
2017-03-21,1236,1292.48960394038,-56.4896039403793
2017-03-22,1197,1293.03399022888,-96.033990228884
2017-03-23,1202,1293.58149035672,-91.5814903567152
2017-03-24,1213,1294.13256139367,-81.1325613936718
2017-03-27,1202,1294.68762255345,-92.6876225534498
2017-03-28,1258,1295.2470595128,-37.2470595127969
2017-03-29,1276,1295.81121963513,-19.8112196351336
2017-03-30,1283,1296.38043488743,-13.3804348874336
2017-03-31,1307,1296.95502904753,10.0449709524702
2017-04-05,1299,1297.5353203623,1.46467963769922
2017-04-06,1303,1298.1216312308,4.87836876919676
2017-04-07,1301,1298.71428465756,2.28571534244496
2017-04-10,1294,1299.3136056636,-5.31360566359871
2017-04-11,1256,1299.91992021479,-43.9199202147883
2017-04-12,1221,1300.53355208054,-79.5335520805391
2017-04-13,1237,1301.15480687555,-64.1548068755536
2017-04-14,1227,1301.78395733855,-74.7839573385511
2017-04-17,1216,1302.42124968925,-86.4212496892547
2017-04-18,1210,1303.06689923468,-93.0668992346817
2017-04-19,1243,1303.72108555877,-60.7210855587748
2017-04-20,1274,1304.3839497754,-30.3839497753993
2017-04-21,1285,1305.05560789871,-20.0556078987141
2017-04-24,1308,1305.73616338343,2.26383661657386
2017-04-25,1294,1306.42571139403,-12.4257113940293
2017-04-26,1277,1307.12434803081,-30.1243480308101
2017-04-27,1296,1307.83216425773,-11.8321642577344
2017-04-28,1299,1308.54923858665,-9.54923858664884
2017-05-02,1298,1309.27564463838,-11.2756446383784
2017-05-03,1297,1310.01145208651,-13.0114520865117
2017-05-04,1246,1310.75672594374,-64.7567259437415
2017-05-05,1229,1311.51152584435,-82.5115258443478
2017-05-08,1235,1312.27588465477,-77.2758846547707
2017-05-09,1237,1313.04980113451,-76.0498011345141
2017-05-10,1228,1313.83324210033,-85.8332421003311
2017-05-11,1278,1314.62614293306,-36.6261429330623
2017-05-12,1264,1315.42840353353,-51.4284035335274
2017-05-15,1288,1316.23990866277,-28.239908662771
2017-05-16,1287,1317.0605218234,-30.0605218233978
2017-05-17,1266,1317.89009484479,-51.8900948447854
2017-05-18,1279,1318.72846713049,-39.728467130486
2017-05-19,1341,1319.57545663479,21.4245433652087
2017-05-22,1338,1320.43086488982,17.5691351101796
2017-05-23,1349,1321.29450228374,27.7054977162563
2017-05-24,1342,1322.16618646712,19.8338135328798
2017-05-25,1337,1323.0457465428,13.9542534572005
2017-05-26,1349,1323.93301981219,25.0669801878083
