"EURUSDDate","EURUSDClose","EURUSD_hpft","EURUSD_hpfc"
2010-01-01,1.432,1.42351011339962,0.00848988660038126
2010-01-04,1.438,1.42192912298866,0.0160708770113413
2010-01-05,1.442,1.42034813608708,0.0216518639129236
2010-01-06,1.438,1.4187671628473,0.019232837152696
2010-01-07,1.435,1.41718622237178,0.0178137776282175
2010-01-08,1.441,1.41560534171304,0.0253946582869636
2010-01-11,1.453,1.41402455528709,0.0389754447129117
2010-01-12,1.45,1.41244390800709,0.0375560919929085
2010-01-13,1.452,1.41086346089708,0.0411365391029191
2010-01-14,1.45,1.40928329050525,0.0407167094947521
2010-01-15,1.439,1.40770349038402,0.0312965096159809
2010-01-18,1.438,1.40612417091645,0.0318758290835522
2010-01-19,1.431,1.40454545542231,0.0264545445776917
2010-01-20,1.418,1.40296748039756,0.0150325196024394
2010-01-21,1.404,1.40139039327341,0.00260960672659445
2010-01-22,1.414,1.39981434769489,0.0141856523051071
2010-01-25,1.419,1.39823949838577,0.020760501614234
2010-01-26,1.41,1.39666600593355,0.0133339940664459
2010-01-27,1.406,1.39509403950734,0.0109059604926576
2010-01-28,1.4,1.39352377378795,0.00647622621204679
2010-01-29,1.386,1.39195538796429,-0.00595538796429117
2010-02-01,1.39,1.39038906390228,-0.000389063902275544
2010-02-02,1.394,1.38882498100611,0.00517501899389001
2010-02-03,1.4,1.38726331851917,0.0127366814808292
2010-02-04,1.385,1.38570425782398,-0.000704257823979271
2010-02-05,1.368,1.38414798556788,-0.0161479855678843
2010-02-08,1.369,1.38259468810714,-0.0135946881071379
2010-02-09,1.372,1.38104454512305,-0.00904454512304949
2010-02-10,1.379,1.37949773067744,-0.00049773067743528
2010-02-11,1.375,1.37795441509346,-0.00295441509346392
2010-02-12,1.363,1.37641476848856,-0.0134147684885602
2010-02-15,1.362,1.37487895975891,-0.012878959758906
2010-02-16,1.365,1.37334715225556,-0.00834715225556177
2010-02-17,1.373,1.37181950400594,0.00118049599405922
2010-02-18,1.358,1.3702961695871,-0.0122961695871014
2010-02-19,1.361,1.36877730406404,-0.00777730406403564
2010-02-22,1.361,1.36726305741902,-0.00626305741902011
2010-02-23,1.36,1.36575357641949,-0.00575357641949171
2010-02-24,1.356,1.364249005244,-0.00824900524400054
2010-02-25,1.35,1.3627494856928,-0.0127494856927953
2010-02-26,1.363,1.36125515615632,0.00174484384367705
2010-03-01,1.359,1.35976614975491,-0.000766149754905486
2010-03-02,1.353,1.3582826003301,-0.00528260033009828
2010-03-03,1.362,1.35680464140678,0.00519535859321936
2010-03-04,1.367,1.35533240432621,0.0116675956737938
2010-03-05,1.363,1.35386602257719,0.00913397742281048
2010-03-08,1.365,1.35240563447144,0.0125943655285618
2010-03-09,1.357,1.35095138209631,0.00604861790369266
2010-03-10,1.358,1.34950341274514,0.00849658725485899
2010-03-11,1.365,1.34806187621154,0.0169381237884619
2010-03-12,1.377,1.34662692580125,0.0303730741987546
2010-03-15,1.37,1.34519872182156,0.0248012781784385
2010-03-16,1.369,1.34377743713478,0.0252225628652233
2010-03-17,1.379,1.34236325485504,0.036636745144962
2010-03-18,1.369,1.34095636852248,0.0280436314775183
2010-03-19,1.353,1.33955698682141,0.0134430131785854
2010-03-22,1.353,1.33816533002824,0.0148346699717598
2010-03-23,1.351,1.33678162397617,0.0142183760238311
2010-03-24,1.336,1.33540610063048,0.000593899369523377
2010-03-25,1.336,1.33403899783372,0.0019610021662844
2010-03-26,1.341,1.33268055367395,0.00831944632604874
2010-03-29,1.348,1.33133100704985,0.016668992950148
2010-03-30,1.348,1.32999060029902,0.0180093997009832
2010-03-31,1.347,1.32865958264924,0.0183404173507553
2010-04-01,1.35,1.32733821077286,0.0226617892271382
2010-04-02,1.35,1.32602674892327,0.0239732510767324
2010-04-05,1.347,1.32472547072137,0.0222745292786292
2010-04-06,1.341,1.32343465969767,0.0175653403023263
2010-04-07,1.335,1.32215460859005,0.0128453914099535
2010-04-08,1.331,1.32088561739718,0.0101143826028235
2010-04-09,1.35,1.31962799142751,0.030372008572494
