"IF00C1Date","IF00C1Close","IF00C1_hpft","IF00C1_hpfc"
2012-10-23,2324.4,2350.11631277971,-25.7163127797051
2012-10-24,2322,2350.68644462703,-28.6864446270305
2012-10-25,2307.4,2351.31191716913,-43.9119171691273
2012-10-26,2252,2351.99258861575,-99.9925886157541
2012-10-29,2244,2352.72829902505,-108.728299025049
2012-10-30,2245.4,2353.51884712232,-108.118847122323
2012-10-31,2255.2,2354.36398668901,-99.1639866890107
2012-11-01,2306.2,2355.26342681452,-49.063426814521
2012-11-02,2307.2,2356.21683559786,-49.0168355978555
2012-11-05,2307,2357.22386085726,-50.2238608572576
2012-11-06,2290.8,2358.28413014916,-67.4841301491603
2012-11-07,2292,2359.39725026972,-67.3972502697224
2012-11-08,2245,2360.56280011973,-115.562800119727
2012-11-09,2244.6,2361.78033074074,-117.18033074074
2012-11-12,2249,2363.04934540535,-114.049345405348
2012-11-13,2214.4,2364.36929894825,-149.969298948251
2012-11-14,2217.4,2365.73959906104,-148.339599061042
2012-11-15,2192.8,2367.15959144383,-174.359591443833
2012-11-16,2169.4,2368.62856047916,-199.228560479162
2012-11-19,2176.2,2370.14571847638,-193.945718476379
2012-11-20,2181,2371.71019539169,-190.71019539169
2012-11-21,2192.4,2373.32104101198,-180.921041011984
2012-11-22,2187.6,2374.97722629218,-187.377226292183
2012-11-23,2194.4,2376.67764740174,-182.277647401736
2012-11-26,2180.2,2378.42112305591,-198.221123055907
2012-11-27,2158,2380.20639662364,-222.206396623642
2012-11-28,2141.8,2382.03212953731,-240.232129537309
2012-11-29,2125.6,2383.89689137808,-258.296891378082
2012-11-30,2138.4,2385.79915242488,-247.399152424884
2012-12-03,2117.4,2387.73727618704,-270.337276187044
2012-12-04,2131.4,2389.70952390898,-258.309523908984
2012-12-05,2215.8,2391.71404508857,-175.914045088566
2012-12-06,2204.4,2393.74888244896,-189.348882448957
2012-12-07,2254.8,2395.81200599746,-141.012005997464
2012-12-10,2268.4,2397.9013074722,-129.501307472195
2012-12-11,2261.4,2400.01462032257,-138.61462032257
2012-12-12,2268.4,2402.14972446738,-133.74972446738
2012-12-13,2252.6,2404.30434252774,-151.704342527737
2012-12-14,2374.2,2406.47614183797,-32.276141837969
2012-12-17,2373,2408.66272702394,-35.6627270239395
2012-12-18,2366,2410.86168936982,-44.8616893698213
2012-12-19,2369.6,2413.07060541827,-43.4706054182674
2012-12-20,2390.8,2415.28703316793,-24.4870331679265
2012-12-21,2378,2417.50851264843,-39.5085126484332
2012-12-24,2390.8,2419.73257376746,-28.9325737674573
2012-12-25,2453,2421.95673010145,31.0432698985464
2012-12-26,2461.8,2424.17848326731,37.6215167326903
2012-12-27,2466.6,2426.39534771396,40.2046522860398
2012-12-28,2499,2428.60485344155,70.3951465584463
2012-12-31,2538,2430.80454706922,107.195452930782
2013-01-04,2533.2,2432.99200431463,100.207995685367
2013-01-07,2533.2,2435.16484520573,98.0351547942738
2013-01-08,2531.2,2437.32073119239,93.8792688076073
2013-01-09,2525.4,2439.45736424837,85.9426357516288
2013-01-10,2537.8,2441.57248515323,96.2275148467749
2013-01-11,2498.6,2443.66387021182,54.9361297881848
2013-01-14,2586.6,2445.72933550557,140.87066449443
2013-01-15,2596.4,2447.76671982428,148.633280175715
2013-01-16,2570,2449.77392018808,120.226079811921
2013-01-17,2561,2451.74889505598,109.251104944023
2013-01-18,2592.6,2453.6896525838,138.910347416205
2013-01-21,2608.2,2455.59424608717,152.605753912826
2013-01-22,2602.6,2457.46078630193,145.139213698066
2013-01-23,2615.6,2459.28744704478,156.312552955221
2013-01-24,2590.6,2461.07246212727,129.527537872729
2013-01-25,2592.8,2462.81412997418,129.985870025824
2013-01-28,2654.4,2464.51080255178,189.889197448221
2013-01-29,2671,2466.1608855573,204.839114442703
2013-01-30,2699,2467.76286318058,231.237136819424
2013-01-31,2699.8,2469.31530428353,230.484695716472
2013-02-01,2746.4,2470.81687331243,275.583126687572
2013-02-04,2749.4,2472.26632998653,277.133670013469
2013-02-05,2773.4,2473.66254794005,299.737452059952
2013-02-06,2785.6,2475.00451536313,310.595484636865
2013-02-07,2779.8,2476.29134434541,303.508655654587
2013-02-08,2765.2,2477.52227536417,287.677724635831
2013-02-18,2745.6,2478.69667435489,266.903325645108
2013-02-19,2709.2,2479.81402616751,229.385973832489
2013-02-20,2710.4,2480.87392597912,229.526074020879
2013-02-21,2615.2,2481.87606378574,133.323936214261
2013-02-22,2593.2,2482.82022446011,110.379775539887
2013-02-25,2605,2483.70624798587,121.293752014129
2013-02-26,2564.6,2484.5340199731,80.0659800269042
2013-02-27,2587.6,2485.30347616986,102.29652383014
2013-02-28,2678.4,2486.01458542052,192.385414579483
2013-03-01,2666.6,2486.66735885436,179.932641145642
2013-03-04,2548,2487.26188712513,60.7381128748725
2013-03-05,2616,2487.79833526379,128.201664736205
2013-03-06,2648,2488.27689340768,159.72310659232
2013-03-07,2615.6,2488.69780468765,126.902195312349
2013-03-08,2611.6,2489.06137825763,122.538621742375
2013-03-11,2592.6,2489.36797572786,103.232024272139
2013-03-12,2552.8,2489.61800936111,63.1819906388952
2013-03-13,2529,2489.81193409219,39.1880659078089
2013-03-14,2524,2489.95023097261,34.0497690273934
2013-03-15,2568.6,2490.03339725271,78.5666027472864
2013-03-18,2510.8,2490.06194425776,20.7380557422388
2013-03-19,2529.8,2490.03641578919,39.7635842108088
2013-03-20,2610,2489.95736422087,120.042635779132
2013-03-21,2617,2489.82535836309,127.174641636905
2013-03-22,2625.8,2489.64101664717,136.158983352829
2013-03-25,2622.6,2489.40501007319,133.194989926808
2013-03-26,2572.4,2489.11806592391,83.2819340760941
2013-03-27,2573.6,2488.7809665395,84.8190334604997
2013-03-28,2506.8,2488.39452868556,18.4054713144437
2013-03-29,2483.8,2487.95960418852,-4.15960418851489
2013-04-01,2483.2,2487.4770524829,-4.27705248290167
2013-04-02,2505.8,2486.94773128372,18.8522687162776
2013-04-03,2478.6,2486.37249653797,-7.7724965379697
2013-04-08,2463.8,2485.75221198556,-21.9522119855594
2013-04-09,2480.6,2485.08773815349,-4.48773815348975
2013-04-10,2481,2484.37992649466,-3.37992649466354
2013-04-11,2472.4,2483.62962660689,-11.229626606894
2013-04-12,2461.8,2482.83768669088,-21.0376866908817
2013-04-15,2441.2,2482.0049503053,-40.8049503053028
2013-04-16,2450,2481.132252313,-31.1322523130018
2013-04-17,2454,2480.22041070948,-26.2204107094815
2013-04-18,2459.8,2479.27023062143,-19.4702306214344
2013-04-19,2528.2,2478.28250633715,49.9174936628535
2013-04-22,2531.8,2477.25802409673,54.5419759032714
2013-04-23,2448.4,2476.19759077383,-27.7975907738341
2013-04-24,2492.6,2475.10203578813,17.4979642118695
2013-04-25,2460.8,2473.97217706853,-13.1721770685302
2013-04-26,2439.8,2472.80883977707,-33.0088397770675
2013-05-02,2439.4,2471.61284363079,-32.2128436307928
2013-05-03,2486.6,2470.38499470227,16.2150052977314
2013-05-06,2509.2,2469.12608574859,40.0739142514077
2013-05-07,2525,2467.83691622945,57.1630837705541
2013-05-08,2542.8,2466.51830216948,76.2816978305191
2013-05-09,2520.8,2465.17108322226,55.6289167777436
2013-05-10,2541.4,2463.79613057314,77.6038694268573
2013-05-13,2514.6,2462.39433840228,52.2056615977193
2013-05-14,2484.6,2460.9666329681,23.6333670319046
2013-05-15,2488,2459.51396210876,28.4860378912413
2013-05-16,2549,2458.03728343147,90.9627165685293
2013-05-17,2576.6,2456.53756631848,120.062433681521
2013-05-20,2593.8,2455.01581775235,138.784182247649
2013-05-21,2599.6,2453.47309434464,146.126905655356
2013-05-22,2602,2451.91051007465,150.089489925354
2013-05-23,2570.8,2450.32923932477,120.470760675232
2013-05-24,2588,2448.73051851824,139.269481481762
2013-05-27,2573.6,2447.11563387611,126.484366123892
2013-05-28,2633.2,2445.48592918781,187.714070812186
2013-05-29,2627.2,2443.84280052637,183.357199473627
2013-05-30,2625,2442.18772155824,182.812278441761
2013-05-31,2600,2440.52224174235,159.477758257654
2013-06-03,2597,2438.84798610488,158.152013895118
2013-06-04,2562.6,2437.16664559373,125.433354406268
2013-06-05,2553.8,2435.47997653047,118.320023469528
2013-06-06,2534.8,2433.78978708577,101.010212914231
2013-06-07,2476.4,2432.09793433904,44.3020656609643
2013-06-13,2383.6,2430.40631712324,-46.8063171232432
2013-06-14,2395.6,2428.71685258406,-33.1168525840552
2013-06-17,2396.2,2427.03143851928,-30.831438519285
2013-06-18,2405.2,2425.35195903757,-20.1519590375705
2013-06-19,2395,2423.68028550308,-28.680285503082
2013-06-20,2329.8,2422.01828094997,-92.2182809499667
2013-06-21,2315.6,2420.36779655711,-104.767796557108
2013-06-24,2133,2418.73064538405,-285.730645384055
2013-06-25,2112.8,2417.10859718356,-304.308597183557
2013-06-26,2122.4,2415.50330359877,-293.103303598771
2013-06-27,2119,2413.91629048402,-294.916290484022
2013-06-28,2168.6,2412.3489625364,-243.748962536397
2013-07-01,2163.4,2410.80260254651,-247.40260254651
2013-07-02,2161.4,2409.27839254892,-247.878392548921
2013-07-03,2146,2407.77741231199,-261.777412311985
2013-07-04,2171,2406.30063914098,-235.300639140979
2013-07-05,2173.6,2404.84894213302,-231.248942133021
2013-07-08,2128.8,2403.42309312137,-274.623093121366
2013-07-09,2127.2,2402.02376835027,-274.823768350268
2013-07-10,2204,2400.65153054579,-196.651530545794
2013-07-11,2321,2399.306828833,-78.3068288329953
2013-07-12,2277,2397.990031049,-120.990031048997
2013-07-15,2291.4,2396.70147266209,-105.30147266209
2013-07-16,2305,2395.44143912815,-90.4414391281516
2013-07-17,2282.4,2394.21017237562,-111.810172375623
2013-07-18,2243.4,2393.0078769481,-149.607876948103
2013-07-19,2217,2391.83471117137,-174.83471117137
2013-07-22,2168,2390.69077152937,-222.690771529372
2013-07-23,2243,2389.57608223632,-146.576082236322
2013-07-24,2232.4,2388.49057545512,-156.090575455122
2013-07-25,2209.8,2387.43412275995,-177.634122759951
2013-07-26,2192,2386.40653120343,-194.40653120343
2013-07-29,2163.6,2385.40753441136,-221.807534411357
2013-07-30,2168.2,2384.4367856498,-216.236785649799
2013-07-31,2165,2383.49384649829,-218.493846498294
2013-08-01,2244.2,2382.578189153,-138.378189153004
2013-08-02,2240,2381.68919549343,-141.689195493431
2013-08-05,2265.8,2380.82619019907,-115.026190199065
2013-08-06,2278.8,2379.98843938085,-101.188439380847
2013-08-07,2258.4,2379.17516160246,-120.775161602459
2013-08-08,2265.4,2378.38553360037,-112.985533600373
2013-08-09,2288.2,2377.6186821875,-89.4186821874972
2013-08-12,2348.4,2376.87368747305,-28.4736874730456
2013-08-13,2354.6,2376.14959260413,-21.5495926041351
2013-08-14,2349,2375.44542895797,-26.4454289579701
2013-08-15,2324.2,2374.76021900406,-50.5602190040556
2013-08-16,2330,2374.09297428044,-44.0929742804402
2013-08-19,2329.4,2373.44268542561,-44.0426854256114
2013-08-20,2308.6,2372.80832485175,-64.2083248517545
2013-08-21,2314,2372.18884676561,-58.1888467656101
2013-08-22,2309,2371.58317883275,-62.5831788327497
2013-08-23,2279.2,2370.99022466582,-91.7902246658196
2013-08-26,2340,2370.40886200812,-30.4088620081153
2013-08-27,2338.4,2369.83793066054,-31.4379306605437
2013-08-28,2322.8,2369.27625785422,-46.4762578542218
2013-08-29,2314.8,2368.72265782507,-53.9226578250654
2013-08-30,2302.2,2368.17592559759,-65.9759255975915
2013-09-02,2329.2,2367.63483390684,-38.4348339068427
2013-09-03,2349,2367.09812821607,-18.0981282160742
2013-09-04,2342.6,2366.56453810113,-23.9645381011284
2013-09-05,2341.8,2366.03278565681,-24.2327856568092
2013-09-06,2355.2,2365.50158307195,-10.3015830719467
2013-09-09,2434.8,2364.9696325185,69.8303674814955
2013-09-10,2472.6,2364.43563191019,108.164368089807
2013-09-11,2480.8,2363.89830802579,116.901691974209
2013-09-12,2503.4,2363.35643235487,140.043567645134
2013-09-13,2497.2,2362.80882470945,134.391175290552
2013-09-16,2479.4,2362.25436278994,117.145637210056
2013-09-17,2440.4,2361.69197984868,78.7080201513183
2013-09-18,2432.2,2361.12065756127,71.079342438729
2013-09-23,2463.6,2360.53941013805,103.060589861946
2013-09-24,2448.4,2359.94728117073,88.4527188292708
2013-09-25,2434.8,2359.34335685208,75.4566431479169
2013-09-26,2391,2358.72675993772,32.2732400622822
2013-09-27,2398.4,2358.09664437396,40.3033556260387
2013-09-30,2409.6,2357.45217744758,52.1478225524217
2013-10-08,2440,2356.79254310516,83.2074568948431
2013-10-09,2457,2356.11694684908,100.883053150921
2013-10-10,2429,2355.42462857636,73.5753714236398
2013-10-11,2466,2354.714869885,111.285130114996
2013-10-14,2468.8,2353.98698278616,114.81301721384
2013-10-15,2461.4,2353.24032529167,108.159674708333
2013-10-16,2426.4,2352.47430287252,73.9256971274832
2013-10-17,2411,2351.68836570859,59.3116342914075
2013-10-18,2428.4,2350.8819945376,77.5180054623968
2013-10-21,2466.4,2350.0546946144,116.345305385604
2013-10-22,2446,2349.20600323658,96.793996763424
2013-10-23,2418.8,2348.33550579422,70.4644942057771
2013-10-24,2405.4,2347.4428276882,57.9571723117968
2013-10-25,2360.6,2346.52762344653,14.0723765534687
2013-10-28,2363.6,2345.5895715544,18.0104284455971
2013-10-29,2368.2,2344.62835631402,23.5716436859751
2013-10-30,2391.8,2343.64366947225,48.1563305277457
2013-10-31,2381,2342.63521251969,38.3647874803141
2013-11-01,2391.4,2341.60270685267,49.7972931473349
2013-11-04,2384,2340.54588972601,43.4541102739928
2013-11-05,2381.4,2339.46451897883,41.9354810211658
2013-11-06,2350.8,2338.35837041237,12.4416295876324
2013-11-07,2349.4,2337.22723716235,12.1727628376513
2013-11-08,2311.2,2336.07091750727,-24.8709175072712
2013-11-11,2319.2,2334.88921475744,-15.6892147574383
2013-11-12,2332.6,2333.6819219425,-1.08192194250423
2013-11-13,2294.4,2332.44882560679,-38.0488256067912
2013-11-14,2301.4,2331.18971184745,-29.7897118474507
2013-11-15,2359.8,2329.9043510338,29.8956489662004
2013-11-18,2415.6,2328.59250122115,87.0074987788451
2013-11-19,2415.2,2327.25393282263,87.9460671773707
2013-11-20,2430.2,2325.88845221672,104.311547783277
2013-11-21,2414.6,2324.49590213525,90.1040978647531
2013-11-22,2407.2,2323.0761684282,84.1238315718046
2013-11-25,2390.2,2321.62917419105,68.5708258089456
2013-11-26,2391,2320.15487729268,70.8451227073232
2013-11-27,2422.4,2318.6532639463,103.746736053697
2013-11-28,2448.6,2317.12434964976,131.47565035024
2013-11-29,2457,2315.56819278555,141.431807214447
2013-12-02,2433.4,2313.98490608301,119.41509391699
2013-12-03,2451.6,2312.37466073362,139.225339266377
2013-12-04,2482.2,2310.7376772903,171.462322709702
2013-12-05,2483.8,2309.0742338561,174.725766143902
2013-12-06,2467,2307.38467940967,159.615320590335
2013-12-09,2461.4,2305.66943515429,155.730564845711
2013-12-10,2462,2303.92898827182,158.071011728184
2013-12-11,2421,2302.16389031688,118.836109683123
2013-12-12,2412.6,2300.37475818424,112.225241815761
2013-12-13,2414.2,2298.56225789078,115.637742109217
2013-12-16,2365.6,2296.72710184276,68.8728981572413
2013-12-17,2357.8,2294.87005024642,62.9299497535772
2013-12-18,2368.2,2292.99189177736,75.2081082226419
2013-12-19,2341,2291.09344112381,49.9065588761861
2013-12-20,2289.2,2289.17554406206,0.0244559379383613
2013-12-23,2306,2287.23906699772,18.760933002284
2013-12-24,2305.4,2285.28487634655,20.1151236534454
2013-12-25,2319,2283.31384627927,35.6861537207249
2013-12-26,2294,2281.32685928146,12.6731407185401
2013-12-27,2326.8,2279.32481258985,47.4751874101491
2013-12-30,2324.2,2277.30860867978,46.8913913202197
2013-12-31,2345,2275.2791696509,69.720830349095
2014-01-02,2331.8,2273.23743698592,58.5625630140771
2014-01-03,2302.4,2271.1843809873,31.2156190127018
2014-01-06,2240.8,2269.12099616486,-28.3209961648591
2014-01-07,2238.4,2267.04828993178,-28.6482899317773
2014-01-08,2241.2,2264.96725799446,-23.7672579944615
2014-01-09,2223.6,2262.87888421725,-39.2788842172486
2014-01-10,2218,2260.78414264005,-42.7841426400454
2014-01-13,2204.4,2258.68399106646,-54.2839910664625
2014-01-14,2217.6,2256.57936961485,-38.9793696148547
2014-01-15,2211.6,2254.47119596476,-42.8711959647606
2014-01-16,2211.2,2252.36037168321,-41.1603716832096
2014-01-17,2182.8,2250.24778061601,-67.4477806160128
2014-01-20,2184.6,2248.13428959493,-63.5342895949321
2014-01-21,2206.4,2246.02073757153,-39.6207375715327
2014-01-22,2254.6,2243.90793723486,10.6920627651442
2014-01-23,2244.2,2241.79668489633,2.40331510367311
2014-01-24,2251.8,2239.68778128703,12.112218712967
2014-01-27,2227,2237.58202813151,-10.582028131509
2014-01-28,2230.8,2235.48023216098,-4.68023216098062
2014-01-29,2240,2233.38319573249,6.61680426750587
2014-01-30,2199.2,2231.29171926847,-32.0917192684739
2014-02-07,2214.6,2229.20660592645,-14.6066059264522
2014-02-10,2260.4,2227.12864559857,33.2713544014343
2014-02-11,2277.4,2225.05862213914,52.3413778608562
2014-02-12,2284,2222.99733315558,61.0026668444248
2014-02-13,2273.4,2220.94559789105,52.454402108953
2014-02-14,2288.4,2218.9042608048,69.4957391952017
2014-02-17,2305.4,2216.87418803861,88.5258119613887
2014-02-18,2280.4,2214.85627446105,65.5437255389481
2014-02-19,2304.2,2212.85145153364,91.3485484663566
2014-02-20,2284,2210.86067781108,73.1393221889195
2014-02-21,2261.2,2208.88494960785,52.3150503921539
2014-02-24,2206.2,2206.92529347131,-0.725293471309607
2014-02-25,2145.6,2204.98275757374,-59.3827575737371
2014-02-26,2149,2203.05838978762,-54.0583897876214
2014-02-27,2148.2,2201.15321343901,-52.953213439006
2014-02-28,2174,2199.26822950839,-25.268229508392
2014-03-03,2163.8,2197.40441708748,-33.6044170874813
2014-03-04,2169.8,2195.56274482321,-25.7627448232064
2014-03-05,2149.6,2193.74416747171,-44.1441674717059
2014-03-06,2167.4,2191.94962913985,-24.5496291398508
2014-03-07,2141.2,2190.1800556871,-48.9800556871025
2014-03-10,2062.8,2188.43636282507,-125.636362825071
2014-03-11,2088.6,2186.71944601902,-98.1194460190166
2014-03-12,2085.8,2185.03014880118,-99.230148801178
2014-03-13,2105.4,2183.36927414514,-77.9692741451354
2014-03-14,2100,2181.73758400673,-81.7375840067277
2014-03-17,2137.4,2180.13580811238,-42.735808112384
2014-03-18,2114.4,2178.56464240155,-64.1646424015478
2014-03-19,2123.2,2177.02476514844,-53.8247651484399
2014-03-20,2081.6,2175.51682810412,-93.9168281041154
2014-03-21,2143.6,2174.04146077072,-30.4414607707184
2014-03-24,2150.8,2172.59925382892,-21.7992538289156
2014-03-25,2152.6,2171.19078537605,-18.5907853760525
2014-03-26,2153,2169.81662449861,-16.8166244986103
2014-03-27,2134.8,2168.47733259834,-33.6773325983405
2014-03-28,2145,2167.17346412565,-22.1734641256477
2014-03-31,2143.4,2165.90555961018,-22.5055596101829
2014-04-01,2158.4,2164.67415041586,-6.2741504158641
2014-04-02,2175,2163.47975860384,11.5202413961578
2014-04-03,2159.6,2162.32290364159,-2.7229036415938
2014-04-04,2188,2161.20410975889,26.7958902411065
2014-04-08,2247.2,2160.12390005972,87.0760999402766
2014-04-09,2236.2,2159.08280872443,77.1171912755678
2014-04-10,2285,2158.08140592727,126.918594072732
2014-04-11,2272,2157.12029371953,114.879706280469
2014-04-14,2272.4,2156.20012661557,116.199873384432
2014-04-15,2236.8,2155.32160661638,81.4783933836167
2014-04-16,2233,2154.48548375534,78.5145162446602
2014-04-17,2229,2153.69254174572,75.3074582542783
2014-04-18,2221.4,2152.94359675544,68.4564032445562
2014-04-21,2179.8,2152.23949608172,27.5605039182846
2014-04-22,2188.6,2151.58111531857,37.0188846814284
2014-04-23,2185,2150.96934145276,34.0306585472439
2014-04-24,2183.2,2150.40507677295,32.7949232270538
2014-04-25,2172.4,2149.8892376348,22.5107623651962
2014-04-28,2143.6,2149.42275394998,-5.82275394997822
2014-04-29,2160.8,2149.00656493527,11.7934350647308
2014-04-30,2147,2148.64160740054,-1.64160740053703
2014-05-05,2156.6,2148.32882303065,8.2711769693506
2014-05-06,2144.8,2148.06915283178,-3.26915283178106
2014-05-07,2136,2147.86354122921,-11.8635412292076
2014-05-08,2137.4,2147.71293129683,-10.3129312968281
2014-05-09,2138,2147.61826120445,-9.61826120444673
2014-05-12,2178.8,2147.58046485926,31.2195351407416
2014-05-13,2166.6,2147.60047219232,18.9995278076777
2014-05-14,2165.6,2147.6792260399,17.9207739600999
2014-05-15,2147.4,2147.81767709163,-0.417677091625901
2014-05-16,2142.2,2148.01678344512,-5.81678344512451
2014-05-19,2099.6,2148.27750302517,-48.6775030251723
2014-05-20,2099.4,2148.60079135209,-49.2007913520904
2014-05-21,2119.2,2148.98758382499,-29.7875838249904
2014-05-22,2114.2,2149.43879550539,-35.2387955053926
2014-05-23,2143.2,2149.95532914162,-6.75532914162424
2014-05-26,2148.2,2150.53807291637,-2.33807291636907
2014-05-27,2142.2,2151.18791221894,-8.98791221894371
2014-05-28,2173.8,2151.90573147263,21.8942685273719
2014-05-29,2153.4,2152.69241138555,0.707588614450216
2014-05-30,2147.8,2153.54884171601,-5.74884171601138
2014-06-03,2139.2,2154.47591251479,-15.2759125147931
2014-06-04,2125.2,2155.47451145623,-30.2745114562335
2014-06-05,2149.6,2156.5455199005,-6.94551990050218
2014-06-06,2125.6,2157.68980669307,-32.0898066930743
2014-06-09,2128.2,2158.90823780881,-30.708237808806
2014-06-10,2157.6,2160.2016659578,-2.60166595779516
2014-06-11,2151.2,2161.57093115649,-10.3709311564879
2014-06-12,2150.4,2163.01687234599,-12.6168723459918
2014-06-13,2177.2,2164.5403241806,12.6596758194038
2014-06-16,2186.6,2166.14211609905,20.4578839009518
2014-06-17,2173,2167.82308277336,5.17691722663738
2014-06-18,2164.2,2169.5840673317,-5.38406733169552
2014-06-19,2135.6,2171.4259150425,-35.8259150425035
2014-06-20,2130,2173.34946894855,-43.3494689485494
2014-06-23,2123.2,2175.35555728323,-52.1555572832259
2014-06-24,2132.2,2177.4449903615,-45.2449903614959
2014-06-25,2126,2179.61855693929,-53.618556939287
2014-06-26,2135.6,2181.87702706985,-46.277027069851
2014-06-27,2142.4,2184.22114864285,-41.8211486428534
2014-06-30,2154.2,2186.65165041854,-32.4516504185386
2014-07-01,2156.2,2189.16924387054,-32.9692438705443
2014-07-02,2163.2,2191.77462705777,-28.5746270577715
2014-07-03,2167.4,2194.46848441122,-27.068484411215
2014-07-04,2166.6,2197.25148855023,-30.6514885502304
2014-07-07,2163.2,2200.12430090517,-36.9243009051733
2014-07-08,2167,2203.0875702363,-36.0875702363016
2014-07-09,2132.2,2206.14193004093,-73.9419300409319
2014-07-10,2133.2,2209.28799889907,-76.0879988990691
2014-07-11,2138,2212.52636482616,-74.5263648261563
2014-07-14,2162.4,2215.85758438591,-53.4575843859106
2014-07-15,2163,2219.28218333577,-56.2821833357676
2014-07-16,2163.4,2222.80066533605,-59.4006653360461
2014-07-17,2155.8,2226.41351078226,-70.6135107822615
2014-07-18,2167.4,2230.12117551615,-62.7211755161484
2014-07-21,2157.4,2233.92408619065,-76.5240861906523
2014-07-22,2186.4,2237.82264353216,-51.4226435321623
2014-07-23,2190.6,2241.81721663528,-51.2172166352755
2014-07-24,2240.4,2245.90815333848,-5.50815333847563
2014-07-25,2274.6,2250.09578030884,24.5042196911571
2014-07-28,2336.4,2254.38042193702,82.0195780629772
2014-07-29,2335.4,2258.76241274252,76.6375872574823
2014-07-30,2328.8,2263.24212114844,65.5578788515633
2014-07-31,2370.8,2267.81994725671,102.980052743288
2014-08-01,2342.6,2272.4963182685,70.1036817315025
2014-08-04,2386.4,2277.27170395247,109.128296047531
2014-08-05,2368,2282.14660305549,85.8533969445054
2014-08-06,2362,2287.12155943347,74.8784405665294
2014-08-07,2334.4,2292.19715243129,42.2028475687087
2014-08-08,2338.6,2297.37399234513,41.2260076548726
2014-08-11,2360,2302.65270691589,57.3472930841062
2014-08-12,2365.8,2308.03394092588,57.7660590741171
2014-08-13,2358.8,2313.51836286254,45.2816371374585
2014-08-14,2335.6,2319.10666509142,16.4933349085782
2014-08-15,2360.2,2324.79955869571,35.4004413042876
2014-08-18,2376.2,2330.59776157601,45.6022384239851
2014-08-19,2374.4,2336.50200626657,37.8979937334348
2014-08-20,2364.4,2342.51304415131,21.8869558486853
2014-08-21,2354.8,2348.63164227987,6.16835772012756
2014-08-22,2372.2,2354.85857674914,17.3414232508549
2014-08-25,2348,2361.19462620554,-13.1946262055363
2014-08-26,2337.6,2367.64057646385,-30.0405764638512
2014-08-27,2336,2374.19720788482,-38.1972078848202
2014-08-28,2330.6,2380.86528841146,-50.2652884114623
2014-08-29,2351.6,2387.64557019768,-36.0455701976754
2014-09-01,2349.6,2394.53878461957,-44.9387846195703
2014-09-02,2389.4,2401.54564815363,-12.145648153626
2014-09-03,2411.6,2408.6668587005,2.93314129950453
2014-09-04,2445.6,2415.90310914036,29.6968908596448
2014-09-05,2470.2,2423.25509356536,46.9449064346415
2014-09-09,2457.6,2430.72351834404,26.8764816559569
2014-09-10,2441.4,2438.30910924911,3.09089075089251
2014-09-11,2418,2446.01260316348,-28.0126031634804
2014-09-12,2439.2,2453.83473824766,-14.6347382476606
2014-09-15,2433,2461.77624108251,-28.7762410825106
2014-09-16,2394.2,2469.83783219987,-75.6378321998653
2014-09-17,2402,2478.0202202366,-76.0202202365978
2014-09-18,2405.8,2486.32408256385,-80.5240825638485
2014-09-19,2419.4,2494.75006512928,-75.3500651292832
2014-09-22,2389.2,2503.2987805946,-114.098780594603
2014-09-23,2403.8,2511.97081047521,-108.170810475215
2014-09-24,2468.4,2520.76668912267,-52.3666891226711
2014-09-25,2454.6,2529.68690617505,-75.0869061750489
2014-09-26,2450.8,2538.73192962429,-87.9319296242873
2014-09-29,2455.2,2547.90219642411,-92.7021964241128
2014-09-30,2453.2,2557.1981071809,-103.998107180899
2014-10-08,2483.6,2566.62002418137,-83.020024181366
2014-10-09,2475,2576.16826672404,-101.168266724042
2014-10-10,2469.8,2585.84311979001,-116.043119790006
2014-10-13,2454.4,2595.64482654166,-141.24482654166
2014-10-14,2438.6,2605.5735821738,-166.973582173805
2014-10-15,2455,2615.62952349607,-160.62952349607
2014-10-16,2446.6,2625.81271829826,-179.212718298265
2014-10-17,2438,2636.12316797214,-198.12316797214
2014-10-20,2453.8,2646.56079983017,-192.760799830173
2014-10-21,2439.4,2657.12545928894,-217.725459288938
2014-10-22,2428.6,2667.81691208516,-239.216912085163
2014-10-23,2405.6,2678.63483395668,-273.03483395668
2014-10-24,2396.6,2689.57880175877,-292.97880175877
2014-10-27,2381,2700.64827948502,-319.648279485024
2014-10-28,2425.8,2711.84261002349,-286.042610023486
2014-10-29,2457.6,2723.16100413223,-265.56100413223
2014-10-30,2469.6,2734.60255433094,-265.002554330935
2014-10-31,2523.2,2746.16624336692,-222.966243366917
2014-11-03,2511.2,2757.85094444625,-246.650944446248
2014-11-04,2511,2769.65543860976,-258.655438609758
2014-11-05,2515.2,2781.5784049426,-266.378404942596
2014-11-06,2517.2,2793.61841561227,-276.41841561227
2014-11-07,2496.4,2805.77393267573,-309.373932675731
2014-11-10,2564.8,2818.04330393034,-253.243303930335
2014-11-11,2549.4,2830.42474929022,-281.024749290224
2014-11-12,2584.2,2842.91638398904,-258.716383989036
2014-11-13,2570.8,2855.51620709607,-284.716207096065
2014-11-14,2578.2,2868.22211073804,-290.022110738036
2014-11-17,2567,2881.03186935106,-314.031869351063
2014-11-18,2545,2893.94313748791,-348.943137487913
2014-11-19,2533.6,2906.95343989296,-373.353439892963
2014-11-20,2543.4,2920.06015707179,-376.660157071795
