"M0Date","M0Close","M0_hpft","M0_hpfc"
2012-03-14,3204,3155.17861976534,48.8213802346618
2012-03-15,3209,3160.14571173153,48.8542882684662
2012-03-16,3205,3165.1614328136,39.8385671864014
2012-03-19,3214,3170.224616838,43.7753831620031
2012-03-20,3170,3175.33411409879,-5.33411409878539
2012-03-21,3168,3180.48879298508,-12.4887929850755
2012-03-22,3180,3185.68751968109,-5.68751968108865
2012-03-23,3240,3190.92915520855,49.0708447914465
2012-03-26,3260,3196.21255823824,63.7874417617602
2012-03-27,3279,3201.53660772491,77.4633922750903
2012-03-28,3277,3206.90020899039,70.0997910096122
2012-03-29,3266,3212.30229937693,53.6977006230656
2012-03-30,3244,3217.74184520301,26.2581547969906
2012-04-05,3384,3223.21783498367,160.782165016333
2012-04-06,3400,3228.72926808804,171.270731911964
2012-04-09,3392,3234.27521034614,157.724789653859
2012-04-10,3401,3239.85479838434,161.145201615656
2012-04-11,3350,3245.46723402625,104.532765973748
2012-04-12,3356,3251.11178570622,104.888214293778
2012-04-13,3382,3256.78776506842,125.212234931584
2012-04-16,3347,3262.49452711348,84.505472886522
2012-04-17,3384,3268.23147859974,115.768521400262
2012-04-18,3351,3273.99806121675,77.0019387832452
2012-04-19,3356,3279.79376450809,76.2062354919072
2012-04-20,3365,3285.61810984686,79.3818901531405
2012-04-23,3401,3291.47065010675,109.529349893254
2012-04-24,3375,3297.35097097469,77.6490290253109
2012-04-25,3389,3303.2587034127,85.7412965873009
2012-04-26,3320,3309.19351047976,10.8064895202384
2012-04-27,3345,3315.15509067688,29.8449093231185
2012-05-02,3355,3321.14314697197,33.8568530280298
2012-05-03,3324,3327.15739466971,-3.15739466971401
2012-05-04,3359,3333.19756306978,25.8024369302172
2012-05-07,3310,3339.26338016674,-29.2633801667412
2012-05-08,3294,3345.35458462078,-51.3545846207817
2012-05-09,3241,3351.4709029959,-110.470902995898
2012-05-10,3264,3357.61204062809,-93.6120406280939
2012-05-11,3226,3363.77765718921,-137.77765718921
2012-05-14,3118,3369.96737365555,-251.96737365555
2012-05-15,3134,3376.18075405175,-242.180754051752
2012-05-16,3081,3382.41725824923,-301.417258249226
2012-05-17,3146,3388.67624601159,-242.676246011591
2012-05-18,3129,3394.95695250869,-265.956952508688
2012-05-21,3152,3401.25851259781,-249.258512597813
2012-05-22,3137,3407.57995120029,-270.57995120029
2012-05-23,3079,3413.92019020402,-334.920190204016
2012-05-24,3117,3420.27803965001,-303.278039650012
2012-05-25,3107,3426.65217113677,-319.652171136773
2012-05-28,3137,3433.04113089983,-296.041130899826
2012-05-29,3174,3439.44333304337,-265.443333043374
2012-05-30,3156,3445.85706930013,-289.857069300133
2012-05-31,3145,3452.28052167917,-307.280521679167
2012-06-01,3109,3458.71175237434,-349.711752374341
2012-06-04,3082,3465.14869656205,-383.148696562054
2012-06-05,3141,3471.58914486196,-330.589144861956
2012-06-06,3179,3478.03072951544,-299.030729515439
2012-06-07,3209,3484.47094611163,-275.470946111627
2012-06-08,3223,3490.90716663236,-267.907166632359
2012-06-11,3302,3497.33664919088,-195.336649190883
2012-06-12,3295,3503.75654115836,-208.756541158364
2012-06-13,3267,3510.16390916169,-243.163909161692
2012-06-14,3224,3516.55573353613,-292.555733536131
2012-06-15,3264,3522.92889410283,-258.928894102828
2012-06-18,3267,3529.28014975212,-262.280149752117
2012-06-19,3361,3535.60615234362,-174.606152343622
2012-06-20,3416,3541.90344532081,-125.903445320808
2012-06-21,3416,3548.16849995198,-132.168499951984
2012-06-25,3491,3554.397735462,-63.3977354620026
2012-06-26,3500,3560.58751644288,-60.5875164428845
2012-06-27,3486,3566.73418128007,-80.7341812800739
2012-06-28,3454,3572.83404331483,-118.83404331483
2012-06-29,3482,3578.88338251604,-96.8833825160368
2012-07-02,3469,3584.87842973163,-115.878429731634
2012-07-03,3492,3590.8153757617,-98.8153757617036
2012-07-04,3552,3596.69036350681,-44.6903635068097
2012-07-05,3634,3602.4994950212,31.5005049788045
2012-07-06,3621,3608.23885388584,12.7611461141592
2012-07-09,3752,3613.90453670317,138.095463296827
2012-07-10,3748,3619.49264534993,128.507354650069
2012-07-11,3721,3624.99933878654,96.0006612134606
2012-07-12,3668,3630.42082909296,37.5791709070409
2012-07-13,3771,3635.75336803187,135.246631968125
2012-07-16,3881,3640.99322289972,240.006777100282
2012-07-17,3838,3646.1367168986,191.863283101399
2012-07-18,3891,3651.18027243983,239.819727560172
2012-07-19,3945,3656.12039124282,288.879608757179
2012-07-20,3997,3660.95367415928,336.04632584072
2012-07-23,3961,3665.67684145194,295.323158548062
2012-07-24,3791,3670.28675229169,120.713247708314
2012-07-25,3744,3674.78038792404,69.2196120759561
2012-07-26,3787,3679.15477949263,107.845220507373
2012-07-27,3813,3683.40698675328,129.593013246717
2012-07-30,3929,3687.53411404119,241.465885958812
2012-07-31,4003,3691.53331925992,311.466680740075
2012-08-01,3974,3695.40186012508,278.598139874918
2012-08-02,3952,3699.13712310045,252.862876899549
2012-08-03,3926,3702.73660981111,223.263390188894
2012-08-06,3869,3706.19792640486,162.802073595137
2012-08-07,3912,3709.51877131845,202.481228681553
2012-08-08,3835,3712.69691028397,122.303089716026
2012-08-09,3861,3715.73019273102,145.269807268981
2012-08-10,3921,3718.61651864473,202.383481355269
2012-08-13,3868,3721.35384805898,146.646151941019
2012-08-14,3870,3723.94022466434,146.059775335658
2012-08-15,3927,3726.37375276961,200.626247230392
2012-08-16,3888,3728.65259705808,159.34740294192
2012-08-17,3900,3730.77500514469,169.224994855311
2012-08-20,3956,3732.73929051172,223.260709488279
2012-08-21,4088,3734.54383659205,353.45616340795
2012-08-22,4134,3736.18711910584,397.812880894156
2012-08-23,4130,3737.66775987796,392.332240122039
2012-08-24,4187,3738.98454517313,448.015454826871
2012-08-27,4237,3740.13642342998,496.863576570021
2012-08-28,4202,3741.12252827928,460.877471720719
2012-08-29,4260,3741.94219873504,518.057801264963
2012-08-30,4262,3742.59496431939,519.405035680606
2012-08-31,4235,3743.08056869875,491.919431301248
2012-09-03,4341,3743.39897024033,597.601029759674
2012-09-04,4366,3743.55033065172,622.449669348283
2012-09-05,4312,3743.53505866449,568.464941335514
2012-09-06,4237,3743.35382030567,493.646179694326
2012-09-07,4212,3743.00751658305,468.992483416954
2012-09-10,4238,3742.49725255803,495.502747441972
2012-09-11,4170,3741.82432715453,428.175672845473
2012-09-12,4201,3740.99024411697,460.009755883034
2012-09-13,4219,3739.9966841808,479.003315819201
2012-09-14,4249,3738.845518231,510.154481768996
2012-09-17,4083,3737.53881515309,345.461184846913
2012-09-18,4002,3736.07885471001,265.92114528999
2012-09-19,4040,3734.46805946459,305.531940535412
2012-09-20,4037,3732.70896190042,304.291038099578
2012-09-21,4013,3730.80422079636,282.195779203639
2012-09-24,3961,3728.75662071206,232.24337928794
2012-09-25,4000,3726.5690628561,273.4309371439
2012-09-26,3969,3724.24454443714,244.755455562858
2012-09-27,3970,3721.78617568912,248.213824310875
2012-09-28,3984,3719.19716801838,264.802831981619
2012-10-08,3878,3716.48083543206,161.519164567939
2012-10-09,3897,3713.64060139682,183.35939860318
2012-10-10,3835,3710.67995614467,124.320043855331
2012-10-11,3839,3707.60246570099,131.397534299012
2012-10-12,3782,3704.41174747996,77.58825252004
2012-10-15,3684,3701.11147321044,-17.1114732104426
2012-10-16,3713,3697.70534669327,15.2946533067322
2012-10-17,3712,3694.19706465548,17.8029353445226
2012-10-18,3769,3690.59033014698,78.4096698530163
2012-10-19,3785,3686.88885357627,98.111146423728
2012-10-22,3828,3683.09637776354,144.903622236458
2012-10-23,3750,3679.21668608383,70.7833139161719
2012-10-24,3809,3675.25362180983,133.746378190166
2012-10-25,3790,3671.21105747308,118.788942526923
2012-10-26,3796,3667.09292089042,128.907079109584
2012-10-29,3740,3662.9031889813,77.0968110186969
2012-10-30,3745,3658.64589195042,86.3541080495819
2012-10-31,3768,3654.32509187075,113.674908129249
2012-11-01,3845,3649.94488651098,195.055113489022
2012-11-02,3806,3645.50942062826,160.490579371742
2012-11-05,3767,3641.02291960768,125.97708039232
2012-11-06,3790,3636.48967517471,153.510324825289
2012-11-07,3378,3631.91403112866,-253.914031128661
2012-11-08,3381,3627.30039472386,-246.300394723862
2012-11-09,3344,3622.65306825677,-278.653068256774
2012-11-12,3224,3617.97625221319,-393.976252213193
2012-11-13,3179,3613.27403189495,-434.274031894946
2012-11-14,3214,3608.55032974988,-394.550329749882
2012-11-15,3141,3603.80888871447,-462.80888871447
2012-11-16,3133,3599.05328863391,-466.053288633913
2012-11-19,3174,3594.28691804685,-420.286918046854
2012-11-20,3142,3589.51297284422,-447.512972844221
2012-11-21,3191,3584.73447518725,-393.734475187247
2012-11-22,3188,3579.95426225329,-391.954262253289
2012-11-23,3234,3575.17500846571,-341.175008465705
2012-11-26,3212,3570.39922622972,-358.39922622972
2012-11-27,3224,3565.62928692254,-341.629286922544
2012-11-28,3257,3560.86741377355,-303.867413773551
2012-11-29,3253,3556.1156887963,-303.115688796299
2012-11-30,3231,3551.37606839779,-320.376068397787
2012-12-03,3285,3546.65038368917,-261.650383689169
2012-12-04,3276,3541.94033335104,-265.940333351037
2012-12-05,3303,3537.24750790819,-234.247507908192
2012-12-06,3352,3532.57338795639,-180.573387956388
2012-12-07,3398,3527.91935726291,-129.919357262913
2012-12-10,3375,3523.28672495332,-148.286724953317
2012-12-11,3413,3518.67674644966,-105.676746449656
2012-12-12,3391,3514.09061587821,-123.09061587821
2012-12-13,3393,3509.52948368277,-116.529483682766
2012-12-14,3456,3504.99444942637,-48.9944494263666
2012-12-17,3497,3500.48656450353,-3.48656450352878
2012-12-18,3467,3496.00686005634,-29.0068600563403
2012-12-19,3419,3491.5563657858,-72.556365785797
2012-12-20,3358,3487.13609940248,-129.136099402483
2012-12-21,3347,3482.74704862524,-135.747048625245
2012-12-24,3349,3478.39014779313,-129.390147793131
2012-12-25,3318,3474.06627513294,-156.066275132937
2012-12-26,3333,3469.77625538664,-136.776255386644
2012-12-27,3368,3465.5208487848,-97.5208487847954
2012-12-28,3336,3461.30075902013,-125.300759020133
2012-12-31,3276,3457.11664947412,-181.11664947412
2013-01-04,3248,3452.96913173399,-204.969131733988
2013-01-07,3267,3448.85874252085,-181.858742520852
2013-01-08,3291,3444.78593382939,-153.785933829391
2013-01-09,3272,3440.75108248143,-168.751082481428
2013-01-10,3268,3436.75450172984,-168.754501729845
2013-01-11,3258,3432.79643507264,-174.796435072637
2013-01-14,3361,3428.87705625139,-67.8770562513882
2013-01-15,3368,3424.99646675398,-56.996466753978
2013-01-16,3405,3421.15474001053,-16.1547400105268
2013-01-17,3381,3417.35192589128,-36.35192589128
2013-01-18,3376,3413.5880675886,-37.5880675885972
2013-01-21,3388,3409.86319326847,-21.8631932684674
2013-01-22,3426,3406.1773155595,19.8226844405006
2013-01-23,3432,3402.53043805284,29.4695619471568
2013-01-24,3358,3398.92257253371,-40.9225725337063
2013-01-25,3383,3395.35374296872,-12.3537429687239
2013-01-28,3429,3391.82395640884,37.1760435911632
2013-01-29,3419,3388.33321479832,30.6667852016831
2013-01-30,3484,3384.88153544871,99.1184645512945
2013-01-31,3508,3381.4689483478,126.531051652199
2013-02-01,3521,3378.09552445511,142.904475544887
2013-02-04,3503,3374.76138703286,128.238612967143
2013-02-05,3512,3371.46671841435,140.533281585653
2013-02-06,3532,3368.21175394156,163.788246058441
2013-02-07,3519,3364.99678704731,154.003212952694
2013-02-08,3553,3361.82217886773,191.177821132266
2013-02-18,3286,3358.68835419785,-72.6883541978532
2013-02-19,3307,3355.59581685797,-48.5958168579723
2013-02-20,3344,3352.54504062178,-8.54504062177757
2013-02-21,3351,3349.53647917546,1.46352082453589
2013-02-22,3452,3346.57058267307,105.42941732693
2013-02-25,3360,3343.64780187361,16.3521981263945
2013-02-26,3317,3340.76863111629,-23.7686311162895
2013-02-27,3337,3337.93357149965,-0.933571499646924
2013-02-28,3349,3335.14311429743,13.8568857025693
2013-03-01,3388,3332.39775039729,55.6022496027063
2013-03-04,3365,3329.69797641475,35.3020235852452
2013-03-05,3413,3327.04431194923,85.9556880507675
2013-03-06,3398,3324.43729119245,73.5627088075502
2013-03-07,3402,3321.87748386687,80.1225161331288
2013-03-08,3422,3319.3654901026,102.6345098974
2013-03-11,3387,3316.90194314933,70.0980568506702
2013-03-12,3343,3314.48751868181,28.512481318193
2013-03-13,3343,3312.12292135037,30.8770786496321
2013-03-14,3273,3309.80886759129,-36.8088675912865
2013-03-15,3288,3307.5460866042,-19.5460866041976
2013-03-18,3202,3305.33529237338,-103.335292373383
2013-03-19,3210,3303.17719080373,-93.1771908037305
2013-03-20,3253,3301.07244508531,-48.0724450853062
2013-03-21,3272,3299.02167989245,-27.0216798924455
2013-03-22,3267,3297.0255000284,-30.0255000284047
2013-03-25,3258,3295.08449912666,-37.0844991266607
2013-03-26,3275,3293.19925840945,-18.1992584094488
2013-03-27,3291,3291.3703437696,-0.370343769596815
2013-03-28,3285,3289.59831357718,-4.59831357717837
2013-03-29,3229,3287.8837260493,-58.8837260493031
2013-04-01,3195,3286.22713750216,-91.2271375021642
2013-04-02,3205,3284.62907991181,-79.6290799118053
2013-04-03,3130,3283.0900475447,-153.090047544705
2013-04-08,3113,3281.61050175188,-168.610501751878
2013-04-09,3114,3280.19084060307,-166.190840603067
2013-04-10,3138,3278.83139247121,-140.83139247121
2013-04-11,3114,3277.53241703254,-163.53241703254
2013-04-12,3157,3276.29411574938,-119.294115749383
2013-04-15,3133,3275.11662248618,-142.116622486184
2013-04-16,3138,3274.00002179623,-136.000021796231
2013-04-17,3167,3272.94433948735,-105.944339487346
2013-04-18,3196,3271.94954515038,-75.9495451503808
2013-04-19,3186,3271.01556458326,-85.0155645832619
2013-04-22,3143,3270.14229218926,-127.142292189265
2013-04-23,3155,3269.32958722955,-114.329587229552
2013-04-24,3107,3268.57725640996,-161.577256409956
2013-04-25,3149,3267.88505917704,-118.885059177037
2013-04-26,3172,3267.25268818785,-95.2526881878464
2013-05-02,3212,3266.67978695691,-54.6797869569113
2013-05-03,3193,3266.16595962541,-73.1659596254112
2013-05-06,3206,3265.71078773198,-59.7107877319767
2013-05-07,3190,3265.31382257124,-75.3138225712413
2013-05-08,3243,3264.97459075613,-21.9745907561257
2013-05-09,3246,3264.69258776749,-18.6925877674876
2013-05-10,3263,3264.4673000031,-1.46730000309558
2013-05-13,3217,3264.29820613368,-47.298206133677
2013-05-14,3265,3264.1847842235,0.81521577650161
2013-05-15,3249,3264.12649278572,-15.1264927857226
2013-05-16,3249,3264.12279067044,-15.1227906704379
2013-05-17,3282,3264.17313047513,17.8268695248698
2013-05-20,3303,3264.27695854612,38.7230414538818
2013-05-21,3319,3264.43372859861,54.5662714013895
2013-05-22,3321,3264.64291035424,56.3570896457591
2013-05-23,3336,3264.90399609025,71.0960039097467
2013-05-24,3333,3265.21650137974,67.7834986202587
2013-05-27,3320,3265.57997118387,54.4200288161311
2013-05-28,3328,3265.99397848282,62.0060215171826
2013-05-29,3387,3266.45811875194,120.541881248058
2013-05-30,3400,3266.97201309722,133.027986902779
2013-05-31,3210,3267.53533245178,-57.5353324517773
2013-06-03,3293,3268.14780273734,24.8521972626587
2013-06-04,3236,3268.80912609268,-32.8091260926774
2013-06-05,3266,3269.51901492958,-3.51901492957705
2013-06-06,3227,3270.2771680979,-43.2771680978957
2013-06-07,3233,3271.08328299268,-38.0832829926818
2013-06-13,3216,3271.93703912004,-55.9370391200376
2013-06-14,3238,3272.83810024405,-34.8381002440495
2013-06-17,3214,3273.78610700648,-59.7861070064821
2013-06-18,3220,3274.78068564869,-54.7806856486914
2013-06-19,3210,3275.82143769864,-65.8214376986413
2013-06-20,3217,3276.9079420402,-59.9079420401982
2013-06-21,3139,3278.03975034935,-139.039750349351
2013-06-24,3114,3279.21638953864,-165.216389538637
2013-06-25,3161,3280.43732904697,-119.437329046974
2013-06-26,3150,3281.70197001958,-131.701970019582
2013-06-27,3178,3283.009664231,-105.009664230998
2013-06-28,3154,3284.35970901558,-130.359709015583
2013-07-01,3115,3285.75135830084,-170.75135830084
2013-07-02,3139,3287.18381212879,-148.183812128792
2013-07-03,3172,3288.65619995987,-116.656199959874
2013-07-04,3166,3290.16759000109,-124.167590001089
2013-07-05,3181,3291.71700223859,-110.71700223859
2013-07-08,3140,3293.30340533265,-153.303405332648
2013-07-09,3234,3294.92572217741,-60.9257221774145
2013-07-10,3241,3296.58281229775,-55.5828122977503
2013-07-11,3252,3298.27351003416,-46.2735100341619
2013-07-12,3254,3299.99662675159,-45.9966267515918
2013-07-15,3230,3301.75095468721,-71.7509546872145
2013-07-16,3267,3303.53526706514,-36.5352670651379
2013-07-17,3271,3305.34830745048,-34.3483074504759
2013-07-18,3295,3307.18880430619,-12.1888043061872
2013-07-19,3259,3309.055471897,-50.0554718970037
2013-07-22,3245,3310.94701944922,-65.9470194492202
2013-07-23,3324,3312.86213549832,11.1378645016805
2013-07-24,3289,3314.79948131983,-25.7994813198299
2013-07-25,3262,3316.75772279335,-54.7577227933514
2013-07-26,3156,3318.73551513389,-162.735515133889
2013-07-29,3155,3320.7314909219,-165.731490921897
2013-07-30,3158,3322.74421546947,-164.744215469468
2013-07-31,3148,3324.77218558199,-176.772185581986
2013-08-01,3169,3326.81382996616,-157.813829966158
2013-08-02,3144,3328.86750425823,-184.867504258233
2013-08-05,3136,3330.93149886054,-194.931498860537
2013-08-06,3148,3333.00402775861,-185.004027758612
2013-08-07,3125,3335.08322436116,-210.083224361158
2013-08-08,3154,3337.16714560364,-183.167145603643
2013-08-09,3180,3339.25376158158,-159.253761581582
2013-08-12,3206,3341.34096667655,-135.340966676554
2013-08-13,3282,3343.42658944105,-61.426589441045
2013-08-14,3266,3345.50840248301,-79.5084024830116
2013-08-15,3319,3347.58415301916,-28.5841530191604
2013-08-16,3356,3349.65155540057,6.34844459942789
2013-08-19,3394,3351.70831216283,42.2916878371697
2013-08-20,3409,3353.7521284657,55.2478715343021
2013-08-21,3408,3355.78072695062,52.2192730493839
2013-08-22,3439,3357.79185309633,81.2081469036749
2013-08-23,3423,3359.7832739668,63.2167260331996
2013-08-26,3555,3361.75279019429,193.247209805708
2013-08-27,3676,3363.69822854222,312.301771457784
2013-08-28,3649,3365.61749565472,283.382504345282
2013-08-29,3622,3367.50862726892,254.491372731078
2013-08-30,3556,3369.36977626079,186.630223739212
2013-09-02,3658,3371.19920070288,286.800799297122
2013-09-03,3649,3372.9952358132,276.004764186799
2013-09-04,3609,3374.75633536158,234.243664638416
2013-09-05,3582,3376.48106720719,205.518932792807
2013-09-06,3652,3378.16809603601,273.831903963987
2013-09-09,3636,3379.81617148744,256.183828512563
2013-09-10,3581,3381.42415639185,199.575843608153
2013-09-11,3633,3382.99101947579,250.008980524211
2013-09-12,3628,3384.51581196235,243.484188037651
2013-09-13,3723,3385.99768841839,337.002311581615
2013-09-16,3633,3387.43590405727,245.564095942734
2013-09-17,3633,3388.82985339557,244.170146604434
2013-09-18,3629,3390.17903245614,238.820967543858
2013-09-23,3585,3391.48303819207,193.516961807925
2013-09-24,3630,3392.74156627515,237.258433724847
2013-09-25,3648,3393.95439236971,254.045607630291
2013-09-26,3659,3395.12139021296,263.878609787041
2013-09-27,3692,3396.24253855441,295.757461445593
2013-09-30,3711,3397.31792522019,313.682074779809
2013-10-08,3757,3398.34776029101,358.652239708993
2013-10-09,3752,3399.33238351079,352.667616489214
2013-10-10,3710,3400.27228287603,309.727717123967
2013-10-11,3655,3401.16809216187,253.831907838133
2013-10-14,3631,3402.02057317232,228.97942682768
2013-10-15,3618,3402.83059263539,215.169407364615
2013-10-16,3624,3403.59911192993,220.400888070069
2013-10-17,3596,3404.32718137734,191.672818622657
2013-10-18,3625,3405.01594240363,219.984057596367
2013-10-21,3614,3405.66661566475,208.333384335249
2013-10-22,3589,3406.28051274918,182.719487250821
2013-10-23,3611,3406.85903136215,204.140968637852
2013-10-24,3638,3407.40364473769,230.596355262312
2013-10-25,3608,3407.91591049351,200.084089506492
2013-10-28,3580,3408.39748156657,171.602518433428
2013-10-29,3573,3408.85009360062,164.149906399384
2013-10-30,3554,3409.27555317287,144.724446827128
2013-10-31,3555,3409.67573471356,145.324265286436
2013-11-01,3228,3410.05257247626,-182.052572476257
2013-11-04,3223,3410.40806078565,-187.408060785648
2013-11-05,3223,3410.74411871322,-187.744118713223
2013-11-06,3224,3411.06258786354,-187.062587863538
2013-11-07,3222,3411.36523223528,-189.36523223528
2013-11-08,3221,3411.65373850298,-190.653738502978
2013-11-11,3265,3411.92971506519,-146.929715065188
2013-11-12,3281,3412.19469151187,-131.194691511872
2013-11-13,3296,3412.45013669818,-116.450136698185
2013-11-14,3276,3412.69746524863,-136.697465248627
2013-11-15,3280,3412.93804365191,-132.938043651913
2013-11-18,3238,3413.17318189153,-175.173181891528
2013-11-19,3226,3413.40413499972,-187.404134999724
2013-11-20,3235,3413.63208559918,-178.632085599178
2013-11-21,3237,3413.85813884725,-176.858138847254
2013-11-22,3261,3414.08332606199,-153.083326061988
2013-11-25,3272,3414.30860545537,-142.308605455374
2013-11-26,3279,3414.53487196092,-135.534871960915
2013-11-27,3326,3414.76296168746,-88.7629616874581
2013-11-28,3323,3414.99365471919,-91.9936547191868
2013-11-29,3338,3415.22769444924,-77.2276944492394
2013-12-02,3376,3415.46578624428,-39.4657862442813
2013-12-03,3355,3415.70860354815,-60.7086035481494
2013-12-04,3369,3415.95680349112,-46.9568034911229
2013-12-05,3368,3416.21101810898,-48.2110181089768
2013-12-06,3347,3416.47186002744,-69.4718600274415
2013-12-09,3383,3416.73992194373,-33.7399219437308
2013-12-10,3378,3417.01576783821,-39.0157678382118
2013-12-11,3377,3417.2999477445,-40.2999477445019
2013-12-12,3347,3417.59299556869,-70.5929955686863
2013-12-13,3330,3417.89542855844,-87.895428558444
2013-12-16,3348,3418.20773478117,-70.2077347811736
2013-12-17,3386,3418.53036597181,-32.5303659718111
2013-12-18,3393,3418.8637448443,-25.8637448442964
2013-12-19,3381,3419.20828066577,-38.2082806657681
2013-12-20,3378,3419.56437201236,-41.5643720123576
2013-12-23,3368,3419.93240166643,-51.9324016664316
2013-12-24,3331,3420.3127352293,-89.3127352292982
2013-12-25,3370,3420.7057168355,-50.7057168354994
2013-12-26,3369,3421.11165370128,-52.1116537012846
2013-12-27,3385,3421.53083208323,-36.5308320832314
2013-12-30,3352,3421.96351669703,-69.9635166970287
2013-12-31,3368,3422.40995715798,-54.4099571579758
2014-01-02,3354,3422.87037416128,-68.8703741612789
2014-01-03,3338,3423.34496591129,-85.3449659112925
2014-01-06,3343,3423.83390214409,-80.8339021440892
2014-01-07,3284,3424.33731731754,-140.337317317536
2014-01-08,3299,3424.85531247608,-125.855312476082
2014-01-09,3324,3425.38793065433,-101.387930654332
2014-01-10,3319,3425.93516286337,-106.935162863366
2014-01-13,3288,3426.4969582046,-138.4969582046
2014-01-14,3340,3427.07322157669,-87.0732215766919
2014-01-15,3372,3427.66380062928,-55.6638006292774
2014-01-16,3386,3428.26850701945,-42.2685070194543
2014-01-17,3372,3428.88712939507,-56.887129395065
2014-01-20,3389,3429.51943893191,-40.5194389319079
2014-01-21,3365,3430.16518329089,-65.1651832908923
2014-01-22,3309,3430.82409338385,-121.82409338385
2014-01-23,3306,3431.49587318592,-125.495873185916
2014-01-24,3296,3432.18017631507,-136.180176315068
2014-01-27,3318,3432.87660451434,-114.876604514342
2014-01-28,3307,3433.58470323535,-126.58470323535
2014-01-29,3306,3434.30397044437,-128.303970444368
2014-01-30,3308,3435.03385178259,-127.033851782586
2014-02-07,3393,3435.77373985554,-42.7737398555351
2014-02-10,3409,3436.52297475805,-27.5229747580463
2014-02-11,3385,3437.28087890399,-52.2808789039947
2014-02-12,3429,3438.04676333039,-9.04676333038711
2014-02-13,3417,3438.81991746345,-21.8199174634506
2014-02-14,3446,3439.59962698975,6.40037301025145
2014-02-17,3413,3440.38516857644,-27.3851685764362
2014-02-18,3418,3441.1758215363,-23.1758215363009
2014-02-19,3432,3441.97085386221,-9.97085386220641
2014-02-20,3424,3442.76952396707,-18.7695239670687
2014-02-21,3391,3443.57108614226,-52.5710861422631
2014-02-24,3414,3444.37478692058,-30.3747869205815
2014-02-25,3293,3445.17985110405,-152.179851104053
2014-02-26,3300,3445.98549093899,-145.985490938989
2014-02-27,3291,3446.79085576667,-155.790855766669
2014-02-28,3261,3447.59503458384,-186.595034583841
2014-03-03,3288,3448.39705198958,-160.397051989581
2014-03-04,3272,3449.19585545207,-177.195855452073
2014-03-05,3286,3449.99032613783,-163.990326137828
2014-03-06,3286,3450.77927196769,-164.779271967685
2014-03-07,3316,3451.56143307551,-135.561433075512
2014-03-10,3296,3452.33548148202,-156.335481482017
2014-03-11,3300,3453.1000331723,-153.100033172299
2014-03-12,3278,3453.85363950863,-175.853639508626
2014-03-13,3259,3454.59478856788,-195.594788567881
2014-03-14,3230,3455.32189573611,-225.321895736109
2014-03-17,3210,3456.03329554835,-246.03329554835
2014-03-18,3227,3456.72722940062,-229.72722940062
2014-03-19,3296,3457.40183698871,-161.401836988713
2014-03-20,3353,3458.05516304833,-105.05516304833
2014-03-21,3349,3458.68518559823,-109.685185598226
2014-03-24,3332,3459.28983923159,-127.289839231589
2014-03-25,3387,3459.86701320204,-72.8670132020408
2014-03-26,3379,3460.41454414689,-81.4145441468949
2014-03-27,3374,3460.93023858294,-86.9302385829394
2014-03-28,3393,3461.41186937362,-68.4118693736196
2014-03-31,3394,3461.85717344885,-67.8571734488534
2014-04-01,3507,3462.26385945995,44.7361405400457
2014-04-02,3527,3462.62960800867,64.370391991327
2014-04-03,3493,3462.9521181889,30.0478818111031
2014-04-04,3520,3463.22911570283,56.7708842971669
2014-04-08,3493,3463.45833867293,29.5416613270672
2014-04-09,3503,3463.63754868877,39.3624513112257
2014-04-10,3493,3463.76451955106,29.2354804489423
2014-04-11,3480,3463.8370413315,16.1629586685017
2014-04-14,3476,3463.85291618641,12.1470838135913
2014-04-15,3477,3463.80995295328,13.1900470467162
2014-04-16,3524,3463.70596549089,60.2940345091149
2014-04-17,3568,3463.5387731099,104.4612268901
2014-04-18,3585,3463.3062200444,121.693779955597
2014-04-21,3553,3463.00619370852,89.9938062914824
2014-04-22,3575,3462.63663181965,112.363368180348
2014-04-23,3547,3462.19550929502,84.8044907049799
2014-04-24,3553,3461.68084749823,91.3191525017703
2014-04-25,3574,3461.09070284795,112.909297152051
2014-04-28,3669,3460.42316951005,208.576830489953
2014-04-29,3648,3459.6763883229,188.323611677101
2014-04-30,3672,3458.84858634196,213.151413658043
2014-05-05,3617,3457.9380684684,159.0619315316
2014-05-06,3601,3456.94322771138,144.056772288624
2014-05-07,3592,3455.86252282988,136.137477170122
2014-05-08,3596,3454.69447213027,141.305527869728
2014-05-09,3593,3453.43765019248,139.562349807521
2014-05-12,3635,3452.0906900068,182.909309993196
2014-05-13,3629,3450.65228225256,178.347717747442
2014-05-14,3679,3449.12119321675,229.878806783254
2014-05-15,3701,3447.49626290807,253.503737091932
2014-05-16,3692,3445.77642635779,246.223573642206
2014-05-19,3700,3443.96072338542,256.039276614582
2014-05-20,3750,3442.04829558953,307.951704410473
2014-05-21,3745,3440.03839040484,304.961609595162
2014-05-22,3835,3437.93038256102,397.069617438984
2014-05-23,3847,3435.72377284671,411.276227153289
2014-05-26,3866,3433.41822618321,432.581773816794
2014-05-27,3792,3431.01357749664,360.986422503357
2014-05-28,3795,3428.50984052504,366.490159474958
2014-05-29,3846,3425.90717822379,420.092821776211
2014-05-30,3854,3423.20590504086,430.794094959139
2014-06-03,3839,3420.40650907316,418.593490926842
2014-06-04,3813,3417.50965649086,395.490343509145
2014-06-05,3762,3414.51618649386,347.483813506136
2014-06-06,3736,3411.42710176189,324.572898238114
